Gujarati,Malayalam
કિલોટન બોમ્બ,കിലോടൺ ബോംബ്
ગતિશીલ,ചലനാത്മകം
કેવળ ગતિશીલ,തികച്ചും ചലനാത്മകം
"ગતિશીલ, ગતિશીલ","ചലനാത്മകം, ചലനാത്മകം"
ગતિશીલ રીતે,ചലനാത്മകമായി
અસ્થિભંગ,ഒടിവ്
ક્લીસ્ટ્રોન,ക്ലൈസ്ട്രോൺ
તીક્ષ્ણ ધાર,മൂർച്ചയുള്ള അറ്റം
ક્રુસ્કલ સરહદ,ക്രസ്കൽ അതിർത്തി
થર્મોજેનિક,തെർമോജനിക്
લેબલ,ലേബൽ
"ચિહ્નિત, અંકિત, લેબલ થયેલ","അടയാളപ്പെടുത്തിയ, ആലേഖനം ചെയ്ത, ലേബൽ ചെയ്ത"
પ્રયોગશાળા,ലബോറട്ടറി
સીડી,ഗോവണി
ઘડિયાળની વિરુદ્ધ દિશામાં,എതിർ ഘടികാരദിശയിൽ
"ઘડિયાળની વિરુદ્ધ દિશામાં, ડાબી ધ્રુવીયતા","എതിർ ഘടികാരദിശയിൽ, ഇടത് ധ്രുവത"
આગળ અને પાછળ,പിറകോട്ടും മുന്നോട്ടും
Lagrange પ્રસારણ,ലഗ്രാഞ്ച് പ്രക്ഷേപണം
લેગ્રેન્જિયનિઝમ,ലഗ്രാൻജിയനിസം
ઘેટાંની રચના,കുഞ്ഞാടിന്റെ സൃഷ്ടി
પાટિયું બોર્ડ,"പലക, പലക"
ડોર્સલ પ્લેટ,ഡോർസൽ പ്ലേറ്റ്
"સપાટીનો પ્રવાહ, સ્તરનો પ્રવાહ","ഉപരിതല ഒഴുക്ക്, ലെവൽ ഫ്ലോ"
"પ્લેટિંગ, પેનલ, લેવલ, લેયર બોન્ડ","പ്ലേറ്റിംഗ്, പാനൽ, ലെവൽ, ലെയർ ബോണ്ട്"
સ્તરીકરણ,വർഗ്ഗീകരണം
લેમિના,ലാമിന
"દીવો, દીવો","വിളക്ക്, വിളക്ക്"
"કાજલ, દીપ કાજલ","കാജൽ, ദീപ് കാജൽ"
લેન્ડ-ઇન્ટરવલ નિયમ,ലാൻഡേ-ഇന്റർവെൽ നിയമം
લેન્ડે વિભાજન પરિબળ,ലാൻഡ് വിഭജന ഘടകം
ઉતરાણ,ലാൻഡിംഗ്
"સૂક્ષ્મ ઘર્ષણ, લેમિનેશન, વસ્ત્રો","മൈക്രോ അബ്രേഷൻ, ലാമിനേഷൻ, ധരിക്കുക"
લાર્મોર આવર્તન,ലാർമോർ ആവൃത്തി
larmore precession,ലാർമോർ പ്രീസെഷൻ
લેસર,ലേസർ
લેસરાઇઝેશન,ലേസറൈസേഷൻ
ગુપ્ત,രഹസ്യം
"બાજુની, બાજુની, બાજુની","ലാറ്ററൽ, ലാറ്ററൽ, ലാറ്ററൽ"
"અક્ષાંશ, અક્ષાંશ","അക്ഷാംശം, അക്ഷാംശം"
"જાળી, જાળી","ലാറ്റിസ്, ലാറ്റിസ്"
laue વર્ગ,ലോ ക്ലാസ്
લોન્ચ,വിക്ഷേപണം
લોન્ચ,വിക്ഷേപണം
લોન્ચ પ્લેટફોર્મ,ലോഞ്ച് പ്ലാറ്റ്ഫോം
સમૂહ ગુણોત્તર કાયદો,ബഹുജന അനുപാത നിയമം
બહુવિધ ગુણોત્તર નિયમ,ഒന്നിലധികം അനുപാത നിയമം
"સ્તર, સ્તર","പാളി, ലെവൽ"
એલ-બેન્ડ,എൽ-ബാൻഡ്
"લીડ, લીડ, સીસું, સીસું, સીસું","ലീഡ്, ലീഡ്, ലീഡ്, ലീഡ്, ലീഡ്"
આગળ,മുന്നോട്ട്
"ચૂનો, લીકીંગ (Cr.), Risen Line, Chyawan","ലൈം, ലീക്കിംഗ് (Cr.), റൈസൺ ലൈൻ, ച്യവൻ"
"ચાવવા, કાટ, લીક","ച്യൂയിംഗ്, നാശം, ചോർച്ച"
"ન્યૂનતમ, ન્યૂનતમ, ન્યૂનતમ","മിനിമം, മിനിമം, മിനിമം"
ઓછામાં ઓછી ગણતરી,ഏറ്റവും കുറഞ്ഞ എണ്ണം
લેચ વાયર,ലാച്ച് വയർ
Leduc અસર,ലെഡക് പ്രഭാവം
માન્ય ઓહ્મ,സാധുവായ ഓം
- ઇલેક્ટ્રોન,- ഇലക്ട്രോൺ
લંબાઈની મર્યાદા,നീളം നിയന്ത്രണം
વિસ્તરણ,നീട്ടൽ
લેન્સ,ലെന്സ്
લેન્ઝનો કાયદો,ലെൻസ് നിയമം
સપાટ ટનલ,പരന്ന തുരങ്കം
આડી ઉડાન,തിരശ്ചീന ഫ്ലൈറ്റ്
"સ્તરીકરણ, સ્તરીકરણ","നിരപ്പാക്കൽ, നിരപ്പാക്കൽ"
"આડું સ્ક્રૂ, લેવલિંગ સ્ક્રૂ","തിരശ്ചീന സ്ക്രൂ, ലെവലിംഗ് സ്ക്രൂ"
આત્મવિશ્વાસનું સ્તર,അത്മവിശ്വാസത്തിന്റെ അളവ്
મહત્વ સ્તર,പ്രാധാന്യം ലെവൽ
"આડું પૃષ્ઠ, સપાટ પૃષ્ઠ, ઇક્વિપોટેન્શિયલ પૃષ્ઠ","തിരശ്ചീന പേജ്, ഫ്ലാറ്റ് പേജ്, ഇക്വിപോട്ടൻഷ്യൽ പേജ്"
"લિવર, લિવર","ലിവർ, ലിവർ"
વર્ચ્યુઅલ ઓસિલેશન,വെർച്വൽ ആന്ദോളനം
"લિડર, લેસર ઇન્ફ્રારેડ રડાર","ലിഡാർ, ലേസർ ഇൻഫ്രാറെഡ് റഡാർ"
"જીવન, ઉંમર","ജീവിതം, പ്രായം"
"લિફ્ટ, લિફ્ટ","ഉയർത്തുക, ഉയർത്തുക"
વિમોચન ક્ષણ,വീണ്ടെടുക്കൽ നിമിഷം
"ટૂંકો, પ્રકાશ, મંદ, ટૂંકો, ટૂંકો, 6 પ્રકાશ","ചെറുത്, വെളിച്ചം, മങ്ങിയത്, ചെറുത്, ചെറുത്, 6 വെളിച്ചം"
"સમશીતોષ્ણ., પ્રકાશ","മിതശീതോഷ്ണ., പ്രകാശം"
વીજળી,മിന്നൽ
પ્રકાશ વર્ષ પ્રકાશ વર્ષ,പ്രകാശവർഷം പ്രകാശവർഷം
"સજાતીય, સજાતીય, સજાતીય","ഏകതാനമായ, ഏകതാനമായ, ഏകതാനമായ"
"મર્યાદા, સીમાંત","പരിധി, നാമമാത്ര"
"મર્યાદા, મર્યાદા, આત્યંતિક","പരിധി, പരിധി, അതിരുകടന്ന"
વર્તમાન મર્યાદા,നിലവിലെ പരിധി
"રેખા, રેખા, લંબગોળ","രേഖ, രേഖ, ദീർഘവൃത്താകൃതി"
"રેખીય, રેખીય, રેખીય","രേഖീയ, രേഖീയ, രേഖീയ"
રેખીયકરણ,രേഖീയവൽക്കരണം
"એકવિધતા, રેખીયતા","ഏകതാനത, രേഖീയത"
"એકલા, રેખીય રીતે","ഒറ്റയ്ക്ക്, രേഖീയമായി"
રેખા સંભવિત,ലൈൻ സാധ്യത
રેખીય અપૂર્ણતા,രേഖീയ അപൂർണ്ണത
સ્ટ્રોક લાઇન,സ്ട്രോക്ക് ലൈൻ
રેખીય સ્પેક્ટ્રમ,രേഖീയ സ്പെക്ട്രം
રેખા વોલ્ટેજ,ലൈൻ വോൾട്ടേജ്
"બંધન, તાર, સાંકળ, ગ્રંથિ, કડી","ബോണ്ട്, ചരട്, ചങ്ങല, ഗ്രന്ഥി, ലിങ്ക്"
પ્રવાહીકરણ,ദ്രവീകരണം
લિક્વિફાઇડ,ദ്രവീകരിച്ചത്
લિક્વિફાઇડ,ദ്രവീകരിച്ചത്
પ્રવાહી,ദ്രാവകം
પ્રવાહી જળાશય,ദ്രാവക റിസർവോയർ
લિક્વિડ ક્રિસ્ટલ,ലിക്വിഡ് ക്രിസ്റ്റൽ
પ્રવાહીતા,ദ്രവ്യത
પ્રવાહી-સંચાલિત રોકેટ,ദ്രാവക ചാലക റോക്കറ്റ്
લિસાજુ આંકડા,ലിസാജു കണക്കുകൾ
"યાદી, યાદી","പട്ടിക, പട്ടിക"
"સૂચિ, સૂચિ","ലിസ്റ്റിംഗ്, ലിസ്റ്റിംഗ്"
કચરા,ലിറ്റർ
જીવંત કાર્યક્રમ,തത്സമയ പ്രോഗ്രാം
ઇલેક્ટ્રિક વાયર,വൈദ്യുത വയർ
"લોડ, લોડ, લોડ, લોડ, લોડ","ലോഡ്, ലോഡ്, ലോഡ്, ലോഡ്, ലോഡ്"
ચુંબક પથ્થર,കാന്തം കല്ല്
"સ્થાનિક, સ્થાનિક","പ്രാദേശിക, പ്രാദേശിക"
સ્થાનિક મેક્સવેલી,പ്രാദേശിക മാക്സ്വെല്ലി
"સ્થાન, સ્થાન, સ્થાન, સ્થાન, સ્થાન","സ്ഥാനം, സ്ഥാനം, സ്ഥാനം, സ്ഥാനം, സ്ഥാനം"
બંધાયેલ દોષ,ബന്ധിത തെറ്റ്
"તલાક, માલસામાન","തലാഖ്, ചരക്ക്"
"લોકસ, લોકસ","ലോക്കസ്, ലോക്കസ്"
ચુંબક પથ્થર,കാന്തം കല്ല്
લઘુગણક,ലോഗരിഥമിക്
તર્કશાસ્ત્ર,യുക്തി
વાજબી,ന്യായമായ
"લોજિસ્ટિક્સ, ઓપરેશન્સ સાયન્સ","ലോജിസ്റ്റിക്സ്, ഓപ്പറേഷൻ സയൻസ്"
લંડન વાન્ડરવાલ્સ આકર્ષણો,ലണ്ടൻ വണ്ടർവാൾസ് ആകർഷണങ്ങൾ
દૂરસ્થ ટ્રાન્સમિશન,റിമോട്ട് ട്രാൻസ്മിഷൻ
"રેખાંશ, રેખાંશ","രേഖാംശം, രേഖാംശം"
રેવિનેચનું રેખાંશ,രവിനെക്കിന്റെ രേഖാംശം
"રેખાંશ, રેખાંશ","രേഖാംശ, രേഖാംശ"
લાંબો સ્વર,നീണ്ട സ്വരാക്ഷരങ്ങൾ
"loop, loop, loop (ed.), loop (v.), prasand","ലൂപ്പ്, ലൂപ്പ്, ലൂപ്പ് (എഡി.), ലൂപ്പ് (വി.), പ്രസന്ദ്"
ઢીલી રીતે બંધાયેલ,അയഞ്ഞ ബന്ധനം
"ભાગ્યે જ ભરેલું, ભરેલું","വിരളമായി പായ്ക്ക്, പാക്ക്"
લોરેન્ટનું ફિટ્ઝગેરાલ્ડ સંકોચન,ലോറന്റിന്റെ ഫിറ്റ്സ്ജെറാൾഡ് സങ്കോചം
નુકશાન મુક્ત રેખા,നഷ്ട രഹിത ലൈൻ
ક્ષીણ થયેલ ડાઇલેક્ટ્રિક,ദ്രവിച്ച വൈദ്യുത
તાકાત,ശക്തി
"નીચા દબાણ વિસ્તાર, હતાશા","താഴ്ന്ന മർദ്ദം, വിഷാദം"
"તિરસ્કાર, નીચું","നിന്ദ, താഴ്ന്ന"
"સૌથી નીચું, સૌથી નાનું","ഏറ്റവും ചെറിയ, ഏറ്റവും ചെറിയ"
હલકી ગુણવત્તાવાળા શૂન્યાવકાશ,താഴ്ന്ന വാക്വം
તેજ,തിളക്കം
સંદીપ્તિ,സന്ദീപ്തി
તેજસ્વી,പ്രസരിപ്പുള്ള
જ્યોત.,ജ്വാല.
"દીપ, પ્રદીપી, જ્યોતિ-","ദീപ്, പ്രദീപി, ജ്യോതി-"
ચંદ્ર દિવસ,ചാന്ദ്ര ദിനം
ચંદ્રગ્રહણ,ചന്ദ്രഗ്രഹണം
ચંદ્ર ઉપગ્રહ,ചന്ദ്രൻ ഉപഗ്രഹം
ચંદ્ર તબક્કામાં ફેરફાર,ചന്ദ്രന്റെ ഘട്ട മാറ്റം
લક્સ,ലക്സ്
લીમેન સિરીઝ,ലൈമാൻ സീരീസ്
સ્થૂળ,മൊത്തത്തിലുള്ള
સ્થૂળ,മൊത്തത്തിലുള്ള
જાદુઈ ફાનસ સચિત્ર ફાનસ,"മാന്ത്രിക വിളക്ക്, ചിത്ര വിളക്ക്"
"માયા નંબર, મેજિક નંબર, પરમેનન્સ નંબર","മായ നമ്പർ, മാജിക് നമ്പർ, പെർമനൻസ് നമ്പർ"
ચુંબકીય રીતે,കാന്തികമായി
ચુંબકીય,കാന്തിക
ચુંબકીય રેઝિસ્ટર,കാന്തിക പ്രതിരോധം
ચુંબકીકરણ,കാന്തികമാക്കൽ
ચુંબકીકરણ,കാന്തികവൽക്കരണം
ચુંબકત્વ,കാന്തികത
ચુંબક થર્મલ અસર,കാന്തം താപ പ്രഭാവം
ચુંબક હાઇડ્રોડાયનેમિક્સ,കാന്തം ഹൈഡ്രോഡൈനാമിക്സ്
ચુંબક હાઇડ્રોસ્ટેટિક્સ,കാന്തം ഹൈഡ്രോസ്റ്റാറ്റിക്സ്
મેગ્નેટોમીટર,മാഗ്നെറ്റോമീറ്റർ
મેગ્નેટોન,മാഗ്നെറ്റൺ
ચુંબક વર્તુળ,കാന്തം വൃത്തം
સ્થિર ચુંબકત્વ,സ്റ്റാറ്റിക് കാന്തികത
મેગ્નેટ્રોન રેક્ટિફાયર,മാഗ്നെട്രോൺ റക്റ്റിഫയർ
વિસ્તૃત છબી,വലുതാക്കിയ ചിത്രം
બૃહદદર્શક,മാഗ്നിഫയർ
"મોટું કરવું, મોટું કરવું","വലുതാക്കുക, വലുതാക്കുക"
"મેગ્નિફાયર, મેગ્નિફિકેશન-","മാഗ്നിഫയർ, മാഗ്നിഫിക്കേഷൻ-"
બૃહદદર્શક લેન્સ,മാഗ്നിഫൈയിംഗ് ലെൻസ്
"તીવ્રતા, તીવ્રતા","മാഗ്നിറ്റ്യൂഡ്, മാഗ്നിറ്റ്യൂഡ്"
મેગ્નન,മാഗ്നൺ
મુખ્ય બેન્ડ,പ്രധാന ബാൻഡ്
મુખ્ય માર્ગ મુખ્ય લાઇન,"പ്രധാന റോഡ്, മെയിൻ ലൈൻ"
"મુખ્ય તાર, મુખ્ય નળ","പ്രധാന വയർ, പ്രധാന ടാപ്പ്"
"જાળવણી, પોષણ, જાળવણી","പരിപാലനം, പോഷണം, പരിപാലനം"
mayorana અર્ક,മയോറാന സത്തിൽ
મુખ્ય ધરી,പ്രധാന അക്ഷം
મુખ્ય ખામી,പ്രധാന ന്യൂനത
બહુવિધ,ബഹുസ്വരമായ
મુખ્ય સ્વર,മാസ്റ്റർ ടോൺ
સંપર્ક કરો અને બ્રેક કરો,ബന്ധപ്പെടുകയും തകർക്കുകയും ചെയ്യുക
વ્યગ્રતા,വഴക്കം
કુશળતા,കഴിവുകൾ
મેન્યુઅલ મેનીપ્યુલેશન,മാനുവൽ കൃത്രിമത്വം
ઓપરેટર,ഓപ്പറേറ്റർ
માનવસહિત બલૂન,മനുഷ്യരുള്ള ബലൂൺ
"મેનોમીટર, મેનોમીટર","മാനുമീറ്റർ, മാനുമീറ്റർ"
બહુહેડ્રોન,ബഹുമുഖം
માણસ માણસ વર્ષો,മനുഷ്യൻ മനുഷ്യൻ വർഷങ്ങൾ
"સીમાંત, સીમાંત, સીમાંત","നാമമാത്രമായ, നാമമാത്രമായ, നാമമാത്രമായ"
સીમાંત એન્ટ્રોપી,മാർജിനൽ എൻട്രോപ്പി
સલામત જગ્યા,സുരക്ഷിതമായ പരിസരം
નાવિક Dsuichak,നാവികൻ ഡ്സുചക്
"ગુણ, ગુણ, ગુણ","അടയാളങ്ങൾ, അടയാളങ്ങൾ, അടയാളങ്ങൾ"
માર્કર,മാർക്കർ
મેસર,മേസർ
"માસ્ક, માસ્ક, કવર","മുഖംമൂടി, മുഖംമൂടി, മൂടുപടം"
ઢાંકવું,മൂടിവയ്ക്കുക
"સમૂહ, સમૂહ, જથ્થાબંધ","പിണ്ഡം, പിണ്ഡം, ബൾക്ക്"
સામૂહિક વિપુલતા,ബഹുജന സമൃദ്ധി
સમૂહ ગુણોત્તર પ્રતિક્રિયા,ബഹുജന അനുപാത പ്രതികരണം
"સામૂહિક એકાગ્રતા, સામૂહિક એકાગ્રતા, સામૂહિક એકાગ્રતા, સામૂહિક વિપુલતા","ബഹുജന ഏകാഗ്രത, ബഹുജന ഏകാഗ്രത, ബഹുജന ഏകാഗ്രത, ബഹുജന സമൃദ്ധി"
સામૂહિક નુકશાન,ബഹുജന നഷ്ടം
મુખ્ય ન્યુક્લિયસ,മാസ്റ്റർ ന്യൂക്ലിയസ്
સમૂહ ગતિ,ബഹുജന വേഗത
સામૂહિક પ્રતિકારકતા,ബഹുജന പ്രതിരോധം
"માસ્ટર પ્લેટ, માસ્ટર પ્લેટ","മാസ്റ്റർ പ്ലേറ്റ്, മാസ്റ്റർ പ്ലേറ്റ്"
મેળ,പൊരുത്തം
મેળ ખાતી,പൊരുത്തപ്പെട്ടു
મેચિંગ,പൊരുത്തപ്പെടുന്നു
"મેટ્રિક્સ, મેટ્રિક્સ, મેટ્રિક્સ, મેટ્રિક્સ","മാട്രിക്സ്, മാട്രിക്സ്, മാട്രിക്സ്, മാട്രിക്സ്"
"પદાર્થ, પદાર્થ","ദ്രവ്യം, പദാർത്ഥം"
મહત્તમ,പരമാവധി
"સર્વોચ્ચ, સર્વોચ્ચ, સર્વોચ્ચ, સર્વોચ્ચ, સર્વોચ્ચ","ഏറ്റവും ഉയർന്ന, ഉയർന്ന, ഉയർന്ന, ഉയർന്ന, ഉയർന്ന"
મહત્તમ અનુમતિપાત્ર,അനുവദനീയമായ പരമാവധി
મેક્સવેલ-વોલ્ટ્સમેન વિતરણ કાયદો,മാക്സ്വെൽ-വോൾട്ട്സ്മാൻ വിതരണ നിയമം
મેક્સવેલી વિતરણ,പരമാവധി വിതരണം
"મેકલિયોડ ગેજ, મેકલિયોડ ગેજ","മക്ലിയോഡ് ഗേജ്, മക്ലിയോഡ് ഗേജ്"
અર્થ,അർത്ഥമാക്കുന്നത്
"મતલબ મુક્ત માર્ગ, મતલબ મુક્ત માર્ગ","സ്വതന്ത്ര പാത എന്നർത്ഥം, സ്വതന്ത്ര പാത എന്നാണ് അർത്ഥമാക്കുന്നത്"
સરેરાશ વય સરેરાશ વય,ശരാശരി പ്രായം ശരാശരി പ്രായം
અર્થ જીવનકાળ,ജീവിതകാലം അർത്ഥമാക്കുന്നത്
પથારી માપો,കിടക്ക അളക്കുക
"માપ, માપ, માપ","അളക്കുക, അളക്കുക, അളക്കുക"
"બળ, યાંત્રિક","ബലം, മെക്കാനിക്കൽ"
યાંત્રિક લાભ,മെക്കാനിക്കൽ നേട്ടം
"બળ વિજ્ઞાન, મિકેનિક્સ, મિકેનિક્સ","ശക്തി ശാസ്ത്രം, മെക്കാനിക്സ്, മെക്കാനിക്സ്"
યાંત્રિકરણ,യന്ത്രവൽക്കരണം
"મિકેનિઝમ, મિકેનિક્સ","മെക്കാനിസം, മെക്കാനിക്സ്"
"મધ્ય, મધ્ય, મધ્ય, મધ્ય","ഇടത്തരം, ഇടത്തരം, ഇടത്തരം, ഇടത്തരം"
"સ્થૂળ, ગુરુ, મહા, સ્પષ્ટ, નિયુત (દશલક્ષા)","സ്ഥൂലം, ഗുരു, മഹാ, വ്യക്തം, നിയുത് (ദശലക്ഷം)"
મેગાક્યુરી,മെഗാക്യൂറി
મેગોમ,മാഗോം
મૌસનર અસર,മൗസ്നർ പ്രഭാവം
એમ-ઇલેક્ટ્રોન,എം-ഇലക്ട്രോൺ
"સ્વર, લય","സ്വരം, താളം"
"ઓગળવું (વિશેષ.), ઓગળવું, ઓગળવું (ver.)","ഉരുകുക (adj.), ഉരുകുക, ഉരുകുക (ver.)"
"ઓગળવું, ઓગળવું","ഉരുകുക, ഉരുകുക"
ગલાન્બિંદુ,ദ്രവണാങ്കം
"મેમરી, મેમરી સિસ્ટમ","മെമ്മറി, മെമ്മറി സിസ്റ്റം"
"meniscus, meniscus","meniscus, meniscus"
"પરિયા, મ્યુરીયલ","പരിയ, മ്യൂറിയൽ"
"પારો-બેરોમીટર, પારો-બેરોમીટર","മെർക്കുറി ബാരോമീറ്റർ, മെർക്കുറി ബാരോമീറ്റർ"
"પારદિક, મયુરિક","പർദിക്, മയൂരിക്"
મેરીડીયન,മെറിഡിയൻ
ગુણાંક,ഗുണകം
ચણતર,കല്പണിക്കാരൻ
"મેસોની પોલ, યુકાવા પોલ","മസോണി പോൾ, യുകാവ പോൾ"
સંદેશ,സന്ദേശം
"ધાતુઓ, મૂળભૂત બાબત","ലോഹങ്ങൾ, അടിസ്ഥാന വസ്തുക്കൾ"
"મેટલવર્કિંગ, મેટલ ચિત્ર","ലോഹപ്പണി, ലോഹ ചിത്രീകരണം"
અધ્યાત્મશાસ્ત્ર,മെറ്റാഫിസിക്സ്
કરકસર,മിതവ്യയം
ઉલ્કા,ഉൽക്കാശില
ઉલ્કા,ഉൽക്കാശില
હવામાનશાસ્ત્ર,കാലാവസ്ഥാ ശാസ്ത്രം
હવામાનશાસ્ત્રી,കാലാവസ്ഥാ ശാസ്ത്രജ്ഞൻ
"મીટર પુલ, મીટર પુલ","മീറ്റർ പാലം, മീറ്റർ പാലം"
"અંતર, મીટર","ദൂരം, മീറ്റർ"
મિશેલસનનું ઇન્ટરફેરોમીટર,മൈക്കൽസന്റെ ഇന്റർഫെറോമീറ്റർ
માઇક્રોએમ્પીયર,മൈക്രോആമ്പിയർ
સૂક્ષ્મ વિશ્લેષણ,സൂക്ഷ്മ വിശകലനം
માઇક્રો-કેનોનિકલ સમૂહ,മൈക്രോ-കാനോനിക്കൽ സെറ്റ്
માઇક્રો કેનોનિકલ સમુદાય,മൈക്രോ കാനോനിക്കൽ കമ്മ്യൂണിറ്റി
માઇક્રો સર્કિટ,മൈക്രോ സർക്യൂട്ട്
માઇક્રો ફિશર,മൈക്രോ ഫിഷർ
માઇક્રોન,മൈക്രോൺ
માઇક્રોફોન,മൈക്രോഫോൺ
"માઇક્રોફોટોગ્રાફ, માઇક્રોસ્કોપ ફોટો","മൈക്രോഫോട്ടോഗ്രാഫ്, മൈക്രോസ്കോപ്പ്ഫോട്ടോ"
માઇક્રોફિઝિક્સ,മൈക്രോഫിസിക്സ്
"માઇક્રોસ્કોપ, માઇક્રોસ્કોપ","മൈക്രോസ്കോപ്പ്, മൈക്രോസ്കോപ്പ്"
"માઇક્રોસ્કોપિક, માઇક્રોસ્કોપ, માઇક્રોસ્કોપ","സൂക്ഷ്മദർശിനി, സൂക്ഷ്മദർശിനി, സൂക്ഷ്മദർശിനി"
સરસ બાબત,നല്ല മെറ്റീരിയൽ
માઇક્રોસ્કોપ,സൂക്ഷ്മദർശിനി
"માઇક્રોસ્ટેટ, માઇક્રોસ્ટેટ","മൈക്രോസ്റ്റേറ്റ്, മൈക്രോസ്റ്റേറ്റ്"
માઇક્રોટૌર,മൈക്രോടോർ
સૂક્ષ્મ તરંગ,മൈക്രോ വേവ്
મેરીડીયન,മെറിഡിയൻ
મધ્ય,മധ്യഭാഗം
ઇનકમિંગ આયન,ഇൻകമിംഗ് അയോൺ
માઇલ,മൈലുകൾ
"આકાશ ગંગા, મિલ્ખા મેખલા","ആകാശ് ഗംഗ, മിൽഖ മേഖല"
મિલર ઇન્ડેક્સ,മില്ലർ സൂചിക
ખનિજો,ധാതുക്കൾ
શોર્ટ સર્કિટ,ഷോർട്ട് സർക്യൂട്ട്
શોર્ટનિંગ,ചുരുക്കുന്നു
ન્યૂનતમ રસ્તો,കുറഞ്ഞ പാത
"સૌથી નીચો, સૌથી નીચો, સૌથી નીચો, સૌથી નીચો","ഏറ്റവും താഴ്ന്ന, ഏറ്റവും താഴ്ന്ന, ഏറ്റവും താഴ്ന്ന"
સૌથી ઓછું આયનીકરણ,ഏറ്റവും കുറഞ്ഞ അയോണൈസേഷൻ
લઘુમતી વાહક,ന്യൂനപക്ഷ കാരിയർ
લઘુમતી ઉત્સર્જકો,ന്യൂനപക്ഷ ഉദ്വമനികൾ
ટૂંકા સ્વર,ചെറിയ ടോൺ
"કલા, મિનિટ, મિનિટ","കല, മിനിറ്റ്, മിനിറ്റ്"
મારીચિકા,മരീചിക
"અરીસો, મુકુર","കണ്ണാടി, മുകുർ"
"પ્રતિપ ન્યુક્લિયસ, પ્રતિપ ન્યુક્લિયસ","പ്രതിപ് ന്യൂക്ലിയസ്, പ്രതിപ് ന്യൂക്ലിയസ്"
મિશ્રણક્ષમતા,മിശ്രത
મેળ ખાતી રેખાઓ,പൊരുത്തപ്പെടാത്ത വരികൾ
કુમેલન,കുമേലോൺ
"ઓરિએન્ટીયરિંગ, ટેલિ-ઓરિએન્ટેશન","ഓറിയന്ററിംഗ്, ടെലി ഓറിയന്റേഷൻ"
"મિસાઇલો, મિસાઇલો","മിസൈലുകൾ, മിസൈലുകൾ"
ગેરહાજર ઇલેક્ટ્રોન,ഇലക്ട്രോൺ ഇല്ലാത്തത്
ખૂટતી રેખાઓ,നഷ്ടപ്പെട്ട വരികൾ
અપવિત્રતા,പരദൂഷണം
"મિક્સર, મિક્સર, મિક્સર (વ્યક્તિ)","മിക്സർ, മിക്സർ, മിക്സർ (വ്യക്തി)"
એમ.કે. s પદ્ધતિ,എം.കെ. എസ്. രീതി
"ખસેડવું, ખસેડવું, ખસેડવું","ചലിക്കുന്ന, ചലിക്കുന്ന, ചലിക്കുന്ന"
પોર્ટેબલ એન્ટેના,പോർട്ടബിൾ ആന്റിന
ગતિશીલતા,ചലനാത്മകത
"પદ્ધતિ, પદ્ધતિ, સિસ્ટમ, મોડ, પોલિમર, મોડ, સ્ટેજ, 8. મોડ","മോഡ്, രീതി, സിസ്റ്റം, മോഡ്, പോളിമർ, മോഡ്, ഘട്ടം, 8. മോഡ്"
વિમંડન,വിമന്ദൻ
મધ્યસ્થી,മോഡറേറ്റർ
ચમકદાર જાળી,തിളങ്ങുന്ന ലാറ്റിസ്
"ફેરફાર, રૂપાંતર, પરિવર્તન","പരിഷ്ക്കരണം, പരിവർത്തനം, പരിവർത്തനം"
રૂપાંતરિત ઘાતાંકીય વળાંક,രൂപാന്തരപ്പെട്ട എക്‌സ്‌പോണൻഷ്യൽ കർവ്
"કન્વર્ટર, કન્વર્ટર, કેલિબ્રેટર","കൺവെർട്ടർ, കൺവെർട്ടർ, കാലിബ്രേറ്റർ"
કન્વર્ટ કરો,മാറ്റുക
મોડ્યુલર સર્કિટ,മോഡുലാർ സർക്യൂട്ട്
"સંગીત, મોડ્યુલેટેડ","സംഗീതം, മോഡുലേറ്റഡ്"
"સંગીત, મોડ્યુલેશન","സംഗീതം, മോഡുലേഷൻ"
મોડ્યુલેટર,മോഡുലേറ്റർ
"મોડ્યુલ, મોડ્યુલર","മൊഡ്യൂൾ, മോഡുലാർ"
"મોડ્યુલસ, મોડ્યુલસ","മോഡുലസ്, മോഡുലസ്"
સ્વોર્મ અસર,കൂട്ടം പ്രഭാവം
ભીનું,നനഞ്ഞ
"ગ્રામ પરમાણુ, દાઢ, છછુંદર","ഗ്രാം തന്മാത്ര, മോളാർ, മോൾ"
"ગ્રામ પરમાણુતા, મોલેરિટી","ഗ്രാം തന്മാത്ര, മോളാരിറ്റി"
"ગ્રામ પરમાણુ, છછુંદર","ഗ്രാം തന്മാത്ര, മോൾ"
પરમાણુ પરમાણુ,തന്മാത്രാ തന്മാത്ര
પરમાણુ,തന്മാത്ര
ક્ષણ,നിമിഷം
ક્ષણ હાથ,നിമിഷ ഭുജം
ક્ષણિક,ക്ഷണികമായ
આવેગ,പ്രേരണ
મોનોએટોમિક,മോണോ ആറ്റോമിക്
"મોનિટર, મોનિટર, ડાયનેમિક વિશ્લેષક","മോണിറ്റർ, മോണിറ്റർ, ഡൈനാമിക് അനലൈസർ"
દેખરેખ,നിരീക്ഷണം
મોનોક્રોમેટિક,മോണോക്രോമാറ്റിക്
"મોનોક્રોમેટર, મોનોક્રોમેટર","മോണോക്രോമേറ്റർ, മോണോക്രോമേറ്റർ"
મોનોક્રોમેટિક,മോണോക്രോമാറ്റിക്
