English,Malayalam
geometric rate of increase,വർദ്ധനവിന്റെ ജ്യാമിതീയ നിരക്ക്
geometric series,ജ്യാമിതീയ പരമ്പര
geometric standard deviation,ജ്യാമിതീയ സ്റ്റാൻഡേർഡ് ഡീവിയേഷൻ
geomorphology,ജിയോമോർഫോളജി
geophagous,ജിയോഫാഗസ്
geophagy,ജിയോഫാഗി
geophone,ജിയോഫോൺ
geophysics,ജിയോഫിസിക്സ്
geoponics,ജിയോപോണിക്സ്
geosphere,ജിയോസ്ഫിയർ
geostrate,ജിയോസ്ട്രേറ്റ്
geothermal,ജിയോതെർമൽ
geothermal energy,ഭൂതാപ ഊർജ്ജം
geotropism,ജിയോട്രോപിസം
germ,ബീജം
germplasm,germplasm
germicide,അണുനാശിനി
germination,മുളപ്പിക്കൽ
germination capacity,മുളയ്ക്കാനുള്ള ശേഷി
germination energy,മുളച്ച് ഊർജ്ജം
germination percentage,മുളയ്ക്കൽ ശതമാനം
germination test,മുളപ്പിക്കൽ പരിശോധന
germinator,germinator
geyser,ഗെയ്സർ
gigantism,ഭീമാകാരത
glacial lake,ഗ്ലേഷ്യൽ തടാകം
glacial soil,ഗ്ലേഷ്യൽ മണ്ണ്
glaciation,ഹിമാനി
glacier,ഹിമാനികൾ
glass house,ഗ്ലാസ് ഹൌസ്
global climate change,ആഗോള കാലാവസ്ഥാ വ്യതിയാനം
global equilibrium,ആഗോള സന്തുലിതാവസ്ഥ
global warming,ആഗോള താപം
glucose,ഗ്ലൂക്കോസ്
glue,പശ
glycophyte,ഗ്ലൈക്കോഫൈറ്റ്
gobar gas plant,ഗോബർ ഗ്യാസ് പ്ലാന്റ്
Gondwana,ഗോണ്ട്വാന
gorge,തോട്
gradation,ഗ്രേഡേഷൻ
grade,ഗ്രേഡ്
graded,തരപ്പെടുത്തി
graded bedding,തരപ്പെടുത്തിയ കിടക്ക
graded sediment,ഗ്രേഡുചെയ്ത അവശിഷ്ടം
gradation period,ഗ്രേഡേഷൻ കാലയളവ്
gradient,ഗ്രേഡിയന്റ്
grain size,ധാന്യം വലിപ്പം
gramineae,ഗ്രാമിനിയ
graminivorous,ഗ്രമിനിവോറസ്
granular activated carbon,ഗ്രാനുലാർ ആക്ടിവേറ്റഡ് കാർബൺ
granular fertilizer,ഗ്രാനുലാർ വളം
gravitational force,ഗുരുത്വാകർഷണ ബലം
green house,ഹരിതഗൃഹം
green development,ഹരിത വികസനം
green house effect,ഹരിതഗൃഹ പ്രഭാവം
green house gas,ഹരിതഗൃഹ വാതകം
green revolution,ഹരിത വിപ്ലവം
green politics,ഹരിത രാഷ്ട്രീയം
gross production,മൊത്ത ഉത്പാദനം
ground water,ഭൂഗർഭജലം
ground water remediation,ഭൂഗർഭജല പ്രതിവിധി
growth efficiency,വളർച്ച കാര്യക്ഷമത
growth rate,വളർച്ച നിരക്ക്
guide map,ഗൈഡ് മാപ്പ്
gullies,ഗല്ലികൾ
gyractor,ഗൈറാക്ടർ
habitat,ആവാസവ്യവസ്ഥ
habitat loss,ആവാസവ്യവസ്ഥയുടെ നാശം
habitat diversity,ആവാസ വൈവിധ്യം
habituation,ശീലമാക്കൽ
hailstorm,ആലിപ്പഴം
halomorphic soil,ഹാലോമോർഫിക് മണ്ണ്
halophile,ഹാലോഫൈൽ
halophyte,ഹാലോഫൈറ്റ്
hanging valley,തൂങ്ങിക്കിടക്കുന്ന താഴ്വര
haploid,ഹാപ്ലോയിഡ്
haptotropism,ഹാപ്ടോട്രോപിസം
hard detergent,ഹാർഡ് ഡിറ്റർജന്റ്
hard structure,കഠിനമായ ഘടന
hard water,കഠിനമായ വെള്ളം
hardening,കാഠിന്യം
harvesting loss,വിളവെടുപ്പ് നഷ്ടം
haustorium,ഹാസ്റ്റോറിയം
hay,പുല്ല്
hazardous air pollutant,അപകടകരമായ വായു മലിനീകരണം
hazardous substance,അപകടകരമായ പദാർത്ഥം
hazardous waste,ആപൽക്കരമായ മാലിന്യങ്ങൾ
haze,മൂടൽമഞ്ഞ്
heat balance,ചൂട് ബാലൻസ്
heat drying of sludge,ചെളിയുടെ ചൂട് ഉണക്കൽ
heat energy,ചൂട് ഊർജ്ജം
heat island effect,ചൂട് ദ്വീപ് പ്രഭാവം
heat of adsorption,ആഗിരണം ചൂട്
heat of combustion,ജ്വലനത്തിന്റെ ചൂട്
heat of condensation,ഘനീഭവിക്കുന്ന ചൂട്
heavy metal,കനത്ത ലോഹം
heavy rain,കനത്ത മഴ
heavy water,കനത്ത വെള്ളം
heikistotherm,ഹൈക്കിസ്റ്റോതെർം
heliographic,ഹീലിയോഗ്രാഫിക്
heliophyte,ഹീലിയോഫൈറ്റ്
heliosis,ഹീലിയോസിസ്
hemicryptophyte,ഹെമിക്രിപ്റ്റോഫൈറ്റ്
hemiparasitic,അർദ്ധപരാശിയായ
hemitropical,അർദ്ധവൃത്താകൃതിയിലുള്ള
herb,സസ്യം
herbicide,കളനാശിനി
herbivore,സസ്യഭുക്കുകൾ
herbivorous,സസ്യഭുക്കുകൾ
heredity,പാരമ്പര്യം
heteroecism,ഹെറ്ററോസിസം
heteroecious,വിഭിന്ന
heterogamous,ഭിന്നലിംഗക്കാരൻ
heterogamy,ഭിന്നഭാര്യത്വം
heterogeneity,വൈവിധ്യം
heterogeneous,വൈവിധ്യമാർന്ന
heteromorphic,ഹെറ്ററോമോർഫിക്
heterosis,ഹെറ്ററോസിസ്
heterosphere,ഹെറ്ററോസ്ഫിയർ
heterotroph,ഹെറ്ററോട്രോഫ്
heterozone organism,heterozone ജീവി
heterozygote,ഹെറ്ററോസൈഗോട്ട്
hibernation,ഹൈബർനേഷൻ
hierarchy,അധികാരശ്രേണി
high density polyethylene,ഉയർന്ന സാന്ദ്രത പോളിയെത്തിലീൻ
high flood line,ഉയർന്ന വെള്ളപ്പൊക്ക ലൈൻ
high grade,ഉയർന്ന നിലവാരം
high tide,ഉയർന്ന വേലിയേറ്റം
high water line (tide line),ഉയർന്ന ജലരേഖ (വേലിയേറ്റ രേഖ)
high yielding variety,ഉയർന്ന വിളവ് നൽകുന്ന ഇനം
Himalyan region,ഹിമാലയൻ പ്രദേശം
histogram,ഹിസ്റ്റോഗ്രാം
histology,ഹിസ്റ്റോളജി
holistic,സമഗ്രമായ
holistic ecology,സമഗ്ര പരിസ്ഥിതിശാസ്ത്രം
hollow land,പൊള്ളയായ ഭൂമി
holoparasite,ഹോളോപാരസൈറ്റ്
holocoen (ecosystem),ഹോളോകോൺ (ഇക്കോസിസ്റ്റം)
holophitic nutrition,ഹോളോഫിറ്റിക് പോഷകാഹാരം
homeostatic,ഹോമിയോസ്റ്റാറ്റിക്
homoiothermal,ഹോമിയോതെർമൽ
homogeneity,ഏകതാനത
homoiothermic,ഹോമിയോതെർമിക്
homologous,ഹോമോലോജസ്
homosphere,ഹോമോസ്ഫിയർ
horizon,ചക്രവാളം
hormone,ഹോർമോൺ
host,ഹോസ്റ്റ്
host-parasite relationship,ഹോസ്റ്റ്-പാരസൈറ്റ് ബന്ധം
human demography,മനുഷ്യ ജനസംഖ്യാശാസ്ത്രം
humid climate,ഈർപ്പമുള്ള കാലാവസ്ഥ
humidifier,ഹ്യുമിഡിഫയർ
humidity,ഈർപ്പം
humification,humification
humus,ഭാഗിമായി
hunting,വേട്ടയാടൽ
hurricane,ചുഴലിക്കാറ്റ്
hutchinosonian niche,ഹച്ചിനോസോണിയൻ മാടം
hybrid,സങ്കരയിനം
hybridization,ഹൈബ്രിഡൈസേഷൻ
hydrocarbon,ഹൈഡ്രോകാർബൺ
hydration,ജലാംശം
hydraulic,ഹൈഡ്രോളിക്
hydraulic element,ഹൈഡ്രോളിക് ഘടകം
hydraulics,ഹൈഡ്രോളിക്സ്
hydrologic cycle,ജലവൈദ്യുത ചക്രം
hydrosphere,ജലമണ്ഡലം
hydrobiology,ഹൈഡ്രോബയോളജി
hydrocarbon emission,ഹൈഡ്രോകാർബൺ ഉദ്വമനം
hydrochore,ഹൈഡ്രോകോർ
hydrocyclone,ഹൈഡ്രോസൈക്ലോൺ
hydrodynamics,ഹൈഡ്രോഡൈനാമിക്സ്
hydroelectric,ജലവൈദ്യുത
hydroelectric energy,ജലവൈദ്യുത ഊർജ്ജം
hydroelectric power,ജല വൈദ്യുതി
hydrogen bond,ഹൈഡ്രജൻ ബോണ്ട്
hydrogen sulphide,ഹൈഡ്രജൻ സൾഫൈഡ്
hydrogenation,ഹൈഡ്രജനേഷൻ
hydrogeology,ഹൈഡ്രോജോളജി
hydrography,ഹൈഡ്രോഗ്രാഫി
hydrology,ജലശാസ്ത്രം
hydroloysis,ഹൈഡ്രോലോയ്സിസ്
hydroponics,ഹൈഡ്രോപോണിക്സ്
hydrophilic,ഹൈഡ്രോഫിലിക്
hydrophobic,ഹൈഡ്രോഫോബിക്
hydrophyte,ഹൈഡ്രോഫൈറ്റ്
hydropower,ജലവൈദ്യുതി
hydroscopic,ഹൈഡ്രോസ്കോപ്പിക്
hydrosere,ഹൈഡ്രോസെരെ
hydrosphere,ജലമണ്ഡലം
hydrostatic pressure,ഹൈഡ്രോസ്റ്റാറ്റിക് മർദ്ദം
hydrothermal,ജലവൈദ്യുത
hydrotropic,ഹൈഡ്രോട്രോപിക്
hydrotropism,ഹൈഡ്രോട്രോപിസം
hygiene,ശുചിതപരിപാലനം
hygric,ഹൈഗ്രിക്
hygrometer,ഹൈഗ്രോമീറ്റർ
hygrophyte,ഹൈഗ്രോഫൈറ്റ്
hygroscopicity,ഹൈഗ്രോസ്കോപ്പിസിറ്റി
hygroscopic,ഹൈഗ്രോസ്കോപ്പിക്
hygroscopic,ഹൈഗ്രോസ്കോപ്പിക്
hygroscopic coefficient,ഹൈഗ്രോസ്കോപ്പിക് കോഫിഫിഷ്യന്റ്
hygroscopic water,ഹൈഗ്രോസ്കോപ്പിക് വെള്ളം
hygrothermography,ഹൈഗ്രോതെർമോഗ്രാഫി
hyperdisperse,ഹൈപ്പർഡിസ്പെഴ്സ്
hyper immune,ഹൈപ്പർ ഇമ്മ്യൂൺ
hyper susceptible,ഹൈപ്പർ സംവേദനക്ഷമത
hyperosmotic,ഹൈപ്പറോസ്മോട്ടിക്
hyperparasite,ഹൈപ്പർപാരസൈറ്റ്
hyperplasy,ഹൈപ്പർപ്ലാസി
hypertension,രക്താതിമർദ്ദം
hypertonic solution,ഹൈപ്പർടോണിക് പരിഹാരം
hypertrophic,ഹൈപ്പർട്രോഫിക്
hypertrophy,ഹൈപ്പർട്രോഫി
hypnoplasy,ഹിപ്നോപ്ലാസി
hypocentre,ഹൈപ്പോസെന്റർ
hypochlorination,ഹൈപ്പോക്ലോറിനേഷൻ
hypodispersion,ഹൈപ്പോഡിസ്പെർഷൻ
hypoplankton,ഹൈപ്പോപ്ലാങ്ക്ടൺ
hypoplasy,ഹൈപ്പോപ്ലാസി
hypothermal,ഹൈപ്പോതെർമൽ
hypothesis,അനുമാനം
hypsometer,ഹൈപ്സോമീറ്റർ
ice age,ഹിമയുഗം
iceberg,മഞ്ഞുമല
ice rafting,ഐസ് റാഫ്റ്റിംഗ്
ice water,ഐസ് വെള്ളം
ichthyology,ichthyology
identification,തിരിച്ചറിയൽ
ideograph,ഐഡിയോഗ്രാഫ്
idioecology,ഇഡിയോക്കോളജി
idiobilogy,ഐഡിയോബോളജി
idle land,വെറുതെ കിടക്കുന്ന ഭൂമി
igneous rock,അഗ്നിശില
illuminance,പ്രകാശം
illumination,പ്രകാശം
illuminometer,ഇല്യൂമിനോമീറ്റർ
illuviation,പ്രകാശം
imbibition,ഇംബിബിഷൻ
immigrant,കുടിയേറ്റക്കാരൻ
immision,ഇമിഷൻ
immobile,ചലനരഹിതം
immobilization,നിശ്ചലമാക്കൽ
impermeability,അപ്രാപ്യത
immunology,രോഗപ്രതിരോധശാസ്ത്രം
immunity,പ്രതിരോധശേഷി
immunization,പ്രതിരോധ കുത്തിവയ്പ്പ്
impact,സ്വാധീനം
impedance,പ്രതിരോധം
impervious,കടക്കാത്ത
impervious soil,കടക്കാത്ത മണ്ണ്
implant,ഇംപ്ലാന്റ്
impingement,തടസ്സപ്പെടുത്തൽ
improductive forest,ഉൽപ്പാദനക്ഷമമായ വനം
impulse,പ്രേരണ
inactivation of virus,വൈറസിന്റെ നിഷ്ക്രിയത്വം
inarticulate,അവ്യക്തമായ
inbred,ഇൻബ്രെഡ്
inbreeding,ഇൻബ്രീഡിംഗ്
incandescent,ജ്വലിക്കുന്ന
incineration,ദഹിപ്പിക്കൽ
inclination,ചായ്വ്
incompatibility,പൊരുത്തക്കേട്
increaser,വർദ്ധിപ്പിക്കുന്നയാൾ
incubation,ഇൻകുബേഷൻ
incubation period,ഇൻക്യുബേഷൻ കാലയളവ്
incubator,ഇൻകുബേറ്റർ
indeciduous,ഇലപൊഴിയും
indehiscent,അചഞ്ചലമായ
independent assortment,സ്വതന്ത്ര ശേഖരം
indeterminate,അനിശ്ചിതത്വമുള്ള
index frequency,സൂചിക ആവൃത്തി
index mineral,സൂചിക ധാതു
index number,സൂചിക നമ്പർ
index species,സൂചിക സ്പീഷീസ്
Indian Meterological Department (IMD),ഇന്ത്യൻ കാലാവസ്ഥാ വകുപ്പ് (IMD)
indicator,സൂചകം
indicator organism,ഇൻഡിക്കേറ്റർ ഓർഗാനിസം
indicator plant,ഇൻഡിക്കേറ്റർ പ്ലാന്റ്
indicator species,ഇൻഡിക്കേറ്റർ സ്പീഷീസ്
indigenous,തദ്ദേശീയമായ
indirect competition,പരോക്ഷ മത്സരം
indirect deforestation,പരോക്ഷമായ വനനശീകരണം
individual,വ്യക്തി
individual distance,വ്യക്തിഗത ദൂരം
individual selection,വ്യക്തിഗത തിരഞ്ഞെടുപ്പ്
indoor air pollution,ഇൻഡോർ വായു മലിനീകരണം
induction,ഇൻഡക്ഷൻ
industrial melanism,വ്യാവസായിക മെലാനിസം
industrial waste,വ്യവസായ മാലിന്യങ്ങൾ
inert gas,നിഷ്ക്രിയ വാതകം
inert matter,നിഷ്ക്രിയ ദ്രവ്യം
infective,പകർച്ചവ്യാധി
inferior,താണതരമായ
inferior soil,താഴ്ന്ന മണ്ണ്
infested,ബാധിച്ചു
infiltration,നുഴഞ്ഞുകയറ്റം
infiltration rate,നുഴഞ്ഞുകയറ്റ നിരക്ക്
influent,സ്വാധീനമുള്ള
infra-red,ഇൻഫ്രാ-റെഡ്
infrared radiation,ഇൻഫ്രാറെഡ് വികിരണം
infrared spectroscopy,ഇൻഫ്രാറെഡ് സ്പെക്ട്രോസ്കോപ്പി
infrasonic,ഇൻഫ്രാസോണിക്
ingestion,വിഴുങ്ങൽ
inheritance,അനന്തരാവകാശം
inhibit,തടയുക
inhibition,നിരോധനം
inhibitor,ഇൻഹിബിറ്റർ
inlet,ഇൻലെറ്റ്
inoculation,കുത്തിവയ്പ്പ്
inoculate,കുത്തിവയ്പ്പ്
inoculum,ഇനോകുലം
inorganic,അജൈവ
inorganic matter,അജൈവ പദാർത്ഥം
inorganic nitrogen,അജൈവ നൈട്രജൻ
ionosphere,അയണോസ്ഫിയർ
input,ഇൻപുട്ട്
insecticide,കീടനാശിനി
in situ,സ്ഥലത്ത്
insoluble,ലയിക്കാത്ത
insulation,ഇൻസുലേഷൻ
insusceptible,അസഹിഷ്ണുത
integrated energy management,സംയോജിത ഊർജ്ജ മാനേജ്മെന്റ്
integrated pest control,സംയോജിത കീട നിയന്ത്രണം
integrated pest management (IPM),സംയോജിത കീട പരിപാലനം (IPM)
integrated plant protection,സംയോജിത സസ്യ സംരക്ഷണം
integrated waste management (IWM),സംയോജിത മാലിന്യ സംസ്കരണം (IWM)
intensity,തീവ്രത
intensive agriculture,തീവ്രമായ കൃഷി
interaction,ഇടപെടൽ
intercelluar,അന്തർകോശം
interception,തടസ്സപ്പെടുത്തൽ
intercropping,ഇടവിള കൃഷി
interdependency,പരസ്പരാശ്രിതത്വം
interface,ഇന്റർഫേസ്
interference,ഇടപെടൽ
interferon,ഇന്റർഫെറോൺ
interflow,ഇന്റർഫ്ലോ
intermediate chemical,ഇന്റർമീഡിയറ്റ് കെമിക്കൽ
intermittent sampling,ഇടയ്ക്കിടെയുള്ള സാമ്പിൾ
internal environment,ആന്തരിക പരിസ്ഥിതി
internal necrosis,ആന്തരിക necrosis
internode,ഇന്റർനോഡ്
interplant,ഇന്റർപ്ലാന്റ്
intensity of rainfall,മഴയുടെ തീവ്രത
intensive farming,തീവ്ര കൃഷി
interspecies competition,ഇന്റർ സ്പീഷീസ് മത്സരം
interstitial water,ഇന്റർസ്റ്റീഷ്യൽ വെള്ളം
intertidal,വേലിയേറ്റം
intertidal zone,ഇന്റർറ്റിഡൽ സോൺ
intraspecific competition,അന്തർലീനമായ മത്സരം
intrinsic factor (inherent factor),ആന്തരിക ഘടകം (സഹജമായ ഘടകം)
inundation,വെള്ളപ്പൊക്കം
invasion,അധിനിവേശം
invasion area,അധിനിവേശ പ്രദേശം
invasive,ആക്രമണാത്മക
inversion,വിപരീതം
in vitro,ഇൻ വിട്രോ
in vivo,വിവോയിൽ
iodine number,അയോഡിൻ നമ്പർ
ion exchange,അയോൺ എക്സ്ചേഞ്ച്
ion exchange capacity,അയോൺ എക്സ്ചേഞ്ച് ശേഷി
ionization,അയോണൈസേഷൻ
ionizing radiation,അയോണൈസിംഗ് റേഡിയേഷൻ
ionosphere,അയണോസ്ഫിയർ
iron mineral,ഇരുമ്പ് ധാതു
irradiation,വികിരണം
irreversible process,മാറ്റാനാവാത്ത പ്രക്രിയ
irrigation,ജലസേചനം
irrigation efficiency,ജലസേചന കാര്യക്ഷമത
irrigation requirement,ജലസേചന ആവശ്യകത
irrigation spray,ജലസേചന സ്പ്രേ
irritation,പ്രകോപനം
irritant,പ്രകോപിപ്പിക്കുന്ന
island,ദ്വീപ്
isocline,ഐസോക്ലൈൻ
isolation,ഐസൊലേഷൻ
isomerism,ഐസോമെറിസം
isomorphism,ഐസോമോർഫിസം
isothermal,ഐസോതർമൽ
isothermal process,ഐസോതർമൽ പ്രക്രിയ
isotonic,ഐസോടോണിക്
isotope,ഐസോടോപ്പ്
isotropic,ഐസോട്രോപിക്
iti-iti (disease),ഇതി-ഇതി (രോഗം)
itograph,ഐറ്റോഗ്രാഫ്
Jar test,ജാർ ടെസ്റ്റ്
Jarovisation,ജാരോവിസേഷൻ
jet stream,ജെറ്റ് സ്ട്രീം
joint,സംയുക്ത
juvenile phase,ജുവനൈൽ ഘട്ടം
juxtaposition,ഒത്തുചേരൽ
karyogamy,കരയോഗമി
karyology,കരിയോളജി
karyotype,കാരിയോടൈപ്പ്
key species,പ്രധാന ഇനങ്ങൾ
kilo calorie,കിലോ കലോറി
klendusity,klendusity
kinematics,ചലനാത്മകത
kinesis,കിനിസിസ്
kinetic energy,ഗതികോർജ്ജം
klinotaxis,ക്ലീനോടാക്സിസ്
knot,കെട്ട്
konospecies (subspecies),konospecies (ഉപജാതികൾ)
kytoon,കൈറ്റൂൺ
labile,ലേബൽ
lactometer,ലാക്റ്റോമീറ്റർ
lactose,ലാക്ടോസ്
lacustrine,ലാക്യുസ്ട്രിൻ
lag gravel,ലാഗ് ചരൽ
lagoon,തടാകം
Lamarkism,ലാമാർക്കിസം
laminar flow,ലാമിനാർ ഒഴുക്ക്
lamination,ലാമിനേഷൻ
land,ഭൂമി
land breeze,കരക്കാറ്റ്
land bridge,കര പാലം
land degradation,ഭൂമി ശോഷണം
land disposal,ഭൂമി നിർമാർജനം
land drainage,ഭൂമി ഡ്രെയിനേജ്
land fill,നിലം നികത്തുക
land management,ഭൂമി മാനേജ്മെന്റ്
land pollution,ഭൂമി മലിനീകരണം
land reclamation,നിലം നികത്തൽ
land resources,ഭൂമി വിഭവങ്ങൾ
landscape,ഭൂപ്രകൃതി
landscape planning,ലാൻഡ്സ്കേപ്പ് ആസൂത്രണം
land slide,ഭൂമി സ്ലൈഡ്
land slip,ലാൻഡ് സ്ലിപ്പ്
land use,ഭൂമിയുടെ ഉപയോഗം
land use change,ഭൂവിനിയോഗ മാറ്റം
land use planning,ഭൂവിനിയോഗ ആസൂത്രണം
La-nina,ലാ-നിന
larvicide,ലാർവിസൈഡ്
latency period,ലേറ്റൻസി കാലയളവ്
laterite soil,ലാറ്ററൈറ്റ് മണ്ണ്
law of limiting factor,പരിമിതപ്പെടുത്തുന്ന ഘടകത്തിന്റെ നിയമം
law of the minimum (Liebig's law),മിനിമം നിയമം (ലീബിഗിന്റെ നിയമം)
leachate,ചോർച്ച
leaching,ചോർച്ച
leaf,ഇല
leaf area index,ഇല പ്രദേശ സൂചിക
leaf drop,ഇല ഡ്രോപ്പ്
leakage,ചോർച്ച
legume,പയർവർഗ്ഗം
lentic,ലെന്റിക്
lenticel,ലെന്റിസെൽ
lethal dose,മാരകമായ ഡോസ്
lethal gene,മാരകമായ ജീൻ
level terrace,ലെവൽ ടെറസ്
lichen,ലൈക്കൺ
life cycle,ജീവിത ചക്രം
life expectancy,ആയുർദൈർഘ്യം
life form,ജീവരൂപം
life history,ജീവിത ചരിത്രം
life span,ജീവിതകാലയളവ്
lift pump,ലിഫ്റ്റ് പമ്പ്
ligament,ലിഗമെന്റ്
ligand,ലിഗാൻഡ്
lignicolous,ലിഗ്നികോളസ്
lignification,ലിഗ്നിഫിക്കേഷൻ
lignocellulose,ലിഗ്നോസെല്ലുലോസ്
lime,നാരങ്ങ
limnetic zone,ലിമ്നെറ്റിക് സോൺ
limnetic,ലിമ്നെറ്റിക്
limiting,പരിമിതപ്പെടുത്തുന്നു
limiting factor,പരിമിതപ്പെടുത്തുന്ന ഘടകം
limiting nutrient,പോഷകങ്ങൾ പരിമിതപ്പെടുത്തുന്നു
limiting resource,പരിമിതപ്പെടുത്തുന്ന വിഭവം
limits of tolerance,സഹിഷ്ണുതയുടെ പരിധികൾ
limnologist,ലിംനോളജിസ്റ്റ്
limnology,ലിംനോളജി
limnophilous,ലിംനോഫിലസ്
limy sand,നാരങ്ങ മണൽ
line period,ലൈൻ കാലയളവ്
line source,ലൈൻ ഉറവിടം
line transect,ലൈൻ ട്രാൻസെക്റ്റ്
linear,രേഖീയമായ
lining,ലൈനിംഗ്
linkage,ലിങ്കേജ്
linked gene,ബന്ധിപ്പിച്ച ജീൻ
lipolysis,ലിപ്പോളിസിസ്
liquefaction,ദ്രവീകരണം
liquefied petroleum gas (LPG),ദ്രവീകൃത പെട്രോളിയം വാതകം (LPG)
liquid waste,ദ്രാവക മാലിന്യങ്ങൾ
lithosere,ലിത്തോസെർ
lithosphere,ലിത്തോസ്ഫിയർ
litter,ലിറ്റർ
littering,ചപ്പുചവറുകൾ
livestock,കന്നുകാലികൾ
lixiviation,ലിക്സിവിയേഷൻ
load treatment,ലോഡ് ചികിത്സ
loading,ലോഡിംഗ്
loam,പശിമരാശി
lobe,ലോബ്
local stability,പ്രാദേശിക സ്ഥിരത
locality,പ്രദേശം
localization,പ്രാദേശികവൽക്കരണം
logarthmic growth,ലോഗാർഥമിക് വളർച്ച
long day plant,നീണ്ട പകൽ ചെടി
longevity,ദീർഘായുസ്സ്
longitude,രേഖാംശം
longitudinal,രേഖാംശ
looping,ലൂപ്പിംഗ്
loss rate,നഷ്ട നിരക്ക്
loudness contour,ഉച്ചത്തിലുള്ള കോണ്ടൂർ
lower explosive limit,താഴ്ന്ന സ്ഫോടന പരിധി
lubricant,ലൂബ്രിക്കന്റ്
lubrication,വഴുവഴുപ്പ്
luminescence,പ്രകാശമാനത
lunar periodicity,ചാന്ദ്ര ആനുകാലികത
lunar tide,ചാന്ദ്ര വേലിയേറ്റം
lymphatic,ലിംഫറ്റിക്
lysis,ലിസിസ്
lysozyme,ലൈസോസൈം
maceration,മെസറേഷൻ
Mach number,മാക് നമ്പർ
macro,മാക്രോ
macroclimate,മാക്രോക്ലൈമേറ്റ്
macrofauna,സ്ഥൂല ജന്തുജാലം
macrogeography,മാക്രോജ്യോഗ്രഫി
macromolecule,മാക്രോമോളിക്യൂൾ
macronutrient,മാക്രോ ന്യൂട്രിയന്റ്
macroorganism,മാക്രോ ഓർഗാനിസം
macroparasite,മാക്രോപാരസൈറ്റ്
macrophagous,മാക്രോഫാഗസ്
macrophyte,മാക്രോഫൈറ്റ്
macropore,മാക്രോപോർ
macroscopic,മാക്രോസ്കോപ്പിക്
macrospecies,മാക്രോ സ്പീഷീസ്
macrotherm,മാക്രോതെർം
magma,മാഗ്മ
magnetic field,കാന്തികക്ഷേത്രം
magnetosphere,കാന്തികമണ്ഡലം
magnification,മാഗ്നിഫിക്കേഷൻ
maintenance,പരിപാലനം
makeup carbon,മേക്കപ്പ് കാർബൺ
malathion,മാലത്തിയോൺ
malignant,മാരകമായ
malnourishment,പോഷകാഹാരക്കുറവ്
malt,മാൾട്ട്
Malthusian theory,മാൽത്തൂഷ്യൻ സിദ്ധാന്തം
mammal,സസ്തനി
mangrove,കണ്ടൽക്കാടുകൾ
mangrove swamp,കണ്ടൽ ചതുപ്പ്
manifold,ബഹുമുഖം
manifold vacuum,മനിഫോൾഡ് വാക്വം
manometer,മാനുമീറ്റർ
manpower,മനുഷ്യശക്തി
manual,മാനുവൽ
marginal,അരികിലുള്ള
marginal cost,നാമമാത്ര ചെലവ്
marginal land,നാമമാത്ര ഭൂമി
mariculture,കടൽകൃഷി
marine pollution,സമുദ്ര മലിനീകരണം
marine resources,സമുദ്ര വിഭവങ്ങൾ
maritime vegetation,സമുദ്ര സസ്യങ്ങൾ
marsh,ചതുപ്പ്
marshy soil,ചതുപ്പുനിലം
massive structure,കൂറ്റൻ ഘടന
mating system,ഇണചേരൽ സംവിധാനം
matter,കാര്യം
maturation,പക്വത
maturing,പക്വത പ്രാപിക്കുന്നു
maximum allowable concentration,അനുവദനീയമായ പരമാവധി ഏകാഗ്രത
maximum available water,ലഭ്യമായ പരമാവധി വെള്ളം
maximum emission concentration,പരമാവധി എമിഷൻ കോൺസൺട്രേഷൻ
maximum flow line,പരമാവധി ഫ്ലോ ലൈൻ
maximum permissible concentration,അനുവദനീയമായ പരമാവധി ഏകാഗ്രത
maximum sustained annual yield,പരമാവധി സുസ്ഥിര വാർഷിക വിളവ്
maximum tolerance level,പരമാവധി ടോളറൻസ് ലെവൽ
maximum water holding capaicty,പരമാവധി വെള്ളം പിടിക്കാനുള്ള ശേഷി
meadow,പുൽമേട്
mean annual rainfall,വാർഷിക മഴ എന്നാണ് അർത്ഥമാക്കുന്നത്
mean annual temperature,ശരാശരി വാർഷിക താപനില
mean tidal range,ടൈഡൽ റേഞ്ച് എന്നാണ് അർത്ഥമാക്കുന്നത്
meander length,മെൻഡർ നീളം
meandering,വളയുന്നു
mechanical efficiency,മെക്കാനിക്കൽ കാര്യക്ഷമത
mechancial flocculation,മെക്കാനിക്കൽ ഫ്ലോക്കുലേഷൻ
mechanical tissue,മെക്കാനിക്കൽ ടിഷ്യു
mechanical turbulence,മെക്കാനിക്കൽ പ്രക്ഷുബ്ധത
mechanical control,മെക്കാനിക്കൽ നിയന്ത്രണം
medial temperature,മീഡിയൽ താപനില
median tolerance,ശരാശരി സഹിഷ്ണുത
medium,ഇടത്തരം
medulla,മെഡുള്ള
megafauna,മെഗാഫൗന
megaflora,മെഗാഫ്ലോറ
megalopolis,മെഗലോപോളിസ്
megaphyll,മെഗാഫിൽ
megatherm,മെഗാതെർം
meiosis,മയോസിസ്
meiotic drive,മയോട്ടിക് ഡ്രൈവ്
melanin,മെലാനിൻ
melanism,മെലാനിസം
meltdown,ഉരുകൽ
membrane,സ്തര
membrane filtration,മെംബ്രൻ ഫിൽട്ടറേഷൻ
Mendelian genetics,മെൻഡലിയൻ ജനിതകശാസ്ത്രം
mercury,മെർക്കുറി
meristem,മെറിസ്റ്റം
mesic,മെസിക്
mesoecology,mesoecology
mesophyll,മെസോഫിൽ
