Punjabi,Kannada
Io/M ਸਿਗਨਲ,Io/M ಸಿಗ್ನಲ್
Io/R ਸਿਗਨਲ,Io/R ಸಿಗ್ನಲ್
ਪਾਣੀ ladsr,ನೀರಿನ ಹುಡುಗರು
ਆਇਨ,ಅಯಾನು
ਆਇਨ ਲਾਉਣਾ,ಅಯಾನು ನೆಡುವಿಕೆ
ਆਇਨ ਲਾਉਣਾ,ಅಯಾನು ನೆಡುವಿಕೆ
ਆਇਨ ਗੂੰਜ ਸਮਾਈ,ಅಯಾನು ಅನುರಣನ ಹೀರಿಕೊಳ್ಳುವಿಕೆ
ionization,ಅಯಾನೀಕರಣ
ionization,ಅಯಾನೀಕರಣ
ionization ਮੌਜੂਦਾ,ಅಯಾನೀಕರಣ ಪ್ರಸ್ತುತ
ionosphere ਸੰਚਾਰ,ಅಯಾನುಗೋಳದ ಪ್ರಸರಣ
ionosphere ਸੰਚਾਰ,ಅಯಾನುಗೋಳದ ಪ್ರಸರಣ
ਲੋਹੇ ਦਾ ਕੋਰ,ಕಬ್ಬಿಣದ ಕೋರ್
ਆਇਰਨ ਵੈਨ ਮੀਟਰ,ಕಬ್ಬಿಣದ ವೇನ್ ಮೀಟರ್
ISA ਬੱਸ,ISA ಬಸ್
ਅਲੱਗ ਕਰਨ ਵਾਲਾ ਐਂਪਲੀਫਾਇਰ,ಪ್ರತ್ಯೇಕಿಸುವ ಆಂಪ್ಲಿಫಯರ್
ਵੱਖ ਕਰਨ ਵਾਲਾ,ವಿಭಜಕ
ਆਈਸੋਟੋਪਿਕ ਰੇਡੀਏਸ਼ਨ,ಐಸೊಟೋಪಿಕ್ ವಿಕಿರಣ
J/S ਅਨੁਪਾਤ,J/S ಅನುಪಾತ
ਜੈਕ,ಜ್ಯಾಕ್
ਜੈਕ ਪਲੱਗ,ಜ್ಯಾಕ್ ಪ್ಲಗ್
ਜੇ-ਡਿਸਪਲੇ,j-ಡಿಸ್ಪ್ಲೇ
ਸੰਧੀ ਕਿਸਮਤ,ಒಪ್ಪಂದದ ವಿಧಿ
ਘਬਰਾਹਟ,ನಡುಗುವಿಕೆ
ਜੇਕੇ ਫਲਿੱਪ-ਫਲਾਪਸ,JK ಫ್ಲಿಪ್-ಫ್ಲಾಪ್ಸ್
ਜੌਨਸਨ ਕੋਡ,ಜಾನ್ಸನ್ ಕೋಡ್
ਜੌਹਨਸਨ ਸਕੋਰਰ,ಜಾನ್ಸನ್ ಸ್ಕೋರರ್
ਜੌਹਨਸਨ ਰੇਵ,ಜಾನ್ಸನ್ ರೇವ್
ਜ਼ੋਨ ਸ਼ੀਅਰਿੰਗ ਸਰਕਟ,ವಲಯ ಕತ್ತರಿಸುವ ಸರ್ಕ್ಯೂಟ್
j-ਆਪਰੇਟਰ,j-ಆಪರೇಟರ್
ਜੋਸੇਫਸਨ ਸੰਧੀ,ಜೋಸೆಫ್ಸನ್ ಒಪ್ಪಂದ
ਜਾਇਸਟਿਕ,ಜಾಯ್ಸ್ಟಿಕ್
ਝਪਕਣਾ,ಮಿಟುಕಿಸಿ
ਸੰਧੀ,ಒಪ್ಪಂದ
ਸੰਧੀ ਰੱਖਣ,ಒಪ್ಪಂದ ಹಿಡುವಳಿ
ਜੰਕਸ਼ਨ ਡਾਇਓਡ,ಜಂಕ್ಷನ್ ಡಯೋಡ್
ਸੰਧੀ ਵੱਖ,ಒಪ್ಪಂದದ ಪ್ರತ್ಯೇಕತೆ
ਸੰਯੁਕਤ ਗਰਮੀ,ಜಂಟಿ ಶಾಖ
ਜੰਕਸ਼ਨ ਟਰਾਂਜ਼ਿਸਟਰ,ಜಂಕ್ಷನ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್
carnow ਨਕਸ਼ਾ,ಕಾರ್ನೋ ನಕ್ಷೆ
ਕੋਰਨਰੋ ਡਰਾਇੰਗ,ಕಾರ್ನ್ರೋ ಡ್ರಾಯಿಂಗ್
ਕੇਲ ਗੁਣਾਂਕ,ಕೆಲ್ ಗುಣಾಂಕ
ਕੈਲਵਿਨ ਡਬਲ ਬ੍ਰਿਜ,ಕೆಲ್ವಿನ್ ಡಬಲ್ ಸೇತುವೆ
ਕੈਲਵਿਨ ਵਾਰਜ਼ ਵੋਲਟੇਜ ਡਿਵਾਈਡਰ,ಕೆಲ್ವಿನ್ ವಾರ್ಸ್ ವೋಲ್ಟೇಜ್ ವಿಭಾಜಕ
ਕੇਰ ਸੈੱਲ,ಕೆರ್ ಕೋಶ
ਕੁੰਜੀ ਬੋਰਡ,ಕೀ ಬೋರ್ಡ್
ਕੁੰਜੀ ਬੋਰਡ,ಕೀ ಬೋರ್ಡ್
ਕੁੰਜੀ ਸਟੋਰੇਜ਼ ਰਜਿਸਟਰ,ಪ್ರಮುಖ ಶೇಖರಣಾ ನೋಂದಣಿ
ਕੀਬੋਰਡ,ಕೀಬೋರ್ಡ್
ਕੀਬੋਰਡ,ಕೀಬೋರ್ಡ್
ਮੁੱਖ AGC,ಎಜಿಸಿಯನ್ನು ಕೀಲಿಸಲಾಯಿತು
ਵਿਰੋਧੀ ਸੱਟ,ಕೌಂಟರ್ ಗಾಯ
ਕਿਲੋ ਹਰਟਜ਼,ಕಿಲೋ ಹರ್ಟ್ಜ್
ਕਿਰਚੌਫ ਦਾ ਸੈਕਸ਼ਨ ਦਾ ਕਾਨੂੰਨ,ಕಿರ್ಚಾಫ್ ಅವರ ವಿಭಾಗದ ಕಾನೂನು
kirchhoff ਵੋਲਟੇਜ ਕਾਨੂੰਨ,ಕಿರ್ಚಾಫ್ ವೋಲ್ಟೇಜ್ ಕಾನೂನು
ਵੋਲਟੇਜ ਨੂੰ ਜਾਣੋ,ವೋಲ್ಟೇಜ್ ತಿಳಿಯಿರಿ
ਕੇਵੀਕੇ ਰੇਟਰ,ಕೆವಿಕೆ ರೇಟರ್
ਪ੍ਰਯੋਗਸ਼ਾਲਾ ਬਿਜਲੀ ਸਪਲਾਈ,ಪ್ರಯೋಗಾಲಯದ ವಿದ್ಯುತ್ ಸರಬರಾಜು
ਪ੍ਰਯੋਗਸ਼ਾਲਾ ਦੇ ਮਿਆਰ,ಪ್ರಯೋಗಾಲಯದ ಮಾನದಂಡಗಳು
lavyrinth ਸੰਮਿਲਨ,ಲ್ಯಾವಿರಿಂತ್ ಇನ್ಸರ್ಟ್
ਪ੍ਰਲਕਸ਼ ਪ੍ਰਕਿਰਿਆ,ಪ್ರಲಕ್ಷ ಪ್ರಕ್ರಿಯೆ
ਐਲੀਵੇਟਿਡ ਡੀ/ਏ ਕਨਵਰਟਰ,ಎಲಿವೇಟೆಡ್ ಡಿ/ಎ ಪರಿವರ್ತಕ
ਤੋਬਾ,ಪಶ್ಚಾತ್ತಾಪ
ਵਾਪਸ ਮੁਆਵਜ਼ਾ ਪੁਨਰਨਿਵੇਸ਼ ਐਂਪਲੀਫਾਇਰ,ಹಿಂದಿನ ಪರಿಹಾರ ಮರುಹೂಡಿಕೆ ಆಂಪ್ಲಿಫೈಯರ್
ਲੈਂਬਰਟ ਦਾ ਕੋਸਾਈਨ ਨਿਯਮ,ಲ್ಯಾಂಬರ್ಟ್ನ ಕೊಸೈನ್ ನಿಯಮ
ਲੈਂਪ ਰੀਚਾਰਜ,ದೀಪ ರೀಚಾರ್ಜ್
ਸਥਾਨਕ ਨੈੱਟਵਰਕ ਮੈਨੇਜਰ,ಸ್ಥಳೀಯ ನೆಟ್ವರ್ಕ್ ಮ್ಯಾನೇಜರ್
ਕਵਰ ਖੇਤਰ,ಕವರ್ ಪ್ರದೇಶ
ਲੈਂਡਸਕੇਪ ਮੋਡ,ಭೂದೃಶ್ಯ ಮೋಡ್
ਲੈਂਡਸਕੇਪ ਮਾਨੀਟਰ,ಭೂದೃಶ್ಯ ಮಾನಿಟರ್
ਭਾਸ਼ਾ ਨੂੰ ਇਕੱਠਾ ਕਰਨਾ,ಭಾಷೆಯ ಜೋಡಣೆ
ਭਾਸ਼ਾ ਪ੍ਰੋਸੈਸਰ,ಭಾಷಾ ಸಂಸ್ಕಾರಕ
ਭਾਸ਼ਾ ਗੂੰਜ ਪ੍ਰੋਗਰਾਮਿੰਗ,ಭಾಷಾ ಅನುರಣನ ಪ್ರೋಗ್ರಾಮಿಂಗ್
ਆਮ,ಸಾಮಾನ್ಯ
ਲੈਪਲੇਸ ਸਮੀਕਰਨ,ಲ್ಯಾಪ್ಲೇಸ್ ಸಮೀಕರಣ
ਲੈਪਲੇਸ ਟ੍ਰਾਂਸਫਾਰਮ,ಲ್ಯಾಪ್ಲೇಸ್ ರೂಪಾಂತರ
LAPM,LAPM
ਲੈਪਟਾਪ ਕੰਪਿਊਟਰ,ಲ್ಯಾಪ್ಟಾಪ್ ಕಂಪ್ಯೂಟರ್
ਲਾਰਾਮ,ಲಾರಾಮ್
ਵੱਡਾ ਫਰੇਮ,ದೊಡ್ಡ ಚೌಕಟ್ಟು
ਵੱਡੇ ਘੇਰੇ ਲੇਬਲਿੰਗ,ದೊಡ್ಡ ತ್ರಿಜ್ಯದ ಲೇಬಲಿಂಗ್
"LSI LSI, ਵਿਸ਼ਾਲ ਏਕੀਕਰਣ","LSI LSI, ಬೃಹತ್ ಏಕೀಕರಣ"
ਪੁੰਜ ਏਕੀਕਰਣ (LSI),ಸಾಮೂಹಿಕ ಏಕೀಕರಣ (LSI)
ਲੰਬੇ ਸਿਗਨਲ ਐਂਪਲੀਫਾਇਰ,ದೀರ್ಘ ಸಿಗ್ನಲ್ ಆಂಪ್ಲಿಫಯರ್
larmore ਸ਼ੁੱਧ ਕਰਨ ਵਾਲਾ,ಲಾರ್ಮೋರ್ ಶುದ್ಧಿಕಾರಕ
ਲੇਜ਼ਰ,ಲೇಸರ್
ਲੇਜ਼ਰ ਡਾਇਡ,ಲೇಸರ್ ಡಯೋಡ್
ਲੇਜ਼ਰ ਇੰਜਣ,ಲೇಸರ್ ಎಂಜಿನ್
ਲੇਜ਼ਰ ਪ੍ਰਿੰਟਰ,ಲೇಸರ್ ಮುದ್ರಕ
ਲੇਜ਼ਰ ਸਟੋਰੇਜ਼,ಲೇಸರ್ ಸಂಗ್ರಹಣೆ
ਲੇਜ਼ਰ ਸਿਲ,ಲೇಸರ್ ಸಿಲ್
ਆਖਰੀ ਐਂਟਰੀ ਐਗਜ਼ਿਟ,ಕೊನೆಯ ಪ್ರವೇಶ ನಿರ್ಗಮನ
ਕੁੰਡੀ,ತಾಳ
ਬੰਦ ਬੰਦ,ಬೀಗ ಹಾಕು
ਖਰਾਦ ਕੱਟਣਾ,ಲೇತ್ ಕತ್ತರಿಸುವುದು
ਸੁਸਤਤਾ,ಸುಪ್ತಾವಸ್ಥೆ
ਸਾਈਡ ਸ਼ੀਅਰਿੰਗ ਸਿਸਟਮ,ಅಡ್ಡ ಕತ್ತರಿಸುವ ವ್ಯವಸ್ಥೆ
ਪਾਸੇ ਦੇ ਫੈਲਾਅ,ಪಾರ್ಶ್ವ ಪ್ರಸರಣ
ਲੇਟਰਲ PNP ਟਰਾਂਜ਼ਿਸਟਰ,ಲ್ಯಾಟರಲ್ PNP ಟ್ರಾನ್ಸಿಸ್ಟರ್
ਪਾਸੇ ਟਰਾਂਜ਼ਿਸਟਰ,ಅಡ್ಡ ಟ್ರಾನ್ಸಿಸ್ಟರ್
ਮੈਂ ਘੱਟ ਕਰ ਰਿਹਾ ਹਾਂ,ನಾನು ಕ್ಷೀಣಿಸುತ್ತಿದ್ದೇನೆ
ਸੰਧੀ ਨਿਯਮ,ಒಪ್ಪಂದದ ನಿಯಮ
ਪਰਤ,ಪದರ
ਪਰਤ ਇੰਟਰਫੇਸ,ಲೇಯರ್ ಇಂಟರ್ಫೇಸ್
ionospheric ਪਰਤ,ಅಯಾನುಗೋಳದ ಪದರ
ਪਰਤ,ಪದರ
ਰੂਪਰੇਖਾ,ರೂಪರೇಖೆಯನ್ನು
ਟੈਂਪਲੇਟ ਟੈਂਪਲੇਟ,ಟೆಂಪ್ಲೇಟ್ ಟೆಂಪ್ಲೇಟ್
ਐਪਲੀਕੇਸ਼ਨ ਮੁਲਾਂਕਣ,ಅಪ್ಲಿಕೇಶನ್ ಮೌಲ್ಯಮಾಪನ
ਐਲ.ਸੀ,LC
LCALL ਹਦਾਇਤਾਂ,LCALL ಸೂಚನೆಗಳು
ld,ld
"ਅਗਵਾਈ, ਅਗਵਾਈ","ಮುನ್ನಡೆ, ಮುನ್ನಡೆ"
ਤਰਜੀਹੀ ਮੁਆਵਜ਼ਾ ਰੀਚਾਰਜ ਐਂਪਲੀਫਾਇਰ,ಆದ್ಯತೆಯ ಪರಿಹಾರ ರೀಚಾರ್ಜ್ ಆಂಪ್ಲಿಫೈಯರ್
ਸਾਹਮਣੇ ਕੋਰ,ಮುಂಭಾಗದ ಕೋರ್
ਖੋਰ ਐਨਾਲਾਗ ਸਵਿਚਿੰਗ,ತುಕ್ಕು ಅನಲಾಗ್ ಸ್ವಿಚಿಂಗ್
ਇਰੋਸ਼ਨ ਵਹਾਅ,ಸವೆತ ಹರಿವು
ਇਰੋਸ਼ਨ ਮੋਡ,ಸವೆತ ಮೋಡ್
ਪੈਡੌਕ ਬੰਸਰੀ ਐਂਪਲੀਫਾਇਰ,ಪ್ಯಾಡಾಕ್ ಕೊಳಲು ಆಂಪ್ಲಿಫಯರ್
ਪੈਡੌਕ ਪਲੂਟੀ ਟੈਸਟ,ಪ್ಯಾಡಾಕ್ ಪ್ಲುಟಿ ಪರೀಕ್ಷೆ
ਸਿੱਖਣ ਦੀ ਵਕਰ,ಕಲಿಕೆಯ ರೇಖೆ
ਲੀਜ਼ਡ ਲਾਈਨ ਮਾਡਮ,ಲೀಸ್ಡ್ ಲೈನ್ ಮೋಡೆಮ್
ਲੀਜ਼ ਵਾਰ,ಗುತ್ತಿಗೆ ಸಮಯ
ਘੱਟੋ-ਘੱਟ ਅਰਥਪੂਰਨ ਖੇਡ,ಕನಿಷ್ಠ ಅರ್ಥಪೂರ್ಣ ಆಟ
Leclanche ਖੁਸ਼ਕ ਸੈੱਲ,ಲೆಕ್ಲಾಂಚ್ ಡ್ರೈ ಸೆಲ್
ਲਾਈਟ ਐਮੀਟਿੰਗ ਡਾਇਓਡ,ಬೆಳಕು ಹೊರಸೂಸುವ ಡಯೋಡ್
LED ਸੂਚਕ,ಎಲ್ಇಡಿ ಸೂಚಕ
ਘੜੀ ਦੇ ਉਲਟ ਧਰੁਵੀਕਰਨ,ಅಪ್ರದಕ್ಷಿಣಾಕಾರ ಧ್ರುವೀಕರಣ
ਛੱਡਿਆ ਜਾਇਜ਼,ಎಡ ಸಮರ್ಥನೆ
ਦੰਤਕਥਾ,ದಂತಕಥೆ
ਲੈਂਗ ਦਾ ਕਾਨੂੰਨ,ಲ್ಯಾಂಗ್ ಕಾನೂನು
ਲੀਓ ਪ੍ਰਿੰਟਰ,ಲಿಯೋ ಪ್ರಿಂಟರ್
ਅੱਖਰ ਦੀ ਗੁਣਵੱਤਾ,ಅಕ್ಷರದ ಗುಣಮಟ್ಟ
ਪੱਧਰ ਦੇ ਸਰਗਰਮ ਨਿਵੇਸ਼,ಮಟ್ಟದ ಸಕ್ರಿಯ ಹೂಡಿಕೆ
ਪੱਧਰ ਕੋਡਿੰਗ,ಮಟ್ಟದ ಕೋಡಿಂಗ್
ਲੈਵਲ ਸ਼ਿਫਟਰ,ಮಟ್ಟದ ಪರಿವರ್ತಕ
ਪੱਧਰ ਦਾ ਤਬਾਦਲਾ,ಮಟ್ಟದ ವರ್ಗಾವಣೆ
ਪੱਧਰੀਕਰਨ,ಶ್ರೇಣೀಕರಣ
ਪੱਧਰ ਸੰਵੇਦਨਸ਼ੀਲ ਅੰਤਰਾਯਮ,ಮಟ್ಟದ ಸೂಕ್ಷ್ಮ ಅಂತರಾಯಮ್
ਸ਼ਾਬਦਿਕ ਸ਼ਾਹਾਨ,ಅಕ್ಷರಶಃ ಶಹಾನ್
ਸ਼ਬਦਕੋਸ਼,ನಿಘಂಟು
ਲੀਡੇਨ ਜਾਰ,ಲೈಡೆನ್ ಜಾರ್
ਦੁਭਾਸ਼ੀਏ ਦਾ ਸੰਗ੍ਰਹਿ,ಇಂಟರ್ಪ್ರಿಟರ್ ಸಂಗ್ರಹ
ਕੈਰੀਅਰ ਦੀ ਉਮਰ,ವಾಹಕ ವಯಸ್ಸು
ਚਾਨਣ,ಬೆಳಕು
ਹਲਕਾ ਕਰਵ,ಬೆಳಕಿನ ಕರ್ವ್
ਲਾਈਟ ਐਮੀਟਿੰਗ ਡਾਇਡ (LED),ಲೈಟ್ ಎಮಿಟಿಂಗ್ ಡಯೋಡ್ (LED)
ਹਲਕਾ ਲਾਭ,ಬೆಳಕಿನ ಲಾಭ
ਫੋਟੋਮੀਟਰ,ಫೋಟೋಮೀಟರ್
ਹਲਕਾ stylus,ಬೆಳಕಿನ ಸ್ಟೈಲಸ್
ਲਾਈਟ ਟਿਊਬ,ಬೆಳಕಿನ ಟ್ಯೂಬ್
ਸੀਮਾ,ಮಿತಿಗಾರ
ਸੀਮਤ ਰੇਡੀਏਸ਼ਨ,ಕನಿಷ್ಠ ವಿಕಿರಣ
ਲਿੰਡੇਮੈਨ ਇਲੈਕਟ੍ਰੋਮੀਟਰ,ಲಿಂಡೆಮನ್ ಎಲೆಕ್ಟ್ರೋಮೀಟರ್
ਲਾਈਨ ਕੋਡ,ಲೈನ್ ಕೋಡ್
ਲਾਈਨ ਪਾਬੰਦੀ,ಸಾಲಿನ ನಿರ್ಬಂಧ
ਲਾਈਨ ਡਰਾਈਵਰ,ಲೈನ್ ಚಾಲಕ
ਲਾਈਨ ਹੈਂਡਲਰ,ಲೈನ್ ಹ್ಯಾಂಡ್ಲರ್
ਲਾਈਨ ਇੰਟਰਫੇਸ,ಸಾಲಿನ ಇಂಟರ್ಫೇಸ್
ਲਾਈਨ ਆਉਟਪੁੱਟ ਟ੍ਰਾਂਸਫਾਰਮਰ,ಲೈನ್ ಔಟ್ಪುಟ್ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್
ਲਾਈਨ ਸਪੈਕਟ੍ਰਮ,ಲೈನ್ ಸ್ಪೆಕ್ಟ್ರಮ್
ਲਾਈਨ ਸਿੰਕ SMPS,ಲೈನ್ ಸಿಂಕ್ SMPS
ਲਾਈਨ ਵੇਵ ਫਾਰਮ,ರೇಖೆಯ ತರಂಗ ರೂಪ
ਲੀਨੀਅਰ ਐਂਪਲੀਫਾਇਰ,ರೇಖೀಯ ಆಂಪ್ಲಿಫಯರ್
ਰੇਖਿਕ ਐਰੇ,ರೇಖೀಯ ಶ್ರೇಣಿ
ਰੇਖਿਕ ਸਬੰਧ ਗੁਣਾਂਕ,ರೇಖೀಯ ಪರಸ್ಪರ ಸಂಬಂಧ ಗುಣಾಂಕ
ਰੇਖਿਕ ਵਿਗਾੜ,ರೇಖೀಯ ಅಸ್ಪಷ್ಟತೆ
ਰੇਖਿਕ ਢਲਾਨ ਜੰਕਸ਼ਨ,ರೇಖೀಯ ಇಳಿಜಾರು ಜಂಕ್ಷನ್
ਰੇਖਿਕ ਦਖਲ,ರೇಖೀಯ ಹಸ್ತಕ್ಷೇಪ
ਲੀਨੀਅਰ ਮੋਡਿਊਲੇਸ਼ਨ ਵਿਧੀ,ಲೀನಿಯರ್ ಮಾಡ್ಯುಲೇಷನ್ ವಿಧಾನ
ਰੇਖਿਕ ਕਲਾ ਫਿਲਟਰ,ರೇಖೀಯ ಕಲೆ ಫಿಲ್ಟರ್
ਰੇਖਿਕ ਧਰੁਵੀਕਰਨ,ರೇಖೀಯ ಧ್ರುವೀಕರಣ
ਰੇਖਿਕ ਖੇਤਰ,ರೇಖೀಯ ಪ್ರದೇಶ
ਰੇਖਿਕ ਕੰਟਰੋਲਰ,ರೇಖೀಯ ನಿಯಂತ್ರಕ
ਰੇਖਿਕ ਗਤੀ,ರೇಖೀಯ ಚಲನೆ
ਰੇਖਿਕ ਸਵਿਚਿੰਗ,ರೇಖೀಯ ಸ್ವಿಚಿಂಗ್
ਰੇਖਿਕ ਐਪਲੀਟਿਊਡ ਮੋਡਿਊਲੇਟ ਸਿਸਟਮ,ರೇಖೀಯ ಆಂಪ್ಲಿಟ್ಯೂಡ್ ಮಾಡ್ಯುಲೇಟೆಡ್ ಸಿಸ್ಟಮ್
"ਲਿੰਕ ਪਰਤ, ਚੇਨ ਲੇਅਰ","ಲಿಂಕ್ ಲೇಯರ್, ಚೈನ್ ಲೇಯರ್"
ਸੀਰੀਅਲ ਪ੍ਰੋਗਰਾਮ,ಸರಣಿ ಕಾರ್ಯಕ್ರಮ
ਕਨੈਕਟਿੰਗ ਲਿਮਿਟਰ,ಸಂಪರ್ಕಿಸುವ ಮಿತಿ
ਹੋਠ ਮਾਈਕ੍ਰੋਫੋਨ,ತುಟಿ ಮೈಕ್ರೊಫೋನ್
lisaju ਚਿੱਤਰ,ಲಿಸಾಜು ಆಕೃತಿ
ਲਿਸਾਜਸ ਵਿਧੀ,ಲಿಸಾಜೌಸ್ ವಿಧಾನ
ਦਰਸ਼ਕ,ಪ್ರೇಕ್ಷಕರು
ਦਰਸ਼ਕਾਂ ਦੀ ਥਕਾਵਟ,ಪ್ರೇಕ್ಷಕರ ಆಯಾಸ
ਸੁਣਨ ਵਾਲਾ ਹੈੱਡਫੋਨ,ಹೆಡ್‌ಫೋನ್ ಕೇಳುತ್ತಿದೆ
ਲਿਥੀਅਮ ਪ੍ਰਾਇਮਰੀ ਬੈਟਰੀ,ಲಿಥಿಯಂ ಪ್ರಾಥಮಿಕ ಬ್ಯಾಟರಿ
ਲਿਥੋਪ੍ਰਿੰਟਿੰਗ,ಶಿಲಾಶಾಸ್ತ್ರ
ਰਾਕ ਪ੍ਰਿੰਟਿੰਗ,ರಾಕ್ ಮುದ್ರಣ
ਲਾਈਵ ਸੰਗੀਤ,ಲೈವ್ ಸಂಗೀತ
ਲੋਇਡ ਫਿਸ਼ਰ ਮੈਗਨੈਟਿਕ ਵਰਗ,ಲಾಯ್ಡ್ ಫಿಶರ್ ಮ್ಯಾಗ್ನೆಟಿಕ್ ಸ್ಕ್ವೇರ್
ਲੋਡ ਕਰੋ,ಲೋಡ್ ಮಾಡಿ
ਲੋਡ ਫੈਕਟਰ,ಲೋಡ್ ಅಂಶ
ਲੋਡ ਰੁਕਾਵਟ,ಲೋಡ್ ಪ್ರತಿರೋಧ
ਲਿਫਟ ਲਾਈਨ,ಲಿಫ್ಟ್ ಲೈನ್
ਲੋਡ,ಲೋಡ್
ਲੋਬ ਏਰੀਅਲ,ಹಾಲೆ ವೈಮಾನಿಕ
ਸਥਾਨਿਕ ਨੈੱਟਵਰਕ (LAN),ಪ್ರಾದೇಶಿಕ ನೆಟ್‌ವರ್ಕ್ (LAN)
ਸਥਾਨਕ ਬੱਸ,ಸ್ಥಳೀಯ ಬಸ್
ਸਥਾਨਕ ਬੱਸ ਵੀਡੀਓ ਸਿਸਟਮ,ಸ್ಥಳೀಯ ಬಸ್ ವೀಡಿಯೊ ವ್ಯವಸ್ಥೆ
ਸਥਾਨਕ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਬੱਸ,ಸ್ಥಳೀಯ ಪ್ರಸರಣ ಬಸ್
ਸਥਾਨਕ ਗੱਲਬਾਤ,ಸ್ಥಳೀಯ ಚರ್ಚೆ
ਅਸਾਈਨਮੈਂਟ ਐਂਪਲੀਫਾਇਰ,ನಿಯೋಜನೆ ಆಂಪ್ಲಿಫಯರ್
ਰਖਵਾਲਾ,ಪಾಲಕ
ਪਾਬੰਦੀ ਲੂਪ,ನಿರ್ಬಂಧದ ಲೂಪ್
ਸੈਸ਼ਨ ਸ਼ੁਰੂ,ಅಧಿವೇಶನ ಆರಂಭ
ਲਘੂਗਣਕ ਬਾਰੰਬਾਰਤਾ ਐਂਟੀਨਾ,ಲಾಗರಿಥಮಿಕ್ ಆವರ್ತನ ಆಂಟೆನಾ
ਪ੍ਰਚਾਰ ਲਿਖਣਾ,ಪ್ರಚಾರ ಬರವಣಿಗೆ
ਤਰਕ ਵਿਸ਼ਲੇਸ਼ਕ,ತರ್ಕ ವಿಶ್ಲೇಷಕ
ਤਰਕ ਸੈੱਲ ਐਰੇ,ಲಾಜಿಕ್ ಸೆಲ್ ಅರೇ
ਤਰਕ ਸਰਕਟ,ಲಾಜಿಕ್ ಸರ್ಕ್ಯೂಟ್
ਦਲੀਲ ਇੰਦਰਾਜ਼,ವಾದ ಪ್ರವೇಶ
ਦਲੀਲ ਕੁੱਲ,ವಾದ ಒಟ್ಟು
ਤਰਕ ਕੈਲਕੂਲਸ,ತರ್ಕ ಕಲನಶಾಸ್ತ್ರ
ਤਰਕ ਗੇਟ,ಲಾಜಿಕ್ ಗೇಟ್
ਤਰਕ ਵਿਸ਼ਲੇਸ਼ਣ,ತರ್ಕ ವಿಶ್ಲೇಷಣೆ
ਲੋਕ,ಜನರು
ਲਘੂਗਣਕ ਐਂਪਲੀਫਾਇਰ,ಲಾಗರಿಥಮಿಕ್ ಆಂಪ್ಲಿಫಯರ್
ਲਘੂਗਣਕ ਐਂਪਲੀਫਾਇਰ,ಲಾಗರಿಥಮಿಕ್ ಆಂಪ್ಲಿಫಯರ್
ਲਘੂਗਣਕ ਮੌਸਮ,ಲಾಗರಿಥಮಿಕ್ ಹವಾಮಾನ
ਲਘੂਗਣਕ ਸਕੇਲ,ಲಾಗರಿಥಮಿಕ್ ಸ್ಕೇಲ್
ਅੰਡਾਕਾਰ ਜੋੜਾ,ದೀರ್ಘವೃತ್ತದ ಜೋಡಿ
ਵੱਡਾ ਸ਼ਬਦ,ದೊಡ್ಡ ಪದ
"ਲਾਊਡਸਪੀਕਰ, ਐਂਪਲੀਫਾਇੰਗ ਯੰਤਰ","ಧ್ವನಿವರ್ಧಕ, ವರ್ಧಿಸುವ ಸಾಧನ"
ਘੱਟ ਬਾਰੰਬਾਰਤਾ ਮੁਆਵਜ਼ਾ,ಕಡಿಮೆ ಆವರ್ತನ ಪರಿಹಾರ
ਘੱਟ ਬਾਰੰਬਾਰਤਾ ਸ਼ੋਰ,ಕಡಿಮೆ ಆವರ್ತನ ಶಬ್ದ
ਘੱਟ ਫ੍ਰੀਕੁਐਂਸੀ ਵਾਲਾ ਗਰੋਵ ਫਿਲਟਰ,ಕಡಿಮೆ ಆವರ್ತನ ಗ್ರೂವ್ ಫಿಲ್ಟರ್
ਘੱਟ ਬਾਰੰਬਾਰਤਾ ਸੰਚਾਰ,ಕಡಿಮೆ ಆವರ್ತನ ಪ್ರಸರಣ
ਘੱਟ ਬਾਰੰਬਾਰਤਾ ਟ੍ਰਾਂਸਫਾਰਮਰ,ಕಡಿಮೆ ಆವರ್ತನ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್
ਘੱਟ ਪੱਧਰ ਦਾ ਐਨਾਲਾਗ ਸਿਗਨਲ,ಕಡಿಮೆ ಮಟ್ಟದ ಅನಲಾಗ್ ಸಿಗ್ನಲ್
ਘੱਟ ਰੌਲਾ,ಕಡಿಮೆ ಶಬ್ದ
ਘੱਟ ਸ਼ੋਰ ਕੇਬਲ,ಕಡಿಮೆ ಶಬ್ದ ಕೇಬಲ್
ਘੱਟ ਪਾਸ ਫਿਲਟਰ,ಕಡಿಮೆ ಪಾಸ್ ಫಿಲ್ಟರ್
ਘੱਟ ਪਾਸ ਫਿਲਟਰ,ಕಡಿಮೆ ಪಾಸ್ ಫಿಲ್ಟರ್
ਘੱਟ ਪਾਵਰ ਆਰਸੀ ਸਰਕਟ,ಕಡಿಮೆ ವಿದ್ಯುತ್ ಆರ್ಸಿ ಸರ್ಕ್ಯೂಟ್
