Malayalam,Kannada
"ന്യൂക്ലിയർ ബോയിലിംഗ്, ന്യൂക്ലിയർ ബോയിലിംഗ്","ನ್ಯೂಕ್ಲಿಯರ್ ಕುದಿಯುವ, ನ್ಯೂಕ್ಲಿಯರ್ ಕುದಿಯುವ"
അണുബോംബ് ന്യൂക്ലിയർ ബോംബ്,ಪರಮಾಣು ಬಾಂಬ್ ಪರಮಾಣು ಬಾಂಬ್
ആണവ ബ്രീഡർ,ಪರಮಾಣು ತಳಿಗಾರ
സെൻട്രിപെറ്റൽ തൊപ്പി,ಕೇಂದ್ರಾಭಿಮುಖ ಕ್ಯಾಪ್
ആണവ പിടിച്ചെടുക്കൽ,ಪರಮಾಣು ಸೆರೆಹಿಡಿಯುವಿಕೆ
ആണവ ഗോവണി,ಪರಮಾಣು ಏಣಿ
"ന്യൂക്ലിയർ ചെയിൻ പ്രതികരണം, ന്യൂക്ലിയർ ചെയിൻ പ്രതികരണം","ಪರಮಾಣು ಸರಣಿ ಕ್ರಿಯೆ, ಪರಮಾಣು ಸರಣಿ ಕ್ರಿಯೆ"
ന്യൂക്ലിയർ ചാർജ് ന്യൂക്ലിയർ ചാർജ്,ಪರಮಾಣು ಚಾರ್ಜ್ ಪರಮಾಣು ಚಾರ್ಜ್
ന്യൂക്ലിയർ ചാർജ് വിതരണം,ಪರಮಾಣು ಚಾರ್ಜ್ ವಿತರಣೆ
ന്യൂക്ലിയർ ചാർജ് നമ്പർ ന്യൂക്ലിയർ ചാർജ് നമ്പർ,ಪರಮಾಣು ಚಾರ್ಜ್ ಸಂಖ್ಯೆ ಪರಮಾಣು ಚಾರ್ಜ್ ಸಂಖ್ಯೆ
ആണവ മേഘം,ಪರಮಾಣು ಮೋಡ
"ആണവ കൂട്ടിയിടി, ആണവ കൂട്ടിയിടി","ಪರಮಾಣು ಘರ್ಷಣೆ, ಪರಮಾಣು ಘರ್ಷಣೆ"
ന്യൂക്ലിയർ സ്ഥിരാങ്കം,ಪರಮಾಣು ಸ್ಥಿರ
ആണവ മാറ്റം,ಪರಮಾಣು ಬದಲಾವಣೆ
ന്യൂക്ലിയർ പ്രോബബിലിറ്റി ഫീൽഡ്,ಪರಮಾಣು ಸಂಭವನೀಯತೆ ಕ್ಷೇತ್ರ
ന്യൂക്ലിയർ ഡെറിവേഷൻ,ಪರಮಾಣು ಉತ್ಪನ್ನ
ആണവ ക്ഷയ മോഡ്,ಪರಮಾಣು ಕೊಳೆತ ಮೋಡ್
ന്യൂക്ലിയർ ഡീമാഗ്നെറ്റൈസേഷൻ,ನ್ಯೂಕ್ಲಿಯರ್ ಡಿಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್
ആണവ സാന്ദ്രത,ಪರಮಾಣು ಸಾಂದ್ರತೆ
ആണവ ഉപകരണം,ಪರಮಾಣು ಸಾಧನ
ആണവ ദ്വിധ്രുവ നിമിഷം,ಪರಮಾಣು ದ್ವಿಧ್ರುವಿ ಕ್ಷಣ
ആണവ വിഭജനം,ಪರಮಾಣು ವಿಭಾಗ
"ന്യൂക്ലിയർ എമൽഷൻ, ന്യൂക്ലിയർ എമൽഷൻ","ನ್ಯೂಕ್ಲಿಯರ್ ಎಮಲ್ಷನ್, ನ್ಯೂಕ್ಲಿಯರ್ ಎಮಲ್ಷನ್"
ന്യൂക്ലിയർ എമൽഷൻ പ്ലേറ്റ്,ಪರಮಾಣು ಎಮಲ್ಷನ್ ಪ್ಲೇಟ್
"ആണവോർജം, ആണവോർജം","ಪರಮಾಣು ಶಕ್ತಿ, ಪರಮಾಣು ಶಕ್ತಿ"
ന്യൂക്ലിയർ എഞ്ചിനീയറിംഗ് ന്യൂക്ലിയർ എഞ്ചിനീയറിംഗ്,ಪರಮಾಣು ಎಂಜಿನಿಯರಿಂಗ್ ಪರಮಾಣು ಎಂಜಿನಿಯರಿಂಗ್
ആണവ സ്ഫോടനം,ಪರಮಾಣು ಸ್ಫೋಟ
അണു വിഘടനം,ಪರಮಾಣು ವಿದಳನ
ആണവശക്തി,ಪರಮಾಣು ಶಕ್ತಿ
ആണവ ഇന്ധനം ആണവ ഇന്ധനം,ಪರಮಾಣು ಇಂಧನ ಪರಮಾಣು ಇಂಧನ
ന്യൂക്ലിയർ ഫ്യൂവൽ പെല്ലറ്റ് ന്യൂക്ലിയർ ഫ്യുവൽ പെല്ലറ്റ്,ಪರಮಾಣು ಇಂಧನ ಪೆಲೆಟ್ ಪರಮಾಣು ಇಂಧನ ಪೆಲೆಟ್
ആണവ ഇന്ധന പുനഃസംസ്കരണം,ಪರಮಾಣು ಇಂಧನ ಮರುಸಂಸ್ಕರಣೆ
ആണവ ചൂള,ಪರಮಾಣು ಕುಲುಮೆ
ന്യൂക്ലിയർ ഫ്യൂഷൻ ന്യൂക്ലിയർ ഫ്യൂഷൻ,ಪರಮಾಣು ಸಮ್ಮಿಳನ ಪರಮಾಣು ಸಮ್ಮಿಳನ
ആണവ വാതക മാതൃക,ಪರಮಾಣು ಅನಿಲ ಮಾದರಿ
ന്യൂക്ലിയർ ജിയോഫിസിക്സ്,ನ್ಯೂಕ್ಲಿಯರ್ ಜಿಯೋಫಿಸಿಕ್ಸ್
ന്യൂക്ലിയർ താഴ്ന്ന സംസ്ഥാനം,ಪರಮಾಣು ಕಡಿಮೆ ರಾಜ್ಯ
ആണവ ചൂട്,ಪರಮಾಣು ಶಾಖ
ആണവ പ്രാധാന്യം പ്രവർത്തനം,ಪರಮಾಣು ಪ್ರಾಮುಖ್ಯತೆಯ ಕಾರ್ಯ
ന്യൂക്ലിയർ ഇൻഡക്ഷൻ,ಪರಮಾಣು ಇಂಡಕ್ಷನ್
"ന്യൂക്ലിയർ ഐസോമർ, ന്യൂക്ലിയർ ഐസോമർ","ನ್ಯೂಕ್ಲಿಯರ್ ಐಸೋಮರ್, ನ್ಯೂಕ್ಲಿಯರ್ ಐಸೋಮರ್"
"ന്യൂക്ലിയർ ഐസോമെറിസം, ന്യൂക്ലിയർ ഐസോമെറിസം","ನ್ಯೂಕ್ಲಿಯರ್ ಐಸೋಮೆರಿಸಂ, ನ್ಯೂಕ್ಲಿಯರ್ ಐಸೋಮೆರಿಸಂ"
ആണവ ലേസർ,ಪರಮಾಣು ಲೇಸರ್
"ന്യൂക്ലിയർ ലെവൽ, ന്യൂക്ലിയർ എനർജി ലെവൽ","ಪರಮಾಣು ಮಟ್ಟ, ಪರಮಾಣು ಶಕ್ತಿಯ ಮಟ್ಟ"
ന്യൂക്ലിയസ് രചയിതാവ്,ನ್ಯೂಕ್ಲಿಯಸ್ ರಚನೆ
ആണവ കാന്തിക നിമിഷം,ಪರಮಾಣು ಕಾಂತೀಯ ಕ್ಷಣ
ന്യൂക്ലിയർ മാഗ്നെറ്റിക് റെസൊണൻസ് (എൻഎംആർ),ನ್ಯೂಕ್ಲಿಯರ್ ಮ್ಯಾಗ್ನೆಟಿಕ್ ರೆಸೋನೆನ್ಸ್ (NMR)
ന്യൂക്ലിയർ മാഗ്നെറ്റിക് റെസൊണൻസ് സ്പെക്ട്രോസ്കോപ്പി,ನ್ಯೂಕ್ಲಿಯರ್ ಮ್ಯಾಗ್ನೆಟಿಕ್ ರೆಸೋನೆನ್ಸ್ ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪಿ
ആണവ കാന്തിക പ്രതിരോധശേഷി,ಪರಮಾಣು ಕಾಂತೀಯ ವಿನಾಯಿತಿ
ന്യൂക്ലിയർ മാഗ്നെറ്റൺ ന്യൂക്ലിയർ മാഗ്നെറ്റൺ,ನ್ಯೂಕ್ಲಿಯರ್ ಮ್ಯಾಗ್ನೆಟನ್ ನ್ಯೂಕ್ಲಿಯರ್ ಮ್ಯಾಗ್ನೆಟನ್
ആണവ പിണ്ഡം,ಪರಮಾಣು ದ್ರವ್ಯರಾಶಿ
"ന്യൂക്ലിയർ ദ്രവ്യം, ന്യൂക്ലിയർ ദ്രവ്യം","ನ್ಯೂಕ್ಲಿಯರ್ ಮ್ಯಾಟರ್, ನ್ಯೂಕ್ಲಿಯರ್ ಮ್ಯಾಟರ್"
ആണവ മാതൃക,ಪರಮಾಣು ಮಾದರಿ
ആണവ നിമിഷം,ಪರಮಾಣು ಕ್ಷಣ
ന്യൂക്ലിയർ നിമിഷ സ്കെയിൽ,ಪರಮಾಣು ಕ್ಷಣದ ಪ್ರಮಾಣ
ആണവ പരമാഗ്നറ്റിക്,ಪರಮಾಣು ಪ್ಯಾರಾಮ್ಯಾಗ್ನೆಟಿಕ್
ന്യൂക്ലിയർ പാരാമാഗ്നറ്റിക് റെസൊണൻസ്,ಪರಮಾಣು ಪ್ಯಾರಾಮ್ಯಾಗ್ನೆಟಿಕ್ ರೆಸೋನೆನ್ಸ್
"ന്യൂക്ലിയർ പാരാമാഗ്നറ്റിസം, ന്യൂക്ലിയർ പാരാമാഗ്നറ്റിസം","ನ್ಯೂಕ್ಲಿಯರ್ ಪ್ಯಾರಾಮ್ಯಾಗ್ನೆಟಿಸಮ್, ನ್ಯೂಕ್ಲಿಯರ್ ಪ್ಯಾರಾಮ್ಯಾಗ್ನೆಟಿಸಮ್"
ന്യൂക്ലിയർ കണിക,ಪರಮಾಣು ಕಣ
ന്യൂക്ലിയർ ഫോട്ടോ ഇലക്ട്രിക് പ്രഭാവം,ಪರಮಾಣು ದ್ಯುತಿವಿದ್ಯುತ್ ಪರಿಣಾಮ
ന്യൂക്ലിയർ ഫിസിക്സ് ന്യൂക്ലിയർ ഫിസിക്സ്,ಪರಮಾಣು ಭೌತಶಾಸ್ತ್ರ ಪರಮಾಣು ಭೌತಶಾಸ್ತ್ರ
ആണവ കൂമ്പാരം,ಪರಮಾಣು ರಾಶಿ
"ആണവ സാധ്യത, ആണവ സാധ്യത","ಪರಮಾಣು ಸಾಮರ್ಥ್ಯ, ಪರಮಾಣು ಸಾಮರ್ಥ್ಯ"
ആണവോർജ്ജം ആണവോർജ്ജം,ಪರಮಾಣು ಶಕ್ತಿ ಪರಮಾಣು ಶಕ್ತಿ
"ന്യൂക്ലിയർ പവർ റിയാക്ടർ, ന്യൂക്ലിയർ പവർ റിയാക്ടർ","ಪರಮಾಣು ಶಕ್ತಿ ರಿಯಾಕ್ಟರ್, ಪರಮಾಣು ಶಕ್ತಿ ರಿಯಾಕ್ಟರ್"
ന്യൂക്ലിയർ ക്വാഡ്രുപോൾ അനുരണനം,ಪರಮಾಣು ಕ್ವಾಡ್ರುಪೋಲ್ ಅನುರಣನ
ന്യൂക്ലിയർ ക്വാഡ്രുപോൾ സ്പെക്ട്രോസ്കോപ്പി,ನ್ಯೂಕ್ಲಿಯರ್ ಕ್ವಾಡ್ರುಪೋಲ್ ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪಿ
ന്യൂക്ലിയർ റേഡിയേഷൻ സ്പെക്ട്രോസ്കോപ്പി,ಪರಮಾಣು ವಿಕಿರಣ ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪಿ
ന്യൂക്ലിയർ ആരം ന്യൂക്ലിയർ ആരം,ಪರಮಾಣು ತ್ರಿಜ್ಯ ಪರಮಾಣು ತ್ರಿಜ್ಯ
ന്യൂക്ലിയർ പ്രതികരണം ന്യൂക്ലിയർ പ്രതികരണം,ಪರಮಾಣು ಪ್ರತಿಕ್ರಿಯೆ ಪರಮಾಣು ಪ್ರತಿಕ್ರಿಯೆ
ന്യൂക്ലിയർ റിയാക്ഷൻ സ്പെക്ട്രോമെട്രി,ಪರಮಾಣು ಪ್ರತಿಕ್ರಿಯೆ ಸ್ಪೆಕ್ಟ್ರೋಮೆಟ್ರಿ
ആണവ റിയാക്ടർ ആണവ റിയാക്ടർ,ಪರಮಾಣು ರಿಯಾಕ್ಟರ್ ಪರಮಾಣು ರಿಯಾಕ್ಟರ್
ആണവ ഇളവ്,ಪರಮಾಣು ವಿಶ್ರಾಂತಿ
"ന്യൂക്ലിയർ റെസൊണൻസ്, ന്യൂക്ലിയർ റെസൊണൻസ്, ന്യൂക്ലിയർ റെസൊണൻസ്","ನ್ಯೂಕ್ಲಿಯರ್ ರೆಸೋನೆನ್ಸ್, ನ್ಯೂಕ್ಲಿಯರ್ ರೆಸೋನೆನ್ಸ್, ನ್ಯೂಕ್ಲಿಯರ್ ರೆಸೋನೆನ್ಸ್"
ന്യൂക്ലിയർ റിസോണൻസ് ആഗിരണം,ಪರಮಾಣು ಅನುರಣನ ಹೀರಿಕೊಳ್ಳುವಿಕೆ
ന്യൂക്ലിയർ റെസൊണൻസ് ഇൻഡക്ഷൻ,ಪರಮಾಣು ಅನುರಣನ ಇಂಡಕ್ಷನ್
"ന്യൂക്ലിയർ റെസൊണൻസ് ലെവൽ, ന്യൂക്ലിയർ റെസൊണൻസ് ലെവൽ","ಪರಮಾಣು ಅನುರಣನ ಮಟ್ಟ, ಪರಮಾಣು ಅನುರಣನ ಮಟ್ಟ"
ന്യൂക്ലിയർ റോക്കറ്റ് ന്യൂക്ലിയർ റോക്കറ്റ്,ಪರಮಾಣು ರಾಕೆಟ್ ಪರಮಾಣು ರಾಕೆಟ್
ന്യൂക്ലിയർ സെൽ ഘടന,ಪರಮಾಣು ಕೋಶ ರಚನೆ
"ന്യൂക്ലിയർ മഴ, പെർഫൊറേഷൻ മഴ","ಪರಮಾಣು ಮಳೆ, ರಂದ್ರ ಮಳೆ"
ആണവ വലിപ്പം അനുരണനം,ಪರಮಾಣು ಗಾತ್ರದ ಅನುರಣನ
"ആണവ ജനസംഖ്യ, ആണവ ജനസംഖ്യ","ಪರಮಾಣು ಜನಸಂಖ್ಯೆ, ಪರಮಾಣು ಜನಸಂಖ್ಯೆ"
"ന്യൂക്ലിയർ ഫിഷൻ, ന്യൂക്ലിയർ പിണ്ഡം","ಪರಮಾಣು ವಿದಳನ, ಪರಮಾಣು ದ್ರವ್ಯರಾಶಿ"
"ന്യൂക്ലിയർ സ്പീഷീസ്, ന്യൂക്ലിയർ സ്പീഷീസ്","ಪರಮಾಣು ಜಾತಿಗಳು, ಪರಮಾಣು ಜಾತಿಗಳು"
ന്യൂക്ലിയർ സ്പെക്ട്രോസ്കോപ്പി,ನ್ಯೂಕ್ಲಿಯರ್ ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪಿ
"ന്യൂക്ലിയർ സ്പിൻ, ന്യൂക്ലിയർ സ്പിൻ","ನ್ಯೂಕ್ಲಿಯರ್ ಸ್ಪಿನ್, ನ್ಯೂಕ್ಲಿಯರ್ ಸ್ಪಿನ್"
ന്യൂക്ലിയർ സ്പിൻ ഫംഗ്ഷൻ,ಪರಮಾಣು ಸ್ಪಿನ್ ಕಾರ್ಯ
ന്യൂക്ലിയർ സ്പിൻ ബഹുത്വം,ಪರಮಾಣು ಸ್ಪಿನ್ ಬಹುತ್ವ
ആണവ സ്വയം പ്രതികരണം,ಪರಮಾಣು ಸ್ವಯಂ ಪ್ರತಿಕ್ರಿಯೆ
ആണവ സ്ഥിരത,ಪರಮಾಣು ಸ್ಥಿರತೆ
ന്യൂക്ലിയർ സബ്സ്റ്റിറ്റ്യൂഷൻ,ಪರಮಾಣು ಪರ್ಯಾಯ
ന്യൂക്ലിയർ ഹൈപ്പർതേർമിയ,ನ್ಯೂಕ್ಲಿಯರ್ ಹೈಪರ್ಥರ್ಮಿಯಾ
"ന്യൂക്ലിയർ സൂപ്പർ പോളിമർ, ന്യൂക്ലിയർ സൂപ്പർ പോളിമർ","ನ್ಯೂಕ್ಲಿಯರ್ ಸೂಪರ್ ಪಾಲಿಮರ್, ನ್ಯೂಕ್ಲಿಯರ್ ಸೂಪರ್ ಪಾಲಿಮರ್"
ആണവ ചിഹ്നം ആണവ ചിഹ്നം,ಪರಮಾಣು ಚಿಹ್ನೆ ಪರಮಾಣು ಚಿಹ್ನೆ
ന്യൂക്ലിയർ തെർമോണിക് കൺവെർട്ടർ,ಪರಮಾಣು ಥರ್ಮಿಯೋನಿಕ್ ಪರಿವರ್ತಕ
ന്യൂക്ലിയർ ത്രെഷോൾഡ് ഡിറ്റക്ടർ,ನ್ಯೂಕ್ಲಿಯರ್ ಥ್ರೆಶೋಲ್ಡ್ ಡಿಟೆಕ್ಟರ್
ന്യൂക്ലിയർ ലഘുലേഖ,ಪರಮಾಣು ಮಾರ್ಗ
ന്യൂക്ലിയർ ലീക്ക് പ്ലേറ്റ്,ಪರಮಾಣು ಸೋರಿಕೆ ಪ್ಲೇಟ್
"ആണവ പരിവർത്തനം, ആണവ പരിവർത്തനം","ಪರಮಾಣು ಪರಿವರ್ತನೆ, ಪರಮಾಣು ಪರಿವರ್ತನೆ"
"ന്യൂക്ലിയർ അണുബാധ, ന്യൂക്ലിയർ ട്രാൻസ്ഫ്യൂഷൻ","ಪರಮಾಣು ಸೋಂಕು, ಪರಮಾಣು ವರ್ಗಾವಣೆ"
ആണവ പരിവർത്തനം,ಪರಮಾಣು ಪರಿವರ್ತನೆ
ആണവായുധങ്ങൾ,ಪರಮಾಣು ಶಸ್ತ್ರಾಸ್ತ್ರಗಳು
ആണവ നേട്ടം,ಪರಮಾಣು ಲಾಭ
ന്യൂക്ലിയർ സീമാൻ പ്രഭാവം,ಪರಮಾಣು ಜೀಮನ್ ಪರಿಣಾಮ
ന്യൂക്ലിയേഷൻ,ನ್ಯೂಕ್ಲಿಯೇಶನ್
ആണവ സമയം,ಪರಮಾಣು ಸಮಯ
ന്യൂക്ലിയോജെനിസിസ്,ನ್ಯೂಕ್ಲಿಯೊಜೆನೆಸಿಸ್
ന്യൂക്ലിയോൺ,ನ್ಯೂಕ್ಲಿಯಾನ್
ന്യൂക്ലിയോൺ നമ്പർ,ನ್ಯೂಕ್ಲಿಯಾನ್ ಸಂಖ್ಯೆ
ന്യൂക്ലിയോൺ-ആന്റി ന്യൂക്ലിയോൺ ഇല്ലാതാക്കൽ,ನ್ಯೂಕ್ಲಿಯೊನ್-ಆಂಟಿನ್ಯೂಕ್ಲಿಯೊನ್ ಅಳಿಸುವಿಕೆ
ന്യൂക്ലിയോണിക്സ്,ನ್ಯೂಕ್ಲಿಯೊನಿಕ್ಸ್
ന്യൂക്ലിയോണിയം,ನ್ಯೂಕ್ಲಿಯೋನಿಯಮ್
ആണവ,ಪರಮಾಣು
"ന്യൂക്ലിയസ്, ന്യൂക്ലിയസ്, ന്യൂക്ലിയസ്","ನ್ಯೂಕ್ಲಿಯಸ್, ನ್ಯೂಕ್ಲಿಯಸ್, ನ್ಯೂಕ್ಲಿಯಸ್"
തടസ്സ മേഖല,ತಡೆ ವಲಯ
പൂജ്യം,ಶೂನ್ಯ
പൂജ്യം കണ്ടെത്തൽ,ಶೂನ್ಯ ಪತ್ತೆ
പൂജ്യം ഇലക്ട്രോഡ്,ಶೂನ್ಯ ವಿದ್ಯುದ್ವಾರ
പൂജ്യം വ്യതിചലന ഉപകരണം,ಶೂನ್ಯ ವಿಚಲನ ಸಾಧನ
പൂജ്യം രേഖ,ಶೂನ್ಯ ರೇಖೆ
പൂജ്യം നിമിഷ വിമാനം,ಶೂನ್ಯ ಕ್ಷಣದ ವಿಮಾನ
പൂജ്യം വ്യതിചലന സ്ഥാനം,ಶೂನ್ಯ ವಿಚಲನ ಸ್ಥಾನ
പൂജ്യം വ്യതിചലന സ്ഥാന സൂചകം,ಶೂನ್ಯ ವಿಚಲನ ಸ್ಥಾನ ಸೂಚಕ
കേവല പൂജ്യം ഊർജ്ജം,ಸಂಪೂರ್ಣ ಶೂನ್ಯ ಶಕ್ತಿ
പൂജ്യം പോയിന്റ് പൊട്ടൻഷിയോമീറ്റർ,ಶೂನ್ಯ ಬಿಂದು ಪೊಟೆನ್ಟಿಯೊಮೀಟರ್
പൂജ്യം ബാലൻസ്,ಶೂನ್ಯ ಸಮತೋಲನ
കേള്വികുറവ്,ಕಿವುಡುತನ
പൂജ്യം കിരണം,ಶೂನ್ಯ ಕಿರಣ
നമ്പർ,ಸಂಖ್ಯೆ
സംഖ്യാ സവിശേഷത,ಸಂಖ್ಯಾ ವೈಶಿಷ್ಟ್ಯ
സംഖ്യാ വിലാസം,ಸಂಖ್ಯಾ ವಿಳಾಸ
സംഖ്യാ അപ്പെർച്ചർ,ಸಂಖ್ಯಾತ್ಮಕ ದ್ಯುತಿರಂಧ್ರ
സംഖ്യാ ഗുണകം,ಸಂಖ್ಯಾತ್ಮಕ ಗುಣಾಂಕ
സംഖ്യാ കണക്കുകൂട്ടൽ,ಸಂಖ್ಯಾತ್ಮಕ ಲೆಕ್ಕಾಚಾರ
സംഖ്യാ സംവരണം,ಸಂಖ್ಯಾತ್ಮಕ ಮೀಸಲಾತಿ
"സംഖ്യാ പദാർത്ഥം, സംഖ്യാ സ്ഥിതിവിവരക്കണക്കുകൾ","ಸಂಖ್ಯಾತ್ಮಕ ವಸ್ತು, ಸಂಖ್ಯಾತ್ಮಕ ಅಂಕಿಅಂಶಗಳು"
സംഖ്യാ മൂല്യം,ಸಂಖ್ಯಾತ್ಮಕ ಮೌಲ್ಯ
ന്യൂമറോസ്കോപ്പ്,ಸಂಖ್ಯಾದರ್ಶಕ
അച്ചുതണ്ട് വ്യതിയാനം ആന്റിന,ಅಕ್ಷದ ವಿಚಲನ ಆಂಟೆನಾ
നോൺ-ഡിവിഷൻ സോൺ,ವಿಭಾಗೇತರ ವಲಯ
"അച്ചുതണ്ട് വ്യതിയാനം, ആന്ദോളനം ക്രസ്റ്റ്-റൊട്ടേഷൻ","ಅಕ್ಷದ ವಿಚಲನ, ಆಂದೋಲನದ ಕ್ರೆಸ್ಟ್-ತಿರುಗುವಿಕೆ"
അച്ചുതണ്ട് വ്യതിയാനം സ്ഥിരാങ്കം,ಅಕ್ಷದ ವಿಚಲನ ಸ್ಥಿರ
അച്ചുതണ്ട് വ്യതിയാനം ദീർഘവൃത്തം,ಅಕ್ಷದ ವಿಚಲನ ದೀರ್ಘವೃತ್ತ
axiometric സ്കാനർ,ಆಕ್ಸಿಯೊಮೆಟ್ರಿಕ್ ಸ್ಕ್ಯಾನರ್
നിക്വിസ്റ്റ് ഡയഗ്രം,ನೈಕ್ವಿಸ್ಟ್ ರೇಖಾಚಿತ್ರ
നിക്വിസ്റ്റ് മാനദണ്ഡം,ನೈಕ್ವಿಸ್ಟ್ ಮಾನದಂಡಗಳು
നൈക്വിസ്റ്റ് ആവൃത്തി,ನೈಕ್ವಿಸ್ಟ್ ಆವರ್ತನ
നിക്വിസ്റ്റ് ഇടവേള,ನೈಕ್ವಿಸ್ಟ್ ಮಧ್ಯಂತರ
നിക്വിസ്റ്റ് നോയിസ് സിദ്ധാന്തം,ನೈಕ್ವಿಸ್ಟ್ ಶಬ್ದ ಪ್ರಮೇಯ
നിക്വിസ്റ്റ് സിഗ്നലിംഗ് നിരക്ക്,ನೈಕ್ವಿಸ್ಟ್ ಸಿಗ್ನಲಿಂಗ್ ದರ
ഓ ഇലക്ട്രോൺ,ಓ ಎಲೆಕ್ಟ್ರಾನ್
ഓ സർക്യൂട്ട് മെഷ്,ಓ ಸರ್ಕ್ಯೂಟ್ ಮೆಶ್
ഓ സെൽ,ಓ ಕೋಶ
ഒ-റേ,ಓ-ರೇ
ഒബെറോൺ,ಒಬೆರಾನ್
"വസ്തു, ശരീരം, വസ്തു","ವಸ್ತು, ದೇಹ, ವಸ್ತು"
ചിത്രം അവസാനം,ಚಿತ್ರದ ಅಂತ್ಯ
ഇമേജ് ഏരിയ,ಚಿತ್ರ ಪ್ರದೇಶ
വിഷ്വൽ,ದೃಶ್ಯ
"വിഷ്വൽ ലെൻസ്, വസ്തുനിഷ്ഠം","ದೃಶ್ಯ ಮಸೂರ, ವಸ್ತುನಿಷ್ಠ"
ഒബ്ജക്റ്റ് പോയിന്റ്,ವಸ್ತು ಬಿಂದು
ലക്ഷ്യം പ്രോഗ്രാം,ಗುರಿ ಕಾರ್ಯಕ್ರಮ
ചിത്ര മേഖല,ಚಿತ್ರ ಪ್ರದೇಶ
"വസ്തുനിഷ്ഠമായ (v, ), വസ്തുനിഷ്ഠമായ, വസ്തുനിഷ്ഠമായ (ഇല്ല, )","ವಸ್ತುನಿಷ್ಠ (v, ), ವಸ್ತುನಿಷ್ಠ, ವಸ್ತುನಿಷ್ಠ (ಇಲ್ಲ, )"
വിഷ്വൽ അപ്പർച്ചർ,ದೃಶ್ಯ ದ್ಯುತಿರಂಧ್ರ
വസ്തുനിഷ്ഠമായ ശക്തി,ವಸ್ತುನಿಷ್ಠ ಶಕ್ತಿ
വിഷ്വൽ ലെൻസ്,ದೃಶ್ಯ ಮಸೂರ
വിഷ്വൽ പ്രിസം,ದೃಶ್ಯ ಪ್ರಿಸ್ಮ್
"ചരിഞ്ഞ സംഭവങ്ങൾ, ചരിഞ്ഞ സംഭവങ്ങൾ","ಓರೆಯಾದ ಘಟನೆ, ಓರೆಯಾದ ಘಟನೆ"
ക്രോസ് മീഡിയൻ കേരം,ಅಡ್ಡ ಮಧ್ಯದ ಕೆರಾಮ್
ക്രോസ് ഘടകം,ಅಡ್ಡ ಘಟಕ
ചരിഞ്ഞ ഇല്ലാതാക്കൽ,ಓರೆಯಾದ ಅಳಿಸುವಿಕೆ
ചരിഞ്ഞ പ്രകാശം,ಓರೆಯಾದ ಬೆಳಕು
ചരിഞ്ഞ ബമ്പ്,ಓರೆಯಾದ ಬಂಪ್
ചരിഞ്ഞ സംഭവ പ്രതിഫലനം,ಓರೆಯಾದ ಘಟನೆ ಪ್ರತಿಫಲನ
ചരിഞ്ഞ ലാറ്റിസ്,ಓರೆಯಾದ ಜಾಲರಿ
ക്രോസ് ഫോട്ടോഗ്രാഫ്,ಅಡ್ಡ ಛಾಯಾಚಿತ್ರ
ക്രോസ് ഫോട്ടോഗ്രാഫി,ಅಡ್ಡ ಛಾಯಾಗ್ರಹಣ
"ചരിഞ്ഞ കിരണം, ചരിഞ്ഞ കിരണം","ಓರೆ ಕಿರಣ, ಓರೆ ಕಿರಣ"
ചരിഞ്ഞ ദൃശ്യപരത,ಓರೆಯಾದ ಗೋಚರತೆ
എക്സ്പിറേറ്ററി ഓസിലേറ്റർ,ಎಕ್ಸ್ಪಿರೇಟರಿ ಆಂದೋಲಕ
ചരിഞ്ഞ പ്രിസം,ಓರೆಯಾದ ಪ್ರಿಸ್ಮ್
ഒബോ സിസ്റ്റം,ಓಬೋ ವ್ಯವಸ್ಥೆ
നിരീക്ഷിക്കാവുന്ന ഓപ്പറേറ്റർ,ಗಮನಿಸಬಹುದಾದ ಆಪರೇಟರ್
നിരീക്ഷണം,ವೀಕ್ಷಣೆ
നിരീക്ഷണ സർക്യൂട്ട്,ವೀಕ್ಷಣಾ ಸರ್ಕ್ಯೂಟ್
നിരീക്ഷണ പിശക്,ವೀಕ್ಷಣೆ ದೋಷ
നിരീക്ഷണ ദ്വാരം,ವೀಕ್ಷಣಾ ರಂಧ್ರ
നിരീക്ഷണ പിശക്,ವೀಕ್ಷಣೆ ದೋಷ
നിരീക്ഷണ പ്രവചനം,ವೀಕ್ಷಣಾ ಭವಿಷ್ಯ
"നിരീക്ഷണാലയം, നിരീക്ഷണാലയം","ವೀಕ್ಷಣಾಲಯ, ವೀಕ್ಷಣಾಲಯ"
നിരീക്ഷിച്ചു,ಗಮನಿಸಿದೆ
നിരീക്ഷിച്ച ഉയരം,ಎತ್ತರವನ್ನು ಗಮನಿಸಲಾಗಿದೆ
നിരീക്ഷിച്ച അക്ഷരമാല,ಗಮನಿಸಿದ ವರ್ಣಮಾಲೆ
നിരീക്ഷിച്ച പരസ്പരബന്ധം,ಪರಸ್ಪರ ಸಂಬಂಧವನ್ನು ಗಮನಿಸಲಾಗಿದೆ
നിരീക്ഷിച്ച പിശക്,ಗಮನಿಸಿದ ದೋಷ
