Kannada,English
ಕಡಿಮೆಯಾದ ಆದಾಯದ ಕಾನೂನು,law of diminishing return
ಗುರುತ್ವಾಕರ್ಷಣೆಯ ನಿಯಮ,law of gravitation
ಗುಂಪುಗಳಿಗೆ ಹೋಮೋಮಾರ್ಫಿಸಂನ ಕಾನೂನು,law of homomorphism for groups
ಉಂಗುರಗಳಿಗೆ ಹೋಮೋಮಾರ್ಫಿಸಂನ ನಿಯಮ,law of homomorphism for rings
ವೆಚ್ಚವನ್ನು ಹೆಚ್ಚಿಸುವ ಕಾನೂನು,law of increasing costs
ಸೂಚ್ಯಂಕಗಳ ಕಾನೂನು,law of indices
ಜಡತ್ವದ ನಿಯಮ,law of inertia
ದೊಡ್ಡ ಸಂಖ್ಯೆಯ ಕಾನೂನು,law of large numbers
ಸಂಭವನೀಯತೆಯ ಕಾನೂನು,law of probability
ಸೈನ್ಸ್ ಕಾನೂನು,law of sines
ಘಾತಗಳ ಕಾನೂನುಗಳು,laws of exponents
ಚಲನೆಯ ನಿಯಮಗಳು,laws of motion
ಪದರ,layer
ಪ್ರಮುಖ ಗುಣಾಂಕ,leading coefficient
ಪ್ರಮುಖ ಕರ್ಣೀಯ,leading diagonal
ಪ್ರಮುಖ ಸಬ್ಮ್ಯಾಟ್ರಿಕ್ಸ್,leading submatrix
ಪ್ರಮುಖ ಪದ,leading term
ಕನಿಷ್ಠ,least
ಕನಿಷ್ಠ ಸಾಮಾನ್ಯ ಬಹುಸಂಖ್ಯೆ (LCM),least common multiple (LCM)
ಕನಿಷ್ಠ ಅಂಶ,least element
ಕನಿಷ್ಠ ಚೌಕ,least square
ಕನಿಷ್ಠ ಮೇಲಿನ ಮಿತಿ,least upper bound
ಎಡ ಕೋಸೆಟ್,left coset
ಎಡಗೈ,left handed
ಎಡಗೈ ತಿರುಪು,left handed screw
ಎಡ ವಿಲೋಮ,left inverse
ಎಡ ಗುಣಾಕಾರ,left multiplication
ಲೈಬ್ನಿಟ್ಜ್ ಸೂತ್ರ,Leibnitz formula
ಉದ್ದ,length
ಲೆಪ್ಟೋಕುರ್ಟಿಕ್,leptokurtic
ಲೆಪ್ಟೋಕರ್ಟಿಕ್ ಕರ್ವ್,leptokurtic curve
ಲೆಪ್ಟೋಕುರ್ಟೋಸಿಸ್,leptokurtosis
ಮಟ್ಟದ ಕರ್ವ್,level curve
ಆತ್ಮವಿಶ್ವಾಸದ ಮಟ್ಟ,level of confidence
ಪ್ರಾಮುಖ್ಯತೆಯ ಮಟ್ಟ,level of significance
ನಿಘಂಟುಶಾಸ್ತ್ರೀಯವಾಗಿ,lexicographically
ನಿಘಂಟು ಕ್ರಮ,lexicographical order
ಸಂಭವನೀಯತೆಯ ಕಾರ್ಯ,likelihood function
ಸಂಭವನೀಯ ಅನುಪಾತ ಪರೀಕ್ಷೆ,likelihood ratio test
ಮಿತಿ,limit
ಸೀಮಿತಗೊಳಿಸುವುದು,limiting
ಸೀಮಿತಗೊಳಿಸುವ ಮೌಲ್ಯ,limiting value
ಸೀಮಿತಗೊಳಿಸುವ ವೇಗ,limiting velocity
ಸರಾಸರಿ ಮಿತಿ,limit in mean
ಏಕೀಕರಣದ ಮಿತಿ,limit of integration
ಅನುಕ್ರಮದ ಮಿತಿ,limit of sequence
ಮಿತಿ ಬಿಂದು (=ಕ್ಲಸ್ಟರ್ ಪಾಯಿಂಟ್),limit point (=cluster point)
ಮಿತಿ ವೇಗ,limit velocity
ಸಾಲು,line
ರೇಖೀಯ,linear
ರೇಖೀಯ ಬೀಜಗಣಿತ,linear algebraic
ರೇಖೀಯ ಬೀಜಗಣಿತದ ಸಮೀಕರಣ,linear algebraic equation
ರೇಖೀಯ ಅಂದಾಜು,linear approximation
ರೇಖೀಯ ಲಕ್ಷಣ,linear asymptote
ರೇಖೀಯ ಗುಣಾಂಕ,linear coefficient
ರೇಖೀಯ ಸಂಯೋಜನೆ,linear combination
ರೇಖೀಯ ನಿರ್ಬಂಧಗಳು,linear constraints
ರೇಖೀಯ ಅವಲಂಬನೆ,linear dependence
ರೇಖೀಯ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ,linear differential equation
ರೇಖೀಯ ಆಯಾಮ,linear dimension
ರೇಖೀಯ ಸಮೀಕರಣ,linear equation
ರೇಖೀಯ ರೂಪ,linear form
ರೇಖೀಯ ಭಾಗಶಃ ರೂಪಾಂತರ,linear fractional transformation
ರೇಖೀಯ ಕಾರ್ಯ,linear function
ರೇಖೀಯ ಕ್ರಿಯಾತ್ಮಕ,linear functional
ರೇಖೀಯ ಗುಂಪು,linear group
ರೇಖೀಯ ಸ್ವಾತಂತ್ರ್ಯ,linear independence
ರೇಖೀಯ ಸ್ವತಂತ್ರ ಸಂಬಂಧ,linear independent relation
ರೇಖೀಯ ಅಸಮಾನತೆ,linear inequality
ರೇಖೀಯ ಅಸಮಂಜಸ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ,linear inhomogeneous differential equation
ರೇಖೀಯ ಸಮಗ್ರ ಸಮೀಕರಣ,linear integral equation
ರೇಖೀಯ ಪ್ರಕ್ಷೇಪಣ,linear interpolation
ರೇಖೀಯ ಕನಿಷ್ಠ ಚದರ ಹಿಂಜರಿತ ವಿಶ್ಲೇಷಣೆ,linear least square regression analysis
ರೇಖೀಯತೆ,linearity
ರೇಖೀಯವಾಗಿ ಅವಲಂಬಿತವಾಗಿದೆ,linearly dependent
ರೇಖೀಯವಾಗಿ ಸ್ವತಂತ್ರ,linearly independent
ರೇಖೀಯ ಮ್ಯಾಪಿಂಗ್,linear mapping
ರೇಖೀಯ ಕ್ರಮ,linear order
ರೇಖೀಯ ಆದೇಶ,linear ordering
ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್,linear programming
ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಅಲ್ಗಾರಿದಮ್,linear programming algorithm
ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಸಮಸ್ಯೆ,linear programming problem
ರೇಖಾತ್ಮಕ ಹಿಂಜರಿತ,linear regression
ರೇಖೀಯ ಹಿಂಜರಿತ ಗುಣಾಂಕ,linear regression coefficient
ರೇಖೀಯ ಸಂಬಂಧ,linear relation
ಲೀನಿಯರ್ ಸ್ಪೇಸ್ (=ವೆಕ್ಟರ್ ಸ್ಪೇಸ್),linear space (=vector space)
ರೇಖೀಯ ಉಪಸ್ಥಳ,linear subspace
ರೇಖೀಯ ರೂಪಾಂತರ,linear transformation
ರೇಖೀಯ ಪ್ರವೃತ್ತಿ,linear trend
ರೇಖೀಯ ಪಕ್ಷಪಾತವಿಲ್ಲದ ಅಂದಾಜು,linear unbiased estimate
ರೇಖೀಯ ವೇಗ,linear velocity
ಸಾಲಿನ ಅವಿಭಾಜ್ಯ,line integral
ಛೇದನದ ಸಾಲು,line of intersection
ಹಿಂಜರಿತದ ಸಾಲು,line of regression
ಸ್ಥಳೀಯ ವೆಕ್ಟರ್,localised vector
ಸ್ಥಳೀಯ ಆಪ್ಟಿಮಮ್,local optimum
ಸ್ಥಳ,locus
ಲಾಗ್,log
ಲಾಗರಿಥಮಿಕ್,logarithmic
ಲಾಗರಿಥಮಿಕ್ ನಿಖರತೆ,logarithmic accuracy
ಲಾಗರಿಥಮಿಕ್ ಲೆಕ್ಕಾಚಾರ,logarithmic calculation
ಲಾಗರಿಥಮಿಕ್ ಕರ್ವ್,logarithmic curve
ಲಾಗರಿಥಮಿಕ್ ಉತ್ಪನ್ನ,logarithmic derivative
ಲಾಗರಿಥಮಿಕ್ ವ್ಯತ್ಯಾಸ,logarithmic differentiation
ಲಾಗರಿಥಮಿಕ್ ಕಾರ್ಯ,logarithmic function
ಲಾಗರಿಥಮಿಕ್ ಸರಾಸರಿ (=ಜ್ಯಾಮಿತೀಯ ಸರಾಸರಿ),logarithmic mean (=geometric mean)
ಲಾಗರಿಥಮಿಕ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ,logarithmic normal distribution
ಲಾಗರಿಥಮಿಕ್ ಸಂಬಂಧ,logarithmic relationship
ಲಾಗರಿಥಮಿಕ್ ಸ್ಕೇಲ್,logarithmic scale
ಲಾಗರಿಥಮಿಕ್ ಸರಣಿ,logarithmic series
ಲಾಗರಿಥಮಿಕ್ ಸುರುಳಿ (ಸಮಕೋನ ಸುರುಳಿ),logarithmic spiral (equiangular spiral)
ಲಾಗರಿಥಮಿಕ್ ಟೇಬಲ್ (=ಲಾಗ್ ಟೇಬಲ್),logarithmic table (=log table)
ಲಾಗರಿಥಮ್ (ಲಾಗ್),logarithm (log)
ತರ್ಕ,logic
ತಾರ್ಕಿಕವಾಗಿ ಸಮಾನ,logically equivalent
ಲಾಜಿಸ್ಟಿಕ್ ಕರ್ವ್,logistic curve
ಲಾಗ್ನಾರ್ಮಲ್ ವಿತರಣೆ,lognormal distribution
ರೇಖಾಂಶ,longitude
ಲೂಪ್,loop
ಲಾಟರಿ,lottery
ಕೆಳಗಿನ ಬಾರ್,lower bar
"ಕೆಳಗಿನ ಸರಹದ್ದು, ಎಲ್ಲೆ",lower bound
ಕೆಳಗಿನ ರೀಮನ್ ಅವಿಭಾಜ್ಯ,lower Riemann integral
ಕಡಿಮೆ ಮೊತ್ತ,lower sum
ಕೆಳಗಿನ ತ್ರಿಕೋನ ಮ್ಯಾಟ್ರಿಕ್ಸ್,lower triangular matrix
ಮ್ಯಾಕ್ಲೌರಿನ್ ವಿಸ್ತರಣೆ,Maclaurin's expansion
ಮ್ಯಾಜಿಕ್ ಸಂಖ್ಯೆ,magic number
ಮಾಯಾ ಚೌಕ,magic square
ಪರಿಮಾಣದ ಮಿತಿ (=ಸೀಮಿತ ಪರಿಮಾಣ),magnitude limit (=limiting magnitude)
ಮೇಲ್ ಮಾಡಿದ ಪ್ರಶ್ನಾವಳಿ,mailed questionnaire
ಮೇಲ್ ಸಮೀಕ್ಷೆ,mail survey
ಪ್ರಮುಖ (ಮೇಲಿನ ಬೌಂಡ್),majorant (upper bound)
ಪ್ರಮುಖ ಚಾಪ,major arc
ಪ್ರಮುಖವಾದ ಸೆಟ್,majorised set
ಅನೇಕ ಮೌಲ್ಯಯುತ ಕಾರ್ಯ,many valued function
ನಕ್ಷೆ,map
ಸೆಟ್‌ನಲ್ಲಿ ನಕ್ಷೆ,map into the set
ಒಂದು ಸೆಟ್ ಮ್ಯಾಪಿಂಗ್,mapping of a set
ಕನಿಷ್ಠ ಸಂಭವನೀಯತೆ,marginal probability
ಗಣಿತದ ವಿಶ್ಲೇಷಣೆ,mathematical analysis
ಗಣಿತದ ವಾದ,mathematical argument
ಗಣಿತ ಕೇಂದ್ರ,mathematical centre
ಗಣಿತದ ಸಂಕೀರ್ಣತೆ,mathematical complexity
ಗಣಿತದ ಅರ್ಥಶಾಸ್ತ್ರ,mathematical economics
ಗಣಿತದ ನಿರೀಕ್ಷೆ,mathematical expectation
ಗಣಿತದ ರೂಪ,mathematical form
ಗಣಿತದ ಸೂತ್ರೀಕರಣ,mathematical formulation
ಗಣಿತದ ಗುರುತು,mathematical identity
ಗಣಿತದ ತರ್ಕ,mathematical logic
ಗಣಿತದ ಮಾದರಿ,mathematical model
ಗಣಿತದ ಕಲ್ಪನೆ,mathematical notion
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಡಿಗೋನಲೈಸೇಶನ್,matrix digonalisation
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಲೋಮ,matrix inverse
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಲೋಮ,matrix inversion
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪುನರಾವರ್ತನೆಯ ವಿಧಾನ,matrix iterative method
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಧಾನ,matrix method
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಗುಣಾಕಾರ,matrix multiplication
ಸ್ಥಿರಾಂಕಗಳ ಮ್ಯಾಟ್ರಿಕ್ಸ್,matrix of constants
ಪರಿಣಾಮಕಾರಿತ್ವದ ಮ್ಯಾಟ್ರಿಕ್ಸ್,matrix of effectiveness
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಆಪರೇಟರ್,matrix operator
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಬಹುಪದೋಕ್ತಿ,matrix polynomial
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಮುದ್ರಣ,matrix printing
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಉತ್ಪನ್ನ,matrix product
ಗರಿಷ್ಠಗೊಳಿಸಲಾಗಿದೆ,maximized
ಗರಿಷ್ಠ,maximum
ಗರಿಷ್ಠ ಸಂಪೂರ್ಣ ಮೌಲ್ಯ,maximum absolute value
ಗರಿಷ್ಠ ಎಫ್-ಅನುಪಾತ,maximum F-ratio
ಗರಿಷ್ಠ ಸಂಭವನೀಯತೆ,maximum likelihood
ಗರಿಷ್ಠ,maxmin
ಗರಿಷ್ಠ ಮಾನದಂಡ,maxmin criterian
ಒಂದು ಕಾರ್ಯದ ಗರಿಷ್ಠ,max of a function
ಮ್ಯಾಕ್ಸ್‌ವೆಲ್-ಬೋಲ್ಟ್ಜ್‌ಮನ್ ಅಂಕಿಅಂಶಗಳು,Maxwell-Boltzmann statistics
ವಿಚಲನ ಎಂದರ್ಥ,mean deviation
ಚದರ ವಿಚಲನ ಎಂದರ್ಥ,mean square deviation
ಅಂದರೆ ಚದರ ದೋಷ,mean square error
ಸರಾಸರಿ ಮೌಲ್ಯ,mean value
ಸರಾಸರಿ ಮೌಲ್ಯ ಪ್ರಮೇಯ,mean value theorem
ಕುರ್ಟೋಸಿಸ್ನ ಅಳತೆ,measure of kurtosis
ಮಧ್ಯಮ,median
ಮಧ್ಯಮ ಕೇಂದ್ರ,median centre
ಮೆಸೊಕರ್ಟಿಕ್ ಕರ್ವ್,mesokurtic curve
ಮೆಸೊಕರ್ಟೋಸಿಸ್,mesokurtosis
ಸಂದೇಶ,message
ವಿಧಾನ,method
ನಿರ್ಮೂಲನ ವಿಧಾನ,method of elimination
ವಿಲೋಮ ವಿಧಾನ,method of inversion
ಪುನರಾವರ್ತನೆಯ ವಿಧಾನ,method of iteration
ಕನಿಷ್ಠ ಚೌಕಗಳ ವಿಧಾನ,method of least squares
ಕ್ಷಣಗಳ ವಿಧಾನ,method of moments
ಒಂದೇ ರೀತಿಯ ತ್ರಿಕೋನಗಳ ವಿಧಾನ,method of similar triangles
ಕಡಿದಾದ ಮೂಲದ ವಿಧಾನ,method of steepest descent
ಸಂಕಲನ ವಿಧಾನ,method of summation
ನಿರ್ಧರಿಸದ ಗುಣಾಂಕದ ವಿಧಾನ,method of undetermined coefficient
ಮೆಟ್ರಿಕ್ ಜಾಗ,metric space
ಮೆಟ್ರಿಕ್ ಪದ್ಧತಿ,metric system
ಮೆಟ್ರಿಕ್ ಘಟಕ,metric unit
ಸೂಕ್ಷ್ಮ ಸಿದ್ಧಾಂತ,micro theory
ಮಧ್ಯಮ,middle
ಮಧ್ಯಮ ಅವಧಿ,middle term
ಮಧ್ಯ ಬಿಂದು,mid point
ಮಧ್ಯ ಬಿಂದು ಸೂತ್ರ,mid point formula
ಕನಿಷ್ಠ ಬಹುಪದೋಕ್ತಿ,minimal polynomial
ಕನಿಷ್ಠ ತತ್ವ,minimax principle
ಕನಿಷ್ಠ,minimum
ಕನಿಷ್ಠ ಬಿಂದು (ವಕ್ರರೇಖೆಯ),minimum point (of curve)
ಕನಿಷ್ಠ ಬಹುಪದೋಕ್ತಿ,minimum polynomial
ಒಂದು ಕಾರ್ಯದ ನಿಮಿಷ,min of a function
ಚಿಕ್ಕ ಚಾಪ,minor arc
ಸಣ್ಣ ಅಕ್ಷ,minor axis
ಅಲ್ಪಸಂಖ್ಯಾತ ಉಪವಿಭಾಗ,minorised subset
ಮೈನಸ್,minus
ಮೈನಸ್ ಚಿಹ್ನೆ,minus sign
ಮಿಶ್ರ ಭಾಗ,mixed fraction
ಮಿಶ್ರ ತಂತ್ರ,mixed strategy
ಮೋಡ್,mode
ಮಾಡ್ಯುಲಸ್,modulus
ಸಂಕೀರ್ಣ ಸಂಖ್ಯೆಯ ಮಾಡ್ಯುಲಸ್,modulus of a complex number
ಕ್ಷಣ,moment
ಕ್ಷಣವನ್ನು ಉತ್ಪಾದಿಸುವ ಕಾರ್ಯ,moment generating function
ಒಂದು ಶಕ್ತಿಯ ಕ್ಷಣ,moment of a force
ಆವರ್ತನ ವಿತರಣೆಯ ಕ್ಷಣ,moment of frequency distribution
ಜಡತ್ವದ ಕ್ಷಣ,moment of inertia
ಆವೇಗದ ಕ್ಷಣ,moment of momentum
ಆವೇಗ,momentum
ಏಕಪದೀಯ,monomial
ಏಕರೂಪ,monomorphic
ಏಕರೂಪತೆ,monomorphism
ಏಕತಾನತೆ,monotone
ಏಕತಾನವನ್ನು ಹೆಚ್ಚಿಸುವ ಅನುಕ್ರಮ,monotone increasing sequence
ಏಕತಾನತೆಯಿಂದ,monotonically
ಏಕತಾನತೆಯಿಂದ ಹೆಚ್ಚುತ್ತಿರುವ ನಿವ್ವಳ,monotonically increasing net
ಏಕತಾನತೆಯಿಂದ ಹೆಚ್ಚುತ್ತಿರುವ ಅನುಕ್ರಮ,monotonically increasing sequence
ಏಕತಾನತೆಯ ಕಾರ್ಯ,monotonic function
ಮಾಂಟೆ ಕಾರ್ಲೊ ಲೆಕ್ಕಾಚಾರ,Monte Carlo calculation
ಮಾಂಟೆ ಕಾರ್ಲೊ ವಿಧಾನ,Monte Carlo method
ಮೊರ್ರಾ (ಆಟ),morra (game)
ಮರಣ ಅಂಕಿಅಂಶಗಳು,mortality statistics
ಅತ್ಯಂತ ಸಂಭವನೀಯ,most probable
ಚಲನೆ,motion
ಚಲಿಸುವ ಸರಾಸರಿ,moving average
ಎಂ-ಸ್ಪೇಸ್,M-space
ಸಮಗ್ರತೆಗಾಗಿ ಎಂ-ಪರೀಕ್ಷೆ,M-test for integral
ಬಹು ನಿರ್ಧಾರದ ಸಮಸ್ಯೆ,multidecision problem
ಬಹುಆಯಾಮದ ಸಾಮಾನ್ಯ ವಿತರಣೆ,multidimensional normal distribution
ಬಹುಆಯಾಮದ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್,multidimensional random variable
ಬಹು ಸೂಚ್ಯಂಕ ಸಾರಿಗೆ ಸಮಸ್ಯೆ,multi-index transportation problem
ಬಹುಪದೀಯ,multinomial
ಬಹುಪದೀಯ ವಿತರಣೆ,multinomial distribution
ಬಹು,multiple
ಬಹು ಆಯ್ಕೆಯ ಸಮಸ್ಯೆ,multiple choice problem
ಬಹು ಸಂಪರ್ಕಿತ ಡೊಮೇನ್,multiple connected domain
ಬಹು ಪರಸ್ಪರ ಸಂಬಂಧ,multiple correlation
ಬಹು ಆವರ್ತನ ಕೋಷ್ಟಕ,multiple frequency table
ಬಹು ಅವಿಭಾಜ್ಯ,multiple integral
ಬಹು ಏಕೀಕರಣ,multiple integration
ಬಹು ಹಿಂಜರಿತ,multiple regression
ಬಹು ಹಿಂಜರಿತ ವಿಶ್ಲೇಷಣೆ,multiple regression analysis
ಬಹು ಹಿಂಜರಿತ ಗುಣಾಂಕ,multiple regression coefficient
ಬಹು ಹಿಂಜರಿತ ಸಮೀಕರಣ,multiple regression equation
ಬಹು ಮೂಲ,multiple root
ಗುಣಾಕಾರ,multiplication
ಕಾಲಮ್‌ಗಳಿಂದ ಗುಣಾಕಾರ (ನಿರ್ಣಾಯಕ),multiplication by columns (of determinant)
ಸಾಲುಗಳಿಂದ ಗುಣಾಕಾರ (ನಿರ್ಣಾಯಕ),multiplication by rows (of determinant)
ಗುಣಾಕಾರ ಅಂಶ,multiplication factor
ಗುಣಾಕಾರ ಕ್ರಿಯೆ,multiplicative function
ಗುಣಾಕಾರ ಗುಂಪು,multiplicative group
ಗುಣಾಕಾರ ವಿಲೋಮ,multiplicative inverse
ಬಹುತ್ವ,multiplicity
ಬೇರುಗಳ ಬಹುಸಂಖ್ಯೆ,multiplicity of roots
ಸೊನ್ನೆಯ ಗುಣಾಕಾರ,multiplicity of zero
ಗುಣಕ,multiplier
ಗುಣಿಸಿ,multiply
ಬಹುವಿಧದ ವಿತರಣೆ,multivariate distribution
ಮಲ್ಟಿವೇರಿಯೇಟ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ,multivariate normal distribution
ಬಹುವಿಧದ ಜನಸಂಖ್ಯೆ,multivariate population
ಪರಸ್ಪರ,mutual
ನಬ್ಲಾ,nabla
ನೇಪಿರಿಯನ್,Napierian
ನೇಪಿರಿಯನ್ ಲಾಗರಿಥಮ್,Napierian logarithm
ನೈಸರ್ಗಿಕ ಲಾಗರಿಥಮ್,natural logarithm
ನೈಸರ್ಗಿಕ ಸಂಖ್ಯೆ,natural number
ನಾಟಿಕಲ್ ಮೈಲಿ,nautical mile
n-ಆಯಾಮದ,n-dimensional
n-ಆಯಾಮದ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್,n-dimensional vector space
ಅಗತ್ಯ ಮತ್ತು ಸಾಕಷ್ಟು ಸ್ಥಿತಿ,necessary and sufficient condition
ಅಗತ್ಯ ಸ್ಥಿತಿ,necessary condition
ನಿರಾಕರಣೆ,negation
ಋಣಾತ್ಮಕ,negative
ಋಣಾತ್ಮಕ ವಕ್ರತೆ,negative curvature
ಋಣಾತ್ಮಕ ನಿರ್ದಿಷ್ಟ ರೂಪ,negative definite form
ಋಣಾತ್ಮಕ ನಿರ್ದಿಷ್ಟ ಮ್ಯಾಟ್ರಿಕ್ಸ್,negative definite matrix
ಋಣಾತ್ಮಕ ಅರೆ-ನಿರ್ದಿಷ್ಟ ರೂಪ,negative semi-definite form
ನೆರೆಹೊರೆ,neighbourhood
ನೆಸ್ಟೆಡ್ ಮಾದರಿ,nested sampling
ನಿವ್ವಳ ಸಂತಾನೋತ್ಪತ್ತಿ ದರ,net reproduction rate
ನ್ಯೂಟೋನಿಯನ್ ಮೆಕ್ಯಾನಿಕ್ಸ್,Newtonian mechanics
ನ್ಯೂಟನ್ರ ವಿಭಜಿತ ವ್ಯತ್ಯಾಸ ಸೂತ್ರ,Newton's divided difference formula
ನ್ಯೂಟನ್ರ ಚಲನೆಯ ನಿಯಮಗಳು,Newton's laws of motion
ನೇಮನ್ ಹಂಚಿಕೆ,Neyman allocation
ನೇಮನ್ ಪಿಯರ್ಸನ್ ಸಿದ್ಧಾಂತ,Neyman Pearson theory
ನಿಲ್ಪೋಟೆಂಟ್ ಅಂಶ,nilpotent element
ನಿಲ್ಪೋಟೆಂಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,nilpotent matrix
ನೋಡ್,node
ಅಬೆಲಿಯನ್ ಅಲ್ಲದ ಗುಂಪು,non-Abelian group
ಸಂಪೂರ್ಣವಲ್ಲದ ಒಮ್ಮುಖ,non-absolute convergence
ಬೀಜಗಣಿತವಲ್ಲದ,non-algebraic
ಅವನತಿಯಾಗದ,non-degenerate
ಕ್ಷೀಣಗೊಳ್ಳದ ಮೂಲ ಕಾರ್ಯಸಾಧ್ಯ ಪರಿಹಾರ,non-degenerate basic feasible solution
ದಟ್ಟವಲ್ಲದ,non-dense
ದಟ್ಟವಲ್ಲದ ಸೆಟ್,non-dense set
ಅಂಕಗಳ ಲೆಕ್ಕಿಸಲಾಗದ ಅನಂತತೆ,non-denumerable infinity of points
ಲೆಕ್ಕಿಸಲಾಗದ ಸೆಟ್,non-denumerable set
ಭಿನ್ನವಲ್ಲದ,non-differentiable
ಖಾಲಿ ಅಲ್ಲದ ಉಪವಿಭಾಗ,non empty subset
ಯೂಕ್ಲಿಡಿಯನ್ ಅಲ್ಲದ ಜ್ಯಾಮಿತಿ,non-Euclidean geometry
ಏಕರೂಪವಲ್ಲದ,non-homogeneous
ಛೇದಿಸದ,non-intersecting
ರೇಖಾತ್ಮಕವಲ್ಲದ ಬೀಜಗಣಿತದ ಸಮೀಕರಣ,non-linear algebraic equation
ರೇಖಾತ್ಮಕವಲ್ಲದ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ,non-linear differential equation
ರೇಖಾತ್ಮಕವಲ್ಲದ ಸಮೀಕರಣ,non-linear equation
ರೇಖಾತ್ಮಕವಲ್ಲದ ಪ್ರೋಗ್ರಾಮಿಂಗ್,non-linear programming
ರೇಖಾತ್ಮಕವಲ್ಲದ ಹಿಂಜರಿಕೆ,non-linear regression
ರೇಖಾತ್ಮಕವಲ್ಲದ ಸಂಬಂಧ,non-linear relationship
ಋಣಾತ್ಮಕವಲ್ಲದ ಪೂರ್ಣಾಂಕ,non-negative integer
ಋಣಾತ್ಮಕವಲ್ಲದ ವೇರಿಯಬಲ್,non-negative variable
ಪ್ಯಾರಾಮೆಟ್ರಿಕ್ ಅಲ್ಲದ ಪರೀಕ್ಷೆ,non-parametric test
ಸಂಭವನೀಯವಲ್ಲದ ವಿಧಾನ,non-probabilistic approach
ಏಕವಚನವಲ್ಲದ ಮ್ಯಾಟ್ರಿಕ್ಸ್,non-singular matrix
ಸಮ್ಮಿತೀಯವಲ್ಲದ ಮ್ಯಾಟ್ರಿಕ್ಸ್,non-symmetric matrix
ಕ್ಷುಲ್ಲಕವಲ್ಲದ,non-trivial
ಕಣ್ಮರೆಯಾಗದ ನಿರ್ಣಾಯಕ,non-vanishing determinant
ಶೂನ್ಯವಲ್ಲದ,non-void
ಶೂನ್ಯವಲ್ಲದ ಉಪವಿಭಾಗ,non-void subset
ಶೂನ್ಯವಲ್ಲದ ನಿರ್ಣಾಯಕ,non-zero determinant
NOR ಗೇಟ್,NOR gate
ಸಾಮಾನ್ಯ,normal
ಸಾಮಾನ್ಯ ವೇಗವರ್ಧನೆ,normal acceleration
ಸಾಮಾನ್ಯ ಕೋನ,normal angle
ಸಾಮಾನ್ಯ ಕರ್ವ್,normal curve
ಸಾಮಾನ್ಯ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ,normal density function
ಸಾಮಾನ್ಯ ವಿತರಣೆ,normal distribution
ಸಾಮಾನ್ಯ ವಿತರಣಾ ಕಾರ್ಯ,normal distribution function
ಮ್ಯಾಟ್ರಿಕ್ಸ್‌ಗೆ ಸಾಮಾನ್ಯ ರೂಪ,normal form for the matrix
ಸಾಮಾನ್ಯ ಆವರ್ತನ,normal frequency
ಸಾಮಾನ್ಯೀಕರಿಸಿದ ಕರ್ವ್,normalized curve
ಸಾಮಾನ್ಯೀಕರಿಸಿದ ಫ್ಲೋಟಿಂಗ್ ಪಾಯಿಂಟ್ ಸಂಖ್ಯೆ,normalized floating point number
ಸಾಮಾನ್ಯೀಕರಣಕಾರಕ,normalizer
ಸಾಮಾನ್ಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್,normal matrix
ಸಾಮಾನ್ಯ ಸಂಭವನೀಯತೆಯ ರೇಖೆ,normal probability curve
ಸಾಮಾನ್ಯ ಸಂಭವನೀಯತೆಯ ವಿತರಣೆ,normal probability distribution
ಸಾಮಾನ್ಯ ಉಪಗುಂಪು (=ವಿಶಿಷ್ಟ ಉಪಗುಂಪು),normal subgroup (=distinguished subgroup)
ನಿಯಮಿತ ರೇಖೀಯ ಜಾಗ,normed linear space
ವೆಕ್ಟರ್ನ ರೂಢಿ,norm of a vector
ಗೇಟ್ ಅಲ್ಲ,NOT gate
ಎಲ್ಲಿಯೂ ದಟ್ಟವಾದ ಸೆಟ್,nowhere dense set
ಶೂನ್ಯ ಕಲ್ಪನೆ,null hypothesis
ಶೂನ್ಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್,null matrix
ಶೂನ್ಯ ಸೆಟ್,null set
ಶೂನ್ಯ ವೆಕ್ಟರ್,null vector
ಸಂಖ್ಯೆ,number
