Assamese,Malayalam
বতৰৰ ৰকেট,കാലാവസ്ഥ റോക്കറ്റ്
বতৰ বিজ্ঞানৰ ক্ৰম,കാലാവസ്ഥാ ക്രമം
বতৰ বিজ্ঞান সেৱা,കാലാവസ്ഥാ സേവനം
বতৰ বিজ্ঞানৰ জৰীপ,കാലാവസ്ഥാ സർവ്വേ
ঋতুভিত্তিক জোৱাৰ-ভাটা,സീസണൽ വേലിയേറ്റങ്ങൾ
বতৰ বিজ্ঞানী,കാലാവസ്ഥാ ശാസ്ത്രജ്ഞൻ
বতৰ বিজ্ঞান,കാലാവസ്ഥാ ശാസ്ത്രം
বায়ুমণ্ডলীয় অপটিক্স,അന്തരീക്ഷ ഒപ്റ്റിക്സ്
মিটাৰ,മീറ്റർ
"মিটাৰ দলং, মিটাৰ দলং","മീറ്റർ പാലം, മീറ്റർ പാലം"
মিটাৰ মমবাতি,മീറ്റർ മെഴുകുതിരി
মিটাৰ ৰেখা,മീറ്റർ ലൈൻ
মিটাৰ কিলোগ্ৰাম দ্বিতীয় পদ্ধতি,മീറ്റർ കിലോഗ്രാം രണ്ടാമത്തെ രീതി
উল্কাপিণ্ডৰ বিক্ষিপ্ততা,ഉൽക്കാശില വിസരണം
"মিটাৰিং, জোখ-মাখ","മീറ്ററിംഗ്, അളവ്"
জোখ-মাখৰ বৰ্তনী,അളക്കൽ സർക്യൂട്ട്
জোখ-মাখৰ সংকেত,അളവ് സിഗ്നൽ
অনুপাত পদ্ধতি,അനുപാത രീതി
নিষ্কাশন পদ্ধতি,വേർതിരിച്ചെടുക്കൽ രീതി
মধ্যম অৱস্থান পদ্ধতি,മിഡ് പൊസിഷൻ രീതി
ক্ষেত্ৰ পদ্ধতি,ഫീൽഡ് രീതി
গেটছ পদ্ধতি,ഗേറ്റ്സ് രീതി
প্ৰতিফলন পদ্ধতি,പ്രതിഫലന രീതി
ওলোটা পদ্ধতি,വിപരീത രീതി
নূন্যতম বৰ্গক্ষেত্ৰ,ഏറ്റവും കുറഞ്ഞ ചതുരം
ৰৈখিক প্ৰবাহ পদ্ধতি,ലീനിയർ ഫ്ലോ രീതി
জোখ-মাখৰ পদ্ধতি,അളക്കൽ രീതി
টৰ্ক পদ্ধতি,ടോർക്ക് രീതി
ওভাৰলেপিং পদ্ধতি,ഓവർലാപ്പിംഗ് രീതി
বিকিৰণ পদ্ধতি,റേഡിയേഷൻ രീതി
modus operandi,പ്രവർത്തനരീതി
মিটাৰকন,മീറ്റർകോൺ
"দূৰত্ব, মিটাৰ","ദൂരം, മീറ്റർ"
জোখ-মাখৰ তথ্য,അളക്കൽ ഡാറ്റ
জোখ-মাখৰ ফটোগ্ৰাফী,അളവ് ഫോട്ടോഗ്രാഫി
মেট্ৰিক স্লাগ (ইউনিট),മെട്രിക് സ്ലഗ് (യൂണിറ്റ്)
মেট্ৰিক ব্যৱস্থা,മെട്രിക് സിസ്റ്റം
মেট্ৰিক টন,മെട്രിക് ടൺ
মেট্ৰিক একক,മെട്രിക് യൂണിറ്റ്
"মেট্ৰ&#39;লজী, মেট্ৰ&#39;লজী","മെട്രോളജി, മെട്രോളജി"
metronome,മെട്രോനോം
এম ই ভি,എം.ഇ.വി
মো,മോ
মোমৰ গেজ,വാക്സ് ഗേജ്
এছবেষ্টছ,ആസ്ബറ്റോസ്
মাইকা কেপাচিটৰ,മൈക്ക കപ്പാസിറ്റർ
মাইকা কেপাচিটৰ,മൈക്ക കപ്പാസിറ്റർ
মাইকেলছনৰ ইন্টাৰফেৰ’মিটাৰ,മൈക്കൽസന്റെ ഇന്റർഫെറോമീറ്റർ
মাইকেলছনৰ ইন্টাৰফেৰ’মিটাৰ পৰীক্ষা,മൈക്കൽസന്റെ ഇന്റർഫെറോമീറ്റർ പരീക്ഷണം
মাইকেলছন-মৰ্লিৰ পৰীক্ষা,മൈക്കൽസൺ-മോർലി പരീക്ഷണം
মাইক্ৰমিটাৰ ভাৰসাম্য,മൈക്രോമീറ്റർ ബാലൻസ്
মাইক্ৰ’চাৰ্কিট প্লেট,മൈക്രോ സർക്യൂട്ട് പ്ലേറ്റ്
মাইক্ৰ&#39;চাৰ্কুইট্ৰি,മൈക്രോ സർക്യൂട്ടറി
সূক্ষ্ম প্ৰভাৱ,സൂക്ഷ്മമായ പ്രഭാവം
মাইক্ৰস্কোপিক প্লেক,മൈക്രോസ്കോപ്പിക് ഫലകം
ফাইন-টিউনিং,ശരിയാക്കുക
মাইক্ৰ&#39; পাৱাৰ চাৰ্কিট,മൈക്രോ പവർ സർക്യൂട്ട്
মাইক্ৰ&#39; প্ৰগ্ৰেমিং,മൈക്രോ പ്രോഗ്രാമിംഗ്
"মাইক্ৰ’ ইউনিট, মাইক্ৰ’ ইউনিট","മൈക്രോ യൂണിറ്റുകൾ, മൈക്രോ യൂണിറ്റുകൾ"
মাইক্ৰস্কোপিক প্লেক,മൈക്രോസ്കോപ്പിക് ഫലകം
মাইক্ৰ&#39; বিশ্লেষণ,സൂക്ഷ്മ വിശകലനം
মাইক্ৰ&#39; বিকিৰণ,മൈക്രോ റേഡിയേഷൻ
মাইক্ৰ&#39;এম্পিয়াৰ,മൈക്രോആമ്പിയർ
মাইক্ৰ’ এলয় ডিফিউচন ট্ৰেঞ্জিষ্টৰ,മൈക്രോ അലോയ് ഡിഫ്യൂഷൻ ട്രാൻസിസ്റ്റർ
মাইক্ৰ&#39; এলয় ট্ৰেঞ্জিষ্টৰ,മൈക്രോ അലോയ് ട്രാൻസിസ്റ്റർ
মাইক্ৰ&#39;এমিটাৰ,മൈക്രോഅമീറ്റർ
মাইক্ৰস্কোপিক বেৰ&#39;গ্ৰাফ,മൈക്രോസ്കോപ്പിക് ബാരോഗ്രാഫ്
মাইক্ৰ&#39;বিম,മൈക്രോബീം
"মাইক্ৰ’ থাৰ্মোমিটাৰ, মাইক্ৰ’ কেলৰিমিটাৰ","മൈക്രോ തെർമോമീറ്റർ, മൈക്രോ കലോറിമീറ്റർ"
মাইক্ৰ&#39; থাৰ্মোমেট্ৰি,മൈക്രോ തെർമോമെട്രി
মাইক্ৰ&#39;-কেননিক ছেট,മൈക്രോ-കാനോനിക്കൽ സെറ്റ്
মাইক্ৰ&#39; কেননিক সম্প্ৰদায়,മൈക്രോ കാനോനിക്കൽ കമ്മ്യൂണിറ്റി
মাইক্ৰ&#39; চাৰ্কিট,മൈക്രോ സർക്യൂട്ട്
মাইক্ৰ&#39; ফিচাৰ,മൈക്രോ ഫിഷർ
মাইক্ৰ&#39; স্লিপ,മൈക്രോ സ്ലിപ്പ്
মাইক্ৰ&#39;স্ফটিক,മൈക്രോക്രിസ്റ്റലുകൾ
মাইক্ৰ&#39;স্ফটিকীয় ডমেইন,മൈക്രോക്രിസ്റ്റലിൻ ഡൊമെയ്ൻ
মাইক্ৰ&#39;স্ফটিক গঠন,മൈക്രോക്രിസ്റ്റൽ ഘടന
মাইক্ৰ&#39;স্ফটিক,മൈക്രോക്രിസ്റ്റലുകൾ
microcurie,മൈക്രോക്യൂറി
মাইক্ৰ&#39;ডেনচিট&#39;মিটাৰ,മൈക്രോഡെൻസിറ്റോമീറ്റർ
মাইক্ৰ&#39; ডেনচিমেট্ৰি,മൈക്രോ ഡെൻസിമെട്രി
মাইক্ৰ&#39;ইলেক্ট্ৰ&#39;ড,മൈക്രോ ഇലക്ട്രോഡ്
মাইক্ৰ&#39; ইলেক্ট্ৰনিক্স,മൈക്രോ ഇലക്ട്രോണിക്സ്
মাইক্ৰ&#39;ফিছ,മൈക്രോഫിഷ്
মাইক্ৰ&#39;ফিছ ৰিডাৰ,മൈക്രോഫിഷ് റീഡർ
মাইক্ৰ&#39;ফিল্ম,മൈക്രോഫിലിം
মাইক্ৰ&#39;ফিল্ম ৰিডাৰ,മൈക്രോഫിലിം റീഡർ
মাইক্ৰ&#39;ফিল্ম ৰেকৰ্ড,മൈക്രോഫിലിം റെക്കോർഡ്
"মাইক্ৰ&#39;ফিল্মিং, মাইক্ৰ&#39;ফিল্মিং","മൈക്രോഫിലിംഗ്, മൈക്രോഫിലിമിംഗ്"
সময়কাল,സമയ കാലയളവ്
মাইক্ৰ’গ্ৰাম,മൈക്രോഗ്രാം
"মাইক্ৰ&#39;পাৰটিকেল, মাইক্ৰ&#39;গ্ৰেভিটি","സൂക്ഷ്മകണികം, മൈക്രോഗ്രാവിറ്റി"
"মাইক্ৰ’গ্ৰাফ, মাইক্ৰ’গ্ৰাফাৰ, মাইক্ৰ’গ্ৰাফাৰ","മൈക്രോഗ്രാഫ്, മൈക്രോഗ്രാഫർ, മൈക്രോഗ്രാഫർ"
মাইক্ৰ&#39;গ্ৰাফাৰ,മൈക്രോഗ്രാഫർ
মাইক্ৰ&#39;গ্ৰাফী,മൈക്രോഗ്രാഫി
মাইক্ৰস্কোপিক প্ৰভাৱ,മൈക്രോസ്കോപ്പിക് പ്രഭാവം
মাইক্ৰস্কোপিক ইমেজ,സൂക്ഷ്മചിത്രം
চুটি নিৰ্দেশনা,ഹ്രസ്വ നിർദ്ദേശം
মাইক্ৰ&#39;লক,മൈക്രോലോക്ക്
মাইক্ৰ&#39;কপি ডিভাইচ,മൈക്രോകോപ്പി ഉപകരണം
মাইক্ৰ&#39;ৰাইটিং,മൈക്രോറൈറ്റിംഗ്
সূক্ষ্ম কাৰুকাৰ্য্য,നല്ല കരകൗശലം
"মাইক্ৰ&#39; অপাৰেটৰ, মাইক্ৰ&#39;মেনিপুলেটৰ","മൈക്രോ ഓപ്പറേറ്റർ, മൈക്രോമാനിപ്പുലേറ്റർ"
মাইক্ৰ&#39; বেৰ&#39;মিটাৰ,മൈക്രോ ബാരോമീറ്റർ
মাইক্ৰ&#39;মেকানিক্স,മൈക്രോമെക്കാനിക്സ്
"মাইক্ৰমিটাৰ, মাইক্ৰমিটাৰ","മൈക്രോമീറ്റർ, മൈക്രോമീറ്റർ"
মাইক্ৰস্কোপ মাইক্ৰস্কোপ,മൈക്രോസ്കോപ്പ് മൈക്രോസ്കോപ്പ്
মাইক্ৰমিটাৰ পঢ়া চকু,മൈക്രോമീറ്റർ റീഡിംഗ് കണ്ണ്
"মাইক্ৰমিটাৰ স্ক্ৰু, মাইক্ৰমিটাৰ স্ক্ৰু","മൈക്രോമീറ്റർ സ്ക്രൂ, മൈക്രോമീറ്റർ സ്ക്രൂ"
মাইক্ৰমিটাৰ থিয়ডলাইট,മൈക്രോമീറ്റർ തിയോഡോലൈറ്റ്
"মাইক্ৰ’মিটাৰ ট্ৰেনজিট থিয়ড’লাইট, মাইক্ৰ’মিটাৰ ট্ৰেনজিট থিয়ড’লাইট","മൈക്രോമീറ്റർ ട്രാൻസിറ്റ് തിയോഡോലൈറ്റ്, മൈക്രോമീറ്റർ ട്രാൻസിറ്റ് തിയോഡോലൈറ്റ്"
মাইক্ৰমিটাৰ টিউব,മൈക്രോമീറ്റർ ട്യൂബ്
মাইক্ৰ&#39; বতৰ বিজ্ঞান,മൈക്രോ മെറ്റീരിയോളജി
মাইক্ৰ&#39; উল্কাপিণ্ড,സൂക്ഷ്മ ഉൽക്കകൾ
মাইক্ৰ&#39; উল্কাপিণ্ড,മൈക്രോ ഉൽക്കാശില
মাইক্ৰ&#39; বতৰ বিজ্ঞানী,മൈക്രോ മെറ്റീരിയോളജിസ്റ്റ്
মাইক্ৰ&#39;মেট্ৰি,മൈക്രോമെട്രി
মাইক্ৰ&#39;চাৰ্কিটেড চাৰ্কিট,മൈക്രോ സർക്യൂട്ട് സർക്യൂട്ട്
মাইক্ৰ&#39; মডিউল,മൈക്രോ മോഡ്യൂൾ
মাইক্ৰ&#39;ফিল্ম,മൈക്രോഫിലിം
মাইক্ৰন,മൈക്രോൺ
মাইক্ৰ&#39;ফোন,മൈക്രോഫോൺ
"মাইক্ৰ’ফোন এক্সপাণ্ডেবল, আৰ্বাৰ, মাইক্ৰ’ফোন বুম","മൈക്രോഫോൺ വികസിപ്പിക്കാവുന്ന, ആർബർ, മൈക്രോഫോൺ ബൂം"
মাইক্ৰ&#39;ফোন মিক্সাৰ,മൈക്രോഫോൺ മിക്സർ
মাইক্ৰ&#39;ফোনৰ শব্দ,മൈക്രോഫോൺ ശബ്ദം
মাইক্ৰ&#39;ফোন এক্সপ্ল&#39;ৰাৰ,മൈക്രോഫോൺ എക്സ്പ്ലോറർ
মাইক্ৰ&#39;ফোনিক ডিষ্টাৰবেন্স,മൈക്രോഫോണിക് അസ്വസ്ഥത
মাইক্ৰ&#39;ফোনৰ শব্দ,മൈക്രോഫോൺ ശബ്ദം
মাইক্ৰ&#39;ফোনৰ শব্দ,മൈക്രോഫോൺ ശബ്ദം
মাইক্ৰ&#39;ফোন আউটপুট,മൈക്രോഫോൺ ഔട്ട്പുട്ട്
মাইক্ৰস্কোপ ফটোগ্ৰাফ,മൈക്രോസ്കോപ്പ് ഫോട്ടോ
"মাইক্ৰ’ফটোগ্ৰাফী, মাইক্ৰস্কোপ ফটোগ্ৰাফী","മൈക്രോഫോട്ടോഗ്രഫി, മൈക്രോസ്കോപ്പ് ഫോട്ടോഗ്രാഫി"
"মাইক্ৰ’ফ’ট’মিটাৰ, মাইক্ৰ’ফ’ট’মিটাৰ","മൈക്രോഫോട്ടോമീറ്റർ, മൈക്രോഫോട്ടോമീറ്റർ"
মাইক্ৰ&#39;ফ&#39;ট&#39;মেট্ৰি,മൈക്രോഫോട്ടോമെട്രി
মাইক্ৰ&#39;ফিজিক্স,മൈക്രോഫിസിക്സ്
নক্ষত্ৰীয় প্ৰক্ষেপণ,ആസ്ട്രൽ പ്രൊജക്ഷൻ
মাইক্ৰস্কোপ,സൂക്ഷ്മദർശിനി
সূক্ষ্ম কম্পন,സൂക്ഷ്മമായ വൈബ്രേഷനുകൾ
মাইক্ৰ&#39; বিকিৰণৰ চিত্ৰণ,മൈക്രോ റേഡിയേഷൻ ചിത്രീകരണം
মাইক্ৰ&#39;ৰেডিঅ&#39;মিটাৰ,മൈക്രോറേഡിയോമീറ്റർ
মাইক্ৰ&#39; ৰিফ্ৰেকচন,സൂക്ഷ്മ അപവർത്തനം
মাইক্ৰ&#39;ফ&#39;ট&#39;মিটাৰ,മൈക്രോഫോട്ടോമീറ്റർ
মাইক্ৰ&#39; ফ্ল&#39;,മൈക്രോ ഫ്ലോ
"মাইক্ৰস্কোপ, মাইক্ৰস্কোপ","മൈക്രോസ്കോപ്പ്, മൈക്രോസ്കോപ്പ്"
মাইক্ৰস্কোপ গণনা পদ্ধতি,മൈക്രോസ്കോപ്പ് എണ്ണൽ രീതി
মাইক্ৰস্কোপ দৰ্শক,മൈക്രോസ്കോപ്പ് വ്യൂവർ
মাইক্ৰস্কোপ স্লাইড,മൈക്രോസ്കോപ്പ് സ്ലൈഡ്
"মাইক্ৰস্কোপিক, মাইক্ৰস্কোপ, মাইক্ৰস্কোপ","സൂക്ഷ്മദർശിനി, സൂക്ഷ്മദർശിനി, സൂക്ഷ്മദർശിനി"
মাইক্ৰ&#39; কাৰেণ্ট ঘনত্ব,മൈക്രോ കറന്റ് ഡെൻസിറ്റി
মাইক্ৰ&#39; বিৱৰণ,സൂക്ഷ്മ വിവരണം
মাইক্ৰস্কোপ সঁজুলি,മൈക്രോസ്കോപ്പ് ഉപകരണങ്ങൾ
সূক্ষ্ম সূত্ৰ,സൂക്ഷ്മ സൂത്രവാക്യം
মাইক্ৰ&#39; গ্ৰেইন,സൂക്ഷ്മ ധാന്യം
মাইক্ৰস্কোপ আলোকসজ্জিতকাৰী,മൈക്രോസ്കോപ്പ് പ്രകാശം
সূক্ষ্ম পদাৰ্থ,നല്ല മെറ്റീരിയൽ
মাইক্ৰস্কোপিক নিয়ম,സൂക്ഷ്മ നിയമം
মাইক্ৰ&#39; চুম্বকীয় ক্ষেত্ৰ,സൂക്ഷ്മ കാന്തിക മണ്ഡലം
মাইক্ৰ&#39; মেক্সৱেল সমীকৰণ,മൈക്രോ മാക്സ്വെൽ സമവാക്യം
মাইক্ৰস্কোপৰ গতি,മൈക്രോസ്കോപ്പ് ചലനം
মাইক্ৰ&#39;পাৰটিকেল,സൂക്ഷ്മകണിക
মাইক্ৰ&#39; প্লাণ্ট,മൈക്രോ പ്ലാന്റ്
মাইক্ৰ&#39; ৰিভাৰ্চিবিলিটি,മൈക്രോ റിവേഴ്സിബിലിറ്റി
মাইক্ৰমিটাৰৰ অৱস্থান,മൈക്രോമീറ്റർ സ്ഥാനം
মাইক্ৰস্কোপিক গঠন,സൂക്ഷ്മ ഘടന
"মাইক্ৰস্কোপ কৌশল, মাইক্ৰস্কোপ কৌশল","മൈക്രോസ്കോപ്പ് ടെക്നിക്, മൈക്രോസ്കോപ്പ് ടെക്നിക്"
মাইক্ৰ&#39; মূল্য,മൈക്രോ മൂല്യം
মাইক্ৰ&#39; ভ্যাৰিয়েন্স,മൈക്രോ വേരിയൻസ്
মাইক্ৰস্কোপ পৰীক্ষা,മൈക്രോസ്കോപ്പ് ടെസ്റ്റ്
মাইক্ৰস্কোপ পদ্ধতি,മൈക്രോസ്കോപ്പ് രീതി
মাইক্ৰস্কোপ,സൂക്ഷ്മദർശിനി
মাইক্ৰ&#39;ছেকেণ্ড,മൈക്രോസെക്കൻഡ്
মাইক্ৰ’ ভূমিকম্প,മൈക്രോ ഭൂകമ്പം
মাইক্ৰ&#39;ছিছমিক ফ্ল&#39;ৰ,microseismic തറ
অণুভূমিকম্পীয় গতি,microseismic പ്രസ്ഥാനം
মাইক্ৰ&#39;ছিছমিক দোলন,മൈക്രോസെയിസ്മിക് ആന്ദോളനം
মাইক্ৰ&#39; ভূমিকম্পবিজ্ঞানী,സൂക്ഷ്മ ഭൂകമ്പ ശാസ്ത്രജ്ഞൻ
মাইক্ৰ&#39;ছিজমোমিটাৰ,മൈക്രോസിസ്മോമീറ്റർ
মাইক্ৰ&#39;স্পেকট্ৰল ফটোমিটাৰ,മൈക്രോസ്പെക്ട്രൽ ഫോട്ടോമീറ്റർ
মাইক্ৰ’স্পেকট্ৰম ফটোমেট্ৰিক পদ্ধতি,മൈക്രോസ്പെക്ട്രം ഫോട്ടോമെട്രിക് രീതി
মাইক্ৰ&#39;স্পেকট্ৰম ফটোমেট্ৰি,മൈക്രോസ്പെക്ട്രം ഫോട്ടോമെട്രി
"মাইক্ৰ’স্পেকট্ৰ’স্কোপ, মাইক্ৰ’স্পেকট্ৰ’স্কোপ","മൈക്രോസ്പെക്ട്രോസ്കോപ്പ്, മൈക്രോസ്പെക്ട്രോസ്കോപ്പ്"
মাইক্ৰ&#39;স্পেকট্ৰম,മൈക്രോസ്പെക്ട്രം
"মাইক্ৰ&#39;ষ্টেট, মাইক্ৰ&#39;ষ্টেট","മൈക്രോസ്റ്റേറ്റ്, മൈക്രോസ്റ്റേറ്റ്"
মাইক্ৰ&#39; ট্ৰেন্সমিছন লাইন,മൈക്രോ ട്രാൻസ്മിഷൻ ലൈൻ
"মাইক্ৰ&#39;প্ৰচেছ, মাইক্ৰ&#39; প্ৰযুক্তি","മൈക്രോപ്രോസസ്, മൈക്രോ ടെക്നോളജി"
মাইক্ৰ&#39; সঁজুলি,മൈക്രോ ടൂളുകൾ
মাইক্ৰ&#39;ট&#39;ৰ&#39;ৰ,മൈക്രോടോറർ
মাইক্ৰ&#39;ট্ৰন,മൈക്രോട്രോൺ
গ্ৰেট ভেকুৱাম পাম্প,വലിയ വാക്വം പമ്പ്
মাইক্ৰ’ ভিজন,സൂക്ഷ്മ ദർശനം
মাইক্ৰ&#39; ৱেভ,മൈക്രോ വേവ്
মাইক্ৰৱেভ শব্দবিজ্ঞান,മൈക്രോവേവ് ശബ്ദശാസ്ത്രം
মাইক্ৰৱেভ এন্টেনা,മൈക്രോവേവ് ആന്റിന
মাইক্ৰৱেভ এটেনুৱেটৰ,മൈക്രോവേവ് അറ്റൻവേറ്റർ
মাইক্ৰৱেভ বৰ্তনী,മൈക്രോവേവ് സർക്യൂട്ട്
মাইক্ৰৱেভৰ আগতীয়া সতৰ্কবাণী,മൈക്രോവേവ് മുൻകൂർ മുന്നറിയിപ്പ്
মাইক্ৰৱেভ আগতীয়া সতৰ্কবাণী ৰাডাৰ,മൈക്രോവേവ് നേരത്തെ മുന്നറിയിപ്പ് റഡാർ
মাইক্ৰ&#39; ৱেভ ফিল্টাৰ,മൈക്രോ വേവ് ഫിൽട്ടർ
মাইক্ৰৱেভ ফ্ৰিকুৱেন্সি,മൈക്രോവേവ് ആവൃത്തി
মাইক্ৰৱেভ চাৰ্কুলেটৰ,മൈക്രോവേവ് സർക്കുലേറ്റർ
মাইক্ৰৱেভ হিটিং,മൈക്രോവേവ് ചൂടാക്കൽ
মাইক্ৰৱেভ মিক্সাৰ,മൈക്രോവേവ് മിക്സർ
মাইক্ৰৱেভ অপটিক্স,മൈക്രോവേവ് ഒപ്റ്റിക്സ്
মাইক্ৰৱেভ শক্তি সংবহন,മൈക്രോവേവ് പവർ ട്രാൻസ്മിഷൻ
মাইক্ৰৱেভ ৰাডাৰ,മൈക്രോവേവ് റഡാർ
মাইক্ৰৱেভ ৰাডাৰ ৰিচিভাৰ,മൈക്രോവേവ് റഡാർ റിസീവർ
মাইক্ৰৱেভ ৰাডাৰ ট্ৰেন্সমিটাৰ,മൈക്രോവേവ് റഡാർ ട്രാൻസ്മിറ്റർ
মাইক্ৰৱেভ ৰেডিঅ&#39;মেট্ৰি,മൈക്രോവേവ് റേഡിയോമെട്രി
মাইক্ৰস্কোপিক ৰিফ্লেক্টোমিটাৰ,മൈക്രോസ്കോപ്പിക് റിഫ്ലക്ടോമീറ്റർ
মাইক্ৰৱেভ বিবৰ্তন সূচকাংক,മൈക്രോവേവ് റിഫ്രാക്റ്റീവ് ഇൻഡക്സ്
মাইক্ৰৱেভ স্পেকট্ৰ&#39;গ্ৰাফাৰ,മൈക്രോവേവ് സ്പെക്ട്രോഗ്രാഫർ
মাইক্ৰৱেভ স্পেক্ট্ৰস্কপি,മൈക്രോവേവ് സ്പെക്ട്രോസ്കോപ്പി
মাইক্ৰৱেভ বৰ্ণালী,മൈക്രോവേവ് സ്പെക്ട്രം
মাইক্ৰৱেভ ট্ৰেন্সমিছন লাইন,മൈക്രോവേവ് ട്രാൻസ്മിഷൻ ലൈൻ
মাইক্ৰ’ ৱেভ ডিষ্টাৰ্বেন্স,മൈക്രോ വേവ് അസ്വസ്ഥത
মাইক্ৰৱেভ আল্ট্ৰাছ&#39;নিক্স,മൈക്രോവേവ് അൾട്രാസോണിക്സ്
মাইক্ৰৱেভ ডিটেক্টৰ,മൈക്രോവേവ് ഡിറ്റക്ടർ
মাইক্ৰৱেভ গেজ,മൈക്രോവേവ് ഗേജ്
মাজনিশাৰ ৰ’দ,പാതിരാ സൂര്യന്
মিড পইণ্ট বাইছন,മധ്യ പോയിന്റ് കാട്ടുപോത്ത്
মিড ৰেঞ্জ মডুলেচন ফ্ৰিকুৱেন্সি,മിഡ് റേഞ്ച് മോഡുലേഷൻ ഫ്രീക്വൻസി
পথ মধ্যৱৰ্তী পৰ্যায়,പാത ഇന്റർമീഡിയറ്റ് ഘട്ടം
মেৰিডিয়ান,മെറിഡിയൻ
মাজনিশা,അർദ്ധരാത്രി
মেৰিডিয়ান,മെറിഡിയൻ
মিড পইণ্ট প্ৰস্থান,മിഡ് പോയിന്റ് എക്സിറ്റ്
কেন্দ্ৰীয় বিন্দু,കേന്ദ്ര പോയിന്റ്
মধ্যম কেম্পাছ,മധ്യ കാമ്പസ്
মধ্যম ক্ৰমৰ পদ্ধতি,മധ്യനിര രീതി
midas,മിഡാസ്
মিডৱে ডাইৰেকচন,മിഡ്വേ ദിശ
মধ্যম পইণ্টাৰ,മധ്യ പോയിന്റർ
মিড প্লেন,മധ്യ വിമാനം
মধ্যম বৃদ্ধিকাৰী দৰ্শক,മിഡ്-മാഗ്നിഫൈയിംഗ് വ്യൂവർ
মাজৰ পৃষ্ঠা,മധ്യ പേജ്
মধ্যমীয়া,ഇടത്തരം
মোড তৰংগদৈৰ্ঘ্য,മോഡ് തരംഗദൈർഘ്യം
মিদাত,മിഡാറ്റ്
m বিক্ষিপ্ততা,മീറ്റർ ചിതറിക്കിടക്കുന്നു
মে-গ্ৰুনাইগেন সমীকৰণ,മി-ഗ്രുനൈജൻ സമവാക്യം
ইনকামিং আয়ন,ഇൻകമിംഗ് അയോൺ
প্ৰৱেশ সূচী,പ്രവേശന സൂചിക
প্ৰৱেশ সম্ভাৱনা,പ്രവേശന സാധ്യത
মিল,മിൽ
মাইল,മൈലുകൾ
"আকাশ গংগা, দুগধমেখলা","ആകാശ് ഗംഗ, ദുഗ്ദ്മേഖ്‌ല"
মিলাৰ বৰ্তনী,മില്ലർ സർക്യൂട്ട്
মিলাৰ ইফেক্ট,മില്ലർ പ്രഭാവം
মিলাৰ সূচকাংক,മില്ലർ സൂചിക
মিলাৰ ইন্টিগ্ৰেটৰ,മില്ലർ ഇന്റഗ്രേറ്റർ
মিলাৰ পদ্ধতি,മില്ലർ രീതി
মিলাৰ টাইমলাইন,മില്ലർ ടൈംലൈൻ
"মিলিমিটাৰ, মিলিমিটাৰ","മില്ലിമീറ്റർ, മില്ലിമീറ്റർ"
মিলি এম্পিয়াৰ,മില്ലി ആമ്പിയർ
মিলিবাৰ,മില്ലിബാർ
মিলিবাৰ্ন,മില്ലിബാൺ
মিলিকুৰি,മില്ലിക്യൂറി
মিলিকুৰি ঘন্টা,മില്ലിക്യൂരി മണിക്കൂർ
চাইকেল পাইছিল,സൈക്കിൾ കണ്ടെത്തി
"মিলিছেকেণ্ড সমতুল্য, মিলি সমতুল্য, মিলি সমতুল্য","മില്ലിസെക്കൻഡ് തത്തുല്യം, മില്ലീക്വിവലന്റ്, മിലിക്വിവലന്റ്"
"মিলি সমতুল্য ওজন, মিলিছেকেণ্ড সমতুল্য ওজন","മില്ലി തുല്യമായ ഭാരം, മില്ലിസെക്കൻഡ് തുല്യമായ ഭാരം"
মিলিগ্ৰাম,മില്ലിഗ്രാം
মিলিলিটাৰ,മില്ലി ലിറ്റർ
মিলি-ভৰ-ইউনিট,മില്ലി-മാസ്-യൂണിറ്റ്
মিলিমিটাৰ,മില്ലിമീറ്റർ
অতিক্ৰমণীয় মিলিমিটাৰ,അതീന്ദ്രിയ മില്ലിമീറ്റർ
পানী মিলিমিটাৰ,വെള്ളം മില്ലിമീറ്റർ
মিলিমিটাৰ তৰংগ,മില്ലിമീറ്റർ തരംഗം
মিলিমিটাৰ তৰংগ নলী,മില്ലിമീറ്റർ വേവ് ട്യൂബ്
মিলিমো,മില്ലിമോ
মিলিমাইক্ৰন,മില്ലിമൈക്രോൺ
মিলিমাইক্ৰ&#39;ছেকেণ্ড,മില്ലിമൈക്രോസെക്കൻഡ്
"দহ মিলিয়ন, দহ মিলিয়ন","പത്ത് ദശലക്ഷം, പത്ത് ദശലക്ഷം"
মিলিফটো,മില്ലിഫോട്ടോ
মিলিভল্ট,മില്ലിവോൾട്ട്
"মিলিভল্ট মিটাৰ, মিলিভল্ট মিটাৰ","മില്ലിവോൾട്ട് മീറ്റർ, മില്ലിവോൾട്ട് മീറ്റർ"
মিলিৱাট,മില്ലിവാട്ട്
মাইন ডিটেক্টৰ,മൈൻ ഡിറ്റക്ടർ
বিকফোৰ্ড ফিউজ,ബിക്ക്ഫോർഡ് ഫ്യൂസ്
খনিজ পদাৰ্থ,ധാതുക്കൾ
চুটি সংক্ৰমণ পথ,ചെറിയ ട്രാൻസ്മിഷൻ പാത
চুটি ট্ৰেন্সমিটাৰ পথ ৰিচিভাৰ,ഷോർട്ട് ട്രാൻസ്മിറ്റർ പാത്ത് റിസീവർ
শ্বৰ্ট চাৰ্কিট,ഷോർട്ട് സർക്യൂട്ട്
