Assamese,Odiya
যুক্তিসংগত,ଯୁକ୍ତିଯୁକ୍ତ |
লজিকেল সংযোগ,ଯୁକ୍ତିଯୁକ୍ତ ସଂଯୋଗ |
লজিকেল ডাটা গঠন,ତାର୍କିକ ତଥ୍ୟ ଗଠନ
লজিকেল ডায়েগ্ৰাম,ତାର୍କିକ ଚିତ୍ର
লজিকেল এক্সপ্ৰেচন,ଯୁକ୍ତିଯୁକ୍ତ ଅଭିବ୍ୟକ୍ତି |
লজিকেল ফ্ল&#39; চাৰ্ট (ফ্ল&#39; চাৰ্ট),ଲଜିକାଲ୍ ଫ୍ଲୋ ଚାର୍ଟ (ଫ୍ଲୋ ଚାର୍ଟ)
লজিকেল IF,ଯୁକ୍ତିଯୁକ୍ତ IF
লজিকেল অপাৰেচন,ଲଜିକାଲ୍ ଅପରେସନ୍
লজিকেল অপাৰেটৰ,ଲଜିକାଲ୍ ଅପରେଟର୍ |
যুক্তিসংগত সম্পৰ্ক,ଯୁକ୍ତିଯୁକ୍ତ ସମ୍ପର୍କ |
যুক্তিসংগত আঁচনি,ଲଜିକାଲ୍ ସ୍କିମ୍ |
যুক্তিসংগত চিহ্ন,ଯୁକ୍ତିଯୁକ୍ତ ପ୍ରତୀକ |
লজিকেল টাইপ,ଲଜିକାଲ୍ ପ୍ରକାର |
লজিকেল মান,ତାର୍କିକ ମୂଲ୍ୟ
লজিকেল ভেৰিয়েবল,ଲଜିକାଲ୍ ଭେରିଏବଲ୍ |
আগলৈ চাওক কঢ়িয়াই লৈ ফুৰে,ଆଗକୁ ଦେଖ
look ahead set,ଆଗକୁ ସେଟ୍ ଦେଖନ୍ତୁ |
চোৱা,ଉପରୁକୁ ଦେଖ
খান্দৰি,ଲୁପ୍ |
লুপ নিয়ন্ত্ৰণ,ଲୁପ୍ କଣ୍ଟ୍ରୋଲ୍ |
লুপ আৰম্ভণি,ଲୁପ୍ ପ୍ରାରମ୍ଭିକରଣ |
লুপ পৰিবৰ্তন,ଲୁପ୍ ପରିବର୍ତ୍ତନ
লুপ নেটৱাৰ্ক,ଲୁପ୍ ନେଟୱାର୍କ |
লুপ আৰম্ভ,ଲୁପ୍ ଆରମ୍ଭ
লুপ টাৰ্মিনেচন,ଲୁପ୍ ସମାପ୍ତି |
লুপ-বেক পৰীক্ষা,ଲୁପ୍-ବ୍ୟାକ୍ ପରୀକ୍ଷା |
শিথিলভাৱে সংযুক্ত,ଖାଲି ଯୋଡି |
ক্ষতিহীন সংকোচন,କ୍ଷତିହୀନ ସଙ୍କୋଚନ |
ক্ষতিকাৰক সংকোচন,କ୍ଷତିକାରକ ସଙ୍କୋଚନ |
কম বাইট,କମ୍ ବାଇଟ୍ |
নিম্নস্তৰৰ ভাষা,ନିମ୍ନ ସ୍ତରର ଭାଷା |
লো পাছ ফিল্টাৰ,ନିମ୍ନ ପାସ୍ ଫିଲ୍ଟର୍ |
নিম্ন সীমা,ନିମ୍ନ ବନ୍ଧା |
mac প্ৰটোকল (মধ্যমীয়া অভিগম নিয়ন্ত্ৰণ),ମ୍ୟାକ୍ ପ୍ରୋଟୋକଲ୍ (ମଧ୍ୟମ ପ୍ରବେଶ ନିୟନ୍ତ୍ରଣ)
যন্ত্ৰ,ମେସିନ୍
মেচিনৰ ঠিকনা,ଯନ୍ତ୍ର ଠିକଣା
মেচিন ক&#39;ড,ମେସିନ୍ କୋଡ୍
মেচিন চক্ৰ,ମେସିନ୍ ଚକ୍ର |
মেচিন নিৰ্ভৰশীল ভাষা,ମେସିନ୍ ନିର୍ଭରଶୀଳ ଭାଷା |
মেচিন নিৰ্ভৰশীল চফ্টৱেৰ,ମେସିନ୍ ନିର୍ଭରଶୀଳ ସଫ୍ଟୱେର୍ |
মেচিনৰ ভুল,ମେସିନ୍ ତ୍ରୁଟି |
মেচিনৰ অচল সময়,ମେସିନ୍ ନିଷ୍କ୍ରିୟ ସମୟ |
মেচিন স্বাধীন ভাষা,ମେସିନ୍ ସ୍ୱାଧୀନ ଭାଷା |
মেচিনৰ নিৰ্দেশনা,ଯନ୍ତ୍ର ନିର୍ଦ୍ଦେଶ
মেচিন বুদ্ধিমত্তা,ଯନ୍ତ୍ର ବୁଦ୍ଧି
মেচিন ভাষা,ମେସିନ୍ ଭାଷା
মেচিন লাৰ্নিং,ଯନ୍ତ୍ର ଶିକ୍ଷା
মেচিন অপাৰেচন,ମେସିନ୍ ଅପରେସନ୍
যন্ত্ৰমুখী ভাষা,ମେସିନ୍ ଆଧାରିତ ଭାଷା |
মেচিন চলোৱা,ମେସିନ୍ ଚଲାଇବା |
মেচিন চিমুলেচন,ମେସିନ୍ ଅନୁକରଣ
মেচিন নষ্ট সময়,ମେସିନ୍ ନଷ୍ଟ ହୋଇଥିବା ସମୟ |
মেচিন অনুবাদ,ମେସିନ୍ ଅନୁବାଦ
মেচিন শব্দ,ମେସିନ୍ ଶବ୍ଦ |
মেক্ৰ&#39; (=মেক্ৰ&#39; নিৰ্দেশনা),ମାକ୍ରୋ (= ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ)
মেক্ৰ&#39; যুক্তি,ମାକ୍ରୋ ଆର୍ଗୁମେଣ୍ଟ୍ |
মেক্ৰ&#39; সমাবেশ প্ৰগ্ৰেম,ମାକ୍ରୋ ଆସେମ୍ବଲି ପ୍ରୋଗ୍ରାମ୍ |
মেক্ৰ&#39; কল,ମାକ୍ରୋ କଲ୍ |
মেক্ৰ&#39; ক&#39;ড,ମାକ୍ରୋ କୋଡ୍ |
মেক্ৰ&#39; কমাণ্ড,ମାକ୍ରୋ କମାଣ୍ଡ୍ |
মেক্ৰ&#39; ঘোষণা,ମାକ୍ରୋ ଘୋଷଣା
মেক্ৰ&#39; সংজ্ঞা,ମାକ୍ରୋ ସଂଜ୍ଞା
মেক্ৰ&#39; ফ্ল&#39; চাৰ্ট,ମାକ୍ରୋ ଫ୍ଲୋ ଚାର୍ଟ |
মেক্ৰ&#39; জেনেৰেটৰ,ମାକ୍ରୋ ଜେନେରେଟର
মেক্ৰ&#39; নিৰ্দেশনা,ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ
মেক্ৰ&#39; ভাষা,ମାକ୍ରୋ ଭାଷା |
মেক্ৰ&#39; লাইব্ৰেৰী,ମାକ୍ରୋ ଲାଇବ୍ରେରୀ |
মেক্ৰ&#39; প্ৰাচল,ମାକ୍ରୋ ପାରାମିଟର |
মেক্ৰ&#39; প্ৰচেছিং,ମାକ୍ରୋ ପ୍ରକ୍ରିୟାକରଣ |
মেক্ৰ&#39; প্ৰচেছৰ,ମାକ୍ରୋ ସଞ୍ଚାଳକ |
মেক্ৰ&#39; প্ৰগ্ৰেমিং,ମାକ୍ରୋ ପ୍ରୋଗ୍ରାମିଂ |
মেক্ৰ&#39; প্ৰ&#39;ট&#39;টাইপ,ମାକ୍ରୋ ପ୍ରୋଟୋଟାଇପ୍ |
মেক্ৰ&#39;-ক&#39;ডিং,ମାକ୍ରୋ-କୋଡିଂ |
মেগাবাইট (MB),ମାଗାବାଇଟ୍ (MB)
যাদু চৰিত্ৰ,ଯାଦୁ ଚରିତ୍ର |
যাদু সংখ্যা,ଯାଦୁ ସଂଖ୍ୟା
চুম্বকীয় বুদবুদ স্মৃতিশক্তি,ଚୁମ୍ବକୀୟ ବବୁଲ୍ ସ୍ମୃତି
চুম্বকীয় কাৰ্ড,ଚୁମ୍ବକୀୟ କାର୍ଡ |
চুম্বকীয় কোষ,ଚୁମ୍ବକୀୟ କକ୍ଷ |
চুম্বকীয় চৰিত্ৰ,ଚୁମ୍ବକୀୟ ଚରିତ୍ର |
চুম্বকীয় কোৰ সংৰক্ষণ,ଚୁମ୍ବକୀୟ କୋର ସଂରକ୍ଷଣ
চুম্বকীয় ডিস্ক,ଚୁମ୍ବକୀୟ ଡିସ୍କ |
চুম্বকীয় ডিষ্কৰ ঠিকনা,ଚୁମ୍ବକୀୟ ଡିସ୍କ ଠିକଣା
চুম্বকীয় ডিষ্ক মেমৰি,ଚୁମ୍ବକୀୟ ଡିସ୍କ ସ୍ମୃତି
চুম্বকীয় ড্ৰাম,ଚୁମ୍ବକୀୟ ଡ୍ରମ୍ |
চুম্বকীয় এনকোডিং,ଚୁମ୍ବକୀୟ ଏନକୋଡିଂ |
চুম্বকীয় মূৰ,ଚୁମ୍ବକୀୟ ମୁଣ୍ଡ
চুম্বকীয় চিয়াঁহী,ଚୁମ୍ବକୀୟ ଇଙ୍କି |
চুম্বকীয় চিয়াঁহী আখৰ চিনাক্তকৰণ (MICR),ଚୁମ୍ବକୀୟ ଇଙ୍କି ବର୍ଣ୍ଣ ଚିହ୍ନ (MICR)
চুম্বকীয় মাধ্যম,ଚୁମ୍ବକୀୟ ମିଡିଆ |
চুম্বকীয় পঢ়া,ଚୁମ୍ବକୀୟ ପଠନ |
চুম্বকীয় ৰেকৰ্ডিং,ଚୁମ୍ବକୀୟ ରେକର୍ଡିଂ |
চুম্বকীয় সংৰক্ষণ,ଚୁମ୍ବକୀୟ ସଂରକ୍ଷଣ
চুম্বকীয় ষ্ট্ৰিপ,ଚୁମ୍ବକୀୟ ଷ୍ଟ୍ରିପ୍ |
চুম্বকীয় টেপ,ଚୁମ୍ବକୀୟ ଟେପ୍ |
চুম্বকীয় টেপ কাৰ্টিজ,ଚୁମ୍ବକୀୟ ଟେପ୍ କାର୍ଟ୍ରିଜ୍ |
চুম্বকীয় টেপ ড্ৰাইভ,ଚୁମ୍ବକୀୟ ଟେପ୍ ଡ୍ରାଇଭ୍ |
চুম্বকীয় টেপ হেডাৰ,ଚୁମ୍ବକୀୟ ଟେପ୍ ହେଡର୍ |
চুম্বকীয় টেপ লাইব্ৰেৰিয়ান,ଚୁମ୍ବକୀୟ ଟେପ୍ ଲାଇବ୍ରେରିଆନ୍ |
চুম্বকীয় টেপ পৰিবহণ,ଚୁମ୍ବକୀୟ ଟେପ୍ ପରିବହନ |
চুম্বকীয় টেপ ইউনিট,ଚୁମ୍ବକୀୟ ଟେପ୍ ୟୁନିଟ୍ |
চুম্বকীয় পাতল ফিল্ম,ଚୁମ୍ବକୀୟ ପତଳା ଚଳଚ୍ଚିତ୍ର |
চুম্বকীয় ট্ৰেক,ଚୁମ୍ବକୀୟ ଟ୍ରାକ୍ |
চুম্বকীয় অপটিক সংৰক্ষণ,ଚୁମ୍ବକୀୟ ଅପ୍ଟିକ୍ ଷ୍ଟୋରେଜ୍ |
চুম্বকীয় প্ৰিন্টাৰ,ଚୁମ୍ବକୀୟ ପ୍ରିଣ୍ଟର୍ |
চুম্বকীয় ষ্ট্ৰিকচন,ଚୁମ୍ବକୀୟ
magnetostrictive টেবলেট,ଚୁମ୍ବକୀୟ ଟାବଲେଟ୍ |
মেইল বাকচ,ମେଲ୍ ବାକ୍ସ
মেইল মাৰ্জ কৰক,ମେଲ୍ ମିଶ୍ରଣ |
মূল নিয়ন্ত্ৰণ একক,ମୁଖ୍ୟ ନିୟନ୍ତ୍ରଣ ଏକକ |
মূল ফ্ৰেম,ମୁଖ୍ୟ ଫ୍ରେମ୍ |
মূল ফ্ৰেম ব্যৱস্থা,ମୁଖ୍ୟ ଫ୍ରେମ୍ ସିଷ୍ଟମ୍ |
মূল স্মৃতিশক্তি,ମୁଖ୍ୟ ସ୍ମୃତି
মূল কাৰ্যসূচী,ମୁଖ୍ୟ ପ୍ରୋଗ୍ରାମ୍
মূল সংৰক্ষণ,ମୁଖ୍ୟ ଭଣ୍ଡାର |
মূল চুইচ,ମୁଖ୍ୟ ସୁଇଚ୍
ব্যৱস্থাপনা,ରକ୍ଷଣାବେକ୍ଷଣ
ৰক্ষণাবেক্ষণ পেনেল,ରକ୍ଷଣାବେକ୍ଷଣ ପ୍ୟାନେଲ୍ |
ৰক্ষণাবেক্ষণৰ সময়,ରକ୍ଷଣାବେକ୍ଷଣ ସମୟ
মুখ্য চক্ৰ,ପ୍ରମୁଖ ଚକ୍ର |
মুখ্য ডিভাইচ,ପ୍ରମୁଖ ଉପକରଣ
মুখ্য চাবি,ମୁଖ୍ୟ ଚାବି |
প্ৰধান ৰাজ্য,ପ୍ରମୁଖ ରାଜ୍ୟ |
মুখ্য গঠন,ପ୍ରମୁଖ ଗଠନ
ডাঙৰ কাম,ପ୍ରମୁଖ କାର୍ଯ୍ୟ
সংখ্যাগৰিষ্ঠ উপাদান,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
সংখ্যাগৰিষ্ঠতা গেট,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
সংখ্যাগৰিষ্ঠতা অপাৰেচন,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
মেকআপ সময়,ମେକଅପ୍ ସମୟ |
বিজুতিৰ ৰুটিন,ତ୍ରୁଟି ନିତ୍ୟକର୍ମ |
ব্যৱস্থাপনা বিকাশ,ପରିଚାଳନା ବିକାଶ
ব্যৱস্থাপনা তথ্য ব্যৱস্থা (MIS),ପରିଚାଳନା ସୂଚନା ବ୍ୟବସ୍ଥା (MIS)
ব্যৱস্থাপনা বিজ্ঞান,ପରିଚାଳନା ବିଜ୍ଞାନ |
মানচেষ্টাৰ ক&#39;ডিং,ମଞ୍ଚେଷ୍ଟର କୋଡିଂ |
মেনিফল্ডিং,ମନିଫୋଲ୍ଡିଂ |
হেতালি খেলা চলক,ମନିପ୍ୟୁଟେଡ୍ ଭେରିଏବଲ୍ |
সূচীভুক্তকৰণত হেতালি খেলা,ଇଣ୍ଡେକ୍ସ କରିବା
মানুহ-যন্ত্ৰৰ অনুকৰণ,ମ୍ୟାନ୍-ମେସିନ୍ ଅନୁକରଣ |
মেনুৱেল ঠিকনা চুইচ,ମାନୁଆଲ୍ ଠିକଣା ସୁଇଚ୍ |
হাতৰ দ্বাৰা বিশ্লেষণ কৰা,ମାନୁଆଲ ବିଶ୍ଳେଷଣ |
হাতৰ দ্বাৰা উত্তৰ দিয়া,ମାନୁଆଲ ଉତ୍ତର
হাতৰ দ্বাৰা প্ৰৱেশ কৰা,ମାନୁଆଲ ପ୍ରବେଶ
মেনুৱেল এক্সচেঞ্জ,ମାନୁଆଲ ବିନିମୟ
মেনুৱেল ইনপুট,ମାନୁଆଲ୍ ଇନପୁଟ୍ |
মেনুৱেল অপাৰেচন,ମାନୁଆଲ୍ ଅପରେସନ୍ |
বহুতৰ পৰা বহুতৰ সম্পৰ্ক,ଅନେକ ସମ୍ପର୍କ ପାଇଁ ଅନେକ |
বহুত এটা ডিকোডাৰলৈ,ଅନେକରୁ ଗୋଟିଏ ଡିକୋଡର୍ |
মানচিত্ৰ পদ্ধতি,ମାନଚିତ୍ର ପଦ୍ଧତି
মেপিং,ମ୍ୟାପିଂ
প্ৰান্ত,ମାର୍ଜିନ୍
মাৰ্জিন ভুল,ମାର୍ଜିନ୍ ତ୍ରୁଟି |
প্ৰান্তীয় পৰীক্ষা,ମାର୍ଜିନାଲ ଯାଞ୍ଚ
প্ৰান্তীয় পৰীক্ষা,ମାର୍ଜିନାଲ ପରୀକ୍ଷା
চিহ্ন ধৰা পেলোৱা,ଚିହ୍ନ ଚିହ୍ନଟ
মাৰ্ক ৰিডিং,ପ reading ଼ିବା ଚିହ୍ନ |
স্কেনিং চিহ্নিত কৰক,ମାର୍କ ସ୍କାନିଂ
মাৰ্ক চেন্স,ଚିହ୍ନ ଚିହ୍ନ
মাৰ্কাৰ,ମାର୍କର
চিহ্নিত কৰা,ମାର୍କିଂ
চিহ্নিত কৰা তৰংগ,ତରଙ୍ଗ ଚିହ୍ନିତ
মাৰ্কভ শৃংখল,ମାର୍କୋଭ୍ ଶୃଙ୍ଖଳା |
মাৰ্কভ উৎস,ମାର୍କୋଭ ଉତ୍ସ |
মাৰ্ক-আপ ভাষা,ମାର୍କ ଅପ୍ ଭାଷା |
মাছেৰ,ମାସର
মাছেৰ,ମାସର
মুখা,ମାସ୍କ
মাস্ক বিট,ମାସ୍କ ବିଟ୍ |
মাস্ক প্ৰগ্ৰেমেবল ডিভাইচ,ମାସ୍କ ପ୍ରୋଗ୍ରାମେବଲ୍ ଡିଭାଇସ୍ |
মাস্ক ৰেজিষ্টাৰ,ମାସ୍କ ରେଜିଷ୍ଟର |
মাস্ক কৰা ROM,ମାସ୍କଡ୍ ROM |
মাস্কিং,ମାସ୍କିଂ |
গণ তথ্য,ବହୁ ତଥ୍ୟ
গণ স্মৃতিশক্তি,ଜନ ସ୍ମୃତି
বৃহৎ পৰিমাণে সমান্তৰাল,ବହୁଳ ଭାବରେ ସମାନ୍ତରାଳ |
মাষ্টৰ,ଗୁରୁ
মাষ্টাৰ কাৰ্ড,ମାଷ୍ଟର କାର୍ଡ |
মাষ্টাৰ ঘড়ী,ମାଷ୍ଟର ଘଣ୍ଟା |
মাষ্টাৰ কনছল,ମାଷ୍ଟର କନସୋଲ୍ |
মাষ্টাৰ ডাটা,ମୂଖ୍ୟ ତଥ୍ୟ |
মাষ্টাৰ ডায়েগ্ৰাম,ମୂଖ୍ୟ ଚିତ୍ର
মাষ্টাৰ ফাইল,ମାଷ୍ଟର ଫାଇଲ୍ |
মাষ্টাৰ গ্ৰুপ,ମାଷ୍ଟର ଗ୍ରୁପ୍ |
মাষ্টাৰ কি&#39;,ମାଷ୍ଟର କି
মাষ্টাৰ লাইব্ৰেৰী টেপ,ମାଷ୍ଟର ଲାଇବ୍ରେରୀ ଟେପ୍ |
মাষ্টাৰ প্ৰচেছৰ,ମାଷ୍ଟର ସଞ୍ଚାଳକ |
মাষ্টাৰ প্ৰগ্ৰেম,ମାଷ୍ଟର ପ୍ରୋଗ୍ରାମ୍ |
মাষ্টাৰ ষ্টেচন,ମାଷ୍ଟର ଷ୍ଟେସନ୍ |
মাষ্টাৰ টেপ,ମାଷ୍ଟର ଟେପ୍ |
মাষ্টাৰ টাৰ্মিনেল,ମାଷ୍ଟର୍ ଟର୍ମିନାଲ୍ |
মাষ্টাৰ/স্লেভ ডিভাইচ,ମାଷ୍ଟର / ଦାସ ଉପକରଣ |
মাষ্টাৰ/স্লেভ ব্যৱস্থা,ମାଷ୍ଟର / ଦାସ ପ୍ରଣାଳୀ |
মিল থকা,ମ୍ୟାଚ୍
মিল থকা,ମେଳ ଖାଉଛି
গাণিতিক প্ৰগ্ৰেমিং,ଗାଣିତିକ ପ୍ରୋଗ୍ରାମିଂ
গাণিতিক অনুকৰণ,ଗାଣିତିକ ଅନୁକରଣ
মেট্ৰিক্স,ମାଟ୍ରିକ୍ସ
মেট্ৰিক্স প্ৰিন্টাৰ,ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍ |
মেট্ৰিক্স চুইচ,ମ୍ୟାଟ୍ରିକ୍ସ ସୁଇଚ୍ |
মেট্ৰিক্স টেবুল,ମ୍ୟାଟ୍ରିକ୍ସ ଟେବୁଲ୍ |
maxi কম্পিউটাৰ,ମ୍ୟାକ୍ସି କମ୍ପ୍ୟୁଟର |
মেক্সিকম্পিউটাৰ,ମ୍ୟାକ୍ସିକ୍ କମ୍ପ୍ୟୁଟର |
সৰ্বোচ্চ উপাদান,ସର୍ବାଧିକ ଉପାଦାନ |
maxterm (মানক যোগফলৰ সময়সীমা),maxterm (ମାନକ ରାଶି ଶବ୍ଦ)
maxwell ডেমন,ମ୍ୟାକ୍ସୱେଲ ଡେମନ୍ |
অৰ্থ,ଅର୍ଥ
গড় মেৰামতিৰ সময়,ଅର୍ଥ ମରାମତି ସମୟ |
বিফলতাৰ মাজৰ গড় সময় (MTBF),ବିଫଳତା ମଧ୍ୟରେ ସମୟ (MTBF)
বিফলতাৰ মাজৰ গড় সময় (MTBF),ବିଫଳତା ମଧ୍ୟରେ ସମୟ (MTBF)
বিফলতাৰ সময় বুজাইছে,ବିଫଳତାର ସମୟ |
মেৰামতিৰ বাবে সময়,ମରାମତି ପାଇଁ ସମୟ |
মেৰামতিৰ বাবে গড় সময় (MTTR),ମରାମତି ପାଇଁ ସମୟ (MTTR)
মধ্যমীয়া পৰিসৰৰ সংহতি (MSI),ମଧ୍ୟମ ମାପ ଏକୀକରଣ (MSI)
মধ্যমীয়া পৰিসৰৰ সংহতি (MSI),ମଧ୍ୟମ ମାପ ଏକୀକରଣ (MSI)
মধ্যমকালীন সংৰক্ষণ ডিভাইচ,ମଧ୍ୟମ ଅବଧି ସଂରକ୍ଷଣ ଉପକରଣ |
প্ৰতি ছেকেণ্ডত মেগাবিট (MB Ps),ପ୍ରତି ସେକେଣ୍ଡରେ ମେଗାବିଟ୍ (MB Ps)
সদস্য বস্তু,ସଦସ୍ୟ ବସ୍ତୁ |
সদস্যৰ ৰেকৰ্ড,ସଦସ୍ୟ ରେକର୍ଡ |
স্মৃতি,ସ୍ମୃତି
মেমৰি এৰে,ମେମୋରୀ ଆରେ
মেমৰি বেংক,ମେମୋରୀ ବ୍ୟାଙ୍କ
মেমৰি বাফাৰ ৰেজিষ্টাৰ,ମେମୋରୀ ବଫର୍ ରେଜିଷ୍ଟର |
মেমৰি বাছ,ମେମୋରୀ ବସ୍
মেমৰি কাৰ্ড,ମେମୋରୀ କାର୍ଡ
স্মৃতিশক্তি কোষ,ମେମୋରୀ ସେଲ୍
মেমৰি কম্পেকচন,ସ୍ମୃତି ସଙ୍କୋଚନ
মেমৰি কোৰ,ମେମୋରୀ କୋର୍
স্মৃতি চক্ৰ,ସ୍ମୃତି ଚକ୍ର
মেমৰি ডাটা ৰেজিষ্টাৰ,ମେମୋରୀ ଡାଟା ରେଜିଷ୍ଟର |
মেমৰি ডাম্প,ମେମୋରୀ ଡମ୍ପ
স্মৃতি বিনিময়,ସ୍ମୃତି ବିନିମୟ
স্মৃতিশক্তিৰ স্তৰ,ସ୍ମୃତି କ୍ରମ
স্মৃতিশক্তিৰ নিৰ্দেশনা,ସ୍ମୃତି ନିର୍ଦ୍ଦେଶ
স্মৃতিশক্তি ব্যৱস্থাপনা,ସ୍ମୃତି ପରିଚାଳନା
মেমৰি মেপ,ସ୍ମୃତି ମାନଚିତ୍ର
মেমৰি মেপ কৰা I/O,ମେମୋରୀ ମ୍ୟାପ୍ I / O
মেমৰি মডেল,ମେମୋରୀ ମଡେଲ୍ |
মেমৰি মডিউল,ମେମୋରୀ ମଡ୍ୟୁଲ୍
মেমৰি পইণ্টাৰ ৰেজিষ্টাৰ,ମେମୋରୀ ପଏଣ୍ଟର୍ ରେଜିଷ୍ଟର |
মেমৰি শক্তি,ସ୍ମୃତି ଶକ୍ତି
স্মৃতিশক্তি সুৰক্ষা,ସ୍ମୃତି ସୁରକ୍ଷା
মেমৰি ৰেফাৰেন্স নিৰ্দেশনা,ମେମୋରୀ ରେଫରେନ୍ସ ନିର୍ଦ୍ଦେଶ
মেমৰি ৰেচিডেন্ট প্ৰগ্ৰেম,ସ୍ମୃତି ବାସିନ୍ଦା କାର୍ଯ୍ୟକ୍ରମ |
মেমৰি ইউনিট,ମେମୋରୀ ୟୁନିଟ୍
মেনু,ମେନୁ
মেনু বাৰ,ମେନୁ ବାର୍ |
মেনু ড্ৰাইভ,ମେନୁ ଡ୍ରାଇଭ୍ |
মেনু নিৰ্বাচন,ମେନୁ ଚୟନ
মেনু-চালিত প্ৰগ্ৰেম,ମେନୁ-ଚାଳିତ ପ୍ରୋଗ୍ରାମ୍ |
মাৰ্জ কৰক,ମିଶ୍ରଣ କରନ୍ତୁ |
মাৰ্জ এক্সচেঞ্জ sort,ବିନିମୟ ସର୍ଟ ମିଶ୍ରଣ କରନ୍ତୁ |
merge sort,ମିଶ୍ରଣ ସର୍ଟ
মাৰ্জিং কৰা,ମିଶ୍ରଣ
মেছ নেটৱৰ্ক,ଜାଲ ନେଟୱାର୍କ
বাৰ্তা প্ৰেৰণ কৰা,ମେସେଜିଂ
বাৰ্তা,ବାର୍ତ୍ତା |
বাৰ্তা প্ৰমাণীকৰণ,ବାର୍ତ୍ତା ପ୍ରାମାଣିକିକରଣ |
বাৰ্তা বাকচ,ବାର୍ତ୍ତା ବାକ୍ସ
বাৰ্তা বৰ্তনী,ବାର୍ତ୍ତା ସର୍କିଟ |
বাৰ্তা বিন্যাস,ବାର୍ତ୍ତା ଫର୍ମାଟ୍ |
বাৰ্তাৰ হেডাৰ,ବାର୍ତ୍ତା ହେଡର୍ |
বাৰ্তা ধৰণ,ବାର୍ତ୍ତା ମୋଡ୍
বাৰ্তা পাছ কৰা,ବାର୍ତ୍ତା ପାସ୍ କରୁଛି |
বাৰ্তা ভোটদান,ବାର୍ତ୍ତା ମତଦାନ
বাৰ্তা শাৰী,ବାର୍ତ୍ତା କ୍ରମ |
বাৰ্তা চুইচ,ମେସେଜ୍ ସୁଇଚ୍ |
বাৰ্তাৰ লিখনী,ବାର୍ତ୍ତା ପାଠ
বাৰ্তা স্থানান্তৰ এজেন্ট,ବାର୍ତ୍ତା ସ୍ଥାନାନ୍ତର ଏଜେଣ୍ଟ |
মেটা এছেম্বলাৰ,ମେଟା ଆସେମ୍ବଲର୍ |
মেটা ক্লাছ,ମେଟା କ୍ଲାସ୍ |
মেটা সংকলন,ମେଟା ସଂକଳନ
meta কম্পাইলাৰ,ମେଟା କମ୍ପାଇଲର୍
মেটা ভাষা,ମେଟା ଭାଷା |
মেটা নেটৱাৰ্ক,ମେଟା ନେଟୱାର୍କ |
মেটা চিস্টেম,ମେଟା ସିଷ୍ଟମ୍ |
প্রণালী,ପଦ୍ଧତି
মহানগরীয় এলাকা নেটওয়ার্ক (MAN),ମହାନଗର କ୍ଷେତ୍ର ନେଟୱାର୍କ (MAN)
মাইক্ৰ&#39;,ମାଇକ୍ରୋ |
মাইক্ৰ&#39; ক&#39;ড,ମାଇକ୍ରୋ କୋଡ୍
মাইক্ৰ&#39; কম্পিউটাৰ,ମାଇକ୍ରୋ କମ୍ପ୍ୟୁଟର |
মাইক্ৰ&#39; নিয়ন্ত্ৰক,ମାଇକ୍ରୋ ନିୟନ୍ତ୍ରକ |
মাইক্ৰ&#39; চক্ৰ,ମାଇକ୍ରୋ ଚକ୍ର |
মাইক্ৰ&#39; ইলেক্ট্ৰনিক মেকানিকেল চিষ্টেম (MEMS),ମାଇକ୍ରୋ ଇଲେକ୍ଟ୍ରୋନିକ୍ ମେକାନିକାଲ୍ ସିଷ୍ଟମ୍ (MEMS)
মাইক্ৰ&#39; ইলেক্ট্ৰনিক্স,ମାଇକ୍ରୋ ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |
মাইক্ৰ&#39; ক্ষুদ্ৰ অনুমোদন,ମାଇକ୍ରୋ ମିନିଅଥାଇଜେସନ୍ |
মাইক্ৰ&#39; অৰ্ডাৰ,ମାଇକ୍ରୋ କ୍ରମ |
মাইক্ৰ&#39;/মেইনফ্ৰেম লিংক,ମାଇକ୍ରୋ / ମେନ୍ ଫ୍ରେମ୍ ଲିଙ୍କ୍ |
মাইক্ৰ&#39;চিপ,ମାଇକ୍ରୋଚିପ୍ |
মাইক্ৰ&#39;ক&#39;বল,ମାଇକ୍ରୋକୋବଲ୍ |
মাইক্ৰ&#39;ক&#39;ড,ମାଇକ୍ରୋକୋଡ୍ |
মাইক্ৰ&#39;ফিচ,ମାଇକ୍ରୋଫିଚ୍ |
মাইক্ৰ&#39;ফ্লপি,ମାଇକ୍ରୋଫ୍ଲପି |
মাইক্ৰ&#39;ফৰ্ম ৰিডাৰ,ମାଇକ୍ରୋଫର୍ମ ପାଠକ |
মাইক্ৰ&#39;ফ্ৰেম,ମାଇକ୍ରୋଫ୍ରେମ୍ |
