English,Bengali
Grammar,ব্যাকরণ
Grandfather tape,দাদা টেপ
Graph follower,গ্রাফ অনুসরণকারী
Graphic character,গ্রাফিক চরিত্র
"Graphic data
 Reduction","গ্রাফিক ডেটা
 হ্রাস"
"Graphic data 
Structure","গ্রাফিক ডেটা
কাঠামো"
"Graphic display
 Program","গ্রাফিক প্রদর্শন
 কার্যক্রম"
"Graphic display
 Resolution","গ্রাফিক প্রদর্শন
 রেজোলিউশন"
"Graphic display
 Unit","গ্রাফিক প্রদর্শন
 ইউনিট"
"Graphic
 Documentation","গ্রাফিক
 ডকুমেন্টেশন"
"Graphic file
 Maintenance","গ্রাফিক ফাইল
 রক্ষণাবেক্ষণ"
"Graphic job
 Processor","গ্রাফিক কাজ
 প্রসেসর"
Graphic language,গ্রাফিক ভাষা
Graphic panel,গ্রাফিক প্যানেল
"Graphics
 Peripheral","গ্রাফিক্স
 পেরিফেরাল"
Graphics plotter,গ্রাফিক্স চক্রান্তকারী
Graphics routine,গ্রাফিক্স রুটিন
Graphics tablet,গ্রাফিক্স ট্যাবলেট
Gray code,ধূসর কোড
Grid chart,গ্রিড চার্ট
Gross minus,গ্রস বিয়োগ
Gross plus,গ্রস প্লাস
"Ground return
 Circuit","গ্রাউন্ড রিটার্ন
 সার্কিট"
Ground start,গ্রাউন্ড স্টার্ট
Group addressing,গ্রুপ ঠিকানা
Group authority,গ্রুপ কর্তৃপক্ষ
"Group distribution
 Frame","গ্রুপ বিতরণ
 ফ্রেম"
Grouped record,দলবদ্ধ রেকর্ড
Group indicate,গোষ্ঠী নির্দেশ করে
Grouping of records,রেকর্ড গ্রুপিং
Group name,দলের নাম
Group poll,গ্রুপ পোল
Group printing,গ্রুপ মুদ্রণ
Group separator,গ্রুপ বিভাজক
Guard band,গার্ড ব্যান্ড
Guard signal,গার্ড সিগন্যাল
Guidance code,গাইডেন্স কোড
Guide margin,গাইড মার্জিন
Gulp,গুল্প
Half-carry,অর্ধ ক্যারি
Half-duplex,অর্ধেক দ্বৈত
"Half-duplex
 Channel","অর্ধেক দ্বৈত
 চ্যানেল"
Half-duplex circuit,অর্ধ-দ্বৈত সার্কিট
"Half-duplex
 Operation","অর্ধেক দ্বৈত
 অপারেশন"
Half-duplex service,অর্ধ-দ্বৈত পরিষেবা
"Half-duplex
 Transmission","অর্ধেক দ্বৈত
 সংক্রমণ"
Half instruction,অর্ধ নির্দেশ
Half intensity,অর্ধ তীব্রতা
Half -path,অর্ধ -পাথ
Half-speed,অর্ধ গতি
Half-subtracter,হাফ-সাবট্র্যাক্টর
Halftone plotting,হাফটোন প্লট করা
Half-word,অর্ধ-শব্দ
Hamming code,হামিং কোড
Hamming distance,হামিং দূরত্ব
Hand-feed punch,হাতের খোঁচা পাঞ্চ
"Hand-held
 Calculator","হ্যান্ড-হোল্ড
 ক্যালকুলেটর"
Handler,হ্যান্ডলার
Hand off,হাত বন্ধ
"Hand-on
 Background","সমর্পণ করা
 পটভূমি"
Hand set,হাত সেট
Hand shaking,হাত কাঁপছে
Hard copy,মুদ্রিত সংস্করণ
Hard-copy log,হার্ড-অনুলিপি লগ
"Hard-copy video
 Interface","হার্ড-অনুলিপি ভিডিও
 ইন্টারফেস"
Hard disk,হার্ড ডিস্ক
Hard error,হার্ড ত্রুটি
Hard sectoring,হার্ড সেক্টরিং
Hard stop,হার্ড স্টপ
Hardware,হার্ডওয়্যার
Hardware check,হার্ডওয়্যার চেক
"Hardware error
 Recovery","হার্ডওয়্যার ত্রুটি
 পুনরুদ্ধার"
Hardware language,হার্ডওয়্যার ভাষা
Hardware tariff,হার্ডওয়্যার শুল্ক
Hard-wired,হার্ড-ওয়্যারড
Hardwiring,হার্ডওয়্যারিং
"Harmonic
 Distortion","সুরেলা
 বিকৃতি"
"Harmonic
 Telephone ringer","সুরেলা
 টেলিফোন রিঞ্জার"
Hash,হ্যাশ
Hash index,হ্যাশ সূচক
Hashing,হ্যাশিং
Hashing algorithm,হ্যাশিং অ্যালগরিদম
Hashing function,হ্যাশিং ফাংশন
Hashing technique,হ্যাশিং কৌশল
Hash total,হ্যাশ মোট
Hash value,হ্যাশ মান
Header,শিরোনাম
Header card,শিরোনাম কার্ড
Header label,শিরোনাম লেবেল
Header segment,শিরোনাম বিভাগ
Header sheet,শিরোনাম শীট
Head gap,মাথা ফাঁক
Heading,শিরোনাম
Heading records,শিরোনাম রেকর্ড
Held over,ধরে রাখা
Hesitation,দ্বিধা
"Heterodyne
 Reception","হেটেরোডিন
 অভ্যর্থনা"
"Heterodyne
 Repeator","হেটেরোডিন
 পুনরাবৃত্তি"
"Heterogeneous
 Multiplex","ভিন্ন ভিন্ন
 মাল্টিপ্লেক্স"
"Heterogeneous
 Network","ভিন্ন ভিন্ন
 অন্তর্জাল"
Heuristic,হিউরিস্টিক
Heuristic method,হিউরিস্টিক পদ্ধতি
Hexadecimal,হেক্সাডেসিমাল
"Hexadecimal
 Constant","হেক্সাডেসিমাল
 ধ্রুবক"
"Hexadecimal
 Notation","হেক্সাডেসিমাল
 স্বরলিপি"
Hex pad,হেক্স প্যাড
Hidden line,লুকানো লাইন
"Hidden line
 Removal","লুকানো লাইন
 অপসারণ"
"Hierarchical
 Classification","শ্রেণিবদ্ধ
 শ্রেণিবদ্ধকরণ"
"Hierarchical
 Computer
 Network","শ্রেণিবদ্ধ
 কম্পিউটার
 অন্তর্জাল"
"Hierarchically
 Synchronized
 Network","শ্রেণিবদ্ধভাবে
 সিঙ্ক্রোনাইজড
 অন্তর্জাল"
"Hierarchical
 Network","শ্রেণিবদ্ধ
 অন্তর্জাল"
"Hierarchical
 Structure","শ্রেণিবদ্ধ
 কাঠামো"
Hierarchy,হায়ারার্কি
"Hierarchy of
 Operations","হায়ারার্কি অফ
 অপারেশন"
High address,উচ্চ ঠিকানা
High byte,উচ্চ বাইট
High density,উচ্চ ঘনত্ব
"High frequency
 Distribution
 Frame","উচ্চ তরঙ্গ
 বিতরণ
 ফ্রেম"
High level compiler,উচ্চ স্তরের সংকলক
High level data link control,উচ্চ স্তরের ডেটা লিঙ্ক নিয়ন্ত্রণ
"High level
 Assembler","উচ্চস্তর
 এসেম্বলার"
"High level source
 Code","উচ্চ স্তরের উত্স
 কোড"
High lighting,উচ্চ আলো
"High order
 Position","উচ্চ আদেশ
 অবস্থান"
High pass,উচ্চ পাস
"High performance
 Equipment","উচ্চ পারদর্শিতা
 সরঞ্জাম"
High punch,উচ্চ মুষ্ট্যাঘাত
High speed carry,উচ্চ গতি বহন
High speed reader,উচ্চ গতির পাঠক
High usage group,উচ্চ ব্যবহার গ্রুপ
Highway,হাইওয়ে
Hi-lo tariff,হাই-লো শুল্ক
Hiragana,হিরাগানা
History file,ইতিহাস ফাইল
History run,ইতিহাস রান
Hit,আঘাত
"Hit on the fly
 Printer","উড়ে হিট
 প্রিন্টার"
Hit on the line,লাইনে আঘাত করা
Hit ratio,আক্রমণ অনুপাত
Hold facility,সুবিধাটি ধরে রাখুন
Holding beam,হোল্ডিং মরীচি
Holding time,সময় ধারণ
Hold instruction,নির্দেশ রাখুন
Hold pattern,প্যাটার্ন ধরে রাখুন
Hollerith card,হোলারিথ কার্ড
Hollerith code,হোলারিথ কোড
Hologram,হলোগ্রাম
"Holographic based
 System","হলোগ্রাফিক ভিত্তিক
 পদ্ধতি"
Home address,বাসার ঠিকানা
Home key,হোম কী
Home loop,হোম লুপ
"Home numbering
 Plan area","হোম নম্বর
 পরিকল্পনা অঞ্চল"
Homeostatis,হোমিওস্ট্যাটিস
Home position,বাসার অবস্থান
Home record,হোম রেকর্ড
"Homogeneous
 Network","সমজাতীয়
 অন্তর্জাল"
Hopper,হপার
Horizontal feed,অনুভূমিক ফিড
"Horizontal raster
 Count","অনুভূমিক রাস্টার
 গণনা"
Horizontal system,অনুভূমিক সিস্টেম
Horizontal table,অনুভূমিক টেবিল
"Horizontal
 Tabulation
 Character","অনুভূমিক
 সারণী
 চরিত্র"
"Horizontal
 Wraparound","অনুভূমিক
 চারপাশে মোড়ানো"
Host,হোস্ট
"Host application
 Program","হোস্ট অ্যাপ্লিকেশন
 কার্যক্রম"
Host computer,হোস্ট কম্পিউটার
Host interface,হোস্ট ইন্টারফেস
Host node,হোস্ট নোড
Host switch,হোস্ট সুইচ
Host system,হোস্ট সিস্টেম
Hot chassis,হট চ্যাসিস
Hot standing,গরম স্ট্যান্ডিং
Hot zone,হট জোন
House keeping,গৃহস্থালি
"House keeping
 Operation","গৃহস্থালি
 অপারেশন"
Hub,হাব
Hub layout,হাব লেআউট
"Human aided
 Machine
 Translation","মানব সহায়তা
 মেশিন
 অনুবাদ"
"Human oriented
 Language","মানবমুখী
 ভাষা"
Hunting,শিকার
Hybrid coil,হাইব্রিড কয়েল
Hybrid computer,হাইব্রিড কম্পিউটার
"Hybrid integrated
 Circuit","হাইব্রিড ইন্টিগ্রেটেড
 সার্কিট"
Hybrid interface,হাইব্রিড ইন্টারফেস
"Hybrid
 Programming","হাইব্রিড
 প্রোগ্রামিং"
Hybrid set,হাইব্রিড সেট
Hybrid system,হাইব্রিড সিস্টেম
Hyphen drop,হাইফেন ড্রপ
"Identification
 Division","পরিচয়
 বিভাগ"
Identifier,সনাক্তকারী
Identifier word,সনাক্তকারী শব্দ
Identity,পরিচয়
Identity element,পরিচয় উপাদান
Identity gate,পরিচয় গেট
Identity operation,পরিচয় অপারেশন
Identity unit,পরিচয় ইউনিট
Idle character,নিষ্ক্রিয় চরিত্র
Idle line,নিষ্ক্রিয় লাইন
"Idle line
 Termination","নিষ্ক্রিয় লাইন
 সমাপ্তি"
Idle link,নিষ্ক্রিয় লিঙ্ক
"IF-AND-ONLY-
 IF Element","যদি এবং কেবল-
 যদি উপাদান"
"IF-AND-ONLY-
 IF Gate","যদি এবং কেবল-
 যদি গেট"
"IF-AND-ONLY-
 IF Operation","যদি এবং কেবল-
 অপারেশন যদি"
IF repeater,যদি রিপিটার
IF statement,যদি বিবৃতি
IF-THEN element,যদি-তবে উপাদান
IF-THEN-ELSE,যদি-তবে-এলস
IF-THEN gate,যদি-তবে গেট
"IF-THEN 
 Operation","যদি-তবে
 অপারেশন"
Ignore,উপেক্ষা
Ignore character,চরিত্র উপেক্ষা করুন
Illegal character,অবৈধ চরিত্র
Illegal operation,অবৈধ অপারেশন
Image,চিত্র
Image antenna,চিত্র অ্যান্টেনা
Image area,চিত্র অঞ্চল
Image dissector,চিত্র বিচ্ছিন্ন
Image graphics,চিত্র গ্রাফিক্স
Image printer,চিত্র প্রিন্টার
Image processing,চিত্র প্রক্রিয়াকরণ
Image sensor,ছবি সনাক্তকারী যন্ত্র
Image space,চিত্রের স্থান
Immediate access,তাত্ক্ষণিক অ্যাক্সেস
"Immediate access
 Storage","তাত্ক্ষণিক অ্যাক্সেস
 স্টোরেজ"
Immediate address,তাত্ক্ষণিক ঠিকানা
"Immediate
 Addressing","তাত্ক্ষণিক
 সম্বোধন"
Immediate data,তাত্ক্ষণিক ডেটা
"Immediate
 Instruction","তাত্ক্ষণিক
 নির্দেশ"
"Immediate
 Processing","তাত্ক্ষণিক
 প্রক্রিয়াজাতকরণ"
Immediate task,তাত্ক্ষণিক কাজ
Impact paper,প্রভাব কাগজ
Impact printer,প্রভাব প্রিন্টার
"Imperative
 Macroinstruction","অনুজ্ঞাসূচক
 ম্যাক্রোইনস্ট্রাকশন"
Imperative operation,অপরিহার্য অপারেশন
"Imperative 
 Statement","অনুজ্ঞাসূচক
 বিবৃতি"
Implication,জড়িত
Implicit address,অন্তর্নিহিত ঠিকানা
"Implicit
 Declaration","অন্তর্নিহিত
 ঘোষণা"
Implied addressing,অন্তর্নিহিত ঠিকানা
Imprinter,ছাপ
Imprinting,ছাপ
Imprint position,ছাপ অবস্থান
"Improved mobile
 Telephone service","উন্নত মোবাইল
 টেলিফোন পরিষেবা"
Impulse,প্ররোচিত
Impulse noise,আবেগ শব্দ
Inactive link,নিষ্ক্রিয় লিঙ্ক
Inactive node,নিষ্ক্রিয় নোড
Inactive station,নিষ্ক্রিয় স্টেশন
Inband signalling,ইনব্যান্ড সিগন্যালিং
Incidential time,কার্যনির্বাহী সময়
Incipient failure,ইনসিপিয়েন্ট ব্যর্থতা
"In-circuit
 Emulation","ইন-সার্কিট
 অনুকরণ"
Inclusion,অন্তর্ভুক্তি
"Inclusive-NOR
 Operation","অন্তর্ভুক্ত-নোর
 অপারেশন"
"Inclusive-OR
Element","অন্তর্ভুক্ত-বা
উপাদান"
Inclusive-OR gate,অন্তর্ভুক্ত-বা গেট
"Inclusive-OR
 Operation","অন্তর্ভুক্ত-বা
 অপারেশন"
Inclusive reference,অন্তর্ভুক্ত রেফারেন্স
Inclusive segment,অন্তর্ভুক্ত বিভাগ
Incoming message,আগত বার্তা
Incoming trunk,আগত ট্রাঙ্ক
Inconnector,অসুবিধা
Increment,বৃদ্ধি
"Incremental
 Compiler","ক্রমবর্ধমান
 সংকলক"
"Incremental
 Computer","ক্রমবর্ধমান
 কম্পিউটার"
"Incremental
 Execution","ক্রমবর্ধমান
 মৃত্যুদন্ড কার্যকর"
"Incremental
 Integrator","ক্রমবর্ধমান
 ইন্টিগ্রেটার"
"Incremental
 Representation","ক্রমবর্ধমান
 প্রতিনিধিত্ব"
Incremental vector,ইনক্রিমেন্টাল ভেক্টর
Incrementer,ইনক্রিমেন্টার
Increment size,বর্ধিত আকার
Indegree,ইন্ডেগ্রি
Indent,ইন্ডেন্ট
"Indent tab
 Character","ইন্ডেন্ট ট্যাব
 চরিত্র"
"Indeterminate
 System","অনির্দিষ্ট
 পদ্ধতি"
"Indeterminate (X)
 State","অনির্দিষ্ট (x)
 রাষ্ট্র"
Index build,সূচক বিল্ড
Index character,সূচক চরিত্র
Index data item,সূচক ডেটা আইটেম
Indexed address,সূচক ঠিকানা
Indexed data name,সূচকযুক্ত ডেটা নাম
Indexed data set,সূচকযুক্ত ডেটা সেট
Indexed file,সূচকযুক্ত ফাইল
"Indexed sequential
 Access method","সূচকযুক্ত ক্রম
 অ্যাক্সেস পদ্ধতি"
"Indexed sequential
 Data set","সূচকযুক্ত ক্রম
 ডেটা সেট"
"Indexed sequential
 Organization","সূচকযুক্ত ক্রম
 সংগঠন"
Index entry,সূচক এন্ট্রি
Index file,সূচক ফাইল
Index hole,সূচক গর্ত
Indexing,সূচক
"Indexing and
 Abstracting","সূচক এবং
 বিমূর্ত"
Index name,সূচকের নাম
Index plan,সূচক পরিকল্পনা
Index register,সূচক রেজিস্টার
"Index return
 Character","সূচক রিটার্ন
 চরিত্র"
"Index sequential
 File","সূচক ক্রম
 ফাইল"
"Index sequential
 Method","সূচক ক্রম
 পদ্ধতি"
Index slot,সূচক স্লট
Index term,সূচক শব্দ
Index word,সূচক শব্দ
Indicator,সূচক
Indirect access,পরোক্ষ অ্যাক্সেস
Indirect address,পরোক্ষ ঠিকানা
Indirect addressing,পরোক্ষ ঠিকানা
Indirect instruction,পরোক্ষ নির্দেশনা
"Individual line
 Service","স্বতন্ত্র লাইন
 পরিষেবা"
Inference engine,অনুমান ইঞ্জিন
"Inferior
(= Subscript)","নিকৃষ্ট
(= সাবস্ক্রিপ্ট)"
Infinite pad method,অসীম প্যাড পদ্ধতি
Infix notation,ইনফিক্স স্বরলিপি
Infix operation,ইনফিক্স অপারেশন
Informatics,তথ্য
Information,তথ্য
"Information-
 Bearer channel","তথ্য-
 বহনকারী চ্যানেল"
Information bit,তথ্য বিট
"Information
 Channel","তথ্য
 চ্যানেল"
"Information
 Content","তথ্য
 বিষয়বস্তু"
"Information
 Content binary
 Unit","তথ্য
 বিষয়বস্তু বাইনারি
 ইউনিট"
"Information
 Content decimal
 Unit","তথ্য
 বিষয়বস্তু দশমিক
 ইউনিট"
"Information
 Content natural
 Unit","তথ্য
 বিষয়বস্তু প্রাকৃতিক
 ইউনিট"
Information cost,তথ্য ব্যয়
"Information
 Feedback system","তথ্য
 প্রতিক্রিয়া সিস্টেম"
"Information flow
 Analysis","তথ্য প্রবাহ
 বিশ্লেষণ"
"Information
 Function","তথ্য
 ফাংশন"
"Information
 Interchange","তথ্য
 ইন্টারচেঞ্জ"
"Information
 Measure","তথ্য
 পরিমাপ করা"
"Information
 Processing","তথ্য
 প্রক্রিয়াজাতকরণ"
Information rate,তথ্য হার
"Information
 Retrieval","তথ্য
 পুনরুদ্ধার"
"Information
 Retrieval system","তথ্য
 পদ্ধতি পুনরুদ্ধার করা"
"Information
 Separator","তথ্য
 বিভাজক"
Information sink,তথ্য সিঙ্ক
"Information
 Source","তথ্য
 সূত্র"
"Information
 Technology","তথ্য
 প্রযুক্তি"
Information theory,তথ্য তত্ত্ব
"Information
 Transfer module","তথ্য
 স্থানান্তর মডিউল"
Information word,তথ্য শব্দ
"Inherent
 Transparency","সহজাত
 স্বচ্ছতা"
Inherited error,উত্তরাধিকার সূত্রে ত্রুটি
Inhibited input,ইনপুট বাধা
Inhibited state,বাধা রাষ্ট্র
Inhibiting signal,বাধা সংকেত
Inhibit pulse,নাড়ি বাধা
In-house line,ইন-হাউস লাইন
In-house system,ইন-হাউস সিস্টেম
Initial address,প্রাথমিক ঠিকানা
"Initial condition
 Mode","প্রাথমিক অবস্থা
 মোড"
Initial instruction,প্রাথমিক নির্দেশ
Initialization,আরম্ভ
Initialize,আরম্ভ করুন
Initializer routine,ইনিশিয়ালাইজার রুটিন
Initial order,প্রাথমিক আদেশ
Initial procedure,প্রাথমিক পদ্ধতি
"Initial program
 Load","প্রাথমিক প্রোগ্রাম
 ভার"
"Initial program
 Loader","প্রাথমিক প্রোগ্রাম
 লোডার"
Initiator procedure,সূচনা পদ্ধতি
Initiator task,সূচনা টাস্ক
"Initiator/termi-
 Nator","সূচনা/টার্ম-
 নেটর"
Inking,ইনকিং
Ink jet printer,ইঙ্কজেট প্রিন্টার
Ink uniformity,কালি ইউনিফর্মিটি
In-line code,ইন-লাইন কোড
In-line procedure,ইন-লাইন পদ্ধতি
In-line processing,ইন-লাইন প্রসেসিং
In-line recovery,ইন-লাইন পুনরুদ্ধার
In-line subrutine,ইন-লাইন সাবরুটিন
Inner code,অভ্যন্তরীণ কোড
"Inner
 Macroinstruction","অভ্যন্তরীণ
 ম্যাক্রোইনস্ট্রাকশন"
Inoperable time,অক্ষম সময়
"In-plant system
 (= Inhouse
 System)","ইন-প্ল্যান্ট সিস্টেম
 (= ইনহাউস
 পদ্ধতি)"
Input area,ইনপুট অঞ্চল
Input block,ইনপুট ব্লক
"Input blocking
Factor","ইনপুট ব্লকিং
ফ্যাক্টর"
"Input buffer
 Register","ইনপুট বাফার
 নিবন্ধন"
Input channel,ইনপুট চ্যানেল
"Input data
 Validation","তথ্য অন্তর্ভুক্তী
 বৈধতা"
Input field,ইনপুট ক্ষেত্র
"Input instruction
 Code","ইনপুট নির্দেশ
 কোড"
Input job stream,ইনপুট কাজের স্ট্রিম
"Input limited
 Program","ইনপুট সীমাবদ্ধ
 কার্যক্রম"
Input loading,ইনপুট লোডিং
Input output board,ইনপুট আউটপুট বোর্ড
"Input output
 Buffer","ইনপুট আউটপুট
 বাফার"
"Input output
 Controller","ইনপুট আউটপুট
 নিয়ামক"
"Input output
 Control system","ইনপুট আউটপুট
 নিয়ন্ত্রণ ব্যবস্থা"
Input output cycle,ইনপুট আউটপুট চক্র
"Input output
 Device","ইনপুট আউটপুট
 যন্ত্র"
"Input output
 Interruption","ইনপুট আউটপুট
 বাধা"
Input-output (I/O),ইনপুট-আউটপুট (আই/ও)
"Input output
 Library","ইনপুট আউটপুট
 গ্রন্থাগার"
"Input output
 Limited operation","ইনপুট আউটপুট
 সীমিত অপারেশন"
"Input output
 Processor","ইনপুট আউটপুট
 প্রসেসর"
"Input output
 Referencing","ইনপুট আউটপুট
 রেফারেন্সিং"
"Input output
 Register","ইনপুট আউটপুট
 নিবন্ধন"
"Input output
 Routine","ইনপুট আউটপুট
 রুটিন"
"Input output
 Section","ইনপুট আউটপুট
 অধ্যায়"
"Input output
 Statement","ইনপুট আউটপুট
 বিবৃতি"
"Input output
 Switching","ইনপুট আউটপুট
 স্যুইচিং"
Input output unit,ইনপুট আউটপুট ইউনিট
Input process,ইনপুট প্রক্রিয়া
Input program,ইনপুট প্রোগ্রাম
Input reader,ইনপুট রিডার
Input referance,ইনপুট রেফারেন্স
Input routine,ইনপুট রুটিন
Input section,ইনপুট বিভাগ
Input state,ইনপুট রাজ্য
Input station,ইনপুট স্টেশন
Input storage,ইনপুট স্টোরেজ
Input stream,ইনপুট স্ট্রিম
Input translator,ইনপুট অনুবাদক
Input unit,ইনপুট ইউনিট
Input validation,ইনপুট বৈধতা
"Inquiry and 
 Transaction
 Processing","তদন্ত এবং
 লেনদেন
 প্রক্রিয়াজাতকরণ"
Inquiry character,তদন্ত চরিত্র
"Inquiry display
 Terminal","তদন্ত প্রদর্শন
 টার্মিনাল"
Inquiry/reply,অনুসন্ধান/উত্তর
"Inquiry/response
 Operation","অনুসন্ধান/প্রতিক্রিয়া
 অপারেশন"
Inquiry station,তদন্ত স্টেশন
Inquiry transaction,তদন্ত লেনদেন
Inquiry unit,তদন্ত ইউনিট
Inscribe,শিলালিপি
Insert,.োকান
"Insertion picture
 Character","সন্নিবেশ ছবি
 চরিত্র"
Insertion sort,সন্নিবেশ বাছাই
Inside plant,ভিতরে উদ্ভিদ
In spool area,স্পুল এলাকায়
Installation charge,ইনস্টলেশন চার্জ
Installation processing control,ইনস্টলেশন প্রসেসিং নিয়ন্ত্রণ
"Installation tape
 Number","ইনস্টলেশন টেপ
 সংখ্যা"
Installation time,ইনস্টলেশন সময়
In-stream procedure,স্ট্রিম পদ্ধতি
Instruction,নির্দেশ
Instruction address,নির্দেশের ঠিকানা
"Instruction address
 Register","নির্দেশের ঠিকানা
 নিবন্ধন"
"Instruction address
 Stop","নির্দেশের ঠিকানা
 থামুন"
Instruction area,নির্দেশিকা অঞ্চল
Instruction code,নির্দেশ কোড
"Instruction
 Constant","নির্দেশ
 ধ্রুবক"
"Instruction control
 Unit","নির্দেশ নিয়ন্ত্রণ
 ইউনিট"
Instruction counter,নির্দেশনা কাউন্টার
Instruction deck instruction decoder,নির্দেশিকা ডেক নির্দেশিকা ডিকোডার
Instruction format,নির্দেশ ফর্ম্যাট
Instruction mix,নির্দেশনা মিশ্রণ
"Instruction 
 Modifier","নির্দেশ
 সংশোধক"
Instruction pack,নির্দেশ প্যাক
Instruction register,নির্দেশিকা নিবন্ধ
"Instruction 
 Repertoire","নির্দেশ
 পুস্তক"
Instruction set,নির্দেশনাবলী
"Instruction 
 Statement","নির্দেশ
 বিবৃতি"
Instruction storage,নির্দেশিকা সঞ্চয়
Instruction word,নির্দেশ শব্দ
Integer constant,পূর্ণসংখ্যা ধ্রুবক
"Integer
 Programming","পূর্ণসংখ্যা
 প্রোগ্রামিং"
Integer variable,পূর্ণসংখ্যার পরিবর্তনশীল
Integral boundary,অবিচ্ছেদ্য সীমানা
Integrated adapter,ইন্টিগ্রেটেড অ্যাডাপ্টার
"Integrated
 Attachment","সমন্বিত
 সংযুক্তি"
"Integrated
 Communication
 Adapter","সমন্বিত
 যোগাযোগ
 অ্যাডাপ্টার"
"Integrated data
 Base","সংহত ডেটা
 বেস"
"Integrated data
 Processing","সংহত ডেটা
 প্রক্রিয়াজাতকরণ"
"Integrated digital
 Network","সংহত ডিজিটাল
 অন্তর্জাল"
Integrated disk,ইন্টিগ্রেটেড ডিস্ক
"Integrated
 Emulator","সমন্বিত
 এমুলেটর"
"Integrated file
 Adapter","সংহত ফাইল
 অ্যাডাপ্টার"
Integrated modem,ইন্টিগ্রেটেড মডেম
"Integrated
 Software","সমন্বিত
 সফটওয়্যার"
"Integrated word
 Processing","সংহত শব্দ
 প্রক্রিয়াজাতকরণ"
"Integrated word
 Processing
 Equipment","সংহত শব্দ
 প্রক্রিয়াজাতকরণ
 সরঞ্জাম"
Integrating motor,সংহত মোটর
"Intelligent
 Controller","বুদ্ধিমান
 নিয়ামক"
Intelligent copier,বুদ্ধিমান কপিয়ার
"Intelligent
 Terminal","বুদ্ধিমান
 টার্মিনাল"
"Intelligible cross
 Talk","বোধগম্য ক্রস
 আলাপ"
Interaction,মিথষ্ক্রিয়া
"Interactive
 Graphics","ইন্টারেক্টিভ
 গ্রাফিক্স"
"Interactive
 Keyboard printer","ইন্টারেক্টিভ
 কীবোর্ড প্রিন্টার"
Interactive routine,ইন্টারেক্টিভ রুটিন
Interactive system,ইন্টারেক্টিভ সিস্টেম
Interblock gap,ইন্টারব্লক গ্যাপ
"Intercepted
 Terminal","বাধা
 টার্মিনাল"
Intercepting trunk,বাধা ট্রাঙ্ক
Intercept operator,ইন্টারসেপ্ট অপারেটর
Intercept service,বাধা পরিষেবা
Intercommunication system,আন্তঃসংযোগ ব্যবস্থা
Intercom service,ইন্টারকম পরিষেবা
"Interconnecting
 Unit","আন্তঃসংযোগ
 ইউনিট"
Intercycle,ইন্টারসাইকেল
"Interexchange
 Channel","ইন্টারএক্সচেঞ্জ
 চ্যানেল"
Interface,ইন্টারফেস
"Interface 
 Processor","ইন্টারফেস
 প্রসেসর"
Interface routine,ইন্টারফেস রুটিন
"Interface
 Specification","ইন্টারফেস
 স্পেসিফিকেশন"
Interfix,ইন্টারফিক্স
Interior label,অভ্যন্তর লেবেল
Interlanguage,আন্তঃল্যাং
Interleave,ইন্টারলিভ
Interleaved array,ইন্টারলিভেড অ্যারে
"Interleaved
 Subscript","ইন্টারলিভড
 সাবস্ক্রিপ্ট"
Interleaving,ইন্টারলিভিং
Interlude,অন্তরায়
"Intermediate
 Buffer","মধ্যবর্তী
 বাফার"
"Intermediate
 Distributing
 Frame","মধ্যবর্তী
 বিতরণ
 ফ্রেম"
"Intermediate
 Equipment","মধ্যবর্তী
 সরঞ্জাম"
Intermediate node,মধ্যবর্তী নোড
"Intermediate pass
 (Sorting)","মধ্যবর্তী পাস
 (শ্রেণীবিভাজন)"
Intermediate total,মধ্যবর্তী মোট
Intermediate delay,মধ্যবর্তী বিলম্ব
Intermittent error,মাঝে মাঝে ত্রুটি
Intermix tape,ইন্টারমিক্স টেপ
Internal block,অভ্যন্তরীণ ব্লক
Internal format,অভ্যন্তরীণ ফর্ম্যাট
"Internal
 Fragmentation","অভ্যন্তরীণ
 খণ্ডন"
Internal interrupt,অভ্যন্তরীণ বাধা
Internal label,অভ্যন্তরীণ লেবেল
Internal memory,অভ্যন্তরীণ মেমরি
Internal model,অভ্যন্তরীণ মডেল
Internal name,অভ্যন্তরীণ নাম
Internal procedure,অভ্যন্তরীণ পদ্ধতি
Internal reader,অভ্যন্তরীণ পাঠক
Internal schema,অভ্যন্তরীণ স্কিমা
Internal sort,অভ্যন্তরীণ বাছাই
Internal storage,অভ্যন্তরীণ সংরক্ষণ ব্যবস্থা
Internal text,অভ্যন্তরীণ পাঠ্য
Internal timer,অভ্যন্তরীণ টাইমার
Internal writer,অভ্যন্তরীণ লেখক
"International
 Algebraic
 Language","আন্তর্জাতিক
 বীজগণিত
 ভাষা"
"International
 Direction distance
 Dialing","আন্তর্জাতিক
 দিকের দূরত্ব
 ডায়ালিং"
"International
 Organization for
 Standardization
 (ISO)","আন্তর্জাতিক
 জন্য সংস্থা
 মানীকরণ
 (আইএসও)"
"International
 Record carrier","আন্তর্জাতিক
 রেকর্ড ক্যারিয়ার"
Interoffice trunk,ইন্টারফিস ট্রাঙ্ক
Interpositioning,ইন্টারপজিশনিং
Interposition trunk,ইন্টারপজিশন ট্রাঙ্ক
Interpreter,দোভাষী
Interpreter code,দোভাষী কোড
Interpretive code,ব্যাখ্যামূলক কোড
"Interpretive
 Execution","ব্যাখ্যামূলক
 মৃত্যুদন্ড কার্যকর"
"Interpretive
 Program","ব্যাখ্যামূলক
 কার্যক্রম"
