Marathi,Hindi
राजकीय दहशतवाद,राजनैतिक आतंकवाद
मतदान कर,व्यक्ति कर
पोंटून,"नौका सेतु, नाव पुल"
प्रीमियर,प्रधान
प्रीमियर,2. प्रधान मंत्री
प्रीमियरशिप,प्रधान मंत्री-पद
अध्यक्षपद,प्रदेश
अध्यक्षपद,2. प्रेसीडेन्सी
राष्ट्रपती,"प्रधान, अध्यक्ष"
राष्ट्रपती,2. राष्ट्रपति
प्रेसीडियम,"प्रेसीडियम, अध्यक्षमंडल, प्रधान परिषद"
पंतप्रधान,प्रधान मंत्री
प्रिमोजेनिचर,ज्येष्ठाधिकार
राजकुमार,नरेश
राजकुमार,2. राजकुमार
प्रिन्स बिशप,प्रिंस बिशप
राजकुमार सोबती,"महारानी-पति, प्रिंस कंसर्ट"
राजकुमार रीजंट,राज-अभिभावक
पिंस regnant,शासक युवराज
राजकुमारी रीजंट,राज-अभिभाविका
राजकुमारी रॉयल,ज्येष्ठ राजकुमारी
प्रधानता,राज्य
प्रधानता,2. देशी राज्य
प्रधानता,3. सामंत देश
बक्षीस,युद्ध उपहार
बक्षीस,2. समुद्री लूट
बक्षीस रक्कम,विजित धन
व्यावसायिक शिपाई,"पेशेवरसिपाही, व्यावसायिक सैनिक"
वचन,"वचन, वायदा"
प्रोमोंटरी किल्ला,अंतरीप दुर्ग
संरक्षक,"संरक्षित राज्य, संरक्षित देश"
संरक्षक,2. संरक्षण-काल
संरक्षक,प्रोटेक्टोरेट
प्रोटेज,आश्रित
उत्पत्ती,प्राप्ति-स्थान
उत्पत्ती,2. मूलस्रोत
प्रोव्हनन्स सिस्टम,उद्गम-पद्धति
झिओनिस्ट समर्थक,यहूदी समर्थक
सार्वजनिक शत्रू,लोक-शत्रु
सार्वजनिक शत्रू,2. शत्रु राष्ट्र; युद्धरत राष्ट्र
विरामचिन्हे,संधि पूर्व वार्ता
पुनिक युद्धे,प्यूनिक युद्ध
प्युरिटन,प्यूरिटन
पुट्श,पुश
क्वाड्रिगा,चतुरश्व रथ
चौपट युती,"चतष्ट्र मैत्री, चतुर्राष्ट्र संश्रय"
क्वेकर,क्वेकर
राणी,"रानी, राजमहिषी"
राणीची पत्नी,राजपत्नी
क्वीन डोजर,स्वर्गीय राजा की पत्नी
राणी,सम्राज्ञी का पद
राणी,2. राज्य
राणी आई,राजमाता
राणी regnant,शासिका रानी
क्विझलिंग,"देश-द्रोही, विभीषण"
क्विझलिंग,2. क्विसलिंग
भाडे सोडा,सेवामुक्ति लगान
थरथर,"तरकश, तूणीर"
वॉरंटो,अधिकार-पृच्छा
शर्यत,प्रजाति
वांशिक वर्चस्व,प्रजातीय सर्वोच्चता
रॅक,शिकंजा
रॅक,2. उत्पीड़क यन्त्र
छापा टाकला,धावा
छापा टाकला,2. छापा मारना
तटबंदी,"दुर्ग प्राचीर, परकोटा"
तटबंदी,2. दुर्ग-प्राचीर ढाल
लूटमार,लूट-खसोट करना
खंडणी,"मुक्तिमूल्य, फिरौती"
खंडणी,"2. निष्क्रय, निःक्रय"
नासाडी,विध्वंस
नासाडी,विध्वंस-परिणाम
क्षेत्र,राज्य
मागील गार्ड,"चंदावल, पार्ष्णि"
मागील गार्ड क्रिया,चंदावल हमला
बंडखोर,विद्रोही
बंडखोरी,विद्रोह
बंडखोरीची ओळख,विद्रोह-मान्यता
रिकंडक्शन,बलात् निष्कासन
टोपण,"वीक्षण, टोह"
पुनर्रचना,पुनर्निर्माण
विक्रम,"अभिलेख, रिकॉर्ड"
रेकॉर्ड ऑफिस,"रिकॉर्ड आफिस, अभिलेख कार्यालय"
विक्रमी निवृत्ती,अभिलेख की निवृत्ति
लाल शर्ट,"लालकुर्ती वाला, खुदाई खिदमतगार"
सुधारणा,"धर्मसुधार आंदोलन, रिफॉर्मेशन"
निर्वासित,शरणार्थी
रेगलिया,राजाधिकार
रेगलिया,2. राजचिह्र
रेगलिया,3. राजपरिधान
रीजन्सी,"प्रतिशांसन-व्यवस्था, रीजेंसी"
रीजेंट,"प्रतिशासक, रीजेन्ट"
रीजेंट राणी,अभिभावक रानी
रेजिसाइड,"राजहंता, नृपध्न, नृपहंता"
रेजिसाइड्स,"राजहंता, रेजिसाइड्स"
राजवट,"राज्यकाल, शासन-काल"
राजवट,2. शासन-पद्धति
प्रदेश,"प्रदेश, क्षेत्र"
Regnal वर्ष,"राज्य-संवत्, राज्य वर्ष"
रेग्नंट,"शासक, शासन करने वाला"
रेग्नम,राज्यकाल
रेच,"राईख, जर्मन साम्राज्य"
राजवट,राज्य काल
राजवट,2. शाही शासन या राजसी प्राधिकार।
राज्य करणारे कुटुंब,राज परिवार
दहशतीचे राज्य,आतंक काल
दहशतीचे राज्य,2. आतंक राज्य
मजबुत करा,कुमुक
मजबुतीकरण,कुमुक भेजना
पुनर्स्थापना,"पुनः स्थापना, बहाली"
पुन्हा गुंतवणूक करा,प्रति स्थापना
रिले पोस्ट,"बदल चौकी, टपाल चौकी"
रिले मार्ग,"टपाल मार्ग, डाक-मार्ग"
रिले प्रणाली,"टपाल व्यवस्था, अभिचालन व्यवस्था"
सोडा,"रिहाई, मुक्ति"
सोडा,2. छूट
त्याग,"त्याग, परित्याग"
त्याग,2. संन्यास
रेपर्टरी (=इन्व्हेंटरी),बृहत् सूची
भांडार,भंडार
भांडार,2. संग्रहालय
प्रजासत्ताक,"गणराज्य, गणतंत्र"
प्रजासत्ताक दिवस,गणराज्य दिवस
रिस्क्रिप्ट,लिखित समाधान
रिस्क्रिप्ट,2. राजाज्ञा
रहिवासी,रेजीडेंट
जीर्णोद्धार,पुनः स्थापना
पुनरुत्थान,(ईसा का) पुनरुत्थान
पुनरुत्थान,2. पुनुरूज्जीवन
माघार,पीछे हटना
उलटे (नाण्याचे),(सिक्के का) पृष्ठ भाग
बंड,विद्रोह
क्रांती,क्रांति
"क्रांती, फ्रेंच","फ्रांसीसी क्रांति, फ्रांस की राज्य क्रांति"
क्रांती गौरवशाली,अ. दे. Glorious Revolution
"क्रांती, औद्योगिक",औद्योगिक क्रांति
उगवतो,"विप्लव, बल्वा"
रॉटन-बरो,राटन बरो
रफ रायडर्स,रफ राइडर्स
गोलाकार डोके,राउन्ड हेड्स
राउट,"भगा देना, परास्त करना, खदेड़ना"
रॉयल प्रेक्षक,"राजा से भेंट, राज-दर्शन"
रॉयल चार्टर,शाही फरमान
रॉयल क्रेस्ट,राजचिह्र
रॉयल क्रेस्ट,2. राजकिरीट
शाही हुकूम,राजाज्ञा
रुब्रिक,रूबर‍िक
अवशेष,"भग्नावशेष, ध्वंसावशेष, खंडहर"
धावपटू,"धावक, हरकारा"
तोडफोड,"अंतध्वंस, तोड़फोड़"
साबर,खंग
सेबर्स,"रिसाला, अश्वारोही दल"
त्याग,यज्ञ
त्याग,2. बलि
त्याग,3. बलिदान
सुरक्षित आचरण,अभय दान
सेफगार्ड,"रक्षोपाय, रक्षा-विधान"
सेफगार्ड,2. सुरक्षण बचाव
कर्तव्यांचे रक्षण करणे,पूर्व रक्षात्मक कर
सायली,धावा
सॅली-बंदर,धावा द्वार
राजदंड,राजदंड
स्किमिटर,"तलवार, शमशीर"
दुसरी इस्टेट,"द्वितीय संपदा, अभिजात वर्ग"
पंथ,संप्रदाय
पंथ,2. पंथ
जप्ती,कब्जा
जप्ती,2. अधिग्रहण
सिनेट,सेनेट (प्राचीन रोम की संसद)
सिनेट,2. सेनेट
सिनेट,3. अभिषद्
सिनेट,4. सेनेट
सेवक (= सीमा किंवा विलेन),कृषिदास
सेवक (= सीमा किंवा विलेन),"2. खिदमती, दास"
दासत्व (सरफहुड किंवा सर्फेज),कृषि-दासता
दासत्व (सरफहुड किंवा सर्फेज),2. कृषि दास-व्यवस्था
सावलीचा राजा,नाम मात्र का राजा
शिप मनी,जहाज कर
शॉक सैन्य (= वादळ सैन्य),आक्रामी सेना
लहान संसद,"स्वल्पावधि पार्लियार्मेट, अल्पकालीन पार्लियामेंट"
चकमक,झड़प
गुलाम,"दास, गुलाम"
गुलामगिरी,दास-प्रथा
गुलामगिरी,"2. दासता, गुलामी"
सैनिक राजकारणी,सैनिक राजमर्मज्ञ
भाला,बल्लम
भाला-डोके,हरावल
गोलाकार,प्रभाव क्षेत्र
स्फ्रागिस्टिक्स,"मुहर-विद्या, मुद्रा-विद्या"
व्यवस्था खराब करते,पद पुरस्कार व्यवस्था
स्क्वायर,बड़ा भूस्वामी
स्क्वायर,2. स्कवायर
स्क्वायरार्की,जमींदार वर्ग
स्क्वायरार्की,2. भूस्वामी प्रभावित तंत्र
मानक,ध्वज
मानक-वाहक,ध्वज-वाहक
उभे सैन्य,स्थाई सेना
स्थायी आदेश,मानक निर्देश
स्थायी आदेश,2. स्थाई आज्ञा
स्टेटसमन,"राजनीति विशारद, राजनीति मर्मज्ञ"
दगडी शिलालेख,"प्रस्तर लेख, पाषाणलेख"
तुफान सैन्य,तूफानी दस्ता
डावपेच,"कूट युक्ति, कूट उपाय"
रणनीती,"युद्ध चालन विद्या, सामरिकी"
रणनीती,2. फौजी दाँव-पेच
रणनीती,3. रण-फौशल
स्ट्रॅटोक्रसी,सैनिक शासन
कलह,संघर्ष
कलह,2. मतभेद
मजबूत पकड,गढ़
मजबूत पकड,2. प्रमुख केंद्र
उपकंपनी टॅलायन्स,सहायक संधि
उत्तराधिकारी,उत्तराधिकारी
उत्तराधिकारी,उत्तराधिकारी
मताधिकार,मताधिकार
मताधिकारवादी,मताधिकारवादी
सल्तनत,सल्तनत
सुलतानी काळ,सल्तनत-काल
शरणागती,अभ्यर्पण
सुझरेन,अधिराज
सुझरेन राज्य,अधिराज्य
तलवारबाज,"शमशीरबाज, खड़गधारी, असियोद्धा"
तमनी सोसायटी,टैमनी समाज
टेम्पर्ड तलवार,पानी चढ़ी तलवार
भाडेकरू,काश्तकार
भाडेकरू,"2. किराएदार, आसामी"
प्रदेश,"भूभाग, इलाका, अमलदारी"
प्रदेश,2. प्रदेश
प्रदेश सरकार,टेरिटरी गवर्नमेन्ट
दहशतवाद,"आतंकवाद, संत्रासवाद"
तिसरी इस्टेट,"तृतीय वर्ग, जनता, जनसाधारण"
तीन इस्टेट्स,तीन वर्ग
टोल,"पथकर, राहदारी"
टोल घर,चुंगी घर
थडगे,"तूंब, मकबरा"
टोरी,टोरी
टोटेम,"गणचिह्र, कुलचिह्र, टोटेम"
टॉवर,मीनार
टॉवर,2. मचान
विजयाचा टॉवर,"जयस्तंभ, कीर्ति-स्तंभ"
देशद्रोही,"देशद्रोही, गद्दार"
विश्वासघात,विश्वासघात
देशद्रोह,राजद्रोह
करार,संधि
युद्धाद्वारे चाचणी (= लढाईद्वारे माग),द्वंद्ध युद्ध परीक्षा
श्रद्धांजली,"खिराज, राजस्व"
श्रद्धांजली,2. राजकर
श्रद्धांजली भूमी,खिराजी भूमि
तिहेरी युती,त्रिराष्ट्रीय (मैत्री) संधि त्रिपक्षीय संधि
तिहेरी entente,"त्रिराष्ट्र सौहार्द्र, ट्रिपल आंतांत"
विजय,विजय
विजय,2. विजय शोभा-यात्रा
गडबड,विक्षोभ
अत्याचारी,निरंकुश-घातक
अत्याचारी,2. क्रूर घात
जुलमी,निरंकुश शासन
जुलमी,2. निरंकुशता
जुलमी,"निरंकुश शासक, अत्याचारी शासक"
उल्हान,उलान
उकासे,उकाज
उकासे,2. राजाज्ञा
उलेमा,उल्मा
अल्टिमेटम,अंतिम चेतावनी
अल्टिमेटम,2. अंतिम प्रस्ताव
सॅम काका,अंकिल सैम
अंडर-राजा,अधीनस्थ राजा
युनायटेड आयरिशमन,युनाइटेड आयरिशर्मन
संयुक्त राष्ट्र,संयुक्त राष्ट्र संघ
संयुक्त प्रांत,संयुक्त प्रांत
संयुक्त प्रांत,2. युनाइटेड प्राविन्सेज़
अतुलनीय किल्ला,एक प्राचीर दुर्ग
सार्वत्रिक सम्राट,"चक्रवर्ती राजा, सार्वभौम राज"
सार्वत्रिक मताधिकार,सर्वजनीन मताधिकार
उठाव,"विद्रोह, विप्लव"
उपभोग,"बलादग्रहण, हड़पना"
हडप करणारा,बलादग्रहणकर्त्ता
युटोपिया,"यूटोपिया, काल्पनिक राज्य"
तोडफोड,कला विध्वंसक
तोडफोड,कला विध्वंस
मोहरा,नासीर
मोहरा,"2. सेनामुख, सेनाग्र"
मोहरा,3. हरावल
वरांगीयन,वैरेंजियायी
वरांजीयन गार्ड,वैरेंजियायी रक्षक
वासल,असामी
वासल,2. दास
वासल राज्य,"अवराज्य, सामंती राज्य"
व्हॅटिकन कौन्सिल,पोप परिषद
भांडे,"जहाज, पोत"
भांडे,2. यान
भांडे,3. बर्तन
उपराजा,अo देo viceroy
व्हाईसरॉय,वाइसराय
व्हाईसरॉयल्टी = व्हाईसरॉयशिप,वाइसराय का पद
व्हिक्टर,विजेता
विजय,विजय
विलेन,कृषिदास
जलप्रवास,समुद्र-यात्रा
असुरक्षित किल्ला,"सुभेद्य दुर्ग, सहजभेद्य दुर्ग"
वॉल पेंटिंग,भित्ति चित्रकारी
भिंत पेंटिंग,2. भित्ति चित्र
युद्ध,युद्ध
युद्धाचा अधिपती,महान सेनानी
योद्धा,योद्धा
योद्धा,2. सैनिक
योद्धा,3. जंगलू
युद्धनौका,"युद्धपोत, जंगी जहाज"
पहा-शब्द,संकेत शब्द
कल्याणकारी राज्य,"लोक कल्याणकारी राज्य, जनहितकारी राज्य"
कल्याणकारी कार्य,कल्याण-कार्य
विग,हविग
पांढरा झेंडा,"श्वेत ध्वज, सफेद झंडा"
व्हाईटमेनचे ओझे,"श्वेत जाति का भार, श्वेत जाति का दायित्व"
जागतिक साम्राज्य,विश्व-साम्राज्य
जागतिक चळवळ,विश्वव्यापी आंदोलन
जागतिक राजकारण,विश्व-राजनीति
जागतिक शक्ती,विश्वा-शक्ति
विश्वयुद्ध,विश्वयुद्ध
कामगार,पोत-भंजक
मोडतोड दुरुस्ती,विनाशकारी संशोधन
झेनेलासिस,"जैनेलेजिया, अप्रवेशन"
झेनोफोबिया,विदेशी जनभीति
यँकी,यांकी
पिवळे जाकीट,पीत परिधान
पिवळा माणूस,पीत जाति
पिवळा धोका,"पीत आतंक, पीत भीति"
पिवळा प्रेस,सनसनीखेज समाचार पत्र
तरुण तुर्क,"यंग टर्क, युवा तुर्क"
झ्यूस,"जूस, देवाधिपति"
झिओनिझम,यहूदीवाद
झोरास्ट्रियन धर्म,"पारसी धर्म, ज़रथुष्ट्र  धर्म"
