Malayalam,Marathi
നെറ്റ്വർക്ക് സംയോജിപ്പിക്കുന്നു,समाकलित नेटवर्क
സൂർ,इंटिग्रेटर
ബുദ്ധി,बुद्धिमत्ता
തീവത,तीव्रता
സംഭാഷണത്തിന്റെ തീവ്രത,बोलण्याची तीव्रता
ഇന്റർ ചാനൽ ഇടപെടൽ,इंटर चॅनेल हस्तक्षेप
പരസ്പരബന്ധം,इंटरलीव्ह
ഇടപെടല്,परस्परसंवाद
ഇന്ററക്ട്രേഷൻ,परस्परसंवादीता
ഇന്റര്കോം,इंटरकॉम
പരസ്പരബന്ധിതമായത്,इंटरकनेक्टिव्हिटी
ഇന്റർഫേസ്,इंटरफेस
ഇന്റർഫേസ് സ്കാനിംഗ്,इंटरफेस स्कॅनिंग
ഇടപെടൽ,हस्तक्षेप
ഇടപെടൽ മേഖല,हस्तक्षेप झोन
ഇന്റർഫെറിംഗ് ചാനൽ,हस्तक्षेप चॅनेल
ഇടപെടുന്ന ആവൃത്തി,हस्तक्षेप वारंवारता
റേഡിയോ ഫ്രീക്വൻസി സിഗ്നൽ ഇടപെടുക,हस्तक्षेप रेडिओ फ्रिक्वेन्सी सिग्नल
ഇന്ററാം,इंटरफ्रेम
പരസ്പരബന്ധം,इंटरलीव्ह
ഇന്റർലോയ്ഡ്,इंटरलीव्ह
ഇന്റർലോവ്ഡ് സ്ട്രീം,अंतर्देशीय प्रवाह
ഇന്റർലീവ്,इंटरलीव्हर
ഭഭിചാരം,इंटरलीव्हिंग
ഭഭിചാരം,इंटरलीव्हिंग
ഇന്റർലീവിംഗ് കാലയളവ്,इंटरलीव्हिंग कालावधी
ഇന്റർലോക്ക് സർക്യൂട്ട്,इंटरलॉक सर्किट
ഇന്റർലോക്ക് സ്വിച്ച്,इंटरलॉक स्विच
ഇന്റർലോക്കിംഗ്,इंटरलॉकिंग
ഇന്റർമീഡിയറ്റ് പരാജയം,दरम्यानचे अपयश
ഇന്റർമീഡിയറ്റ് ആവൃത്തി,दरम्यानचे वारंवारता
ഇന്റർമീഡിയറ്റ് ഫ്രീക്വൻസി ഓസിലേറ്റർ,इंटरमीडिएट फ्रिक्वेन्सी ऑसीलेटर
ഇടയ്ക്കിടെ,अधूनमधून
ഇടവിട്ടുള്ള കറന്റ്,अधूनमधून चालू
ഇന്റർമോഡലേഷൻ,इंटरमोड्युलेशन
ഇന്റർമോഡുലേഷൻ വക്രീകരണം,इंटरमोड्युलेशन विकृती
ഇന്റർമോഡുലേഷൻ എമിഷൻ,इंटरमोड्युलेशन उत्सर्जन
ഇന്റർമോഡുൾട്ടേഷൻ ടെസ്റ്റ്,इंटरमोड्युलेशन चाचणी
ഇന്റർനെറ്റ്,इंटरनेट
ഇന്റർനെറ്റ് പ്രക്ഷേപണം,इंटरनेट प्रसारण
ഇന്റർനെറ്റ് ചാറ്റിംഗ്,इंटरनेट चॅटिंग
ഇന്റർനെറ്റ് പ്രോട്ടോക്കോൾ സ്റ്റാക്ക്,इंटरनेट प्रोटोकॉल स्टॅक
ഇന്റർനെറ്റ് റേഡിയോ,इंटरनेट रेडिओ
ഇന്റർനെറ്റ് സ്ട്രീമിംഗ്,इंटरनेट प्रवाह
ഇന്റർനെറ്റ് വീഡിയോ,इंटरनेट व्हिडिओ
ഇന്ററോപ്പറബിളിറ്റി,इंटरऑपरेबिलिटी
ഇന്റർപോളേഷൻ,इंटरपोलेशन
വാഖാതാവ്,दुभाषे
തടസ്സപ്പെടുത്തുക,व्यत्यय
തടസ്സം,व्यत्यय
തടസ്സം,व्यत्यय आणणारा
ഇടവേള,मध्यांतर
ഇൻട്രാകോഡിംഗ്,इंट्राकोडिंग
ഇൻട്രാഫ്രെയിം,इंट्राफ्रेम
ഗതാഗത,इंट्रानेट
ഇൻട്രാപക്റ്റൂർ,इंट्रॅपिक्चर
ഇൻട്രാവേബ്,इंट्रावेब
ആന്തരിക അർദ്ധചാലകം,आंतरिक सेमीकंडक्टर
വിപരീത വർക്ക്,व्यस्त करंट
വിപരീത സ്പേഷ്യൽ പ്രവർത്തിക്കുന്നു,व्यस्त स्थानिक ऑपरेट
വിപരീതം,उलटा
വിപരീത ഞാൻ ആന്റിന,इनव्हर्टेड एल ten न्टीना
വിപരീത വി ആന്റിന,इनव्हर्टेड व्ही अँटेना
വിഹിതം,इनव्हर्टर
കമരഹിതമായ,अनियमित
അപ്രസക്തമായ ഘടകം,असंबद्ध घटक
ഐസോലേഷൻ നെറ്റ്വർക്ക്,अलगाव नेटवर्क
ഒറ്റപ്പെടുത്തല്,पृथक
ജമ്മവർ,जैमर
ജാമിംഗ്,जामिंग
ജാർഗോൺ ഫയൽ,जर्गॉन फाइल
ജാവ സ്ക്രിപ്റ്റ്,जावा स्क्रिप्ट
ജിംഗിൾ,जिंगल
ജിറ്റർ,जिटर
കൂട്ടായ്മ,जॉइनर
സന്ധി,संयुक्त
ജോയിന്റ്,जोडलेले
ജമ്പൻ,जम्पर
JUKK,कंन
ജങ്ക് മെയിൽ,निरुपयोगी पत्र
കേർണൽ,कर्नल
താക്കോല്,की
കീബോര്ഡ്,कीबोर्ड
ശ്രേഷ്ഠന്,कीर
മുഖ്യ),कीनोट
കിലോകിൾ,किलोसायकल
കിലോകോമ്പ്,किलोवॉल्ट
കിലോവാട്ട്,किलोवॅट
കിനെമാറ്റിക്സ്,किनेमॅटिक्स
കാൽമുട്ട് പോയിന്റ് വോൾട്ടേജ്,गुडघा पॉईंट व्होल्टेज
ഉരുണ്ടപിടി,नॉब
നോളജ് ബേസ്,पायाभूत माहिती
വിജ്ഞാന പ്രാതിനിധ്യം,ज्ञान प्रतिनिधित्व
L നെറ്റ്വർക്ക്,एल नेटवर्क
L വിഭാഗ ഫിൽട്ടർ,एल विभाग फिल्टर
ലജ്ജയും ലീഡും,अंतर आणि आघाडी
പ്രധാനം,चालू आहे
പവർ ഫാക്ടർ ലഹരി,उर्जा घटक मागे पडत आहे
മാരകമായ,लॅमिनेटेड
വിളക്ക്,दिवा
ലാപ്ടോപ്പ്,लॅपटॉप
ലേസർ ആവൃത്തി,लेसर वारंवारता
ഒളിഞ്ഞിരിക്കുന്ന പിശക്,सुप्त त्रुटी
ഒളിഞ്ഞിരിക്കുന്ന ചൂട്,सुप्त उष्णता
വാപ്തി,अक्षांश
അടുക്ക്,थर
കെട്ടിടത്തിന്റെ പ്ളാന്,लेआउट
ലേ layout ട്ട് പ്ലാൻ,लेआउट योजना
ഈയം,आघाडी
പ്രമുഖ ഘട്ടം,अग्रगण्य टप्पा
ചോർച്ച തടയുന്ന,गळती पुरावा
ചോർച്ച,गळती
പാട്ടത്തിനെടുത്ത സർക്യൂട്ട്,लीज्ड सर्किट
ലെന്സ്,लेन्स
ലെവൽ സൂചകം,स्तर निर्देशक
നേരിയ നിയന്ത്രണം,प्रकाश नियंत्रण
നേരിയ പേന,हलकी पेन
മിന്നൽ അരംഭം,लाइटनिंग एरेस्टर
രൂക്ഷമായ,लिमिटर
ആംപ്ലിഫയർ പരിമിതപ്പെടുത്തുന്നു,एम्पलीफायर मर्यादित करणे
വരി നഷ്ടം,ओळ तोटा
ലൈൻ ശബ്ദം,लाइन आवाज
വീക്ഷണരേഖ,दृष्टीक्षेप
ലൈൻ ഘട്ടം,लाइन फेज
ലൈൻ ട്രാൻസ്മിഷൻ,लाइन ट्रान्समिशन
ലൈൻ അൺലോഡുചെയ്തു,लाइन अनलोड केलेली
രേഖീയ ക്വാണ്ടിയർ,रेखीय क्वांटिझर
രേഖീയത,रेषात्मकता
ലൈൻ-കോക്സിയൽ,लाइन-कॉक्सियल
ലൈൻ-ഇക്സൈസർ,लाइन-इक्वलिझर
ലൈൻ-ആവൃത്തി,लाइन-फ्रिक्वेन्सी
ലൈൻ-ഇംപെഡൻസ്,लाइन-इम्पेडन्स
ലൈൻ-ക്വാർട്ടർ തരംഗദൈർഘ്യം,लाइन-क्वार्टर तरंगलांबी
ബന്ധം,दुवा
ലിങ്കറുകാരന്,लिंकर
ലിപ്-മൈക്രോഫോൺ,लिप-मायक्रोफोन
തത്സമയ സംപ്രേക്ഷണം,थेट प्रसारण
തത്സമയ സർക്യൂട്ട്,थेट सर्किट
തത്സമയ പരിപാടി,थेट कार्यक्रम
ഭാരം,लोड
ഭാരം താങ്ങാനുള്ള കഴിവ്,भार क्षमता
ചുമക്കുന്ന ശേഷി ലോഡുചെയ്യുക,भार वाहून नेण्याची क्षमता
സ്വഭാവം ലോഡുചെയ്യുക,लोड वैशिष्ट्य
ഇംബത ലോഡുചെയ്യുക,लोड प्रतिबाधा
ലോഡുചെയ്തു,भारित
ലോഡർ,लोडर
ലോഡിംഗ്,लोड करीत आहे
കോയിൽ ലോഡുചെയ്യുന്നു,लोडिंग कॉइल
ലോഡ്-ടെസ്റ്റ്,लोड-चाचणी
ലോലിറ്റി,लोब
ലോബ് ആന്റിന,लोब अँटेना
ലോക്കൽ ഏരിയ നെറ്റ്വർക്ക്,स्थानिक नेटवर्क
പ്രാദേശിക ബാറ്ററി,स्थानिक बॅटरी
പ്രാദേശിക ഓസ്സിലേറ്റർ,स्थानिक ऑसीलेटर
മരത്തടി,लॉग
ലോഗ് ബുക്ക്,लॉग बुक
ലോഗിൻ ചെയ്യുക (ലോഗിൻ ചെയ്യുക),लॉग इन (लॉग ऑन)
ലോഗ് ഓഫ് ചെയ്യുക (ലോഗ് out ട്ട് ചെയ്യുക),लॉग ऑफ (लॉग आउट)
ലോഗ് ഷീറ്റ്,लॉग पत्रक
ലോഗരിതം,लॉगरिदम
ലോഗരിത്മിക് ആംപ്ലിഫയർ,लॉगरिथमिक एम्पलीफायर
ലോഗരിഥമിക് അനുപാതം,लॉगरिथमिक गुणोत्तर
ലോഗരിഥമിക് പ്രതികരണം,लॉगरिथमिक प्रतिसाद
ലോഗരിത്മിക് സ്കെയിൽ,लॉगरिथमिक स्केल
പവേശിക്കുക,लॉगिंग
തര്ക്കശാസ്തം,तर्कशास्त्र
ലോജിക് ഗേറ്റ്,लॉजिक गेट
ലോജിക് പ്രവർത്തനം,तर्कशास्त्र ऑपरेशन
യുക്തിയുക്തമായ,तार्किक
ലോജിക്കൽ ഫ്രെയിം,तार्किक फ्रेम
ലോഗോ ഉൾപ്പെടുത്തൽ,लोगो घालणारा
ദേശാന്തരരേഖ,रेखांश
ലൂപ്പ്,लूप
ലൂപ്പ് ആന്റിന,लूप अँटेना
ലൂപ്പ് നേട്ടം,लूप गेन
ലൂപ്പ് ടെസ്റ്റ്,लूप चाचणी
അയഞ്ഞ കോൺടാക്റ്റ്,सैल संपर्क
അയഞ്ഞ കപ്ലിംഗ്,सैल कपलिंग
നഷ്ടമില്ലാത്ത ആന്റിന,लॉसलेस अँटेना
നഷ്ടമില്ലാത്ത കംപ്രഷൻ,लॉसलेस कॉम्प्रेशन
നഷ്ടം കംപ്രഷൻ,लॉसि कॉम्प्रेशन
ഉച്ചത്തിൽ (ശബ്ദം),मोठा आवाज (आवाज)
ഉച്ചഭാഷിണി,लाऊडस्पीकर
കുറഞ്ഞ ആവൃത്തി,कमी वारंवारता
താഴ്ന്ന നിലയിലുള്ള ഭാഷ,निम्न स्तरीय भाषा
കുറഞ്ഞ നഷ്ടപ്പെട്ട തീറ്റ,कमी तोटा फीडर
കുറഞ്ഞ നഷ്ടം വഴക്കമുള്ള കോക്സിയൽ കേബിൾ,कमी तोटा लवचिक कोएक्सियल केबल
കുറഞ്ഞ ശബ്ദം റിസീവർ,कमी आवाज रिसीव्हर
കുറഞ്ഞ പരിക്രമണ ഉപഗ്രഹം,कमी फिरणारी उपग्रह
കുറഞ്ഞ പാസ് ഫിൽട്ടർ,लो पास फिल्टर
കുറഞ്ഞ റിയാൻസ് എർത്ത്,कमी प्रतिक्रिया मिळवणे
കുറഞ്ഞ പ്രതിരോധ പാത,कमी प्रतिकार मार्ग
ലഗ്,Lug
ലളിനൻസ്,ल्युमिनेन्स
പിണ്ഡമായി,गठ्ठा
മാക്രോ ബ്ലോക്ക്,मॅक्रो ब्लॉक
മാക്രോ നിർവചനം,मॅक्रो व्याख्या
മാക്രോ വിഷൻ,मॅक्रो व्हिजन
മാന്ത്രിക കണ്ണ്,जादू डोळा
കാന്തം,चुंबक
കാന്തികക്ഷേത്രം,चुंबकीय क्षेत्र
കാന്തിക ഫ്ലക്സ്,चुंबकीय प्रवाह
കാന്തിക പോൾ,चुंबकीय खांब
കാന്തിക കൊടുങ്കാറ്റ്,चुंबकीय वादळ
മാഗ്നറ്റിക് സ്വിച്ച്,चुंबकीय स्विच
മാഗ്നറ്റിക് ടേപ്പ്,चुंबकीय टेप
കാന്തികത,चुंबकत्व
മെയിൽ ലയനം,मेल विलीनीकरण
അയക്കേണ്ട പട്ടിക,पत्रव्यवहाराची यादी
പ്രധാന കാരിയർ,मुख्य वाहक
നിലനിറുത്തുക,देखभाल
പരിപാലനം,देखभाल
പരിപാലന ടീം,देखभाल कार्यसंघ
ഭൂരിപക്ഷം കാരിയർ,बहुसंख्य वाहक
കോൺടാക്റ്റ് റിലേ നിർമ്മിക്കുക,संपर्क रिले बनवा
നിർമ്മിക്കുക-ബ്രേക്ക് സ്വിച്ച്,मेक-अँड ब्रेक स्विच
പുരുഷ-കണക്റ്റർ,नर-कनेक्टर
മനുഷ്യൻ ശബ്ദമുണ്ടാക്കി,माणसाने आवाज केला
മാനേജ്മെന്റ് വിവര സിസ്റ്റം (IS),व्यवस्थापन माहिती प्रणाली (एमआयएस)
കൃത്രിമം,हाताळले
സ്വമേധയാലുള്ള നിയന്ത്രണം,मॅन्युअल नियंत्रण
സ്വമേധയാലുള്ള രീതി,व्यक्तिचलित पद्धत
സുരക്ഷാ മുൻകരുതൽ മാനുവൽ,सुरक्षिततेची खबरदारी
സ്വമേധയാ പ്രവർത്തിക്കുന്നു,व्यक्तिचलितपणे ऑपरेट केले
നിര്മ്മാതാവ്,निर्माता
പൊയ്മുഖം,मुखवटा
മൂടാണ്,मस्की
ത്തണക്കാരന്,मास्कर
മറക്കുന്നു,मास्किंग
മാസ്കിംഗ് സ്വഭാവം,मास्किंग वर्तन
ഓഡിയോയുടെ മാസ്കിംഗ് പ്രഭാവം,ऑडिओचा मास्किंग प्रभाव
മാസ്കിംഗ് പരിധി,मास्किंग थ्रेशोल्ड
മാസ്കിംഗ് ടോൺ,मास्किंग टोन
കപ്പല്പായ്മരം,मास्ट
മാസ്റ്റ് റേഡിയേറ്റർ,मास्ट रेडिएटर
മാസ്റ്റർ നിയന്ത്രണം,मास्टर कंट्रोल
മാസ്റ്റർ ഓസ്കിൽറർ,मास्टर ऑसिलॅटरर
മാച്ച്-ഇംപെഡൻസ്,सामना-प्रतिबिंब
പൊരുത്തപ്പെടുന്ന നെറ്റ്വർക്ക്,मॅचिंग नेटवर्क
പൊരുത്തപ്പെടുന്ന സ്റ്റബ്,मॅचिंग स्टब
പൊരുത്തപ്പെടുന്ന ട്രാൻസ്ഫോർമർ,मॅचिंग ट्रान्सफॉर्मर
മെറ്റീരിയൽ-സംഭരണം,साहित्य-प्रक्रिया
മാട്രിക്സ്,मॅट्रिक्स
പരമാവധി,जास्तीत जास्त
പരമാവധി ഡിമാൻഡ് സൂചകം,जास्तीत जास्त मागणी निर्देशक
പരമാവധി പവർ ഡെൻസിറ്റി,जास्तीत जास्त उर्जा घनता
പരമാവധി സംവേദനക്ഷമത,जास्तीत जास्त संवेदनशीलता
പരമാവധി താപനില,जास्तीत जास्त तापमान
പരമാവധി ഉപയോഗയോഗ്യമായ ആവൃത്തി,जास्तीत जास्त वापरण्यायोग्य वारंवारता
പരമാവധി മൂല്യം,कमाल मूल्य
പരാജയപ്പെടാനുള്ള സമയം,अयशस्वी होण्याचा अर्थ
ശരാശരി മൂല്യം,म्हणजे मूल्य
അളന്ന സിഗ്നൽ,मोजलेले सिग्नल
അളവ്,मोजमाप
ഉപകരണം അളക്കുന്നു,डिव्हाइस मोजत आहे
ഉപകരണങ്ങൾ അളക്കുന്നു,मोजण्याचे उपकरणे
ഉപകരണം അളക്കുന്ന ഉപകരണം,मोजण्याचे साधन
ഫീൽഡ് ശക്തിയുടെ അളവ് അളക്കുന്നു,फील्ड सामर्थ्याचे मोजमाप
ടേപ്പ് അളക്കുന്നു,मोजपट्टी
യന്തനിര്മ്മാണം,यंत्रणा
മീഡിയ സെർവർ,मीडिया सर्व्हर
മധസ്ഥാനം,मध्यम
ഇടത്തരം ആവൃത്തി,मध्यम वारंवारता
ഇടത്തരം ഫ്രീക്വൻസി തരംഗം,मध्यम वारंवारता लाट
ഇടത്തരം വേവ് (MW),मध्यम लाट (मेगावॅट)
മെഗാ-ഓം,मेगा-ओहम
മെഗർ,मेगर
സ്മരണം,मेमरी
സാമഹമായ,मार्गदर्शक
മെനു ബാർ,मेनू बार
മെർക്കുറി സ്വിച്ച്,बुध स्विच
ലയിക്കുന്നു,विलीनीकरण
ദൂത്,संदेश
മെറ്റാഡാറ്റ,मेटाडेटा
മെറ്റൽ-ഓക്സൈഡ് അർദ്ധചാലകൻ ഡയോഡ്,मेटल-ऑक्साईड सेमीकंडक्टर डायोड
മെറ്റൽ-ഷീത്ത് കേബിൾ,मेटल-शीथ केबल
മാപിനി,मीटर
മീറ്ററിംഗ് പാനൽ,मीटरिंग पॅनेल
മൈക്ക,मीका
മൈക്ക-ഇൻസുലേഷൻ,मीका-इन्सुलेशन
മൈക്രോ-,सूक्ष्म-
മൈക്രോ ഘടകം,सूक्ष्म घटक
മൈക്രോ കമ്പ്യൂട്ടർ,सूक्ष्म संगणक
മൈക്രോ കൺട്രോളർ,मायक्रो-कंट्रोलर
മൈക്രോ ഇലക്ട്രോണിക്സ്,मायक्रो-इलेक्ट्रॉनिक्स
മൈക്രോഫോൺ,मायक्रोफोन
മൈക്രോഫോണിക്സ്,मायक्रोफोनिक्स
മൈക്രോപ്രൊസസ്സർ,मायक्रोप्रोसेसर
മൈക്രോ-വോൾട്ട് (എംവി),मायक्रो-व्होल्ट (एमव्ही)
മൈക്രോവേവ്,मायक्रोवेव्ह
മൈക്രോവേവ് ആന്റിന,मायक्रोवेव्ह अँटेना
മൈക്രോവേവ് ബീം,मायक्रोवेव्ह बीम
മിഡ്-ബാൻഡ്,मिड-बँड
കുടിയേറ്റം,स्थलांतर
മൈഗ്രേഷൻ പാത്ത്,स्थलांतर मार्ग
ചെറുതാക്കുക,सूक्ष्म
ചെറുതാക്കിയത്,लघुलेखित
ഏറ്റവും കുറഞ്ഞ,किमान
കുറഞ്ഞ താപനില,किमान तापमान
കുറഞ്ഞ ഉപയോഗയോഗ്യമായ ഫീൽഡ് കരുത്ത്,किमान वापरण्यायोग्य फील्ड सामर्थ्य
ന്യൂനപക്ഷ കാരിയർ,अल्पसंख्याक वाहक
തെറ്റി വായിക്കുക,गैरसमज
കൂട്ടിക്കലര്ത്തുക,मिसळा
മിക്സഡ് ശൂന്യത,मिश्रित ब्लँकिंग
സമ്മിശ്ര സമന്വയം,मिश्रित समक्रमण
മിക്സര്,मिक्सर
മിക്സർ ട്യൂബ്,मिक्सर ट्यूब
മിക്സിംഗ്,मिसळणे
സർക്യൂട്ട് മിക്സിംഗ്,मिक्सिंग सर्किट
മെന്നിക്,मेमोनिक
മെമ്മോണിക്സ്,मेमोनोनिक्स
ഇളക്കാവുന്ന,मोबाईल
മൊബൈൽ മൾട്ടിമീഡിയ ആപ്ലിക്കേഷൻ,मोबाइल मल्टीमीडिया अनुप्रयोग
മൊബൈൽ ടിവി,मोबाइल टीव्ही
മാതിരി,मोड
പരാജയത്തിന്റെ രീതി,अपयशाची पद्धत
പ്രചരിപ്പിക്കാനുള്ള രീതി,प्रसार मोड
മാതൃക,मॉडेल
മോഡം,मॉडेम
ആധുനിക എഫ്എം ട്രാൻസ്മിറ്റർ,आधुनिक एफएम ट्रान्समीटर
ആധുനിക ട്രെൻഡുകൾ,आधुनिक ट्रेंड
കോൺഫിഗറേഷന്റെ മോഡുകൾ,कॉन्फिगरेशनचे मोड
രൂപാന്തരപ്പെടുത്തുക,सुधारित करा
മൊഡ്യൂലേറ്റഡ് തുടർച്ചയായ തരംഗം,मॉड्युलेटेड सतत लाट
മൊഡ്യൂലേറ്റഡ് സിഗ്നൽ,मॉड्युलेटेड सिग्नल
മൊഡ്യൂലേറ്റഡ് വേവ്ഫോം,मॉड्युलेटेड वेव्हफॉर्म
മോഡുലേഷൻ,मॉड्यूलेशन
മോഡുലേഷൻ വ്യാപ്തി,मॉड्यूलेशन मोठेपणा
മോഡുലേഷൻ കഴിവ്,मॉड्युलेशन क्षमता
മോഡുലേഷൻ ആവൃത്തി,मॉड्युलेशन वारंवारता
മോഡുലേഷൻ സൂചിക,मॉड्युलेशन इंडेक्स
മോഡുലേഷൻ രേഖീയത,मॉड्यूलेशन रेषात्मकता
മോഡുലേഷൻ മീറ്റർ,मॉड्युलेशन मीटर
മോഡുലേഷൻ മോണിറ്റർ,मॉड्युलेशन मॉनिटर
മോഡുലേഷൻ ശതമാനം,मॉड्युलेशन टक्केवारी
മൊഡലേറ്റർ,मॉड्युलेटर
മൊഡ്യൂൾ,मॉड्यूल
ഈര്പ്പം,ओलावा
ആധിപത്യം,चालना
നിരന്തരം നിരീക്ഷിക്കുക,मॉनिटर
നിരീക്ഷണകരമായ,देखरेख
നിരീക്ഷണവും വിശകലന സാങ്കേതികതകളും,देखरेख आणि विश्लेषण तंत्र
നിരീക്ഷണവും നിയന്ത്രണവും,देखरेख आणि नियंत्रण
മോണിറ്ററിംഗ് സ്റ്റേഷൻ,देखरेख स्टेशन
മോണോക്രോം,मोनोक्रोम
മോണോഫോണിക് ട്രാൻസ്മിഷൻ,मोनोफोनिक ट्रान्समिशन
മോർഫ്,मॉर्फ
മോർഫിംഗ്,मॉर्फिंग
മോർഫിസം,मॉर्फिझम
മൊസൈക്,मोज़ेक
മദരബലാജം,मदरबोर्ड
ചലന നഷ്ടപരിഹാരം,मोशन भरपाई
ചലന കണക്കാക്കൽ,गती अंदाज
ചലന വെക്റ്റർ,मोशन वेक्टर
ചലന വീഡിയോ,मोशन व्हिडिओ
യന്തവാഹനം,मोटर
മോട്ടറോ ഓപ്പറേറ്റർ,मोटर ऑपरेटर
മോട്ടോർ സ്റ്റാർട്ടർ,मोटर स्टार्टर
മ .ണ്ട്,माउंट
ചുണ്ടെലി,माउस
മൗസ് ഇന്റർഫേസ്,माउस इंटरफेस
ചലനം,हालचाल
മൾട്ടി ചാനൽ വിപുലീകരണം,मल्टी चॅनेल विस्तार
മൾട്ടികാസ്റ്റിംഗ്,मल्टीकास्टिंग
മൾട്ടിചാനൽ സിഗ്നലുകൾ,मल्टीचेनेल सिग्नल
മൾട്ടിഡിറേജ് മൈക്രോഫോൺ,मल्टीडायरेक्शनल मायक्रोफोन
ബഹുഭാഷാ വ്യാഖ്യാനം,बहुभाषिक भाष्य
മൾട്ടിമീഡിയ,मल्टीमीडिया
മൾട്ടിമീഡിയ കിയോസ്ക്,मल्टीमीडिया कियोस्क
മണ്ട്മീറ്റർ,मल्टीमीटर
മൾട്ടിപാത്ത്,मल्टीपाथ
മൾട്ടിപാത്ത് സ്വീകരണം,मल्टीपाथ रिसेप्शन
മത്രാലയം,मल्टीफेस
പെരുക്കമായ,एकाधिक
ഒന്നിലധികം ആക്സസ് സിസ്റ്റം,एकाधिक प्रवेश प्रणाली
മസ്തീനകം,मल्टीप्लेक्स
മൾട്ടിപ്ലക്സർ,मल्टीप्लेक्सर
മൾട്ടിക്സിംഗ്,मल्टीप्लेक्सिंग
മൾട്ടിസ്റ്റേജ് ആംപ്ലിഫയർ,मल्टीस्टेज एम्पलीफायर
മൾട്ടിടാസ്കിംഗ്,मल्टीटास्किंग
മൾട്ടിവർവറ്റർ,मल्टीव्हिब्रेटर
മിണ്ടാത്ത,निःशब्द
പരസ്പര പെരുമാറ്റം,परस्पर आवाहन
പരസ്പര പ്രകോപനം,परस्पर प्रतिबाधा
പരസ്പര ഉൾപ്പെടുത്തൽ,परस्पर इंडक्टन्स
പരസ്പര ഇടപെടൽ,परस्पर हस्तक्षेप
നാനോ-സാങ്കേതികവിദ്യ,नॅनो-टेक्नॉलॉजी
ഇടുങ്ങിയത്,अरुंदबँड
ഇടുങ്ങിയ കാസ്റ്റിക്കൽ,अरुंदकास्टिंग
പ്രകൃതിദത്ത ഡ്രാഫ്റ്റ്,नैसर्गिक मसुदा
നാവിഗേറ്റർ,नेव्हिगेटर
നിഷേധിക്കുന്ന,नकारात्मक
നെഗറ്റീവ് പക്ഷപാതം,नकारात्मक पूर्वाग्रह
നെഗറ്റീവ് ചാർജ്,नकारात्मक शुल्क
നെഗറ്റീവ് ഫീഡ്ബാക്ക്,नकारात्मक अभिप्राय
നെഗറ്റീവ് കൊടുമുടി,नकारात्मक शिखर
നെഗറ്റീവ് പ്രതിരോധം,नकारात्मक प्रतिकार
മൊത്തം നേട്ടം,निव्वळ फायदा
മൊത്തം നഷ്ടം,निव्वळ तोटा
നെറ്റിക്യൂനെറ്റ്,नेटिक्वेट
നെറ്റ്വർക്ക്,नेटवर्क
നെറ്റ്വർക്ക് അനലൈസർ,नेटवर्क विश्लेषक
നെറ്റ്വർക്ക് ഫയൽ സിസ്റ്റം,नेटवर्क फाइल सिस्टम
നെറ്റ്വർക്ക് ആസൂത്രണം,नेटवर्क नियोजन
നെറ്റ്വർക്ക് അവസാനിപ്പിക്കൽ,नेटवर्क टर्मिनेशन
നെറ്റ്വറിംഗ്,नेटवर्किंग
നിക്ഷ്പക്ഷമായ,तटस्थ
നിർവീര്യമാക്കൽ,तटस्थीकरण
വാർത്താ റൂം ഓട്ടോമേഷൻ,न्यूज रूम ऑटोमेशन
കാലികമായ,Nebe
മാടം,कोनाडा
ലോഡ് ടെസ്റ്റ് ഇല്ല,लोड चाचणी नाही
നോഡ്,नोड
ശബ്ദം,आवाज
ശബ്ദ രൂപം,आवाज आकृती
ശബ്ദ ഫിൽട്ടർ,आवाज फिल्टर
ശബ്ദ നില,आवाज मजला
നോയ്സ് ഗേറ്റ്,आवाज गेट
ശബ്ദ പ്രതിരോധശേഷി,आवाज प्रतिकारशक्ती
ശബ്ദ കൊലയാളി,आवाज किलर
ശബ്ദ നില,आवाजाची पातळी
ശബ്ദം ശക്തി,आवाज शक्ती
ശബ്ദത്തിന്റെ ആകൃതിയിലുള്ള അളവ്,ध्वनी आकाराचे क्वांटिझर
ശബ്ദ ഉറവിടം,आवाज स्रोत
ശബ്ദം അടിച്ചമർത്തൽ സർക്യൂട്ട്,आवाज दडपशाही सर्किट
ശബ്ദം അടിച്ചമർ,आवाज सप्रेसर
ശബ്ദ താപനില,आवाज तापमान
ശബ്ദ താപനില,आवाज तापमान
ശബ്ദം ത്രികോണം,आवाज त्रिकोण
നോയ്സ് വോൾട്ടേജ്,आवाज व्होल्टेज
ശബ്ദമില്ലാത്ത,गोंगाट
ശബ്ദമില്ലാത്ത കോഡിംഗ്,गोंगाट नसलेले कोडिंग
ഗൗരവ സ്വീകരണം,गोंगाट करणारा रिसेप्शन
നാമമാത്രമായ ഉപയോഗയോഗ്യമായ ഫീൽഡ് ശക്തി,नाममात्र वापरण्यायोग्य फील्ड सामर्थ्य
നോൺ-ഡോറിസിറ്റോണൽ മൈക്രോഫോൺ,डायरेसिटोनल मायक्रोफोन
ഇൻഡക്റ്റീവ് ലോഡ്,नॉन-इंडिक्वक्टिव्ह लोड
ധനരഹിതമായ പ്രതിരോധം,नॉन-इंडिक्टिव्ह प्रतिकार
നോൺ-സിനോസോയ്ഡൽ തരംഗം,नॉन-सिनोसॉइडल वेव्ह
അസ്ഥിരമല്ലാത്ത മെമ്മറി,नॉन-अस्थिर मेमरी
കവാടം,किंवा गेट
സാധാരണ വേഗത,सामान्य वेग
