Marathi,Kannada
परस्परावलंबी,ಪರಸ್ಪರ ಅವಲಂಬಿತ
परस्पर प्रसार,ಪರಸ್ಪರ ಪ್ರಸರಣ
इंटरफेस पृष्ठ,ಇಂಟರ್ಫೇಸ್ ಪುಟ
क्रॉस फिल,ಅಡ್ಡ ಭರ್ತಿ
इंटरफेस कोन,ಇಂಟರ್ಫೇಸ್ ಕೋನ
"हस्तक्षेप, हस्तक्षेप, अडथळा","ಹಸ್ತಕ್ಷೇಪ, ಅಡಚಣೆ, ಅಡಚಣೆ"
अंतरगॅलेक्टिक,ಇಂಟರ್ ಗ್ಯಾಲಕ್ಟಿಕ್
"आतील, आतील, आतील (v.), आतील, आतील, आतील (v.)","ಒಳ, ಒಳ, ಒಳ (ವಿ.), ಒಳ, ಒಳ, ಒಳ (ವಿ.)"
"synapse, synapse","ಸಿನಾಪ್ಸ್, ಸಿನಾಪ್ಸ್"
"मध्यवर्ती, दुय्यम, मध्य, मध्य","ಮಧ್ಯಂತರ, ಮಾಧ್ಯಮಿಕ, ಮಧ್ಯಮ, ಮಧ್ಯಮ"
intermetallic,ಇಂಟರ್ಮೆಟಾಲಿಕ್
"मधूनमधून, मधूनमधून","ಮಧ್ಯಂತರ, ಮಧ್ಯಂತರ"
intermolecular,ಅಂತರ ಅಣು
अंतर्गत,ಆಂತರಿಕ
आंतरराष्ट्रीय,ಅಂತಾರಾಷ್ಟ್ರೀಯ
इंटरस्टिशियल,ತೆರಪಿನ
आंतरग्रहीय,ಅಂತರಗ್ರಹ
इंटरपोलेशन,ಇಂಟರ್ಪೋಲೇಷನ್
अर्थपूर्णता,ಅರ್ಥಪೂರ್ಣತೆ
"निर्वाचक, दुभाषी","ಇಲೆಕ್ಟರ್, ಇಂಟರ್ಪ್ರಿಟರ್"
व्यत्यय आणणारा,ಅಡ್ಡಿಪಡಿಸುವವನು
छेदन करणारा,ಛೇದಿಸುತ್ತಿದೆ
"छेदनबिंदू, छेदनबिंदू, छेदनबिंदू","ಛೇದಕ, ಛೇದನ, ಛೇದನ"
मध्यांतर,ಮಧ್ಯಂತರ
इंटरस्टेलर,ಅಂತರತಾರಾ
इंटरस्टिशियल,ತೆರಪಿನ
"अंतर, अंतर","ಅಂತರ, ಅಂತರ"
बंद,ಮುಚ್ಚಿ
शेवटी,ಕೊನೆಯಲ್ಲಿ
आंतरपरमाणू,ಪರಸ್ಪರ ಪರಮಾಣು
"नाझ (वारसा), अंतर (अंतर्गत)","ನಾಜ್ (ಆನುವಂಶಿಕವಾಗಿ), ಅಂತರ (ಆಂತರಿಕ)"
खात्रीने,ಖಚಿತವಾಗಿ
"शोध, शोध","ಆವಿಷ್ಕಾರ, ಆವಿಷ್ಕಾರ"
"व्यस्त, उलट, विरुद्ध","ವಿಲೋಮ, ವಿಲೋಮ, ವಿರುದ್ಧ"
"उलटा, उलटा","ವಿಲೋಮ, ವಿಲೋಮ"
प्रतिनिधित्व करणे,ಪ್ರತಿನಿಧಿಸಲು
"व्यस्त, व्यस्त","ವಿಲೋಮ, ವಿಲೋಮ"
आंधळा,ಬ್ಲೈಂಡ್
गढूळ द्रव,ಪ್ರಕ್ಷುಬ್ಧ ದ್ರವ
अदृश्यता,ಅದೃಶ್ಯತೆ
अदृश्य,ಅಗೋಚರ
आयन,ಅಯಾನು
आयनिक,ಅಯಾನಿಕ್
ionizable,ಅಯಾನೀಕರಿಸಬಲ್ಲ
"आयनीकरण करणे, आयनीकरण करणे","ಅಯಾನೀಕರಿಸಲು, ಅಯಾನೀಕರಿಸಲು"
"ionosphere, ionosphere","ಅಯಾನುಗೋಳ, ಅಯಾನುಗೋಳ"
ionosphere,ಅಯಾನುಗೋಳ
बुबुळ,ಐರಿಸ್
विकिरणित,ವಿಕಿರಣಗೊಂಡಿತು
विकिरण,ವಿಕಿರಣ
तर्कहीन,ಅಭಾಗಲಬ್ಧ
"भरून न येणारे, भरून न येणारे, भरून न येणारे","ಸರಿಪಡಿಸಲಾಗದ, ಸರಿಪಡಿಸಲಾಗದ, ಸರಿಪಡಿಸಲಾಗದ"
अनियमित,ಅನಿಯಮಿತ
अपरिवर्तनीय,ಬದಲಾಯಿಸಲಾಗದ
फिरत आहे,ತಿರುಗುತ್ತಿದೆ
"isotropic, isotropic वक्र","ಐಸೊಟ್ರೊಪಿಕ್, ಐಸೊಟ್ರೊಪಿಕ್ ಕರ್ವ್"
Sapantropically,ಸಪಾನ್ಟ್ರೋಪಿಕಲ್
"मी सिग्नल करतो, मी सिग्नल करतो","ನಾನು ಸಂಕೇತ, ನಾನು ಸಂಕೇತ"
"isobars, isotopes","ಐಸೊಬಾರ್‌ಗಳು, ಐಸೊಟೋಪ್‌ಗಳು"
"isobaric, संतुलित, संतुलित","ಐಸೊಬಾರಿಕ್, ಸಮತೋಲಿತ, ಸಮತೋಲಿತ"
"समस्थानिक रेखा, समस्थानिक रेखा","ಐಸೊಮೆಟ್ರಿಕ್ ಲೈನ್, ಐಸೊಟೋನಿಕ್ ಲೈನ್"
iso-ionic,ಐಸೊ-ಅಯಾನಿಕ್
एकसंध,ಏಕರೂಪದ
सिंक ओळ,ಸಿಂಕ್ರೊನಸ್ ಲೈನ್
समकालिक गती,ಸಿಂಕ್ರೊನಸ್ ವೇಗ
सममितीय,ಸಮಮಾಪನ
इक्विपटेन्शिअल,ಈಕ್ವಿಪೊಟೆನ್ಷಿಯಲ್
सम-उत्साही,ಸಮಾನ ಶಕ್ತಿಯುತ
"समभुज (v.), समद्विभुज रेषा (सं.)","ಸಮಬಾಹು (v.), ಸಮದ್ವಿಬಾಹು ರೇಖೆ (ed.)"
"वेगळे करणे, (अ‍ॅड.), वेगळे करणे","ಬೇರ್ಪಡಿಸಲು, (adj.), ಪ್ರತ್ಯೇಕಿಸಲು"
"अलिप्त, अलिप्त, एकल","ಪ್ರತ್ಯೇಕ, ಪ್ರತ್ಯೇಕ, ಏಕ"
"वेगळे करणे, वेगळे करणे, वेगळे करणे","ಪ್ರತ್ಯೇಕತೆ, ಪ್ರತ್ಯೇಕತೆ, ಪ್ರತ್ಯೇಕತೆ"
isomer,ಐಸೋಮರ್
isomer,ಐಸೋಮರ್
आयसोमेरिझम,ಐಸೋಮೆರಿಸಂ
"isometric, tritezole, cubic, isometric","ಸಮಮಾಪನ, ತ್ರಿಕೋನ, ಘನ, ಸಮಮಾಪನ"
समरूपता,ಐಸೊಮಾರ್ಫಿಸಮ್
समरूपी,ಐಸೊಮಾರ್ಫಿಕ್
isotherm,ಐಸೊಥರ್ಮ್
isotherm,ಐಸೊಥರ್ಮ್
समस्थानिक,ಸಮಸ್ಥಾನಿಗಳು
समस्थानिक,ಸಮಸ್ಥಾನಿಗಳು
समस्थानिक,ಐಸೊಟ್ರೊಪಿಕ್
वर्तुळाकार रेषा,ವೃತ್ತಾಕಾರದ ರೇಖೆ
समरूपता,ಐಸೊಮಾರ್ಫಿಸಮ್
पुनरावृत्ती,ಪುನರಾವರ್ತನೆ
आंतरिक अर्धसंवाहक,ಆಂತರಿಕ ಅರೆವಾಹಕ
जॅम इंटरफेरोमीटर,ಜಾಮ್ ಇಂಟರ್ಫೆರೋಮೀಟರ್
"धक्का, प्रतिक्षेप","ಎಳೆತ, ಮರುಕಳಿಸುವಿಕೆ"
"जेट, डोके","ಜೆಟ್, ತಲೆ"
जेट-रॉकेट प्रणोदन,ಜೆಟ್-ರಾಕೆಟ್ ಪ್ರೊಪಲ್ಷನ್
जे-जे जोडणी,ಜೆ-ಜೆ ಜೋಡಣೆ
आनंदी वाकलेला,ಜಾಲಿ ಬಾಗಿದ
जूल-उष्णता,ಜೌಲ್-ಶಾಖ
ज्युलमीटर,ಜೌಲ್ಮೀಟರ್
जूल-थॉमसन प्रभाव,ಜೌಲ್-ಥಾಮ್ಸನ್ ಪರಿಣಾಮ
जूल,ಜೌಲ್
"कुदळ, उडी, बासरी","ಗುದ್ದಲಿ, ಜಿಗಿತ, ಕೊಳಲು"
करार,ಒಪ್ಪಂದ
संगमाचे ठिकाण,ಸಂಗಮ ಸ್ಥಳ
योग्य अक्षर,ಸರಿಯಾದ ಉಚ್ಚಾರಾಂಶ
"kesanidhi, निकटता","ಕೇಶನಿಧಿ, ಸಾಮೀಪ್ಯ"
"कॅलिडोस्कोप, कॅलिडोस्कोप","ಕೆಲಿಡೋಸ್ಕೋಪ್, ಕೆಲಿಡೋಸ್ಕೋಪ್"
"कप्पा मेसन्स, के-मेसन्स","ಕಪ್ಪ ಮೇಸನ್ಸ್, ಕೆ-ಮೇಸನ್ಸ್"
कॅथोड,ಕ್ಯಾಥೋಡ್
घानायन,ಘನಯಾನ್
के-बँड,ಕೆ-ಬ್ಯಾಂಡ್
के-कॅप्चर,ಕೆ-ಕ್ಯಾಪ್ಚರ್
k-रिसेप्टर,ಕೆ-ಗ್ರಾಹಕ
केल्विन अंदाजे,ಕೆಲ್ವಿನ್ ಅಂದಾಜು
एकजिनसीपणाचे एकक,ಏಕರೂಪತೆಯ ಘಟಕ
केर सेल,ಕೆರ್ ಕೋಶ
"किल्ली, पडदा, किल्ली","ಕೀ, ಪರದೆ, ಕೀ"
"की बोर्ड, पडदा बार","ಕೀ ಬೋರ್ಡ್, ಕರ್ಟನ್ ಬಾರ್"
सुरुवातीचा स्वर,ಆರಂಭಿಕ ಸ್ವರ
की नाडी,ಪ್ರಮುಖ ನಾಡಿ
मुख्य संज्ञा,ಪ್ರಮುಖ ಪದ
प्रक्षेपण,ಪ್ರೊಜೆಕ್ಷನ್
प्रतिकार,ಪ್ರತಿರೋಧ
किलो,ಕೇಜಿ
किलोज्युल,ಕಿಲೋಜೌಲ್
किलोपारसेक,ಕಿಲೋಪಾರ್ಸೆಕ್
किलोटन बॉम्ब,ಕಿಲೋಟನ್ ಬಾಂಬ್
किनेमॅटिक,ಚಲನಶಾಸ್ತ್ರ
पूर्णपणे गतिमान,ಸಂಪೂರ್ಣವಾಗಿ ಕ್ರಿಯಾತ್ಮಕವಾಗಿ
"गतीशील, गतिमान","ಚಲನಶೀಲ, ಕ್ರಿಯಾತ್ಮಕ"
गतिमानपणे,ಕ್ರಿಯಾತ್ಮಕವಾಗಿ
फ्रॅक्चर,ಮುರಿತ
klystron,ಕ್ಲೈಸ್ಟ್ರಾನ್
तीक्ष्ण धार,ಚೂಪಾದ ಅಂಚು
kruskal सीमा,ಕ್ರುಸ್ಕಲ್ ಗಡಿ
थर्मोजेनिक,ಥರ್ಮೋಜೆನಿಕ್
लेबल,ಲೇಬಲ್
"चिन्हांकित, कोरलेले, लेबल केलेले","ಗುರುತಿಸಲಾಗಿದೆ, ಕೆತ್ತಲಾಗಿದೆ, ಲೇಬಲ್ ಮಾಡಲಾಗಿದೆ"
प्रयोगशाळा,ಪ್ರಯೋಗಾಲಯ
शिडी,ಏಣಿ
घड्याळाच्या उलट दिशेने,ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ
"घड्याळाच्या उलट दिशेने, डावी ध्रुवीयता","ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ, ಎಡ ಧ್ರುವೀಕರಣ ರೋಟರ್"
पुढे आणि मागे,ಹಿಂದಕ್ಕೆ ಮತ್ತು ಮುಂದಕ್ಕೆ
Lagrange प्रसारण,ಲಾಗ್ರೇಂಜ್ ಪ್ರಸಾರ
Lagrangianism,ಲಗ್ರಾಂಜಿಯನಿಸಂ
कोकरू निर्मिती,ಕುರಿಮರಿ ಸೃಷ್ಟಿ
फळी बोर्ड,"ಹಲಗೆ, ಹಲಗೆ"
पृष्ठीय प्लेट,ಡಾರ್ಸಲ್ ಪ್ಲೇಟ್
"पृष्ठभाग प्रवाह, पातळी प्रवाह","ಮೇಲ್ಮೈ ಹರಿವು, ಮಟ್ಟದ ಹರಿವು"
"प्लेटिंग, पॅनेल, लेव्हल, लेयर बाँड","ಲೋಹಲೇಪ, ಫಲಕ, ಮಟ್ಟ, ಪದರದ ಬಂಧ"
स्तरीकरण,ಶ್ರೇಣೀಕರಣ
लॅमिना,ಲ್ಯಾಮಿನಾ
"दिवा, दिवा","ದೀಪ, ದೀಪ"
"काजल, दीप काजल","ಕಾಜಲ್, ದೀಪ್ ಕಾಜಲ್"
lande-interval नियम,ಲ್ಯಾಂಡೆ-ಮಧ್ಯಂತರ ನಿಯಮ
लांडे विभाजन घटक,ಲ್ಯಾಂಡೆ ವಿಭಜಿಸುವ ಅಂಶ
लँडिंग,ಲ್ಯಾಂಡಿಂಗ್
"सूक्ष्म घर्षण, लॅमिनेशन, पोशाख","ಸೂಕ್ಷ್ಮ ಸವೆತ, ಲ್ಯಾಮಿನೇಶನ್, ಉಡುಗೆ"
larmore वारंवारता,ಲಾರ್ಮೋರ್ ಆವರ್ತನ
larmore precession,ಲಾರ್ಮೋರ್ ಪೂರ್ವಭಾವಿ
लेसर,ಲೇಸರ್
लेझरायझेशन,ಲೇಸರೀಕರಣ
गुप्त,ರಹಸ್ಯ
"पार्श्व, बाजूकडील, बाजूकडील","ಲ್ಯಾಟರಲ್, ಲ್ಯಾಟರಲ್, ಲ್ಯಾಟರಲ್"
"अक्षांश, अक्षांश","ಅಕ್ಷಾಂಶ, ಅಕ್ಷಾಂಶ"
"जाळी, जाळी","ಜಾಲರಿ, ಜಾಲರಿ"
laue वर्ग,ಲಾವ್ ವರ್ಗ
प्रक्षेपण,ಉಡಾವಣೆ
प्रक्षेपण,ಉಡಾವಣೆ
लाँच प्लॅटफॉर्म,ಉಡಾವಣಾ ವೇದಿಕೆ
वस्तुमान गुणोत्तर कायदा,ಸಾಮೂಹಿಕ ಅನುಪಾತ ಕಾನೂನು
एकाधिक गुणोत्तर नियम,ಬಹು ಅನುಪಾತದ ನಿಯಮ
"स्तर, स्तर","ಪದರ, ಮಟ್ಟ"
एल-बँड,ಎಲ್-ಬ್ಯಾಂಡ್
"आघाडी, आघाडी, आघाडी, आघाडी, आघाडी","ಮುನ್ನಡೆ, ಮುನ್ನಡೆ, ಮುನ್ನಡೆ, ಮುನ್ನಡೆ, ಮುನ್ನಡೆ"
पुढे,ಮುಂದೆ
"चुना, गळती (Cr.), Risen Line, च्यवन","ಲೈಮ್, ಲೀಕಿಂಗ್ (Cr.), ರೈಸನ್ ಲೈನ್, ಚ್ಯವನ್"
"चघळणे, गंजणे, गळणे","ಚೂಯಿಂಗ್, ತುಕ್ಕು, ಸೋರಿಕೆ"
"किमान, किमान, किमान","ಕನಿಷ್ಠ, ಕನಿಷ್ಠ, ಕನಿಷ್ಠ"
किमान गणना,ಕನಿಷ್ಠ ಎಣಿಕೆ
कुंडीची तार,ತಾಳ ತಂತಿ
Leduc प्रभाव,ಲೆಡಕ್ ಪರಿಣಾಮ
वैध ओम,ಮಾನ್ಯ ಓಮ್
- इलेक्ट्रॉन,- ಎಲೆಕ್ಟ್ರಾನ್
लांबीची मर्यादा,ಉದ್ದದ ನಿರ್ಬಂಧ
वाढवणे,ಉದ್ದನೆ
लेन्स,ಮಸೂರ
लेन्झचा कायदा,ಲೆನ್ಜ್ ಕಾನೂನು
सपाट बोगदा,ಸಮತಟ್ಟಾದ ಸುರಂಗ
क्षैतिज उड्डाण,ಸಮತಲ ವಿಮಾನ
"समतल करणे, समतल करणे","ಲೆವೆಲಿಂಗ್, ಲೆವೆಲಿಂಗ್"
"क्षैतिज स्क्रू, लेव्हलिंग स्क्रू","ಅಡ್ಡ ಸ್ಕ್ರೂ, ಲೆವೆಲಿಂಗ್ ಸ್ಕ್ರೂ"
आत्मविश्वास पातळी,ಆತ್ಮವಿಶ್ವಾಸದ ಮಟ್ಟ
महत्त्व पातळी,ಪ್ರಾಮುಖ್ಯತೆಯ ಮಟ್ಟ
"क्षैतिज पृष्ठ, सपाट पृष्ठ, समतुल्य पृष्ठ","ಸಮತಲ ಪುಟ, ಫ್ಲಾಟ್ ಪೇಜ್, ಈಕ್ವಿಪೊಟೆನ್ಷಿಯಲ್ ಪೇಜ್"
"लीव्हर, लीव्हर","ಲಿವರ್, ಲಿವರ್"
आभासी दोलन,ವರ್ಚುವಲ್ ಆಂದೋಲನ
"लिडर, लेझर इन्फ्रारेड रडार","ಲಿಡಾರ್, ಲೇಸರ್ ಇನ್ಫ್ರಾರೆಡ್ ರಾಡಾರ್"
"आयुष्य, वय","ಜೀವನ, ವಯಸ್ಸು"
"लिफ्ट, लिफ्ट","ಎತ್ತು, ಎತ್ತು"
विमोचन क्षण,ವಿಮೋಚನೆಯ ಕ್ಷಣ
"लहान, प्रकाश, मंद, लहान, लहान, 6 प्रकाश","ಸಣ್ಣ, ಬೆಳಕು, ಮಂದ, ಚಿಕ್ಕ, ಚಿಕ್ಕ, 6 ಬೆಳಕು"
"समशीतोष्ण., प्रकाश","ಸಮಶೀತೋಷ್ಣ., ಬೆಳಗು"
वीज,ಮಿಂಚು
प्रकाश वर्ष प्रकाश वर्ष,ಬೆಳಕಿನ ವರ್ಷ ಬೆಳಕಿನ ವರ್ಷ
"एकसंध, एकसंध, एकसंध","ಏಕರೂಪದ, ಏಕರೂಪದ, ಏಕರೂಪದ"
"मर्यादा, किरकोळ","ಮಿತಿ, ಕನಿಷ್ಠ"
"मर्यादा, मर्यादा, टोक","ಮಿತಿ, ಮಿತಿ, ವಿಪರೀತ"
वर्तमान मर्यादा,ಪ್ರಸ್ತುತ ಮಿತಿ
"रेषा, रेषा, लंबवर्तुळाकार","ರೇಖೆ, ರೇಖೆ, ದೀರ್ಘವೃತ್ತ"
"रेखीय, रेखीय, रेखीय","ರೇಖೀಯ, ರೇಖೀಯ, ರೇಖೀಯ"
रेखीयकरण,ರೇಖೀಯೀಕರಣ
"एकसंधता, रेखीयता","ಏಕತಾನತೆ, ರೇಖೀಯತೆ"
"एकेरी, रेखीय","ಏಕವಾಗಿ, ರೇಖೀಯವಾಗಿ"
ओळ संभाव्य,ಸಾಲಿನ ಸಂಭಾವ್ಯ
रेखीय अपूर्णता,ರೇಖೀಯ ಅಪೂರ್ಣತೆ
स्ट्रोक लाइन,ಸ್ಟ್ರೋಕ್ ಲೈನ್
रेखीय स्पेक्ट्रम,ರೇಖೀಯ ವರ್ಣಪಟಲ
लाइन व्होल्टेज,ಲೈನ್ ವೋಲ್ಟೇಜ್
"बंध, तार, साखळी, ग्रंथी, दुवा","ಬಂಧ, ದಾರ, ಸರಪಳಿ, ಗ್ರಂಥಿ, ಕೊಂಡಿ"
द्रवीकरण,ದ್ರವೀಕರಣ
द्रवरूप,ದ್ರವೀಕೃತ
द्रवरूप,ದ್ರವೀಕೃತ
द्रवपदार्थ,ದ್ರವ
द्रव साठा,ದ್ರವ ಜಲಾಶಯ
लिक्विड क्रिस्टल,ದ್ರವ ಸ್ಫಟಿಕ
तरलता,ದ್ರವತೆ
द्रव-चालित रॉकेट,ದ್ರವ ಚಾಲಿತ ರಾಕೆಟ್
lisaju आकडेवारी,ಲಿಸಾಜು ಅಂಕಿಅಂಶಗಳು
"यादी, यादी","ಪಟ್ಟಿ, ಪಟ್ಟಿ"
"सूची, सूची","ಪಟ್ಟಿ, ಪಟ್ಟಿ"
कचरा,ಕಸ
थेट कार्यक्रम,ನೇರ ಕಾರ್ಯಕ್ರಮ
इलेक्ट्रिक वायर,ವಿದ್ಯುತ್ ತಂತಿ
"भार, भार, भार, भार, भार","ಲೋಡ್, ಲೋಡ್, ಲೋಡ್, ಲೋಡ್, ಲೋಡ್"
चुंबक दगड,ಮ್ಯಾಗ್ನೆಟ್ ಕಲ್ಲು
"स्थानिक, स्थानिक","ಸ್ಥಳೀಯ, ಸ್ಥಳೀಯ"
स्थानिक मॅक्सवेल,ಸ್ಥಳೀಯ ಗರಿಷ್ಠ
"स्थान, स्थान, स्थान, स्थान, स्थान","ಸ್ಥಳ, ಸ್ಥಳ, ಸ್ಥಳ, ಸ್ಥಳ, ಸ್ಥಳ"
संलग्न दोष,ಬೌಂಡ್ ತಪ್ಪು
"तलाक, माल","ತಲಾಖ್, ರವಾನೆ"
"locus, locus","ಲೋಕಸ್, ಲೋಕಸ್"
चुंबक दगड,ಮ್ಯಾಗ್ನೆಟ್ ಕಲ್ಲು
लॉगरिदमिक,ಲಾಗರಿಥಮಿಕ್
तर्कशास्त्र,ತರ್ಕಶಾಸ್ತ್ರ
वाजवी,ಸಮಂಜಸವಾದ
"लॉजिस्टिक्स, ऑपरेशन्स सायन्स","ಲಾಜಿಸ್ಟಿಕ್ಸ್, ಆಪರೇಷನ್ ಸೈನ್ಸ್"
लंडन वेंडरवाल आकर्षणे,ಲಂಡನ್ ವಾಂಡರ್ವಾಲ್ಸ್ ಆಕರ್ಷಣೆಗಳು
रिमोट ट्रान्समिशन,ರಿಮೋಟ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್
"रेखांश, रेखांश","ರೇಖಾಂಶ, ರೇಖಾಂಶ"
रेविनेचचे रेखांश,ರವಿನೆಚ್ ರೇಖಾಂಶ
"रेखांशाचा, रेखांशाचा",ಉದ್ದುದ್ದವಾದ
लांब स्वर,ದೀರ್ಘ ಸ್ವರ
"loop, loop, loop (ed.), loop (v.), prasand","ಲೂಪ್, ಲೂಪ್, ಲೂಪ್ (ಸಂ.), ಲೂಪ್ (ವಿ.), ಪ್ರಸಂಡ್"
सैलपणे बांधलेले,ಸಡಿಲವಾಗಿ ಬಂಧಿಸಲಾಗಿದೆ
"विरळ पॅक, पॅक","ವಿರಳವಾಗಿ ಪ್ಯಾಕ್ ಮಾಡಲಾಗಿದೆ, ಪ್ಯಾಕ್ ಮಾಡಲಾಗಿದೆ"
lorents fittsgerald आकुंचन,ಲಾರೆಂಟ್‌ನ ಫಿಟ್ಜ್‌ಗೆರಾಲ್ಡ್ ಸಂಕೋಚನ
तोटा मुक्त ओळ,ನಷ್ಟ ಮುಕ್ತ ಲೈನ್
सडलेले डायलेक्ट्रिक,ಕೊಳೆತ ಡೈಎಲೆಕ್ಟ್ರಿಕ್
शक्ती,ಶಕ್ತಿ
"कमी दाबाचे क्षेत्र, नैराश्य","ಕಡಿಮೆ ಒತ್ತಡದ ಪ್ರದೇಶ, ಖಿನ್ನತೆ"
"तिरस्कार, कमी","ತಿರಸ್ಕಾರ, ಕಡಿಮೆ"
"सर्वात कमी, सर्वात लहान","ಕಡಿಮೆ, ಚಿಕ್ಕದು"
निकृष्ट व्हॅक्यूम,ಕೆಳಮಟ್ಟದ ನಿರ್ವಾತ
प्रकाशमानता,ಪ್ರಕಾಶಮಾನತೆ
संदीप्ती,ಸಂದೀಪ್ತಿ
तेजस्वी,ವಿಕಿರಣ
ज्योत.,ಜ್ವಾಲೆ.
"दीप, प्रदीपी, ज्योती-","ದೀಪ್, ಪ್ರದೀಪಿ, ಜ್ಯೋತಿ-"
चंद्र दिवस,ಚಂದ್ರನ ದಿನ
चंद्रग्रहण,ಚಂದ್ರ ಗ್ರಹಣ
चंद्र उपग्रह,ಚಂದ್ರನ ಉಪಗ್ರಹ
चंद्र टप्प्यात बदल,ಚಂದ್ರನ ಹಂತದ ಬದಲಾವಣೆ
लक्स,ಲಕ್ಸ್
लिमन मालिका,ಲೈಮನ್ ಸರಣಿ
स्थूल,ಒಟ್ಟು
स्थूल,ಒಟ್ಟು
"मॅजिक लँटर्न, सचित्र कंदील","ಮ್ಯಾಜಿಕ್ ಲ್ಯಾಂಟರ್ನ್, ಪಿಕ್ಟೋರಿಯಲ್ ಲ್ಯಾಂಟರ್ನ್"
"माया क्रमांक, जादूचा क्रमांक, स्थायी क्रमांक","ಮಾಯಾ ಸಂಖ್ಯೆ, ಮ್ಯಾಜಿಕ್ ಸಂಖ್ಯೆ, ಶಾಶ್ವತ ಸಂಖ್ಯೆ"
चुंबकीयदृष्ट्या,ಕಾಂತೀಯವಾಗಿ
चुंबकीय,ಕಾಂತೀಯ
चुंबकीय प्रतिरोधक,ಕಾಂತೀಯ ಪ್ರತಿರೋಧಕ
चुंबकीकरण,ಕಾಂತೀಯಗೊಳಿಸುವಿಕೆ
चुंबकीकरण,ಕಾಂತೀಕರಣ
चुंबकत्व,ಕಾಂತೀಯತೆ
चुंबक थर्मल प्रभाव,ಮ್ಯಾಗ್ನೆಟ್ ಉಷ್ಣ ಪರಿಣಾಮ
चुंबक हायड्रोडायनामिक्स,ಮ್ಯಾಗ್ನೆಟ್ ಹೈಡ್ರೊಡೈನಾಮಿಕ್ಸ್
चुंबक हायड्रोस्टॅटिक्स,ಮ್ಯಾಗ್ನೆಟ್ ಹೈಡ್ರೋಸ್ಟಾಟಿಕ್ಸ್
मॅग्नेटोमीटर,ಮ್ಯಾಗ್ನೆಟೋಮೀಟರ್
मॅग्नेटन,ಮ್ಯಾಗ್ನೆಟನ್
चुंबक मंडळ,ಮ್ಯಾಗ್ನೆಟ್ ವೃತ್ತ
स्थिर चुंबकत्व,ಸ್ಥಿರ ಕಾಂತೀಯತೆ
मॅग्नेट्रॉन रेक्टिफायर,ಮ್ಯಾಗ್ನೆಟ್ರಾನ್ ರಿಕ್ಟಿಫೈಯರ್
मोठे केलेली प्रतिमा,ವರ್ಧಿತ ಚಿತ್ರ
भिंग,ವರ್ಧಕ
"मोठे करणे, मोठे करणे","ಹಿಗ್ಗಿಸಿ, ಹಿಗ್ಗಿಸಿ"
"भिंग, मोठेपणा-","ವರ್ಧಕ, ವರ್ಧನೆ-"
आवर्धक लेन्स,ವರ್ಧಕ ಮಸೂರ
"विशालता, विशालता","ಪ್ರಮಾಣ, ಪ್ರಮಾಣ"
मॅग्नॉन,ಮ್ಯಾಗ್ನಾನ್
मुख्य बँड,ಮುಖ್ಯ ಬ್ಯಾಂಡ್
"मुख्य रस्ता, मुख्य मार्ग","ಮುಖ್ಯ ರಸ್ತೆ, ಮುಖ್ಯ ಮಾರ್ಗ"
"मुख्य तार, मुख्य नळ","ಮುಖ್ಯ ತಂತಿ, ಮುಖ್ಯ ಟ್ಯಾಪ್"
"देखभाल, पोषण, देखभाल","ನಿರ್ವಹಣೆ, ಪೋಷಣೆ, ನಿರ್ವಹಣೆ"
mayorana अर्क,ಮಯೋರಾನಾ ಸಾರ
प्रमुख अक्ष,ಪ್ರಮುಖ ಅಕ್ಷ
मुख्य दोष,ಮುಖ್ಯ ನ್ಯೂನತೆ
बहुविध,ಬಹುಸಂಖ್ಯೆಯ
मास्टर टोन,ಮಾಸ್ಟರ್ ಟೋನ್
संपर्क आणि खंडित,ಸಂಪರ್ಕಿಸಿ ಮತ್ತು ಮುರಿಯಿರಿ
लवचिकता,ಮೃದುತ್ವ
कौशल्ये,ಕೌಶಲ್ಯಗಳು
मॅन्युअल हाताळणी,ಹಸ್ತಚಾಲಿತ ಕುಶಲತೆ
ऑपरेटर,ಆಪರೇಟರ್
मानवयुक्त फुगा,ಮಾನವಸಹಿತ ಬಲೂನ್
"बॅरोमीटर, मॅनोमीटर","ಮಾನೋಮೀಟರ್, ಮಾನೋಮೀಟರ್"
पॉलीहेड्रॉन,ಬಹುಮುಖಿ
माणूस माणूस वर्षे,ಮನುಷ್ಯ ಮನುಷ್ಯ ವರ್ಷಗಳು
"सीमांत, सीमांत, सीमांत","ಕನಿಷ್ಠ, ಕನಿಷ್ಠ, ಕನಿಷ್ಠ"
सीमांत एन्ट्रॉपी,ಕನಿಷ್ಠ ಎಂಟ್ರೊಪಿ
सुरक्षित परिसर,ಸುರಕ್ಷಿತ ಆವರಣ
नाविक Dsuichak,ನಾವಿಕ ಡಿಸುಚಾಕ್
"गुण, गुण, गुण","ಗುರುತುಗಳು, ಗುರುತುಗಳು, ಅಂಕಗಳು"
मार्कर,ಮಾರ್ಕರ್
maser,ಮೇಸರ್
"मुखवटा, मुखवटा, आवरण","ಮುಖವಾಡ, ಮುಖವಾಡ, ಕವರ್"
झाकणे,ಮುಚ್ಚಿಡುತ್ತಾರೆ
