Punjabi,Gujarati
ਮਿੱਟੀ ਦਾ ਹੱਲ,માટી ઉકેલ
ਮਿੱਟੀ ਦੀ ਬਣਤਰ,માટીનું માળખું
ਮਿੱਟੀ ਦੀ ਬਣਤਰ,માટીની રચના
ਮਿੱਟੀ ਦੀ ਕਿਸਮ,માટીનો પ્રકાર
ਸੋਲਮ,સોલમ
ਸੋਰਪਸ਼ਨ,સોર્પ્શન
ਸਪੱਲਸ,spalls
ਖਾਸ ਆਇਨ ਪ੍ਰਭਾਵ,ચોક્કસ આયન અસર
ਵਰਗਾਕਾਰ ਕੋਰਸਡ ਮਲਬੇ ਦੀ ਚਿਣਾਈ,ચોરસ કોર્સ્ડ રોડાં ચણતર
ਵਰਗਾਕਾਰ ਰੈਗੂਲਰ ਕੋਰਸਡ ਮਲਬੇ ਦੀ ਚਿਣਾਈ,ચોરસ નિયમિત કોર્સ્ડ રોડાં ચણતર
ਸਥਿਰ ਵਹਾਅ,સ્થિર પ્રવાહ
ਸਟੈਪਡ ਫਲੈਸ਼ਿੰਗ,સ્ટેપ્ડ ફ્લેશિંગ
ਚਿਪਕਣਾ,સ્ટીકીનેસ
ਸਟਿਕਿੰਗ ਪੁਆਇੰਟ,સ્ટિકિંગ પોઈન્ટ
ਪੱਥਰ,પથ્થર
ਢਲਾਣ ਹੱਥ ਮੋਲਡਿੰਗ,સ્લોપ હેન્ડ મોલ્ડિંગ
ਪੱਟੜੀ ਦਾ ਕਬਜਾ,પટ્ટા મિજાગરું
ਤੂੜੀ ਬੋਰਡ,સ્ટ્રો બોર્ડ
ਸਟ੍ਰੀਮ,પ્રવાહ
ਤਣਾਅ,તણાવ
ਸਟ੍ਰੈਚਰ,સ્ટ્રેચર
ਸਟ੍ਰੈਚਰ ਬਾਂਡ,સ્ટ્રેચર બોન્ડ
ਸਟਰੈਚਰ ਕੋਰਸ,સ્ટ્રેચર કોર્સ
ਸਤਰ,તાર
ਸਤਰ ਕੋਰਸ,શબ્દમાળા કોર્સ
ਬਣਤਰ ਕਾਰਕ,માળખું પરિબળ
ਬਣਤਰ ਸੂਚਕਾਂਕ,સ્ટ્રક્ચર ઇન્ડેક્સ
ਸਟੁਕੋ,સાગોળ
ਸਟੱਡ,સંવર્ધન
ਸਟਾਈਲੋਬੇਟ,સ્ટાયલોબેટ
ਉਪ ਮਿੱਟੀ,સબ માટી
ਉਪ ਬਣਤਰ,પેટા માળખું
ਸਮੀਕਰਨ ਵਕਰ,સમીકરણ વળાંક
ਸੂਰਜ ਮੀਕਾ,સૂર્ય અભ્રક
ਸੁਪਰ ਬਣਤਰ,સુપર સ્ટ્રક્ચર
ਸਰਵੇਖਣ ਕਰਨ ਵਾਲਾ,સર્વેયર
S-ਮੁੱਲ,એસ-મૂલ્ય
ਸਵੈਗ,સ્વેગ
ਹੰਸ ਦੀ ਗਰਦਨ,હંસની ગરદન
ਤੰਬੂ,ટેબરનેકલ
ਟੇਬਲ ਹੱਥ ਮੋਲਡਿੰਗ,ટેબલ હેન્ડ મોલ્ડિંગ
ਟੈਂਕਿੰਗ,ટેન્કીંગ
ਟੈਂਪੀਏਟੋ,ટેમ્પીએટ્ટો
ਟੈਂਪਰਿੰਗ,ટેમ્પરિંગ
ਟੈਂਪਲੇਟ,ઢાંચો
ਟੈਂਪਲੇਟ,ઢાંચો
ਟੇਪੀਡੇਰਿਅਮ,ટેપિડેરિયમ
ਟੈਰਾਕੋਟਾ,ટેરાકોટા
ਟੈਰਾ ਰੋਜ਼ਾ,ટેરા રોઝા
ਟੈਰਾਜ਼ੋ,ટેરાઝો
ਟੈਟਰਾ ਸ਼ੈਲੀ,ટેટ્રા શૈલી
ਥ੍ਰੈਸ਼ਹੋਲਡ ਸੀਮਾ ਮੁੱਲ,થ્રેશોલ્ડ મર્યાદા મૂલ્ય
ਗਲਾ,ગળું
ਪੱਥਰ ਦੁਆਰਾ,પથ્થર દ્વારા
ਟਾਈਡਲ ਬੇਸਿਨ,ભરતી બેસિન
ਟਾਈ ਪੱਟੀ,ટાઈ બાર
ਟਾਈ ਬੀਮ,ટાઈ બીમ
ਟਾਈ ਰਾਡ,સળિયો બાંધો
ਤਿਰਸ,તિર્સ
ਸਹਿਣਸ਼ੀਲਤਾ,સહનશીલતા
ਟੂਥਿੰਗ,ટૂથિંગ
ਉਪਰਲੀ ਮਿੱਟੀ ਜਾਂ ਸਤਹੀ ਮਿੱਟੀ,ટોચની માટી અથવા સપાટીની માટી
ਕੁੱਲ porosity,કુલ છિદ્રાળુતા
ਟਰੇਸਰੀ,ટ્રેસરી
ਟ੍ਰੇਨ ਪ੍ਰਤੀਰੋਧ,ટ્રેન પ્રતિકાર
ਟਰਾਂਸੇਪਟ,ટ્રાન્સેપ્ટ
ਪਰਿਵਰਤਨਸ਼ੀਲ ਮਿੱਟੀ,ટ્રાન્ઝિશનલ માટી
ਟ੍ਰਾਂਸੋਮ,ટ્રાન્સમ
ਆਵਾਜਾਈ ਮਿੱਟੀ,પરિવહન માટી
ਸਹਾਇਕ,ઉપનદી
ਟ੍ਰਾਈਫੋਰੀਅਮ,ટ્રાઇફોરિયમ
ਟ੍ਰਾਈਗਲਾਈਫ,ટ્રાઇગ્લિફ
ਕੱਟੀ ਹੋਈ ਮਿੱਟੀ,કાપેલી માટી
ਗੜਬੜ ਵਾਲਾ ਵਹਾਅ,તોફાની પ્રવાહ
ਬੁਰਜ,સંઘાડો
Tympar ਨੰਬਰ,ટાઇમ્પર નંબર
ਅੰਤਮ ਬੇਅਰਿੰਗ ਸਮਰੱਥਾ,અંતિમ બેરિંગ ક્ષમતા
ਅੰਤਮ ph,અલ્ટીમેટ પીએચ
ਬੇਤਰਤੀਬੇ ਮਲਬੇ ਦੀ ਚਿਣਾਈ,અનકોર્સ્ડ રેન્ડમ રોડાં ચણતર
ਅਨਕੋਰਸਡ ਵਰਗ ਮਲਬੇ ਦੀ ਚਿਣਾਈ,અનકોર્સ્ડ ચોરસ રોડાં ચણતર
ਅੰਡਰਕ੍ਰਾਫਟ,અન્ડરક્રોફ્ટ
ਅਪੂਰਣ ਪੋਰੋਸਿਟੀ,અપૂર્ણ છિદ્રાળુતા
ਇਕਸਾਰ ਵਹਾਅ,સમાન પ્રવાહ
ਯੂਨਿਟ ਫਰੇਮ ਦੀ ਕਿਸਮ ਸਕੈਫੋਲਡ,એકમ ફ્રેમ પ્રકાર પાલખ
ਗੈਰ-ਉਤਪਾਦਕ ਕੰਮ,બિનઉત્પાદક કાર્ય
ਅਸੰਤ੍ਰਿਪਤ ਮਿੱਟੀ,અસંતૃપ્ત માટી
ਅਸਥਿਰ ਵਹਾਅ,અસ્થિર પ્રવાહ
ਉਪਰਲੀ ਪਲਾਸਟਿਕ ਸੀਮਾ,ઉચ્ચ પ્લાસ્ટિક મર્યાદા
ਵੈਲੀ ਗਟਰ,ખીણ ગટર
ਵਾਲਟ,વૉલ્ટ
ਵੈਟੇਰੀਅਮ,વેટેરિયમ
ਹਵਾਦਾਰੀ,વેન્ટિલેશન
ਵੈਂਟੀਲੇਟਰ,વેન્ટિલેટર
ਵਰਮਦਾਹ,વેરામદાહ
ਵੈਸਟੀਬਿਊਲ,વેસ્ટિબ્યુલ
ਵਿਲਾ,વિલા
