Odiya,English
ମୁଖ୍ୟ ସମ୍ପତ୍ତି |,Master data
ସଫଳତାର ମୁଖ୍ୟ ନିୟନ୍ତ୍ରକ |,Master gain control
ମୂଖ୍ୟ ଶ୍ରବଣ ସହାୟତା |,Master hearing aid
"ଅନ୍ତିମ ମନିଟର, ମାଷ୍ଟର ମନିଟର |",Master monitor
ଗୁରୁ ନକାରାତ୍ମକ,Master negative
ମାଷ୍ଟର ଓସିଲେଟର,Master oscillator
"ମାଷ୍ଟର ପ୍ଲେଟ୍, ମାଷ୍ଟର ପ୍ଲେଟ୍ |",Master plate
ମୂଖ୍ୟ ରୁଟିନ୍ |,Master routine
ଗୁରୁ ନମୁନା |,Master smaple
ମାଷ୍ଟର ସୁଇଚ୍,Master switch
ମାଷ୍ଟର ପ୍ରେରକ,Master transmitter
ମ୍ୟାଚ୍,Match
ଦୁଇଥର ମେଳ ହେଲା |,Matched doublet
ମେଳ ଖାଉଥିବା ପ୍ରତିବନ୍ଧକ |,Matched impedance
ମେଳ ହୋଇଥିବା ଭାର,Matched load
ମେଳକ ପ୍ରତିରୋଧ,Matched resistance
ମେଳ ଶେଷ,Matched termination
ମେଳଣ ଟ୍ରାନ୍ସମିସନ୍ ଲାଇନ୍ |,Matched transmission line
ମେଳ ଖାଉଛି,Matching
ମେଳକ କାର୍ଡ,Matching card
ମେଳ ଖାଉଥିବା ଡାଇଫ୍ରାଗମ୍ |,Matching diaphragm
ମେଳକ ପ୍ରତିରୋଧ,Matching impedance
ମେଳଣ ସମସ୍ୟା,Matching problem
ମେଳ ଖାଉଥିବା ପାଉଡର |,Matching stub
ମେଳ ଖାଉଥିବା ପାଉଡର |,Matching stub
ମେଳ ଖାଉଥିବା ଟ୍ରାନ୍ସଫର୍ମର |,Matching transformer
"ବସ୍ତୁ ଶରୀର, ବସ୍ତୁ ବସ୍ତୁ |",Material body
ଜନ ପ୍ରତ୍ୟାହାର,Material buckling
ପଦାର୍ଥ ଶକ୍ତି |,Material energy
ଶକ୍ତି ଶକ୍ତି କ୍ଷେତ୍ର |,Material energy tensor
ଦ୍ରବ୍ୟ ସୁରକ୍ଷା କାରକ |,Material factor
ଜନ ମାଧ୍ୟମ |,Material medium
ଗ୍ରୀଟ୍,Material of grade eta
ପଦାର୍ଥର କଣିକା |,Material particle
"ପ୍ରକୃତ ଉତ୍ପାଦ, ଦ୍ରବ୍ୟ ଉତ୍ପାଦ |",Material product
ବସ୍ତୁ ପ୍ରତୀକ,Material symbol
ମାସ ସିଷ୍ଟମ୍ |,Material system
ତରଳ ପରୀକ୍ଷା ରିଆକ୍ଟର |,Material testing reactor
ଜନ ତରଙ୍ଗ |,Material wave
ବିଷୟ ଭଲ୍ୟୁମ୍ ଉପାଦାନ |,Material-volume element
"ମାସ, ମାସ",Materialisation
ଗାଣିତିକ ଆଉଟପୁଟ୍,Mathematical induction
"ଗାଣିତିକ ତର୍କ, ଗାଣିତିକ ତର୍କ |",Mathematical logic
ଗାଣିତିକ ଅପରେଟର,Mathematical operator
ଗାଣିତିକ ପେଣ୍ଡୁଲମ୍ |,Mathematical pendulum
ଗାଣିତିକ ପଦାର୍ଥ ବିଜ୍ଞାନ |,Mathematical physics
ଗାଣିତିକ ପ୍ରୋଗ୍ରାମିଂ,Mathematical programming
ଗାଣିତିକ ଗଠନ,Mathematical structure
"ଗାଣିତିକ ଫିଲ୍ଟର୍, ଗାଣିତିକ ଫିଲ୍ଟର୍ |",Mathemitical filter
"ମ୍ୟାଟ୍ରିକ୍ସ, ମ୍ୟାଟ୍ରିକ୍ସ, ମ୍ୟାଟ୍ରିକ୍ସ |",Matrix
ମ୍ୟାଟ୍ରିକ୍ସ ଡିକୋଡର୍ |,Matrix decoder
"ଗ୍ୟାଙ୍ଗ୍ ଇଫେକ୍ଟ, ମ୍ୟାଟ୍ରିକ୍ସ ଇଫେକ୍ଟ |",Matrix effect
ମ୍ୟାଟ୍ରିକ୍ସ ଉପାଦାନ |,Matrix element
ମ୍ୟାଟ୍ରିକ୍ସ ସମୀକରଣ |,Matrix equation
ମ୍ୟାଟ୍ରିକ୍ସ ମେକାନିକ୍ସ |,Matrix mechanics
ମ୍ୟାଟ୍ରିକ୍ସ ଗୁଣନ |,Matrix multiplication
ମ୍ୟାଟ୍ରିକ୍ସ ଅପରେଟର୍ |,Matrix operator
ମ୍ୟାଟ୍ରିକ୍ସ ସ୍ପେକ୍ଟ୍ରଫୋଟୋମିଟ୍ରି |,Matrix spectrophotometry
"ମ୍ୟାଟ୍ରିକ୍ସ, ମ୍ୟାଟ୍ରିକ୍ସ",Matrixer
"ମ୍ୟାଟ୍ରିକ୍ସ, ମ୍ୟାଟ୍ରିକ୍ସ",Matrixing
"ପଦାର୍ଥ, ପଦାର୍ଥ |",Matter
ବିଷୟ କ୍ଷେତ୍ର ତତ୍ତ୍। |,Matter field theory
ଜନ ତରଙ୍ଗ |,Matter wave
ଜନ ମୁକ୍ତ ଆକାଶ |,Matter-free space
ମାଟିସେନ୍ ନିୟମ |,Matthiessent's rule
ଗଦା ଆଣ୍ଟେନା |,Mattrerss' antenna
ସର୍ବାଧିକ,Maxima
"ସର୍ବୋଚ୍ଚ, ସର୍ବୋଚ୍ଚ, ସର୍ବୋଚ୍ଚ, ସର୍ବୋଚ୍ଚ, ସର୍ବୋଚ୍ଚ",Maximum
ସର୍ବାଧିକ ସଂପୂର୍ଣ୍ଣ ମୂଲ୍ୟ |,Maximum absolute value
ସର୍ବାଧିକ ହାରାହାରି ପରିସର |,Maximum aerage range
ସର୍ବାଧିକ ଫୁଟିବା ବିନ୍ଦୁ |,Maximum boiling point
ସର୍ବାଧିକ ବିସ୍ତାର |,Maximum diffusion
ସର୍ବାଧିକ ଫ୍ଲକ୍ସ ସାନ୍ଦ୍ରତା |,Maximum flux density
ମୂଳ ସ୍କାନିଂ ଫ୍ରିକ୍ୱେନ୍ସି |,Maximum keying trequency (=fundamental scaning frequency)
ସର୍ବାଧିକ ସମ୍ଭାବ୍ୟ ଏନକୋଡିଂ |,Maximum likelihood decoding
ସର୍ବାଧିକ ମିନିଟ୍ ଥର୍ମିଷ୍ଟର୍ ସର୍ବାଧିକ ମିନିଟ୍ ଥର୍ମିଷ୍ଟର୍ |,Maximum minimum thermometer
ସର୍ବୋଚ୍ଚ ମୋଡ୍ୟୁଲେସନ୍ ଫ୍ରିକ୍ୱେନ୍ସି |,Maximum modulating frequency
ସର୍ବଶ୍ରେଷ୍ଠ ମଡ୍ୟୁଲସ୍ ନିୟମ |,Maximum modulus principle
ସର୍ବଶ୍ରେଷ୍ଠ ମାପ ତତ୍ତ୍। |,Maximum modulus theorem
ସର୍ବାଧିକ ଅନୁମତି ପ୍ରାପ୍ତ ପରିମାଣ ହାର |,Maximum permissible dose rate
ସର୍ବାଧିକ ଅନୁମତିପ୍ରାପ୍ତ ଫ୍ଲକ୍ସ |,Maximum permissible flux
ସର୍ବାଧିକ ଅନୁମତିପ୍ରାପ୍ତ ସ୍ତର |,Maximum permissible level (m.p.l.)
ସର୍ବାଧିକ ଅନୁମତି ପରିସର |,Maximum permissible shot
ସର୍ବାଧିକ ଅନୁମତି ମୂଲ୍ୟ,Maximum permissible value
ସର୍ବାଧିକ ଆପେକ୍ଷିକ ତ୍ରୁଟି |,Maximum relative error
ସମ୍ଭାବ୍ୟତା ସେଟ୍ |,Maximum set
ସର୍ବାଧିକ ପ୍ରତିରୋଧ,Maximum supressors
ସର୍ବାଧିକ ବ୍ୟବହାରଯୋଗ୍ୟ ଫ୍ରିକ୍ୱେନ୍ସି |,Maximum usable frequency
ସର୍ବାଧିକ ବ୍ୟବହାରଯୋଗ୍ୟ ଫ୍ରିକ୍ୱେନ୍ସି ମଲ୍ଟିପ୍ଲାଏର୍ |,Maximum usable frequency factor
ସର୍ବାଧିକ ଆଉଟପୁଟ୍,Maximum yield
ମ୍ୟାକ୍ସୱେଲ ବ୍ରିଜ୍ |,Maxwell bridge
ମ୍ୟାକ୍ସୱେଲ ଉପାଦାନଗୁଡ଼ିକ |,Maxwell element
ମ୍ୟାକ୍ସୱେଲ ସମୀକରଣ |,Maxwell equation
ମ୍ୟାକ୍ସୱେଲ ଚାପ |,Maxwell stress
ମ୍ୟାକ୍ସୱେଲ ଚାପ କ୍ଷେତ୍ର |,Maxwell stress tensor
ମ୍ୟାକ୍ସୱେଲ-ବୋଲ୍ଟସମ୍ୟାନ୍ ବଣ୍ଟନ ନିୟମ |,Maxwell-Boltz-mann distribution law
ମ୍ୟାକ୍ସୱେଲ-ବୋଲ୍ଟସମ୍ୟାନ୍ ପରିସଂଖ୍ୟାନ |,Maxwell-Boltz-mann statistics
ମ୍ୟାକ୍ସୱେଲ ଟର୍ନ (ୟୁନିଟ୍),Maxwell-turn (=line turn)
ମ୍ୟାକ୍ସୱେଲ ବଣ୍ଟନ ନିୟମ |,Maxwell's distribution law
ମ୍ୟାକ୍ସୱେଲ ସମୀକରଣ |,Maxwell's equation
ମ୍ୟାକ୍ସୱେଲଙ୍କ ନିୟମ |,Maxwell's law
ମ୍ୟାକ୍ସୱେଲ ଭେଲୋସିଟି-ପୋର୍ଟଫୋଲିଓ ନିୟମ |,Maxwell's law of the distribution of velocity
ମ୍ୟାକ୍ସୱେଲ ସିଦ୍ଧାନ୍ତ |,Maxwell's theorem
ମ୍ୟାକ୍ସୱେଲର ଏକକ |,Maxwell's unit tube of force
ସର୍ବାଧିକ ବଣ୍ଟନ |,Maxwellian distribution
maxvanelli ଆରାମ ସମୟ |,Maxwellian relaxation time
ମ୍ୟାକ୍ସୱେଲିଆନ୍ ବେଗ-ବଣ୍ଟନ |,Maxwellian velocity distribution
ମେଡେ (ଜରୁରୀକାଳୀନ ସଙ୍କେତ),Mayday
ବ୍ରେକ୍ ଫାଙ୍କ,Maze width
"ମ୍ୟାକ୍ଲିଡ୍ ଗେଜ୍, ମ୍ୟାକ୍ଲିଡ୍ ଗେଜ୍ |",Mc Leod gauge
ମାଇକ୍ରୋୱେଭ୍ ଟ୍ୟୁବ୍ |,Mcirowave tube
"ମାକାନ୍, ଦ୍ୱନ୍ଦ୍ୱରେ |",Meacon
"ତିଆରି, ଭ୍ରମଣ",Meaconing
ଅର୍ଥ,Mean
ଅର୍ଥ ସଂପୂର୍ଣ୍ଣ ତ୍ରୁଟି |,Mean absolute error
ଅର୍ଥାତ୍ ସଂପୂର୍ଣ୍ଣ ପରିମାଣ |,Mean absolute magnitude
ଅର୍ଥ ଶୋଷଣ ଗୁଣବତ୍ତା |,Mean absorption coefficient
ଅର୍ଥ ସଂପୂର୍ଣ୍ଣ ଚରିତ୍ର |,Mean abxolute colour
ଅର୍ଥ କୋଣାର୍କ ଗତି |,Mean angular motion
ଜ୍ୟୋତିର୍ବିଜ୍ଞାନ ସମୟ |,Mean astronomical time
ହାରାହାରି କ୍ୟାଲୋରୀ ଅର୍ଥ କ୍ୟାଲୋରୀ |,Mean calorie
ଅର୍ଥ କଭରେଜ୍ |,Mean camber
ଅର୍ଥ ସେଣ୍ଟିଗ୍ରେଡ୍ କ୍ୟାଲୋରୀ |,Mean centigrade calorie
ଅର୍ଥ ଏକାଗ୍ରତା |,Mean concentration
ଅର୍ଥ ବକ୍ରତା |,Mean curvature
"ଗଭୀରତା, ଗଭୀରତା |",Mean depth
"ଅର୍ଥ ଶକ୍ତି, ଅର୍ଥ ଶକ୍ତି |",Mean energy
"ଅର୍ଥ ଇକ୍ୟୁଏଟର, ଅର୍ଥାତ୍ ଓଲିକ୍ |",Mean equator
ଅର୍ଥ ତ୍ରୁଟି |,Mean error
"ଅର୍ଥ ମୁକ୍ତ ପଥ, ଅର୍ଥ ମୁକ୍ତ ପଥ |",Mean free path
ଖାଲି ସମୟ ଅର୍ଥାତ୍ ଖାଲି ସମୟ |,Mean free time
ଅର୍ଥାତ୍ ଗାଲାକ୍ଟିକ୍ କେନ୍ଦ୍ରୀୟ ବେଗ |,Mean galactocentric velocity
ହାରାହାରି କଣିକା ଆକାର |,Mean grain size
ବିକିରଣର ଅର୍ଥ ତୀବ୍ରତା |,Mean intensity of radiation
ଅର୍ଥାତ୍ ସାଂଘାତିକ ପରିମାଣ |,Mean lethal dose
"ବୟସ, ଅର୍ଥ ବୟସ |",Mean life
ଅର୍ଥାତ୍ ଆଜୀବନ |,Mean life time
"ଅକ୍ଷାଂଶ, ଅର୍ଥ ଦ୍ରାଘିମା |",Mean longitude
ସର୍ବାଧିକ ଉଚ୍ଚତା |,Mean maximum height
ହାରାହାରି ରେଖା ପ୍ରବାହ |,Mean meridional flow
ଅର୍ଥ ମଡ୍ୟୁଲସ୍ |,Mean modulus
ଚନ୍ଦ୍ର ପେରିଜି ଗତି |,Mean motion of the lunar perigee
ନ୍ୟୁଟ୍ରନ୍ ହାରାହାରି ବୟସ |,Mean neutron life time
ଅର୍ଥ ମେରିଡିଆନ୍ |,Mean noon
ସାଧାରଣ ଚାପ |,Mean normal stress
ଅର୍ଥ ପର୍ଯ୍ୟାୟ ଭିନ୍ନତା |,Mean phase variation
ଅର୍ଥ ସମ୍ଭାବ୍ୟତା ବେଗ |,Mean probable velocity
ଅର୍ଥ ଉତ୍ପାଦ |,Mean product
ଆନୁପାତିକ |,Mean proportional
ଅର୍ଥ ବ୍ୟାସାର୍ଦ୍ଧ ବେଗ |,Mean radial velocity
ହାରାହାରି ପରିସର |,Mean range
ଅର୍ଥ ପ୍ରତିକ୍ରିୟା ଅବଧି |,Mean reaction time
ଅର୍ଥ ପ୍ରତ୍ୟାହାର |,Mean refraction
ସମୁଦ୍ର ପତ୍ତନ,Mean sea level
ଅର୍ଥାତ୍ ସ ar ର ଦିନ |,Mean solar day
ଅର୍ଥାତ୍ ସ ar ର ସମୟ |,Mean solar time
ନିର୍ଦ୍ଦିଷ୍ଟ ଉତ୍ତାପ |,Mean specific heat
"ଗତି, ଅର୍ଥ ଗତି, ଅର୍ଥ ଗତି |",Mean speed
ଅର୍ଥ ସର୍କଲ୍ ପ୍ଲେନ୍ |,Mean sphere level
ବିଚ୍ୟୁତି ସ୍କୋୟାର ଅର୍ଥ |,Mean square deviation
ବିସ୍ଥାପନ ବର୍ଗର ଅର୍ଥ |,Mean square displacement
ତ୍ରୁଟି ବର୍ଗର ଅର୍ଥ |,Mean square error
ତ୍ରୁଟି ବର୍ଗ ଅର୍ଥ ଆକଳନ |,Mean square error estimate
କଥିତ ଶ୍ରେଣୀର ଅର୍ଥ |,Mean square fluctuation
ପରିମାପ ଅର୍ଥ ବର୍ଗ ଦ Length ର୍ଘ୍ୟ |,Mean square length of moderation
ବେଗ ବର୍ଗର ଅର୍ଥ |,Mean square velocity
ଅର୍ଥ ଚାପ,Mean stress
ଅର୍ଥାତ୍ ସୂର୍ଯ୍ୟ |,Mean sun
ହାରାହାରି ଅବଶିଷ୍ଟ ବୟସ |,Mean survival time
ଅର୍ଥ ସ୍ୱର,Mean tone
ଗତିପଥ,Mean trajectory
"ଅର୍ଥ, ଅର୍ଥ ମୂଲ୍ୟ",Mean value
ମଧ୍ୟମ ଅଧା ବିମାନ |,Mean value half plane
ଅର୍ଥ ତତ୍ତ୍। |,Mean value theorem
ଅର୍ଥ ଭିନ୍ନତା |,Mean variation
ହାରାହାରି ବେଗ,Mean velocity
ପୃଥିବୀ,Mean width
ଅର୍ଥାତ୍ ସମୟ |,Mean-time
ବାଧା-ଅର୍ଥ-ସମୟ |,Meantime between failures
ମଧ୍ୟସ୍ଥତା ସମାରୋହ,Meantone temperament
"ମାପ, ଶଯ୍ୟା",Measure
ଦକ୍ଷତା ମାପ,Measure of efficiency
ଏକମାତ୍ର ମାପ,Measure of homogeneity
ସଠିକତା ମାପ,Measure of precision
ବିପରୀତ ମାପ,Measure of skewness
ପରିବର୍ତ୍ତନଶୀଳତା ମାପ |,Measure of variability
ମାପ ହୋଇଥିବା ଲମ୍ବ |,Measured length
"ମାପ, ମାପ, ମାପ",Measurement
ପରିମାପ,Measurement lag
ଦକ୍ଷତା ମାପ,Measurement of efficiency
ଆକାଶର ମାପ,Measurement of space
ଉପଯୋଗିତା ମାପ,Measurement of utility
"ମାପ (n।), ମାପକାରୀ, ମାପ (v।)",Measuring
"ବଳ, ଯାନ୍ତ୍ରିକ, ଯୋଗାଯୋଗ |",Mechanical
ଯାନ୍ତ୍ରିକ ଅତ୍ୟାଚାର |,Mechanical abuse
ବଳ କାର୍ଯ୍ୟ,Mechanical action
ଯାନ୍ତ୍ରିକ ସୁବିଧା |,Mechanical advantage
ଯାନ୍ତ୍ରିକ ଅନୁରୂପ |,Mechanical analogue
ଯାନ୍ତ୍ରିକ ବ୍ୟାଣ୍ଡ ବିସ୍ତାର,Mechanical band spread
ଯାନ୍ତ୍ରିକ ଡବଲ୍ ରିଫ୍ରାକ୍ସନ୍ |,Mechanical birefringence
ଶୂନ୍ୟ ଡ୍ରାଗ୍ ସୀମା |,Mechanical border
ଯାନ୍ତ୍ରିକ ଧ୍ୟାନ |,Mechanical centring
ଯାନ୍ତ୍ରିକ ବ characteristics ଶିଷ୍ଟ୍ୟଗୁଡିକ,Mechanical characteristic
ଯାନ୍ତ୍ରିକ ସ୍ଥିର |,Mechanical constant
ଯାନ୍ତ୍ରିକ ସାମ୍ପ୍ରତିକ ସମୟ ସଂଯୋଗକାରୀ |,Mechanical current time integrator
ଯାନ୍ତ୍ରିକ ଡ଼ମ୍ପିଂ |,Mechanical damping
ଯାନ୍ତ୍ରିକ ଡିପୋଲାରାଇଜେସନ୍ |,Mechanical depolarisation
ଯାନ୍ତ୍ରିକ ଟ୍ରାକ୍ସନ୍ |,Mechanical drag
ଯାନ୍ତ୍ରିକ ସମ୍ପାଦନା |,Mechanical editing
ଯାନ୍ତ୍ରିକ ପ୍ରଭାବ,Mechanical effect
ଯାନ୍ତ୍ରିକ ଶକ୍ତି,Mechanical energy
ଯାନ୍ତ୍ରିକ ସମୀକରଣ |,Mechanical equation
"ଯାନ୍ତ୍ରିକ ସନ୍ତୁଳନ, ଯାନ୍ତ୍ରିକ ସନ୍ତୁଳନ |",Mechanical equilibrium
ଯାନ୍ତ୍ରିକ ସମାନ,Mechanical equivalent
ଯାନ୍ତ୍ରିକ ଶକ୍ତି,Mechanical force
ଯାନ୍ତ୍ରିକ ଘର୍ଷଣ |,Mechanical friction
ଯାନ୍ତ୍ରିକ ପ୍ରତିବନ୍ଧକ |,Mechanical impedance
ଯାନ୍ତ୍ରିକ ହସ୍ତକ୍ଷେପ |,Mechanical Insertion
ଯାନ୍ତ୍ରିକ ବିଚ୍ଛିନ୍ନତା |,Mechanical isolation
ଯାନ୍ତ୍ରିକ ମାସ,Mechanical mass
ଯାନ୍ତ୍ରିକ ମାଧ୍ୟମ |,Mechanical medium
ଯାନ୍ତ୍ରିକ ପଦ୍ଧତି |,Mechanical method
ଯାନ୍ତ୍ରିକ ମିଶ୍ରଣ |,Mechanical mixture
ଯାନ୍ତ୍ରିକ ମଡେଲ୍ |,Mechanical model
ଯାନ୍ତ୍ରିକ ମଡ୍ୟୁଲେଟର,Mechanical modulator
ଯାନ୍ତ୍ରିକ ଗତି,Mechanical momentum
ଯାନ୍ତ୍ରିକ କାର୍ଯ୍ୟ,Mechanical operation
ଯାନ୍ତ୍ରିକ ଅପ୍ଟିକାଲ୍ ପ୍ରଭାବ |,Mechanical optical effect
ଯାନ୍ତ୍ରିକ ଘଟଣା |,Mechanical phenomenon
ଯାନ୍ତ୍ରିକ ଶକ୍ତି,Mechanical power
ଯାନ୍ତ୍ରିକ ଗୁଣ |,Mechanical properties
ଯାନ୍ତ୍ରିକ ପର୍ଫୋରେଟର୍ |,Mechanical punched card machine
ଯାନ୍ତ୍ରିକ ସଂଶୋଧନକାରୀ |,Mechanical rectifier
ଯାନ୍ତ୍ରିକ ରେଫ୍ରିଜରେଜେସନ୍,Mechanical refrigeration
ଯାନ୍ତ୍ରିକ ରେକର୍ଡର୍ |,Mechanical register
ଯାନ୍ତ୍ରିକ ଉପସ୍ଥାପନା |,Mechanical representation
ଯାନ୍ତ୍ରିକ ପ୍ରତିରୋଧ |,Mechanical resistance
ଯାନ୍ତ୍ରିକ ସ୍କାନିଂ |,Mechanical scanning
ଯାନ୍ତ୍ରିକ ସେନ୍ସିଂ |,Mechanical sense
ଯାନ୍ତ୍ରିକ ଉତ୍ତେଜକ |,Mechanical shaker
ଯାନ୍ତ୍ରିକ shock ଟକା |,Mechanical shock
"ମେକାନିକାଲ୍ ଶୋଭଲ୍, ମେକାନିକାଲ୍ ଶୋଭଲ୍ |",Mechanical shovels
ଯାନ୍ତ୍ରିକ ଅନୁରୂପ |,Mechanical similitude
ଯାନ୍ତ୍ରିକ ଘୂର୍ଣ୍ଣନ,Mechanical spinning
ଯାନ୍ତ୍ରିକ ଟେଥର ମୋଟର |,Mechanical stepping motor
ଯାନ୍ତ୍ରିକ ଉତ୍ତେଜନା |,Mechanical stimulation
ମେସିନ୍ ଶିଳ୍ପ,Mechanical technology
ଯାନ୍ତ୍ରିକ କମ୍ପନ,Mechanical vibrator
ଯାନ୍ତ୍ରିକ କାର୍ଯ୍ୟ,Mechanical work
ମେସିନ୍ ଚାଳିତ |,Mechanically operated
ଯାନ୍ତ୍ରିକ ଭାବରେ ଓଲଟା |,Mechanically reversible
"ବ science ଜ୍ science ାନିକ, ଯାନ୍ତ୍ରିକ, ଯାନ୍ତ୍ରିକ |",Mechanics
ଯାନ୍ତ୍ରିକରଣ,Mechanisation
"ଯନ୍ତ୍ର, ଯନ୍ତ୍ର, ଯନ୍ତ୍ର, ଯନ୍ତ୍ର |",Mechanism
ଶ୍ରବଣ ପ୍ରଣାଳୀ,Mechanism of hearing
ପ୍ରତିକ୍ରିୟାର ଯନ୍ତ୍ରକ .ଶଳ |,Mechanism of reaction
ଘଣ୍ଟା ଯନ୍ତ୍ରକ .ଶଳ |,Mechanism of watch
ପ୍ରକ୍ରିୟାଗତ,Mechanistic
ପ୍ରଣାଳୀ ବାକ୍ସ,Mechanistic box
ଯାନ୍ତ୍ରିକ ଶକ୍ତି,Mechanomotive force
"ମଧ୍ୟମା, ମଧ୍ୟମ, ମଧ୍ୟମା, ମଧ୍ୟମା |",Median
ମଧ୍ୟମ ବୟସ,Median age
ମଧ୍ୟମ ହାରାହାରି,Median average
ମଧ୍ୟମ ପ୍ରଭାବଶାଳୀ ଭଲ୍ୟୁମ୍,Median effective dose
ଅର୍ଥାତ୍ ସାଂଘାତିକ ପରିମାଣ |,Median lethal dose
ଅର୍ଥାତ୍ ସାଂଘାତିକ ଅବଧି |,Median lethal time
"ମଧ୍ୟମ ରେଖା, ମଧ୍ୟମ ରେଖା |",Median lilne
"ମଧ୍ୟମ (v।), ମଧ୍ୟମ (ଏଡି।)",Medium
ମଧ୍ୟମ ବିଘ୍ନ |,Medium dispersion
ମଧ୍ୟମ ପ୍ରଭାବ,Medium effect
ମଧ୍ୟମ ମାସ ନ୍ୟୁକ୍ଲିୟସ୍ |,Medium mass nucleus
"ମଧ୍ୟମ ନ୍ୟୁକ୍ଲିୟସ୍, ମଧ୍ୟମ ନ୍ୟୁକ୍ଲିୟସ୍ |",Medium necleus
ମଧ୍ୟମ ପରିସର ରାଡାର |,Medium range radar
ମଧ୍ୟମ ଗୁଳି |,Medium shot
ମଧ୍ୟମ ଭଲ୍ୟୁମ୍ କଣିକା |,Medium sized particle
ମେଡୁଲ୍ଲା |,Medula
"ମୋଟ, ଗୁରୁ, ମହା, ସ୍ୱଚ୍ଛ, ନିୟୁଟ୍ (ଦାଶଲକ୍ଷ)",Mega
ମେଗାବିଟ୍ |,Megabit
ମେଗାକୁରି,Megacurie
megacycle,Megacycle
"ମେଗାଫୋନ୍, ସାଇରନ୍ |",Megaphone
ମାକ୍ରୋସ୍କୋପିକ୍ |,Megascope
ମୋଟ ଲକ୍ଷଣ |,Megascopic character
ବିଶାଳ ସ୍ଫଟିକ୍ |,Megascopic crystal
ମେଗାଟନ୍ ବୋମା |,Megaton bomb
ମେଗାଟ୍ରନ୍ ଟ୍ୟୁବ୍ |,Megatron tube
ମେଗାଭୋଲ୍ଟ |,Megavolt
MW,Megawatt
"ମେଗର୍, ମେଗ୍ ଓମ୍ମିଟର |",Meggar
ମ୍ୟାଗମ୍ |,Megohm
ମ୍ୟାଗମ୍ ଗେଜ୍ |,Megohm meter
ମ୍ୟାଗମ୍ ସମ୍ବେଦନଶୀଳତା |,Megohm sensitivity
meisner ପ୍ରଭାବ,Meissner effect
meisner ପ୍ରଭାବ,Meissner effect
ମ୍ୟାଚ୍,Mel
ମେଲୋଡିଆନ୍ |,Melodeon
"ଇନଟେସନ୍, ଲୀଳା",Melody
"ତରଳିବା (n।), ତରଳିବା, ତରଳିବା (ver।)",Melt
ତରଳିବା ଭଙ୍ଗା |,Melt fracture
ତରଳିବା ଶକ୍ତି,Melt strength
ଦ୍ରୁତ ତରଳିବା ଟ୍ରାନଜିଷ୍ଟର |,Melt-quench transistor
ଟ୍ରାନଜିଷ୍ଟରକୁ ତରଳାନ୍ତୁ |,Meltback transistor
"ତରଳିବା, ଥବା |",Melting
ତରଳିବା ବିନ୍ଦୁ |,Melting point
ତରଳିବା ତାପମାତ୍ରା,Melting temperature
ସଦସ୍ୟ,Member (of series)
"br ୁଲା, br ୁଲା, କଳା |",Membrane
ମେମ୍ବ୍ରେନ୍ ଅନୁରୂପ |,Membrane analogy
ମେମ୍ବ୍ରେନ୍ ଅନୁରୂପ ନମ୍ରତା |,Membrane analogy bending
କଳା ପତାକା |,Membrane flagellum
ମେମ୍ବ୍ରେନ୍ କାର୍ଯ୍ୟ,Membrane function
ମେମ୍ବ୍ରେନ୍ ସମ୍ଭାବନା |,Membrane potential
ଚନ୍ଦ୍ରମା,Membrane semilunaris
ସ୍ମୃତି,Memistor
"ମେମୋରୀ, ମେମୋରୀ ସିଷ୍ଟମ୍ |",Memory
ସ୍ମୃତି ନିର୍ଦ୍ଦେଶ ସାରଣୀ |,Memory assignement table
ସ୍ମୃତି କ୍ଷମତା,Memory capacity
"ମେମୋରୀ ସେଲ୍, ମେମୋରୀ ସେଲ୍ |",Memory cell
ମେମୋରୀ କୋର୍,Memory core
ସ୍ମୃତି ଚକ୍ର,Memory cycle
ସ୍ମୃତି ବିଳମ୍ବ,Memory delay
"ମେମୋରୀ ଡିଭାଇସ୍, ମେମୋରୀ ଡିଭାଇସ୍ |",Memory device
ସ୍ମୃତି ଜମା,Memory dump
ସ୍ମୃତି ପ୍ରଭାବ,Memory effect
ସ୍ମୃତି ସଂରକ୍ଷଣ,Memory protection
ଅର୍ଥ ସମାନ୍ତରାଳ |,Mena parallax
"ମେନିସ୍କସ୍, ମେନିସ୍କସ୍ |",Meniscus
ମେନିସ୍କସ୍ ଲେନ୍ସ |,Menisucs lens
"କ୍ଷମା, ମର୍କୁରିକ୍ |",Mercuirc
"ପାରଡିଆ, ମର୍କୁରିଆଲ୍ |",Mercurial
"ପାର୍ଶ୍ୱ-ବାରୋମିଟର, ପାର୍ଶ୍ୱ-ବାରୋମିଟର |",Mercurial baromenter
"ପାରାଡିକ୍ ଥର୍ମୋମିଟର, ପାରାଡିକ୍ ଥର୍ମୋମିଟର |",Mercurial thermometer
ପାର୍ଶ୍ୱ ଆର୍କ୍ଲମ୍ପ୍ |,Mercury arc lamp
ପାର୍ଶ୍ୱ ଆରକ୍ୟୁଏଟ୍ |,Mercury arc rectifier
ପାର୍ଶ୍ୱ ବାରୋମିଟର |,Mercury barometer
ପ୍ୟାରେଡ୍ ସ୍ତମ୍ଭ |,Mercury column
ଟ୍ରାନ୍ସ ପ୍ରେସର ଗେଜ୍ |,Mercury gauge
ପାର୍ଶ୍ୱ ମନୋମିଟର |,Mercury manometer
