Marathi,Hindi
लेक्झिम,शब्दिम
शब्दकोष,शब्द कोश
ग्रंथपाल,क्रमादेश संग्राहक
ग्रंथपाल कार्यक्रम,क्रमादेश संग्राहक क्रमादेश
लायब्ररी,क्रमादेश संग्रह
लायब्ररी निर्देशिका,क्रमादेश संग्रह सूची
लायब्ररी सुविधा,क्रमादेश संग्रह सुविधा
लायब्ररी फाइल संपादक,क्रमादेश संग्रह संचिका संपादक
ग्रंथालय कार्यक्रम,क्रमादेश संग्रह क्रमादेश
लायब्ररी नित्यक्रम,क्रमादेश संग्रह नेमका
लायब्ररी सबरूटिन,क्रमादेश संग्रह उपनेमका
लायब्ररी टेप,क्रमादेश संग्रह टेप
लायब्ररी ट्रॅक,क्रमादेश संग्रह पथ
"परवाना
 दस्तऐवजीकरण",लाइसेन्सप्राप्त प्रलेखन
"परवाना
 प्रकाशन",लाइसेन्सप्राप्त प्रकाशन
प्रकाश बटण,प्रकाश बटन
हलका नाली,प्रकाश सन्नाल
"प्रकाश-उत्सर्जक
 डायोड",प्रकाश उत्सर्जक डायोड
"प्रकाश-उत्सर्जक
 डायोड डिस्प्ले",प्रकाश उत्सर्जक डायोड प्रदर्श
प्रकाश मार्गदर्शक,प्रकाश पथक
हलकी बंदूक,प्रकाश गन
हलकी पेन,प्रकाश लेखनी
हलके पेन लक्ष,प्रकाश लेखनी अवधान
हलके पेन शोध,प्रकाश लेखनी संसूचन
हलकी पेन हिट,प्रकाश लेखनी संसूचन
हलका पेन स्ट्राइक,प्रकाश लेखनी संसूचन
हलके पेन ट्रॅकिंग,प्रकाश लेखनी पथ रेखन
हलकी स्थिरता,प्रकाश स्थायित्व
मर्यादा तपासणी,सीमा जाँच
"मर्यादित अंतर
 अ‍ॅडॉप्टर",सीमित दूरी अनुकूलित्र
लिमिटर,सीमक
लिमिटर सर्किट,सीमक परिपथ
ओळ,"लाइन, रेखा"
लाइन अ‍ॅडॉप्टर,लाइन अनुकूलित्र
लाइन अ‍ॅडॉप्टर युनिट,लाइन अनुकूलित्र एकक
"रेखीय बाउंड
 ऑटोमाटा",रैखिक परिबद्ध स्वचल प्ररूप
रेखीय संयोजक,रैखिक संयोजित्र
रेखीय विकृती,रैखिक विरूपण
"रेखीय समाकलित
 सर्किट",रैखिक एकीकृत परिपथ
रेषात्मकता,रैखिकता
रेखीय भाषा,रैखिक भाषा
रेखीय यादी,रैखिक सूची
रेखीय ऑप्टिमायझेशन,रैखिक इष्टतमीकरण
"रेखीय
 प्रोग्रामिंग",रैखिक प्रोगामन
रेखीय नियामक,रैखिक नियामक
"रेखीय
 प्रतिनिधित्व",रैखिक निरूपण
रेखीय शोध,रैखिक खोज
रेखीय निवड,रैखिक वरण
रेखीय युनिट,रैखिक एकक
"एक वेळेत लाइन-अट-ए-ए-ए-ए-ए-वेळ
 प्रिंटर (= ओळ
 प्रिंटर)",रेखा मुद्रित्र
लाइन वर्ण,रेखा संप्रतीक
लाइन कोड,लाइन कूट
लाइन एकाग्रता,लाइन सांद्रण
लाइन नियंत्रण,लाइन नियंत्रण
लाइन कंट्रोल ब्लॉक,लाइन नियंत्रण खंडक
"लाइन नियंत्रण
 शिस्त (= ओळ)
 प्रोटोकॉल)",लाइन सदेशाचार
लाइन काउंटर,रेखा गणित्र
लाइन डेटा सेट,मुद्रेय आँकड़ा समुच्चय
लाइन चिन्ह हटवा,रेखा विलोपन प्रतीक
"ओळ हटविणे
 वर्ण",रेखा विलोपन संप्रतीक
"लाइन शिस्त
 (= लाइन प्रोटोकॉल)",लाइन सदेशाचार
"लाइन रेखांकन
 प्रदर्शन",रेखा चित्रण प्रदर्श
लाइन ड्रायव्हर,लाइन चालित्र
लाइन संपादन,रेखा संपादन
"लाइन-एंड
 समायोजन",रेखांत समायोजन
"लाइन-एंड कंट्रोल
 की",रेखांत नियंत्रण कुंजी
लाइन-एंडिंग झोन,रेखांत क्षेत्र
लाइन-एंड झोन,रेखांत क्षेत्र
लाइन उपकरणे,लाइन उपकरण
लाइन फीड,रेखा भरण
लाइन फीड वर्ण,रेखा भरण संप्रतीक
लाइन फिल्टर शिल्लक,लाइन निस्यंदक संतुलन
लाइन शोधक,लाइन अन्वेषी
लाइन जनरेटर,रेखा जनित्र
लाइन गट,लाइन समूह
लाइन हिट,लाइन व्यतिकरण
लाइन प्रतिबाधा,लाइन प्रतिबाधा
लाइन इंडेक्स,रेखा सूचकांक
लाइन इंटरफेस बेस,लाइन अंतरापृष्ठ आधार
लाइन की,रेखा कुंजी
लाइन पातळी,लाइन स्तर
लाइन लिंक पल्सिंग,लाइन शृंखलन स्पंदन
लाइन लोड,लाइन भार
लाइन लूप,लाइन पाश
"लाइन लूप
 प्रतिकार",लाइन पाश प्रतिरोध
"ओळ
 चुकीचे कामकाज",रेखा अपपंजीयन
"लाइन मोड, स्विचिंग",लाइन विधा स्विचन
लाइन आवाज,लाइन रव
ओळ क्रमांक,रेखा संख्या
"ओळ क्रमांक
 संपादन",रेखा संख्या संपादन
लाइन प्रिंटर,रेखा मुद्रित्र
लाइन प्रिंटिंग,रेखा मुद्रण
लाइन प्रोटोकॉल,लाइन सदेशाचार
लाइन रिले,लाइन रिले
"लाइन प्रतिसाद
 मोड",लाइन अनुक्रिया विधा
लाइन स्क्यू,रेखा विषमता
लाइन वेग,लाइन चाल
प्रति-इंचाच्या ओळी,प्रति इंच रेखाएँ
ओळ स्थिती,लाइन अवस्थिति
लाइन स्ट्रेचर,लाइन समेलित्र
लाइन सर्ज,लाइन प्रोत्कर्ष
लाइन स्विचिंग,लाइन स्विचन
लाइन रहदारी,लाइन यातायात
दुवा,कड़ी
दुवा,शृंखलन
दुवा संपादक,शृंखलन संपादक
दुवा विभाग,शृंखलन अनुभाग
दुवा-संलग्न,कड़ीबद्ध
"दुवा-संलग्न
 स्टेशन",कड़ीबद्ध केंद्र
"दुवा-संलग्न
 टर्मिनल",कड़ीबद्ध अंतक
दुवा बिट,कड़ी द्वि-अंक
"दुवा-बाय-लिंक
 सिग्नलिंग",कड़ीवा संकेतन
दुवा कनेक्शन,कड़ी संबधन
दुवा नियंत्रण,कड़ी नियंत्रण
"दुवा नियंत्रण
 प्रक्रिया",कड़ी नियंत्रण प्रक्रिया
दुवा संपादन,शृंखला संपादन
"दुवा साधलेला अनुक्रमिक
 फाईल",शृंखलित अनुक्रमिक संचिका
दुवा साधलेला सब्रूटिन,शृंखलित उपनेमका
लिंकर,शृंखलक
दुवा गट,कड़ी समूह
लोडिंग लोडर,शृंखलन भारक
"लोडिंग लोडर
 कार्यकारी",शृंखलन भारण निष्पादक
दुवा प्रोटोकॉल,कड़ी सदेशाचार
"लिस्प (यादी
 प्रक्रिया))","लिस्प, सूची संसाधन"
"यादी-निर्देशित
 संसर्ग",सूची दिष्ट संचरण
ऐकण्याचा मोड,श्रवण विधा
"यादी हाताळणी
 विधान",सूची हस्तर कथन
सूची,सूचीयन
यादी प्रक्रिया,सूची संसाधन
प्रक्रिया प्रक्रिया यादी,सूची संचाधन भाषा
"यादी प्रक्रिया
 कार्यक्रम",सूची संसाधन क्रमादेश
यादी रचना,सूची संरचना
शाब्दिक,आक्षर
शाब्दिक ऑपरेंड,आक्षर संकार्य
शाब्दिक तलाव,आक्षर पूल
शाब्दिक शोध,आक्षर खोज
साहित्य शोध,साहित्य खोज
लाइव्ह कीबोर्ड,चालू कुंजीपटल
लोड,"भार, लोड"
लोड बॅलेंसिंग,भार संतुलन
लोड कार्ड,भार पत्रक
लोड कॉइल,भार कुंडली
लोड केलेली ओळ,भारित लाइन
भारित मूळ,भारित मूल बिन्दु
लोडर,भारक
"लोडर प्रोग्राम
(= लोडर)",भारक
लोडर प्रकार,भारक प्रकार
लोड सुविधा,भारित्र
लोड प्रतिमा,भार प्रतिबिम्ब
लोड करीत आहे,भारण
लोडिंग कॉइल,भारण कुंडली
लोड करीत आहे त्रुटी,भारण त्रुटि
लोडिंग प्रक्रिया,भारण प्रक्रिया
नित्यक्रम लोड करीत आहे,भारण नेमका
लोड लेव्हलिंग,भार स्तरण
लोड नकाशा,भार प्रतिचित्र
लोड मोड,भार विधा
लोड मॉड्यूल,भार प्रतिरूपक
"लोड मॉड्यूल
 लायब्ररी",भार प्रतिरूपक क्रमादेश संग्रह
लोड-ऑन-कॉल,आह्वानी भारण
लोड पॉईंट,भारण सिरा
"लोड प्रोग्राम
 (= लोडर)",भारक
लोड सामायिकरण,"भारभागी, भार भागीदारी"
लोब,पालि
स्थानिक,"स्थानीय, स्थानिक"
स्थानिक प्रवेश,स्थानीय अभिगम
स्थानिक नेटवर्क,स्थानिक जालक्रम
स्थानिक बॅटरी,स्थानिक बैटरी
स्थानिक मध्यवर्ती कार्यालय,स्थानिक केंद्रीय कार्यालय
स्थानिक चॅनेल,स्थानीय प्रणाल
स्थानिक कोड,स्थानीय कूट
स्थानिक विनिमय,स्थानीय केंद्र
"स्थानिक स्वरूप
 संचयन",स्थानीय संरूप भंडारण
स्थानिक फॉर्म नियंत्रण,स्थानीय प्रारूप नियंत्रण
स्थानिक ओळ,स्थानीय लाइन
स्थानिक लॉक,स्थानीय तालक
स्थानिक लूप,स्थानीय पाश
स्थानिक पातळीवर संलग्न,स्थानतः बद्ध
"स्थानिक-संलग्न
 स्टेशन",स्थानतः बद्ध केन्द्र
स्थानिक मोड,स्थानीय विधा
स्थानिक ऑर्डर वायर,स्थानीय आदेश परिपथ
स्थानिक ऑसीलेटर,स्थानीय दोलित्र
स्थानिक सेवा क्षेत्र,स्थानीय सेवा क्षेत्र
स्थानिक बाजू,स्थानीय पक्ष
स्थानिक स्टेशन,स्थानीय केन्द्र
"स्थानिक स्विचिंग
 सुविधा",स्थानीय स्विचन सुविधा
स्थानिक चल,स्थानीय चर
"स्थानिक चल
 चिन्ह",स्थानीय चर प्रतीक
शोधून काढणे,स्थान निर्धारण
शोध मोड,स्थान निर्धारण विधा
स्थान,"स्थान, स्थान निर्धारण"
"स्थान काउंटर
 (= स्थान
 नोंदणी नोंदणी)",स्थान निर्धारण पंजी
स्थान जीवन,स्थानोपयोग अवधि
लोकेटर डिव्हाइस,स्थान निर्धारक युक्ति
"लोकेटर
 पात्रता",स्थान निर्धारकता
लोकेटर व्हेरिएबल,स्थान निर्धारक चर
लॉक,"तालकन, तालक"
लॉक केलेले नाव,तालकित नाम
लॉक केलेले पृष्ठ,तालकित पृष्ठ
लॉक रेकॉर्ड,तालकित अभिलेख
लॉकिंग,तालकन
लॉक आउट,"तालबंदी, अपरोध"
लॉकआउट मॉड्यूल,अपरोध प्रतिरूपक
लॉक-अप टेबल,उद्रोध सारणी
लॉग,प्रचालन अभिलेख (प्रचालेख)
लॉगर,प्रचालेखित्र
लॉगिंग,प्रचालेखन
तार्किक प्रवेश स्तर,तर्कसंगत अभिगम स्तर
तार्किक जोडा,तर्कसंगत योग
तार्किक विश्लेषण,तर्कविश्लेषण
"तार्किक चार्ट
 (= प्रवाह चार्ट)","तर्क संचित्र, प्रवाह संचित्र"
"तार्किक मूल
 विभाग",तर्क संतति खंड
तार्किक तुलना,तर्कसंगत तुलना
तार्किक संयोजन,तर्कसंगत सर्वनिष्ठ
तार्किक स्थिर,तर्कसंगत अचर
"तार्किक डेटा
 रचना",तर्कसंगत आँकड़ा संरचना
तार्किक निर्णय,तर्कसंगत निर्णय
तार्किक डिझाइन,तर्कसंगत अभिकल्पना
"तार्किक डिव्हाइस
 पत्ता",तर्कसंगत युक्ति पता
लॉजिकल डायग्राम,तर्कसंगत आरेख
तार्किक फरक,तर्कसंगत अंतर
तार्किक विघटन,तर्कसंगत सम्मिलन
तार्किक घटक,तर्कसंगत अवयव
तार्किक अभिव्यक्ती,तर्कसंगत व्यंजक
तार्किक फाईल,तर्कसंगत संचिका
"लॉजिकल फ्लो चार्ट
 (फ्लो चार्ट)","प्रवाह संचित्र, तर्क संचित्र"
"तार्किक गट
 सूचना",तर्कसंगत अनुदेश समूह
तार्किक if,तर्कसंगत यदि
तार्किक सूचना,तर्कसंगत अनुदेश
तार्किक पातळी,तर्कसंगत स्तर
लॉजिकल लाइन ग्रुप,तर्कसंगत लाइन समूह
तार्किक गुणाकार,तर्कसंगत गुणा
तार्किक संख्या,तर्कसंगत संख्या
तार्किक ऑपरेशन,तर्कसंगत संक्रिया
लॉजिकल ऑपरेटर,तर्कसंगत संकारक
"तार्किक पृष्ठ
 अभिज्ञापक",तर्कसंगत पृष्ठ अभिज्ञापक
"तार्किक पृष्ठ
 क्रमांक",तर्कसंगत पृष्ठ संख्या
"तार्किक पालक
 विभाग",तर्कसंगत मूल खंड
तार्किक प्राथमिक,तर्कसंगत मौलिक
तार्किक उत्पादन,तर्कसंगत गुणनफल
तार्किक रेकॉर्ड,तर्कसंगत अभिलेख
"तार्किक रेकॉर्ड
 ब्लॉक",तर्कसंगत अभिलेख खंडक
तार्किक संबंध,तर्कसंगत संबंध
तार्किक शिफ्ट,तर्कसंगत विस्थापन
तार्किक रचना,तर्कसंगत संरचना
तार्किक बेरीज,तर्कसंगत योगफल
लॉजिकल स्विच,तर्कसंगत स्विच
तार्किक प्रतीक,तर्कसंगत प्रतीक
तार्किक संज्ञा,तर्कसंगत पद
तार्किक टाइमर,तर्कसंगत कालद
तार्किक ट्रेसिंग,तर्कसंगत अनुरेखण
तार्किक ट्रॅक,तर्कसंगत पथ
लॉजिकल युनिट,तर्कसंगत एकक
लॉजिकल व्हेरिएबल,तर्कसंगत चर
तार्किक खंड,तर्कसंगत आयतन
तार्किक विश्लेषक,तर्क विश्लेषित्र
तर्कशास्त्र कार्ड,तर्क पत्रक
"तर्कशास्त्र चार्ट (= प्रवाह
 चार्ट)","तर्क संचित्र, प्रवाह संचित्र"
लॉजिक डीकोडर,तर्क कूटवाचक
तर्कशास्त्र डिझाइन,तर्क अभिकल्पना
तर्कशास्त्र डिव्हाइस,तर्क युक्ति
तर्कशास्त्र आकृती,तर्क आरेख
तर्कशास्त्र घटक,तर्क अवयव
तर्कशास्त्र अभिव्यक्ती,तर्क व्यंजक
तर्कशास्त्र कुटुंब,तर्क परिवार
"लॉजिक फ्लो चार्ट
 (= प्रवाह चार्ट)","प्रवाह संचित्र, तर्क संचित्र"
तर्कशास्त्र कार्य,तर्क फलन
तर्कशास्त्र सूचना,तर्क अनुदेश
तर्कशास्त्र प्रकाश,तर्क बत्ती
तर्कशास्त्र ऑपरेशन,तर्क संक्रिया
तर्कशास्त्र चौकशी,तर्क संपरीक्षित्र
तर्कशास्त्र उत्पादन,तर्क गुणनफलन
तर्कशास्त्र शिफ्ट,तर्कसंगत विस्थापन
लॉजिक शॉर्ट फॉल्ट,तर्क लघुपथन भ्रंश
तर्कशास्त्र सिग्नल,तर्कसंकेत
तर्कशास्त्र राज्य,तर्क स्थिति
तर्कशास्त्र प्रतीक,तर्क प्रतीक
तर्कशास्त्र युनिट,तर्क एकक
लॉग इन (= लॉग ऑन),सत्रारंभ
लॉग ऑफ (= लॉग आउट),सत्रांत
लॉग ऑन,सत्रारंभ
बाहेर पडणे,सत्रांत
"नियतकालिक लॉग
 अँटेना",लॉग आवर्ती ऐन्टेना
"रेखांशाचा
 शिल्लक",अनुदैर्ध्य संतुलन
रेखांशाचा तपासणी,अनुदैर्ध्य जाँच
रेखांशाचा सर्किट,अनुदैर्ध्य परिपथ
"रेखांशाचा
 इंडक्शन आवाज",अनुदैर्ध्य प्रेरण रव
"रेखांशाचा-मोड
 विलंब ओळ",अनुदैर्ध्य विधा विलंब लाइन
"रेखांशाचा समता
 तपासा",अनुदैर्ध्य समता जाँच
"रेखांशाचा
 रिडंडंसी
 तपासा",अनुदैर्ध्य अतिरिक्तता जाँच
"रेखांशाचा
 संसर्ग
 तपासा",अनुदैर्ध्य संचरण जाँच
पुढे पाहा,अग्रावलोकन
पुढे जा,अग्रावलोकन हस्तंगत
पुढे युनिट पहा,अग्रावलोकित्र
वर बघ,अवलोकन
लुक-अप-टेबल,अवलोकन सारणी
लूप,पाश
लूप-बॅक चाचणी,पाश वापसी परिक्षण
पळवाट शरीर,पाश काय
लूप बॉक्स,पाश बक्स
लूप चेक,पाश जाँच
पळवाट पूर्ण,पाश समापन
लूप संगणन,पाश अभिकलन
लूप नियंत्रण,पाश नियंत्रण
"लूप नियंत्रण
 विधान",पाश नियंत्रण कथन
"लूप-कंट्रोल
 चल",पाश नियंत्रण चर
लूप काउंटर,पाश गणित्र
"लूप अभिप्राय
 सिग्नल",पाश पश्च भरण संकेत
लूपिंग,पाशन
लूपिंग अंमलबजावणी,पाशन निष्पादन
लूप इनिशिएलायझेशन,पाश प्रारंभण
लूप इनपुट सिग्नल,पाश निवेश संकेत
"लूप जॅक
 स्विचबोर्ड",पाश जैक स्विचबोर्ड
लूप सुधारणे,पाश आपरिवर्तन
लूप नेटवर्क,पाश जालक्रम
लूप प्रतिकार,पाश प्रतिरोध
"लूप रिव्हर्स
 बॅटरी",पाश प्रतिलोमन बैटरी
लूप स्वत: ची तपासणी,पाश स्वजाँच
लूप सिग्नलिंग,पाश संकेतन
लूप प्रारंभ,पाश प्रारंभन
लूप टर्मिनेशन,पाशावसान
लूप चाचणी,पाश परीक्षण
"लूप हस्तांतरण
 कार्य",पाश स्थानांतरण फलन
लूप ट्रान्समिशन,पाश संचरण
लूप ट्रान्समिशन फ्रेम,पाश संचरण फ्रेम
लूप अद्यतन,पाश अद्यतनीकरण
हळूवारपणे जोडलेले,शिथिलतःयुग्मित
तोटा,"हानि, क्षीणन"
महत्त्व कमी,सार्थकता हानि
जोरात तोटा,ध्वनि प्रबलता हानि
"कमी क्रियाकलाप डेटा
 प्रक्रिया",निम्न साक्रियता आँकड़ा संसाधन
कमी बाइट,निम्न बाइट
लो-एंड एमपीयू,निम्न सिरा सूक्ष्म संसाधित्र
लोअर बाउंड,निम्न परिबंध
लोअर कर्टेट,निम्न लध्वक्ष
निम्न-स्तरीय भाषा,आदि स्तर भाषा
"कमी आवाज
 एम्पलीफायर",निम्न रव प्रवर्धक
कमी ऑर्डर,निम्न क्रम
कमी ऑर्डर अंक,निम्न क्रम अंक
कमी-ऑर्डरची स्थिती,निम्न क्रम स्थिति
लो पास फिल्टर,निम्नपारक निस्यंदक
"कमी कामगिरी
 उपकरणे",निम्न निष्पादन उपकरण
कमी वेग,निम्न चाल
कमी वेग संचयन,निम्न चाल भंडारण
कमी टेप,टेपांत
"लुकासिव्हिक्झ
 नोटेशन",लुकासेविच संकेत पद्धति
लंप लोडिंग,स्थानीकृत भारण
मशीन पत्ता,यंत्र पता
"मशीन उपलब्ध
 वेळ",यंत्र प्राप्य काल
मशीन चेक,यंत्र जाँच त्रुटि
"मशीन चेक
 हाताळणी",यंत्र जाँच त्रुटि निवारक
"मशीन चेक
 सूचक",यंत्र जाँच त्रुटि सूचक
"मशीन चेक
 व्यत्यय",यंत्र जाँच त्रुटि बाधा
मशीन कोड,यंत्र कूट
मशीन अनुभूती,यंत्र बोधन
मशीन सायकल,यंत्र चक्र
"मशीन
 अवलंबून",यंत्राश्रित
"मशीन
 अवलंबून
 इंग्रजी",यंत्राश्रित भाषा
"मशीन
 अवलंबून
 सॉफ्टवेअर",यंत्राश्रित प्रक्रिया सामग्री
मशीन समीकरण,यंत्र समीकरण
"मशीन
 समतुल्य",यंत्र तुल्यता
मशीन त्रुटी,यंत्र त्रुटि
मशीन निष्क्रिय वेळ,यंत्र अनुपयोग काल
"मशीन
 स्वतंत्र",यंत्र निरपेक्ष
"मशीन
 स्वतंत्र
 इंग्रजी",यंत्र-निरपेक्ष भाषा
"मशीन
 स्वतंत्र
 सॉफ्टवेअर",यंत्र निरपेक्ष प्रक्रिया सामग्री
"मशीन
 स्वतंत्र
 उपाय",यंत्र निरपेक्ष हल
"मशीन
 सूचना",यंत्र अनुदेश
"मशीन
 सूचना कोड",यंत्र अनुदेश कूट
"मशीन
 सूचना
 विधान",यंत्र अनुदेश कथन
"मशीन
 बुद्धिमत्ता",यंत्र बुद्धि
मशीन इंटमेट,यंत्र घनिष्ठ
"मशीन भाषा
 कोड",यंत्र भाषा कूट
मशीन लर्निंग,यंत्र अधिगम
मशीन लॉजिक,यंत्र तर्क
मशीन ऑपरेशन,यंत्र प्रचालन
"मशीन देणारं
 इंग्रजी",यंत्र मूलक भाषा
मशीन वाचनीय,यंत्र पठनीय
"मशीन वाचनीय
 मध्यम",यंत्र पठनीय माध्यम
मशीन रन,यंत्र दौर
"मशीन समंजस
 माहिती",यंत्र संवेद सूचना
"मशीन
 सिम्युलेशन",यंत्र अनुकार
"मशीन खराब झाले
 वेळ",यंत्र अपहतकाल
"मशीन साधन
 नियंत्रण",यंत्र औजार नियंत्रण
"मशीन
 अनुवाद",यंत्र अनुवाद
"मशीन वापर
 वेळ",यंत्र उपयोग काल
मॅक्रोआर्गमेंट,स्थूल स्वतंत्र चर
मॅक्रोसेम्बलर,स्थूल कोडांतरक
"मॅक्रोसेमॅली
 कार्यक्रम",स्थूल कोडांतरण क्रमादेश
मॅक्रोकॉल,स्थूल आह्वान
मॅक्रोकोड,स्थूल कूट
मॅक्रोकोडिंग,स्थूल कूटलेखन
मॅक्रोकॉमांड,स्थूल समादेश
मॅक्रोडेक्लेरेशन,स्थूल घोषणा
मॅक्रोडिफाईनिशन,स्थूल परिभाषा
"मॅक्रोडिफाईनिशन
 लायब्ररी",स्थूल परिभाषा क्रमादेश संग्रह
मॅक्रोइलेमेंट,स्थूल अवयव
मॅक्रोएक्सर्सरिझर,स्थूल परीक्षक
मॅक्रोएक्सपॅन्सियन,स्थूल प्रसार
मॅक्रोफ्लोचार्ट,स्थूल प्रवाह संचित्र
"मॅक्रोजेनरेटिंग
 कार्यक्रम",स्थूल जनक क्रमादेश
मॅक्रोजोरेशन,स्थूल जनन
मॅक्रोजेनेरेटर,स्थूल जनित्र
मॅक्रोइन्स्ट्रक्शन,स्थूल अनुदेश
"मॅक्रोलॅंग्वेज
 (मॅक्रोल)",स्थूल भाषा
मॅक्रोलिब्ररी,स्थूल क्रमादेश संग्रह
"मॅक्रो (= मॅक्रो
 सूचना)",स्थूल अनुदेश
मॅक्रोपेरामीटर,स्थूल प्राचल
"मॅक्रोप्रोसेसिंग
 सूचना",स्थूल संसाधन अनुदेश
मॅक्रोप्रोग्रामिंग,स्थूल क्रमादेशन
मॅक्रोप्रोटोटाइप,स्थूल आदिप्ररूप
"मॅक्रोप्रोटोटाइप
 विधान",स्थूल आदिप्ररूप कथन
"मॅक्रोस्टेटमेंट
 क्रमांक",स्थूल कथन क्रमांक
मॅक्रोसिस्टम,स्थूल तंत्र
मॅक्रोट्रेस,स्थूल त्रुटि संसूचन
मॅक्साइमा,मैकसाइमा
मॅडकॅप,मैडकैप
मॅग,"मैग, स्थूल जनित्र"
"चुंबकीय बबल
 मेमरी",चुंबकीय बुद्बुद्द स्मृति
चुंबकीय कार्ड,चुंबकीय पत्रक
"चुंबकीय कार्ड
 वाचक",चुंबकीय पत्रक पठित्र
"चुंबकीय कार्ड
 संचयन",चुंबकीय पत्रक भंडारण
चुंबकीय सेल,चुंबकीय कोष्ठिका
"चुंबकीय
 वर्ण",चुंबकीय संप्रतीक
चुंबकीय कोर,चुंबकीय क्रोड
"चुंबकीय कोर
 संचयन",चुंबकीय क्रोड भंडारण
"चुंबकीय विलंब
 वेळ",चुंबकीय विलंब काल
चुंबकीय डिस्क,चुंबकीय चक्रिका
"चुंबकीय डिस्क
 पत्ता",चुंबकीय चक्रिका पता
"चुंबकीय डिस्क
 मेमरी",चुंबकीय चक्रिका स्मृति
"चुंबकीय डिस्क
 संचयन",चुंबकीय चक्रिका भंडारण
"चुंबकीय डिस्क
 स्टोअर",चुंबकीय चक्रिका भंडार
चुंबकीय डिस्क युनिट,चुंबकीय चक्रिका एकक
"चुंबकीय ड्रम
 संचयन",चुंबकीय ड्रम भंडारण
"चुंबकीय ड्रम
 युनिट",चुंबकीय ड्रम एकक
चुंबकीय एन्कोडिंग,चुंबकीय कूटलेखन
"चुंबकीय हात
 स्कॅनर",चुंबकीय हस्तक्रमवीक्षक
"चुंबकीय
 हिस्टरेसिस लूप",चुंबकीय शौथिल्य पाश
चुंबकीय शाई,चुंबकीय मसी
"चुंबकीय शाई
 वर्ण सॉर्टर",चुंबकीय मसी संप्रतीक शाटित्र
"चुंबकीय शाई
 स्कॅनर",चुंबकीय मसी क्रमवीक्षक
चुंबकीय स्मृती,चुंबकीय स्मृति
चुंबकीय वाचन,चुम्बकीय पठन
"चुंबकीय
 मुद्रित करणे",चुम्बकीय अभिलेखन
"चुंबकीय स्लॉट
 वाचक",चुंबकीय खांचा पठित्र
चुंबकीय संचयन,चुंबकीय भंडारण
चुंबकीय पट्टी,चुंबकीय पट्टी
"चुंबकीय पट्टी
 लेखा
 मशीन",चुंबकीय पट्टी लेखायंत्र
"चुंबकीय पट्टी
 वाचक",चुंबकीय पट्टी पठित्र
चुंबकीय टेप काडतूस,चुंबकीय टेप आगुटिका
"चुंबकीय टेप
 कॅसेट",चुंबकीय टेप कैसट
"चुंबकीय टेप
 डेक (= चुंबकीय
 टेप ड्राइव्ह)",चुंबकीय टेप चालित्र
"चुंबकीय टेप
 चालवा",चुंबकीय टेप चालित्र
चुंबकीय टेप फाइल,चुंबकीय टेप संचिका
"चुंबकीय टेप
 लेबल",चुंबकीय टेप लेबल
"चुंबकीय टेप
 नेता",चुंबकीय टेप अग्रग
"चुंबकीय टेप
 ग्रंथपाल",चुंबकीय टेप क्रमादेश संग्रहक
"चुंबकीय टेप
 स्टेशन",चुंबकीय टेप एकक
चुंबकीय टेप स्टोरेज,चुम्बकीय टेप भंडारण
"चुंबकीय टेप
 उपप्रणाली",चुंबकीय टेप उपतंत्र
"चुंबकीय टेप
 टर्मिनल",चुंबकीय टेप अंतक
"चुंबकीय टेप
 झलक",चुम्बकीय टेप अनुग
"चुंबकीय टेप
 वाहतूक
 (चुंबकीय टेप
 ड्राईव्ह)",चुंबकीय टेप चालित्र
चुंबकीय टेप युनिट,चुंबकीय टेप एकक
चुंबकीय पातळ फिल्म,चुंबकीय तनु परत
"चुंबकीय पातळ फिल्म
 संचयन",चुंबकीय तनु परत भंडारण
चुंबकीय ट्रॅक,चुंबकीय पथ
"चुंबकीय वायर
 संचयन",चुंबकीय तार भंडारण
"मॅग्नेटोग्राफिक
 प्रिंटर",चुंबकत्वलेखी मुद्रित्र
"मॅग्नेटो-ऑप्टिक
 डिस्क स्टोरेज",चुंबक-प्रकाशीय चक्रिका भंडारण
मॅग्नेटोस्ट्रक्शन,चुंबकीय विरूपण
मॅग टेप,चुंबकीय टेप
मेल बॉक्स,डाक बक्स
"मेल विलीनीकरण (= फाईल
 विलीन)",संचिका विलय
"मुख्य बॅटरी
 पॉवर मशीन",बिजली बैटरी-चालित यंत्र
मुख्य नियंत्रण युनिट,मुख्य नियंत्रण एकक
"मुख्य वितरण
 फ्रेम",मुख्य लाइन वितरण फ्रेम
मुख्य चौकट,"अधिसंसाधित्र, बृहत् अभिकालित्र"
"मुख्य चौकट
संगणक",बृहत् अभिकलित्र
"मेनफ्रेम सिस्टम
 (= मेनफ्रेम
 संगणक)",बृहत् अभिकलित्र
मुख्य लोब,मुख्य पालि
मुख्य स्मृती,मुख्य स्मृति
"मुख्य स्मृती
 मॅपिंग",मुख्य स्मृति प्रतिचित्रण
मुख्य ऑपरेशन,मुख्य प्रचालन
मुख्य मार्ग,मुख्य पथ
"मुख्य शक्ती
 मशीन",मुख्य शक्तिचालित यंत्र
मुख्य कार्यक्रम,मुख्य क्रमादेश
मुख्य स्टेशन,मुख्य केंद्र
मुख्य संचयन,मुख्य भंडारण
मुख्य स्टोरेज युनिट,मुख्य भंडारण एकक
मुख्य स्विच,मुख्य स्विच
देखभाल पॅनेल,अनुरक्षण पट्टिका
