Gujarati,Bengali
સ્તંભ,স্তম্ভ
સ્તંભના આજ્ઞાઓ (અશોકના),পিলার এডিক্টস (অশোকের)
સ્તંભના આજ્ઞાઓ (અશોકના),পিলার এডিক্টস (অশোকের)
સ્તંભના આજ્ઞાઓ (અશોકના),পিলার এডিক্টস (অশোকের)
ચાંચિયો,জলদস্যু
ચાંચિયો,জলদস্যু
પીચ યુદ્ધ,পিচড যুদ্ধ
પ્લોટ,পটভূমি
પોલિસ,পলিস
પોલિસ,পলিস
પોલિટાર્ક,পলিটার্ক
પોલિટિકલ એજન્ટ,পলিটিক্যাল এজেন্ট
રાજકીય આશ્રય,রাজনৈতিক আশ্রয়
રાજકીય નિવાસી,রাজনৈতিক বাসিন্দা
રાજકીય આતંકવાદ,রাজনৈতিক সন্ত্রাস
મતદાન કર,মাথট
પોન્ટૂન,পন্টুন
પ્રીમિયર,প্রিমিয়ার
પ્રીમિયર,প্রিমিয়ার
પ્રીમિયરશિપ,প্রিমিয়ারশিপ
પ્રમુખપદ,প্রেসিডেন্সি
પ્રમુખપદ,প্রেসিডেন্সি
રાષ્ટ્રપતિ,রাষ্ট্রপতি
રાષ્ટ્રપતિ,রাষ্ট্রপতি
પ્રેસિડિયમ,প্রেসিডিয়াম
પ્રધાન મંત્રી,প্রধানমন্ত্রী
પ્રિમોજેનિચર,প্রিমোজেনিচার
રાજકુમાર,রাজপুত্র
રાજકુમાર,রাজপুত্র
પ્રિન્સ બિશપ,প্রিন্স বিশপ
પ્રિન્સ કોન્સોર્ટ,প্রিন্স কনসোর্ট
પ્રિન્સ રીજન્ટ,প্রিন্স রিজেন্ট
પિન્સ રેગ્નન્ટ,পিন্স regnant
પ્રિન્સેસ રીજન્ટ,রাজকুমারী রিজেন্ট
પ્રિન્સેસ રોયલ,রাজকুমারী
હુકુમત,প্রিন্সিপ্যালিটি
હુકુમત,প্রিন্সিপ্যালিটি
હુકુમત,প্রিন্সিপ্যালিটি
ઇનામ,পুরস্কার
ઇનામ,পুরস্কার
ઈનામની રકમ,উপহার স্বরূপ
વ્યવસાયિક સૈનિક,পেশাদার সৈনিক
વચન,প্রতিশ্রুতি
પ્રોમોન્ટરી કિલ્લો,প্রমোনটরি ফোর্ট
સંરક્ષક,প্রটেক্টরেট
સંરક્ષક,প্রটেক্টরেট
સંરક્ષક,প্রটেক্টরেট
પ્રોટેજી,প্রোটেগ
ઉત્પત્તિ,উদ্ভব
ઉત્પત્તિ,উদ্ভব
પ્રોવેન્સ સિસ્ટમ,প্রোভেনেন্স সিস্টেম
ઝાયોનિસ્ટ તરફી,ইহুদিবাদী
જાહેર દુશ્મન,জনশত্রু
જાહેર દુશ્મન,জনশত্রু
વિરામચિહ્નો,বিরাম
પ્યુનિક યુદ્ધો,পুনিক যুদ্ধ
પ્યુરિટન,পিউরিটান
પુશ,Putsch
ક્વાડ્રિગા,কোয়াড্রিগা
ચારગણું જોડાણ,চতুর্মুখী জোট
ક્વેકર,কোয়েকার
રાણી,রাণী
રાણીની પત્ની,রানী সহধর্মিণী
રાણી દાવેદાર,কুইন দোহার
ક્વીનડમ,কুইনডম
ક્વીનડમ,কুইনডম
રાણી માતા,রানী মা
રાજવી રાણી,রাজকুমারী
ક્વિસલિંગ,কুইসলিং
ક્વિસલિંગ,কুইসলিং
ભાડું છોડો,ভাড়া ছাড়ুন
ધ્રુજારી,কাঁপুনি
વોરન્ટો,ওয়ারেন্টো
રેસ,জাতি
વંશીય સર્વોપરિતા,জাতিগত আধিপত্য
રેક,তাক
રેક,তাক
દરોડો પાડ્યો,অভিযান
દરોડો પાડ્યો,অভিযান
રેમ્પાર્ટ,রামপার্ট
રેમ્પાર્ટ,রামপার্ট
લૂંટફાટ,লুণ্ঠন
ખંડણી,মুক্তিপণ
ખંડણી,মুক্তিপণ
તબાહી,ধ্বংসযজ্ঞ
તબાહી,ধ্বংসযজ্ঞ
ક્ષેત્ર,রাজত্ব
પાછળનો રક્ષક,রিয়ার গার্ড
પાછળના રક્ષકની ક્રિયા,রিয়ার গার্ড অ্যাকশন
બળવાખોર,বিদ্রোহী
બળવો,বিদ্রোহ
બળવાની માન્યતા,বিদ্রোহের স্বীকৃতি
રીકન્ડક્શન,পুনঃসঞ্চালন
રિકોનિસન્સ,রিকনেসান্স
પુનઃનિર્માણ,পুনর্গঠন
રેકોર્ડ,রেকর্ড
રેકોર્ડ ઓફિસ,রেকর্ড অফিস
રેકોર્ડ નિવૃત્તિ,রেকর্ড অবসর
લાલ શર્ટ,লাল শার্ট
સુધારણા,সংস্কার
શરણાર્થી,উদ্বাস্তু
રેગાલિયા,রেগালিয়া
રેગાલિયા,রেগালিয়া
રેગાલિયા,রেগালিয়া
રીજન્સી,রিজেন্সি
કારભારી,রিজেন্ট
કારભારી રાણી,রাজকীয় রানী
રેજીસાઈડ,রেজিসাইড
રેજીસાઇડ્સ,রেজিসাইডস
શાસન,শাসন
શાસન,শাসন
પ્રદેશ,অঞ্চল
શાસન વર્ષ,রাজকীয় বছর
રેગ્નન્ટ,রেগন্যান্ট
રેગ્નમ,রেগনাম
રીક,রাইখ
શાસન,রাজত্ব
શાસન,রাজত্ব
રાજ પરિવાર,রাজত্ব করা পরিবার
આતંકનું શાસન,সন্ত্রাসের রাজত্ব
આતંકનું શાસન,সন্ত্রাসের রাজত্ব
મજબૂત કરો,শক্তিশালী করা
મજબૂતીકરણ,শক্তিবৃদ্ধি
પુનઃસ્થાપન,পুনঃস্থাপন
ફરીથી રોકાણ કરો,পুনরায় বিনিয়োগ করুন
રિલે પોસ્ટ,রিলে পোস্ট
રિલે માર્ગ,রিলে রুট
રિલે સિસ્ટમ,রিলে সিস্টেম
પ્રકાશન,মুক্তি
પ્રકાશન,মুক্তি
ત્યાગ,ত্যাগ
ત્યાગ,ত্যাগ
રેપર્ટરી (= ઇન્વેન્ટરી),রেপার্টরি (=ইনভেন্টরি)
ભંડાર,ভান্ডার
ભંડાર,ভান্ডার
પ્રજાસત્તાક,প্রজাতন্ত্র
ગણતંત્ર દિવસ,প্রজাতন্ত্র দিবস
રીસ્ક્રીપ્ટ,রিস্ক্রিপ্ট
રીસ્ક્રીપ્ટ,রিস্ক্রিপ্ট
રહેવાસી,বাসিন্দা
પુનઃસ્થાપન,পুন: প্রতিষ্ঠা
પુનરુત્થાન,পুনরুত্থান
પુનરુત્થાન,পুনরুত্থান
પીછેહઠ,পশ্চাদপসরণ
ઊલટું (સિક્કાનું),বিপরীত (একটি মুদ্রার)
બળવો,বিদ্রোহ
ક્રાંતિ,বিপ্লব
"ક્રાંતિ, ફ્રેન્ચ","বিপ্লব, ফরাসি"
ક્રાંતિ ભવ્ય,বিপ্লব গৌরবময়
"ક્રાંતિ, ઔદ્યોગિક","বিপ্লব, শিল্প"
રાઇઝિંગ,উদীয়মান
રોટન-બરો,পচা-বরো
રફ રાઇડર્સ,রাফ রাইডার
રાઉન્ડ-હેડ્સ,গোলাকার মাথা
રાઉટ,রাউট
રોયલ પ્રેક્ષકો,রাজকীয় দর্শক
રોયલ ચાર્ટર,রাজকীয় সনদ
રોયલ ક્રેસ્ટ,রাজকীয় ক্রেস্ট
રોયલ ક્રેસ્ટ,রাজকীয় ক্রেস্ট
રોયલ હુકમનામું,রাজকীয় ফরমান
રૂબ્રિક,রুব্রিক
ખંડેર,ধ্বংসাবশেষ
દોડવીર,রানার
તોડફોડ,নাশকতা
સાબર,সাবের
સાબર્સ,সাবার্স
બલિદાન,বলিদান
બલિદાન,বলিদান
બલિદાન,বলিদান
સલામત આચરણ,নিরাপদ আচরণ
સેફગાર્ડ,নিরাপত্তা বেষ্টনী
સેફગાર્ડ,নিরাপত্তা বেষ্টনী
સુરક્ષા ફરજો,নিরাপত্তার দায়িত্ব
સેલી,স্যালি
સેલી-બંદર,স্যালি-বন্দর
રાજદંડ,রাজদণ্ড
સ્કીમિટર,Scimitar
બીજી એસ્ટેટ,দ্বিতীয় এস্টেট
સંપ્રદાય,সম্প্রদায়
સંપ્રદાય,সম্প্রদায়
જપ્તી,খিঁচুনি
જપ્તી,খিঁচুনি
સેનેટ,সেনেট
સેનેટ,সেনেট
સેનેટ,সেনেট
સેનેટ,সেনেট
નોકર (=બોર્ડર અથવા વિલિન),দাস (= বর্ডার বা ভিলিন)
નોકર (=બોર્ડર અથવા વિલિન),দাস (= বর্ডার বা ভিলিন)
સર્ફડમ (સર્ફહુડ અથવા સર્ફેજ),দাসত্ব (সার্ফহুড বা সারফেজ)
સર્ફડમ (સર્ફહુડ અથવા સર્ફેજ),দাসত্ব (সার্ফহুড বা সারফেজ)
છાયા રાજા,ছায়া রাজা
શિપ મની,শিপ মানি
શોક ટુકડીઓ (= તોફાન ટુકડીઓ),শক সৈন্য (= ঝড় সৈন্য)
ટૂંકી સંસદ,সংক্ষিপ্ত সংসদ
અથડામણ,ঝগড়া
ગુલામ,দাস
ગુલામી,দাসত্ব
ગુલામી,দাসত্ব
સૈનિક રાજનેતા,সৈনিক রাষ্ট্রনায়ক
ભાલા,বর্শা
ભાલા-માથું,বর্শা-মাথা
ગોળાકાર,গোলক
સ્ફ્રાજીસ્ટિક્સ,স্ফ্রাজিস্টিকস
સિસ્ટમ બગાડે છે,সিস্টেম নষ্ট করে
સ્ક્વેર,স্কয়ার
સ્ક્વેર,স্কয়ার
સ્ક્વેરઆર્કી,স্কয়ারআর্কি
સ્ક્વેરઆર્કી,স্কয়ারআর্কি
ધોરણ,স্ট্যান্ডার্ড
ધોરણ-વાહક,মান-ধারক
સ્થાયી સૈન્ય,স্থায়ী সেনাবাহিনী
સ્ટેન્ડિંગ ઓર્ડર,স্থায়ী আদেশ
સ્ટેન્ડિંગ ઓર્ડર,স্থায়ী আদেশ
સ્ટેટ્સમેન,স্টেটসম্যান
સ્ટોન શિલાલેખ,পাথরের শিলালিপি
તોફાન ટુકડીઓ,ঝড় সৈন্য
સ્ટ્રેટેજમ,কৌশল
વ્યૂહરચના,কৌশল
વ્યૂહરચના,কৌশল
વ્યૂહરચના,কৌশল
સ્ટ્રેટોક્રસી,স্ট্র্যাটোক্র্যাসি
ઝઘડો,কলহ
ઝઘડો,কলহ
મજબૂત પકડ,শক্ত হোল্ড
મજબૂત પકડ,শক্ত হোল্ড
પેટાકંપની ટેલિઅન્સ,সাবসিডিয়ারি ট্যালাইন্স
ઉત્તરાધિકાર,উত্তরাধিকার
અનુગામી,উত্তরাধিকারী
મતાધિકાર,ভোটাধিকার
મતાધિકારવાદી,ভোটাধিকারী
સલ્તનત,সালতানাত
સલ્તનત સમયગાળો,সুলতানি আমল
શરણાગતિ,আত্মসমর্পণ
સુઝેરેન,সুজারেন
સુઝેરેન રાજ્ય,সুজারেন রাজ্য
તલવારબાજ,তলোয়ারধারী
તમ્માની સોસાયટી,তামানি সোসাইটি
ટેમ્પર્ડ તલવાર,টেম্পারড তলোয়ার
ભાડૂત,প্রজা
ભાડૂત,প্রজা
પ્રદેશ,এলাকা
પ્રદેશ,এলাকা
પ્રદેશ સરકાર,অঞ্চল সরকার
આતંકવાદ,সন্ত্রাস
ત્રીજી એસ્ટેટ,তৃতীয় এস্টেট
ત્રણ વસાહતો,তিনটি এস্টেট
ટોલ,টোল
ટોલ હાઉસ,টোল বাড়ি
કબર,সমাধি
ટોરી,টোরি
ટોટેમ,টোটেম
ટાવર,টাওয়ার
ટાવર,টাওয়ার
વિજય ટાવર,বিজয়ের টাওয়ার
દેશદ્રોહી,বিশ্বাসঘাতক
વિશ્વાસઘાત,বিশ্বাসঘাতকতা
રાજદ્રોહ,বিশ্বাসঘাতকতা
સંધિ,সন্ধি
યુદ્ધ દ્વારા અજમાયશ (= લડાઇ દ્વારા પગેરું),যুদ্ধের মাধ্যমে বিচার (=যুদ্ধের মাধ্যমে ট্রায়াল)
શ્રદ્ધાંજલિ,শ্রদ্ধাঞ্জলি
શ્રદ્ધાંજલિ,শ্রদ্ধাঞ্জলি
શ્રદ્ધાંજલિ જમીન,শ্রদ্ধা ভূমি
ત્રિવિધ જોડાણ,তিন জোট
ટ્રિપલ entente,ট্রিপল entente
વિજય,বিজয়
વિજય,বিজয়
ગરબડ,অশান্তি
જુલમી હત્યા,অত্যাচারী হত্যা
જુલમી હત્યા,অত্যাচারী হত্যা
જુલમ,অত্যাচার
જુલમ,অত্যাচার
જુલમી,অত্যাচারী
ઉહલાન,উহলান
ઉકાસે,উকাসে
ઉકાસે,উকাসে
ઉલેમા,ওলামা
અલ્ટીમેટમ,আল্টিমেটাম
અલ્ટીમેટમ,আল্টিমেটাম
અંકલ સેમ,চাচা স্যাম
અન્ડર-કિંગ,অধীনস্থ রাজা
યુનાઇટેડ આઇરિશમેન,ইউনাইটেড আইরিশম্যান
સંયુક્ત રાષ્ટ્રો,জাতিসংঘ
સંયુક્ત પ્રાંતો,ইউনাইটেড প্রদেশ
સંયુક્ત પ્રાંતો,ইউনাইটেড প্রদেশ
અવિશ્વસનીય કિલ્લો,অপ্রত্যাশিত দুর্গ
સાર્વત્રિક રાજા,সর্বজনীন রাজা
સાર્વત્રિક મતાધિકાર,সার্বজনীন ভোটাধিকার
બળવો,বিদ্রোহ
હડપચી,দখল
હડપ કરનાર,দখলকারী
યુટોપિયા,ইউটোপিয়া
તોડફોડ,ভাঙচুর
તોડફોડ,ধ্বংসাত্মক
વેનગાર્ડ,ভ্যানগার্ড
વાનગાર્ડ,ভ্যানগার্ড
વેનગાર્ડ,ভ্যানগার্ড
વરાંજીયન,ভারাঙ্গিয়ান
વરાંજિયન રક્ષક,ভারাঙ্গিয়ান প্রহরী
વાસલ,ভাসাল
વાસલ,ভাসাল
વાસલ રાજ્ય,ভাসাল রাষ্ট্র
વેટિકન કાઉન્સિલ,ভ্যাটিকান কাউন্সিল
વહાણ,ভেসেল
વહાણ,ভেসেল
વહાણ,ভেসেল
ઉપ-રાજા,উপরাজ
વાઇસરોય,ভাইসরয়
વાઇસરોયલ્ટી = વાઇસરોયશિપ,ভাইসরয়্যালিটি = ভাইসরয়শিপ
વિક્ટર,ভিক্টর
વિજય,বিজয়
વિલેન,ভিলেইন
સફર,সমুদ্রযাত্রা
સંવેદનશીલ ગઢ,অরক্ষিত দুর্গ
વોલ પેઇન્ટિંગ,অম্লান চিত্র
વોલ પેઇન્ટિંગ,অম্লান চিত্র
યુદ્ધ,যুদ্ধ
યુદ્ધ-સ્વામી,যুদ্ধ-প্রভু
યોદ્ધા,যোদ্ধা
યોદ્ધા,যোদ্ধা
યોદ્ધા,যোদ্ধা
યુદ્ધ જહાજ,যুদ্ধজাহাজ
વૉચ-વર્ડ,ওয়াচ-শব্দ
કલ્યાણ રાજ્ય,কল্যাণ রাষ্ট্র
કલ્યાણ કાર્ય,কল্যাণমূলক কাজ
વ્હિગ,হুইগ
સફેદ ધ્વજ,সাদা পতাকা
વ્હાઇટમેનનો બોજ,হোয়াইটম্যানের বোঝা
વિશ્વ સામ્રાજ્ય,বিশ্ব সাম্রাজ্য
વિશ્વ ચળવળ,বিশ্ব আন্দোলন
વિશ્વ રાજકારણ,বিশ্ব রাজনীতি
વિશ્વ શક્તિ,বিশ্ব শক্তি
વિશ્વ યુદ્ધ,বিশ্বযুদ্ধ
Wreeker,Wreeker
બરબાદીનો સુધારો,ধ্বংসকারী সংশোধনী
ઝેનેલેસિસ,জেনেলাসিস
ઝેનોફોબિયા,জেনোফোবিয়া
યાન્કી,ইয়াঙ্কি
પીળો જેકેટ,হলুদ জ্যাকেট
પીળો માણસ,হলুদ মানুষ
પીળો જોખમ,হলুদ বিপদ
યલો પ્રેસ,হলুদ প্রেস
યંગ ટર્ક્સ,তরুণ তুর্কিদের
ઝિયસ,জিউস
ઝાયોનિઝમ,জায়নবাদ
પારસી ધર્મ,জরথুষ্ট্রবাদ
