Marathi,Hindi
अनिश्चित स्वरूप,अनिश्चित रूप
अनिश्चित अविभाज्य,अनिश्चित समाकल
अनिश्चित मॅट्रिक्स,अनिश्चित आव्यूह
अनिश्चित चतुर्भुज फॉर्म,अनिश्चित द्विधाती समघात
स्वातंत्र्य,स्वातंत्र्य
स्वतंत्र घटना,स्वतंत्र घटना
स्वतंत्र कार्य,स्वतंत्र फलन
स्वतंत्र यादृच्छिक चल,स्वतंत्र यादृच्छिक चर
स्वतंत्र अव्यक्त,स्वतंत्र चर
स्वतंत्र भिन्नता,स्वतंत्र विचर
अनिश्चितता,अनिर्धार्यता
अनिश्चित," अनिर्धारित, अनिर्धार्य , अनिश्चित , अपरिमि त"
अनिश्चित समीकरण,अनिर्धार्य समीकरण
अनिश्चित फॉर्म,"अनिर्धारित रूप, अनिर्धार्य रूप"
निर्देशांक," घातांक , सूचक , सूचकांक , निर्देशक, सूचक (वि.)"
एका संचाद्वारे अनुक्रमित,समुच्चय से सूचित
अनुक्रमित कुटुंब,सूचित परिवार
निर्देशांक क्रमांक,सूचकांक
उपसमूहाची अनुक्रमणिका,उपसमूह का सूचकांक
निर्देशांक संच,सूचक समुच्चय
इंडिकॅट्रिक्स,द्‌योतिका
सूचक समीकरण,घातांकी समीकरण
उदासीनता वक्र,उदासीनता वक्र
अप्रत्यक्ष फरक,परोक्ष अवकलन
अप्रत्यक्ष पुरावा,परोक्ष प्रमाण
अविभाज्य,अभाज्य
प्रेरण,"आगमन, प्रेरण, विप्रेरण"
आगमनात्मक,आगमनिक
प्रेरक गृहीतक,आगमनिक कल्पना
प्रेरक व्याख्या,आगमनिक परिभाषा
प्रेरक अनुमान,आगमनिक अनुमान
असमानता,"असमता, असमिका"
असमानता मर्यादा,असमता प्रतिबंध
असमानता,असमिका
जडत्व,जड़त्व
inrtia force,जड़त्व बल
जडत्व,जड़त्वीय
अचूक फरक,अयथार्थ अवकल
inflexion गुण,नतिपरिवर्तन बिंदु
infimum,"निम्नक, महत्तम निम्न परिबंध"
अनंत,"अनंत, अपरिमित"
अनंत आयामी,अनंतविम
अमर्याद मितीय वेक्टर जागा,अनंतविम सदिश समष्टि
अनंत खेळ,अपरिमित खेल
अनंत गट,अनंत समूह
अनंत अविभाज्य,अनंत समाकल
असीम लोकसंख्या,अपरिमित समष्टि
अनंत मालिका,अनंत श्रेणी
अनंत संच,अनंत समुच्चय
अमर्याद,"अनंत सूक्ष्म, अत्यणु"
अमर्याद घटक,अत्यणु अवयव
अमर्याद जागा,अनंत समष्टि
अनंत,"अनंत, अनंतियाँ"
अनंत,"अनंत, अनंती"
महागाई घटक,स्फीति गुणक
विभक्त स्पर्शिका,नतिपरिवर्ती स्पर्शरेखा
विभक्त लक्ष केंद्रित,नतिपरिवर्ती फोकसन
फुगवणे,नति परिवर्तन
फंक्शनची माहिती,फलन का निम्नक
माहिती मॅट्रिक्स,अवगम आव्यूह
माहिती प्रक्रिया,सूचना संसाधन
माहिती विज्ञान,सूचना विज्ञान
एकसंध," असमांगी , असमघाती"
एकसंध समीकरण,असमघाती समीकरण
एकसंध प्रणाली,असमघात निकाय
प्रारंभिक,"आदि, आरंभिक, प्रारंभिक"
प्रारंभिक स्थिती,"प्रारंभिक स्थिति, प्रारंभिक प्रतिबंध"
प्रारंभिक ओळ,प्रारंभिक रेखा
प्रारंभिक बिंदू,प्रारंभिक बिंदु
प्रारंभिक उपाय,प्रारंभिक हल
प्रारंभिक वेग,प्रारंभिक वेग
इंजेक्शन नकाशा,एकैकी प्रतिचित्र
इंजेक्शन मॅपिंग,एकैकी प्रतिचित्रण
आतील गुणाकार,आंतर गुणन
आतील बिंदू,आंतरिक बिंदु
अंतर्गत उत्पादन,आंतर गुणनफल्
इनपुट,"निवेश (सं.), निविष्ट (वि.)"
इनपुट डेटा,निविष्ट आंकड़े
इनपुट गेट,निवेश द्वार
इनपुट आउटपुट विश्लेषण,निवेश निर्गत विश्लेषण
इनपुट आउटपुट नियंत्रण प्रणाली,निवेश निर्गत नियंत्रण पद्धति
इनपुट आउटपुट सिस्टम,निवेश निर्गत प्रणाली
इनपुट प्रमाण,निवेश मात्रा
इनपुट रजिस्टर,"निवेश रजिस्टर, निवेश पंजिका"
इनपुट टर्मिनल,निवेशी टर्मिनल
अंकित मंडळ,"अंतर्दृत, अंतर्गतवृत"
झटपट,क्षण
तात्काळ,"तात्क्षणिक, तात्कालिक"
तात्काळ प्रवेग,तात्क्षणिक त्वरण
रोटेशनचा तात्कालिक अक्ष,तात्क्षणिक घुर्णनाक्ष
तात्काळ केंद्र,तात्क्षणिक केंद्र
तात्काळ वेग,तात्क्षणिक वेग
तात्काळ खंड,तात्क्षणिक आयतन
पूर्णांक,"पूर्ण संख्या, पूर्णांक"
पूर्णांक रेखीय प्रोग्रामिंग,पूर्णांक रैखिक प्रोग्रामन
अखंडता,समाकलनीयता
अविभाज्य,समाकलनीय
अविभाज्य विभेदक समीकरण,समाकलनीय अवकल समीकरण
अविभाज्य समीकरण,समाकलनीय समीकरण
समाकलित कार्य,समाकलनीय फलन
अविभाज्य," समाकल , पूर्णांकीय"
अविभाज्य कॅल्क्युलस,"समाकलन-गणित, इंटीग्रल कैलकुलस"
अविभाज्य वक्र,समाकल वक्र
अविभाज्य डोमेन,पूर्णींकीय प्रांत
अविभाज्य समीकरण,समाकल समीकरण
अविभाज्य संख्या,"पूर्ण संख्या, पूर्णांक"
पहिल्या प्रकारचा अविभाज्य,प्रथम प्रकार का समाकल
अविभाज्य प्रतिनिधित्व,समाकल निरूपण
अविभाज्य चिन्ह,समाकल चिह्न
समाकलित करा,समाकलन करना
एकात्मिक शोषण गुणांक,समाकलित अवशोषण गुणांक
समाकलित करणारा घटक,समाकलन गुणक
एकत्रीकरण,समाकलन
भिन्नतेद्वारे एकत्रीकरण,अवकलन दूवारा समाकलन
भागांद्वारे एकत्रीकरण,खंडशः समाकलन
तर्कशुद्धीकरणाद्वारे एकत्रीकरण,परिमेयकरण दूवारा समाकलन
प्रतिस्थापनाद्वारे एकत्रीकरण,प्रतिस्थापन दूवारा समाकलन
सलग कपात करून एकत्रीकरण,उत्तरोत्तर समानयन दूवारा समाकलन
मालिकेद्वारे एकत्रीकरण,श्रेणीबद्ध समाकलन
वेक्टरचे एकत्रीकरण,सदिश का समाकलन
बंद पृष्ठभागावर एकत्रीकरण,संवृत पृष्ठ पर समाकलन
इंटिग्रेटर,समाकलक
इंटिग्रेटर घटक,समाकलक घटक
इंटिग्रो - विभेदक समीकरण,समाकल-अवकल समीकरण
व्यत्यय," अंतः खंड , अपरोधन"
अदलाबदल करण्यायोग्य ऑपरेशन,विनिमेय संक्रिया
अदलाबदल,"विनिमेय, व्यतिहार"
आंतरवर्गीय सहसंबंध,अंतर्वर्ग सहसंबंध
आंतरसंबंध,परस्पर सहसंबंध
आंतरसंबंध गुणांक,परस्पर सहसंबंध गुणांक
परस्परावलंबन,"परस्पर निर्भरता, अन्योन्याश्रय"
परस्परावलंबी,अन्योन्याश्रित
व्याज,ब्याज
इंटरफेस,"अंतरपृष्ठ, पार्थक्य पृष्ठ"
इंटरफेसियल कोन,अंतरफलक कोण
इंटिग्रँड,समाकल्य
एकात्मिक,समाकलित
आतील,"अभ्यंतर, अंतरंग, अंतः (सं.), अंतर्गूढ़, आंतरिक,अंतःस्थ (वि.)"
आतील कोन,अंतः कोण
अंतर्गत क्षेत्र,अंतः क्षेत्र
अंतर्गत डोमेन,अंतः प्रांत
आतील घटक,आंतरिक अवयव
सेटचे आतील भाग,समुच्चय का अभ्यंतर
आतील बाजू विरुद्ध कोन,अभिमुख अंतः कोण
अंतर्गत ग्रह,अंतर्गह
आतील बिंदू,आंतरिक बिंदु
मध्यवर्ती,"मध्यवर्ती, माध्यमिक, मध्य, मध्यक"
मध्यवर्ती बिंदू,मध्यवर्ती बिंदु
मध्यवर्ती मूल्य प्रमेय,मध्यवर्ती मान प्रमेय
अंतर्गत दुभाजक,आंतरिक द्‌विभाजक
इंटरपोलेशन,अंतर्वेशन
इंटरपोलेशन सूत्र,अंतर्वेशन-सूत्र
छेदन करणारा,प्रतिच्छेदी
छेदणारे वक्र,प्रतिच्छेदी वक्र
छेदणाऱ्या रेषा,प्रतिच्छेदी रेखाएँ
छेदनबिंदू," प्रतिच्छेदन, प्रतिच्छेद , सर्वनिष्ठ"
छेदनबिंदू वक्र,प्रतिच्छेद वक्र
वक्रांचे छेदनबिंदू,वक्रों का प्रतिच्छेद
संचांचे छेदनबिंदू,समुच्चयों का सर्वनिष्ठ
मध्यांतर,"अंतराल, अंतर"
मध्यांतर अंदाज,अंतराल आकल
inteval अंदाज,अंतराल आकलन
मध्यांतर बिंदू,अंतराल मध्य बिंदु
इंट्रा-ब्लॉक प्रभाव,"खंडांतर्गत प्रभाव, अंतः खंड प्रभाव"
इंट्राक्लास सहसंबंध,अंतरावर्ग सहसंबंध
invariance,निश्चरता
अपरिवर्तनीय,निश्चर
अपरिवर्तनीय प्रणाली,निश्चर तंत्र
यादी,तालिका
इन्व्हेंटरी वाटप,तालिका नियतन
इन्व्हेंटरी नियंत्रण,तालिका नियंत्रण
इन्व्हेंटरी कंट्रोल मॉडेल,तालिका नियंत्रण निदर्श
इन्व्हेंटरी कंट्रोल सिस्टम,तालिका नियंत्रण प्रणाली
इन्व्हेंटरी सायकल,तालिका चक्र
इन्व्हेंटरी होल्डिंग खर्च,तालिका धारण लागत
इन्व्हेंटरी पॉइंट,तालिका बिंदु
इन्व्हेंटरी धोरण,तालिका नीति
इन्व्हेंटरी परिस्थिती,तालिका  स्थिति
व्यस्त,"प्रतित्रोम, व्युत्क्रम, विपरीत"
व्यस्त सहसंबंध,प्रतिलोम सहसंबंध
व्यस्त कार्य,प्रतिलोम फलन
व्यस्त हायपरबोलिक फंक्शन,प्रति लोम अतिपरवलयिक फलन
व्यस्त प्रमाणात,व्युत्क्रमानुपाती
व्यस्त मॅपिंग,व्युत्क्रम प्रतिचित्र ण
व्यस्त संख्या,व्युत्क्रम संख्या
मॅट्रिक्सचा व्यस्त,व्युत्क्रम आव्यूह
व्यस्त क्रमपरिवर्तन,प्रतिलोम क्रमचय
व्यस्त प्रमाण,व्युत्क्रमानुपात
व्यस्त त्रिकोणमितीय कार्य,प्रतिलोम त्रिकोणमितीय फलन
उलथापालथ सूत्र,प्रतिलोमन-सूत्र
ऑर्डरचा उलटा,क्रम का प्रति लोमन
इन्व्हर्टेबल मॅट्रिक्स,व्युत्क्रमणीय आव्यूह
अपवर्तनीय परिवर्तन,व्युत्क्रमणीय रूपांतरण
तर्कहीन,अपरिमेय
तर्कहीन समीकरण,अपरिमेय समीकरण
तर्कहीन अभिव्यक्ती,अपरिमेय व्यंजक
अपरिमेय संख्या,अपरिमेय संख्या
तर्कहीन मूळ,अपरिमेय मूल
अपरिवर्तनीय," अखंडनीय , अलघुकरणीय , असमानेय"
इरोटेशनल वेक्टर,अघूर्णी सदिश
इरोटेशनल वेक्टर फंक्शन,अघूर्णी सदिश फलन
इरोटेशनल वेग,अघूर्णी वेग
समभुज,तुल्यकोणी (वि.) समदिक्पा ती रेखा (सं)
isokurtosis,समककुदता
पृथक आवश्यक एकवचन,वियुक्त अनिवार्य विचित्रता
अलग बिंदू,वियुक्त बिंदु
सममितीय,"समदूरीक, त्रिसमलंबाक्ष, घनीय, आइसोमेट्रिक"
समद्विभुज कॉन्फिगरेशन,समद्विबाहु विन्यास
पुनरावृत्ती अविभाज्य,पुनरावृत्त समाकल
पुनरावृत्ती प्रक्षेपण,पुनरावृत्त अंतर्वेशन
पुनरावृत्ती,पुनरावृत्ति
पुनरावृत्ती सूत्र,पुनरावृत्ति सूत्र
पुनरावृत्ती एकीकरण सूत्र,पुनरावर्ती समाकलन सूत्र
पुनरावृत्ती प्रक्रिया,पुनरावर्ती क्रि याविधि
पुनरावृत्ती तंत्र,पुनरावर्ती विधि
जेकोबियन,जैकोबियन
जेकोबियन निर्धारक,जैकोबी सारणिक
जेकोबियन मॅट्रिक्स,जैकोबी आव्यूह
संच जोडणे,समुच्चयों का सम्मिलन
संयुक्त,"जोड़, संधि (सं.) संयुक्त(वि.)"
संयुक्त घनता कार्य,संयुक्त घनत्व फलन
संयुक्त वारंवारता कार्य,संयुक्त बारंबारता फलन
संयुक्तपणे अवलंबून चल,संयुक्ततः आश्रित चर
संयुक्त संभाव्यता,संयुक्त प्रायिकता
सामील व्हा (=संघ),सम्मिलन
उडी,"कुदान, जंप, प्लुति"
उडी खंडित होणे,प्लुति असांतत्य
औचित्य,"न्यायसंगति, औचित्य"
समर्थन करणे,औचित्य बताना
कर्णॉफ नकाशा,कारनाफ मानचित्र
कर्नल,"गुठली, अष्टि"
मॅपिंगचे कर्नल,प्रतिचित्रण की अष्टि
किनेमॅटिक्स,"शुदूधगति विज्ञान, शुदूध गतिकी"
गतीज ऊर्जा,गतिज ऊर्जा
गतीशास्त्र,"बलगति विज्ञान, बलगतिकी"
कोल्मोगोरोफ स्मरनोव्ह चाचणी,कोल्मोगोरोफ-स्मिरनोव परीक्षण
क्रोनेकर डेल्टा,क्रोनेकर डेल्टा
कर्टोसिस,ककुदता
Lagrange चे कार्य,लग्रांज फलन
Lagrange चे गुणक,लग्रांज गुणक
लॅमिना,"स्तरिका, पटल"
Laplace परिवर्तन,लाप्लास रूपांतर
मोठ्या संख्येने,बृहत संख्या
सुप्त मूळ(=वैशिष्ट्यपूर्ण मूळ),अभिलक्षणिक मूल
बाजूकडील पृष्ठभाग,पार्श्व पृष्ठ
लॅटिन चौरस,लैटिन वर्ग
लॅटस गुदाशय,"नाभिलंब, लैटस रैक्टम"
कायदा,"नियम, सिद्धांत"
वेग जोडण्याचा कायदा,वेग संयोजन नियम
जोडणीचा कायदा,संकलनीयता नियम
परतावा कमी करण्याचा कायदा,ह्नासमान प्रतिफल नियम
गुरुत्वाकर्षणाचा नियम,गुरुत्वाकर्षण नियम
गटांसाठी होमोमॉर्फिझमचा कायदा,समूह के लिए समाकारिता नियम
रिंग्ससाठी होमोमॉर्फिझमचा कायदा,वलयों के लिए समाकारिता नियम
वाढत्या खर्चाचा कायदा,बढ़ती लागत का नियम
निर्देशांकांचा कायदा,घातांक नियम
जडत्वाचा कायदा,जड़त्व नियम
मोठ्या संख्येचा कायदा,बृहत्‌ संख्याओं का नियम
संभाव्यतेचा नियम,प्रायिकता-नियम
साइन्सचा नियम,"ज्या नियम, साइन नियम"
घातांकांचे नियम,घातांको के नियम
गतीचे नियम,गति नियम
थर,"परत, स्तर"
अग्रगण्य गुणांक,अग्रग गुणांक
अग्रगण्य कर्ण,अग्रग विकर्ण
अग्रगण्य सबमॅट्रिक्स,अग्रग उप-आव्यूह
अग्रगण्य पद,अग्रग पद
किमान,"न्यूनतम, अल्पतम, लघुतम"
किमान सामान्य एकाधिक (LCM),लघुतम समापवर्त्य (LCM)
किमान घटक,न्यूनतम अवयव
किमान चौरस,न्यूनतम वर्ग
किमान वरची सीमा,न्यूनतम उपरि परिबंध
डावा कोसेट,वाम सहसमुच्चय
डावखुरा,वामावर्त
डाव्या हाताचा स्क्रू,वामावर्ती पेच
डावीकडे उलट,वाम प्रतिलोम
बाकी गुणाकार,वाम गुणन
लीबनिट्झ सूत्र,लाइबनिटस सूत्र
लांबी,लंबाई
लेप्टोकर्टिक,तुंगककुदी
लेप्टोकर्टिक वक्र,तुंगककुदी वक्र
लेप्टोकर्टोसिस,तुंगककुदता
पातळी वक्र,स्तर वक्र
आत्मविश्वासाची पातळी,विश्वास्यता स्तर
महत्त्व पातळी,सार्थकता का स्तर
शब्दकोशानुसार,कोशक्रमानुसार
कोशशास्त्रीय क्रम,कोश क्रम
संभाव्य कार्य,संभाविता फलन
संभाव्य गुणोत्तर चाचणी,संभाविता अनुपात परिक्षण
मर्यादा," सीमा , सीमांत"
मर्यादित करणे,"सीमांत, चरम"
मर्यादित मूल्य,सीमांत मान
मर्यादित वेग,सीमांत वेग
सरासरी मर्यादा,माध्य में सीमा
एकत्रीकरणाची मर्यादा,समाकलन की सीमा
क्रम मर्यादा,अनुक्रम सीमा
मर्यादा बिंदू (= क्लस्टर पॉइंट),"गुच्छ बिंदु, सीमा बिंदु"
वेग मर्यादित करा,सीमांत वेग
ओळ," रेखा , लाइन , दीर्घतंतु"
रेखीय,"रेखीय, रैखिक, रेखाकार"
रेखीय बीजगणित,रैखिक बीजावल्ली
रेखीय बीजगणितीय समीकरण,रैखिक बीजीय समीकरण
रेखीय अंदाजे,रैखिक सन्निकटन
रेखीय लक्षण,रैखिक अनंतस्पर्शी
रेखीय गुणांक,रैखिक गुणांक
रेखीय संयोजन,एकघात संचय
रेखीय मर्यादा,एकघात प्रतिबंध
रेखीय अवलंबित्व,रैखिक आश्रितता
रेखीय भिन्न समीकरण,रैखिक अवकलन समीकरण
रेखीय परिमाण," रैखिक विमा , रैखिक माप , रैखिक लंबाई-चौड़ाई"
रेखीय समीकरण,"रैखिक समीकरण, एकघात समीकरण"
रेखीय फॉर्म,रैखिक समघात
रेखीय अपूर्णांक परिवर्तन,रैखिक भिन्नात्मक रूपांतरण
रेखीय कार्य,रैखिक फलन
रेखीय कार्यात्मक,रैखिक फलनक
रेखीय गट,रैखिक समूह
रेखीय स्वातंत्र्य,रैखिक स्वतंत्रता
रेखीय स्वतंत्र संबंध,रैखिक स्वतंत्र संबंध
रेखीय असमानता,रैखिक असमिका
रेखीय एकसंध विभेदक समीकरण,रैखिक असमघाती अवकल समीकरण
रेखीय अविभाज्य समीकरण,रैखिक समाकल समीकरण
रेखीय प्रक्षेपण,रैखिक अंतर्वेशन
रेखीय किमान चौरस प्रतिगमन विश्लेषण,रैखिक न्यूनतम वर्ग समाश्रयण विश्लेषण
रेखीयता," एकघाततः , रैखिकतः"
रेखीय अवलंबून,रैखिकतः परतंत्र
रेखीय स्वतंत्र,रैखिकतः स्वतंत्र
रेखीय मॅपिंग,रैखिक प्रतिचित्रण
रेखीय क्रम,रैखिक क्रम
रेखीय क्रम,रैखिक क्रमीकरण
रेखीय प्रोग्रामिंग,रैखिक प्रोग्रामन
रेखीय प्रोग्रामिंग अल्गोरिदम,रैखिक प्रोग्रामन कलन-विधि
रेखीय प्रोग्रामिंग समस्या,रैखिक प्रोग्रामन समस्या
रेखीय प्रतिगमन,रैखिक समाश्रयण
रेखीय प्रतिगमन गुणांक,रैखिक समाश्रयण गुणांक
रेखीय संबंध,"रैखिक संबंध, एकघाती संबंध"
रेखीय जागा (= वेक्टर स्पेस),रैखिक समष्टि
रेखीय उपस्थान,रैखिक उपसमष्टि
रेखीय परिवर्तन,रैखिक रूपांतरण
रेखीय कल,रैखिक उपनति
रेखीय निःपक्षपाती अंदाज,रैखिक अनभिनत आकल
रेखीय वेग,रैखिक वेग
ओळ अविभाज्य,रेखा समाकल
छेदनबिंदूची ओळ,प्रतिच्छेद-रेखा
प्रतिगमन ओळ,समाश्रयण-रेखा
स्थानिकीकृत वेक्टर,स्थानगत सदिश
स्थानिक इष्टतम,स्थानीय इष्टतम
स्थान,"बिन्दुपथ, रेखापथ"
लॉग,"लॉग, लठठा, संलेख"
लॉगरिदमिक,"लघुगणकीय, लॉगेरिथ्मीय"
लॉगरिदमिक अचूकता,लघुगणकीय यथार्थता
लॉगरिदमिक गणना,लॉगेरिथ्मीय परिकलन
लॉगरिदमिक वक्र,"लॉगेरिथ्मीय वक्र, लघुगणकीय वक्र"
लॉगरिदमिक व्युत्पन्न,लघुगणकीय अवकलज
लॉगरिदमिक भिन्नता,लघुगणकीय अवकलन
लॉगरिदमिक कार्य,"लॉगेरिथ्मीय फलन, लघुगणकीय फलन"
लॉगरिदमिक मीन (=भौमितीय मध्य),"लघुगणकीय माध्य, गुणोत्तर माध्य"
लॉगरिदमिक सामान्य वितरण,लघुगणकीय प्रसामान्य बंटन
लॉगरिदमिक संबंध,लघुगणकीय संबंध
लॉगरिदमिक स्केल,लघुगणकीय मापक्रम
लॉगरिदमिक मालिका,"लॉगेरिथ्मीय श्रेणी, लघुगणकीय श्रेणी"
लॉगरिदमिक सर्पिल (समभुज सर्पिल),"लॉगेरिथ्मीय सर्पिल, लघुगणकीय सर्पिल"
लॉगरिदमिक टेबल (=लॉग टेबल),"लॉगेरिथ्मीय सारणी, लघुगणकीय सारणी"
लॉगरिदम (लॉग),"लॉगेरिथ्म, लघुगणक"
तर्कशास्त्र,तर्क
तार्किकदृष्ट्या समतुल्य,तर्कत: तुल्य
लॉजिस्टिक वक्र,"वृद्धिघात वक्र, पर्ल-रीड वक्र"
सामान्य वितरण,"लघुगणक प्रसामान्य बंटन, लॉग प्रसामान्य बंटन"
रेखांश," रेखांश , देशांतर"
पळवाट," पाश, ल्रूप, फंदा (सं.) पाशन (क्रि.) , प्रस्पंद"
लॉटरी," प्रचयन , प्रचायिका, लॉटरी"
खालचा बार,अधोरेखा
कमी बंधन,निम्न परिबंध
लोअर रिमन इंटिग्रल,निम्न रीमान-समाकल
कमी बेरीज,निम्न योगफल
खालचा त्रिकोणी मॅट्रिक्स,निम्न त्रिभुजीय आव्यूह
मॅक्लॉरिनचा विस्तार,मैक्लारिन प्रसार
जादूची संख्या,"माया संख्या , मैजिक संख्या , स्थायित्व संख्या"
जादूचा चौरस,मैजिक वर्ग
परिमाण मर्यादा (=मर्यादित विशालता),कांतिमान-सीमा
मेल केलेली प्रश्नावली,डाक प्रेषित प्रश्नावली
मेल सर्वेक्षण,डाक द्वारा सर्वेक्षण
मेजरंट (वरची सीमा),उपरि परिबंध
प्रमुख चाप,दीर्घ चाप
मोठा संच,उपरिबद्‌ध समुच्चय
अनेक मौल्यवान कार्य,बहुमान फलन
नकाशा,"नक्शा , मानचित्र , प्रतिचित्र"
सेट मध्ये नकाशा,समुच्चय में प्रतिचित्रित करना
सेटचे मॅपिंग,समुच्चय का प्रतिचित्रण
किरकोळ संभाव्यता,उपांत प्रायिकता
गणितीय विश्लेषण,गणितीय विश्लेषण
गणितीय युक्तिवाद,गणितीय तर्क
गणितीय केंद्र,गणितीय केंद्र
गणितीय गुंतागुंत,गणितीय जटिलता
गणितीय अर्थशास्त्र,गणितीय अर्थशास्त्र
गणितीय अपेक्षा,गणितीय प्रत्याशा
गणितीय फॉर्म,गणितीय रूप
गणितीय सूत्रीकरण,"गणितीय संरूपण, गणितीय संरूप"
गणितीय ओळख,गणितीय सर्वसमिका
गणितीय तर्क,"गणितीय तर्कशास्त्र ,गणितीय तर्क"
गणितीय मॉडेल,गणितीय निदर्श
गणितीय कल्पना,गणितीय आशय
मॅट्रिक्स डिगोनालायझेशन,मैट्रिक्स विकर्णन
मॅट्रिक्स व्यस्त,आव्यूह-व्युत्क्रम
मॅट्रिक्स उलटा,आव्यूह-व्युत्क्रमण
मॅट्रिक्स पुनरावृत्ती पद्धत,आव्यूह पुनरावर्ती विधि
मॅट्रिक्स पद्धत,मैट्रिक्स पद्‌धति
मॅट्रिक्स गुणाकार,आव्यूह गुणन
स्थिरांकांचे मॅट्रिक्स,अचरों का आव्यूह
परिणामकारकतेचे मॅट्रिक्स,प्रभाविता आव्यूह
मॅट्रिक्स ऑपरेटर,आव्यूह संकारक
मॅट्रिक्स बहुपदी,आव्यूह बहुपद
मॅट्रिक्स प्रिंटिंग,आव्यूह मुद्रण
मॅट्रिक्स उत्पादन,आव्यूह-गुणनफल
कमाल केले,अधिकतमीकृत
जास्तीत जास्त,"महत्तम, अधिकतम, उच्चतम"
कमाल निरपेक्ष मूल्य,अधिकतम निरपेक्ष मान
कमाल एफ-गुणोत्तर,महत्तम F-अनुपात
जास्तीत जास्त शक्यता,अधिकतम संभाविता
कमाल,महाल्पिष्ठ
कमाल निकष,महाल्पिष्ठ निकष
फंक्शनची कमाल,फलन का अधिकतम
मॅक्सवेल-बोल्टझमन आकडेवारी,मैक्सवेल-बोल्ट्समान सांख्यिकी
अर्थ विचलन,माध्य विचलन
चौरस विचलनाचा अर्थ,विचलन वर्ग माध्य
चौरस त्रुटी,वर्ग माध्य त्रुटि
सरासरी मूल्य,"माध्यमान, औसत मान"
सरासरी मूल्य प्रमेय,माध्यमान प्रमेय
कर्टोसिसचे मोजमाप,ककुदता माप
मध्यक," मध्य, मध्यस्थ , माध्यिका, मीडियन"
मध्यकेंद्र,माध्यिका केंद्र
मेसोकर्टिक वक्र,मध्यककुदी वक्र
mesokurtosis,मध्यककुदता
संदेश,संदेश
पद्धत,"रीति , विधि"
निर्मूलनाची पद्धत,विलोपन विधि
उलटण्याची पद्धत,प्रतिलोमन-विधि
पुनरावृत्तीची पद्धत,पुऩरावृत्ति विधि
किमान चौरसांची पद्धत,न्यूनतम वर्ग विधि
क्षणांची पद्धत,आघूर्ण विधि
समान त्रिकोणांची पद्धत,समरूप त्रिभुज विधि
सर्वात उंच उतरण्याची पद्धत,प्रवणतम अवरोहण विधि
बेरीज करण्याची पद्धत,संकलन-विधि
अनिर्धारित गुणांकाची पद्धत,अनिर्घारित गुणांक विधि
मेट्रिक जागा,दूरीक समष्टि
मेट्रिक प्रणाली,मीटरी पद्‌धति
मेट्रिक युनिट,मेट्रिक इकाई
सूक्ष्म सिद्धांत,सूक्ष्म सिद्‌धांत
मधला,मध्य
मध्यम मुदत,मध्यपद
मध्यबिंदू,मध्य बिंदु
मध्यबिंदू सूत्र,मध्यबिंदु सूत्र
किमान बहुपदी,अल्पिष्ठ बहुपद
किमान तत्त्व,अल्पमहिष्ठ सिद्‌धांत
किमान,"न्यूनतम, अल्पतम, निम्नतम"
किमान बिंदू (वक्र),निम्निष्ठ बिंदु
किमान बहुपदी,अल्पतम बहुपद
फंक्शनचे मि,फलन का न्यूनतम
किरकोळ चाप,लघु चाप
किरकोळ अक्ष,लघु अक्षष
अल्प उपसंच,निम्न परिबद्‌ध उपसमुच्चय
वजा,"माइनस, ऋण"
वजा चिन्ह,ऋण चिह्न
मिश्रित अंश,मिश्र भिन्न
मिश्र धोरण,सविकल्प युक्ति
मोड," बहुलक, मोड , विधि, रीति ,प्रणाली, विधा"
मापांक,"मापांक, मोड्यूलस"
जटिल संख्येचे मॉड्यूलस,सम्मिश्र संख्या का मापांक
क्षण,आघूर्ण
क्षण निर्माण कार्य,आघूर्णजनक फलन
शक्तीचा क्षण,बल का आघूर्ण
वारंवारता वितरणाचा क्षण,बारंबारता-बंटन का आघूर्ण
जडत्वाचा क्षण,जड़त्व आघूर्ण
गतीचा क्षण,संवेग आघूर्ण
चालना,संवेग
मोनोमिअल,एकपद
मोनोमॉर्फिक,एकैक समाकारी
मोनोमॉर्फिझम,"एकरूपता, एकैक समाकारिता"
मोनोटोन,एकदिष्ट
मोनोटोन वाढणारा क्रम,एकदिष्ट वर्धमान अनुक्रम
नीरसपणे,एकदिष्टतः
नीरसपणे वाढणारे जाळे,एकदिष्टतः वर्धमान जाल
नीरसपणे वाढणारा क्रम,एकदिष्टतः वर्धमान अनुक्रम
मोनोटोनिक फंक्शन,एकदिष्ट फलन
मॉन्टे कार्लो गणना,मॉन्टे-कार्लो परिकलन
मॉन्टे कार्लो पद्धत,मॉन्टे-कार्लो विधि
मोरा (खेळ),मोरा (खेल)
मृत्यूची आकडेवारी,मृत्यु आंकड़े
सर्वात संभाव्य,प्रायिकतम
गती,गति
बदलती सरासरी,गतिमान माध्य
एम-स्पेस,M-समष्टि
इंटिग्रलसाठी एम-चाचणी,समाकल का M-परीक्षण
बहुनिर्णय समस्या,बहुगत निर्णय-समस्या
बहुआयामी सामान्य वितरण,बहुविम प्रसामान्य बंटन
बहुआयामी यादृच्छिक चल,बहुविम यादृच्छिक चर
मल्टी-इंडेक्स वाहतूक समस्या,बहुसूचक परिवहन समस्या
बहुपदी,बहुपद
बहुपदीय वितरण,बहुपद बंटन
