Hindi,Malayalam
संख्यांक नियंत्रण,സംഖ്യാ നിയന്ത്രണം
संख्यांक आँकड़े,സംഖ്യാ ഡാറ്റ
संख्यांक संपादित संप्रतीक,"സംഖ്യാ എഡിറ്റുചെയ്തു
 കഥാപാതം"
संख्यांक मद,സംഖ്യാ ഇനം
संख्यांक अक्षर,സംഖ്യാ അക്ഷരാർത്ഥത്തിൽ
संख्यांक पैड,സംഖ്യാ പാഡ്
संख्यांक छिद्रण,സംഖ്യാ പഞ്ച്
"संख्यात्मक निरूपण, संख्यांक निरूपण","എണ്ണ
 പതിപാദനം"
संख्यांक विस्थापन,സംഖ്യാ ഷിഫ്റ്റ്
संख्यांक निम्नग संप्रतीक,"സംഖ്യാ ഇടം
 കഥാപാതം"
संख्यांक रज्जु,സംഖ്യാ സ്ട്രിംഗ്
संख्यांक शब्द,സംഖ്യാ വാക്ക്
"चतुःद्वयंक, निबल",നിബിൾ
नाइक्विस्ट दर,Nyquist നിരക്ക്
अभिलक्ष्यी स्थापत्यकला,"ഒബ്ജക്റ്റ് ആർക്കിടെക്ചർ
 (ഒബ്ജക്റ്റ് ഓറിയന്റഡ്
 വാസ്തുവിദ്യ)"
अभिलक्ष्य कूट,ഒബ്ജക്റ്റ് കോഡ്
अभिलक्ष्य कूट संगतता,"ഒബ്ജക്റ്റ് കോഡ്
 അനുയോജ്യത"
अभिलक्ष्य अभिकलित्र,ഒബ്ജക്റ്റ് കമ്പ്യൂട്ടർ
अभिलक्ष्यी गड्डी,ഒബ്ജക്റ്റ് ഡെക്ക്
अभिलक्षी परिभाषा,ഒബ്ജക്റ്റ് നിർവചനം
उदेश्य फलन,വസ്തുനിഷ്ഠമായ പ്രവർത്തനം
अभिलक्ष्य भाषा,ഒബ്ജക്റ്റ് ഭാഷ
अभिलक्ष्य क्रमादेश संग्रह,ഒബ്ജക്റ്റ് ലൈബ്രറി
अभिलक्ष्य यंत्र,ഒബ്ജക്റ്റ് മെഷീൻ
अभिलक्ष्य निदर्श,ഒബ്ജക്റ്റ് മോഡൽ
अभिलक्ष्य प्रतिरूपक,ഒബ്ജക്റ്റ് മൊഡ്യൂൾ
अभिलक्ष्य प्रतिरूपक क्रमादेश संग्रह,"ഒബ്ജക്റ്റ് മൊഡ്യൂൾ
 പുസ്തകശാല"
अभिलक्ष्यी स्थापत्यकला,"ഒബ്ജക്റ്റ് ഓറിയന്റഡ്
 വാസ്തുവിദ"
अभिलक्ष्यी भाषा,"ഒബ്ജക്റ്റ് ഓറിയന്റഡ്
 ഭാഷ"
अभिलक्ष्य गड्डी,ഒബ്ജക്റ്റ് പായ്ക്ക്
अभिलक्ष्य प्रावस्था,ഒബ്ജക്റ്റ് ഘട്ടം
अभिलक्ष्य क्रमादेश,ഒബ്ജക്റ്റ് പ്രോഗ്രാം
अभिलक्ष्य नेमक,ഒബ്ജക്റ്റ് ദിനചീയ
अभिलक्ष्य काल,ഒബ്ജക്റ്റ് സമയം
अष्टाधारी कूट,ഒക്ടക് കോഡ്
अष्टाधारी अंक,ഒക്ടൽ ഡിജിറ്റ്
अष्टाधारी संख्या,ഒക്ടൽ നമ്പർ
अष्टाधारी संख्या पद्धति,"ഒക്ടൽ നമ്പർ
 ഏര്പ്പാട്"
अष्टाधारी,ഒക്ടോറിയ
विषम सम जाँच,ഒറ്റ-ഇരട്ട പരിശോധന
विषम सम शब्दकाल,"വിചിത്രമായ വാക്ക്
 കാലം"
विषम समता,വിചിത്രമായ പാരിറ്റി
विषम समता जाँच,വിചിത്രമായ പാരിറ്റി പരിശോധന
कार्यालय स्वचालन,ഓഫീസ് ഓട്ടോമേഷൻ
कार्यालय सूचना तंत्र,"ഓഫീസ് വിവരങ്ങൾ
 ഏര്പ്പാട്"
लाइनेतर,ഓഫ്-ലൈൻ
लाइनेतर उपकरण,ഓഫ്-ലൈൻ ഉപകരണങ്ങൾ
लाइनेतर विधा,ഓഫ്-ലൈൻ മോഡ്
लाइनेतर संसाधन,ഓഫ്-ലൈൻ പ്രോസസ്സിംഗ്
लाइनेतर भंडारण,ഓഫ്-ലൈൻ സംഭരണം
लाइनेतर तंत्र,ഓഫ്-ലൈൻ സിസ്റ്റം
लाइनेतर एकक,ഓഫ്-ലൈൻ യൂണിറ്റ്
ऑफसेट,ഓഫ്സെറ്റ്
"ऑफसेट छिट्रण, ऑफसेट छिद्रित",ഓഫ്സെറ്റ് പഞ്ച്
ऑफसेट चितिकर,ഓഫ്സെറ്റ് സ്റ്റാക്കർ
ऑफसेट प्रणाली,ഓഫ്സെറ്റ് സിസ്റ്റം
ऑफसेट चर,വേരിയബിൾ
खाली समय़,ഓഫ്-സമയം
उपस्थिति द्वि-अंक,ബിറ്റ്
पटलिका आरूढ़ नियंत्रण तर्क,"ഓൺ-ചിപ്പ് നിയന്ത്രണം
 തര്ക്കശാസ്തം"
उपस्थिति दशा,വ്യവസ്ഥയിൽ
मांग तंत्र,ഡിമാൻഡ് സിസ്റ്റത്തിൽ
एक पता,വൺ-വിലാസം
एक-पता अनुदेश,"വൺ-വിലാസം
 നിര്ദ്ദേശം"
एक पटलिका,വൺ-ചിപ്പ്
एक-विम भाषा,"മൃദുവായ
 ഭാഷ"
एक-अवयव,വൺ-ഘടകം
एकैक,ഒരെണ്ണം
एकैक अनुवाद,"ഒരെണ്ണം
 വിവർത്തനം"
अथवा' द्वार,"ഒരു ഗേറ്റ് (= അല്ലെങ്കിൽ
 ഗേറ്റ്)"
एक स्तर पता,ഒരു ലെവൽ വിലാസം
एक स्तर कूट,ഒരു ലെവൽ കോഡ്
एक स्तर भंडार,ഒരു ലെവൽ സ്റ്റോർ
एक स्तर उपनेमका,"ഒരു തലത്തിലുള്ള
 ഉറക്കുഴൂട്ട"
एक निर्गम,ഒരു output ട്ട്പുട്ട്
एक शॉट परिपथ,ഒറ്റ-ഷോട്ട് സർക്യൂട്ട്
एक चरण संक्रिया,ഒരൊറ്റ സ്റ്റോപ്പ് പ്രവർത്തനം
एकैक कोडांतरण,"ഒന്ന് മുതൽ ഒന്ന് വരെ
 അസംബ്ലി"
एकैक फलन,"ഒന്ന് മുതൽ ഒന്ന് വരെ
 പവര്ത്തിക്കുക"
एकैक आच्छादक फलन,"ഒന്ന് മുതൽ ഒന്ന് വരെ
 പവര്ത്തിക്കുക"
एकदिशिक संचार,"ഒരു ദിശയിൽ
 വാര്ത്താവിനിമയം"
एकदिशिक शृंखलित सूची,ഒരു വഴി ലിങ്കുചെയ്ത പട്ടിക
एकदिशिक संचरण,"ഒരു ദിശയിൽ
 പകർച്ച"
एकदिशिक ट्रंक,വൺവേ ട്രങ്ക്
"युगपत्, लाइन-आरूढ़",ഓൺലൈനിൽ
युगपत् प्रचय संसाधन,"ഓൺ-ലൈൻ ബാച്ച്
 നടപടി"
लाइन आरूढ़ संचार,"ഓൺലൈനിൽ
 വാര്ത്താവിനിമയം"
लाइन आरूढ़ निदानिकी,ഓൺ-ലൈൻ ഡയഗ്നോസ്റ്റിക്സ്
लाइन आरूढ़ उपकरण,ഓൺലൈൻ ഉപകരണങ്ങൾ
लाइन आरूढ़ संशोधन,ഓൺ-ലൈൻ ഈച്ച
युगपत् निवेश,ഓൺലൈനിൽ ഇൻപുട്ട്
लाइन आरूढ़ विधा,ഓൺ-ലൈൻ മോഡ്
लाइन आरूढ़ आलेखित्र,ഓൺ-ലൈൻ പ്ലോട്ടർ
लाइन आरूढ़ संसाधन,ഓൺ-ലൈൻ പ്രോസസ്സിംഗ്
लाइन आरूढ़ क्रमादेश विकास,"ഓൺലൈൻ പ്രോഗ്രാം
 വികസനം"
लाइन आरूढ़ क्रमादेशन,"ഓൺലൈനിൽ
 പ്രോഗ്രാമിംഗ്"
युगपत् खोज,ഓൺ-ലൈൻ തിരയൽ
लाइन आरूढ़ भंडारण,ഓൺ-ലൈൻ സംഭരണം
युगपत् तंत्र,ഓൺലൈൻ സിസ്റ്റം
युगपत् अंतक,ഓൺ-ലൈൻ ടെർമിനൽ
युगपत् अंतक परीक्षण,"ഓൺ-ലൈൻ ടെർമിനൽ
 പരീക്ഷണസന്വദായം"
युगपत् परीक्षण,ഓൺ-ലൈൻ പരിശോധന
युगपत् परीक्षण तंत्र,ഓൺ-ലൈൻ ടെസ്റ്റ് സിസ്റ്റം
युगपत् एकक,ഓൺ-ലൈൻ യൂണിറ്റ്
आच्छादक फलन,പ്രവർത്തനത്തിലേക്ക്
विवृत पताभिगमन,വിലാസത്തെ തുറക്കുക
विवृत कूट,കോഡ് തുറക്കുക
विवृत संग्राही,തുറന്ന കളക്ടർ
विवृत संग्राही युक्ति,"തുറന്ന കളക്ടർ
 ഉപായം"
विवृत संपर्क टोन,കോൺടാക്റ്റ് ടോൺ തുറക്കുക
विवृतांत,ഓപ്പൺ-എൻഡ്
विवृतांत लाइन,ഓപ്പൺ-എൻഡ് ലൈൻ
विवृत संचिका,ഫയൽ തുറക്കുക
विवृत पाश नियंत्रण,തുറന്ന ലൂപ്പ് നിയന്ത്രണം തുറക്കുക
विवृत पाश तंत्र,തുറന്ന ലൂപ്പ് സിസ്റ്റം തുറക്കുക
विवृत अंकन,തുറന്ന നമ്പറിംഗ്
विवृत नेमका,തുറന്ന ദിനചര
स्वयंसेवी व्यवस्था,തുറന്ന ഷോപ്പ്
स्वयंसेवी प्रचालन,"തുറന്ന ഷോപ്പ്
 ശസ്തകിയ"
विवृत उपनेमका,തുറക്കുക സബ്റൂട്ടൈൻ
विवृत तंत्र,തുറന്ന സിസ്റ്റം
विवृत तंत्र आंतरसंबंधन,"തുറന്ന സംവിധാനങ്ങൾ
 പരസ്പരവിരുദ്ധമായ"
विवृत तंत्र आंतर प्रचालन,"തുറന്ന സംവിധാനങ്ങൾ
 പരസ്പരവിരുദ്ധമായ"
"खुला ताल, नग्न तार",വയർ തുറന്നു
नग्न तार लाइन,ഓപ്പൺ-വയർ ലൈൻ
संकार्य,ഓപ്പറേഷൻ
संकार्य क्षेत्र,പ്രവർത്തന ഫീൽഡ്
प्रचालन विधा,മോഡ് പ്രവർത്തനക്ഷമമാക്കുക
प्रचालन विलंब,ഓപ്പറേറ്റിംഗ് കാലതാമസം
प्रचालन परिवेश,"ഓപ്പറേറ്റിംഗ്
 പരിസ്ഥിതി"
प्रचालन परिसर,ഓപ്പറേറ്റിംഗ് ശ്രേണി
प्रचालन अनुपात,ഓപ്പറേറ്റിംഗ് അനുപാതം
प्रचालन स्थल,പ്രവർത്തന ഇടം
प्रचालन तंत्र,ഓപ്പറേറ്റിംഗ് സിസ്റ്റം
प्रचालन तंत्र फलन,"ഓപ്പറേറ്റിംഗ് സിസ്റ്റം
 പവര്ത്തിക്കുക"
प्रचालन अवधि,പ്രവർത്തിക്കുന്ന സമയം
प्रचालन वोल्टता सूचक,"പ്രവർത്തിക്കുന്ന വോൾട്ടളവ്
 സൂചകം"
"संक्रिया, प्रचालन",ശസ്തകിയ
संक्रियात्मक संप्रतीक,"പ്രവർത്തനക്ഷമമായ
 കഥാപാതം"
प्रचालनी विधा,പ്രവർത്തന മോഡ്
संक्रिया चिह्‍न,പ്രവർത്തന ചിഹ്നം
प्रचालनी एकक,പ്രവർത്തന യൂണിറ്റ്
संक्रियात्म शब्द,പ്രവർത്തന വാക്ക്
संक्रिया कूट,ഓപ്പറേഷൻ കോഡ്
प्रचालन नियंत्रण भाषा,"പ്രവർത്തന നിയന്ത്രണം
 ഭാഷ"
प्रचालन नियंत्रण कथन,"പ്രവർത്തന നിയന്ത്രണം
 പ്രസ്താവന"
प्रचालन चक्र,ഓപ്പറേഷൻ സൈക്കിൾ
संक्रिया कूटवाचक,പ്രവർത്തന ഡീകോഡർ
संक्रिया व्यंजक,"ശസ്തകിയ
 മുഖഭാവം"
संक्रिया क्षेत्र,പ്രവർത്തന ഫീൽഡ്
संक्रिया संख्या,പ്രവർത്തന നമ്പർ
संक्रिया भाग,പ്രവർത്തന ഭാഗം
संक्रिया अनुपात,ഓപ്പറേഷൻ അനുപാതം
संक्रिया विज्ञान,"പ്രവർത്തന വിശകലനം
 (= പ്രവർത്തനങ്ങൾ
 ഗവേഷണം)"
संक्रिया नियंत्रण,പ്രവർത്തന നിയന്ത്രണം
संक्रिया बहुकार्य,"ഓപ്പറേഷനുകൾ
 മൾട്ടിടാസ്കോം"
प्रचालनि काल,പ്രവർത്തന സമയം
"प्रचालक, ऑपरेटर, संकारक",ടെലഫോണ്ഓപ്പറേറ്റര്
प्रचालन प्राधिकारीकरण अभिलेखा,"ടെലഫോണ്ഓപ്പറേറ്റര്
 അധികാരപ്പെടുത്തല്
 രേഖ"
प्रचालक समादेश,"ടെലഫോണ്ഓപ്പറേറ്റര്
 ആജ്ഞാപിക്കുക"
प्रचालक कन्सोल,ഓപ്പറേറ്റർ കൺസോൾ
प्रचालक नियंत्रण भाषा,"ഓപ്പറേറ്റർ നിയന്ത്രണം
 ഭാഷ"
प्रचालक नियंत्रण पट्टिका,"ഓപ്പറേറ്റർ നിയന്ത്രണം
 പാനം"
आपरेटर त्रुटि,ഓപ്പറേറ്റർ പിശക്
आपरेटर मार्गदर्शन कूट,"ഓപ്പറേറ്റർ മാർഗ്ഗനിർദ്ദേശം
 കോഡ്"
प्रचालक मध्यवर्ती अनुभाग,"ടെലഫോണ്ഓപ്പറേറ്റര്
 ഇടപെടല്
 വിഭാഗം"
ऑपरेटर संदेश,ഓപ്പറേറ്റർ സന്ദേശം
ऑपरेटर भाग,ഓപ്പറേറ്റർ ഭാഗം
ऑपरेटर ट्रंक,ഓപ്പറേറ്റർ തുമ്പിക്കൈ
संक्रिया पंजी,ഒപി രജിസ്റ്റർ
प्रकाशिक द्विआधारी खोज तरु,"ഒപ്റ്റിക്കൽ ബൈനറി
 ട്രീ തിരയൽ"
प्रकाशिक संप्रतीक अभिज्ञान,"ഒപ്റ്റിക്കൽ പ്രതീകം
 തിരിച്ചറിയല്"
प्रकाशिक फाइबर,ഒപ്റ്റിക്കൽ ഫൈബർ
प्रकाशिक फॉन्ट,ഒപ്റ്റിക്കൽ ഫോണ്ട്
प्रकाशिक चिह्‍न पाठ्यांक,"ഒപ്റ്റിക്കൽ മാർക്ക്
 വായന"
प्रकाशीय स्मृति,ഒപ്റ്റിക്കൽ മെമ്മറി
प्रकाशीय पठित्र,ഒപ്റ്റിക്കൽ റീഡർ
प्रकाशिक क्रमवीक्षक,ഒപ്റ്റിക്കൽ സ്കാനർ
प्रकाशिक क्रमवीक्षण,ഒപ്റ്റിക്കൽ സ്കാനിംഗ്
प्रकाशिक प्रगाही,ഒപ്റ്റിക്കൽ വണ്ട്
इष्टतम विलय तरु,"ഒപ്റ്റിമൽ ലയനം
 വൃക്ഷം"
इष्टमीकरण,ഒപ്റ്റിമൈസേഷൻ
इष्टतम कूटलेखन,ഒപ്റ്റിമൽ കോഡിംഗ്
इष्टतमकारी प्रोग्रामन,"ഒപ്റ്റിമല്
 പ്രോഗ്രാമിംഗ്"
विकल्प,ഇഷ്ടം
वैकल्पिक विराम अनुदेश,"ഓപ്ഷണൽ നിർത്തുക
 നിര്ദ്ദേശം"
वैकल्पिक विराम अनुदेश,"ഓപ്ഷണൽ പണ്ഡിതാദം
 നിര്ദ്ദേശം"
वैकल्पिक पूर्णविराम अनुदेश,"ഓപ്ഷണൽ സ്റ്റോപ്പ്
 നിര്ദ്ദേശം"
वैकल्पिक शब्द,ഓപ്ഷണൽ വാക്ക്
विकल्प सूची,ഓപ്ഷൻ പട്ടിക
प्रकाशीय युग्मक,ഓപ്പ്റ്റോ കപ്ലർ
प्रकाश इलेक्ट्रॉनिकी,ഒപ്റ്റോ ഇലക്ട്രോണിക്സ്
ऑप्टो इलेक्ट्रॉनिकीय प्रौद्योगिकी,"ഒപ്റ്റോ ഇലക്ട്രോണിക്
 സാങ്കേതികവിദ"
प्रकाशीय पृथक्कारक,Optolater
अथवा',അഥവാ
अथवा' परिपथ,അല്ലെങ്കിൽ സർക്യൂട്ട്
क्रमित तरु,ഓർഡർ ചെയ്ത വൃക്ഷം
क्रमीकरण अभिनति,പക്ഷപാതം ക്രമീകരിക്കുന്നു
क्रम संबंध,ഓർഡറിംഗ് ബന്ധം
क्रम सांख्यिकी,ഓർഡർ സ്ഥിതിവിവരക്കണക്കുകൾ
आदेश परिपथ,"വയർ സർക്യൂട്ടുകൾ ഓർഡർ ചെയ്യുക
 (= ഓർഡർ സർക്യൂട്ട്)"
आदेश बहुसंकेतन,"ഓർഡർ വയർ
 മസ്തീനകം"
साधारण प्रतीक,സാധാരണ ചിഹ്നം
अथवा' अवयव,അല്ലെങ്കിൽ ഘടകം
संगठनात्मक सूचना-तंत्र,"സംഘടനായും
 വിവരം
 ഏര്പ്പാട്"
अथवा' द्वार,അല്ലെങ്കിൽ ഗേറ്റ്
मूल भाषा,യഥാർത്ഥ ഭാഷ
अथवा' मिश्रक,അല്ലെങ്കിൽ മിക്സർ
अथवा' संक्रिया,അല്ലെങ്കിൽ പ്രവർത്തനം
लांबिक विश्लेषण,"ഓർത്തോഗോണൽ
 വിശകലനം"
लांबिक आधार,ഓർത്തോഗണൽ അടിസ്ഥാനം
लांबिक सूची,ഓർത്തോഗണൽ പട്ടിക
लांबिक स्मृति,"ഓർത്തോഗോണൽ
 സ്മരണം"
"आर्थोनार्मल विश्लेषण, प्रसामान्य लांबिक विश्लेषण","Orthonormal
 വിശകലനം"
दोलनी शाटन,ആന്ദോളനം
बाह्‍य संबंधक,കണക്റ്റർ
बाह्‍य कोटि,ഡിഗ്രി
बाह्‍य कूट,ബാഹ്യ കോഡ്
बाह्‍य स्थूल अनुदेश,"ഒഴുക്ക്
 മാക്രോസ്ട്രൽ"
निर्गम,ഉല്പ്പന്നം
निर्गम क्षेत्र,Put ട്ട്പുട്ട് ഏരിയ
निर्गम निश्चयन,Out ട്ട്പുട്ട് അവകാശവാദം
निर्गम खंडक,Put ട്ട്പുട്ട് ബ്ലോക്ക്
निर्गम खंडक कारक,"Put ട്ട്പുട്ട് തടയൽ
 ഘടകം"
निर्गम समर्थता,Put ട്ട്പുട്ട് ശേഷി
निर्गम क्षमता,Put ട്ട്പുട്ട് ശേഷി
निर्गम प्रणाल,Put ട്ട്പുട്ട് ചാനൽ
निर्गम आँकड़े,Put ട്ട്പുട്ട് ഡാറ്റ
निर्गम युक्ति,Put ട്ട്പുട്ട് ഉപകരണം
निर्गम संचिका,Put ട്ട്പുട്ട് ഫയൽ
निर्गम धारा,"Put ട്ട്പുട്ട് ജോലി സ്ട്രീം
 (= .ട്ട്പുട്ട്
 ധാര)"
निर्गम सीमित प्रक्रम,"Put ട്ട്പുട്ട് ലിമിറ്റഡ്
 പതേകനടപടികള്"
निर्गम सीमित तंत्र,"Put ട്ട്പുട്ട് ലിമിറ്റഡ്
 ഏര്പ്പാട്"
निर्गम प्रतिरूपक,Put ട്ട്പുട്ട് മൊഡ്യൂൾ
निर्गम पूर्वग,Put ട്ട്പുട്ട് ആമിറ്റീവ്
निर्गम प्रक्रम,Put ട്ട്പുട്ട് പ്രോസസ്സ്
निर्गम क्रमादेश,Put ട്ട്പുട്ട് പ്രോഗ്രാം
निर्गम क्रमादेश प्रतिरूपक,"Put ട്ട്പുട്ട് പ്രോഗ്രാം
 മൊഡ്യൂൾ"
निर्गम छिद्रित्र,Put ട്ട്പുട്ട് പഞ്ച്
निर्गम पंक्ति,Put ട്ട്പുട്ട് ക്യൂ
निर्गम पंजी,Put ട്ട്പുട്ട് രജിസ്റ്റർ
निर्गम पंजी चयक,"Put ട്ട്പുട്ട് രജിസ്റ്റർ
 ബഫർ"
निर्गम नेमका,Put ട്ട്പുട്ട് ദിനചര്യ
निर्गम नेमका जनित्र,"Put ട്ട്പുട്ട് ദിനചര്യ
 വൈദുതോല്പാദനയന്തം"
निर्गम अवस्था,Put ട്ട്പുട്ട് സ്റ്റേറ്റ്
निर्गम कथन,Put ട്ട്പുട്ട് സ്റ്റേറ്റ്മെന്റ്
निर्गम धारा,Put ട്ട്പുട്ട് സ്ട്രീം
निर्गम टेप शाटन,"Put ട്ട്പുട്ട് ടേപ്പ്
 സോർട്ടിംഗ്"
निर्गम एकक,Put ട്ട്പുട്ട് യൂണിറ്റ്
निर्गम कार्य पंक्ति,Put ട്ട്പുട്ട് വർക്ക് ക്യൂ
निर्गम लेखित्र,Put ട്ട്പുട്ട് റൈറ്റർ
बहिः स्पूलन क्षेत्र,പുറത്ത് സ്പൂൾ ഏരിയ
अधि क्षमता,ശേഷിക്ക് മുകളിലൂടെ
अधिप्रवाह,കവിഞ്ഞൊഴുകുക
अधिप्रवाह जाँच,ഓവർഫ്ലോ ചെക്ക്
अधिप्रवाह दशा,ഓവർഫ്ലോ കണ്ടീഷൻ
अधिप्रवाह त्रुटि,ഓവർഫ്ലോ പിശക്
अधिप्रवाह अपवाद,ഓവർഫ്ലോ ഒഴിവാക്കൽ
अधिप्रवाह क्षेत्र,ഓവർഫ്ലോ ഫീൽഡ്
अधिप्रवाह सूचक,ഓവർഫ്ലോ ഇൻഡിക്കേറ്റർ
अधिप्रवाह स्थिति,ഓവർഫ്ലോ സ്ഥാനം
अधिप्रवाह अभिलेख,ഓവർഫ്ലോ റെക്കോർഡ്
उपरि द्वयंक,ഓവർഹെഡ് ബിറ്റ്
उपरि संक्रिया,"ഓവർഹെഡ്
 ശസ്തകിയ"
उपरिशायी कुंजीपटल,ഓവർലേ കീബോർഡ്
उपरिशायी प्रतिरूपक,ഓവർലേ മൊഡ്യൂൾ
उपरिशायी पथ,ഓവർലേ പാത
उपरिशायी क्रमादेश,ഓവർലേ പ്രോഗ്രാം
उपरिशायी प्रदेश,ഓവർലേ മേഖല
उपरिशायी खंड,ഓവർലേ സെഗ്മെന്റ്
उपरिशायी संरचना,ഓവർലേ ഘടന
उपरिशायी पर्यवक्षक,ഓവർലേ സൂപ്പർവൈസർ
उपरिशायी तरु,ഓവർലേ ട്രീ
अतिभार,അമിതഭാരം കയറ്റുക
अतिभार अनुकारक,ഓവർലോഡ് സിമുലേറ്റർ
अतिमुद्रण,അനിവാര്യമായ
अति छिद्रण,അതിജെക്കപ്പ്
अध्यारोहण अंतरायन,തടസ്സം അസാധുവാക്കുക
अतिधाव,ഓവർ റൺ
अतिधाव त्रुटि,അസാധുവാക്കുക പിശക്
निजी कूटलेखन,സ്വന്തം കോഡിംഗ്
स्वामी,ഉടമ
पदनिचयन,പേസിംഗ്
"संकुल, गड्डी",കെട്ടാക്കുക
"पैकग, संकुल",കെട്ട്
संकुलित सरणी,പായ്ക്ക് ചെയ്ത അറേ
संकुलित संरूप,പായ്ക്ക് ചെയ്ത ഫോർമാറ്റ്
पैकट,പാക്കറ്റ്
पैकट कोडांतरक विकोंडातरक,"പാക്കറ്റ് അസംബ്ലർ / -
 തകരാറുകൾ"
पैकट कोडांतरण,പാക്കറ്റ് അസംബ്ലി
पैकट विकोंडातरण,"പാക്കറ്റ്
 ഡിസ്പ്ലേസ്ബ്ലി"
पैकट संरूप,പാക്കറ്റ് ഫോർമാറ്റ്
पैकेट परत सदेशाचार,"പാക്കറ്റ് ലെയർ
 പ്രോട്ടോക്കോൾ"
पैकट विधा संक्रिया,"പാക്കറ്റ് മോഡ്
 ശസ്തകിയ"
पैकट विधा अंतक,"പാക്കറ്റ് മോഡ്
 അതിതീവ്രമായ"
पैकट रेडियो,പാക്കറ്റ് റേഡിയോ
पैकट अनुक्रमण,പാക്കറ്റ് സീക്വൻസിംഗ്
पैकट स्विचित आँकड़ा सेवा,"പാക്കറ്റ് സ്വിച്ച് ചെയ്തു
 ഡാറ്റ സേവനം"
पैकट स्विचन,പാക്കറ്റ് സ്വിച്ചിംഗ്
संकुलन,പുറത്താക്കല്
संकुलन सघनता,പാക്കിംഗ് സാന്ദ്രത
संकुलनांक,പാക്കിംഗ് ഘടകം
संकुलन-अनुपात,പാക്കിംഗ് ഭിന്നസംഖ്യ
संकुलन-अनुक्रम,പാക്കിംഗ് സീക്വൻസ്
"पैड, नियतमान क्षीणकारी",പാഡ്
पैड संप्रतीक,പാഡ് പ്രതീകം
पैडन,പാടിംഗ്
पृष्ठ,പുറം
पृष्ठ पताभिगमन,പേജ് വിലാസം
पृष्ठ नियंत्रण,പേജ് നിയന്ത്രണം
पृष्ठ आँकड़ा समुच्चय,പേജ് ഡാറ്റ സെറ്റ്
पृष्ठ गभीरता,പേജ് ആഴം
पृष्ठ गभीरता नियंत्रण,പേജ് ഡെപ്ത് നിയന്ത്രണം
पृष्ठ प्रदर्श,പേജ് പ്രദർശിപ്പിക്കുന്നു
पृष्ठित यंत्र,പേജ് മെഷീൻ
पृष्ठित स्मृति,പേജുചെയ്ത മെമ്മറി
पृष्ठित स्मृतिबंध,"പേജുചെയ്ത മെമ്മറി
 നിര്വഹണം"
पष्ठित विभाजन,"പേജുചെയ്തു
 വിഭജനം"
पृष्ठ अंत्य संप्रीतक,"പേജ് അവസാനം
 കഥാപാതം"
पृष्ठ नियतन,പേജ് പരിഹരിക്കുന്നു
पृष्ठ पाद टिप्पण,പേജ് കാൽ
पृष्ठ फ्रेम,പേജ് ഫ്രെയിം
पृष्ठ शीर्षक,പേജ് തലക്കെട്ട്
अन्तर्गत पृष्ठ,അകത്ത് പേജ്
पृष्ठ कुंजी,പേജ് കീ
पृष्ठ तालक,പേജ് ലോക്ക്
पृष्ठ तालकन,പേജ് ലോക്കിംഗ്
बाहिर्गत पृष्ठ,പേജ് .ട്ട്
पृष्ठ पूल,പേജ് പൂൾ
पृष्ठ मुद्रित्र,പേജ് പ്രിന്റർ
पृष्ठ पठित्र,പേജ് റീഡർ
पृष्ठ हरण,പേജ് സീലിംഗ്
पृष्ठ विनिमय,പേജ് കൈമാറ്റം
पृष्ठ सारणी,പേജ് പട്ടിക
पृष्ठ वर्तन,പേജ് തിരിയുന്നു
पृष्ठीकरण,പിഗ്ലേഷൻ
पृष्ठन,പേജിംഗ്
पृष्ठन युक्ति,പേജിംഗ് ഉപകരണം
पृष्ठन ड्रम,പേജിംഗ് ഡ്രം
पृष्ठन तकनीक,പേജിംഗ് രീതി
पृष्ठन अंतक,പേജിംഗ് ടെർമിനൽ
युग्मित केबल,ജോടിയാക്കിയ കേബിൾ
युग्म लब्धि,ജോഡി നേട്ടം
"पैनल, पट्टिका",പാനം
पट्टिका आँकड़ा समुच्चय,പാനൽ ഡാറ്റ സെറ്റ്
पट्टिका परिभाषा क्रमादेश,"പാനൽ നിർവചനം
 കാരപരിപാടി"
पट्टिका संख्या,പാനൽ നമ്പർ
कागज अग्रिम एकक,"പേപ്പർ-അഡ്വാൻസ്
 ഘടകം"
कागज अवरोध,പേപ്പർ ജാം
कागज संवेदन,പേപ്പർ സെൻസിംഗ്
कागज संवेदित्र,പേപ്പർ സെൻസര്
कागज द्रुत घूर्णन,പേപ്പർ ഒഴിവാക്കുക
कागज टेप,പേപ്പർ ടേപ്പ്
कागज टेप प्रणाल,"പേപ്പർ ടേപ്പ്
 ചാനല്"
कागज टेप कूट,പേപ്പർ ടേപ്പ് കോഡ്
कागज टेप निर्गम युक्ति,"പേപ്പർ ടേപ്പ് .ട്ട്പുട്ട്
 ഉപായം"
कागज टेप पठित्र,പേപ്പർ ടേപ്പ് റീഡർ
कागज टेप अभिलेखित्र,"പേപ്പർ ടേപ്പ്
 റെക്കോർഡുള്ള"
कागज टेप चाल,പേപ്പർ ടേപ്പ് വേഗത
कागज टेप तंत्र,പേപ്പർ ടേപ്പ് സിസ്റ്റം
कागज टेप प्रकार,പേപ്പർ ടേപ്പ് തരം
कागज द्रुत घूर्णन,"കടലാസ് രം
 (= പേപ്പർ ഒഴിവാക്കുക)"
परवलयाकार तश्तरी,പാരബോളിക് വിഭവം
परवलयाकार प्रोफाइल,പാരബോളിക് പ്രൊഫൈൽ
