Tamil,Malayalam
ஜேக்கபியன் அணி,യാക്കോബിയൻ മാട്രിക്സ്
தொகுப்புகளின் இணைப்பு,സെറ്റുകളുടെ കൂട്ടിച്ചേർക്കൽ
கூட்டு,സംയുക്ത
கூட்டு அடர்த்தி செயல்பாடு,സംയുക്ത സാന്ദ്രത പ്രവർത്തനം
கூட்டு அதிர்வெண் செயல்பாடு,ജോയിന്റ് ഫ്രീക്വൻസി ഫംഗ്ഷൻ
கூட்டு சார்ந்து மாறி,സംയുക്തമായി ആശ്രയിക്കുന്ന വേരിയബിൾ
கூட்டு நிகழ்தகவு,സംയുക്ത സംഭാവ്യത
சேரவும் (=தொழிற்சங்கம்),ചേരുക (=യൂണിയൻ)
குதிக்க,ചാടുക
ஜம்ப் இடைநிறுத்தம்,ജമ്പ് നിർത്തലാക്കൽ
நியாயப்படுத்துதல்,ന്യായീകരണം
நியாயப்படுத்த,ന്യായീകരിക്കുക
கர்னாக் வரைபடம்,കർണാഗ് ഭൂപടം
கர்னல்,കേർണൽ
மேப்பிங்கின் கர்னல்,മാപ്പിംഗിന്റെ കേർണൽ
இயக்கவியல்,ചലനാത്മകത
இயக்க ஆற்றல்,ഗതികോർജ്ജം
இயக்கவியல்,ചലനാത്മകത
கோல்மோகோரோஃப் ஸ்மிர்னோவ் சோதனை,കോൾമോഗോറോഫ് സ്മിർനോവ് ടെസ്റ്റ്
குரோனெக்கர் டெல்டா,ക്രോനെക്കർ ഡെൽറ്റ
குர்டோசிஸ்,കുർട്ടോസിസ്
Lagrange இன் செயல்பாடு,ലഗ്രാഞ്ചിന്റെ പ്രവർത്തനം
Lagrange இன் பெருக்கிகள்,ലഗ്രാഞ്ചിന്റെ ഗുണിതങ്ങൾ
லேமினா,ലാമിന
லாப்லேஸ் உருமாற்றம்,ലാപ്ലേസ് രൂപാന്തരം
பெரிய எண்ணிக்கை,വലിയ സംഖ്യ
மறைந்த வேர் (=பண்பு வேர்),ഒളിഞ്ഞിരിക്കുന്ന റൂട്ട് (=സവിശേഷമായ റൂട്ട്)
பக்கவாட்டு மேற்பரப்பு,ലാറ്ററൽ ഉപരിതലം
லத்தீன் சதுரம்,ലാറ്റിൻ ചതുരം
லேடஸ் மலக்குடல்,ലാറ്റസ് മലാശയം
சட்டம்,നിയമം
வேகங்களைச் சேர்க்கும் சட்டம்,വേഗത കൂട്ടുന്നതിനുള്ള നിയമം
சேர்க்கை சட்டம்,അഡിറ്റിവിറ്റി നിയമം
குறைந்த வருவாய் சட்டம்,റിട്ടേൺ കുറയ്ക്കുന്നതിനുള്ള നിയമം
ஈர்ப்பு விதி,ഗുരുത്വാകർഷണ നിയമം
குழுக்களுக்கான ஹோமோமார்பிஸத்தின் சட்டம்,ഗ്രൂപ്പുകൾക്കുള്ള ഹോമോമോർഫിസത്തിന്റെ നിയമം
மோதிரங்களுக்கான ஹோமோமார்பிஸத்தின் சட்டம்,വളയങ്ങൾക്കുള്ള ഹോമോമോർഫിസത്തിന്റെ നിയമം
செலவுகளை அதிகரிக்கும் சட்டம்,ചെലവ് വർദ്ധിപ്പിക്കുന്നതിനുള്ള നിയമം
குறியீடுகளின் சட்டம்,സൂചികകളുടെ നിയമം
செயலற்ற சட்டம்,ജഡത്വ നിയമം
பெரிய எண்களின் சட்டம்,വലിയ സംഖ്യകളുടെ നിയമം
நிகழ்தகவு சட்டம்,സാധ്യത നിയമം
சைன்களின் சட்டம்,സൈനുകളുടെ നിയമം
அடுக்குகளின் சட்டங்கள்,എക്‌സ്‌പോണന്റുകളുടെ നിയമങ്ങൾ
இயக்க விதிகள்,ചലന നിയമങ്ങൾ
அடுக்கு,പാളി
முன்னணி குணகம்,മുൻനിര ഗുണകം
முன்னணி மூலைவிட்டம்,പ്രമുഖ ഡയഗണൽ
முன்னணி துணை அணி,മുൻനിര സബ്മാട്രിക്സ്
முன்னணி கால,മുൻനിര പദം
குறைந்தது,കുറഞ്ഞത്
குறைந்த பொதுவான பல (LCM),ഏറ്റവും കുറഞ്ഞ പൊതു ഗുണിതം (LCM)
குறைந்தபட்ச உறுப்பு,ഏറ്റവും കുറഞ്ഞ ഘടകം
குறைந்தபட்ச சதுரம்,ഏറ്റവും കുറഞ്ഞ ചതുരം
குறைந்தபட்ச மேல் எல்லை,ഏറ്റവും കുറഞ്ഞത് മുകളിലെ പരിധി
இடது கோசெட்,ഇടത് കോസെറ്റ്
இடது கை,ഇടം കയ്യൻ
இடது கை திருகு,ഇടത് കൈ സ്ക്രൂ
இடது தலைகீழ்,ഇടത് വിപരീതം
இடது பெருக்கல்,ഇടത് ഗുണനം
லீப்னிட்ஸ் சூத்திரம்,ലെബ്നിറ്റ്സ് ഫോർമുല
நீளம்,നീളം
லெப்டோகுர்டிக்,ലെപ്റ്റോകുർട്ടിക്
லெப்டோகுர்டிக் வளைவு,leptokurtic വക്രം
லெப்டோகுர்டோசிஸ்,leptokurtosis
நிலை வளைவு,ലെവൽ കർവ്
நம்பிக்கை நிலை,ആത്മവിശ്വാസത്തിന്റെ നിലവാരം
முக்கியத்துவம் நிலை,പ്രാധാന്യത്തിന്റെ തലം
அகராதி ரீதியாக,നിഘണ്ടുശാസ്ത്രപരമായി
அகராதி ஒழுங்கு,നിഘണ്ടു ക്രമം
வாய்ப்பு செயல்பாடு,സാധ്യതാ പ്രവർത്തനം
நிகழ்தகவு விகித சோதனை,സാധ്യതാ അനുപാത പരിശോധന
அளவு,പരിധി
மட்டுப்படுத்துதல்,പരിമിതപ്പെടുത്തുന്നു
வரம்புக்குட்பட்ட மதிப்பு,പരിമിതപ്പെടുത്തുന്ന മൂല്യം
கட்டுப்படுத்தும் வேகம்,പരിമിതപ്പെടുത്തുന്ന വേഗത
சராசரி வரம்பு,അർത്ഥത്തിൽ പരിധി
ஒருங்கிணைப்பின் வரம்பு,സംയോജനത്തിന്റെ പരിധി
வரிசையின் வரம்பு,ക്രമത്തിന്റെ പരിധി
வரம்பு புள்ளி (=கிளஸ்டர் புள்ளி),പരിധി പോയിന്റ് (=ക്ലസ്റ്റർ പോയിന്റ്)
வரம்பு வேகம்,വേഗത പരിമിതപ്പെടുത്തുക
வரி,ലൈൻ
நேரியல்,രേഖീയമായ
நேரியல் இயற்கணிதம்,രേഖീയ ബീജഗണിതം
நேரியல் இயற்கணித சமன்பாடு,രേഖീയ ബീജഗണിത സമവാക്യം
நேரியல் தோராயம்,രേഖീയ ഏകദേശം
நேரியல் அறிகுறி,രേഖീയ അസിംപ്റ്റോട്ട്
நேரியல் குணகம்,രേഖീയ ഗുണകം
நேரியல் கலவை,രേഖീയ സംയോജനം
நேரியல் கட்டுப்பாடுகள்,രേഖീയ നിയന്ത്രണങ്ങൾ
நேரியல் சார்பு,രേഖീയ ആശ്രിതത്വം
நேரியல் வேறுபாடு சமன்பாடு,ലീനിയർ ഡിഫറൻഷ്യൽ സമവാക്യം
நேரியல் பரிமாணம்,രേഖീയ അളവ്
நேரியல் சமன்பாடு,രേഖീയ സമവാക്യം
நேரியல் வடிவம்,രേഖീയ രൂപം
நேரியல் பகுதி மாற்றம்,ലീനിയർ ഫ്രാക്ഷണൽ ട്രാൻസ്ഫോർമേഷൻ
நேரியல் செயல்பாடு,രേഖീയ പ്രവർത്തനം
நேரியல் செயல்பாட்டு,ലീനിയർ ഫങ്ഷണൽ
நேரியல் குழு,രേഖീയ ഗ്രൂപ്പ്
நேரியல் சுதந்திரம்,രേഖീയ സ്വാതന്ത്ര്യം
நேரியல் சுயாதீன உறவு,രേഖീയ സ്വതന്ത്ര ബന്ധം
நேரியல் சமத்துவமின்மை,രേഖീയ അസമത്വം
நேரியல் சீரற்ற வேறுபாடு சமன்பாடு,ലീനിയർ ഇൻഹോമോജീനിയസ് ഡിഫറൻഷ്യൽ സമവാക്യം
நேரியல் ஒருங்கிணைந்த சமன்பாடு,ലീനിയർ ഇന്റഗ്രൽ സമവാക്യം
நேரியல் இடைச்செருகல்,ലീനിയർ ഇന്റർപോളേഷൻ
நேரியல் குறைந்தபட்ச சதுர பின்னடைவு பகுப்பாய்வு,രേഖീയ കുറഞ്ഞ ചതുര റിഗ്രഷൻ വിശകലനം
நேர்கோட்டுத்தன்மை,രേഖീയത
நேரியல் சார்ந்தது,രേഖീയമായി ആശ്രയിക്കുന്നത്
நேரியல் சார்பற்றது,രേഖീയമായി സ്വതന്ത്രമായ
நேரியல் மேப்பிங்,ലീനിയർ മാപ്പിംഗ്
நேரியல் வரிசை,രേഖീയ ക്രമം
நேரியல் வரிசைப்படுத்துதல்,രേഖീയ ക്രമപ്പെടുത്തൽ
நேரியல் நிரலாக்க,ലീനിയർ പ്രോഗ്രാമിംഗ്
நேரியல் நிரலாக்க அல்காரிதம்,ലീനിയർ പ്രോഗ്രാമിംഗ് അൽഗോരിതം
நேரியல் நிரலாக்க சிக்கல்,ലീനിയർ പ്രോഗ്രാമിംഗ് പ്രശ്നം
நேரியல் பின்னடைவு,ലീനിയർ റിഗ്രഷൻ
நேரியல் பின்னடைவு குணகம்,ലീനിയർ റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്
நேரியல் உறவு,രേഖീയ ബന്ധം
நேரியல் வெளி (=வெக்டார் ஸ்பேஸ்),ലീനിയർ സ്പേസ് (=വെക്റ്റർ സ്പേസ്)
நேரியல் துணைவெளி,രേഖീയ ഉപസ്ഥലം
நேரியல் மாற்றம்,രേഖീയ പരിവർത്തനം
நேரியல் போக்கு,രേഖീയ പ്രവണത
நேரியல் சார்பற்ற மதிப்பீடு,രേഖീയ നിഷ്പക്ഷമായ എസ്റ്റിമേറ്റ്
நேரியல் வேகம்,രേഖീയ പ്രവേഗം
ஒருங்கிணைந்த வரி,ലൈൻ ഇന്റഗ്രൽ
வெட்டும் கோடு,കവലയുടെ വരി
பின்னடைவு வரி,റിഗ്രഷൻ ലൈൻ
உள்ளூர்மயமாக்கப்பட்ட திசையன்,പ്രാദേശികവൽക്കരിച്ച വെക്റ്റർ
உள்ளூர் உகந்தது,പ്രാദേശിക ഒപ്റ്റിമൽ
இடம்,സ്ഥലം
பதிவு,ലോഗ്
மடக்கை,ലോഗരിഥമിക്
மடக்கை துல்லியம்,ലോഗരിഥമിക് കൃത്യത
மடக்கை கணக்கீடு,ലോഗരിഥമിക് കണക്കുകൂട്ടൽ
மடக்கை வளைவு,ലോഗരിഥമിക് വക്രം
மடக்கை வழித்தோன்றல்,ലോഗരിഥമിക് ഡെറിവേറ്റീവ്
மடக்கை வேறுபாடு,ലോഗരിഥമിക് വ്യത്യാസം
மடக்கை செயல்பாடு,ലോഗരിഥമിക് ഫംഗ്ഷൻ
மடக்கை சராசரி (= வடிவியல் சராசரி),ലോഗരിഥമിക് ശരാശരി (=ജ്യാമിതീയ ശരാശരി)
மடக்கை இயல்பான பரவல்,ലോഗരിഥമിക് സാധാരണ വിതരണം
மடக்கை உறவு,ലോഗരിഥമിക് ബന്ധം
மடக்கை அளவுகோல்,ലോഗരിഥമിക് സ്കെയിൽ
மடக்கை தொடர்,ലോഗരിഥമിക് സീരീസ്
மடக்கை சுழல் (சமகோண சுழல்),ലോഗരിഥമിക് സർപ്പിളം (സമകോണ സർപ്പിളം)
மடக்கை அட்டவணை (=பதிவு அட்டவணை),ലോഗരിഥമിക് പട്ടിക (=ലോഗ് ടേബിൾ)
மடக்கை (பதிவு),ലോഗരിതം (ലോഗ്)
தர்க்கம்,യുക്തി
தர்க்கரீதியாக சமமானது,യുക്തിപരമായി തുല്യം
தளவாட வளைவு,ലോജിസ്റ്റിക് കർവ്
lognormal விநியோகம்,ലോഗ്നോർമൽ ഡിസ്ട്രിബ്യൂഷൻ
தீர்க்கரேகை,രേഖാംശം
வளைய,ലൂപ്പ്
லாட்டரி,ലോട്ടറി
கீழ் பட்டை,താഴ്ന്ന ബാർ
குறைந்த எல்லை,താഴ്ന്ന പരിധി
கீழ் ரீமான் ஒருங்கிணைந்த,ലോവർ റീമാൻ ഇന്റഗ്രൽ
குறைந்த தொகை,കുറഞ്ഞ തുക
கீழ் முக்கோண அணி,താഴ്ന്ന ത്രികോണ മാട്രിക്സ്
மெக்லாரின் விரிவாக்கம்,മക്ലൗറിൻ വിപുലീകരണം
மந்திர எண்,മാന്ത്രിക സംഖ്യ
மந்திர சதுரம்,മാന്ത്രിക ചതുരം
அளவு வரம்பு (=வரையறுக்கும் அளவு),മാഗ്നിറ്റ്യൂഡ് പരിധി (=കാന്തിമാനം പരിമിതപ്പെടുത്തുന്നു)
அனுப்பப்பட்ட கேள்வித்தாள்,മെയിൽ അയച്ച ചോദ്യാവലി
அஞ்சல் ஆய்வு,മെയിൽ സർവേ
பிரதான (மேல் எல்லை),മേജറന്റ് (മുകളിലെ പരിധി)
பெரிய வில்,പ്രധാന ആർക്ക്
பெரிதாக்கப்பட்ட தொகுப்பு,മേജറൈസ്ഡ് സെറ്റ്
பல மதிப்புமிக்க செயல்பாடு,നിരവധി മൂല്യവത്തായ പ്രവർത്തനം
வரைபடம்,ഭൂപടം
தொகுப்பில் வரைபடம்,സെറ്റിലേക്ക് മാപ്പ്
ஒரு தொகுப்பின் மேப்பிங்,ഒരു സെറ്റിന്റെ മാപ്പിംഗ്
விளிம்பு நிகழ்தகவு,നാമമാത്ര സംഭാവ്യത
கணித பகுப்பாய்வு,ഗണിത വിശകലനം
கணித வாதம்,ഗണിത വാദം
கணித மையம்,ഗണിതശാസ്ത്ര കേന്ദ്രം
கணித சிக்கலானது,ഗണിതശാസ്ത്ര സങ്കീർണ്ണത
கணித பொருளாதாரம்,ഗണിതശാസ്ത്ര സാമ്പത്തികശാസ്ത്രം
கணித எதிர்பார்ப்பு,ഗണിതശാസ്ത്ര പ്രതീക്ഷ
கணித வடிவம்,ഗണിത രൂപം
கணித உருவாக்கம்,ഗണിതശാസ്ത്ര രൂപീകരണം
கணித அடையாளம்,ഗണിതശാസ്ത്ര ഐഡന്റിറ്റി
கணித தர்க்கம்,ഗണിതശാസ്ത്ര യുക്തി
கணித மாதிரி,ഗണിത മാതൃക
கணிதக் கருத்து,ഗണിതശാസ്ത്ര ആശയം
அணி digonalization,മാട്രിക്സ് ഡിഗണലൈസേഷൻ
அணி தலைகீழ்,മാട്രിക്സ് വിപരീതം
அணி தலைகீழ்,മാട്രിക്സ് വിപരീതം
அணி மறுசெயல் முறை,മാട്രിക്സ് ആവർത്തന രീതി
அணி முறை,മാട്രിക്സ് രീതി
அணி பெருக்கல்,മാട്രിക്സ് ഗുണനം
மாறிலிகளின் அணி,സ്ഥിരാങ്കങ്ങളുടെ മാട്രിക്സ്
செயல்திறன் அணி,ഫലപ്രാപ്തിയുടെ മാട്രിക്സ്
மேட்ரிக்ஸ் ஆபரேட்டர்,മാട്രിക്സ് ഓപ്പറേറ്റർ
அணி பல்லுறுப்புக்கோவை,മാട്രിക്സ് ബഹുപദം
அணி அச்சிடுதல்,മാട്രിക്സ് പ്രിന്റിംഗ്
அணி தயாரிப்பு,മാട്രിക്സ് ഉൽപ്പന്നം
அதிகபட்சம்,പരമാവധി
அதிகபட்சம்,പരമാവധി
அதிகபட்ச முழுமையான மதிப்பு,പരമാവധി കേവല മൂല്യം
அதிகபட்ச F- விகிதம்,പരമാവധി എഫ്-അനുപാതം
அதிகபட்ச வாய்ப்பு,പരമാവധി സാധ്യത
அதிகபட்சம்,പരമാവധി
அதிகபட்ச அளவுகோல்,പരമാവധി മാനദണ്ഡം
ஒரு செயல்பாட்டின் அதிகபட்சம்,ഒരു ഫംഗ്‌ഷന്റെ പരമാവധി
மேக்ஸ்வெல்-போல்ட்ஸ்மேன் புள்ளிவிவரங்கள்,മാക്സ്വെൽ-ബോൾട്ട്സ്മാൻ സ്ഥിതിവിവരക്കണക്കുകൾ
விலகல் என்று பொருள்,അർത്ഥം വ്യതിയാനം
சதுர விலகல் என்று பொருள்,അർത്ഥം ചതുരാകൃതിയിലുള്ള വ്യതിയാനം
சதுரப் பிழை என்று பொருள்,സമചതുര പിശക് അർത്ഥമാക്കുന്നു
சராசரி மதிப்பு,ശരാശരി മൂല്യം
சராசரி மதிப்பு தேற்றம்,ശരാശരി മൂല്യ സിദ്ധാന്തം
குர்டோசிஸின் அளவுகோல்,കുർട്ടോസിസിന്റെ അളവ്
சராசரி,ഇടത്തരം
சராசரி மையம்,മീഡിയൻ സെന്റർ
மீசோகர்டிக் வளைவு,mesokurtic വക്രം
மீசோகுர்டோசிஸ்,mesokurtosis
செய்தி,സന്ദേശം
முறை,രീതി
நீக்கும் முறை,ഉന്മൂലനം രീതി
தலைகீழ் முறை,വിപരീത രീതി
மறு செய்கை முறை,ആവർത്തന രീതി
குறைந்தபட்ச சதுர முறை,ഏറ്റവും കുറഞ്ഞ ചതുരങ്ങളുടെ രീതി
தருணங்களின் முறை,നിമിഷങ്ങളുടെ രീതി
ஒத்த முக்கோணங்களின் முறை,സമാന ത്രികോണങ്ങളുടെ രീതി
செங்குத்தான வம்சாவளியின் முறை,കുത്തനെയുള്ള ഇറക്കത്തിന്റെ രീതി
கூட்டு முறை,സംഗ്രഹത്തിന്റെ രീതി
தீர்மானிக்கப்படாத குணகத்தின் முறை,നിർണ്ണയിക്കാത്ത ഗുണകത്തിന്റെ രീതി
மெட்ரிக் இடம்,മെട്രിക് സ്പേസ്
மெட்ரிக் அமைப்பு,മെട്രിക് സിസ്റ്റം
மெட்ரிக் அலகு,മെട്രിക് യൂണിറ്റ്
நுண் கோட்பாடு,സൂക്ഷ്മ സിദ്ധാന്തം
நடுத்தர,മധ്യഭാഗം
நடுத்தர கால,മധ്യകാലഘട്ടം
நடுத்தர புள்ளி,മധ്യ പോയിന്റ്
நடுப்புள்ளி சூத்திரம்,മിഡ് പോയിന്റ് ഫോർമുല
குறைந்தபட்ச பல்லுறுப்புக்கோவை,കുറഞ്ഞ ബഹുപദം
குறைந்தபட்ச கொள்கை,മിനിമാക്സ് തത്വം
குறைந்தபட்சம்,ഏറ്റവും കുറഞ്ഞത്
குறைந்தபட்ச புள்ளி (வளைவு),മിനിമം പോയിന്റ് (വക്രത്തിന്റെ)
குறைந்தபட்ச பல்லுறுப்புக்கோவை,ഏറ്റവും കുറഞ്ഞ ബഹുപദം
ஒரு செயல்பாட்டின் நிமிடம்,ഒരു ഫംഗ്‌ഷന്റെ മിനിറ്റ്
சிறிய வில்,മൈനർ ആർക്ക്
சிறிய அச்சு,ചെറിയ അക്ഷം
சிறுமைப்படுத்தப்பட்ட துணைக்குழு,മൈനറൈസ്ഡ് ഉപവിഭാഗം
கழித்தல்,മൈനസ്
கழித்தல் அடையாளம்,മൈനസ് ചിഹ്നം
கலப்பு பின்னம்,മിക്സഡ് ഫ്രാക്ഷൻ
கலப்பு உத்தி,സമ്മിശ്ര തന്ത്രം
முறை,മോഡ്
மாடுலஸ்,മോഡുലസ്
ஒரு கலப்பு எண்ணின் மாடுலஸ்,ഒരു സങ്കീർണ്ണ സംഖ്യയുടെ മോഡുലസ്
கணம்,നിമിഷം
கணம் உருவாக்கும் செயல்பாடு,നിമിഷം സൃഷ്ടിക്കുന്ന പ്രവർത്തനം
ஒரு சக்தியின் தருணம்,ഒരു ശക്തിയുടെ നിമിഷം
அதிர்வெண் விநியோகத்தின் தருணம்,ആവൃത്തി വിതരണത്തിന്റെ നിമിഷം
சடத்துவ திருப்பு திறன்,ജഡത്വത്തിന്റെ നിമിഷം
வேகத்தின் தருணம்,വേഗതയുടെ നിമിഷം
வேகம்,ആക്കം
ஏகத்துவ,ഏകപക്ഷീയമായ
ஒரே மாதிரியான,ഏകരൂപം
ஒற்றை உருவம்,മോണോമോർഫിസം
மோனோடோன்,ഏകതാനം
மோனோடோன் அதிகரிக்கும் வரிசை,ഏകതാനം വർദ്ധിപ്പിക്കുന്ന ക്രമം
ஏகபோகமாக,ഏകതാനമായി
ஏகபோகமாக அதிகரிக்கும் நிகர,ഏകതാനമായി വർദ്ധിക്കുന്ന വല
ஏகபோகமாக அதிகரிக்கும் வரிசை,ഏകതാനമായി വർദ്ധിക്കുന്ന ക്രമം
ஒரே மாதிரியான செயல்பாடு,ഏകതാനമായ പ്രവർത്തനം
மான்டே கார்லோ கணக்கீடு,മോണ്ടെ കാർലോ കണക്കുകൂട്ടൽ
மான்டே கார்லோ முறை,മോണ്ടെ കാർലോ രീതി
மோரா (விளையாட்டு),മോറ (കളി)
இறப்பு புள்ளிவிவரங்கள்,മരണനിരക്ക് സ്ഥിതിവിവരക്കണക്കുകൾ
மிகவும் சாத்தியமானது,ഏറ്റവും സാധ്യതയുള്ളത്
இயக்கம்,ചലനം
சராசரியாக நகர்கிறது,മാറുന്ന ശരാശരി
எம்-ஸ்பேஸ்,എം-സ്പെയ്സ്
ஒருங்கிணைப்புக்கான எம்-டெஸ்ட்,ഇന്റഗ്രലിനുള്ള എം-ടെസ്റ്റ്
பல முடிவு பிரச்சனை,ബഹുവിധ തീരുമാന പ്രശ്നം
பல பரிமாண சாதாரண விநியோகம்,ബഹുമുഖ സാധാരണ വിതരണം
பல பரிமாண சீரற்ற மாறி,മൾട്ടിഡൈമൻഷണൽ റാൻഡം വേരിയബിൾ
பல குறியீட்டு போக்குவரத்து பிரச்சனை,മൾട്ടി-ഇൻഡക്സ് ഗതാഗത പ്രശ്നം
பல்லுறுப்புக்கோவை,ബഹുപദം
பல்லுறுப்புப் பரவல்,ബഹുപദ വിതരണം
பல,ഒന്നിലധികം
பல தேர்வு பிரச்சனை,മൾട്ടിപ്പിൾ ചോയ്സ് പ്രശ്നം
பல இணைக்கப்பட்ட டொமைன்,ഒന്നിലധികം ബന്ധിപ്പിച്ച ഡൊമെയ്‌ൻ
பல தொடர்பு,ഒന്നിലധികം പരസ്പരബന്ധം
பல அதிர்வெண் அட்டவணை,ഒന്നിലധികം ആവൃത്തി പട്ടിക
பல ஒருங்கிணைந்த,ഒന്നിലധികം ഇന്റഗ്രൽ
பல ஒருங்கிணைப்பு,ഒന്നിലധികം സംയോജനം
பல பின்னடைவு,ഒന്നിലധികം റിഗ്രഷൻ
பல பின்னடைவு பகுப்பாய்வு,ഒന്നിലധികം റിഗ്രഷൻ വിശകലനം
பல பின்னடைவு குணகம்,മൾട്ടിപ്പിൾ റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്
பல பின்னடைவு சமன்பாடு,ഒന്നിലധികം റിഗ്രഷൻ സമവാക്യം
பல வேர்,ഒന്നിലധികം റൂട്ട്
பெருக்கல்,ഗുണനം
நெடுவரிசைகளால் பெருக்கல் (தீர்மானி),നിരകൾ കൊണ്ട് ഗുണനം (നിർണ്ണയത്തിന്റെ)
வரிசைகளால் பெருக்கல் (தீர்மானி),വരികൾ കൊണ്ട് ഗുണനം (നിർണ്ണയത്തിന്റെ)
பெருக்கல் காரணி,ഗുണന ഘടകം
பெருக்கல் செயல்பாடு,ഗുണിത പ്രവർത്തനം
பெருக்கல் குழு,ഗുണനഗ്രൂപ്പ്
பெருக்கல் தலைகீழ்,ഗുണിത വിപരീതം
பன்முகத்தன்மை,ബഹുസ്വരത
வேர்களின் பெருக்கம்,വേരുകളുടെ ബഹുസ്വരത
பூஜ்ஜியத்தின் பெருக்கம்,പൂജ്യത്തിന്റെ ഗുണിതം
பெருக்கி,ഗുണനം
பெருக்கி,ഗുണിക്കുക
பல்வகை விநியோகம்,ബഹുവിധ വിതരണം
பலவகையான சாதாரண விநியோகம்,ബഹുവിധ സാധാരണ വിതരണം
பலதரப்பட்ட மக்கள் தொகை,ബഹുവിധ ജനസംഖ്യ
பரஸ்பர,പരസ്പരമുള്ള
நப்லா,നബ്ല
நேப்பிரியன்,നേപ്പിയേറിയൻ
நேப்பிரியன் மடக்கை,നേപ്പീരിയൻ ലോഗരിതം
இயற்கை மடக்கை,സ്വാഭാവിക ലോഗരിതം
இயற்கை எண்,സ്വാഭാവിക സംഖ്യ
கடல் மைல்,നോട്ടിക്കൽ മൈൽ
n-பரிமாணம்,എൻ-ഡൈമൻഷണൽ
n-பரிமாண திசையன் இடம்,n-ഡൈമൻഷണൽ വെക്റ്റർ സ്പേസ്
தேவையான மற்றும் போதுமான நிலை,ആവശ്യമായതും മതിയായതുമായ അവസ്ഥ
தேவையான நிபந்தனை,ആവശ്യമായ അവസ്ഥ
மறுப்பு,നിഷേധം
எதிர்மறை,നെഗറ്റീവ്
எதிர்மறை வளைவு,നെഗറ്റീവ് വക്രത
எதிர்மறை திட்டவட்டமான வடிவம்,നെഗറ്റീവ് നിശ്ചിത രൂപം
எதிர்மறை திட்டவட்டமான அணி,നെഗറ്റീവ് നിശ്ചിത മാട്രിക്സ്
எதிர்மறை அரை-நிச்சயமான வடிவம்,നെഗറ്റീവ് സെമി-നിശ്ചിത രൂപം
அக்கம்,അയൽപ്പക്കം
உள்ளமைக்கப்பட்ட மாதிரி,നെസ്റ്റഡ് സാമ്പിൾ
நிகர இனப்பெருக்க விகிதம்,മൊത്തം പുനരുൽപാദന നിരക്ക്
நியூட்டனின் இயக்கவியல்,ന്യൂട്ടോണിയൻ മെക്കാനിക്സ്
நியூட்டனின் வகுக்கப்பட்ட வேறுபாடு சூத்திரம்,ന്യൂട്ടന്റെ വിഭജിച്ച വ്യത്യാസ ഫോർമുല
நியூட்டனின் இயக்க விதிகள்,ന്യൂട്ടന്റെ ചലന നിയമങ്ങൾ
நெய்மன் ஒதுக்கீடு,നെയ്മാൻ അലോക്കേഷൻ
நெய்மன் பியர்சன் கோட்பாடு,നെയ്മാൻ പിയേഴ്സൺ സിദ്ധാന്തം
சக்தியற்ற உறுப்பு,നിഷ്ക്രിയ മൂലകം
nilpotent matrix,nilpotent മാട്രിക്സ്
முனை,നോഡ്
அபிலியன் அல்லாத குழு,നോൺ-അബെലിയൻ ഗ്രൂപ്പ്
முழுமையற்ற ஒருங்கிணைப்பு,കേവലമല്ലാത്ത സംയോജനം
அல்லாத இயற்கணிதம்,ബീജഗണിതമല്ലാത്തത്
சிதையாத,ജീർണ്ണതയില്ലാത്ത
சிதைவடையாத அடிப்படை சாத்தியமான தீர்வு,ജീർണിക്കാത്ത അടിസ്ഥാന പ്രായോഗിക പരിഹാരം
அடர்த்தியற்ற,ഇടതൂർന്നതല്ല
அடர்த்தியற்ற தொகுப்பு,സാന്ദ്രമല്ലാത്ത സെറ്റ്
புள்ளிகளின் எண்ணற்ற முடிவிலி,പോയിന്റുകളുടെ എണ്ണമറ്റ അനന്തത
கணக்கிட முடியாத தொகுப்பு,എണ്ണമറ്റ സെറ്റ്
வேறுபடுத்த முடியாதது,വ്യത്യസ്തമല്ലാത്ത
காலியாக இல்லாத துணைக்குழு,ശൂന്യമല്ലാത്ത ഉപവിഭാഗം
யூக்ளிடியன் அல்லாத வடிவியல்,നോൺ-യൂക്ലിഡിയൻ ജ്യാമിതി
ஒரே மாதிரியானவை அல்ல,ഏകതാനമല്ലാത്ത
குறுக்கிடாத,വിഭജിക്കുന്നതല്ല
நேரியல் அல்லாத இயற்கணித சமன்பாடு,നോൺ-ലീനിയർ ബീജഗണിത സമവാക്യം
நேரியல் அல்லாத வேறுபாடு சமன்பாடு,നോൺ-ലീനിയർ ഡിഫറൻഷ്യൽ സമവാക്യം
நேரியல் அல்லாத சமன்பாடு,നോൺ-ലീനിയർ സമവാക്യം
நேரியல் அல்லாத நிரலாக்கம்,നോൺ-ലീനിയർ പ്രോഗ്രാമിംഗ്
நேரியல் அல்லாத பின்னடைவு,നോൺ-ലീനിയർ റിഗ്രഷൻ
நேரியல் அல்லாத உறவு,നോൺ-ലീനിയർ ബന്ധം
எதிர்மறை அல்லாத முழு எண்,നോൺ-നെഗറ്റീവ് പൂർണ്ണസംഖ്യ
எதிர்மறை அல்லாத மாறி,നോൺ-നെഗറ്റീവ് വേരിയബിൾ
