Punjabi,Odiya
ਲੀਬਨਿਟਜ਼ ਫਾਰਮੂਲਾ,ଲିବ୍ନିଜ୍ ସୂତ୍ର |
ਲੰਬਾਈ,ଲମ୍ବ
leptokurtic,ଲେପ୍ଟୋକର୍ଟିକ୍ |
leptokurtic ਵਕਰ,ଲେପ୍ଟୋକର୍ଟିକ୍ ବକ୍ର
leptokurtosis,ଲେପ୍ଟୋକର୍ଟୋସିସ୍ |
ਪੱਧਰ ਕਰਵ,ସ୍ତର ବକ୍ର
ਵਿਸ਼ਵਾਸ ਦਾ ਪੱਧਰ,ଆତ୍ମବିଶ୍ୱାସର ସ୍ତର
ਮਹੱਤਤਾ ਦੇ ਪੱਧਰ,ମହତ୍ତ୍ level ର ସ୍ତର |
ਸ਼ਬਦਕੋਸ਼ ਦੇ ਰੂਪ ਵਿੱਚ,ଶବ୍ଦଗତ ଭାବରେ |
ਕੋਸ਼ਿਕ ਕ੍ਰਮ,ଶବ୍ଦଗତ କ୍ରମ |
ਸੰਭਾਵਨਾ ਫੰਕਸ਼ਨ,ସମ୍ଭାବ୍ୟ କାର୍ଯ୍ୟ
ਸੰਭਾਵਨਾ ਅਨੁਪਾਤ ਟੈਸਟ,ସମ୍ଭାବନା ଅନୁପାତ ପରୀକ୍ଷା |
ਸੀਮਾ,ସୀମା
ਸੀਮਿਤ ਕਰਨਾ,ସୀମିତ
ਸੀਮਤ ਮੁੱਲ,ମୂଲ୍ୟ ସୀମିତ
ਸੀਮਤ ਗਤੀ,ବେଗକୁ ସୀମିତ କରିବା |
ਮਤਲਬ ਵਿੱਚ ਸੀਮਾ,ଅର୍ଥରେ ସୀମା |
ਏਕੀਕਰਣ ਦੀ ਸੀਮਾ,ଏକୀକରଣର ସୀମା |
ਕ੍ਰਮ ਦੀ ਸੀਮਾ,କ୍ରମର ସୀମା |
ਸੀਮਾ ਬਿੰਦੂ (= ਕਲੱਸਟਰ ਪੁਆਇੰਟ),ସୀମା ବିନ୍ଦୁ (= କ୍ଲଷ୍ଟର ବିନ୍ଦୁ)
ਸੀਮਤ ਗਤੀ,ବେଗକୁ ସୀମିତ କରନ୍ତୁ |
ਲਾਈਨ,ରେଖା
ਰੇਖਿਕ,ର line ଖ୍ୟ
ਰੇਖਿਕ ਬੀਜਗਣਿਤ,ର line ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣନା |
ਰੇਖਿਕ ਬੀਜਗਣਿਤ ਸਮੀਕਰਨ,ର line ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣିତ ସମୀକରଣ |
ਰੇਖਿਕ ਅਨੁਮਾਨ,ର line ଖିକ ଆନୁମାନିକତା |
ਰੇਖਿਕ ਲੱਛਣ,ର line ଖ୍ୟ ଅସ୍ମପଟ୍ଟ |
ਰੇਖਿਕ ਗੁਣਾਂਕ,ର line ଖ୍ୟ କୋଏଫିସିଏଣ୍ଟ୍ |
ਰੇਖਿਕ ਸੁਮੇਲ,ର line ଖ୍ୟ ମିଶ୍ରଣ |
ਰੇਖਿਕ ਸੀਮਾਵਾਂ,ର line ଖିକ ପ୍ରତିବନ୍ଧକ |
ਰੇਖਿਕ ਨਿਰਭਰਤਾ,ର line ଖ୍ୟ ନିର୍ଭରଶୀଳତା |
ਰੇਖਿਕ ਅੰਤਰ ਸਮੀਕਰਨ,ର line ଖ୍ୟ ଡିଫେରିଏଲ୍ ସମୀକରଣ |
ਰੇਖਿਕ ਮਾਪ,ରେଖା ଆକାର
ਰੇਖਿਕ ਸਮੀਕਰਨ,ର line ଖ୍ୟ ସମୀକରଣ |
ਰੇਖਿਕ ਰੂਪ,ର line ଖ୍ୟ ଫର୍ମ |
ਲੀਨੀਅਰ ਫਰੈਕਸ਼ਨਲ ਪਰਿਵਰਤਨ,ର line ଖିକ ଭଗ୍ନାଂଶ ପରିବର୍ତ୍ତନ |
ਰੇਖਿਕ ਫੰਕਸ਼ਨ,ର line ଖ୍ୟ କାର୍ଯ୍ୟ |
ਲੀਨੀਅਰ ਫੰਕਸ਼ਨਲ,ର line ଖ୍ୟ କାର୍ଯ୍ୟକ୍ଷମ |
ਰੇਖਿਕ ਸਮੂਹ,ରେଖା ଗୋଷ୍ଠୀ |
ਰੇਖਿਕ ਸੁਤੰਤਰਤਾ,ର line ଖ୍ୟ ସ୍ independence ାଧୀନତା |
ਰੇਖਿਕ ਸੁਤੰਤਰ ਸਬੰਧ,ର line ଖ୍ୟ ସ୍ independent ାଧୀନ ସମ୍ପର୍କ |
ਰੇਖਿਕ ਅਸਮਾਨਤਾ,ର line ଖିକ ଅସମାନତା |
ਲੀਨੀਅਰ ਇਨਹੋਮੋਜੀਨੀਅਸ ਡਿਫਰੈਂਸ਼ੀਅਲ ਸਮੀਕਰਨ,ର line ଖିକ ଅମାନୁଷିକ ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |
ਰੇਖਿਕ ਅਟੁੱਟ ਸਮੀਕਰਨ,ର line ଖ୍ୟ ଇଣ୍ଟିଗ୍ରାଲ୍ ସମୀକରଣ |
ਰੇਖਿਕ ਇੰਟਰਪੋਲੇਸ਼ਨ,ର line ଖ୍ୟ ଇଣ୍ଟରପୋଲେସନ୍ |
ਲੀਨੀਅਰ ਨਿਊਨਤਮ ਵਰਗ ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ,ର line ଖ୍ୟ ସର୍ବନିମ୍ନ ବର୍ଗ ରିଗ୍ରେସନ୍ ବିଶ୍ଳେଷଣ |
ਰੇਖਿਕਤਾ,ର ar ଖିକତା |
ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ ਨਿਰਭਰ,ଧାଡ଼ିରେ ନିର୍ଭରଶୀଳ |
ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ ਸੁਤੰਤਰ,ଧାଡ଼ିରେ ସ୍ୱାଧୀନ |
ਰੇਖਿਕ ਮੈਪਿੰਗ,ର line ଖ୍ୟ ମ୍ୟାପିଙ୍ଗ୍ |
ਰੇਖਿਕ ਕ੍ਰਮ,ର line ଖିକ କ୍ରମ |
ਰੇਖਿਕ ਕ੍ਰਮ,ର line ଖିକ କ୍ରମ |
ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ,ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |
ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਐਲਗੋਰਿਦਮ,ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ ଆଲଗୋରିଦମ |
ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ ਸਮੱਸਿਆ,ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ ସମସ୍ୟା |
ਰੇਖਿਕ ਰਿਗਰੈਸ਼ਨ,ର line ଖିକ ରିଗ୍ରେସନ୍ |
ਲੀਨੀਅਰ ਰਿਗਰੈਸ਼ਨ ਗੁਣਾਂਕ,ର line ଖିକ ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
ਰੇਖਿਕ ਸਬੰਧ,ର line ଖ୍ୟ ସମ୍ପର୍କ |
ਰੇਖਿਕ ਸਪੇਸ (= ਵੈਕਟਰ ਸਪੇਸ),ର line ଖ୍ୟ ସ୍ଥାନ (= ଭେକ୍ଟର ସ୍ପେସ୍)
ਰੇਖਿਕ ਉਪਸਪੇਸ,ର line ଖ୍ୟ ସବ୍ ସ୍ପେସ୍ |
ਰੇਖਿਕ ਤਬਦੀਲੀ,ର line ଖିକ ରୂପାନ୍ତର |
ਰੇਖਿਕ ਰੁਝਾਨ,ର line ଖ୍ୟ ଧାରା |
ਰੇਖਿਕ ਨਿਰਪੱਖ ਅਨੁਮਾਨ,ର line ଖ୍ୟ ନିରପେକ୍ଷ ଆକଳନ |
ਰੇਖਿਕ ਵੇਗ,ର line ଖ୍ୟ ବେଗ |
ਲਾਈਨ ਅਟੁੱਟ,ରେଖା ଅବିଚ୍ଛେଦ୍ୟ
ਇੰਟਰਸੈਕਸ਼ਨ ਦੀ ਲਾਈਨ,ଛକ ରେଖା
ਰਿਗਰੈਸ਼ਨ ਦੀ ਲਾਈਨ,ରେଗ୍ରେସନ୍ ରେଖା |
ਸਥਾਨਕ ਵੈਕਟਰ,ଲୋକାଲ୍ ଭେକ୍ଟର୍ |
ਸਥਾਨਕ ਸਰਵੋਤਮ,ସ୍ଥାନୀୟ ସର୍ବୋତ୍କୃଷ୍ଟ |
ਟਿਕਾਣਾ,ଲୋକସ୍
ਲੌਗ,ଲଗ୍
ਲਘੂਗਣਕ,ଲୋଗାରିଥମିକ୍ |
ਲਘੂਗਣਕ ਸ਼ੁੱਧਤਾ,ଲୋଗାରିଥମିକ୍ ସଠିକତା |
ਲਘੂਗਣਕ ਗਣਨਾ,ଲୋଗାରିଥମିକ୍ ଗଣନା |
ਲਘੂਗਣਕ ਵਕਰ,ଲୋଗାରିଥମିକ୍ ବକ୍ର
ਲਘੂਗਣਕ ਡੈਰੀਵੇਟਿਵ,ଲୋଗାରିଥମିକ୍ ଡେରିଭେଟିଭ୍ |
ਲਘੂਗਣਕ ਅੰਤਰ,ଲୋଗାରିଥମିକ୍ ଭିନ୍ନତା |
ਲਘੂਗਣਕ ਫੰਕਸ਼ਨ,ଲୋଗାରିଥମିକ୍ କାର୍ଯ୍ୟ
ਲਘੂਗਣਕ ਮੱਧਮਾਨ (= ਜਿਓਮੈਟ੍ਰਿਕ ਮੱਧਮਾਨ),ଲୋଗାରିଥମିକ୍ ଅର୍ଥ (= ଜ୍ୟାମିତିକ ଅର୍ଥ)
ਲਘੂਗਣਕ ਆਮ ਵੰਡ,ଲୋଗାରିଥମିକ୍ ସାଧାରଣ ବଣ୍ଟନ |
ਲਘੂਗਣਕ ਸਬੰਧ,ଲୋଗାରିଥମିକ୍ ସମ୍ପର୍କ |
ਲਘੂਗਣਕ ਸਕੇਲ,ଲୋଗାରିଥମିକ୍ ସ୍କେଲ୍ |
ਲਘੂਗਣਕ ਲੜੀ,ଲୋଗାରିଥମିକ୍ ସିରିଜ୍ |
ਲਘੂਗਣਕ ਸਪਿਰਲ (ਸਮਾਨ-ਕੋਣੀ ਸਪਿਰਲ),ଲୋଗାରିଥମିକ୍ ସ୍ପିରାଲ୍ (ସମାନ୍ତରାଳ ସ୍ପିରାଲ୍)
ਲਘੂਗਣਕ ਸਾਰਣੀ (=ਲੌਗ ਟੇਬਲ),ଲୋଗାରିଥମିକ୍ ଟେବୁଲ୍ (= ଲଗ୍ ଟେବୁଲ୍)
ਲਘੂਗਣਕ (ਲਾਗ),logarithm (ଲଗ)
ਤਰਕ,ତର୍କ
ਤਰਕ ਨਾਲ ਬਰਾਬਰ,ଯୁକ୍ତିଯୁକ୍ତ ଭାବରେ ସମାନ |
ਲੌਜਿਸਟਿਕ ਕਰਵ,ଲଜିଷ୍ଟିକ୍ ବକ୍ର
ਸਾਧਾਰਨ ਵੰਡ,ସାଧାରଣ ବଣ୍ଟନ |
ਲੰਬਕਾਰ,ଦ୍ରାଘିମା
ਲੂਪ,ଲୁପ୍
ਲਾਟਰੀ,ଲଟେରୀ
ਹੇਠਲੀ ਪੱਟੀ,ନିମ୍ନ ଦଣ୍ଡିକା |
ਹੇਠਲੀ ਸੀਮਾ,ନିମ୍ନ ବନ୍ଧା |
ਹੇਠਲੇ ਰੀਮੈਨ ਅਟੁੱਟ,ନିମ୍ନ ରିମାନ୍ ଇଣ୍ଟିଗ୍ରାଲ୍ |
ਘੱਟ ਰਕਮ,କମ୍ ରାଶି
ਹੇਠਲਾ ਤਿਕੋਣੀ ਮੈਟ੍ਰਿਕਸ,ନିମ୍ନ ତ୍ରିକୋଣୀୟ ମ୍ୟାଟ୍ରିକ୍ସ |
ਮੈਕਲੌਰਿਨ ਦਾ ਵਿਸਥਾਰ,ମାକଲାଉରିନଙ୍କ ବିସ୍ତାର |
ਮੈਜਿਕ ਨੰਬਰ,ଯାଦୁ ସଂଖ୍ୟା
ਜਾਦੂ ਵਰਗ,ମ୍ୟାଜିକ୍ ବର୍ଗ
ਤੀਬਰਤਾ ਸੀਮਾ (=ਸੀਮਤ ਤੀਬਰਤਾ),ତୀବ୍ରତା ସୀମା (= ସୀମିତତା ସୀମିତ)
ਮੇਲ ਕੀਤੀ ਪ੍ਰਸ਼ਨਾਵਲੀ,ମେଲ କରାଯାଇଥିବା ପ୍ରଶ୍ନପତ୍ର |
ਡਾਕ ਸਰਵੇਖਣ,ମେଲ୍ ସର୍ଭେ |
ਮੇਜਰੈਂਟ (ਉੱਪਰੀ ਸੀਮਾ),ମହାନ୍ (ଉପର ସୀମା)
ਪ੍ਰਮੁੱਖ ਚਾਪ,ପ୍ରମୁଖ ଆର୍କ
ਵੱਡਾ ਸੈੱਟ,ପ୍ରମୁଖ ସେଟ୍ |
ਬਹੁਤ ਸਾਰੇ ਕੀਮਤੀ ਫੰਕਸ਼ਨ,ଅନେକ ମୂଲ୍ୟବାନ କାର୍ଯ୍ୟ |
ਨਕਸ਼ਾ,ମାନଚିତ୍ର
ਸੈੱਟ ਵਿੱਚ ਨਕਸ਼ਾ,ସେଟ୍ ରେ ମାନଚିତ୍ର
ਇੱਕ ਸੈੱਟ ਦੀ ਮੈਪਿੰਗ,ଏକ ସେଟ୍ ର ମ୍ୟାପିଙ୍ଗ୍ |
ਮਾਮੂਲੀ ਸੰਭਾਵਨਾ,ସାଂଘାତିକ ସମ୍ଭାବନା |
ਗਣਿਤਿਕ ਵਿਸ਼ਲੇਸ਼ਣ,ଗାଣିତିକ ବିଶ୍ଳେଷଣ |
ਗਣਿਤਿਕ ਦਲੀਲ,ଗାଣିତିକ ଯୁକ୍ତି
ਗਣਿਤ ਕੇਂਦਰ,ଗାଣିତିକ କେନ୍ଦ୍ର
ਗਣਿਤਿਕ ਗੁੰਝਲਤਾ,ଗାଣିତିକ ଜଟିଳତା |
ਗਣਿਤਿਕ ਅਰਥ ਸ਼ਾਸਤਰ,ଗାଣିତିକ ଅର୍ଥନୀତି
ਗਣਿਤਿਕ ਉਮੀਦ,ଗାଣିତିକ ଆଶା
ਗਣਿਤਿਕ ਰੂਪ,ଗାଣିତିକ ରୂପ |
ਗਣਿਤਿਕ ਸੂਤਰੀਕਰਨ,ଗାଣିତିକ ସୂତ୍ର
ਗਣਿਤ ਦੀ ਪਛਾਣ,ଗାଣିତିକ ପରିଚୟ
ਗਣਿਤਿਕ ਤਰਕ,ଗାଣିତିକ ତର୍କ
ਗਣਿਤਿਕ ਮਾਡਲ,ଗାଣିତିକ ମଡେଲ୍ |
ਗਣਿਤਿਕ ਧਾਰਨਾ,ଗାଣିତିକ ଧାରଣା
ਮੈਟਰਿਕਸ ਵਿਭਾਜਨੀਕਰਨ,ମ୍ୟାଟ୍ରିକ୍ସ ଡିଜିନାଲାଇଜେସନ୍ |
ਮੈਟ੍ਰਿਕਸ ਉਲਟ,ମ୍ୟାଟ୍ରିକ୍ସ ଓଲଟା |
ਮੈਟ੍ਰਿਕਸ ਉਲਟਾ,ମ୍ୟାଟ୍ରିକ୍ସ ଓଲଟା |
ਮੈਟ੍ਰਿਕਸ ਦੁਹਰਾਓ ਵਿਧੀ,ମ୍ୟାଟ୍ରିକ୍ସ ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |
ਮੈਟ੍ਰਿਕਸ ਵਿਧੀ,ମ୍ୟାଟ୍ରିକ୍ସ ପଦ୍ଧତି |
ਮੈਟ੍ਰਿਕਸ ਗੁਣਾ,ମ୍ୟାଟ୍ରିକ୍ସ ଗୁଣନ |
ਸਥਿਰਾਂਕ ਦਾ ਮੈਟ੍ਰਿਕਸ,ସ୍ଥିର ମାଟ୍ରିକ୍ସ |
ਪ੍ਰਭਾਵ ਦਾ ਮੈਟ੍ਰਿਕਸ,ଫଳପ୍ରଦତାର ମ୍ୟାଟ୍ରିକ୍ସ |
ਮੈਟਰਿਕਸ ਆਪਰੇਟਰ,ମ୍ୟାଟ୍ରିକ୍ସ ଅପରେଟର୍ |
ਮੈਟਰਿਕਸ ਬਹੁਪਦ,ମ୍ୟାଟ୍ରିକ୍ସ ବହୁଭୂତ |
ਮੈਟ੍ਰਿਕਸ ਪ੍ਰਿੰਟਿੰਗ,ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟିଙ୍ଗ୍ |
ਮੈਟਰਿਕਸ ਉਤਪਾਦ,ମ୍ୟାଟ୍ରିକ୍ସ ଉତ୍ପାଦ |
ਵੱਧ ਤੋਂ ਵੱਧ,ସର୍ବାଧିକ
ਵੱਧ ਤੋਂ ਵੱਧ,ସର୍ବାଧିକ
ਅਧਿਕਤਮ ਸੰਪੂਰਨ ਮੁੱਲ,ସର୍ବାଧିକ ସଂପୂର୍ଣ୍ଣ ମୂଲ୍ୟ |
ਵੱਧ ਤੋਂ ਵੱਧ F- ਅਨੁਪਾਤ,ସର୍ବାଧିକ F- ଅନୁପାତ |
ਵੱਧ ਤੋਂ ਵੱਧ ਸੰਭਾਵਨਾ,ସର୍ବାଧିକ ସମ୍ଭାବନା |
ਵੱਧ ਤੋਂ ਵੱਧ,maxmin
ਵੱਧ ਤੋਂ ਵੱਧ ਮਾਪਦੰਡ,maxmin criterian
ਇੱਕ ਫੰਕਸ਼ਨ ਦਾ ਅਧਿਕਤਮ,ଏକ ଫଙ୍କସନ୍ ର ସର୍ବାଧିକ
ਮੈਕਸਵੈੱਲ-ਬੋਲਟਜ਼ਮੈਨ ਦੇ ਅੰਕੜੇ,ମ୍ୟାକ୍ସୱେଲ-ବୋଲ୍ଟଜମ୍ୟାନ୍ ପରିସଂଖ୍ୟାନ |
ਮਤਲਬ ਭਟਕਣਾ,ଅର୍ଥ ବିଚ୍ୟୁତି |
ਮਤਲਬ ਵਰਗ ਭਟਕਣਾ,ବର୍ଗର ବିଚ୍ୟୁତି |
ਮਤਲਬ ਵਰਗ ਗਲਤੀ,ବର୍ଗ ତ୍ରୁଟି |
ਮਤਲਬ ਮੁੱਲ,ଅର୍ଥ ମୂଲ୍ୟ
ਮਤਲਬ ਮੁੱਲ ਸਿਧਾਂਤ,ଅର୍ଥ ମୂଲ୍ୟ ଥିଓରେମ୍ |
kurtosis ਦਾ ਮਾਪ,କୁର୍ତ୍ତୋସିସ୍ ମାପ |
ਔਸਤ,ମଧ୍ୟମ
ਮੱਧ ਕੇਂਦਰ,ମଧ୍ୟମ କେନ୍ଦ୍ର |
mesokurtic ਵਕਰ,ମେସୋକର୍ଟିକ୍ ବକ୍ର
mesokurtosis,ମେସୋକର୍ଟୋସିସ୍ |
ਸੁਨੇਹਾ,ବାର୍ତ୍ତା |
ਢੰਗ,ପଦ୍ଧତି
ਖਤਮ ਕਰਨ ਦੀ ਵਿਧੀ,ବିଲୋପ ପ୍ରଣାଳୀ |
ਉਲਟ ਦੀ ਵਿਧੀ,ବିପରୀତ ପଦ୍ଧତି |
ਦੁਹਰਾਉਣ ਦੀ ਵਿਧੀ,ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |
ਘੱਟੋ-ਘੱਟ ਵਰਗਾਂ ਦੀ ਵਿਧੀ,ସର୍ବନିମ୍ନ ବର୍ଗର ପଦ୍ଧତି |
ਪਲ ਦੀ ਵਿਧੀ,ମୁହୂର୍ତ୍ତର ପଦ୍ଧତି |
ਸਮਾਨ ਤਿਕੋਣਾਂ ਦੀ ਵਿਧੀ,ସମାନ ତ୍ରିରଙ୍ଗାର ପଦ୍ଧତି |
ਸਭ ਤੋਂ ਉੱਚੀ ਉਤਰਾਈ ਦਾ ਤਰੀਕਾ,ଶିଖର ଅବତରଣର ପଦ୍ଧତି |
ਸਾਰ ਦੀ ਵਿਧੀ,ସମୀକରଣର ପଦ୍ଧତି |
ਅਨਿਸ਼ਚਿਤ ਗੁਣਾਂਕ ਦੀ ਵਿਧੀ,ନିର୍ଦ୍ଦିଷ୍ଟ କୋଏଫିସିଣ୍ଟେଣ୍ଟର ପଦ୍ଧତି |
ਮੀਟਰਿਕ ਸਪੇਸ,ମେଟ୍ରିକ୍ ସ୍ପେସ୍ |
ਮੀਟਰਿਕ ਸਿਸਟਮ,ମେଟ୍ରିକ୍ ସିଷ୍ଟମ୍ |
ਮੀਟ੍ਰਿਕ ਯੂਨਿਟ,ମେଟ୍ରିକ୍ ୟୁନିଟ୍ |
ਮਾਈਕਰੋ ਥਿਊਰੀ,ମାଇକ୍ରୋ ସିଦ୍ଧାନ୍ତ |
ਮੱਧ,ମ middle ି
ਮੱਧ ਮਿਆਦ,ମଧ୍ୟମ ଅବଧି
ਮੱਧ ਬਿੰਦੂ,ମଧ୍ୟମ ବିନ୍ଦୁ |
ਮੱਧ ਬਿੰਦੂ ਫਾਰਮੂਲਾ,ମଧ୍ୟମ ବିନ୍ଦୁ ସୂତ୍ର |
ਨਿਊਨਤਮ ਬਹੁਪਦ,ସର୍ବନିମ୍ନ ବହୁଭୂତ |
ਘੱਟੋ-ਘੱਟ ਸਿਧਾਂਤ,ମିନିମାକ୍ସ ନୀତି |
ਘੱਟੋ-ਘੱਟ,ସର୍ବନିମ୍ନ
ਘੱਟੋ-ਘੱਟ ਬਿੰਦੂ (ਕਰਵ ਦਾ),ସର୍ବନିମ୍ନ ବିନ୍ଦୁ (ବକ୍ରର)
ਘੱਟੋ-ਘੱਟ ਬਹੁਪਦ,ସର୍ବନିମ୍ନ ବହୁଭୂତ |
ਇੱਕ ਫੰਕਸ਼ਨ ਦਾ min,ଏକ ଫଙ୍କସନ୍ ର ମିନିଟ୍
ਮਾਮੂਲੀ ਚਾਪ,ଛୋଟ ଆର୍କ
ਮਾਮੂਲੀ ਧੁਰੀ,ଛୋଟ ଅକ୍ଷ
ਨਾਬਾਲਗ ਉਪ ਸਮੂਹ,ଛୋଟ ଉପସେଟ |
ਘਟਾਓ,ମାଇନସ୍
ਘਟਾਓ ਦਾ ਚਿੰਨ੍ਹ,ମାଇନସ୍ ଚିହ୍ନ
ਮਿਸ਼ਰਤ ਭਾਗ,ମିଶ୍ରିତ ଭଗ୍ନାଂଶ |
ਮਿਸ਼ਰਤ ਰਣਨੀਤੀ,ମିଶ୍ରିତ ରଣନୀତି |
ਮੋਡ,ମୋଡ୍
ਮਾਡਿਊਲਸ,ମଡ୍ୟୁଲସ୍
ਇੱਕ ਮਿਸ਼ਰਿਤ ਸੰਖਿਆ ਦਾ ਮਾਡਿਊਲਸ,ଏକ ଜଟିଳ ସଂଖ୍ୟାର ମଡ୍ୟୁଲସ୍ |
ਪਲ,ମୁହୂର୍ତ୍ତ
ਪਲ ਪੈਦਾ ਕਰਨ ਵਾਲਾ ਫੰਕਸ਼ਨ,ମୁହୂର୍ତ୍ତ ସୃଷ୍ଟି କାର୍ଯ୍ୟ
ਇੱਕ ਤਾਕਤ ਦਾ ਪਲ,ଏକ ବଳର ମୁହୂର୍ତ୍ତ |
ਬਾਰੰਬਾਰਤਾ ਵੰਡ ਦਾ ਪਲ,ବାରମ୍ବାର ବଣ୍ଟନର ମୁହୂର୍ତ୍ତ |
ਜੜਤਾ ਦਾ ਪਲ,ନିଷ୍କ୍ରିୟତାର ମୁହୂର୍ତ୍ତ |
ਗਤੀ ਦਾ ਪਲ,ଗତିର ମୁହୂର୍ତ୍ତ
ਗਤੀ,ଗତି
monomial,ମୋନୋମିଆଲ୍ |
ਮੋਨੋਮੋਰਫਿਕ,ମନୋମୋର୍ଫିକ୍ |
ਮੋਨੋਮੋਰਫਿਜ਼ਮ,ମନୋମୋର୍ଫିଜିମ୍ |
ਮੋਨੋਟੋਨ,ମୋନୋଟୋନ |
ਮੋਨੋਟੋਨ ਵਧਣ ਦਾ ਕ੍ਰਮ,ମୋନୋଟୋନ ବୃଦ୍ଧି କ୍ରମ |
monotonically,ଏକକ ଭାବରେ |
monotonically ਵਧਦਾ ਜਾਲ,ଏକକ ଭାବରେ ବ net ୁଥିବା ଜାଲ୍ |
monotonically ਵਧ ਰਹੀ ਕ੍ਰਮ,ଏକକ ଭାବରେ ବ increasing ୁଥିବା କ୍ରମ |
ਮੋਨੋਟੋਨਿਕ ਫੰਕਸ਼ਨ,ମୋନୋଟୋନିକ୍ କାର୍ଯ୍ୟ
ਮੋਂਟੇ ਕਾਰਲੋ ਦੀ ਗਣਨਾ,ମୋଣ୍ଟେ କାର୍ଲୋ ଗଣନା |
ਮੋਂਟੇ ਕਾਰਲੋ ਵਿਧੀ,ମୋଣ୍ଟେ କାର୍ଲୋ ପଦ୍ଧତି |
ਮੋਰਾ (ਖੇਡ),ମୋରା (ଖେଳ)
ਮੌਤ ਦੇ ਅੰਕੜੇ,ମୃତ୍ୟୁ ପରିସଂଖ୍ୟାନ
ਸਭ ਤੋਂ ਸੰਭਾਵਿਤ,ସର୍ବାଧିକ ସମ୍ଭାବ୍ୟ |
ਮੋਸ਼ਨ,ଗତି
ਮੂਵਿੰਗ ਔਸਤ,ହାରାହାରି ଗତିଶୀଳ |
ਐਮ-ਸਪੇਸ,M- ସ୍ପେସ୍ |
ਇੰਟੀਗਰਲ ਲਈ ਐਮ-ਟੈਸਟ,ଇଣ୍ଟିଗ୍ରାଲ୍ ପାଇଁ M- ପରୀକ୍ଷା |
ਬਹੁ ਨਿਰਣਾਇਕ ਸਮੱਸਿਆ,ବହୁମୁଖୀ ସମସ୍ୟା |
ਬਹੁ-ਆਯਾਮੀ ਆਮ ਵੰਡ,ବହୁମୁଖୀ ସାଧାରଣ ବଣ୍ଟନ |
ਬਹੁ-ਆਯਾਮੀ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ,ବହୁମୁଖୀ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |
ਮਲਟੀ-ਇੰਡੈਕਸ ਆਵਾਜਾਈ ਸਮੱਸਿਆ,ମଲ୍ଟି ଇଣ୍ଡେକ୍ସ ପରିବହନ ସମସ୍ୟା |
ਬਹੁਨਾਮੀ,ବହୁମୁଖୀ
ਬਹੁਨਾਮੀ ਵੰਡ,ବହୁମୁଖୀ ବଣ୍ଟନ |
ਮਲਟੀਪਲ,ଏକାଧିକ
ਬਹੁ-ਚੋਣ ਸਮੱਸਿਆ,ଏକାଧିକ ପସନ୍ଦ ସମସ୍ୟା |
ਮਲਟੀਪਲ ਜੁੜਿਆ ਡੋਮੇਨ,ଏକାଧିକ ସଂଯୁକ୍ତ ଡୋମେନ୍ |
ਮਲਟੀਪਲ ਸਬੰਧ,ଏକାଧିକ ସମ୍ପର୍କ
ਮਲਟੀਪਲ ਬਾਰੰਬਾਰਤਾ ਸਾਰਣੀ,ଏକାଧିକ ଫ୍ରିକ୍ୱେନ୍ସି ଟେବୁଲ୍ |
ਮਲਟੀਪਲ ਅਟੁੱਟ,ଏକାଧିକ ଅବିଚ୍ଛେଦ୍ୟ |
ਮਲਟੀਪਲ ਏਕੀਕਰਣ,ଏକାଧିକ ଏକୀକରଣ
ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ,ଏକାଧିକ ରିଗ୍ରେସନ୍ |
ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ,ଏକାଧିକ ରିଗ୍ରେସନ୍ ଆନାଲିସିସ୍ |
ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਗੁਣਾਂਕ,ଏକାଧିକ ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਸਮੀਕਰਨ,ଏକାଧିକ ରିଗ୍ରେସନ୍ ସମୀକରଣ |
ਮਲਟੀਪਲ ਰੂਟ,ଏକାଧିକ ମୂଳ
ਗੁਣਾ,ଗୁଣନ
