Marathi,Punjabi
गती,ਮੋਸ਼ਨ
गती अभ्यास,ਮੋਸ਼ਨ ਅਧਿਐਨ
प्रेरणा,ਪ੍ਰੇਰਣਾ
हेतू,ਮਨੋਰਥ
बोधवाक्य,ਮੋਟੋ
मुखपत्र,ਮੂੰਹ
जंगम,ਚੱਲ
हलवा,ਮੂਵ
हालचाल,ਅੰਦੋਲਨ
बहुविध,ਬਹੁਪੱਖੀ
बहुउद्देशीय,ਮਲਟੀਪਰਪਜ਼
नगरपालिका कर,ਮਿ municipal ਂਸਪਲ ਟੈਕਸ
संग्रहालय,ਅਜਾਇਬ ਘਰ
मस्टर रोल,ਸੰਗੀਤ ਰੋਲ
उत्परिवर्तन,ਪਰਿਵਰਤਨ
मुताटिस मुतांडिस,ਮੈਟਿਸ ਬਦਬੂ
परस्पर समज,ਆਪਸੀ ਸਮਝ
नाव कार्ड,ਨਾਮ ਕਾਰਡ
मादक,ਨਸ਼ੀਲੇ ਪਦਾਰਥ
कथात्मक मूल्यांकन,ਬਿਰਤਾਂਤ ਦਾ ਮੁਲਾਂਕਣ
निवेदक,ਬਿਰਤਾਂਤਕਾਰ
राष्ट्र,ਰਾਸ਼ਟਰ
राष्ट्रीय,ਰਾਸ਼ਟਰੀ
राष्ट्रवाद,ਰਾਸ਼ਟਰਵਾਦ
राष्ट्रीयत्व,ਕੌਮੀਅਤ
राष्ट्रीयकरण,ਰਾਸ਼ਟਰੀਕਰਨ
राष्ट्रीय भाषा,ਰਾਸ਼ਟਰੀ ਭਾਸ਼ਾ
राष्ट्रीय बचत प्रमाणपत्र,ਰਾਸ਼ਟਰੀ ਬਚਤ ਪ੍ਰਮਾਣ ਪੱਤਰ
मुळ,ਦੇਸੀ
नैसर्गिक,ਕੁਦਰਤੀ
नॅचरलायझेशन,ਨੈਚੁਰਲਾਈਜ਼ੇਸ਼ਨ
नौदल शक्ती,ਨੇਵਲ ਫੋਰਸ
नेव्हिगेबल,ਨੇਵੀਗੇਬਲ
नेव्हिगेशन,ਨੇਵੀਗੇਸ਼ਨ
नायेस,Nayes
आवश्यक क्रिया,ਜ਼ਰੂਰੀ ਕਾਰਵਾਈ
आवश्यक,ਲੋੜੀਂਦਾ
नकारात्मक,ਨਕਾਰਾਤਮਕ
दुर्लक्ष,ਅਣਗਹਿਲੀ
निष्काळजीपणा,ਅਣਗਹਿਲੀ
उपेक्षणीय,ਅਣਗੌਲਿਆ
वाटाघाटी,ਗੱਲਬਾਤ
वाटाघाटी करण्यायोग्य साधन,ਗੱਲਬਾਤ ਕਰਨ ਯੋਗ ਸਾਧਨ
वाटाघाटी,ਗੱਲਬਾਤ
वाटाघाटी करणारा,ਗੱਲਬਾਤ ਕਰਨ ਵਾਲਾ
नेपोटिझम,ਨੇਪੋਟਿਜ਼ਮ
नेट,ਨੈੱਟ
निव्वळ गुंतवणूक,ਸ਼ੁੱਧ ਨਿਵੇਸ਼
तटस्थ,ਨਿਰਪੱਖ
बातम्या,ਖ਼ਬਰਾਂ
वृत्तपत्र,ਨਿ let ਜ਼ਲੈਟਰ
वृत्तपत्र,ਅਖਬਾਰ
बातमीवाचक,ਖ਼ਬਰਾਂ ਪਾਠਕ
निकटवर्तीयांना,ਅਗਲਾ ਵਾਰਿਸ
रात्रीचे कर्तव्य,ਨਾਈਟ ਡਿ duty ਟੀ
शून्य अहवाल,ਨੀਲ ਰਿਪੋਰਟ
प्रवेश नाही,ਕੋਈ ਦਾਖਲਾ ਨਹੀਂ
मागणी प्रमाणपत्र नाही (= थकबाकी प्रमाणपत्र नाही),ਕੋਈ ਡਿਮਾਂਡ ਸਰਟੀਫਿਕੇਟ ਨਹੀਂ (= ਕੋਈ ਡੁਕੇਜ਼ ਸਰਟੀਫਿਕੇਟ ਨਹੀਂ)
नामांकन,ਨਾਮਕਰਨ
नाममात्र किंमत,ਮਾਮੂਲੀ ਕੀਮਤ
नाममात्र मूल्य (= चेहरा मूल्य),ਨਾਮਾਤਰ ਮੁੱਲ (= ਫੇਸ ਵੈਲਯੂ)
नामांकन,ਨਾਮਜ਼ਦ
नामनिर्देशन,ਨਾਮਜ਼ਦਗੀ
नॉमिनी,ਨਾਮਜ਼ਦ
नॉन-एज,ਗੈਰ-ਉਮਰ
गैर-विरोधाभासी,ਗੈਰ-ਯੋਗਦਾਨ ਦੇਣ ਵਾਲੀ
अनावश्यक,ਗੈਰ-ਜ਼ਰੂਰੀ
नॉन-गॅझेटेड,ਗੈਰ-ਗਜ਼ਟਡ
व्याज नसलेले बेअरिंग,ਗੈਰ-ਵਿਆਜ ਸਹਿਣਸ਼ੀਲ
न्यायालयीन,ਗੈਰ-ਨਿਆਂਇਕ
गैर-मंत्री,ਗੈਰ-ਮੰਤਰੀਆਂ
वाटाघाटी न करता,ਗੈਰ-ਗੱਲਬਾਤ ਕਰਨ ਯੋਗ
गैर-अधिकृत,ਗੈਰ-ਅਧਿਕਾਰੀ
पेमेंट,ਗੈਰ-ਭੁਗਤਾਨ
पेमेंट नसलेले प्रमाणपत्र,ਗੈਰ-ਭੁਗਤਾਨ ਸਰਟੀਫਿਕੇਟ
नॉन-प्रॅक्टिसिंग भत्ता,ਗੈਰ-ਅਭਿਆਸ ਭੱਤਾ
नॉन-रिकरिंग खर्च,ਗੈਰ-ਆਵਰਤੀ ਖਰਚਾ
परत न करण्यायोग्य,ਪਰਤਾਵਾਂ ਨਹੀ
नॉन-स्टॅट्यूटरी,ਗੈਰ-ਕਾਨੂੰਨੀ
करपात्र उत्पन्न,ਗੈਰ-ਟੈਕਸਯੋਗ ਆਮਦਨੀ
गैर-तांत्रिक पोस्ट,ਗੈਰ-ਤਕਨੀਕੀ ਪੋਸਟ
अपारंपरिक,ਗੈਰ-ਰਵਾਇਤੀ
गैर-शाब्दिक संप्रेषण,ਨਾਜ਼ਬਾਨੀ ਸੰਚਾਰ
हरकत प्रमाणपत्र नाही,ਕੋਈ ਇਤਰਾਜ਼ ਸਰਟੀਫਿਕੇਟ ਨਹੀਂ
"नफा नाही, तोटा नाही","ਕੋਈ ਲਾਭ ਨਹੀਂ, ਨੁਕਸਾਨ ਨਹੀਂ"
नियम,ਆਦਰਸ਼
सामान्य,ਆਮ
धुम्रपान निषिद्ध,ਸਿਗਰਟਨੋਸ਼ੀ ਮਨ੍ਹਾਂ ਹੈ
उल्लेखनीय,ਨੋਟ ਕਰਨ ਯੋਗ
लागू नाही (एन.ए.),ਲਾਗੂ ਨਹੀਂ (ਐਨ.ਏ.)
उपलब्ध नाही (एन.ए.),ਉਪਲਬਧ ਨਹੀਂ (ਐਨ.ਏ.)
टीप,ਨੋਟ
सूचना,ਨੋਟਿਸ
लक्षात घेण्यासारखे,ਧਿਆਨ ਦੇਣ ਯੋਗ
सूचना,ਸੂਚਨਾ
अधिसूचित क्षेत्र,ਸੂਚਿਤ ਖੇਤਰ
नोटिंग आणि मसुदा,ਨੋਟਿੰਗ ਅਤੇ ਡਰਾਫਟਿੰਗ
कल्पित वेतन,ਕਲਪਨਾਤਮਕ ਤਨਖਾਹ
बोलण्यायोग्य नाही,ਗੱਲਬਾਤ ਕਰਨ ਯੋਗ ਨਹੀਂ
बोलण्यायोग्य साधन नाही,ਗੱਲਬਾਤ ਯੋਗ ਸਾਧਨ ਨਹੀਂ
न्यूक्लियस,ਨਿ nuc ਕਲੀਅਸ
निरर्थक,ਨਲ
शून्य आणि शून्य,ਨਲ ਅਤੇ ਵੋਇਡ
क्रमांक,ਗਿਣਤੀ
क्रमांकन,ਨੰਬਰ
अंक,ਅੰਕ
शपथ,ਸਹੁੰ
निष्ठा शपथ,ਵਫ਼ਾਦਾਰੀ ਦੀ ਸਹੁੰ
कार्यालयाची शपथ,ਦਫਤਰ ਦੀ ਸਹੁੰ
आज्ञाधारक,ਆਗਿਆਕਾਰੀ
शब्द,ਮਾਹਰ
ऑब्जेक्ट,ਆਬਜੈਕਟ
आक्षेप,ਇਤਰਾਜ਼
उद्दीष्ट,ਉਦੇਸ਼
वस्तू आणि कारणे,ਆਬਜੈਕਟ ਅਤੇ ਕਾਰਨ
अनिवार्य,ਲਾਜ਼ਮੀ ਹੈ
अश्लील,ਅਸ਼ਲੀਲ
अश्लील हावभाव,ਅਸ਼ਲੀਲ ਇਸ਼ਾਰੇ
निरीक्षक,ਨਿਰੀਖਕ
अप्रचलित,ਪੁਰਾਣੀ
अडथळा,ਰੁਕਾਵਟ
स्पष्ट,ਸਪੱਸ਼ਟ
अधूनमधून,ਕਦੇ ਕਦੇ
भोगवटा,ਕਿੱਤਾ
व्यापक,ਮਾਲਕ
व्यवसाय,ਕਿੱਤਾ
व्यापू,ਕਬਜ਼ਾ ਕਰੋ
ऑक्ट्रोई कर्तव्य,ਓਕਟੋਈ ਡਿ duty ਟੀ
सुट्टीचा दिवस,ਦਿਨ ਬੰਦ
कामावर नसणे,ਡਿ duty ਟੀ ਤੋਂ ਬਾਹਰ
आक्षेपार्ह,ਅਪਮਾਨਜਨਕ
ऑफर,ਪੇਸ਼ਕਸ਼
भेटीची ऑफर,ਮੁਲਾਕਾਤ ਦੀ ਪੇਸ਼ਕਸ਼
कार्यालय,ਦਫਤਰ
नफा कार्यालय,ਦਫਤਰ ਦਾ ਦਫਤਰ
अधिकृत,ਅਧਿਕਾਰੀ
अधिकृतम,ਅਧਿਕਾਰ
अधिकृत कर्तव्य,ਅਧਿਕਾਰਤ ਡਿ duty ਟੀ
अधिकृत,ਅਧਿਕਾਰੀ
अधिकृत भाषा,ਸਰਕਾਰੀ ਭਾਸ਼ਾ
अधिकृतपणे,ਅਧਿਕਾਰਤ
अधिकृत अहवाल,ਅਧਿਕਾਰਤ ਰਿਪੋਰਟ
अधिकृत आवृत्ती,ਅਧਿਕਾਰਤ ਵਰਜ਼ਨ
अधिकृत,ਕਾਰਜਕਾਰੀ
रेकॉर्ड बंद,ਰਿਕਾਰਡ ਤੋਂ ਬਾਹਰ
ठीक आहे (ओ.के.),ਠੀਕ ਹੈ (O.K.)
लोकपाल,ਓਮਬਡਸਮੈਨ
खाते अनुदान वर,ਖਾਤਾ ਗ੍ਰਾਂਟ ਤੇ
मागणीवर,ਮੰਗ ਉੱਤੇ
कर्तव्य,ਕੰਮ ਤੇ
एक बाजू,ਇਕ ਪਾਸੜ
लाइन वर,ਲਾਈਨ 'ਤੇ
विशिष्ट कर्तव्य,'ਤੇ-ਵਿਸ਼ੇਸ਼ ਡਿ duty ਟੀ
नोकरीच्या प्रशिक्षणात,ਨੌਕਰੀ ਦੀ ਸਿਖਲਾਈ 'ਤੇ
ओनस,ਆਨਸ
मुक्त दिवस,ਖੁੱਲਾ ਦਿਨ
ओपन सिस्टम,ਓਪਨ ਸਿਸਟਮ
उघडत आहे,ਖੋਲ੍ਹਣਾ
प्रारंभिक शिल्लक,ਸੰਤੁਲਨ ਖੋਲ੍ਹਣਾ
उघडण्याची वेळ,ਖੋਲ੍ਹਣ ਦੇ ਘੰਟੇ
मुक्त शिक्षण,ਓਪਨ ਸਿਖਲਾਈ
खुले पत्र,ਖੁੱਲਾ ਪੱਤਰ
मुक्त विद्यापीठ,ਓਪਨ ਯੂਨੀਵਰਸਿਟੀ
ऑपरेटिंग किंमत,ਓਪਰੇਟਿੰਗ ਲਾਗਤ
ऑपरेटिंग स्टाफ,ਓਪਰੇਟਿੰਗ ਸਟਾਫ
ऑपरेशन,ਓਪਰੇਸ਼ਨ
ऑपरेटिव्ह,ਆਪਰੇਟਿਵ
मत,ਰਾਏ
विरोधी,ਵਿਰੋਧੀ ਧਿਰ
पर्याय,ਚੋਣ
तोंडी,ਮੌਖਿਕ
ऑर्डर,ਆਰਡਰ
ऑर्डर तपासणी,ਆਰਡਰ ਚੈੱਕ
आरक्षणाचा आदेश,ਰਿਜ਼ਰਵੇਸ਼ਨ ਦਾ ਆਰਡਰ
अध्यादेश,ਆਰਡੀਨੈਂਸ
संस्था,ਸੰਗਠਨ
संघटनेचा आलेख,ਸੰਸਥਾ ਚਾਰਟ
आयोजक,ਪ੍ਰਬੰਧਕ
देणारं,ਅਧਾਰਤ
मूळ,ਅਸਲ
मूळ विभाग,ਅਸਲ ਵਿਭਾਗ
मूळ विक्री डीड,ਅਸਲ ਵਿਕਰੀ ਡੀਡ
ओस्टेंसिबल मालक,ਗੜਬੜਯੋਗ ਮਾਲਕ
उद्रेक,ਪ੍ਰਕੋਪ
पोशाख भत्ता,ਪਹਿਰਾਵੇ ਭੱਤਾ
आउटगोइंग मेंबर,ਬਾਹਰ ਜਾਣ ਵਾਲੇ ਮੈਂਬਰ
आउटगोइंग फाईल,ਬਾਹਰ ਜਾਣ ਵਾਲੀ ਫਾਈਲ
खर्च,ਖਰਚੇ
आउटलेट,ਆਉਟਲੈੱਟ
बाह्यरेखा,ਰੂਪਰੇਖਾ
आउटलुक,ਆਉਟਲੁੱਕ
कोर्टाबाहेर,ਕੋਰਟ ਤੋਂ ਬਾਹਰ
कालबाह्य,ਤਾਰੀਕ ਤੋ ਬਾਆਦ
नियमबाह्य,ਕ੍ਰਮ ਦੇ ਬਾਹਰ
मुद्रण बाहेर,ਪ੍ਰਿੰਟ ਤੋਂ ਬਾਹਰ
वळण बाहेर,ਵਾਰੀ ਤੋਂ ਬਾਹਰ
टर्न वाटपाच्या बाहेर,ਵਾਰੀ ਅਲਾਟਮੈਂਟ ਤੋਂ ਬਾਹਰ
चौकी,ਚੌਕੀ
आउटपुट,ਆਉਟਪੁੱਟ
पूर्णपणे खरेदी,ਪੂਰੀ ਖਰੀਦ
आउटसोर्स,ਆਉਟਸੋਰਸ
थकबाकी,ਬਕਾਇਆ
वय जास्त,ਵੱਧ ਉਮਰ
एकंदरीत,ਕੁਲ ਮਿਲਾ ਕੇ
एकूणच तूट,ਸਮੁੱਚੀ ਘਾਟਾ
ओव्हर बिलिंग,ਉੱਤੇ ਬਿਲਿੰਗ
ओव्हरचार्ज,ਓਵਰਚਾਰਜ
थकीत,ਬਕਾਇਆ
अत्यल्प मूल्य,ਬਹੁਤ ਜ਼ਿਆਦਾ
ओव्हरहेड चार्ज,ਓਵਰਹੈੱਡ ਚਾਰਜ
आच्छादित,ਓਵਰਲੈਪਿੰਗ
अधिलिखित प्राधान्य,ਓਵਰਰਾਈਡ ਪ੍ਰਾਥਮਿਕਤਾ
अति-नियम,ਓਵਰ-ਨਿਯਮ
देखरेख,ਨਿਗਰਾਨੀ
ओव्हरटाइम वेतन,ਓਵਰਟਾਈਮ ਤਨਖਾਹ
ओव्हरल्यूएशन,ਓਵਰਵਲੂਟ
मालकी,ਮਾਲਕੀਅਤ
पॅकेज,ਪੈਕੇਜ
पॅकेज डील,ਪੈਕੇਜ ਸੌਦਾ
पॅकिंग आणि चिन्हांकित करणे,ਪੈਕਿੰਗ ਅਤੇ ਮਾਰਕਿੰਗ
पॅकिंग यादी,ਪੈਕਿੰਗ ਸੂਚੀ
करार,ਸਮਝੌਤਾ
देय,ਦਾ ਭੁਗਤਾਨ
देय भांडवल,ਪੂੰਜੀ ਦਾ ਭੁਗਤਾਨ ਕੀਤਾ
पत्रक,ਪੈਂਫਲਿਟ
पॅनेल,ਪੈਨਲ
कागद,ਕਾਗਜ਼
पॅरा,ਪੈਰਾ
मुख्यमंत्र,ਪੈਰਾਮਾਉਂਟ
पालक,ਮਾਪੇ
पालक,ਪੇਰੈਂਟਲ
मूळ कार्यालय,ਪੇਰੈਂਟ ਦਫਤਰ
उत्कृष्टतेच्या पलीकडे,ਬਰਾਬਰ ਦੀ ਉੱਤਮਤਾ
पॅरी पासू,ਪਾਰਿ ਪੇਸੂ
समानता,ਸਮਾਨਤਾ
संसद,ਸੰਸਦ
भाग,ਹਿੱਸਾ
भाग फाइल,ਭਾਗ ਫਾਈਲ
आंशिक,ਅੰਸ਼ਕ
सहभागी व्हा,ਭਾਗ ਲਓ
विशेष,ਖਾਸ
तपशील,ਵੇਰਵੇ
विभाजन,ਭਾਗ
भागीदार,ਸਾਥੀ
भागीदारी डीड,ਭਾਈਵਾਲੀ ਦਾ ਕੰਮ
भाग देय,ਭਾਗ ਭੁਗਤਾਨ
अर्ध - वेळ,ਥੋੜਾ ਸਮਾਂ
पार्टी,ਪਾਰਟੀ
भाषेचा मुल्य,ਬਰਾਬਰ ਮੁੱਲ
पास,ਪਾਸ
रस्ता,ਬੀਤਣ
संकेतशब्द,ਪਾਸਵਰਡ
पेटंट,ਪੇਟੈਂਟ
संरक्षक,ਸਰਪ੍ਰਸਤ
वेतन,ਤਨਖਾਹ
वेतनपत्र,ਭੁਗਤਾਨ ਬਿੱਲ
वेतन प्रमाणपत्र,ਭੁਗਤਾਨ ਦਾ ਭੁਗਤਾਨ
वेतन दिवस,ਤਨਖਾਹ ਦਿਵਸ
देयक,ਭੁਗਤਾਨ ਕਰਨ ਵਾਲੇ
देयक,ਭੁਗਤਾਨ ਕਰਨ ਵਾਲਾ
देय,ਭੁਗਤਾਨ
पैसे द्या,ਅਦਾ ਕਰ ਦਿਓ
वेतन ऑर्डर,ਭੁਗਤਾਨ ਆਰਡਰ
वेतन रोल,ਤਨਖਾਹ ਰੋਲ
वेतन स्केल,ਤਨਖਾਹ ਸਕੇਲ
विचित्र,ਚਿੰਤਤ
दंड,ਪੈਨਲ
दंडविधान,ਪੈਨਲ ਕੋਡ
दंडात्मक व्याज,ਜ਼ੁਰਮਾਨਾ
दंड द्या,ਜ਼ੁਰਮਾਨਾ
दंड,ਜ਼ੁਰਮਾਨਾ
प्रलंबित,ਬਕਾਇਆ
पेन डाउन स्ट्राइक,ਕਲਮ ਹੜਤਾਲ
पेन्शन,ਪੈਨਸ਼ਨ
पेन्शन करण्यायोग्य,ਪੈਨਸ਼ਨਯੋਗ
पेन्शनर,ਪੈਨਸ਼ਨਰ
पेन्शन योजना,ਪੈਨਸ਼ਨ ਸਕੀਮ
वार्षिक,ਪ੍ਰਤੀ ਵਰ੍ਹਾ
प्रति वाहक,ਪ੍ਰਤੀ ਧਾਰਕ
दरडोई (= प्रत्येक डोके),ਪ੍ਰਤੀ ਕੈਪੀਟਾ (= ਪ੍ਰਤੀ ਸਿਰ)
टक्केवारी,ਪ੍ਰਤੀਸ਼ਤ
बारमाही,ਸਦੀਵੀ
प्राधान्य खरेदी,ਤਰਜੀਹੀ ਖਰੀਦ
सादर करा,ਪ੍ਰਦਰਸ਼ਨ
कामगिरी,ਪ੍ਰਦਰਸ਼ਨ
कालावधी,ਪੀਰੀਅਡ
नियतकालिक,ਸਮੇਂ-ਸਮੇਂ ਤੇ
पुनरावलोकन अंतर्गत कालावधी,ਸਮੀਖਿਆ ਅਧੀਨ ਪੀਰੀਅਡ
खोटे बोलणे,Jejury
भत्ता देणाऱ्या,ਭੱਤਾ
कायम,ਸਥਾਈ
प्रति मेन्सेम,ਪ੍ਰਤੀ ਪੁਰਸ਼
परवानगीयोग्य,ਇਜਾਜ਼ਤ
परवानगी,ਇਜਾਜ਼ਤ
परवानगी,ਪਰਮਿਟ
परवानगी,ਇਜਾਜ਼ਤ
चिरस्थायी,ਸਦੀਵੀ
चिरस्थायी,ਸਦੀਵੀ
परवानग्या (= पर्क्स),ਪਰਕੀਸਾਈਟਸ (= ਪਰਕਸ)
वैयक्तिक,ਨਿੱਜੀ
वैयक्तिक मालमत्ता,ਨਿੱਜੀ ਜਾਇਦਾਦ
वैयक्तिक बंध,ਨਿੱਜੀ ਬਾਂਡ
व्यक्तिमत्व,ਸ਼ਖਸੀਅਤ
व्यक्तिमत्त्व नॉन ग्रेटा,ਵਿਅਕਤੀਗਤ ਗੈਰ ਗ੍ਰਾਟਾ
कर्मचारी,ਕਰਮਚਾਰੀ
कर्मचारी धोरण,ਕਰਮਚਾਰੀ ਨੀਤੀ
दृष्टीकोन,ਪਰਿਪੇਖ
मनापासून,ਦ੍ਰਿੜਤਾ
समर्पक,Person ੁਕਵਾਂ
पेरूसल,ਸਜਾਵਟ
याचिका,ਪਟੀਸ਼ਨ
याचिकाकर्ता,ਪਟੀਸ਼ਨਰ
टप्पा,ਪੜਾਅ
फोटो,ਫੋਟੋ
फोटोस्टॅट,ਫੋਟੋਸਟੈਟ
शारीरिक तपासणी,ਸਰੀਰਕ ਚੈਕਿੰਗ
शारीरिक दोष,ਸਰੀਰਕ ਨੁਕਸ
शारीरिक शिक्षण,ਕਸਰਤ ਸਿੱਖਿਆ
शारीरिकदृष्ट्या अपंग,ਸਰੀਰਕ ਤੌਰ 'ਤੇ ਅਪਾਹਜ
शारीरिक सत्यापन,ਸਰੀਰਕ ਤਸਦੀਕ
पीसमेल,ਟੁਕੜੇ
तुकडा दर,ਟੁਕੜਾ ਦਰ
तीर्थयात्रा,ਤੀਰਥ ਯਾਤਰੀ
पायलट प्रोग्राम,ਪਾਇਲਟ ਪ੍ਰੋਗਰਾਮ
पिन,ਪਿੰਨ
प्लेसमेंट सेवा,ਪਲੇਸਮੈਂਟ ਸੇਵਾ
जन्मस्थान,ਜਨਮ ਸਥਾਨ
कामाचे ठिकाण,ਕੰਮ ਦੀ ਜਗ੍ਹਾ
फिर्यादी,ਮੁਦਈ
योजना,ਯੋਜਨਾ
नियोजन,ਯੋਜਨਾਬੰਦੀ
वनस्पती,ਪੌਦਾ
प्लेअर,ਖਿਡਾਰੀ
विनंती,ਪਟੀਸ਼ਨ
विनवणीकर्ता,ਪਰਦਾਤਾ
Combiscite,ਪਲੇਸਸੀਟ
तारण,ਵਾਅਦਾ
पूर्ण सत्र,ਪੂਰਵਜ ਸੈਸ਼ਨ
प्लेनिपोटेन्टरी,Planpootentiary
प्लिंथ क्षेत्र,ਪਲਿੰਥ ਖੇਤਰ
धोरण,ਨੀਤੀ ਨੂੰ
राजकीय क्रियाकलाप,ਰਾਜਨੀਤਿਕ ਗਤੀਵਿਧੀ
मतदान,ਚੋਣ
प्रदूषण,ਪ੍ਰਦੂਸ਼ਣ
राजकीय,ਰਾਜਨੀਤਿਕ
तलाव,ਪੂਲ
पोर्टफोलिओ,ਪੋਰਟਫੋਲੀਓ
स्थिती,ਸਥਿਤੀ
सकारात्मक,ਸਕਾਰਾਤਮਕ
पोस्ट,ਪੋਸਟ
पोस्ट दिनांकित,ਪੋਸਟ-ਮਿਤੀ
फॅक्टो नंतर मंजुरी,ਪੋਸਟ-ਫੈਕਟਰੀ ਦੀ ਮਨਜ਼ੂਰੀ
पदव्युत्तर,ਪੋਸਟ ਗ੍ਰੈਜੂਏਟ
मरणोत्तर,ਦੁਖਦਾਈ
पोस्टिंग,ਪੋਸਟਿੰਗ
मॉर्टम नंतरची परीक्षा,ਪੋਸਟ ਮਾਰਟਮ ਇਮਤਿਹਾਨ
पुढे ढकलणे,ਪੋਸਟਪੋਨ
पोस्टस्क्रिप्ट (पी.एस.),ਪੋਸਟਸਕ੍ਰਿਪਟ (ਪੀ.ਐੱਸ.)
शक्ती,ਤਾਕਤ
पॉवर ऑफ अटर्नी,ਮੁਖਤਿਆਰਨਾਮਾ
व्यावहारिक,ਅਭਿਆਸਯੋਗ
सराव,ਅਭਿਆਸ
प्री-ऑडिट,ਪ੍ਰੀ-ਆਡਿਟ
खबरदारी,ਸਾਵਧਾਨੀ
उदाहरण,ਉਦਾਹਰਣ
PRECSIS,ਨਿਰਮਾਤਾ
तंतोतंत,ਸਹੀ
अटकाव करणे,ਬੰਦ ਕਰੋ
पूर्वसूचना,ਪੂਰਕ
पूर्ववर्ती,ਪੂਰਵਗਾਮੀ
प्रबळ,ਪ੍ਰਮੁੱਖ
प्रस्तावना,ਪ੍ਰੀਫੇਸ
प्राधान्य,ਨੂੰ ਤਰਜੀਹ
गाठ,ਪੱਖਪਾਤ
प्राथमिक,ਮੁ nextmininary ਲੀ
अकाली,ਅਚਨਚੇਤੀ
आवारात,ਅਹਾਤੇ
प्रीमियम,ਪ੍ਰੀਮੀਅਮ
प्रीपेड,ਪ੍ਰੀਪੇਡ
प्रीपेड कार्ड,ਪ੍ਰੀਪੇਡ ਕਾਰਡ
पूर्व नियोजित,ਪ੍ਰੀ-ਯੋਜਨਾਬੱਧ
प्रीपोन,ਪ੍ਰੀਪਲੋਨ
प्री-रीसिप्ट बिल,ਪ੍ਰੀ-ਰਿਆਇਤੀ ਬਿੱਲ
प्रीरोजेटिव्ह,ਰੋਕਥਾਮ
लिहून द्या,ਤਜਵੀਜ਼ਵੀ
लिहून दिले,ਨਿਰਧਾਰਤ
विहित फॉर्म,ਨਿਰਧਾਰਤ ਫਾਰਮ
सादरीकरण,ਪੇਸ਼ਕਾਰੀ
अध्यक्ष,ਸਿਧਾਂਤ
अध्यक्ष,ਰਾਸ਼ਟਰਪਤੀ
दाबा,ਪ੍ਰੈਸ
कॉपी दाबा,ਦਬਾਓ ਕਾੱਪੀ
गॅलरी दाबा,ਪ੍ਰੈਸ ਗੈਲਰੀ ਦਬਾਓ
गृहीत धरले,ਮੰਨਿਆ
संभाव्य वेतन,ਤੂਫਾਨੀ ਤਨਖਾਹ
गृहीत धरले,ਅਨੁਮਾਨ ਲਗਾਇਆ
सबब,ਬਹਾਨਾ
प्रचलित,ਪ੍ਰਬਲ
प्रतिबंध करा,ਰੋਕਣ
प्रतिबंध,ਰੋਕਥਾਮ
प्रतिबंधात्मक,ਰੋਕਥਾਮ
किंमत चढउतार (= किंमत हालचाली),ਕੀਮਤ ਦਾ ਉਤਰਾਅ (= ਕੀਮਤ ਦੀਆਂ ਹਰਕਤਾਂ)
किंमत,ਕੀਮਤ
प्राइम फीसी,ਪ੍ਰਿਮਾ ਪੱਖ
प्रामुख्याने,ਮੁੱਖ ਤੌਰ ਤੇ
प्राथमिक,ਪ੍ਰਾਇਮਰੀ
प्राथमिक पावती,ਪ੍ਰਾਇਮਰੀ ਰਸੀਦ
प्राचार्य,ਪ੍ਰਿੰਸੀਪਲ
मुख्य कर्जदार,ਪ੍ਰਿੰਸੀਪਲ ਕਰਜ਼ਟਰ
प्रिंटर,ਪ੍ਰਿੰਟਰ
मुद्रण,ਛਪਾਈ
पूर्वीचे संकेत,ਪਹਿਲਾਂ ਸੰਕੇਤ
प्राधान्य ग्रेडिंग,ਪ੍ਰਾਥਮਿਕਤਾ ਗ੍ਰੇਡਿੰਗ
कारागृह,ਜੇਲ੍ਹ
कैदी,ਕੈਦੀ
गोपनीयता,ਗੋਪਨੀਯਤਾ
खाजगी आणि गोपनीय,ਨਿਜੀ ਅਤੇ ਗੁਪਤ
विशेषाधिकार,ਅਧਿਕਾਰ
विशेषाधिकार समिती,ਵਿਸ਼ੇਸ਼ ਅਧਿਕਾਰ ਕਮੇਟੀ
बक्षीस,ਇਨਾਮ
संभाव्यता,ਸੰਭਾਵਨਾ
प्रोबेट,ਪ੍ਰੋਬੇਟ
प्रोबेशन,ਪ੍ਰੋਬੇਸ਼ਨ
प्रोबेशनरी,ਪ੍ਰੋਬੇਸ਼ਨਰੀ
प्रोबेशनर,ਪ੍ਰੋਬੇਸ਼ਨਰ
चौकशी,ਪੜਤਾਲ
प्रक्रियात्मक नियम,ਕਾਰਜਪ੍ਰਣਾਲੀ ਨਿਯਮ
प्रक्रिया,ਵਿਧੀ
कार्यवाही,ਕਾਰਵਾਈ
प्रक्रिया,ਪ੍ਰਕਿਰਿਆ
प्रक्रिया,ਕਾਰਵਾਈ
मिरवणूक,ਜਲੂਸ
घोषणा,ਘੋਸ਼ਣਾ
घोषणा,ਘੋਸ਼ਣਾ
खरेदी,ਖਰੀਦ
उत्पादन,ਉਤਪਾਦ
उत्पादन,ਉਤਪਾਦਨ
व्यवसाय,ਪੇਸ਼ੇ
व्यावसायिक कामगिरी,ਪੇਸ਼ੇਵਰ ਪ੍ਰਾਪਤੀ
प्रवीणता प्रमाणपत्र,ਨਿਪਟਾਰਾ ਸਰਟੀਫਿਕੇਟ
