English,Kannada
Leaf area ratio,ಎಲೆ ಪ್ರದೇಶ ಅನುಪಾತ
Leaf miner,ಎಲೆಗಾರ
Leaf testing,ಪಟ ಪರೀಕ್ಷೆ
Leaf,ಎಲೆ
Leaflet,ಕರಪತ್ರ
Lease,ಗುತ್ತಿಗೆ
Legume,ದ್ವಿಮತಿ
LEISA - (Low Energy Input Sustainable Agriculture),ಲೀಸಾ - (ಕಡಿಮೆ ಶಕ್ತಿಯ ಇನ್ಪುಟ್ ಸುಸ್ಥಿರ ಕೃಷಿ)
Lenticel,ಮೊಲಕಡೆ
Lento capillary point,ಲೆಂಟೊ ಕ್ಯಾಪಿಲ್ಲರಿ ಪಾಯಿಂಟ್
Leptonema,ಕುಣಿಕೆ
Leptospirosis,ಕುಡಲುಬೀಜ
Lero-morphic,ಲೆಯೋ
Lesion,ಉಂಗುರ
Lethal mutation,ಬೇಸರ
Leucoplast,ಪಡಗ
Level terrace,ತೋಟ
Leveler (leveller),ಲೆವೆಲರ್ (ಲೆವೆಲರ್)
Levelling (of land),ಲೆವೆಲಿಂಗ್ (ಭೂಮಿಯ)
Ley farming,ಲೆಯ ಕೃಷಿ
Liebig's law of minimum,ಕನಿಷ್ಠ ಲೈಬಿಗ್ ಕಾನೂನು
Ligation,ಬಂಧನ
Light compensation point,ಲಘು ಪರಿಹಾರ ಬಿಂದು
Light saturation intensity,ಬೆಳಕಿನ ಶುದ್ಧತ್ವ ತೀವ್ರತೆ
Light transmission ratio,ಬೆಳಕಿನ ಪ್ರಸರಣ ಅನುಪಾತ
Light trap,ಲಘು ಬಲೆ
Liming,ಮಿತಿಗೊಳಿಸುವುದು
Limitation,ಮಿತಿಯ
Limiting factor,ಸೀಮಿತಗೊಳಿಸುವ ಅಂಶ
Limonite,ಲಿಮೊನೈಟ್
Line,ರೇಖೆ
Linear response,ರೇಖೀಯ ಪ್ರತಿಕ್ರಿಯೆ
Linkage,ಸಂಬಂಧ
Linkage group,ಸಂಪರ್ಕದ ಗುಂಪು
Linker,ಕೊಂಡಿ
Lint index,ಲಿಂಟ್ ಸೂಚ್ಯಂಕ
Linters,ಕುರಿಮರಿ
Lipid,ನಿಶರ
Lipolysis,ಲಿಪೊಲಿಸಿಸ್
Liquidation,ದ್ರವೀಕರಣ
Lister,ಕವಣೆ
Lister,ಕವಣೆ
Listing,ಪಟ್ಟಿ
Lithosphere,ಅಶ್ಮರೀಗೋಪಿ
Litter,ಕಸ
Live mulches,ಹಸಿಗೊಬ್ಬರಗಳು
Liverwort,ಲಿವರ್ ವರ್ಟ್
Livestock,ಜಾನುವಾರು
Local control,ಸ್ಥಳೀಯ ನಿಯಂತ್ರಣ
Locus,ಸ್ಥಳ
Locust,ಮಿಡತೆ
Lodging (crop lodging),ವಸತಿ (ಕ್ರಾಪ್ ಲಾಡ್ಜಿಂಗ್)
Lodicule,ಕಸಾಯಿಖಾನೆ
Loess,ಸ ೦ ಗಂಗಲ
Logarthimic transformation,ಲಾಗಾರ್ಥಿಮಿಕ್ ರೂಪಾಂತರ
Long - day plant,ಲಾಂಗ್ - ಡೇ ಪ್ಲಾಂಟ್
Long wave radiation,ಉದ್ದನೆಯ ತರಂಗ ವಿಕಿರಣ
Loop,ಕುಣಿಕೆ
Lopping,ಕಳೆದುಹೋಗುವ
Lumber,ಚೂರು
Lux,ಲಡ್ಸ್
Luxury consumption (nutrient),ಐಷಾರಾಮಿ ಬಳಕೆ (ಪೋಷಕಾಂಶ)
Luxury genes,ಐಷಾರಾಮಿ ಜೀನ್‌ಗಳು
Lycopene,ಹಳ್ಳಿಗೋಳು
Lymph,ದುಗ್ಧರಸ
Lysimeter,ಲೈಸಿಮೀಟರ್
Lysis of cell,ಜೀವಕೋಶದ ಲೈಸಿಸ್
Lysogeny,ಭಾಷೆಯ
Lysosome,ಲೈಸೋಸೋಮ್
Lysozyme,ಸಣ್ಣ
Lac tree,ಉಕ್ಕಿನ
Lac,ಪಟ
"Lady's finger, okra","ಲೇಡಿ ಫಿಂಗರ್, ಓಕ್ರಾ"
Land caltrops,ಲ್ಯಾಂಡ್ ಕ್ಯಾಲ್ಟ್ರಾಪ್ಸ್
Lantana,ಲಾಂಧನ
Lathyrus,ಚೂರುಪಾರು
Leek,ಕೀಲು
Lemon grass,ನಿಂಬೆ ಹುಲ್ಲು
Lemon,ನಿಂಬೆ
Lentil,ಮಸೂರ
Lequorice,ಮರಳು
Lettuce,ಕೊಂಚು
Lily,ಲಿಲ್ಲಿ
Lime,ಸುಣ್ಣ
Linseed,ಹಳ್ಳದ
Litchi,ಪಂಥದ
Little millet,ಸ್ವಲ್ಪ ರಾಗಿ
Long melon,ಲಾಂಗ್ ಕಲ್ಲಂಗಡಿ
Long pepper,ಉದ್ದನೆಯ ಮೆಣಸು
Loquat,ಗಡಿನ
Lotus,ಕಮಲ
Lurcerne,ಕಣ್ಣುಹಾಯ
Lac insect,ಲಾವಿನ ಕೀಟ
Lady bird beetle,ಲೇಡಿ ಬರ್ಡ್ ಜೀರುಂಡೆ
Leaf miner,ಎಲೆಗಾರ
Leaf roller,ಎಲೆಯ ರೋಲರು
Leaf webber,ಎಲೆಗಳು
Locust,ಮಿಡತೆ
Macro evolution,ಬೃಹತ್ ವಿಕಸನ
Macroclimate,ಸಣ್ಣಕಾಯಿ
Macromolecule,ಸ್ಥೂಲಕಾಯ
Macromutation,ಬೃಹತ್ ಪ್ರಮಾಣ
Macronutrient,ಸಣ್ಣ
Macropores,ಸಣ್ಣ
Maggot,ಚಾಚು
Magma,ಶಿಲಾಪವ
Magnesia,ಮೆಗ್ನೀಷರೆ
Magnesium,ಮೆಗ್ನಾಲ
Magnetic stirrer,ಕಾಂತೀಯ ಸ್ಟಿರರ್
Magnitude,ಪ್ರಮಾಣ
Mahua cake,ಮಹುವಾ ಕೇಕ್
Maintainer line,ನಿರ್ವಹಣಕಾರ
Maintenance,ನಿರ್ವಹಣೆ
Maize sheller,ಮೆಕ್ಕೆ ಜೋಳದ ಶೆಲ್ಲೆಗಾರ
Male sterile,ಬರಡಾದ
Malformation,ವಿರೂಪತೆ
Malignancy,ಕೆಡುಮಾಡುವಿಕೆ
Malnutrition,ಅಪೌಷ್ಟಿಕತೆ
Malpractice,ದುರುಪಯೋಗ
Malting,ಗದ್ದಲ
Manger,ಗಲ್ಲಿಗೇರಿಸು
Mangroves,ಮ್ಯಾಂಡ್ರೋವ್
Manometer,ಕುರಿಮರಿ
Manometer,ಕುರಿಮರಿ
Mantissa (of logarithm),ಮಾಂಟಿಸ್ಸಾ (ಲಾಗರಿಥಮ್ನ)
Manure,ಗೊಬ್ಬರ
Manuring,ಗೊಬ್ಬರ
Marginal,ಅಂಚಿನ
Marginal cost,ಸ್ವಲ್ಪ ವೆಚ್ಚ
Marginal land,ಸಮಗ್ರ ಭೂಮಿ
Marginal product,ಕನಿಷ್ಠ ಉತ್ಪನ್ನ
Marginal return,ಅಂಚು
Marine,ಸಮುದ್ರ
Marker (genetic),ಗುರುತು (ಆನುವಂಶಿಕ)
Market,ಮಾರುಕಟ್ಟೆ
Marketable,ಮಾರಾಟವಾಗಬಲ್ಲ
Marketable surplus,ಮಾರುಕಟ್ಟೆ ಮಾಡಬಹುದಾದ ಹೆಚ್ಚುವರಿ
Marketed surplus,ಮಾರುಕಟ್ಟೆ ಹೆಚ್ಚುವರಿ
Marketing,ಮಾರಾಟ
Marsh,ಜವಳು
Mass flow,ಸಾಮೂಹಿಕ ಹರಿ
Mass selection,ಸಾಮೂಹಿಕ ಆಯ್ಕೆ
Mass-spectrometer,ಸಾಮೂಹಿಕ ಮಾಪಕ
Mast,ಮಾಸ್ಟಿ
Maternal inheritance,ತಾಯಿಯ ಆನುವಂಶಿಕತೆ
Mating,ಸಂಯಮ
Matric potential,ಮೆಟ್ರಿಕ್ ಸಾಮರ್ಥ್ಯ
Maturation,ಪಕ್ವವಾಗುವಿಕೆ
Maturity (crop),ಪ್ರಬುದ್ಧತೆ (ಬೆಳೆ)
Maximum available water,ಲಭ್ಯವಿರುವ ಗರಿಷ್ಠ ನೀರು
Maximum cropping,ಗರಿಷ್ಠ ಬೆಳೆ
Maximum residue limit,ಗರಿಷ್ಠ ಶೇಷ ಮಿತಿ
Maximum sustainable yield,ಗರಿಷ್ಠ ಸುಸ್ಥಿರ ಇಳುವರಿ
Maximum thermometer,ಗರಿಷ್ಠ ಥರ್ಮಮೀಟರ್
Maximum water holding capacity,ಗರಿಷ್ಠ ನೀರು ಹಿಡುವಳಿ ಸಾಮರ್ಥ್ಯ
Meadow orcharding,ಹುಲ್ಲುಗಾವಲು
Mealy,ಅಕ್ಕ
Mean deviation,ಸರಾಸರಿ ವಿಚಲನ
Mean life (nuclear),ಸರಾಸರಿ ಜೀವನ (ಪರಮಾಣು)
Mean sea level,ಸರಾಸರಿ ಸಮುದ್ರ ಮಟ್ಟ
Mean square,ಸರಾಸರಿ ಚದರ
Measure,ಅಳತೆ
Measurement,ಅಳತೆ
Mechanical,ಯಂತ್ರದ
Mechanical analysis (soil),ಯಾಂತ್ರಿಕ ವಿಶ್ಲೇಷಣೆ (ಮಣ್ಣು)
Mechanical impedence,ಯಾಂತ್ರಿಕ ಪ್ರತಿರೋಧ
Mechanized farming,ಯಾಂತ್ರಿಕೃತ ಕೃಷಿ
Median,ಮಧ್ಯಮ
Medicinal plant,Plantಷಧಿ
Mediterranean climate,ಮೆಡಿಟರೇನಿಯನ್ ಹವಾಮಾನ
Megagametogenesis,ಮೆಗಾಗಮೆಟೋಜೆನೆಸಿಸ್
Megasporangia,ಮೆಗಾಸ್ಪೊರಾಂಜಿಯ
Megaspore (macrospore),ಮೆಗಾಸ್ಪೋರ್ (ಮ್ಯಾಕ್ರೋಸ್ಪೋರ್)
Megasporogenesis,ಮಹಾಗಶೂಲೆ
Meiosis,ಮೈಯಾಸೆ
Mellow soil,ಕರಗಿದ ಮಣ್ಣು
Melting of DNA,ಡಿಎನ್‌ಎ ಕರಗುವಿಕೆ
Membrane filter,ಪೊರೆಯ ಫಿಲ್ಟರ್
Mendelian inheritance,ಮೆಂಡೆಲಿಯನ್ ಆನುವಂಶಿಕತೆ
Mendelism,ಮೆಂಡೆಲಲೀಕರಣ
Mendel's law of inheritance,ಮೆಂಡೆಲ್ ಅವರ ಆನುವಂಶಿಕ ನಿಯಮ
Merchandise,ಸರಕು
Mercury,ಪಾದರಸ
Meristem,ವರ್ಧನೋತಕ
Mesoclimate,ಮಣ್ಣು
Mesoderm,ಮಾಸು
Mesophyll,ಹಠಾತ್ತ
Mesophyte,ಮಸಿ
Meso-pores,ಕೊಳೆತ ರಂಧ್ರಗಳು
Mesosphere,ಪಥ
Messenger RNA (m-RNA),ಮೆಸೆಂಜರ್ ಆರ್ಎನ್ಎ (ಎಂ-ಆರ್ಎನ್ಎ)
Metabolism,ಚಯಾಪಚಯ
Metabolites,ಚಯಾಪಚಯಿಗಳು
Metal dam,ಲೋಹದ ಅಣೆಕಟ್ಟು
Metamorphic rocks,ರೂಪಾಂತರದ ಬಂಡೆಗಳು
Metamorphosis,ರೂಪಾಂತರ
Metaphase,ರೂಪಕ
Metastrus,ಸಮನಗೈ
Metaxenia,ಮೆಟಾಕ್ಸೇನಿಯಾ
Meteorology,ಹವಾಮಾನಶಾಸ್ತ್ರ
Methaemoglobinaemia,ಮೆಥೆಮೊಗ್ಲೋಬಿನೆಮಿಯಾ
Method demonstration,ವಿಧಾನ ಪ್ರದರ್ಶನ
Mica,ಮೈಕಾ
Micro basin,ಸೂಕ್ಷ್ಮ ಜಲಾನಯನ
Micro fauna,ಮೈಕ್ರೋ ಪ್ರಾಣಿಗಳು
Microbe,ಸೂಕ್ಷ್ಮಜೀವಿ
Microbial biomass carbon,ಸೂಕ್ಷ್ಮಜೀವಿಯ ಜೀವರಾಶಿ ಇಂಗಾಲ
Microbial degradation,ಸೂಕ್ಷ್ಮಜೀವಿಯ ಅವನತಿ
Microbial insecticide,ಸೂಕ್ಷ್ಮಜೀವಿಯ ಕೀಟನಾಶಕ
Microbiology,ಸೂಕ್ಷ್ಮ ಜೀವವಿಜ್ಞಾನ
Microbiotic,ಸೂಕ್ಷ್ಮಜೀವಿ
Microclimate,ಮೈಕ್ರೋ ಗಲಿimateೇದ
Microenvironment,ಸೂಕ್ಷ್ಮ ಪರಿಸರ
Microflora,ಮೈಕ್ರೋಫ್ಲೋರಾ
Microgametogenesis,ಮೈಕ್ರೋಜೀಟಜನಿಸ್
Microirrigation,ಮೈಕ್ರೋ ಇರಿಗೇಷನ್
Micrometeorology,ಮೈಕ್ರೋಮೀಟ ವಿಜ್ಞಾನ
Micronutrient,ಸೂಕ್ಷ್ಮ ಉಪಕಾರದ
Microplot,ಮೈಕ್ರೋಪ್ಲಾಟ್
Micropore,ಸೂಕ್ಷ್ಮ
Micropyle,ಮೈಕ್ರೋ ಪಲಾಯನ
Microscopy,ಸೂಕ್ಷ್ಮ ದಹೆ
Microsporangium,ಸೂಕ್ಷ್ಮ ಪ್ರಮಾಣದ
Microspore culture,ಮೈಕ್ರೋಸ್ಪೋರ್ ಸಂಸ್ಕೃತಿ
Microspore mother cell,ಮೈಕ್ರೋಸ್ಪೋರ್ ಮದರ್ ಸೆಲ್
Microspore,ಸೂಕ್ಷ್ಮ ಪಾಲನ
Microtome,ಮೈಕ್ರೋ ಚಿತ್ರ
Microtopography,ಸೂಕ್ಷ್ಮ ಸಂಯೋಜನೆ
Mid-season correction,ಮಧ್ಯ season ತುವಿನ ತಿದ್ದುಪಡಿ
Migration,ವಲಸೆ
Milk grain stage,ಹಾಲಿನ ಧಾನ್ಯದ ಹಂತ
Millepede,ಹಣ್ಣಿನಲ್ಲಿ
Millets,ರಾಗೆಗಳು
Milling recovery,ಮಿಲ್ಲಿಂಗ್ ಚೇತರಿಕೆ
Milling,ಗಿರಣಿ
Mineral nutrition,ಖನಿಜ ಪೋಷಣೆ
Mineral soil,ಖನಿಜ ಮಣ್ಣು
Mineralisation,ಖನಿಜೀಕರಣ
Minerals,ಖನಿಜಗಳು
Minimum thermometer,ಕನಿಷ್ಠ ಥರ್ಮಮಮೀಟರ್
Minimum tillage,ಕನಿಷ್ಠ ಬೇಸಾಯ
Minor crops,ಸಣ್ಣ ಬೆಳೆಗಳು
Miotic index,ಮಿಯೋಟಿಕ್ ಸೂಚಿಕೆ
Missence mutation,ಮಿಸ್ಸನ್ಸ್ ರೂಪಾಂತರ
Mist irrigation,ಮಂಜು ನೀರಾವರಿ
Mist,ಮಂಜು
Mitochondria,ಮೈಟೊಕಾಂಡ್ರಿಯ
Mitosis,ಮೈತ್ರಿ
Mitscherlich's law,ಮಿಟ್ಸ್ಕರ್ಲಿಚ್ ಕಾನೂನು
Mixed cropping,ಮಿಶ್ರಿತ
Mixed farming,ಮಿಶ್ರ ಕೃಷಿ
Mixed fertilizer,ಮಿಶ್ರ ಗೊಬ್ಬರ
Mixed grazing,ಮಿಶ್ರ ಮೇಯಿಸುವ
Mixed sward,ಮಿಶ್ರ ಸ್ವಾರ್ಡ್
Model,ಮಾದರಿ
Modelling,ರೂಪಾಂತರ
Modified atmosphere packaging,ಮಾರ್ಪಡಿಸಿದ ವಾತಾವರಣ ಪ್ಯಾಕೇಜಿಂಗ್
Moisture availability index,ತೇವಾಂಶ ಲಭ್ಯತೆ ಸೂಚ್ಯಂಕ
Moisture deficit index,ತೇವಾಂಶದ ಕೊರತೆ ಸೂಚ್ಯಂಕ
Moisture equivalent,ತೇವಾಂಶ ಸಮಾನ
Moisture regime,ತೇವಾಂಶದ ಆಡಳಿತ
Moisture release curve,ತೇವಾಂಶ
Moisture retention,ತೇವಾಂಶ
Moisture stress,ತೇವಾಂಶ
Moisture tension,ತೇವಾಂಶ
Moisture,ತೇವಾಂಶ
Molar solution,ಮೊಲಾರ್ ಪರಿಹಾರ
Molasses,ಸಕಲಿಗಳು
Mole drainage,ಮೋಲ್ ಒಳಚರಂಡಿ
Molecular biology,ಅಣು ಜೀವಶಾಸ್ತ್ರ
Molecular breeding,ಆಣ್ವಿಕ ಸಂತಾನೋತ್ಪತ್ತಿ
Molecular hybridization,ಆಣ್ವಿಕ ಬೆರಗುಗೊಳಿಸುವಿಕೆ
Molluscicide,ಮೃದ್ವಂಗಿ
Monetary advantage index (MAI),ವಿತ್ತೀಯ ಪ್ರಯೋಜನ ಸೂಚ್ಯಂಕ (ಮಾಯ್)
Monoclonal antibody,ಮೊನೊಕ್ಲೋನಲ್ ಪ್ರತಿಕಾಯ
Monocotyledons,ಏಕಕಾಲ
Monocrop (Monoculture),ಮೊನೊಕ್ರಾಪ್ (ಏಕಸಂಸ್ಕೃತ)
Monoecious,ಏಕವ್ಯಕ್ತಿ
Monogenesis,ಏಕತೆ
Monohybrid,ಏಕಮಾತ್ರ
Monozygotic,ಏಕವ್ಯಕ್ತಿಗೆ ಸಂಬಂಧಿಸಿದ
Monsoon,ಮಾನ್ಸೂತಿ
Montmorillonite,ಮಂತ್ರವಾದ
Moor,ಮೂರ್
Mor,ಮಾಮಿನ
Morgan unit,ಮೊರ್ಗನೆ ಘಟಕ
Morphogenesis,ಕೈಚಳಕ
Morphological adaptation,ರೂಪವಿಜ್ಞಾನದ ರೂಪಾಂತರ
Morphology,ರೂಪನಶಾಸ್ತ್ರ
Mortgage,ಅಡಮಾನ
Mottle,ಮಣ್ಣಾದ
Mottling,ಚಾಚಿಕೊಂಡಿರುವ
Mould,ಅಚ್ಚು
Moulting,ಗಡಿಬಿಟ್ಟ
Mound culture,ದಿಬ್ಬದ ಸಂಸ್ಕೃತಿ
Mound layering,ದಿಬ್ಬದ ಲೇಯರಿಂಗ್
Mower,ಮೊವರ್
Mowing,ಮೊಣಕಾಲ
Mucilage,ಲಂಬಕಟ್ಟೆ
Muck soil,ಮಣ್ಣು ಮಣ್ಣು
Muddy,ಮಣ್ಣಿನ
Muffle,ಮಫಿಲ್
Mulch farming,ಹಸಿಮಿ ಕೃಷಿ
Mulch tillage,ಹಸಿಗೊಬ್ಬರ
Mulch,ಹಸಿಗ
Mulching,ಮರ್ಸಿ
Mull,ಮಡಿ
Multi storey cropping,ಬಹುಮಹಡಿ ಬೆಳೆ
Multiple correlation,ಬಹು ಪರಸ್ಪರ ಸಂಬಂಧ
Multiple cropping,ಬಹು ಕ್ರಾಪಿಂಗ್
Multiple cropping index,ಬಹು ಕ್ರಾಪಿಂಗ್ ಸೂಚ್ಯಂಕ
Multiple cross,ಬಹು ಅಡ್ಡ
Multiple resistance,ಬಹು ಪ್ರತಿರೋಧ
Multivariate,ಮಲ್ಟಿವೇರಿಯ
Multizygotic,ಬೃಹತ್ಕಂತ್‌ನ
Mummification,ಮುಮ್ಮಿಡನೆ
Mummified fruit,ಮಮ್ಮಿ ಮಾಡಿದ ಹಣ್ಣು
Muscovite,ಮಸ್ಕೋವೈಟ್
Mushroom,ಅಣಬೆ
Mutagen,ರೂಪಾಂತರ
Mutant,ರೂಪಾಂತರದ
Mutation,ರೂಪಾಂತರ
Mutual inhibition,ಪರಸ್ಪರ ಪ್ರತಿಬಂಧ
Mutualism,ಪರಸ್ಪರವಾದ
Mycelium,ಕವಕ
Mycology,ಸಂಚಾರಿ
Mycoplasma,ಮೈಕೋಪ್ಲಾಸ್ಮಾ
Mycorrhiza,ಮೈಕೋರೈಜ್
Mace,ಜರಡಿ
Madar,ಮಡಿ
Madhuca,ಮಧುಕ
Maize,ಮೆಕ್ಕೆ ಜೋಳ
Makhana,ಮಂತ್ರಮತಿ
Mandarin,ಮಚ್ಚೆ
Mango zinger,ಮಾವಿನಕಾಯಿ
Mango,ಮಾವು
"Margosa, neem","ಮಾರ್ಗಸಾ, ಬೇವಿನ"
Marigold,ಮಡಿಚಾದ
Mastic tree,ಸಣ್ಣ ಮರ
Merrill,ಮೆರಿಲ್
Mesta,ಮನ್ನೆ
Mint,ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ
Molucca bean,ಮೊಲಕಾ ಹುರುಳಿ
Monkey jack,ಮಂಕಿ ಜಾಕ್
Moringa,ಮರಿಹುಳು
Morning glory (convolvulus),ಬೆಳಿಗ್ಗೆ ವೈಭವ (ಕನ್ವೋಲ್ವುಲಸ್)
Mosambi,ನಾರುಬಟ್ಟೆ
Moth bean,ಚಿಟ್ಟೆ ಹುರುಳಿ
Mulberry,ಮಡುಕು
Mushroom,ಅಣಬೆ
Musk melon,ಕಸ್ತೂರಿ
Musk,ಕಣ್ಗಾವಲು
Mustard,ಸಾಸಿವೆ
Myrtle,ಮೈರ್ಟಲ್
Mapier grass,ಮಪಿಯರ್ ಹುಲ್ಲು
Mealy bug,ಬಗೆಗಿನ
Midge,ಮಧ್ಯಮ
Mites,ಹಬ್ಬರು
Monkey,ಕೋತಿ
Mosquito,ಸೊಳ್ಳೆ
Moth,ಪತಂಗ
Meteorologist,ಪದ್ಯಶಾಸ್ತ್ರಜ್ಞ
Microbiologist,ಸೂಕ್ಷ್ಮ ಜೀವಶಾಸ್ತ್ರಜ್ಞ
Mycologist,ದೈಹಿಕ ರೋಗಶಾಸ್ತ್ರಜ್ಞ
Nanotechnology,ನ್ಯಾನೊಣಸ ತಂತ್ರಜ್ಞಾನ
Napiform,ನಾರಿನ ನರಿ -ನರಿ -ನರಿ
Narcotic,ಮಾದಕ ವಸ್ತುವಿನ
Nastic movement,ನಾಸ್ಟಿಕ್ ಚಲನೆ
National demonstration,ರಾಷ್ಟ್ರೀಯ ಪ್ರದರ್ಶನ
Nationalization (of land),ರಾಷ್ಟ್ರೀಕರಣ (ಭೂಮಿಯ)
Natural,ನೈಸರ್ಗಿಕ
Natural erosion,ನೈಸರ್ಗಿಕ ಇಯುತು
Natural farming,ನೈಸರ್ಗಿಕ ಕೃಷಿ
Natural resources,ನೈಸರ್ಗಿಕ ಸಂಪನ್ಮೂಲಗಳ
Natural selection,ನೈಸರ್ಗಿಕ ಆಯ್ಕೆ
Natural vegetation,ನೈಸರ್ಗಿಕ ಸಸ್ಯವರ್ಗ
Neck (hort),ಕುತ್ತಿಗೆ (ಹಾರ್ಟ್)
Necrosis,Necrತಕ
Nectar,ಮಕರಂದ
Negative allelopathy,ನಕಾರಾತ್ಮಕ ಅಲ್ಲೆಲೋಪತಿ
Nematicide,ನೇತ್ರಾಯ
Nematode resistant rootstock,ನೆಮಟೋಡ್ ನಿರೋಧಕ ಬೇರುಕಾಂಡ
Nematology,ಪ್ರಾಚೀನ ಶಾಸ್ತ್ರ
Neoteny,ಪುನರ್ವಸತಿ
Net assimilation rate (NAR),ನಿವ್ವಳ ಸಂಯೋಜನೆ ದರ (ಎನ್ಎಆರ್)
Net gain,ನಿವ್ವಳ ಲಾಭ
Net income (farm income),ನಿವ್ವಳ ಆದಾಯ (ಕೃಷಿ ಆದಾಯ)
Net irrigation requirement,ನಿವ್ವಳ ನೀರಾವರಿ ಅವಶ್ಯಕತೆ
Net productivity,ನಿವ್ವಳ ಉತ್ಪಾದಕತೆ
Net return,ನಿವ್ವಳ
Netting,ಬಲೆ
Neuron,ನರಕೋಶ
Neutral,ತಟಸ್ಥ
Neutralism,ತಟಸ್ಥತೆ
Neutralization,ತಟಸ್ಥಗೊಳಿಸುವಿಕೆ
Neutral soil,ತಟಸ್ಥ ಮಣ್ಣು
Neutron moisture meter,ನ್ಯೂಟ್ರಾನ್ ತೇವಾಂಶ ಮೀಟರ್
Niche,ಗೂಡು
Nicotine,ನುಗ್ಗು
Night soil,ರಾತ್ರಿ ಮಣ್ಣು
Nitrate assimilation,ನೈಟ್ರೇಟ್ ಒಟ್ಟುಗೂಡಿಸುವಿಕೆ
Nitrate reduction,ನೈಟ್ರೇಟ್ ಕಡಿತ
Nitrate toxicity,ನೈಟ್ರೇಟ್ ವಿಷತ್ವ
Nitre,ನಿಟ್ರೇಟಿ
Nitrification inhibitor,ನೈಟ್ರೀಕರಣ ಪ್ರತಿರೋಧಕ
Nitrogen assimilation,ಸಾರಜನಕ ಸಂಯೋಜನೆ
Nitrogen cycle,ಸಾರಜನಕ ಚಕ್ರ
Nitrogen deficiency,ಸಾರಜನಕ ಕೊರತೆ
Nitrogen fixation,ಸಾರಜನಕ ಸ್ಥಿರೀಕರಣ
Nitrogenous,ಸಾರಜನಕ
Nobilization,ಶ್ರೇಷ್ಠೀಕರಣ
Noble cane,ಉದಾತ್ತ ಕಬ್ಬಿನ
Nocturnal,ರಾತ್ರಿಯ
Node,ತಪಾಸಣೆ
Nodulated plant,ಮೆಲುಕು
Nodulation,ತಿರಸ್ಕಾರ
Nodule,ಗಂಟು
Nomadion,ಅಲೆಮಾರಿ
Nomenclature,ನಾಮಕರಣ
Non allelic,ಅಲ್ಲ
Non capillary pore,ಕ್ಯಾಪಿಲ್ಲರಿ ರಂಧ್ರವಿಲ್ಲದ
Non competing crop,ಸ್ಪರ್ಧಾತ್ಮಕವಲ್ಲದ ಬೆಳೆ
Nonsense mutation,ಅಸಂಬದ್ಧ ರೂಪಾಂತರ
Non significant,ಗಮನಾರ್ಹವಲ್ಲದ
Non-acid forming fertilizer,ಆಮ್ಲೀಯವಲ್ಲದ ಗೊಬ್ಬರ
Non-conjugation,ಬಂಧನಕ್ಕೊಳಗಾಗುವುದು
Non-descript (animal),ವಿವರಣೆಯಿಲ್ಲದ (ಪ್ರಾಣಿ)
Non-essential element,ಅನಿವಾರ್ಯವಲ್ಲದ
Non-homogenous,ಆಸ್ಪತ್ರೆಯಿಲ್ಲದ
Non-homologus,ಹಗ್ಗದ
Non-polar compound,ಧ್ರುವೀಯ-ಸಂಯುಕ್ತ
Non-renewable energy,ನವೀಕರಿಸಲಾಗದ ಶಕ್ತಿ
Non-selective contact herbicide,ಆಯ್ದ ಸಂಪರ್ಕ ಸಸ್ಯನಾಶಕ
Non-selective herbicide,ಆಯಾಸವಿಲ್ಲದ ಸಸ್ಯನಾಶಕ
Non-symbiotic nitrogen fixation,ಸಿಂಬಿಯೋಟಿಕ್ ಅಲ್ಲದ ಸಾರಜನಕ ಸ್ಥಿರೀಕರಣ
Normal distribution,ಸಾಮಾನ್ಯ ವಿತರಣೆ
Normal seedlings,ಸಾಮಾನ್ಯ ಮೊಳಕೆ
Normal solution,ಸಾಮಾನ್ಯ ಪರಿಹಾರ
Normalising,ಸಾಮಾನ್ಯೀಕರಣ
Northern blotting,ಉತ್ತರದ ಬಡಿತ
Notifiable disease,ರೋಗ
No-till planting,ನೆಡುವುದರವರೆಗೆ ಇಲ್ಲ
Noxious weeds,ಹಾನಿಕಾರಕ ಕಳೆಗಳು
Nuclear magnetic,ಪರಮಾಣು ಕಾಂತೀಯ
Nuclei acid,ನ್ಯೂಕ್ಲಿಯಸ್ ಆಮ್ಲ
Nucleobacter,ನ್ಯೂಕ್ಲಿಯಬ್ಯಾಕ್ಟರ
Nucleolus,ನ್ಯೂಕ್ಲಿಯೊಲಸ್
Nucleotide,ನ್ಯೂಕ್ಲಿಯೊಟೈಡ್
Nucleus,ನ್ಯೂಕ್ಲಿಯಸ್
Null hypothesis,ಶೂನ್ಯ ಕಲ್ಪನೆ
Nullisomic,ಬಹಿಷ್ಕಾರದ
Null-mutation,ಶೂನ್ಯ ರೂಪ
Nurse cell,ದಾದಿ ಕೋಶ
Nurse crop,ದಾದಿ ಬೆಳೆ
Nursery,ನರ್ಸರಿ
Nut,ಕಾಯಿ
Nutrient cycling,ಪೌಷ್ಟಿಕ ಸೈಕ್ಲಿಂಗ್
Nutrient deficiency symptoms,ಪೋಷಕಾಂಶಗಳ ಕೊರತೆಯ ಲಕ್ಷಣಗಳು
Nutrition,ಪೋಷಣೆ
Nutritional value,ಪೌಷ್ಠಿಕಾಂಶದ ಮೌಲ್ಯ
