Tamil,English
கையேடு,Manual
கைமுறையான உழைப்பு,Manual labour
உற்பத்தி,Manufacture
உற்பத்தியாளர்,Manufacturer
கையெழுத்துப் பிரதி,Manuscript
வரைபடம்,Map
விளிம்பு,Margin
ஓரளவு,Marginal
திருமண நிலை,Marital status
சந்தைப்படுத்தல்,Marketing
சந்தைப்படுத்தல் பொருளாதாரம்,Marketing economy
குறி,Mark
மதிப்பீட்டு தாள்,Marksheet
பெற்ற மதிப்பெண்கள்,Marks obtained
நிறை,Mass
வெகுஜன தொடர்பு,Mass communication
வெகுஜன நுகர்வு,Mass consumption
வெகுஜன நோய்த்தடுப்பு,Mass immunization
வெகுஜன ஊடகம்,Mass media
பெரும் உற்பத்தி,Mass production
முதன்மை கோப்பு,Master file
விழாக்களின் மாஸ்டர்,Master of ceremonies
முதன்மை திட்டம்,Master plan
பொருந்தும் மானியம்,Matching grant
பொருள்,Material
மகப்பேறு,Maternity
மகப்பேறு விடுப்பு,Maternity leave
மெட்ரிகுலேட்,Matriculate
திருமண,Matrimonial
முதிர்ந்த,Mature
முதிர்ச்சி நாள்,Maturity date
அதிகபட்சம்,Maximum
பொருள்,Means
அளவீடு,Measure
அளவீட்டு,Measurement
நடவடிக்கைகள்,Measures
பொறிமுறையாளர்,Mechanic
இயந்திர,Mechanical
பொறிமுறைகள்,Mechanism
ஊடகங்கள்,Media
மத்தியஸ்தம்,Mediate
மருத்துவ,Medical
மருத்துவ நன்மை,Medical benefit
மருத்துவத்தேர்வு,Medical examination
மருத்துவ-சட்ட,Medico-legal
நடுத்தர,Medium
கேமராவில் சந்திப்பு,Meeting in camera
உறுப்பினர்,Member
மெமோ,Memo
நினைவகம்,Memorial
மன திறன்,Mental ability
பட்டியல்,Menu
இணைப்பு,Merger
தகுதி,Merit
தகுதி பட்டியல்,Merit list
சிறப்பான,Meritorious
தகுதி,Merits
தகுதி உதவித்தொகை,Merit scholarship
செய்தி,Message
முறை,Method
முறை,Methodology
பெருநகர பகுதி,Metropolitan area
நடுத்தர வருமான குழு,Middle income group
இடைத்தரகர்,Middleman
மருத்துவச்சி,Midwifery
குடியேறியவர்,Migrant
மைலேஜ்,Mileage
போர்க்குணம்,Militancy
மில்லினியம்,Millennium
மினியேச்சர்,Miniature
குறைந்தபட்சம்,Minimum
சுரங்க,Mining
மந்திரி,Ministerial
அமைச்சகம்,Ministry
மைனர்,Minor
சிறுபான்மை,Minority
சிறிய படைப்புகள்,Minor works
நிமிடங்கள்,Minutes
முறைகேடு,Misappropriation
தவறான நடத்தை,Misbehaviour
நீதியின் கருச்சிதைவு,Miscarriage of justice
இதர,Miscellaneous
குறும்பு,Mischief
தவறான வகைப்படுத்தல்,Misclassification
தவறான நடத்தை,Misconduct
தவறாக,Mislead
தவறான நிர்வாகம்,Mismanagement
தவறாக சித்தரித்தல்,Misrepresentation
உண்மைகளை தவறாகப் பேசுதல்,Misstatement of facts
தவறான புரிதல்,Misunderstanding
தவறாகப் பயன்படுத்துங்கள்,Misuse
கலப்பு பொருளாதாரம்,Mixed economy
கும்பல்,Mob
கைபேசி,Mobile
இயக்கம்,Mobility
பயன்முறை,Mode
மாதிரி,Model
மதிப்பீட்டாளர்,Moderator
மாற்றம்,Modification
மோடஸ் ஓபராண்டி,Modus operandi
நாணய மானியம்,Monetary grant
பணம்,Money
கண்காணிக்கவும்,Monitor
ஒற்றுமை,Monogamy
மோனோகிராம்,Monogram
ஏகபோகம்,Monopoly
சலிப்பூட்டும்,Monotony
மாதாந்திர சுற்றுப்பயண நாட்குறிப்பு,Monthly tour diary
மாதம் முதல் மாதம்,Month to month
தார்மீக,Moral
மன உறுதியை,Morale
தார்மீக கொந்தளிப்பு,Moral turpitude
தடை,Moratorium
இறப்பு,Mortality
அடமானம்,Mortgage
மிகவும் ரகசியமானது,Most confidential
தாய் மொழி,Mother tongue
இயக்கம்,Motion
இயக்க ஆய்வு,Motion study
முயற்சி,Motivation
நோக்கம்,Motive
குறிக்கோள்,Motto
ஊதுகுழலாக,Mouthpiece
நகரக்கூடிய,Movable
நகர்வு,Move
இயக்கம்,Movement
பலதரப்பட்ட,Multifarious
பல்நோக்கு,Multipurpose
நகராட்சி வரி,Municipal tax
அருங்காட்சியகம்,Museum
மஸ்டர் ரோல்,Muster roll
பிறழ்வு,Mutation
முட்டடிஸ் முட்டாண்டிஸ்,Mutatis mutandis
பரஸ்பர புரிதல்,Mutual understanding
பெயா் அட்டை,Name card
போதைப்பொருள்,Narcotic
விவரிப்பு மதிப்பீடு,Narrative appraisal
கதை,Narrator
தேசம்,Nation
தேசிய,National
தேசியவாதம்,Nationalism
தேசியம்,Nationality
தேசியமயமாக்கல்,Nationalization
தேசிய மொழி,National language
தேசிய சேமிப்பு சான்றிதழ்,National savings certificate
பூர்வீகம்,Native
இயற்கை,Natural
இயற்கைமயமாக்கல்,Naturalization
கடற்படை படை,Naval force
செல்லக்கூடியது,Navigable
வழிசெலுத்தல்,Navigation
நெய்ஸ்,Nayes
தேவையான நடவடிக்கை,Necessary action
தேவை,Needful
எதிர்மறை,Negative
புறக்கணிப்பு,Neglect
அலட்சியம்,Negligence
மிகக் குறைவு,Negligible
பேச்சுவார்த்தை,Negotiability
பேச்சுவார்த்தைக்குட்பட்ட கருவி,Negotiable instrument
பேச்சுவார்த்தை,Negotiation
பேச்சுவார்த்தையாளர்,Negotiator
நேபடிசம்,Nepotism
நிகர,Net
நிகர முதலீடு,Net investment
நடுநிலை,Neutral
செய்தி,News
செய்திமடல்,Newsletter
செய்தித்தாள்,Newspaper
செய்தி வாசிப்பாளர்,News reader
உறவினருக்கு அடுத்தது,Next of kin
இரவு கடமை,Night duty
இல்லை அறிக்கை,Nil report
அனுமதி இல்லை,No admission
கோரிக்கை சான்றிதழ் இல்லை (= நிலுவைத் தொகை சான்றிதழ் இல்லை),No demand certificate(=no dues certificate)
பெயரிடல்,Nomenclature
பெயரளவு செலவு,Nominal cost
பெயரளவு மதிப்பு (= முக மதிப்பு),Nominal value(=face value)
பரிந்துரைக்கவும்,Nominate
நியமனம்,Nomination
பரிந்துரைக்கப்பட்டவர்,Nominee
வயது அல்ல,Non-age
முரண்பாடு அல்லாதது,Non-contributory
அத்தியாவசியமற்ற,Non-essential
கேசெட் அல்லாத,Non-gazetted
வட்டி அல்லாத தாங்கி,Non-interest bearing
நீதித்துறை அல்ல,Non-judicial
மந்திரி அல்லாத,Non-ministerial
பேச்சுவார்த்தைக்குட்பட்டது,Non-negotiable
உத்தியோகபூர்வமற்ற,Non-official
கட்டணம் செலுத்தாமை,Non-payment
பணம் செலுத்தாத சான்றிதழ்,Non-payment certificate
நடைமுறைப்படுத்தாத கொடுப்பனவு,Non-practising allowance
மீண்டும் நிகழாத செலவு,Non-recurring expenditure
திருப்பிச் செலுத்த முடியாதது,Non-refundable
சட்டமல்லாதவர்,Non-statutory
வரி விதிக்கப்படாத வருமானம்,Non-taxable income
தொழில்நுட்பமற்ற இடுகை,Non-technical post
பாரம்பரியமற்ற,Non-traditional
சொல்லாத தொடர்பு,Non-verbal communication
ஆட்சேபனை சான்றிதழ் இல்லை,No objection certificate
"லாபம் இல்லை, இழப்பு இல்லை","No profit, no loss"
விதிமுறை,Norm
சாதாரண,Normal
புகை பிடிக்காதீர்,No smoking
குறிப்பிடத்தக்க,Notable
பொருந்தாது (N.A.),Not applicable (N.A.)
கிடைக்கவில்லை (N.A.),Not available (N.A.)
குறிப்பு,Note
அறிவிப்பு,Notice
கவனிக்கத்தக்கது,Noticeable
அறிவிப்பு,Notification
அறிவிக்கப்பட்ட பகுதி,Notified area
குறிப்பிடுதல் மற்றும் வரைவு,Noting and drafting
கற்பனையான ஊதியம்,Notional pay
பேச்சுவார்த்தைக்குட்பட்டது அல்ல,Not negotiable
பேச்சுவார்த்தைக்குட்பட்ட கருவி அல்ல,Not negotiable instrument
கரு,Nucleus
ஏதுமில்லை,Null
பூஜ்ய மற்றும் வெற்றிட,Null and void
எண்,Number
எண்,Numbering
எண்,Numeral
சத்தியம்,Oath
உறுதிமொழி,Oath of allegiance
அலுவலக சத்தியம்,Oath of office
கீழ்ப்படிதல்,Obedience
இரங்கல்,Obituary
பொருள்,Object
ஆட்சேபனை,Objection
குறிக்கோள்,Objective
பொருள்கள் மற்றும் காரணங்கள்,Objects and reasons
கடமை,Obligatory
ஆபாசமான,Obscene
ஆபாச சைகை,Obscene gesture
பார்வையாளர்,Observer
வழக்கற்றுப் போய்விட்டது,Obsolete
தடை,Obstruction
வெளிப்படையானது,Obvious
அவ்வப்போது,Occasional
ஆக்கிரமிப்பு,Occupancy
குடியிருப்பாளர்,Occupant
தொழில்,Occupation
ஆக்கிரமிக்க,Occupy
ஆக்ட்ரோய் கடமை,Octroi duty
விடுமுறை நாள்,Off day
கடமை,Off duty
தாக்குதல்,Offensive
சலுகை,Offer
நியமனம் வழங்குதல்,Offer of appointment
அலுவலகம்,Office
லாப அலுவலகம்,Office of profit
அதிகாரி,Official
அதிகாரப்பூர்வ,Officialdom
அதிகாரப்பூர்வ கடமை,Official duty
அதிகாரப்பூர்வமானது,Officialese
உத்தியோகபூர்வ மொழி,Official language
அதிகாரப்பூர்வமாக,Officially
அதிகாரப்பூர்வ அறிக்கை,Official report
அதிகாரப்பூர்வ பதிப்பு,Official version
அலுவலர்,Officiating
பதிவிலிருந்து,Off the record
சரி (ஓ.கே.),Okay (O.K.)
ஒம்புட்ஸ்மேன்,Ombudsman
கணக்கு மானியம்,On account grant
தேவைக்கேற்ப,On demand
கடமையில்,On duty
ஒரு பக்க,One sided
நிகழ்நிலை,On line
சிறப்பு கடமை,On-special duty
வேலை பயிற்சியில்,On the job training
பொறுப்பு,Onus
திறந்த நாள்,Open day
திறந்த அமைப்பு,Open system
திறப்பு,Opening
ஆரம்ப இருப்பு,Opening balance
தொடக்க நேரம்,Opening hours
திறந்த கற்றல்,Open learning
திறந்த கடிதம்,Open letter
திறந்த பல்கலைக்கழகம்,Open university
இயக்க செலவு,Operating cost
இயக்க ஊழியர்கள்,Operating staff
செயல்பாடு,Operation
செயல்படும்,Operative
கருத்து,Opinion
எதிர்ப்பு,Opposition
விருப்பம்,Option
வாய்வழி,Oral
ஒழுங்கு,Order
ஆர்டர் காசோலை,Order cheque
முன்பதிவு வரிசை,Order of reservation
கட்டளை,Ordinance
அமைப்பு,Organization
ஸ்தாபன வரைபடம்,Organization chart
அமைப்பாளர்,Organizer
நோக்குநிலை,Oriented
அசல்,Original
அசல் துறை,Original department
அசல் விற்பனை பத்திரம்,Original sale deed
வெளிப்படையான உரிமையாளர்,Ostensible owner
தீவிர நோய்ப் பரவல்,Outbreak
ஆடை கொடுப்பனவு,Outfit allowance
வெளிச்செல்லும் உறுப்பினர்,Outgoing member
வெளிச்செல்லும் கோப்பு,Outgoing file
செலவு,Outlay
கடையின்,Outlet
அவுட்லைன்,Outline
அவுட்லுக்,Outlook
நீதிமன்றத்திற்கு வெளியே,Out of court
கடந்த காலத்திற்கு வெளியே,Out of date
ஒழுங்கற்ற,Out of order
அச்சிடப்படாதது,Out of print
திருப்பத்திற்கு வெளியே,Out of turn
திருப்பமான ஒதுக்கீட்டிற்கு வெளியே,Out of turn allotment
புறக்காவல்,Outpost
வெளியீடு,Output
வெளிப்படையான கொள்முதல்,Outright purchase
அவுட்சோர்ஸ்,Outsource
நிலுவையில் உள்ளது,Outstanding
வயதுக்கு மேற்பட்டவர்கள்,Over age
ஒட்டுமொத்த,Overall
ஒட்டுமொத்த பற்றாக்குறை,Overall deficit
பில்லிங் மீது,Over billing
அதிக கட்டணம்,Overcharge
தாமதமானது,Overdue
மிகைப்படுத்திய,Overestimate
மேல்நிலை கட்டணம்,Overhead charge
ஒன்றுடன் ஒன்று,Overlapping
முன்னுரிமையை மீறுகிறது,Overriding priority
ஓவர்-ரூல்,Over-rule
மேற்பார்வை,Oversight
கூடுதல் நேர ஊதியம்,Overtime pay
அதிக மதிப்பீட்டு,Overvaluation
உரிமை,Ownership
தொகுப்பு,Package
தொகுப்பு ஒப்பந்தம்,Package deal
பொதி மற்றும் குறித்தல்,Packing and marking
பொதி பட்டியல்,Packing list
ஒப்பந்தம்,Pact
பணம்,Paid
மூலதனம் செலுத்தப்பட்டது,Paid up capital
துண்டுப்பிரசுரம்,Pamphlet
பேனல்,Panel
காகிதம்,Paper
பாரா,Para
பாரமவுண்ட்,Paramount
பெற்றோர்,Parent
பெற்றோர்,Parental
பெற்றோர் அலுவலகம்,Parent office
சமமான சிறப்பானது,Par excellence
பரி பாசு,Pari passu
சமநிலை,Parity
பாராளுமன்றம்,Parliament
பகுதி,Part
பகுதி கோப்பு,Part file
பகுதி,Partial
பங்கேற்க,Participate
குறிப்பாக,Particular
விவரங்கள்,Particulars
பகிர்வு,Partition
கூட்டாளர்,Partner
கூட்டாண்மை பத்திரம்,Partnership deed
பகுதி கட்டணம்,Part payment
பகுதி நேரம்,Part-time
கட்சி,Party
சம மதிப்பு,Par value
பாஸ்,Pass
பத்தியில்,Passage
கடவுச்சொல்,Password
காப்புரிமை,Patent
புரவலர்,Patron
செலுத்துங்கள்,Pay
பணம் செலுத்து,Pay bill
ஊதிய சான்றிதழ்,Pay certificate
காவலன்,Pay day
பணம் செலுத்துபவர்,Payee
பணம் செலுத்துபவர்,Payer
கட்டணம்,Payment
செலுத்துங்கள்,Pay off
ஊதிய ஆர்டர்,Pay order
கட்டண ரோல்,Pay roll
சம்பள விகிதம்,Pay scale
பண,Pecuniary
தண்டனை,Penal
தண்டனை குறியீடு,Penal code
தண்டனை வட்டி,Penal interest
அபராதம் விதிக்கவும்,Penalize
தண்டம்,Penalty
நிலுவையில் உள்ளது,Pending
வேலைநிறுத்தம்,Pen down strike
ஓய்வூதியம்,Pension
ஓய்வூதியம்,Pensionable
ஓய்வூதியதாரர்,Pensioner
ஓய்வூதிய திட்டம்,Pension scheme
ஓராண்டுக்கு,Per annum
ஒரு தாங்கி,Per bearer
தனிநபர் (= ஒரு தலைக்கு),Per capita (=per head)
சதவீதம்,Percent
வற்றாத,Perennial
முன்னுரிமை கொள்முதல்,Preferential purchase
நிகழ்த்துங்கள்,Perform
செயல்திறன்,Performance
காலம்,Period
குறிப்பிட்ட கால,Periodical
மதிப்பாய்வு செய்யப்பட்ட காலம்,Period under review
தவறான,Perjury
சலுகைகளை,Perks
நிரந்தர,Permanent
ஒரு மாதத்திற்கு,Per mensem
அனுமதிக்கப்படுகிறது,Permissible
அனுமதி,Permission
அனுமதி,Permit
அனுமதிக்கப்பட்டது,Permitted
நிரந்தர,Perpetual
நிரந்தரம்,Perpetuity
தேவைகள் (= சலுகைகள்),Perquisites (=perks)
தனிப்பட்ட,Personal
தனிப்பட்ட சொத்துக்கள்,Personal assets
தனிப்பட்ட பிணைப்பு,Personal bond
ஆளுமை,Personality
ஆளுமை அல்லாத கிராட்டா,Persona non grata
பணியாளர்கள்,Personnel
பணியாளர் கொள்கை,Personnel policy
முன்னோக்கு,Perspective
தூண்டுதல்,Persuasion
பொருத்தமானது,Pertinent
பரிசோதனை,Perusal
மனு,Petition
மனுதாரர்,Petitioner
கட்டம்,Phase
புகைப்படம்,Photograph
ஃபோட்டோஸ்டாட்,Photostat
உடல் சோதனை,Physical checking
உடல் குறைபாடு,Physical defect
உடற்கல்வி,Physical education
உடல் ஊனமுற்றோர்,Physically handicapped
உடல் சரிபார்ப்பு,Physical verification
துண்டு துண்டாக,Piecemeal
துண்டு விகிதம்,Piece rate
யாத்ரீகர்,Pilgrim
பைலட் திட்டம்,Pilot programme
முள்,PIN
வேலை வாய்ப்பு சேவை,Placement service
பிறந்த இடம்,Place of birth
வேலை செய்யும் இடம்,Place of work
வாதி,Plaintiff
திட்டம்,Plan
திட்டமிடல்,Planning
ஆலை,Plant
ஆட்டக்காரர்,Player
மனு,Plea
வாதி,Pleader
பொது வாக்கெடுப்பு,Plebiscite
உறுதிமொழி,Pledge
முழுமையான அமர்வு,Plenary session
பிளெனிபோடென்டரி,Plenipotentiary
அஸ்திவார பகுதி,Plinth area
கொள்கை,Policy
அரசியல் செயல்பாடு,Political activity
கருத்து கணிப்பு,Poll
மாசுபாடு,Pollution
அரசியல்,Political
குளம்,Pool
போர்ட்ஃபோலியோ,Portfolio
நிலை,Position
நேர்மறை,Positive
அஞ்சல்,Post
பின் தேதியிட்ட,Post-dated
பிந்தைய காரணி அனுமதி,Post-facto sanction
முதுகலை,Postgraduate
மரணத்திற்குப் பிந்தைய,Posthumous
இடுகை,Posting
பிரேத பரிசோதனை,Post mortem examination
ஒத்திவைக்கவும்,Postpone
போஸ்ட்ஸ்கிரிப்ட் (பி.எஸ்.),Postscript (P.S.)
சக்தி,Power
அங்கீகாரம் பெற்ற நபர்,Power of attorney
நடைமுறையில்,Practicable
பயிற்சி,Practice
முன் தணிக்கை,Pre-audit
முன்னெச்சரிக்கை,Precaution
முன்னோடி,Precedent
துல்லியமானது,Precis
துல்லியமான,Precise
தடை,Preclude
முன்நிபந்தனை,Preconception
முன்னோடி,Predecessor
முதன்மையானதாக,Predominant
முன்னுரை,Preface
விரும்புங்கள்,Prefer
பாரபட்சம்,Prejudice
பூர்வாங்க,Preliminary
முன்கூட்டியே,Premature
வளாகம்,Premises
பிரீமியம்,Premium
ப்ரீபெய்ட்,Prepaid
ப்ரீபெய்ட் கார்டு,Prepaid card
முன் திட்டமிடப்பட்ட,Pre-planned
ப்ரீபோன்,Prepone
முன் பெறப்பட்ட மசோதா,Pre-receipted bill
தனிச்சிறப்பு,Prerogative
பரிந்துரைக்கவும்,Prescribe
பரிந்துரைக்கப்பட்டது,Prescribed
பரிந்துரைக்கப்பட்ட வடிவம்,Prescribed form
விளக்கக்காட்சி,Presentation
தலைமை,Preside
ஜனாதிபதி,President
அச்சகம்,Press
நகலை அழுத்தவும்,Press copy
கேலரியை அழுத்தவும்,Press gallery
கருதப்பட்டது,Presumed
ஊக ஊதியம்,Presumptive pay
முன்மொழியப்பட்டது,Presupposed
சாக்குப்போக்கு,Pretext
மேம்படு,Prevail
தடுக்கவும்,Prevent
தடுப்பு,Prevention
தடுப்பு,Preventive
விலை ஏற்ற இறக்கங்கள் (= விலை இயக்கங்கள்),Price fluctuation (=price movements)
விலை,Pricing
ப்ரிமா ஃபேஸி,Prima facie
முதன்மையாக,Primarily
முதன்மை,Primary
முதன்மை ரசீது,Primary receipt
முதன்மை,Principal
முதன்மை கடனாளி,Principal debtor
அச்சுப்பொறி,Printer
அச்சிடுதல்,Printing
முன் அறிகுறி,Prior indication
முன்னுரிமை தரம்,Priority grading
சிறையில்,Prison
கைதி,Prisoner
தனியுரிமை,Privacy
தனியார் மற்றும் ரகசியமானது,Private and confidential
தனியுரிமை,Privilege
சலுகைக் குழு,Privilege committee
பரிசு,Prize
நிகழ்தகவு,Probability
ஆய்வு,Probate
தகுதிகாண்,Probation
தகுதிகாண்,Probationary
தகுதிகாண்,Probationer
விசாரணை,Probe
நடைமுறை விதிகள்,Procedural rules
செயல்முறை,Procedure
நடவடிக்கைகள்,Proceedings
செயல்முறை,Process
செயலாக்கம்,Processing
ஊர்வலம்,Procession
அறிவிக்கவும்,Proclaim
பிரகடனம்,Proclamation
கொள்முதல்,Procurement
தயாரிப்பு,Product
உற்பத்தி,Production
தொழில்,Profession
தொழில்முறை சாதனை,Professional achievement
தேர்ச்சி சான்றிதழ்,Proficiency certificate
சுயவிவரம்,Profile
லாபம்,Profit
திட்டம்,Programme
நிரல் அட்டவணை,Programme schedule
நிரலாக்க,Programming
முன்னேற்றம்,Progress
முற்போக்கான,Progressive
தடைசெய்யப்பட்டது,Prohibited
தடைசெய்யப்பட்ட பகுதி,Prohibited area
தடை,Prohibition
தடை உத்தரவு,Prohibitory order
திட்டம்,Project
திட்டம்,Projection
முக்கியமானது,Prominent
வாக்குறுதி,Promise
உறுதிமொழி,Promissory note
ஊக்குவிக்க,Promote
விளம்பரதாரர்,Promoter
பதவி உயர்வு,Promotion
Promt,Promt
அறிவிக்கவும்,Promulgate
உச்சரிக்கவும்,Pronounce
அறிவிப்பு,Pronouncement
ஆதாரம்,Proof
அனுப்பியதற்கான ஆதாரம்,Proof of despatch
ஆதாரம் வாசிப்பு,Proof reading
பிரச்சாரம்,Propagate
பரப்புதல்,Propagation
முறையானது,Proper
சொத்து,Property
முன்மொழிவு,Proposal
முன்மொழிவு,Propose
முன்மொழிவு,Propound
தனியுரிம,Proprietary
தனியுரிமை,Propriety
சார்பு-ரேட்டா,Pro-rata
சார்பு விகித ஒதுக்கீடு,Pro-rata quota
Prorock,Prorogue
நன்மை தீமைகள்,Pros and cons
புரோசக்,Proscribe
வழக்கு,Prosecution
ப்ரஸ்பெக்டஸ்,Prospectus
புரோட்டெம்போர் நியமனம்,Protempore appointment
நெறிமுறை,Protocol
நிரூபிக்க,Prove
வழங்கப்பட்டது,Provided
வருங்கால வைப்பு நிதி,Provident fund
வழங்கல்,Provision
தற்காலிக,Provisional
தற்காலிக பட்டியல்,Provisional list
விதிமுறை,Proviso
அருகாமையில்,Proximity
ப்ராக்ஸி,Proxy
பொது,Public
வெளியீடு,Publication
பொது கடமை,Public duty
பொது நலன் வழக்கு,Public interest litigation
விளம்பரம்,Publicity
வெளியிடுங்கள்,Publish
சரியான நேரத்தில்,Punctual
தண்டனை,Punishment
வாங்க,Purchase
முற்றிலும் தற்காலிகமானது,Purely temporary
நோக்கம்,Purpose
தொடரவும்,Pursue
நோக்கத்தில்,Pursuit
முழு,Purview
போடு,Put up
புட்-அப் சீட்டு,Put-up slip
தகுதி,Qualification
தகுதிவாய்ந்த வேட்பாளர்,Qualified candidate
தகுதி,Qualify
தகுதி தேர்வு,Qualifying examination
தகுதி சோதனை,Qualifying test
தரமான நுட்பங்கள்,Qualitative techniques
தரம்,Quality
தர கட்டுப்பாடு,Quality control
அளவு,Quantity
தனிமைப்படுத்தப்பட்ட விடுப்பு,Quarantine leave
காலாண்டு,Quarterly
ரத்து,Quash
அரை,Quasi
அரை-நிரப்பு,Quasi-permanency
வினவல்,Query
கேள்வி,Question
கணிசமான,Questionable
கேள்வி நேரம்,Question hour
வினாத்தாள்,Questionnaire
விட்டுவிட,Quit
கோரம்,Quorum
ஒதுக்கீடு,Quota
மேற்கோள்,Quotation
மேற்கோள்,Quote
இனம்,Race
இன பாகுபாடு,Racial discrimination
ரேக்,Rack
சோதனை,Raid
ரயில்வே,Railway
உயர்த்தவும்,Raise
சீரற்ற,Random
சீரற்ற மாதிரி,Random sampling
சரகம்,Range
தரவரிசை,Rank
நிலையும் மற்றும் கோப்பு,Rank and file
தரவரிசை,Ranking
விரைவான செயல் படை,Rapid action force
அரிய,Rare
சொறி,Rash
விகித மதிப்பு,Ratable value
விகிதம்,Rate
வீத ஒப்பந்தம்,Rate contract
வீத பட்டியல்,Rate list
ஒப்புதல்,Ratification
மதிப்பீடு,Rating
விகிதம்,Ratio
ரேஷன்,Ration
பகுத்தறிவு,Rational
பகுத்தறிவு,Rationalization
ரேஷன் கொடுப்பனவு,Ration allowance
மூலப்பொருள்,Raw material
மூல தயாரிப்பு,Raw product
எதிர்வினை,Reaction
படித்தல்,Reading
மீண்டும் சரிசெய்யவும்,Readjust
ஆயத்த திட்டம்,Ready-made plan
தயார் கணக்காளர்,Ready reckoner
உண்மையான,Real
உண்மையான சம்பாதித்தல்,Real earning
மனை,Real estate
உண்மை,Reality
உணர்தல்,Realization
உணருங்கள்,Realize
மீண்டும் நியமனம்,Reappointment
மறுசீரமைப்பு,Reappropriation
காரணம்,Reason
மறு மதிப்பீடு,Reassessment
தள்ளுபடி,Rebate
நினைவுகூருங்கள்,Recall
பின்வாங்குதல்,Recede
ரசீது,Receipt
ரசீது புத்தகம்,Receipt book
ரசீதுகள் மற்றும் தள்ளுபடிகள்,Receipts and disbursements
பெறுங்கள்,Receive
பெறுநர்,Receiver
சமீப,Recent
வரவேற்பு,Reception
வரவேற்பு,Receptive
இடைவெளி,Recess
பெறுநர்,Recipient
பரஸ்பர,Reciprocal
பரஸ்பர தேவை,Reciprocal demand
பரஸ்பரம்,Reciprocate
பரஸ்பர,Reciprocity
பொறுப்பற்றது,Reckless
கணக்கீடு,Reckon
கணக்கிடக்கூடிய சேவை,Reckonable service
மீட்பு,Reclamation
அங்கீகாரம்,Recognition
அங்கீகரிக்கப்பட்டது,Recognized
நினைவுபடுத்துதல்,Recollect
பரிந்துரை,Recommend
பரிந்துரை,Recommendation
பரிந்துரை கடிதம்,Recommendatory letter
சமரசம்,Reconcile
நல்லிணக்கம்,Reconciliation
மறுபரிசீலனை,Reconsideration
மறுசீரமைப்பு,Reconstitution
புனரமைப்பு,Reconstruction
கோப்பின் புனரமைப்பு,Reconstruction of file
பதிவு,Record
பதிவு புத்தகம்,Record book
சேவையின் பதிவு,Record of service
உதவி,Recourse
மீட்க,Recover
மீட்பு,Recovery
பொழுதுபோக்கு,Recreation
ஆட்சேர்ப்பு,Recruit
ஆட்சேர்ப்பு அதிகாரம்,Recruiting authority
ஆட்சேர்ப்பு,Recruitment
ஆட்சேர்ப்பு விதிகள்,Recruitment rules
திருத்தம்,Rectification
மீண்டும் மீண்டும்,Recurring
மீட்டெடுக்கவும்,Redeem
மீட்பு,Redemption
திருப்பி விடப்பட்டது,Redirected
தீர்வு,Redress
நிவாரணம்,Redressal
சிவப்பு-டேபிசம்,Red-tapism
குறைப்பு,Reduction
தேவைக்கதிகமான,Redundant
மறு வேலைவாய்ப்பு,Re-employment
மறு நுழைவு,Re-entry
குறிப்பு,Refer
குறிப்பு,Reference
பரிந்துரை,Referral
ஊதியத்தின் மறுசீரமைப்பு,Refixation of pay
சீர்திருத்தம்,Reform
இருந்து விலகி,Refrain from
புத்துணர்ச்சி,Refreshment
பணத்தைத் திரும்பப் பெறுதல்,Refund
திருப்பிச் செலுத்தக்கூடியது,Refundable
மறுப்பு,Refusal
மறு,Refuse
விடுப்பு மறுக்கப்பட்டது,Refused leave
மறுப்பு,Refutation
தொடர்பாக,Regard
பகுதி,Region
பிராந்திய,Regional
பதிவு,Register
பதிவுசெய்யப்பட்டது,Registered
பதிவுசெய்யப்பட்ட அலுவலகம்,Registered office
பதிவுசெய்யும் அதிகாரம்,Registering authority
பதிவு கட்டணம்,Registration fee
பதிவு படிவம்,Registration form
பதிவு,Registry
வருத்தம்,Regret
மீண்டும் ஒருங்கிணைத்தல்,Regrouping
வழக்கமான,Regular
வழக்கமான கேடர்,Regular cadre
ஒழுங்குமுறை,Regularization
வழக்கமான சேவை,Regular service
ஒழுங்குமுறைகள்,Regulations
புனர்வாழ்வு,Rehabilitation
ஒத்திகை,Rehearsal
திருப்பிச் செலுத்துங்கள்,Reimburse
மீண்டும் நிலைநிறுத்தவும்,Reinstate
மீண்டும் வலியுறுத்தவும்,Reiterate
நிராகரிக்கவும்,Reject
நிராகரிப்பு,Rejection
மகிழ்ச்சி,Rejoinder
உறவு,Relation
உறவினர்,Relative
உறவினர் மதிப்பீடு,Relative valuation
தளர்வு,Relaxation
விதிகளின் தளர்வு,Relaxation of rules
வெளியீடு,Release
வெளிவரும் தேதி,Release date
தொடர்புடைய,Relevant
தொடர்புடைய ஆவணங்கள்,Relevant papers
நம்பகமான,Reliable
துயர் நீக்கம்,Relief
நிவாரணம் மற்றும் மறுவாழ்வு,Relief and rehabilitation
நிவாரண பட்டியல்,Relief list
நிவாரண பணிகள்,Relief works
நிவாரணம்,Relieve
நிவாரணி,Reliever
கைவிடுதல்,Relinquishment
பொறுப்பைக் கைவிடுதல்,Relinquishment of charge
இடமாற்றம்,Relocation
தயக்கம்,Reluctance
கருத்து,Remark
குறிப்புகள் நெடுவரிசை,Remarks column
மாற்று நடவடிக்கை,Remedial action
தீர்வு நடவடிக்கைகள்,Remedial measures
