Marathi,Telugu
मायक्रोटोपोग्राफी,మైక్రోటోపోగ్రఫీ
मध्य-हंगाम दुरुस्ती,మిడ్-సీజన్ దిద్దుబాటు
स्थलांतर,వలస
दूध धान्य स्टेज,పాలు ధాన్యం దశ
मिलपीड,మిల్లెపెడ్
बाजरी,మిల్లట్లు
मिलिंग पुनर्प्राप्ती,మిల్లింగ్ రికవరీ
मिलिंग,మిల్లింగ్
खनिज पोषण,ఖనిజ పోషణ
खनिज माती,ఖనిజ నేల
खनिजकरण,ఖనిజీకరణ
खनिज,ఖనిజాలు
किमान थर्मामीटर,కనిష్ట థర్మామీటర్
किमान नांगरलेली जमीन,కనీస పండించడం
किरकोळ पिके,చిన్న పంటలు
मिओटिक इंडेक्स,మియోటిక్ ఇండెక్స్
मिसन्स उत्परिवर्तन,మిస్సెన్స్ మ్యుటేషన్
धुके सिंचन,పొగమంచు నీటిపారుదల
धुके,పొగమంచు
माइटोकॉन्ड्रिया,మైటోకాండ్రియా
माइटोसिस,మైటోసిస్
मित्स्चरलिचचा कायदा,మిత్చెర్లిచ్ యొక్క చట్టం
मिश्रित पीक,మిశ్రమ పంట
मिश्र शेती,మిశ్రమ వ్యవసాయం
मिश्रित खत,మిశ్రమ ఎరువులు
मिश्र चरणे,మిశ్రమ మేత
मिश्रित स्वार्ड,మిశ్రమ స్వార్డ్
मॉडेल,మోడల్
मॉडेलिंग,మోడలింగ్
सुधारित वातावरण पॅकेजिंग,సవరించిన వాతావరణ ప్యాకేజింగ్
ओलावा उपलब्धता निर्देशांक,తేమ లభ్యత సూచిక
ओलावा तूट निर्देशांक,తేమ లోటు సూచిక
ओलावा समतुल्य,తేమ సమానమైనది
ओलावा शासन,తేమ పాలన
ओलावा रीलिझ वक्र,తేమ విడుదల కర్వ్
ओलावा धारणा,తేమ నిలుపుదల
ओलावा ताण,తేమ ఒత్తిడి
ओलावा तणाव,తేమ ఉద్రిక్తత
ओलावा,తేమ
मोलर सोल्यूशन,మోలార్ ద్రావణం
गुळ,మొలాసిస్
तीळ ड्रेनेज,మోల్ డ్రైనేజ్
आण्विक जीवशास्त्र,అణు జీవశాస్త్రం
आण्विक प्रजनन,పరమాణు పెంపకం
आण्विक संकरीत,మాలిక్యులర్ హైబ్రిడైజేషన్
मोलस्किसाईड,మొలస్సిసైడ్
आर्थिक लाभ निर्देशांक (एमएआय),ద్రవ్య అడ్వాంటేజ్ సూచిక (MAI)
मोनोक्लोनल अँटीबॉडी,మోనోక్లోనల్ యాంటీబాడీ
मोनोकोटायलेडन्स,మోనోకోటిలెడాన్స్
मोनोक्रॉप (मोनोकल्चर),మోటుకలు
मोनोएसियस,మోనోసియస్
मोनोजेनेसिस,మోనోజెనిసిస్
मोनोहायब्रिड,మోనోహైబ్రిడ్
मोनोझिगोटिक,మోనోజైగోటిక్
मॉन्सून,రుతుపవనాలు
मॉन्टमोरिलोनाइट,మోంట్మోరిల్లోనైట్
मूर,మూర్
मोर,మోర్
मॉर्गन युनिट,మోర్గాన్ యూనిట్
मॉर्फोजेनेसिस,మోర్ఫోజెనిసిస్
मॉर्फोलॉजिकल रुपांतर,పదనిర్మాణ అనుసరణ
मॉर्फोलॉजी,పదనిర్మాణ శాస్త్రం
गहाण,తాకట్టు
मोटल,మోటిల్
चिखल,మోట్లింగ్
मूस,అచ్చు
Multing,మౌల్టింగ్
मॉंड संस्कृती,మట్టిదిబ్బ సంస్కృతి
मॉंड लेयरिंग,మట్టిదిబ్బ పొరలు
मॉवर,మొవర్
Mowing,మొవింగ్
म्यूसीलेज,శ్లేష్మం
मक माती,చెత్త నేల
चिखल,మడ్డీ
मफल,మఫిల్
गवत शेती,రక్షక కవచం వ్యవసాయం
तणाचा वापर ओले गवत,రక్షక కవచం పండించడం
गवत,రక్షక కవచం
मल्चिंग,మల్చింగ్
मुल,ముల్
बहु -मजली ​​पीक,బహుళ అంతస్తుల పంట
एकाधिक परस्परसंबंध,బహుళ సహసంబంధం
एकाधिक पीक,బహుళ పంట
एकाधिक क्रॉपिंग इंडेक्स,బహుళ పంట సూచిక
एकाधिक क्रॉस,బహుళ క్రాస్
एकाधिक प्रतिकार,బహుళ ప్రతిఘటన
मल्टिव्हिएट,మల్టీవియారిట్
मल्टीझिगोटिक,మల్టీజోటిక్
Mummification,మమ్మీఫికేషన్
मुम्मीफाइड फळ,మమ్మీ చేసిన పండు
मस्कोवाइट,మస్కోవైట్
मशरूम,పుట్టగొడుగు
म्युटागेन,ముటాజెన్
उत्परिवर्तन,ఉత్పరివర్తన
उत्परिवर्तन,మ్యుటేషన్
परस्पर प्रतिबंध,పరస్పర నిరోధం
परस्परवाद,పరస్పరవాదం
मायसेलियम,మైసిలియం
मायकोलॉजी,మైకాలజీ
मायकोप्लाझ्मा,మైకోప్లాస్మా
मायकोरिझा,మైకోరిజా
गदा,మేస్
मदार,మదర్
मधुका,మధుకా
मका,మొక్కజొన్న
मखाना,మఖనా
मंदारिन,మాండరిన్
आंबा झिंगर,మామిడి జింగర్
आंबा,మామిడి
"मार्गोसा, कडुनिंब","మార్గోసా, వేప"
झेंडू,బంతి పువ్వు
मॅस्टिक ट्री,మాస్టిక్ చెట్టు
मेरिल,మెరిల్
मेस्ता,మెస్టా
पुदीना,పుదీనా
मोलुका बीन,మోలుకా బీన్
माकड जॅक,మంకీ జాక్
मोरिंगा,మోరింగ
सकाळचे वैभव (कॉन्वॉल्व्हुलस),ఉదయం కీర్తి (కాన్వోల్వులస్)
मोसंबी,మోసాంబి
मॉथ बीन,చిమ్మట బీన్
तुती,మల్బరీ
मशरूम,పుట్టగొడుగు
कस्तुरी खरबूज,కర్బూజ
कस्तुरी,మస్క్
मोहरी,ఆవాలు
मर्टल,మర్టల్
मॅपियर गवत,మాపియర్ గడ్డి
मीली बग,మీలీ బగ్
मिज,మిడ్జ్
माइट्स,పురుగులు
माकड,కోతి
डास,దోమ
मॉथ,చిమ్మట
हवामानशास्त्रज्ञ,వాతావరణ శాస్త్రవేత్త
मायक्रोबायोलॉजिस्ट,మైక్రోబయాలజిస్ట్
मायकोलॉजिस्ट,మైకాలజిస్ట్
नॅनोटेक्नॉलॉजी,నానోటెక్నాలజీ
नेपिफॉर्म,నేపిఫార్మ్
मादक,మాదకద్రవ్య
नॅस्टिक चळवळ,నాస్టిక్ ఉద్యమం
राष्ट्रीय प्रात्यक्षिक,జాతీయ ప్రదర్శన
राष्ट्रीयीकरण (जमीन),భూమి యొక్క భూమి యొక్క)
नैसर्गिक,సహజ
नैसर्गिक इरोशन,సహజ కోత
नैसर्गिक शेती,సహజ వ్యవసాయం
नैसर्गिक संसाधने,సహజ వనరులు
नैसर्गिक निवड,సహజమైన ఎన్నిక
नैसर्गिक वनस्पती,సహజ వృక్షసంపద
मान (हॉर्ट),మెడ (హార్ట్)
नेक्रोसिस,నెక్రోసిస్
अमृत,తేనె
नकारात्मक le लेलोपॅथी,ప్రతికూల అల్లెలోపతి
नेमाटाइड,నెమాటిసైడ్
नेमाटोड प्रतिरोधक रूटस्टॉक,నెమటోడ్ రెసిస్టెంట్ రూట్‌స్టాక్
नेमाटोलॉजी,నెమటాలజీ
निओटेनी,నియోటెని
निव्वळ आत्मसात दर (एनएआर),నికర చికిత్స రేటు
निव्वळ फायदा,నికర లాభం
निव्वळ उत्पन्न (शेती उत्पन्न),నికర ఆదాయం (వ్యవసాయ ఆదాయం)
निव्वळ सिंचनाची आवश्यकता,నికర నీటిపారుదల అవసరం
निव्वळ उत्पादकता,నికర ఉత్పాదకత
निव्वळ परतावा,నికర రాబడి
नेटिंग,నెట్టింగ్
मज्जातंतू,న్యూరాన్
तटस्थ,తటస్థ
तटस्थता,తటస్థత
तटस्थीकरण,తటస్థీకరణ
तटस्थ माती,తటస్థ నేల
न्यूट्रॉन ओलावा मीटर,న్యూట్రాన్ తేమ మీటర్
कोनाडा,సముచితం
निकोटीन,నికోటిన్
रात्रीची माती,రాత్రి నేల
नायट्रेट आत्मसात,నైట్రేట్ సమీకరణ
नायट्रेट कपात,నైట్రేట్ తగ్గింపు
नायट्रेट विषाक्तता,నైట్రేట్ విషపూరితం
नायट्रे,నైట్రే
नायट्रीफिकेशन इनहिबिटर,నైట్రిఫికేషన్ ఇన్హిబిటర్
नायट्रोजन आत्मसात,నత్రజని సమీకరణ
नायट्रोजन चक्र,నత్రజని చక్రం
नायट्रोजनची कमतरता,నత్రజని లోపం
नायट्रोजन फिक्सेशन,నత్రజని స్థిరీకరణ
नायट्रोजनस,నత్రజని
नोबिलायझेशन,నోబిలైజేషన్
उदात्त छडी,నోబెల్ చెరకు
रात्री,రాత్రి
नोड,నోడ్
नोड्युलेटेड वनस्पती,నాడ్యులేటెడ్ ప్లాంట్
नोड्युलेशन,నాడ్యులేషన్
नोड्यूल,నాడ్యూల్
भटक्या विमुक्त,సంచార
नामांकन,నామకరణం
नॉन le लिक,నాన్ అల్లెలిక్
नॉन केशिका छिद्र,కేశనాళికలు కాని రంధ్రం
प्रतिस्पर्धी पीक,పోటీ లేని పంట
मूर्खपणाचे उत्परिवर्तन,అర్ధంలేని మ్యుటేషన్
महत्त्वपूर्ण नाही,ముఖ్యమైనది కాదు
नॉन-एसीड फॉर्मिंग खत,నాన్-యాసిడ్ ఏర్పడే ఎరువులు
नॉन-कंजुगेशन,నాన్-కంజుగేషన్
नॉन-डिस्क्रिप्ट (प्राणी),నాన్-డిస్క్రిప్ట్ (జంతువు)
अनावश्यक घटक,అనవసరమైన మూలకం
नॉन-होमोजेनस,నాన్-హామోజెనస్
नॉन-होमोलॉजी,నాన్-హోమోలాగస్
नॉन-ध्रुवीय कंपाऊंड,ధ్రువ రహిత సమ్మేళనం
नूतनीकरणयोग्य उर्जा,పునరుత్పాదక శక్తి
नॉन-निवडक संपर्क हर्बिसाईड,నాన్-సెలెక్టివ్ కాంటాక్ట్ హెర్బిసైడ్
निवडक नसलेली औषधी वनस्पती,ఎంపిక కాని హెర్బిసైడ్
नॉन-सिम्बायोटिक नायट्रोजन फिक्सेशन,నాన్-సింబియోటిక్ నత్రజని స్థిరీకరణ
सामान्य वितरण,సాధారణ పంపిణీ
सामान्य रोपे,సాధారణ మొలకల
सामान्य उपाय,సాధారణ పరిష్కారం
सामान्यीकरण,సాధారణీకరణ
उत्तर ब्लॉटिंग,ఉత్తర బ్లాటింగ్
सूचित रोग,నోటిఫైబుల్ డిసీజ్
नो-टू-लागवड,నో-టిల్ నాటడం
हानिकारक तण,విషపూరిత కలుపు మొక్కలు
विभक्त चुंबकीय,అణు అయస్కాంత
न्यूक्लिय acid सिड,న్యూక్లియై ఆమ్లం
न्यूक्लियोबॅक्टर,న్యూక్లియోబాక్టర్
न्यूक्लियोलस,న్యూక్లియోలస్
न्यूक्लियोटाइड,న్యూక్లియోటైడ్
न्यूक्लियस,న్యూక్లియస్
शून्य गृहीतक,శూన్య పరికల్పన
न्युलिसोमिक,నల్లిసోమిక్
शून्य-मस्त,శూన్య-మ్యుటేషన్
नर्स सेल,నర్సు సెల్
नर्स पीक,నర్సు పంట
रोपवाटीका,నర్సరీ
नट,గింజ
पौष्टिक सायकलिंग,పోషక సైక్లింగ్
पौष्टिक कमतरतेची लक्षणे,పోషక లోపం లక్షణాలు
पोषण,పోషణ
पौष्टिक मूल्य,పోషక విలువలు
पौष्टिक मूल्य निर्देशांक,పోషక విలువ సూచిక
शेतीशी संबंधित महत्त्वपूर्ण वनस्पतींची नावे,వ్యవసాయానికి సంబంధించిన ముఖ్యమైన మొక్కల పేర్లు
नागाई कापूर,నాగై కర్పూరం
नार्सिसस,నార్సిసస్
निगेला,నిగెల్లా
नायजर,నైజర్
रात्री चमेली,రాత్రి జాస్మిన్
निपा पाम,నిపా పామ్
नट गवत,గింజ గడ్డి
नट झुडूप,గింజ సెడ్జ్
जायफळ,జాజికాయ
नेमाटोड,నెమటోడ్
नट भुंगा,గింజ వీవిల్
नेमाटोलॉजिस्ट,నెమటాలజిస్ట్
बंधनकारक एरोब,ఏరోబ్‌లను నిర్బంధించండి
अनारॉब्स बंधनकारक,వాయురహిత వాయురహితం
परजीवी बंधनकारक,పరాన్నజీవిని తొలగించండి
बंधनकारक,బాధ్యత
ऑफ-टाइप झाडे,ఆఫ్-టైప్ ప్లాంట్లు
तेल केक,ఆయిల్ కేక్
ओकाझाकी तुकडा,ఒకాజాకి భాగం
Oleructurt,ఒలెరికూర్
ऑलिगोजेन,ఒలిగోజీన్
ऑलिगोन्यूक्लियोटाइड,ఒలిగోన్యూక్లియోటైడ్
ऑलिव तेल,ఆలివ్ నూనె
ओमेगा -3-फॅटी acid सिड,ఒమేగా -3-కొవ్వు ఆమ్లం
सर्वव्यापी,సర్వశక్తులు
ऑन्कोजेन,ఆంకోజీన్
ऑन्कोजेनिक विषाणू,ఆంకోజెనిక్ వైరస్
ऑन्कोलॉजी,ఆంకాలజీ
शेती संशोधन,ఆన్-ఫార్మ్ రీసెర్చ్
ओओसाइट,ఓసైట్
ऑपरेटिंग किंमत,నిర్వహణ ఖర్చు
ओपेरॉन,ఒపెరాన్
संधी पीक,అవకాశం పంట
इष्टतम डोस,వాంఛనీయ మోతాదు
इष्टतम आर्थिक डोस,వాంఛనీయ ఆర్థిక మోతాదు
फळबागाची कार्यक्षमता,ఆర్చర్డ్ సామర్థ్యం
सेंद्रिय शेती,సేంద్రీయ వ్యవసాయం
सेंद्रिय कोलोइड्स,సేంద్రీయ ఘర్షణలు
सेंद्रिय शेती,సేంద్రీయ వ్యవసాయం
सेंद्रिय खत,సేంద్రీయ ఎరువు
सेंद्रिय पदार्थ,సేంద్రీయ పదార్థం
सेंद्रिय नायट्रोजन (माती),సేంద్రియ నఠీ
सेंद्रिय फॉस्फरस,సేంద్రీయ భాస్వరం
सेंद्रिय माती,సేంద్రీయ నేల
सेंद्रिय कचरा,సేంద్రీయ వ్యర్థాలు
सेंद्रिय,సేంద్రీయ
संघटित विपणन,ఆర్గనైజ్డ్ మార్కెటింగ్
ऑर्गोजेनेसिस,ఆర్గానోజెనిసిస్
ऑर्गेनोलेप्टिक मूल्यांकन,ఆర్గానోలెప్టిక్ మూల్యాంకనం
ऑर्नेथोलॉजी,అలంకార శాస్త్రం
ऑर्थोडॉक्स बियाणे,ఆర్థడాక్స్ సీడ్
ऑर्थोगोनल बहुपद समीकरण,ఆర్తోగోనల్ బహుపది సమీకరణం
ऑस्मोसिस,ఓస్మోసిస్
ओस्मोटिक प्रभाव,ఓస్మోటిక్ ప్రభావం
ओस्मोटिक संभाव्यता,ఓస్మోటిక్ సంభావ్యత
उद्रेक,అకస్మాత్తుగా వ్యాపించడం
बाहेर प्रजनन,అవుట్ బ్రీడింగ్
ओव्हन,పొయ్యి
ओव्हरविंटर,ఓవర్‌వింటర్
आच्छादित पिढी,తరం అతివ్యాప్తి
ओव्हम,అండం
ऑक्सिडेशन,ఆక్సీకరణ
ऑक्सिलोफाईट्स,ఆక్సిలోఫైట్స్
ओट्स,వోట్స్
तेल पाम,ఆయిల్ పామ్
ओलेंदर,ఒలిండర్
ऑलिव्ह,ఆలివ్
कांदा,ఉల్లిపాయ
अफू खसखस,నల్లమందు గసగసాలు
"ओरिएंटल विमान, युरोपियन विमान वृक्ष","ఓరియంటల్ విమానం, యూరోపియన్ విమానం చెట్టు"
पॅकिंग,ప్యాకింగ్
पॅडॉक,పాడాక్
जोडी पंक्ती लावणी,జత చేసిన వరుస నాటడం
स्वादिष्टता,పాలటబిలిటీ
पॅनिकल,పానికిల్
पॅरासेंट्रिक इनव्हर्जन,పారాసెంట్రిక్ విలోమం
पॅरामीटर,పరామితి
परजीवी,పరాన్నజీవి
पार्बिलिंग,పార్బోయిలింగ్
पॅरेन्कायमा,పరేన్చైమా
पालक रॉक,పేరెంట్ రాక్
परमाणु दुष्काळ,పార్మనెంట్ కరువు
पार्थेनोजेनेसिस,పార్థినోజెనిసిస్
आंशिक घटक उत्पादकता,పాక్షిక కారకాల ఉత్పాదకత
सहभागी ग्रामीण मूल्यांकन,పాల్గొనే గ్రామీణ మదింపు
कण घनता,కణ సాంద్రత
निष्क्रिय शोषण,నిష్క్రియాత్మక శోషణ
कुरण,పచ్చిక
कुरण,పచ్చిక పట్టణీకరణ
पीसीआर (पॉलिमरेज चेन रिएक्शन),పిసిఆర్
शेतकरी शेती,రైతు వ్యవసాయం
पीट (माती),మట్టి
पेड,పెడ్
पेडीकल,పెడిసెల్
वंशावळ,పూర్వీకుల నుండి వంశక్రమము
पेडोजेनेसिस,పెడోజెనిసిస్
पेडोलॉजी,పెడోలజీ
सोल,పీల్
सोलणे,పీలింగ్
पेलेटिंग,గుళికల
पाझर,పెర్కోలేషన్
बारमाही,శాశ్వత
पेरीसेंट्रिक इनव्हर्जन,పెరిసెంట్రిక్ విలోమం
पेरी-शहरी,పెరి-అర్బన్
पारगम्यता,పారగమ్యత
पर्माकल्चर,స్వయం సమృద్ధ వ్యవసాయ పర్యావరణాభివృద్ధి
कायमस्वरुपी विल्टिंग पॉईंट (पीडब्ल्यूपी),శాశ్వత విల్టింగ్ పాయింట్ (పిడబ్ల్యుపి)
परवानगी गुणांक,పెర్మబిలిటీ గుణకం
पारगम्यता दर,పారగమ్యత రేటు
परमममीटर,పెర్మీమీటర్
सतत औषधी वनस्पती,నిరంతర హెర్బిసైడ్
कीटकनाशक,పురుగుమందు
पेट्रोफाइट,పెట్రోఫైట్
फेज,ఫేజ్
टप्प्याटप्प्याने लागवड,దశల నాటడం
Phasmid,ఫాస్మిడ్
फेलोजेन,ఫెలోజెన్
फिनोलिक संयुगे,ఫినోలిక్ సమ్మేళనాలు
फेनोलॉजी,ఫినాలజీ
फेनोटाइप,ఫినోటైప్
फेरोमोन,ఫేర్మోన్
फ्लोम,ఫ్లోయమ్
फॉस्फेट फिक्सेशन,ఫాస్ఫేట్ ఫిక్సేషన్
फॉस्फेट रॉक,ఫాస్ఫేట్ రాక్
फॉस्फेट विद्रव्य,ఫాస్ఫేట్ ద్రావణీకరణ
फॉस्फेट विद्रव्य,ఫాస్ఫేట్ ద్రావణీకరణ
फॉस्फेटाइड,ఫాస్ఫాటైడ్
फॉस्फो-जिप्सम,ఫాస్ఫో-జిప్సం
फॉस्फोलिपिड,ఫాస్ఫోలిపిడ్
फॉस्फोरिलेशन,ఫాస్ఫోరైలేషన్
फोटो स्पेक्ट्रोमीटर,ఫోటో స్పెక్ట్రోమీటర్
फोटोआटोट्रोफ,ఫోటోఆటోట్రోఫ్
फोटोकॉमिकल प्रतिक्रिया,ఫోటోకోమికల్ రియాక్షన్
फोटोडसॅम्पोजिशन,ఫోటోడెసెంపోజిషన్
फोटोमेट्री,ఫోటోమెట్రీ
फोटोमॉर्फोजेनेसिस,ఫోటోమోర్ఫోజెనిసిస్
फोटॉन,ఫోటాన్
फोटो-ऑक्सिडेशन,ఫోటో-ఆక్సీకరణ
फोटोपेरिओड,ఫోటోపెరియోడ్
फोटोपेरिओडिझम,ఫోటోపెరియోడిజం
फोटोफोस्फोरिलेशन,ఫోటోఫాస్ఫోరైలేషన్
फोटोरिएक्टिव्हिटी,ఫోటోరియాక్టివేషన్
फोटोरसेप्टर,ఫోటోరిసెప్టర్
फोटोरस्पिरेशन,ఫోటోర్‌స్పిరేషన్
प्रकाशसंश्लेषण,కిరణజన్య సంయోగక్రియ
प्रकाशसंश्लेषक कार्यक्षमता,కిరణజన్య సంయోగ సామర్థ్యం
प्रकाशसंश्लेषक quotent,కిరణజన్య సంయోగక్రియ
प्रकाशसंश्लेषण,కిరణజన్య సంయోగపరంగా
फोटोट्रोपिझम,ఫోటోట్రోపిజం
फिलॉडी,ఫైలోడీ
फिलोटॅक्सी,ఫైలోటాక్సీ
शारीरिक हवामान,భౌతిక వాతావరణం
शारीरिक विकृती,శారీరక రుగ్మత
शारीरिक दुष्काळ,శారీరక కరువు
शारीरिक तोटा,శారీరక నష్టం
शारीरिक परिपक्वता,శారీరక పరిపక్వత
फायटोक्रोम,ఫైటోక్రోమ్
फायटोएक्सट्रॅक्शन,ఫైటోఎక్స్ట్రాక్షన్
फायटोमास,ఫైటోమాస్
फायटोनमॅटोड,ఫైటోమాటోడ్
फायटोरमेडिएशन,ఫైటోరేమీడియేషన్
फायटोसिडोफोर,ఫైటోసిడెఫోర్
फायटोटॉक्सिक,ఫైటోటాక్సిక్
फायटोट्रॉन,ఫైటోట్రోన్
चित्र,పిక్టోగ్రాఫ్
पाई आकृती,పై రేఖాచిత్రం
पायझोमीटर,పైజోమీటర్
पिचर शेती,పిచ్చర్ వ్యవసాయం
प्लेसमेंट (खत),పూలమైన పూల సంకోచము
प्लेसेंटा,మావి
फळी,ప్లానింగ్
वनस्पती प्रजनन,మొక్కల పెంపకం
वनस्पतीची घनता,మొక్క సాంద్రత
वनस्पती पर्यावरणशास्त्र,మొక్కల జీవావరణ శాస్త్రం
वनस्पती वाढीचा प्रवर्तक,మొక్కల పెరుగుదల ప్రమోటర్
वनस्पती वाढीचे नियामक,మొక్కల పెరుగుదల నియంత్రకం
वनस्पती परिचय,మొక్కల పరిచయం
पोषक वनस्पती,మొక్కల పోషకాలు
वनस्पती पोषण,మొక్కల పోషణ
वनस्पती अलग ठेवणे नियमन,మొక్కల నిర్బంధ నియంత్రణ
वनस्पती ऊतक चाचणी,మొక్కల కణజాల పరీక్ష
वृक्षारोपण पिके,తోటల పంటలు
लागवड करणारा,ప్లాంటర్
लागवड सामग्री,నాటడం పదార్థం
लागवड प्रमाण,నాటడం నిష్పత్తి
प्लाझ्मा,ప్లాస్మా
प्लाझ्मा झिल्ली,ప్లాస్మా జ్ఞాపకం
प्लाझ्मिड,ప్లాస్మిడ్
प्लाझमोड्समॅटा,ప్లాస్మోడెస్మాటా
प्लाझमोलिसिस,ప్లాస్మోలిసిస్
प्लॅस्टीसीटी,ప్లాస్టిసిటీ
प्लॅस्टिकल्चर,ప్లాస్టికల్చర్
प्लास्टीड,ప్లాస్టిడ్
प्लीओट्रॉपिक जनुक,ప్లియోట్రోపిక్ జన్యువు
कथानक (प्रायोगिक),ప్లాట్లు (ప్రయోగాత్మక)
नांगर,దున్నుట
नांगर-सोल,ప్లగ్-సోల్
नांगर-सोल प्लेसमेंट,ప్లగ్-సోల్ ప్లేస్‌మెంట్
Pluvial तांदूळ जमीन,ప్లూవియల్ రైస్ ల్యాండ్స్
Pluvic,ప్లవిక్
वायवीय फवारणी,న్యూమాటిక్ స్ప్రేయర్
न्यूमेटोफोर,న్యుమాటోఫోర్
पॉडझोल माती,పోడ్జోల్ నేల
पॉडझोलायझेशन,పోడ్జోలైజేషన్
पॉईंट उत्परिवर्तन,పాయింట్ మ్యుటేషన్
पोसन वितरण,పాయిసన్ పంపిణీ
परागकण,పరాగసంపర్కం
पॉलिब्रोनी,పాలిఎంబ్రోనీ
पॉलिमरायझेशन,పాలిమరైజేషన్
पॉलीमॉर्फिझम,పాలిమార్ఫిజం
पॉलीस्पर्मी,పాలిస్పెర్మీ
पॉलिटीन गुणसूत्र,పాలిటెన్ క్రోమోజోమ్
पोमोलॉजी,పోమోలజీ
लोकसंख्या,జనాభా
पोर्सिटी (पोअर-स्पेस),సున్నభావము (రంధ్ర-స్థలం)
उदयोन्मुख,పోస్ట్-ఆవిర్భావం
कापणीनंतर,పోస్ట్ హార్వెస్ట్
कापणीनंतरची नांगरलेली जमीन,పంటకోత పంట
पोटॅशियम शोषण प्रमाण,పొటాషియం శోషణ నిష్పత్తి
पोटॅशियम फिक्सेशन,పొటాషియం స్థిరీకరణ
संभाव्य आंबटपणा,సంభావ్య ఆమ్లత్వం
संभाव्य पीक उत्पन्न,సంభావ్య పంట దిగుబడి
संभाव्य बाष्पीभवन,సంభావ్య బాష్పీభవనం
संभाव्य बाष्पीभवन,సంభావ్య బాష్పీభవనం
पोल्ट्री शेती,పౌల్ట్రీ వ్యవసాయం
प्रेरी,ప్రైరీ
प्री-बेअरिंग कालावधी,ముందస్తు మోసే కాలం
पर्जन्यवृष्टी,అవపాతం
अचूक शेती,ఖచ్చితమైన వ్యవసాయం
अचूक शेती,ఖచ్చితమైన వ్యవసాయం
शिकारी,ప్రెడేటర్
पूर्व-उदय,పూర్వ-ఆవిర్భావం
पूर्व-उदय उपचार,పూర్వ-ఆవిర్భావ చికిత్స
प्रीप्लांटिंग ट्रीटमेंट,చికిత్స చికిత్స
प्रेसमुड,ప్రెస్‌మడ్
दबाव ग्रेडियंट,పీడన ప్రవణత
किंमत लवचिकता,ధర స్థితిస్థాపకత
किंमत निर्देशांक,ధర సూచిక
प्राथमिक संस्कृती,ప్రాథమిక సంస్కృతి
प्राथमिक वाढ,ప్రాధమిక పెరుగుదల
प्राथमिक नांगरलेली जमीन,ప్రాథమిక పంట
प्राइमर,ప్రైమర్
प्राइमिंग (तंबाखू),రెండు
आदिम स्टेज,ఆదిమ దశ
Prion,ప్రియాన్
संभाव्यता,సంభావ్యత
चौकशी,పరిశోధన
समस्या माती,సమస్య నేల
प्रक्रिया,ప్రాసెసింగ్
उत्पादन कार्य,ఉత్పత్తి ఫంక్షన్
उत्पादकता,ఉత్పాదకత
नफा,లాభం
वंश-चाचणी,సంతానం-పరీక్ష
पुरोगामी शेतकरी,ప్రగతిశీల రైతు
प्रकल्प मूल्यांकन,ప్రాజెక్ట్ మూల్యాంకనం
प्रोकेरिओट,ప్రోకారియోట్
प्रवर्तक,ప్రమోటర్
प्रोफेलेक्टिक स्प्रे,రోగనిరోధక స్ప్రే
मालकीची लागवड,యాజమాన్య సాగు
प्रख्यात,ప్రోటాండ్రస్
प्रथिने,ప్రోటీన్
प्रथिने अभियांत्रिकी,ప్రోటీన్ ఇంజనీరింగ్
प्रथिने अनुक्रम,ప్రోటీన్ సీక్వెన్సింగ్
प्रथिने संश्लेषण,ప్రోటీన్ సంశ్లేషణ
प्रोटीमिक्स,ప్రోటీమిక్స్
प्रोटोगनी,ప్రోటోజిని
प्रोटोप्लाझम,ప్రోటోప్లాజం
प्रोटोट्रोफ,ప్రోటోట్రోఫ్
प्रुसिक acid सिड (एचसीएन/धुरिन),ప్రసిక్ ఆమ్లం
स्यूडोलेले,సూడోఅల్లెలే
स्यूडोहरमाफ्रोडाइट,సూడోహెర్మాఫ్రోడైట్
सायक्रोमीटर,సైకోమీటర్
खड्डे,గుమ్మడికాయ
मातीची माती,పుడ్డ్ మట్టి
पुडलिंग,పుడ్లింగ్
पल्पिंग,పల్పింగ్
नाडी बियाणे,పల్స్ విత్తనం
पल्व्हरायझेशन,పల్వరైజేషన్
पल्व्हरायझेशन (माती),మట్టి
तीक्ष्ण,పంగెంట్
शुद्ध संस्कृती,స్వచ్ఛమైన సంస్కృతి
शुद्ध ओळ,స్వచ్ఛమైన లైన్
शुद्ध ओळ निवड,స్వచ్ఛమైన లైన్ ఎంపిక
शुद्ध,ప్రక్షాళన
शुद्धीकरण,శుద్దీకరణ
शुद्धता चाचणी,స్వచ్ఛత పరీక్ష
पिरानोमीटर,పైరనోమీటర్
पायरेजोमीटर,పైరెజీమీటర్
पायरेहेलिओमीटर,పైరెహెలియోమీటర్
भात,వరి
पाल्मरोसा,పాల్మరోసా
पाल्मीरा पाम,పామిరా పామ్
पांडानस,పాండనస్
पपई,బొప్పాయి
पॅरा गवत,పారా గడ్డి
अजमोदा (ओवा),పార్స్లీ
"पार्थेनियम, (कॉंग्रेस गवत)","పార్థేనియం, (కాంగ్రెస్ గడ్డి)"
पॅचौली,ప్యాచౌలి
पीच,పీచ్
"मयूर फ्लॉवर, नंदनवन फूल","నెమలి పువ్వు, స్వర్గం పువ్వు"
नाशपाती,పియర్
मोती बाजरी,పెర్ల్ మిల్లెట్
मटार,బటానీలు
पेकन नट,పెకాన్ గింజ
पेनेल,పెన్నెల్
पेपिनो,పెపినో
मिरपूड,మిరియాలు
