Tamil,Assamese
உள் பெருக்கம்,ভিতৰৰ গুণন
உள் புள்ளி,ভিতৰৰ বিন্দু
உள் தயாரிப்பு,ভিতৰৰ উৎপাদন
உள்ளீடு,ইনপুট
உள்ளீடு தரவு,ইনপুট ডাটা
உள்ளீட்டு வாயில்,ইনপুট গেট
உள்ளீடு வெளியீடு பகுப்பாய்வு,ইনপুট আউটপুট বিশ্লেষণ
உள்ளீடு வெளியீடு கட்டுப்பாட்டு அமைப்பு,ইনপুট আউটপুট নিয়ন্ত্ৰণ ব্যৱস্থা
உள்ளீடு வெளியீடு அமைப்பு,ইনপুট আউটপুট ব্যৱস্থা
உள்ளீடு அளவு,ইনপুট পৰিমাণ
உள்ளீடு பதிவு,ইনপুট ৰেজিষ্টাৰ
உள்ளீடு முனையம்,ইনপুট টাৰ্মিনেল
பொறிக்கப்பட்ட வட்டம்,লিপিবদ্ধ বৃত্ত
உடனடி,ক্ষণ
உடனடி,তৎক্ষণাত
உடனடி முடுக்கம்,তৎক্ষণাত ত্বৰণ
சுழற்சியின் உடனடி அச்சு,ঘূৰ্ণনৰ তৎক্ষণাত অক্ষ
உடனடி மையம்,তৎক্ষণাত কেন্দ্ৰ
உடனடி வேகம்,তৎক্ষণাত বেগ
உடனடி தொகுதி,তৎক্ষণাত আয়তন
முழு,পূৰ্ণসংখ্যা
முழு எண் நேரியல் நிரலாக்கம்,পূৰ্ণসংখ্যা ৰৈখিক প্ৰগ্ৰেমিং
ஒருங்கிணைப்பு,সংহতিযোগ্যতা
ஒருங்கிணைந்த,সংহতযোগ্য
ஒருங்கிணைந்த வேறுபாடு சமன்பாடு,সংহত অৱভেদ্য সমীকৰণ
ஒருங்கிணைந்த சமன்பாடு,সংহত সমীকৰণ
ஒருங்கிணைந்த செயல்பாடு,ইন্টিগ্ৰেবল ফাংচন
ஒருங்கிணைந்த,অবিচ্ছেদ্য
ஒருங்கிணைந்த கால்குலஸ்,অবিচ্ছেদ্য কেলকুলাছ
ஒருங்கிணைந்த வளைவு,অখণ্ড বক্ৰ
ஒருங்கிணைந்த களம்,অবিচ্ছেদ্য ডমেইন
ஒருங்கிணைந்த சமன்பாடு,অখণ্ড সমীকৰণ
ஒருங்கிணைந்த எண்,অখণ্ড সংখ্যা
முதல் வகையான ஒருங்கிணைந்த,প্ৰথম ধৰণৰ অবিচ্ছেদ্য
ஒருங்கிணைந்த பிரதிநிதித்துவம்,অবিচ্ছেদ্য প্ৰতিনিধিত্ব
ஒருங்கிணைந்த அடையாளம்,অবিচ্ছেদ্য চিহ্ন
ஒருங்கிணைக்க,সংহত কৰক
ஒருங்கிணைந்த உறிஞ்சுதல் குணகம்,সংহত শোষণ সহগ
ஒருங்கிணைக்கும் காரணி,সংহতিকাৰী কাৰক
ஒருங்கிணைப்பு,সংহতি
வேறுபாடு மூலம் ஒருங்கிணைப்பு,পাৰ্থক্যৰ দ্বাৰা সংহতি
பாகங்கள் மூலம் ஒருங்கிணைப்பு,অংশৰ দ্বাৰা সংহতি
பகுத்தறிவு மூலம் ஒருங்கிணைப்பு,যুক্তিবাদৰ দ্বাৰা সংহতি
மாற்று மூலம் ஒருங்கிணைப்பு,প্ৰতিস্থাপনৰ দ্বাৰা সংহতি
தொடர்ச்சியான குறைப்பு மூலம் ஒருங்கிணைப்பு,ক্ৰমাগত হ্ৰাসৰ দ্বাৰা সংহতি
தொடர் மூலம் ஒருங்கிணைப்பு,শৃংখলা অনুসৰি সংহতি
திசையன் ஒருங்கிணைப்பு,ভেক্টৰৰ সংহতি
ஒரு மூடிய மேற்பரப்பில் ஒருங்கிணைப்பு,বন্ধ পৃষ্ঠৰ ওপৰত সংহতি কৰা
ஒருங்கிணைப்பாளர்,ইন্টিগ্ৰেটৰ
ஒருங்கிணைப்பு கூறு,ইন্টিগ্ৰেটৰ উপাদান
ஒருங்கிணைந்த - வேறுபட்ட சமன்பாடு,integro - অৱভেদ্য সমীকৰণ
இடைமறிக்க,ইন্টাৰচেপ্ট
பரிமாற்றக்கூடிய செயல்பாடு,বিনিময়যোগ্য অপাৰেচন
பரிமாற்றம்,বিনিময় কৰক
வகுப்புகளுக்கு இடையேயான தொடர்பு,আন্তঃশ্ৰেণী সম্পৰ্ক
இடை தொடர்பு,আন্তঃ সম্পৰ্ক
தொடர்பு குணகம்,আন্তঃ সম্পৰ্ক সহগ
ஒன்றுக்கொன்று சார்ந்திருத்தல்,আন্তঃনিৰ্ভৰশীলতা
ஒன்றையொன்று சார்ந்தது,আন্তঃনিৰ্ভৰশীল
ஆர்வம்,সুত
இடைமுகம்,আন্তঃপৃষ্ঠ
இடைமுக கோணம்,আন্তঃপৃষ্ঠীয় কোণ
ஒருங்கிணைந்த,integrand
ஒருங்கிணைக்கப்பட்டது,সংহত
உட்புறம்,অভ্যন্তৰ
உள்துறை கோணம்,অভ্যন্তৰীণ কোণ
உள்துறை பகுதி,অভ্যন্তৰীণ অঞ্চল
உள்துறை களம்,অভ্যন্তৰীণ ডমেইন
உள்துறை உறுப்பு,অভ্যন্তৰীণ উপাদান
ஒரு தொகுப்பின் உட்புறம்,এটা চেটৰ ভিতৰৰ অংশ
உட்புறம் எதிர் கோணம்,অভ্যন্তৰীণ বিপৰীত কোণ
உட்புற கிரகம்,অভ্যন্তৰীণ গ্ৰহ
உள்துறை புள்ளி,অভ্যন্তৰীণ বিন্দু
இடைநிலை,অন্তৰ্বৰ্তী
இடைநிலை புள்ளி,মধ্যৱৰ্তী বিন্দু
இடைநிலை மதிப்பு தேற்றம்,মধ্যৱৰ্তী মূল্য উপপাদ্য
உள் இருவகை,আভ্যন্তৰীণ দ্বিখণ্ড
இடைச்செருகல்,ইন্টাৰপোলেচন
இடைக்கணிப்பு சூத்திரம்,ইন্টাৰপলেচন সূত্ৰ
வெட்டும்,ছেদ কৰা
வெட்டும் வளைவுகள்,ছেদ কৰা বক্ৰ
வெட்டும் கோடுகள்,ছেদ কৰা ৰেখা
குறுக்குவெட்டு,ছেক্সন
வெட்டும் வளைவு,ছেদক বক্ৰ
வளைவுகளின் குறுக்குவெட்டு,বক্ৰৰ ছেদ
தொகுப்புகளின் குறுக்குவெட்டு,গোটৰ ছেদ
இடைவெளி,ব্যৱধান
இடைவெளி மதிப்பீடு,ব্যৱধান অনুমান
இடைவெளி மதிப்பீடு,inteval অনুমান
இடைவெளி நடுப்புள்ளி,ব্যৱধানৰ মধ্যবিন্দু
உள்-தடுப்பு விளைவு,ইন্ট্ৰা-ব্লক ইফেক্ট
உள்வகுப்பு தொடர்பு,আন্তঃশ্ৰেণী সম্পৰ্ক
மாறாத தன்மை,অবিৱৰ্তনশীলতা
மாறாத,অপৰিৱৰ্তিত
மாறாத அமைப்பு,অপৰিৱৰ্তিত ব্যৱস্থা
சரக்கு,বস্তুৰ তালিকা
சரக்கு ஒதுக்கீடு,তথ্য-পাতি আবণ্টন
சரக்கு கட்டுப்பாடு,তথ্য নিয়ন্ত্ৰণ
சரக்கு கட்டுப்பாட்டு மாதிரி,তথ্য নিয়ন্ত্ৰণ আৰ্হি
சரக்கு கட்டுப்பாட்டு அமைப்பு,তথ্য নিয়ন্ত্ৰণ ব্যৱস্থা
சரக்கு சுழற்சி,তথ্য-পাতি চক্ৰ
சரக்கு வைத்திருக்கும் செலவு,ইনভেণ্টৰী ধৰি ৰখা খৰচ
சரக்கு புள்ளி,ইনভেণ্টৰী পইণ্ট
சரக்கு கொள்கை,তথ্য-পাতি নীতি
சரக்கு நிலைமை,তথ্য-পাতিৰ পৰিস্থিতি
தலைகீழ்,বিপৰীতমুখী
தலைகீழ் தொடர்பு,বিপৰীত সম্পৰ্ক
தலைகீழ் செயல்பாடு,বিপৰীত ফলন
தலைகீழ் ஹைபர்போலிக் செயல்பாடு,বিপৰীত হাইপাৰবলিক ফলন
நேர்மாறான விகிதாசார,বিপৰীতভাৱে সমানুপাতিক
தலைகீழ் மேப்பிங்,বিপৰীত মেপিং
தலைகீழ் எண்,বিপৰীত সংখ্যা
மேட்ரிக்ஸின் தலைகீழ்,এটা মেট্ৰিক্সৰ বিপৰীত
தலைகீழ் வரிசைமாற்றம்,বিপৰীত ক্ৰমবিন্যাস
தலைகீழ் விகிதம்,বিপৰীত অনুপাত
தலைகீழ் முக்கோணவியல் செயல்பாடு,বিপৰীত ত্ৰিকোণমিতিক ফলন
தலைகீழ் சூத்திரம்,ওলোটা সূত্ৰ
ஒழுங்கின் தலைகீழ்,ক্ৰমৰ ওলোটা
தலைகீழான அணி,ওলোটাব পৰা মেট্ৰিক্স
தலைகீழான மாற்றம்,ওলোটা ৰূপান্তৰ
பகுத்தறிவற்ற,অযুক্তিকৰ
பகுத்தறிவற்ற சமன்பாடு,অযুক্তিকৰ সমীকৰণ
பகுத்தறிவற்ற வெளிப்பாடு,অযুক্তিকৰ প্ৰকাশ
பகுத்தறிவற்ற எண்,অযুক্তিকৰ সংখ্যা
பகுத்தறிவற்ற வேர்,অযুক্তিকৰ মূল
குறைக்க முடியாதது,অকমাব নোৱাৰা
எரிச்சலூட்டும் திசையன்,ঘূৰ্ণনশীল ভেক্টৰ
எரிச்சலூட்டும் திசையன் செயல்பாடு,ঘূৰ্ণনশীল ভেক্টৰ ফলন
எரிச்சலூட்டும் வேகம்,ঘূৰ্ণনশীল বেগ
சமகோணமானது,সমভুজ
ஐசோகுர்டோசிஸ்,আইসোকুৰ্ট&#39;ছিছ
தனிமைப்படுத்தப்பட்ட அத்தியாவசிய ஒருமைப்பாடு,বিচ্ছিন্ন অপৰিহাৰ্য এককতা
தனிமைப்படுத்தப்பட்ட புள்ளி,বিচ্ছিন্ন বিন্দু
ஐசோமெட்ரிக்,সমমিতি
ஐசோசெல்ஸ் கட்டமைப்பு,isosceles বিন্যাস
மீண்டும் மீண்டும் ஒருங்கிணைந்த,পুনৰাবৃত্তি কৰা অখণ্ড
மீண்டும் மீண்டும் இடைச்செருகல்,পুনৰাবৃত্তিমূলক আন্তঃপ্ৰক্ষেপণ
மறு செய்கை,পুনৰাবৃত্তি
மறு செய்கை சூத்திரம்,পুনৰাবৃত্তি সূত্ৰ
மறுமுறை ஒருங்கிணைப்பு சூத்திரம்,পুনৰাবৃত্তিমূলক সংহতি সূত্ৰ
மீண்டும் செயல்முறை,পুনৰাবৃত্তিমূলক পদ্ধতি
மீண்டும் செய்யும் நுட்பம்,পুনৰাবৃত্তিমূলক কৌশল
ஜேக்கபியன்,জেকবিয়ান
ஜேக்கபியன் தீர்மானிப்பான்,জেকবিয়ান নিৰ্ণায়ক
ஜேக்கபியன் அணி,জেকবিয়ান মেট্ৰিক্স
தொகுப்புகளின் இணைப்பு,গোটসমূহৰ যোগদান
கூட்டு,গাঁঠি
கூட்டு அடர்த்தி செயல்பாடு,সংযোগ ঘনত্বৰ কাৰ্য্য
கூட்டு அதிர்வெண் செயல்பாடு,যৌথ কম্পাঙ্ক কাৰ্য্য
கூட்டு சார்ந்து மாறி,যৌথভাৱে নিৰ্ভৰশীল চলক
கூட்டு நிகழ்தகவு,যৌগিক সম্ভাৱনা
சேரவும் (=தொழிற்சங்கம்),যোগদান কৰক (=ইউনিয়ন)
குதிக்க,জাপ মৰা
ஜம்ப் இடைநிறுத்தம்,জাম্প বিচ্ছিন্নতা
நியாயப்படுத்துதல்,ন্যায্যতা প্ৰদান কৰা
நியாயப்படுத்த,ন্যায্যতা দিয়া
கர்னாக் வரைபடம்,কৰ্ণাউৰ মানচিত্ৰ
கர்னல்,কাৰ্ণেল
மேப்பிங்கின் கர்னல்,মেপিঙৰ কাৰ্ণেল
இயக்கவியல்,গতিবিদ্যা
இயக்க ஆற்றல்,গতিশক্তি
இயக்கவியல்,গতিবিদ্যা
கோல்மோகோரோஃப் ஸ்மிர்னோவ் சோதனை,কলমোগ’ৰফ স্মিৰ্নভ পৰীক্ষা
குரோனெக்கர் டெல்டா,ক্ৰ&#39;নেকাৰ বদ্বীপ
குர்டோசிஸ்,কুৰ্ট&#39;ছিছ
Lagrange இன் செயல்பாடு,লেগ্ৰেঞ্জৰ কাৰ্য্য
Lagrange இன் பெருக்கிகள்,লেগ্ৰেঞ্জৰ বহুগুণক
லேமினா,লেমিনা
லாப்லேஸ் உருமாற்றம்,লেপ্লেচ ৰূপান্তৰ
பெரிய எண்ணிக்கை,বৃহৎ সংখ্যা
மறைந்த வேர் (=பண்பு வேர்),latent root(=বৈশিষ্ট্যমূলক মূল)
பக்கவாட்டு மேற்பரப்பு,পাৰ্শ্বীয় পৃষ্ঠ
லத்தீன் சதுரம்,লেটিন বৰ্গক্ষেত্ৰ
லேடஸ் மலக்குடல்,লেটাছ মলদ্বাৰ
சட்டம்,আইন
வேகங்களைச் சேர்க்கும் சட்டம்,বেগ যোগ কৰাৰ নিয়ম
சேர்க்கை சட்டம்,যোগকৰণৰ নিয়ম
குறைந்த வருவாய் சட்டம்,হ্ৰাস পোৱা লাভৰ নিয়ম
ஈர்ப்பு விதி,মহাকৰ্ষণৰ নিয়ম
குழுக்களுக்கான ஹோமோமார்பிஸத்தின் சட்டம்,গোটৰ বাবে সমৰূপতাৰ নিয়ম
மோதிரங்களுக்கான ஹோமோமார்பிஸத்தின் சட்டம்,আঙঠিৰ বাবে সমৰূপতাৰ নিয়ম
செலவுகளை அதிகரிக்கும் சட்டம்,খৰচ বৃদ্ধিৰ আইন
குறியீடுகளின் சட்டம்,সূচকাংকৰ নিয়ম
செயலற்ற சட்டம்,জড়তাৰ নিয়ম
பெரிய எண்களின் சட்டம்,বৃহৎ সংখ্যাৰ নিয়ম
நிகழ்தகவு சட்டம்,সম্ভাৱনাৰ নিয়ম
சைன்களின் சட்டம்,পাপৰ নিয়ম
அடுக்குகளின் சட்டங்கள்,সূচকৰ নিয়ম
இயக்க விதிகள்,গতিৰ নিয়ম
அடுக்கு,স্তৰ
முன்னணி குணகம்,লিডিং সহগ
முன்னணி மூலைவிட்டம்,লিডিং তিৰ্যক
முன்னணி துணை அணி,লিডিং চাবমেট্ৰিক্স
முன்னணி கால,লিডিং টাৰ্ম
குறைந்தது,সবাতোকৈ কম
குறைந்த பொதுவான பல (LCM),নূন্যতম সাধাৰণ বহুগুণ (LCM)
குறைந்தபட்ச உறுப்பு,নূন্যতম মৌল
குறைந்தபட்ச சதுரம்,নূন্যতম বৰ্গক্ষেত্ৰ
குறைந்தபட்ச மேல் எல்லை,সৰ্বনিম্ন ওপৰৰ সীমা
இடது கோசெட்,বাওঁফালৰ coset
இடது கை,বাওহাতেৰে
இடது கை திருகு,বাওঁহাতৰ স্ক্ৰু
இடது தலைகீழ்,বাওঁফালৰ বিপৰীত
இடது பெருக்கல்,বাওঁফালৰ গুণন
லீப்னிட்ஸ் சூத்திரம்,লেইবনিটজৰ সূত্ৰ
நீளம்,দৈৰ্ঘ্য
லெப்டோகுர்டிக்,লেপটকুৰ্টিক
லெப்டோகுர்டிக் வளைவு,লেপটকুৰ্টিক বক্ৰ
லெப்டோகுர்டோசிஸ்,লেপটকুৰ্ট&#39;ছিছ
நிலை வளைவு,স্তৰৰ বক্ৰ
நம்பிக்கை நிலை,আত্মবিশ্বাসৰ স্তৰ
முக்கியத்துவம் நிலை,তাৎপৰ্য্যৰ স্তৰ
அகராதி ரீதியாக,আভিধানিকভাৱে
அகராதி ஒழுங்கு,অভিধানৰ ক্ৰম
வாய்ப்பு செயல்பாடு,সম্ভাৱনা ফলন
நிகழ்தகவு விகித சோதனை,সম্ভাৱনা অনুপাত পৰীক্ষা
அளவு,সীমা
மட்டுப்படுத்துதல்,সীমিত কৰা
வரம்புக்குட்பட்ட மதிப்பு,সীমিত মূল্য
கட்டுப்படுத்தும் வேகம்,সীমিত বেগ
சராசரி வரம்பு,গড়ত সীমাবদ্ধতা
ஒருங்கிணைப்பின் வரம்பு,সংহতিৰ সীমা
வரிசையின் வரம்பு,ক্ৰমৰ সীমা
வரம்பு புள்ளி (=கிளஸ்டர் புள்ளி),সীমা বিন্দু (=থুপ বিন্দু)
வரம்பு வேகம்,সীমিত বেগ
வரி,ৰেখা
நேரியல்,ৰৈখিক
நேரியல் இயற்கணிதம்,ৰৈখিক বীজগণিতীয়
நேரியல் இயற்கணித சமன்பாடு,ৰৈখিক বীজগণিতীয় সমীকৰণ
நேரியல் தோராயம்,ৰৈখিক আনুমানিককৰণ
நேரியல் அறிகுறி,ৰৈখিক এছিম্পট&#39;ট
நேரியல் குணகம்,ৰৈখিক সহগ
நேரியல் கலவை,ৰৈখিক সংমিশ্ৰণ
நேரியல் கட்டுப்பாடுகள்,ৰৈখিক বাধাসমূহ
நேரியல் சார்பு,ৰৈখিক নিৰ্ভৰশীলতা
நேரியல் வேறுபாடு சமன்பாடு,ৰৈখিক অৱভেদ্য সমীকৰণ
நேரியல் பரிமாணம்,ৰৈখিক মাত্ৰা
நேரியல் சமன்பாடு,ৰৈখিক সমীকৰণ
நேரியல் வடிவம்,ৰৈখিক ৰূপ
நேரியல் பகுதி மாற்றம்,ৰৈখিক ভগ্নাংশ ৰূপান্তৰ
நேரியல் செயல்பாடு,ৰৈখিক ফলন
நேரியல் செயல்பாட்டு,ৰৈখিক কাৰ্য্যকৰী
நேரியல் குழு,ৰৈখিক গোট
நேரியல் சுதந்திரம்,ৰৈখিক স্বাধীনতা
நேரியல் சுயாதீன உறவு,ৰৈখিক স্বাধীন সম্পৰ্ক
நேரியல் சமத்துவமின்மை,ৰৈখিক বৈষম্য
நேரியல் சீரற்ற வேறுபாடு சமன்பாடு,ৰৈখিক অসমতাপূৰ্ণ অৱভেদ্য সমীকৰণ
நேரியல் ஒருங்கிணைந்த சமன்பாடு,ৰৈখিক অখণ্ড সমীকৰণ
நேரியல் இடைச்செருகல்,ৰৈখিক আন্তঃপ্ৰক্ষেপণ
நேரியல் குறைந்தபட்ச சதுர பின்னடைவு பகுப்பாய்வு,ৰৈখিক নূন্যতম বৰ্গ ৰিগ্ৰেছন বিশ্লেষণ
நேர்கோட்டுத்தன்மை,ৰৈখিকতা
நேரியல் சார்ந்தது,ৰৈখিকভাৱে নিৰ্ভৰশীল
நேரியல் சார்பற்றது,ৰৈখিকভাৱে স্বাধীন
நேரியல் மேப்பிங்,ৰৈখিক মেপিং
நேரியல் வரிசை,ৰৈখিক ক্ৰম
நேரியல் வரிசைப்படுத்துதல்,ৰৈখিক ক্ৰমবিন্যাস
நேரியல் நிரலாக்க,ৰৈখিক প্ৰগ্ৰেমিং
நேரியல் நிரலாக்க அல்காரிதம்,ৰৈখিক প্ৰগ্ৰেমিং এলগৰিদম
நேரியல் நிரலாக்க சிக்கல்,ৰৈখিক প্ৰগ্ৰেমিং সমস্যা
நேரியல் பின்னடைவு,ৰৈখিক ৰিগ্ৰেছন
நேரியல் பின்னடைவு குணகம்,ৰৈখিক ৰিগ্ৰেছন সহগ
நேரியல் உறவு,ৰৈখিক সম্পৰ্ক
நேரியல் வெளி (=வெக்டார் ஸ்பேஸ்),ৰৈখিক স্থান (=ভেক্টৰ স্থান)
நேரியல் துணைவெளி,ৰৈখিক উপস্থান
நேரியல் மாற்றம்,ৰৈখিক ৰূপান্তৰ
நேரியல் போக்கு,ৰৈখিক ধাৰা
நேரியல் சார்பற்ற மதிப்பீடு,ৰৈখিক নিৰপেক্ষ অনুমান
நேரியல் வேகம்,ৰৈখিক বেগ
ஒருங்கிணைந்த வரி,ৰেখাৰ অবিচ্ছেদ্য
வெட்டும் கோடு,ছেদক ৰেখা
பின்னடைவு வரி,ৰিগ্ৰেছনৰ ৰেখা
உள்ளூர்மயமாக்கப்பட்ட திசையன்,স্থানীয়কৃত ভেক্টৰ
உள்ளூர் உகந்தது,স্থানীয় অনুকূল
இடம்,locus
பதிவு,কুণ্ডা
மடக்கை,লগাৰিদমিক
மடக்கை துல்லியம்,লগাৰিদমিক সঠিকতা
மடக்கை கணக்கீடு,লগাৰিদমিক গণনা
மடக்கை வளைவு,লগাৰিদমিক বক্ৰ
மடக்கை வழித்தோன்றல்,লগাৰিদমিক ডেৰাইভেটিভ
மடக்கை வேறுபாடு,লগাৰিদমিক পাৰ্থক্য
மடக்கை செயல்பாடு,লগাৰিদমিক ফলন
மடக்கை சராசரி (= வடிவியல் சராசரி),লগাৰিদমিক গড় (=জ্যামিতিক গড়)
மடக்கை இயல்பான பரவல்,লগাৰিদমিক স্বাভাৱিক বিতৰণ
மடக்கை உறவு,লগাৰিদমিক সম্পৰ্ক
மடக்கை அளவுகோல்,লগাৰিদমিক স্কেল
மடக்கை தொடர்,লগাৰিদমিক শৃংখলা
மடக்கை சுழல் (சமகோண சுழல்),লগাৰিদমিক সৰ্পিল (সমকোণীয় সৰ্পিল)
மடக்கை அட்டவணை (=பதிவு அட்டவணை),লগাৰিদমিক টেবুল (=লগ টেবুল)
மடக்கை (பதிவு),লগাৰিদম (log)
தர்க்கம்,তর্ক শাস্ত্র
தர்க்கரீதியாக சமமானது,যুক্তিগতভাৱে সমতুল্য
தளவாட வளைவு,লজিষ্টিক বক্ৰ
lognormal விநியோகம்,lognormal বিতৰণ
தீர்க்கரேகை,দ্ৰাঘিমাংশ
வளைய,খান্দৰি
லாட்டரி,লটাৰী
கீழ் பட்டை,তলৰ বাৰ
குறைந்த எல்லை,নিম্ন সীমা
கீழ் ரீமான் ஒருங்கிணைந்த,নিম্ন Riemann অখণ্ড
குறைந்த தொகை,কম যোগফল
கீழ் முக்கோண அணி,তলৰ ত্ৰিকোণীয় মেট্ৰিক্স
மெக்லாரின் விரிவாக்கம்,মেকল’ৰিনৰ সম্প্ৰসাৰণ
மந்திர எண்,যাদু সংখ্যা
மந்திர சதுரம்,যাদু বৰ্গক্ষেত্ৰ
அளவு வரம்பு (=வரையறுக்கும் அளவு),মাত্ৰা সীমা (=সীমিত পৰিমাণ)
அனுப்பப்பட்ட கேள்வித்தாள்,মেইল কৰা প্ৰশ্নাৱলী
அஞ்சல் ஆய்வு,মেইল জৰীপ
பிரதான (மேல் எல்லை),majorant (উপৰ সীমা)
பெரிய வில்,মুখ্য চাপ
பெரிதாக்கப்பட்ட தொகுப்பு,majorised ছেট
பல மதிப்புமிக்க செயல்பாடு,বহুতো মূল্যৱান কাৰ্য্য
வரைபடம்,মানচিত্ৰ
தொகுப்பில் வரைபடம்,চেটটোত মেপ কৰক
ஒரு தொகுப்பின் மேப்பிங்,এটা গোটৰ মেপিং
விளிம்பு நிகழ்தகவு,প্ৰান্তীয় সম্ভাৱনা
கணித பகுப்பாய்வு,গাণিতিক বিশ্লেষণ
கணித வாதம்,গাণিতিক যুক্তি
கணித மையம்,গাণিতিক কেন্দ্ৰ
கணித சிக்கலானது,গাণিতিক জটিলতা
கணித பொருளாதாரம்,গাণিতিক অৰ্থনীতি
கணித எதிர்பார்ப்பு,গাণিতিক প্ৰত্যাশা
கணித வடிவம்,গাণিতিক ৰূপ
கணித உருவாக்கம்,গাণিতিক প্ৰণয়ন
கணித அடையாளம்,গাণিতিক পৰিচয়
கணித தர்க்கம்,গাণিতিক যুক্তি
கணித மாதிரி,গাণিতিক আৰ্হি
கணிதக் கருத்து,গাণিতিক ধাৰণা
அணி digonalization,মেট্ৰিক্স ডাইগনালাইজেচন
அணி தலைகீழ்,মেট্ৰিক্স বিপৰীত
அணி தலைகீழ்,মেট্ৰিক্স ওলোটা
அணி மறுசெயல் முறை,মেট্ৰিক্স পুনৰাবৃত্তিমূলক পদ্ধতি
அணி முறை,মেট্ৰিক্স পদ্ধতি
அணி பெருக்கல்,মেট্ৰিক্স গুণন
மாறிலிகளின் அணி,ধ্ৰুৱকসমূহৰ মেট্ৰিক্স
செயல்திறன் அணி,ফলপ্ৰসূতাৰ মেট্ৰিক্স
மேட்ரிக்ஸ் ஆபரேட்டர்,মেট্ৰিক্স অপাৰেটৰ
அணி பல்லுறுப்புக்கோவை,মেট্ৰিক্স বহুপদ
அணி அச்சிடுதல்,মেট্ৰিক্স প্ৰিন্টিং
அணி தயாரிப்பு,মেট্ৰিক্স উৎপাদন
அதிகபட்சம்,সৰ্বাধিক কৰা হৈছে
அதிகபட்சம்,নিচেই সৰহ ভাগ
அதிகபட்ச முழுமையான மதிப்பு,সৰ্বোচ্চ নিৰপেক্ষ মান
அதிகபட்ச F- விகிதம்,সৰ্বোচ্চ F-অনুপাত
அதிகபட்ச வாய்ப்பு,সৰ্বোচ্চ সম্ভাৱনা
அதிகபட்சம்,maxmin
அதிகபட்ச அளவுகோல்,maxmin মাপকাঠী
ஒரு செயல்பாட்டின் அதிகபட்சம்,এটা ফাংচনৰ সৰ্বোচ্চ
மேக்ஸ்வெல்-போல்ட்ஸ்மேன் புள்ளிவிவரங்கள்,মেক্সৱেল-বল্টজমেনৰ পৰিসংখ্যা
விலகல் என்று பொருள்,গড় বিচ্যুতি
சதுர விலகல் என்று பொருள்,গড় বৰ্গ বিচ্যুতি
சதுரப் பிழை என்று பொருள்,গড় বৰ্গ ভুল
சராசரி மதிப்பு,গড় মূল্য
சராசரி மதிப்பு தேற்றம்,গড় মূল্য উপপাদ্য
குர்டோசிஸின் அளவுகோல்,কুৰ্ট&#39;ছিছৰ পৰিমাপ
சராசரி,মধ্যমীয়া
சராசரி மையம்,মধ্যম কেন্দ্ৰ
மீசோகர்டிக் வளைவு,mesokurtic বক্ৰ
மீசோகுர்டோசிஸ்,mesokurtosis
செய்தி,বাৰ্তা
முறை,প্রণালী
நீக்கும் முறை,নিষ্কাশনৰ পদ্ধতি
தலைகீழ் முறை,ওলোটা পদ্ধতি
மறு செய்கை முறை,পুনৰাবৃত্তিৰ পদ্ধতি
குறைந்தபட்ச சதுர முறை,নূন্যতম বৰ্গৰ পদ্ধতি
தருணங்களின் முறை,ক্ষণৰ পদ্ধতি
ஒத்த முக்கோணங்களின் முறை,একেধৰণৰ ত্ৰিভুজৰ পদ্ধতি
செங்குத்தான வம்சாவளியின் முறை,ঠেকতম অৱতৰণৰ পদ্ধতি
கூட்டு முறை,যোগফলৰ পদ্ধতি
தீர்மானிக்கப்படாத குணகத்தின் முறை,অনিৰ্দিষ্ট সহগ পদ্ধতি
மெட்ரிக் இடம்,মেট্ৰিক স্থান
மெட்ரிக் அமைப்பு,মেট্ৰিক ব্যৱস্থা
மெட்ரிக் அலகு,মেট্ৰিক একক
நுண் கோட்பாடு,মাইক্ৰ’ তত্ত্ব
நடுத்தர,মাজ
நடுத்தர கால,মধ্যকালীন কাৰ্যকাল
நடுத்தர புள்ளி,মিড পইণ্ট
நடுப்புள்ளி சூத்திரம்,মিড পইণ্ট সূত্ৰ
குறைந்தபட்ச பல்லுறுப்புக்கோவை,নূন্যতম বহুপদ
குறைந்தபட்ச கொள்கை,minimax নীতি
குறைந்தபட்சம்,নূন্যতম
குறைந்தபட்ச புள்ளி (வளைவு),নূন্যতম বিন্দু (বক্ৰৰ)
குறைந்தபட்ச பல்லுறுப்புக்கோவை,নূন্যতম বহুপদ
ஒரு செயல்பாட்டின் நிமிடம்,এটা ফাংচনৰ min
சிறிய வில்,ক্ষুদ্ৰ চাপ
சிறிய அச்சு,ক্ষুদ্ৰ অক্ষ
சிறுமைப்படுத்தப்பட்ட துணைக்குழு,ক্ষুদ্ৰকৃত উপগোট
கழித்தல்,বিয়োগ
கழித்தல் அடையாளம்,বিয়োগ চিহ্ন
கலப்பு பின்னம்,মিশ্ৰিত ভগ্নাংশ
கலப்பு உத்தி,মিশ্ৰিত কৌশল
முறை,ধৰণ
மாடுலஸ்,মডুলাছ
ஒரு கலப்பு எண்ணின் மாடுலஸ்,এটা জটিল সংখ্যাৰ মডুলাছ
கணம்,মুহূৰ্ত
கணம் உருவாக்கும் செயல்பாடு,মুহূৰ্ত সৃষ্টিকাৰী ফলন
ஒரு சக்தியின் தருணம்,এটা বলৰ মুহূৰ্ত
