Kannada,Marathi
ತಾರ್ಕಿಕ ಕಾರ್ಯಾಚರಣೆ,तार्किक ऑपरेशन
ತಾರ್ಕಿಕ ಆಪರೇಟರ್,लॉजिकल ऑपरेटर
ತಾರ್ಕಿಕ ಸಂಬಂಧ,तार्किक संबंध
ತಾರ್ಕಿಕ ಯೋಜನೆ,तार्किक योजना
ತಾರ್ಕಿಕ ಚಿಹ್ನೆ,तार्किक चिन्ह
ತಾರ್ಕಿಕ ಪ್ರಕಾರ,तार्किक प्रकार
ತಾರ್ಕಿಕ ಮೌಲ್ಯ,तार्किक मूल्य
ತಾರ್ಕಿಕ ವೇರಿಯಬಲ್,लॉजिकल व्हेरिएबल
ಮುಂದೆ ನೋಡಿ ಒಯ್ಯಿರಿ,पुढे पहा वाहून
ಮುಂದೆ ನೋಡಿ,सेट पुढे पहा
ಮೇಲೆ ನೋಡು,वर बघ
ಲೂಪ್,पळवाट
ಲೂಪ್ ನಿಯಂತ್ರಣ,पळवाट नियंत्रण
ಲೂಪ್ ಆರಂಭಿಸುವಿಕೆ,लूप आरंभ करणे
ಲೂಪ್ ಮಾರ್ಪಾಡು,लूप सुधारणा
ಲೂಪ್ ನೆಟ್ವರ್ಕ್,लूप नेटवर्क
ಲೂಪ್ ಪ್ರಾರಂಭ,पळवाट सुरू
ಲೂಪ್ ಮುಕ್ತಾಯ,लूप समाप्ती
ಲೂಪ್-ಬ್ಯಾಕ್ ಪರೀಕ್ಷೆ,लूप-बॅक चाचणी
ಸಡಿಲವಾಗಿ ಜೋಡಿಸಲಾಗಿದೆ,सैलपणे जोडलेले
ನಷ್ಟವಿಲ್ಲದ ಸಂಕೋಚನ,दोषरहित कॉम्प्रेशन
ನಷ್ಟದ ಸಂಕೋಚನ,हानीकारक कॉम्प्रेशन
ಕಡಿಮೆ ಬೈಟ್,कमी बाइट
ಕಡಿಮೆ ಮಟ್ಟದ ಭಾಷೆ,निम्न पातळीची भाषा
ಕಡಿಮೆ ಪಾಸ್ ಫಿಲ್ಟರ್,कमी पास फिल्टर
"ಕೆಳಗಿನ ಸರಹದ್ದು, ಎಲ್ಲೆ",कमी बंधन
ಮ್ಯಾಕ್ ಪ್ರೋಟೋಕಾಲ್ (ಮಧ್ಯಮ ಪ್ರವೇಶ ನಿಯಂತ್ರಣ),मॅक प्रोटोकॉल (मध्यम प्रवेश नियंत्रण)
ಯಂತ್ರ,मशीन
ಯಂತ್ರದ ವಿಳಾಸ,मशीन पत्ता
ಯಂತ್ರ ಕೋಡ್,मशीन कोड
ಯಂತ್ರ ಚಕ್ರ,मशीन सायकल
ಯಂತ್ರ ಅವಲಂಬಿತ ಭಾಷೆ,मशीनवर अवलंबून असलेली भाषा
ಯಂತ್ರ ಅವಲಂಬಿತ ಸಾಫ್ಟ್‌ವೇರ್,मशीनवर अवलंबून असलेले सॉफ्टवेअर
ಯಂತ್ರ ದೋಷ,मशीन त्रुटी
ಯಂತ್ರ ನಿಷ್ಕ್ರಿಯ ಸಮಯ,मशीन निष्क्रिय वेळ
ಯಂತ್ರ ಸ್ವತಂತ್ರ ಭಾಷೆ,मशीन स्वतंत्र भाषा
ಯಂತ್ರ ಸೂಚನೆ,मशीन सूचना
ಯಂತ್ರ ಬುದ್ಧಿವಂತಿಕೆ,मशीन बुद्धिमत्ता
ಯಂತ್ರ ಭಾಷೆ,मशीन भाषा
ಯಂತ್ರ ಕಲಿಕೆ,मशीन लर्निंग
ಯಂತ್ರ ಕಾರ್ಯಾಚರಣೆ,मशीन ऑपरेशन
ಯಂತ್ರ ಆಧಾರಿತ ಭಾಷೆ,मशीन ओरिएंटेड भाषा
ಯಂತ್ರ ಚಾಲನೆ,मशीन चालवणे
ಯಂತ್ರ ಸಿಮ್ಯುಲೇಶನ್,मशीन सिम्युलेशन
ಯಂತ್ರ ಹಾಳಾದ ಸಮಯ,मशीनचा वेळ खराब झाला
ಯಂತ್ರ ಅನುವಾದ,मशीन भाषांतर
ಯಂತ್ರ ಪದ,मशीन शब्द
ಮ್ಯಾಕ್ರೋ (=ಮ್ಯಾಕ್ರೋ ಸೂಚನೆ),मॅक्रो (= मॅक्रो सूचना)
ಮ್ಯಾಕ್ರೋ ಆರ್ಗ್ಯುಮೆಂಟ್,मॅक्रो युक्तिवाद
ಮ್ಯಾಕ್ರೋ ಅಸೆಂಬ್ಲಿ ಕಾರ್ಯಕ್ರಮ,मॅक्रो असेंब्ली प्रोग्राम
ಮ್ಯಾಕ್ರೋ ಕರೆ,मॅक्रो कॉल
ಮ್ಯಾಕ್ರೋ ಕೋಡ್,मॅक्रो कोड
ಮ್ಯಾಕ್ರೋ ಆಜ್ಞೆ,मॅक्रो कमांड
ಮ್ಯಾಕ್ರೋ ಘೋಷಣೆ,मॅक्रो घोषणा
ಮ್ಯಾಕ್ರೋ ವ್ಯಾಖ್ಯಾನ,मॅक्रो व्याख्या
ಮ್ಯಾಕ್ರೋ ಫ್ಲೋ ಚಾರ್ಟ್,मॅक्रो फ्लो चार्ट
ಮ್ಯಾಕ್ರೋ ಜನರೇಟರ್,मॅक्रो जनरेटर
ಮ್ಯಾಕ್ರೋ ಸೂಚನೆ,मॅक्रो सूचना
ಮ್ಯಾಕ್ರೋ ಭಾಷೆ,मॅक्रो भाषा
ಮ್ಯಾಕ್ರೋ ಲೈಬ್ರರಿ,मॅक्रो लायब्ररी
ಮ್ಯಾಕ್ರೋ ಪ್ಯಾರಾಮೀಟರ್,मॅक्रो पॅरामीटर
ಮ್ಯಾಕ್ರೋ ಸಂಸ್ಕರಣೆ,मॅक्रो प्रक्रिया
ಮ್ಯಾಕ್ರೋ ಪ್ರೊಸೆಸರ್,मॅक्रो प्रोसेसर
ಮ್ಯಾಕ್ರೋ ಪ್ರೋಗ್ರಾಮಿಂಗ್,मॅक्रो प्रोग्रामिंग
ಮ್ಯಾಕ್ರೋ ಮಾದರಿ,मॅक्रो प्रोटोटाइप
ಮ್ಯಾಕ್ರೋ-ಕೋಡಿಂಗ್,मॅक्रो-कोडिंग
ಮ್ಯಾಗಬೈಟ್ (MB),मॅगाबाइट (MB)
ಮ್ಯಾಜಿಕ್ ಪಾತ್ರ,जादूचे पात्र
ಮ್ಯಾಜಿಕ್ ಸಂಖ್ಯೆ,जादूची संख्या
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಬಬಲ್ ಮೆಮೊರಿ,चुंबकीय बबल मेमरी
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕಾರ್ಡ್,चुंबकीय कार्ड
ಕಾಂತೀಯ ಕೋಶ,चुंबकीय सेल
ಕಾಂತೀಯ ಪಾತ್ರ,चुंबकीय वर्ण
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕೋರ್ ಸಂಗ್ರಹಣೆ,चुंबकीय कोर स्टोरेज
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್,चुंबकीय डिस्क
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್ ವಿಳಾಸ,चुंबकीय डिस्क पत्ता
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್ ಮೆಮೊರಿ,चुंबकीय डिस्क मेमरी
ಕಾಂತೀಯ ಡ್ರಮ್,चुंबकीय ड्रम
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಎನ್ಕೋಡಿಂಗ್,चुंबकीय एन्कोडिंग
ಕಾಂತೀಯ ತಲೆ,चुंबकीय डोके
ಕಾಂತೀಯ ಶಾಯಿ,चुंबकीय शाई
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಇಂಕ್ ಕ್ಯಾರೆಕ್ಟರ್ ರೆಕಗ್ನಿಷನ್ (MICR),चुंबकीय शाई वर्ण ओळख (MICR)
ಕಾಂತೀಯ ಮಾಧ್ಯಮ,चुंबकीय माध्यम
ಕಾಂತೀಯ ಓದುವಿಕೆ,चुंबकीय वाचन
ಮ್ಯಾಗ್ನೆಟಿಕ್ ರೆಕಾರ್ಡಿಂಗ್,चुंबकीय रेकॉर्डिंग
ಕಾಂತೀಯ ಸಂಗ್ರಹ,चुंबकीय संचयन
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಸ್ಟ್ರಿಪ್,चुंबकीय पट्टी
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್,चुंबकीय टेप
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಕಾರ್ಟ್ರಿಡ್ಜ್,चुंबकीय टेप काडतूस
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಡ್ರೈವ್,चुंबकीय टेप ड्राइव्ह
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಹೆಡರ್,चुंबकीय टेप शीर्षलेख
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಲೈಬ್ರರಿಯನ್,चुंबकीय टेप ग्रंथपाल
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಸಾರಿಗೆ,चुंबकीय टेप वाहतूक
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಘಟಕ,चुंबकीय टेप युनिट
ಮ್ಯಾಗ್ನೆಟಿಕ್ ತೆಳುವಾದ ಫಿಲ್ಮ್,चुंबकीय पातळ फिल्म
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟ್ರ್ಯಾಕ್,चुंबकीय ट्रॅक
ಮ್ಯಾಗ್ನೆಟೋ ಆಪ್ಟಿಕ್ ಸಂಗ್ರಹಣೆ,मॅग्नेटो ऑप्टिक स्टोरेज
ಮ್ಯಾಗ್ನೆಟೋಗ್ರಾಫಿಕ್ ಪ್ರಿಂಟರ್,मॅग्नेटोग्राफिक प्रिंटर
ಮ್ಯಾಗ್ನೆಟೋಸ್ಟ್ರಿಕ್ಷನ್,मॅग्नेटोस्ट्रक्शन
ಮ್ಯಾಗ್ನೆಟೋಸ್ಟ್ರಿಕ್ಟಿವ್ ಟ್ಯಾಬ್ಲೆಟ್,चुंबकीय प्रतिबंधात्मक टॅब्लेट
ಮೇಲ್ ಬಾಕ್ಸ್,मेल बॉक्स
ಮೇಲ್ ವಿಲೀನ,मेल विलीनीकरण
ಮುಖ್ಯ ನಿಯಂತ್ರಣ ಘಟಕ,मुख्य नियंत्रण युनिट
ಮುಖ್ಯ ಚೌಕಟ್ಟು,मुख्य चौकट
ಮುಖ್ಯ ಚೌಕಟ್ಟಿನ ವ್ಯವಸ್ಥೆ,मुख्य फ्रेम सिस्टम
ಮುಖ್ಯ ಸ್ಮರಣೆ,मुख्य स्मृती
ಮುಖ್ಯ ಕಾರ್ಯಕ್ರಮ,मुख्य कार्यक्रम
ಮುಖ್ಯ ಸಂಗ್ರಹಣೆ,मुख्य स्टोरेज
ಮುಖ್ಯ ಸ್ವಿಚ್,मुख्य स्विच
ನಿರ್ವಹಣೆ,देखभाल
ನಿರ್ವಹಣೆ ಫಲಕ,देखभाल पॅनेल
ನಿರ್ವಹಣೆ ಸಮಯ,देखभाल वेळ
ಪ್ರಮುಖ ಚಕ್ರ,प्रमुख चक्र
ಪ್ರಮುಖ ಸಾಧನ,प्रमुख साधन
ಪ್ರಮುಖ ಕೀ,प्रमुख की
ಪ್ರಮುಖ ರಾಜ್ಯ,प्रमुख राज्य
ಪ್ರಮುಖ ರಚನೆ,प्रमुख रचना
ಪ್ರಮುಖ ಕಾರ್ಯ,प्रमुख कार्य
ಬಹುಪಾಲು ಅಂಶ,बहुसंख्य घटक
ಬಹುಪಾಲು ಗೇಟ್,बहुसंख्य गेट
ಬಹುಪಾಲು ಕಾರ್ಯಾಚರಣೆ,बहुसंख्य ऑपरेशन
ಮೇಕ್ಅಪ್ ಸಮಯ,मेकअप वेळ
ಅಸಮರ್ಪಕ ದಿನಚರಿ,खराब कार्य दिनचर्या
ನಿರ್ವಹಣೆ ಅಭಿವೃದ್ಧಿ,व्यवस्थापन विकास
ನಿರ್ವಹಣಾ ಮಾಹಿತಿ ವ್ಯವಸ್ಥೆ (MIS),व्यवस्थापन माहिती प्रणाली (MIS)
ನಿರ್ವಹಣೆ ವಿಜ್ಞಾನ,व्यवस्थापन विज्ञान
ಮ್ಯಾಂಚೆಸ್ಟರ್ ಕೋಡಿಂಗ್,मँचेस्टर कोडिंग
ಮ್ಯಾನಿಫೋಲ್ಡಿಂಗ್,मॅनिफोल्डिंग
ಕುಶಲತೆಯಿಂದ ಕೂಡಿದ ವೇರಿಯಬಲ್,फेरफार केलेले चल
ಮ್ಯಾನಿಪುಲೇಟಿಂಗ್ ಇಂಡೆಕ್ಸಿಂಗ್,अनुक्रमणिका हाताळणे
ಮನುಷ್ಯ-ಯಂತ್ರ ಸಿಮ್ಯುಲೇಶನ್,मनुष्य-मशीन सिम्युलेशन
ಹಸ್ತಚಾಲಿತ ವಿಳಾಸ ಸ್ವಿಚ್,मॅन्युअल पत्ता स्विच
ಹಸ್ತಚಾಲಿತ ವಿಶ್ಲೇಷಣೆ,मॅन्युअल विश्लेषण
ಹಸ್ತಚಾಲಿತ ಉತ್ತರ,मॅन्युअल उत्तर देणे
ಹಸ್ತಚಾಲಿತ ಪ್ರವೇಶ,मॅन्युअल एंट्री
ಹಸ್ತಚಾಲಿತ ವಿನಿಮಯ,मॅन्युअल एक्सचेंज
ಹಸ್ತಚಾಲಿತ ಇನ್ಪುಟ್,मॅन्युअल इनपुट
ಹಸ್ತಚಾಲಿತ ಕಾರ್ಯಾಚರಣೆ,मॅन्युअल ऑपरेशन
ಹಲವು ಸಂಬಂಧಗಳು,अनेक ते अनेक संबंध
ಅನೇಕ ಒಂದು ಡಿಕೋಡರ್,अनेक ते एक डीकोडर
ನಕ್ಷೆ ವಿಧಾನ,नकाशा पद्धत
ಮ್ಯಾಪಿಂಗ್,मॅपिंग
ಅಂಚು,समास
ಅಂಚು ದೋಷ,मार्जिन त्रुटी
ಕನಿಷ್ಠ ಪರಿಶೀಲನೆ,किरकोळ तपासणी
ಕನಿಷ್ಠ ಪರೀಕ್ಷೆ,किरकोळ चाचणी
ಗುರುತು ಪತ್ತೆ,चिन्ह ओळख
ಮಾರ್ಕ್ ಓದುವಿಕೆ,वाचन चिन्हांकित करा
ಗುರುತು ಸ್ಕ್ಯಾನಿಂಗ್,मार्क स्कॅनिंग
ಗುರುತು ಅರ್ಥ,चिन्हांकित अर्थ
ಮಾರ್ಕರ್,मार्कर
ಗುರುತು ಹಾಕುವುದು,चिन्हांकित करणे
ಗುರುತು ತರಂಗ,चिन्हांकित लहर
ಮಾರ್ಕೊವ್ ಸರಣಿ,मार्कोव्ह साखळी
ಮಾರ್ಕೊವ್ ಮೂಲ,मार्कोव्ह स्त्रोत
ಮಾರ್ಕ್-ಅಪ್ ಭಾಷೆ,मार्क-अप भाषा
ಮೇಸರ್,मासेर
ಮೇಸರ್,मासेर
ಮುಖವಾಡ,मुखवटा
ಮುಖವಾಡ ಬಿಟ್,मास्क बिट
ಮಾಸ್ಕ್ ಪ್ರೊಗ್ರಾಮೆಬಲ್ ಸಾಧನ,मास्क प्रोग्राम करण्यायोग्य डिव्हाइस
ಮಾಸ್ಕ್ ರಿಜಿಸ್ಟರ್,मास्क रजिस्टर
ಮುಖವಾಡದ ROM,मुखवटा घातलेला रॉम
ಮರೆಮಾಚುವಿಕೆ,मुखवटा
ಸಾಮೂಹಿಕ ಡೇಟಾ,वस्तुमान डेटा
ಸಾಮೂಹಿಕ ಸ್ಮರಣೆ,वस्तुमान मेमरी
ಬೃಹತ್ ಸಮಾನಾಂತರ,मोठ्या प्रमाणात समांतर
ಮಾಸ್ಟರ್,मास्टर
ಮಾಸ್ಟರ್ ಕಾರ್ಡ್,मास्टर कार्ड
ಮಾಸ್ಟರ್ ಗಡಿಯಾರ,मास्टर घड्याळ
ಮಾಸ್ಟರ್ ಕನ್ಸೋಲ್,मास्टर कन्सोल
ಮಾಸ್ಟರ್ ಡೇಟಾ,मास्टर डेटा
ಮಾಸ್ಟರ್ ರೇಖಾಚಿತ್ರ,मुख्य आकृती
ಮಾಸ್ಟರ್ ಫೈಲ್,मास्टर फाइल
ಮಾಸ್ಟರ್ ಗುಂಪು,मुख्य गट
ಮುಖ್ಯ ಕೀ,गुरुकिल्ली
ಮಾಸ್ಟರ್ ಲೈಬ್ರರಿ ಟೇಪ್,मास्टर लायब्ररी टेप
ಮಾಸ್ಟರ್ ಪ್ರೊಸೆಸರ್,मास्टर प्रोसेसर
ಮಾಸ್ಟರ್ ಪ್ರೋಗ್ರಾಂ,मास्टर प्रोग्राम
ಮಾಸ್ಟರ್ ನಿಲ್ದಾಣ,मास्टर स्टेशन
ಮಾಸ್ಟರ್ ಟೇಪ್,मास्टर टेप
ಮಾಸ್ಟರ್ ಟರ್ಮಿನಲ್,मास्टर टर्मिनल
ಮಾಸ್ಟರ್/ಸ್ಲೇವ್ ಸಾಧನ,मास्टर/स्लेव्ह डिव्हाइस
ಮಾಸ್ಟರ್ / ಗುಲಾಮರ ವ್ಯವಸ್ಥೆ,मास्टर / गुलाम प्रणाली
ಹೊಂದಾಣಿಕೆ,जुळवा
ಹೊಂದಾಣಿಕೆಗೆ,जुळणारे
ಗಣಿತ ಪ್ರೋಗ್ರಾಮಿಂಗ್,गणितीय प्रोग्रामिंग
ಗಣಿತದ ಸಿಮ್ಯುಲೇಶನ್,गणितीय अनुकरण
ಮ್ಯಾಟ್ರಿಕ್ಸ್,मॅट्रिक्स
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪ್ರಿಂಟರ್,मॅट्रिक्स प्रिंटर
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಸ್ವಿಚ್,मॅट्रिक्स स्विच
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಟೇಬಲ್,मॅट्रिक्स सारणी
ಮ್ಯಾಕ್ಸಿ ಕಂಪ್ಯೂಟರ್,मॅक्सी संगणक
ಮ್ಯಾಕ್ಸಿಕಂಪ್ಯೂಟರ್,कमाल संगणक
ಗರಿಷ್ಠ ಅಂಶ,जास्तीत जास्त घटक
ಗರಿಷ್ಠ ಅವಧಿ (ಪ್ರಮಾಣಿತ ಮೊತ್ತ),कमाल मुदत (मानक बेरीज टर्म)
ಮ್ಯಾಕ್ಸ್ವೆಲ್ ಡೀಮನ್,मॅक्सवेल डिमन
ಅರ್ಥ,मीन
ದುರಸ್ತಿ ಸಮಯ ಎಂದರ್ಥ,म्हणजे दुरुस्तीची वेळ
ವೈಫಲ್ಯದ ನಡುವಿನ ಸರಾಸರಿ ಸಮಯ (MTBF),अयशस्वी दरम्यानचा वेळ (MTBF)
ವೈಫಲ್ಯದ ನಡುವಿನ ಸರಾಸರಿ ಸಮಯ (MTBF),अयशस्वी दरम्यानचा वेळ (MTBF)
ವೈಫಲ್ಯದ ಸಮಯ ಎಂದರ್ಥ,म्हणजे अपयशाची वेळ
ದುರಸ್ತಿ ಮಾಡುವ ಸಮಯ ಎಂದರ್ಥ,दुरुस्तीसाठी वेळ
ದುರಸ್ತಿ ಮಾಡಲು ಸರಾಸರಿ ಸಮಯ (MTTR),दुरुस्तीची वेळ (MTTR)
ಮಧ್ಯಮ ಪ್ರಮಾಣದ ಏಕೀಕರಣ (MSI),मध्यम प्रमाणात एकत्रीकरण (MSI)
ಮಧ್ಯಮ ಪ್ರಮಾಣದ ಏಕೀಕರಣ (MSI),मध्यम प्रमाणात एकत्रीकरण (MSI)
ಮಧ್ಯಮ ಅವಧಿಯ ಶೇಖರಣಾ ಸಾಧನ,मध्यम मुदतीचे स्टोरेज डिव्हाइस
ಮೆಗಾಬಿಟ್ ಪ್ರತಿ ಸೆಕೆಂಡಿಗೆ (MB Ps),मेगाबिट प्रति सेकंद (MB Ps)
ಸದಸ್ಯ ವಸ್ತು,सदस्य ऑब्जेक्ट
ಸದಸ್ಯ ದಾಖಲೆ,सदस्य रेकॉर्ड
ಸ್ಮರಣೆ,स्मृती
ಮೆಮೊರಿ ಅರೇ,मेमरी अॅरे
ಮೆಮೊರಿ ಬ್ಯಾಂಕ್,मेमरी बँक
ಮೆಮೊರಿ ಬಫರ್ ರಿಜಿಸ್ಟರ್,मेमरी बफर रजिस्टर
ಮೆಮೊರಿ ಬಸ್,मेमरी बस
ಮೆಮೊರಿ ಕಾರ್ಡ್,मेमरी कार्ड
ಮೆಮೊರಿ ಕೋಶ,मेमरी सेल
ಮೆಮೊರಿ ಸಂಕೋಚನ,मेमरी कॉम्पॅक्शन
ಮೆಮೊರಿ ಕೋರ್,मेमरी कोर
ಮೆಮೊರಿ ಚಕ್ರ,स्मृती चक्र
ಮೆಮೊರಿ ಡೇಟಾ ರಿಜಿಸ್ಟರ್,मेमरी डेटा रजिस्टर
ಮೆಮೊರಿ ಡಂಪ್,मेमरी डंप
ಮೆಮೊರಿ ವಿನಿಮಯ,मेमरी एक्सचेंज
ಮೆಮೊರಿ ಕ್ರಮಾನುಗತ,मेमरी पदानुक्रम
ಮೆಮೊರಿ ಸೂಚನೆ,मेमरी सूचना
ಮೆಮೊರಿ ನಿರ್ವಹಣೆ,मेमरी व्यवस्थापन
ಮೆಮೊರಿ ನಕ್ಷೆ,मेमरी नकाशा
ಮೆಮೊರಿ ಮ್ಯಾಪ್ ಮಾಡಲಾದ I/O,मेमरी मॅप केलेले I/O
ಮೆಮೊರಿ ಮಾದರಿ,मेमरी मॉडेल
ಮೆಮೊರಿ ಮಾಡ್ಯೂಲ್,मेमरी मॉड्यूल
ಮೆಮೊರಿ ಪಾಯಿಂಟರ್ ರಿಜಿಸ್ಟರ್,मेमरी पॉइंटर रजिस्टर
ನೆನಪಿನ ಶಕ್ತಿ,स्मृती शक्ती
ಮೆಮೊರಿ ರಕ್ಷಣೆ,मेमरी संरक्षण
ಮೆಮೊರಿ ಉಲ್ಲೇಖ ಸೂಚನೆ,मेमरी संदर्भ सूचना
ಮೆಮೊರಿ ರೆಸಿಡೆಂಟ್ ಪ್ರೋಗ್ರಾಂ,मेमरी निवासी कार्यक्रम
ಮೆಮೊರಿ ಘಟಕ,मेमरी युनिट
ಮೆನು,मेनू
ಮೆನು ಬಾರ್,मेनू बार
ಮೆನು ಡ್ರೈವ್,मेनू ड्राइव्ह
ಮೆನು ಆಯ್ಕೆ,मेनू निवड
ಮೆನು-ಚಾಲಿತ ಪ್ರೋಗ್ರಾಂ,मेनू-चालित कार्यक्रम
ವಿಲೀನಗೊಳ್ಳಲು,विलीन
ವಿನಿಮಯ ರೀತಿಯ ವಿಲೀನ,एक्सचेंज क्रमवारी विलीन करा
ವಿಲೀನ ರೀತಿಯ,क्रमवारी विलीन करा
ವಿಲೀನಗೊಳಿಸಲಾಗುತ್ತಿದೆ,विलीन करणे
ಜಾಲರಿ ಜಾಲ,जाळी नेटवर्क
ಸಂದೇಶ ಕಳುಹಿಸುವಿಕೆ,मेसेजिंग
ಸಂದೇಶ,संदेश
ಸಂದೇಶ ದೃಢೀಕರಣ,संदेश प्रमाणीकरण
ಸಂದೇಶ ಪೆಟ್ಟಿಗೆ,संदेश बॉक्स
ಸಂದೇಶ ಸರ್ಕ್ಯೂಟ್,संदेश सर्किट
ಸಂದೇಶ ಸ್ವರೂಪ,संदेश स्वरूप
ಸಂದೇಶದ ಹೆಡರ್,संदेश शीर्षलेख
ಸಂದೇಶ ಮೋಡ್,संदेश मोड
ಸಂದೇಶ ರವಾನೆ,संदेश जात आहे
ಸಂದೇಶ ಪೋಲಿಂಗ್,संदेश मतदान
ಸಂದೇಶ ಕ್ಯೂ,संदेश रांग
ಸಂದೇಶ ಸ್ವಿಚ್,संदेश स्विच
ಸಂದೇಶ ಪಠ್ಯ,संदेश मजकूर
ಸಂದೇಶ ವರ್ಗಾವಣೆ ಏಜೆಂಟ್,संदेश हस्तांतरण एजंट
ಮೆಟಾ ಅಸೆಂಬ್ಲರ್,मेटा असेंबलर
ಮೆಟಾ ವರ್ಗ,मेटा वर्ग
ಮೆಟಾ ಸಂಕಲನ,मेटा संकलन
ಮೆಟಾ ಕಂಪೈಲರ್,मेटा कंपाइलर
ಮೆಟಾ ಭಾಷೆ,मेटा भाषा
ಮೆಟಾ ನೆಟ್ವರ್ಕ್,मेटा नेटवर्क
ಮೆಟಾ ವ್ಯವಸ್ಥೆ,मेटा सिस्टम
ವಿಧಾನ,पद्धत
ಮೆಟ್ರೋಪಾಲಿಟನ್ ಏರಿಯಾ ನೆಟ್‌ವರ್ಕ್ (MAN),मेट्रोपॉलिटन एरिया नेटवर्क (MAN)
ಸೂಕ್ಷ್ಮ,सूक्ष्म
ಮೈಕ್ರೋ ಕೋಡ್,सूक्ष्म कोड
ಮೈಕ್ರೋ ಕಂಪ್ಯೂಟರ್,सूक्ष्म संगणक
ಸೂಕ್ಷ್ಮ ನಿಯಂತ್ರಕ,सूक्ष्म नियंत्रक
ಸೂಕ್ಷ್ಮ ಚಕ್ರ,सूक्ष्म सायकल
ಮೈಕ್ರೋ ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಮೆಕ್ಯಾನಿಕಲ್ ಸಿಸ್ಟಮ್ (MEMS),मायक्रो इलेक्ट्रॉनिक मेकॅनिकल सिस्टम (MEMS)
ಸೂಕ್ಷ್ಮ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್,सूक्ष्म इलेक्ट्रॉनिक्स
ಸೂಕ್ಷ್ಮ ಕಿರುಅಧಿಕಾರ,सूक्ष्म सूक्ष्म प्राधिकरण
ಸೂಕ್ಷ್ಮ ಆದೇಶ,सूक्ष्म ऑर्डर
ಮೈಕ್ರೋ/ಮೇನ್‌ಫ್ರೇಮ್ ಲಿಂಕ್,मायक्रो/मेनफ्रेम लिंक
ಮೈಕ್ರೋಚಿಪ್,मायक्रोचिप
ಮೈಕ್ರೋಕೋಬೋಲ್,मायक्रोकोबोल
ಮೈಕ್ರೋಕೋಡ್,मायक्रोकोड
ಮೈಕ್ರೋಫಿಚೆ,मायक्रोफिचे
ಮೈಕ್ರೋಫ್ಲೋಪಿ,मायक्रोफ्लॉपी
ಮೈಕ್ರೋಫಾರ್ಮ್ ರೀಡರ್,मायक्रोफॉर्म रीडर
ಮೈಕ್ರೋಫ್ರೇಮ್,मायक्रोफ्रेम
ಮೈಕ್ರೋಗ್ರಾಫಿಕ್ಸ್,मायक्रोग्राफिक्स
ಮೈಕ್ರೊಫೋನ್,मायक्रोफोन
ಮೈಕ್ರೋಫೋಟೋಗ್ರಾಫ್,मायक्रोफोटोग्राफ
ಮೈಕ್ರೋಪ್ರೊಸೆಸಿಂಗ್ ಘಟಕ,मायक्रोप्रोसेसिंग युनिट
ಮೈಕ್ರೋಪ್ರೊಸೆಸರ್,मायक्रोप्रोसेसर
ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್ ಚಿಪ್,मायक्रोप्रोसेसर चिप
ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್ ಕಂಪೈಲರ್,मायक्रोप्रोसेसर कंपाइलर
ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್ ಘಟಕ (MPU),मायक्रोप्रोसेसर युनिट (MPU)
ಮೈಕ್ರೋಪ್ರೋಗ್ರಾಂ,मायक्रोप्रोग्राम
ಸೂಕ್ಷ್ಮ ಅನುಕ್ರಮ,सूक्ष्म अनुक्रम
ಮೈಕ್ರೋಸಾಫ್ಟ್,मायक्रोसॉफ्ट
ಮೈಕ್ರೋಸಾಫ್ಟ್ ಕಿಟಕಿಗಳು,मायक्रोसॉफ्ट विंडोज
ಮೈಕ್ರೋವೇವ್,मायक्रोवेव्ह
ಮೈಕ್ರೋವೇವ್ ಲಿಂಕ್,मायक्रोवेव्ह लिंक
ಮೈಕ್ರೋವೇವ್ ಪ್ರಸರಣ,मायक्रोवेव्ह प्रसार
