Malayalam,Assamese
അശുദ്ധി,অশুদ্ধি
കടക്കാത്ത ആറ്റം,অভেদ্য পৰমাণু
ബഫറിൽ,IN BUFFER
അവിഭാജ്യ ഘടകം,অবিচ্ছেদ্য উপাদান
നിഷ്ക്രിയാവസ്ഥ,অচল অৱস্থা
അധർമ്മം,অধৰ্ম
ഇന്റർപോളേറ്റഡ് OR,interpolated OR
അപൂർണ്ണമായ വിലാസ ഡീകോഡിംഗ്,অসম্পূৰ্ণ ঠিকনা ডিকোডিং
അപൂർണ്ണമായ വ്യതിചലനം,অসম্পূৰ্ণ বিচ্যুতি
ഇൻക്രിമെന്റ് നിർദ്ദേശം,নিৰ্দেশনা বৃদ্ধি কৰক
സ്വതന്ത്ര പ്ലേബാക്ക് ബാൻഡ്,স্বতন্ত্ৰ প্লেবেক বেণ্ড
സൂചിക ഗൈഡഡ് ലേസർ ഡയോഡ്,সূচী গাইডেড লেজাৰ ডাইঅ&#39;ড
പോയിന്റർ ദ്വാരം,পইণ্টাৰ ফুটা
സൂചിക പ്രൊഫൈൽ,সূচী প্ৰফাইল
സൂചിക രജിസ്റ്റർ,সূচী পঞ্জীয়ন
അഭിസംബോധന അറിയിച്ചു,জ্ঞাত সম্বোধন
പരോക്ഷ വിലാസം അറിയിച്ചു,অৱগত পৰোক্ষ ঠিকনা
സൂചിക,পইণ্টাৰ
"സൂചിക, ഘാതം","সূচী, ঘাতক"
പരോക്ഷ അഭിസംബോധന,পৰোক্ষ সম্বোধন
പരോക്ഷ ആവൃത്തി മോഡുലേഷൻ,পৰোক্ষ কম্পাঙ্ক মডুলেচন
പരോക്ഷ നിർദ്ദേശം,পৰোক্ষ নিৰ্দেশনা
ഇൻഡിയം ആർസെനൈഡ് (InAs),ইণ্ডিয়াম আৰ্চেনাইড (InAs)
പ്രേരിത കറന്റ്,প্ৰৰোচিত কাৰেণ্ট
പ്രേരിപ്പിച്ച ഇലക്ട്രോമോട്ടീവ് ഫോഴ്സ്,প্ৰৰোচিত বিদ্যুৎ গতিশীল বল
പ്രേരിപ്പിച്ച വോൾട്ടേജ്,প্ৰৰোচিত ভল্টেজ
പ്രചോദനം,প্ৰেৰণা
ഇൻഡക്‌ടൻസ് ഗേജ്,ইণ্ডাক্টেন্স গেজ
ഇൻഡക്ഷൻ,ইনডাকচন
ഇൻഡക്ഷൻ ഉപകരണം,ইনডাকচন ডিভাইচ
ഇൻഡക്ഷൻ മീറ്റർ,ইণ্ডাকচন মিটাৰ
ഇൻഡക്റ്റീവ് പ്രൊജക്ഷൻ,ইনডাক্টিভ প্ৰজেকচন
പ്രചോദനാത്മകം,প্ৰেৰণাদায়ক
പ്രചോദനാത്മകം,প্ৰেৰণাদায়ক
ഇൻഡക്റ്റീവ് ആന്റിന,ইনডাক্টিভ এন্টেনা
വ്യാവസായിക ഇലക്ട്രോണിക്സ്,ঔদ্যোগিক ইলেক্ট্ৰনিক্স
വിവര പാത,তথ্যৰ পথ
ഇൻഫ്രാറെഡ് (IR),অতি ৰঙা (IR)
ഇൻഫ്രാറെഡ് ആഗിരണം,ইনফ্ৰাৰেড শোষণ
ഇൻഫ്രാറെഡ് ഡയോഡ്,ইনফ্ৰাৰেড ডাইঅ&#39;ড
പരോക്ഷമായ അഭിസംബോധന,অন্তৰ্নিহিত সম্বোধন
ഇൻജക്ഷൻ ലേസർ,ইনজেকচন লেজাৰ
ഇങ്ക്ജെറ്റ് പ്രിന്റർ,ইংকজেট প্ৰিন্টাৰ
നിക്ഷേപ കടന്നുകയറ്റം,বিনিয়োগৰ অনুপ্ৰৱেশ
നിക്ഷേപ സ്ട്രീം,বিনিয়োগৰ ধাৰা
നിക്ഷേപ ബഫർ,বিনিয়োগ বাফাৰ
നിക്ഷേപ സവിശേഷതകൾ,বিনিয়োগৰ বৈশিষ্ট্যসমূহ
നിക്ഷേപ തന്ത്രം,বিনিয়োগ কৌশল
ഇൻവെസ്റ്റ്മെന്റ് ഓഫ്സെറ്റ് വിഭാഗം,বিনিয়োগ অফছেট ধাৰা
ഇൻപുട്ട് ഓഫ്സെറ്റ് വോൾട്ടേജ്,ইনপুট অফছেট ভল্টেজ
ഇൻപുട്ട് പൾസ് സർക്യൂട്ട്,ইনপুট পালছ বৰ্তনী
നിക്ഷേപ രജിസ്റ്റർ,বিনিয়োগ পঞ্জীয়ন
നിക്ഷേപം അവസാനം,বিনিয়োগ শেষ
നിക്ഷേപത്തിന് തുല്യമായത്,বিনিয়োগৰ সমতুল্য
ഇൻപുട്ട് വോൾട്ടേജ്,ইনপুট ভল্টেজ
ഇൻപുട്ട്-ഔട്ട്പുട്ട് മോഡൽ,ইনপুট-আউটপুট মডেল
INR ബഫർ,INR বাফাৰ
ഇൻഫ്ലോ കറന്റ്,ইনফ্ল&#39; কাৰেণ্ট
ഉൾപ്പെടുത്തൽ നഷ്ടം,সন্নিৱিষ্ট ক্ষতি
തൽക്ഷണ സാമ്പിൾ,তৎক্ষণাত নমুনা সংগ্ৰহ কৰা
തൽക്ഷണ വോൾട്ടേജ്,তৎক্ষণাত ভল্টেজ
naz സ്റ്റാൻഡ് ഓഫ് റേഷ്യോ,naz ষ্টেণ্ড অফ ৰেচিঅ&#39;
നിർദ്ദേശം,নিৰ্দেশনা
നിർദ്ദേശം,নিৰ্দেশনা
നിർദ്ദേശ ചക്രം,নিৰ্দেশনা চক্ৰ
നിർദ്ദേശ ചക്രം,নিৰ্দেশনা চক্ৰ
നിർദ്ദേശ ഡീകോഡർ,নিৰ্দেশনা ডিকোডাৰ
"ഇൻസ്ട്രക്ഷൻ ഫോർമാറ്റ്, ഫോർമാറ്റ്","নিৰ্দেশনা বিন্যাস, বিন্যাস"
നിർദ്ദേശ രജിസ്റ്റർ,নিৰ্দেশনা পঞ্জীয়ন
നിർദ്ദേശ സെറ്റ്,নিৰ্দেশনা ছেট
നിർദ്ദേശ ക്രിയ,নিৰ্দেশনা ক্ৰিয়া
യന്ത്രം,যন্ত্ৰ
യന്ത്രവൽക്കരണം,যান্ত্ৰিকীকৰণ
യന്ത്രവൽക്കരണ ആംപ്ലിഫയർ,যান্ত্ৰিকীকৰণ পৰিবৰ্ধক
യന്ത്രവൽക്കരണം ട്രാൻസ്ഫോർമർ,যান্ত্ৰিকীকৰণ ট্ৰেন্সফৰ্মাৰ
ഇൻസുലേറ്റഡ് ഗേറ്റ്,ইনচুলেটেড গেট
പ്രതിരോധം ഗേറ്റ് വിധി,প্ৰতিৰোধী গেট ভাগ্য
ഇൻസുലേറ്റർ,ইনচুলেটৰ
ആൻറി പെർസ്പിറന്റ്,এন্টিপাৰ্স্পিৰেণ্ট
INT സിഗ്നൽ,INT সংকেত
INTA സിഗ്നൽ,INTA সংকেত
INTE സിഗ്നൽ,INTE সংকেত
ഇന്റഗ്രേറ്റഡ് സർക്യൂട്ട് (IC),সংহত বৰ্তনী (IC)
ഇന്റഗ്രേറ്റഡ് സർക്യൂട്ട് (IC),সংহত বৰ্তনী (IC)
ഇന്റഗ്രേറ്റഡ് ഇഞ്ചക്ഷൻ ലോജിക്,সংহত ইনজেকচন লজিক
ഇന്റഗ്രേറ്റർ,ইন্টিগ্ৰেটৰ
തീവ്രത,intensifier
ഡിഫറൻഷ്യൽ ട്രാൻസ്ഡ്യൂസർ,ডিফাৰেন্সিয়েল ট্ৰেন্সডুচাৰ
ഇന്റർ ഇലക്ട്രോഡ് കപ്പാസിറ്റൻസ്,আন্তঃইলেক্ট্ৰ&#39;ড ধাৰণক্ষমতা
ഇന്റർഫേസ്,আন্তঃপৃষ্ঠ
ഇന്റർഫേസ് ചാർജ്,আন্তঃপৃষ্ঠ চাৰ্জ
ഇന്റർഫേസ് കപ്ലിംഗ്,আন্তঃপৃষ্ঠ সংযোজন
ഇന്റർഫേസ് സർക്യൂട്ട്,আন্তঃপৃষ্ঠ বৰ্তনী
ഇടപെടൽ ദുർബലപ്പെടുത്തൽ,হস্তক্ষেপ ক্ষীণকৰণ
ഇടപെടൽ ഫിൽട്ടർ,হস্তক্ষেপ ফিল্টাৰ
സിനാപ്സ് സ്കാനിംഗ്,চিনেপ্স স্কেনিং
സിനാപ്സ്,চিনেপ্স
ഇന്റർബന്ധൻ ഹാൻഡ് ഷെയ്ക്ക്,আন্তঃবন্ধন হেণ্ড শ্বেক
ഇന്റർമീഡിയറ്റ് ഫ്രീക്വൻസി (IF),মধ্যৱৰ্তী কম্পাঙ্ক (IF)
മിഡ് ഫ്രീക്വൻസി,মধ্যম কম্পাঙ্ক
ഇടവിട്ടുള്ള പരാജയം,মাজে মাজে বিফলতা
ഇന്റർമോഡുലേഷൻ,আন্তঃমডুলেচন
ഇന്റർമോഡുലേഷൻ ഡിസ്റ്റോർഷൻ (IMD),আন্তঃমডুলেচন বিকৃতি (IMD)
ആന്തരിക ആവൃത്തി നഷ്ടപരിഹാരം,আভ্যন্তৰীণ কম্পাঙ্ক ক্ষতিপূৰণ
വ്യാഖ്യാതാവ്,ব্যাখ্যাকৰোতা
തടസ്സപ്പെടുത്തുക,মাজতে বাধা দিয়া
തടസ്സപ്പെടുത്തുക,মাজতে বাধা দিয়া
തുടർച്ചയായ തുടർച്ചയായ തരംഗം (ICW),বিচ্ছিন্ন অবিৰত তৰংগ (ICW)
ഇന്റർ സിംബൽ ഇടപെടൽ (ISI),আন্তঃপ্ৰতীক হস্তক্ষেপ (ISI)
തടസ്സപ്പെടുത്തൽ രജിസ്റ്റർ,ৰেজিষ্টাৰত বাধা দিয়া
തടസ്സപ്പെടുത്തൽ സിഗ്നൽ,বাধা সংকেত
ഭൗതിക പണം,বস্তুগত ধন
വിപരീത ഫോറിയർ ട്രാൻസ്ഫോം (IFT),বিপৰীত ফুৰিয়েৰ ৰূপান্তৰ (IFT)
വിപരീത പാളി,বিপৰীত স্তৰ
റിവേഴ്സ് പവർ സപ്ലൈ,ৰিভাৰ্ছ পাৱাৰ চাপ্লাই
വിപരീതം,বিপৰীতমুখী
വിപരീതം,বিপৰীতমুখী
വിപരീത ആഡർ,বিপৰীত যোগকৰণ
വിപരീത ആംപ്ലിഫയർ,ইনভাৰ্ছ এম্প্লিফায়াৰ
വിപരീത ആംപ്ലിഫയർ,ইনভাৰ্ছ এম্প্লিফায়াৰ
വിപരീത നിക്ഷേപം,বিপৰীত বিনিয়োগ
Io/M സിഗ്നൽ,Io/M সংকেত
Io/R സിഗ്നൽ,Io/R সংকেত
വെള്ളം ladsr,পানী ladsr
അയോൺ,আয়ন
അയോൺ നടീൽ,আয়ন ৰোপণ
അയോൺ നടീൽ,আয়ন ৰোপণ
അയോൺ അനുരണനം ആഗിരണം,আয়ন অনুনাদ শোষণ
അയോണൈസേഷൻ,আয়নীয়কৰণ
അയോണൈസേഷൻ,আয়নীয়কৰণ
അയോണൈസേഷൻ കറന്റ്,আয়নীয়কৰণ কাৰেণ্ট
അയണോസ്ഫിയർ ട്രാൻസ്മിഷൻ,আয়নমণ্ডল সংক্ৰমণ
അയണോസ്ഫിയർ ട്രാൻസ്മിഷൻ,আয়নমণ্ডল সংক্ৰমণ
ഇരുമ്പ് കോർ,লোহাৰ কোৰ
ഇരുമ്പ് വെയ്ൻ മീറ്റർ,লোহাৰ ভেন মিটাৰ
ISA ബസ്,আই এছ এ বাছ
ഒറ്റപ്പെടുത്തുന്ന ആംപ്ലിഫയർ,আইছ&#39;লেটিং এম্প্লিফায়াৰ
സെപ്പറേറ്റർ,বিভাজক
ഐസോടോപിക് വികിരണം,সমস্থানিক বিকিৰণ
J/S അനുപാതം,J/S অনুপাত
ജാക്ക്,jack
ജാക്ക് പ്ലഗ്,জেক প্লাগ
j-ഡിസ്പ്ലേ,j-প্ৰদৰ্শন
ഉടമ്പടി വിധി,চুক্তিৰ ভাগ্য
വിറയൽ,জিটাৰ
JK ഫ്ലിപ്പ്-ഫ്ലോപ്പുകൾ,জে কে ফ্লিপ-ফ্লপ
ജോൺസൺ കോഡ്,জনছন কোড
ജോൺസൺ സ്കോറർ,johnson স্ক&#39;ৰকাৰী
ജോൺസൺ റേവ്,জনছন ৰেভ
സോൺ ഷീറിംഗ് സർക്യൂട്ട്,জ&#39;ন ছিয়াৰিং চাৰ্কিট
j-ഓപ്പറേറ്റർ,j-অপাৰেটৰ
ജോസഫ്സൺ ഉടമ്പടി,জোচেফছন চুক্তি
ജോയിസ്റ്റിക്ക്,জয়ষ্টিক
മിന്നിമറയുക,টিপটিপিয়া
ഉടമ്പടി,সন্ধি
ഉടമ്പടി നിലനിർത്തൽ,চুক্তি ধাৰণ কৰা
ജംഗ്ഷൻ ഡയോഡ്,জংচন ডাইঅ&#39;ড
ഉടമ്പടി വേർപിരിയൽ,চুক্তি পৃথকীকৰণ
സംയുക്ത ചൂട്,সংযোগস্থলৰ তাপ
ജംഗ്ഷൻ ട്രാൻസിസ്റ്റർ,জংচন ট্ৰেঞ্জিষ্টৰ
കാർനോ മാപ്പ്,carnow মানচিত্ৰ
കോൺറോ ഡ്രോയിംഗ്,cornrow অংকন
കെൽ കോഫിഫിഷ്യന്റ്,কেল সহগ
കെൽവിൻ ഇരട്ട പാലം,কেলভিন ডাবল ব্ৰীজ
കെൽവിൻ വാർസ് വോൾട്ടേജ് ഡിവൈഡർ,kelvin wars ভল্টেজ ডিভাইডাৰ
കെർ സെൽ,ker কোষ
കീ ബോർഡ്,কী বৰ্ড
കീ ബോർഡ്,কী বৰ্ড
കീ സ്റ്റോറേജ് രജിസ്റ്റർ,কী সংৰক্ষণ পঞ্জিকা
കീബോർഡ്,কিবৰ্ড
കീബോർഡ്,কিবৰ্ড
കീഡ് എജിസി,কীযুক্ত AGC
കൌണ്ടർ പരിക്ക്,কাউণ্টাৰ ইনজুৰি
കിലോ ഹെർട്സ്,কিলো হাৰ্টজ
കിർച്ചോഫിന്റെ സെക്ഷൻ നിയമം,কিৰ্চহফৰ ধাৰাটোৰ আইন
കിർച്ചോഫ് വോൾട്ടേജ് നിയമം,kirchhoff ভল্টেজ নিয়ম
വോൾട്ടേജ് അറിയുക,ভল্টেজ জানি লওক
കെവികെ റേറ്റർ,কেভিকে ৰেটাৰ
ലബോറട്ടറി വൈദ്യുതി വിതരണം,পৰীক্ষাগাৰৰ শক্তি যোগান
ലബോറട്ടറി മാനദണ്ഡങ്ങൾ,পৰীক্ষাগাৰৰ মানদণ্ড
ലാവിരിന്ത് തിരുകൽ,লেভিৰিন্থ সন্নিৱিষ্ট কৰক
pralaksh പ്രക്രിയ,প্ৰলাক্ষ প্ৰক্ৰিয়া
എലവേറ്റഡ് ഡി/എ കൺവെർട്ടർ,উচ্চ D/A ৰূপান্তৰক
മാനസാന്തരം,অনুতাপ কৰা
ബാക്ക് കോമ്പൻസേഷൻ റീഇൻവെസ്റ്റ്‌മെന്റ് ആംപ്ലിഫയർ,পিছলৈ ক্ষতিপূৰণ পুনৰ বিনিয়োগ এম্প্লিফায়াৰ
ലാംബെർട്ടിന്റെ കോസൈൻ നിയമം,লেম্বাৰ্টৰ ক’চাইন নিয়ম
വിളക്ക് റീചാർജ്,লেম্প ৰিচাৰ্জ
പ്രാദേശിക നെറ്റ്‌വർക്ക് മാനേജർ,স্থানীয় নে&#39;টৱৰ্ক ব্যৱস্থাপক
കവർ ഏരിയ,কভাৰ এৰিয়া
ലാൻഡ്സ്കേപ്പ് മോഡ്,লেণ্ডস্কেপ মোড
ലാൻഡ്സ്കേപ്പ് മോണിറ്റർ,লেণ্ডস্কেপ মনিটৰ
ഭാഷാ അസംബ്ലിംഗ്,ভাষা একত্ৰিত কৰা
ഭാഷാ പ്രോസസ്സർ,ভাষা প্ৰচেছৰ
ഭാഷാ അനുരണന പ്രോഗ്രാമിംഗ്,ভাষা অনুনাদ প্ৰগ্ৰেমিং
സാധാരണ,সাধাৰণ
ലാപ്ലേസ് സമവാക്യം,লেপ্লেচ সমীকৰণ
ലാപ്ലേസ് രൂപാന്തരം,লেপ্লেচ ৰূপান্তৰ
ലാപ്‌എം,এল এ পি এম
ലാപ്ടോപ് കമ്പ്യൂട്ടർ,লেপটপ কম্পিউটাৰ
ലാറാം,লাৰাম
വലിയ ഫ്രെയിം,ডাঙৰ ফ্ৰেম
വലിയ ആരം ലേബലിംഗ്,বৃহৎ ব্যাসাৰ্ধৰ লেবেলিং
"LSI LSI, മാസിവ് ഇന്റഗ്രേഷൻ","এল এছ আই এল এছ আই, বৃহৎ সংহতি"
മാസ് ഇന്റഗ്രേഷൻ (LSI),গণ সংহতি (LSI)
നീണ്ട സിഗ്നൽ ആംപ്ലിഫയർ,দীঘল সংকেত পৰিবৰ্ধক
ലാർമോർ പ്യൂരിഫയർ,larmore পিউৰিফায়াৰ
ലേസർ,লেজাৰ
ലേസർ ഡയോഡ്,লেজাৰ ডাইঅ&#39;ড
ലേസർ എഞ്ചിൻ,লেজাৰ ইঞ্জিন
ലേസർ പ്രിന്റർ,লেজাৰ প্ৰিন্টাৰ
ലേസർ സംഭരണം,লেজাৰ সংৰক্ষণ
ലേസർ സിൽ,লেজাৰ চিল
അവസാന എൻട്രി എക്സിറ്റ്,শেষ প্ৰৱেশৰ প্ৰস্থান
പൂട്ടുക,লেচ
ലാച്ച് ഓഫ്,লেচ অফ
lathe shearing,লেথ শ্বিয়াৰিং
സുഷുപ്തി,নিদ্ৰাহীনতা
സൈഡ് ഷീറിംഗ് സിസ്റ്റം,কাষৰ ছিয়াৰিং ব্যৱস্থা
ലാറ്ററൽ ഡിഫ്യൂഷൻ,পাৰ্শ্বীয় প্ৰসাৰণ
ലാറ്ററൽ പി.എൻ.പി ട്രാൻസിസ്റ്റർ,পাৰ্শ্বীয় পিএনপি ট্ৰেঞ্জিষ্টৰ
സൈഡ് ട്രാൻസിസ്റ്റർ,কাষৰ ট্ৰেঞ্জিষ্টৰ
ഞാൻ ദുർബലപ്പെടുത്തുന്നു,l ক্ষীণ কৰা
ഉടമ്പടി ഭരണം,সন্ধিৰ নিয়ম
പാളി,কোট
പാളി ഇന്റർഫേസ്,স্তৰৰ আন্তঃপৃষ্ঠ
അയണോസ്ഫെറിക് പാളി,আয়নমণ্ডলীয় স্তৰ
പാളി,স্তৰ
രൂപരേഖ,ৰুপৰেখা
ടെംപ്ലേറ്റ് ടെംപ്ലേറ്റ്,সাঁচ সাঁচ
ആപ്ലിക്കേഷൻ മൂല്യനിർണ്ണയം,আবেদন মূল্যায়ন
എൽസി,এল চি
LCALL നിർദ്ദേശങ്ങൾ,LCALL নিৰ্দেশনা
ld,ld
"നയിക്കുക, നയിക്കുക","সীহ, সীহ"
മുൻഗണനാ നഷ്ടപരിഹാരം നൽകിയ റീചാർജ് ആംപ്ലിഫയർ,অগ্ৰাধিকাৰ ক্ষতিপূৰণযুক্ত ৰিচাৰ্জ এম্প্লিফায়াৰ
ഫ്രണ്ട് കോർ,ফ্ৰন্ট কোৰ
കോറഷൻ അനലോഗ് സ്വിച്ചിംഗ്,জাৰণ এনালগ চুইচিং
മണ്ണൊലിപ്പ് ഫ്ലക്സ്,খহনীয়া প্ৰবাহ
മണ്ണൊലിപ്പ് മോഡ്,খহনীয়া ধৰণ
പാഡോക്ക് ഫ്ലൂട്ട് ആംപ്ലിഫയർ,পেডক বাঁহী এম্প্লিফায়াৰ
പാഡോക്ക് പ്ലൂട്ടി ടെസ്റ്റ്,পেডক প্লুটি পৰীক্ষা
പഠന വക്രം,শিক্ষণ বক্ৰ
പാട്ടത്തിനെടുത്ത ലൈൻ മോഡം,লিজড লাইন মডেম
പാട്ട സമയം,লিজৰ সময়
ഏറ്റവും അർത്ഥവത്തായ ഗെയിം,কম অৰ্থপূৰ্ণ খেল
ലെക്ലാഞ്ച് ഡ്രൈ സെൽ,লেক্লাঞ্চ শুকান কোষ
ലൈറ്റ് എമിറ്റിംഗ് ഡയോഡ്,পোহৰ নিৰ্গত কৰা ডাইঅ&#39;ড
LED സൂചകം,LED সূচক
എതിർ ഘടികാര ധ്രുവീകരണം,ঘড়ীৰ কাঁটাৰ বিপৰীত দিশত মেৰুকৰণ
ഇടതു ന്യായീകരണം,বাওঁফালৰ ন্যায্যতা
ഇതിഹാസം,কিংবদন্তী
ലാംഗിന്റെ നിയമം,lange ৰ নিয়ম
ലിയോ പ്രിന്റർ,লিও প্ৰিন্টাৰ
അക്ഷര നിലവാരം,চিঠিৰ মানদণ্ড
ലെവൽ സജീവ നിക്ഷേപം,স্তৰৰ সক্ৰিয় বিনিয়োগ
ലെവൽ കോഡിംഗ്,স্তৰৰ ক&#39;ডিং
ലെവൽ ഷിഫ്റ്റർ,লেভেল শ্বিফ্টাৰ
ലെവൽ ട്രാൻസ്ഫർ,স্তৰ স্থানান্তৰ
വർഗ്ഗീകരണം,স্তৰবিন্যাস
ലെവൽ സെൻസിറ്റീവ് അന്താരയം,স্তৰ সংবেদনশীল অন্তৰায়াম
അക്ഷരാർത്ഥത്തിൽ ഷഹാൻ,আক্ষৰিক শ্বাহন
നിഘണ്ടു,অভিধান
ലൈഡൻ പാത്രം,লেইডেন জাৰ
വ്യാഖ്യാതാവിന്റെ ശേഖരം,দোভাষী সংগ্ৰহ
കാരിയർ പ്രായം,বাহক বয়স
വെളിച്ചം,পাতল
നേരിയ വക്രം,পোহৰৰ বক্ৰ
ലൈറ്റ് എമിറ്റിംഗ് ഡയോഡ് (എൽഇഡി),লাইট ইমিটিং ডাইঅ&#39;ড (LED)
നേരിയ നേട്ടം,পোহৰৰ লাভ
ഫോട്ടോമീറ്റർ,ফটোমিটাৰ
നേരിയ സ്റ്റൈലസ്,পোহৰৰ ষ্টাইলাছ
ലൈറ്റ് ട്യൂബ്,পোহৰৰ নলী
ലിമിറ്റർ,limiter
മാർജിനൽ റേഡിയേഷൻ,প্ৰান্তীয় বিকিৰণ
ലിൻഡമാൻ ഇലക്ട്രോമീറ്റർ,lindemann ইলেক্ট্ৰ&#39;মিটাৰ
ലൈൻ കോഡ്,লাইন ক&#39;ড
ലൈൻ നിയന്ത്രണം,লাইন নিষেধাজ্ঞা
ലൈൻ ഡ്രൈവർ,লাইন ড্ৰাইভাৰ
ലൈൻ ഹാൻഡ്ലർ,লাইন হেণ্ডলাৰ
ലൈൻ ഇന്റർഫേസ്,লাইন আন্তঃপৃষ্ঠ
ലൈൻ ഔട്ട്പുട്ട് ട്രാൻസ്ഫോർമർ,লাইন আউটপুট ট্ৰেন্সফৰ্মাৰ
ലൈൻ സ്പെക്ട്രം,ৰেখা বৰ্ণালী
ലൈൻ സമന്വയ എസ്എംപിഎസ്,লাইন ছিঙ্ক SMPS
ലൈൻ തരംഗ രൂപം,ৰেখা তৰংগ ৰূপ
ലീനിയർ ആംപ്ലിഫയർ,ৰৈখিক পৰিবৰ্ধক
രേഖീയ അറേ,ৰৈখিক এৰে
ലീനിയർ കോറിലേഷൻ കോഫിഫിഷ്യന്റ്,ৰৈখিক সম্পৰ্ক সহগ
രേഖീയ വികലത,ৰৈখিক বিকৃতি
രേഖീയ ചരിവ് ജംഗ്ഷൻ,ৰৈখিক ঢাল সংযোগ
രേഖീയ ഇടപെടൽ,ৰৈখিক হস্তক্ষেপ
ലീനിയർ മോഡുലേഷൻ രീതി,ৰৈখিক মডুলেচন পদ্ধতি
ലീനിയർ ആർട്ട് ഫിൽട്ടർ,ৰৈখিক কলা ফিল্টাৰ
രേഖീയ ധ്രുവീകരണം,ৰৈখিক মেৰুকৰণ
രേഖീയ പ്രദേശം,ৰৈখিক ক্ষেত্ৰফল
ലീനിയർ കൺട്രോളർ,ৰৈখিক নিয়ন্ত্ৰক
രേഖീയ ചലനം,ৰৈখিক গতি
ലീനിയർ സ്വിച്ചിംഗ്,ৰৈখিক চুইচিং
ലീനിയർ ആംപ്ലിറ്റ്യൂഡ് മോഡുലേറ്റഡ് സിസ്റ്റം,ৰৈখিক প্ৰসাৰণ মডুলেটেড ব্যৱস্থা
"ലിങ്ക് പാളി, ചെയിൻ പാളി","লিংক স্তৰ, শৃংখল স্তৰ"
സീരിയൽ പ്രോഗ്രാം,ছিৰিয়েল প্ৰগ্ৰেম
ബന്ധിപ്പിക്കുന്ന ലിമിറ്റർ,সংযোগ কৰা সীমাবদ্ধক
ലിപ് മൈക്രോഫോൺ,ওঁঠৰ মাইক্ৰ&#39;ফোন
ലിസാജു രൂപം,lisaju চিত্ৰ
ലിസാജസ് രീതി,Lissajous পদ্ধতি
പ്രേക്ഷകർ,দৰ্শক
പ്രേക്ഷകരുടെ ക്ഷീണം,দৰ্শকৰ ক্লান্তি
ഹെഡ്‌ഫോൺ കേൾക്കുന്നു,শুনা হেডফোন
ലിഥിയം പ്രാഥമിക ബാറ്ററി,লিথিয়াম প্ৰাথমিক বেটাৰী
ലിത്തോഗ്രാഫി,লিথ&#39;প্ৰিণ্টিং
റോക്ക് പ്രിന്റിംഗ്,ৰক প্ৰিন্টিং
തൽസമയ സംഗീത,লাইভ মিউজিক
ലോയ്ഡ് ഫിഷർ മാഗ്നറ്റിക് സ്ക്വയർ,লয়ড ফিচাৰ মেগনেটিক স্কোৱাৰ
ലോഡ് ചെയ്യുക,ভাৰ
ലോഡ് ഘടകം,লোড ফ্যাক্টৰ
ലോഡ് പ്രതിരോധം,লোড ইম্পিডেন্স
ലിഫ്റ്റ് ലൈൻ,লিফ্ট লাইন
ലോഡ്,ভাৰ
ലോബ് ഏരിയൽ,লোব আকাশী
സ്പേഷ്യൽ നെറ്റ്‌വർക്ക് (LAN),স্থানীয় নেটৱাৰ্ক (LAN)
പ്രാദേശിക ബസ്,স্থানীয় বাছ
പ്രാദേശിക ബസ് വീഡിയോ സിസ്റ്റം,স্থানীয় বাছ ভিডিঅ&#39; ব্যৱস্থা
പ്രാദേശിക ട്രാൻസ്മിഷൻ ബസ്,স্থানীয় ট্ৰেন্সমিছন বাছ
പ്രാദേശിക സംസാരം,স্থানীয় কথা
അസൈൻമെന്റ് ആംപ്ലിഫയർ,এচাইনমেণ্ট এম্প্লিফায়াৰ
സംരക്ഷകൻ,ৰক্ষক
നിയന്ത്രണ ലൂപ്പ്,বাধা লুপ
സെഷൻ ആരംഭം,অধিবেশন আৰম্ভ
ലോഗരിഥമിക് ഫ്രീക്വൻസി ആന്റിന,লগাৰিদমিক কম্পাঙ্ক এন্টেনা
പബ്ലിസിറ്റി എഴുത്ത്,প্ৰচাৰ লিখা
ലോജിക് അനലൈസർ,যুক্তি বিশ্লেষক
ലോജിക് സെൽ അറേ,লজিক চেল এৰে
ലോജിക് സർക്യൂട്ട്,লজিক বৰ্তনী
വാദം പ്രവേശനം,যুক্তি প্ৰৱেশ
വാദം ആകെ,যুক্তিৰ মুঠ
ലോജിക് കാൽക്കുലസ്,লজিক কেলকুলাছ
ലോജിക് ഗേറ്റ്,লজিক গেট
യുക്തി വിശകലനം,যুক্তি বিশ্লেষণ
ജനങ്ങൾ,জনগোষ্ঠীসমূহ
ലോഗരിഥമിക് ആംപ്ലിഫയർ,লগাৰিদমিক এম্প্লিফায়াৰ
ലോഗരിഥമിക് ആംപ്ലിഫയർ,লগাৰিদমিক এম্প্লিফায়াৰ
ലോഗരിഥമിക് കാലാവസ്ഥ,লগাৰিদমিক বতৰৰ পৰিৱৰ্তন
ലോഗരിഥമിക് സ്കെയിൽ,লগাৰিদমিক স্কেল
ദീർഘവൃത്താകൃതിയിലുള്ള ജോഡി,উপবৃত্তাকাৰ যোৰ
വലിയ വാക്ക്,ডাঙৰ শব্দ
"ഉച്ചഭാഷിണി, ആംപ്ലിഫൈയിംഗ് ഉപകരണം","লাউডস্পীকাৰ, এম্প্লিফাইং ডিভাইচ"
കുറഞ്ഞ ഫ്രീക്വൻസി നഷ്ടപരിഹാരം,কম কম্পাঙ্ক ক্ষতিপূৰণ
കുറഞ്ഞ ആവൃത്തിയിലുള്ള ശബ്ദം,কম কম্পাঙ্ক শব্দ
