Gujarati,English
"ચુંબકીય ટેપ
 લેબલ","Magnetic tape
 Label"
"ચુંબકીય ટેપ
 નેતા","Magnetic tape
 Leader"
"ચુંબકીય ટેપ
 ગ્રંથપાલ","Magnetic tape
 Librarian"
"ચુંબકીય ટેપ
 કેન્દ્ર","Magnetic tape
 Station"
ચુંબકીય ટેપ સંગ્રહ,Magnetic tape storage
"ચુંબકીય ટેપ
 પેટા -પ્રણાલી","Magnetic tape
 Subsystem"
"ચુંબકીય ટેપ
 અંતિમ","Magnetic tape
 Terminal"
"ચુંબકીય ટેપ
 અનુમાનિત","Magnetic tape
 Trailer"
"ચુંબકીય ટેપ
 પરિવહન
 (ચુંબકીય ટેપ
 વાહન)","Magnetic tape
 Transport
 (Magnetic tape
 Drive)"
ચુંબકીય ટેપ એકમ,Magnetic tape unit
ચુંબકીય પાતળા ફિલ્મ,Magnetic thin film
"ચુંબકીય પાતળા ફિલ્મ
 સંગ્રહ","Magnetic thin film
 Storage"
ચુંબકીય,Magnetic track
"ચુંબકીય વાયર
 સંગ્રહ","Magnetic wire
 Storage"
"ચુંબકીય
 મુદ્રક","Magnetographic
 Printer"
"મેગ્નેટ્ટો
 ડિસ્ક સંગ્રહ","Magneto-optic
 Disk storage"
ચુંબન,Magnetostriction
મેગ ટેપ,Mag tape
ટપાલ પેટી,Mail box
"મેઇલ મર્જ (= ફાઇલ
 મર્જ)","Mail merge (= file
 Merge)"
"મુખ્ય ભાગ
 સંચાલિત યંત્ર","Main battery
 Powered machine"
મુખ્ય નિયંત્રણ એકમ,Main control unit
"મુખ્ય વિતરણ
 ક્રમાંક","Main distributing
 Frame"
મુખ્ય ખંડ,Mainframe
"મુખ્ય ખંડ
કોમ્પ્યુટર","Mainframe
Computer"
"મુખ્ય ખંડ
 (= મેઇનફ્રેમ
 કમ્પ્યુટર)","Mainframe system
 (= Mainframe
 Computer)"
મુખ્ય લોબ,Main lobe
મુખ્ય યાદગાર,Main memory
"મુખ્ય યાદગાર
 નકશો","Main memory
 Mapping"
મુખ્ય કામગીરી,Main operation
મુખ્ય માર્ગ,Main path
"મુખ્ય સંચાલિત
 મશીન","Main powered
 Machine"
મુખ્ય કાર્યક્રમ,Main program
મુખ્ય મથક,Main station
મુખ્ય સંગ્રહ,Main storage
મુખ્ય સંગ્રહ -એકમ,Main storage unit
મુખ્ય સ્વીચ,Main switch
જાળવણી પેનલ,Maintenance panel
"જાળવણી
 કાર્યક્રમ સાંકળ","Maintenance
 Program chain"
"જાળવણી
 સ્ટેન્ડબાય ટાઇમ","Maintenance
 Standby time"
જાળવણી સમય,Maintenance time
"જાળવવું
 (જાળવણી)","MAINT
 (Maintenance)"
મુખ્ય નિયંત્રણ ક્ષેત્ર,Major control field
મુખ્ય ચક્ર,Major cycle
બહુમતી,Majority
બહુમતી તત્વ,Majority element
"બહુમતી
 (= બહુમતી
 તત્વ)","Majority gate
 (= Majority
 Element)"
બહુમતી કામગીરી,Majority operation
મુખ્ય ચાવી,Major key
મુખ્ય લોબ,Major lobe
મુખ્ય રાજ્ય,Major state
મુખ્ય માળખું,Major structure
મુખ્ય કાર્ય,Major task
મોટો સરવાળો,Major total
"વિરામ
 સંચાલન","Make break
 Operation"
વ્યસ્ત થવું,Make busy
મેકઅપ ટાઇમ,Makeup time
"ખામી
 રોજિંદા","Malfunction
 Routine"
સંચાલન,Management
"સંચાલન
 જાણ
 પદ્ધતિ","Management
 Information
 System"
"સંચાલન
 વિજ્ઞાન","Management
 Science"
"માર્ચેસ્ટર
 સંજ્ codા","Manchester
 Coding"
"ફરજિયાત
 ગુપ્તચર
 સત્ર","Mandatory
 Cryptographic
 Session"
પ્રગટ,Manifolding
"ચાલાકીભર્યું
 વધઘટપાત્ર","Manipulated
 Variable"
"ચાલાકીભર્યું
 અનુક્રમણિકા","Manipulative
 Indexing"
"માનવ વ્યવસ્થા
 સિમ્યુલેશન","Man-machine
 Simulation"
"હસ્તકલા સરનામા
 બદલવું","Manual address
 Switch"
શાસ્ત્રીય વિશ્લેષણ,Manual analysis
હસ્તકલાનો જવાબ,Manual answering
હસ્તકલા,Manual calling
હસ્તકલા નિયંત્રણ,Manual control
હસ્તકલા નોંધ,Manual entry
શાસ્ત્રીય વિનિમય,Manual exchange
કાર્યપ્રણાલી,Manual function
હસ્તકલા ઇનપુટ,Manual input
હસ્તકલા કામગીરી,Manual operation
"હાથરો
 જનરેટર","Manual word
 Generator"
"બીજા માટે એક
 ભાષા","Many-for-one
 Language"
"ઘણા એક
 ડીકોડર","Many to one
 Decoder"
નકશા પદ્ધતિ,Map method
મેપડ બફર,Mapped buffer
મેપિંગ ભૂલ,Mapping error
અંતર,Margin
"ગાળો
 પદ્ધતિ","Margin-adjust
 Mode"
સીમાંત તપાસ,Marginal check
સીમાંત ભૂલ,Marginal error
સીમાંત કસોટી,Marginal test
સીમાંત નિયંત્રણ,Margin control
"હાંસિયા
 પ cardપન","Margin punched
 Card"
ચિહ્ન,Mark
ગુણ તપાસ,Mark detection
નિશાનીક,Marker
નિશાની,Mark hold
ગુણ,Marking
પૂર્વગ્રહ,Marking bias
"નિશાનીનો અંત
 વિકૃતિ","Marking-end
 Distortion"
નિશાન,Marking wave
મેચિંગ મેચિંગ,Mark matching
માર્કવ સાંકળ,Markov chain
માર્કોવ,Markov source
ચિડાનું વાંચન,Mark reading
નિશાન,Mark scanning
અર્થમાં,Mark sense
"સાદક સંવેદના
 કોલમ","Mark sensing
 Column"
સંવેદનાની હરોળ,Mark sensing row
"જગ્યા
 પાત્ર","Mark-space
 Character"
"અવકાશમાં ચિહ્નિત કરો
 ગુણાકાર","Mark to space
 Multiplier"
"અવકાશમાં ચિહ્નિત કરો
 ગુણોત્તર","Mark to space
 Ratio"
"અવકાશમાં ચિહ્નિત કરો
 સંક્રમણ","Mark to space
 Transition"
ભિન્ન,Maser
મહોરું,Mask
વિક્ષેપ,Maskable interrupt
માસ્ક બીટ,Mask bit
Edોળાવ,Masked rom
માસ્ક મેચિંગ,Mask matching
"મહોરું
 કાર્યક્રમપાત્ર
 સાધન","Mask
 Programmable
 Device"
માસ્ક રજિસ્ટર,Mask register
માલિશ,Massaging
સામૂહિક આધારસામગ્રી,Mass data
સામૂહિક યાદગાર,Mass memory
વિશાળ સંગ્રહ,Mass storage
"વિશાળ સંગ્રહ
 સાધન","Mass storage
 Device"
"સામૂહિક સંગ્રહ -ફાઇલ
 ભાગ","Mass storage file
 Segment"
"સામૂહિક સંગ્રહ ચાલુ
 પંક્તિ","Mass storage on
 Line"
માસ્ટર,Master
મુખ્ય કાર્ડ,Master card
મુખ્ય ઘડિયાળ,Master clock
"મુખ્ય ઘડિયાળ
 આવર્તન","Master clock
 Frequency"
મુખ્ય,Master console
"મુખ્ય નિયંત્રણ
 અટકાવવું","Master control
 Interrupt"
મુખ્ય આધાર -સામગ્રી,Master data
મુખ્ય ફાઈલ,Master file
"મુખ્ય ફાઈલ
 સૂચિ","Master file
 Inventory"
મુખ્ય ફાઇલ અપડેટ,Master file update
મુખ્ય આવર્તન જનરેટર,Master frequency generator
મુખ્ય જૂથ,Master group
"મુખ્ય સૂચના
 ટેપ","Master instruction
 Tape"
મુખ્ય પુસ્તકાલય ટેપ,Master library tape
મુખ્ય પદ્ધતિ,Master mode
મુખ્ય પ્રોસેસર,Master processor
મુખ્ય કાર્યક્રમ,Master program
"મુખ્ય પ્રોગ્રામ
 ફાઈલ","Master programe
 File"
મુખ્ય રેકોર્ડ,Master record
મુખ્ય સમયપત્રક,Master scheduler
"મુખ્ય/ગુલામ
 સાધન","Master/slave
 Device"
"મુખ્ય/ગુલામ
 ફલીપ ફલોપ","Master/slave
 Flip-flop"
"મુખ્ય/ગુલામ
 ગુણાકાર","Master/slave
 Multiprogramming"
"મુખ્ય/ગુલામ
 પદ્ધતિ","Master/slave
 System"
મુખ્ય મથક,Master station
મુખ્ય ટેપ,Master tape
મુખ્ય સ્થળ,Master terminal
સરંજામ,Match
"ગાણિતિક
 તપાસ","Mathematical
 Check"
"ગાણિતિક
 કાર્ય","Mathematical
 Function"
"ગાણિતિક
 લાદવું","Mathematical
 Induction"
ગણિતશાસ્ત્ર,Mathematical logic
"ગાણિતિક
 નમૂનો","Mathematical
 Model"
"ગાણિતિક
 સિમ્યુલેશન","Mathematical
 Simulation"
માળખું,Matrix
મેટ્રિક્સ ધોરણ,Matrix norm
મેટ્રિક્સ પ્રિન્ટર,Matrix printer
મેટ્રિક સંગ્રહ,Matrix storage
મેટ્રિક્સ ટેબલ,Matrix table
"મેટ્રિક્સ અપડેટ
 પદ્ધતિ","Matrix updating
 Method"
મેક્સિ કમ્પ્યુટર,Maxi computer
"મહત્તમ લંબાઈ
 અનુક્રમ","Maximum length
 Sequence"
"મહત્તમ
 કાર્યરત
 આવર્તન","Maximum
 Operating
 Frequency"
"મહત્તમ -મુદતની
 (= માનક રકમ
 શબ્દ)","Maxterm
 (= Standard sum
 Term)"
સરેરાશ entrંચે,Mean entropy
"સરેરાશ માહિતી
 સંતુષ્ટ","Mean information
 Content"
મીન સમારકામનો સમય,Mean repair time
"અર્થ/અંત
 વિશ્લેષણ","Means/ends
 Analysis"
"દરમિયાન
 નિષ્ફળતા વચ્ચે","Mean time
 Between failures"
"મીન ટાઇમ ટુ
 નિષ્ફળતા","Mean time to
 Failure"
"મીન ટાઇમ ટુ
 સમારકામ","Mean time to 
 Repair"
માપેલી સેવાઓ,Measured services
"એક માપ
 જાણ","Measure of 
 Information"
"એક માપ
 સ્થાન","Measure of
 Location"
"પગલા
 વિવિધતા","Measures of
 Variation"
"યાંત્રિક
 ગણક","Mechanical
 Calculator"
"યાંત્રિક
 શબ્દકોશ","Mechanical
 Dictionary"
"યાંત્રિક
 ભાષાંતર","Mechanical
 Translation"
"યાંત્રિક
 ખરાઈ કરનાર","Mechanical
 Verifier"
"માધ્યમો
પસંદગીકાર","Media drive 
Selecter"
"મીડિયા નિવાસી
 સ software","Media resident
 Software"
"મધ્યમ રકમ
 એકીકરણ","Medium scale
 Integration"
મધ્યમ ગતિ,Medium speed
"મધ્યમ મુદત
 સંગ્રહ ઉપકરણ","Medium term
 Storage device"
મીટ operatorપરેટર,Meet operator
મેગાબાઇટ,Megabyte
મેગાસીકલ,Megacycle
"ઝાપટા
 પાટિયું
 (= ટચ કી
 પાટીયું)","Membrance
 Keyboard
 (=Touch key
 Board)"
મેમો પોસ્ટિંગ,Memo posting
યાદ,Memory
"યાદશક્તિ
 નોંધણી કરવી","Memory address
 Register"
મેમરી ફાળવણી,Memory allocation
મેમરી જોડાણ,Memory annex
મેમરી એરે,Memory array
યાદગાર બેંક,Memory bank
"મેમરી બફર
 નોંધણી કરવી","Memory buffer
 Register"
મેમરી બસ,Memory bus
મેમરી -ક્ષમતા,Memory capacity
મેમરી સેલ,Memory cell
"યાદશક્તિ
 અનુરોધ","Memory character
 Format"
"યાદ
 સંકલન","Memory 
 Compaction"
મુખ્ય વાત,Memory core
મેમરી ચક્ર સમય,Memory cycle time
"મેમરી ડેટા
 નોંધણી કરવી","Memory data
 Register"
"મેમરી અક્ષમ
 સંકેત","Memory disable
 Signal"
"મેમરી સક્ષમ
 સંકેત","Memory enable
 Signal"
મેમરી વિનિમય,Memory exchange
મેમરી ભરો,Memory fill
મેમરી રક્ષક,Memory guard
પદાનુક્રમ,Memory hierarchy
"યાદ
 સંચાલન","Memory
 Management"
યાદગાર નકશો,Memory map
"મેમરી મેપ
 હું/ઓ","Memory mapped
 I/O"
"મેમરી મેપ
 આદર્શ","Memory mapped
 Video"
મેમરી મેપિંગ,Memory mapping
મેમરી મોડ્યુલ,Memory module
"ની યાદ
 યાદ
 સૂચના","Memory of
 Memory
 Instruction"
મેમરી પાનું,Memory page
મેમરી સમાનતા,Memory parity
"મેમરી -પોઇન્ટર
 નોંધણી કરવી","Memory pointer
 Register"
યાદશક્તિ,Memory power
"મેમરી મુદ્રણ
 (= મેમરી
 ડમ્પ)","Memory printout
 (=Memory
 Dump)"
"યાદ
 રક્ષણ","Memory
 Protection"
"યાદશક્તિ
 સૂચના","Memory reference
 Instruction"
મેમરી રજિસ્ટર,Memory register
મેમરી યુનિટ,Memory unit
"યાદ
 ખડકલો","Memory
 Workspace"
વીનાશ,Menu
વિશિષ્ટતા,Menu selection
પારો વિલંબ -રેખા,Mercury delay line
"પારો ભીના થઈ ગયો
 રિલે","Mercury wetted
 Relay"
કૂચ,Marge
મર્જ કરવા યોગ્ય mગલો,Mergeable heap
"પરિવર્તનશીલ
 તર્કશાસ્ત્ર","Merged transister
 Logic"
"ભ્રષ્ટ વિનિમય
 પ્રકાર","Merge exchange
 Sort"
Geતરવું,Merge order
મર્જ કરીને સ ort ર્ટ કરવું,Merge sort
વિલીનીકરણ,Merging
જાળીદાર નેટવર્ક,Mesh network
"સંદેશ
 પ્રમાણિક","Message
 Authenticator"
સંદેશ -અવરોધ,Message block
સંદેશ બફરિંગ,Message buffering
સંદેશક,Message circuit
"સંદેશક
 અવાજ","Message circuit
 Noise"
"સંદેશ નિયંત્રણ
 ધ્વજ","Message control
 Flag"
સંદેશ ડેટા સેટ,Message data set
"સંદેશોટો
 ને આશ્વાસન આપવું","Message display
 Console"
"સંદેશ ભૂલ
 રેકર્ડ","Message error
 Record"
સંદેશ -વિનિમય,Message exchange
સંદેશ -ક્ષેત્ર,Message field
સંદેશ -બંધારણ,Message format
સંદેશા મથાળું,Message header
સંદેશ -પદ્ધતિ,Message mode
સંદેશો,Message numbring
સંદેશ -મતદાન,Message polling
"સંદેશ
 પ્રક્રિયા
 કાર્યક્રમ","Message
 Processing
 Program"
સંદેશા,Message queue
સંદેશ -માર્ગ,Message routing
"સંદેશો સિંક
 (= સંદેશ
 પ્રાપ્તકર્તા)","Message sink
 (= Message
 Receiver)"
સંદેશા સ્ત્રોત,Message source
સંદેશ -સ્વીચ,Message switch
સંદેશ બદલવો,Message switching
"સંદેશ બદલવો
 કેન્દ્ર","Message switching
 Centre"
"સંદેશ બદલવો
 નેટવર્ક","Message switching
 Network"
અનુયાયી,Message telecommunication
સંદેશ લખાણ,Message text
"સંદેશ તબદીલી
 ભાગ","Message transfer
 Part"
સંદેશાકાર,Messaging
મેટા એસેમ્બલર,Meta assembler
મેટા સંકલન,Meta compilation
મેટા કમ્પાઇલર,Meta compiler
મેટા ભાષા,Meta language
"ધાતુની સુવિધા
 અંતિમ","Metallic facility
 Terminal"
મસ્તક,Metasystem
"માઇક્રોસિરિટ
 અલગતા","Microcircuit
 Isolation"
માઇક્રોકબોલ,Microcobol
સૂક્ષ્મ,Micro code
જિદ્દી,Microcomputer
"જિદ્દી
 ઘટક","Microcomputer
 Component"
"જિદ્દી
 વિકાસ
 પદ્ધતિ","Microcomputer
 Development
 System"
"જિદ્દી
 શબ્દ પ્રસંસ્કરણ","Microcomputer
 Word processing"
સૂક્ષ્મ નિયંત્રક,Micro controller
નિશાની,Microcycle
સૂક્ષ્મ ઇલેક્ટ્રોનિક્સ,Micro electronics
માઇક્રોફિચ,Microfiche
સુતરાઉ,Microfilm
સૂક્ષ્મ,Microfloppy
માઇક્રોફ્લોચાર્ટ,Microflowchart
માઇક્રોફોર્મ રીડર,Microform reader
"માઇક્રોફોર્મ રીડર
 કોઇ","Microform reader
 Copier"
"માઇક્રોફોર્મ રીડર
 મુદ્રક","Microform reader
 Printer"
સાધનો,Micrographics
સૂક્ષ્મ,Microimage
સૂક્ષ્મ સૂચના,Micro instruction
"સુઘડરી
 અનુક્રમ","Microinstruction
 Sequence"
માઇક્રોમેઇનફ્રેમ,Micromainframe
માઇક્રોમિનીએટ્યુરાઇઝેશન,Microminiaturization
માઇટ્સ,Microorder
માઇકફોટોગ્રાફ,Microphotograph
માઇક્રોફોટોગ્રાફી,Microphotography
"માઇક્રોપ્રોસેસિંગ
 એકમ","Microprocessing
 Unit"
માઇક્રોપ્રોસેસ્રેસ,Microprocessor
"માઇક્રોપ્રોસેસ્રેસ
 વિશ્લેષક","Microprocessor
 Analyzer"
"માઇક્રોપ્રોસેસ્રેસ
 સ્થાપત્ય","Microprocessor
 Architecture"
"માઇક્રોપ્રોસેસર બીટ
 કસબ","Microprocessor bit
 Slice"
"માઇક્રોપ્રોસેસ્રેસ
 ક chંગું","Microprocessor
 Chip"
"માઇક્રોપ્રોસેસ્રેસ
 સંકલન કરનાર","Microprocessor
 Compiler"
"માઇક્રોપ્રોસેસ્રેસ
 મેમરી ઇન્ટરફેસ","Microprocessor
 Memory interface"
માઇક્રોપ્રોગ્રામ,Microprogram
"માઇક્રોપ્રોગ્રામ
 નિયંત્રણ તર્ક","Microprogram
 Control logic"
"માઇક્રોપ્રોગ્રામ
 નિયંત્રણ ભંડાર","Microprogram
 Control store"
"માઇક્રોપ્રોગ્રામ
 ક્ષેત્ર","Microprogram
 Field"
"માઇક્રોપ્રોગ્રામ
 સૂચના સમૂહ","Microprogram
 Instruction set"
"માઇક્રોપ્રોગ્રામ
 માઇક્રોપ્રોસેસ્રેસ","Microprogrammed
 Microprocessor"
"માઇક્રોપ્રોગ્રામ
 સૂક્ષ્મ","Microprogram
 Microassembler"
"માઇક્રોપ્રોગ્રામ
 પારણું","Microprogram
 Microcode"
"માઇક્રોપ્રોગ્રામ
 અનુક્રમ","Microprogram
 Sequencer"
"માઇક્રોપ્રોગ્રામ
 દુકાન","Microprogram
 Store"
સુક્ષ્મસ્વય,Microsequence
માઇક્રોવેવ લિંક,Microwave link
મધ્યમ પંચ,Middle punch
મધ્યસ્ફક,Middleware
મધ્યમ -કમ્પ્યુટર,Midicomputer
સ્થળાંતર,Migration
સ્થળાંતર માર્ગ,Migration path
"લઘુ
 કાર્યક્રમ","Miniassembler
 Program"
લઘુચિત્ર,Minicomputer
"લઘુચિત્ર
 ભેગા કરનાર","Minicomputer
 Assembler"
લઘુચિત્ર,Minidiskette
લઘુચિત્ર ડિસ્ક,Minifloppy disk
ન્યૂનતમ યંત્ર,Minimal machine
ન્યૂન ઉત્પાદન,Minimal product
ન્યૂન રકમ,Minimal sum
ન્યૂન વૃક્ષ,Minimal tree
"નારાજ
 પદ્ધતિ","Minimax
 Procedure"
"લઘુત્તમ પ્રવેશ
 સંજ્ codા","Minimum access
 Coding"
"લઘુત્તમ ખર્ચ
લઘુત્તમ ખર્ચ
 ગાળતું વૃક્ષ","Minimum cost
Minimum cost
 Spanning tree"
"ન્યૂનતમ વિલંબ
 કાર્યક્રમ","Minimum delay
 Programming"
"લઘુત્તમ અંતર
 સંહિતા","Minimum distance
 Code"
"ન્યૂનતમ વિલંબ
 સંજ્ codા","Minimum latency
 Coding"
કૂમા નિયંત્રણ ક્ષેત્ર,Minor control field
નાના ચક્ર,Minor cycle
લઘુમતી કારીગર,Minority carrier
મીનોર્મોસ્ટ કી,Minormost key
નજીવી માળખું,Minor structure
મામૂલી સરવાળો,Minor total
મિંટરરમ,Minterm
બાદ -ધ્વજ,Minus flag
બાદબાકીનો વિસ્તાર,Minus zone
મિપ્સ,Mips
"પરચુરણ
 સમય","Miscellaneous
 Time"
દુર્વ્યવહાર,Misfeed
"મિસ (મેનેજમેન્ટ
 જાણ
 સિસ્ટમ)","MIS (management
 Information
 System)"
ગેરરીતિ,Misregistration
ગુમ ભૂલ,Missing error
ચૂક,Mistake
"મિશ્ર આધાર
 સંકેત","Mixed base
 Notation"
"મિશ્ર આધાર
 સંખ્યા પદ્ધતિ","Mixed base
 Number system"
"મિશ્ર આધાર
 સંખ્યા
 પદ્ધતિ","Mixed base
 Numeration
 System"
"મિશ્રિત સ્થિતિ
 અભિમાન","Mixed mode
 Expression"
"ભળી
 સંકેત","Mixed-radix
 Notation"
"ભળી
 સંખ્યા
 પદ્ધતિ","Mixed-radix
 numeration
 system"
"મિશ્ર રેડિક્સ
 પદ્ધતિ","Mixed radix
 System"
"મિશ્ર પ્રકાર
 અભિમાન","Mixed type
 Expression"
સ્મરણ સંબંધી,Mnemonic
ગધનમાંનું સરનામું,Mnemonic address
ગધમાનનું નામ,Mnemonic name
"સ્મરણ સંબંધી
 કામગીરી સંહિતા","Mnemonic
 Operation code"
ગધતેમ પ્રતીક,Mnemonic symbol
નમૂનો,Model statement
"મોડ્યુન એન્ક્રિપ્શન
 સાધન","Modem encryption
 Device"
ફેરફાર સ્તર,Modification level
ફેરફાર કરનાર,Modifier
ફેરફાર કરનાર બીટ,Modifier bit
ફેરફાર કરનાર રજિસ્ટર,Modifier register
સૂચના સંશોધિત કરવી,Modify instruction
ટિકિટ સંશોધિત કરવી,Modify ticket
મોડ્યુલા,Modula
"મોડ્યુચક
 અંકગણિત","Modular
 Arithmetic"
મોડ્યુલર,Modular counter
મોડ્યુલર,Modularity
"મોડ્યુચક
 કાર્યક્રમ","Modular
 Programming"
"મોડ્યુલર
 શત્રુ","Modulater
 Demodulater"
મોડ્યુલેશન દર,Modulation rate
"વિધિ
 વિશિષ્ટતા","Module
 Specification"
સામૂહિક,Monadic
"મોનોડિક બુલિયન
 Operatorપરેટર","Monadic boolean
 Operator"
મોનાડિક ઓપરેશન,Monadic operation
મોનાડિક ઓપરેટર,Monadic operator
"વિવાદ
 કાર્યક્રમો","Monitoring of
 Programs"
"અનુશ્રવણ
 કાર્યક્રમ","Monitoring
 Program"
મોનિટર પ્રિન્ટર,Monitor printer
નિરીક્ષણ કાર્યક્રમ,Monitor program
નિરીક્ષણ એકમ,Monitor unit
રોનીસ,Monnitor console
"એકવિધ
 ઇન્ટિગ્રેટેડ સર્કિટ","Monolithic
 Integrated circuit"
એકાધિકાર સંગ્રહ,Monolithic storage
"એકવિધ
 પ્રાતળતા","Monolithic
 Technology"
એકલતાવાળું,Monostable
"એકલતાવાળું
 બહુવિધ","Monostable
 Multivibrater"
"એકલવાયા પાકા
 સરકીટ","Monostable trigger
 Circuit"
મોર્ફિમ,Morpheme
ક morંગું,Morphism
સૌથી નોંધપાત્ર બીટ,Most significant bit
"સૌથી નોંધપાત્ર
 પાત્ર","Most significant
 Character"
માતૃક,Mother board
માતા નોંધણી,Mother register
પર્વત,Mount
માઉન્ટ લક્ષણ,Mount attribute
ખસેડવું,Move
ગતિવિધિ,Movement file
"ફરતો સરેરાશ
 પદ્ધતિ","Moving average
 Method"
બહુવિધ પદ્ધતિ,Multiaccess system
"બહુવિધ
 ક callingપન","Multiaddress
 Calling"
"બહુવિધ
 ક calling લિંગ સુવિધા","Multiaddress
 Calling facility"
"બહુવિધ
 સૂચના","Multiaddress
 Instruction"
બહુવિધ,Multiaspect
બહુવિધ,Multibus
છલકાતાં,Multichip
"અનેક
 કળ","Multidimensional
 Array"
"અનેક
 ભાષા","Multidimensional
 Language"
"અનેક
 નેટવર્ક","Multidomain
 Network"
બહુપદીની રેખા,Multidrop line
"ઉપદેશ
 દ્વિધ્રુવ","Multielement
 Dipole antenna"
"બહુપક્ષીકરણ
 ધબકારા","Multifrequency
 Pulsing"
"બહુપક્ષીકરણ
 પુશબટન સેટ","Multifrequency
 Pushbutton set"
"બહુપક્ષીકરણ
 પ્રાપ્તકર્તા","Multifrequency
 Receiver"
"બહુપક્ષીકરણ
 સંકેત","Multifrequency
 Signal"
"બહુપક્ષીકરણ
 અંતિમ","Multifrequency
 Terminal"
"બહુપદી
 પદ્ધતિ","Multifunction
 System"
બહુપદી કામગીરી,Multijob operation
બહુવિધ,Multilayer device
બહુપદી સરનામું,Multilevel address
બહુપદી મેમરી,Multilevel memory
બહુપદી સલામતી,Multilevel security
"બહુપદી
 Subલટ","Multilevel
 Subroutine"
સ્વચ્છતા,Multilinked
અનેક -ટપાલ,Multimedia mail
"બહુવિધ
 કાઉન્ટર","Multimode
 Counter"
શ્રમ,Multipass sort
બહુવિધ પ્રવેશ,Multiple access
"બહુવિધ સરનામું
 સૂચના","Multiple address
 Instruction"
"બહુવિધ
 સોંપણી","Multiple
 Assignment"
બહુવિધ સાંકળ,Multiple chain
બહુવિધ કનેક્ટર,Multiple connector
"બહુવિધ
 જાહેરાત","Multiple
 Declaration"
"બહુવિધ ડોમેન
 નેટવર્ક","Multiple domain
 Network"
"બહુવિધ કામ
 પ્રક્રિયા","Multiple job
 Processing"
"બહુવિધ લંબાઈ
 કામ","Multiple length
 Working"
બહુવિધ કામગીરી,Multiple operation
બહુવિધ બિંદુ રેખા,Multiple point line
બહુવિધ ચોકસાઈ,Multiple precision
"બહુવિધ
 કાર્યક્રમ","Multiple
 Programming"
બહુવિધ પંચિંગ,Multiple punching
"બહુવિધ
 પિરવર્ષા","Multiple
 Regression model"
બહુવિધ રૂટીંગ,Multiple routing
"બહુવિધ કાર્ય
 સંચાલન","Multiple task
 Management"
બહુવિધ ઉપયોગિતા,Multiple utility
"બહુવિધ મૂલ્યવાન
 તર્કશાસ્ત્ર","Multiple valued
 Logic"
"મલ્ટીપ્લેક્સ ડેટા
 અંતિમ","Multiplex data
 Terminal"
મલ્ટીપ્લેક્સ્ડ બસ,Multiplexed bus
"મલ્ટિપ્લેક્સ્ડ
 સંચાલન","Multiplexed
 Operation"
મલ્ટીપ્લેક્સર,Multiplexer
"મલ્ટીપ્લેક્સર
 સિમ્યુલેશન","Multiplexer
 Simulation"
મલ્ટિપ્લેક્સિંગ,Multiplexing
મલ્ટીપ્લેક્સ કડી,Multiplex link
મલ્ટીપ્લેક્સ મોડ,Multiplex mode
"અનેકગણું
 સંચાલન","Multiplex
 Operation"
ગુણાકાર પરિબળ,Multiplier factor
"ગુણાકાર
 નોંધણી કરવી","Multiplier quotient
 Register"
"ગુણાકાર
 (= ગણતરી
 પંચ)","Multiplying punch
 (= Calculating
 Punch)"
મલ્ટિપોઇન્ટ સર્કિટ,Multipoint circuit
મલ્ટિપોઇન્ટ લિંક,Multipoint link
"મલ્ટિપાયંટ
 નેટવર્ક","Multipoint
 Network"
ગુણોત્તર,Multipriority
મલ્ટિપ્રોસેસિંગ,Multiprocessing
"મલ્ટિપ્રોસેસિંગ
 પદ્ધતિ","Multiprocessing
 System"
મલ્ટ અથવા,Multiprocessor
"મલ્ટ અથવા
સાંધા","Multiprocessor
Interleaving"
ગુણાકાર,Multiprogramming
"ગુણાકાર
 મેમરી રક્ષા","Multiprogramming
 Memory protect"
"ગુણાકાર
 પદ્ધતિ","Multiprogramming
 System"
બહુસાંખી છટણી,Multireel sorting
ગંદકી ફાઇલ,Multiring file
"બહુવિધ
 ખાનગી લાઇન","Multischedule
 Private line"
અનેક પ્રકાર,Multistation
"બહુવિધ
 સંચાલન","Multitask
 Operation"
બહુવિધ વાંચન,Multithreading
"બહુપદી
 પ્રોસેસર","Multiunit
 Processor"
બહુવિધ પદ્ધતિ,Multiuser system
મલ્ટિવલિવ -તર્કશાસ્ત્ર,Multivalued logic
બહુવિધ,Multivibrater
"મલ્ટિવે શોધ
 ઝાડ","Multiway search
 Tree"
પરસ્પર બાકાત,Mutual exclusion
"પરસ્પર
 જાણ","Mutual
 Information"
"પરસ્પર જોડી
 અપશબ્દ","Mutual pair
 Capacitance"
નકામું,NAND
નંદ તત્વ,NAND element
Nંચે કાર્ય,NAND function
NAND પરેશન,NAND operation
Nંચાઈ,Nano processor
"ગાંઠ
 દુકાન","Nanoprogram
 Store"
સાંકડો બેન્ડ,Narrow band
રાષ્ટ્રીય પાત્ર,National character
"રાષ્ટ્રીય
 આવશ્યકતા","National
 Requirement"
મૂળ જોડાણ,Native attachment
મૂળ આચાર,Native code
મૂળ સંકલનકર્તા,Native compiler
કુદરતી દ્વિસંગી,Natural binary
"કુદરતી કામગીરી
 જનરેટર","Natural function
 Generator"
કુદરતી ભાષા,Natural language
"કુદરતી ભાષા
 પદ્ધતિ","Natural language
 System"
સોય,Needle
નકારી કાateવું,Negate
નકારાત્મક નોંધ,Negative entry
નકારાત્મક પ્રતિસાદ,Negative feedback
