Punjabi,Hindi
ਸਥਾਨਕ ਮੁਦਰਾ,"1. स्थानीय जालक्रम ,2. स्थानीय केंद्र,3. स्थानीय विनिमय"
ਸਥਾਨਕ ਮੈਮੋਰੀ,स्थानीय स्मृति
ਸਥਾਨਕ ਮੋਡ,स्थानीय विधा
ਸਥਾਨਕ ਵੇਰੀਏਬਲ,स्थानीय चर
ਤਾਲਾ,"पाश, लॉक"
ਤਾਲਾਬੰਦ ਫਾਇਲ,पाशित संचिका
ਲੌਗ ਇਨ = ਲੌਗ ਇਨ ਕਰੋ,सत्रारंभ
ਲੌਗ-ਆਉਟ-ਲੌਗ ਆਊਟ,सत्रांत
ਲਾਗਿੰਗ,संलेखन
ਤਰਕ ਵਿਸ਼ਲੇਸ਼ਕ,तर्क विश्लेषक
ਤਰਕ ਬੰਬ,तर्क बम
ਤਰਕ ਕਾਰਡ,तर्क कार्ड
ਤਰਕ ਚਾਰਟ (ਪ੍ਰਵਾਹ ਚਾਰਟ),तर्क संचित्र (प्रवाह संचित्र)
ਤਰਕ ਸਰਕਟ,तर्क परिपथ
ਤਰਕ ਡਿਜ਼ਾਈਨ,तर्क अभिकल्प
ਤਰਕ ਚਿੱਤਰ,तर्क आरेख
ਤਰਕ ਪ੍ਰਵਾਹ ਚਾਰਟ,तार्किक प्रवाह संचित्र
ਤਰਕ ਫੰਕਸ਼ਨ,तर्क फलन
ਤਰਕ ਗੇਟ,तर्क गेट
ਤਰਕ ਪ੍ਰੋਗਰਾਮਿੰਗ,"1.तर्क प्रोग्रामन, 2.तर्क क्रमादेशन"
ਤਰਕ ਤਬਦੀਲੀ,तर्क विस्थापन
ਤਰਕ ਸਥਿਤੀ,तर्क अवस्था
ਤਰਕ ਸਵਿੱਚ,तर्क स्विच
ਤਰਕ ਇਕਾਈ,तर्क इकाई
ਲਾਜ਼ੀਕਲ,तार्किक
ਲਾਜ਼ੀਕਲ ਕੁਨੈਕਸ਼ਨ,तार्किक संयोजन
ਲਾਜ਼ੀਕਲ ਡਾਟਾ ਬਣਤਰ,तार्किक आँकड़आ संरचना
ਲਾਜ਼ੀਕਲ ਚਿੱਤਰ,तर्कसंगत आरेख
ਲਾਜ਼ੀਕਲ ਸਮੀਕਰਨ,तार्किक व्यंजक
ਲਾਜ਼ੀਕਲ ਪ੍ਰਵਾਹ ਚਾਰਟ (ਪ੍ਰਵਾਹ ਚਾਰਟ),तार्किक प्रवाह संचित्र
ਲਾਜ਼ੀਕਲ IF,तार्किक आई एफ (तार्किक यदि)
ਲਾਜ਼ੀਕਲ ਕਾਰਵਾਈ,तर्कसंगत संक्रिया
ਲਾਜ਼ੀਕਲ ਆਪਰੇਟਰ,तर्कसंगत संकारक
ਲਾਜ਼ੀਕਲ ਸਬੰਧ,तर्कसंगत संबंधन
ਲਾਜ਼ੀਕਲ ਸਕੀਮ,तार्किक योजना
ਲਾਜ਼ੀਕਲ ਪ੍ਰਤੀਕ,"1.तर्कसंगत संप्रतीक,2.तार्किक संप्रतीक"
ਲਾਜ਼ੀਕਲ ਕਿਸਮ,तार्किक प्ररुप
ਲਾਜ਼ੀਕਲ ਮੁੱਲ,तार्किक मान
ਲਾਜ਼ੀਕਲ ਵੇਰੀਏਬਲ,तार्किक चर
ਅੱਗੇ ਦੇਖੋ ਕੈਰੀ,हासिल अग्रावलोकन
ਸੈੱਟ ਅੱਗੇ ਦੇਖੋ,अग्रावलोकन समुच्चय
ਝਾਂਕਨਾ,अवलोकन
ਲੂਪ,"1.लूप, 2.पाश"
ਲੂਪ ਕੰਟਰੋਲ,पाश नियंत्रण
ਲੂਪ ਸ਼ੁਰੂਆਤ,पाश प्रारंभन
ਲੂਪ ਸੋਧ,पाश आपरिवर्तन
ਲੂਪ ਨੈੱਟਵਰਕ,"1.पाश जालक्रम, 2.पाश नेटवर्क"
ਲੂਪ ਸ਼ੁਰੂ,पाश प्रारंभन
ਲੂਪ ਸਮਾਪਤੀ,पाश-अवसान
ਲੂਪ-ਬੈਕ ਟੈਸਟ,प्रति-पाश परीक्षण
ਢਿੱਲੀ ਜੋੜੀ,शिथिल युग्मित
ਨੁਕਸਾਨ ਰਹਿਤ ਸੰਕੁਚਨ,ह्रास रहित संपीडन
ਨੁਕਸਾਨਦੇਹ ਕੰਪਰੈਸ਼ਨ,हासी संपीडन
ਘੱਟ ਬਾਈਟ,निम्न बाइट
ਹੇਠਲੇ ਪੱਧਰ ਦੀ ਭਾਸ਼ਾ,निम्न स्तर भाषा
ਘੱਟ ਪਾਸ ਫਿਲਟਰ,निम्न पारक फिल्टर
ਹੇਠਲੀ ਸੀਮਾ,"1.निम्न परिबाधित,2. निम्न परिबद्ध"
ਮੈਕ ਪ੍ਰੋਟੋਕੋਲ (ਮੀਡੀਅਮ ਐਕਸੈਸ ਕੰਟਰੋਲ),"1.मैक प्रोटोकॉल, 2.मैक आचार (मध्य अभिगम नियंत्रण)"
ਮਸ਼ੀਨ,"1.मशीन, 2.यंत्र"
ਮਸ਼ੀਨ ਦਾ ਪਤਾ,मशीन पता
ਮਸ਼ੀਨ ਕੋਡ,"1.यंत्र कूट, 2.मशीन कोड"
ਮਸ਼ੀਨ ਚੱਕਰ,यंत्र चक्र
ਮਸ਼ੀਨ ਨਿਰਭਰ ਭਾਸ਼ਾ,यंत्राश्रित भाषा
ਮਸ਼ੀਨ ਨਿਰਭਰ ਸਾਫਟਵੇਅਰ,यंत्राश्रित सॉफ्टवेयर
ਮਸ਼ੀਨ ਗਲਤੀ,यंत्र त्रुटि
ਮਸ਼ੀਨ ਦਾ ਵਿਹਲਾ ਸਮਾਂ,यंत्र निष्क्रिय काल
ਮਸ਼ੀਨ ਸੁਤੰਤਰ ਭਾਸ਼ਾ,यंत्र निरपेक्ष भाषा
ਮਸ਼ੀਨ ਦੀ ਹਦਾਇਤ,यंत्रानुदेश
ਮਸ਼ੀਨ ਬੁੱਧੀ,यंत्र बोध
ਮਸ਼ੀਨ ਭਾਸ਼ਾ,"1.मशीनी भाषा,2.यंत्र भाषा"
ਮਸ਼ੀਨ ਸਿਖਲਾਈ,यंत्राधिगम
ਮਸ਼ੀਨ ਦੀ ਕਾਰਵਾਈ,यंत्र संक्रिया
ਮਸ਼ੀਨ ਅਧਾਰਿਤ ਭਾਸ਼ਾ,यंत्रमूलक भाषा
ਮਸ਼ੀਨ ਰਨ,यंत्र निष्पादन
ਮਸ਼ੀਨ ਸਿਮੂਲੇਸ਼ਨ,मशीन अनुकार
ਮਸ਼ੀਨ ਖਰਾਬ ਸਮਾਂ,यंत्र अपहृत काल
ਮਸ਼ੀਨ ਅਨੁਵਾਦ,मशीनी अनुवाद
ਮਸ਼ੀਨ ਸ਼ਬਦ,मशीन शब्द
ਮੈਕਰੋ (=ਮੈਕ੍ਰੋ ਹਦਾਇਤ),स्थूल अनुदेश
ਮੈਕਰੋ ਆਰਗੂਮੈਂਟ,स्थूल प्राचर
ਮੈਕਰੋ ਅਸੈਂਬਲੀ ਪ੍ਰੋਗਰਾਮ,स्थूल कोडांतरण प्रोग्राम
ਮੈਕਰੋ ਕਾਲ,स्थूल आह्वान
ਮੈਕਰੋ ਕੋਡ,"1.स्थूल कोड, 2.स्थूल कूट"
ਮੈਕਰੋ ਕਮਾਂਡ,स्थूल समादेश
ਮੈਕਰੋ ਘੋਸ਼ਣਾ,स्थूल घोषणा
ਮੈਕਰੋ ਪਰਿਭਾਸ਼ਾ,स्थूल परिभाषा
ਮੈਕਰੋ ਫਲੋ ਚਾਰਟ,स्थूल प्रवाह संचित्र
ਮੈਕਰੋ ਜਨਰੇਟਰ,स्थूल जनित्र
ਮੈਕਰੋ ਹਦਾਇਤ,स्थूल अनुदेश
ਮੈਕਰੋ ਭਾਸ਼ਾ,स्थूल भाषा
ਮੈਕਰੋ ਲਾਇਬ੍ਰੇਰੀ,स्थूल लाइब्रेरी
ਮੈਕਰੋ ਪੈਰਾਮੀਟਰ,स्थूल प्राचल
ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਿੰਗ,स्थूल प्रक्रमण
ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਰ,"1.स्थूल प्रक्रमक,2. मैक्रोप्रोसेसर"
ਮੈਕਰੋ ਪ੍ਰੋਗਰਾਮਿੰਗ,स्थूल प्रोग्रामन
ਮੈਕਰੋ ਪ੍ਰੋਟੋਟਾਈਪ,स्थूल आदिप्ररुप
ਮੈਕਰੋ-ਕੋਡਿੰਗ,"1.स्थूल कूटलेखन, 2.स्थूल कोडन"
ਮੈਗਾਬਾਈਟ (MB),मेगाबाइट (एम बी)
ਜਾਦੂ ਅੱਖਰ,जादुई संप्रतीक
ਮੈਜਿਕ ਨੰਬਰ,जादुई संख्या
ਚੁੰਬਕੀ ਬੁਲਬੁਲਾ ਮੈਮੋਰੀ,चुंबकीय बुदबुद स्मृति
ਚੁੰਬਕੀ ਕਾਰਡ,चुंबकीय कार्ड
ਚੁੰਬਕੀ ਸੈੱਲ,"1.चुंबकीय कोष्ठिका, 2.चुंबकीय सेल"
ਚੁੰਬਕੀ ਅੱਖਰ,चुंबकीय संप्रतीक
ਚੁੰਬਕੀ ਕੋਰ ਸਟੋਰੇਜ਼,चुंबकीय कोर भंडारण
ਚੁੰਬਕੀ ਡਿਸਕ,"1.चुंबकीय चक्रिका,2. चुंबकीय डिस्क"
ਚੁੰਬਕੀ ਡਿਸਕ ਪਤਾ,चुंबकीय डिस्क पता
ਚੁੰਬਕੀ ਡਿਸਕ ਮੈਮੋਰੀ,चुंबकीय चक्रिका स्मृति
ਚੁੰਬਕੀ ਡਰੱਮ,चुंबकीय ड्रम
ਚੁੰਬਕੀ ਇੰਕੋਡਿੰਗ,"1.चुंबकीय कूटलेखन, 2.चुंबकीय कोडीकरण,3.चुंबकीय कोडन"
ਚੁੰਬਕੀ ਸਿਰ,चुंबकीय शीर्ष
ਚੁੰਬਕੀ ਸਿਆਹੀ,चुंबकीय स्याही
ਚੁੰਬਕੀ ਸਿਆਹੀ ਅੱਖਰ ਪਛਾਣ (MICR),चुंबकीय स्याही संप्रतीक अभिज्ञान (एम आई सी आर)
ਚੁੰਬਕੀ ਮੀਡੀਆ,चुंबकीय माध्यम
ਚੁੰਬਕੀ ਰੀਡਿੰਗ,चुंबकीय पठन
ਚੁੰਬਕੀ ਰਿਕਾਰਡਿੰਗ,चुंबकीय अभिलेखन
ਚੁੰਬਕੀ ਸਟੋਰੇਜ਼,चुंबकीय भंडारण
ਚੁੰਬਕੀ ਪੱਟੀ,चुंबकीय पट्टी
ਚੁੰਬਕੀ ਟੇਪ,चुंबकीय टेप
ਚੁੰਬਕੀ ਟੇਪ ਕਾਰਤੂਸ,चुंबकीय टेप कार्टीज
ਚੁੰਬਕੀ ਟੇਪ ਡਰਾਈਵ,चुंबकीय टेप ड्राइव
ਚੁੰਬਕੀ ਟੇਪ ਹੈਡਰ,चुंबकीय टेप अग्रक
ਚੁੰਬਕੀ ਟੇਪ ਲਾਇਬ੍ਰੇਰੀਅਨ,चुंबकीय टेप लाइब्रेरियन
ਚੁੰਬਕੀ ਟੇਪ ਆਵਾਜਾਈ,चुंबकीय टेप अभिगमन
ਚੁੰਬਕੀ ਟੇਪ ਯੂਨਿਟ,चुंबकीय टेप इकाई
ਚੁੰਬਕੀ ਪਤਲੀ ਫਿਲਮ,"1.चुंबकीय तनु परत, 2.चुंबकीय तनु फिल्म"
ਚੁੰਬਕੀ ਟਰੈਕ,चुंबकीय पथ
ਮੈਗਨੇਟੋ ਆਪਟਿਕ ਸਟੋਰੇਜ਼,चुंबकीय प्रकाशीय भंडारण
ਮੈਗਨੇਟੋਗ੍ਰਾਫਿਕ ਪ੍ਰਿੰਟਰ,"1.चुंबकालेखी मुद्रक, 2.चुंबक लेखी प्रिंटर"
ਮੈਗਨੇਟੋਸਟ੍ਰਿਕਸ਼ਨ,चुंबकीय विरुपण
magnetostrictive ਗੋਲੀ,चुंबकीय विरुपक टिकिया
ਮੇਲ ਬਾਕਸ,"1.डाक पेटी, 2.मेल बाक्स"
ਮੇਲ ਅਭੇਦ,मेल विलय
ਮੁੱਖ ਕੰਟਰੋਲ ਯੂਨਿਟ,"1.मुख्य नियंत्रक एकक, 2. मुख्य नियंत्रक इकाई"
ਮੁੱਖ ਫਰੇਮ,मेन फ्रेम
ਮੁੱਖ ਫਰੇਮ ਸਿਸਟਮ,"1.मेन फ्रेम सिस्टम, 2.मेन फ्रेम तंत्र"
ਮੁੱਖ ਮੈਮੋਰੀ,"1.मुख्य स्मृति, 2.मुख्य मेमोरी"
ਮੁੱਖ ਪ੍ਰੋਗਰਾਮ,"1.मुख्य प्रोग्राम, 2.मुख्य क्रमादेश"
ਮੁੱਖ ਸਟੋਰੇਜ਼,मुख्य भंडारण
ਮੁੱਖ ਸਵਿੱਚ,"1.मेन स्विच, 2.मुख्य स्विच"
ਰੱਖ-ਰਖਾਅ,"1.अनुरक्षण, 2.रखरखाव"
ਰੱਖ-ਰਖਾਅ ਪੈਨਲ,अनुरक्षण पैनल
ਰੱਖ-ਰਖਾਅ ਦਾ ਸਮਾਂ,अनुरक्षण काल
ਮੁੱਖ ਚੱਕਰ,वृहत् चक्र
ਮੁੱਖ ਜੰਤਰ,मुख्य युक्ति
ਮੁੱਖ ਕੁੰਜੀ,मुख्य कुंजी
ਪ੍ਰਮੁੱਖ ਰਾਜ,मुख्य अवस्था
ਮੁੱਖ ਬਣਤਰ,मुख्य संरचना
ਮੁੱਖ ਕੰਮ,मुख्य कार्य
ਬਹੁਮਤ ਤੱਤ,बहुसंख्यक अवयव
ਬਹੁਗਿਣਤੀ ਗੇਟ,बहुसंख्यक गेट
ਬਹੁਮਤ ਕਾਰਵਾਈ,बहुसंख्य संक्रिया
ਮੇਕਅਪ ਦਾ ਸਮਾਂ,प्रतिपूर्ति काल
ਖਰਾਬ ਰੁਟੀਨ,कुसंक्रिया रुटीन
ਪ੍ਰਬੰਧਨ ਵਿਕਾਸ,प्रबंधन विकास
ਪ੍ਰਬੰਧਨ ਸੂਚਨਾ ਪ੍ਰਣਾਲੀ (MIS),प्रबंधन सूचना तंत्र (एम आई एस)
ਪ੍ਰਬੰਧਨ ਵਿਗਿਆਨ,प्रबंध विज्ञान
ਮਾਨਚੈਸਟਰ ਕੋਡਿੰਗ,मैनचेस्टर कूटलेखन
ਮੈਨੀਫੋਲਡਿੰਗ,बहुवलन
ਹੇਰਾਫੇਰੀ ਵੇਰੀਏਬਲ,प्रकलित चर
ਇੰਡੈਕਸਿੰਗ ਨੂੰ ਹੇਰਾਫੇਰੀ ਕਰਨਾ,प्रकलित सूचकन
ਮਨੁੱਖ-ਮਸ਼ੀਨ ਸਿਮੂਲੇਸ਼ਨ,मानव यंत्र अनुकार
ਦਸਤੀ ਪਤਾ ਸਵਿੱਚ,हस्तचालित पता स्विच
ਦਸਤੀ ਵਿਸ਼ਲੇਸ਼ਣ,मैनुअल विश्लेषण
ਦਸਤੀ ਜਵਾਬ,मैनुअल आह्वान
ਦਸਤੀ ਇੰਦਰਾਜ਼,मैनुअल प्रविष्टि
ਦਸਤੀ ਵਟਾਂਦਰਾ,"1.हस्तचालित केंद्र, 2.मैनुअल केंद्र"
ਦਸਤੀ ਇੰਪੁੱਟ,"1.हस्त निवेश, 2. मैनुअल निवेश"
ਦਸਤੀ ਕਾਰਵਾਈ,हस्त प्रचालन
ਬਹੁਤ ਸਾਰੇ ਰਿਸ਼ਤੇ,अनेकानेक संबंध
ਕਈ ਤੋਂ ਇੱਕ ਡੀਕੋਡਰ,बहु-एक-विकोडक
ਨਕਸ਼ਾ ਵਿਧੀ,प्रतिचित्र विधि
ਮੈਪਿੰਗ,प्रतिचित्रण
ਹਾਸ਼ੀਏ,उपांत
ਹਾਸ਼ੀਏ ਦੀ ਗਲਤੀ,उपांतीय त्रुटि
ਮਾਮੂਲੀ ਜਾਂਚ,उपांतीय जाँच
ਮਾਮੂਲੀ ਟੈਸਟ,उपांतीय परीक्षण
ਨਿਸ਼ਾਨ ਖੋਜ,चिन्ह संसूचन
ਮਾਰਕ ਰੀਡਿੰਗ,चिन्ह पठन
ਮਾਰਕ ਸਕੈਨਿੰਗ,चिन्ह क्रमवीक्षण
ਮਾਰਕ ਭਾਵਨਾ,चिन्ह बोध
ਮਾਰਕਰ,चिन्हक
ਨਿਸ਼ਾਨਦੇਹੀ,चिन्हन
ਮਾਰਕਿੰਗ ਲਹਿਰ,चिन्हक तरंग
markov ਚੇਨ,मार्कोव श्रृंखला
markov ਸਰੋਤ,मार्कोव स्रोत
ਮਾਰਕ-ਅੱਪ ਭਾਸ਼ਾ,मार्क-अप भाषा
ਮਾਸਰ,मेसर
ਮਾਸਰ,मेसर
ਮਾਸਕ,"1.मास्क, 2.आच्छद, 3.प्रच्छाद"
ਮਾਸਕ ਬਿੱਟ,"1.प्रच्छाद बिट, 2.आच्छद बिट,3. मास्क दविअंक"
ਮਾਸਕ ਪ੍ਰੋਗਰਾਮੇਬਲ ਡਿਵਾਈਸ,मास्क प्रोग्राम्य युक्ति
ਮਾਸਕ ਰਜਿਸਟਰ,आवरण रजिस्टर
ਮਾਸਕ ਕੀਤਾ ROM,"1.आवृत रॉम, 2.आवृत आर ओ एम"
ਮਾਸਕਿੰਗ,आच्छादन
ਪੁੰਜ ਡਾਟਾ,विपुल आँकड़ए
ਪੁੰਜ ਮੈਮੋਰੀ,"1.विपुल स्मृति, 2.विपुल मेमोरी"
ਵੱਡੇ ਪੱਧਰ &#39;ਤੇ ਸਮਾਨਾਂਤਰ,विपुलत: समांतर
ਮਾਸਟਰ,प्रधान 
ਮਾਸਟਰ ਕਾਰਡ,मास्टर कार्ड
ਮਾਸਟਰ ਘੜੀ,"1.प्रधान घड़ई, 2.नियंत्रक घड़ई"
ਮਾਸਟਰ ਕੰਸੋਲ,प्रधान कन्सोल
ਮਾਸਟਰ ਡਾਟਾ,प्रधान आँकड़आ
ਮਾਸਟਰ ਚਿੱਤਰ,प्रधान आरेख
ਮਾਸਟਰ ਫਾਈਲ,प्रधान संचिका
ਮਾਸਟਰ ਗਰੁੱਪ,प्रधान समूह
ਮਾਸਟਰ ਕੁੰਜੀ,मास्टर कुंजी
ਮਾਸਟਰ ਲਾਇਬ੍ਰੇਰੀ ਟੇਪ,प्रधान लाइब्रेरी टेप
ਮਾਸਟਰ ਪ੍ਰੋਸੈਸਰ,प्रधान प्रक्रमक
ਮਾਸਟਰ ਪ੍ਰੋਗਰਾਮ,प्रधान प्रोग्राम
ਮਾਸਟਰ ਸਟੇਸ਼ਨ,प्रधान केंद्र
ਮਾਸਟਰ ਟੇਪ,"1.प्रधान टेप, 2.मास्टर टेप"
ਮਾਸਟਰ ਟਰਮੀਨਲ,"1.प्रधान अंतक, 2.प्रधान टर्मिनल"
ਮਾਸਟਰ/ਗੁਲਾਮ ਜੰਤਰ,प्रधान अधीन युक्ति
ਮਾਲਕ / ਗੁਲਾਮ ਸਿਸਟਮ,प्रधान अधीन तंत्र
ਮੈਚ,"1.मेल, 2.मिलान, 3.मिलना"
ਮੇਲ ਖਾਂਦਾ,मिलान
ਗਣਿਤ ਪ੍ਰੋਗਰਾਮਿੰਗ,गणितीय प्रोग्रामन
ਗਣਿਤਿਕ ਸਿਮੂਲੇਸ਼ਨ,गणितीय अनुकार
ਮੈਟਰਿਕਸ,"1.मैट्रिक्स, 2.आव्यूह"
ਮੈਟਰਿਕਸ ਪ੍ਰਿੰਟਰ,"1.मैट्रिक्स प्रिंटर, 2.मैट्रिक्स मुद्रक"
ਮੈਟਰਿਕਸ ਸਵਿੱਚ,मैट्रिक्स स्विच
ਮੈਟ੍ਰਿਕਸ ਸਾਰਣੀ,आव्यूह सारणी
ਮੈਕਸੀ ਕੰਪਿਊਟਰ,मैक्सी कंप्यूटर
ਮੈਕਸੀਕੰਪਿਊਟਰ,मैक्सी कंप्यूटर
ਅਧਿਕਤਮ ਤੱਤ,उच्चिष्ट अवयव
ਅਧਿਕਤਮ ਮਿਆਦ (ਮਿਆਰੀ ਜੋੜ ਮਿਆਦ),योगपद
ਮੈਕਸਵੈਲ ਡੈਮਨ,मैक्सवेल डैमन
ਮਤਲਬ,"1.मध्यमान, 2.माध्य"
ਮਤਲਬ ਮੁਰੰਮਤ ਦਾ ਸਮਾਂ,माध्य सुधार काल
ਅਸਫਲਤਾ ਦੇ ਵਿਚਕਾਰ ਦਾ ਮਤਲਬ ਸਮਾਂ (MTBF),अंतर्विफलता माध्य काल
ਅਸਫਲਤਾ ਦੇ ਵਿਚਕਾਰ ਦਾ ਮਤਲਬ ਸਮਾਂ (MTBF),विफलता मध्य माध्यकाल (एम टी बी एफ)
ਅਸਫਲਤਾ ਦਾ ਸਮਾਂ,विफलता का माध्य काल
ਮੁਰੰਮਤ ਕਰਨ ਦਾ ਸਮਾਂ,मरम्मत माध्य काल
ਮੁਰੰਮਤ ਦਾ ਮਤਲਬ ਸਮਾਂ (MTTR),सुधार माध्यकाल (एम टी टी आर)
ਮੱਧਮ ਸਕੇਲ ਏਕੀਕਰਣ (MSI),मध्यम स्केल एकीकरण (एम एस आई)
ਮੱਧਮ ਸਕੇਲ ਏਕੀਕਰਣ (MSI),मध्यम समाकलन (एम एस आई)
ਮੱਧਮ ਮਿਆਦ ਸਟੋਰੇਜ਼ ਜੰਤਰ,माध्य पद भंडारण युक्ति
ਮੈਗਾਬਿਟ ਪ੍ਰਤੀ ਸਕਿੰਟ (MB Ps),मेगा बिट प्रति सेकंड (एम बी पी एस)
ਸਦੱਸ ਵਸਤੂ,अवयव वस्तु
ਸਦੱਸ ਰਿਕਾਰਡ,अवयव अभिलेख
ਮੈਮੋਰੀ,"1.स्मृति, 2.मेमोरी"
ਮੈਮੋਰੀ ਐਰੇ,"1.स्मृति सरणी, 2.मेमोरी व्यूह"
ਮੈਮੋਰੀ ਬੈਂਕ,"1.स्मृति कोष, 2.मेमोरी बैंक"
ਮੈਮੋਰੀ ਬਫਰ ਰਜਿਸਟਰ,"1.स्मृति बफर पंजी, 2.मेमोरी बफर पंजी"
ਮੈਮੋਰੀ ਬੱਸ,"1.स्मृति बस,2. मेमोरी बस"
ਮੈਮੋਰੀ ਕਾਰਡ,स्मृति कार्ड
ਮੈਮੋਰੀ ਸੈੱਲ,स्मृति कोष्ठिका
ਮੈਮੋਰੀ ਸੰਕੁਚਿਤ,स्मृति संहनन
ਮੈਮੋਰੀ ਕੋਰ,"1.स्मृति कोर, 2.मेमोरी कोर"
ਮੈਮੋਰੀ ਚੱਕਰ,स्मृति चक्र
ਮੈਮੋਰੀ ਡਾਟਾ ਰਜਿਸਟਰ,"1.मेमोरी आँकड़आ पंजी, 2.स्मृति आंकड़आ पंजी"
ਮੈਮੋਰੀ ਡੰਪ,"1.स्मृति निपात ,2.मेमोरी डंप"
ਮੈਮੋਰੀ ਐਕਸਚੇਂਜ,"1.स्मृति विनिमय, 2.मेमोरी विनिमय"
ਮੈਮੋਰੀ ਲੜੀ,"1.स्मृति पदानुक्रम, 2.मेमोरी पदानुक्रम"
ਮੈਮੋਰੀ ਹਦਾਇਤ,स्मृति अनुदेश
ਮੈਮੋਰੀ ਪ੍ਰਬੰਧਨ,"1.स्मृति प्रबंधन, 2.मेमोरी प्रबंधन"
ਮੈਮੋਰੀ ਨਕਸ਼ਾ,"1.स्मृति प्रतिचित्र, 2.मेमोरी प्रतिचित्र"
ਮੈਮੋਰੀ ਮੈਪਡ I/O,"1.स्मृति प्रतिचित्रित निर्गम, 2.निवेश, 3.मेमोरी प्रतिचित्रित आई/ओ"
ਮੈਮੋਰੀ ਮਾਡਲ,"1.स्मृति मॉडल, 2.स्मृति निदर्श, 3.मेमोरी मॉडल"
ਮੈਮੋਰੀ ਮੋਡੀਊਲ,"1.स्मृति माड्यूल, 2.मेमोरी माड्यूल"
ਮੈਮੋਰੀ ਪੁਆਇੰਟਰ ਰਜਿਸਟਰ,"1.स्मृति सूचक पंजी, 2.मेमोरी सूचक पंजी"
ਯਾਦ ਸ਼ਕਤੀ,स्मृति शक्ति
ਮੈਮੋਰੀ ਸੁਰੱਖਿਆ,स्मृति संरक्षण
ਮੈਮੋਰੀ ਹਵਾਲਾ ਨਿਰਦੇਸ਼,"1.स्मृति संदर्भ अनुदेश, 2.मेमोरी संदर्भ अनुदेश"
ਮੈਮੋਰੀ ਨਿਵਾਸੀ ਪ੍ਰੋਗਰਾਮ,"1.स्मृति-वासी प्रोग्राम, 2.मेमोरी वासी क्रमादेश"
ਮੈਮੋਰੀ ਯੂਨਿਟ,"1.स्मृति इकाई, 2.मेमोरी इकाई"
ਮੀਨੂ,मेनू
ਮੇਨੂ ਪੱਟੀ,मेनू बार
ਮੇਨੂ ਡਰਾਈਵ,मेनू चालित
ਮੇਨੂ ਚੋਣ,मेनू चयन
ਮੇਨੂ-ਸੰਚਾਲਿਤ ਪ੍ਰੋਗਰਾਮ,मेन-चालित प्रोग्राम
ਮਿਲਾਓ,"1.अंतरनिहित, 2.विलय"
ਐਕਸਚੇਂਜ ਲੜੀ ਨੂੰ ਮਿਲਾਓ,विलय विनिमय छंटाई
ਕ੍ਰਮਬੱਧ ਅਭੇਦ,"1.छंटाई संविलय ,2. प्रसूची वरण"
ਮਿਲਾਉਣਾ,"1.विलय, 2.संविलय"
ਜਾਲ ਨੈੱਟਵਰਕ,जालाक्षि जालक्रम
ਮੈਸੇਜਿੰਗ,संदेशन
ਸੁਨੇਹਾ,संदेश
ਸੁਨੇਹਾ ਪ੍ਰਮਾਣਿਕਤਾ,संदेश अभिप्रमाणन
ਸੁਨੇਹਾ ਬਾਕਸ,संदेश कोष्ठ
ਸੁਨੇਹਾ ਸਰਕਟ,संदेश परिपथ
ਸੁਨੇਹਾ ਫਾਰਮੈਟ,संदेश आरूप
ਸੁਨੇਹਾ ਸਿਰਲੇਖ,संदेश प्रवेशिका
ਸੁਨੇਹਾ ਮੋਡ,संदेश विधा
ਸੁਨੇਹਾ ਪਾਸ ਕਰਨਾ,संदेश प्रेषण
ਸੁਨੇਹਾ ਪੋਲਿੰਗ,"1.संदेश क्रमवरण, 2.संदेश क्रमचयन"
ਸੁਨੇਹਾ ਕਤਾਰ,संदेश पंक्ति
ਸੁਨੇਹਾ ਸਵਿੱਚ,संदेश स्विच
ਸੁਨੇਹਾ ਟੈਕਸਟ,संदेश पाठ
ਸੁਨੇਹਾ ਟ੍ਰਾਂਸਫਰ ਏਜੰਟ,संदेश अंतरण अभिकर्मक
ਮੈਟਾ ਅਸੈਂਬਲਰ,अधि कोडांतरक
ਮੈਟਾ ਕਲਾਸ,मेटावर्ग
ਮੈਟਾ ਸੰਕਲਨ,"1.अधि संकलन, 2.अधि अनुभाषण"
ਮੈਟਾ ਕੰਪਾਈਲਰ,"1.अधि अनुभाषक, 2.अधि संकलक"
ਮੈਟਾ ਭਾਸ਼ਾ,अधिभाषा
ਮੈਟਾ ਨੈੱਟਵਰਕ,"1.मेटा जालक्रम, 2.मेटा नेटवर्क"
ਮੈਟਾ ਸਿਸਟਮ,अधितंत्र
ਵਿਧੀ,विधि
ਮੈਟਰੋਪੋਲੀਟਨ ਏਰੀਆ ਨੈੱਟਵਰਕ (MAN),महानगरीय क्षेत्र नेटवर्क (एम ए एन)
ਮਾਈਕ੍ਰੋ,सूक्ष्म
ਮਾਈਕ੍ਰੋ ਕੋਡ,"1.सूक्ष्म कूट,2.सूक्ष्म कोड"
ਮਾਈਕ੍ਰੋ ਕੰਪਿਊਟਰ,सूक्ष्म कंप्यूटर
ਮਾਈਕਰੋ ਕੰਟਰੋਲਰ,माइक्रो नियंत्रक
ਮਾਈਕਰੋ ਚੱਕਰ,माइक्रो चक्र
