Assamese,Odiya
হোলোগ্ৰাফী,ହୋଲୋଗ୍ରାଫି |
"সমতা, সমতা","ଏକତା, ଏକତା"
"সমজাতীয়, সমজাতীয়, সমজাতীয়, সমজাতীয়, সমজাতীয়","ସମଲିଙ୍ଗୀ, ସମଲିଙ୍ଗୀ, ସମଲିଙ୍ଗୀ, ସମଲିଙ୍ଗୀ, ସମଲିଙ୍ଗୀ |"
হুকৰ আইন,ହୁକର ନିୟମ |
অনুভূমিক,ଭୂସମାନ୍ତର
"ঘোঁৰাৰ শক্তি, অশ্বশক্তি","ଘୋଡା ଶକ୍ତି, ଘୋଡା ଶକ୍ତି |"
আতিথ্য,ଆତିଥ୍ୟ
হট বেণ্ড,ହଟ୍ ବ୍ୟାଣ୍ଡ |
চুপাৰ শক্তি বাহক,ସୁପର ଶକ୍ତି ବାହକ |
উচ্চ শক্তিৰ ইলেক্ট্ৰন,ଉଚ୍ଚ ଶକ୍ତି ଇଲେକ୍ଟ୍ରନ୍ |
ৰঙৰ ছাঁ,ରଙ୍ଗ ଛାଇ |
"হুম, আমি","ହମ୍, ଆମେ"
"কৃত্ৰিমতা, আৰ্দ্ৰতা","ଆର୍ଟିକ୍ୟୁଲେସନ୍, ଆର୍ଦ୍ରତା"
humidor,ଆର୍ଦ୍ରତା
"আৰ্দ্ৰতা, আৰ্দ্ৰতা","ଆର୍ଦ୍ରତା, ଆର୍ଦ୍ରତା |"
huygens আইন,ହୁଇଗେନ୍ସ ନିୟମ |
হাইব্ৰিড,ହାଇବ୍ରିଡ୍ |
সংকৰকৰণ,ହାଇବ୍ରିଡାଇଜେସନ୍ |
"হাইড্ৰলিক, হাইড্ৰলিক, মোবাইল হাইড্ৰলিক, হাইড্ৰলিক",ହାଇଡ୍ରୋଲିକ୍ |
"হাইড্ৰ&#39;ডাইনেমিক, হাইড্ৰ&#39;ডাইনেমিক","ହାଇଡ୍ରୋଡାଇନାମିକ୍, ହାଇଡ୍ରୋଡାଇନାମିକ୍ |"
"হাইড্ৰ’ডাইনেমিক্স, হাইড্ৰ’ডাইনেমিক্স, হাইড্ৰ’ডাইনেমিক্স","ହାଇଡ୍ରୋଡାଇନାମିକ୍ସ, ହାଇଡ୍ରୋଡାଇନାମିକ୍ସ, ହାଇଡ୍ରୋଡାଇନାମିକ୍ସ |"
হাইড্ৰজেন পদাৰ্থ,ହାଇଡ୍ରୋଜେନ୍ ପଦାର୍ଥ |
জলবিজ্ঞান,ହାଇଡ୍ରୋଲୋଜି |
ৱাটাৰ বৰ্ড,ଜଳ ବୋର୍ଡ
হাইড্ৰষ্টেটিক,ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ |
"হাইড্ৰষ্টেটিক্স, হাইড্ৰষ্টেটিক্স","ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ସ, ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ସ |"
"হাইগ্ৰ&#39;মিটাৰ, হাইগ্ৰ&#39;মিটাৰ","ହାଇଗ୍ରୋମିଟର, ହାଇଗ୍ରୋମିଟର |"
হাইগ্ৰ&#39;মেট্ৰি,ହାଇଗ୍ରୋମେଟ୍ରି |
হাইগ্ৰ&#39;মিটাৰ,ହାଇଗ୍ରୋମିଟର
হাইগ্ৰ&#39;স্কোপিক,ହାଇଗ୍ରୋସ୍କୋପିକ୍ |
হাইপাৰবলিক,ହାଇପରବୋଲିକ୍ |
উচ্চ চাৰ্জ হাইপাৰ চাৰ্জ,ଉଚ୍ଚ ଚାର୍ଜ ହାଇପର ଚାର୍ଜ |
নূন্যতম,ସର୍ବନିମ୍ନ
দীঘলীয়া দৃষ্টি,ଦୀର୍ଘ ଦର୍ଶନ
hyperrani - নিউক্লিয়াস,ହାଇପର୍ରାନି - ନ୍ୟୁକ୍ଲିୟସ୍ |
হাইপাৰন,ହାଇପରନ୍ |
supersonic,ସୁପରସୋନିକ୍ |
চুপাৰ আকাশ,ସୁପର ଆକାଶ |
অনুমান,ଅନୁମାନ
"কাল্পনিক, কাল্পনিক","କପଟେଟିକାଲ୍, କପଟେଟିକାଲ୍ |"
উতলাংক,ଫୁଟିବା ବିନ୍ଦୁ |
নিদ্ৰাহীনতা,somnolence
বৰফ,ବରଫ
বৰফ-স্ফটিক,ବରଫ-ସ୍ଫଟିକ |
আদৰ্শ,ଆଦର୍ଶ
আদৰ্শগত,ଆଦର୍ଶ
"একে, একে, অবিচ্ছেদ্য","ସମାନ, ସମାନ, ଅବିଚ୍ଛେଦ୍ୟ |"
"চিনাক্তকৰণ, চিনাক্তকৰণ, চিনাক্তকৰণ, চিনাক্তকৰণ","ପରିଚୟ, ପରିଚୟ, ପରିଚୟ, ପରିଚୟ"
"চিনাক্তকৰণ বিকন, চিনাক্তকৰণ বিকন","ପରିଚୟ ବିକନ୍, ପରିଚୟ ବିକନ୍ |"
"একে, একে, সৰ্বব্যাপী, ব্যক্তিত্ব","ସମାନ, ସମାନ, ସର୍ବତ୍ର, ବ୍ୟକ୍ତିଗତତା |"
কৰ্মহীন,କାମହୀନ |
"নিষ্ক্ৰিয় সময়, কাৰ্যসূচী পৰীক্ষাৰ সময়","ନିଷ୍କ୍ରିୟ ସମୟ, ପ୍ରୋଗ୍ରାମ ପରୀକ୍ଷା ସମୟ |"
জ্বলোৱা,ପ୍ରଜ୍ୱଳିତ କରିବାକୁ |
igniter,ଇଗ୍ନିଟର
ইগনিচন,ଇଗ୍ନିସନ୍
নিৰ্দেশনাক অৱজ্ঞা কৰা,ନିର୍ଦ୍ଦେଶକୁ ଅବମାନନା କରନ୍ତୁ |
আলোকসজ্জা ঘনত্ব,ଆଲୋକର ଘନତା |
ইলুমিনেটৰ,ଆଲୋକିତକାରୀ
ইলুমিনেটৰ,ଆଲୋକିତକାରୀ
আলোকসজ্জা গেজ,ଆଲୋକୀକରଣ ଗେଜ୍ |
ইলুমিনেটৰ,ଆଲୋକିତକାରୀ
প্ৰতিফলন,ପ୍ରତିଫଳନ
"কল্পিত, কাল্পনিক, কাল্পনিক","କଳ୍ପିତ, କଳ୍ପିତ, କପଟେଟିକାଲ୍ |"
ডুব যোৱা বস্তু,ଜଳମଗ୍ନ ବସ୍ତୁ |
বিসৰ্জন,ବୁଡ ପକାଇବା |
ইম্পিডেন্স অনুপ্ৰৱেশ,ପ୍ରତିବନ୍ଧକ ଅନୁପ୍ରବେଶ |
"প্ৰভাৱ, প্ৰভাৱ, প্ৰভাৱ, সংঘৰ্ষ, পুনৰুত্থান","ପ୍ରଭାବ, ପ୍ରଭାବ, ପ୍ରଭାବ, ଧକ୍କା, ପୁନର୍ବାର |"
ইমপেক্ট ইফেক্ট,ପ୍ରଭାବ ପ୍ରଭାବ
ইম্পিডেন্স,ପ୍ରତିବନ୍ଧକ
আচৰিত,ଆଶ୍ଚର୍ଯ୍ୟଜନକ
প্ৰয়োগ কৰা চাপ,ପ୍ରୟୋଗ ଚାପ |
"impregnated, সন্নিৱিষ্ট কৰা","ଗର୍ଭବତୀ, ଏମ୍ବେଡ୍"
impulse,ପ୍ରେରଣା
অশুদ্ধ,ଅଶୁଦ୍ଧ
অতিৰিক্ত পৰিবাহীতা (বাহ্যিক পৰিবাহীতা),ଅତିରିକ୍ତ କଣ୍ଡକ୍ଟିଭିଟି (ଏକ୍ସଟ୍ରିନିକ୍ କଣ୍ଡକ୍ଟିଭିଟି)
অশ্ৰাব্যতা,ଶ୍ରବଣତା |
অশ্ৰাব্য,ଶୁଣାଯାଏ ନାହିଁ |
ইনকাণ্ডেচেণ্ট,ଇନକାଣ୍ଡେସେଣ୍ଟ୍ |
ইনকাণ্ডেচেণ্ট,ଇନକାଣ୍ଡେସେଣ୍ଟ୍ |
ৰেপচ&#39;ডিক,ରାପ୍ସୋଡିକ୍ |
আগন্তুক,ଆଗାମୀ
অসংকোচনীয়তা,ଅସମ୍ପୂର୍ଣ୍ଣତା |
বৃদ্ধি পোৱা দোলন,ବର୍ଦ୍ଧିତ ଦୋହରିବା |
বৃদ্ধি পোৱা চুম্বকত্ব,ଚୁମ୍ବକୀୟତା ବୃଦ୍ଧି |
বিনামূলীয়া বিতৰণ,ମାଗଣା ବଣ୍ଟନ |
"অসীম, অনিৰ্দিষ্ট, অনিৰ্দিষ্ট, ৪অনিৰ্দিষ্ট","ଅସୀମ, ଅନିର୍ଦ୍ଦିଷ୍ଟ, ନିର୍ଦ୍ଦିଷ୍ଟ, 4 ନିର୍ଦ୍ଦିଷ୍ଟ |"
"মাৰাত্মক, পইণ্টাৰ, 3index","ସାଂଘାତିକ, ସୂଚକ, 3 ଇଣ୍ଡେକ୍ସ |"
"পৰোক্ষ, পৰোক্ষ","ପରୋକ୍ଷ, ପରୋକ୍ଷ |"
অনুপ্ৰাণিত,ଅନୁପ୍ରାଣିତ
"আগমন, প্ৰৰোচনা, প্ৰৰোচনা","ଆଗମନ, ଅନୁକରଣ, ଅନୁକରଣ |"
প্ৰেৰণাদায়ক,ପ୍ରେରଣାଦାୟକ |
প্ৰেৰণাদায়ক,ପ୍ରେରଣାଦାତା |
জড়তা,ନିଷ୍କ୍ରିୟ |
অক্ষয় উৎস,ଅବିସ୍ମରଣୀୟ ଉତ୍ସ |
"অসীম, অসীম","ଅସୀମ, ଅସୀମ |"
"অসীম, অসীম","ଅସୀମ, ଅସୀମ |"
"অসীম, অসীম","ଅସୀମ, ଅସୀମ |"
জ্বলনশীলতা,ଜ୍ୱଳନ୍ତତା |
জ্বলনশীল,ଜ୍ୱଳନ୍ତ
ইনফ্ল&#39;,ପ୍ରବାହ
ইনফ্ল&#39;,ପ୍ରବାହ
জাননী,ସୂଚନା
অতি কম কম্পাঙ্ক,ବହୁତ କମ୍ ଫ୍ରିକ୍ୱେନ୍ସି |
ইনফ্ৰাৰেড,ଇନଫ୍ରାଡ୍
অশ্ৰাব্য,ଶୁଣାଯାଏ ନାହିଁ |
আভা শ্ৰবিকি,ଅଭା ଶ୍ରାବିକି |
অসামঞ্জস্যতা,ଅସଙ୍ଗତି
disparate,ଭିନ୍ନ
প্ৰাৰম্ভিক,ପ୍ରାରମ୍ଭିକ
বেজী দিয়া,ଇଞ୍ଜେକ୍ସନ୍ |
প্ৰৱেশদ্বাৰ,ପ୍ରବେଶ କର |
"ভিতৰৰ, ভিতৰৰ, ভিতৰৰ, ভিতৰৰ","ଭିତର, ଭିତର, ଭିତର, ଭିତର"
"ইনপুট (n.), ইনপুট (v.)","ଇନପୁଟ୍ (n।), ଇନପୁଟ୍ (v।)"
insolent,ଅସମ୍ମାନ |
লাইভচন,ଜୀବନ୍ତ
"তুচ্ছ, তুচ্ছ","ଅମୂଳକ, ଅମୂଳକ"
তত্বাৱধান,ତଦାରଖ
"সংস্থাপন, সংস্থাপন, সংস্থাপন","ସ୍ଥାପନ, ସ୍ଥାପନ, ସ୍ଥାପନ"
মুহূৰ্ত,ମୁହୂର୍ତ୍ତ
নিৰ্দেশনা,ନିର୍ଦ୍ଦେଶ
যন্ত্ৰ,ମେସିନ୍
যান্ত্ৰিক,ଯାନ୍ତ୍ରିକ
"যান্ত্ৰিকীকৰণ, সমাবেশ","ଯାନ୍ତ୍ରିକରଣ, ସଭା"
"ইনচুলেটিং, ইনচুলেটিং","ଇନସୁଲେଟିଂ, ଇନସୁଲେଟିଂ"
ইনচুলেটিং,ଇନସୁଲେଟିଂ
"ইনচুলেটিং, ইনচুলেটিং, ইনচুলেটিং","ଇନସୁଲେଟିଂ, ଇନସୁଲେଟିଂ, ଇନସୁଲେଟିଂ |"
"১গোটা সংখ্যা, পূৰ্ণসংখ্যা","1 ହୋଲ୍ ନମ୍ବର, ଇଣ୍ଟିଜର୍"
সংহতিযোগ্যতা,ଏକୀକରଣ
"integral, পূৰ্ণসংখ্যা","ଇଣ୍ଟିଗ୍ରାଲ୍, ଇଣ୍ଟିଜର୍"
সংহতি,ଏକୀକରଣ
"তীব্ৰ, উত্তেজিত","ତୀବ୍ର, କ୍ରୋଧିତ |"
তীব্ৰকৰণ,ତୀବ୍ରତା
"ট্ৰেকচন, ত্বৰণ","ଟ୍ରାକ୍ସନ୍, ତ୍ୱରକ"
"তীব্ৰতা, তীব্ৰতা, তীব্ৰতা","ତୀବ୍ରତା, ତୀବ୍ରତା, ତୀବ୍ରତା |"
তীব্ৰ,ତୀବ୍ର
ভাৱ-বিনিময়,ପାରସ୍ପରିକ କ୍ରିୟା
আন্তঃপৰমাণু,ଇଣ୍ଟରାଟୋମିକ୍ |
"বিনিময়, লেনদেন","ବିନିମୟ, କାରବାର"
"আন্তঃনিৰ্ভৰশীলতা, আন্তঃনিৰ্ভৰশীলতা","ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳତା, ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳତା |"
আন্তঃনিৰ্ভৰশীল,ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳ |
পাৰস্পৰিক প্ৰসাৰণ,ପାରସ୍ପରିକ ବିସ୍ତାର |
আন্তঃপৃষ্ঠ পৃষ্ঠা,ଇଣ୍ଟରଫେସ୍ ପୃଷ୍ଠା |
ক্ৰছ ভৰোৱা,କ୍ରସ୍ ଫିଲ୍
আন্তঃপৃষ্ঠ কোণ,ଇଣ୍ଟରଫେସ୍ କୋଣ
"হস্তক্ষেপ, হস্তক্ষেপ, বাধা","ବାଧା, ବାଧା, ବାଧା"
আন্তঃনক্ষত্ৰীয়,ଇଣ୍ଟରଗାଲାକ୍ଟିକ୍ |
"inner, inner, inner (v.), ভিতৰৰ, ভিতৰৰ, ভিতৰৰ (v.)","ଭିତର, ଭିତର, ଭିତର (v।), ଭିତର, ଭିତର, ଭିତର (v।)"
"synapse, চিনেপ্স","ସିନେପ୍ସ, ସିନେପ୍ସ |"
"মধ্যৱৰ্তী, গৌণ, মধ্যম, মধ্যম","ମଧ୍ୟବର୍ତ୍ତୀ, ଦ୍ secondary ିତୀୟ, ମଧ୍ୟମ, ମଧ୍ୟମ"
আন্তঃধাতুৰ,ଇଣ୍ଟରମେଟାଲିକ୍ |
"intermittent, মাজে মাজে","ମଧ୍ୟବର୍ତ୍ତୀ, ମଧ୍ୟବର୍ତ୍ତୀ"
আন্তঃআণৱিক,ପାରସ୍ପରିକ
আভ্য়ন্তৰীণ,ଆଭ୍ୟନ୍ତରୀଣ |
আন্তৰ্জাতিক,ଆନ୍ତର୍ଜାତୀୟ
অন্তৰ্স্থলী,ଅନ୍ତର୍ନିହିତ
আন্তঃগ্ৰহীয়,ପାରସ୍ପରିକ
আন্তঃপ্ৰক্ষেপণ,ଇଣ୍ଟରପୋଲେସନ୍ |
অৰ্থপূৰ্ণতা,ଅର୍ଥପୂର୍ଣ୍ଣତା |
"নিৰ্বাচক, দোভাষী","ଚୟନକର୍ତ୍ତା, ଅନୁବାଦକ"
interrupter,ବାଧା
ছেদ কৰা,ଛକ
"ছেদ, ছেদ, ছেদ","ଛକ, ଛକ, ଛକ"
ব্যৱধান,ବ୍ୟବଧାନ
আন্তঃনক্ষত্ৰীয়,ଆନ୍ତର୍ଜାତିକ
অন্তৰ্স্থলী,ଅନ୍ତର୍ନିହିତ
"ফাঁক, ফাঁক","ଫାଙ୍କ, ଫାଙ୍କ"
বন্ধ,ବନ୍ଦ
অৱশেষত,ଶେଷରେ
আন্তঃপৰমাণু,ଇଣ୍ଟରାଟୋମିକ୍ |
"নাজ (উত্তৰাধিকাৰী), অন্তৰ (অভ্যন্তৰীণ)","ନାଜ (ଉତ୍ତରାଧିକାରୀ), ଆଣ୍ଟାର (ଆଭ୍ୟନ୍ତରୀଣ)"
নিশ্চয়,ନିଶ୍ଚିତ
"উদ্ভাৱন, উদ্ভাৱন","ଉଦ୍ଭାବନ, ଉଦ୍ଭାବନ"
"বিপৰীত, বিপৰীত, বিপৰীত","ଓଲଟା, ଓଲଟା, ବିପରୀତ |"
"inversion, ওলোটা","ଓଲଟା, ବିପରୀତ"
প্ৰতিনিধিত্ব কৰা,ପ୍ରତିନିଧିତ୍ୱ କରିବାକୁ
"inverse, inverse","ଓଲଟା, ଓଲଟା"
অন্ধ,ଅନ୍ଧ
টাৰ্বিড লিকুইড,ଟର୍ବିଡ୍ ତରଳ |
অদৃশ্যতা,ଅଦୃଶ୍ୟତା |
অদৃশ্য,ଅଦୃଶ୍ୟ |
আয়ন,ଆୟନ
আয়নিক,ଆୟନିକ୍ |
আয়নীয়কৰণযোগ্য,ଆୟନାଇଜେବଲ୍ |
"to ionize, আয়নীয়কৰণ কৰা","ଆୟନାଇଜ୍ କରିବାକୁ, ଆୟନାଇଜ୍ କରିବାକୁ |"
"আয়নমণ্ডল, আয়নমণ্ডল","ଆୟନୋସାଇଫର୍, ଆୟନୋସାଇଫର୍ |"
আয়নমণ্ডল,ଆୟନୋସାଇଫର୍ |
আইৰিছ,ଆଇରିସ୍
বিকিৰণ কৰা,ବିକିରଣ
বিকিৰণ,ବିକିରଣ
অযুক্তিকৰ,ଅଯ irr କ୍ତିକ |
"অপ্ৰত্যাহাৰযোগ্য, অপুৰণীয়, অপূৰণীয়","ଅପୂରଣୀୟ, ଅପୂରଣୀୟ, ଅପୂରଣୀୟ |"
যাদৃচ্ছিক,ଅନିୟମିତ |
অপ্ৰত্যাৱৰ্তনীয়,ପ୍ରତ୍ୟାବର୍ତ୍ତନଯୋଗ୍ୟ |
ঘূৰ্ণনশীল,ଘୂର୍ଣ୍ଣନ
"সমতাত্ত্বিক, সমৰূপী বক্ৰ","ଆଇସୋଟ୍ରୋପିକ୍, ଆଇସୋଟ୍ରୋପିକ୍ ବକ୍ର |"
সাপনট্ৰপিকেলি,ସାପାଣ୍ଟ୍ରୋପିକ୍ ଭାବରେ |
"মই সংকেত দিওঁ, মই সংকেত দিওঁ","ମୁଁ ସଙ୍କେତ କରେ, ମୁଁ ସଙ୍କେତ ଦିଏ |"
"আইছ’বাৰ, আইছ’ট’প","isobars, isotopes"
"সমবেৰিক, সুষম, সুষম","ଆଇସୋବାରିକ୍, ସନ୍ତୁଳିତ, ସନ୍ତୁଳିତ |"
"সমমিতি ৰেখা, সমস্থানিক ৰেখা","ଆଇସୋମେଟ୍ରିକ୍ ରେଖା, ଆଇସୋଟୋନିକ୍ ରେଖା |"
সম-আয়নিক,iso-ionic |
সমৰূপী,ସମଲିଙ୍ଗୀ |
ছিঙ্ক লাইন,ସମକାଳୀନ ରେଖା |
সমকালীন গতি,ସମକାଳୀନ ଗତି
সমমিতি,ଆଇସୋମେଟ୍ରିକ୍ |
সমবিভৱনশীল,ସମାନ୍ତରାଳ
সম-শক্তিশালী,ସମାନ-ଶକ୍ତିଯୁକ୍ତ |
"সমপক্ষীয় (v.), সমদ্বিখণ্ডীয় ৰেখা (ed.)","ସମାନ୍ତରାଳ (v।), ଆଇସୋସେଲସ୍ ରେଖା (ଏଡି।)"
"to dissociate, (adj.), পৃথক কৰা","ଅଲଗା କରିବାକୁ, (adj।), ଅଲଗା କରିବାକୁ |"
"বিচ্ছিন্ন, বিচ্ছিন্ন, একক","ବିଚ୍ଛିନ୍ନ, ବିଚ୍ଛିନ୍ନ, ଏକକ |"
"পৃথকীকৰণ, পৃথকীকৰণ, পৃথকীকৰণ","ପୃଥକକରଣ, ପୃଥକତା, ପୃଥକତା |"
আইছ&#39;মাৰ,isomer
আইছ&#39;মাৰ,isomer
আইছ&#39;মেৰিজম,ଆଇସୋରିଜିମ୍ |
"সমমিতি, ত্ৰিভুজ, ঘন, সমমিতিক","ଆଇସୋମେଟ୍ରିକ୍, ତ୍ରିରଙ୍ଗା, ଘନ, ଆଇସୋମେଟ୍ରିକ୍ |"
সমৰূপতা,ଆଇସୋମର୍ଫିଜିମ୍ |
সমৰূপী,isomorphic
সমতাপ,isotherm
সমতাপ,ଆଇସୋଥର୍ମାଲ୍ |
আইছ&#39;ট&#39;প,isotopes
আইছ&#39;ট&#39;প,isotopes
সমতলীয়,ଆଇସୋଟ୍ରୋପିକ୍ |
বৃত্তাকাৰ ৰেখা,ବୃତ୍ତାକାର ରେଖା |
সমৰূপতা,ଆଇସୋମର୍ଫିଜିମ୍ |
পুনৰাবৃত্তি,ପୁନରାବୃତ୍ତି
অন্তৰ্নিহিত অৰ্ধপৰিবাহী,ଅନ୍ତର୍ନିହିତ ସେମିକଣ୍ଡକ୍ଟର |
জাম ইন্টাৰফেৰ&#39;মিটাৰ,ଜାମ ଇଣ୍ଟରଫେରୋମିଟର |
"জৰ্ক, ৰিবাউণ্ড","ଜର୍କ, ପୁନର୍ବାର |"
"জেট, মূৰ","ଜେଟ୍, ମୁଣ୍ଡ"
জেট-ৰকেট প্ৰপালচন,ଜେଟ୍-ରକେଟ୍ ପ୍ରବୃତ୍ତି |
জে-জে কাপলিং,J-J କପଲିଂ |
জোলি বেন্ট,ଜଲି ବଙ୍କା |
জুল-তাপ,joule-heat
জ্যুলেমিটাৰ,ଜୁଲେମିଟର |
জোল-থমছন প্ৰভাৱ,joule-thomson ପ୍ରଭାବ |
জোল,joule
"কুঠাৰ, জাম্প, বাঁহী","ସ୍ପେଡ୍, ଡେଇଁବା, ବଂଶୀ"
সন্ধি,ଚୁକ୍ତି
সংগম স্থান,ମିଳନ ସ୍ଥାନ |
সঠিক চিলেবল,ସଠିକ୍ ଶବ୍ଦ
"কেসনিধি, সান্নিধ্য","kesanidhi, ନିକଟତର |"
"কেলিডস্কোপ, কেলিডস্কোপ","କାଲିଡୋସ୍କୋପ୍, କାଲିଡୋସ୍କୋପ୍ |"
"কাপ্পা মেছনছ, কে-মেছনছ","କପା ମାସନ୍ସ, କେ-ମାସନ୍ସ |"
কেথ&#39;ড,କ୍ୟାଥୋଡ୍ |
ঘানায়ান,ଘନୟାନ |
কে-বেণ্ড,କେ-ବ୍ୟାଣ୍ଡ |
কে-কেপচাৰ,କେ-କ୍ୟାପଚର୍ |
k-গ্ৰাহক,k- ରିସେପ୍ଟର |
কেলভিন আনুমানিক,କେଲଭିନ ଆନୁମାନିକତା |
একক একক,ଏକତାର ଏକକ |
ker কোষ,କର୍ ସେଲ୍
"চাবি, পৰ্দা, চাবি","ଚାବି, ପରଦା, ଚାବି |"
"কী বৰ্ড, পৰ্দাৰ বাৰ","କି ବୋର୍ଡ, ପରଦା ଦଣ୍ଡିକା |"
মুকলি স্বৰবৰ্ণ,ସ୍ ow ର ଖୋଲିବା
কী পালছ,କି ନାଡ
মূল শব্দ,ମୁଖ୍ୟ ଶବ୍ଦ
প্ৰক্ষেপণ,ପ୍ରୋଜେକସନ
বিৰোধ কৰা,ପ୍ରତିରୋଧ
কিলোগ্ৰাম,କିଲୋଗ୍ରାମ୍
কিলোজুল,କିଲୋଜୁଲ୍ |
কিলোপাৰ্চেক,କିଲୋପରସେକ୍ |
কিলোটন বোমা,କିଲୋଟନ୍ ବୋମା |
গতিশীল,କିଏନାମେଟିକ୍ |
বিশুদ্ধভাৱে গতিশীল,ସମ୍ପୂର୍ଣ୍ଣ ଗତିଶୀଳ |
"গতিশীল, গতিশীল","ଗତିଜ, ଗତିଶୀଳ |"
গতিশীলভাৱে,ଗତିଶୀଳ ଭାବରେ |
হাড়ভঙা,ଭଙ୍ଗା
ক্লাইষ্ট্ৰন,କ୍ଲାଇଷ୍ଟ୍ରନ୍ |
চোকা প্ৰান্ত,ତୀକ୍ଷ୍ଣ ଧାର
kruskal সীমান্ত,କ୍ରୁସ୍କାଲ୍ ସୀମା |
থাৰ্মোজেনিক,ଥର୍ମୋଜେନିକ୍ |
লেবেল,ଲେବଲ୍
"চিহ্নিত, লিপিবদ্ধ, লেবেলযুক্ত","ଚିହ୍ନିତ, ଲେଖା, ଲେବଲ୍ ହୋଇଛି |"
পৰীক্ষাগাৰত,ଲାବୋରେଟୋରୀ
চিৰি,ଶିଡ଼ି
ঘড়ীৰ কাঁটাৰ বিপৰীত দিশত,ଓଲଟା
"ঘড়ীৰ কাঁটাৰ বিপৰীত দিশত, বাওঁ মেৰুত্ব","ଘଣ୍ଟା ବିପରୀତ, ବାମ ପୋଲାରାଇଜିଂ ରୋଟର୍ |"
আগলৈ পিছলৈ,ପଛକୁ ଏବଂ ପଛକୁ |
লেগ্ৰেঞ্জ সম্প্ৰচাৰ,ଲାଗ୍ରେଞ୍ଜ୍ ପ୍ରସାରଣ |
লেগ্ৰেঞ্জিয়ানবাদ,ଲାଗ୍ରାଙ୍ଗିଆନିଜିମ୍ |
মেৰ পোৱালি সৃষ্টি,ମେଷଶାବକ ସୃଷ୍ଟି
প্লেংক বৰ্ড,ଫଳକ ବୋର୍ଡ |
পৃষ্ঠীয় প্লেট,ଡୋରସାଲ୍ ପ୍ଲେଟ୍ |
"পৃষ্ঠৰ প্ৰবাহ, সমতল প্ৰবাহ","ଭୂପୃଷ୍ଠ ପ୍ରବାହ, ସ୍ତର ପ୍ରବାହ |"
"প্লেটিং, পেনেল, লেভেল, লেয়াৰ বণ্ড","ପ୍ଲେଟିଂ, ପ୍ୟାନେଲ୍, ସ୍ତର, ସ୍ତର ବନ୍ଧନ |"
স্তৰবিন্যাস,ସ୍ତରକରଣ
লেমিনা,ଲାମିନା
"লেম্প, লেম্প","ପ୍ରଦୀପ, ପ୍ରଦୀପ"
"কাজল, দীপ কাজল","କାଜଲ, ଦୀପ କାଜଲ |"
land-interval নিয়ম,ଲ୍ୟାଣ୍ଡେ-ବ୍ୟବଧାନ ନିୟମ |
লেণ্ড বিভাজন কাৰক,ଲାଣ୍ଡେ ବିଭାଜନ କାରକ |
লেণ্ডিং,ଅବତରଣ |
"মাইক্ৰ&#39; ঘৰ্ষণ, লেমিনেচন, পৰিধান","ମାଇକ୍ରୋ ଆବ୍ରେସନ୍, ଲାମିନେସନ୍, ପିନ୍ଧିବା |"
larmore কম্পাঙ্ক,ଲାରମୋର ଫ୍ରିକ୍ୱେନ୍ସି |
larmore precession,larmore precession |
লেজাৰ,ଲେଜର
লেজাৰাইজেচন,ଲେଜରାଇଜେସନ୍
গোপনীয়,ଗୁପ୍ତ
"পাৰ্শ্বীয়, পাৰ্শ্বীয়, পাৰ্শ্বীয়","ପାର୍ଶ୍ୱ, ପାର୍ଶ୍ୱ, ପାର୍ଶ୍ୱ"
"অক্ষাংশ, অক্ষাংশ","ଅକ୍ଷାଂଶ, ଅକ୍ଷାଂଶ"
"জালি, জালি","ଜଟଣୀ, ଜଟଣୀ"
laue ক্লাছ,laue ଶ୍ରେଣୀ
মুক্তি দিয়া,ଉନ୍ମୋଚନ |
মুক্তি দিয়া,ଉନ୍ମୋଚନ |
লঞ্চ প্লেটফৰ্ম,ଲଞ୍ଚ ପ୍ଲାଟଫର୍ମ |
ভৰ অনুপাত নিয়ম,ଜନ ଅନୁପାତ ନିୟମ |
বহু অনুপাতৰ নিয়ম,ଏକାଧିକ ଅନୁପାତ ନିୟମ |
"স্তৰ, স্তৰ","ସ୍ତର, ସ୍ତର"
এল-বেণ্ড,L- ବ୍ୟାଣ୍ଡ |
"সীহ, সীহ, সীহ, সীহ, সীহ","ସୀସା, ସୀସା, ସୀସା, ସୀସା, ସୀସା |"
আগলৈ,ଆଗକୁ
"লাইম, লিকিং (ক্ৰ.), ৰাইজেন লাইন, চ্যাৱান","ଚୂନ, ଲିକ୍ (କ୍ର।), ରିସେନ୍ ଲାଇନ୍, ଚିଆୱାନ୍ |"
"চোবাই খোৱা, জাৰণ, লিক হোৱা","ଚୋବାଇବା, କ୍ଷୟ, ଲିକ୍ |"
"নূন্যতম, নূন্যতম, নূন্যতম","ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ"
নূন্যতম গণনা,ସର୍ବନିମ୍ନ ଗଣନା
লেচ তাঁৰ,ଲ୍ୟାଚ୍ ତାର
লেডুক ইফেক্ট,ଲେଡୁକ୍ ପ୍ରଭାବ |
