Hindi,English
द्वंद्ध युद्ध परीक्षा,Trial by battle (=trail by combat)
"खिराज, राजस्व",Tribute
2. राजकर,Tribute
खिराजी भूमि,Tribute land
त्रिराष्ट्रीय (मैत्री) संधि त्रिपक्षीय संधि,Triple alliance
"त्रिराष्ट्र सौहार्द्र, ट्रिपल आंतांत",Triple entente
विजय,Triumph
2. विजय शोभा-यात्रा,Triumph
विक्षोभ,Turmoil
निरंकुश-घातक,Tyrannicide
2. क्रूर घात,Tyrannicide
निरंकुश शासन,Tyranny
2. निरंकुशता,Tyranny
"निरंकुश शासक, अत्याचारी शासक",Tyrant
उलान,Uhlan
उकाज,Ukase
2. राजाज्ञा,Ukase
उल्मा,Ulema
अंतिम चेतावनी,Ultimatum
2. अंतिम प्रस्ताव,Ultimatum
अंकिल सैम,Uncle sam
अधीनस्थ राजा,Under-king
युनाइटेड आयरिशर्मन,United Irishmen
संयुक्त राष्ट्र संघ,United Nations
संयुक्त प्रांत,United Provinces
2. युनाइटेड प्राविन्सेज़,United Provinces
एक प्राचीर दुर्ग,Univallated fort
"चक्रवर्ती राजा, सार्वभौम राज",Universal monarch
सर्वजनीन मताधिकार,Universal suffrage
"विद्रोह, विप्लव",Uprising
"बलादग्रहण, हड़पना",Usurpation
बलादग्रहणकर्त्ता,Usurper
"यूटोपिया, काल्पनिक राज्य",Utopia
कला विध्वंसक,Vandal
कला विध्वंस,Vandalism
नासीर,Vanguard
"2. सेनामुख, सेनाग्र",Vanguard
3. हरावल,Vanguard
वैरेंजियायी,Varangian
वैरेंजियायी रक्षक,Varangian guard
असामी,Vassal
2. दास,Vassal
"अवराज्य, सामंती राज्य",Vassal state
पोप परिषद,Vatican Council
"जहाज, पोत",Vessel
2. यान,Vessel
3. बर्तन,Vessel
अo देo viceroy,Vice-king
वाइसराय,Viceroy
वाइसराय का पद,Viceroyalty=viceroyship
विजेता,Victor
विजय,Victory
कृषिदास,Villein
समुद्र-यात्रा,Voyage
"सुभेद्य दुर्ग, सहजभेद्य दुर्ग",Vulnerable fortress
भित्ति चित्रकारी,Wall painting
2. भित्ति चित्र,Wall painting
युद्ध,War
महान सेनानी,War-lord
योद्धा,Warrior
2. सैनिक,Warrior
3. जंगलू,Warrior
"युद्धपोत, जंगी जहाज",Warship
संकेत शब्द,Watch-word
"लोक कल्याणकारी राज्य, जनहितकारी राज्य",Welfare state
कल्याण-कार्य,Welfare Work
हविग,Whig
"श्वेत ध्वज, सफेद झंडा",White flag
"श्वेत जाति का भार, श्वेत जाति का दायित्व",Whitemen's burden
विश्व-साम्राज्य,World empire
विश्वव्यापी आंदोलन,World movement
विश्व-राजनीति,World politics
विश्वा-शक्ति,World power
विश्वयुद्ध,World war
पोत-भंजक,Wreeker
विनाशकारी संशोधन,Wrecking amendment
"जैनेलेजिया, अप्रवेशन",Xenelasis
विदेशी जनभीति,Xenophobia
यांकी,Yankee
पीत परिधान,Yellow jacket
पीत जाति,Yellow man
"पीत आतंक, पीत भीति",Yellow peril
सनसनीखेज समाचार पत्र,Yellow press
"यंग टर्क, युवा तुर्क",Young Turks
"जूस, देवाधिपति",Zeus
यहूदीवाद,Zionism
"पारसी धर्म, ज़रथुष्ट्र  धर्म",Zoroastrianism
