Punjabi,Odiya
ਉੱਚ ਗੁਣਵੱਤਾ ਦਾ ਰਿਸੈਪਸ਼ਨ,ଉଚ୍ଚମାନର ରିସେପ୍ସନ୍ |
ਤੇਜ਼ ਰਫਤਾਰ ਨਾਲ ਸੰਪਰਕ,ଉଚ୍ଚ ଗତିର ସଂଯୋଗ
ਹਾਈ ਸਪੀਡ ਡਾਟਾ ਸਿਸਟਮ,ହାଇ ସ୍ପିଡ୍ ଡାଟା ସିଷ୍ଟମ୍ |
ਹਿਸਟੋਗ੍ਰਾਮ,ହିଷ୍ଟୋଗ୍ରାମ୍
ਮੁੱਖ ਪੰਨਾ,ମୂଳପୃଷ୍ଠା |
ਹੁੱਕ,ହୁକ୍
ਹੁੱਕ ਅਪ ਤਾਰ,ତାରକୁ ହୁକ୍ ଅପ୍ କରନ୍ତୁ |
ਹਰੀਜੱਟਲ ਬਲੈਕਆ out ਟ ਅੰਤਰਾਲ,ଭୂସମାନ୍ତର ବ୍ଲାକଆଉଟ୍ ଅବଧି |
ਖਿਤਿਜੀ ਖਾਲੀ,ଭୂସମାନ୍ତର ବ୍ଲାନକିଂ |
ਖਿਤਿਜੀ ਪਰਿਭਾਸ਼ਾ (ਖਿਤਿਜੀ ਰੈਜ਼ੋਲੂਸ਼ਨ),ଭୂସମାନ୍ତର ସଂଜ୍ଞା (ଭୂସମାନ୍ତର ରେଜୋଲୁସନ)
ਹਰੀਜ਼ਟਲ ਫੁਕਲੈਕਸ਼ਨ,ଭୂସମାନ୍ତର ଡିଫେନ୍ସ ଓସେନାସନ୍ |
ਹਰੀਜ਼ਟਲ ਲਾਈਨ,ଭୂସମାନ୍ତର ରେଖା
ਖਿਤਿਜੀ ਭਾਗ,ଭୂସମାନ୍ତର ବିଭାଗ
ਹਰੀਜ਼ਟਲ ਸਵੀਪ ਸਰਕਟ,ଭୂସମାନ୍ତର ସୁଇପ୍ ସର୍କିଟ୍ |
ਹੌਰਨ ਲਾਡਸਪੀਕਰ,ଶୃଙ୍ଗ ଉଚ୍ଚ ସ୍ୱରରେ |
ਹੋਸਟ,ହୋଷ୍ଟ
ਗਰਮ ਸਥਾਨ,ଗରମ ସ୍ପଟ୍
ਘਰ ਰੱਖਣਾ,ଘର ରଖୁଛି |
ਹੱਬ,ହବ୍
ਹੂ,ହୁସ୍
ਹਫਮੈਨ ਕੋਡਿੰਗ,ହଫମ୍ୟାନ୍ କୋଡିଂ |
Hum,ହମ୍
ਮਨੁੱਖੀ ਆਡੀਓ ਧਾਰਨਾ,ମାନବ ଅଡିଓ ଧାରଣା |
ਮਨੁੱਖੀ ਆਡੀਓ ਸਿਸਟਮ,ମାନବ ଅଡିଓ ସିଷ୍ଟମ୍ |
ਮਨੁੱਖੀ ਸੁਣਵਾਈ ਵਿਧੀ,ମାନବ ଶ୍ରବଣ ପ୍ରଣାଳୀ |
ਮਨੁੱਖੀ ਵੀਡੀਓ ਧਾਰਨਾ,ମାନବ ଭିଡିଓ ଧାରଣା |
ਨਮੀ,ଆର୍ଦ୍ରତା
ਹਾਈਬ੍ਰਿਡ,ହାଇବ୍ରିଡ୍ |
ਹਾਈਬ੍ਰਿਡ ਸਰਕਟ,ହାଇବ୍ରିଡ୍ ସର୍କିଟ୍ |
ਹਾਈਬ੍ਰਿਡ ਇੰਟਰਗਰੇਟ ਸਰਕਟ,ହାଇବ୍ରିଡ୍ ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ସର୍କିଟ୍ |
ਹਾਈਡ੍ਰੋਮੀਟਰ,ହାଇଡ୍ରୋମିଟର |
ਹਾਈਪਰ,ହାଇପର
ਹਾਈਪਰ ਮੀਡੀਆ,ହାଇପର ମିଡିଆ |
ਹਾਈਪਰ ਟੈਕਸਟ,ହାଇପର ଟେକ୍ସଟ୍ |
ਹਾਈਪਰਲਿੰਕ,ହାଇପରଲିଙ୍କ୍ |
ਆਈਕਾਨ,ଆଇକନ୍ |
ਪਛਾਣ,ପରିଚୟ
ਪਛਾਣਕਰਤਾ,ପରିଚାୟକ
ਅਗਿਆਤ,ପ୍ରଜ୍ୱଳିତ କର |
ਇਗਨੀਸ਼ਨ,ଇଗ୍ନିସନ୍
ਪ੍ਰਕਾਸ਼,ଆଲୋକ
ਪ੍ਰਕਾਸ਼,ଆଲୋକ
ਚਿੱਤਰ,ପ୍ରତିଛବି |
ਚਿੱਤਰ ਐਂਟੀਨਾ,ପ୍ରତିଛବି ଆଣ୍ଟେନା |
ਚਿੱਤਰ ਕੈਪਚਰ,ପ୍ରତିଛବି କ୍ୟାପଚର |
ਚਿੱਤਰ icon્ icon ਕਕੋਪ,ପ୍ରତିଛବି ଆଇକନୋସକୋପ୍ |
ਚਿੱਤਰ ਦਾ ਨਕਸ਼ਾ,ପ୍ରତିଛବି ମାନଚିତ୍ର
ਚਿੱਤਰ ਆਰਥਿਕਨ,ଇମେଜ୍ ୱର୍ଥିକନ୍ |
ਚਿੱਤਰ ਪ੍ਰੋਸੈਸਿੰਗ,ପ୍ରତିଛବି ପ୍ରକ୍ରିୟାକରଣ |
ਚਿੱਤਰ ਸੈੱਟਟਰ,ପ୍ରତିଛବି ସେଟର୍ |
ਕਾਲਪਨਿਕ,କଳ୍ପନା
ਰੁਕਾਵਟ,ପ୍ରତିରୋଧକ
ਰੁਕਾਵਟ ਨਾਲ ਮੇਲ ਖਾਂਦਾ,ପ୍ରତିରୋଧ ମେଳ |
ਰੁਕਾਵਟ ਸਰਕਟ,ଇମ୍ପେଟେନ୍ସ ମେଳକ ସର୍କିଟ୍ |
ਰੁਕਾਵਟ ਮੇਲ ਨਹੀਂ ਖਾਂਦੀ,ପ୍ରତିରୋଧର ମେଳ ଖାଉ ନାହିଁ |
ਖਾਲੀ ਥਾਂ ਦੀ ਰੋਕਥਾਮ,ଖାଲି ସ୍ଥାନର ପ୍ରତିରୋଧ |
ਰੁਕਾਵਟ ਤਬਦੀਲੀ,ପ୍ରତିରୋଧ ରୂପାନ୍ତର |
ਆਯਾਤ,ଆମଦାନି କରନ୍ତୁ |
ਪ੍ਰਭਾਵਿਤ,ଗର୍ଭଧାରଣ
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਵੋਲਟੇਜ,ଭୋଲଟେଜ୍ ଇମ୍ପ୍ରେସ୍ କରନ୍ତୁ |
ਭਾਵਨਾ,ପ୍ରେରଣା
ਪ੍ਰੇਰਣਾ ਜਵਾਬ,ପ୍ରେରଣା ପ୍ରତିକ୍ରିୟା |
ਅਪਵਿੱਤਰਤਾ ਚਾਲਕ,ଅପରିଷ୍କାର ଆଚରଣ |
ਅਪਵਿੱਤਰ ਅਰਧਕੁੰਨ,ଅପ୍ରାକୃତିକତା ସେମେନିକ୍ୟୁସନ୍ |
ਅਕਿਰਿਆਸ਼ੀਲ,ନିଷ୍କ୍ରିୟ |
ਨਾ-ਸਰਗਰਮ ਵਿੰਡੋ,ନିଷ୍କ୍ରିୟ ୱିଣ୍ଡୋ |
ਅਯੋਗ,ନିରବଚ୍ଛିନ୍ନ
ਇਨਕੈਂਡੀਸੈਂਸ,ଅବିସ୍ମରଣୀୟ
ਘਟਨਾ ਰੇ,ଘଟଣା ରୟ
ਸ਼ਾਮਲ ਕਰਨ ਲਈ,ଅନ୍ତର୍ଭୂକ୍ତ
ਆਉਣ ਵਾਲੇ ਸੰਕੇਤ,ଆସୁଥିବା ସିଗନାଲ୍ |
ਸੰਕੇਤਕ,ସୂଚକ
ਸਵਦੇਸ਼ੀ,ଅଦୃଶ୍ୟ
ਸ਼ਾਮਲ,ଚିତ୍ତାକର୍ଷକ
ਇੰਸੀਐਕਟਿਵ-ਇੰਟਰਐਕਟਿਵ,ଚିତ୍ତାକର୍ଷକ-ପ୍ରତିକ୍ରିୟା |
ਜਲਣਸ਼ੀਲ ਸਮੱਗਰੀ,ଭେଦଲାମୁକ୍ତ ସାମଗ୍ରୀ |
ਇਨਫੋਰ ਪੈਚ,ଇନ୍ଫୋର ପ୍ୟାଚ୍
ਜਾਣਕਾਰੀ,ସୂଚନା
ਜਾਣਕਾਰੀ architect ਾਂਚਾ,ସୂଚନା ସ୍ଥାପତ୍ୟ
ਜਾਣਕਾਰੀ,ସୂଚନା ବିଟ୍
ਜਾਣਕਾਰੀ ਅੰਕ,ସୂଚନା ଅଙ୍କ
ਜਾਣਕਾਰੀ ਕਿਓਸਕ,ସୂଚନା କିଓସ୍କ
ਜਾਣਕਾਰੀ ਪ੍ਰਕਿਰਿਆ,ସୂଚନା ପ୍ରକ୍ରିୟା
ਸੂਚਨਾ ਤਕਨੀਕ,ସୂଚନା ପ୍ରଯୁକ୍ତିବିଦ୍ୟା
ਇਨਫੋਟੇਨਮੈਂਟ,Invoattion
ਇਨਫਰਾਰੈੱਡ ਰੇਡੀਏਸ਼ਨ,ଇନଫ୍ରାଡ୍ ବିକିରଣ |
ਬੁਨਿਆਦੀ .ਾਂਚਾ,ଭିତ୍ତିଭୂମି
ਗ੍ਰਹਿਣ,କନ୍ସଷ୍ଟ
ਸਮੱਗਰੀ,ଉପାଦାନ
ਸ਼ੁਰੂਆਤੀ ਸ਼ਬਦ (ਆਈਡਬਲਯੂ),ପ୍ରାରମ୍ଭିକରଣ ଶବ୍ଦ (iw)
ਅੰਦਰੂਨੀ ਕੋਡ,ଭିତର ସଂକେତ
ਨਵੀਨਤਾ,ଉଦ୍ଭାବନ |
ਇੰਪੁੱਟ,ଇନପୁଟ୍
ਇਨਪੁਟ ਲਾਈਨ,ନିବେଶ ରେଖା
ਇਨਪੁਟ ਯੂਨਿਟ,ନିବେଶ ୟୁନିଟ୍
ਇੰਪੁੱਟ ਵੋਲਟੇਜ,ଇନପୁଟ୍ ଭୋଲଟେଜ୍ |
ਇਨਪੁਟ-ਆਉਟਪੁਟ,ଇନପୁଟ୍-ଆଉଟପୁଟ୍ |
ਸੰਮਿਲਿਤ ਕਰੋ,ସନ୍ନିବେଶ କରନ୍ତୁ |
ਸੰਮਿਲਨ ਦਾ ਨੁਕਸਾਨ,ସନ୍ନିବେଶ କ୍ଷତି |
ਇੰਸਟਾਲੇਸ਼ਨ,ସ୍ଥାପନ
ਤਤਕਾਲ ਵੋਲਟੇਜ,ତତକ୍ଷଣାତ୍ ଭୋଲଟେଜ୍ |
ਹਦਾਇਤ,ନିର୍ଦ୍ଦେଶ
ਇਨਸੂਲੇਟਿੰਗ ਸਮੱਗਰੀ,ଇନସୁଲେଟିଂ ସାମଗ୍ରୀ |
ਇਨਸੂਲੇਸ਼ਨ,ଇନସୁଲେସନ୍
ਇਨਸੂਲੇਸ਼ਨ ਟੱਪਣ,ଇନସଲେସନ୍ ପ୍ରତିରୋଧ |
ਇਨਸੂਲੇਟਰ,ଇନସୁଲେଟର |
ਇੰਟੀਗਰੇਟਡ ਸਰਕਟ,ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ସର୍କିଟ |
ਨੈੱਟਵਰਕ ਨੂੰ ਏਕੀਕ੍ਰਿਤ ਕਰਨਾ,ନେଟୱାର୍କ ସଂଯୋଗ
ਇੰਟੀਗਰੇਟਰ,ଇଣ୍ଟିଗାର୍ଡ
ਬੁੱਧੀਮਾਨ,ବୁଦ୍ଧି
ਤੀਬਰਤਾ,ତୀବ୍ରତା
ਬੋਲਣ ਦੀ ਤੀਬਰਤਾ,ବକ୍ତବ୍ୟର ତୀବ୍ରତା |
ਅੰਤਰ ਚੈਨਲ ਦਖਲ,ଆନ୍ତ Cankellାନ ହସ୍ତକ୍ଷେପ |
ਇੰਟਰਲੇਵ,ହସ୍ତକ୍ଷେପ କରନ୍ତୁ |
ਗੱਲਬਾਤ ਕਰਨੀ,ପାରସ୍ପରିକ କ୍ରିୟା
ਗੱਲਬਾਤ,ପାରସ୍ପରିକତା
ਇੰਟਰਕਾੱਮ,ଇଣ୍ଟରକମ୍ |
ਇੰਟਰਸੀਕੇਸ਼ਨਵਿਟੀ,ଆନ୍ତ c- ସଂଯୋଗକାରୀତା |
ਇੰਟਰਫੇਸ,ଇଣ୍ଟରଫେସ୍
ਇੰਟਰਫੇਸ ਸਕੈਨਿੰਗ,ଇଣ୍ଟରଫେସ୍ ସ୍କାନିଂ |
ਦਖ਼ਲਅੰਦਾਜ਼ੀ,ହସ୍ତକ୍ଷେପ
ਦਖਲ ਦਾ ਜ਼ੋਨ,ହସ୍ତକ୍ଷେଳ୍ପ ଜୋନ୍ |
ਦਖਲ ਦੇਣ ਵਾਲੇ ਚੈਨਲ,ହସ୍ତକ୍ଷେପ କରୁଥିବା ଚ୍ୟାନେଲ |
ਦਖਲਅੰਦਾਜ਼ੀ ਬਾਰੰਬਾਰਤਾ,ପରିବେଶ ଫ୍ରିକ୍ୱେନ୍ସି କରିବା |
ਦਖਲਅੰਦਾਜ਼ੀ ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ ਸੰਕੇਤ,ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ସଙ୍କେତ ହସ୍ତକ୍ଷେପ କରିବା |
ਅੰਤਰਫ੍ਰੇਮ,ଆନ୍ତରିକରାତ୍ରା
ਇੰਟਰਲੇਵ,ହସ୍ତକ୍ଷେପ କରନ୍ତୁ |
ਇੰਟਰਲੇਡ,ଅନ୍ତର୍ଭୁକ୍ତ |
ਇੰਟਰਲੀਏਡ ਸਟ੍ਰੀਮ,ମଧ୍ୟବର୍ତ୍ତୀ stream ରଣା |
ਇੰਟਰਲੇਵਰ,ସାଧାରଣତ। |
ਇੰਟਰਲੇਵਿੰਗ,ଅନ୍ତର୍ଭୁକ୍ତ
ਇੰਟਰਲੇਵਿੰਗ,ଅନ୍ତର୍ଭୁକ୍ତ
ਇੰਟਰਲੇਵਿੰਗ ਪੀਰੀਅਡ,ଇଣ୍ଟରଲିଭେଭିଙ୍ଗ୍ ଅବଧି |
ਇੰਟਰਕੈਕ ਸਰਕਟ,ପୂର୍ବରୁ ସର୍କିଟ୍ |
ਇੰਟਰਲੌਕ ਸਵਿਚ,ଇଣ୍ଟରଲକ୍ ସୁଇଚ୍ |
ਇੰਟਰਲੋਕਿੰਗ,ତାଲିମପ୍ରାପ୍ତ
ਵਿਚਕਾਰਲੀ ਅਸਫਲਤਾ,ମଧ୍ୟବର୍ତ୍ତୀ ବିଫଳତା |
ਵਿਚਕਾਰਲੀ ਬਾਰੰਬਾਰਤਾ,ମଧ୍ୟବର୍ତ୍ତୀ ଫ୍ରିକ୍ୱେନ୍ସି
ਵਿਚਕਾਰਲੀ ਬਾਰੰਬਾਰਤਾ,ମଧ୍ୟବର୍ତ୍ତୀ ଫ୍ରିକ୍ୱେନ୍ସି ଓସିଲେଟର |
ਰੁਕ-ਰੁਕ ਕੇ,ମଧ୍ୟବର୍ତ୍ତୀ
ਰੁਕ-ਰੁਕ ਕੇ ਮੌਜੂਦਾ,ମଧ୍ୟସ୍ଥି କରେଣ୍ଟ୍ |
ਇੰਟਰਮੋਡੀਜੂਲੇਸ਼ਨ,ଇଣ୍ଟମୋଡୋଡୁଲେସନ୍
ਇੰਟਰਮੋਜ਼ਨ ਵਿਗਾੜ,ଇଣ୍ଟରମୋଡୁଲେସନ୍ ବିକୃତି |
ਇੰਟਰਮੋਜ਼ਨ ਦੇ ਨਿਕਾਸ,ଇଣ୍ଟରମୋଡୁଲେସନ୍ ନିର୍ଗମନ |
ਇੰਟਰਮੋਜ਼ਨ ਟੈਸਟ,ସାଂଖ୍ୟିକ ଭାବରେ ଅସନ୍ତୁଷ୍ଟ ପରୀକ୍ଷା |
ਇੰਟਰਨੈੱਟ,ଇଣ୍ଟରନେଟ୍
ਇੰਟਰਨੈੱਟ ਪ੍ਰਸਾਰਣ,ଇଣ୍ଟରନେଟ୍ ପ୍ରସାରଣକାରୀ |
ਇੰਟਰਨੈੱਟ ਚੈਟਿੰਗ,ଇଣ୍ଟରନେଟ୍ ଚାଟିଂ |
ਇੰਟਰਨੈਟ ਪ੍ਰੋਟੋਕੋਲ ਸਟੈਕ,ଇଣ୍ଟରନେଟ୍ ପ୍ରୋଟୋକଲ୍ ଷ୍ଟାକ |
ਇੰਟਰਨੈੱਟ ਰੇਡੀਓ,ଇଣ୍ଟରନେଟ୍ ରେଡିଓ |
ਇੰਟਰਨੈੱਟ ਸਟ੍ਰੀਮਿੰਗ,ଇଣ୍ଟରନେଟ୍ ଷ୍ଟ୍ରିମିଂ |
ਇੰਟਰਨੈੱਟ ਵੀਡੀਓ,ଇଣ୍ଟରନେଟ୍ ଭିଡିଓ |
ਅੰਤਰ-ਕਾਰਜਸ਼ੀਲਤਾ,ପାରସ୍ପରିକ କାର୍ଯ୍ୟଦକ୍ଷତା
ਇੰਟਰਪੋਲੇਸ਼ਨ,ଇଣ୍ଟରପୋଲେସନ୍
ਦੁਭਾਸ਼ੀਏ,ଅନୁବାଦକ
ਵਿਘਨ,ବାଧା
ਰੁਕਾਵਟ,ବାଧା
ਵਿਘਨ,ସାଂଘାତିକ
ਅੰਤਰਾਲ,ବ୍ୟବଧାନ
ਇੰਟਰਕੋਡਿੰਗ,ଅନୁରୂପ
ਇੰਟਰਾਫ੍ਰੇਮ,ଇଣ୍ଟ୍ରାଫ୍ରେମ୍ |
ਇੰਟਰਨੇਟ,ଇଣ୍ଟ୍ରାନେଟ୍ |
ਇਨਟਰੇਪੈਕਸ਼ਨਚਰ,ଚିତ୍ରାଙ୍କ୍ |
ਇੰਟਰਾਵੈਬ,ଇଣ୍ଟ୍ରାୱେବ |
ਅੰਦਰੂਨੀ ਸੈਮੀਕੰਡਕਟਰ,ଅନ୍ତର୍ନିହିତ ସେମିକଣ୍ଡକ୍ଟର |
ਉਲਟਾ ਮੌਜੂਦਾ,ଇନଭର୍ସ କରେଣ୍ଟ୍ |
ਉਲਟਾ ਸਥਾਨ ਦਾ ਕੰਮ,ଇନଭର୍ସ ସ୍ପାଟିଆଲ୍ କାର୍ଯ୍ୟ |
ਉਲਟਾ,ଓଲଟା
ਉਲਟਾ ਐਲ ਐਂਟੀਨਾ,ଓଲଟା l ଆଣ୍ଟେନା |
ਉਲਟਾ v ਅਨਟਨਨਾ,ଓଲଟା ଭି ଆଣ୍ଟେନା |
ਇਨਵਰਟਰ,ଜିଭର୍
ਅਨਿਯਮਿਤ,ଅନିୟମିତ |
ਅਸਪਸ਼ਟ ਤੱਤ,ଅପ୍ରାସଙ୍ଗିକର ଉପାଦାନ |
ਇਕੱਲਤਾ ਨੈਟਵਰਕ,ବିଚ୍ଛିନ୍ନାଙ୍କନ ନେଟୱର୍କ |
ISolator,ଆଇସୋଲେଟର
ਜੈਮਰ,ଜାମର୍
ਜਾਮ,ଜାମ୍
ਜਾਰਗਨ ਫਾਈਲ,ଜାରଗନ୍ ଫାଇଲ୍ |
ਜਾਵਾ ਸਕ੍ਰਿਪਟ,ଜାଭା ସ୍କ୍ରିପ୍ଟ
ਜਿੰਗਲ,ଜିଙ୍ଗଲ୍
Jitter,ଠେକୁଟର୍
ਸ਼ਾਮਲ ਕਰਨ ਵਾਲੇ,ଯୋନା
ਜੁਆਇੰਟ,ମିଳିତ
ਸ਼ਾਮਲ,ମିଳିତ ଧିକ୍
ਜੰਪਰ,ଜମ୍ପର୍
ਕਬਾੜ,ଜଙ୍କ୍ |
ਬੇਕਾਰ ਚਿਠੀ,ଜଙ୍କ୍ ମେଲ୍ |
ਕਰਨਲ,କର୍ଣ୍ଣଲ |
ਕੁੰਜੀ,ଚାବି
ਕੀਬੋਰਡ,କୀବୋର୍ଡ୍
ਕੀਰ,କୀ
ਕੀਨੋਟ,କି /ଟ୍ |
ਕਿਲ੍ਹੇ ਚੱਕਰ,କିଲୋସେଲ୍କର |
ਕਿਲ੍ਹੇ,କିଲୋଲଟ୍ |
ਕਿਲੋਟ,କିଡୋୋଟାଟ୍ |
ਕਿਨਮੈਟਿਕਸ,ସମ୍ପର୍କୀୟ
ਗੋਡੇ ਬਿੰਦੂ ਵੋਲਟੇਜ,ଆଣ୍ଠୁ ପଏଣ୍ଟ ଭୋଲଟେଜ୍ |
ਗੋਬ,ଗାଡ଼ି
ਗਿਆਨ ਅਧਾਰ,ଜ୍ଞାନ କୋଷ
ਗਿਆਨ ਦੀ ਨੁਮਾਇੰਦਗੀ,ଜ୍ଞାନ ପ୍ରତିନିଧିତ୍ୱ |
L ਨੈੱਟਵਰਕ,L ନେଟୱର୍କ
L ਸੈਕਸ਼ਨ ਫਿਲਟਰ,L ବିଭାଗ ଫିଲ୍ଟର୍ |
Lag ਅਤੇ ਅਗਵਾਈ,ଲେଗ୍ ଏବଂ ଲିଡ୍ |
Lagging ਮੌਜੂਦਾ,ଲଗିଂ କରେଣ୍ଟ୍ |
ਪਛੜਨਾ ਪਾਵਰ ਫੈਕਟਰ,ଶକ୍ତିଯୁକ୍ତ ଫ୍ୟାକ୍ଟର୍ |
ਲਮੀਨੇਟਡ,ବିଳମ୍ବ
ਦੀਵੇ,ପ୍ରଦୀପ
ਲੈਪਟਾਪ,ଲାପଟପ୍
ਲੇਜ਼ਰ ਬਾਰੰਬਾਰਤਾ,ଲେଜର ଫ୍ରିକ୍ୱେନ୍ସି |
ਅਸ਼ੁੱਧ ਗਲਤੀ,ପରିଶ୍ରମୀ ତ୍ରୁଟି |
ਨਿਰੰਤਰ ਗਰਮੀ,ଅହଂତ୍ତତା
ਵਿਥਕਾਰ,ଅକ୍ଷାଂଶ
ਪਰਤ,ସ୍ତର
ਖਾਕਾ,ଲେଆଉଟ୍ |
ਲੇਆਉਟ ਯੋਜਨਾ,ଲେଆଉଟ୍ ଯୋଜନା
ਲੀਡ,ସୀସା |
ਪ੍ਰਮੁੱਖ ਪੜਾਅ,ଅଗ୍ରଣୀ ପର୍ଯ୍ୟାୟ |
ਲੀਕ ਸਬੂਤ,ଲିକ୍ ପ୍ରମାଣ |
ਲੀਕ,ଲିକେଜ୍ |
ਲੀਜ਼ਡ ਸਰਕਟ,ଲିଜ୍ ସର୍କିଟ୍ |
ਲੈਂਸ,ଲେନ୍ସ
ਪੱਧਰ ਸੂਚਕ,ସ୍ତରୀୟ ସୂଚକ
ਲਾਈਟ ਕੰਟਰੋਲ,ହାଲୁକା ନିୟନ୍ତ୍ରଣ
ਲਾਈਟ ਕਲਮ,ଲାଇଟ୍ କଲମ
ਬਿਜਲੀ ਦੀ ਪ੍ਰੇਸ਼ਾਨ,ବଜ୍ରପାତ
ਸੀਮਾ,ସୀମା
ਐਂਪਲੀਫਾਇਰ ਨੂੰ ਸੀਮਿਤ ਕਰਨਾ,ଏମ୍ପ୍ଲିଫାୟର୍ ସୀମିତ କରିବା |
ਲਾਈਨ ਦਾ ਨੁਕਸਾਨ,ରେଖା କ୍ଷତି |
ਲਾਈਨ ਸ਼ੋਰ,ରେଖା ଶବ୍ଦ
ਨਜ਼ਰ ਦੀ ਲਾਈਨ,ଦୃଷ୍ଟିଶକ୍ତ
ਲਾਈਨ ਪੜਾਅ,ରେଖା ପର୍ଯ୍ୟାୟ
ਲਾਈਨ ਸੰਚਾਰ,ରେଖା ପ୍ରସାରଣ
ਲਾਈਨ ਅਨਲੋਡ,ରେଖା ଅନଲୋଡ୍ ହୋଇଛି |
ਲੀਨੀਅਰੁਮਾਰੀ,ର line ଖିକ ପରିମାଣର |
ਰੇਖਾ,ର line ଖ
ਲਾਈਨ-ਕੋਐਕਸਿਆਲ,ରେଖା-କୋଇକ୍ସିଆଲ୍ |
ਲਾਈਨ-ਬਰਾਬਰੀ,ରେଖା-ସମାନଜୀବୀ |
ਲਾਈਨ-ਬਾਰੰਬਾਰਤਾ,ରେଖା-ଫ୍ରିକ୍ୱେନ୍ସି
ਲਾਈਨ-ਪ੍ਰੇਸ਼ਾਨ,ରେଖା-ପ୍ରତିବନ୍ଧକତା |
ਲਾਈਨ-ਕੁਆਰਟਰ ਵੇਵੈਲਥ,ରେଖା-ଚତୁର୍ଥାଂଶ ତରଙ୍ଗଦ eng ର୍ଘ୍ୟ |
ਲਿੰਕ,ଲିଙ୍କ୍
ਲਿੰਕ,ଲିନର
ਲਿਪ-ਮਾਈਕ੍ਰੋਫੋਨ,ଓଠ-ମାଇକ୍ରୋଫୋନ୍ |
ਲਾਈਵ ਪ੍ਰਸਾਰਣ,ଲାଇଭ୍ ବ୍ରଡକାଷ୍ଟ |
ਲਾਈਵ ਸਰਕਟ,ଜୀବନ୍ତ ସର୍କିଟ |
ਲਾਈਵ ਪ੍ਰੋਗਰਾਮ,ଲାଇଭ୍ ପ୍ରୋଗ୍ରାମ୍ |
ਲੋਡ,ଲୋଡ୍
ਲੋਡ ਸਮਰੱਥਾ,ଲୋଡ୍ କ୍ଷମତା |
ਲਿਜਾਣ ਦੀ ਸਮਰੱਥਾ ਲੋਡ ਕਰੋ,ବହନ କ୍ଷମତା ଭାର ବହନ କରନ୍ତୁ |
ਲੋਡ ਗੁਣ,ଲୋଡ୍ ବର୍ଣ୍ଣିତ |
ਲੋਡ ਰੁਕਾਵਟ,ଲୋଡ୍ ଟେପିସନ୍ |
ਲੋਡ ਹੋ ਗਿਆ,ଲୋଡ୍ ହୋଇଛି
ਲੋਡਰ,ଲୋଡର୍
ਲੋਡ ਹੋ ਰਿਹਾ ਹੈ,ଲୋଡ୍ କରୁଛି
ਕੋਡ ਲੋਡ ਕਰਨਾ,କୋଇଲା ଲୋଡିଙ୍ଗ୍ |
ਲੋਡ-ਟੈਸਟ,ଲୋଡ୍-ଟେଷ୍ଟ୍ |
ਲੋਬ,ଲୋବ
ਲੋਬੇ ਐਂਟੀਨਾ,ଲବ୍ ଆଣ୍ଟେନା |
ਸਥਾਨਕ ਏਰੀਆ ਨੈਟਵਰਕ,ସ୍ଥାନୀୟ କ୍ଷେତ୍ର ନେଟୱାର୍କ |
ਸਥਾਨਕ ਬੈਟਰੀ,ସ୍ଥାନୀୟ ବ୍ୟାଟେରୀ |
ਸਥਾਨਕ c ਸਿਲੇਟਰ,ସ୍ଥାନୀୟ ଓକିଲର୍ |
ਲਾਗ,ଲଗ୍
ਲੌਗ ਬੁੱਕ,ଲଗ ବୁକ୍ |
ਲੌਗ ਇਨ ਕਰੋ (ਲੌਗ ਇਨ ਕਰੋ),ଲଗ୍ ଇନ୍ କରନ୍ତୁ (ଲଗ୍ ଅନ୍)
ਲੌਗ ਬੰਦ (ਲਾਗ ਆਉਟ),ଲଗ୍ ଅଫ୍ କରନ୍ତୁ (ଲଗ୍ ଆଉଟ୍)
ਲਾਗ ਸ਼ੀਟ,ଲଗ୍ ସିଟ୍ |
ਲੋਗਰੀਥਮ,Logarithm
ਲੋਗਰੀਥਿਕਮਿਕ ਐਂਪਲੀਫਾਇਰ,ଲୋଗାରିଥମିକ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
ਲੋਗਰੀਥਿਮਿਕ ਅਨੁਪਾਤ,ଲୋଗାରିଥମିକ୍ ଅନୁପାତ
ਲੋਗਰੀਥਿਮਿਕ ਜਵਾਬ,Logarithmic ପ୍ରତିକ୍ରିୟା |
ਲੋਗਰੀਥਿਮਿਕ ਸਕੇਲ,ଲୋଗାରିଥମିକ୍ ସ୍କେଲ୍ |
ਲਾਗਿੰਗ,ଲଗିଂ
ਤਰਕ,ତର୍କ
ਤਰਕ ਗੇਟ,ଏକାଧିକ ଗେଟ୍ |
ਤਰਕ ਕਾਰਜ,ତର୍କ କାର୍ଯ୍ୟ
ਲਾਜ਼ੀਕਲ,ଯୁକ୍ତିଯୁକ୍ତ
ਲਾਜ਼ੀਕਲ ਫਰੇਮ,ଲଜିକାଲ୍ ଫ୍ରେମ୍ |
ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲੇ,ଲୋଗୋ ଇନ୍ସର୍ଟerar ର |
ਲੰਬਕਾਰ,ଦ୍ରାଘିମା
ਲੂਪ,ଲୁପ୍ |
