Gujarati,Tamil
પ્રકાશ ઉત્સર્જક ડાયોડ (LED),ஒளி உமிழ்ப்பான் டையோடு (LED)
હળવી બંદૂક,லேசான துப்பாக்கி
હળવી પેન,ஒளி பேனா
રેખા એડેપ્ટર,வரி அடாப்டர்
રેખા સંપાદન,வரி எடிட்டிங்
રેખા પ્રિન્ટર,வரி அச்சுப்பொறி
રેખીય,நேரியல்
લાઇન્સ પ્રતિ મિનિટ (LPM),நிமிடத்திற்கு கோடுகள் (LPM)
લિંક,இணைப்பு
લિંક કરેલ સૂચિ,இணைக்கப்பட்ட பட்டியல்
લિનક્સ,லினக்ஸ்
લિક્વિડ ક્રિસ્ટલ ડિસ્પ્લે (LCD),திரவ படிக காட்சி (எல்சிடி)
યાદી પ્રક્રિયા,பட்டியல் செயலாக்கம்
શાબ્દિક,இலக்கியம்
જીવંત,வாழ்க
જીવંત નોડ,நேரடி முனை
લોડ,ஏற்றவும்
લોડ મોડ્યુલ,சுமை தொகுதி
સ્થાનિક,உள்ளூர்
સ્થાનિક ઍક્સેસ,உள்ளூர் அணுகல்
લોકલ એરિયા નેટવર્ક (Lan),உள்ளூர் பகுதி நெட்வொர்க் (Lan)
સ્થાનિક વ્યાખ્યા,உள்ளூர் வரையறை
સ્થાનિક વિનિમય,உள்ளூர் பரிமாற்றம்
સ્થાનિક મેમરી,உள்ளூர் நினைவகம்
સ્થાનિક મોડ,உள்ளூர் முறை
સ્થાનિક ચલ,உள்ளூர் மாறி
તાળું,பூட்டு
લૉક કરેલી ફાઇલ,பூட்டப்பட்ட கோப்பு
log in=log on,உள்நுழை = உள்நுழை
લોગ ઓફ-લોગ આઉટ,வெளியேறு-வெளியேறு
લોગીંગ,பதிவு செய்தல்
તર્ક વિશ્લેષક,தர்க்க பகுப்பாய்வி
તર્ક બોમ્બ,தர்க்க வெடிகுண்டு
લોજિક કાર્ડ,தர்க்க அட்டை
લોજિક ચાર્ટ (ફ્લો ચાર્ટ),தர்க்க விளக்கப்படம் (ஓட்டம் விளக்கப்படம்)
લોજિક સર્કિટ,தர்க்க சுற்று
તર્ક ડિઝાઇન,தர்க்க வடிவமைப்பு
લોજિક ડાયાગ્રામ,தர்க்க வரைபடம்
લોજિક ફ્લો ચાર્ટ,தர்க்க ஓட்ட விளக்கப்படம்
તર્ક કાર્ય,தர்க்க செயல்பாடு
તર્ક દ્વાર,தர்க்க வாயில்
લોજિક પ્રોગ્રામિંગ,தர்க்க நிரலாக்கம்
તર્ક પરિવર્તન,தர்க்க மாற்றம்
તર્કની સ્થિતિ,தர்க்க நிலை
તર્ક સ્વીચ,தர்க்க சுவிட்ச்
તર્ક એકમ,தர்க்க அலகு
તાર્કિક,தருக்க
તાર્કિક જોડાણ,தருக்க இணைப்பு
લોજિકલ ડેટા માળખું,தருக்க தரவு அமைப்பு
લોજિકલ ડાયાગ્રામ,தருக்க வரைபடம்
તાર્કિક અભિવ્યક્તિ,தருக்க வெளிப்பாடு
લોજિકલ ફ્લો ચાર્ટ (ફ્લો ચાર્ટ),தருக்க பாய்வு விளக்கப்படம் (ஓட்டம் விளக்கப்படம்)
તાર્કિક IF,தருக்க IF
લોજિકલ કામગીરી,தருக்க செயல்பாடு
લોજિકલ ઓપરેટર,தருக்க ஆபரேட்டர்
તાર્કિક સંબંધ,தர்க்கரீதியான உறவு
તાર્કિક યોજના,தருக்க திட்டம்
તાર્કિક પ્રતીક,தருக்க சின்னம்
તાર્કિક પ્રકાર,தருக்க வகை
તાર્કિક મૂલ્ય,தருக்க மதிப்பு
લોજિકલ ચલ,தருக்க மாறி
આગળ જુઓ કેરી,முன்னே பார்
સેટ આગળ જુઓ,முன்னே பார்
જુઓ,பார்-அப்
લૂપ,லூப்
લૂપ નિયંત્રણ,வளைய கட்டுப்பாடு
લૂપ આરંભ,வளைய துவக்கம்
લૂપ ફેરફાર,வளைய மாற்றம்
લૂપ નેટવર્ક,வளைய நெட்வொர்க்
લૂપ શરૂઆત,வளைய தொடக்கம்
લૂપ સમાપ્તિ,லூப் முடித்தல்
લૂપ-બેક ટેસ્ટ,லூப்-பேக் சோதனை
ઢીલી રીતે જોડાયેલી,தளர்வாக இணைக்கப்பட்டது
લોસલેસ કમ્પ્રેશન,இழப்பற்ற சுருக்கம்
નુકસાનકારક કમ્પ્રેશન,இழப்பு சுருக்கம்
ઓછી બાઈટ,குறைந்த பைட்
નિમ્ન સ્તરની ભાષા,குறைந்த அளவிலான மொழி
નીચા પાસ ફિલ્ટર,குறைந்த பாஸ் வடிகட்டி
ના જેટલું કે તેનાથી ઓછું,குறைந்த எல்லை
મેક પ્રોટોકોલ (મધ્યમ ઍક્સેસ નિયંત્રણ),மேக் நெறிமுறை (நடுத்தர அணுகல் கட்டுப்பாடு)
મશીન,இயந்திரம்
મશીન સરનામું,இயந்திர முகவரி
મશીન કોડ,இயந்திர குறியீடு
મશીન ચક્ર,இயந்திர சுழற்சி
મશીન આધારિત ભાષા,இயந்திரம் சார்ந்த மொழி
મશીન આધારિત સોફ્ટવેર,இயந்திரம் சார்ந்த மென்பொருள்
મશીનની ભૂલ,இயந்திர பிழை
મશીન નિષ્ક્રિય સમય,இயந்திரம் செயலற்ற நேரம்
મશીન સ્વતંત્ર ભાષા,இயந்திர சுயாதீன மொழி
મશીન સૂચના,இயந்திர அறிவுறுத்தல்
મશીન બુદ્ધિ,இயந்திர நுண்ணறிவு
મશીન ભાષા,இயந்திர மொழி
મશીન લર્નિંગ,இயந்திர வழி கற்றல்
મશીન કામગીરી,இயந்திர செயல்பாடு
મશીન લક્ષી ભાષા,இயந்திரம் சார்ந்த மொழி
મશીન ચલાવવું,இயந்திர ஓட்டம்
મશીન સિમ્યુલેશન,இயந்திர உருவகப்படுத்துதல்
મશીનનો સમય બગડ્યો,இயந்திரம் கெட்டுப்போன நேரம்
મશીન અનુવાદ,இயந்திர மொழிபெயர்ப்பு
મશીન શબ્દ,இயந்திர வார்த்தை
મેક્રો (=મેક્રો સૂચના),மேக்ரோ (=மேக்ரோ அறிவுறுத்தல்)
મેક્રો દલીલ,மேக்ரோ வாதம்
મેક્રો એસેમ્બલી પ્રોગ્રામ,மேக்ரோ சட்டசபை திட்டம்
મેક્રો કોલ,மேக்ரோ அழைப்பு
મેક્રો કોડ,மேக்ரோ குறியீடு
મેક્રો આદેશ,மேக்ரோ கட்டளை
મેક્રો ઘોષણા,மேக்ரோ பிரகடனம்
મેક્રો વ્યાખ્યા,மேக்ரோ வரையறை
મેક્રો ફ્લો ચાર્ટ,மேக்ரோ ஓட்ட விளக்கப்படம்
મેક્રો જનરેટર,மேக்ரோ ஜெனரேட்டர்
મેક્રો સૂચના,மேக்ரோ அறிவுறுத்தல்
મેક્રો ભાષા,மேக்ரோ மொழி
મેક્રો લાઇબ્રેરી,மேக்ரோ நூலகம்
મેક્રો પરિમાણ,மேக்ரோ அளவுரு
મેક્રો પ્રોસેસિંગ,மேக்ரோ செயலாக்கம்
મેક્રો પ્રોસેસર,மேக்ரோ செயலி
મેક્રો પ્રોગ્રામિંગ,மேக்ரோ நிரலாக்க
મેક્રો પ્રોટોટાઇપ,மேக்ரோ முன்மாதிரி
મેક્રો-કોડિંગ,மேக்ரோ-குறியீடு
મેગાબાઈટ (MB),மாகாபைட் (MB)
જાદુઈ પાત્ર,மந்திர பாத்திரம்
જાદુઈ સંખ્યા,மந்திர எண்
ચુંબકીય બબલ મેમરી,காந்த குமிழி நினைவகம்
ચુંબકીય કાર્ડ,காந்த அட்டை
ચુંબકીય કોષ,காந்த செல்
ચુંબકીય પાત્ર,காந்த தன்மை
ચુંબકીય કોર સંગ્રહ,காந்த மைய சேமிப்பு
ચુંબકીય ડિસ્ક,காந்த வட்டு
ચુંબકીય ડિસ્ક સરનામું,காந்த வட்டு முகவரி
ચુંબકીય ડિસ્ક મેમરી,காந்த வட்டு நினைவகம்
ચુંબકીય ડ્રમ,காந்த டிரம்
ચુંબકીય એન્કોડિંગ,காந்த குறியாக்கம்
ચુંબકીય વડા,காந்த தலை
ચુંબકીય શાહી,காந்த மை
ચુંબકીય શાહી અક્ષર ઓળખ (MICR),காந்த மை எழுத்து அங்கீகாரம் (MICR)
ચુંબકીય માધ્યમ,காந்த ஊடகம்
ચુંબકીય વાંચન,காந்த வாசிப்பு
ચુંબકીય રેકોર્ડિંગ,காந்த பதிவு
ચુંબકીય સંગ્રહ,காந்த சேமிப்பு
ચુંબકીય પટ્ટી,காந்தப் பட்டை
ચુંબકીય ટેપ,காந்த நாடா
ચુંબકીય ટેપ કારતૂસ,காந்த நாடா கெட்டி
ચુંબકીય ટેપ ડ્રાઇવ,காந்த நாடா இயக்கி
ચુંબકીય ટેપ હેડર,காந்த நாடா தலைப்பு
ચુંબકીય ટેપ ગ્રંથપાલ,காந்த நாடா நூலகர்
ચુંબકીય ટેપ પરિવહન,காந்த நாடா போக்குவரத்து
ચુંબકીય ટેપ એકમ,காந்த நாடா அலகு
ચુંબકીય પાતળી ફિલ્મ,காந்த மெல்லிய படலம்
ચુંબકીય ટ્રેક,காந்த பாதை
મેગ્નેટો ઓપ્ટિક સ્ટોરેજ,காந்த ஒளி சேமிப்பு
મેગ્નેટોગ્રાફિક પ્રિન્ટર,காந்தவியல் அச்சுப்பொறி
મેગ્નેટોસ્ટ્રિક્શન,காந்தத்தடுப்பு
મેગ્નેટોસ્ટ્રેક્ટિવ ટેબ્લેટ,காந்தத்தடுப்பு மாத்திரை
મેઈલ બોક્સ,அஞ்சல் பெட்டி
મેલ મર્જ,அஞ்சல் இணைப்பு
મુખ્ય નિયંત્રણ એકમ,முக்கிய கட்டுப்பாட்டு அலகு
મુખ્ય ફ્રેમ,முக்கிய சட்டகம்
મુખ્ય ફ્રેમ સિસ્ટમ,முக்கிய சட்ட அமைப்பு
મુખ્ય મેમરી,முதன்மை நினைவகம்
મુખ્ય કાર્યક્રમ,முக்கிய திட்டம்
મુખ્ય સંગ્રહ,முக்கிய சேமிப்பு
મુખ્ય સ્વીચ,முக்கிய சுவிட்ச்
જાળવણી,பராமரிப்பு
જાળવણી પેનલ,பராமரிப்பு குழு
જાળવણી સમય,பராமரிப்பு நேரம்
મુખ્ય ચક્ર,முக்கிய சுழற்சி
મુખ્ય ઉપકરણ,முக்கிய சாதனம்
મુખ્ય ચાવી,முக்கிய விசை
મુખ્ય રાજ્ય,முக்கிய மாநிலம்
મુખ્ય માળખું,முக்கிய கட்டமைப்பு
મુખ્ય કાર્ય,முக்கிய பணி
બહુમતી તત્વ,பெரும்பான்மை உறுப்பு
બહુમતી દરવાજો,பெரும்பான்மை வாயில்
બહુમતી કામગીરી,பெரும்பான்மை செயல்பாடு
મેકઅપ સમય,ஒப்பனை நேரம்
ખામીયુક્ત નિયમિત,செயலிழப்பு வழக்கமான
સંચાલન વિકાસ,மேலாண்மை வளர்ச்சி
મેનેજમેન્ટ ઇન્ફોર્મેશન સિસ્ટમ (MIS),மேலாண்மை தகவல் அமைப்பு (எம்ஐஎஸ்)
મેનેજમેન્ટ વિજ્ઞાન,மேலாண்மை அறிவியல்
માન્ચેસ્ટર કોડિંગ,மான்செஸ்டர் குறியீட்டு முறை
મેનીફોલ્ડિંગ,பன்மடங்கு
મેનિપ્યુલેટેડ ચલ,கையாளப்பட்ட மாறி
ઇન્ડેક્સીંગની હેરફેર,குறியீட்டு முறையை கையாளுதல்
મેન-મશીન સિમ્યુલેશન,மனிதன்-இயந்திர உருவகப்படுத்துதல்
મેન્યુઅલ એડ્રેસ સ્વીચ,கையேடு முகவரி சுவிட்ச்
મેન્યુઅલ વિશ્લેષણ,கையேடு பகுப்பாய்வு
મેન્યુઅલ જવાબો,கைமுறை பதில்
મેન્યુઅલ એન્ટ્રી,கைமுறை நுழைவு
મેન્યુઅલ વિનિમય,கையேடு பரிமாற்றம்
મેન્યુઅલ ઇનપુટ,கைமுறை உள்ளீடு
મેન્યુઅલ કામગીરી,கைமுறை செயல்பாடு
ઘણા થી ઘણા સંબંધ,பல பல உறவுகள்
ઘણા થી એક ડીકોડર,பல ஒரு குறிவிலக்கி
નકશા પદ્ધતિ,வரைபட முறை
મેપિંગ,விவரணையாக்கம்
માર્જિન,விளிம்பு
માર્જિન ભૂલ,விளிம்பு பிழை
સીમાંત ચેક,விளிம்பு சோதனை
સીમાંત કસોટી,விளிம்பு சோதனை
માર્ક શોધ,குறி கண்டறிதல்
માર્ક વાંચન,குறி வாசிப்பு
માર્ક સ્કેનિંગ,குறி ஸ்கேனிங்
માર્ક સેન્સ,குறி உணர்வு
માર્કર,குறிப்பான்
માર્કિંગ,குறியிடுதல்
ચિહ્નિત તરંગ,குறிக்கும் அலை
માર્કોવ સાંકળ,மார்க்கோவ் சங்கிலி
માર્કોવ સ્ત્રોત,மார்க்கோவ் ஆதாரம்
માર્ક-અપ ભાષા,குறி மொழி
મેસર,மாசர்
મેસર,மாசர்
મહોરું,முகமூடி
માસ્ક બીટ,முகமூடி பிட்
માસ્ક પ્રોગ્રામેબલ ઉપકરણ,முகமூடி நிரல்படுத்தக்கூடிய சாதனம்
માસ્ક રજીસ્ટર,முகமூடி பதிவு
માસ્ક કરેલ ROM,முகமூடி ROM
માસ્કીંગ,மறைத்தல்
માસ ડેટા,வெகுஜன தரவு
માસ મેમરી,நிறை நினைவகம்
મોટા પાયે સમાંતર,பெருமளவில் இணையாக
માસ્ટર,குரு
માસ્ટર કાર્ડ,முதன்மை அட்டை
મુખ્ય ઘડિયાળ,முதன்மை கடிகாரம்
માસ્ટર કન્સોલ,மாஸ்டர் கன்சல்
મુખ્ય ડેટા,பிரதான தரவு
માસ્ટર ડાયાગ્રામ,முதன்மை வரைபடம்
માસ્ટર ફાઇલ,முதன்மை கோப்பு
મુખ્ય જૂથ,முதன்மை குழு
મુખ્ય કી,முதன்மை விசை
માસ્ટર લાઇબ્રેરી ટેપ,முதன்மை நூலக நாடா
મુખ્ય પ્રોસેસર,முதன்மை செயலி
માસ્ટર પ્રોગ્રામ,முதன்மை திட்டம்
મુખ્ય સ્ટેશન,முதன்மை நிலையம்
મુખ્ય ટેપ,மாஸ்டர் டேப்
મુખ્ય ટર્મિનલ,முதன்மை முனையம்
માસ્ટર/સ્લેવ ઉપકરણ,மாஸ்டர்/அடிமை சாதனம்
માસ્ટર/સ્લેવ સિસ્ટમ,எஜமானர்/அடிமை முறை
મેચ,பொருத்துக
મેચિંગ,பொருத்தம்
ગાણિતિક પ્રોગ્રામિંગ,கணித நிரலாக்கம்
ગાણિતિક સિમ્યુલેશન,கணித உருவகப்படுத்துதல்
મેટ્રિક્સ,மேட்ரிக்ஸ்
મેટ્રિક્સ પ્રિન્ટર,அணி அச்சுப்பொறி
મેટ્રિક્સ સ્વીચ,அணி சுவிட்ச்
મેટ્રિક્સ ટેબલ,அணி அட்டவணை
મેક્સી કમ્પ્યુટર,அதிகபட்ச கணினி
મેક્સિકોમ્પ્યુટર,அதிகபட்ச கணினி
મહત્તમ તત્વ,அதிகபட்ச உறுப்பு
મહત્તમ (પ્રમાણભૂત રકમ શબ્દ),அதிகபட்சம் (நிலையான தொகை)
મેક્સવેલ ડિમન,மேக்ஸ்வெல் டீமான்
મીન,சராசரி
અર્થ સમારકામ સમય,பழுதுபார்க்கும் நேரம் என்று பொருள்
નિષ્ફળતા વચ્ચેનો સરેરાશ સમય (MTBF),தோல்விக்கு இடையிலான சராசரி நேரம் (MTBF)
નિષ્ફળતા વચ્ચેનો સરેરાશ સમય (MTBF),தோல்விக்கு இடையிலான சராசரி நேரம் (MTBF)
નિષ્ફળતાનો સમય,தோல்விக்கான நேரம் என்று அர்த்தம்
સમારકામ માટેનો સમય,பழுதுபார்க்கும் நேரம்
સમારકામ માટેનો સરેરાશ સમય (MTTR),பழுதுபார்ப்பதற்கான சராசரி நேரம் (MTTR)
મધ્યમ પાયે એકીકરણ (MSI),நடுத்தர அளவிலான ஒருங்கிணைப்பு (MSI)
મધ્યમ પાયે એકીકરણ (MSI),நடுத்தர அளவிலான ஒருங்கிணைப்பு (MSI)
મધ્યમ ગાળાના સંગ્રહ ઉપકરણ,நடுத்தர கால சேமிப்பு சாதனம்
મેગાબીટ પ્રતિ સેકન્ડ (MB Ps),ஒரு வினாடிக்கு மெகாபிட் (எம்பி பிஎஸ்)
સભ્ય પદાર્થ,உறுப்பினர் பொருள்
સભ્ય રેકોર્ડ,உறுப்பினர் பதிவு
મેમરી,நினைவு
મેમરી એરે,நினைவக வரிசை
મેમરી બેંક,நினைவக வங்கி
મેમરી બફર રજિસ્ટર,நினைவக இடையக பதிவு
મેમરી બસ,நினைவக பேருந்து
મેમરી કાર્ડ,மெமரி கார்டு
મેમરી સેલ,நினைவக செல்
મેમરી કોમ્પેક્શન,நினைவக சுருக்கம்
મેમરી કોર,நினைவக கோர்
મેમરી ચક્ર,நினைவக சுழற்சி
મેમરી ડેટા રજિસ્ટર,நினைவக தரவு பதிவு
મેમરી ડમ્પ,நினைவக திணிப்பு
મેમરી વિનિમય,நினைவக பரிமாற்றம்
મેમરી વંશવેલો,நினைவக படிநிலை
મેમરી સૂચના,நினைவக அறிவுறுத்தல்
મેમરી મેનેજમેન્ટ,நினைவக மேலாண்மை
મેમરી નકશો,நினைவக வரைபடம்
મેમરી મેપ કરેલ I/O,நினைவக வரைபட I/O
મેમરી મોડેલ,நினைவக மாதிரி
મેમરી મોડ્યુલ,நினைவக தொகுதி
મેમરી પોઇન્ટર રજીસ્ટર,நினைவக சுட்டி பதிவு
મેમરી પાવર,ஞாபக சக்தி
મેમરી રક્ષણ,நினைவக பாதுகாப்பு
મેમરી સંદર્ભ સૂચના,நினைவக குறிப்பு வழிமுறை
મેમરી નિવાસી કાર્યક્રમ,நினைவக குடியிருப்பு திட்டம்
મેમરી યુનિટ,நினைவக அலகு
મેનુ,பட்டியல்
મેનુ બાર,மெனு பார்
મેનુ ડ્રાઈવ,மெனு டிரைவ்
મેનુ પસંદગી,மெனு தேர்வு
મેનુ આધારિત કાર્યક્રમ,மெனு-உந்துதல் நிரல்
મર્જ કરો,ஒன்றிணைக்கவும்
વિનિમય સૉર્ટ મર્જ કરો,பரிமாற்ற வரிசையை ஒன்றிணைத்தல்
મર્જ સૉર્ટ,ஒன்றிணைக்கும் வகை
મર્જિંગ,இணைத்தல்
જાળીદાર નેટવર્ક,கண்ணி நெட்வொர்க்
મેસેજિંગ,செய்தி அனுப்புதல்
સંદેશ,செய்தி
સંદેશ પ્રમાણીકરણ,செய்தி அங்கீகாரம்
સંદેશ બોક્સ,செய்தி பெட்டி
સંદેશ સર્કિટ,செய்தி சுற்று
સંદેશ ફોર્મેટ,செய்தி வடிவம்
સંદેશ હેડર,செய்தி தலைப்பு
સંદેશ મોડ,செய்தி முறை
સંદેશ પસાર,செய்தி அனுப்புதல்
સંદેશ મતદાન,செய்தி வாக்கெடுப்பு
સંદેશ કતાર,செய்தி வரிசை
સંદેશ સ્વીચ,செய்தி சுவிட்ச்
સંદેશ ટેક્સ્ટ,செய்தி உரை
સંદેશ ટ્રાન્સફર એજન્ટ,செய்தி பரிமாற்ற முகவர்
મેટા એસેમ્બલર,மெட்டா அசெம்பிளர்
મેટા વર્ગ,மெட்டா வகுப்பு
મેટા સંકલન,மெட்டா தொகுப்பு
મેટા કમ્પાઇલર,மெட்டா கம்பைலர்
મેટા ભાષા,மெட்டா மொழி
મેટા નેટવર્ક,மெட்டா நெட்வொர்க்
મેટા સિસ્ટમ,மெட்டா அமைப்பு
પદ્ધતિ,முறை
મેટ્રોપોલિટન એરિયા નેટવર્ક (MAN),பெருநகரப் பகுதி நெட்வொர்க் (MAN)
સૂક્ષ્મ,மைக்ரோ
માઇક્રો કોડ,மைக்ரோ குறியீடு
માઇક્રો કમ્પ્યુટર,மைக்ரோ கணினி
માઇક્રો કંટ્રોલર,நுண் கட்டுப்படுத்தி
સૂક્ષ્મ ચક્ર,நுண் சுழற்சி
માઇક્રો ઇલેક્ટ્રોનિક મિકેનિકલ સિસ્ટમ (MEMS),மைக்ரோ எலக்ட்ரானிக் மெக்கானிக்கல் சிஸ்டம் (MEMS)
માઇક્રો ઇલેક્ટ્રોનિક્સ,மைக்ரோ எலக்ட்ரானிக்ஸ்
સૂક્ષ્મ લઘુ અધિકૃતતા,மைக்ரோ சிறிய அங்கீகாரம்
માઇક્રો ઓર્ડર,மைக்ரோ ஆர்டர்
માઇક્રો/મેઇનફ્રેમ લિંક,மைக்ரோ/மெயின்பிரேம் இணைப்பு
માઇક્રોચિપ,மைக்ரோசிப்
માઇક્રોકોબોલ,மைக்ரோகோபோல்
માઇક્રોકોડ,மைக்ரோகோட்
માઇક્રોફિચે,மைக்ரோஃபிச்
માઇક્રોફ્લોપી,மைக்ரோஃப்ளாப்பி
માઇક્રોફોર્મ રીડર,மைக்ரோஃபார்ம் ரீடர்
માઇક્રોફ્રેમ,மைக்ரோஃப்ரேம்
માઈક્રોગ્રાફિક્સ,மைக்ரோகிராபிக்ஸ்
માઇક્રોફોન,ஒலிவாங்கி
માઇક્રોફોટોગ્રાફ,மைக்ரோஃபோட்டோகிராஃப்
માઇક્રોપ્રોસેસિંગ એકમ,நுண்செயலி அலகு
માઇક્રોપ્રોસેસર,நுண்செயலி
માઇક્રોપ્રોસેસર ચિપ,நுண்செயலி சிப்
માઇક્રોપ્રોસેસર કમ્પાઇલર,நுண்செயலி தொகுப்பி
માઇક્રોપ્રોસેસર યુનિટ (MPU),நுண்செயலி அலகு (MPU)
માઇક્રોપ્રોગ્રામ,நுண் நிரல்
માઇક્રોસિક્વન્સ,நுண்வரிசை
માઈક્રોસોફ્ટ,மைக்ரோசாப்ட்
માઇક્રોસોફ્ટ વિન્ડોઝ,மைக்ரோசாஃப்ட் ஜன்னல்கள்
માઇક્રોવેવ,மைக்ரோவேவ்
માઇક્રોવેવ લિંક,நுண்ணலை இணைப்பு
માઇક્રોવેવ પ્રચાર,நுண்ணலை பரப்புதல்
મધ્યમ સંચાલન,நடுத்தர மேலாண்மை
મિડલવેર,மிடில்வேர்
મિડીકોમ્પ્યુટર,மிடிகம்ப்யூட்டர்
મધ્યબિંદુ,நடுப்புள்ளி
મધ્યસત્ર,இடைக்காலம்
સ્થળાંતરનો માર્ગ,இடம்பெயர்வு பாதை
મિલિયન સૂચના પ્રતિ સેકન્ડ (MIPS),ஒரு வினாடிக்கு மில்லியன் வழிமுறைகள் (MIPS)
મિની કોમ્પ્યુટર,சிறிய கணினி
મિનિડિસ્કેટ,மினிடிஸ்கெட்
ન્યૂનતમ કર્નલ,குறைந்தபட்ச கர்னல்
ન્યૂનતમ ઉત્પાદન,குறைந்தபட்ச தயாரிப்பு
ન્યૂનતમ વૃક્ષ,குறைந்தபட்ச மரம்
મિનિમેક્સ (ન્યૂનતમ-મહત્તમ) અલ્ગોરિધમ,minimax (min-max) அல்காரிதம்
ન્યૂનતમ પ્રક્રિયા,குறைந்தபட்ச செயல்முறை
લઘુત્તમ ખર્ચ ફેલાયેલા વૃક્ષ,குறைந்தபட்ச செலவு பரந்த மரம்
ન્યૂનતમ લેટન્સી કોડિંગ,குறைந்தபட்ச தாமதக் குறியீட்டு முறை
નાનું ઉપકરણ,சிறிய சாதனம்
મિન્ટેરિમ,மின்டெரிம்
માઈનસ ધ્વજ,கழித்தல் கொடி
માઈનસ ધ્વજ,கழித்தல் கொடி
માઈનસ ઝોન,கழித்தல் மண்டலம்
અરીસો,கண்ணாடி
મિરર સાઇટ,கண்ணாடி தளம்
મિશ્ર-મૂલક સંકેત,கலப்பு-ரேடிக்ஸ் குறியீடு
મિક્સર,கலவை
નેમોનિક,நினைவாற்றல்
નેમોનિક સરનામું,நினைவு முகவரி
નેમોનિક્સ,நினைவாற்றல்
મોબાઈલ,கைபேசி
મોબાઇલ કમ્પ્યુટિંગ,மொபைல் கம்ப்யூட்டிங்
મોડલ,மாதிரி
મોડલેસ એડિટર,முறையற்ற ஆசிரியர்
મોડેલિંગ,மாடலிங்
મોડેમ,மோடம்
માધ્યમ,மிதமான
મધ્યસ્થતા,நிதானம்
મધ્યસ્થી,மதிப்பீட்டாளர்
સંશોધિત સૂચના,மாற்றியமைக்கப்பட்ட அறிவுறுத்தல்
મોડિફાયર,மாற்றியமைப்பவர்
મોડિફાયર બીટ,மாற்றி பிட்
ફેરફાર કરો,மாற்றியமைக்கவும்
મોડ્યુલર,மட்டு
મોડ્યુલારિટી,மாடுலாரிட்டி
મોડ્યુલેશન,பண்பேற்றம்
મોડ્યુલ,தொகுதி
મોડ્યુલ આર્કિટેક્ચર,தொகுதி கட்டமைப்பு
મોનીટર,கண்காணிக்கவும்
મોનીટરીંગ કાર્યક્રમ,கண்காணிப்பு திட்டம்
મોનોક્રોમ ડિસ્પ્લે,மோனோக்ரோம் காட்சி
મોનોલિથિક ઇન્ટિગ્રેટેડ સર્કિટ,ஒற்றைக்கல் ஒருங்கிணைந்த சுற்று
મોનોલિથિક ટેકનોલોજી,ஒற்றைக்கல் தொழில்நுட்பம்
મોનોસ્પેસ ફોન્ટ,மோனோஸ்பேஸ் எழுத்துரு
મોનોસ્ટેબલ,மோனோஸ்டபிள்
મોનોટોરિસિટી,மோனோடோரிசிட்டி
મોર્ફ,மார்பு
મોર્ફીમ,மார்பிம்
મોર્ફિઝમ,மார்பிசம்
ગીરો,அடமானம்
mosfet (MOSFET),mosfet (MOSFET)
સૌથી નોંધપાત્ર બીટ,மிக முக்கியமான பிட்
મધર બોર્ડ,தாய் பலகை
માતા રજીસ્ટર,அம்மா பதிவு
ગતિ ચિત્ર,இயக்க படம்
મોશન પિક્ચર એક્સપર્ટ્સ ગ્રુપ (MPEG),மோஷன் பிக்சர் நிபுணர்கள் குழு (MPEG)
માઉન્ટ,மவுண்ட்
માઉસ,சுட்டி
ચાલ,நகர்வு
પાત્ર ખસેડો,பாத்திரத்தை நகர்த்தவும்
MS-DOS,MS-DOS
એમએસ-વિન્ડોઝ,MS-விண்டோஸ்
બહુવિધ પાસું,பல அம்சம்
મલ્ટી પ્રોસેસર,பல செயலி
મલ્ટી પ્રોગ્રામિંગ,பல நிரலாக்க
બહુવિધ કાર્ય,பல பணி
મલ્ટીબસ,மல்டிபஸ்
મલ્ટિકાસ્ટ,மல்டிகாஸ்ட்
મલ્ટિકાસ્ટ સરનામું,மல்டிகாஸ்ட் முகவரி
મલ્ટીકાસ્ટિંગ,மல்டிகாஸ்டிங்
મલ્ટીચીપ,மல்டிசிப்
મલ્ટિક્સ,மல்டிக்ஸ்
મલ્ટિ-જોબ કામગીરી,பல வேலை செயல்பாடு
બહુસ્તરીય મેમરી,பல நிலை நினைவகம்
મલ્ટીમીડિયા ટેકનોલોજી,மல்டிமீடியா தொழில்நுட்பம்
મલ્ટિમોડ,மல்டிமோட்
બહુવિધ,பல
બહુવિધ ચોકસાઇ,பல துல்லியம்
બહુવિધ રીગ્રેસન,பல பின்னடைவு
મલ્ટિપ્લેક્સ,மல்டிபிளக்ஸ்
મલ્ટિપ્લેક્સ મોડ,மல்டிபிளக்ஸ் முறை
મલ્ટિપ્લેક્સર,மல்டிபிளெக்சர்
મલ્ટિપ્લેક્સિંગ,மல்டிபிளெக்சிங்
મલ્ટિપોઇન્ટ નેટવર્ક,பலமுனை நெட்வொர்க்
મલ્ટિપ્રોસેસિંગ,பல செயலாக்கம்
મલ્ટિપ્રોસેસર સિસ્ટમ,பல்செயலி அமைப்பு
બહુહેતુક ઇન્ટરનેટ મેલ એક્સટેન્શન (MIME),பல்நோக்கு இணைய அஞ்சல் விரிவாக்கம் (MIME)
મલ્ટિશેડ્યૂલ,பல அட்டவணை
મલ્ટીસ્ટેશન,மல்டிஸ்டேஷன்
મલ્ટિથ્રેડીંગ,மல்டித்ரெடிங்
બહુમૂલ્યવાળું તર્ક,பல மதிப்புள்ள தர்க்கம்
