Punjabi,Tamil
"ਹਾਰਸ ਪਾਵਰ, ਹਾਰਸ ਪਾਵਰ","குதிரை சக்தி, குதிரைத்திறன்"
ਪਰਾਹੁਣਚਾਰੀ,விருந்தோம்பல்
ਗਰਮ ਬੈਂਡ,சூடான இசைக்குழு
ਸੁਪਰ ਊਰਜਾ ਕੈਰੀਅਰ,சூப்பர் ஆற்றல் கேரியர்
ਉੱਚ ਊਰਜਾ ਇਲੈਕਟ੍ਰੋਨ,உயர் ஆற்றல் எலக்ட்ரான்
ਰੰਗ ਸ਼ੇਡ,வண்ண நிழல்
"ਹਮ, ਅਸੀਂ","ஹம், நாங்கள்"
"ਉਚਾਰਨ, ਨਮੀ","உச்சரிப்பு, ஈரமாக்குதல்"
humidor,ஈரப்பதம்
"ਨਮੀ, ਨਮੀ","ஈரப்பதம், ஈரப்பதம்"
huygens ਕਾਨੂੰਨ,ஹைஜென்ஸ் சட்டம்
ਹਾਈਬ੍ਰਿਡ,கலப்பு
ਹਾਈਬ੍ਰਿਡੀਕਰਨ,கலப்பு
ਹਾਈਡ੍ਰੌਲਿਕ,"ஹைட்ராலிக், ஹைட்ராலிக், மொபைல் ஹைட்ராலிக், ஹைட்ராலிக்"
"hydrodynamic, hydrodynamic","ஹைட்ரோடைனமிக், ஹைட்ரோடைனமிக்"
"hydrodynamics, hydrodynamics, hydrodynamics","ஹைட்ரோடைனமிக்ஸ், ஹைட்ரோடைனமிக்ஸ், ஹைட்ரோடைனமிக்ஸ்"
ਹਾਈਡਰੋਜਨ ਪਦਾਰਥ,ஹைட்ரஜன் பொருள்
ਹਾਈਡ੍ਰੋਲੋਜੀ,நீரியல்
ਜਲ ਬੋਰਡ,நீர் வாரியம்
ਹਾਈਡ੍ਰੋਸਟੈਟਿਕ,நீர்நிலை
"hydrostatics, hydrostatics","ஹைட்ரோஸ்டேடிக்ஸ், ஹைட்ரோஸ்டேடிக்ஸ்"
"ਹਾਈਗਰੋਮੀਟਰ, ਹਾਈਗਰੋਮੀਟਰ","ஹைக்ரோமீட்டர், ஹைக்ரோமீட்டர்"
ਹਾਈਗ੍ਰੋਮੈਟਰੀ,ஹைக்ரோமெட்ரி
ਹਾਈਗ੍ਰੋਮੀਟਰ,ஈரப்பதமானி
ਹਾਈਗ੍ਰੋਸਕੋਪਿਕ,ஹைக்ரோஸ்கோபிக்
ਹਾਈਪਰਬੌਲਿਕ,மிகைப்படுத்தல்
ਉੱਚ ਚਾਰਜ ਹਾਈਪਰ ਚਾਰਜ,அதிக கட்டணம் அதிக கட்டணம்
ਘੱਟੋ-ਘੱਟ,குறைந்தபட்ச
ਲੰਬੀ ਨਜ਼ਰ,நீண்ட பார்வை
hyperrani - ਨਿਊਕਲੀਅਸ,ஹைப்பர்ராணி - கரு
hyperon,ஹைபரான்
ਸੁਪਰਸੋਨਿਕ,சூப்பர்சோனிக்
ਸੁਪਰ ਅਸਮਾਨ,சூப்பர் வானம்
ਪਰਿਕਲਪਨਾ,கருதுகோள்
"ਕਲਪਨਾਤਮਕ, ਕਲਪਨਾਤਮਕ","அனுமானம், அனுமானம்"
ਉਬਾਲਣ ਬਿੰਦੂ,கொதிநிலை
ਨੀਂਦ,தூக்கமின்மை
ਬਰਫ਼,பனிக்கட்டி
ਬਰਫ਼ ਦਾ ਕ੍ਰਿਸਟਲ,பனிக்கட்டி
ਆਦਰਸ਼,ஏற்றதாக
ਆਦਰਸ਼ਕ,இலட்சியப்படுத்தப்பட்டது
"ਸਮਾਨ, ਸਮਾਨ, ਅਟੁੱਟ","ஒரே மாதிரியான, ஒரே மாதிரியான, ஒருங்கிணைந்த"
"ਪਛਾਣ, ਪਛਾਣ, ਪਛਾਣ, ਪਛਾਣ","அடையாளம், அடையாளம், அடையாளம், அடையாளம்"
"ਪਛਾਣ ਬੀਕਨ, ਪਛਾਣ ਬੀਕਨ","அடையாளக் கலங்கரை விளக்கம், அடையாளக் கலங்கரை விளக்கம்"
"ਸਮਾਨ, ਸਮਾਨ, ਸਰਵ ਵਿਆਪਕ, ਵਿਅਕਤੀਗਤਤਾ","ஒரே மாதிரியான, ஒரே மாதிரியான, எங்கும் நிறைந்த, தனித்துவம்"
ਕੰਮ ਰਹਿਤ,வேலையில்லாத
"ਅਕਿਰਿਆਸ਼ੀਲ ਸਮਾਂ, ਪ੍ਰੋਗਰਾਮ ਪ੍ਰੀਖਿਆ ਦਾ ਸਮਾਂ","செயலற்ற நேரம், நிரல் தேர்வு நேரம்"
ਜਗਾਉਣ ਲਈ,பற்றவைக்க
igniter,பற்றவைப்பான்
ਇਗਨੀਸ਼ਨ,பற்றவைப்பு
ਹਦਾਇਤ ਦੀ ਅਣਦੇਖੀ,அறிவுறுத்தலை புறக்கணித்தல்
ਰੋਸ਼ਨੀ ਘਣਤਾ,வெளிச்சம் அடர்த்தி
ਰੋਸ਼ਨੀ ਕਰਨ ਵਾਲਾ,ஒளிரும்
ਰੋਸ਼ਨੀ ਕਰਨ ਵਾਲਾ,ஒளிரும்
ਰੋਸ਼ਨੀ ਗੇਜ,வெளிச்சம் அளவுகோல்
ਰੋਸ਼ਨੀ ਕਰਨ ਵਾਲਾ,ஒளிரும்
ਪ੍ਰਤੀਬਿੰਬ,பிரதிபலிப்பு
"ਕਲਪਿਤ, ਕਾਲਪਨਿਕ, ਕਲਪਨਾਤਮਕ","கற்பனையானது, கற்பனையானது, கற்பனையானது"
ਡੁੱਬੀ ਵਸਤੂ,நீரில் மூழ்கிய பொருள்
ਡੁੱਬਣਾ,மூழ்குதல்
ਰੁਕਾਵਟ ਪ੍ਰਵੇਸ਼,மின்மறுப்பு ஊடுருவல்
"ਪ੍ਰਭਾਵ, ਪ੍ਰਭਾਵ, ਪ੍ਰਭਾਵ, ਟੱਕਰ, ਰੀਬਾਉਂਡ","தாக்கம், தாக்கம், தாக்கம், மோதல், மீள் எழுச்சி"
ਪ੍ਰਭਾਵ ਪ੍ਰਭਾਵ,தாக்க விளைவு
ਰੁਕਾਵਟ,மின்தடை
ਹੈਰਾਨ ਕਰਨ ਵਾਲਾ,அதிர்ச்சியளிக்கிறது
ਲਾਗੂ ਦਬਾਅ,அழுத்தம் கொடுக்கப்பட்டது
"impregnated, embedded","செறிவூட்டப்பட்ட, உட்பொதிக்கப்பட்ட"
ਭਾਵਨਾ,உந்துவிசை
ਅਸ਼ੁੱਧ,தூய்மையற்ற
ਬਾਹਰੀ ਚਾਲਕਤਾ (ਬਾਹਰੀ ਚਾਲਕਤਾ),புற கடத்துத்திறன் (வெளிப்புற கடத்துத்திறன்)
ਸੁਣਨਯੋਗਤਾ,செவிக்கு புலப்படாமை
ਸੁਣਨਯੋਗ ਨਹੀਂ,செவிக்கு புலப்படாத
incandescence,ஒளிரும்
ਚਮਕਦਾਰ,ஒளிரும்
rapsodic,ராப்சோடிக்
ਆਗਾਮੀ,வரவிருக்கும்
ਸੰਕੁਚਿਤਤਾ,அடக்க முடியாத தன்மை
ਵਧੀ ਹੋਈ ਓਸਿਲੇਸ਼ਨ,அதிகரிக்கும் அலைவு
ਵਧਿਆ ਚੁੰਬਕਤਾ,அதிகரித்த காந்தம்
ਮੁਫਤ ਵੰਡ,இலவச விநியோகம்
"ਅਨੰਤ, ਅਨਿਸ਼ਚਿਤ, ਅਨਿਸ਼ਚਿਤ, 4 ਅਨਿਸ਼ਚਿਤ","எல்லையற்ற, தீர்மானிக்கப்படாத, தீர்மானிக்கப்படாத, 4நிச்சயமற்ற"
"ਘਾਤਕ, ਸੰਕੇਤਕ, 3 ਸੂਚਕਾਂਕ","கொடிய, சுட்டி, 3இண்டெக்ஸ்"
"ਅਸਿੱਧੇ, ਅਸਿੱਧੇ","மறைமுக, மறைமுக"
ਪ੍ਰੇਰਿਤ,உத்வேகம் பெற்றது
"ਆਗਮਨ, ਪ੍ਰੇਰਣਾ, ਸ਼ਾਮਲ ਕਰਨਾ","வருகை, தூண்டல், தூண்டல்"
ਪ੍ਰੇਰਣਾਦਾਇਕ,ஊக்கமளிக்கும்
ਪ੍ਰੇਰਕ,தூண்டுபவர்
inertial,செயலற்ற
ਅਮੁੱਕ ਸਰੋਤ,விவரிக்க முடியாத ஆதாரம்
"ਬੇਅੰਤ, ਬੇਅੰਤ","எல்லையற்ற, எல்லையற்ற"
"ਅਨੰਤਤਾ, ਬੇਅੰਤ","முடிவிலி, எல்லையற்ற"
"ਬੇਅੰਤ, ਬੇਅੰਤ","எல்லையற்ற, எல்லையற்ற"
ਜਲਣਸ਼ੀਲਤਾ,எரியக்கூடிய தன்மை
ਜਲਣਸ਼ੀਲ,எரியக்கூடியது
ਪ੍ਰਵਾਹ,வரத்து
ਪ੍ਰਵਾਹ,வரத்து
ਜਾਣਕਾਰੀ,தகவல்
ਬਹੁਤ ਘੱਟ ਬਾਰੰਬਾਰਤਾ,மிக குறைந்த அதிர்வெண்
ਇਨਫਰਾਰੈੱਡ,அகச்சிவப்பு
ਸੁਣਨਯੋਗ ਨਹੀਂ,செவிக்கு புலப்படாத
ਆਵਾ ਸ਼ਰਵਿਕੀ,அவ ஷ்ரவிகி
ਅਸੰਗਤਤਾ,இணக்கமின்மை
ਵੱਖਰਾ,வேறுபட்டது
ਸ਼ੁਰੂਆਤੀ,ஆரம்ப
ਟੀਕਾ,ஊசி
ਦਾਖਲ ਕਰੋ,நுழைய
"ਅੰਦਰਲਾ, ਅੰਦਰਲਾ, ਅੰਦਰਲਾ, ਅੰਦਰਲਾ","உள், உள், உள், உள்"
"ਇਨਪੁਟ (ਐਨ.), ਇਨਪੁਟ (ਵੀ.)","உள்ளீடு (n.), உள்ளீடு (v.)"
ਗੁੰਡਾਗਰਦੀ,இழிவான
ਲਾਈਵਸ਼ਨ,வாழ்வு
"ਮਾਮੂਲੀ, ਮਾਮੂਲੀ","முக்கியமற்ற, முக்கியமற்ற"
ਨਿਗਰਾਨੀ,மேற்பார்வை
"ਇੰਸਟਾਲੇਸ਼ਨ, ਇੰਸਟਾਲੇਸ਼ਨ, ਇੰਸਟਾਲੇਸ਼ਨ","நிறுவல், நிறுவல், நிறுவல்"
ਪਲ,கணம்
ਹਿਦਾਇਤ,அறிவுறுத்தல்
ਮਸ਼ੀਨ,இயந்திரம்
ਮਕੈਨੀਕਲ,இயந்திரவியல்
"ਮਸ਼ੀਨੀਕਰਨ, ਅਸੈਂਬਲੀ","இயந்திரமயமாக்கல், சட்டசபை"
"ਇਨਸੂਲੇਟਿੰਗ, ਇਨਸੂਲੇਟਿੰਗ","காப்பு, காப்பு"
ਇੰਸੂਲੇਟਿੰਗ,காப்பு
"ਇੰਸੂਲੇਟਿੰਗ, ਇਨਸੂਲੇਟਿੰਗ, ਇਨਸੂਲੇਟਿੰਗ","இன்சுலேடிங், இன்சுலேட்டிங், இன்சுலேடிங்"
"1 ਪੂਰੀ ਸੰਖਿਆ, ਪੂਰਨ ਅੰਕ","1முழு எண், முழு எண்"
ਅਖੰਡਤਾ,ஒருங்கிணைப்பு
"ਪੂਰਨ ਅੰਕ, ਪੂਰਨ ਅੰਕ","ஒருங்கிணைந்த, முழு எண்"
ਏਕੀਕਰਣ,ஒருங்கிணைப்பு
"ਤੀਬਰ, ਗੁੱਸੇ ਵਾਲਾ","தீவிர, சீற்றம்"
ਤੀਬਰਤਾ,தீவிரப்படுத்துதல்
"ਖਿੱਚ, ਪ੍ਰਵੇਗ","இழுவை, முடுக்கி"
"ਤੀਬਰਤਾ, ਤੀਬਰਤਾ, ਤੀਬਰਤਾ","தீவிரம், தீவிரம், தீவிரம்"
ਤੀਬਰ,தீவிரமான
ਗੱਲਬਾਤ ਕਰਨੀ,தொடர்பு
ਅੰਤਰ-ਪਰਮਾਣੂ,அணுக்கரு
"ਵਟਾਂਦਰਾ, ਲੈਣ-ਦੇਣ","பரிமாற்றம், பரிவர்த்தனை"
"ਅੰਤਰ-ਨਿਰਭਰਤਾ, ਅੰਤਰ-ਨਿਰਭਰਤਾ","ஒன்றுக்கொன்று சார்ந்திருத்தல், ஒன்றுக்கொன்று சார்ந்திருத்தல்"
ਪਰਸਪਰ ਨਿਰਭਰ,ஒன்றையொன்று சார்ந்தது
ਆਪਸੀ ਫੈਲਾਅ,பரஸ்பர பரவல்
ਇੰਟਰਫੇਸ ਸਫ਼ਾ,இடைமுகப் பக்கம்
ਕਰਾਸ ਭਰਨ,குறுக்கு நிரப்பு
ਇੰਟਰਫੇਸ ਕੋਣ,இடைமுக கோணம்
"ਦਖਲਅੰਦਾਜ਼ੀ, ਦਖਲਅੰਦਾਜ਼ੀ, ਰੁਕਾਵਟ","குறுக்கீடு, குறுக்கீடு, தடை"
ਅੰਤਰ-ਗੈਲੈਕਟਿਕ,விண்மீன்களுக்கு இடையேயான
"ਅੰਦਰਲਾ, ਅੰਦਰਲਾ, ਅੰਦਰਲਾ (ਵੀ.), ਅੰਦਰਲਾ, ਅੰਦਰਲਾ, ਅੰਦਰਲਾ (ਵੀ.)","உள், உள், உள் (வி.), உள், உள், உள் (வி.)"
"synapse, synapse","ஒத்திசைவு, ஒத்திசைவு"
"ਵਿਚਕਾਰਲਾ, ਸੈਕੰਡਰੀ, ਮੱਧ, ਮੱਧ","இடைநிலை, இரண்டாம் நிலை, நடுத்தர, இடைநிலை"
intermetallic,உலோகங்களுக்கிடையேயான
"ਰੁਕ-ਰੁਕ ਕੇ, ਰੁਕ-ਰੁਕ ਕੇ","இடைப்பட்ட, இடைப்பட்ட"
ਅੰਤਰ-ਆਣੂ,மூலக்கூறுகளுக்கிடையேயான
ਅੰਦਰੂਨੀ,உள்
ਅੰਤਰਰਾਸ਼ਟਰੀ,சர்வதேச
ਇੰਟਰਸਟੀਸ਼ੀਅਲ,இடைநிலை
ਅੰਤਰਗ੍ਰਹਿ,கிரகங்களுக்கு இடையேயான
ਇੰਟਰਪੋਲੇਸ਼ਨ,இடைச்செருகல்
ਸਾਰਥਕਤਾ,அர்த்தமுள்ள தன்மை
"ਚੋਣਕਾਰ, ਦੁਭਾਸ਼ੀਏ","தேர்வாளர், மொழிபெயர்ப்பாளர்"
ਰੁਕਾਵਟ,குறுக்கீடு செய்பவர்
ਨੂੰ ਕੱਟਣਾ,வெட்டும்
"ਇੰਟਰਸੈਕਸ਼ਨ, ਇੰਟਰਸੈਕਸ਼ਨ, ਇੰਟਰਸੈਕਸ਼ਨ","குறுக்குவெட்டு, குறுக்குவெட்டு, குறுக்குவெட்டு"
ਅੰਤਰਾਲ,இடைவெளி
ਇੰਟਰਸਟਲਰ,நட்சத்திரங்களுக்கு இடையேயான
ਇੰਟਰਸਟੀਸ਼ੀਅਲ,இடைநிலை
"ਪਾੜਾ, ਪਾੜਾ","இடைவெளி, இடைவெளி"
ਬੰਦ ਕਰੋ,நெருக்கமான
ਅੰਤ ਵਿੱਚ,இறுதியில்
ਅੰਤਰ-ਪਰਮਾਣੂ,அணுக்கரு
"ਨਾਜ਼ (ਵਾਰਸ), ਅੰਤਰ (ਅੰਦਰੂਨੀ)","நாஸ் (பரம்பரை), அந்தர் (உள்)"
ਯਕੀਨਨ,நிச்சயம்
"ਕਾਢ, ਕਾਢ","கண்டுபிடிப்பு, கண்டுபிடிப்பு"
"ਉਲਟ, ਉਲਟ, ਉਲਟ","தலைகீழ், தலைகீழ், எதிர்"
"ਉਲਟਾ, ਉਲਟਾ","தலைகீழ், தலைகீழ்"
ਦੀ ਨੁਮਾਇੰਦਗੀ ਕਰਨ ਲਈ,பிரதிநிதித்துவம்
"ਉਲਟ, ਉਲਟ","தலைகீழ், தலைகீழ்"
ਅੰਨ੍ਹਾ,குருடர்
turbid ਤਰਲ,கொந்தளிப்பான திரவம்
ਅਦਿੱਖਤਾ,கண்ணுக்கு தெரியாதது
ਅਦਿੱਖ,கண்ணுக்கு தெரியாத
ਆਇਨ,அயனி
ionic,அயனி
ionizable,அயனியாக்கம் செய்யக்கூடியது
"ionize ਕਰਨ ਲਈ, ionize ਕਰਨ ਲਈ","அயனியாக்கம், அயனியாக்கம்"
"ionosphere, ionosphere","அயனோஸ்பியர், அயனோஸ்பியர்"
ionosphere,அயனோஸ்பியர்
ਆਇਰਿਸ,கருவிழி
irradiated,கதிர்வீச்சு
ਕਿਰਨ,கதிர்வீச்சு
ਤਰਕਹੀਣ,பகுத்தறிவற்ற
"ਅਟੱਲ, ਅਟੱਲ, ਅਟੱਲ","ஈடுசெய்ய முடியாத, சீர்படுத்த முடியாத, சீர்செய்ய முடியாத"
ਅਨਿਯਮਿਤ,ஒழுங்கற்ற
ਨਾ ਬਦਲਣਯੋਗ,மீள முடியாதது
ਘੁੰਮਣਾ,சுழலும்
"isotropic, isotropic ਵਕਰ","ஐசோட்ரோபிக், ஐசோட்ரோபிக் வளைவு"
ਸਾਪੰਤ੍ਰੋਪਿਕ ਤੌਰ ਤੇ,சப்பான்ட்ரோபிகல்
"ਮੈਂ ਸੰਕੇਤ ਕਰਦਾ ਹਾਂ, ਮੈਂ ਸੰਕੇਤ ਕਰਦਾ ਹਾਂ","நான் சமிக்ஞை செய்கிறேன், நான் சமிக்ஞை செய்கிறேன்"
"ਆਈਸੋਬਾਰ, ਆਈਸੋਟੋਪ","ஐசோபார்கள், ஐசோடோப்புகள்"
"isobaric, ਸੰਤੁਲਿਤ, ਸੰਤੁਲਿਤ","ஐசோபாரிக், சமச்சீர், சமநிலை"
"ਆਈਸੋਮੈਟ੍ਰਿਕ ਲਾਈਨ, ਆਈਸੋਟੋਨਿਕ ਲਾਈਨ","ஐசோமெட்ரிக் கோடு, ஐசோடோப்பு கோடு"
iso-ionic,ஐசோ-அயனி
ਸਮਰੂਪ,ஒரே மாதிரியான
ਸਮਕਾਲੀ ਲਾਈਨ,ஒத்திசைவு வரி
ਸਮਕਾਲੀ ਗਤੀ,ஒத்திசைவான வேகம்
isometric,ஐசோமெட்ரிக்
ਸਮਾਨਤਾ ਵਾਲਾ,சமபலம்
ਸਮਾਨ-ਊਰਜਾ,சம ஆற்றல்
"ਸਮਭੁਜ (v.), ਆਈਸੋਸੀਲਸ ਲਾਈਨ (ਐਡੀ.)","சமபக்க (வி.), ஐசோசெல்ஸ் கோடு (எட்.)"
"ਵੱਖ ਕਰਨਾ, (adj.), ਵੱਖ ਕਰਨਾ, ਵੱਖ ਕਰਨਾ (ver.)","பிரிக்க, (adj.), பிரிக்க"
"ਅਲੱਗ, ਅਲੱਗ, ਸਿੰਗਲ","தனிமைப்படுத்தப்பட்ட, தனிமைப்படுத்தப்பட்ட, ஒற்றை"
"ਵਿਛੋੜਾ, ਵਿਛੋੜਾ, ਵਿਛੋੜਾ","பிரித்தல், பிரித்தல், பிரித்தல்"
ਆਈਸੋਮਰ,ஐசோமர்
ਆਈਸੋਮਰ,ஐசோமர்
isomerism,ஐசோமெரிசம்
"isometric, ਤਿਕੋਣ, ਘਣ, isometric","ஐசோமெட்ரிக், முக்கோணம், கன சதுரம், ஐசோமெட்ரிக்"
isomorphism,ஐசோமார்பிசம்
isomorphic,ஐசோமார்பிக்
isotherm,சமவெப்பம்
isotherm,சமவெப்பம்
ਆਈਸੋਟੋਪ,ஐசோடோப்புகள்
ਆਈਸੋਟੋਪ,ஐசோடோப்புகள்
ਆਈਸੋਟ੍ਰੋਪਿਕ,ஐசோட்ரோபிக்
ਸਰਕੂਲਰ ਲਾਈਨ,வட்ட கோடு
isomorphism,ஐசோமார்பிசம்
ਦੁਹਰਾਓ,மீண்டும் மீண்டும்
ਅੰਦਰੂਨੀ ਸੈਮੀਕੰਡਕਟਰ,உள்ளார்ந்த குறைக்கடத்தி
ਜੈਮ ਇੰਟਰਫੇਰੋਮੀਟਰ,ஜாம் இன்டர்ஃபெரோமீட்டர்
"ਝਟਕਾ, ਮੁੜ","ஜெர்க், மீள்வலி"
"ਜੈੱਟ, ਸਿਰ","ஜெட், தலை"
ਜੈੱਟ-ਰਾਕੇਟ ਪ੍ਰੋਪਲਸ਼ਨ,ஜெட்-ராக்கெட் உந்துவிசை
ਜੇ-ਜੇ ਜੋੜੀ,ஜே-ஜே இணைப்பு
ਜੋਲੀ ਝੁਕਿਆ,ஜாலி வளைந்த
ਜੂਲ - ਗਰਮੀ,ஜூல்-வெப்பம்
ਜੂਲਮੀਟਰ,ஜூல்மீட்டர்
ਜੂਲ-ਥਾਮਸਨ ਪ੍ਰਭਾਵ,ஜூல்-தாம்சன் விளைவு
ਜੂਲ,ஜூல்
"ਕੁੱਦੀ, ਛਾਲ, ਬੰਸਰੀ","மண்வெட்டி, ஜம்ப், புல்லாங்குழல்"
ਸੰਧੀ,ஒப்பந்தம்
ਸੰਗਮ ਦੀ ਜਗ੍ਹਾ,சங்கமிக்கும் இடம்
ਸਹੀ ਅੱਖਰ,சரியான எழுத்து
"ਕੇਸਾਨਿਧਿ, ਨੇੜਤਾ","கேசநிதி, அருகாமை"
"ਕੈਲੀਡੋਸਕੋਪ, ਕੈਲੀਡੋਸਕੋਪ","கலைடாஸ்கோப், கலைடாஸ்கோப்"
"ਕਪਾ ਮੇਸਨ, ਕੇ-ਮੇਸਨ","கப்பா மேசன்ஸ், கே-மேசன்ஸ்"
ਕੈਥੋਡ,கேத்தோடு
ਘਨਾਯਾਨ,கானாயன்
ਕੇ-ਬੈਂਡ,கே-பேண்ட்
ਕੇ-ਕੈਪਚਰ,கே-பிடிப்பு
k-ਰਿਸੈਪਟਰ,கே-ரிசெப்டர்
ਕੈਲਵਿਨ ਅਨੁਮਾਨ,கெல்வின் தோராயம்
ਸਮਰੂਪਤਾ ਦੀ ਇਕਾਈ,ஒருமைப்பாட்டின் அலகு
ਕੇਰ ਸੈੱਲ,ker செல்
"ਕੁੰਜੀ, ਪਰਦਾ, ਕੁੰਜੀ","திறவுகோல், திரை, திறவுகோல்"
"ਕੁੰਜੀ ਬੋਰਡ, ਪਰਦਾ ਪੱਟੀ","சாவி பலகை, திரைப் பட்டை"
ਸ਼ੁਰੂਆਤੀ ਸਵਰ,தொடக்க உயிர்
ਕੁੰਜੀ ਨਬਜ਼,முக்கிய துடிப்பு
ਮੁੱਖ ਸ਼ਬਦ,முக்கிய சொல்
ਪ੍ਰੋਜੈਕਸ਼ਨ,கணிப்பு
ਵਿਰੋਧ,எதிர்ப்பு
ਕਿਲੋ,கிலோ
ਕਿਲੋਜੂਲ,கிலோஜூல்
kiloparsec,கிலோபார்செக்
ਕਿਲੋਟਨ ਬੰਬ,கிலோடன் குண்டு
ਕਿਨੇਮੈਟਿਕ,இயக்கவியல்
ਪੂਰੀ ਤਰ੍ਹਾਂ ਗਤੀਸ਼ੀਲ,முற்றிலும் மாறும்
"ਗਤੀਸ਼ੀਲ, ਗਤੀਸ਼ੀਲ","இயக்கவியல், மாறும்"
ਗਤੀਸ਼ੀਲ ਤੌਰ &#39;ਤੇ,மாறும்
ਫ੍ਰੈਕਚਰ,எலும்பு முறிவு
klystron,கிளிஸ்ட்ரான்
ਤਿੱਖਾ ਕਿਨਾਰਾ,கூர்மையான விளிம்பு
kruskal ਸਰਹੱਦ,குருஸ்கல் எல்லை
ਥਰਮੋਜਨਿਕ,தெர்மோஜெனிக்
ਲੇਬਲ,முத்திரை
"ਮਾਰਕ ਕੀਤਾ, ਲਿਖਿਆ, ਲੇਬਲ ਕੀਤਾ","குறிக்கப்பட்ட, பொறிக்கப்பட்ட, பெயரிடப்பட்ட"
ਪ੍ਰਯੋਗਸ਼ਾਲਾ,ஆய்வகம்
ਪੌੜੀ,ஏணி
ਘੜੀ ਦੇ ਉਲਟ,எதிரெதிர் திசையில்
"ਘੜੀ ਦੀ ਉਲਟ ਦਿਸ਼ਾ ਵਿੱਚ, ਖੱਬੀ ਧਰੁਵੀਤਾ","எதிரெதிர் திசையில், இடது துருவமுனைப்பு"
ਅੱਗੇ ਅਤੇ ਪਿੱਛੇ,முன்னும் பின்னுமாக
Lagrange ਪ੍ਰਸਾਰਣ,லாக்ரேஞ்ச் ஒளிபரப்பு
ਲਾਗਰਗਿਆਨਵਾਦ,லக்ராஞ்சியனிசம்
ਲੇਲੇ ਦੀ ਰਚਨਾ,ஆட்டுக்குட்டி உருவாக்கம்
"ਤਖ਼ਤੀ, ਬੋਰਡ","பலகை, பலகை"
ਡੋਰਸਲ ਪਲੇਟ,முதுகுத்தட்டு
"ਸਤਹ ਦਾ ਵਹਾਅ, ਪੱਧਰ ਦਾ ਵਹਾਅ","மேற்பரப்பு ஓட்டம், நிலை ஓட்டம்"
"ਪਲੇਟਿੰਗ, ਪੈਨਲ, ਪੱਧਰ, ਲੇਅਰ ਬਾਂਡ","முலாம், குழு, நிலை, அடுக்கு பிணைப்பு"
ਪੱਧਰੀਕਰਨ,அடுக்குப்படுத்தல்
ਲਾਮਿਨਾ,லேமினா
"ਦੀਵਾ, ਦੀਵਾ","விளக்கு, விளக்கு"
"ਕਾਜਲ, ਦੀਪ ਕਾਜਲ","காஜல், தீப் காஜல்"
ਲੈਂਡ-ਅੰਤਰਾਲ ਨਿਯਮ,நில இடைவெளி விதி
ਲੈਂਡੇ ਸਪਲਿਟਿੰਗ ਫੈਕਟਰ,நிலத்தை பிரிக்கும் காரணி
ਲੈਂਡਿੰਗ,தரையிறக்கம்
"ਮਾਈਕਰੋ ਅਬਰਸ਼ਨ, ਲੈਮੀਨੇਸ਼ਨ, ਵੀਅਰ","மைக்ரோ சிராய்ப்பு, லேமினேஷன், உடைகள்"
larmore ਬਾਰੰਬਾਰਤਾ,லார்மோர் அதிர்வெண்
larmore precession,larmore precession
ਲੇਜ਼ਰ,லேசர்
laserization,லேசரைசேஷன்
ਗੁਪਤ,இரகசியம்
"ਪਾਸੇ, ਪਾਸੇ, ਪਾਸੇ ਦਾ","பக்கவாட்டு, பக்கவாட்டு, பக்கவாட்டு"
"ਵਿਥਕਾਰ, ਵਿਥਕਾਰ","அட்சரேகை, அட்சரேகை"
"ਜਾਲੀ, ਜਾਲੀ","லட்டு, லட்டு"
laue ਕਲਾਸ,லாவ் வகுப்பு
ਲਾਂਚ ਕਰੋ,ஏவுதல்
ਲਾਂਚ ਕਰੋ,ஏவுதல்
ਲਾਂਚ ਪਲੇਟਫਾਰਮ,துவக்க மேடை
ਪੁੰਜ ਅਨੁਪਾਤ ਕਾਨੂੰਨ,வெகுஜன விகித சட்டம்
ਮਲਟੀਪਲ ਅਨੁਪਾਤ ਨਿਯਮ,பல விகித விதி
"ਪਰਤ, ਪੱਧਰ","அடுக்கு, நிலை"
ਐਲ-ਬੈਂਡ,எல்-பேண்ட்
"ਲੀਡ, ਲੀਡ, ਲੀਡ, ਲੀਡ, ਲੀਡ","முன்னணி, முன்னணி, முன்னணி, முன்னணி, முன்னணி"
ਅੱਗੇ,முன்னோக்கி
"ਚੂਨਾ, ਲੀਕ (ਸੀ.ਆਰ.), ਰਿਜ਼ਨ ਲਾਈਨ, ਚਯਵਨ","சுண்ணாம்பு, கசிவு (Cr.), ரைசன் லைன், சியவான்"
"ਚਬਾਉਣਾ, ਖੋਰ, ਲੀਕ ਕਰਨਾ","மெல்லுதல், அரிப்பு, கசிவு"
"ਘੱਟੋ-ਘੱਟ, ਘੱਟੋ-ਘੱਟ, ਘੱਟੋ-ਘੱਟ","குறைந்தபட்சம், குறைந்தபட்சம், குறைந்தபட்சம்"
ਘੱਟੋ-ਘੱਟ ਗਿਣਤੀ,குறைந்தபட்ச எண்ணிக்கை
ਖੜੀ ਤਾਰ,தாழ்ப்பாள் கம்பி
Leduc ਪ੍ਰਭਾਵ,லெடுக் விளைவு
ਵੈਧ ਓਮ,செல்லுபடியாகும் ஓம்
- ਇਲੈਕਟ੍ਰੋਨ,-எதிர் மின்னணு
ਲੰਬਾਈ ਦੀ ਪਾਬੰਦੀ,நீளம் கட்டுப்பாடு
ਲੰਬਾਈ,நீளம்
ਲੈਂਸ,லென்ஸ்
