Gujarati,Odiya
હસ્તકલા નોંધ,ମାନୁଆଲ୍ ଏଣ୍ଟ୍ରି |
શાસ્ત્રીય વિનિમય,ମାନୁଆଲ୍ ଏକ୍ସଚେଞ୍ଜ୍ |
કાર્યપ્રણાલી,ମାନୁଆଲ୍ କାର୍ଯ୍ୟ
હસ્તકલા ઇનપુટ,ମାନୁଆଲ୍ ଇନପୁଟ୍ |
હસ્તકલા કામગીરી,ମାନୁଆଲ୍ ଅପରେସନ୍ |
"હાથરો
 જનરેટર","ମାନୁଆଲ୍ ୱାର୍ଡ |
 ଜେନେରେଟର"
"બીજા માટે એક
 ભાષા","ଅନେକଙ୍କ ପାଇଁ |
 ଭାଷା"
"ઘણા એક
 ડીકોડર","ଅନେକଙ୍କୁ ଗୋଟିଏ |
 ଡେକୋଡର୍"
નકશા પદ્ધતિ,ମାନଚିତ୍ର ପଦ୍ଧତି
મેપડ બફર,ମ୍ୟାପ୍ ବଫର୍ |
મેપિંગ ભૂલ,ମ୍ୟାପିଂ ତ୍ରୁଟି |
અંતર,ମାର୍ଜିନ
"ગાળો
 પદ્ધતિ","ମାର୍ଜିନ୍-ଆଡଜଷ୍ଟ୍ |
 ମୋଡ୍"
સીમાંત તપાસ,ମାର୍ଜିନଲ୍ ଚେକ୍ |
સીમાંત ભૂલ,ମାର୍ଜିନାଲ୍ ତ୍ରୁଟି |
સીમાંત કસોટી,ମାର୍ଜିନାଲ୍ ପରୀକ୍ଷା |
સીમાંત નિયંત્રણ,ମାର୍ଜିନ୍ ନିୟନ୍ତ୍ରଣ |
"હાંસિયા
 પ cardપન","ମାର୍ଜିନ୍ ଦଣ୍ଡିତ |
 କାର୍ଡ"
ચિહ્ન,ମାର୍କ କର
ગુણ તપાસ,ମାର୍କ ଚିହ୍ନଟ |
નિશાનીક,ମାର୍କର
નિશાની,ଚିହ୍ନ ଧରି ରଖିବା |
ગુણ,ମାର୍କିଂ
પૂર્વગ્રહ,ମାର୍କିଂ ପକ୍ଷପାତ |
"નિશાનીનો અંત
 વિકૃતિ","ମାର୍କିଂ-ଏଣ୍ଡ |
 ବିକୃତି"
નિશાન,ମାରିବା ତରଙ୍ଗ |
મેચિંગ મેચિંગ,ମେଳ ପତ୍ର
માર્કવ સાંકળ,ମାର୍କୋଭ୍ ଶୃଙ୍ଖଳା |
માર્કોવ,ମାର୍କୋଭ ଉତ୍ସ |
ચિડાનું વાંચન,ମାର୍କ ପ reading ିବା |
નિશાન,ମାର୍କ ସ୍କାନିଂ |
અર્થમાં,ମାର୍କ ସେନି
"સાદક સંવેદના
 કોલમ","ସମ୍ବେଦନଶୀଳ ମାର୍କ |
 ସ୍ତମ୍ଭ"
સંવેદનાની હરોળ,ସମ୍ବେଦନଶୀଳ ଧାଡି ଚିହ୍ନ |
"જગ્યા
 પાત્ર","ମାର୍କ-ସ୍ପେସ୍ |
 ବର୍ଣ୍ଣ"
"અવકાશમાં ચિહ્નિત કરો
 ગુણાકાર","ସ୍ପେସ୍ କରିବାକୁ ମାର୍କ କରନ୍ତୁ |
 ଗୁଣନ"
"અવકાશમાં ચિહ્નિત કરો
 ગુણોત્તર","ସ୍ପେସ୍ କରିବାକୁ ମାର୍କ କରନ୍ତୁ |
 ଅନୁପାତ"
"અવકાશમાં ચિહ્નિત કરો
 સંક્રમણ","ସ୍ପେସ୍ କରିବାକୁ ମାର୍କ କରନ୍ତୁ |
 ସଂକ୍ରମଣ"
ભિન્ન,ମାସସର
મહોરું,ମାସ୍କ
વિક્ષેપ,ମାସ୍କେବଲ୍ ବାଧା
માસ્ક બીટ,ମାସ୍କ ବିଟ୍ |
Edોળાવ,ମାସ୍କେଡ୍ ରୋମ୍ |
માસ્ક મેચિંગ,ମାସ୍କ ମେଳ ଖାଉଛି |
"મહોરું
 કાર્યક્રમપાત્ર
 સાધન","ମାସ୍କ
 ପ୍ରୋଗ୍ରାମେବଲ୍
 ଉପକରଣ"
માસ્ક રજિસ્ટર,ମାସ୍କ ରେଜିଷ୍ଟର |
માલિશ,ମସାଜ୍
સામૂહિક આધારસામગ્રી,ଜନସଂଖ୍ୟା
સામૂહિક યાદગાર,ମାସ ମେମୋରୀ
વિશાળ સંગ્રહ,ବହୁଳ ଭଣ୍ଡାର
"વિશાળ સંગ્રહ
 સાધન","ବହୁଳ ଭଣ୍ଡାର
 ଉପକରଣ"
"સામૂહિક સંગ્રહ -ફાઇલ
 ભાગ","ବହୁଳ ଷ୍ଟୋରେଜ୍ ଫାଇଲ୍ |
 ବିଭାଗ"
"સામૂહિક સંગ્રહ ચાલુ
 પંક્તિ","ମାମଲା ଷ୍ଟୋରେଜ୍
 ରେଖା"
માસ્ટર,ଗୁରୁ
મુખ્ય કાર્ડ,ମୂଷା କାର୍ଡ
મુખ્ય ઘડિયાળ,ମାଷ୍ଟର କ୍ଲକ୍ |
"મુખ્ય ઘડિયાળ
 આવર્તન","ମାଷ୍ଟର କ୍ଲକ୍ |
 ଆବୃତ୍ତି"
મુખ્ય,ମାଷ୍ଟର କନସୋଲ୍ |
"મુખ્ય નિયંત્રણ
 અટકાવવું","ମାଷ୍ଟର ନିୟନ୍ତ୍ରଣ |
 ବାଧା"
મુખ્ય આધાર -સામગ્રી,ମାଷ୍ଟର ଡାଟା |
મુખ્ય ફાઈલ,ମାଷ୍ଟର ଫାଇଲ୍ |
"મુખ્ય ફાઈલ
 સૂચિ","ମାଷ୍ଟର ଫାଇଲ୍ |
 ଭଣ୍ଡାର"
મુખ્ય ફાઇલ અપડેટ,ମାଷ୍ଟର ଫାଇଲ୍ ଅପଡେଟ୍ |
મુખ્ય આવર્તન જનરેટર,ମାଷ୍ଟର ଫ୍ରିକ୍ୱେନ୍ସି ଜେନେରେଟର |
મુખ્ય જૂથ,ମୂଷା ଗୋଷ୍ଠୀ
"મુખ્ય સૂચના
 ટેપ","ମୂଖ୍ୟ ନିର୍ଦ୍ଦେଶ
 ଟେପ୍"
મુખ્ય પુસ્તકાલય ટેપ,ମାଷ୍ଟର ଲାଇବ୍ରେରୀ ଟେପ୍ |
મુખ્ય પદ્ધતિ,ମାଷ୍ଟର ମୋଡ୍
મુખ્ય પ્રોસેસર,ମାଷ୍ଟର ପ୍ରୋସେସର୍ |
મુખ્ય કાર્યક્રમ,ମୂଷା କାର୍ଯ୍ୟକ୍ରମ
"મુખ્ય પ્રોગ્રામ
 ફાઈલ","ମାଷ୍ଟର ପ୍ରୋଗ୍ରାମ୍ |
 ଫାଇଲ୍ |"
મુખ્ય રેકોર્ડ,ମାଷ୍ଟର ରେକର୍ଡ |
મુખ્ય સમયપત્રક,ମାଷ୍ଟର ସିଡ୍ୟୁଲେର୍ |
"મુખ્ય/ગુલામ
 સાધન","ମାଷ୍ଟର / ଦାସ
 ଉପକରଣ"
"મુખ્ય/ગુલામ
 ફલીપ ફલોપ","ମାଷ୍ଟର / ଦାସ
 ଫ୍ଲିପ୍-ଫ୍ଲପ୍ |"
"મુખ્ય/ગુલામ
 ગુણાકાર","ମାଷ୍ଟର / ଦାସ
 ମଲ୍ଟ୍ରୋଗ୍ରୋଗମିଂ"
"મુખ્ય/ગુલામ
 પદ્ધતિ","ମାଷ୍ଟର / ଦାସ
 ସିଷ୍ଟମ୍"
મુખ્ય મથક,ମାଷ୍ଟର ଷ୍ଟେସନ |
મુખ્ય ટેપ,ମାଷ୍ଟର ଟେପ୍
મુખ્ય સ્થળ,ମାଷ୍ଟର ଟର୍ମିନାଲ୍ |
સરંજામ,ମ୍ୟାଚ୍
"ગાણિતિક
 તપાસ","ଗାଣିତିକ |
 ଯାଞ୍ଚ କରନ୍ତୁ |"
"ગાણિતિક
 કાર્ય","ଗାଣିତିକ |
 କାର୍ଯ୍ୟ"
"ગાણિતિક
 લાદવું","ଗାଣିତିକ |
 ଚିତ୍ର"
ગણિતશાસ્ત્ર,ଗାଣିତିକ ତର୍କ |
"ગાણિતિક
 નમૂનો","ଗାଣିତିକ |
 ମଡେଲ୍"
"ગાણિતિક
 સિમ્યુલેશન","ଗାଣିତିକ |
 ଅନୁକରଣ"
માળખું,ମାଟ୍ରିକ୍ସ
મેટ્રિક્સ ધોરણ,ମ୍ୟାଟ୍ରିକ୍ସ ଆଦର୍ଶ |
મેટ્રિક્સ પ્રિન્ટર,ମାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍ |
મેટ્રિક સંગ્રહ,ମାଟ୍ରିକ୍ସ ଷ୍ଟୋରେଜ୍ |
મેટ્રિક્સ ટેબલ,ମ୍ୟାଟ୍ରିକ୍ସ ଟେବୁଲ୍ |
"મેટ્રિક્સ અપડેટ
 પદ્ધતિ","ମ୍ୟାଟ୍ରିକ୍ସ ଅପଡେଟ୍ |
 ପଦ୍ଧତି"
મેક્સિ કમ્પ્યુટર,ମ୍ୟାକ୍ସି କମ୍ପ୍ୟୁଟର |
"મહત્તમ લંબાઈ
 અનુક્રમ","ସର୍ବାଧିକ ଲମ୍ବ |
 କ୍ରମ |"
"મહત્તમ
 કાર્યરત
 આવર્તન","ସର୍ବାଧିକ
 କାର୍ଯ୍ୟ କରୁଛି
 ଆବୃତ୍ତି"
"મહત્તમ -મુદતની
 (= માનક રકમ
 શબ્દ)","ମ୍ୟାକ୍ସର୍ମ୍ |
 (= ଷ୍ଟାଣ୍ଡାର୍ଡ ରାଶି |
 ଶବ୍ଦ)"
સરેરાશ entrંચે,ଅର୍ଥ ହେଉଛି ଏଣ୍ଟ୍ରିପି |
"સરેરાશ માહિતી
 સંતુષ્ટ","ଅର୍ଥ ସୂଚନା
 ବିଷୟବସ୍ତୁ"
મીન સમારકામનો સમય,ଅର୍ଥ ମରାମତି ସମୟ |
"અર્થ/અંત
 વિશ્લેષણ","ଅର୍ଥ / ଶେଷ |
 ବିଶ୍ଳେଷଣ |"
"દરમિયાન
 નિષ્ફળતા વચ્ચે","ଅର୍ଥ ସମୟ
 ବିଫଳତା ମଧ୍ୟରେ"
"મીન ટાઇમ ટુ
 નિષ્ફળતા","ଅର୍ଥ ସମୟ
 ବିଫଳତା"
"મીન ટાઇમ ટુ
 સમારકામ","ଅର୍ଥ ସମୟ
 ମରାମତି"
માપેલી સેવાઓ,ମାପ ସେବାଗୁଡିକ |
"એક માપ
 જાણ","ମାପ
 ସୂଚନା"
"એક માપ
 સ્થાન","ମାପ
 ଅବସ୍ଥାନ"
"પગલા
 વિવિધતા","ମାପଗୁଡିକ
 ପରିବର୍ତ୍ତନ"
"યાંત્રિક
 ગણક","ଯାନ୍ତ୍ରିକ
 କାଲକୁଲେଟର"
"યાંત્રિક
 શબ્દકોશ","ଯାନ୍ତ୍ରିକ
 ଅଭିଧାନ"
"યાંત્રિક
 ભાષાંતર","ଯାନ୍ତ୍ରିକ
 ଅନୁବାଦ"
"યાંત્રિક
 ખરાઈ કરનાર","ଯାନ୍ତ୍ରିକ
 ଭେରିଫାୟର୍"
"માધ્યમો
પસંદગીકાર","ମିଡିଆ ଡ୍ରାଇଭ୍ |
ସେଲେକ୍ଟର୍"
"મીડિયા નિવાસી
 સ software","ମିଡିଆ ବାସିନ୍ଦା |
 ସଫ୍ଟୱେର୍"
"મધ્યમ રકમ
 એકીકરણ","ମଧ୍ୟମ ପରିମାଣ
 ଏକୀକରଣ"
મધ્યમ ગતિ,ମଧ୍ୟମ ଗତି
"મધ્યમ મુદત
 સંગ્રહ ઉપકરણ","ମଧ୍ୟମ ଶବ୍ଦ |
 ସଂରକ୍ଷଣ ଉପକରଣ"
મીટ operatorપરેટર,ମିଟିଂ ଅପରେଟର୍ |
મેગાબાઇટ,ମେଗାବାଇଟ୍ |
મેગાસીકલ,MeegcyleCelect
"ઝાપટા
 પાટિયું
 (= ટચ કી
 પાટીયું)","Memb ଶ୍ବରଙ୍କ ବେବିମେଟନ |
 କୀବୋର୍ଡ୍
 (= ଟଚ୍ କୀ |
 ବୋର୍ଡ)"
મેમો પોસ્ટિંગ,ମେମୋ ପୋଷ୍ଟିଂ |
યાદ,ସ୍ମୃତି
"યાદશક્તિ
 નોંધણી કરવી","ସ୍ମୃତି ଠିକଣା
 ପଞ୍ଜିକରଣ କର |"
મેમરી ફાળવણી,ସ୍ମୃତି ବଣ୍ଟନ
મેમરી જોડાણ,ମେମୋରୀ ଆନେକ୍ସ |
મેમરી એરે,ମେମୋରୀ ଆରେ
યાદગાર બેંક,ମେମୋରୀ ବ୍ୟାଙ୍କ
"મેમરી બફર
 નોંધણી કરવી","ସ୍ମୃତି ବଫର୍ |
 ପଞ୍ଜିକରଣ କର |"
મેમરી બસ,ସ୍ମୃତି ବସ୍
મેમરી -ક્ષમતા,ମେମୋରୀ କ୍ଷମତା |
મેમરી સેલ,ସ୍ମୃତି ସେଲ୍
"યાદશક્તિ
 અનુરોધ","ସ୍ମୃତି ବର୍ଣ୍ଣ
 ଫର୍ମାଟ୍"
"યાદ
 સંકલન","ସ୍ମୃତି
 ସଙ୍କଳନ"
મુખ્ય વાત,ସ୍ମୃତି ମୂଳ
મેમરી ચક્ર સમય,ମେମୋରୀ ଚକ୍ର ସମୟ
"મેમરી ડેટા
 નોંધણી કરવી","ସ୍ମୃତି ତଥ୍ୟ
 ପଞ୍ଜିକରଣ କର |"
"મેમરી અક્ષમ
 સંકેત","ସ୍ମୃତି ଅକ୍ଷମ କରନ୍ତୁ |
 ସଙ୍କେତ"
"મેમરી સક્ષમ
 સંકેત","ସ୍ମୃତି ସକ୍ଷମ |
 ସଙ୍କେତ"
મેમરી વિનિમય,ସ୍ମୃତି ବିନିମୟ
મેમરી ભરો,ସ୍ମୃତି ଭରିବା |
મેમરી રક્ષક,ସ୍ମୃତି ଜଗିଦିଅ |
પદાનુક્રમ,ମେମୋରୀ କ୍ରମ
"યાદ
 સંચાલન","ସ୍ମୃତି
 ପରିଚାଳନା"
યાદગાર નકશો,ସ୍ମୃତି ମାନଚିତ୍ର
"મેમરી મેપ
 હું/ઓ","ସ୍ମୃତି ମ୍ୟାପ୍ ହୋଇଛି |
 I / O"
"મેમરી મેપ
 આદર્શ","ସ୍ମୃତି ମ୍ୟାପ୍ ହୋଇଛି |
 ଭିଡିଓ"
મેમરી મેપિંગ,ସ୍ମୃତି ମ୍ୟାପିଂ |
મેમરી મોડ્યુલ,ସ୍ମୃତି ମଡ୍ୟୁଲ୍ |
"ની યાદ
 યાદ
 સૂચના","ସ୍ମୃତି
 ସ୍ମୃତି
 ନିର୍ଦ୍ଦେଶ"
મેમરી પાનું,ସ୍ମୃତି ପୃଷ୍ଠା
મેમરી સમાનતા,ମେମୋରୀ ଜାତୀୟତା |
"મેમરી -પોઇન્ટર
 નોંધણી કરવી","ସ୍ମୃତି ସୂଚକ
 ପଞ୍ଜିକରଣ କର |"
યાદશક્તિ,ସ୍ମୃତି ଶକ୍ତି
"મેમરી મુદ્રણ
 (= મેમરી
 ડમ્પ)","ସ୍ମୃତି ମୁଦ୍ରଣ
 (= ସ୍ମୃତି
 ଡମ୍ପ୍)"
"યાદ
 રક્ષણ","ସ୍ମୃତି
 ସୁରକ୍ଷା"
"યાદશક્તિ
 સૂચના","ସ୍ମୃତି ସନ୍ଦର୍ଭ
 ନିର୍ଦ୍ଦେଶ"
મેમરી રજિસ્ટર,ମେମୋରୀ ରେଜିଷ୍ଟର |
મેમરી યુનિટ,ସ୍ମୃତି ୟୁନିଟ୍
"યાદ
 ખડકલો","ସ୍ମୃତି
 କାର୍ଯ୍ୟକ୍ଷେତ୍ର"
વીનાશ,ମେନୁ
વિશિષ્ટતા,ମେନୁ ଚୟନ
પારો વિલંબ -રેખા,ବୁଧ ବିଳମ୍ବ ରେଖା |
"પારો ભીના થઈ ગયો
 રિલે","ବୁଧ ଆଣ୍ଠେଇ
 ରିଲେ"
કૂચ,ବିବାହ
મર્જ કરવા યોગ્ય mગલો,ମିଶ୍ରଣଯୋଗ୍ୟ ରାଶି |
"પરિવર્તનશીલ
 તર્કશાસ્ત્ર","ମିଶ୍ରିତ ଟ୍ରାନ୍ସଜିଷ୍ଟର |
 ତର୍କ"
"ભ્રષ્ટ વિનિમય
 પ્રકાર","ବିନିମୟ
 ସର୍ଟ କରନ୍ତୁ |"
Geતરવું,ମିଶ୍ରଣ କ୍ରମ
મર્જ કરીને સ ort ર્ટ કરવું,ସର୍ଟ ମିଶ୍ରଣ |
વિલીનીકરણ,ମିଶ୍ରଣ
જાળીદાર નેટવર્ક,Hoth ନେଟୱାର୍କ
"સંદેશ
 પ્રમાણિક","ବାର୍ତ୍ତା |
 ଅଟୋନିକେଟିକର |"
સંદેશ -અવરોધ,ବାର୍ତ୍ତା ବ୍ଲକ |
સંદેશ બફરિંગ,ବାର୍ତ୍ତା ବଫର୍ |
સંદેશક,ବାର୍ତ୍ତା ସର୍କିଟ |
"સંદેશક
 અવાજ","ବାର୍ତ୍ତା ସର୍କିଟ |
 ଶବ୍ଦ"
"સંદેશ નિયંત્રણ
 ધ્વજ","ବାର୍ତ୍ତା ନିୟନ୍ତ୍ରଣ |
 ପତାକା"
સંદેશ ડેટા સેટ,ବାର୍ତ୍ତା ଡାଟା ସେଟ୍ |
"સંદેશોટો
 ને આશ્વાસન આપવું","ବାର୍ତ୍ତା ପ୍ରଦର୍ଶନ |
 କନସୋଲ୍ |"
"સંદેશ ભૂલ
 રેકર્ડ","ବାର୍ତ୍ତା ତ୍ରୁଟି |
 ରେକର୍ଡ"
સંદેશ -વિનિમય,ବାର୍ତ୍ତା ବିନିମୟ
સંદેશ -ક્ષેત્ર,ବାର୍ତ୍ତା କ୍ଷେତ୍ର |
સંદેશ -બંધારણ,ବାର୍ତ୍ତା ଫର୍ମାଟ୍ |
સંદેશા મથાળું,ବାର୍ତ୍ତା ହେଡର୍ |
સંદેશ -પદ્ધતિ,ବାର୍ତ୍ତା ମୋଡ୍ |
સંદેશો,ବାର୍ତ୍ତା ନମ୍ବର |
સંદેશ -મતદાન,ବାର୍ତ୍ତା ମତଦାନ |
"સંદેશ
 પ્રક્રિયા
 કાર્યક્રમ","ବାର୍ତ୍ତା |
 ପ୍ରକ୍ରିୟାକରଣ
 ପ୍ରୋଗ୍ରାମ୍"
સંદેશા,ବାର୍ତ୍ତା ଧାଡି |
સંદેશ -માર્ગ,ବାର୍ତ୍ତା ରାଉଟିଙ୍ଗ୍ |
"સંદેશો સિંક
 (= સંદેશ
 પ્રાપ્તકર્તા)","ବାର୍ତ୍ତା ବୁଡ଼ିବା |
 (= ବାର୍ତ୍ତା |
 ରସିଦ)"
સંદેશા સ્ત્રોત,ବାର୍ତ୍ତା ଉତ୍ସ |
સંદેશ -સ્વીચ,ବାର୍ତ୍ତା ସୁଇଚ୍ |
સંદેશ બદલવો,ବାର୍ତ୍ତା ସୁଇଚ୍ କରିବା |
"સંદેશ બદલવો
 કેન્દ્ર","ବାର୍ତ୍ତା ସୁଇଚ୍ କରିବା |
 କେନ୍ଦ୍ର"
"સંદેશ બદલવો
 નેટવર્ક","ବାର୍ତ୍ତା ସୁଇଚ୍ କରିବା |
 ନେଟୱର୍କ"
અનુયાયી,ବାର୍ତ୍ତା ଟେଲିକମ୍
સંદેશ લખાણ,ବାର୍ତ୍ତା ପାଠ୍ୟ |
"સંદેશ તબદીલી
 ભાગ","ବାର୍ତ୍ତା ସ୍ଥାନାନ୍ତର
 ଅଂଶ"
સંદેશાકાર,ମେସେଜିଂ
મેટા એસેમ્બલર,ମେଟା ଏକତ୍ରିତ ବ୍ୟକ୍ତି |
મેટા સંકલન,ମେଟା ସଂକଳନ |
મેટા કમ્પાઇલર,ମେଟା କମ୍ପାଇଲର୍ |
મેટા ભાષા,ମେଟା ଭାଷା |
"ધાતુની સુવિધા
 અંતિમ","ଧାତବ ସୁବିଧା |
 ଟର୍ମିନାଲ୍"
મસ્તક,ମେଟାସାସେକ୍ଟ
"માઇક્રોસિરિટ
 અલગતા","ମାଇକ୍ରୋ କ୍ରାଇଭିଟ୍ |
 ବିଚ୍ଛିନ୍ନତା |"
માઇક્રોકબોલ,ମାଇକ୍ରୋକୋବୋଲ |
સૂક્ષ્મ,ମାଇକ୍ରୋ କୋଡ୍ |
જિદ્દી,ମାଇକ୍ରୋ କମ୍ପୁକ୍ୟୁଟର୍ |
"જિદ્દી
 ઘટક","ମାଇକ୍ରୋ କମ୍ପୁକ୍ୟୁଟର୍ |
 ଉପାଦାନ"
"જિદ્દી
 વિકાસ
 પદ્ધતિ","ମାଇକ୍ରୋ କମ୍ପୁକ୍ୟୁଟର୍ |
 ବିକାଶ
 ସିଷ୍ଟମ୍"
"જિદ્દી
 શબ્દ પ્રસંસ્કરણ","ମାଇକ୍ରୋ କମ୍ପୁକ୍ୟୁଟର୍ |
 ଶବ୍ଦ ପ୍ରକ୍ରିୟାକରଣ |"
સૂક્ષ્મ નિયંત્રક,ମାଇକ୍ରୋ ନିୟନ୍ତ୍ରକ |
નિશાની,ମାଇକ୍ରୋସକେଲ୍ |
સૂક્ષ્મ ઇલેક્ટ્રોનિક્સ,ମାଇକ୍ରୋ ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |
માઇક્રોફિચ,ମାଇକ୍ରୋଫେହେ
સુતરાઉ,ମାଇକ୍ରୋଫିଲ୍ମ୍
સૂક્ષ્મ,ମାଇକ୍ରୋଫ୍ଲୋପେଲି |
માઇક્રોફ્લોચાર્ટ,ମାଇକ୍ରୋଫ୍ଲୋଚାର୍ଟ |
માઇક્રોફોર્મ રીડર,ମାଇକ୍ରୋ 9 ରିଡର୍ |
"માઇક્રોફોર્મ રીડર
 કોઇ","ମାଇକ୍ରୋ 9 ରିଡର୍ |
 କପିଅର୍"
"માઇક્રોફોર્મ રીડર
 મુદ્રક","ମାଇକ୍ରୋ 9 ରିଡର୍ |
 ପ୍ରିଣ୍ଟର୍"
સાધનો,ଅଶୁଦ୍ରତା
સૂક્ષ્મ,ମାଇକ୍ରୋମିଜ ଆଜ
સૂક્ષ્મ સૂચના,ମାଇକ୍ରୋ ନିର୍ଦ୍ଦେଶନାମା |
"સુઘડરી
 અનુક્રમ","ମାଇକ୍ରୋନିଣ୍ଟେସନ୍ |
 କ୍ରମ |"
માઇક્રોમેઇનફ્રેમ,ମାଇକ୍ରୋମନାଫ୍ରେମ୍ |
માઇક્રોમિનીએટ્યુરાઇઝેશન,ମାଇକ୍ରୋମାଇଜରାଇଜେସନ୍
માઇટ્સ,ମାଇକ୍ରୋଡେରର୍ |
માઇકફોટોગ્રાફ,ମାଇକ୍ରୋଫଟୋଗ୍ରାଫ୍ |
માઇક્રોફોટોગ્રાફી,ମାଇକ୍ରୋଫଟୋଗ୍ରାଫି
"માઇક્રોપ્રોસેસિંગ
 એકમ","ମାଇକ୍ରୋପ୍ରୋସେସିଂ
 ଏକକ"
માઇક્રોપ્રોસેસ્રેસ,ମାଇକ୍ରୋ ପ୍ରପ୍ସେସନସର
"માઇક્રોપ્રોસેસ્રેસ
 વિશ્લેષક","ମାଇକ୍ରୋ ପ୍ରପ୍ସେସନସର
 ଆନିପ୍ରିଣ୍ଟେଜର |"
"માઇક્રોપ્રોસેસ્રેસ
 સ્થાપત્ય","ମାଇକ୍ରୋ ପ୍ରପ୍ସେସନସର
 ସ୍ଥାପତ୍ୟ"
"માઇક્રોપ્રોસેસર બીટ
 કસબ","ମାଇକ୍ରୋ ପ୍ରୋଟିବେସର ବିଟ୍
 ସ୍ଲାଇସ୍ |"
"માઇક્રોપ્રોસેસ્રેસ
 ક chંગું","ମାଇକ୍ରୋ ପ୍ରପ୍ସେସନସର
 ଚିପ୍"
"માઇક્રોપ્રોસેસ્રેસ
 સંકલન કરનાર","ମାଇକ୍ରୋ ପ୍ରପ୍ସେସନସର
 ସଙ୍କଳନକାରୀ"
"માઇક્રોપ્રોસેસ્રેસ
 મેમરી ઇન્ટરફેસ","ମାଇକ୍ରୋ ପ୍ରପ୍ସେସନସର
 ସ୍ମୃତି ଅନ୍ତରାପୃଷ୍ଠତା"
માઇક્રોપ્રોગ્રામ,ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |
"માઇક્રોપ્રોગ્રામ
 નિયંત્રણ તર્ક","ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |
 ତର୍କଗୁଡ଼ିକୁ ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |"
"માઇક્રોપ્રોગ્રામ
 નિયંત્રણ ભંડાર","ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |
 ନିୟନ୍ତ୍ରଣ ଷ୍ଟୋର୍ କରନ୍ତୁ"
"માઇક્રોપ્રોગ્રામ
 ક્ષેત્ર","ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |
 କ୍ଷେତ୍ର"
"માઇક્રોપ્રોગ્રામ
 સૂચના સમૂહ","ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |
 ନିର୍ଦ୍ଦେଶ ସେଟ୍"
"માઇક્રોપ્રોગ્રામ
 માઇક્રોપ્રોસેસ્રેસ","ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମଡ୍ |
 ମାଇକ୍ରୋ ପ୍ରପ୍ସେସନସର"
"માઇક્રોપ્રોગ્રામ
 સૂક્ષ્મ","ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |
 ମାଇକ୍ରୋସେଟ୍ମ୍ସର |"
"માઇક્રોપ્રોગ્રામ
 પારણું","ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |
 ମାଇକ୍ରୋକୋଡ୍ |"
"માઇક્રોપ્રોગ્રામ
 અનુક્રમ","ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |
 କ୍ରମ"
"માઇક્રોપ્રોગ્રામ
 દુકાન","ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |
 ଷ୍ଟୋର୍ କରନ୍ତୁ |"
સુક્ષ્મસ્વય,ମାଇକ୍ରୋପରିକି ମାଇକ୍ରୋନ୍ୱେନ୍ସ |
માઇક્રોવેવ લિંક,ମାଇକ୍ରୋୱେଭ୍ ଲିଙ୍କ୍ |
મધ્યમ પંચ,ମଧ୍ୟମ ପିଚ୍ |
મધ્યસ્ફક,ମଧ୍ୟମଜର |
મધ્યમ -કમ્પ્યુટર,MIDIMOUPERER |
સ્થળાંતર,ସ୍ଥାନାନ୍ତରଣ
સ્થળાંતર માર્ગ,ସ୍ଥାନାନ୍ତରଣ ପଥ
"લઘુ
 કાર્યક્રમ","ମିନିମାସମ୍ |
 ପ୍ରୋଗ୍ରାମ୍"
લઘુચિત્ર,ମିନିକୋମାପ୍ରିଟର୍
"લઘુચિત્ર
 ભેગા કરનાર","ମିନିକୋମାପ୍ରିଟର୍
 ଏକତ୍ରିତ |"
લઘુચિત્ર,ମିନିଡିଡିସ୍କେଟେଟ୍ |
લઘુચિત્ર ડિસ્ક,ମିନିଫ୍ଲାପି ଡିସ୍କ |
ન્યૂનતમ યંત્ર,ସର୍ବନିମ୍ନ ମେସିନ୍ |
ન્યૂન ઉત્પાદન,ସର୍ବନିମ୍ନ ଉତ୍ପାଦ |
ન્યૂન રકમ,ସର୍ବନିମ୍ନ ରାଶି |
ન્યૂન વૃક્ષ,ସର୍ବନିମ୍ନ ଗଛ |
"નારાજ
 પદ્ધતિ","ମିନିମା
 ପ୍ରଣାଳୀ"
"લઘુત્તમ પ્રવેશ
 સંજ્ codા","ସର୍ବନିମ୍ନ ଆକ୍ସେସ୍
 ସହଯୋଗ"
"લઘુત્તમ ખર્ચ
લઘુત્તમ ખર્ચ
 ગાળતું વૃક્ષ","ସର୍ବନିମ୍ନ ମୂଲ୍ୟ
ସର୍ବନିମ୍ନ ମୂଲ୍ୟ
 ବାଜିବା ଗଛ |"
