Kannada,English
"ಜಾಲ
 ಏಕೀಕರಣ","Network
 Integration"
ನೆಟ್ವರ್ಕ್ ಸಮಗ್ರತೆ,Network integrity
"ಜಾಲ
 ಪರಸ್ಪರ ಸಂಪರ್ಕ","Network
 Interconnection"
"ನೆಟ್ವರ್ಪ್ರಾ ಸಂಪರ್ಕಸಾಧನ
 ಯಂತ್ರ","Network interface
 Machine"
ನೆಟ್ವರ್ಕ್ ಪದರಗಳು,Network layer
"ನೆಟ್ವರ್ಕ್ ಲೋಡ್
 ವಿಶ್ಲೇಷಣೆ","Network load
 Analysis"
ಜಾಲ ನೋಡಿದ್ದು,Network node
ನೆಟ್ವರ್ಕ್ ನಿರ್ವಾಹಕ,Network operator
ನೆಟ್‌ವರ್ಕ್ ಮಾರ್ಗ,Network path
ನೆಟ್ವರ್ವರ್ ಪೋರ್ಟ್,Network port
ನೆಟ್ವರ್ಕ್ ಸಿದ್ಧಾಂತ,Network theory
ನೆಟ್‌ವರ್ಕ್ ಸಮಯವನ್ನು,Network timing
ನೆಟ್ವರ್ಕ್ ಟಾಪ್ಲಾಜಿ,Network toplogy
"ನೆಟ್‌ವರ್ಕ್ ವರ್ಚುವಲ್
 ಅಂತಿಮ","Network virtual
 Terminal"
ತಟಸ್ಥ ನೆಲ,Neutral ground
ತಟಸ್ಥ ರಿಲೇ,Neutral relay
"ತಟಸ್ಥ
 ರೋಗ ಪ್ರಸಾರ","Neutral
 Transmission"
ಹೊಸ ಇನ್ಪುಟ್ ಕ್ಯೂ,New input queue
ಹೊಸ ಸಾಲಿನ ಪಾತ್ರ,New line character
ಹೊಸ ಪ್ಯಾಕ್,New pack
ಹೊಸ ಸಿಂಚ್,New synch
ನೆತ್ತರು,Nexus
ಚಾಚು,Nibble
ನಿಕಲ್ ವಿಳಂಬ ರೇಖೆ,Nickel delay line
ನಿಲ್ತಿ,Nil pointer
ಒಂಬತ್ತು ಪೂರಕ,Nine's complement
"ತೊಂಬತ್ತು ಕಾಲಮ್
 ಚೀಟಿ","Ninety column
 Card"
ನವಿಲು,NIP
"ಯಾವುದೇ ರೀತಿಯಾರ
 ಷರತ್ತು","No-consoles
 Condition"
"ಶಬ್ದ
 ವಿಶಿಷ್ಟ ಲಕ್ಷಣದ","Noise
 Characteristic"
ಶಬ್ದ ಅಂಶ,Noise factor
ಶಬ್ದ ಕೊಲೆಗಾರ,Noise killer
ಶಬ್ದ ಲಾವೆಲ್,Noise lavel
ಶಬ್ದರಹಿತ ಕೋಡಿಂಗ್,Noiseless coding
ಶಬ್ದ ಅಂಚು,Noise margin
ಶಬ್ದ ಅನುಕ್ರಮ,Noise sequence
ಶಬ್ದ ಮೂಲ,Noise source
ಉಷ್ಣ,Noise temperature
ಗದ್ದಲದ ಕ್ರಮ,Noisy mode
"ಅಲ್ಲದ
 ಶಿಫ್ಟ್ (= ತಾರ್ಕಿಕ
 ಶಿಫ್ಟ್)","Non-arithmetic
 Shift (= logical
 Shift)"
ಅಲ್ಲದ ತರ್ಕ,Non binary logic
"ಕಡೆ ಇಲ್ಲದ
 ಹೆಗ್ಗಣ","Non-coded
 Graphics"
"ಸಕ್ಕರೆ ಇಲ್ಲ
 ಗಟ್ಟಿ","Non-coherent
 Bundle"
"ಸಕ್ಕರೆ ಇಲ್ಲ
 ಉಚ್ulationಾಟನೆ
 ವ್ಯವಸ್ಥೆ","Non-coherent
 Modulation
 System"
ಅಸಾಮಾನ್ಯ,Non-compact
ವಿರೂಪಗೊಳಿಸದಿರುವುದು,Non-conjunction
"ಸಂಪರ್ಕವಿಲ್ಲದ
 ಸಂಗ್ರಹಣೆ","Non- connected
 Storage"
"ಹೊಂದದ
 ಕಲೆ","Non contiguous
 Item"
"ದತ್ತಾಂಶ ನಿಗದಿಪಡಿಸದ
 ಗಡಿಯಾರ","Non data set
 Clocking"
"ವಿನಾಶಕಾರಿಯಲ್ಲದ
 ಕರ್ಸರ್","Non-destructive
 Cursor"
"ವಿನಾಶಕಾರಿಯಲ್ಲದ
 ಓದು","Non-destructive
 Read"
"ವಿನಾಶಕಾರಿಯಲ್ಲದ
 ಕಾರ್ಯಾಚರಣೆ ಓದಿ","Non-destructive
 Read operation"
"ವಿನಾಶಕಾರಿಯಲ್ಲದ
 ರೀಲಿ","Non destructive
 Read-out"
ನಿರ್ಣಾಯಕತೆ,Non-determinism
"ನಿರ್ಣಾಯಕವಾದ
 ಆಟೊಮಾಟಾ","Non-deterministic
 Automata"
ಡಯಲ್ ಟ್ರಂಕ್,Non dial trunk
ಭಂಗಗೊಳಿಸದಿರುವುದು,Non-disjunction
ಸಮಾನತೆ,Non equivalence
"ಸಮಾನತೆ
 ದ್ವಾರ","Non equivalence
 Gate"
"ಸಮಾನತೆ
 ಕಾರ್ಯಾಚರಣೆ","Non equivalence
 Operation"
"ಸಮಾನವಲ್ಲದ
 ಅಂಶ","Non-equivalency
 Element"
"ಅಳಿಸಲಾಗದ
 ಮಾಧ್ಯಮ","Non-erasable
 Medium"
"ಅಳಿಸಲಾಗದ
 ಪ್ರೊಕ್ಯಾಮಲ್ ಮಾಡಬಹುದಾದ
 ಸಾಧನ","Non-erasable
 Programmable
 Device"
"ಅಳಿಸಲಾಗದ
 ಸಂಗ್ರಹಣೆ","Non-erasable
 Storage"
ಎದ್ದುಕಾಣದ ಕೀ,Non-escaping key
"ಕಾರ್ಯಗತಗೊಳಿಸಲಾಗದ
 ಹೇಳಿಕೆ","Non-executable
 Statement"
ಶ್ರೇಣೀಕೃತ ಕ್ಲಸ್ಟರ್ ವಿಶ್ಲೇಷಣೆ,Non-hierarchical cluster analysis
ಅಲ್ಲದ ಮುದ್ರಕವಲ್ಲದ ಮುದ್ರಕ,Non-impact printer
ಸಂವಾದಾತ್ಮಕವಲ್ಲದ,Non-interactive
"ರೇಖೀಯವಲ್ಲದ
 ಅಸ್ಪಷ್ಟತೆ","Non-linear
 Distortion"
"ರೇಖೀಯವಲ್ಲದ
 ಉತ್ತಮೀಕರಣ","Non-linear
 Optimization"
"ರೇಖೀಯವಲ್ಲದ
 ಪ್ರೋಗ್ರಾಮಿಂಗ್","Non-linear
 Programming"
"ರೇಖೀಯವಲ್ಲದ
 ಹಿಂಜರಿತ ಮಾದರಿ","Non-linear
 Regression model"
"ಲೋಡ್ ಮಾಡಲಾಗದ
 ಅಕ್ಷರ","Non-loadable
 Character set"
ಲೋಡ್ ಮಾಡದ ರೇಖೆ,Non-loaded line
ಒಡೆದುಹೋಗದ,Non-locking
"ಮ್ಯಾಪಿಂಗ್ ಮಾಡದ
 ಕ್ರಮ","Non-mapping
 Mode"
"ಮಾವಲೇತರ
 ಉಲ್ಲೇಖ
 ಸೂಚನಾ","Non-memory
 Reference
 Instruction"
"ನಕಾರಾತ್ಮಕವಲ್ಲದ
 ಸಂಖ್ಯೆ","Non-negative
 Number"
"ಧಾರ್ಮಿಕತೆ
 ಸೂಚನಾ","Non-operation
 Instruction"
"ಪೂರ್ವಭಾವಿ
 ಮನವಸಿಕೆ","Non-preemptive
 Allocation"
"ಕಾರ್ಯನಿರತ
 ಭಾಷೆ","Non-procedural
 Language"
"ಕಾರ್ಯರೂಪಕ್ಕೆ ಬರದ
 ಆಧಾರಿತ
 ಭಾಷೆ","Non-procedure
 Oriented
 Language"
"ಉತ್ಪಾದಿಸದ
 ಮತದಾನ","Non-productive
 Poll"
"ಉತ್ಪಾದಿಸದ
 ಕಾರ್ಯ","Non-productive
 Task"
"ಪ್ರೋಗ್ರಾಮರಲ್ಲದ
 ನಿಲ್ಲಿಸು","Non-programmed
 Halt"
"ನೈಜ-ಸಮಯದ
 ಸಂಸ್ಕರಣೆ","Non-real-time
 Processing"
"ಮರುಪಡೆಯಲಾಗದ
 ದೋಷ","Non-recoverable
 Error"
ಪ್ರತಿಫಲಿತವಲ್ಲದ,Non-reflective ink
"ಅನಿವಾಸಿ
 ಸ್ಥಾನ","Non-resident
 Position"
ಮರುಸಂಗ್ರಹಿಸಲಾಗದ,Non-reusable
ಮಹತ್ವಾಕಾಂಕ್ಷೆಯ ಪ್ರಸಾರ,Non-simultaneous transmission
ಶೇಖರಣೆಯಿಲ್ಲದ ಸಾಧನ,Non-storage device
ಸ್ವಿಚ್ ಮಾಡದ ರೇಖೆ,Non-switched line
"ಸ್ವಿಚ್ ಮಾಡದ
 ಸಂಪರ್ಕ","Non-switching
 Connection"
ಟರ್ಮಿನಲ್ ನೋಡ್,Non-terminal node
"ಪಾರದರ್ಶಕ
 ಕ್ರಮ","Non-transparent
 Mode"
"ಬಿಲ್ಲಿನ
 ನೆನಪು","Non-volatile
 Memory"
ಅಸ್ಥಿರ ರಾಮ್,Non-volatile RAM
ಬಾಷ್ಪ ಸಂಗ್ರಹ,Non-volatile storage
ತೂಕವಿಲ್ಲದ ಕೋಡ್,Non-weighted code
ಆಪ್,No-op
ನಿರ್ವಾಹನೆ,No-operation
ನಾಪ್ ಸೂಚನೆ,NOP instruction
ಅಥವಾ,NOR
ಅಥವಾ ಅಂಶ,NOR element
ಕಾರ್ಯನಿರ್ವಹಿಸಲಿಲ್ಲ,NOR function
ಅಥವಾ ಗೇಟ್,NOR gate
ಸಾಮಾನ್ಯ ಸಂಪರ್ಕ,Normal contact
"ಸಾಮಾನ್ಯ ದಿಕ್ಕು
 ಹರಿ","Normal direction
 Flow"
ಸಾಮಾನ್ಯ,Normalize
"ಸಾಮಾನ್ಯೀಕರಿಸಿದ ಸಾಧನ
 ಸಮನ್ವಯಗೊಳಿಸು","Normalized device
 Coordinate"
ಸಾಮಾನ್ಯ ರೂಪ,Normalized form
ಸಾಮಾನ್ಯ ವ್ಯಕ್ತಿ,Normalizer
"ಸಾಮಾನ್ಯವಾಗಿ ಮುಚ್ಚಲಾಗುತ್ತದೆ
 ಸಂಪರ್ಕ","Normally closed
 Contact"
"ಸಾಮಾನ್ಯವಾಗಿ ತೆರೆಯಿರಿ
 ಸಂಪರ್ಕ","Normally open 
 Contact"
ಸಾಮಾನ್ಯ ಪ್ರತಿಕ್ರಿಯೆ,Normal response
ಸಾಮಾನ್ಯ ಪರೀಕ್ಷೆ,Normative testing
ಇಲ್ಲ,NOT
ಅಲ್ಲ ಮತ್ತು,NOT-AND
"ಅಲ್ಲ ಮತ್ತು
 ಕಾರ್ಯಾಚರಣೆ","NOT-AND
 Operation"
"ಅಲ್ಲದೆ
 ಕಾರ್ಯಾಚರಣೆ (= ನಾನ್
 ಸಂಯೋಗ)","NOT-BOTH
 Operation (= non
 Conjunction)"
ಸರ್ಕ್ಯೂಟ್ ಅಲ್ಲ,NOT circuit
ಅಂಶವಲ್ಲ,NOT element
"ಸಮಾನತೆಯಲ್ಲ
 ದ್ವಾರ","NOT equivalence
 Gate"
ಗೇಟ್ ಅಲ್ಲ,NOT gate
"ಅಲ್ಲ-ಆಗ
 ಅಂಶ","NOT-IF THEN
 Element"
"ಅಲ್ಲ-ಆಗ
 (= ಹೊರಗಿಡುವಿಕೆ)","NOT-IF THEN
 (= Exclusion)"
"ಅಲ್ಲ-ಆಗ
 ದ್ವಾರ","NOT-IF THEN
 Gate"
"ಅಲ್ಲ-ಆಗ
 ಕಾರ್ಯಾಚರಣೆ","NOT-IF THEN
 Operation"
ಕಾರ್ಯಾಚರಣೆ ಅಲ್ಲ,NOT operation
ಅಲ್ಲ,NOT-OR
"ಅಲ್ಲ
 ಕಾರ್ಯಾಚರಣೆ","NOT-OR
 Operation"
"ನಿವ್ವಳ
 ಪೂರಿಸು
 (= ರಾಡಿಕ್ಸ್
 ಪೂರಕ)","Nought
 Complement
 (= Radix
 Complement)"
ನಾಚಿಕ ರಾಜ್ಯ,Nought state
"ನ್ಯೂಕ್ಲಿಯಸ್
 ಪ್ರಾರಂಭಿಕೆ
 ಕಾರ್ಯಕ್ರಮ","Nucleus
 Initialisation
 Program"
ಶೂನ್ಯ ಗುಣ,Null character
"ಶೂನ್ಯ ಗುಣ
 ದಾರ","Null character
 String"
ಶೂನ್ಯ ಚಕ್ರ,Null cycle
ಶೂನ್ಯ ಪತ್ತೆಕಾರ,Null detector
ಶೂನ್ಯ ರೇಖೆ,Null line
"ಶೂನ್ಯ ಪಟ್ಟಿ (= ಖಾಲಿ
 ಪಟ್ಟಿ)","Null list (= empty
 List)"
ಶೂನ್ಯ ಲೊಕೇಟರ್ ಮೌಲ್ಯ,Null locator value
ಶೂನ್ಯ,Null record
"ಶೂನ್ಯ
(= ಖಾಲಿ ಸ್ಟ್ರಿಂಗ್)","Null string
(= Empty string)"
ಮೊನಚಾದ,Nul suppression
ಸಂಖ್ಯಾ ನಿಯಂತ್ರಣ,Number control
ಸಂಖ್ಯೆಯ ಕ್ರಂಚರ್,Number cruncher
ಸಂಖ್ಯೆಯ ಉತ್ಪಾದಕ,Number generator
ಸಂಖ್ಯೆ,Number group
ಸಂಖ್ಯೆ,Numbering plan
"ಸಂಖ್ಯೆ
 ಪ್ರದೇಶ","Numbering plan
 Area"
ಸಂಖ್ಯಾ ವ್ಯಾಪ್ತಿ,Number range
"ಸಂಖ್ಯೆ
 ನಿರೂಪಣೆ","Number
 Representation"
"ಸಂಖ್ಯೆ
 ನಿರೂಪಣೆ
 ವ್ಯವಸ್ಥೆ","Number
 Representation
 System"
ಸಂಖ್ಯೆಯ ಅನುಕ್ರಮ,Number sequence
ಸಂಖ್ಯಾ ಸೇವೆ,Number service
"ಸಂಖ್ಯಾ ಸೇವೆ
 ನಿರ್ವಾಹಕ","Number service
 Operator"
ಸಂಖ್ಯಾಕಾರ,Numeration system
ಸಂಖ್ಯಾತ್ಮಕ ವಿಶ್ಲೇಷಣೆ,Numerical analysis
ಸಂಖ್ಯಾತ್ಮಕ ಸಂಕೇತ,Numerical code
ಸಂಖ್ಯಾ ನಿಯಂತ್ರಣ,Numerical control
ಸಂಖ್ಯಾತ್ಮಕ ದತ್ತ,Numerical data
"ಸಂಖ್ಯಾತ್ಮಕ ರೇಖೀಯ ರೇಖೀಯ
 ಬೀಜಗಣಿತ","Numerical linear
 Algebra"
ಸಂಖ್ಯಾತ್ಮಕ ಸ್ಥಿರತೆ,Numerical stability
ಸಂಖ್ಯಾತ್ಮಕ ಟೇಪ್,Numerical tape
"ಸಂಖ್ಯಾ ಪರಮಾಣು
 ಚಿಹ್ನೆ","Numeric atomic
 Symbol"
"ಸಂಖ್ಯಾತ್ಮಕ
 ಹಿಂಭಾಗದ ಗೋಚರ
 ಪಾತ್ರ","Numeric
 Back-space
 Character"
ಸಂಖ್ಯಾ ಬಿಟ್ ಡೇಟಾ,Numeric bit data
ಸಂಖ್ಯಾ ಪಾತ್ರ,Numeric character
"ಸಂಖ್ಯಾ ಪಾತ್ರ
 ದತ್ತ","Numeric character
 Data"
"ಸಂಖ್ಯಾ ಪಾತ್ರ
 ನಿಗದಿ","Numeric character
 Set"
"ಸಂಖ್ಯಾ ಪಾತ್ರ
 ಉಪವಿಭಾಗ","Numeric character
 Subset"
ಸಂಖ್ಯಾ ಸಂಕೇತ,Numeric code
"ಸಂಖ್ಯಾ-ಕಾಲುಗಟ್ಟಿದ
 ಅಕ್ಷರ","Numeric-coded
 Character set"
ಸಂಖ್ಯಾ ನಿಯಂತ್ರಣ,Numeric control
ಸಂಖ್ಯಾ ದತ್ತ,Numeric data
"ಸಂಖ್ಯಾ ಸಂಪಾದಿಸಲಾಗಿದೆ
 ಪಾತ್ರ","Numeric edited
 Character"
ಸಂಖ್ಯಾ ಐಟಂ,Numeric item
ಸಂಖ್ಯಾ ಅಕ್ಷರಶಃ,Numeric literal
ಸಂಖ್ಯಾ,Numeric pad
ಸಂಖ್ಯಾ ಪಂಚ್,Numeric punch
"ಸಂಖ್ಯಾತ್ಮಕ
 ನಿರೂಪಣೆ","Numeric
 Representation"
ಸಂಖ್ಯಾ ಶಿಫ್ಟ್,Numeric shift
"ಸಂಖ್ಯಾ ಸ್ಥಳ
 ಪಾತ್ರ","Numeric space
 Character"
ಸಂಖ್ಯಾ ದಾರ,Numeric string
ಸಂಖ್ಯಾ ಪದ,Numeric word
ನಾರು,Nybble
ನೈಕ್ವಿಸ್ಟ್ ದರ,Nyquist rate
"ವಸ್ತುನಿಷ್ಠ
 (ವಸ್ತು-ಆಧಾರಿತ
 ವಾಸ್ತುಶಿಲ್ಪ)","Object architecture
 (Object-oriented
 Architecture)"
ವಸ್ತು ಸಂಹಿತೆ,Object code
"ವಸ್ತು ಸಂಹಿತೆ
 ಹೊಂದಿಕೊಳ್ಳುವಿಕೆ","Object code
 Compatibility"
ವಸ್ತು ಕಂಪ್ಯೂಟರ್,Object computer
ವಸ್ತು ಕೆತಿ,Object deck
ವಸ್ತು ವ್ಯಾಖ್ಯಾನ,Object definition
ವಸ್ತುನಿಷ್ಠ ಕಾರ್ಯ,Objective function
ವಸ್ತು ಭಾಷೆ,Object language
ವಸ್ತು ಗ್ರಂಥಾಲಯ,Object library
ವಸ್ತು ಯಂತ್ರ,Object machine
ವಸ್ತು ಮಾದರಿ,Object model
ವಸ್ತು ಮಾಡ್ಯೂಲ್,Object module
"ವಸ್ತು ಮಾಡ್ಯೂಲ್
 ಗ್ರಂಥಾಲಯ","Object module
 Library"
"ವಸ್ತು ಆಧಾರಿತ
 ವಾಸ್ತುಶಿಲ್ಪಿ","Object-oriented
 Architecture"
"ವಸ್ತು ಆಧಾರಿತ
 ಭಾಷೆ","Object oriented
 Language"
ಚೀಟಿ,Object pack
ವಸ್ತು ಹಂತ,Object phase
ವಸ್ತು ಕಾರ್ಯಕ್ರಮ,Object program
ವಸ್ತು ದಿನಚರಿ,Object routine
ವಸ್ತು ಸಮಯ,Object time
ಎಂಟಲ್ ಕೋಡ್,Octal code
ಎಂಟು -ಅಂಕಿಯ,Octal digit
ಎಂಟಲ್ ಸಂಖ್ಯೆ,Octal number
"ಎಂಟಲ್ ಸಂಖ್ಯೆ
 ವ್ಯವಸ್ಥೆ","Octal number
 System"
ಅಕ್ಟೋಸರನ,Octonary
ಬೆಸ-ಸಹ ಚೆಕ್,Odd-even check
"ಬೆಸ-ಕೂಡ ಪದ
 ಕಾಲ","Odd-even word
 Time"
ಬೆಸ ಸಮಾನತೆ,Odd parity
ಬೆಸ ಸಮಾನತೆ ಪರಿಶೀಲನೆ,Odd parity check
ಕಚೇರಿ ಯಾಂತ್ರೀಕರಣ,Office automation
"ಕಚೇರಿ ಮಾಹಿತಿ
 ವ್ಯವಸ್ಥೆ","Office information
 System"
ಆಫ್-ಲೈನ್,Off-line
ಆಫ್-ಲೈನ್ ಉಪಕರಣಗಳು,Off-line equipment
ಆಫ್-ಲೈನ್ ಮೋಡ್,Off-line mode
ಆಫ್-ಲೈನ್ ಸಂಸ್ಕರಣೆ,Off-line processing
ಆಫ್-ಲೈನ್ ಸಂಗ್ರಹಣೆ,Off-line storage
ದೂರ ಸಾಲಿನ ವ್ಯವಸ್ಥೆಯ,Off-line system
ದೂರ ಸಾಲಿನ ಘಟಕ,Off-line unit
ಸರಿದೂಗಿಸು,Offset
ಆಫ್‌ಸೆಟ್ ಪಂಚ್,Offset punch
ಆಫ್‌ಸೆಟ್ ಸ್ಟ್ಯಾಕರ್,Offset stacker
ಸರಿದೂಗನ,Offset system
ಆಫ್‌ಸೆಟ್ ವೇರಿಯಬಲ್,Offset variable
ಆಫ್ಲಿಮೇಟರ್,Off-time
ಬಿಟ್ ಮೇಲೆ,On bit
"ಚಿಪ್ ನಿಯಂತ್ರಣ
 ತರ್ಕ","On-chip control
 Logic"
ಸ್ಥಿತಿಯನ್ನು,On condition
ಬೇಡಿಕೆ ವ್ಯವಸ್ಥೆಯಲ್ಲಿ,On demand system
ಸ್ವತಂತ್ರ,One-address
"ಸ್ವತಂತ್ರ
 ಸೂಚನಾ","One-address
 Instruction"
ಏಕಪಕ್ಷೀಯ,One-chip
"ಒಂದು ಆಯಾಮದ
 ಭಾಷೆ","One-dimensional
 Language"
ಒಂದು ಅಂಶ,One-element
ಒಬ್ಬರೇ,One-for-one
"ಒಬ್ಬರೇ
 ಭಾಷಾಂತರ","One-for-one
 Translation"
"ಒಂದು ಗೇಟ್ (= ಅಥವಾ
 ಗೇಟ್)","One gate (=OR
 Gate)"
ಒಂದು ಹಂತದ ವಿಳಾಸ,One-level address
ಒಂದು ಹಂತದ ಕೋಡ್,One-level code
ಒಂದು ಹಂತದ ಅಂಗಡಿ,One-level store
"ಒಂದೇ ಮಟ್ಟ
 ಪ್ರವಾಹದ","One-level
 Subroutine"
ಒಂದುರವೆ,One-output
ಒಂದು ಶಾಟ್ ಸರ್ಕ್ಯೂಟ್,One-shot circuit
ಒಂದು ನಿಲುಗಡೆ ಕಾರ್ಯಾಚರಣೆ,One-stop operation
"ಒಂದರಿಂದ ಒಂದರಿಂದ
 ಷೋಬರೆ","One to one
 Assembler"
"ಒಂದರಿಂದ ಒಂದರಿಂದ
 ಕಾರ್ಯ","One to one
 Function"
"ಒಂದರಿಂದ ಒಂದಕ್ಕೆ
 ಕಾರ್ಯ","One to one onto
 Function"
"ಏಕಮುಖ ಸಂಚಾರ
 ಸಂವಹನ","One way
 Communication"
ಒಂದು ಮಾರ್ಗ ಲಿಂಕ್ಡ್ ಪಟ್ಟಿ,One way linked list
"ಏಕಮುಖ ಸಂಚಾರ
 ರೋಗ ಪ್ರಸಾರ","One-way
 Transmission"
ಏಕಮುಖ ಕಾಂಡ,One-way trunk
ಆನ್‌ಲೈನ್‌ನಲ್ಲಿ,On-line
"ಆನ್‌ಲೈನ್ ಬ್ಯಾಚ್
 ಸಂಸ್ಕರಣೆ","On-line batch
 Processing"
"ಆನ್‌ಲೈನ್‌ನಲ್ಲಿ
 ಸಂವಹನ","On-line
 Communication"
ಆನ್-ಲೈನ್ ರೋಗನಿರ್ಣಯ,On-line diagnostics
ಆನ್-ಲೈನ್ ಉಪಕರಣಗಳು,On-line equipment
ಗೋಡೆಯ,On-line fly
ಆನ್-ಲೈನ್ ಇನ್ಪುಟ್,On-line input
ಆನ್-ಲೈನ್ ಮೋಡ್,On-line mode
ಆನ್‌ಲೈನ್ ಪ್ಲಾಟರ್,On-line plotter
ಆನ್‌ಲೈನ್ ಸಂಸ್ಕರಣೆ,On-line processing
"ಆನ್‌ಲೈನ್ ಕಾರ್ಯಕ್ರಮ
 ಅಭಿವೃದ್ಧಿ","On-line program
 Development"
"ಆನ್‌ಲೈನ್‌ನಲ್ಲಿ
 ಪ್ರೋಗ್ರಾಮಿಂಗ್","On-line
 Programming"
ಆನ್-ಲೈನ್ ಹುಡುಕಾಟ,On-line searching
ಆನ್‌ಲೈನ್ ಸಂಗ್ರಹಣೆ,On-line storage
ಆನ್‌ಲೈನ್ ವ್ಯವಸ್ಥೆಯ,On-line system
ಟರ್ಮಿನಲ್,On-line terminal
"ಟರ್ಮಿನಲ್
 ಪರೀಕ್ಷೆ","On-line terminal
 Test"
ಆನ್‌ಲೈನ್ ಪರೀಕ್ಷೆ,On-line testing
ಆನ್-ಲೈನ್ ಟೆಸ್ಟ್ ವ್ಯವಸ್ಥೆ,On-line test system
ಆನ್‌ಲೈನ್ ಘಟಕ,On-line unit
ಕಾರ್ಯಕ್ಕೆ,Onto function
ಮುಕ್ತ ವಿಳಾಸ,Open addressing
ತೆರೆದ ಸಂಕೇತ,Open code
ತೆರೆದ ಸಂಗ್ರಾಹಕ,Open collector
"ತೆರೆದ ಸಂಗ್ರಾಹಕ
 ಸಾಧನ","Open collector
 Device"
ಸಂಪರ್ಕ ಟೋನ್ ತೆರೆಯಿರಿ,Open contact tone
ತೆರೆದಿರುವ,Open-ended
ತೆರೆದ-ಅಂತ್ಯದ ಸಾಲು,Open-ended line
ತೆರೆ,Open file
ತೆರೆದ ಲೂಪ್ ನಿಯಂತ್ರಣ,Open loop control
ತೆರೆದ ಲೂಪ್ ವ್ಯವಸ್ಥೆ,Open loop system
ತೆರೆದ ಸಂಖ್ಯೆ,Open numbering
ತೆರೆದ ದಿನಚರಿ,Open routine
ತೆರೆದ ಅಂಗಡಿ,Open shop
"ತೆರೆದ ಅಂಗಡಿ
 ಕಾರ್ಯಾಚರಣೆ","Open shop
 Operation"
ತೆರೆದ ಸಬ್‌ರುಟೈನ್,Open subroutine
ತೆರೆದ ವ್ಯವಸ್ಥೆಯ,Open system
"ತೆರೆದ ವ್ಯವಸ್ಥೆಗಳು
 ಪರಸ್ಪರ ಸಂಪರ್ಕ","Open systems
 Interconnection"
"ತೆರೆದ ವ್ಯವಸ್ಥೆಗಳು
 ಅಂತರ ಕೆಲಸ","Open systems
 Interworking"
ತೆರೆದ ತಂತಿ,Open wire
ಓಪನ್ ವೈರ್ ಲೈನ್,Open-wire line
ದತತ,Operand
ಕಾರ್ಯಾಚರಣಾ ಕ್ಷೇತ್ರ,Operand field
ಮೋಡ್ ಅನ್ನು ನಿರ್ವಹಿಸಿ,Operate mode
ಕಾರ್ಯಾಚರಣಾ ವಿಳಂಬ,Operating delay
"ನಿರ್ವಹಣೆ
 ವಾತಾವರಣ","Operating
 Environment"
ನಿರ್ವಹಣಾ ವ್ಯಾಪ್ತಿ,Operating range
ಕಾರ್ಯಾಚರಣಾ ಅನುಪಾತ,Operating ratio
ಕಾರ್ಯಕಾರಿ ಸ್ಥಳ,Operating space
ಕಾರ್ಯಾಚರಣಾ ವ್ಯವಸ್ಥೆ,Operating system
"ಕಾರ್ಯಾಚರಣಾ ವ್ಯವಸ್ಥೆ
 ಕಾರ್ಯ","Operating system
 Function"
ಕಾರ್ಯಾಚರಣಾ ಸಮಯ,Operating time
"ಕಾರ್ಯಾಚರಣಾ ವೋಲ್ಟೇಜ್
 ಸೂಚನೆ","Operating voltage
 Indicator"
ಕಾರ್ಯಾಚರಣೆ,Operation
"ಕಾರ್ಯಕಾರಿ
 ಪಾತ್ರ","Operational 
 Character"
ಕಾರ್ಯಾಚರಣೆಯ ಕ್ರಮ,Operational mode
ಕಾರ್ಯಾಚರಣೆಯ ಸಂಕೇತ,Operational sign
ಕಾರ್ಯಾಚರಣೆಯ ಘಟಕ,Operational unit
ಕಾರ್ಯಾಚರಣೆಯ ಪದ,Operational word
ಕಾರ್ಯಾಚರಣೆ ಸಂಹಿತೆ,Operation code
"ಕಾರ್ಯಾಚರಣೆ ನಿಯಂತ್ರಣ
 ಭಾಷೆ","Operation control
 Language"
"ಕಾರ್ಯಾಚರಣೆ ನಿಯಂತ್ರಣ
 ಹೇಳಿಕೆ","Operation control
 Statement"
ಕಾರ್ಯಾಚರಣೆ ಚಕ್ರ,Operation cycle
ಕಾರ್ಯಾಚರಣೆ ಡಿಕೋಡರ್,Operation decoder
"ಕಾರ್ಯಾಚರಣೆ
 ಅಭಿವ್ಯಕ್ತಿ","Operation
 Expression"
ಕಾರ್ಯಾಚರಣೆ ಕ್ಷೇತ್ರ,Operation field
ಕಾರ್ಯಾಚರಣೆ ಸಂಖ್ಯೆ,Operation number
ಕಾರ್ಯಾಚರಣೆ ಭಾಗ,Operation part
ಕಾರ್ಯಾಚರಣೆ ಅನುಪಾತ,Operation ratio
"ಕಾರ್ಯಾಚರಣೆಗಳ ವಿಶ್ಲೇಷಣೆ
 (= ಕಾರ್ಯಾಚರಣೆಗಳು
 ಸಂಶೋಧನೆ))","Operations analysis
 (= Operations
 Research)"
ಕಾರ್ಯಾಚರಣೆ ನಿಯಂತ್ರಣ,Operations control
"ಕಾರ್ಯಾಚರಣೆ
 ಬಹು ಕಾರ್ಯ","Operations
 Multitask"
ಕಾರ್ಯಾಚರಣೆ ಸಮಯ,Operation time
ನಿರ್ವಾಹಕ,Operator
"ನಿರ್ವಾಹಕ
 ಅಧಿಕಾರ
 ದಾಖಲೆ","Operator
 Authorization
 Record"
"ನಿರ್ವಾಹಕ
 ಸ ೦ ಧಿಗೆ","Operator 
 Command"
