Punjabi,Malayalam
ਲਾਜ਼ੀਕਲ ਵੇਰੀਏਬਲ,ലോജിക്കൽ വേരിയബിൾ
ਅੱਗੇ ਦੇਖੋ ਕੈਰੀ,മുന്നോട്ട് നോക്കൂ
ਸੈੱਟ ਅੱਗੇ ਦੇਖੋ,മുന്നോട്ട് നോക്കൂ
ਝਾਂਕਨਾ,തിരയൽ
ਲੂਪ,ലൂപ്പ്
ਲੂਪ ਕੰਟਰੋਲ,ലൂപ്പ് നിയന്ത്രണം
ਲੂਪ ਸ਼ੁਰੂਆਤ,ലൂപ്പ് സമാരംഭം
ਲੂਪ ਸੋਧ,ലൂപ്പ് പരിഷ്ക്കരണം
ਲੂਪ ਨੈੱਟਵਰਕ,ലൂപ്പ് നെറ്റ്വർക്ക്
ਲੂਪ ਸ਼ੁਰੂ,ലൂപ്പ് ആരംഭം
ਲੂਪ ਸਮਾਪਤੀ,ലൂപ്പ് അവസാനിപ്പിക്കൽ
ਲੂਪ-ਬੈਕ ਟੈਸਟ,ലൂപ്പ്-ബാക്ക് ടെസ്റ്റ്
ਢਿੱਲੀ ਜੋੜੀ,അയഞ്ഞ കപ്പിൾഡ്
ਨੁਕਸਾਨ ਰਹਿਤ ਸੰਕੁਚਨ,നഷ്ടമില്ലാത്ത കംപ്രഷൻ
ਨੁਕਸਾਨਦੇਹ ਕੰਪਰੈਸ਼ਨ,നഷ്ടമായ കംപ്രഷൻ
ਘੱਟ ਬਾਈਟ,കുറഞ്ഞ ബൈറ്റ്
ਹੇਠਲੇ ਪੱਧਰ ਦੀ ਭਾਸ਼ਾ,താഴ്ന്ന നിലയിലുള്ള ഭാഷ
ਘੱਟ ਪਾਸ ਫਿਲਟਰ,കുറഞ്ഞ പാസ് ഫിൽട്ടർ
ਹੇਠਲੀ ਸੀਮਾ,താഴ്ന്ന പരിധി
ਮੈਕ ਪ੍ਰੋਟੋਕੋਲ (ਮੀਡੀਅਮ ਐਕਸੈਸ ਕੰਟਰੋਲ),മാക് പ്രോട്ടോക്കോൾ (ഇടത്തരം പ്രവേശന നിയന്ത്രണം)
ਮਸ਼ੀਨ,യന്ത്രം
ਮਸ਼ੀਨ ਦਾ ਪਤਾ,മെഷീൻ വിലാസം
ਮਸ਼ੀਨ ਕੋਡ,മെഷീൻ കോഡ്
ਮਸ਼ੀਨ ਚੱਕਰ,മെഷീൻ സൈക്കിൾ
ਮਸ਼ੀਨ ਨਿਰਭਰ ਭਾਸ਼ਾ,യന്ത്രത്തെ ആശ്രയിക്കുന്ന ഭാഷ
ਮਸ਼ੀਨ ਨਿਰਭਰ ਸਾਫਟਵੇਅਰ,മെഷീൻ ആശ്രിത സോഫ്റ്റ്വെയർ
ਮਸ਼ੀਨ ਗਲਤੀ,യന്ത്ര പിശക്
ਮਸ਼ੀਨ ਦਾ ਵਿਹਲਾ ਸਮਾਂ,മെഷീൻ നിഷ്ക്രിയ സമയം
ਮਸ਼ੀਨ ਸੁਤੰਤਰ ਭਾਸ਼ਾ,യന്ത്ര സ്വതന്ത്ര ഭാഷ
ਮਸ਼ੀਨ ਦੀ ਹਦਾਇਤ,യന്ത്ര നിർദ്ദേശം
ਮਸ਼ੀਨ ਬੁੱਧੀ,യന്ത്ര ബുദ്ധി
ਮਸ਼ੀਨ ਭਾਸ਼ਾ,യന്ത്രഭാഷ
ਮਸ਼ੀਨ ਸਿਖਲਾਈ,യന്ത്ര പഠനം
ਮਸ਼ੀਨ ਦੀ ਕਾਰਵਾਈ,യന്ത്ര പ്രവർത്തനം
ਮਸ਼ੀਨ ਅਧਾਰਿਤ ਭਾਸ਼ਾ,യന്ത്രാധിഷ്ഠിത ഭാഷ
ਮਸ਼ੀਨ ਰਨ,മെഷീൻ റൺ
ਮਸ਼ੀਨ ਸਿਮੂਲੇਸ਼ਨ,മെഷീൻ സിമുലേഷൻ
ਮਸ਼ੀਨ ਖਰਾਬ ਸਮਾਂ,മെഷീൻ കേടായ സമയം
ਮਸ਼ੀਨ ਅਨੁਵਾਦ,യന്ത്ര വിവർത്തനം
ਮਸ਼ੀਨ ਸ਼ਬਦ,യന്ത്ര വാക്ക്
ਮੈਕਰੋ (=ਮੈਕ੍ਰੋ ਹਦਾਇਤ),മാക്രോ (=മാക്രോ നിർദ്ദേശം)
ਮੈਕਰੋ ਆਰਗੂਮੈਂਟ,മാക്രോ വാദം
ਮੈਕਰੋ ਅਸੈਂਬਲੀ ਪ੍ਰੋਗਰਾਮ,മാക്രോ അസംബ്ലി പ്രോഗ്രാം
ਮੈਕਰੋ ਕਾਲ,മാക്രോ കോൾ
ਮੈਕਰੋ ਕੋਡ,മാക്രോ കോഡ്
ਮੈਕਰੋ ਕਮਾਂਡ,മാക്രോ കമാൻഡ്
ਮੈਕਰੋ ਘੋਸ਼ਣਾ,മാക്രോ പ്രഖ്യാപനം
ਮੈਕਰੋ ਪਰਿਭਾਸ਼ਾ,മാക്രോ നിർവചനം
ਮੈਕਰੋ ਫਲੋ ਚਾਰਟ,മാക്രോ ഫ്ലോ ചാർട്ട്
ਮੈਕਰੋ ਜਨਰੇਟਰ,മാക്രോ ജനറേറ്റർ
ਮੈਕਰੋ ਹਦਾਇਤ,മാക്രോ നിർദ്ദേശം
ਮੈਕਰੋ ਭਾਸ਼ਾ,മാക്രോ ഭാഷ
ਮੈਕਰੋ ਲਾਇਬ੍ਰੇਰੀ,മാക്രോ ലൈബ്രറി
ਮੈਕਰੋ ਪੈਰਾਮੀਟਰ,മാക്രോ പാരാമീറ്റർ
ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਿੰਗ,മാക്രോ പ്രോസസ്സിംഗ്
ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਰ,മാക്രോ പ്രൊസസർ
ਮੈਕਰੋ ਪ੍ਰੋਗਰਾਮਿੰਗ,മാക്രോ പ്രോഗ്രാമിംഗ്
ਮੈਕਰੋ ਪ੍ਰੋਟੋਟਾਈਪ,മാക്രോ പ്രോട്ടോടൈപ്പ്
ਮੈਕਰੋ-ਕੋਡਿੰਗ,മാക്രോ-കോഡിംഗ്
ਮੈਗਾਬਾਈਟ (MB),മാഗബൈറ്റ് (MB)
ਜਾਦੂ ਅੱਖਰ,മാന്ത്രിക കഥാപാത്രം
ਮੈਜਿਕ ਨੰਬਰ,മാന്ത്രിക സംഖ്യ
ਚੁੰਬਕੀ ਬੁਲਬੁਲਾ ਮੈਮੋਰੀ,കാന്തിക ബബിൾ മെമ്മറി
ਚੁੰਬਕੀ ਕਾਰਡ,കാന്തിക കാർഡ്
ਚੁੰਬਕੀ ਸੈੱਲ,കാന്തിക കോശം
ਚੁੰਬਕੀ ਅੱਖਰ,കാന്തിക സ്വഭാവം
ਚੁੰਬਕੀ ਕੋਰ ਸਟੋਰੇਜ਼,കാന്തിക കോർ സംഭരണം
ਚੁੰਬਕੀ ਡਿਸਕ,കാന്തിക ഡിസ്ക്
ਚੁੰਬਕੀ ਡਿਸਕ ਪਤਾ,കാന്തിക ഡിസ്ക് വിലാസം
ਚੁੰਬਕੀ ਡਿਸਕ ਮੈਮੋਰੀ,മാഗ്നറ്റിക് ഡിസ്ക് മെമ്മറി
ਚੁੰਬਕੀ ਡਰੱਮ,കാന്തിക ഡ്രം
ਚੁੰਬਕੀ ਇੰਕੋਡਿੰਗ,കാന്തിക എൻകോഡിംഗ്
ਚੁੰਬਕੀ ਸਿਰ,കാന്തിക തല
ਚੁੰਬਕੀ ਸਿਆਹੀ,കാന്തിക മഷി
ਚੁੰਬਕੀ ਸਿਆਹੀ ਅੱਖਰ ਪਛਾਣ (MICR),കാന്തിക മഷി പ്രതീക തിരിച്ചറിയൽ (MICR)
ਚੁੰਬਕੀ ਮੀਡੀਆ,കാന്തിക മാധ്യമം
ਚੁੰਬਕੀ ਰੀਡਿੰਗ,കാന്തിക വായന
ਚੁੰਬਕੀ ਰਿਕਾਰਡਿੰਗ,കാന്തിക റെക്കോർഡിംഗ്
ਚੁੰਬਕੀ ਸਟੋਰੇਜ਼,കാന്തിക സംഭരണം
ਚੁੰਬਕੀ ਪੱਟੀ,കാന്തിക സ്ട്രിപ്പ്
ਚੁੰਬਕੀ ਟੇਪ,കാന്തിക ടേപ്പ്
ਚੁੰਬਕੀ ਟੇਪ ਕਾਰਤੂਸ,കാന്തിക ടേപ്പ് കാട്രിഡ്ജ്
ਚੁੰਬਕੀ ਟੇਪ ਡਰਾਈਵ,കാന്തിക ടേപ്പ് ഡ്രൈവ്
ਚੁੰਬਕੀ ਟੇਪ ਹੈਡਰ,കാന്തിക ടേപ്പ് തലക്കെട്ട്
ਚੁੰਬਕੀ ਟੇਪ ਲਾਇਬ੍ਰੇਰੀਅਨ,മാഗ്നറ്റിക് ടേപ്പ് ലൈബ്രേറിയൻ
ਚੁੰਬਕੀ ਟੇਪ ਆਵਾਜਾਈ,കാന്തിക ടേപ്പ് ഗതാഗതം
ਚੁੰਬਕੀ ਟੇਪ ਯੂਨਿਟ,കാന്തിക ടേപ്പ് യൂണിറ്റ്
ਚੁੰਬਕੀ ਪਤਲੀ ਫਿਲਮ,കാന്തിക നേർത്ത ഫിലിം
ਚੁੰਬਕੀ ਟਰੈਕ,കാന്തിക ട്രാക്ക്
ਮੈਗਨੇਟੋ ਆਪਟਿਕ ਸਟੋਰੇਜ਼,മാഗ്നെറ്റോ ഒപ്റ്റിക് സംഭരണം
ਮੈਗਨੇਟੋਗ੍ਰਾਫਿਕ ਪ੍ਰਿੰਟਰ,മാഗ്നെറ്റോഗ്രാഫിക് പ്രിന്റർ
ਮੈਗਨੇਟੋਸਟ੍ਰਿਕਸ਼ਨ,മാഗ്നെറ്റോസ്ട്രിക്ഷൻ
magnetostrictive ਗੋਲੀ,മാഗ്നെറ്റോസ്ട്രിക്റ്റീവ് ടാബ്ലറ്റ്
ਮੇਲ ਬਾਕਸ,മെയിൽ ബോക്സ്
ਮੇਲ ਅਭੇਦ,മെയിൽ ലയനം
ਮੁੱਖ ਕੰਟਰੋਲ ਯੂਨਿਟ,പ്രധാന നിയന്ത്രണ യൂണിറ്റ്
ਮੁੱਖ ਫਰੇਮ,പ്രധാന ഫ്രെയിം
ਮੁੱਖ ਫਰੇਮ ਸਿਸਟਮ,പ്രധാന ഫ്രെയിം സിസ്റ്റം
ਮੁੱਖ ਮੈਮੋਰੀ,പ്രധാന മെമ്മറി
ਮੁੱਖ ਪ੍ਰੋਗਰਾਮ,പ്രധാന പ്രോഗ്രാം
ਮੁੱਖ ਸਟੋਰੇਜ਼,പ്രധാന സംഭരണം
ਮੁੱਖ ਸਵਿੱਚ,പ്രധാന സ്വിച്ച്
ਰੱਖ-ਰਖਾਅ,മെയിന്റനൻസ്
ਰੱਖ-ਰਖਾਅ ਪੈਨਲ,മെയിന്റനൻസ് പാനൽ
ਰੱਖ-ਰਖਾਅ ਦਾ ਸਮਾਂ,അറ്റകുറ്റപ്പണി സമയം
ਮੁੱਖ ਚੱਕਰ,പ്രധാന ചക്രം
ਮੁੱਖ ਜੰਤਰ,പ്രധാന ഉപകരണം
ਮੁੱਖ ਕੁੰਜੀ,പ്രധാന കീ
ਪ੍ਰਮੁੱਖ ਰਾਜ,പ്രധാന സംസ്ഥാനം
ਮੁੱਖ ਬਣਤਰ,പ്രധാന ഘടന
ਮੁੱਖ ਕੰਮ,പ്രധാന ദൗത്യം
ਬਹੁਮਤ ਤੱਤ,ഭൂരിപക്ഷ ഘടകം
ਬਹੁਗਿਣਤੀ ਗੇਟ,ഭൂരിപക്ഷ ഗേറ്റ്
ਬਹੁਮਤ ਕਾਰਵਾਈ,ഭൂരിപക്ഷ പ്രവർത്തനം
ਮੇਕਅਪ ਦਾ ਸਮਾਂ,മേക്കപ്പ് സമയം
ਖਰਾਬ ਰੁਟੀਨ,തകരാർ പതിവ്
ਪ੍ਰਬੰਧਨ ਵਿਕਾਸ,മാനേജ്മെന്റ് വികസനം
ਪ੍ਰਬੰਧਨ ਸੂਚਨਾ ਪ੍ਰਣਾਲੀ (MIS),മാനേജ്മെന്റ് ഇൻഫർമേഷൻ സിസ്റ്റം (എംഐഎസ്)
ਪ੍ਰਬੰਧਨ ਵਿਗਿਆਨ,മാനേജ്മെന്റ് സയൻസ്
ਮਾਨਚੈਸਟਰ ਕੋਡਿੰਗ,മാഞ്ചസ്റ്റർ കോഡിംഗ്
ਮੈਨੀਫੋਲਡਿੰਗ,മാനിഫോൾഡിംഗ്
ਹੇਰਾਫੇਰੀ ਵੇਰੀਏਬਲ,കൃത്രിമ വേരിയബിൾ
ਇੰਡੈਕਸਿੰਗ ਨੂੰ ਹੇਰਾਫੇਰੀ ਕਰਨਾ,സൂചികയിൽ കൃത്രിമം കാണിക്കുന്നു
ਮਨੁੱਖ-ਮਸ਼ੀਨ ਸਿਮੂਲੇਸ਼ਨ,മനുഷ്യ-മെഷീൻ സിമുലേഷൻ
ਦਸਤੀ ਪਤਾ ਸਵਿੱਚ,സ്വമേധയാലുള്ള വിലാസ സ്വിച്ച്
ਦਸਤੀ ਵਿਸ਼ਲੇਸ਼ਣ,മാനുവൽ വിശകലനം
ਦਸਤੀ ਜਵਾਬ,മാനുവൽ ഉത്തരം
ਦਸਤੀ ਇੰਦਰਾਜ਼,മാനുവൽ എൻട്രി
ਦਸਤੀ ਵਟਾਂਦਰਾ,മാനുവൽ എക്സ്ചേഞ്ച്
ਦਸਤੀ ਇੰਪੁੱਟ,മാനുവൽ ഇൻപുട്ട്
ਦਸਤੀ ਕਾਰਵਾਈ,മാനുവൽ പ്രവർത്തനം
ਬਹੁਤ ਸਾਰੇ ਰਿਸ਼ਤੇ,പലതും പലതുമായ ബന്ധം
ਕਈ ਤੋਂ ਇੱਕ ਡੀਕੋਡਰ,പലതും ഒരു ഡീകോഡറും
ਨਕਸ਼ਾ ਵਿਧੀ,മാപ്പ് രീതി
ਮੈਪਿੰਗ,മാപ്പിംഗ്
ਹਾਸ਼ੀਏ,മാർജിൻ
ਹਾਸ਼ੀਏ ਦੀ ਗਲਤੀ,മാർജിൻ പിശക്
ਮਾਮੂਲੀ ਜਾਂਚ,മാർജിനൽ ചെക്ക്
ਮਾਮੂਲੀ ਟੈਸਟ,മാർജിനൽ ടെസ്റ്റ്
ਨਿਸ਼ਾਨ ਖੋਜ,അടയാളം കണ്ടെത്തൽ
ਮਾਰਕ ਰੀਡਿੰਗ,മാർക്ക് വായന
ਮਾਰਕ ਸਕੈਨਿੰਗ,അടയാളം സ്കാനിംഗ്
ਮਾਰਕ ਭਾਵਨਾ,മാർക്ക് സെൻസ്
ਮਾਰਕਰ,മാർക്കർ
ਨਿਸ਼ਾਨਦੇਹੀ,അടയാളപ്പെടുത്തുന്നു
ਮਾਰਕਿੰਗ ਲਹਿਰ,അടയാളപ്പെടുത്തൽ തരംഗം
markov ਚੇਨ,മാർക്കോവ് ചെയിൻ
markov ਸਰੋਤ,മാർക്കോവ് ഉറവിടം
ਮਾਰਕ-ਅੱਪ ਭਾਸ਼ਾ,അടയാളപ്പെടുത്തൽ ഭാഷ
ਮਾਸਰ,മാസർ
ਮਾਸਰ,മാസർ
ਮਾਸਕ,മുഖംമൂടി
ਮਾਸਕ ਬਿੱਟ,മുഖംമൂടി ബിറ്റ്
ਮਾਸਕ ਪ੍ਰੋਗਰਾਮੇਬਲ ਡਿਵਾਈਸ,മാസ്ക് പ്രോഗ്രാമബിൾ ഉപകരണം
ਮਾਸਕ ਰਜਿਸਟਰ,മാസ്ക് രജിസ്റ്റർ
ਮਾਸਕ ਕੀਤਾ ROM,മുഖംമൂടി ധരിച്ച റോം
ਮਾਸਕਿੰਗ,മാസ്കിംഗ്
ਪੁੰਜ ਡਾਟਾ,ബഹുജന ഡാറ്റ
ਪੁੰਜ ਮੈਮੋਰੀ,മാസ് മെമ്മറി
ਵੱਡੇ ਪੱਧਰ &#39;ਤੇ ਸਮਾਨਾਂਤਰ,വൻതോതിൽ സമാന്തരമായി
ਮਾਸਟਰ,മാസ്റ്റർ
ਮਾਸਟਰ ਕਾਰਡ,മാസ്റ്റർ കാർഡ്
ਮਾਸਟਰ ਘੜੀ,മാസ്റ്റർ ക്ലോക്ക്
ਮਾਸਟਰ ਕੰਸੋਲ,മാസ്റ്റർ കൺസോൾ
ਮਾਸਟਰ ਡਾਟਾ,മാസ്റ്റർ ഡാറ്റ
ਮਾਸਟਰ ਚਿੱਤਰ,മാസ്റ്റർ ഡയഗ്രം
ਮਾਸਟਰ ਫਾਈਲ,മാസ്റ്റർ ഫയൽ
ਮਾਸਟਰ ਗਰੁੱਪ,മാസ്റ്റർ ഗ്രൂപ്പ്
ਮਾਸਟਰ ਕੁੰਜੀ,മാസ്റ്റർ കീ
ਮਾਸਟਰ ਲਾਇਬ੍ਰੇਰੀ ਟੇਪ,മാസ്റ്റർ ലൈബ്രറി ടേപ്പ്
ਮਾਸਟਰ ਪ੍ਰੋਸੈਸਰ,മാസ്റ്റർ പ്രൊസസർ
ਮਾਸਟਰ ਪ੍ਰੋਗਰਾਮ,മാസ്റ്റർ പ്രോഗ്രാം
ਮਾਸਟਰ ਸਟੇਸ਼ਨ,മാസ്റ്റർ സ്റ്റേഷൻ
ਮਾਸਟਰ ਟੇਪ,മാസ്റ്റർ ടേപ്പ്
ਮਾਸਟਰ ਟਰਮੀਨਲ,മാസ്റ്റർ ടെർമിനൽ
ਮਾਸਟਰ/ਗੁਲਾਮ ਜੰਤਰ,മാസ്റ്റർ/സ്ലേവ് ഉപകരണം
ਮਾਲਕ / ਗੁਲਾਮ ਸਿਸਟਮ,യജമാനൻ/അടിമ സംവിധാനം
ਮੈਚ,പൊരുത്തം
ਮੇਲ ਖਾਂਦਾ,പൊരുത്തപ്പെടുന്നു
ਗਣਿਤ ਪ੍ਰੋਗਰਾਮਿੰਗ,ഗണിത പ്രോഗ്രാമിംഗ്
ਗਣਿਤਿਕ ਸਿਮੂਲੇਸ਼ਨ,ഗണിത അനുകരണം
ਮੈਟਰਿਕਸ,മാട്രിക്സ്
ਮੈਟਰਿਕਸ ਪ੍ਰਿੰਟਰ,മാട്രിക്സ് പ്രിന്റർ
ਮੈਟਰਿਕਸ ਸਵਿੱਚ,മാട്രിക്സ് സ്വിച്ച്
ਮੈਟ੍ਰਿਕਸ ਸਾਰਣੀ,മാട്രിക്സ് പട്ടിക
ਮੈਕਸੀ ਕੰਪਿਊਟਰ,പരമാവധി കമ്പ്യൂട്ടർ
ਮੈਕਸੀਕੰਪਿਊਟਰ,മാക്സികമ്പ്യൂട്ടർ
ਅਧਿਕਤਮ ਤੱਤ,പരമാവധി ഘടകം
ਅਧਿਕਤਮ ਮਿਆਦ (ਮਿਆਰੀ ਜੋੜ ਮਿਆਦ),പരമാവധി (സാധാരണ തുക കാലാവധി)
ਮੈਕਸਵੈਲ ਡੈਮਨ,മാക്സ്വെൽ ഡെമൺ
ਮਤਲਬ,അർത്ഥം
ਮਤਲਬ ਮੁਰੰਮਤ ਦਾ ਸਮਾਂ,അറ്റകുറ്റപ്പണി സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്
ਅਸਫਲਤਾ ਦੇ ਵਿਚਕਾਰ ਦਾ ਮਤਲਬ ਸਮਾਂ (MTBF),പരാജയത്തിന് ഇടയിലുള്ള ശരാശരി സമയം (MTBF)
ਅਸਫਲਤਾ ਦੇ ਵਿਚਕਾਰ ਦਾ ਮਤਲਬ ਸਮਾਂ (MTBF),പരാജയത്തിന് ഇടയിലുള്ള ശരാശരി സമയം (MTBF)
ਅਸਫਲਤਾ ਦਾ ਸਮਾਂ,പരാജയത്തിന്റെ സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്
ਮੁਰੰਮਤ ਕਰਨ ਦਾ ਸਮਾਂ,നന്നാക്കാനുള്ള സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്
ਮੁਰੰਮਤ ਦਾ ਮਤਲਬ ਸਮਾਂ (MTTR),നന്നാക്കാനുള്ള ശരാശരി സമയം (MTTR)
ਮੱਧਮ ਸਕੇਲ ਏਕੀਕਰਣ (MSI),മീഡിയം സ്കെയിൽ ഇന്റഗ്രേഷൻ (എംഎസ്ഐ)
ਮੱਧਮ ਸਕੇਲ ਏਕੀਕਰਣ (MSI),മീഡിയം സ്കെയിൽ ഇന്റഗ്രേഷൻ (എംഎസ്ഐ)
ਮੱਧਮ ਮਿਆਦ ਸਟੋਰੇਜ਼ ਜੰਤਰ,ഇടത്തരം സംഭരണ ഉപകരണം
ਮੈਗਾਬਿਟ ਪ੍ਰਤੀ ਸਕਿੰਟ (MB Ps),മെഗാബിറ്റ് പെർ സെക്കൻഡ് (MB Ps)
ਸਦੱਸ ਵਸਤੂ,അംഗ വസ്തു
ਸਦੱਸ ਰਿਕਾਰਡ,അംഗ റെക്കോർഡ്
ਮੈਮੋਰੀ,മെമ്മറി
ਮੈਮੋਰੀ ਐਰੇ,മെമ്മറി അറേ
ਮੈਮੋਰੀ ਬੈਂਕ,മെമ്മറി ബാങ്ക്
ਮੈਮੋਰੀ ਬਫਰ ਰਜਿਸਟਰ,മെമ്മറി ബഫർ രജിസ്റ്റർ
ਮੈਮੋਰੀ ਬੱਸ,മെമ്മറി ബസ്
ਮੈਮੋਰੀ ਕਾਰਡ,മെമ്മറി കാര്ഡ്
ਮੈਮੋਰੀ ਸੈੱਲ,മെമ്മറി സെൽ
ਮੈਮੋਰੀ ਸੰਕੁਚਿਤ,മെമ്മറി കോംപാക്ഷൻ
ਮੈਮੋਰੀ ਕੋਰ,മെമ്മറി കോർ
ਮੈਮੋਰੀ ਚੱਕਰ,മെമ്മറി സൈക്കിൾ
ਮੈਮੋਰੀ ਡਾਟਾ ਰਜਿਸਟਰ,മെമ്മറി ഡാറ്റ രജിസ്റ്റർ
ਮੈਮੋਰੀ ਡੰਪ,മെമ്മറി ഡംപ്
ਮੈਮੋਰੀ ਐਕਸਚੇਂਜ,മെമ്മറി എക്സ്ചേഞ്ച്
ਮੈਮੋਰੀ ਲੜੀ,മെമ്മറി ശ്രേണി
ਮੈਮੋਰੀ ਹਦਾਇਤ,മെമ്മറി നിർദ്ദേശം
ਮੈਮੋਰੀ ਪ੍ਰਬੰਧਨ,മെമ്മറി മാനേജ്മെന്റ്
ਮੈਮੋਰੀ ਨਕਸ਼ਾ,മെമ്മറി മാപ്പ്
ਮੈਮੋਰੀ ਮੈਪਡ I/O,മെമ്മറി മാപ്പ് ചെയ്ത I/O
ਮੈਮੋਰੀ ਮਾਡਲ,മെമ്മറി മോഡൽ
ਮੈਮੋਰੀ ਮੋਡੀਊਲ,മെമ്മറി മൊഡ്യൂൾ
ਮੈਮੋਰੀ ਪੁਆਇੰਟਰ ਰਜਿਸਟਰ,മെമ്മറി പോയിന്റർ രജിസ്റ്റർ
ਯਾਦ ਸ਼ਕਤੀ,ഓർമ്മ ശക്തി
ਮੈਮੋਰੀ ਸੁਰੱਖਿਆ,മെമ്മറി സംരക്ഷണം
ਮੈਮੋਰੀ ਹਵਾਲਾ ਨਿਰਦੇਸ਼,മെമ്മറി റഫറൻസ് നിർദ്ദേശം
ਮੈਮੋਰੀ ਨਿਵਾਸੀ ਪ੍ਰੋਗਰਾਮ,മെമ്മറി റസിഡന്റ് പ്രോഗ്രാം
ਮੈਮੋਰੀ ਯੂਨਿਟ,മെമ്മറി യൂണിറ്റ്
ਮੀਨੂ,മെനു
ਮੇਨੂ ਪੱਟੀ,മെനു ബാർ
ਮੇਨੂ ਡਰਾਈਵ,മെനു ഡ്രൈവ്
ਮੇਨੂ ਚੋਣ,മെനു തിരഞ്ഞെടുക്കൽ
ਮੇਨੂ-ਸੰਚਾਲਿਤ ਪ੍ਰੋਗਰਾਮ,മെനു അടിസ്ഥാനമാക്കിയുള്ള പ്രോഗ്രാം
ਮਿਲਾਓ,ലയിപ്പിക്കുക
ਐਕਸਚੇਂਜ ਲੜੀ ਨੂੰ ਮਿਲਾਓ,എക്സ്ചേഞ്ച് സോർട്ട് ലയിപ്പിക്കുക
ਕ੍ਰਮਬੱਧ ਅਭੇਦ,ലയിപ്പിക്കുക
ਮਿਲਾਉਣਾ,ലയിപ്പിക്കുന്നു
ਜਾਲ ਨੈੱਟਵਰਕ,മെഷ് നെറ്റ്വർക്ക്
ਮੈਸੇਜਿੰਗ,സന്ദേശമയയ്‌ക്കൽ
ਸੁਨੇਹਾ,സന്ദേശം
ਸੁਨੇਹਾ ਪ੍ਰਮਾਣਿਕਤਾ,സന്ദേശ പ്രാമാണീകരണം
ਸੁਨੇਹਾ ਬਾਕਸ,സന്ദേശ ബോക്സ്
ਸੁਨੇਹਾ ਸਰਕਟ,സന്ദേശ സർക്യൂട്ട്
ਸੁਨੇਹਾ ਫਾਰਮੈਟ,സന്ദേശ ഫോർമാറ്റ്
ਸੁਨੇਹਾ ਸਿਰਲੇਖ,സന്ദേശ തലക്കെട്ട്
ਸੁਨੇਹਾ ਮੋਡ,സന്ദേശ മോഡ്
ਸੁਨੇਹਾ ਪਾਸ ਕਰਨਾ,സന്ദേശം കൈമാറുന്നു
ਸੁਨੇਹਾ ਪੋਲਿੰਗ,സന്ദേശ വോട്ടെടുപ്പ്
ਸੁਨੇਹਾ ਕਤਾਰ,സന്ദേശ ക്യൂ
ਸੁਨੇਹਾ ਸਵਿੱਚ,സന്ദേശ സ്വിച്ച്
ਸੁਨੇਹਾ ਟੈਕਸਟ,സന്ദേശ വാചകം
ਸੁਨੇਹਾ ਟ੍ਰਾਂਸਫਰ ਏਜੰਟ,സന്ദേശ കൈമാറ്റ ഏജന്റ്
ਮੈਟਾ ਅਸੈਂਬਲਰ,മെറ്റാ അസംബ്ലർ
ਮੈਟਾ ਕਲਾਸ,മെറ്റാ ക്ലാസ്
ਮੈਟਾ ਸੰਕਲਨ,മെറ്റാ സമാഹാരം
ਮੈਟਾ ਕੰਪਾਈਲਰ,മെറ്റാ കമ്പൈലർ
ਮੈਟਾ ਭਾਸ਼ਾ,മെറ്റാ ഭാഷ
ਮੈਟਾ ਨੈੱਟਵਰਕ,മെറ്റാ നെറ്റ്വർക്ക്
ਮੈਟਾ ਸਿਸਟਮ,മെറ്റാ സിസ്റ്റം
ਵਿਧੀ,രീതി
ਮੈਟਰੋਪੋਲੀਟਨ ਏਰੀਆ ਨੈੱਟਵਰਕ (MAN),മെട്രോപൊളിറ്റൻ ഏരിയ നെറ്റ്‌വർക്ക് (MAN)
ਮਾਈਕ੍ਰੋ,മൈക്രോ
ਮਾਈਕ੍ਰੋ ਕੋਡ,മൈക്രോ കോഡ്
ਮਾਈਕ੍ਰੋ ਕੰਪਿਊਟਰ,മൈക്രോ കമ്പ്യൂട്ടർ
ਮਾਈਕਰੋ ਕੰਟਰੋਲਰ,മൈക്രോ കൺട്രോളർ
ਮਾਈਕਰੋ ਚੱਕਰ,മൈക്രോ സൈക്കിൾ
ਮਾਈਕ੍ਰੋ ਇਲੈਕਟ੍ਰਾਨਿਕ ਮਕੈਨੀਕਲ ਸਿਸਟਮ (MEMS),മൈക്രോ ഇലക്ട്രോണിക് മെക്കാനിക്കൽ സിസ്റ്റം (MEMS)
ਮਾਈਕ੍ਰੋ ਇਲੈਕਟ੍ਰੋਨਿਕਸ,മൈക്രോ ഇലക്ട്രോണിക്സ്
ਮਾਈਕਰੋ ਮਾਈਨਿਅਅਥਾਰਾਈਜ਼ੇਸ਼ਨ,മൈക്രോ മിനി ഓതറൈസേഷൻ
ਮਾਈਕ੍ਰੋ ਆਰਡਰ,മൈക്രോ ഓർഡർ
ਮਾਈਕ੍ਰੋ/ਮੇਨਫ੍ਰੇਮ ਲਿੰਕ,മൈക്രോ/മെയിൻഫ്രെയിം ലിങ്ക്
ਮਾਈਕ੍ਰੋਚਿੱਪ,മൈക്രോചിപ്പ്
