Malayalam,Odiya
ലീനിയർ പ്രോഗ്രാമിംഗ് അൽഗോരിതം,ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ ଆଲଗୋରିଦମ |
ലീനിയർ പ്രോഗ്രാമിംഗ് പ്രശ്നം,ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ ସମସ୍ୟା |
ലീനിയർ റിഗ്രഷൻ,ର line ଖିକ ରିଗ୍ରେସନ୍ |
ലീനിയർ റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്,ର line ଖିକ ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
രേഖീയ ബന്ധം,ର line ଖ୍ୟ ସମ୍ପର୍କ |
ലീനിയർ സ്പേസ് (=വെക്റ്റർ സ്പേസ്),ର line ଖ୍ୟ ସ୍ଥାନ (= ଭେକ୍ଟର ସ୍ପେସ୍)
രേഖീയ ഉപസ്ഥലം,ର line ଖ୍ୟ ସବ୍ ସ୍ପେସ୍ |
രേഖീയ പരിവർത്തനം,ର line ଖିକ ରୂପାନ୍ତର |
രേഖീയ പ്രവണത,ର line ଖ୍ୟ ଧାରା |
രേഖീയ നിഷ്പക്ഷമായ എസ്റ്റിമേറ്റ്,ର line ଖ୍ୟ ନିରପେକ୍ଷ ଆକଳନ |
രേഖീയ പ്രവേഗം,ର line ଖ୍ୟ ବେଗ |
ലൈൻ ഇന്റഗ്രൽ,ରେଖା ଅବିଚ୍ଛେଦ୍ୟ
കവലയുടെ വരി,ଛକ ରେଖା
റിഗ്രഷൻ ലൈൻ,ରେଗ୍ରେସନ୍ ରେଖା |
പ്രാദേശികവൽക്കരിച്ച വെക്റ്റർ,ଲୋକାଲ୍ ଭେକ୍ଟର୍ |
പ്രാദേശിക ഒപ്റ്റിമൽ,ସ୍ଥାନୀୟ ସର୍ବୋତ୍କୃଷ୍ଟ |
സ്ഥലം,ଲୋକସ୍
ലോഗ്,ଲଗ୍
ലോഗരിഥമിക്,ଲୋଗାରିଥମିକ୍ |
ലോഗരിഥമിക് കൃത്യത,ଲୋଗାରିଥମିକ୍ ସଠିକତା |
ലോഗരിഥമിക് കണക്കുകൂട്ടൽ,ଲୋଗାରିଥମିକ୍ ଗଣନା |
ലോഗരിഥമിക് വക്രം,ଲୋଗାରିଥମିକ୍ ବକ୍ର
ലോഗരിഥമിക് ഡെറിവേറ്റീവ്,ଲୋଗାରିଥମିକ୍ ଡେରିଭେଟିଭ୍ |
ലോഗരിഥമിക് വ്യത്യാസം,ଲୋଗାରିଥମିକ୍ ଭିନ୍ନତା |
ലോഗരിഥമിക് ഫംഗ്ഷൻ,ଲୋଗାରିଥମିକ୍ କାର୍ଯ୍ୟ
ലോഗരിഥമിക് ശരാശരി (=ജ്യാമിതീയ ശരാശരി),ଲୋଗାରିଥମିକ୍ ଅର୍ଥ (= ଜ୍ୟାମିତିକ ଅର୍ଥ)
ലോഗരിഥമിക് സാധാരണ വിതരണം,ଲୋଗାରିଥମିକ୍ ସାଧାରଣ ବଣ୍ଟନ |
ലോഗരിഥമിക് ബന്ധം,ଲୋଗାରିଥମିକ୍ ସମ୍ପର୍କ |
ലോഗരിഥമിക് സ്കെയിൽ,ଲୋଗାରିଥମିକ୍ ସ୍କେଲ୍ |
ലോഗരിഥമിക് സീരീസ്,ଲୋଗାରିଥମିକ୍ ସିରିଜ୍ |
ലോഗരിഥമിക് സർപ്പിളം (സമകോണ സർപ്പിളം),ଲୋଗାରିଥମିକ୍ ସ୍ପିରାଲ୍ (ସମାନ୍ତରାଳ ସ୍ପିରାଲ୍)
ലോഗരിഥമിക് പട്ടിക (=ലോഗ് ടേബിൾ),ଲୋଗାରିଥମିକ୍ ଟେବୁଲ୍ (= ଲଗ୍ ଟେବୁଲ୍)
ലോഗരിതം (ലോഗ്),logarithm (ଲଗ)
യുക്തി,ତର୍କ
യുക്തിപരമായി തുല്യം,ଯୁକ୍ତିଯୁକ୍ତ ଭାବରେ ସମାନ |
ലോജിസ്റ്റിക് കർവ്,ଲଜିଷ୍ଟିକ୍ ବକ୍ର
ലോഗ്നോർമൽ ഡിസ്ട്രിബ്യൂഷൻ,ସାଧାରଣ ବଣ୍ଟନ |
രേഖാംശം,ଦ୍ରାଘିମା
ലൂപ്പ്,ଲୁପ୍
ലോട്ടറി,ଲଟେରୀ
താഴ്ന്ന ബാർ,ନିମ୍ନ ଦଣ୍ଡିକା |
താഴ്ന്ന പരിധി,ନିମ୍ନ ବନ୍ଧା |
ലോവർ റീമാൻ ഇന്റഗ്രൽ,ନିମ୍ନ ରିମାନ୍ ଇଣ୍ଟିଗ୍ରାଲ୍ |
കുറഞ്ഞ തുക,କମ୍ ରାଶି
താഴ്ന്ന ത്രികോണ മാട്രിക്സ്,ନିମ୍ନ ତ୍ରିକୋଣୀୟ ମ୍ୟାଟ୍ରିକ୍ସ |
മക്ലൗറിൻ വിപുലീകരണം,ମାକଲାଉରିନଙ୍କ ବିସ୍ତାର |
മാന്ത്രിക സംഖ്യ,ଯାଦୁ ସଂଖ୍ୟା
മാന്ത്രിക ചതുരം,ମ୍ୟାଜିକ୍ ବର୍ଗ
മാഗ്നിറ്റ്യൂഡ് പരിധി (=കാന്തിമാനം പരിമിതപ്പെടുത്തുന്നു),ତୀବ୍ରତା ସୀମା (= ସୀମିତତା ସୀମିତ)
മെയിൽ അയച്ച ചോദ്യാവലി,ମେଲ କରାଯାଇଥିବା ପ୍ରଶ୍ନପତ୍ର |
മെയിൽ സർവേ,ମେଲ୍ ସର୍ଭେ |
മേജറന്റ് (മുകളിലെ പരിധി),ମହାନ୍ (ଉପର ସୀମା)
പ്രധാന ആർക്ക്,ପ୍ରମୁଖ ଆର୍କ
മേജറൈസ്ഡ് സെറ്റ്,ପ୍ରମୁଖ ସେଟ୍ |
നിരവധി മൂല്യവത്തായ പ്രവർത്തനം,ଅନେକ ମୂଲ୍ୟବାନ କାର୍ଯ୍ୟ |
ഭൂപടം,ମାନଚିତ୍ର
സെറ്റിലേക്ക് മാപ്പ്,ସେଟ୍ ରେ ମାନଚିତ୍ର
ഒരു സെറ്റിന്റെ മാപ്പിംഗ്,ଏକ ସେଟ୍ ର ମ୍ୟାପିଙ୍ଗ୍ |
നാമമാത്ര സംഭാവ്യത,ସାଂଘାତିକ ସମ୍ଭାବନା |
ഗണിത വിശകലനം,ଗାଣିତିକ ବିଶ୍ଳେଷଣ |
ഗണിത വാദം,ଗାଣିତିକ ଯୁକ୍ତି
ഗണിതശാസ്ത്ര കേന്ദ്രം,ଗାଣିତିକ କେନ୍ଦ୍ର
ഗണിതശാസ്ത്ര സങ്കീർണ്ണത,ଗାଣିତିକ ଜଟିଳତା |
ഗണിതശാസ്ത്ര സാമ്പത്തികശാസ്ത്രം,ଗାଣିତିକ ଅର୍ଥନୀତି
ഗണിതശാസ്ത്ര പ്രതീക്ഷ,ଗାଣିତିକ ଆଶା
ഗണിത രൂപം,ଗାଣିତିକ ରୂପ |
ഗണിതശാസ്ത്ര രൂപീകരണം,ଗାଣିତିକ ସୂତ୍ର
ഗണിതശാസ്ത്ര ഐഡന്റിറ്റി,ଗାଣିତିକ ପରିଚୟ
ഗണിതശാസ്ത്ര യുക്തി,ଗାଣିତିକ ତର୍କ
ഗണിത മാതൃക,ଗାଣିତିକ ମଡେଲ୍ |
ഗണിതശാസ്ത്ര ആശയം,ଗାଣିତିକ ଧାରଣା
മാട്രിക്സ് ഡിഗണലൈസേഷൻ,ମ୍ୟାଟ୍ରିକ୍ସ ଡିଜିନାଲାଇଜେସନ୍ |
മാട്രിക്സ് വിപരീതം,ମ୍ୟାଟ୍ରିକ୍ସ ଓଲଟା |
മാട്രിക്സ് വിപരീതം,ମ୍ୟାଟ୍ରିକ୍ସ ଓଲଟା |
മാട്രിക്സ് ആവർത്തന രീതി,ମ୍ୟାଟ୍ରିକ୍ସ ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |
മാട്രിക്സ് രീതി,ମ୍ୟାଟ୍ରିକ୍ସ ପଦ୍ଧତି |
മാട്രിക്സ് ഗുണനം,ମ୍ୟାଟ୍ରିକ୍ସ ଗୁଣନ |
സ്ഥിരാങ്കങ്ങളുടെ മാട്രിക്സ്,ସ୍ଥିର ମାଟ୍ରିକ୍ସ |
ഫലപ്രാപ്തിയുടെ മാട്രിക്സ്,ଫଳପ୍ରଦତାର ମ୍ୟାଟ୍ରିକ୍ସ |
മാട്രിക്സ് ഓപ്പറേറ്റർ,ମ୍ୟାଟ୍ରିକ୍ସ ଅପରେଟର୍ |
മാട്രിക്സ് ബഹുപദം,ମ୍ୟାଟ୍ରିକ୍ସ ବହୁଭୂତ |
മാട്രിക്സ് പ്രിന്റിംഗ്,ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟିଙ୍ଗ୍ |
മാട്രിക്സ് ഉൽപ്പന്നം,ମ୍ୟାଟ୍ରିକ୍ସ ଉତ୍ପାଦ |
പരമാവധി,ସର୍ବାଧିକ
പരമാവധി,ସର୍ବାଧିକ
പരമാവധി കേവല മൂല്യം,ସର୍ବାଧିକ ସଂପୂର୍ଣ୍ଣ ମୂଲ୍ୟ |
പരമാവധി എഫ്-അനുപാതം,ସର୍ବାଧିକ F- ଅନୁପାତ |
പരമാവധി സാധ്യത,ସର୍ବାଧିକ ସମ୍ଭାବନା |
പരമാവധി,maxmin
പരമാവധി മാനദണ്ഡം,maxmin criterian
ഒരു ഫംഗ്‌ഷന്റെ പരമാവധി,ଏକ ଫଙ୍କସନ୍ ର ସର୍ବାଧିକ
മാക്സ്വെൽ-ബോൾട്ട്സ്മാൻ സ്ഥിതിവിവരക്കണക്കുകൾ,ମ୍ୟାକ୍ସୱେଲ-ବୋଲ୍ଟଜମ୍ୟାନ୍ ପରିସଂଖ୍ୟାନ |
അർത്ഥം വ്യതിയാനം,ଅର୍ଥ ବିଚ୍ୟୁତି |
അർത്ഥം ചതുരാകൃതിയിലുള്ള വ്യതിയാനം,ବର୍ଗର ବିଚ୍ୟୁତି |
സമചതുര പിശക് അർത്ഥമാക്കുന്നു,ବର୍ଗ ତ୍ରୁଟି |
ശരാശരി മൂല്യം,ଅର୍ଥ ମୂଲ୍ୟ
ശരാശരി മൂല്യ സിദ്ധാന്തം,ଅର୍ଥ ମୂଲ୍ୟ ଥିଓରେମ୍ |
കുർട്ടോസിസിന്റെ അളവ്,କୁର୍ତ୍ତୋସିସ୍ ମାପ |
ഇടത്തരം,ମଧ୍ୟମ
മീഡിയൻ സെന്റർ,ମଧ୍ୟମ କେନ୍ଦ୍ର |
mesokurtic വക്രം,ମେସୋକର୍ଟିକ୍ ବକ୍ର
mesokurtosis,ମେସୋକର୍ଟୋସିସ୍ |
സന്ദേശം,ବାର୍ତ୍ତା |
രീതി,ପଦ୍ଧତି
ഉന്മൂലനം രീതി,ବିଲୋପ ପ୍ରଣାଳୀ |
വിപരീത രീതി,ବିପରୀତ ପଦ୍ଧତି |
ആവർത്തന രീതി,ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |
ഏറ്റവും കുറഞ്ഞ ചതുരങ്ങളുടെ രീതി,ସର୍ବନିମ୍ନ ବର୍ଗର ପଦ୍ଧତି |
നിമിഷങ്ങളുടെ രീതി,ମୁହୂର୍ତ୍ତର ପଦ୍ଧତି |
സമാന ത്രികോണങ്ങളുടെ രീതി,ସମାନ ତ୍ରିରଙ୍ଗାର ପଦ୍ଧତି |
കുത്തനെയുള്ള ഇറക്കത്തിന്റെ രീതി,ଶିଖର ଅବତରଣର ପଦ୍ଧତି |
സംഗ്രഹത്തിന്റെ രീതി,ସମୀକରଣର ପଦ୍ଧତି |
നിർണ്ണയിക്കാത്ത ഗുണകത്തിന്റെ രീതി,ନିର୍ଦ୍ଦିଷ୍ଟ କୋଏଫିସିଣ୍ଟେଣ୍ଟର ପଦ୍ଧତି |
മെട്രിക് സ്പേസ്,ମେଟ୍ରିକ୍ ସ୍ପେସ୍ |
മെട്രിക് സിസ്റ്റം,ମେଟ୍ରିକ୍ ସିଷ୍ଟମ୍ |
മെട്രിക് യൂണിറ്റ്,ମେଟ୍ରିକ୍ ୟୁନିଟ୍ |
സൂക്ഷ്മ സിദ്ധാന്തം,ମାଇକ୍ରୋ ସିଦ୍ଧାନ୍ତ |
മധ്യഭാഗം,ମ middle ି
മധ്യകാലഘട്ടം,ମଧ୍ୟମ ଅବଧି
മധ്യ പോയിന്റ്,ମଧ୍ୟମ ବିନ୍ଦୁ |
മിഡ് പോയിന്റ് ഫോർമുല,ମଧ୍ୟମ ବିନ୍ଦୁ ସୂତ୍ର |
കുറഞ്ഞ ബഹുപദം,ସର୍ବନିମ୍ନ ବହୁଭୂତ |
മിനിമാക്സ് തത്വം,ମିନିମାକ୍ସ ନୀତି |
ഏറ്റവും കുറഞ്ഞത്,ସର୍ବନିମ୍ନ
മിനിമം പോയിന്റ് (വക്രത്തിന്റെ),ସର୍ବନିମ୍ନ ବିନ୍ଦୁ (ବକ୍ରର)
ഏറ്റവും കുറഞ്ഞ ബഹുപദം,ସର୍ବନିମ୍ନ ବହୁଭୂତ |
ഒരു ഫംഗ്‌ഷന്റെ മിനിറ്റ്,ଏକ ଫଙ୍କସନ୍ ର ମିନିଟ୍
മൈനർ ആർക്ക്,ଛୋଟ ଆର୍କ
ചെറിയ അക്ഷം,ଛୋଟ ଅକ୍ଷ
മൈനറൈസ്ഡ് ഉപവിഭാഗം,ଛୋଟ ଉପସେଟ |
മൈനസ്,ମାଇନସ୍
മൈനസ് ചിഹ്നം,ମାଇନସ୍ ଚିହ୍ନ
മിക്സഡ് ഫ്രാക്ഷൻ,ମିଶ୍ରିତ ଭଗ୍ନାଂଶ |
സമ്മിശ്ര തന്ത്രം,ମିଶ୍ରିତ ରଣନୀତି |
മോഡ്,ମୋଡ୍
മോഡുലസ്,ମଡ୍ୟୁଲସ୍
ഒരു സങ്കീർണ്ണ സംഖ്യയുടെ മോഡുലസ്,ଏକ ଜଟିଳ ସଂଖ୍ୟାର ମଡ୍ୟୁଲସ୍ |
നിമിഷം,ମୁହୂର୍ତ୍ତ
നിമിഷം സൃഷ്ടിക്കുന്ന പ്രവർത്തനം,ମୁହୂର୍ତ୍ତ ସୃଷ୍ଟି କାର୍ଯ୍ୟ
ഒരു ശക്തിയുടെ നിമിഷം,ଏକ ବଳର ମୁହୂର୍ତ୍ତ |
ആവൃത്തി വിതരണത്തിന്റെ നിമിഷം,ବାରମ୍ବାର ବଣ୍ଟନର ମୁହୂର୍ତ୍ତ |
ജഡത്വത്തിന്റെ നിമിഷം,ନିଷ୍କ୍ରିୟତାର ମୁହୂର୍ତ୍ତ |
വേഗതയുടെ നിമിഷം,ଗତିର ମୁହୂର୍ତ୍ତ
ആക്കം,ଗତି
ഏകപക്ഷീയമായ,ମୋନୋମିଆଲ୍ |
ഏകരൂപം,ମନୋମୋର୍ଫିକ୍ |
മോണോമോർഫിസം,ମନୋମୋର୍ଫିଜିମ୍ |
ഏകതാനം,ମୋନୋଟୋନ |
ഏകതാനം വർദ്ധിപ്പിക്കുന്ന ക്രമം,ମୋନୋଟୋନ ବୃଦ୍ଧି କ୍ରମ |
ഏകതാനമായി,ଏକକ ଭାବରେ |
ഏകതാനമായി വർദ്ധിക്കുന്ന വല,ଏକକ ଭାବରେ ବ net ୁଥିବା ଜାଲ୍ |
ഏകതാനമായി വർദ്ധിക്കുന്ന ക്രമം,ଏକକ ଭାବରେ ବ increasing ୁଥିବା କ୍ରମ |
ഏകതാനമായ പ്രവർത്തനം,ମୋନୋଟୋନିକ୍ କାର୍ଯ୍ୟ
മോണ്ടെ കാർലോ കണക്കുകൂട്ടൽ,ମୋଣ୍ଟେ କାର୍ଲୋ ଗଣନା |
മോണ്ടെ കാർലോ രീതി,ମୋଣ୍ଟେ କାର୍ଲୋ ପଦ୍ଧତି |
മോറ (കളി),ମୋରା (ଖେଳ)
മരണനിരക്ക് സ്ഥിതിവിവരക്കണക്കുകൾ,ମୃତ୍ୟୁ ପରିସଂଖ୍ୟାନ
ഏറ്റവും സാധ്യതയുള്ളത്,ସର୍ବାଧିକ ସମ୍ଭାବ୍ୟ |
ചലനം,ଗତି
മാറുന്ന ശരാശരി,ହାରାହାରି ଗତିଶୀଳ |
എം-സ്പെയ്സ്,M- ସ୍ପେସ୍ |
ഇന്റഗ്രലിനുള്ള എം-ടെസ്റ്റ്,ଇଣ୍ଟିଗ୍ରାଲ୍ ପାଇଁ M- ପରୀକ୍ଷା |
ബഹുവിധ തീരുമാന പ്രശ്നം,ବହୁମୁଖୀ ସମସ୍ୟା |
ബഹുമുഖ സാധാരണ വിതരണം,ବହୁମୁଖୀ ସାଧାରଣ ବଣ୍ଟନ |
മൾട്ടിഡൈമൻഷണൽ റാൻഡം വേരിയബിൾ,ବହୁମୁଖୀ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |
മൾട്ടി-ഇൻഡക്സ് ഗതാഗത പ്രശ്നം,ମଲ୍ଟି ଇଣ୍ଡେକ୍ସ ପରିବହନ ସମସ୍ୟା |
ബഹുപദം,ବହୁମୁଖୀ
ബഹുപദ വിതരണം,ବହୁମୁଖୀ ବଣ୍ଟନ |
ഒന്നിലധികം,ଏକାଧିକ
മൾട്ടിപ്പിൾ ചോയ്സ് പ്രശ്നം,ଏକାଧିକ ପସନ୍ଦ ସମସ୍ୟା |
ഒന്നിലധികം ബന്ധിപ്പിച്ച ഡൊമെയ്‌ൻ,ଏକାଧିକ ସଂଯୁକ୍ତ ଡୋମେନ୍ |
ഒന്നിലധികം പരസ്പരബന്ധം,ଏକାଧିକ ସମ୍ପର୍କ
ഒന്നിലധികം ആവൃത്തി പട്ടിക,ଏକାଧିକ ଫ୍ରିକ୍ୱେନ୍ସି ଟେବୁଲ୍ |
ഒന്നിലധികം ഇന്റഗ്രൽ,ଏକାଧିକ ଅବିଚ୍ଛେଦ୍ୟ |
ഒന്നിലധികം സംയോജനം,ଏକାଧିକ ଏକୀକରଣ
ഒന്നിലധികം റിഗ്രഷൻ,ଏକାଧିକ ରିଗ୍ରେସନ୍ |
ഒന്നിലധികം റിഗ്രഷൻ വിശകലനം,ଏକାଧିକ ରିଗ୍ରେସନ୍ ଆନାଲିସିସ୍ |
മൾട്ടിപ്പിൾ റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്,ଏକାଧିକ ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
ഒന്നിലധികം റിഗ്രഷൻ സമവാക്യം,ଏକାଧିକ ରିଗ୍ରେସନ୍ ସମୀକରଣ |
ഒന്നിലധികം റൂട്ട്,ଏକାଧିକ ମୂଳ
ഗുണനം,ଗୁଣନ
നിരകൾ കൊണ്ട് ഗുണനം (നിർണ്ണയത്തിന്റെ),ସ୍ତମ୍ଭ ଦ୍ୱାରା ଗୁଣନ (ନିର୍ଣ୍ଣୟକାରୀ)
വരികൾ കൊണ്ട് ഗുണനം (നിർണ്ണയത്തിന്റെ),ଧାଡି ଦ୍ୱାରା ଗୁଣନ (ନିର୍ଣ୍ଣୟକାରୀ)
ഗുണന ഘടകം,ଗୁଣନ କାରକ |
ഗുണിത പ്രവർത്തനം,ଗୁଣାତ୍ମକ କାର୍ଯ୍ୟ
ഗുണനഗ്രൂപ്പ്,ବହୁଗୁଣ ଗୋଷ୍ଠୀ |
ഗുണിത വിപരീതം,ବହୁଗୁଣ ଓଲଟା |
ബഹുസ്വരത,ବହୁଗୁଣ
വേരുകളുടെ ബഹുസ്വരത,ମୂଳର ବହୁଗୁଣ |
പൂജ്യത്തിന്റെ ഗുണിതം,ଶୂନ୍ୟର ଗୁଣ
ഗുണനം,ଗୁଣକ
ഗുണിക്കുക,ଗୁଣ କର
ബഹുവിധ വിതരണം,ମଲ୍ଟିଭାରିଏଟ୍ ବଣ୍ଟନ |
ബഹുവിധ സാധാരണ വിതരണം,ମଲ୍ଟିଭାରିଏଟ୍ ସାଧାରଣ ବଣ୍ଟନ |
ബഹുവിധ ജനസംഖ്യ,ବହୁବିଧ ଜନସଂଖ୍ୟା |
പരസ്പരമുള്ള,ପାରସ୍ପରିକ
നബ്ല,ନାବଲା |
നേപ്പിയേറിയൻ,ନାପିରିଆନ୍ |
നേപ്പീരിയൻ ലോഗരിതം,ନାପିରିଆନ୍ ଲୋଗାରିଦମ୍ |
സ്വാഭാവിക ലോഗരിതം,ପ୍ରାକୃତିକ ଲୋଗାରିଦମ୍ |
സ്വാഭാവിക സംഖ്യ,ପ୍ରାକୃତିକ ସଂଖ୍ୟା |
നോട്ടിക്കൽ മൈൽ,ନାଟିକାଲ୍ ମାଇଲ୍ |
എൻ-ഡൈമൻഷണൽ,n- ଡାଇମେନ୍ସନାଲ୍ |
n-ഡൈമൻഷണൽ വെക്റ്റർ സ്പേസ്,n- ଡାଇମେନ୍ସନାଲ୍ ଭେକ୍ଟର୍ ସ୍ପେସ୍ |
ആവശ്യമായതും മതിയായതുമായ അവസ്ഥ,ଆବଶ୍ୟକ ଏବଂ ପର୍ଯ୍ୟାପ୍ତ ଅବସ୍ଥା |
ആവശ്യമായ അവസ്ഥ,ଆବଶ୍ୟକ ସର୍ତ୍ତ
നിഷേധം,ଅବନତି
നെഗറ്റീവ്,ନକାରାତ୍ମକ
നെഗറ്റീവ് വക്രത,ନକାରାତ୍ମକ ବକ୍ରତା |
നെഗറ്റീവ് നിശ്ചിത രൂപം,ନକାରାତ୍ମକ ନିର୍ଦ୍ଦିଷ୍ଟ ଫର୍ମ |
നെഗറ്റീവ് നിശ്ചിത മാട്രിക്സ്,ନକାରାତ୍ମକ ନିର୍ଦ୍ଦିଷ୍ଟ ମ୍ୟାଟ୍ରିକ୍ସ |
നെഗറ്റീവ് സെമി-നിശ്ചിത രൂപം,ନକାରାତ୍ମକ ଅର୍ଦ୍ଧ-ନିର୍ଦ୍ଦିଷ୍ଟ ଫର୍ମ |
അയൽപ്പക്കം,ପଡୋଶୀ
നെസ്റ്റഡ് സാമ്പിൾ,ନଷ୍ଟ ହୋଇଥିବା ନମୁନା ସଂଗ୍ରହ |
മൊത്തം പുനരുൽപാദന നിരക്ക്,ନିଟ୍ ପ୍ରଜନନ ହାର |
ന്യൂട്ടോണിയൻ മെക്കാനിക്സ്,ନ୍ୟୁଟୋନିୟନ୍ ମେକାନିକ୍ସ |
ന്യൂട്ടന്റെ വിഭജിച്ച വ്യത്യാസ ഫോർമുല,ନ୍ୟୁଟନ୍ ର ବିଭାଜିତ ପାର୍ଥକ୍ୟ ସୂତ୍ର |
ന്യൂട്ടന്റെ ചലന നിയമങ്ങൾ,ନ୍ୟୁଟନ୍ ଗତିର ନିୟମ |
നെയ്മാൻ അലോക്കേഷൻ,ନେମାନ୍ ଆବଣ୍ଟନ |
നെയ്മാൻ പിയേഴ്സൺ സിദ്ധാന്തം,ନେମାନ୍ ପିଆରସନ୍ ସିଦ୍ଧାନ୍ତ |
നിഷ്ക്രിയ മൂലകം,ନିଲପୋଟେଣ୍ଟ୍ ଉପାଦାନ |
nilpotent മാട്രിക്സ്,ନିଲପୋଟେଣ୍ଟ ମ୍ୟାଟ୍ରିକ୍ସ |
നോഡ്,ନୋଡ୍
നോൺ-അബെലിയൻ ഗ്രൂപ്പ്,ଅଣ-ଆବେଲିଆନ୍ ଗୋଷ୍ଠୀ |
കേവലമല്ലാത്ത സംയോജനം,ଅଣ-ସଂପୂର୍ଣ୍ଣ ସମ୍ମିଶ୍ରଣ |
ബീജഗണിതമല്ലാത്തത്,ଅଣ-ବୀଜ ବର୍ଣ୍ଣିତ |
ജീർണ്ണതയില്ലാത്ത,ଅଣ-ଅବକ୍ଷୟ |
ജീർണിക്കാത്ത അടിസ്ഥാന പ്രായോഗിക പരിഹാരം,ଅଣ-ଖରାପ ମ basic ଳିକ ସମ୍ଭାବ୍ୟ ସମାଧାନ |
ഇടതൂർന്നതല്ല,ଅଣ-ଘନ |
സാന്ദ്രമല്ലാത്ത സെറ്റ്,ଅଣ-ଘନ ସେଟ୍ |
പോയിന്റുകളുടെ എണ്ണമറ്റ അനന്തത,ବିନ୍ଦୁଗୁଡ଼ିକର ଅସଂଖ୍ୟ ଅସୀମତା |
എണ്ണമറ്റ സെറ്റ്,ଅଣ-ଗଣନାଯୋଗ୍ୟ ସେଟ୍ |
വ്യത്യസ്തമല്ലാത്ത,ଅଣ-ଭିନ୍ନକ୍ଷମ |
ശൂന്യമല്ലാത്ത ഉപവിഭാഗം,ଖାଲି ଖାଲି ଉପସେଟ |
നോൺ-യൂക്ലിഡിയൻ ജ്യാമിതി,ଅଣ-ଇଉକ୍ଲିଡିଆନ୍ ଜ୍ୟାମିତି |
ഏകതാനമല്ലാത്ത,ଅଣ-ସମଲିଙ୍ଗୀ |
വിഭജിക്കുന്നതല്ല,ବିଚ୍ଛେଦ ନୁହେଁ |
നോൺ-ലീനിയർ ബീജഗണിത സമവാക്യം,ଅଣ-ର ar ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣିତ ସମୀକରଣ |
നോൺ-ലീനിയർ ഡിഫറൻഷ്യൽ സമവാക്യം,ଅଣ-ର ar ଖ୍ୟ ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |
നോൺ-ലീനിയർ സമവാക്യം,ଅଣ-ର ar ଖିକ ସମୀକରଣ |
നോൺ-ലീനിയർ പ്രോഗ്രാമിംഗ്,ଅଣ-ର ar ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |
നോൺ-ലീനിയർ റിഗ്രഷൻ,ଅଣ-ରେଖା ରିଗ୍ରେସନ୍ |
നോൺ-ലീനിയർ ബന്ധം,ଅଣ-ର ar ଖିକ ସମ୍ପର୍କ |
നോൺ-നെഗറ്റീവ് പൂർണ്ണസംഖ്യ,ଅଣ-ନେଗେଟିଭ୍ ଇଣ୍ଟିଜର୍
നോൺ-നെഗറ്റീവ് വേരിയബിൾ,ଅଣ-ନେଗେଟିଭ୍ ଭେରିଏବଲ୍ |
നോൺ-പാരാമെട്രിക് ടെസ്റ്റ്,ଅଣ-ପାରାମେଟ୍ରିକ୍ ପରୀକ୍ଷା |
സാധ്യതയില്ലാത്ത സമീപനം,ଅଣ-ସମ୍ଭାବ୍ୟ ଆଭିମୁଖ୍ୟ |
ഏകമല്ലാത്ത മാട്രിക്സ്,ଅଣ-ଏକକ ମ୍ୟାଟ୍ରିକ୍ସ |
നോൺ-സിമെട്രിക് മാട്രിക്സ്,ଅଣ-ସମୃଦ୍ଧ ମ୍ୟାଟ୍ରିକ୍ସ |
നിസ്സാരമല്ലാത്തത്,ଅଣ-ତୁଚ୍ଛ
നോൺ-വാനിഷിംഗ് ഡിറ്റർമിനന്റ്,ଅଦୃଶ୍ୟ ନିର୍ଣ୍ଣୟକାରୀ |
അസാധുവാണ്,ଶୂନ୍ୟ ନୁହେଁ |
അസാധുവായ ഉപവിഭാഗം,ଶୂନ୍ୟ ନୁହେଁ |
നോൺ-സീറോ ഡിറ്റർമിനന്റ്,ଶୂନ୍ୟ ନଥିବା ନିର୍ଣ୍ଣୟକାରୀ |
NOR ഗേറ്റ്,NOR ଗେଟ୍ |
സാധാരണ,ସାଧାରଣ
സാധാരണ ത്വരണം,ସାଧାରଣ ତ୍ୱରଣ |
സാധാരണ കോൺ,ସାଧାରଣ କୋଣ
സാധാരണ വക്രം,ସାଧାରଣ ବକ୍ର
സാധാരണ സാന്ദ്രത പ്രവർത്തനം,ସାଧାରଣ ଘନତା କାର୍ଯ୍ୟ
സാധാരണ വിതരണം,ସାଧାରଣ ବଣ୍ଟନ |
സാധാരണ വിതരണ പ്രവർത്തനം,ସାଧାରଣ ବଣ୍ଟନ କାର୍ଯ୍ୟ
