Marathi,English
मास्टर स्टेशन,master station
मास्टर टेप,master tape
मास्टर टर्मिनल,master terminal
मास्टर/स्लेव्ह डिव्हाइस,master/slave device
मास्टर / गुलाम प्रणाली,master/slave system
जुळवा,Match
जुळणारे,Matching
गणितीय प्रोग्रामिंग,mathematical programming
गणितीय अनुकरण,mathematical simulation
मॅट्रिक्स,Matrix
मॅट्रिक्स प्रिंटर,matrix printer
मॅट्रिक्स स्विच,matrix switch
मॅट्रिक्स सारणी,matrix table
मॅक्सी संगणक,maxi computer
कमाल संगणक,Maxicomputer
जास्तीत जास्त घटक,maximal element
कमाल मुदत (मानक बेरीज टर्म),maxterm (standard sum term)
मॅक्सवेल डिमन,maxwell daemon
मीन,Mean
म्हणजे दुरुस्तीची वेळ,mean repair time
अयशस्वी दरम्यानचा वेळ (MTBF),mean time between failure (MTBF)
अयशस्वी दरम्यानचा वेळ (MTBF),mean time between failure (MTBF)
म्हणजे अपयशाची वेळ,mean time to failure
दुरुस्तीसाठी वेळ,mean time to repair
दुरुस्तीची वेळ (MTTR),mean time to repair (MTTR)
मध्यम प्रमाणात एकत्रीकरण (MSI),medium scale integration (MSI)
मध्यम प्रमाणात एकत्रीकरण (MSI),medium scale integration (MSI)
मध्यम मुदतीचे स्टोरेज डिव्हाइस,medium term storage device
मेगाबिट प्रति सेकंद (MB Ps),megabit per second (MB Ps)
सदस्य ऑब्जेक्ट,member object
सदस्य रेकॉर्ड,member record
स्मृती,Memory
मेमरी अॅरे,memory array
मेमरी बँक,memory bank
मेमरी बफर रजिस्टर,memory buffer register
मेमरी बस,memory bus
मेमरी कार्ड,memory card
मेमरी सेल,memory cell
मेमरी कॉम्पॅक्शन,memory compaction
मेमरी कोर,memory core
स्मृती चक्र,memory cycle
मेमरी डेटा रजिस्टर,memory data register
मेमरी डंप,memory dump
मेमरी एक्सचेंज,memory exchange
मेमरी पदानुक्रम,memory hierarchy
मेमरी सूचना,memory instruction
मेमरी व्यवस्थापन,memory management
मेमरी नकाशा,memory map
मेमरी मॅप केलेले I/O,memory mapped I/O
मेमरी मॉडेल,memory model
मेमरी मॉड्यूल,memory module
मेमरी पॉइंटर रजिस्टर,memory pointer register
स्मृती शक्ती,memory power
मेमरी संरक्षण,memory protection
मेमरी संदर्भ सूचना,memory reference instruction
मेमरी निवासी कार्यक्रम,memory resident program
मेमरी युनिट,memory unit
मेनू,Menu
मेनू बार,menu bar
मेनू ड्राइव्ह,menu drive
मेनू निवड,menu selection
मेनू-चालित कार्यक्रम,menu-driven program
विलीन,Merge
एक्सचेंज क्रमवारी विलीन करा,merge exchange sort
क्रमवारी विलीन करा,merge sort
विलीन करणे,Merging
जाळी नेटवर्क,mesh network
मेसेजिंग,Messagaing
संदेश,Message
संदेश प्रमाणीकरण,message authentication
संदेश बॉक्स,message box
संदेश सर्किट,message circuit
संदेश स्वरूप,message format
संदेश शीर्षलेख,message header
संदेश मोड,message mode
संदेश जात आहे,message passing
संदेश मतदान,message polling
संदेश रांग,message queue
संदेश स्विच,message switch
संदेश मजकूर,message text
संदेश हस्तांतरण एजंट,message transfer agent
मेटा असेंबलर,meta assembler
मेटा वर्ग,meta class
मेटा संकलन,meta compilation
मेटा कंपाइलर,meta compiler
मेटा भाषा,meta language
मेटा नेटवर्क,meta network
मेटा सिस्टम,meta system
पद्धत,Method
मेट्रोपॉलिटन एरिया नेटवर्क (MAN),metropolitan area network (MAN)
सूक्ष्म,Micro
सूक्ष्म कोड,micro code
सूक्ष्म संगणक,micro computer
सूक्ष्म नियंत्रक,micro controller
सूक्ष्म सायकल,micro cycle
मायक्रो इलेक्ट्रॉनिक मेकॅनिकल सिस्टम (MEMS),micro electronic mechanical system (MEMS)
सूक्ष्म इलेक्ट्रॉनिक्स,micro electronics
सूक्ष्म सूक्ष्म प्राधिकरण,micro miniauthorization
सूक्ष्म ऑर्डर,micro order
मायक्रो/मेनफ्रेम लिंक,micro/mainframe link
मायक्रोचिप,Microchip
मायक्रोकोबोल,Microcobol
मायक्रोकोड,Microcode
मायक्रोफिचे,Microfiche
मायक्रोफ्लॉपी,Microfloppy
मायक्रोफॉर्म रीडर,microform reader
मायक्रोफ्रेम,Microframe
मायक्रोग्राफिक्स,Micrographics
मायक्रोफोन,Microphone
मायक्रोफोटोग्राफ,Microphotograph
मायक्रोप्रोसेसिंग युनिट,microprocessing unit
मायक्रोप्रोसेसर,Microprocessor
मायक्रोप्रोसेसर चिप,microprocessor chip
मायक्रोप्रोसेसर कंपाइलर,microprocessor compiler
मायक्रोप्रोसेसर युनिट (MPU),microprocessor unit (MPU)
मायक्रोप्रोग्राम,Microprogram
सूक्ष्म अनुक्रम,Microsequence
मायक्रोसॉफ्ट,Microsoft
मायक्रोसॉफ्ट विंडोज,microsoft windows
मायक्रोवेव्ह,Microwave
मायक्रोवेव्ह लिंक,microwave link
मायक्रोवेव्ह प्रसार,microwave propagation
मध्यम व्यवस्थापन,middle management
मिडलवेअर,Middleware
मिडीकॉम्प्युटर,Midicomputer
मध्यबिंदू,Midpoint
मध्यावधी,Midterm
स्थलांतर मार्ग,migration path
प्रति सेकंद दशलक्ष सूचना (MIPS),million instructions per second (MIPS)
लघुसंगणक,minicomputer
मिनीडिस्केट,Minidiskette
किमान कर्नल,minimal kernel
किमान उत्पादन,minimal product
किमान झाड,minimal tree
minimax (किमान-कमाल) अल्गोरिदम,minimax (min-max) algorithm
किमान प्रक्रिया,minimax procedure
झाडासाठी किमान खर्च,minimum cost spanning tree
किमान विलंब कोडिंग,minimum latency coding
किरकोळ उपकरण,minor device
मिंटरिम,Minterim
वजा ध्वज,minus flag
वजा ध्वज,minus flag
वजा क्षेत्र,minus zone
आरसा,mirror
मिरर साइट,mirror site
मिश्र मूलांक नोटेशन,mixed-radix notation
मिक्सर,Mixer
मेमोनिक,Mnemonic
मेमोनिक पत्ता,mnemonic address
नेमोनिक्स,Mnemonics
मोबाईल,Mobile
मोबाइल संगणन,mobile computing
मॉडेल,Model
मोडलेस संपादक,modeless editor
मॉडेलिंग,Modelling
मोडेम,Modem
मध्यम,Moderate
संयत,Moderation
नियंत्रक,Moderator
सुधारित सूचना,modified instruction
सुधारक,Modifier
सुधारक बिट,modifier bit
सुधारित करा,Modify
मॉड्यूलर,Modular
मॉड्यूलरिटी,Modularity
मॉड्युलेशन,Modulation
मॉड्यूल,Module
मॉड्यूल आर्किटेक्चर,module architecture
मॉनिटर,Monitor
देखरेख कार्यक्रम,monitoring program
मोनोक्रोम डिस्प्ले,monocrome display
मोनोलिथिक इंटिग्रेटेड सर्किट,monolithic integrated circuit
मोनोलिथिक तंत्रज्ञान,monolithic technology
मोनोस्पेस फॉन्ट,monospace font
मोनोस्टेबल,Monostable
मोनोटोरिसिटी,Monotoricity
मॉर्फ,Morph
मॉर्फीम,Morpheme
मॉर्फिझम,Morphism
गहाण,Mortgage
mosfet (MOSFET),mosfet (MOSFET)
सर्वात लक्षणीय बिट,most significant bit
मदर बोर्ड,mother board
आई नोंदणी,mother register
चलचित्रपट,motion picture
मोशन पिक्चर एक्स्पर्ट्स ग्रुप (MPEG),motion picture experts group (MPEG)
माउंट,Mount
उंदीर,Mouse
हलवा,Move
वर्ण हलवा,move character
एमएस-डॉस,MS-DOS
एमएस-विंडोज,MS-Windows
बहु पैलू,multi aspect
मल्टी प्रोसेसर,multi processor
मल्टी प्रोग्रामिंग,multi programming
मल्टी टास्किंग,multi tasking
मल्टीबस,Multibus
मल्टीकास्ट,Multicast
मल्टीकास्ट पत्ता,multicast address
मल्टीकास्टिंग,Multicasting
मल्टीचिप,Multichip
मल्टीक्स,Multics
मल्टी-जॉब ऑपरेशन,multijob operation
बहुस्तरीय मेमरी,multilevel memory
मल्टीमीडिया तंत्रज्ञान,multimedia technology
मल्टीमोड,Multimode
अनेक,Multiple
एकाधिक अचूकता,multiple precision
एकाधिक प्रतिगमन,multiple regression
मल्टिप्लेक्स,Multiplex
मल्टिप्लेक्स मोड,multiplex mode
मल्टिप्लेक्सर,Multiplexer
मल्टिप्लेक्सिंग,Multiplexing
मल्टीपॉइंट नेटवर्क,multipoint network
मल्टीप्रोसेसिंग,Multiprocessing
मल्टीप्रोसेसर प्रणाली,multiprocessor system
बहुउद्देशीय इंटरनेट मेल विस्तार (MIME),multipurpose internet mail extention (MIME)
अनेक वेळापत्रक,Multischedule
मल्टीस्टेशन,Multistation
मल्टीथ्रेडिंग,Multithreading
बहुमूल्य तर्कशास्त्र,multivalued logic
बहुविविध विश्लेषण,multivariate analysis
मल्टीव्हायब्रेटर,Multivibrator
परस्पर बहिष्कार,mutual exclusion
परस्पर माहिती,mutual information
भोळा वापरकर्ता,naïve user
नाव सर्व्हर,name server
NAND ऑपरेशन,NAND operation
नॅनो,Nano
अरुंद बँड,narrow band
राष्ट्रीय माहिती पायाभूत सुविधा,national information infrastructure
राष्ट्रीय माहिती मानक संघटना (NAND NISO),National Information Standards Organization (NAND NISO)
मूळ कोड,native code
मूळ कंपाइलर,native compiler
मूळ सॉफ्टवेअर,native software
नैसर्गिक कंपाइलर,natural compiler
नैसर्गिक भाषा प्रक्रिया,natural language processing
नैसर्गिक भाषा क्वेरी,natural language querry
नैसर्गिक संख्या,natural number
नेव्हिगेशन,Navigation
नेव्हिगेटर,Navigator
नकारात्मक तर्क,negative logic
नेस्टेड लूप,nested loop
नेस्टेड मॅक्रो,nested macros
नेट,Net
निव्वळ पत्ता,net address
निव्वळ नागरिक,net citizen
नेटस्केप नेव्हिगेटर,netscape navigator
नेटवर्क प्रवेश नियंत्रण,network access control
नेटवर्क आर्किटेक्चर,network architecture
नेटवर्क फाइल सिस्टम (NFS),network file system (NFS)
नेटवर्क अखंडता,network integrity
नेटवर्क इंटरकनेक्शन,network interconnection
नेटवर्क स्तर,network layer
नेटवर्क व्यवस्थापन,network management
नेटवर्क टोपोलॉजी,network topology
नेटवर्क आभासी टर्मिनल,network virtual terminal
तटस्थ रिले,neutral relay
तटस्थ प्रसारण,neutral transmission
नवीन ओळ वर्ण,new line character
नवीन समक्रमण,new sync
NFS/नेटवर्क फाइल,NFS/network file
निबळे,Nibble
नऊचे पूरक,nine's complement
नोड,Node
गोंगाट,Noise
आवाज मोड,noise mode
नीरव कोडिंग,noiseless coding
निर्धारवाद नसणे,non determinism
वितरणात्मक नाही,non distributive
रिकामा नसलेला संच,non empty set
अप्राइम,non prime
परस्परसंवादी नसलेले,Non-interactive
नॉन-टर्मिनल सिस्टम,non-terminal system
अस्थिर स्मृती,non-volatile memory
अस्थिर रॅम,non-volatile ram
नॉन-वेटेड कोड,non-weighted code
NOP सूचना,NOP instruction
ना,NOR
ना गेट,NOR gate
सामान्य,Normal
सामान्यीकरण,Normalization
नॉर्मलायझर,Normalizer
NOR- ऑपरेशन,NOR-operation
नाही,NOT
सर्किट नाही,NOT circuit
समतुल्य गेट नाही,NOT equivalence gate
ऑपरेशन नाही,NOT operation
नाही-आणि,Not-AND
नाही-आणि ऑपरेशन,NOT-AND operation
नाही-किंवा,NOT-OR
नाही-किंवा ऑपरेशन,NOT-OR operation
NP पूर्णता,NP completeness
NULL पॉइंटर,NULL pointer
संख्या सिद्धांत,number theory
nyquist निकष,nyquist criteria
ऑब्जेक्ट,Object
ऑब्जेक्ट ओरिएंटेड,object oriented
ऑक्टल कोड,octal code
ऑक्टल संख्या,octal number
ऑक्टेट,Octet
ऑक्ट्री,Octree
विषम समता,odd parity
ऑफिस ऑटोमेशन,office automation
ऑफिस सॉफ्टवेअर,office software
ऑफ-लाइन,Off-line
ऑफलाइन प्रक्रिया,off-line processing
ऑफ-सेट,Off-set
ओमेगा नोटेशन,omega notation
ऑनलाइन संवाद,on-line communication
ऑनलाइन प्रक्रिया,on-line processing
ओपी रजिस्टर,OP register
खुला पत्ता,open addressing
ओपन सिस्टम इंटरकनेक्शन,open system interconnection
उघडी वायर,open wire
ऑपरेंड,Operand
ऑपरेटिंग सिस्टम,operating system
ऑपरेशन,Operation
ऑपरेटर,Operator
ऑप्टीकल कॅरेक्टर रेकग्निशन,optical character recognition
ऑप्टिकल फायबर,optical fibre
ऑप्टिकल फॉन्ट,optical font
ऑप्टिकल मार्क रेकग्निशन (OMR),optical mark recognition (OMR)
ऑप्टिकल मेमरी,optical memory
ऑप्टिकल वाचक,optical reader
ऑप्टिकल स्कॅनिंग,optical scanning
इष्टतम,Optimal
सर्वोत्तमीकरण,Optimization
ऑप्टो कपलर,opto coupler
ऑप्टोइलेक्ट्रॉनिक्स,Optoelectronics
ऑप्टोआयसोलेटर,Optoisolator
किंवा,OR
किंवा गेट,OR gate
किंवा ऑपरेशन,OR operation
च्या आदेशाने,order by
अग्रक्रमाचा क्रम,order of precedence
ऑर्डर केलेली जोडी,ordered pair
ऑर्डर केलेला सेट,ordered set
ऑर्डर केलेले झाड,ordered tree
आउटपुट डेटा,output data
आउटपुट डिव्हाइस,output device
आउटपुट फाइल,output file
आउटपुट मॉड्यूल,output module
आउटपुट स्टेटमेंट,output statement
आउटपुट प्रवाह,output stream
आउटपुट युनिट,output unit
ओव्हर फ्लो,over flow
प्रती घालणे,over lay
जास्त भार,over load
मुद्रण प्रती,over printing
जास्त धावणे,over run
ओव्हर रन त्रुटी,over run error
ओव्हरहेड बिट,overhead bit
ओव्हरलॅप,Overlap
आच्छादन कार्यक्रम,overlay program
ओव्हरराइड व्यत्यय,override interrupt
ओव्हरराइट करा,Overwrite
स्वतःचे कोडिंग,own coding
पॅक,Pack
पॅकेज,Package
पॅकेट,Packet
पॅकेट स्विचिंग,packet switching
पॅकिंग घटक,packing factor
पॅडिंग,Padding
पान,Page
पृष्ठ पत्ता,page addressing
पृष्ठ खंड,page break
पृष्ठ फूटिंग,page footing
मध्ये पृष्ठ,page in
पृष्ठ बाहेर,page out
पृष्ठ वाचक,page reader
पृष्ठ स्वॅप,page swap
पृष्ठबद्ध मेमरी,paged memory
पेजिंग,Paging
पाम टॉप,palm top
पेपर सेन्सर,paper sensor
समांतर अल्गोरिदम,parallel algoritham
समांतर संगणक,parallel computer
समांतर इंटरफेस,parallel interface
समांतर बंदर,parallel port
समांतर प्रक्रिया,parallel processing
समांतर प्रोग्रामिंग,parallel programming
पॅरामीटर,Parameter
पालक,Parent
समता,Parity
पार्स झाड,parse tree
पार्सर,Parser
पार्सिंग,Parsing
विभाजन,Partition
विभाजन करणे,Partitioning
पासवर्ड,Password
मार्ग,Path
नमुना ओळख,pattern recognition
पीसी-डिस्क ऑपरेटिंग सिस्टम (पीसीडीओएस),PC-disk operating system (PCDOS)
समवयस्क,Peer
पेन प्लॉटर,pen plotter
पेंटियम,Pentium
नियतकालिक,Periodic
गौण,Peripherals
पेरी,Peri
कायम व्हर्च्युअल सर्किट,permanent virtual circuit
कायम,Persistant
वैयक्तिक संगणक (पीसी),personel computer (PC)
कर्मचारी डिजिटल सहाय्यक (PDA),personnel digital assistant (PDA)
प्रेत,Phantom
टप्पा,Phase
फोनेम,Phoneme
ध्वन्यात्मक प्रणाली,phonetic system
फोटो डायोड,photo diode
शारीरिक,Physical
भौतिक इंटरफेस,physical interface
पिको,Pico
पाई चार्ट,pie chart
पाई आलेख,pie graph
खेळपट्टी,Pitch
पिक्सेल,Pixel
साधा ascii (ASCII),plain ascii (ASCII)
साधा मजकूर,plain text
नियोजन,Planning
प्लॅटफॉर्म,Platform
प्लॉटर,Plotter
प्लॉटिंग डोके,plotting head
प्लगबोर्ड,Plugboard
पॉइंट,Point
पॉइंट टू पॉइंट प्रोटोकॉल (पीपीपी),point to point protocol (PPP)
सूचक,Pointer
ध्रुवीकरण,Polarization
मतदान,Polling
बहुभुज क्लिपिंग,polygon clipping
बहुरूपता,Polymorphism
बहुपद,Polynomial
पीओपी (पोस्ट ऑफिस प्रोटोकॉल),POP (post office protocol)
पॉप-अप मेनू,Pop-up menu
पोर्टेबिलिटी,Portability
पोर्ट्रेट,Portrait
पोस्ट ऑर्डर,post order
पोस्ट स्क्रिप्ट,post script
पोस्टाम्बल बिट,postamble bit
पोस्टफिक्स,Postfix
वीज खंडित,power down
पॉवर-बंद,Power-off
विद्युतप्रवाह चालू करणे,Power-on
पॉवर-अप,Power-up
प्रस्तावना बिट,preamble bit
अग्रक्रम आलेख,precedance graph
भाकित,Predicate
पूर्वनिर्धारित वेळापत्रक,preemptive scheduling
प्री-फिक्स,Pre-fix
पूर्वप्रक्रिया करत आहे,Preprocessing
प्रक्रिया,Process
प्रक्रिया स्विच,process switch
प्रक्रिया करत आहे,Processing
प्रोसेसर,Processor
उत्पादन,Production
कार्यक्रम,Program
कार्यक्रम संकलन,program compilation
कार्यक्रम रोख,Program cash
प्रोग्राम डीबगिंग,program debugging
कार्यक्रम डिझाइन,program design
कार्यक्रम मूल्यांकन आणि पुनरावलोकन तंत्र (PERT),program evaluation & review technique (PERT)
कार्यक्रम थांबवा,program halt
कार्यक्रम लायब्ररी,program library
कार्यक्रम चालवा,program run
प्रोग्रामर,Programmer
प्रोलॉग,Prolog
प्रोम,PROM
प्रसार,Propagation
प्रस्तावना,Proposition
संरक्षित की,protected key
संरक्षण,Protection
प्रोटोकॉल,Protocol
प्रोटोकॉल भाषांतर,protocol translation
छद्म कोड,pseudo code
सार्वजनिक डेटा नेटवर्क,public data network
सार्वजनिक डोमेन,public domain
सार्वजनिक की एनक्रिप्टिंग,public key encripting
नाडी,Pulse
पल्स कोड मॉड्युलेशन,pulse code modulation
पल्स डिजिटल मॉड्युलेशन (PDM),pulse digital modulation (PDM)
पल्स ट्रेन,pulse train
विरामचिन्हे,Punctuation
ढकलणे,Push
ऑटोमेटा खाली ढकलणे,push down automata
पुशअप यादी,pushup list
क्वाड घनता,quad density
पात्रता,Qualification
क्वांटिफायर,Quantifier
क्वांटाइझ करा,Quantize
क्वांटायझर,Quantizer
क्वांटम,Quantum
क्वांटम घड्याळ,quantum clock
क्वांटम संगणन,quantum computing
उदाहरणाद्वारे क्वेरी,querry by example
क्वेरी,Query
क्वेरी भाषा,query language
क्वेरी प्रक्रिया,query processing
रांग,Queue
रांग व्यवस्थापन,queue management
रांग नोंदणी,queue register
रांगेत असलेले नेटवर्क,queuing network
रांगेत सिद्धांत,queuining theory
द्रुत प्रवेश मेमरी,quick acess memory
भागफलक,Quotient
रेडिओ वारंवारता हस्तक्षेप (RFI),radio frequency interference (RFI)
मूलांक,Radix
यादृच्छिक प्रवेश संगणक उपकरणे (RACE),random access computer equipment (RACE)
यादृच्छिक प्रवेश मेमरी (RAM),random access memory (RAM)
यादृच्छिक स्कॅन,random scan
रास्टर,Raster
रास्टर स्कॅन,raster scan
पुन्हा अभियांत्रिकी,re engineering
पुन्हा विस्तार,re enlargement
पोहोचण्याची क्षमता,Reachability
वाचा,Read
डोके वाचा,read head
फक्त वाचा,read only
फक्त स्मृती वाचा,read only memory
वाचा लेखन प्रमुख,read write head
वाचन/लेखन चक्र,read/write cycle
वाचा/लिहा डोके,read/write head
वाचा लिहा,read/write
वाचक,Reader
वाचन,reading
वाचन,read-out
वास्तविक,real
वास्तविक वेळ प्रक्रिया,real time processing
स्वीकारणारा,Receiver
ओळख तर्क,recognition logic
पुन्हा संकलित करा,Recompile
विक्रम,Record
रेकॉर्डिंग हेड,recording head
पुनर्प्राप्त करण्यायोग्य त्रुटी,recoverable error
पुनर्प्राप्ती,Recovery
पुनरावृत्ती प्रमेय,recursim theorem
पुनरावृत्ती,Recursion
पुनरावृत्ती कार्य,recursive function
कमी सूचना संच संगणक (RISC),reduced instruction set computer (RISC)
अतिरेक,Redundancy
रिडंडंट अॅरे ऑफ इंडिपेंडंट डिस्क्स (RAID),redundant array of independent disks (RAID)
पुन्हा प्रवेश,Re-entrant
पुन्हा प्रवेश कोड,re-entrant code
संदर्भ,Reference
संदर्भात्मक अखंडता,referential integrity
परावर्तन,Reflectivity
परावर्तन,Reflextion
अपवर्तन,Refraction
रिफ्रेश करा,Refresh
पुनर्जन्म,Regeneration
नोंदणी करा,Register
नियमित व्याकरण,regular grammar
संबंध,Relation
रिलेशनल डेटाबेस,relational database
रिलेशनल डेटाबेस मॅनेजमेंट सिस्टम (RDBMS),relational database management system (RDBMS)
रिलेशनल मॉडेल,relational model
नातेवाईक,Relative
सापेक्ष पत्ता,relative addressing
रिले,Relay
विश्वसनीयता मॉडेलिंग,reliability modeling
विश्वसनीय,Reliable
पुनर्स्थित करण्यायोग्य कोड,relocatable code
रिमोट,Remote
दूरस्थ होस्ट,remote host
दूरस्थ नोकरी प्रवेश,remote job entry
दूरस्थ लॉग-इन,remote log-in
दूरस्थ प्रक्रिया कॉल (RPC),remote procedure call (RPC)
रिमोट सेन्सिंग,remote sensing
नाव बदला,Rename
प्रस्तुतीकरण,Rendering
रिपीटर,Repeater
उत्तर द्या,Reply
विनंती,Request
टिप्पण्यांसाठी विनंती (RFC),request for comments (RFC)
विनंती/उत्तर प्रोटोकॉल,request/reply protocol
कार्यक्रम पुन्हा चालवा,rerun program
संशोधन,Research
चक्र रीसेट करा,reset cycle
रहिवासी,Resident
ठराव,Resolution
संसाधने,Resources
प्रतिसाद वेळ,responsee time
पुन्हा सुरू करा,Restart
पुनर्संचयित करा,Restore
मागे घ्या,Retrace
रीट्रांसमिशन,Retransmission
परत मिळवणे,Retrieve
पुन्हा प्रयत्न करा,Retry
परत,Return
रिटर्न कोड,return code
रिटर्न की,return key
पुन्हा वापरण्यायोग्य कोड,reusable code
पुन्हा लिहिण्यायोग्य,Rewritable
आरजीबी मॉनिटर,RGB monitor
रिबन,Ribbon
योग्य मुद्दा,right issue
रोबोट,Robot
रोबोटिक्स,Robotics
मजबूत,Robust
भूमिका,Role
परत रोल करा,roll back
गुंडाळणे,roll in
बाहेर पडा,roll out
रॉम,ROM
मूळ,Root
रूट निर्देशिका,root directory
त्रुटीची फेरी,round of error
राउटर,Router
राउटिंग,Routing
RS232C इंटरफेस,RS232C interface
RSA एन्क्रिप्शन,RSA encryption
RTC,RTC
लांबी एन्कोडिंग चालवा,run length encoding
धावण्याची वेळ,run time
रन टाइम त्रुटी,run time error
नमुना,Sample
नमुना,Sampling
उपग्रह,Satellite
संपृक्त,Saturating
जतन करा,Save
स्केलेबिलिटी,Scalability
स्केलर,Scalar
स्कॅनिंग,Scanning
परिस्थिती,Scenario
शेड्युलर,Scheduler
स्क्रीन इमेज प्रोजेक्टर,screen image projector
स्क्रिप्ट,Script
स्क्रिप्टिंग भाषा,scripting language
स्क्रोलिंग,Scrolling
SDLC (सिक्रोनस डेटा लिंक कंट्रोल),SDLC (sychronous data link control)
शोधा,Search
शोध इंजिन,search engine
झाड शोधा,search tree
शोधत आहे,Searching
दुय्यम,Secondary
क्षेत्र,Sector
सुरक्षा धोरण,security policy
वेळ शोधणे,seek time
सेगमेंट,Segment
सेगमेंटेशन,Segmentation
निवड क्रमवारी,selection sort
स्वत: मध्ये समाविष्ट,self contained
शब्दार्थ,Semantics
सेमाफोर,Semaphore
सेमीकंडक्टर,Semiconductor
शब्दार्थी वेब,semontic web
अनुक्रमिक प्रवेश पद्धत,sequential access method
मालिका,Serial
सिरीयलायझर,Serializer
सर्व्हर,Server
सर्व्हर क्रॅश,server crash
सर्व्हर परवाना,server license
सर्वो गुणक,servo multiplier
सेट करा,Set
संच बिंदू,set point
सेट करा,set up
सावली,Shade
शेडिंग,Shading
सावली,Shadow
फाइल शेअर करा,share file
सामायिक प्रवेश,shared access
शेअरिंग,Sharing
शेल,Shell
वर्ण बदला,shift character
शॉर्ट सर्किट,short circuit
लहान सूचना,short instruction
भावंड,Sibling
दुष्परिणाम,side effect
साइन बिट,sign bit
सिग्नल,Signal
सिग्नल प्रक्रिया,signal processing
सिग्नलिंग,Signalling
सिग्नल-टू-आवाज गुणोत्तर,signal-to-noise ratio
स्वाक्षरी,Signature
स्वाक्षरी चाचणी,signature testing
लक्षणीय अंक,significant digit
सिलिकॉन चिप,silicon chip
सिंपल मेल ट्रान्सफर प्रोटोकॉल (SMTP),Simple Mail Transfer Protocol (SMTP)
सिम्प्लेक्स,Simplex
सिम्प्लेक्स नोड,simplex node
अनुकरण,Simulation
सिम्युलेटर,Simulator
एकाचवेळी,Simultaneous
एकाच वेळी प्रक्रिया,simultaneous processing
सिंगलटन,Singleton
साइट परवाना,site licence
आकार,Size
आकारमान,Sizing
स्केचिंग,Sketching
वगळा,Skip
वगळणे,Skipping
स्लॅश,Slash
गुलाम संगणक,slave computer
स्लाइडिंग विंडो प्रोटोकॉल,sliding window protocol
स्लिप,Slip
स्लॉट,Slot
लहान संगणक प्रणाली इंटरफेस (SCSI),small computer system interface (SCSI)
स्मार्ट कार्ड,smart card
गोगलगाय मेल,snail mail
स्नॅपशॉट,Snapshot
सॉफ्ट संगणन,soft computing
सॉफ्ट कॉपी,soft copy
मऊ फॉन्ट,soft font
सॉफ्टवेअर,Software
सॉंफ्टवेअर अभियांत्रिकी,software engineering
सॉफ्टवेअर परवाना,software license
सॉफ्टवेअर चाचेगिरी,software piracy
स्पेक्ट्रम,Spectrum
सर्पिल,Spiral
पत्रक पसरवा,spread sheet
मानक,Standard
मानक सामान्यीकृत मार्कअप भाषा (SGML),standard generalized markup language (SGML)
मानकीकरण,Standardization
स्टँडबाय वेळ,standby time
तारा LAN,star LAN
स्टार टोपोलॉजी,star topology
थोडा प्रारंभ करा,start bit
उपासमार,Starvation
स्थिर स्मृती&#39;,static memory'
स्थिती चॅनेल,status channel
पायरी आकार,step size
थांबा आणि प्रतीक्षा प्रोटोकॉल,stop and wait protocol
स्टॉप कोड,stop code
स्टॉप की,stop key
साठवणक्षमता,Storability
संग्रहित कार्यक्रम,stored program
स्ट्रिंग डेटा,string data
संरचित कोडिंग,structured coding
संरचित क्वेरी भाषा (SQL),structured query language (SQL)
शैली पत्रक,style sheet
उप-निर्देशिका,Sub-directory
सबनेट,Subnet
उपवृक्ष,Subtree
सारांश,Summarization
सुपर संगणक,super computer
सुपर संगणन,super computing
सुपर की,super key
सुपर वापरकर्ता,super user
पर्यवेक्षी शिक्षण,supervised learning
समर्थन चिप,support chip
सर्फ,Surf
सर्फिंग,Surfing
स्वॅप,Swap
स्वॅप मध्ये,swap in
स्वॅप आउट करा,swap out
स्वॅपिंग,Swapping
स्विच केलेले नेटवर्क,switched network
स्विचिंग,Switching
स्विचिंग सिद्धांत,switching theory
प्रतीकात्मक प्रोग्रामिंग,symbolic programming
सिंक्रोनाइझेशन,Synchronization
सिंक्रोनाइझर,Synchronizer
समकालिक,Synchronous
सिंक्रोनस डिजिटल पदानुक्रम (SDH),synchronous digital hierarchy (SDH)
वाक्यरचना विश्लेषण,syntax analysis
प्रणाली विश्लेषण,system analysis
सिस्टम अभियांत्रिकी,system engineering
सिस्टम हॅकर,system hacker
सिस्टम इंटिग्रेटर,system integrator
सिस्टम लॉग,system log
सिस्टम मास्क,system mask
सिस्टम नेटवर्क आर्किटेक्चर (SNA),system network architecture (SNA)
सिस्टम प्रोग्रामर,system programmer
सिस्टम रीस्टार्ट,system restart
सिस्टम बंद,system shutdown
सिस्टम चाचणी,system testing
प्रणाली उपयुक्तता,system utility
पद्धतशीर कोड,systematic code
टॅब कमांड,tab command
टेबल,Table
टेबल वर पहा,table look up
टेबल जागा,table space
गोळी,Tablet
सारणीबद्ध अॅरे,tabular array
सारणी कार्य,tabulating function
टॅग केलेले आर्किटेक्चर,tagged architecture
टॅग केलेले प्रतिमा फाइल स्वरूप (TIFF),tagged image file format (TIFF)
तांडम प्रणाली,tandam system
टेप घनता,tape density
टेप मास्क,tape mask
tar फाइल,tar file
कार्य,Task
टास्क बार,task bar
कार्य शेड्यूलर,task scheduler
TCP/IP (ट्रांसमिशन कंट्रोल प्रोटोकॉल/इंटरनेट प्रोटोकॉल),TCP/IP (transmission control protocol/internet protocol)
फाडणे ऑपरेशन,teardown operation
