Bengali,English
যৌক্তিক তুলনা,Logical comparison
যৌক্তিক সংমিশ্রণ,Logical conjunction
যৌক্তিক ধ্রুবক,Logical constant
"যৌক্তিক ডেটা
 কাঠামো","Logical data
 Structure"
যৌক্তিক সিদ্ধান্ত,Logical decision
যৌক্তিক নকশা,Logical design
"যৌক্তিক ডিভাইস
 ঠিকানা","Logical device
 Address"
যৌক্তিক চিত্র,Logical diagram
যৌক্তিক পার্থক্য,Logical difference
যৌক্তিক বিচ্ছিন্নতা,Logical disjunction
যৌক্তিক উপাদান,Logical element
যৌক্তিক অভিব্যক্তি,Logical expression
যৌক্তিক ফাইল,Logical file
"যৌক্তিক প্রবাহ চার্ট
 (প্রবাহ চার্ট)","Logical flow chart
 ( Flow chart)"
"যৌক্তিক গ্রুপ
 নির্দেশ","Logical group
 Instruction"
যৌক্তিক যদি,Logical IF
যৌক্তিক নির্দেশ,Logical instruction
যৌক্তিক স্তর,Logical level
লজিকাল লাইন গ্রুপ,Logical line group
যৌক্তিক গুণ,Logical multiply
যৌক্তিক সংখ্যা,Logical number
যৌক্তিক অপারেশন,Logical operation
যৌক্তিক অপারেটর,Logical operator
"যৌক্তিক পৃষ্ঠা
 সনাক্তকারী","Logical page
 Identifier"
"যৌক্তিক পৃষ্ঠা
 সংখ্যা","Logical page
 Number"
"যৌক্তিক পিতামাতা
 বিভাগ","Logical parent
 Segment"
যৌক্তিক প্রাথমিক,Logical primary
যৌক্তিক পণ্য,Logical product
যৌক্তিক রেকর্ড,Logical record
"যৌক্তিক রেকর্ড
 ব্লক","Logical record
 Block"
যৌক্তিক সম্পর্ক,Logical relation
যৌক্তিক শিফট,Logical shift
যৌক্তিক কাঠামো,Logical structure
যৌক্তিক যোগ,Logical sum
যৌক্তিক সুইচ,Logical switch
যৌক্তিক প্রতীক,Logical symbol
যৌক্তিক শব্দ,Logical term
যৌক্তিক টাইমার,Logical timer
যৌক্তিক ট্রেসিং,Logical tracing
যৌক্তিক ট্র্যাক,Logical track
যৌক্তিক ইউনিট,Logical unit
যৌক্তিক পরিবর্তনশীল,Logical variable
যৌক্তিক ভলিউম,Logical volume
যৌক্তিক বিশ্লেষক,Logical analyzer
লজিক কার্ড,Logic card
"লজিক চার্ট (= প্রবাহ)
 চার্ট)","Logic chart (= flow 
 Chart)"
লজিক ডিকোডার,Logic decoder
লজিক ডিজাইন,Logic design
লজিক ডিভাইস,Logic device
লজিক ডায়াগ্রাম,Logic diagram
যুক্তি উপাদান,Logic element
যুক্তি প্রকাশ,Logic expression
যুক্তি পরিবার,Logic family
"লজিক ফ্লো চার্ট
 (= প্রবাহ চার্ট)","Logic flow chart
 (= Flow chart)"
যুক্তি ফাংশন,Logic function
যুক্তি নির্দেশ,Logic instruction
যুক্তি আলো,Logic light
যুক্তি অপারেশন,Logic operation
যুক্তি তদন্ত,Logic probe
যুক্তি পণ্য,Logic product
লজিক শিফট,Logic shift
যুক্তি সংক্ষিপ্ত ত্রুটি,Logic short fault
যুক্তি সংকেত,Logic signal
যুক্তিযুক্ত অবস্থা,Logic state
যুক্তি প্রতীক,Logic symbol
লজিক ইউনিট,Logic unit
লগ ইন (= লগ অন),Log in (= log on)
লগ অফ (= লগ আউট),Log off (= log out)
লগ ইন করুন,Log on
প্রস্থান,Log out
"লগ পর্যায়ক্রমিক
 অ্যান্টেনা","Log periodic
 Antenna"
"অনুদৈর্ঘ্য
 ভারসাম্য","Longitudinal
 Balance"
অনুদৈর্ঘ্য চেক,Longitudinal check
অনুদৈর্ঘ্য সার্কিট,Longitudinal circuit
"অনুদৈর্ঘ্য
 আনয়ন শব্দ","Longitudinal 
 Induction noise"
"অনুদৈর্ঘ্য-মোড
 বিলম্ব লাইন","Longitudinal-mode
 Delay line"
"অনুদৈর্ঘ্য সমতা
 পরীক্ষা করুন","Longitudinal parity
 Check"
"অনুদৈর্ঘ্য
 অপ্রয়োজনীয়তা
 পরীক্ষা করুন","Longitudinal
 Redundancy
 Check"
"অনুদৈর্ঘ্য
 সংক্রমণ
 পরীক্ষা করুন","Longitudinal
 Transmission
 Check"
সামনে দেখো,Look ahead
সামনের দিকে তাকান,Look ahead carry
এগিয়ে ইউনিট দেখুন,Look ahead unit
খুঁজে দেখো,Look up
লুকআপ টেবিল,Look-up-table
লুপ,Loop
লুপ-ব্যাক পরীক্ষা,Loop-back test
লুপ বডি,Loop body
লুপ বক্স,Loop box
লুপ চেক,Loop check
লুপ সমাপ্তি,Loop completion
লুপ কম্পিউটিং,Loop computing
লুপ নিয়ন্ত্রণ,Loop control
"লুপ নিয়ন্ত্রণ
 বিবৃতি","Loop control
 Statement"
"লুপ-নিয়ন্ত্রণ
 পরিবর্তনশীল","Loop-control
 Variable"
লুপ কাউন্টার,Loop counter
"লুপ প্রতিক্রিয়া
 সংকেত","Loop feedback
 Signal"
লুপিং,Looping
লুপিং এক্সিকিউশন,Looping execution
লুপ সূচনা,Loop initialization
লুপ ইনপুট সিগন্যাল,Loop input signal
"লুপ জ্যাক
 সুইচবোর্ড","Loop jack
 Switchboard"
লুপ পরিবর্তন,Loop modification
লুপ নেটওয়ার্ক,Loop network
লুপ প্রতিরোধের,Loop resistance
"লুপ বিপরীত
 ব্যাটারি","Loop reverse
 Battery"
লুপ স্ব চেকিং,Loop self checking
লুপ সিগন্যালিং,Loop signalling
লুপ শুরু,Loop start
লুপ সমাপ্তি,Loop termination
লুপ টেস্টিং,Loop testing
"লুপ স্থানান্তর
 ফাংশন","Loop transfer
 Function"
লুপ ট্রান্সমিশন,Loop transmission
লুপ ট্রান্সমিশন ফ্রেম,Loop transmission frame
লুপ আপডেট,Loop update
ঢিলেঢালাভাবে মিলিত,Loosely coupled
ক্ষতি,Loss
তাত্পর্য হ্রাস,Loss of significance
জোরে ক্ষতি,Loudness loss
"কম ক্রিয়াকলাপের ডেটা
 প্রক্রিয়াজাতকরণ","Low activity data
 Processing"
কম বাইট,Low byte
লো-এন্ড এমপিইউ,Low-end MPU
নিম্ন সীমা,Lower bound
নিম্ন পর্দা,Lower curtate
নিম্ন-স্তরের ভাষা,Low-level language
"নিচু শব্দ
 পরিবর্ধক","Low-noise
 Amplifier"
কম অর্ডার,Low order
লো অর্ডার ডিজিট,Low order digit
নিম্ন-অর্ডার অবস্থান,Low-order position
লো পাস ফিল্টার,Low pass filter
"খারাপ করা
 সরঞ্জাম","Low-performance
 Equipment"
কম গতি,Low speed
কম গতির স্টোরেজ,Low speed storage
কম টেপ,Low tape
"লুকাসিউইকজ
 স্বরলিপি","Lukasiewicz
 Notation"
লম্পড লোডিং,Lumped loading
মেশিন ঠিকানা,Machine address
"মেশিন উপলব্ধ
 সময়","Machine available
 Time"
মেশিন চেক,Machine check
"মেশিন চেক
 হ্যান্ডলার","Machine check
 Handler"
"মেশিন চেক
 সূচক","Machine check
 Indicator"
"মেশিন চেক
 বাধা","Machine check
 Interruption"
মেশিন কোড,Machine code
মেশিন জ্ঞান,Machine cognition
মেশিন চক্র,Machine cycle
"মেশিন
 নির্ভরশীল","Machine
 Dependent"
"মেশিন
 নির্ভরশীল
 ভাষা","Machine
 Dependent
 Language"
"মেশিন
 নির্ভরশীল
 সফটওয়্যার","Machine 
 Dependent
 Software"
মেশিন সমীকরণ,Machine equation
"মেশিন
 সমতুল্যতা","Machine
 Equivalence"
মেশিন ত্রুটি,Machine error
মেশিন নিষ্ক্রিয় সময়,Machine idle time
"মেশিন
 স্বতন্ত্র","Machine
 Independent"
"মেশিন
 স্বতন্ত্র
 ভাষা","Machine
 Independent
 Language"
"মেশিন
 স্বতন্ত্র
 সফটওয়্যার","Machine
 Independent
 Software"
"মেশিন
 স্বতন্ত্র
 সমাধান","Machine
 Independent
 Solution"
"মেশিন
 নির্দেশ","Machine
 Instruction"
"মেশিন
 নির্দেশ কোড","Machine 
 Instruction code"
"মেশিন
 নির্দেশ
 বিবৃতি","Machine
 Instruction
 Statement"
"মেশিন
 বুদ্ধি","Machine
 Intelligence"
মেশিন ইন্টমেট,Machine intemate
"মেশিন ভাষা
 কোড","Machine language
 Code"
মেশিন লার্নিং,Machine learning
মেশিন লজিক,Machine logic
মেশিন অপারেশন,Machine operation
"মেশিন ওরিয়েন্টেড
 ভাষা","Machine oriented
 Language"
মেশিন পঠনযোগ্য,Machine readable
"মেশিন পঠনযোগ্য
 মধ্যম","Machine readable
 Medium"
মেশিন রান,Machine run
"মেশিন বুদ্ধিমান
 তথ্য","Machine sensible
 Information"
"মেশিন
 সিমুলেশন","Machine
 Simulation"
"মেশিন নষ্ট
 সময়","Machine spoiled
 Time"
"মেশিন সরঞ্জাম
 নিয়ন্ত্রণ","Machine tool
 Control"
"মেশিন
 অনুবাদ","Machine
 Translation"
"মেশিন ব্যবহার
 সময়","Machine usage
 Time"
ম্যাক্রোআরগমেন্ট,Macroargument
ম্যাক্রোসেম্বলার,Macroassembler
"ম্যাক্রোঅ্যাসেম্বলি
 কার্যক্রম","Macroassembly
 Program"
ম্যাক্রোকল,Macrocall
ম্যাক্রোকোড,Macrocode
ম্যাক্রোকডিং,Macrocoding
ম্যাক্রোকোম্যান্ড,Macrocommand
ম্যাক্রোডক্লেশন,Macrodeclaration
ম্যাক্রোডফিনিশন,Macrodefinition
"ম্যাক্রোডফিনিশন
 গ্রন্থাগার","Macrodefinition
 Library"
ম্যাক্রোলমেন্ট,Macroelement
ম্যাক্রোএক্সেরেসার,Macroexerciser
ম্যাক্রোএক্সপ্যানশন,Macroexpansion
ম্যাক্রোফ্লোচার্ট,Macroflowchart
"ম্যাক্রোজেনারেটিং
 কার্যক্রম","Macrogenerating
 Program"
ম্যাক্রোজেনারেশন,Macrogeneration
ম্যাক্রোজেনেটর,Macrogenerator
ম্যাক্রোইনস্ট্রাকশন,Macroinstruction
"ম্যাক্রোল্যাঙ্গুয়েজ
 (ম্যাক্রোল)","Macrolanguage
 (MACROL)"
ম্যাক্রোলিব্রি,Macrolibrary
"ম্যাক্রো (= ম্যাক্রো)
 নির্দেশ)","Macro (= macro
 Instruction)"
ম্যাক্রোপ্যারামিটার,Macroparameter
"ম্যাক্রোপ্রসেসিং
 নির্দেশ","Macroprocessing
 Instruction"
ম্যাক্রোপ্রোগ্রামিং,Macroprogramming
ম্যাক্রোপ্রোটোটাইপ,Macroprototype
"ম্যাক্রোপ্রোটোটাইপ
 বিবৃতি","Macroprototype
 Statement"
"ম্যাক্রোস্টেটমেন্ট
 সংখ্যা","Macrostatement
 Number"
ম্যাক্রোসিস্টেম,Macrosystem
ম্যাক্রোট্রেস,Macrotrace
ম্যাকসিমা,MACSYMA
ম্যাডক্যাপ,MADCAP
ম্যাগ,MAG
"চৌম্বকীয় বুদ্বুদ
 স্মৃতি","Magnetic bubble
 Memory"
চৌম্বকীয় কার্ড,Magnetic card
"চৌম্বকীয় কার্ড
 পাঠক","Magnetic card
 Reader"
"চৌম্বকীয় কার্ড
 স্টোরেজ","Magnetic card
 Storage"
চৌম্বকীয় সেল,Magnetic cell
"চৌম্বকীয়
 চরিত্র","Magnetic
 Character"
চৌম্বকীয় কোর,Magnetic core
"চৌম্বকীয় কোর
 স্টোরেজ","Magnetic core
 Storage"
"চৌম্বকীয় বিলম্ব
 সময়","Magnetic delay
 Time"
চৌম্বকীয় ডিস্ক,Magnetic disk
"চৌম্বকীয় ডিস্ক
 ঠিকানা","Magnetic disk
 Address"
"চৌম্বকীয় ডিস্ক
 স্মৃতি","Magnetic disk
 Memory"
"চৌম্বকীয় ডিস্ক
 স্টোরেজ","Magnetic disk
 Storage"
"চৌম্বকীয় ডিস্ক
 স্টোর","Magnetic disk
 Store"
চৌম্বকীয় ডিস্ক ইউনিট,Magnetic disk unit
"চৌম্বকীয় ড্রাম
 স্টোরেজ","Magnetic drum
 Storage"
"চৌম্বকীয় ড্রাম
 ইউনিট","Magnetic drum
 Unit"
চৌম্বকীয় এনকোডিং,Magnetic encoding
"চৌম্বকীয় হাত
 স্ক্যানার","Magnetic hand
 Scanner"
"চৌম্বকীয়
 হিস্টেরিসিস লুপ","Magnetic
 Hysteresis loop"
চৌম্বকীয় কালি,Magnetic ink
"চৌম্বকীয় কালি
 চরিত্র সোর্টার","Magnetic ink
 Character sorter"
"চৌম্বকীয় কালি
 স্ক্যানার","Magnetic ink
 Scanner"
চৌম্বকীয় স্মৃতি,Magnetic memory
চৌম্বকীয় পড়া,Magnetic reading
"চৌম্বকীয়
 রেকর্ডিং","Magnetic
 Recording"
"চৌম্বকীয় স্লট
 পাঠক","Magnetic slot
 Reader"
চৌম্বকীয় স্টোরেজ,Magnetic storage
চৌম্বক ফালা,Magnetic strip
"চৌম্বক ফালা
 অ্যাকাউন্টিং
 মেশিন","Magnetic strip
 Accounting
 Machine"
"চৌম্বক ফালা
 পাঠক","Magnetic strip
 Reader"
চৌম্বকীয় টেপ কার্তুজ,Magnetic tape cartridge
"চৌম্বকীয় টেপ
 ক্যাসেট","Magnetic tape
 Cassette"
"চৌম্বকীয় টেপ
 ডেক (= চৌম্বকীয়)
 টেপ ড্রাইভ)","Magnetic tape
 Deck (= magnetic
 Tape drive)"
"চৌম্বকীয় টেপ
 ড্রাইভ","Magnetic tape
 Drive"
চৌম্বকীয় টেপ ফাইল,Magnetic tape file
"চৌম্বকীয় টেপ
 লেবেল","Magnetic tape
 Label"
"চৌম্বকীয় টেপ
 নেতা","Magnetic tape
 Leader"
"চৌম্বকীয় টেপ
 গ্রন্থাগারিক","Magnetic tape
 Librarian"
"চৌম্বকীয় টেপ
 স্টেশন","Magnetic tape
 Station"
চৌম্বকীয় টেপ স্টোরেজ,Magnetic tape storage
"চৌম্বকীয় টেপ
 সাবসিস্টেম","Magnetic tape
 Subsystem"
"চৌম্বকীয় টেপ
 টার্মিনাল","Magnetic tape
 Terminal"
"চৌম্বকীয় টেপ
 লতা","Magnetic tape
 Trailer"
"চৌম্বকীয় টেপ
 পরিবহন
 (চৌম্বকীয় টেপ
 ড্রাইভ)","Magnetic tape
 Transport
 (Magnetic tape
 Drive)"
চৌম্বকীয় টেপ ইউনিট,Magnetic tape unit
চৌম্বকীয় পাতলা ফিল্ম,Magnetic thin film
"চৌম্বকীয় পাতলা ফিল্ম
 স্টোরেজ","Magnetic thin film
 Storage"
চৌম্বকীয় ট্র্যাক,Magnetic track
"চৌম্বকীয় তার
 স্টোরেজ","Magnetic wire
 Storage"
"চৌম্বকীয়
 প্রিন্টার","Magnetographic
 Printer"
"চৌম্বক-অপটিক
 ডিস্ক স্টোরেজ","Magneto-optic
 Disk storage"
চৌম্বকীয়,Magnetostriction
ম্যাগ টেপ,Mag tape
মেল বক্স,Mail box
"মেল মার্জ (= ফাইল
 একত্রিত করা)","Mail merge (= file
 Merge)"
"প্রধান ব্যাটারি
 চালিত মেশিন","Main battery
 Powered machine"
প্রধান নিয়ন্ত্রণ ইউনিট,Main control unit
"প্রধান বিতরণ
 ফ্রেম","Main distributing
 Frame"
মেইনফ্রেম,Mainframe
"মেইনফ্রেম
কম্পিউটার","Mainframe
Computer"
"মেইনফ্রেম সিস্টেম
 (= মেইনফ্রেম
 কম্পিউটার)","Mainframe system
 (= Mainframe
 Computer)"
প্রধান লোব,Main lobe
প্রধান স্মৃতি,Main memory
"প্রধান স্মৃতি
 ম্যাপিং","Main memory
 Mapping"
প্রধান অপারেশন,Main operation
মূল পথ,Main path
"প্রধান চালিত
 মেশিন","Main powered
 Machine"
প্রধান প্রোগ্রাম,Main program
প্রধান স্টেশন,Main station
প্রধান স্টোরেজ,Main storage
প্রধান স্টোরেজ ইউনিট,Main storage unit
প্রধান সুইচ,Main switch
রক্ষণাবেক্ষণ প্যানেল,Maintenance panel
"রক্ষণাবেক্ষণ
 প্রোগ্রাম চেইন","Maintenance
 Program chain"
"রক্ষণাবেক্ষণ
 Standby সময়","Maintenance
 Standby time"
রক্ষণাবেক্ষণের সময়,Maintenance time
"মেইন
 (রক্ষণাবেক্ষণ)","MAINT
 (Maintenance)"
প্রধান নিয়ন্ত্রণ ক্ষেত্র,Major control field
প্রধান চক্র,Major cycle
সংখ্যাগরিষ্ঠ,Majority
সংখ্যাগরিষ্ঠ উপাদান,Majority element
"সংখ্যাগরিষ্ঠ গেট
 (= সংখ্যাগরিষ্ঠ
 উপাদান)","Majority gate
 (= Majority
 Element)"
সংখ্যাগরিষ্ঠ অপারেশন,Majority operation
প্রধান কী,Major key
মেজর লোব,Major lobe
প্রধান রাজ্য,Major state
প্রধান কাঠামো,Major structure
প্রধান কাজ,Major task
প্রধান মোট,Major total
"বিরতি করুন
 অপারেশন","Make break
 Operation"
ব্যস্ত করুন,Make busy
মেকআপ সময়,Makeup time
"ত্রুটি
 রুটিন","Malfunction
 Routine"
পরিচালনা,Management
"পরিচালনা
 তথ্য
 পদ্ধতি","Management
 Information
 System"
"পরিচালনা
 বিজ্ঞান","Management
 Science"
"ম্যানচেস্টার
 কোডিং","Manchester
 Coding"
"বাধ্যতামূলক
 ক্রিপ্টোগ্রাফিক
 সেশন","Mandatory
 Cryptographic
 Session"
বহুগুণ,Manifolding
"ম্যানিপুলেটেড
 পরিবর্তনশীল","Manipulated
 Variable"
"ম্যানিপুলেটিভ
 সূচক","Manipulative
 Indexing"
"ম্যান-মেশিন
 সিমুলেশন","Man-machine
 Simulation"
"ম্যানুয়াল ঠিকানা
 স্যুইচ","Manual address
 Switch"
ম্যানুয়াল বিশ্লেষণ,Manual analysis
ম্যানুয়াল উত্তর,Manual answering
ম্যানুয়াল কলিং,Manual calling
মূল নিয়ন্ত্রণ,Manual control
ম্যানুয়াল এন্ট্রি,Manual entry
ম্যানুয়াল এক্সচেঞ্জ,Manual exchange
ম্যানুয়াল ফাংশন,Manual function
হস্ত পরিচালিত,Manual input
সংক্ষিপ্ত কাজ,Manual operation
"ম্যানুয়াল শব্দ
 জেনারেটর","Manual word
 Generator"
"এক-এক-এক
 ভাষা","Many-for-one
 Language"
"অনেক থেকে এক
 ডিকোডার","Many to one
 Decoder"
মানচিত্র পদ্ধতি,Map method
ম্যাপড বাফার,Mapped buffer
ম্যাপিং ত্রুটি,Mapping error
মার্জিন,Margin
"মার্জিন-অ্যাডজাস্ট
 মোড","Margin-adjust
 Mode"
প্রান্তিক চেক,Marginal check
প্রান্তিক ত্রুটি,Marginal error
প্রান্তিক পরীক্ষা,Marginal test
মার্জিন নিয়ন্ত্রণ,Margin control
"মার্জিন খোঁচা
 কার্ড","Margin punched
 Card"
চিহ্ন,Mark
চিহ্নিত সনাক্তকরণ,Mark detection
চিহ্নিতকারী,Marker
মার্ক হোল্ড,Mark hold
চিহ্নিত,Marking
পক্ষপাত চিহ্নিত করা,Marking bias
"চিহ্নিত-শেষ
 বিকৃতি","Marking-end
 Distortion"
চিহ্নিত তরঙ্গ,Marking wave
মার্ক ম্যাচিং,Mark matching
মার্কভ চেইন,Markov chain
মার্কভ উত্স,Markov source
মার্ক রিডিং,Mark reading
মার্ক স্ক্যানিং,Mark scanning
ইন্দ্রিয় চিহ্নিত করুন,Mark sense
"মার্ক সেন্সিং
 কলাম","Mark sensing
 Column"
সেন্সিং সারি চিহ্নিত করুন,Mark sensing row
"মার্ক-স্পেস
 চরিত্র","Mark-space
 Character"
"স্থান চিহ্নিত করুন
 গুণক","Mark to space
 Multiplier"
"স্থান চিহ্নিত করুন
 অনুপাত","Mark to space
 Ratio"
"স্থান চিহ্নিত করুন
 রূপান্তর","Mark to space
 Transition"
মাসার,Maser
মুখোশ,Mask
মুখোশযোগ্য বাধা,Maskable interrupt
মুখোশ বিট,Mask bit
মুখোশযুক্ত রোম,Masked rom
মুখোশ মিল,Mask matching
"মুখোশ
 প্রোগ্রামযোগ্য
 যন্ত্র","Mask
 Programmable
 Device"
মাস্ক রেজিস্টার,Mask register
ম্যাসেজিং,Massaging
ভর ডেটা,Mass data
গণ স্মৃতি,Mass memory
ভর স্টোরেজ,Mass storage
"ভর স্টোরেজ
 যন্ত্র","Mass storage
 Device"
"ভর স্টোরেজ ফাইল
 বিভাগ","Mass storage file
 Segment"
"গণ স্টোরেজ চালু
 লাইন","Mass storage on
 Line"
মাস্টার,Master
মাস্টার কার্ড,Master card
মাস্টার ক্লক,Master clock
"মাস্টার ক্লক
 ফ্রিকোয়েন্সি","Master clock
 Frequency"
মাস্টার কনসোল,Master console
"মাস্টার নিয়ন্ত্রণ
 বাধা","Master control
 Interrupt"
মূল তথ্য,Master data
প্রধান নথি,Master file
"প্রধান নথি
 ইনভেন্টরি","Master file
 Inventory"
মাস্টার ফাইল আপডেট,Master file update
মাস্টার ফ্রিকোয়েন্সি জেনারেটর,Master frequency generator
মাস্টার গ্রুপ,Master group
"মাস্টার নির্দেশনা
 টেপ","Master instruction
 Tape"
মাস্টার লাইব্রেরি টেপ,Master library tape
মাস্টার মোড,Master mode
মাস্টার প্রসেসর,Master processor
মাস্টার প্রোগ্রাম,Master program
"মাস্টার অগ্রগতি
 ফাইল","Master programe
 File"
মাস্টার রেকর্ড,Master record
মাস্টার সময়সূচী,Master scheduler
"মনিব গোলাম
 যন্ত্র","Master/slave
 Device"
"মনিব গোলাম
 ফ্লিপ-ফ্লপ","Master/slave
 Flip-flop"
"মনিব গোলাম
 মাল্টিপ্রোগ্রামিং","Master/slave
 Multiprogramming"
"মনিব গোলাম
 পদ্ধতি","Master/slave
 System"
মাস্টার স্টেশন,Master station
মাস্টার টেপ,Master tape
মাস্টার টার্মিনাল,Master terminal
ম্যাচ,Match
"গাণিতিক
 পরীক্ষা করুন","Mathematical
 Check"
"গাণিতিক
 ফাংশন","Mathematical
 Function"
"গাণিতিক
 আনয়ন","Mathematical
 Induction"
গাণিতিক যুক্তি,Mathematical logic
"গাণিতিক
 মডেল","Mathematical
 Model"
"গাণিতিক
 সিমুলেশন","Mathematical
 Simulation"
ম্যাট্রিক্স,Matrix
ম্যাট্রিক্স আদর্শ,Matrix norm
ম্যাট্রিক্স প্রিন্টার,Matrix printer
ম্যাট্রিক্স স্টোরেজ,Matrix storage
ম্যাট্রিক্স টেবিল,Matrix table
"ম্যাট্রিক্স আপডেট হচ্ছে
 পদ্ধতি","Matrix updating
 Method"
ম্যাক্সি কম্পিউটার,Maxi computer
"সর্বোচ্চ দর্ঘ্য
 ক্রম","Maximum length
 Sequence"
"সর্বাধিক
 অপারেটিং
 ফ্রিকোয়েন্সি","Maximum
 Operating
 Frequency"
"সর্বোচ্চ
 (= স্ট্যান্ডার্ড যোগফল
 শব্দ)","Maxterm
 (= Standard sum
 Term)"
গড় এনট্রপি,Mean entropy
"গড় তথ্য
 বিষয়বস্তু","Mean information
 Content"
গড় মেরামতের সময়,Mean repair time
"মানে/শেষ
 বিশ্লেষণ","Means/ends
 Analysis"
"গড় সময়
 ব্যর্থতার মধ্যে","Mean time
 Between failures"
"গড় সময়
 ব্যর্থতা","Mean time to
 Failure"
"গড় সময়
 মেরামত","Mean time to 
 Repair"
পরিমাপ পরিষেবা,Measured services
"পরিমাপ
 তথ্য","Measure of 
 Information"
"পরিমাপ
 অবস্থান","Measure of
 Location"
"ব্যবস্থা
 বিভিন্নতা","Measures of
 Variation"
"যান্ত্রিক
 ক্যালকুলেটর","Mechanical
 Calculator"
"যান্ত্রিক
 অভিধান","Mechanical
 Dictionary"
"যান্ত্রিক
 অনুবাদ","Mechanical
 Translation"
"যান্ত্রিক
 যাচাইকারী","Mechanical
 Verifier"
"মিডিয়া ড্রাইভ
নির্বাচক","Media drive 
Selecter"
"মিডিয়া বাসিন্দা
 সফটওয়্যার","Media resident
 Software"
"মাঝারি স্কেল
 মিশ্রণ","Medium scale
 Integration"
মাঝারি গতি,Medium speed
"মাঝারি মেয়াদী
 স্টোরেজ ডিভাইস","Medium term
 Storage device"
অপারেটরের সাথে দেখা করুন,Meet operator
মেগাবাইট,Megabyte
মেগাসাইকেল,Megacycle
"ঝিল্লি
 কীবোর্ড
 (= স্পর্শ কী
 বোর্ড)","Membrance
 Keyboard
 (=Touch key
 Board)"
মেমো পোস্টিং,Memo posting
স্মৃতি,Memory
"স্মৃতি ঠিকানা
 নিবন্ধন","Memory address
 Register"
মেমরি বরাদ্দ,Memory allocation
স্মৃতি সংযুক্তি,Memory annex
স্মৃতি অ্যারে,Memory array
মেমরি ব্যাংক,Memory bank
"মেমরি বাফার
 নিবন্ধন","Memory buffer
 Register"
মেমরি বাস,Memory bus
স্মৃতি ক্ষমতা,Memory capacity
মেমরি সেল,Memory cell
"স্মৃতি চরিত্র
 ফর্ম্যাট","Memory character
 Format"
"স্মৃতি
 সংযোগ","Memory 
 Compaction"
স্মৃতি কোর,Memory core
মেমরি চক্র সময়,Memory cycle time
"মেমরি ডেটা
 নিবন্ধন","Memory data
 Register"
"স্মৃতি অক্ষম
 সংকেত","Memory disable
 Signal"
"স্মৃতি সক্ষম
 সংকেত","Memory enable
 Signal"
মেমরি এক্সচেঞ্জ,Memory exchange
স্মৃতি পূরণ,Memory fill
মেমরি গার্ড,Memory guard
স্মৃতি শ্রেণিবিন্যাস,Memory hierarchy
"স্মৃতি
 পরিচালনা","Memory
 Management"
মেমরি মানচিত্র,Memory map
"স্মৃতি ম্যাপ করা
 আই/ও","Memory mapped
 I/O"
"স্মৃতি ম্যাপ করা
 ভিডিও","Memory mapped
 Video"
মেমরি ম্যাপিং,Memory mapping
মেমরি মডিউল,Memory module
"স্মৃতি
 স্মৃতি
 নির্দেশ","Memory of
 Memory
 Instruction"
মেমরি পৃষ্ঠা,Memory page
স্মৃতি সমতা,Memory parity
"মেমরি পয়েন্টার
 নিবন্ধন","Memory pointer
 Register"
স্মৃতি শক্তি,Memory power
"মেমরি প্রিন্টআউট
 (= স্মৃতি
 ডাম্প)","Memory printout
 (=Memory
 Dump)"
"স্মৃতি
 সুরক্ষা","Memory
 Protection"
"মেমরি রেফারেন্স
 নির্দেশ","Memory reference
 Instruction"
মেমরি রেজিস্টার,Memory register
মেমরি ইউনিট,Memory unit
"স্মৃতি
 ওয়ার্কস্পেস","Memory
 Workspace"
তালিকা,Menu
মেনু নির্বাচন,Menu selection
বুধ বিলম্ব লাইন,Mercury delay line
"পারদ ভেজা
 রিলে","Mercury wetted
 Relay"
মার্জ,Marge
মার্জেবল হিপ,Mergeable heap
"মার্জিত ট্রানসিস্টার
 যুক্তি","Merged transister
 Logic"
"মার্জ এক্সচেঞ্জ
 সাজান","Merge exchange
 Sort"
মার্জ অর্ডার,Merge order
মার্জ বাছাই,Merge sort
মার্জিং,Merging
জাল নেটওয়ার্ক,Mesh network
"বার্তা
 প্রমাণীকরণকারী","Message
 Authenticator"
বার্তা ব্লক,Message block
বার্তা বাফারিং,Message buffering
বার্তা সার্কিট,Message circuit
"বার্তা সার্কিট
 শব্দ","Message circuit
 Noise"
"বার্তা নিয়ন্ত্রণ
 পতাকা","Message control
 Flag"
বার্তা ডেটা সেট,Message data set
"বার্তা প্রদর্শন
 কনসোল","Message display
 Console"
"বার্তা ত্রুটি
 রেকর্ড","Message error
 Record"
বার্তা বিনিময়,Message exchange
বার্তা ক্ষেত্র,Message field
বার্তা ফর্ম্যাট,Message format
বার্তা শীর্ষ,Message header
বার্তা মোড,Message mode
বার্তা numbring,Message numbring
বার্তা পোলিং,Message polling
"বার্তা
 প্রক্রিয়াজাতকরণ
 কার্যক্রম","Message
 Processing
 Program"
বার্তা সারি,Message queue
বার্তা রাউটিং,Message routing
"বার্তা সিঙ্ক
 (= বার্তা
 রিসিভার)","Message sink
 (= Message
 Receiver)"
বার্তা উত্স,Message source
বার্তা সুইচ,Message switch
বার্তা স্যুইচিং,Message switching
"বার্তা স্যুইচিং
 কেন্দ্র","Message switching
 Centre"
"বার্তা স্যুইচিং
 অন্তর্জাল","Message switching
 Network"
বার্তা টেলিযোগাযোগ,Message telecommunication
বার্তার পাঠ্য,Message text
