Malayalam,Gujarati
അനിശ്ചിത സമവാക്യം,અનિશ્ચિત સમીકરણ
അനിശ്ചിത രൂപം,અનિશ્ચિત સ્વરૂપ
സൂചിക,અનુક્રમણિકા
ഒരു സെറ്റ് ഉപയോഗിച്ച് സൂചികയിലാക്കിയത്,સમૂહ દ્વારા અનુક્રમિત
സൂചികയിലുള്ള കുടുംബം,અનુક્રમિત કુટુંબ
സൂചിക നമ്പർ,અનુક્રમણિકા નંબર
ഉപഗ്രൂപ്പിന്റെ സൂചിക,પેટાજૂથની અનુક્રમણિકા
സൂചിക സെറ്റ്,ઇન્ડેક્સ સેટ
സൂചിക,સૂચક
സൂചിക സമവാക്യം,સૂચક સમીકરણ
നിസ്സംഗത വക്രം,ઉદાસીનતા વળાંક
പരോക്ഷ വ്യത്യാസം,પરોક્ષ તફાવત
പരോക്ഷ തെളിവ്,પરોક્ષ પુરાવો
അവിഭാജ്യമായ,અવિભાજ્ય
ഇൻഡക്ഷൻ,ઇન્ડક્શન
ഇൻഡക്റ്റീവ്,પ્રેરક
ഇൻഡക്റ്റീവ് അനുമാനം,પ્રેરક ધારણા
ഇൻഡക്റ്റീവ് നിർവ്വചനം,પ્રેરક વ્યાખ્યા
ഇൻഡക്റ്റീവ് അനുമാനം,પ્રેરક અનુમાન
അസമത്വം,અસમાનતા
അസമത്വ പരിമിതി,અસમાનતાની મર્યાદા
അസമത്വം,અસમાનતા
ജഡത്വത്തെ,જડતા
inrtia force,ઇન્ર્ટિયા ફોર્સ
ജഡത്വം,જડતા
കൃത്യമായ വ്യത്യാസം,અચોક્કસ તફાવત
ഇൻഫെക്‌ഷൻ പോയിന്റുകൾ,ઇન્ફ્લેક્સન પોઇન્ટ
കഴിവില്ലാത്ത,ઇન્ફિમમ
അനന്തമായ,અનંત
അനന്തമായ മാനം,અનંત પરિમાણીય
അനന്തമായ ഡൈമൻഷണൽ വെക്റ്റർ സ്പേസ്,અનંત પરિમાણીય વેક્ટર જગ્યા
അനന്തമായ ഗെയിം,અનંત રમત
അനന്തമായ സംഘം,અનંત જૂથ
അനന്തമായ അവിഭാജ്യ,અનંત અભિન્ન
അനന്തമായ ജനസംഖ്യ,અનંત વસ્તી
അനന്തമായ പരമ്പര,અનંત શ્રેણી
അനന്തമായ സെറ്റ്,અનંત સમૂહ
അനന്തമായ,અનંત
അനന്തമായ ഘടകം,અનંત તત્વ
അനന്തമായ സ്ഥലം,અનંત જગ્યા
അനന്തതകൾ,અનંત
അനന്തത,અનંત
പണപ്പെരുപ്പ ഘടകം,ફુગાવો પરિબળ
ഇൻഫ്ലക്ഷണൽ ടാൻജെന്റ്,વક્રીય સ્પર્શક
ഇൻഫ്ലക്ഷണൽ ഫോക്കസിംഗ്,ઇન્ફ્લેક્શનલ ફોકસિંગ
വക്രത,ફૂગ
ഒരു ഫംഗ്ഷന്റെ inf,કાર્યની માહિતી
വിവര മാട്രിക്സ്,માહિતી મેટ્રિક્સ
വിവര പ്രോസസ്സിംഗ്,માહિતી પ્રક્રિયા
വിവര ശാസ്ത്രം,માહિતી વિજ્ઞાન
അസമമായ,અસંગત
അസമമായ സമവാക്യം,અસંગત સમીકરણ
അസമമായ സംവിധാനം,અસંગત સિસ્ટમ
പ്രാഥമിക,પ્રારંભિક
പ്രാരംഭ അവസ്ഥ,પ્રારંભિક સ્થિતિ
പ്രാരംഭ വരി,પ્રારંભિક રેખા
പ്രാരംഭ പോയിന്റ്,પ્રારંભિક બિંદુ
പ്രാരംഭ പരിഹാരം,પ્રારંભિક ઉકેલ
പ്രാരംഭ വേഗത,પ્રારંભિક વેગ
കുത്തിവയ്പ്പ് മാപ്പ്,ઇન્જેક્ટિવ નકશો
ഇൻജക്റ്റീവ് മാപ്പിംഗ്,ઇન્જેક્ટિવ મેપિંગ
ആന്തരിക ഗുണനം,આંતરિક ગુણાકાર
ആന്തരിക പോയിന്റ്,આંતરિક બિંદુ
ആന്തരിക ഉൽപ്പന്നം,આંતરિક ઉત્પાદન
ഇൻപുട്ട്,ઇનપુટ
ഇൻപുട്ട് ഡാറ്റ,ઇનપુટ ડેટા
ഇൻപുട്ട് ഗേറ്റ്,ઇનપુટ ગેટ
ഇൻപുട്ട് ഔട്ട്പുട്ട് വിശകലനം,ઇનપુટ આઉટપુટ વિશ્લેષણ
ഇൻപുട്ട് ഔട്ട്പുട്ട് നിയന്ത്രണ സംവിധാനം,ઇનપુટ આઉટપુટ કંટ્રોલ સિસ્ટમ
ഇൻപുട്ട് ഔട്ട്പുട്ട് സിസ്റ്റം,ઇનપુટ આઉટપુટ સિસ્ટમ
ഇൻപുട്ട് അളവ്,ઇનપુટ જથ્થો
ഇൻപുട്ട് രജിസ്റ്റർ,ઇનપુટ રજીસ્ટર
ഇൻപുട്ട് ടെർമിനൽ,ઇનપુટ ટર્મિનલ
ആലേഖനം ചെയ്ത വൃത്തം,અંકિત વર્તુળ
തൽക്ഷണം,ત્વરિત
തൽക്ഷണം,તાત્કાલિક
തൽക്ഷണ ത്വരണം,ત્વરિત પ્રવેગક
ഭ്രമണത്തിന്റെ തൽക്ഷണ അക്ഷം,પરિભ્રમણની તાત્કાલિક ધરી
തൽക്ഷണ കേന്ദ്രം,તાત્કાલિક કેન્દ્ર
തൽക്ഷണ വേഗത,ત્વરિત વેગ
തൽക്ഷണ വോളിയം,ત્વરિત વોલ્યુમ
പൂർണ്ണസംഖ്യ,પૂર્ણાંક
പൂർണ്ണസംഖ്യ ലീനിയർ പ്രോഗ്രാമിംഗ്,પૂર્ણાંક રેખીય પ્રોગ્રામિંગ
സമഗ്രത,અખંડિતતા
സംയോജിപ്പിക്കാവുന്ന,અવિભાજ્ય
ഇന്റഗ്രബിൾ ഡിഫറൻഷ്യൽ സമവാക്യം,એકીકૃત વિભેદક સમીકરણ
സംയോജിത സമവാക്യം,અવિભાજ્ય સમીકરણ
സംയോജിത പ്രവർത്തനം,એકીકૃત કાર્ય
സമഗ്രമായ,અભિન્ન
അവിഭാജ്യ കാൽക്കുലസ്,અભિન્ન કલન
അവിഭാജ്യ വക്രം,અભિન્ન વળાંક
അവിഭാജ്യ ഡൊമെയ്ൻ,અભિન્ન ડોમેન
സമഗ്ര സമവാക്യം,અભિન્ન સમીકરણ
സമഗ്ര സംഖ്യ,અભિન્ન સંખ્યા
ആദ്യ തരത്തിലുള്ള അവിഭാജ്യഘടകം,પ્રથમ પ્રકારનું અભિન્ન
സമഗ്രമായ പ്രാതിനിധ്യം,અભિન્ન પ્રતિનિધિત્વ
അവിഭാജ്യ ചിഹ്നം,અભિન્ન ચિહ્ન
സംയോജിപ്പിക്കുക,એકીકૃત
സംയോജിത ആഗിരണം ഗുണകം,સંકલિત શોષણ ગુણાંક
സംയോജിപ്പിക്കുന്ന ഘടകം,સંકલન પરિબળ
സംയോജനം,એકીકરણ
വേർതിരിവിലൂടെയുള്ള സംയോജനം,ભિન્નતા દ્વારા એકીકરણ
ഭാഗങ്ങൾ മുഖേനയുള്ള സംയോജനം,ભાગો દ્વારા એકીકરણ
യുക്തിസഹീകരണത്തിലൂടെയുള്ള സംയോജനം,તર્કસંગતીકરણ દ્વારા એકીકરણ
പകരം വയ്ക്കൽ വഴിയുള്ള സംയോജനം,અવેજી દ્વારા એકીકરણ
തുടർച്ചയായി കുറയ്ക്കുന്നതിലൂടെ ഏകീകരണം,ક્રમિક ઘટાડો દ્વારા એકીકરણ
പരമ്പര പ്രകാരമുള്ള സംയോജനം,શ્રેણી દ્વારા એકીકરણ
വെക്റ്ററിന്റെ സംയോജനം,વેક્ટરનું એકીકરણ
ഒരു അടഞ്ഞ പ്രതലത്തിൽ സംയോജനം,બંધ સપાટી પર એકીકરણ
ഇന്റഗ്രേറ്റർ,ઇન્ટિગ્રેટર
ഇന്റഗ്രേറ്റർ ഘടകം,ઇન્ટિગ્રેટર ઘટક
ഇന്റഗ്രോ - ഡിഫറൻഷ്യൽ സമവാക്യം,ઇન્ટિગ્રો - વિભેદક સમીકરણ
തടസ്സപ്പെടുത്തുക,અટકાવવું
പരസ്പരം മാറ്റാവുന്ന പ്രവർത്തനം,વિનિમયક્ષમ કામગીરી
കൈമാറ്റം,અદલાબદલી
ഇന്റർക്ലാസ് പരസ്പരബന്ധം,આંતરવર્ગીય સહસંબંધ
പരസ്പരബന്ധം,આંતરસંબંધ
പരസ്പര ബന്ധ ഗുണകം,આંતર સહસંબંધ ગુણાંક
പരസ്പരാശ്രിതത്വം,પરસ્પર નિર્ભરતા
പരസ്പരാശ്രിതം,પરસ્પર નિર્ભર
പലിശ,વ્યાજ
ഇന്റർഫേസ്,ઈન્ટરફેસ
ഇന്റർഫേഷ്യൽ ആംഗിൾ,ઇન્ટરફેસિયલ કોણ
സമഗ്രമായ,એકીકરણ
സംയോജിപ്പിച്ചത്,સંકલિત
ഇന്റീരിയർ,આંતરિક
ആന്തരിക കോൺ,આંતરિક કોણ
ഇന്റീരിയർ ഏരിയ,આંતરિક વિસ્તાર
ഇന്റീരിയർ ഡൊമെയ്ൻ,આંતરિક ડોમેન
ആന്തരിക ഘടകം,આંતરિક તત્વ
ഒരു സെറ്റിന്റെ ഇന്റീരിയർ,સમૂહનો આંતરિક ભાગ
ഇന്റീരിയർ എതിർ കോണിൽ,આંતરિક વિરોધી કોણ
ആന്തരിക ഗ്രഹം,આંતરિક ગ્રહ
ഇന്റീരിയർ പോയിന്റ്,આંતરિક બિંદુ
ഇന്റർമീഡിയറ്റ്,મધ્યમ
ഇന്റർമീഡിയറ്റ് പോയിന്റ്,મધ્યવર્તી બિંદુ
ഇന്റർമീഡിയറ്റ് മൂല്യ സിദ്ധാന്തം,મધ્યવર્તી મૂલ્ય પ્રમેય
ആന്തരിക ദ്വിഭാഗം,આંતરિક દ્વિભાજક
ഇന്റർപോളേഷൻ,પ્રક્ષેપ
ഇന്റർപോളേഷൻ ഫോർമുല,પ્રક્ષેપ સૂત્ર
വിഭജിക്കുന്നു,આંતરછેદ
മുറിച്ചുകടക്കുന്ന വളവുകൾ,છેદતી વણાંકો
വിഭജിക്കുന്ന വരികൾ,છેદતી રેખાઓ
കവല,આંતરછેદ
കവല വളവ്,આંતરછેદ વળાંક
വളവുകളുടെ കവല,વણાંકોનું આંતરછેદ
സെറ്റുകളുടെ കവല,સમૂહોનું આંતરછેદ
ഇടവേള,અંતરાલ
ഇടവേള എസ്റ്റിമേറ്റ്,અંતરાલ અંદાજ
ഇടവേള കണക്കാക്കൽ,અંતરાલ અંદાજ
ഇടവേള മധ്യ പോയിന്റ്,અંતરાલ મધ્ય-બિંદુ
ഇൻട്രാ-ബ്ലോക്ക് പ്രഭാവം,ઇન્ટ્રા-બ્લોક અસર
ഇൻട്രാക്ലാസ് പരസ്പരബന്ധം,આંતરવર્ગીય સહસંબંધ
മാറ്റമില്ലാത്തത്,અવ્યવસ્થા
മാറ്റമില്ലാത്ത,અપરિવર્તનશીલ
മാറ്റമില്ലാത്ത സംവിധാനം,અપરિવર્તનશીલ સિસ્ટમ
ഇൻവെന്ററി,ઇન્વેન્ટરી
ഇൻവെന്ററി അലോക്കേഷൻ,ઇન્વેન્ટરી ફાળવણી
ഇൻവെന്ററി നിയന്ത്രണം,સંગ્રહ સ્થાન વ્યવસ્થા
ഇൻവെന്ററി നിയന്ത്രണ മോഡൽ,ઇન્વેન્ટરી નિયંત્રણ મોડેલ
ഇൻവെന്ററി നിയന്ത്രണ സംവിധാനം,ઈન્વેન્ટરી કંટ્રોલ સિસ્ટમ
ഇൻവെന്ററി സൈക്കിൾ,ઇન્વેન્ટરી ચક્ર
ഇൻവെന്ററി ഹോൾഡിംഗ് ചെലവ്,ઇન્વેન્ટરી હોલ્ડિંગ ખર્ચ
ഇൻവെന്ററി പോയിന്റ്,ઈન્વેન્ટરી પોઈન્ટ
ഇൻവെന്ററി നയം,ઇન્વેન્ટરી નીતિ
ഇൻവെന്ററി സാഹചര്യം,ઇન્વેન્ટરી પરિસ્થિતિ
വിപരീതം,વ્યસ્ત
വിപരീത പരസ്പരബന്ധം,વ્યસ્ત સહસંબંધ
വിപരീത പ്രവർത്തനം,વ્યસ્ત કાર્ય
വിപരീത ഹൈപ്പർബോളിക് പ്രവർത്തനം,વ્યસ્ત હાયપરબોલિક કાર્ય
വിപരീത അനുപാതം,વ્યસ્ત પ્રમાણમાં
വിപരീത മാപ്പിംഗ്,વ્યસ્ત મેપિંગ
വിപരീത സംഖ്യ,વ્યસ્ત સંખ્યા
ഒരു മാട്രിക്സിന്റെ വിപരീതം,મેટ્રિક્સનો વ્યસ્ત
വിപരീത ക്രമമാറ്റം,વ્યસ્ત ક્રમચય
വിപരീത അനുപാതം,વ્યસ્ત પ્રમાણ
വിപരീത ത്രികോണമിതി പ്രവർത്തനം,વ્યસ્ત ત્રિકોણમિતિ કાર્ય
വിപരീത ഫോർമുല,વ્યુત્ક્રમ સૂત્ર
ക്രമത്തിന്റെ വിപരീതം,ઓર્ડરનું વ્યુત્ક્રમ
വിപരീത മാട്രിക്സ്,ઉલટાવી શકાય તેવું મેટ્રિક્સ
വിപരീത പരിവർത്തനം,ઉલટાવી શકાય તેવું પરિવર્તન
യുക്തിരഹിതമായ,અતાર્કિક
യുക്തിരഹിതമായ സമവാക്യം,અતાર્કિક સમીકરણ
യുക്തിരഹിതമായ ആവിഷ്കാരം,અતાર્કિક અભિવ્યક્તિ
യുക്തിരഹിതമായ സംഖ്യ,અતાર્કિક સંખ્યા
യുക്തിരഹിതമായ റൂട്ട്,અતાર્કિક મૂળ
അപ്രസക്തമായ,અફર
പ്രകോപനപരമായ വെക്റ്റർ,ઇરોટેશનલ વેક્ટર
പ്രകോപനപരമായ വെക്റ്റർ പ്രവർത്തനം,ઇરોટેશનલ વેક્ટર કાર્ય
പ്രകോപനപരമായ വേഗത,ઇરોટેશનલ વેગ
സമകോണാകൃതിയിലുള്ള,આઇસોગોનલ
isokurtosis,isokurtosis
ഒറ്റപ്പെട്ട അത്യാവശ്യമായ ഏകത്വം,અલગ આવશ્યક એકલતા
ഒറ്റപ്പെട്ട പോയിന്റ്,અલગ બિંદુ
ഐസോമെട്രിക്,આઇસોમેટ્રિક
ഐസോസിലിസ് കോൺഫിഗറേഷൻ,સમદ્વિબાજુ રૂપરેખાંકન
ആവർത്തിച്ച അവിഭാജ്യ,પુનરાવર્તિત અભિન્ન
ആവർത്തിച്ചുള്ള ഇന്റർപോളേഷൻ,પુનરાવર્તિત પ્રક્ષેપ
ആവർത്തനം,પુનરાવર્તન
ആവർത്തന സൂത്രവാക്യം,પુનરાવર્તન સૂત્ર
ആവർത്തന സംയോജന ഫോർമുല,પુનરાવર્તિત એકીકરણ સૂત્ર
ആവർത്തന നടപടിക്രമം,પુનરાવર્તિત પ્રક્રિયા
ആവർത്തന സാങ്കേതികത,પુનરાવર્તિત તકનીક
യാക്കോബിയൻ,જેકોબિયન
യാക്കോബിയൻ ഡിറ്റർമിനന്റ്,જેકોબિયન નિર્ણાયક
യാക്കോബിയൻ മാട്രിക്സ്,જેકોબિયન મેટ્રિક્સ
സെറ്റുകളുടെ കൂട്ടിച്ചേർക്കൽ,સેટમાં જોડાવા
സംയുക്ത,સંયુક્ત
സംയുക്ത സാന്ദ്രത പ്രവർത്തനം,સંયુક્ત ઘનતા કાર્ય
ജോയിന്റ് ഫ്രീക്വൻസി ഫംഗ്ഷൻ,સંયુક્ત આવર્તન કાર્ય
സംയുക്തമായി ആശ്രയിക്കുന്ന വേരിയബിൾ,સંયુક્ત રીતે નિર્ભર ચલ
സംയുക്ത സംഭാവ്യത,સંયુક્ત સંભાવના
ചേരുക (=യൂണിയൻ),જોડાઓ (=યુનિયન)
ചാടുക,કૂદી
ജമ്പ് നിർത്തലാക്കൽ,જમ્પ અવ્યવસ્થા
ന്യായീകരണം,વાજબીપણું
ന്യായീകരിക്കുക,ન્યાયી ઠેરવવું
കർണാഗ് ഭൂപടം,Karnaugh નકશો
കേർണൽ,કર્નલ
മാപ്പിംഗിന്റെ കേർണൽ,મેપિંગની કર્નલ
ചലനാത്മകത,ગતિશાસ્ત્ર
ഗതികോർജ്ജം,ગતિ ઊર્જા
ചലനാത്മകത,ગતિશાસ્ત્ર
കോൾമോഗോറോഫ് സ്മിർനോവ് ടെസ്റ്റ്,કોલમોગોરોફ સ્મિર્નોવ ટેસ્ટ
ക്രോനെക്കർ ഡെൽറ്റ,ક્રોનેકર ડેલ્ટા
കുർട്ടോസിസ്,કર્ટોસિસ
ലഗ്രാഞ്ചിന്റെ പ്രവർത്തനം,લેગ્રેન્જનું કાર્ય
ലഗ്രാഞ്ചിന്റെ ഗുണിതങ്ങൾ,લેગ્રેન્જના ગુણક
ലാമിന,લેમિના
ലാപ്ലേസ് രൂപാന്തരം,લેપ્લેસ ટ્રાન્સફોર્મ
വലിയ സംഖ്യ,મોટી સંખ્યામાં
ഒളിഞ്ഞിരിക്കുന്ന റൂട്ട് (=സവിശേഷമായ റൂട്ട്),સુષુપ્ત મૂળ (= લાક્ષણિકતા મૂળ)
ലാറ്ററൽ ഉപരിതലം,બાજુની સપાટી
ലാറ്റിൻ ചതുരം,લેટિન ચોરસ
ലാറ്റസ് മലാശയം,latus ગુદામાર્ગ
നിയമം,કાયદો
വേഗത കൂട്ടുന്നതിനുള്ള നിയമം,વેગ ઉમેરવાનો કાયદો
അഡിറ്റിവിറ്റി നിയമം,ઉમેરણનો કાયદો
റിട്ടേൺ കുറയ്ക്കുന്നതിനുള്ള നിയമം,ઘટતા વળતરનો કાયદો
ഗുരുത്വാകർഷണ നിയമം,ગુરુત્વાકર્ષણનો કાયદો
ഗ്രൂപ്പുകൾക്കുള്ള ഹോമോമോർഫിസത്തിന്റെ നിയമം,જૂથો માટે હોમોમોર્ફિઝમનો કાયદો
വളയങ്ങൾക്കുള്ള ഹോമോമോർഫിസത്തിന്റെ നിയമം,રિંગ્સ માટે હોમોમોર્ફિઝમનો કાયદો
ചെലവ് വർദ്ധിപ്പിക്കുന്നതിനുള്ള നിയമം,વધતા ખર્ચનો કાયદો
സൂചികകളുടെ നിയമം,સૂચકાંકોનો કાયદો
ജഡത്വ നിയമം,જડતાનો કાયદો
വലിയ സംഖ്യകളുടെ നിയമം,મોટી સંખ્યામાં કાયદો
സാധ്യത നിയമം,સંભાવનાનો કાયદો
സൈനുകളുടെ നിയമം,સાઇન્સનો કાયદો
എക്‌സ്‌പോണന്റുകളുടെ നിയമങ്ങൾ,ઘાતાંકના નિયમો
ചലന നിയമങ്ങൾ,ગતિના નિયમો
പാളി,સ્તર
മുൻനിര ഗുണകം,અગ્રણી ગુણાંક
പ്രമുഖ ഡയഗണൽ,અગ્રણી કર્ણ
മുൻനിര സബ്മാട്രിക്സ്,અગ્રણી સબમેટ્રિક્સ
മുൻനിര പദം,અગ્રણી શબ્દ
കുറഞ്ഞത്,ઓછામાં ઓછું
ഏറ്റവും കുറഞ്ഞ പൊതു ഗുണിതം (LCM),ન્યૂનતમ સામાન્ય બહુવિધ (LCM)
ഏറ്റവും കുറഞ്ഞ ഘടകം,ઓછામાં ઓછું તત્વ
ഏറ്റവും കുറഞ്ഞ ചതുരം,ઓછામાં ઓછો ચોરસ
ഏറ്റവും കുറഞ്ഞത് മുകളിലെ പരിധി,ઓછામાં ઓછું ઉપલા બાઉન્ડ
ഇടത് കോസെറ്റ്,ડાબી કોસેટ
ഇടം കയ്യൻ,ડાબા હાથે
ഇടത് കൈ സ്ക്രൂ,ડાબા હાથનો સ્ક્રૂ
ഇടത് വിപരീതം,ડાબું ઊલટું
ഇടത് ഗുണനം,ડાબી ગુણાકાર
ലെബ്നിറ്റ്സ് ഫോർമുല,લીબનિટ્ઝ સૂત્ર
നീളം,લંબાઈ
ലെപ്റ്റോകുർട്ടിക്,લેપ્ટોક્યુર્ટિક
leptokurtic വക്രം,લેપ્ટોક્યુર્ટિક વળાંક
leptokurtosis,લેપ્ટોક્યુર્ટોસિસ
ലെവൽ കർവ്,સ્તર વળાંક
ആത്മവിശ്വാസത്തിന്റെ നിലവാരം,આત્મવિશ્વાસનું સ્તર
പ്രാധാന്യത്തിന്റെ തലം,મહત્વનું સ્તર
നിഘണ്ടുശാസ്ത്രപരമായി,લેક્સિકોગ્રાફિકલી
നിഘണ്ടു ക്രമം,લેક્સિકોગ્રાફિકલ ઓર્ડર
സാധ്യതാ പ്രവർത്തനം,સંભાવના કાર્ય
സാധ്യതാ അനുപാത പരിശോധന,સંભાવના ગુણોત્તર પરીક્ષણ
പരിധി,મર્યાદા
പരിമിതപ്പെടുത്തുന്നു,મર્યાદિત
പരിമിതപ്പെടുത്തുന്ന മൂല്യം,મર્યાદિત મૂલ્ય
പരിമിതപ്പെടുത്തുന്ന വേഗത,મર્યાદિત વેગ
അർത്ഥത്തിൽ പരിധി,સરેરાશ મર્યાદા
സംയോജനത്തിന്റെ പരിധി,એકીકરણની મર્યાદા
ക്രമത്തിന്റെ പരിധി,ક્રમની મર્યાદા
പരിധി പോയിന്റ് (=ക്ലസ്റ്റർ പോയിന്റ്),મર્યાદા બિંદુ (= ક્લસ્ટર બિંદુ)
വേഗത പരിമിതപ്പെടുത്തുക,મર્યાદા વેગ
ലൈൻ,રેખા
രേഖീയമായ,રેખીય
രേഖീയ ബീജഗണിതം,રેખીય બીજગણિત
രേഖീയ ബീജഗണിത സമവാക്യം,રેખીય બીજગણિત સમીકરણ
രേഖീയ ഏകദേശം,રેખીય અંદાજ
രേഖീയ അസിംപ്റ്റോട്ട്,રેખીય એસિમ્પ્ટોટ
രേഖീയ ഗുണകം,રેખીય ગુણાંક
രേഖീയ സംയോജനം,રેખીય સંયોજન
രേഖീയ നിയന്ത്രണങ്ങൾ,રેખીય અવરોધો
രേഖീയ ആശ്രിതത്വം,રેખીય અવલંબન
ലീനിയർ ഡിഫറൻഷ്യൽ സമവാക്യം,રેખીય વિભેદક સમીકરણ
രേഖീയ അളവ്,રેખીય પરિમાણ
രേഖീയ സമവാക്യം,રેખીય સમીકરણ
രേഖീയ രൂപം,રેખીય સ્વરૂપ
ലീനിയർ ഫ്രാക്ഷണൽ ട്രാൻസ്ഫോർമേഷൻ,રેખીય અપૂર્ણાંક પરિવર્તન
രേഖീയ പ്രവർത്തനം,રેખીય કાર્ય
ലീനിയർ ഫങ്ഷണൽ,રેખીય કાર્યાત્મક
രേഖീയ ഗ്രൂപ്പ്,રેખીય જૂથ
രേഖീയ സ്വാതന്ത്ര്യം,રેખીય સ્વતંત્રતા
രേഖീയ സ്വതന്ത്ര ബന്ധം,રેખીય સ્વતંત્ર સંબંધ
രേഖീയ അസമത്വം,રેખીય અસમાનતા
ലീനിയർ ഇൻഹോമോജീനിയസ് ഡിഫറൻഷ്യൽ സമവാക്യം,રેખીય અસંગત વિભેદક સમીકરણ
ലീനിയർ ഇന്റഗ്രൽ സമവാക്യം,રેખીય અભિન્ન સમીકરણ
ലീനിയർ ഇന്റർപോളേഷൻ,રેખીય પ્રક્ષેપ
രേഖീയ കുറഞ്ഞ ചതുര റിഗ്രഷൻ വിശകലനം,રેખીય લઘુત્તમ ચોરસ રીગ્રેશન વિશ્લેષણ
രേഖീയത,રેખીયતા
രേഖീയമായി ആശ്രയിക്കുന്നത്,રેખીય રીતે નિર્ભર
രേഖീയമായി സ്വതന്ത്രമായ,રેખીય રીતે સ્વતંત્ર
ലീനിയർ മാപ്പിംഗ്,રેખીય મેપિંગ
രേഖീയ ക്രമം,રેખીય ક્રમ
രേഖീയ ക്രമപ്പെടുത്തൽ,રેખીય ક્રમ
ലീനിയർ പ്രോഗ്രാമിംഗ്,રેખીય પ્રોગ્રામિંગ
ലീനിയർ പ്രോഗ്രാമിംഗ് അൽഗോരിതം,રેખીય પ્રોગ્રામિંગ અલ્ગોરિધમ
ലീനിയർ പ്രോഗ്രാമിംഗ് പ്രശ്നം,રેખીય પ્રોગ્રામિંગ સમસ્યા
ലീനിയർ റിഗ്രഷൻ,રેખીય રીગ્રેસન
ലീനിയർ റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്,રેખીય રીગ્રેસન ગુણાંક
രേഖീയ ബന്ധം,રેખીય સંબંધ
ലീനിയർ സ്പേസ് (=വെക്റ്റർ സ്പേസ്),રેખીય જગ્યા (= વેક્ટર જગ્યા)
രേഖീയ ഉപസ്ഥലം,રેખીય સબસ્પેસ
രേഖീയ പരിവർത്തനം,રેખીય પરિવર્તન
രേഖീയ പ്രവണത,રેખીય વલણ
രേഖീയ നിഷ്പക്ഷമായ എസ്റ്റിമേറ്റ്,રેખીય નિષ્પક્ષ અંદાજ
രേഖീയ പ്രവേഗം,રેખીય વેગ
ലൈൻ ഇന്റഗ്രൽ,રેખા અભિન્ન
കവലയുടെ വരി,આંતરછેદની રેખા
റിഗ്രഷൻ ലൈൻ,રીગ્રેસનની રેખા
പ്രാദേശികവൽക്കരിച്ച വെക്റ്റർ,સ્થાનિક વેક્ટર
പ്രാദേശിക ഒപ്റ്റിമൽ,સ્થાનિક શ્રેષ્ઠ
സ്ഥലം,સ્થાન
ലോഗ്,લોગ
ലോഗരിഥമിക്,લઘુગણક
ലോഗരിഥമിക് കൃത്യത,લઘુગણક ચોકસાઈ
ലോഗരിഥമിക് കണക്കുകൂട്ടൽ,લઘુગણક ગણતરી
ലോഗരിഥമിക് വക്രം,લઘુગણક વળાંક
ലോഗരിഥമിക് ഡെറിവേറ്റീവ്,લઘુગણક વ્યુત્પન્ન
ലോഗരിഥമിക് വ്യത്യാസം,લઘુગણક તફાવત
ലോഗരിഥമിക് ഫംഗ്ഷൻ,લઘુગણક કાર્ય
ലോഗരിഥമിക് ശരാശരി (=ജ്യാമിതീയ ശരാശരി),લઘુગણક સરેરાશ (=ભૌમિતિક સરેરાશ)
ലോഗരിഥമിക് സാധാരണ വിതരണം,લઘુગણક સામાન્ય વિતરણ
ലോഗരിഥമിക് ബന്ധം,લઘુગણક સંબંધ
ലോഗരിഥമിക് സ്കെയിൽ,લઘુગણક સ્કેલ
ലോഗരിഥമിക് സീരീസ്,લઘુગણક શ્રેણી
ലോഗരിഥമിക് സർപ്പിളം (സമകോണ സർപ്പിളം),લઘુગણક સર્પાકાર (સમાન કોણીય સર્પાકાર)
ലോഗരിഥമിക് പട്ടിക (=ലോഗ് ടേബിൾ),લઘુગણક કોષ્ટક (=લોગ ટેબલ)
ലോഗരിതം (ലോഗ്),લઘુગણક (લોગ)
യുക്തി,તર્ક
യുക്തിപരമായി തുല്യം,તાર્કિક રીતે સમકક્ષ
ലോജിസ്റ്റിക് കർവ്,લોજિસ્ટિક વળાંક
ലോഗ്നോർമൽ ഡിസ്ട്രിബ്യൂഷൻ,સામાન્ય વિતરણ
രേഖാംശം,રેખાંશ
ലൂപ്പ്,લૂપ
ലോട്ടറി,લોટરી
താഴ്ന്ന ബാർ,નીચલી પટ્ટી
താഴ്ന്ന പരിധി,ના જેટલું કે તેનાથી ઓછું
ലോവർ റീമാൻ ഇന്റഗ്രൽ,નીચલા રીમેન અભિન્ન
കുറഞ്ഞ തുക,ઓછી રકમ
താഴ്ന്ന ത്രികോണ മാട്രിക്സ്,નીચલા ત્રિકોણાકાર મેટ્રિક્સ
മക്ലൗറിൻ വിപുലീകരണം,મેકલોરિનનું વિસ્તરણ
മാന്ത്രിക സംഖ്യ,જાદુઈ સંખ્યા
മാന്ത്രിക ചതുരം,જાદુઈ ચોરસ
മാഗ്നിറ്റ്യൂഡ് പരിധി (=കാന്തിമാനം പരിമിതപ്പെടുത്തുന്നു),તીવ્રતા મર્યાદા (=મર્યાદિત તીવ્રતા)
മെയിൽ അയച്ച ചോദ്യാവലി,મેઇલ કરેલ પ્રશ્નાવલી
മെയിൽ സർവേ,મેલ મોજણી
മേജറന്റ് (മുകളിലെ പരിധി),મેજરન્ટ (ઉપલા બાઉન્ડ)
