Assamese,Marathi
ৰঙৰ ছাঁ,रंग सावली
"হুম, আমি","हम, आम्ही"
"কৃত্ৰিমতা, আৰ্দ্ৰতা","आर्टिफिकेशन, ओलावणे"
humidor,आर्द्रता
"আৰ্দ্ৰতা, আৰ্দ্ৰতা","आर्द्रता, आर्द्रता"
huygens আইন,huygens कायदा
হাইব্ৰিড,संकरित
সংকৰকৰণ,संकरीकरण
"হাইড্ৰলিক, হাইড্ৰলিক, মোবাইল হাইড্ৰলিক, হাইড্ৰলিক",हायड्रॉलिक
"হাইড্ৰ&#39;ডাইনেমিক, হাইড্ৰ&#39;ডাইনেমিক","hydrodynamic, hydrodynamic"
"হাইড্ৰ’ডাইনেমিক্স, হাইড্ৰ’ডাইনেমিক্স, হাইড্ৰ’ডাইনেমিক্স","hydrodynamics, hydrodynamics, hydrodynamics"
হাইড্ৰজেন পদাৰ্থ,हायड्रोजन पदार्थ
জলবিজ্ঞান,जलविज्ञान
ৱাটাৰ বৰ্ড,पाणी मंडळ
হাইড্ৰষ্টেটিক,हायड्रोस्टॅटिक
"হাইড্ৰষ্টেটিক্স, হাইড্ৰষ্টেটিক্স","हायड्रोस्टॅटिक्स, हायड्रोस्टॅटिक्स"
"হাইগ্ৰ&#39;মিটাৰ, হাইগ্ৰ&#39;মিটাৰ","हायग्रोमीटर, हायग्रोमीटर"
হাইগ্ৰ&#39;মেট্ৰি,हायग्रोमेट्री
হাইগ্ৰ&#39;মিটাৰ,हायग्रोमीटर
হাইগ্ৰ&#39;স্কোপিক,हायग्रोस्कोपिक
হাইপাৰবলিক,हायपरबोलिक
উচ্চ চাৰ্জ হাইপাৰ চাৰ্জ,उच्च चार्ज हायपर चार्ज
নূন্যতম,सूक्ष्म
দীঘলীয়া দৃষ্টি,लांब दृष्टी
hyperrani - নিউক্লিয়াস,hyperrani - केंद्रक
হাইপাৰন,हायपरॉन
supersonic,सुपरसोनिक
চুপাৰ আকাশ,सुपर आकाश
অনুমান,गृहीतक
"কাল্পনিক, কাল্পনিক","काल्पनिक, काल्पनिक"
উতলাংক,उत्कलनांक
নিদ্ৰাহীনতা,तंद्री
বৰফ,बर्फ
বৰফ-স্ফটিক,बर्फ-क्रिस्टल
আদৰ্শ,आदर्श
আদৰ্শগত,आदर्श केले
"একে, একে, অবিচ্ছেদ্য","एकसारखे, एकसारखे, अविभाज्य"
"চিনাক্তকৰণ, চিনাক্তকৰণ, চিনাক্তকৰণ, চিনাক্তকৰণ","ओळख, ओळख, ओळख, ओळख"
"চিনাক্তকৰণ বিকন, চিনাক্তকৰণ বিকন","आयडेंटिफिकेशन बीकन, आयडेंटिफिकेशन बीकन"
"একে, একে, সৰ্বব্যাপী, ব্যক্তিত্ব","एकसारखे, एकसारखे, सर्वव्यापी, व्यक्तिमत्व"
কৰ্মহীন,कामहीन
"নিষ্ক্ৰিয় সময়, কাৰ্যসূচী পৰীক্ষাৰ সময়","निष्क्रिय वेळ, कार्यक्रम परीक्षा वेळ"
জ্বলোৱা,प्रज्वलित करणे
igniter,प्रज्वलित करणारा
ইগনিচন,प्रज्वलन
নিৰ্দেশনাক অৱজ্ঞা কৰা,सूचना दुर्लक्ष
আলোকসজ্জা ঘনত্ব,प्रदीपन घनता
ইলুমিনেটৰ,प्रकाशक
ইলুমিনেটৰ,प्रकाशक
আলোকসজ্জা গেজ,प्रदीपन मापक
ইলুমিনেটৰ,प्रकाशक
প্ৰতিফলন,प्रतिबिंब
"কল্পিত, কাল্পনিক, কাল্পনিক","काल्पनिक, काल्पनिक, काल्पनिक"
ডুব যোৱা বস্তু,बुडलेली वस्तू
বিসৰ্জন,विसर्जन
ইম্পিডেন্স অনুপ্ৰৱেশ,प्रतिबाधा प्रवेश
"প্ৰভাৱ, প্ৰভাৱ, প্ৰভাৱ, সংঘৰ্ষ, পুনৰুত্থান","प्रभाव, प्रभाव, प्रभाव, टक्कर, प्रतिक्षेप"
ইমপেক্ট ইফেক্ট,प्रभाव प्रभाव
ইম্পিডেন্স,प्रतिबाधा
আচৰিত,धक्कादायक
প্ৰয়োগ কৰা চাপ,दबाव लागू
"impregnated, সন্নিৱিষ্ট কৰা","impregnated, embedded"
impulse,आवेग
অশুদ্ধ,अशुद्ध
অতিৰিক্ত পৰিবাহীতা (বাহ্যিক পৰিবাহীতা),बाह्य चालकता (बाह्य चालकता)
অশ্ৰাব্যতা,ऐकण्यायोग्यता
অশ্ৰাব্য,ऐकू न येणारा
ইনকাণ্ডেচেণ্ট,तप्त झाल्यावर प्रकाशमान होणारा
ইনকাণ্ডেচেণ্ট,तप्त झाल्यावर प्रकाशमान होणारा
ৰেপচ&#39;ডিক,रॅपसोडिक
আগন্তুক,आगामी
অসংকোচনীয়তা,संकुचितता
বৃদ্ধি পোৱা দোলন,वाढीव दोलन
বৃদ্ধি পোৱা চুম্বকত্ব,वाढलेले चुंबकत्व
বিনামূলীয়া বিতৰণ,मोफत वितरण
"অসীম, অনিৰ্দিষ্ট, অনিৰ্দিষ্ট, ৪অনিৰ্দিষ্ট","अनंत, अनिश्चित, अनिश्चित, 4 अनिश्चित"
"মাৰাত্মক, পইণ্টাৰ, 3index","घातक, सूचक, 3 निर्देशांक"
"পৰোক্ষ, পৰোক্ষ","अप्रत्यक्ष, अप्रत्यक्ष"
অনুপ্ৰাণিত,प्रेरणा दिली
"আগমন, প্ৰৰোচনা, প্ৰৰোচনা","आगमन, प्रेरण, प्रेरण"
প্ৰেৰণাদায়ক,प्रेरणादायी
প্ৰেৰণাদায়ক,प्रेरक
জড়তা,जडत्व
অক্ষয় উৎস,अक्षय स्रोत
"অসীম, অসীম","अनंत, अनंत"
"অসীম, অসীম","अनंत, अनंत"
"অসীম, অসীম","अनंत, अनंत"
জ্বলনশীলতা,ज्वलनशीलता
জ্বলনশীল,ज्वलनशील
ইনফ্ল&#39;,आवक
ইনফ্ল&#39;,आवक
জাননী,माहिती
অতি কম কম্পাঙ্ক,खूप कमी वारंवारता
ইনফ্ৰাৰেড,इन्फ्रारेड
অশ্ৰাব্য,ऐकू न येणारा
আভা শ্ৰবিকি,अवा श्राविकी
অসামঞ্জস্যতা,विसंगतता
disparate,असमान
প্ৰাৰম্ভিক,आरंभिक
বেজী দিয়া,इंजेक्शन
প্ৰৱেশদ্বাৰ,प्रविष्ट करा
"ভিতৰৰ, ভিতৰৰ, ভিতৰৰ, ভিতৰৰ","आतील, आतील, आतील, आतील"
"ইনপুট (n.), ইনপুট (v.)","इनपुट (n.), इनपुट (v.)"
insolent,उद्धट
লাইভচন,लिव्हेशन
"তুচ্ছ, তুচ্ছ","क्षुल्लक, नगण्य"
তত্বাৱধান,पर्यवेक्षण
"সংস্থাপন, সংস্থাপন, সংস্থাপন","स्थापना, स्थापना, स्थापना"
মুহূৰ্ত,क्षण
নিৰ্দেশনা,सूचना
যন্ত্ৰ,मशीन
যান্ত্ৰিক,यांत्रिक
"যান্ত্ৰিকীকৰণ, সমাবেশ","यांत्रिकीकरण, असेंब्ली"
"ইনচুলেটিং, ইনচুলেটিং","इन्सुलेट, इन्सुलेट"
ইনচুলেটিং,इन्सुलेट
"ইনচুলেটিং, ইনচুলেটিং, ইনচুলেটিং","insulating, insulating, insulating"
"১গোটা সংখ্যা, পূৰ্ণসংখ্যা","1 संपूर्ण संख्या, पूर्णांक"
সংহতিযোগ্যতা,अखंडता
"integral, পূৰ্ণসংখ্যা","अविभाज्य, पूर्णांक"
সংহতি,एकीकरण
"তীব্ৰ, উত্তেজিত","तीव्र, चिडलेला"
তীব্ৰকৰণ,तीव्रता
"ট্ৰেকচন, ত্বৰণ","कर्षण, प्रवेग"
"তীব্ৰতা, তীব্ৰতা, তীব্ৰতা","तीव्रता, तीव्रता, तीव्रता"
তীব্ৰ,तीव्र
ভাৱ-বিনিময়,परस्परसंवाद
আন্তঃপৰমাণু,आंतरपरमाणू
"বিনিময়, লেনদেন","देवाणघेवाण, व्यवहार"
"আন্তঃনিৰ্ভৰশীলতা, আন্তঃনিৰ্ভৰশীলতা","परस्परावलंबन, परस्परावलंबन"
আন্তঃনিৰ্ভৰশীল,परस्परावलंबी
পাৰস্পৰিক প্ৰসাৰণ,परस्पर प्रसार
আন্তঃপৃষ্ঠ পৃষ্ঠা,इंटरफेस पृष्ठ
ক্ৰছ ভৰোৱা,क्रॉस फिल
আন্তঃপৃষ্ঠ কোণ,इंटरफेस कोन
"হস্তক্ষেপ, হস্তক্ষেপ, বাধা","हस्तक्षेप, हस्तक्षेप, अडथळा"
আন্তঃনক্ষত্ৰীয়,अंतरगॅलेक्टिक
"inner, inner, inner (v.), ভিতৰৰ, ভিতৰৰ, ভিতৰৰ (v.)","आतील, आतील, आतील (v.), आतील, आतील, आतील (v.)"
"synapse, চিনেপ্স","synapse, synapse"
"মধ্যৱৰ্তী, গৌণ, মধ্যম, মধ্যম","मध्यवर्ती, दुय्यम, मध्य, मध्य"
আন্তঃধাতুৰ,intermetallic
"intermittent, মাজে মাজে","मधूनमधून, मधूनमधून"
আন্তঃআণৱিক,intermolecular
আভ্য়ন্তৰীণ,अंतर्गत
আন্তৰ্জাতিক,आंतरराष्ट्रीय
অন্তৰ্স্থলী,इंटरस्टिशियल
আন্তঃগ্ৰহীয়,आंतरग्रहीय
আন্তঃপ্ৰক্ষেপণ,इंटरपोलेशन
অৰ্থপূৰ্ণতা,अर्थपूर्णता
"নিৰ্বাচক, দোভাষী","निर्वाचक, दुभाषी"
interrupter,व्यत्यय आणणारा
ছেদ কৰা,छेदन करणारा
"ছেদ, ছেদ, ছেদ","छेदनबिंदू, छेदनबिंदू, छेदनबिंदू"
ব্যৱধান,मध्यांतर
আন্তঃনক্ষত্ৰীয়,इंटरस्टेलर
অন্তৰ্স্থলী,इंटरस्टिशियल
"ফাঁক, ফাঁক","अंतर, अंतर"
বন্ধ,बंद
অৱশেষত,शेवटी
আন্তঃপৰমাণু,आंतरपरमाणू
"নাজ (উত্তৰাধিকাৰী), অন্তৰ (অভ্যন্তৰীণ)","नाझ (वारसा), अंतर (अंतर्गत)"
নিশ্চয়,खात्रीने
"উদ্ভাৱন, উদ্ভাৱন","शोध, शोध"
"বিপৰীত, বিপৰীত, বিপৰীত","व्यस्त, उलट, विरुद्ध"
"inversion, ওলোটা","उलटा, उलटा"
প্ৰতিনিধিত্ব কৰা,प्रतिनिधित्व करणे
"inverse, inverse","व्यस्त, व्यस्त"
অন্ধ,आंधळा
টাৰ্বিড লিকুইড,गढूळ द्रव
অদৃশ্যতা,अदृश्यता
অদৃশ্য,अदृश्य
আয়ন,आयन
আয়নিক,आयनिक
আয়নীয়কৰণযোগ্য,ionizable
"to ionize, আয়নীয়কৰণ কৰা","आयनीकरण करणे, आयनीकरण करणे"
"আয়নমণ্ডল, আয়নমণ্ডল","ionosphere, ionosphere"
আয়নমণ্ডল,ionosphere
আইৰিছ,बुबुळ
বিকিৰণ কৰা,विकिरणित
বিকিৰণ,विकिरण
অযুক্তিকৰ,तर्कहीन
"অপ্ৰত্যাহাৰযোগ্য, অপুৰণীয়, অপূৰণীয়","भरून न येणारे, भरून न येणारे, भरून न येणारे"
যাদৃচ্ছিক,अनियमित
অপ্ৰত্যাৱৰ্তনীয়,अपरिवर्तनीय
ঘূৰ্ণনশীল,फिरत आहे
"সমতাত্ত্বিক, সমৰূপী বক্ৰ","isotropic, isotropic वक्र"
সাপনট্ৰপিকেলি,Sapantropically
"মই সংকেত দিওঁ, মই সংকেত দিওঁ","मी सिग्नल करतो, मी सिग्नल करतो"
"আইছ’বাৰ, আইছ’ট’প","isobars, isotopes"
"সমবেৰিক, সুষম, সুষম","isobaric, संतुलित, संतुलित"
"সমমিতি ৰেখা, সমস্থানিক ৰেখা","समस्थानिक रेखा, समस्थानिक रेखा"
সম-আয়নিক,iso-ionic
সমৰূপী,एकसंध
ছিঙ্ক লাইন,सिंक ओळ
সমকালীন গতি,समकालिक गती
সমমিতি,सममितीय
সমবিভৱনশীল,इक्विपटेन्शिअल
সম-শক্তিশালী,सम-उत्साही
"সমপক্ষীয় (v.), সমদ্বিখণ্ডীয় ৰেখা (ed.)","समभुज (v.), समद्विभुज रेषा (सं.)"
"to dissociate, (adj.), পৃথক কৰা","वेगळे करणे, (अ‍ॅड.), वेगळे करणे"
"বিচ্ছিন্ন, বিচ্ছিন্ন, একক","अलिप्त, अलिप्त, एकल"
"পৃথকীকৰণ, পৃথকীকৰণ, পৃথকীকৰণ","वेगळे करणे, वेगळे करणे, वेगळे करणे"
আইছ&#39;মাৰ,isomer
আইছ&#39;মাৰ,isomer
আইছ&#39;মেৰিজম,आयसोमेरिझम
"সমমিতি, ত্ৰিভুজ, ঘন, সমমিতিক","isometric, tritezole, cubic, isometric"
সমৰূপতা,समरूपता
সমৰূপী,समरूपी
সমতাপ,isotherm
সমতাপ,isotherm
আইছ&#39;ট&#39;প,समस्थानिक
আইছ&#39;ট&#39;প,समस्थानिक
সমতলীয়,समस्थानिक
বৃত্তাকাৰ ৰেখা,वर्तुळाकार रेषा
সমৰূপতা,समरूपता
পুনৰাবৃত্তি,पुनरावृत्ती
অন্তৰ্নিহিত অৰ্ধপৰিবাহী,आंतरिक अर्धसंवाहक
জাম ইন্টাৰফেৰ&#39;মিটাৰ,जॅम इंटरफेरोमीटर
"জৰ্ক, ৰিবাউণ্ড","धक्का, प्रतिक्षेप"
"জেট, মূৰ","जेट, डोके"
জেট-ৰকেট প্ৰপালচন,जेट-रॉकेट प्रणोदन
জে-জে কাপলিং,जे-जे जोडणी
জোলি বেন্ট,आनंदी वाकलेला
জুল-তাপ,जूल-उष्णता
জ্যুলেমিটাৰ,ज्युलमीटर
জোল-থমছন প্ৰভাৱ,जूल-थॉमसन प्रभाव
জোল,जूल
"কুঠাৰ, জাম্প, বাঁহী","कुदळ, उडी, बासरी"
সন্ধি,करार
সংগম স্থান,संगमाचे ठिकाण
সঠিক চিলেবল,योग्य अक्षर
"কেসনিধি, সান্নিধ্য","kesanidhi, निकटता"
"কেলিডস্কোপ, কেলিডস্কোপ","कॅलिडोस्कोप, कॅलिडोस्कोप"
"কাপ্পা মেছনছ, কে-মেছনছ","कप्पा मेसन्स, के-मेसन्स"
কেথ&#39;ড,कॅथोड
ঘানায়ান,घानायन
কে-বেণ্ড,के-बँड
কে-কেপচাৰ,के-कॅप्चर
k-গ্ৰাহক,k-रिसेप्टर
কেলভিন আনুমানিক,केल्विन अंदाजे
একক একক,एकजिनसीपणाचे एकक
ker কোষ,केर सेल
"চাবি, পৰ্দা, চাবি","किल्ली, पडदा, किल्ली"
"কী বৰ্ড, পৰ্দাৰ বাৰ","की बोर्ड, पडदा बार"
মুকলি স্বৰবৰ্ণ,सुरुवातीचा स्वर
কী পালছ,की नाडी
মূল শব্দ,मुख्य संज्ञा
প্ৰক্ষেপণ,प्रक्षेपण
বিৰোধ কৰা,प्रतिकार
কিলোগ্ৰাম,किलो
কিলোজুল,किलोज्युल
কিলোপাৰ্চেক,किलोपारसेक
কিলোটন বোমা,किलोटन बॉम्ब
গতিশীল,किनेमॅटिक
বিশুদ্ধভাৱে গতিশীল,पूर्णपणे गतिमान
"গতিশীল, গতিশীল","गतीशील, गतिमान"
গতিশীলভাৱে,गतिमानपणे
হাড়ভঙা,फ्रॅक्चर
ক্লাইষ্ট্ৰন,klystron
চোকা প্ৰান্ত,तीक्ष्ण धार
kruskal সীমান্ত,kruskal सीमा
থাৰ্মোজেনিক,थर्मोजेनिक
লেবেল,लेबल
"চিহ্নিত, লিপিবদ্ধ, লেবেলযুক্ত","चिन्हांकित, कोरलेले, लेबल केलेले"
পৰীক্ষাগাৰত,प्रयोगशाळा
চিৰি,शिडी
ঘড়ীৰ কাঁটাৰ বিপৰীত দিশত,घड्याळाच्या उलट दिशेने
"ঘড়ীৰ কাঁটাৰ বিপৰীত দিশত, বাওঁ মেৰুত্ব","घड्याळाच्या उलट दिशेने, डावी ध्रुवीयता"
আগলৈ পিছলৈ,पुढे आणि मागे
লেগ্ৰেঞ্জ সম্প্ৰচাৰ,Lagrange प्रसारण
লেগ্ৰেঞ্জিয়ানবাদ,Lagrangianism
মেৰ পোৱালি সৃষ্টি,कोकरू निर्मिती
প্লেংক বৰ্ড,फळी बोर्ड
পৃষ্ঠীয় প্লেট,पृष्ठीय प्लेट
"পৃষ্ঠৰ প্ৰবাহ, সমতল প্ৰবাহ","पृष्ठभाग प्रवाह, पातळी प्रवाह"
"প্লেটিং, পেনেল, লেভেল, লেয়াৰ বণ্ড","प्लेटिंग, पॅनेल, लेव्हल, लेयर बाँड"
স্তৰবিন্যাস,स्तरीकरण
লেমিনা,लॅमिना
"লেম্প, লেম্প","दिवा, दिवा"
"কাজল, দীপ কাজল","काजल, दीप काजल"
land-interval নিয়ম,lande-interval नियम
লেণ্ড বিভাজন কাৰক,लांडे विभाजन घटक
লেণ্ডিং,लँडिंग
"মাইক্ৰ&#39; ঘৰ্ষণ, লেমিনেচন, পৰিধান","सूक्ष्म घर्षण, लॅमिनेशन, पोशाख"
larmore কম্পাঙ্ক,larmore वारंवारता
larmore precession,larmore precession
লেজাৰ,लेसर
লেজাৰাইজেচন,लेझरायझेशन
গোপনীয়,गुप्त
"পাৰ্শ্বীয়, পাৰ্শ্বীয়, পাৰ্শ্বীয়","पार्श्व, बाजूकडील, बाजूकडील"
"অক্ষাংশ, অক্ষাংশ","अक्षांश, अक्षांश"
"জালি, জালি","जाळी, जाळी"
laue ক্লাছ,laue वर्ग
মুক্তি দিয়া,प्रक्षेपण
মুক্তি দিয়া,प्रक्षेपण
লঞ্চ প্লেটফৰ্ম,लाँच प्लॅटफॉर्म
ভৰ অনুপাত নিয়ম,वस्तुमान गुणोत्तर कायदा
বহু অনুপাতৰ নিয়ম,एकाधिक गुणोत्तर नियम
"স্তৰ, স্তৰ","स्तर, स्तर"
এল-বেণ্ড,एल-बँड
"সীহ, সীহ, সীহ, সীহ, সীহ","आघाडी, आघाडी, आघाडी, आघाडी, आघाडी"
আগলৈ,पुढे
"লাইম, লিকিং (ক্ৰ.), ৰাইজেন লাইন, চ্যাৱান","चुना, गळती (Cr.), Risen Line, च्यवन"
"চোবাই খোৱা, জাৰণ, লিক হোৱা","चघळणे, गंजणे, गळणे"
"নূন্যতম, নূন্যতম, নূন্যতম","किमान, किमान, किमान"
নূন্যতম গণনা,किमान गणना
লেচ তাঁৰ,कुंडीची तार
লেডুক ইফেক্ট,Leduc प्रभाव
বৈধ ওম,वैध ओम
-ইলেক্ট্ৰন,- इलेक्ट्रॉन
দৈৰ্ঘ্যৰ বাধা,लांबीची मर्यादा
প্ৰসাৰণ,वाढवणे
লেন্স,लेन्स
লেঞ্জৰ নিয়ম,लेन्झचा कायदा
সমতল সুৰংগ,सपाट बोगदा
অনুভূমিক উৰণ,क्षैतिज उड्डाण
"লেভেলিং, লেভেলিং","समतल करणे, समतल करणे"
"অনুভূমিক স্ক্ৰু, লেভেলিং স্ক্ৰু","क्षैतिज स्क्रू, लेव्हलिंग स्क्रू"
আত্মবিশ্বাসৰ স্তৰ,आत्मविश्वास पातळी
তাৎপৰ্য্যৰ স্তৰ,महत्त्व पातळी
"অনুভূমিক পৃষ্ঠা, সমতল পৃষ্ঠা, সমবিভৱ পৃষ্ঠা","क्षैतिज पृष्ठ, सपाट पृष्ठ, समतुल्य पृष्ठ"
"লিভাৰ, লিভাৰ","लीव्हर, लीव्हर"
ভাৰ্চুৱেল দোলন,आभासी दोलन
"লিডাৰ, লেজাৰ ইনফ্ৰাৰেড ৰাডাৰ","लिडर, लेझर इन्फ्रारेड रडार"
"জীৱন, বয়স","आयुष्य, वय"
"lift, উত্তোলন","लिफ्ट, लिफ्ट"
মুক্তিৰ মুহূৰ্ত,विमोचन क्षण
"চুটি, পোহৰ, মূক, চুটি, চুটি, ৬পোহৰ","लहान, प्रकाश, मंद, लहान, लहान, 6 प्रकाश"
"temperate., পোহৰ ওলোৱা","समशीतोष्ण., प्रकाश"
বিজুলী,वीज
পোহৰ বছৰ আলোকবৰ্ষ,प्रकाश वर्ष प्रकाश वर्ष
"সমজাতীয়, সমজাতীয়, সমজাতীয়","एकसंध, एकसंध, एकसंध"
"সীমা, প্ৰান্তীয়","मर्यादा, किरकोळ"
"সীমা, সীমা, চৰম","मर्यादा, मर्यादा, टोक"
বৰ্তমানৰ সীমা,वर्तमान मर्यादा
"ৰেখা, ৰেখা, উপবৃত্তাকাৰ","रेषा, रेषा, लंबवर्तुळाकार"
"ৰৈখিক, ৰৈখিক, ৰৈখিক","रेखीय, रेखीय, रेखीय"
ৰৈখিককৰণ,रेखीयकरण
"একাগ্ৰতা, ৰৈখিকতা","एकसंधता, रेखीयता"
"এককভাৱে, ৰৈখিকভাৱে","एकेरी, रेखीय"
ৰেখা বিভৱ,ओळ संभाव्य
ৰৈখিক অসম্পূৰ্ণতা,रेखीय अपूर्णता
ষ্ট্ৰ&#39;ক লাইন,स्ट्रोक लाइन
ৰৈখিক বৰ্ণালী,रेखीय स्पेक्ट्रम
লাইন ভল্টেজ,लाइन व्होल्टेज
"বন্ধন, ডোঙা, শৃংখল, গ্ৰন্থি, লিংক","बंध, तार, साखळी, ग्रंथी, दुवा"
তৰলীকৰণ,द्रवीकरण
তৰলীকৃত,द्रवरूप
তৰলীকৃত,द्रवरूप
জুলীয়া,द्रवपदार्थ
তৰল পদাৰ্থৰ জলাশয়,द्रव साठा
তৰল স্ফটিক,लिक्विड क्रिस्टल
তৰলতা,तरलता
তৰল-চালিত ৰকেট,द्रव-चालित रॉकेट
lisaju ফিগাৰ,lisaju आकडेवारी
"তালিকা, তালিকা","यादी, यादी"
"তালিকাভুক্ত কৰা, তালিকাভুক্ত কৰা","सूची, सूची"
লেতেৰা,कचरा
লাইভ অনুষ্ঠান,थेट कार्यक्रम
বৈদ্যুতিক তাঁৰ,इलेक्ट्रिक वायर
"বোজা, বোজা, বোজা, বোজা, বোজা","भार, भार, भार, भार, भार"
চুম্বক শিল,चुंबक दगड
"স্থানীয়, স্থানীয়","स्थानिक, स्थानिक"
স্থানীয় maxwelly,स्थानिक मॅक्सवेल
"স্থান, অৱস্থান, অৱস্থান, অৱস্থান, অৱস্থান","स्थान, स्थान, स्थान, स्थान, स्थान"
বান্ধ খাই থকা দোষ,संलग्न दोष
"তালাক, চালান","तलाक, माल"
"locus, লোকাছ","locus, locus"
চুম্বক শিল,चुंबक दगड
লগাৰিদমিক,लॉगरिदमिक
তর্ক শাস্ত্র,तर्कशास्त्र
যুক্তিসংগত,वाजवी
"লজিষ্টিক, অপাৰেচন বিজ্ঞান","लॉजिस्टिक्स, ऑपरेशन्स सायन्स"
লণ্ডন Vanderwaals আকৰ্ষণ,लंडन वेंडरवाल आकर्षणे
দূৰৱৰ্তী সংক্ৰমণ,रिमोट ट्रान्समिशन
"দ্ৰাঘিমাংশ, দ্ৰাঘিমাংশ","रेखांश, रेखांश"
ৰাভিনেচৰ দ্ৰাঘিমাংশ,रेविनेचचे रेखांश
"দীৰ্ঘায়িত, দীৰ্ঘায়িত","रेखांशाचा, रेखांशाचा"
দীঘল স্বৰবৰ্ণ,लांब स्वर
"লুপ, লুপ, লুপ (সম্পা.), লুপ (v.), প্ৰসন্দ","loop, loop, loop (ed.), loop (v.), prasand"
শিথিলভাৱে বান্ধি থোৱা,सैलपणे बांधलेले
"বিৰলভাৱে পেক কৰা, পেক কৰা","विरळ पॅक, पॅक"
লৰেণ্টৰ ফিটজেৰাল্ডৰ সংকোচন,lorents fittsgerald आकुंचन
ক্ষতি মুক্ত লাইন,तोटा मुक्त ओळ
ক্ষয়প্ৰাপ্ত ডাইলেক্ট্ৰিক,सडलेले डायलेक्ट्रिक
শক্তি,शक्ती
"কম চাপৰ অঞ্চল, বিষণ্ণতা","कमी दाबाचे क्षेत्र, नैराश्य"
"অৱজ্ঞা, নিম্ন","तिरस्कार, कमी"
"সৰ্বনিম্ন, আটাইতকৈ সৰু","सर्वात कमी, सर्वात लहान"
inferior ভেকুৱাম,निकृष्ट व्हॅक्यूम
উজ্জ্বলতা,प्रकाशमानता
সন্দীপ্তি,संदीप्ती
উজ্জ্বল,तेजस्वी
শিখা।,ज्योत.
"দীপ, প্ৰদীপী, জ্যোতি-","दीप, प्रदीपी, ज्योती-"
চন্দ্ৰৰ দিন,चंद्र दिवस
চন্দ্ৰগ্ৰহণ,चंद्रग्रहण
চন্দ্ৰ উপগ্ৰহ,चंद्र उपग्रह
চন্দ্ৰৰ পৰ্যায় পৰিৱৰ্তন,चंद्र टप्प्यात बदल
লাক্স,लक्स
লাইমেন ছিৰিজ,लिमन मालिका
গোটেই অংশ,स्थूल
গোটেই অংশ,स्थूल
যাদু বন্তি চিত্ৰকল্প বন্তি,"मॅजिक लँटर्न, सचित्र कंदील"
"মায়া নম্বৰ, মেজিক নম্বৰ, পাৰ্মানেন্স নম্বৰ","माया क्रमांक, जादूचा क्रमांक, स्थायी क्रमांक"
চুম্বকীয়ভাৱে,चुंबकीयदृष्ट्या
চুম্বকীয়,चुंबकीय
চুম্বকীয় ৰেজিষ্টৰ,चुंबकीय प्रतिरोधक
চুম্বকীয়কৰণ,चुंबकीकरण
চুম্বকীয়কৰণ,चुंबकीकरण
চুম্বকত্ব,चुंबकत्व
চুম্বক তাপীয় প্ৰভাৱ,चुंबक थर्मल प्रभाव
চুম্বক হাইড্ৰ&#39;ডাইনেমিক্স,चुंबक हायड्रोडायनामिक्स
চুম্বক হাইড্ৰ&#39;ষ্টেটিক্স,चुंबक हायड्रोस्टॅटिक्स
চুম্বকমাপক,मॅग्नेटोमीटर
চুম্বক,मॅग्नेटन
চুম্বক বৃত্ত,चुंबक मंडळ
ষ্টেটিক চুম্বকত্ব,स्थिर चुंबकत्व
magnetron ৰেক্টিফায়াৰ,मॅग्नेट्रॉन रेक्टिफायर
বৃদ্ধি কৰা ছবি,मोठे केलेली प्रतिमा
মেগনিফায়াৰ,भिंग
"magnify, বৃদ্ধি কৰা","मोठे करणे, मोठे करणे"
"মেগনিফায়াৰ, বৃদ্ধি-","भिंग, मोठेपणा-"
মেগনিফাইং লেন্স,आवर्धक लेन्स
"মাত্ৰা, পৰিমাণ","विशालता, विशालता"
মেগনন,मॅग्नॉन
মূল বেণ্ড,मुख्य बँड
মূল পথৰ মূল লাইন,"मुख्य रस्ता, मुख्य मार्ग"
"মূল তাঁৰ, মূল টেপ","मुख्य तार, मुख्य नळ"
"ৰক্ষণাবেক্ষণ, পুষ্টি, ৰক্ষণাবেক্ষণ","देखभाल, पोषण, देखभाल"
mayorana নিষ্কাশন,mayorana अर्क
মুখ্য অক্ষ,प्रमुख अक्ष
মূল ত্ৰুটি,मुख्य दोष
বহুমুখী,बहुविध
মাষ্টাৰ টোন,मास्टर टोन
সংস্পৰ্শ আৰু ভাঙি,संपर्क आणि खंडित
নমনীয়তা,लवचिकता
দক্ষতাসমূহ,कौशल्ये
মেনুৱেল মেনিপুলেচন,मॅन्युअल हाताळणी
অপাৰেটৰজনক,ऑपरेटर
মানৱীয় বেলুন,मानवयुक्त फुगा
"barometer, মানোমিটাৰ","बॅरोमीटर, मॅनोमीटर"
বহুভুজ,पॉलीहेड्रॉन
মানুহ মানুহ বছৰ,माणूस माणूस वर्षे
"প্ৰান্তীয়, প্ৰান্তীয়, প্ৰান্তীয়","सीमांत, सीमांत, सीमांत"
প্ৰান্তীয় এণ্ট্ৰপি,सीमांत एन्ट्रॉपी
নিৰাপদ চৌহদ,सुरक्षित परिसर
নাৱিক ডছুইচাক,नाविक Dsuichak
"চিহ্ন, চিহ্ন, চিহ্ন","गुण, गुण, गुण"
মাৰ্কাৰ,मार्कर
maser,maser
"মাস্ক, মাস্ক, আৱৰণ","मुखवटा, मुखवटा, आवरण"
ঢাকি পেলাওক,झाकणे
