Malayalam,Bengali
ന്യൂട്രോൺ ഈർപ്പം മീറ്റർ,নিউট্রন আর্দ্রতা মিটার
മാടം,কুলুঙ্গি
നിക്കോട്ടിൻ,নিকোটিন
രാത്രി മണ്ണ്,রাতের মাটি
നൈട്രേറ്റ് സ്വാംശീകരണം,নাইট্রেট সংমিশ্রণ
നൈട്രേറ്റ് റിഡക്ഷൻ,নাইট্রেট হ্রাস
വിഷാംശം നൈട്രേറ്റ് വിഷാംശം,নাইট্রেট বিষাক্ততা
നൈട്രെ,নাইট্রে
നൈട്രിഫിക്കേഷൻ ഇൻഹിബിറ്റർ,নাইট্রিফিকেশন ইনহিবিটার
നൈട്രജൻ സ്വാംശീകരണം,নাইট্রোজেন সংমিশ্রণ
നൈട്രജൻ സൈക്കിൾ,নাইট্রোজেন চক্র
നൈട്രജൻ കുറവ്,নাইট্রোজেনের ঘাটতি
നൈട്രജൻ ഫിക്സേഷൻ,নাইট্রোজেন স্থায়ীকরণ
നൈട്രജനസ്,নাইট্রোজেনাস
നോബിബൈസേഷൻ,নোবিলাইজেশন
നോബൽ ചൂരൽ,নোবেল বেত
രാത്രി),নিশাচর
നോഡ്,নোড
നോഡ്യൂലേറ്റഡ് പ്ലാന്റ്,নোডুলেটেড উদ্ভিদ
ഉടുപ്പകമായ,নোডুলেশন
നോഡ്യൂൾ,নোডুল
നാമകണ്ഠ,যাযাবর
നാമപദം,নামকরণ
നോൺ അല്ലേലിക്,অ্যালালিক
നോൺ കാപ്പിലറി പോർ,নন কৈশিক ছিদ্র
മത്സരിക്കാത്ത വിള,প্রতিযোগী ফসল
അസംബന്ധ മ്യൂട്ടേഷൻ,বাজে কথা
പ്രാധാന്യമുള്ളത്,অ -তাৎপর্যপূর্ণ
ആസിഡ് ഇതര വളം,অ-অ্যাসিড গঠন সার
സംയോജനം,অ-কনজুগেশন
ഡിസ്ക്രിപ്റ്റ് (മൃഗം),নন-ডেস্ক্রিপ্ট (প্রাণী)
അനിവാര്യമല്ലാത്ത ഘടകം,অপ্রয়োজনীয় উপাদান
ഏകീകൃതമല്ലാത്തത്,অ-সমজাতীয়
നോൺ-ഹോമോലോഗസ്,নন-হোমোলজাস
ധ്രുവീയ സംയുക്തം,নন-মেরু যৌগ
പുനരുപയോഗ energy ർജ്ജം,পুনর্নবীকরণযোগ্য শক্তি
അനിയന്ത്രിതമല്ലാത്ത കോൺടാക്റ്റ് കളനാശിനി,অ-নির্বাচিত যোগাযোগ হার্বাইসাইড
-തിരഞ്ഞെടുക്കാത്ത കളനാശിനി,অ-নির্বাচনী ভেষজনাশক
നോൺ നോൺ നോൺ ന്യൂട്രജൻ ഫിക്സേഷൻ,অ-সিম্বিওটিক নাইট্রোজেন স্থিরকরণ
സാധാരണ വിതരണം,স্বাভাবিক বন্টন
സാധാരണ തൈകൾ,সাধারণ চারা
സാധാരണ പരിഹാരം,সাধারণ সমাধান
സാധാരണ നിലയുറപ്പിക്കുക,স্বাভাবিককরণ
വടക്കൻ മായ്ക്കൽ,উত্তর ব্লটিং
വ്യക്തമാക്കാവുന്ന രോഗം,লক্ষণীয় রোগ
നടീൽ വരെ,কোন টিল রোপণ
വിഷമയമായ കളകൾ,ক্ষতিকারক আগাছা
ന്യൂക്ലിയർ കാന്തിക,পারমাণবিক চৌম্বক
ന്യൂക്ലി ആസിഡ്,নিউক্লিয়াস অ্যাসিড
ന്യൂക്ലിയോബോക്റ്റർ,নিউক্লোব্যাক্টর
ന്യൂക്ലിയോലസ്,নিউক্লিওলাস
ന്യൂക്ലിയോടൈഡ്,নিউক্লিওটাইড
അണുകേന്ദ്രം,নিউক্লিয়াস
ശൂന്യമായ അനുമാനങ്ങൾ,নাল হাইপোথিসিস
Nulliisomic,নুলিসমিক
അസാധുവായ മ്യൂട്ടേഷൻ,নাল-মিউটেশন
നഴ്സ് സെൽ,নার্স সেল
നഴ്സ് വിള,নার্স ফসল
ശിശുപരിപാലനസ്ഥലം,নার্সারি
കുരു,বাদাম
പോഷക സൈക്ലിംഗ്,পুষ্টিকর সাইক্লিং
പോഷകങ്ങളുടെ കുറവ് ലക്ഷണങ്ങൾ,পুষ্টির ঘাটতির লক্ষণ
പോഷകാഹാരം,পুষ্টি
പോഷക മൂല്യം,পুষ্টির মান
പോഷകമൂല്യം സൂചിക,পুষ্টিকর মান সূচক
കാർഷിക മേഖലയുമായി ബന്ധപ്പെട്ട പ്രധാന സസ്യങ്ങളുടെ പേരുകൾ,কৃষি সম্পর্কিত গুরুত্বপূর্ণ উদ্ভিদের নাম
നാഗായ് കർപ്പൂരം,নাগাই কর্পূর
നാർസിസസ്,নারকিসাস
നിഗീതേ,কালোজিরা
നൈഗർ,নাইজার
രാത്രി ജാസ്മിൻ,নাইট জেসমিন
നിപ ഈന്തപ്പഴം,নিপা পাম
നട്ട് പുല്ല്,বাদাম ঘাস
നട്ട് സെഡ്ജ്,বাদাম সেজ
ജാതിക്ക,জায়ফল
നെമറ്റോഡ്,নেমাটোড
നട്ട് ഡെവിൾ,বাদাম Weevil
നെമാറ്റോളജിസ്റ്റിന്,নেমাটোলজিস্ট
AIEROBS ബാധ്യത,বাধ্যতামূলক বায়ব
അനീറോബുകൾ ബാധ്യസ്ഥമാക്കുക,বাধ্য করুন অ্যানেরোবস
പരാന്നഭോജിയെ ബാധ്യത,বাধ্যতামূলক পরজীবী
ബാധ്യതപ്പെടുത്തുക,বাধ্যতামূলক
ഓഫ്-തരം സസ്യങ്ങൾ,অফ-টাইপ গাছপালা
ഓയിൽ കേക്ക്,তেল কেক
Okazaki screatment,ওকাজাকি খণ্ড
ഒലിക്കറിയെ,ওলারিকালচার
ഒളിഗോജൻ,অলিগোজিন
ഒലിഗോനോക്കെട്ട്,অলিগনুক্লিওটাইড
ഒലിവ് ഓയിൽ,জলপাই তেল
ഒമേഗ -3-ഫാറ്റി ആസിഡ്,ওমেগা -3-ফ্যাটি অ্যাসিড
ഓമ്നിവസ്,সর্বজনীন
ഓങ്കോജിൻ,অনকোজিন
ഓങ്കോജെനിക് വൈറസ്,অনকোজেনিক ভাইরাস
ഓങ്കോളജി,অনকোলজি
ഓൺ-ഫാം റിസർച്ച്,অন-ফার্ম গবেষণা
Ocyyte,ওসাইটি
നടത്തിപ്പ് ചിലവ്,পরিচালনা খরচ
ഓപ്പറേഷൻ,অপেরন
അവസര തകരാറുകൾ,সুযোগ ফসল
ഒപ്റ്റിമൽ ഡോസ്,সর্বোত্তম ডোজ
ഒപ്റ്റിമൽ ഡോസ്,সর্বোত্তম অর্থনৈতিক ডোজ
ഓർച്ചാർഡ് കാര്യക്ഷമത,বাগানের দক্ষতা
ജൈവ കൃഷി,জৈব কৃষি
ഓർഗാനിക് കോളലൈസ്,জৈব কলয়েডস
ജൈവ കൃഷി,জৈব চাষ
ജൈവ വളം,জৈব সার
ജൈവവസ്തു,জৈবপদার্থ
ഓർഗാനിക് നൈട്രജൻ (മണ്ണ്),জৈব নাইট্রোজেন (মাটি)
ഓർഗാനിക് ഫോസ്ഫറസ്,জৈব ফসফরাস
ജൈവ മണ്ണ്,জৈব মাটি
ജൈവ മാലിന്യങ്ങൾ,জৈব বর্জ্য
ജയിച്ചിട്,জৈব
സംഘടിത മാർക്കറ്റിംഗ്,সংগঠিত বিপণন
കോട്ടോറോജെനിസിസ്,অর্গোজেনেসিস
കക്ഷിപ്ത മൂല്യനിർണ്ണയം,অর্গানোলেপটিক মূল্যায়ন
ഓർന്നുതശാസ്തം,অর্নিনথোলজি
ഓർത്തഡോക്സ് സീഡ്,গোঁড়া বীজ
ഓർത്തോഗണൽ പോളിനോമിയൽ സമവാക്യം,অরথোগোনাল বহুবর্ষ সমীকরণ
ഓസ്മോസിസ്,অসমোসিস
ഓസ്മോട്ടിക് ഇഫക്റ്റ്,অসমোটিক প্রভাব
ഓസ്മോട്ടിക് സാധ്യത,অসমোটিক সম্ভাবনা
വ്യാപനം,প্রাদুর্ভাব
പ്രജനനം,প্রজনন আউট
ചൂള,চুলা
അമിതവിശന്തം,ওভারউইন্টার
തലമുറയെ ഓവർലാപ്പുചെയ്യുന്നു,ওভারল্যাপিং প্রজন্ম
അണ്ഡം,ডিম্বাশয়
ഓക്സിഡേഷൻ,জারণ
ഓക്സിലോഫിറ്റുകൾ,অক্সিলোফাইটস
ഓട്സ്,ওটস
എണ്ണപ്പന,তেল করতল
ഒലിയാൻഡർ,ওলিয়েন্ডার
ഒലിവുമരം,জলপাই
ഉള്ളി,পেঁয়াজ
ഓപിയം പോപ്പി,আফিম
"ഓറിയന്റൽ വിമാനം, യൂറോപ്യൻ തലം മരം","প্রাচ্য বিমান, ইউরোপীয় বিমান গাছ"
പുറത്താക്കല്,মোড়ক
പദ്ദോക്ക്,প্যাডক
ജോടിയാക്കിയ വരി നടുന്നത്,জোড় সারি রোপণ
പാലറ്റിറ്റി,স্বচ্ছলতা
പാനിക്കിൾ,প্যানিকেল
നെഞ്ചന്തർ വിപരീതം,প্যারাসেন্ট্রিক ইনভার্সন
പാരാമീറ്റർ,প্যারামিটার
പരോപജീവി,পরজীবী
പാർഗോയിലിംഗ്,পার্বিলিং
പാരഞ്ചെമ,পেরেনচাইমা
രക്ഷാകർതൃ പാറ,অভিভাবক শিলা
പോമർനെന്റ് വരൾച്ച,পারমানেন্ট খরা
പാർത്താനോജെനിസിസ്,পার্থেনোজেনেসিস
ഭാഗിക ഘടകം ഉൽപാദനക്ഷമത,আংশিক ফ্যাক্টর উত্পাদনশীলতা
പങ്കാളിത്ത ഗ്രാമീണ വിലയിരുത്തൽ,অংশগ্রহণমূলক গ্রামীণ মূল্যায়ন
കണികാ സാന്ദ്രത,কণা ঘনত্ব
നിഷ്ക്രിയ ആഗിരണം,প্যাসিভ শোষণ
പുല്ത്തകിടി,চারণভূমি
മൂന്വലനം,চারণভূমি
പിസിആർ (പോളിമറൈസ് ചെയിൻ പ്രതികരണം),পিসিআর (পলিমারেজ চেইন প্রতিক্রিয়া)
കർഷക കൃഷി,কৃষক কৃষিকাজ
തത്വം (മണ്ണ്),পিট (মাটি)
പെഡ്,পেড
പെഡൽ,পেডিসেল
പെഡിഗ്രി,বংশধর
പെഡോജനെസിസ്,পেডোজেনেসিস
പെഡയോളജി,পেডোলজি
തൊലി,খোসা
പുറംതൊലി,খোসা ছাড়ছে
ഉരുളപ്പ്,পেলিটিং
പെർകോലേഷൻ,পারকোলেশন
വറ്റാത്ത,বহুবর্ষজীবী
പെരിസെൻട്രിക് വിപരീതം,পেরিকেন্ট্রিক ইনভার্সন
പെരി-അർബൻ,পেরি-আরবান
അനുകിലി,ব্যাপ্তিযোগ্যতা
അനുവദന,পারম্যাকালচার
സ്ഥിരമായ വിൽറ്റിംഗ് പോയിന്റ് (പിഡബ്ല്യുപി),স্থায়ী উইল্টিং পয়েন্ট (পিডব্লিউপি)
അനുകൂലമായ ഗുണകം,দায়িত্বশীল সহগ
പ്രവേശനക്ഷര നിരക്ക്,ব্যাপ্তিযোগ্যতা হার
പതക്കാരി,পারমিটার
സ്ഥിരമായ കളനാശിനി,অবিরাম ভেষজনাশক
കീടനാശിനി,কীটনাশক
പെട്രോഫൈറ്റ്,পেট্রোফাইট
ഫേജ്,ফেজ
ഘട്ടംഘട്ടമായി നടീൽ,পর্যায়ক্রমে রোপণ
ഫാസ്മിഡ്,ফ্যাসমিড
ഫല്ലോജൻ,ফেলোজেন
ഫിനോളിക് സംയുക്തങ്ങൾ,ফেনলিক যৌগিক
അന്തര്വാഹകർ,ফেনোলজি
ഫിനോടൈപ്പ്,ফেনোটাইপ
ഫെറോമോൺ,ফেরোমোন
Flom,Phloem
ഫോസ്ഫേറ്റ് ഫിക്സേഷൻ,ফসফেট স্থিরকরণ
ഫോസ്ഫേറ്റ് റോക്ക്,ফসফেট রক
ഫോസ്ഫേറ്റ് സോളിയൂഷൻ,ফসফেট দ্রবণীয়করণ
ഫോസ്ഫേറ്റ് സോളിൗലിംഗ്,ফসফেট দ্রবীভূতকরণ
ഫോസ്ഫാറ്റൈഡ്,ফসফেটাইড
ഫോസ്ഫോ-ഗിപ്സം,ফসফো-জিপসাম
ഫോസ്ഫോലിപിഡ്,ফসফোলিপিড
ഫോസ്ഫോറിലേഷൻ,ফসফোরিলেশন
ഫോട്ടോ സ്പെക്ട്രോമീറ്റർ,ফটো স্পেকট্রোমিটার
ഫോട്ടോഅട്ടോട്രോഫ്,ফটোআউটোট্রফ
ഫോട്ടോകോമിക്കൽ പ്രതികരണം,ফটোচোমিকাল বিক্রিয়া
ഫോട്ടോഡെസെമിഷൻ,ফটোডেসেমপজিশন
ഫോട്ടോമെട്രി,ফটোমেট্রি
ഫോട്ടോമോർഫോജെനിസിസ്,ফটোমোরফোজেনেসিস
ഫോട്ടോൺ,ফোটন
ഫോട്ടോ-ഓക്സിഡേഷൻ,ফটো-জারণ
ഫോട്ടോപോർഡ്,ফোটোপিরিওড
ഫോട്ടോപോർഡോഡിസീസ്,ফোটোপারিওডিজম
ഫോട്ടോഫോസ്ഫോറിലേഷൻ,ফটোফসফোরিলেশন
ഫോട്ടോറിക്റ്റിവേഷൻ,Photoreactivation
ഫോട്ടോകൂറൽ,ফটোরিসেপ্টর
ഫോട്ടോഗ്രാസ്,ফটোরস্পিরেশন
ഫോട്ടോസിന്തസിസ്,সালোকসংশ্লেষণ
ഫോട്ടോസിന്തറ്റിക് കാര്യക്ഷമത,সালোকসংশ্লিষ্ট দক্ষতা
ഫോട്ടോസിന്തറ്റിക് ക്യൂടന്റ്,সালোকসংশ্লিষ্ট কোয়েটেন্ট
ഫോട്ടോസിനെറ്റിക്,সালোকসংশ্লিষ্টভাবে
ഫോട്ടോട്രോപ്പിസം,ফটোট্রোপিজম
ഫൈലോഡി,ফিলোডি
ഫിലിലോട്ടക്സി,ফিলোট্যাক্সি
ശാരീരിക കാലാവസ്ഥ,শারীরিক আবহাওয়া
ഫിസിയോളജിക്കൽ ഡിസോർഡർ,শারীরবৃত্তীয় ব্যাধি
ഫിസിയോളജിക്കൽ വരൾച്ച,শারীরবৃত্তীয় খরা
ഫിസിയോളജിക്കൽ നഷ്ടം,শারীরবৃত্তীয় ক্ষতি
ഫിസിയോളജിക്കൽ മെച്യൂരിറ്റി,শারীরবৃত্তীয় পরিপক্কতা
ഫൈറ്റോക്രോം,ফাইটোক্রোম
Fytoyxട്രാക്ഷൻ,ফাইটেক্সট্রাকশন
ഫിട്ടോമസ്,ফাইটোমাস
ഫൈറ്റോമറ്റോഡ്,ফাইটোনম্যাটোড
ഫൈറ്റോറെമിയേഷൻ,ফাইটোরিমেডিয়েশন
ഫൈറ്റോസിഡേഫോർ,ফাইটোসিডারোফোর
ഫൈറ്റോടോക്സിക്,ফাইটোটক্সিক
ഫൈറ്റോട്രോൺ,ফাইটোট্রন
ചിതപ്പു,চিত্রগ্রন্থ
പൈ ഡയഗ്രം,পাই ডায়াগ্রাম
പൈസോമീറ്റർ,পাইজোমিটার
പിച്ചർ കൃഷി,কলস চাষ
പ്ലെയ്സ്മെന്റ് (വളം),স্থান নির্ধারণ (সার)
മറുപിള്ള,প্লাসেন্টা
പ്ലാച്ചിംഗ്,প্ল্যাঙ্কিং
നടുക ബ്രീഡിംഗ്,উদ্ভিদ প্রজনন
പ്ലാന്റ് സാന്ദ്രത,উদ্ভিদ ঘনত্ব
സസ്യ പരിസ്ഥിതിശാസ്ത്രം,উদ্ভিদ বাস্তুশাস্ত্র
സസ്യ വളർച്ച പ്രമോട്ടർ,উদ্ভিদ বৃদ্ধি প্রবর্তক
സസ്യങ്ങളുടെ വളർച്ചാ റെഗുലേറ്റർ,উদ্ভিদ বৃদ্ধি নিয়ন্ত্রক
നടുക,উদ্ভিদ ভূমিকা
നടുക പോഷകങ്ങൾ,উদ্ভিদ পুষ্টি
നടുക പോഷകാഹാരം,উদ্ভিদ পুষ্টি
കപ്പല്വിലക്ക് നിയന്ത്രണം നടുക,উদ্ভিদ পৃথকীকরণ নিয়ন্ত্রণ
ടിഷ്യു ടെസ്റ്റ് നടീൽ,উদ্ভিদ টিস্যু পরীক্ষা
പ്ലാന്റേഷൻ വിളകൾ,বৃক্ষরোপণ ফসল
ആസൂത്രി,রোপনকারী
നടീൽ മെറ്റീരിയൽ,রোপণ উপাদান
നടീൽ അനുപാതം,রোপণ অনুপাত
പ്ലാസ്മ,প্লাজমা
പ്ലാസ്മ മെംബ്രൺ,প্লাজমা মেমব্রেমে
പ്ലാസ്മിഡ്,প্লাজমিড
പ്ലാസ്മോഡെസ്മാത,প্লাজমোডেসমাটা
പ്ലാസ്മോളിസിസ്,প্লাজমোলাইসিস
പാനിസ്ഥാപാതം,প্লাস্টিকতা
പ്ലാസ്റ്റിക്കൂർ,প্লাস্টিকচার
പ്ലാസ്റ്റിഡ്,প্লাস্টিড
പ്ലിയോട്രോപിക് ജീൻ,প্লিওট্রপিক জিন
പ്ലോട്ട് (പരീക്ഷണാത്മക),প্লট (পরীক্ষামূলক)
ഉഴുന്നത്,লাঙ্গল
ഉഴവുമുള്ള,প্লাও-সোল
പ്ലോൺ-സോൾ പ്ലെയ്സ്മെന്റ്,প্লাও-সোল প্লেসমেন্ট
പ്ലവിയൽ അരി ഇറങ്ങുന്നു,প্লুভিয়াল ভাত জমি
മ്പാപരമായ,প্লুভিক
ന്യൂമാറ്റിക് സ്പ്രേയർ,বায়ুসংক্রান্ত স্প্রেয়ার
ന്യൂമാറ്റോഫോർ,নিউমোটোফোর
പോഡ്സോൾ മണ്ണ്,পডজল মাটি
പോഡ്സോളിസേഷൻ,পডজোলাইজেশন
പോയിന്റ് മ്യൂട്ടേഷൻ,পয়েন্ট মিউটেশন
പോയിസോൺ വിതരണം,পোইসন বিতরণ
പരാക്കോള്ള,পরাগরেেটর
പോളിംബ്രോണി,পলিম্ব্রি
പോളിമറൈസേഷൻ,পলিমারাইজেশন
പോളിമോർഫിസം,পলিমারফিজম
പോളിസ്പെർമി,পলিস্পার্মি
പോളിടെൻ ക്രോമസോം,পলিটেন ক্রোমোজোম
പൊമോളജി,পোমোলজি
ജനസംഖ,জনসংখ্যা
പോറോസിറ്റി (പൂർ-സ്പേസ്),পোরোসিটি (ছিদ্র-স্থান)
കാരണം,উত্তরোত্তর পোস্ট
വിളവെടുപ്പ് പോസ്റ്റുചെയ്യുക,ফসল পোস্ট
വിളവെടുപ്പ് കൃഷി,ফসল কাটার পরে চাষ
പൊട്ടാസ്യം ആഗിരണം അനുപാതം,পটাসিয়াম শোষণ অনুপাত
പൊട്ടാസ്യം ഫിക്സേഷൻ,পটাসিয়াম স্থিরকরণ
സാധ്യതയുള്ള അസിഡിറ്റി,সম্ভাব্য অম্লতা
സാധ്യതയുള്ള വിള വിളവ്,সম্ভাব্য ফসল ফলন
സാധ്യതയുള്ള ബാഷ്പീകരണം,সম্ভাব্য বাষ্পীভবন
സാധ്യതയുള്ള ഇടപാടുകളുടെ,সম্ভাব্য বাষ্পীভবন
കോഴി വളർത്തൽ,হাঁস -মুরগির চাষ
പുല്മൈതാനം,প্রেরি
പ്രീ-ബിയറിംഗ് കാലയളവ്,প্রাক-বিয়ারিং পিরিয়ড
മഴ,বৃষ্টিপাতের পরিমাণ
കൃത്യമായ കൃഷി,নির্ভুল চাষ
കാർഷിക മേഖല,যথার্থ কৃষি
വേട്ടക്കാരന്,শিকারী
ഉയർന്നുവരുന്നു,প্রাক-উদাসীনতা
മുൻകൂട്ടി ഉയർന്നുവരുന്ന ചികിത്സ,প্রাক-উদাসীনতা চিকিত্সা
പ്രവചിക്കുന്ന ചികിത്സ,প্রিপ্লান্টিং চিকিত্সা
പത്രങ്ങൾ,প্রেসমুড
മർദ്ദ ഗ്രേഡിയന്റ്,চাপ নতিমাত্র
വില ഇലാസ്തികത,মূল্য স্থিতিস্থাপকতা
വില സൂചിക,মূল্য তালিকা
പ്രാഥമിക സംസ്കാരം,প্রাথমিক সংস্কৃতি
പ്രാഥമിക വളര്ച്ച,প্রাথমিক বৃদ্ধি
പ്രാഥമിക ടില്ലേഷൻ,প্রাথমিক চাষ
പ്രിമറർ,প্রাইমার
പ്രൈമിംഗ് (പുകയില),প্রাইমিং (তামাক)
പ്രാഥമിക ഘട്ടം,আদিম পর্যায়
പ്രിയോൺ,প্রিওন
സംഭാവത,সম্ভাবনা
അന്വേഷണം,ক্ষত পরীক্ষা করা
പ്രശ്നം മണ്ണ്,সমস্যা মাটি
നടപടി,প্রক্রিয়াজাতকরণ
പ്രൊഡക്ഷൻ പ്രവർത്തനം,উতপাদন কার্যক্রম
ഉത്പാദനക്ഷമത,প্রমোদ
ലാഭം,লাভ
സൊജനി-പരിശോധന,বংশধর-পরীক্ষা
പുരോഗമന കർഷകൻ,প্রগতিশীল কৃষক
പദ്ധതി വിലയിരുത്തൽ,প্রকল্প মূল্যায়ন
പ്രോകാരോട്ട്,প্রোকারিয়োট
പ്രൊമോട്ടർ,প্রচারক
രോഗപ്രതിജ്ഞാ സ്പ്രേ,প্রফিল্যাকটিক স্প্রে
ഉടമസ്ഥാവകാശ കൃഷി,মালিকানা চাষ
പ്രകൃതിദത്ത,প্রোটেনড্রস
പ്രോട്ടീൻ,প্রোটিন
പ്രോട്ടീൻ എഞ്ചിനീയറിംഗ്,প্রোটিন ইঞ্জিনিয়ারিং
പ്രോട്ടീൻ സീക്വൻസിംഗ്,প্রোটিন সিকোয়েন্সিং
പ്രോട്ടീൻ സിന്തസിസ്,প্রোটিন সংশ্লেষণ
പ്രോട്ടമിക്സ്,প্রোটোমিক্স
പ്രോട്ടോജിനി,প্রোটোগিনি
പ്രോട്ടോപ്ലാസം,প্রোটোপ্লাজম
പ്രോട്ടോട്രോപ്പ്,প্রোটোট্রফ
പ്രോസിക് ആസിഡ് (എച്ച്സിഎൻ / ധൂരിൻ),প্রুসিক অ্যাসিড (এইচসিএন/ধুরিন)
സ്യൂഡോലെലെ,সিউডোলেল
സ്യൂഡോർമാഫ്രോഡൈറ്റ്,সিউডোহেরমাফ্রোডাইট
സൈക്കോമീറ്റര്,সাইকোমিটার
ചെളിക്കുണ്ട്,পুডল
പുഡ് ചെയ്ത മണ്ണ്,দু: খিত মাটি
പുഡ്ലിംഗ്,পুডলিং
പൾപ്പിംഗ്,পাল্পিং
പൾസ് വിത്ത്,নাড়ি বীজ
പൾമാറൈസേഷൻ,পালভারাইজেশন
പൾവറൈസേഷൻ (മണ്ണ്),পালভারাইজেশন (মাটি)
പങ്കും,তীব্র
ശുദ്ധമായ സംസ്കാരം,খাঁটি সংস্কৃতি
ശുദ്ധമായ വരി,খাঁটি লাইন
ശുദ്ധമായ ലൈൻ തിരഞ്ഞെടുക്കൽ,খাঁটি লাইন নির্বাচন
ശുദ്ധത,পুর্গেটিভ
ശുദ്ധീകരണം,পরিশোধন
ശുദ്ധത പരിശോധന,বিশুদ্ধতা পরীক্ষা
പൈറനോമീറ്റർ,পাইরানোমিটার
പൈജിമീറ്റര്,পাইরেজোমিটার
പൈറഹെലിയോമീറ്റർ,পাইরেহেলিওমিটার
നെല്ല്,ধান
പാൽമരോസ,পামারোসা
പാൽമിര ഈന്തപ്പന,পালমিরা পাম
പണ്ഡിനസ്,পান্ডানাস
പപ്പായ,পেঁপে
പാര പുല്ല്,প্যারা ঘাস
അയമോദകച്ചെടി,পার্সলে
"പാർത്താനിയം, (കോൺഗ്രസ് പുല്ല്)","পার্থেনিয়াম, (কংগ্রেস গ্রাস)"
പാട്ടൂ ouloulyouly,পাচৌলি
പീച്ച്,পীচ
"മയിൽ പുഷ്പം, പാരഡൈസ് ഫ്ലവർ","ময়ূর ফুল, স্বর্গের ফুল"
പിയർ,নাশপাতি
പേൾ മില്ലറ്റ്,মুক্তা বাজরা
പീസ്,মটর
പെക്കൻ നട്ട്,পিক্যান বাদাম
തന്തള,পেনেল
പെപ്പിനോ,পেপিনো
കുരുമുളക്,মরিচ
പെരില്ല,পেরিল্লা
പെരിവിങ്കിൾ,পেরিউইঙ্কল
പെർസിമോൺ,পার্সিমন
ഫൽസ,ফালসা
പാവ്,অড়হর
പിമ്പപീൽ (അനഗലിസ്),পিম্পেরেল (আনাগালিস)
പൈൻമരം,পাইন
പൈനാപ്പിൾ,আনারস
"പിസ്ത, ഗ്രീൻ ബദാം","পেস্তা, সবুজ বাদাম"
പ്ലം,বরই
ചൂണ്ടിക്കാണിച്ച പൊറോട്ട,পয়েন্টযুক্ত লাউ
മാതളനാരകം,ডালিম
പൊങ്കം,পঙ্গম
പോപ്ലാർ,পপলার
പോപ്പി,পপি
പോരുണ്ടുക,পোর্টুলাকা
ഉരുളക്കിഴങ്ങ്,আলু
മുമ്പിലുള്ള പോപ്പി,কাঁটা পোস্ত
"ഇന്ത്യ, ചൈന ട്രീയുടെ അഭിമാനം","গর্বের ভারত, চীন গাছ"
പ്രോസോ മില്ലറ്റ്,প্রোসো মিললেট
സൈലിയം,সাইকেলিয়াম
ശാലസാൻ,পুলাসান
പമാണി,পামকিন
Pummelo,পামেলো
ചായം പൂശിയ ബഗ്,আঁকা বাগ
തത്ത,টিয়া পাখি
മയൂരം,ময়ূর
പോഡ് ബോറർ,পড বোরার
പോഡ് ഈച്ച,পড ফ্লাই
പൾസ് വണ്ട്,নাড়ি বিটল
പൈറില്ല,পাইরিলা
പാത്തോളജിസ്റ്റിന്,প্যাথলজিস্ট
ഉടമദാസ്റ്റിക്,পেডোলজিস্ট
നടുക ബ്രീഡർ,উদ্ভিদ ব্রিডার
പാത്തോളജിസ്റ്റ് നടത്തം,উদ্ভিদ রোগ বিশেষজ্ঞ
പ്ലാന്റ് ഫിസിയോളജിസ്റ്റ്,উদ্ভিদ ফিজিওলজিস্ট
മൂവി,পোমোলজিস্ট
Q 10,প্রশ্ন 10
Qtl (ക്വാണ്ടിറ്റേറ്റീവ് സ്വഭാവസംഭക്ഷണം),কিউটিএল (পরিমাণগত বৈশিষ্ট্য লোকি)
ക്വാഡ്രം,চতুর্ভুজ
ക്വാഡ്രാറ്റിക് പ്രതികരണം,চতুর্ভুজ প্রতিক্রিয়া
ക്വാഡ്രുപ്പിൾ ക്രോപ്പിംഗ്,চতুর্ভুজ ফসল
ഗുണപരമായ അനന്തരാവകാശം,গুণগত উত্তরাধিকার
ഗുണനിലവാരമുള്ള വിത്ത്,মানের বীজ
ക്വാസ്ടെറ്റീവ് ജനിതകശാസ്ത്രം,পরিমাণগত জেনেটিক্স
ക്വാണ്ടിറ്റേറ്റീവ് അനന്തരാവകാശം,পরিমাণগত উত্তরাধিকার
ക്വാണ്ടം വിത്ത്,কোয়ান্টাম বীজ
ക്വാറന്റീൻ,পৃথকীকরণ
കപ്പല്വിലക്ക് കീടങ്ങൾ,পৃথকীকরণ কীটপতঙ্গ
ക്വാർട്സ്,কোয়ার্টজ
ദ്രുത പരിശോധന,দ্রুত পরীক্ষা
രസതന്തം,নিরবতা
ക്വിസ്സെന്റ് സെന്റർ,কুইসেন্ট সেন্টার
കാട,কোয়েল
രാജ്ഞി തേനീച്ച,রাণী মৌমাছি
R മൂല്യം,R মান
റാബി (വിന്റർ) വിള,রবি (শীত) ফসল
റേസ്മെ,রেসমে
വികിരണം,বিকিরণ
റാഡിക്കിക്കിറ്റി,র‌্যাডিকাল
റേഡിയോ ആക്റ്റിവിറ്റി,তেজস্ক্রিয়তা
റേഡിയോബയോളജി,রেডিওবায়োলজি
റേഡിയോമുനോഷോ അസ്,রেডিওমুনো অ্যাস
റേഡിയോസോടോട്ട,রেডিওআইসোটোপ
മഴവെള്ള സംഭരണം,বৃষ্টির ফসল
റെയിൻബോ വിപ്ലവം,রেইনবো বিপ্লব
മഴപാലം,বৃষ্টিপাত
മഴ പെയ്യുന്നു,বৃষ্টি
മഴ ഗേജ്,বৃষ্টি-গেজ
മഴക്കാലം,বর্ষাকাল
