Marathi,Tamil
अंतर्निहित एकीकरण सूत्र,மறைமுக ஒருங்கிணைப்பு சூத்திரம்
असंभाव्य,சாத்தியமற்றது
अयोग्य,முறையற்ற
अयोग्य विभागणी,முறையற்ற பிரிவு
अयोग्य दुहेरी अविभाज्य (= अनंत दुहेरी अविभाज्य),முறையற்ற இரட்டை ஒருங்கிணைப்பு (= எல்லையற்ற இரட்டை ஒருங்கிணைப்பு)
अयोग्य घटक,முறையற்ற காரணி
अयोग्य अंश,தகாப்பின்னம்
अयोग्य कमाल,முறையற்ற அதிகபட்சம்
अयोग्य किमान,முறையற்ற குறைந்தபட்ச
अयोग्य रोटेशन,முறையற்ற சுழற்சி
सुधारणा मॅट्रिक्स,முன்னேற்ற அணி
आवेग,உந்துவிசை
आवेगपूर्ण शक्ती,மனக்கிளர்ச்சி சக்தி
आवेगपूर्ण दबाव,மனக்கிளர்ச்சி அழுத்தம்
आवेगपूर्ण तणाव,மனக்கிளர்ச்சி பதற்றம்
आवेगपूर्ण पाना,மனக்கிளர்ச்சி குறடு
आरोपित खर्च,கணக்கிடப்பட்ட செலவு
अपुरेपणा,போதாமை
घटना लहर,நிகழ்வு அலை
वेक्टरचा कल,ஒரு திசையன் சாய்வு
कक्षाचा कल,சுற்றுப்பாதையின் சாய்வு
कल,சாய்வு
कललेला,சாய்ந்திருக்கும்
कलते विमान,சாய்ந்த விமானம்
समाविष्ट,சேர்க்கப்பட்டுள்ளது
समावेश,சேர்த்தல்
अपूर्ण गामा कार्य,முழுமையற்ற காமா செயல்பாடு
विसंगती,முரண்பாடு
विसंगत,சீரற்ற
विसंगत आकडेवारी,சீரற்ற புள்ளிவிவரம்
विसंगत प्रणाली,சீரற்ற அமைப்பு
चुकीचे,தவறான
चुकीचा निर्णय,தவறான முடிவு
वाढ,அதிகரி
वाढणारे कार्य,செயல்பாடு அதிகரிக்கும்
वाढ,அதிகரிப்பு
अनिश्चित,காலவரையற்ற
अनिश्चित स्वरूप,காலவரையற்ற வடிவம்
अनिश्चित अविभाज्य,காலவரையற்ற ஒருங்கிணைப்பு
अनिश्चित मॅट्रिक्स,காலவரையற்ற அணி
अनिश्चित चतुर्भुज फॉर्म,காலவரையற்ற இருபடி வடிவம்
स्वातंत्र्य,சுதந்திரம்
स्वतंत्र घटना,சுயாதீன நிகழ்வு
स्वतंत्र कार्य,சுயாதீன செயல்பாடு
स्वतंत्र यादृच्छिक चल,சுயாதீன சீரற்ற மாறி
स्वतंत्र अव्यक्त,சார்பற்ற மாறி
स्वतंत्र भिन्नता,சுயாதீன மாறுபாடு
अनिश्चितता,உறுதியின்மை
अनिश्चित,உறுதியற்ற
अनिश्चित समीकरण,உறுதியற்ற சமன்பாடு
अनिश्चित फॉर्म,உறுதியற்ற வடிவம்
निर्देशांक,குறியீட்டு
एका संचाद्वारे अनुक्रमित,ஒரு தொகுப்பால் குறியிடப்பட்டது
अनुक्रमित कुटुंब,குறியிடப்பட்ட குடும்பம்
निर्देशांक क्रमांक,குறியீட்டு எண்
उपसमूहाची अनुक्रमणिका,துணைக்குழுவின் குறியீடு
निर्देशांक संच,குறியீட்டு தொகுப்பு
इंडिकॅट्रिक्स,குறிகாட்டி
सूचक समीकरण,குறியீட்டு சமன்பாடு
उदासीनता वक्र,அலட்சியம் வளைவு
अप्रत्यक्ष फरक,மறைமுக வேறுபாடு
अप्रत्यक्ष पुरावा,மறைமுக ஆதாரம்
अविभाज्य,பிரிக்க முடியாதது
प्रेरण,தூண்டல்
आगमनात्मक,தூண்டல்
प्रेरक गृहीतक,தூண்டல் அனுமானம்
प्रेरक व्याख्या,தூண்டல் வரையறை
प्रेरक अनुमान,தூண்டல் அனுமானம்
असमानता,சமத்துவமின்மை
असमानता मर्यादा,சமத்துவமின்மை கட்டுப்பாடு
असमानता,சமன்பாடு
जडत्व,செயலற்ற தன்மை
inrtia force,inrtia சக்தி
जडत्व,செயலற்ற
अचूक फरक,துல்லியமற்ற வேறுபாடு
inflexion गुण,வளைவு புள்ளிகள்
infimum,திறமையற்ற
अनंत,எல்லையற்ற
अनंत आयामी,எல்லையற்ற பரிமாணம்
अमर्याद मितीय वेक्टर जागा,எல்லையற்ற பரிமாண திசையன் வெளி
अनंत खेळ,எல்லையற்ற விளையாட்டு
अनंत गट,எல்லையற்ற குழு
अनंत अविभाज्य,எல்லையற்ற ஒருங்கிணைந்த
असीम लोकसंख्या,எல்லையற்ற மக்கள் தொகை
अनंत मालिका,எல்லையற்ற தொடர்
अनंत संच,எல்லையற்ற தொகுப்பு
अमर्याद,எல்லையற்ற
अमर्याद घटक,எல்லையற்ற உறுப்பு
अमर्याद जागा,எல்லையற்ற இடம்
अनंत,முடிவிலி
अनंत,முடிவிலி
महागाई घटक,பணவீக்க காரணி
विभक्त स्पर्शिका,ஊடுருவல் தொடுகோடு
विभक्त लक्ष केंद्रित,ஊடுருவல் கவனம்
फुगवणे,வளைவு
फंक्शनची माहिती,ஒரு செயல்பாட்டின் inf
माहिती मॅट्रिक्स,தகவல் அணி
माहिती प्रक्रिया,தகவல் செயலாக்கம்
माहिती विज्ञान,தகவல் அறிவியல்
एकसंध,ஒத்திசைவற்ற
एकसंध समीकरण,ஒத்திசைவற்ற சமன்பாடு
एकसंध प्रणाली,சீரற்ற அமைப்பு
प्रारंभिक,ஆரம்ப
प्रारंभिक स्थिती,ஆரம்ப நிலை
प्रारंभिक ओळ,ஆரம்ப வரி
प्रारंभिक बिंदू,ஆரம்ப புள்ளி
प्रारंभिक उपाय,ஆரம்ப தீர்வு
प्रारंभिक वेग,ஆரம்ப வேகம்
इंजेक्शन नकाशा,ஊசி வரைபடம்
इंजेक्शन मॅपिंग,ஊசி மேப்பிங்
आतील गुणाकार,உள் பெருக்கம்
आतील बिंदू,உள் புள்ளி
अंतर्गत उत्पादन,உள் தயாரிப்பு
इनपुट,உள்ளீடு
इनपुट डेटा,உள்ளீடு தரவு
इनपुट गेट,உள்ளீட்டு வாயில்
इनपुट आउटपुट विश्लेषण,உள்ளீடு வெளியீடு பகுப்பாய்வு
इनपुट आउटपुट नियंत्रण प्रणाली,உள்ளீடு வெளியீடு கட்டுப்பாட்டு அமைப்பு
इनपुट आउटपुट सिस्टम,உள்ளீடு வெளியீடு அமைப்பு
इनपुट प्रमाण,உள்ளீடு அளவு
इनपुट रजिस्टर,உள்ளீடு பதிவு
इनपुट टर्मिनल,உள்ளீடு முனையம்
अंकित मंडळ,பொறிக்கப்பட்ட வட்டம்
झटपट,உடனடி
तात्काळ,உடனடி
तात्काळ प्रवेग,உடனடி முடுக்கம்
रोटेशनचा तात्कालिक अक्ष,சுழற்சியின் உடனடி அச்சு
तात्काळ केंद्र,உடனடி மையம்
तात्काळ वेग,உடனடி வேகம்
तात्काळ खंड,உடனடி தொகுதி
पूर्णांक,முழு
पूर्णांक रेखीय प्रोग्रामिंग,முழு எண் நேரியல் நிரலாக்கம்
अखंडता,ஒருங்கிணைப்பு
अविभाज्य,ஒருங்கிணைந்த
अविभाज्य विभेदक समीकरण,ஒருங்கிணைந்த வேறுபாடு சமன்பாடு
अविभाज्य समीकरण,ஒருங்கிணைந்த சமன்பாடு
समाकलित कार्य,ஒருங்கிணைந்த செயல்பாடு
अविभाज्य,ஒருங்கிணைந்த
अविभाज्य कॅल्क्युलस,ஒருங்கிணைந்த கால்குலஸ்
अविभाज्य वक्र,ஒருங்கிணைந்த வளைவு
अविभाज्य डोमेन,ஒருங்கிணைந்த களம்
अविभाज्य समीकरण,ஒருங்கிணைந்த சமன்பாடு
अविभाज्य संख्या,ஒருங்கிணைந்த எண்
पहिल्या प्रकारचा अविभाज्य,முதல் வகையான ஒருங்கிணைந்த
अविभाज्य प्रतिनिधित्व,ஒருங்கிணைந்த பிரதிநிதித்துவம்
अविभाज्य चिन्ह,ஒருங்கிணைந்த அடையாளம்
समाकलित करा,ஒருங்கிணைக்க
एकात्मिक शोषण गुणांक,ஒருங்கிணைந்த உறிஞ்சுதல் குணகம்
समाकलित करणारा घटक,ஒருங்கிணைக்கும் காரணி
एकत्रीकरण,ஒருங்கிணைப்பு
भिन्नतेद्वारे एकत्रीकरण,வேறுபாடு மூலம் ஒருங்கிணைப்பு
भागांद्वारे एकत्रीकरण,பாகங்கள் மூலம் ஒருங்கிணைப்பு
तर्कशुद्धीकरणाद्वारे एकत्रीकरण,பகுத்தறிவு மூலம் ஒருங்கிணைப்பு
प्रतिस्थापनाद्वारे एकत्रीकरण,மாற்று மூலம் ஒருங்கிணைப்பு
सलग कपात करून एकत्रीकरण,தொடர்ச்சியான குறைப்பு மூலம் ஒருங்கிணைப்பு
मालिकेद्वारे एकत्रीकरण,தொடர் மூலம் ஒருங்கிணைப்பு
वेक्टरचे एकत्रीकरण,திசையன் ஒருங்கிணைப்பு
बंद पृष्ठभागावर एकत्रीकरण,ஒரு மூடிய மேற்பரப்பில் ஒருங்கிணைப்பு
इंटिग्रेटर,ஒருங்கிணைப்பாளர்
इंटिग्रेटर घटक,ஒருங்கிணைப்பு கூறு
इंटिग्रो - विभेदक समीकरण,ஒருங்கிணைந்த - வேறுபட்ட சமன்பாடு
व्यत्यय,இடைமறிக்க
अदलाबदल करण्यायोग्य ऑपरेशन,பரிமாற்றக்கூடிய செயல்பாடு
अदलाबदल,பரிமாற்றம்
आंतरवर्गीय सहसंबंध,வகுப்புகளுக்கு இடையேயான தொடர்பு
आंतरसंबंध,இடை தொடர்பு
आंतरसंबंध गुणांक,தொடர்பு குணகம்
परस्परावलंबन,ஒன்றுக்கொன்று சார்ந்திருத்தல்
परस्परावलंबी,ஒன்றையொன்று சார்ந்தது
व्याज,ஆர்வம்
इंटरफेस,இடைமுகம்
इंटरफेसियल कोन,இடைமுக கோணம்
इंटिग्रँड,ஒருங்கிணைந்த
एकात्मिक,ஒருங்கிணைக்கப்பட்டது
आतील,உட்புறம்
आतील कोन,உள்துறை கோணம்
अंतर्गत क्षेत्र,உள்துறை பகுதி
अंतर्गत डोमेन,உள்துறை களம்
आतील घटक,உள்துறை உறுப்பு
सेटचे आतील भाग,ஒரு தொகுப்பின் உட்புறம்
आतील बाजू विरुद्ध कोन,உட்புறம் எதிர் கோணம்
अंतर्गत ग्रह,உட்புற கிரகம்
आतील बिंदू,உள்துறை புள்ளி
मध्यवर्ती,இடைநிலை
मध्यवर्ती बिंदू,இடைநிலை புள்ளி
मध्यवर्ती मूल्य प्रमेय,இடைநிலை மதிப்பு தேற்றம்
अंतर्गत दुभाजक,உள் இருவகை
इंटरपोलेशन,இடைச்செருகல்
इंटरपोलेशन सूत्र,இடைக்கணிப்பு சூத்திரம்
छेदन करणारा,வெட்டும்
छेदणारे वक्र,வெட்டும் வளைவுகள்
छेदणाऱ्या रेषा,வெட்டும் கோடுகள்
छेदनबिंदू,குறுக்குவெட்டு
छेदनबिंदू वक्र,வெட்டும் வளைவு
वक्रांचे छेदनबिंदू,வளைவுகளின் குறுக்குவெட்டு
संचांचे छेदनबिंदू,தொகுப்புகளின் குறுக்குவெட்டு
मध्यांतर,இடைவெளி
मध्यांतर अंदाज,இடைவெளி மதிப்பீடு
inteval अंदाज,இடைவெளி மதிப்பீடு
मध्यांतर बिंदू,இடைவெளி நடுப்புள்ளி
इंट्रा-ब्लॉक प्रभाव,உள்-தடுப்பு விளைவு
इंट्राक्लास सहसंबंध,உள்வகுப்பு தொடர்பு
invariance,மாறாத தன்மை
अपरिवर्तनीय,மாறாத
अपरिवर्तनीय प्रणाली,மாறாத அமைப்பு
यादी,சரக்கு
इन्व्हेंटरी वाटप,சரக்கு ஒதுக்கீடு
इन्व्हेंटरी नियंत्रण,சரக்கு கட்டுப்பாடு
इन्व्हेंटरी कंट्रोल मॉडेल,சரக்கு கட்டுப்பாட்டு மாதிரி
इन्व्हेंटरी कंट्रोल सिस्टम,சரக்கு கட்டுப்பாட்டு அமைப்பு
इन्व्हेंटरी सायकल,சரக்கு சுழற்சி
इन्व्हेंटरी होल्डिंग खर्च,சரக்கு வைத்திருக்கும் செலவு
इन्व्हेंटरी पॉइंट,சரக்கு புள்ளி
इन्व्हेंटरी धोरण,சரக்கு கொள்கை
इन्व्हेंटरी परिस्थिती,சரக்கு நிலைமை
व्यस्त,தலைகீழ்
व्यस्त सहसंबंध,தலைகீழ் தொடர்பு
व्यस्त कार्य,தலைகீழ் செயல்பாடு
व्यस्त हायपरबोलिक फंक्शन,தலைகீழ் ஹைபர்போலிக் செயல்பாடு
व्यस्त प्रमाणात,நேர்மாறான விகிதாசார
व्यस्त मॅपिंग,தலைகீழ் மேப்பிங்
व्यस्त संख्या,தலைகீழ் எண்
मॅट्रिक्सचा व्यस्त,மேட்ரிக்ஸின் தலைகீழ்
व्यस्त क्रमपरिवर्तन,தலைகீழ் வரிசைமாற்றம்
व्यस्त प्रमाण,தலைகீழ் விகிதம்
व्यस्त त्रिकोणमितीय कार्य,தலைகீழ் முக்கோணவியல் செயல்பாடு
उलथापालथ सूत्र,தலைகீழ் சூத்திரம்
ऑर्डरचा उलटा,ஒழுங்கின் தலைகீழ்
इन्व्हर्टेबल मॅट्रिक्स,தலைகீழான அணி
अपवर्तनीय परिवर्तन,தலைகீழான மாற்றம்
तर्कहीन,பகுத்தறிவற்ற
तर्कहीन समीकरण,பகுத்தறிவற்ற சமன்பாடு
तर्कहीन अभिव्यक्ती,பகுத்தறிவற்ற வெளிப்பாடு
अपरिमेय संख्या,பகுத்தறிவற்ற எண்
तर्कहीन मूळ,பகுத்தறிவற்ற வேர்
अपरिवर्तनीय,குறைக்க முடியாதது
इरोटेशनल वेक्टर,எரிச்சலூட்டும் திசையன்
इरोटेशनल वेक्टर फंक्शन,எரிச்சலூட்டும் திசையன் செயல்பாடு
इरोटेशनल वेग,எரிச்சலூட்டும் வேகம்
समभुज,சமகோணமானது
isokurtosis,ஐசோகுர்டோசிஸ்
पृथक आवश्यक एकवचन,தனிமைப்படுத்தப்பட்ட அத்தியாவசிய ஒருமைப்பாடு
अलग बिंदू,தனிமைப்படுத்தப்பட்ட புள்ளி
सममितीय,ஐசோமெட்ரிக்
समद्विभुज कॉन्फिगरेशन,ஐசோசெல்ஸ் கட்டமைப்பு
पुनरावृत्ती अविभाज्य,மீண்டும் மீண்டும் ஒருங்கிணைந்த
पुनरावृत्ती प्रक्षेपण,மீண்டும் மீண்டும் இடைச்செருகல்
पुनरावृत्ती,மறு செய்கை
पुनरावृत्ती सूत्र,மறு செய்கை சூத்திரம்
पुनरावृत्ती एकीकरण सूत्र,மறுமுறை ஒருங்கிணைப்பு சூத்திரம்
पुनरावृत्ती प्रक्रिया,மீண்டும் செயல்முறை
पुनरावृत्ती तंत्र,மீண்டும் செய்யும் நுட்பம்
जेकोबियन,ஜேக்கபியன்
जेकोबियन निर्धारक,ஜேக்கபியன் தீர்மானிப்பான்
जेकोबियन मॅट्रिक्स,ஜேக்கபியன் அணி
संच जोडणे,தொகுப்புகளின் இணைப்பு
संयुक्त,கூட்டு
संयुक्त घनता कार्य,கூட்டு அடர்த்தி செயல்பாடு
संयुक्त वारंवारता कार्य,கூட்டு அதிர்வெண் செயல்பாடு
संयुक्तपणे अवलंबून चल,கூட்டு சார்ந்து மாறி
संयुक्त संभाव्यता,கூட்டு நிகழ்தகவு
सामील व्हा (=संघ),சேரவும் (=தொழிற்சங்கம்)
उडी,குதிக்க
उडी खंडित होणे,ஜம்ப் இடைநிறுத்தம்
औचित्य,நியாயப்படுத்துதல்
समर्थन करणे,நியாயப்படுத்த
कर्णॉफ नकाशा,கர்னாக் வரைபடம்
कर्नल,கர்னல்
मॅपिंगचे कर्नल,மேப்பிங்கின் கர்னல்
किनेमॅटिक्स,இயக்கவியல்
गतीज ऊर्जा,இயக்க ஆற்றல்
गतीशास्त्र,இயக்கவியல்
कोल्मोगोरोफ स्मरनोव्ह चाचणी,கோல்மோகோரோஃப் ஸ்மிர்னோவ் சோதனை
क्रोनेकर डेल्टा,குரோனெக்கர் டெல்டா
कर्टोसिस,குர்டோசிஸ்
Lagrange चे कार्य,Lagrange இன் செயல்பாடு
Lagrange चे गुणक,Lagrange இன் பெருக்கிகள்
लॅमिना,லேமினா
Laplace परिवर्तन,லாப்லேஸ் உருமாற்றம்
मोठ्या संख्येने,பெரிய எண்ணிக்கை
सुप्त मूळ(=वैशिष्ट्यपूर्ण मूळ),மறைந்த வேர் (=பண்பு வேர்)
बाजूकडील पृष्ठभाग,பக்கவாட்டு மேற்பரப்பு
लॅटिन चौरस,லத்தீன் சதுரம்
लॅटस गुदाशय,லேடஸ் மலக்குடல்
कायदा,சட்டம்
वेग जोडण्याचा कायदा,வேகங்களைச் சேர்க்கும் சட்டம்
जोडणीचा कायदा,சேர்க்கை சட்டம்
परतावा कमी करण्याचा कायदा,குறைந்த வருவாய் சட்டம்
गुरुत्वाकर्षणाचा नियम,ஈர்ப்பு விதி
गटांसाठी होमोमॉर्फिझमचा कायदा,குழுக்களுக்கான ஹோமோமார்பிஸத்தின் சட்டம்
रिंग्ससाठी होमोमॉर्फिझमचा कायदा,மோதிரங்களுக்கான ஹோமோமார்பிஸத்தின் சட்டம்
वाढत्या खर्चाचा कायदा,செலவுகளை அதிகரிக்கும் சட்டம்
निर्देशांकांचा कायदा,குறியீடுகளின் சட்டம்
जडत्वाचा कायदा,செயலற்ற சட்டம்
मोठ्या संख्येचा कायदा,பெரிய எண்களின் சட்டம்
संभाव्यतेचा नियम,நிகழ்தகவு சட்டம்
साइन्सचा नियम,சைன்களின் சட்டம்
घातांकांचे नियम,அடுக்குகளின் சட்டங்கள்
गतीचे नियम,இயக்க விதிகள்
थर,அடுக்கு
अग्रगण्य गुणांक,முன்னணி குணகம்
अग्रगण्य कर्ण,முன்னணி மூலைவிட்டம்
अग्रगण्य सबमॅट्रिक्स,முன்னணி துணை அணி
अग्रगण्य पद,முன்னணி கால
किमान,குறைந்தது
किमान सामान्य एकाधिक (LCM),குறைந்த பொதுவான பல (LCM)
किमान घटक,குறைந்தபட்ச உறுப்பு
किमान चौरस,குறைந்தபட்ச சதுரம்
किमान वरची सीमा,குறைந்தபட்ச மேல் எல்லை
डावा कोसेट,இடது கோசெட்
डावखुरा,இடது கை
डाव्या हाताचा स्क्रू,இடது கை திருகு
डावीकडे उलट,இடது தலைகீழ்
बाकी गुणाकार,இடது பெருக்கல்
लीबनिट्झ सूत्र,லீப்னிட்ஸ் சூத்திரம்
लांबी,நீளம்
लेप्टोकर्टिक,லெப்டோகுர்டிக்
लेप्टोकर्टिक वक्र,லெப்டோகுர்டிக் வளைவு
लेप्टोकर्टोसिस,லெப்டோகுர்டோசிஸ்
पातळी वक्र,நிலை வளைவு
आत्मविश्वासाची पातळी,நம்பிக்கை நிலை
महत्त्व पातळी,முக்கியத்துவம் நிலை
शब्दकोशानुसार,அகராதி ரீதியாக
कोशशास्त्रीय क्रम,அகராதி ஒழுங்கு
संभाव्य कार्य,வாய்ப்பு செயல்பாடு
संभाव्य गुणोत्तर चाचणी,நிகழ்தகவு விகித சோதனை
मर्यादा,அளவு
मर्यादित करणे,மட்டுப்படுத்துதல்
मर्यादित मूल्य,வரம்புக்குட்பட்ட மதிப்பு
मर्यादित वेग,கட்டுப்படுத்தும் வேகம்
सरासरी मर्यादा,சராசரி வரம்பு
एकत्रीकरणाची मर्यादा,ஒருங்கிணைப்பின் வரம்பு
क्रम मर्यादा,வரிசையின் வரம்பு
मर्यादा बिंदू (= क्लस्टर पॉइंट),வரம்பு புள்ளி (=கிளஸ்டர் புள்ளி)
वेग मर्यादित करा,வரம்பு வேகம்
ओळ,வரி
रेखीय,நேரியல்
रेखीय बीजगणित,நேரியல் இயற்கணிதம்
रेखीय बीजगणितीय समीकरण,நேரியல் இயற்கணித சமன்பாடு
रेखीय अंदाजे,நேரியல் தோராயம்
रेखीय लक्षण,நேரியல் அறிகுறி
रेखीय गुणांक,நேரியல் குணகம்
रेखीय संयोजन,நேரியல் கலவை
रेखीय मर्यादा,நேரியல் கட்டுப்பாடுகள்
रेखीय अवलंबित्व,நேரியல் சார்பு
रेखीय भिन्न समीकरण,நேரியல் வேறுபாடு சமன்பாடு
रेखीय परिमाण,நேரியல் பரிமாணம்
रेखीय समीकरण,நேரியல் சமன்பாடு
रेखीय फॉर्म,நேரியல் வடிவம்
रेखीय अपूर्णांक परिवर्तन,நேரியல் பகுதி மாற்றம்
रेखीय कार्य,நேரியல் செயல்பாடு
रेखीय कार्यात्मक,நேரியல் செயல்பாட்டு
रेखीय गट,நேரியல் குழு
रेखीय स्वातंत्र्य,நேரியல் சுதந்திரம்
रेखीय स्वतंत्र संबंध,நேரியல் சுயாதீன உறவு
रेखीय असमानता,நேரியல் சமத்துவமின்மை
रेखीय एकसंध विभेदक समीकरण,நேரியல் சீரற்ற வேறுபாடு சமன்பாடு
रेखीय अविभाज्य समीकरण,நேரியல் ஒருங்கிணைந்த சமன்பாடு
रेखीय प्रक्षेपण,நேரியல் இடைச்செருகல்
रेखीय किमान चौरस प्रतिगमन विश्लेषण,நேரியல் குறைந்தபட்ச சதுர பின்னடைவு பகுப்பாய்வு
रेखीयता,நேர்கோட்டுத்தன்மை
रेखीय अवलंबून,நேரியல் சார்ந்தது
रेखीय स्वतंत्र,நேரியல் சார்பற்றது
रेखीय मॅपिंग,நேரியல் மேப்பிங்
रेखीय क्रम,நேரியல் வரிசை
रेखीय क्रम,நேரியல் வரிசைப்படுத்துதல்
रेखीय प्रोग्रामिंग,நேரியல் நிரலாக்க
रेखीय प्रोग्रामिंग अल्गोरिदम,நேரியல் நிரலாக்க அல்காரிதம்
रेखीय प्रोग्रामिंग समस्या,நேரியல் நிரலாக்க சிக்கல்
रेखीय प्रतिगमन,நேரியல் பின்னடைவு
रेखीय प्रतिगमन गुणांक,நேரியல் பின்னடைவு குணகம்
रेखीय संबंध,நேரியல் உறவு
रेखीय जागा (= वेक्टर स्पेस),நேரியல் வெளி (=வெக்டார் ஸ்பேஸ்)
रेखीय उपस्थान,நேரியல் துணைவெளி
रेखीय परिवर्तन,நேரியல் மாற்றம்
रेखीय कल,நேரியல் போக்கு
रेखीय निःपक्षपाती अंदाज,நேரியல் சார்பற்ற மதிப்பீடு
रेखीय वेग,நேரியல் வேகம்
ओळ अविभाज्य,ஒருங்கிணைந்த வரி
छेदनबिंदूची ओळ,வெட்டும் கோடு
प्रतिगमन ओळ,பின்னடைவு வரி
स्थानिकीकृत वेक्टर,உள்ளூர்மயமாக்கப்பட்ட திசையன்
स्थानिक इष्टतम,உள்ளூர் உகந்தது
स्थान,இடம்
लॉग,பதிவு
लॉगरिदमिक,மடக்கை
लॉगरिदमिक अचूकता,மடக்கை துல்லியம்
लॉगरिदमिक गणना,மடக்கை கணக்கீடு
लॉगरिदमिक वक्र,மடக்கை வளைவு
लॉगरिदमिक व्युत्पन्न,மடக்கை வழித்தோன்றல்
लॉगरिदमिक भिन्नता,மடக்கை வேறுபாடு
लॉगरिदमिक कार्य,மடக்கை செயல்பாடு
लॉगरिदमिक मीन (=भौमितीय मध्य),மடக்கை சராசரி (= வடிவியல் சராசரி)
लॉगरिदमिक सामान्य वितरण,மடக்கை இயல்பான பரவல்
लॉगरिदमिक संबंध,மடக்கை உறவு
लॉगरिदमिक स्केल,மடக்கை அளவுகோல்
लॉगरिदमिक मालिका,மடக்கை தொடர்
लॉगरिदमिक सर्पिल (समभुज सर्पिल),மடக்கை சுழல் (சமகோண சுழல்)
लॉगरिदमिक टेबल (=लॉग टेबल),மடக்கை அட்டவணை (=பதிவு அட்டவணை)
लॉगरिदम (लॉग),மடக்கை (பதிவு)
तर्कशास्त्र,தர்க்கம்
तार्किकदृष्ट्या समतुल्य,தர்க்கரீதியாக சமமானது
लॉजिस्टिक वक्र,தளவாட வளைவு
सामान्य वितरण,lognormal விநியோகம்
रेखांश,தீர்க்கரேகை
पळवाट,வளைய
लॉटरी,லாட்டரி
खालचा बार,கீழ் பட்டை
कमी बंधन,குறைந்த எல்லை
लोअर रिमन इंटिग्रल,கீழ் ரீமான் ஒருங்கிணைந்த
कमी बेरीज,குறைந்த தொகை
खालचा त्रिकोणी मॅट्रिक्स,கீழ் முக்கோண அணி
मॅक्लॉरिनचा विस्तार,மெக்லாரின் விரிவாக்கம்
जादूची संख्या,மந்திர எண்
जादूचा चौरस,மந்திர சதுரம்
परिमाण मर्यादा (=मर्यादित विशालता),அளவு வரம்பு (=வரையறுக்கும் அளவு)
मेल केलेली प्रश्नावली,அனுப்பப்பட்ட கேள்வித்தாள்
मेल सर्वेक्षण,அஞ்சல் ஆய்வு
मेजरंट (वरची सीमा),பிரதான (மேல் எல்லை)
प्रमुख चाप,பெரிய வில்
मोठा संच,பெரிதாக்கப்பட்ட தொகுப்பு
अनेक मौल्यवान कार्य,பல மதிப்புமிக்க செயல்பாடு
नकाशा,வரைபடம்
सेट मध्ये नकाशा,தொகுப்பில் வரைபடம்
सेटचे मॅपिंग,ஒரு தொகுப்பின் மேப்பிங்
किरकोळ संभाव्यता,விளிம்பு நிகழ்தகவு
गणितीय विश्लेषण,கணித பகுப்பாய்வு
गणितीय युक्तिवाद,கணித வாதம்
गणितीय केंद्र,கணித மையம்
गणितीय गुंतागुंत,கணித சிக்கலானது
गणितीय अर्थशास्त्र,கணித பொருளாதாரம்
गणितीय अपेक्षा,கணித எதிர்பார்ப்பு
गणितीय फॉर्म,கணித வடிவம்
गणितीय सूत्रीकरण,கணித உருவாக்கம்
गणितीय ओळख,கணித அடையாளம்
गणितीय तर्क,கணித தர்க்கம்
गणितीय मॉडेल,கணித மாதிரி
गणितीय कल्पना,கணிதக் கருத்து
मॅट्रिक्स डिगोनालायझेशन,அணி digonalization
मॅट्रिक्स व्यस्त,அணி தலைகீழ்
मॅट्रिक्स उलटा,அணி தலைகீழ்
मॅट्रिक्स पुनरावृत्ती पद्धत,அணி மறுசெயல் முறை
मॅट्रिक्स पद्धत,அணி முறை
मॅट्रिक्स गुणाकार,அணி பெருக்கல்
स्थिरांकांचे मॅट्रिक्स,மாறிலிகளின் அணி
परिणामकारकतेचे मॅट्रिक्स,செயல்திறன் அணி
मॅट्रिक्स ऑपरेटर,மேட்ரிக்ஸ் ஆபரேட்டர்
मॅट्रिक्स बहुपदी,அணி பல்லுறுப்புக்கோவை
मॅट्रिक्स प्रिंटिंग,அணி அச்சிடுதல்
मॅट्रिक्स उत्पादन,அணி தயாரிப்பு
कमाल केले,அதிகபட்சம்
जास्तीत जास्त,அதிகபட்சம்
कमाल निरपेक्ष मूल्य,அதிகபட்ச முழுமையான மதிப்பு
कमाल एफ-गुणोत्तर,அதிகபட்ச F- விகிதம்
जास्तीत जास्त शक्यता,அதிகபட்ச வாய்ப்பு
कमाल,அதிகபட்சம்
कमाल निकष,அதிகபட்ச அளவுகோல்
फंक्शनची कमाल,ஒரு செயல்பாட்டின் அதிகபட்சம்
मॅक्सवेल-बोल्टझमन आकडेवारी,மேக்ஸ்வெல்-போல்ட்ஸ்மேன் புள்ளிவிவரங்கள்
अर्थ विचलन,விலகல் என்று பொருள்
चौरस विचलनाचा अर्थ,சதுர விலகல் என்று பொருள்
चौरस त्रुटी,சதுரப் பிழை என்று பொருள்
सरासरी मूल्य,சராசரி மதிப்பு
सरासरी मूल्य प्रमेय,சராசரி மதிப்பு தேற்றம்
कर्टोसिसचे मोजमाप,குர்டோசிஸின் அளவுகோல்
मध्यक,சராசரி
मध्यकेंद्र,சராசரி மையம்
मेसोकर्टिक वक्र,மீசோகர்டிக் வளைவு
mesokurtosis,மீசோகுர்டோசிஸ்
संदेश,செய்தி
पद्धत,முறை
निर्मूलनाची पद्धत,நீக்கும் முறை
उलटण्याची पद्धत,தலைகீழ் முறை
पुनरावृत्तीची पद्धत,மறு செய்கை முறை
