Malayalam,Odiya
തിരിച്ചറിയല്,ପରିଚାୟକ
കത്തിക്കുക,ପ୍ରଜ୍ୱଳିତ କର |
ജലനം,ଇଗ୍ନିସନ୍
Illicance,ଆଲୋକ
ദീപക്കാഴ്ച,ଆଲୋକ
പതിഛായ,ପ୍ରତିଛବି |
ഇമേജ് ആന്റിന,ପ୍ରତିଛବି ଆଣ୍ଟେନା |
ഇമേജ് ക്യാപ്ചർ,ପ୍ରତିଛବି କ୍ୟାପଚର |
ഇമേജ് ഐക്കണോസ്കോപ്പ്,ପ୍ରତିଛବି ଆଇକନୋସକୋପ୍ |
ഇമേജ് മാപ്പ്,ପ୍ରତିଛବି ମାନଚିତ୍ର
ഇമേജ് ഓർത്തൻ,ଇମେଜ୍ ୱର୍ଥିକନ୍ |
ഇമേജ് പ്രോസസ്സിംഗ്,ପ୍ରତିଛବି ପ୍ରକ୍ରିୟାକରଣ |
ഇമേജ് ലെറ്റർ,ପ୍ରତିଛବି ସେଟର୍ |
സാങ്കല്പികമായ,କଳ୍ପନା
ഇംപാമം,ପ୍ରତିରୋଧକ
ഇംപെഡൻസ് പൊരുത്തപ്പെടുത്തൽ,ପ୍ରତିରୋଧ ମେଳ |
ഇംപെഡൻസ് പൊരുത്തപ്പെടുന്ന സർക്യൂട്ട്,ଇମ୍ପେଟେନ୍ସ ମେଳକ ସର୍କିଟ୍ |
ഇംപെഡൻസ് പൊരുത്തക്കേട്,ପ୍ରତିରୋଧର ମେଳ ଖାଉ ନାହିଁ |
ശൂന്യമായ ഇടത്തിന്റെ തടസ്സങ്ങൾ,ଖାଲି ସ୍ଥାନର ପ୍ରତିରୋଧ |
ഇംപെഡൻസ് പരിവർത്തനം,ପ୍ରତିରୋଧ ରୂପାନ୍ତର |
ഇറക്കുമതിച്ചരക്ക്,ଆମଦାନି କରନ୍ତୁ |
ഇംപ്രെഗ്നൻ,ଗର୍ଭଧାରଣ
വളരെയധികം വോൾട്ടേജ്,ଭୋଲଟେଜ୍ ଇମ୍ପ୍ରେସ୍ କରନ୍ତୁ |
പചോദനം,ପ୍ରେରଣା
പ്രേരണ പ്രതികരണം,ପ୍ରେରଣା ପ୍ରତିକ୍ରିୟା |
അശുദ്ധി,ଅପରିଷ୍କାର ଆଚରଣ |
അശുദ്ധാക്ഷനി അർദ്ധത,ଅପ୍ରାକୃତିକତା ସେମେନିକ୍ୟୁସନ୍ |
അലസമായ,ନିଷ୍କ୍ରିୟ |
നിഷ്ക്രിയ വിൻഡോ,ନିଷ୍କ୍ରିୟ ୱିଣ୍ଡୋ |
കേൾക്കാനാകാത്ത,ନିରବଚ୍ଛିନ୍ନ
താനെടിക്കുന്ന,ଅବିସ୍ମରଣୀୟ
സംഭവം,ଘଟଣା ରୟ
ഉൾപ്പെടുത്തൽ,ଅନ୍ତର୍ଭୂକ୍ତ
ഇൻകമിംഗ് സിഗ്നൽ,ଆସୁଥିବା ସିଗନାଲ୍ |
സൂചകം,ସୂଚକ
തദ്ദേശീയമായ,ଅଦୃଶ୍ୟ
ഉൾപ്പെടുത്തൽ,ଚିତ୍ତାକର୍ଷକ
ഇൻഡക്റ്റീവ്-റിയാൻസ്,ଚିତ୍ତାକର୍ଷକ-ପ୍ରତିକ୍ରିୟା |
ഇല്ലാത്ത മെറ്റീരിയൽ,ଭେଦଲାମୁକ୍ତ ସାମଗ୍ରୀ |
ഇൻഫോഴ്സ് പാച്ച്,ଇନ୍ଫୋର ପ୍ୟାଚ୍
വിവരം,ସୂଚନା
വിവര വാസ്തുവിദ്യ,ସୂଚନା ସ୍ଥାପତ୍ୟ
വിവര സാധ്യത,ସୂଚନା ବିଟ୍
വിവര അക്ക,ସୂଚନା ଅଙ୍କ
വിവര കിയോസ്ക്,ସୂଚନା କିଓସ୍କ
വിവര പ്രക്രിയ,ସୂଚନା ପ୍ରକ୍ରିୟା
വിവരസാങ്കേതികവിദ്യ,ସୂଚନା ପ୍ରଯୁକ୍ତିବିଦ୍ୟା
ഇൻഫോടെയ്ൻമെന്റ്,Invoattion
ഇൻഫ്രാറെഡ് വികിരണം,ଇନଫ୍ରାଡ୍ ବିକିରଣ |
ഇൻഫ്രാസ്ട്രക്ചർ,ଭିତ୍ତିଭୂମି
ഉൾപ്പെടുത്തുക,କନ୍ସଷ୍ଟ
ചേരുവകൾ,ଉପାଦାନ
സമാരംഭിക്കൽ പദം (IW),ପ୍ରାରମ୍ଭିକରଣ ଶବ୍ଦ (iw)
ആന്തരിക കോഡുകൾ,ଭିତର ସଂକେତ
പുതുമ,ଉଦ୍ଭାବନ |
നിക്ഷേപതം,ଇନପୁଟ୍
ഇൻപുട്ട് ലൈൻ,ନିବେଶ ରେଖା
ഇൻപുട്ട് യൂണിറ്റ്,ନିବେଶ ୟୁନିଟ୍
ഇൻപുട്ട് വോൾട്ടേജ്,ଇନପୁଟ୍ ଭୋଲଟେଜ୍ |
ഇൻപുട്ട് ഔട്ട്പുട്ട്,ଇନପୁଟ୍-ଆଉଟପୁଟ୍ |
കൂട്ടിച്ചേര്ക്കുക,ସନ୍ନିବେଶ କରନ୍ତୁ |
ഉൾപ്പെടുത്തൽ നഷ്ടം,ସନ୍ନିବେଶ କ୍ଷତି |
പതിഷ്ഠാപനം,ସ୍ଥାପନ
തൽക്ഷണ വോൾട്ടേജ്,ତତକ୍ଷଣାତ୍ ଭୋଲଟେଜ୍ |
നിര്ദ്ദേശം,ନିର୍ଦ୍ଦେଶ
ഇൻസുലേറ്റിംഗ് മെറ്റീരിയൽ,ଇନସୁଲେଟିଂ ସାମଗ୍ରୀ |
വൈദുതിരോധനം,ଇନସୁଲେସନ୍
ഇൻസുലേഷൻ പ്രതിരോധം,ଇନସଲେସନ୍ ପ୍ରତିରୋଧ |
സുഖാനുസൃതം,ଇନସୁଲେଟର |
സംയോജിത സർക്യൂട്ട്,ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ସର୍କିଟ |
നെറ്റ്വർക്ക് സംയോജിപ്പിക്കുന്നു,ନେଟୱାର୍କ ସଂଯୋଗ
സൂർ,ଇଣ୍ଟିଗାର୍ଡ
ബുദ്ധി,ବୁଦ୍ଧି
തീവത,ତୀବ୍ରତା
സംഭാഷണത്തിന്റെ തീവ്രത,ବକ୍ତବ୍ୟର ତୀବ୍ରତା |
ഇന്റർ ചാനൽ ഇടപെടൽ,ଆନ୍ତ Cankellାନ ହସ୍ତକ୍ଷେପ |
പരസ്പരബന്ധം,ହସ୍ତକ୍ଷେପ କରନ୍ତୁ |
ഇടപെടല്,ପାରସ୍ପରିକ କ୍ରିୟା
ഇന്ററക്ട്രേഷൻ,ପାରସ୍ପରିକତା
ഇന്റര്കോം,ଇଣ୍ଟରକମ୍ |
പരസ്പരബന്ധിതമായത്,ଆନ୍ତ c- ସଂଯୋଗକାରୀତା |
ഇന്റർഫേസ്,ଇଣ୍ଟରଫେସ୍
ഇന്റർഫേസ് സ്കാനിംഗ്,ଇଣ୍ଟରଫେସ୍ ସ୍କାନିଂ |
ഇടപെടൽ,ହସ୍ତକ୍ଷେପ
ഇടപെടൽ മേഖല,ହସ୍ତକ୍ଷେଳ୍ପ ଜୋନ୍ |
ഇന്റർഫെറിംഗ് ചാനൽ,ହସ୍ତକ୍ଷେପ କରୁଥିବା ଚ୍ୟାନେଲ |
ഇടപെടുന്ന ആവൃത്തി,ପରିବେଶ ଫ୍ରିକ୍ୱେନ୍ସି କରିବା |
റേഡിയോ ഫ്രീക്വൻസി സിഗ്നൽ ഇടപെടുക,ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ସଙ୍କେତ ହସ୍ତକ୍ଷେପ କରିବା |
ഇന്ററാം,ଆନ୍ତରିକରାତ୍ରା
പരസ്പരബന്ധം,ହସ୍ତକ୍ଷେପ କରନ୍ତୁ |
ഇന്റർലോയ്ഡ്,ଅନ୍ତର୍ଭୁକ୍ତ |
ഇന്റർലോവ്ഡ് സ്ട്രീം,ମଧ୍ୟବର୍ତ୍ତୀ stream ରଣା |
ഇന്റർലീവ്,ସାଧାରଣତ। |
ഭഭിചാരം,ଅନ୍ତର୍ଭୁକ୍ତ
ഭഭിചാരം,ଅନ୍ତର୍ଭୁକ୍ତ
ഇന്റർലീവിംഗ് കാലയളവ്,ଇଣ୍ଟରଲିଭେଭିଙ୍ଗ୍ ଅବଧି |
ഇന്റർലോക്ക് സർക്യൂട്ട്,ପୂର୍ବରୁ ସର୍କିଟ୍ |
ഇന്റർലോക്ക് സ്വിച്ച്,ଇଣ୍ଟରଲକ୍ ସୁଇଚ୍ |
ഇന്റർലോക്കിംഗ്,ତାଲିମପ୍ରାପ୍ତ
ഇന്റർമീഡിയറ്റ് പരാജയം,ମଧ୍ୟବର୍ତ୍ତୀ ବିଫଳତା |
ഇന്റർമീഡിയറ്റ് ആവൃത്തി,ମଧ୍ୟବର୍ତ୍ତୀ ଫ୍ରିକ୍ୱେନ୍ସି
ഇന്റർമീഡിയറ്റ് ഫ്രീക്വൻസി ഓസിലേറ്റർ,ମଧ୍ୟବର୍ତ୍ତୀ ଫ୍ରିକ୍ୱେନ୍ସି ଓସିଲେଟର |
ഇടയ്ക്കിടെ,ମଧ୍ୟବର୍ତ୍ତୀ
ഇടവിട്ടുള്ള കറന്റ്,ମଧ୍ୟସ୍ଥି କରେଣ୍ଟ୍ |
ഇന്റർമോഡലേഷൻ,ଇଣ୍ଟମୋଡୋଡୁଲେସନ୍
ഇന്റർമോഡുലേഷൻ വക്രീകരണം,ଇଣ୍ଟରମୋଡୁଲେସନ୍ ବିକୃତି |
ഇന്റർമോഡുലേഷൻ എമിഷൻ,ଇଣ୍ଟରମୋଡୁଲେସନ୍ ନିର୍ଗମନ |
ഇന്റർമോഡുൾട്ടേഷൻ ടെസ്റ്റ്,ସାଂଖ୍ୟିକ ଭାବରେ ଅସନ୍ତୁଷ୍ଟ ପରୀକ୍ଷା |
ഇന്റർനെറ്റ്,ଇଣ୍ଟରନେଟ୍
ഇന്റർനെറ്റ് പ്രക്ഷേപണം,ଇଣ୍ଟରନେଟ୍ ପ୍ରସାରଣକାରୀ |
ഇന്റർനെറ്റ് ചാറ്റിംഗ്,ଇଣ୍ଟରନେଟ୍ ଚାଟିଂ |
ഇന്റർനെറ്റ് പ്രോട്ടോക്കോൾ സ്റ്റാക്ക്,ଇଣ୍ଟରନେଟ୍ ପ୍ରୋଟୋକଲ୍ ଷ୍ଟାକ |
ഇന്റർനെറ്റ് റേഡിയോ,ଇଣ୍ଟରନେଟ୍ ରେଡିଓ |
ഇന്റർനെറ്റ് സ്ട്രീമിംഗ്,ଇଣ୍ଟରନେଟ୍ ଷ୍ଟ୍ରିମିଂ |
ഇന്റർനെറ്റ് വീഡിയോ,ଇଣ୍ଟରନେଟ୍ ଭିଡିଓ |
ഇന്ററോപ്പറബിളിറ്റി,ପାରସ୍ପରିକ କାର୍ଯ୍ୟଦକ୍ଷତା
ഇന്റർപോളേഷൻ,ଇଣ୍ଟରପୋଲେସନ୍
വാഖാതാവ്,ଅନୁବାଦକ
തടസ്സപ്പെടുത്തുക,ବାଧା
തടസ്സം,ବାଧା
തടസ്സം,ସାଂଘାତିକ
ഇടവേള,ବ୍ୟବଧାନ
ഇൻട്രാകോഡിംഗ്,ଅନୁରୂପ
ഇൻട്രാഫ്രെയിം,ଇଣ୍ଟ୍ରାଫ୍ରେମ୍ |
ഗതാഗത,ଇଣ୍ଟ୍ରାନେଟ୍ |
ഇൻട്രാപക്റ്റൂർ,ଚିତ୍ରାଙ୍କ୍ |
ഇൻട്രാവേബ്,ଇଣ୍ଟ୍ରାୱେବ |
ആന്തരിക അർദ്ധചാലകം,ଅନ୍ତର୍ନିହିତ ସେମିକଣ୍ଡକ୍ଟର |
വിപരീത വർക്ക്,ଇନଭର୍ସ କରେଣ୍ଟ୍ |
വിപരീത സ്പേഷ്യൽ പ്രവർത്തിക്കുന്നു,ଇନଭର୍ସ ସ୍ପାଟିଆଲ୍ କାର୍ଯ୍ୟ |
വിപരീതം,ଓଲଟା
വിപരീത ഞാൻ ആന്റിന,ଓଲଟା l ଆଣ୍ଟେନା |
വിപരീത വി ആന്റിന,ଓଲଟା ଭି ଆଣ୍ଟେନା |
വിഹിതം,ଜିଭର୍
കമരഹിതമായ,ଅନିୟମିତ |
അപ്രസക്തമായ ഘടകം,ଅପ୍ରାସଙ୍ଗିକର ଉପାଦାନ |
ഐസോലേഷൻ നെറ്റ്വർക്ക്,ବିଚ୍ଛିନ୍ନାଙ୍କନ ନେଟୱର୍କ |
ഒറ്റപ്പെടുത്തല്,ଆଇସୋଲେଟର
ജമ്മവർ,ଜାମର୍
ജാമിംഗ്,ଜାମ୍
ജാർഗോൺ ഫയൽ,ଜାରଗନ୍ ଫାଇଲ୍ |
ജാവ സ്ക്രിപ്റ്റ്,ଜାଭା ସ୍କ୍ରିପ୍ଟ
ജിംഗിൾ,ଜିଙ୍ଗଲ୍
ജിറ്റർ,ଠେକୁଟର୍
കൂട്ടായ്മ,ଯୋନା
സന്ധി,ମିଳିତ
ജോയിന്റ്,ମିଳିତ ଧିକ୍
ജമ്പൻ,ଜମ୍ପର୍
JUKK,ଜଙ୍କ୍ |
ജങ്ക് മെയിൽ,ଜଙ୍କ୍ ମେଲ୍ |
കേർണൽ,କର୍ଣ୍ଣଲ |
താക്കോല്,ଚାବି
കീബോര്ഡ്,କୀବୋର୍ଡ୍
ശ്രേഷ്ഠന്,କୀ
മുഖ്യ),କି /ଟ୍ |
കിലോകിൾ,କିଲୋସେଲ୍କର |
കിലോകോമ്പ്,କିଲୋଲଟ୍ |
കിലോവാട്ട്,କିଡୋୋଟାଟ୍ |
കിനെമാറ്റിക്സ്,ସମ୍ପର୍କୀୟ
കാൽമുട്ട് പോയിന്റ് വോൾട്ടേജ്,ଆଣ୍ଠୁ ପଏଣ୍ଟ ଭୋଲଟେଜ୍ |
ഉരുണ്ടപിടി,ଗାଡ଼ି
നോളജ് ബേസ്,ଜ୍ଞାନ କୋଷ
വിജ്ഞാന പ്രാതിനിധ്യം,ଜ୍ଞାନ ପ୍ରତିନିଧିତ୍ୱ |
L നെറ്റ്വർക്ക്,L ନେଟୱର୍କ
L വിഭാഗ ഫിൽട്ടർ,L ବିଭାଗ ଫିଲ୍ଟର୍ |
ലജ്ജയും ലീഡും,ଲେଗ୍ ଏବଂ ଲିଡ୍ |
പ്രധാനം,ଲଗିଂ କରେଣ୍ଟ୍ |
പവർ ഫാക്ടർ ലഹരി,ଶକ୍ତିଯୁକ୍ତ ଫ୍ୟାକ୍ଟର୍ |
മാരകമായ,ବିଳମ୍ବ
വിളക്ക്,ପ୍ରଦୀପ
ലാപ്ടോപ്പ്,ଲାପଟପ୍
ലേസർ ആവൃത്തി,ଲେଜର ଫ୍ରିକ୍ୱେନ୍ସି |
ഒളിഞ്ഞിരിക്കുന്ന പിശക്,ପରିଶ୍ରମୀ ତ୍ରୁଟି |
ഒളിഞ്ഞിരിക്കുന്ന ചൂട്,ଅହଂତ୍ତତା
വാപ്തി,ଅକ୍ଷାଂଶ
അടുക്ക്,ସ୍ତର
കെട്ടിടത്തിന്റെ പ്ളാന്,ଲେଆଉଟ୍ |
ലേ layout ട്ട് പ്ലാൻ,ଲେଆଉଟ୍ ଯୋଜନା
ഈയം,ସୀସା |
പ്രമുഖ ഘട്ടം,ଅଗ୍ରଣୀ ପର୍ଯ୍ୟାୟ |
ചോർച്ച തടയുന്ന,ଲିକ୍ ପ୍ରମାଣ |
ചോർച്ച,ଲିକେଜ୍ |
പാട്ടത്തിനെടുത്ത സർക്യൂട്ട്,ଲିଜ୍ ସର୍କିଟ୍ |
ലെന്സ്,ଲେନ୍ସ
ലെവൽ സൂചകം,ସ୍ତରୀୟ ସୂଚକ
നേരിയ നിയന്ത്രണം,ହାଲୁକା ନିୟନ୍ତ୍ରଣ
നേരിയ പേന,ଲାଇଟ୍ କଲମ
മിന്നൽ അരംഭം,ବଜ୍ରପାତ
രൂക്ഷമായ,ସୀମା
ആംപ്ലിഫയർ പരിമിതപ്പെടുത്തുന്നു,ଏମ୍ପ୍ଲିଫାୟର୍ ସୀମିତ କରିବା |
വരി നഷ്ടം,ରେଖା କ୍ଷତି |
ലൈൻ ശബ്ദം,ରେଖା ଶବ୍ଦ
വീക്ഷണരേഖ,ଦୃଷ୍ଟିଶକ୍ତ
ലൈൻ ഘട്ടം,ରେଖା ପର୍ଯ୍ୟାୟ
ലൈൻ ട്രാൻസ്മിഷൻ,ରେଖା ପ୍ରସାରଣ
ലൈൻ അൺലോഡുചെയ്തു,ରେଖା ଅନଲୋଡ୍ ହୋଇଛି |
രേഖീയ ക്വാണ്ടിയർ,ର line ଖିକ ପରିମାଣର |
രേഖീയത,ର line ଖ
ലൈൻ-കോക്സിയൽ,ରେଖା-କୋଇକ୍ସିଆଲ୍ |
ലൈൻ-ഇക്സൈസർ,ରେଖା-ସମାନଜୀବୀ |
ലൈൻ-ആവൃത്തി,ରେଖା-ଫ୍ରିକ୍ୱେନ୍ସି
ലൈൻ-ഇംപെഡൻസ്,ରେଖା-ପ୍ରତିବନ୍ଧକତା |
ലൈൻ-ക്വാർട്ടർ തരംഗദൈർഘ്യം,ରେଖା-ଚତୁର୍ଥାଂଶ ତରଙ୍ଗଦ eng ର୍ଘ୍ୟ |
ബന്ധം,ଲିଙ୍କ୍
ലിങ്കറുകാരന്,ଲିନର
ലിപ്-മൈക്രോഫോൺ,ଓଠ-ମାଇକ୍ରୋଫୋନ୍ |
തത്സമയ സംപ്രേക്ഷണം,ଲାଇଭ୍ ବ୍ରଡକାଷ୍ଟ |
തത്സമയ സർക്യൂട്ട്,ଜୀବନ୍ତ ସର୍କିଟ |
തത്സമയ പരിപാടി,ଲାଇଭ୍ ପ୍ରୋଗ୍ରାମ୍ |
ഭാരം,ଲୋଡ୍
ഭാരം താങ്ങാനുള്ള കഴിവ്,ଲୋଡ୍ କ୍ଷମତା |
ചുമക്കുന്ന ശേഷി ലോഡുചെയ്യുക,ବହନ କ୍ଷମତା ଭାର ବହନ କରନ୍ତୁ |
സ്വഭാവം ലോഡുചെയ്യുക,ଲୋଡ୍ ବର୍ଣ୍ଣିତ |
ഇംബത ലോഡുചെയ്യുക,ଲୋଡ୍ ଟେପିସନ୍ |
ലോഡുചെയ്തു,ଲୋଡ୍ ହୋଇଛି
ലോഡർ,ଲୋଡର୍
ലോഡിംഗ്,ଲୋଡ୍ କରୁଛି
കോയിൽ ലോഡുചെയ്യുന്നു,କୋଇଲା ଲୋଡିଙ୍ଗ୍ |
ലോഡ്-ടെസ്റ്റ്,ଲୋଡ୍-ଟେଷ୍ଟ୍ |
ലോലിറ്റി,ଲୋବ
ലോബ് ആന്റിന,ଲବ୍ ଆଣ୍ଟେନା |
ലോക്കൽ ഏരിയ നെറ്റ്വർക്ക്,ସ୍ଥାନୀୟ କ୍ଷେତ୍ର ନେଟୱାର୍କ |
പ്രാദേശിക ബാറ്ററി,ସ୍ଥାନୀୟ ବ୍ୟାଟେରୀ |
പ്രാദേശിക ഓസ്സിലേറ്റർ,ସ୍ଥାନୀୟ ଓକିଲର୍ |
മരത്തടി,ଲଗ୍
ലോഗ് ബുക്ക്,ଲଗ ବୁକ୍ |
ലോഗിൻ ചെയ്യുക (ലോഗിൻ ചെയ്യുക),ଲଗ୍ ଇନ୍ କରନ୍ତୁ (ଲଗ୍ ଅନ୍)
ലോഗ് ഓഫ് ചെയ്യുക (ലോഗ് out ട്ട് ചെയ്യുക),ଲଗ୍ ଅଫ୍ କରନ୍ତୁ (ଲଗ୍ ଆଉଟ୍)
ലോഗ് ഷീറ്റ്,ଲଗ୍ ସିଟ୍ |
ലോഗരിതം,Logarithm
ലോഗരിത്മിക് ആംപ്ലിഫയർ,ଲୋଗାରିଥମିକ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
ലോഗരിഥമിക് അനുപാതം,ଲୋଗାରିଥମିକ୍ ଅନୁପାତ
ലോഗരിഥമിക് പ്രതികരണം,Logarithmic ପ୍ରତିକ୍ରିୟା |
ലോഗരിത്മിക് സ്കെയിൽ,ଲୋଗାରିଥମିକ୍ ସ୍କେଲ୍ |
പവേശിക്കുക,ଲଗିଂ
തര്ക്കശാസ്തം,ତର୍କ
ലോജിക് ഗേറ്റ്,ଏକାଧିକ ଗେଟ୍ |
ലോജിക് പ്രവർത്തനം,ତର୍କ କାର୍ଯ୍ୟ
യുക്തിയുക്തമായ,ଯୁକ୍ତିଯୁକ୍ତ
ലോജിക്കൽ ഫ്രെയിം,ଲଜିକାଲ୍ ଫ୍ରେମ୍ |
ലോഗോ ഉൾപ്പെടുത്തൽ,ଲୋଗୋ ଇନ୍ସର୍ଟerar ର |
ദേശാന്തരരേഖ,ଦ୍ରାଘିମା
ലൂപ്പ്,ଲୁପ୍ |
ലൂപ്പ് ആന്റിന,ଲୁପ୍ ଆଣ୍ଟେନା |
ലൂപ്പ് നേട്ടം,ଲୁପ୍ ଲାଭ |
ലൂപ്പ് ടെസ്റ്റ്,ଲୁପ୍ ପରୀକ୍ଷା |
അയഞ്ഞ കോൺടാക്റ്റ്,ଖାଲି ଯୋଗାଯୋଗ |
അയഞ്ഞ കപ്ലിംഗ്,ଖାଲି କନ୍ସଲିଂ |
നഷ്ടമില്ലാത്ത ആന്റിന,କ୍ଷତିହୀନ ଆଣ୍ଟେନା |
നഷ്ടമില്ലാത്ത കംപ്രഷൻ,କ୍ଷତିହୀନ ସଙ୍କୋଚନ |
നഷ്ടം കംപ്രഷൻ,କ୍ଷତି ହୋଇଥିବା ସଙ୍କୋଚନ |
ഉച്ചത്തിൽ (ശബ്ദം),ଉଚ୍ଚ ସ୍ୱର (ଧ୍ୱନି)
ഉച്ചഭാഷിണി,ଉଚ୍ଚ ସ୍ୱରରେ
കുറഞ്ഞ ആവൃത്തി,ନିମ୍ନ ଫ୍ରିକ୍ୱେନ୍ସି |
താഴ്ന്ന നിലയിലുള്ള ഭാഷ,ନିମ୍ନ ସ୍ତରୀୟ ଭାଷା |
കുറഞ്ഞ നഷ്ടപ്പെട്ട തീറ്റ,କମ୍ କ୍ଷତି ଫିଡର୍ |
കുറഞ്ഞ നഷ്ടം വഴക്കമുള്ള കോക്സിയൽ കേബിൾ,କମ୍ କ୍ଷତି ନମନୀୟ କୋକ୍ସିଆଲ୍ କେବୁଲ୍ |
കുറഞ്ഞ ശബ്ദം റിസീവർ,କମ୍ ଶବ୍ଦ ରିସିଭର୍ |
കുറഞ്ഞ പരിക്രമണ ഉപഗ്രഹം,କମ୍ କକ୍ଷପଥଗୁଡ଼ିକ ସାଟେଲାଇଟ୍ |
കുറഞ്ഞ പാസ് ഫിൽട്ടർ,କମ୍ ପାସ୍ ଫିଲ୍ଟର୍ |
കുറഞ്ഞ റിയാൻസ് എർത്ത്,କମ୍ ପ୍ରତିକ୍ରିୟାଶୀଳ earting |
കുറഞ്ഞ പ്രതിരോധ പാത,ନିମ୍ନ ପ୍ରତିରୋଧ ପଥ |
ലഗ്,ଲୁଗ୍ |
ലളിനൻസ്,ଲୁମିନାନ୍ସ |
പിണ്ഡമായി,ଗୁଣ୍ଡ
മാക്രോ ബ്ലോക്ക്,ମାକ୍ରୋ ବ୍ଲକ୍ |
മാക്രോ നിർവചനം,ମାକ୍ରୋ ସଂଜ୍ଞା
മാക്രോ വിഷൻ,ମାକ୍ରୋ ଦର୍ଶନ |
മാന്ത്രിക കണ്ണ്,ଯାଦୁ ଆଖି
കാന്തം,ଚୁମ୍ବକ
കാന്തികക്ഷേത്രം,ଚୁମ୍ବକୀୟ କ୍ଷେତ୍ର |
കാന്തിക ഫ്ലക്സ്,ଚୁମ୍ବକୀୟ ଫ୍ଲକ୍ସ |
കാന്തിക പോൾ,ଚୁମ୍ବକୀୟ ପୋଲ |
കാന്തിക കൊടുങ്കാറ്റ്,ଚୁମ୍ବକୀୟ storm ଡ |
മാഗ്നറ്റിക് സ്വിച്ച്,ଚୁମ୍ବକୀୟ ସୁଇଚ୍ |
മാഗ്നറ്റിക് ടേപ്പ്,ଚୁମ୍ବକୀୟ ଟେପ୍ |
കാന്തികത,ଚୁମ୍ବକବାଦ
മെയിൽ ലയനം,ମେଲ୍ ମିଶ୍ରଣ
അയക്കേണ്ട പട്ടിക,ମେଲିଂ ତାଲିକା
പ്രധാന കാരിയർ,ମୁଖ୍ୟ ବାହକ |
നിലനിറുത്തുക,ରକ୍ଷଣାବେକ୍ଷଣ
പരിപാലനം,ରକ୍ଷଣାବେକ୍ଷଣ
പരിപാലന ടീം,ରକ୍ଷଣାବେକ୍ଷଣ ଦଳ |
ഭൂരിപക്ഷം കാരിയർ,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
കോൺടാക്റ്റ് റിലേ നിർമ്മിക്കുക,ଯୋଗାଯୋଗ ରିଲେ କର |
നിർമ്മിക്കുക-ബ്രേക്ക് സ്വിച്ച്,ମେକ୍-ଏବଂ-ବ୍ରେକ୍ ସୁଇଚ୍ |
പുരുഷ-കണക്റ്റർ,ପୁରୁଷ-ସଂଯୋଜକ |
മനുഷ്യൻ ശബ്ദമുണ്ടാക്കി,ମଣିଷ ଶବ୍ଦ କଲା |
മാനേജ്മെന്റ് വിവര സിസ്റ്റം (IS),ପରିଚାଳନା ସୂଚନା ସିଷ୍ଟମ୍ (MIS)
കൃത്രിമം,ମନିପ୍ୟୁଲେଟ୍ |
സ്വമേധയാലുള്ള നിയന്ത്രണം,ମାନୁଆଲ୍ ନିୟନ୍ତ୍ରଣ |
സ്വമേധയാലുള്ള രീതി,ମାନୁଆଲ୍ ପଦ୍ଧତି |
സുരക്ഷാ മുൻകരുതൽ മാനുവൽ,ସୁରକ୍ଷା ସତର୍କତାର ମାନୁଆଲ୍ |
സ്വമേധയാ പ്രവർത്തിക്കുന്നു,ମାନୁଆଲୀ ପରିଚାଳିତ |
നിര്മ്മാതാവ്,ନିର୍ମାତା
പൊയ്മുഖം,ମାସ୍କ
മൂടാണ്,ମାସ୍କେ
ത്തണക്കാരന്,ମାସ୍କର୍
മറക്കുന്നു,ମାସ୍କିଂ |
മാസ്കിംഗ് സ്വഭാവം,ମାସ୍କିଂ ଆଚରଣ |
ഓഡിയോയുടെ മാസ്കിംഗ് പ്രഭാവം,ଅଡିଓର ମାସ୍କିଂ ପ୍ରଭାବ |
മാസ്കിംഗ് പരിധി,ମାସ୍କିଂ ସୀମା
മാസ്കിംഗ് ടോൺ,ମାସ୍କିଂ ସ୍ୱର
കപ്പല്പായ്മരം,ମାଷ୍ଟ
മാസ്റ്റ് റേഡിയേറ്റർ,ମସ୍ତଷ୍ଟ ରେଡିଆର୍ |
മാസ്റ്റർ നിയന്ത്രണം,ମାଷ୍ଟର ନିୟନ୍ତ୍ରଣ |
മാസ്റ്റർ ഓസ്കിൽറർ,ମାଷ୍ଟର ଓସ୍କିଲାଟିଟି |
മാച്ച്-ഇംപെഡൻസ്,ମ୍ୟାଚ୍-ପ୍ରତିବନ୍ଧକ |
പൊരുത്തപ്പെടുന്ന നെറ്റ്വർക്ക്,ନେଟୱର୍କ ନେଟୱର୍କ ସହିତ ମେଳ ଖାଉଛି |
പൊരുത്തപ്പെടുന്ന സ്റ്റബ്,ଷ୍ଟବ୍ ମେଳ |
പൊരുത്തപ്പെടുന്ന ട്രാൻസ്ഫോർമർ,ଟ୍ରାନ୍ସଫର୍ମର ସହିତ ମେଳ |
മെറ്റീരിയൽ-സംഭരണം,ବସ୍ତୁ-କ୍ରୟ
മാട്രിക്സ്,ମାଟ୍ରିକ୍ସ
പരമാവധി,ସର୍ବାଧିକକରଣ
