Marathi,Bengali
इंटरपोजिशनिंग,ইন্টারপজিশনিং
इंटरपोजिशन ट्रंक,ইন্টারপজিশন ট্রাঙ্ক
दुभाषे,দোভাষী
दुभाषे कोड,দোভাষী কোড
व्याख्यात्मक कोड,ব্যাখ্যামূলক কোড
"इंटरप्रिटिव्ह
 अंमलबजावणी","ব্যাখ্যামূলক
 মৃত্যুদন্ড কার্যকর"
"इंटरप्रिटिव्ह
 कार्यक्रम","ব্যাখ্যামূলক
 কার্যক্রম"
"इंटरप्रिटिव्ह
 दिनचर्या","ব্যাখ্যামূলক
 রুটিন"
"इंटरप्रिटिव्ह ट्रेस
 कार्यक्रम","ব্যাখ্যামূলক ট্রেস
 কার্যক্রম"
इंटररेकॉर्ड अंतर,ইন্টাররেকর্ড গ্যাপ
इंटरबॅंग,আন্তঃব্যাং
चौकशी,জিজ্ঞাসাবাদ
चौकशी,জিজ্ঞাসাবাদ
चौकशीकर्ता,জিজ্ঞাসাবাদক
"इंटरपुट विनंती
 सिग्नल","ইন্টাররপুট অনুরোধ
 সংকেত"
व्यत्यय आणणारा ड्रायव्हर,বাধা চালক
व्यत्यय हँडलर,বাধা হ্যান্ডলার
"व्यत्यय आणण्यायोग्य
 दिनचर्या","বাধা
 রুটিন"
"व्यत्यय आणण्यायोग्य
प्रणाली","বাধা
পদ্ধতি"
"व्यत्यय
 नेटवर्क","বাধা
 অন্তর্জাল"
व्यत्यय विलंब,বাধা বিলম্ব
व्यत्यय दुवा,বাধা লিঙ্কেজ
व्यत्यय मुखवटा,বাধা মুখোশ
व्यत्यय प्राधान्य,বাধা অগ্রাধিকার
इंटरप्ट स्टॅकिंग,বাধা স্ট্যাকিং
इंटरप्ट ट्रॅप,বাধা ফাঁদ
"इंटरप्ट ट्रिगर
 सिग्नल","বাধা ট্রিগার
 সংকেত"
व्यत्यय वेक्टर,বাধা ভেক্টর
इंटरसेटलाइट दुवा,ইন্টারসেটেলাইট লিঙ্ক
"इंटरस्टेज
 पंचिंग","ইন্টারস্টেজ
 ঘুষি মারছে"
"Intersymbol
 हस्तक्षेप","আন্তঃসাম্বল
 হস্তক্ষেপ"
"मध्यांतर सेवा
 मूल्य","ব্যবধান পরিষেবা
 মান"
मध्यांतर टाइमर,ব্যবধান টাইমার
इंटरवर्किंग,আন্তঃসংযোগ
जिव्हाळ्याचा,অন্তরঙ্গ
इंट्रास्टेट टोल,অন্তঃসত্ত্বা টোল
घुसखोरी टोन,অনুপ্রবেশ টোন
अवैध वर्ण,অকার্যকর চরিত্র
"अवैध अनन्य
 संदर्भ","অবৈধ একচেটিয়া
 রেফারেন্স"
"अवैध की
 परिस्थिती","ভুল চাবি
 শর্ত"
"इन्व्हेंटरी मास्टर
 फाईल","ইনভেন্টরি মাস্টার
 ফাইল"
उलटा,উল্টো
इनव्हर्टेड फाईल,উল্টানো ফাইল
इनव्हर्टर,বৈদ্যুতিন সংকেতের মেরু বদল
आमंत्रण यादी,আমন্ত্রণ তালিকা
विनंती,অনুরোধ
विनंती,আহ্বান
विनंती केलेली प्रक्रिया,আহ্বান পদ্ধতি
ब्लॉकची विनंती करत आहे,অনুরোধ ব্লক
आयनटेरेट सिग्नल,আয়নারেট সিগন্যাল
"अपरिवर्तनीय
 त्रुटी","অপ্রয়োজনীয়
 ত্রুটি"
अप्रासंगिकता,অপ্রাসঙ্গিকতা
"अपरिवर्तनीय
 चुंबकीय प्रक्रिया","অপরিবর্তনীয়
 চৌম্বকীয় প্রক্রিয়া"
वेगळ्या स्थान,বিচ্ছিন্ন অবস্থান
आयएसओ आकार,আইএসও আকার
आयएसओ मानक,আইএসও স্ট্যান্ডার্ড
आयटम आगाऊ,আইটেম অগ্রিম
आयटम गणना,আইটেম গণনা
आयटम आकार,আইটেমের আকার
पुनरावृत्ती,পুনরাবৃত্তি
पुनरावृत्ती,পুনরাবৃত্তি
पुनरावृत्ती घटक,পুনরাবৃত্তি ফ্যাক্টর
पुनरावृत्ती नित्यक्रम,পুনরাবৃত্তি রুটিন
इटेरेटिव्ह डो-ग्रुप,পুনরাবৃত্ত ডু-গ্রুপ
पुनरावृत्ती ऑपरेशन,পুনরাবৃত্ত অপারেশন
इव्हर्सियन नोटेशन,আইভারশন স্বরলিপি
जिटर,জিটার
जॉब बॅच,জব ব্যাচ
जॉब क्लास,কাজের ক্লাস
नोकरी नियंत्रण,চাকরি নিয়ন্ত্রণ
"नोकरी नियंत्रण
 इंग्रजी","চাকরি নিয়ন্ত্রণ
 ভাষা"
"नोकरी नियंत्रण
 विधान","চাকরি নিয়ন্ত্রণ
 বিবৃতি"
नोकरीची व्याख्या,কাজের সংজ্ঞা
जॉब-फ्लो कंट्रोल,চাকরি-প্রবাহ নিয়ন্ত্রণ
जॉब इनपुट डिव्हाइस,জব ইনপুট ডিভাইস
जॉब इनपुट फाइल,জব ইনপুট ফাইল
नोकरी इनपुट प्रवाह,কাজের ইনপুট স্ট্রিম
जॉब लायब्ररी,জব লাইব্রেরি
नोकरी व्यवस्थापन,চাকরি ব্যবস্থাপনা
नोकरीचे नाव,কাজের নাম
"नोकरी-देणारं
 इंग्रजी","চাকরিমুখী
 ভাষা"
"नोकरी-देणारं
 टर्मिनल","চাকরিমুখী
 টার্মিনাল"
जॉब आउटपुट डिव्हाइस,কাজের আউটপুট ডিভাইস
जॉब आउटपुट फाइल,কাজের আউটপুট ফাইল
जॉब आउटपुट प्रवाह,কাজের আউটপুট স্ট্রিম
जॉब पॅक क्षेत्र,জব প্যাক অঞ্চল
नोकरीचे प्राधान्य,কাজের অগ্রাধিকার
नोकरी प्रक्रिया,কাজের প্রক্রিয়াজাতকরণ
जॉब प्रोग्राम मोड,জব প্রোগ্রাম মোড
"जॉब-रिकव्हरी
 नियंत्रण फाईल","চাকরি-পুনরুদ্ধার
 ফাইল নিয়ন্ত্রণ করুন"
जॉब सेपरेटर पृष्ठ,চাকরি বিভাজক পৃষ্ঠা
जॉब स्टेटमेंट,কাজের বিবৃতি
नोकरी चरण,কাজের পদক্ষেপ
नोकरी चरण दीक्षा,কাজের পদক্ষেপ দীক্ষা
जॉब स्टेप रीस्टार्ट,কাজের পদক্ষেপ পুনঃসূচনা
जॉब स्टिक,জব স্টিক
नोकरी प्रवाह,কাজের স্ট্রিম
जॉब सपोर्ट टास्क,কাজ সমর্থন টাস্ক
जॉगल,জগল
सामील व्हा,যোগ দিন
संयुक्त प्रवेश किंमत,যৌথ অ্যাক্সেস ব্যয়
संयुक्त माहिती सामग्री,যৌথ তথ্য সামগ্রী
जोसेफसन जंक्शन,জোসেফসন জংশন
जर्नल,জার্নাল
जर्नलिंग,জার্নালিং
जर्नल रिपोर्ट,জার্নাল রিপোর্ট
जर्नल टेप,জার্নাল টেপ
जंबो ग्रुप,জাম্বো গ্রুপ
जम्पर,জাম্পার
जम्पर निवडण्यायोग्य,জাম্পার নির্বাচনযোগ্য
जंप सूचना,জাম্প নির্দেশ
जंक्टर,Junktor
कंन,জাঙ্ক
औचित्य,ন্যায্যতা
औचित्य श्रेणी,ন্যায়সঙ্গত পরিসীমা
न्याय्य मार्जिन,ন্যায়সঙ্গত মার্জিন
कर्नॉफ नकाशा,কর্নহো মানচিত্র
कटकना,কাতাকনা
कर्निंग,কার্নিং
कीबोर्ड,কীবোর্ড
"कीबोर्ड
 संगणक","কীবোর্ড
 কম্পিউটার"
कीबोर्ड प्रविष्टी,কীবোর্ড এন্ট্রি
कीबोर्ड चौकशी,কীবোর্ড তদন্ত
कीबोर्ड लॉकआउट,কীবোর্ড লকআউট
"कीबोर्ड
 परफोरेटर","কীবোর্ড
 ছিদ্রকারী"
कीबोर्ड पंच,কীবোর্ড পাঞ্চ
"कीबोर्ड
 पाठवा/प्राप्त करा","কীবোর্ড
 পাঠান এবং গ্রহন করা"
की क्लिक,কী ক্লিক করুন
की-क्लिक फिल्टर,কী-ক্লিক ফিল্টার
की-चालित,কী চালিত
"कीड डायरेक्ट
 प्रवेश","চাবি প্রত্যক্ষ
 অ্যাক্সেস"
की-एनक्रिप्टिंग की,কী-এনক্রিপ্টিং কী
की प्रविष्टी,কী এন্ট্রি
"की फोल्डिंग =
 हॅशिंग","কী ভাঁজ =
 হ্যাশিং"
कीिंग चिप,চেইং চিপ
कीिंग वेव्ह,কীিং তরঙ্গ
की चटई,কী মাদুর
की पॅड,কী প্যাড
की टप्पा,মূল পর্ব
की नाडी,কী পালস
की-स्पंदन सिग्नल,কী-পালসিং সিগন্যাল
की पंच,কী পাঞ্চ
की सॉर्टिंग,কী বাছাই
की स्ट्रोक,কী স্ট্রোক
"की-स्ट्रोक
 सत्यापन","কী স্ট্রোক
 প্রতিপাদন"
की टेप,কী টেপ
की टेलिफोन सेट,কী টেলিফোন সেট
"की टेलिफोन
 प्रणाली","কী টেলিফোন
 পদ্ধতি"
की-डिस्क,কী-টু-ডিস্ক
फ्लॉपीची की,ফ্লপি কী
टेपची की,টেপের কী
की परिवर्तन,মূল রূপান্তর
"की शब्द मध्ये
संदर्भ","মূল শব্দ
প্রসঙ্গ"
"की-शब्द
 पॅरामीटर","কী-শব্দ
 প্যারামিটার"
किलोबॉड,কিলোবাউড
किलोबाइट,কিলোবাইট
किलोमेगा,কিলোমেগা
किप्स (किलोइन्स्ट्रक्शन-पेर्सकंद),কিপস (কিলোইনস্ট্রাকশনস-পার্সেকেন্ড)
लेबल स्थिर,ধ্রুবক লেবেল
सामान्य लेबल केलेले,সাধারণ লেবেল
लेबलिंग,লেবেলিং
लेबल यादी,লেবেল তালিকা
लेबल रेकॉर्ड,লেবেল রেকর্ড
लेबल व्हेरिएबल,লেবেল পরিবর্তনশীল
लेस्ड कार्ड,লেসড কার্ড
लँड-लाइन सुविधा,ল্যান্ড-লাইন সুবিধা
भाषा (कोबोल),ভাষা (সিওবিএল)
"इंग्रजी
 कन्व्हर्टर","ভাষা
 রূপান্তরকারী"
"इंग्रजी
 दुभाषे","ভাষা
 দোভাষী"
"इंग्रजी
 प्रोसेसर","ভাষা
 প্রসেসর"
"इंग्रजी
 विधान","ভাষা
 বিবৃতি"
भाषा सबसेट,ভাষা উপসেট
"इंग्रजी
 अनुवाद
 वैशिष्ट्य","ভাষা
 অনুবাদ
 বৈশিষ্ট্য"
"इंग्रजी
 अनुवादक","ভাষা
 অনুবাদক"
"मोठ्या प्रमाणात
 एकत्रीकरण","বড় স্কেল
 মিশ্রণ"
"लेसर
 संप्रेषण","লেজার
 যোগাযোগ"
"लेसर इमल्शन
 संचयन","লেজার ইমালসন
 স্টোরেজ"
लेसर जेट प्रिंटर,লেজার জেট প্রিন্টার
लॅच,ল্যাচ
लॅचिंग,ল্যাচিং
विलंब (वेळ),বিলম্ব (সময়)
"बाजूकडील रिडंडंसी
 तपासा","পার্শ্বীয় অপ্রয়োজনীয়তা
 পরীক্ষা করুন"
बाजूकडील उलट,পার্শ্বীয় বিপরীত
नेता,নেতা
लीडर रेकॉर्ड,নেতা রেকর্ড
अग्रगण्य नियंत्रण,শীর্ষস্থানীয় নিয়ন্ত্রণ
अग्रगण्य निर्णय,শীর্ষস্থানীয় সিদ্ধান্ত
अग्रगण्य अंत,অগ্রণী শেষ
अग्रगण्य ग्राफिक्स,শীর্ষস্থানীয় গ্রাফিক্স
अग्रगण्य शून्य,শীর্ষস্থানীয় শূন্য
लीपफ्रॉग चाचणी,লিপফ্রোগ পরীক্ষা
लीज्ड चॅनेल,ইজারা চ্যানেল
"लीज्ड सर्किट
 डेटा-ट्रान्समिशन
 सेवा","ইজারা সার্কিট
 ডেটা-সংক্রমণ
 পরিষেবা"
भाड्याने दिलेली ओळ,লিজড লাইন
भाडेपट्टी,ইজারা
"कमीतकमी वारंवार
 वापरलेली मेमरी","কমপক্ষে ঘন ঘন
 ব্যবহৃত স্মৃতি"
"किमान अलीकडेच वापरली
 मेमरी","কমপক্ষে সম্প্রতি ব্যবহৃত
 স্মৃতি"
किमान महत्त्वपूर्ण,কম গুরুত্বপূর্ণ
"किमान महत्त्वपूर्ण
 वर्ण","কম গুরুত্বপূর্ণ
 চরিত্র"
"किमान महत्त्वपूर्ण
 अंक","কম গুরুত্বপূর্ণ
 অঙ্ক"
"डावीकडील मार्जिन
 इंडेंट","বাম হাতের মার্জিন
 ইন্ডেন্ট"
डावे औचित्य,বাম ন্যায্যতা
पाय,পা
लांबी,দৈর্ঘ্য
"लांबी
 तपशील","দৈর্ঘ্য
 স্পেসিফিকেশন"
पत्र,চিঠি
पत्र कोड,চিঠি কোড
पत्र बाहेर,চিঠি আউট
पत्र गुणवत्ता,চিঠির গুণমান
पत्र शिफ्ट,চিঠি শিফট
स्तर,স্তর
स्तर भरपाईकर्ता,স্তর ক্ষতিপূরণকারী
स्तर निर्देशक,স্তর সূচক
स्तर क्रमांक,স্তর সংখ্যা
प्रवेशाची पातळी,অ্যাক্সেস স্তর
पत्ता पातळी,সম্বোধনের স্তর
लेव्हल-वन व्हेरिएबल,স্তর-এক পরিবর্তনশীল
स्तरीय ऑर्डर,স্তর আদেশ
लेव्हल ओव्हरलोड,স্তর ওভারলোড
"स्तरीय स्त्रोत
 इंग्रजी","স্তর উত্স
 ভাষা"
"स्तरीय राज्ये
 नोंदणी करा","স্তর রাজ্য
 নিবন্ধন"
लेक्झिम,লেক্সেমে
शब्दकोष,অভিধান
ग्रंथपाल,গ্রন্থাগারিক
ग्रंथपाल कार्यक्रम,গ্রন্থাগারিক প্রোগ্রাম
लायब्ररी,গ্রন্থাগার
लायब्ररी निर्देशिका,গ্রন্থাগার ডিরেক্টরি
लायब्ररी सुविधा,গ্রন্থাগার সুবিধা
लायब्ररी फाइल संपादक,গ্রন্থাগার ফাইল সম্পাদক
ग्रंथालय कार्यक्रम,গ্রন্থাগার প্রোগ্রাম
लायब्ररी नित्यक्रम,গ্রন্থাগার রুটিন
लायब्ररी सबरूटिन,লাইব্রেরি সাবরুটাইন
लायब्ररी टेप,গ্রন্থাগার টেপ
लायब्ररी ट्रॅक,গ্রন্থাগার ট্র্যাক
"परवाना
 दस्तऐवजीकरण","লাইসেন্স
 ডকুমেন্টেশন"
"परवाना
 प्रकाशन","লাইসেন্স
 প্রকাশনা"
प्रकाश बटण,হালকা বোতাম
हलका नाली,হালকা জলবাহী
"प्रकाश-उत्सर्जक
 डायोड","হালকা-নির্গমন
 ডায়োড"
"प्रकाश-उत्सर्जक
 डायोड डिस्प्ले","হালকা-নির্গমন
 ডায়োড প্রদর্শন"
प्रकाश मार्गदर्शक,হালকা গাইড
हलकी बंदूक,হালকা বন্দুক
हलकी पेन,হালকা কলম
हलके पेन लक्ष,হালকা কলমের মনোযোগ
हलके पेन शोध,হালকা কলম সনাক্তকরণ
हलकी पेन हिट,হালকা কলম আঘাত
हलका पेन स्ट्राइक,হালকা কলম ধর্মঘট
हलके पेन ट्रॅकिंग,হালকা কলম ট্র্যাকিং
हलकी स्थिरता,হালকা স্থিতিশীলতা
मर्यादा तपासणी,সীমাবদ্ধ চেক
"मर्यादित अंतर
 अ‍ॅडॉप्टर","সীমিত দূরত্ব
 অ্যাডাপ্টার"
लिमिटर,সীমাবদ্ধ
लिमिटर सर्किट,সীমাবদ্ধ সার্কিট
ओळ,লাইন
लाइन अ‍ॅडॉप्टर,লাইন অ্যাডাপ্টার
लाइन अ‍ॅडॉप्टर युनिट,লাইন অ্যাডাপ্টার ইউনিট
"रेखीय बाउंड
 ऑटोमाटा","লিনিয়ার সীমাবদ্ধ
 অটোমেটা"
रेखीय संयोजक,লিনিয়ার কম্বিনার
रेखीय विकृती,লিনিয়ার বিকৃতি
"रेखीय समाकलित
 सर्किट","লিনিয়ার ইন্টিগ্রেটেড
 সার্কিট"
रेषात्मकता,লিনিয়ারিটি
रेखीय भाषा,লিনিয়ার ভাষা
रेखीय यादी,লিনিয়ার তালিকা
रेखीय ऑप्टिमायझेशन,লিনিয়ার অপ্টিমাইজেশন
"रेखीय
 प्रोग्रामिंग","লিনিয়ার
 প্রোগ্রামিং"
रेखीय नियामक,লিনিয়ার নিয়ন্ত্রক
"रेखीय
 प्रतिनिधित्व","লিনিয়ার
 প্রতিনিধিত্ব"
रेखीय शोध,লিনিয়ার অনুসন্ধান
रेखीय निवड,লিনিয়ার নির্বাচন
रेखीय युनिट,লিনিয়ার ইউনিট
"एक वेळेत लाइन-अट-ए-ए-ए-ए-ए-वेळ
 प्रिंटर (= ओळ
 प्रिंटर)","লাইন-এ-এ-টাইম
 প্রিন্টার (= লাইন)
 প্রিন্টার)"
लाइन वर्ण,লাইন চরিত্র
लाइन कोड,লাইন কোড
लाइन एकाग्रता,লাইন ঘনত্ব
लाइन नियंत्रण,লাইন নিয়ন্ত্রণ
लाइन कंट्रोल ब्लॉक,লাইন নিয়ন্ত্রণ ব্লক
"लाइन नियंत्रण
 शिस्त (= ओळ)
 प्रोटोकॉल)","লাইন নিয়ন্ত্রণ
 শৃঙ্খলা (= লাইন
 প্রোটোকল)"
लाइन काउंटर,লাইন কাউন্টার
लाइन डेटा सेट,লাইন ডেটা সেট
लाइन चिन्ह हटवा,লাইন মুছুন প্রতীক
"ओळ हटविणे
 वर्ण","লাইন মুছে ফেলা
 চরিত্র"
"लाइन शिस्त
 (= लाइन प्रोटोकॉल)","লাইন শৃঙ্খলা
 (= লাইন প্রোটোকল)"
"लाइन रेखांकन
 प्रदर्शन","রেখাচিত্র
 প্রদর্শন"
लाइन ड्रायव्हर,লাইন ড্রাইভার
लाइन संपादन,লাইন সম্পাদনা
"लाइन-एंड
 समायोजन","লাইন-এন্ড
 সামঞ্জস্য"
"लाइन-एंड कंट्रोल
 की","লাইন-শেষ নিয়ন্ত্রণ
 চাবি"
लाइन-एंडिंग झोन,লাইন-শেষ অঞ্চল
लाइन-एंड झोन,লাইন-এন্ড জোন
लाइन उपकरणे,লাইন সরঞ্জাম
लाइन फीड,লাইন ফিড
लाइन फीड वर्ण,লাইন ফিড চরিত্র
लाइन फिल्टर शिल्लक,লাইন ফিল্টার ভারসাম্য
लाइन शोधक,লাইন সন্ধানকারী
लाइन जनरेटर,লাইন জেনারেটর
लाइन गट,লাইন গ্রুপ
लाइन हिट,লাইন হিট
लाइन प्रतिबाधा,লাইন প্রতিবন্ধকতা
लाइन इंडेक्स,লাইন সূচক
लाइन इंटरफेस बेस,লাইন ইন্টারফেস বেস
लाइन की,লাইন কী
लाइन पातळी,লাইন স্তর
लाइन लिंक पल्सिंग,লাইন লিঙ্ক পালসিং
लाइन लोड,লাইন লোড
लाइन लूप,লাইন লুপ
"लाइन लूप
 प्रतिकार","লাইন লুপ
 প্রতিরোধ"
"ओळ
 चुकीचे कामकाज","লাইন
 ভুল নিবন্ধন"
"लाइन मोड, स्विचिंग","লাইন মোড, স্যুইচিং"
लाइन आवाज,লাইন শব্দ
ओळ क्रमांक,লাইন সংখ্যা
"ओळ क्रमांक
 संपादन","লাইন সংখ্যা
 সম্পাদনা"
लाइन प्रिंटर,লাইন প্রিন্টার
लाइन प्रिंटिंग,লাইন মুদ্রণ
लाइन प्रोटोकॉल,লাইন প্রোটোকল
लाइन रिले,লাইন রিলে
"लाइन प्रतिसाद
 मोड","লাইন প্রতিক্রিয়া
 মোড"
लाइन स्क्यू,লাইন স্কিউ
लाइन वेग,লাইন গতি
प्रति-इंचाच्या ओळी,লাইন-প্রতি ইঞ্চি
ओळ स्थिती,লাইন স্থিতি
लाइन स्ट्रेचर,লাইন স্ট্রেচার
लाइन सर्ज,লাইন সার্জ
लाइन स्विचिंग,লাইন স্যুইচিং
लाइन रहदारी,লাইন ট্র্যাফিক
दुवा,লিঙ্ক
दुवा,লিঙ্কেজ
दुवा संपादक,লিঙ্কেজ সম্পাদক
दुवा विभाग,লিঙ্কেজ বিভাগ
दुवा-संलग्न,লিঙ্ক-সংযুক্ত
"दुवा-संलग्न
 स्टेशन","লিঙ্ক-সংযুক্ত
 স্টেশন"
"दुवा-संलग्न
 टर्मिनल","লিঙ্ক-সংযুক্ত
 টার্মিনাল"
दुवा बिट,লিঙ্ক বিট
"दुवा-बाय-लिंक
 सिग्नलिंग","লিঙ্ক বাই লিঙ্ক
 সংকেত"
दुवा कनेक्शन,লিঙ্ক সংযোগ
दुवा नियंत्रण,লিঙ্ক নিয়ন্ত্রণ
"दुवा नियंत्रण
 प्रक्रिया","লিঙ্ক নিয়ন্ত্রণ
 পদ্ধতি"
दुवा संपादन,লিঙ্ক সম্পাদনা
"दुवा साधलेला अनुक्रमिक
 फाईल","লিঙ্কযুক্ত ক্রম
 ফাইল"
दुवा साधलेला सब्रूटिन,লিঙ্কযুক্ত সাবরুটাইন
लिंकर,লিঙ্কার
दुवा गट,লিঙ্ক গ্রুপ
लोडिंग लोडर,লিঙ্কিং লোডার
"लोडिंग लोडर
 कार्यकारी","লিঙ্কিং লোডার
 কার্যনির্বাহী"
दुवा प्रोटोकॉल,লিঙ্ক প্রোটোকল
"लिस्प (यादी
 प्रक्रिया))","লিস্প (তালিকা
 প্রক্রিয়াজাতকরণ)"
"यादी-निर्देशित
 संसर्ग","তালিকা নির্দেশিত
 সংক্রমণ"
ऐकण्याचा मोड,শ্রবণ মোড
"यादी हाताळणी
 विधान","হ্যান্ডলিং তালিকা
 বিবৃতি"
सूची,তালিকা
यादी प्रक्रिया,তালিকা প্রক্রিয়াজাতকরণ
प्रक्रिया प्रक्रिया यादी,প্রসেসিং ভাষা তালিকা
"यादी प्रक्रिया
 कार्यक्रम","তালিকা প্রক্রিয়াজাতকরণ
 কার্যক্রম"
यादी रचना,তালিকা কাঠামো
शाब्दिक,আক্ষরিক
शाब्दिक ऑपरेंड,আক্ষরিক অপারেন্ড
शाब्दिक तलाव,আক্ষরিক পুল
शाब्दिक शोध,আক্ষরিক অনুসন্ধান
साहित्य शोध,সাহিত্য অনুসন্ধান
लाइव्ह कीबोर्ड,লাইভ কীবোর্ড
लोड,ভার
लोड बॅलेंसिंग,ভারসাম্য লোড
लोड कार्ड,লোড কার্ড
लोड कॉइल,লোড কয়েল
लोड केलेली ओळ,লোড লাইন
भारित मूळ,লোড উত্স
लोडर,লোডার
"लोडर प्रोग्राम
(= लोडर)","লোডার প্রোগ্রাম
(= লোডার)"
लोडर प्रकार,লোডার টাইপ
लोड सुविधा,লোড সুবিধা
लोड प्रतिमा,চিত্র লোড
लोड करीत आहे,লোড হচ্ছে
लोडिंग कॉइल,লোডিং কয়েল
लोड करीत आहे त्रुटी,লোডিং ত্রুটি
लोडिंग प्रक्रिया,লোডিং পদ্ধতি
नित्यक्रम लोड करीत आहे,রুটিন লোড হচ্ছে
लोड लेव्हलिंग,লোড লেভেলিং
लोड नकाशा,লোড মানচিত্র
लोड मोड,লোড মোড
लोड मॉड्यूल,লোড মডিউল
"लोड मॉड्यूल
 लायब्ररी","লোড মডিউল
 গ্রন্থাগার"
लोड-ऑन-कॉल,লোড-অন-কল
लोड पॉईंट,লোড পয়েন্ট
"लोड प्रोग्राम
 (= लोडर)","লোড প্রোগ্রাম
 (= লোডার)"
लोड सामायिकरण,লোড শেয়ারিং
लोब,লব
स्थानिक,স্থানীয়
स्थानिक प्रवेश,স্থানীয় অ্যাক্সেস
स्थानिक नेटवर्क,স্থানীয় নেটওয়ার্ক
स्थानिक बॅटरी,স্থানীয় ব্যাটারি
स्थानिक मध्यवर्ती कार्यालय,স্থানীয় কেন্দ্রীয় অফিস
स्थानिक चॅनेल,স্থানীয় চ্যানেল
स्थानिक कोड,স্থানীয় কোড
स्थानिक विनिमय,স্থানীয় এক্সচেঞ্জ
"स्थानिक स्वरूप
 संचयन","স্থানীয় ফর্ম্যাট
 স্টোরেজ"
स्थानिक फॉर्म नियंत्रण,স্থানীয় ফর্ম নিয়ন্ত্রণ
स्थानिक ओळ,স্থানীয় লাইন
स्थानिक लॉक,স্থানীয় লক
स्थानिक लूप,স্থানীয় লুপ
स्थानिक पातळीवर संलग्न,স্থানীয়ভাবে সংযুক্ত
"स्थानिक-संलग्न
 स्टेशन","স্থানীয়ভাবে সংযুক্ত
 স্টেশন"
स्थानिक मोड,স্থানীয় মোড
स्थानिक ऑर्डर वायर,স্থানীয় অর্ডার তার
स्थानिक ऑसीलेटर,স্থানীয় দোলক
स्थानिक सेवा क्षेत्र,স্থানীয় পরিষেবা অঞ্চল
स्थानिक बाजू,স্থানীয় দিক
स्थानिक स्टेशन,স্থানীয় স্টেশন
"स्थानिक स्विचिंग
 सुविधा","স্থানীয় স্যুইচিং
 সুবিধা"
स्थानिक चल,স্থানীয় পরিবর্তনশীল
"स्थानिक चल
 चिन्ह","স্থানীয় পরিবর্তনশীল
 প্রতীক"
शोधून काढणे,সনাক্ত করুন
शोध मोड,অবস্থান মোড
स्थान,অবস্থান
"स्थान काउंटर
 (= स्थान
 नोंदणी नोंदणी)","অবস্থান কাউন্টার
 (= অবস্থান
 নিবন্ধন)"
स्थान जीवन,অবস্থান জীবন
लोकेटर डिव्हाइस,লোকেটার ডিভাইস
"लोकेटर
 पात्रता","লোকেটার
 যোগ্যতা"
लोकेटर व्हेरिएबल,লোকেটার ভেরিয়েবল
लॉक,লক
लॉक केलेले नाव,লক নাম
लॉक केलेले पृष्ठ,লক পৃষ্ঠা
लॉक रेकॉर्ड,লক রেকর্ড
लॉकिंग,লকিং
लॉक आउट,লক আউট
लॉकआउट मॉड्यूल,লকআউট মডিউল
लॉक-अप टेबल,লক-আপ টেবিল
लॉग,লগ
लॉगर,লগার
लॉगिंग,লগিং
तार्किक प्रवेश स्तर,যৌক্তিক অ্যাক্সেস স্তর
तार्किक जोडा,যৌক্তিক অ্যাড
तार्किक विश्लेषण,যৌক্তিক বিশ্লেষণ
"तार्किक चार्ट
 (= प्रवाह चार्ट)","যৌক্তিক চার্ট
 (= প্রবাহ চার্ট)"
"तार्किक मूल
 विभाग","যৌক্তিক শিশু
 বিভাগ"
तार्किक तुलना,যৌক্তিক তুলনা
तार्किक संयोजन,যৌক্তিক সংমিশ্রণ
तार्किक स्थिर,যৌক্তিক ধ্রুবক
"तार्किक डेटा
 रचना","যৌক্তিক ডেটা
 কাঠামো"
तार्किक निर्णय,যৌক্তিক সিদ্ধান্ত
तार्किक डिझाइन,যৌক্তিক নকশা
"तार्किक डिव्हाइस
 पत्ता","যৌক্তিক ডিভাইস
 ঠিকানা"
लॉजिकल डायग्राम,যৌক্তিক চিত্র
तार्किक फरक,যৌক্তিক পার্থক্য
तार्किक विघटन,যৌক্তিক বিচ্ছিন্নতা
तार्किक घटक,যৌক্তিক উপাদান
तार्किक अभिव्यक्ती,যৌক্তিক অভিব্যক্তি
तार्किक फाईल,যৌক্তিক ফাইল
"लॉजिकल फ्लो चार्ट
 (फ्लो चार्ट)","যৌক্তিক প্রবাহ চার্ট
 (প্রবাহ চার্ট)"
"तार्किक गट
 सूचना","যৌক্তিক গ্রুপ
 নির্দেশ"
तार्किक if,যৌক্তিক যদি
तार्किक सूचना,যৌক্তিক নির্দেশ
तार्किक पातळी,যৌক্তিক স্তর
लॉजिकल लाइन ग्रुप,লজিকাল লাইন গ্রুপ
तार्किक गुणाकार,যৌক্তিক গুণ
तार्किक संख्या,যৌক্তিক সংখ্যা
तार्किक ऑपरेशन,যৌক্তিক অপারেশন
लॉजिकल ऑपरेटर,যৌক্তিক অপারেটর
"तार्किक पृष्ठ
 अभिज्ञापक","যৌক্তিক পৃষ্ঠা
 সনাক্তকারী"
"तार्किक पृष्ठ
 क्रमांक","যৌক্তিক পৃষ্ঠা
 সংখ্যা"
"तार्किक पालक
 विभाग","যৌক্তিক পিতামাতা
 বিভাগ"
तार्किक प्राथमिक,যৌক্তিক প্রাথমিক
तार्किक उत्पादन,যৌক্তিক পণ্য
तार्किक रेकॉर्ड,যৌক্তিক রেকর্ড
"तार्किक रेकॉर्ड
 ब्लॉक","যৌক্তিক রেকর্ড
 ব্লক"
