Odiya,Tamil
ନାଇଟ୍ରୋଜେନ୍ ଚକ୍ର |,நைட்ரஜன் சுழற்சி
ନାଇଟ୍ରୋଜେନ ଅଭାବ |,நைட்ரஜன் குறைபாடு
ନାଇଟ୍ରୋଜେନ୍ ଫିକ୍ସନ୍ |,நைட்ரஜன் நிர்ணயம்
ନଟ୍ରୋଜେନସ୍,நைட்ரஜன்
ନୋବାଇଲାଇଜେସନ୍,நோபலைசேஷன்
ସମ୍ଭ୍ରାନ୍ତ କଏନ |,உன்னத கரும்பு
ରାତିସାରା,இரவு
ନୋଡ୍,முனை
ନୋଡୁଲେଟେଡ୍ ଉଦ୍ଭିଦ |,முடிக்கப்பட்ட ஆலை
ନୋବୁସନ,முடிச்சு
ନୋଡଲ୍ କରନ୍ତୁ |,முடிச்சு
ନାମାଦ୍),நாடோடி
ସମ୍ଭ୍ରାନ୍ତ,பெயரிடல்
ଅଣ ଆଲେଲେକ୍ସ |,அல்லாத அலெலிக்
ଅଣ କ୍ୟାପିଟିଲାରି pour ାଳି |,அல்லாத தந்துகி துளை
ଅଣ ଦକ୍ଷ ଫସଲ |,போட்டியிடும் பயிர்
ନିର୍ବିଶେଷ ପରିବର୍ତ୍ତନ |,முட்டாள்தனமான பிறழ்வு
ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ନୁହେଁ |,குறிப்பிடத்தக்க அல்ல
ଅଣ-ଏସିଡ୍ ଜଟିଳ ଗଠନ |,அசிட் அல்லாத உருவம் உரத்தை உருவாக்குகிறது
ଅଣ-ସଂଯୋଜନ,தொடர்பு கொள்ளாதது
ଅଣ-ବର୍ଣ୍ଣିତ (ପଶୁ),விவரிக்கப்படாத (விலங்கு)
ଅଣ-ଜରୁରୀ ଉପାଦାନ |,அத்தியாவசியமற்ற உறுப்பு
ଅଣ-ହୋମୋଜେନସ୍ |,மதுபானம் அல்லாத
ଅଣ-ହୋମୋଲୋଜସ୍ |,ஹோமோலாஜஸ் அல்லாத
ଅଣ-ପୋଲାର ଯ ound ଗିକ |,துருவமற்ற கலவை
ଅଣ-ନବୀକରଣ ଯୋଗ୍ୟ ଶକ୍ତି |,புதுப்பிக்க முடியாத ஆற்றல்
ଅଣ-ସିଲେକ୍ଟିଭ୍ ଯୋଗାଯୋଗ ହରବିକାଇଡ୍ |,தேர்ந்தெடுக்கப்படாதது களைக்கொல்லியை தொடர்பு கொள்ளுங்கள்
ଅଣ-ସିଲେକ୍ଟିଭ୍ ହରବାଇସିଡ୍ |,தேர்ந்தெடுக்கப்படாத களைக்கொல்லி
ଅଣ-ସିମ୍ବାଜ୍ିକ୍ ନାଇଟ୍ରୋଜେନ୍ ଫିକ୍ସିସନ୍ |,சிம்பியோடிக் அல்லாத நைட்ரஜன் நிர்ணயம்
ସାଧାରଣ ବଣ୍ଟନ,சாதாரண விநியோகம்
ସାଧାରଣ ବିହନ,சாதாரண நாற்றுகள்
ସାଧାରଣ ସମାଧାନ,சாதாரண தீர்வு
ନର୍ମିଜ୍ କରିବା,இயல்பாக்குதல்
ଉତ୍ତର ବ୍ଲୋଟିଂ |,வடக்கு வெடிப்பு
ଉଲ୍ଲେଖନୀୟ ରୋଗ,அறிவிக்கக்கூடிய நோய்
ନା-ରୋପଣ କରିବା ପର୍ଯ୍ୟନ୍ତ |,நடவு இல்லை
ବିଷାକ୍ତ ତୃଣକ |,தீங்கு விளைவிக்கும் களைகள்
ପରମାଣୁ ଚୁମ୍ବକୀୟ |,அணு காந்தம்
ନ୍ୟୁକ୍ଲିୟ ଏସିଡ୍ |,கருக்கள் அமிலம்
ନ୍ୟୁଲିଭାକ୍ଟର୍,நியூக்ளியோபாக்டர்
ନ୍ୟୁକ୍ଲାଇଲସସ୍,நியூக்ளியோலஸ்
ନ୍ୟୁକଲିଟାଇଡ୍ |,உட்கரு அமிலம்
ନ୍ୟୁକ୍ଲିୟସ୍,கரு
ନଲ୍ ହାଇପୋଥେସିସ୍ |,பூஜ்ய கருதுகோள்
Nullisomic,Fullisomic
েLL- ମ୍ୟୁଟେସନ୍ |,பூஜ்ய-பிறழ்வு
ନର୍ସ ସେଲ୍ |,செவிலியர் செல்
ନର୍ସ କ୍ରପ୍ |,செவிலியர் பயிர்
ନର୍ସରୀ,நர்சரி
ବାଦାମ |,நட்
ପୁଷ୍ଟିକର ସାଇକେଲ ଚଲାଇବା |,ஊட்டச்சத்து சைக்கிள் ஓட்டுதல்
ପୁଷ୍ଟିକର ଅଭାବ ଲକ୍ଷଣ |,ஊட்டச்சத்து குறைபாடு அறிகுறிகள்
ପୁଷ୍ଟିକର,ஊட்டச்சத்து
ପୁଷ୍ଟିକର ମୂଲ୍ୟ |,ஊட்டச்சத்து மதிப்பு
ପୁଷ୍ଟିକର ମୂଲ୍ୟ ସୂଚକାଙ୍କ |,ஊட்டச்சத்து மதிப்பு அட்டவணை
କୃଷି ସହିତ ଜଡିତ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ଉଦ୍ଭିଦଗୁଡିକର ନାମ |,விவசாயம் தொடர்பான முக்கியமான தாவரங்களின் பெயர்கள்
ନାଗାଇ କ୍ୟାମ୍ପେଫୋର |,நாகாய் கற்பூரம்
ନରସିସସ୍ |,நர்சிஸஸ்
ନିଗେଲା |,நிஜெல்லா
ନାଇଜର,நைஜர்
ନାଇଟ୍ ଜସ୍ମିନ୍ |,இரவு மல்லிகை
ନିପା ପଦ୍ମ,நிபா பாம்
ବାଦାମ ଘାସ |,நட் புல்
ବାଦାମ ସେଜ୍ |,நட்டு செட்ஜ்
Nutmegg,ஜாதிக்காய்
ନେମୋଡେଡ୍ |,நூற்புழு
Nut ୱେବଭିଲ୍ |,நட்டு அந்துப்பூச்சி
ନେମୁଟୋଲୋଜିଷ୍ଟ,நெமடவியலாளர்
ଏରୋବ ଲଗାନ୍ତୁ |,ஏரோப்கள்
AnaRobobes ବାଧ୍ୟତାମୂଳକ |,கடமைப்பட்ட காற்றில்லா
ପର୍ସାଇଟ୍ ପ୍ୟସ୍ତ ହୁଅନ୍ତୁ |,கடமைப்பட்ட ஒட்டுண்ணி
ବାଧ୍ୟତାମୂଳକ,கட்டாயம்
ଅଫ୍ ଷ୍ଟାଟଗୁଡିକ,ஆஃப் வகை தாவரங்கள்
ତେଲ କେକ୍,எண்ணெய் கேக்
ଓକାଜାକି ଖଣ୍ଡ |,ஒகாசாகி துண்டு
ଓଲେରିକାଲ୍ଟର,Olericulture
ଅଲିଗୋଜି |,ஒலிகோஜீன்
ଓଲିଗୋନୁଲିଟିଡ୍ |,ஒலிகோணுக்ளியோடைடு
ଓଲିଭ୍ ତେଲ,ஆலிவ் எண்ணெய்
ଓମେଗା -3 ଫ୍ୟାଟି ଏସିଡ୍ |,ஒமேகா -3-கொழுப்பு அமிலம்
Omnivours,சர்வ வல்லமையுள்ள
ଅଯୋଜନ |,ஆன்கோஜீன்
OncOpenentic ଜୀବାଣୁ |,ஆன்கோஜெனிக் வைரஸ்
ଅଙ୍କୋଲୋଜି |,ஆன்காலஜி
ଅନ୍-ଫାର୍ମ ଅନୁସନ୍ଧାନ |,பண்ணை ஆராய்ச்சி
Oocyte,ஓசைட்
ପରିଚାଳନା ମୂଲ୍ୟ,இயக்க செலவு
ଓପନ୍ |,ஓபரான்
ସୁଯୋଗ କ୍ରପ୍ କରିବା |,வாய்ப்பு பயிர்
Optimum doe,உகந்த டோஸ்
ସର୍ବୋତ୍କୃଷ୍ଟ ଅର୍ଥନ dooe ତିକ ମାତ୍ରା |,உகந்த பொருளாதார டோஸ்
ବଗିଚା ଦକ୍ଷତା |,பழத்தோட்ட செயல்திறன்
ଜ organici େଇ କୃଷି,கரிம வேளாண்மை
ଜ organic ବିକ କୋଷଲଏଡ୍ |,ஆர்கானிக் கூழ்
ଜ Organ ବିକ ଚାଷ |,கரிம வேளாண்மை
ଜ organic ବ ଖର |,கரிம உரம்
ଜଜିକ୍ ବିଷୟ |,கரிம விஷயம்
ଜ organic ବିକ ନଟ୍ରୋଜେନ (ମାଟି),கரிம நைட்ரஜன் (மண்)
ଜ Organ ବିକ ଫସଫରସ୍ |,கரிம பாஸ்பரஸ்
ଜ organic ବ ମାଟି |,கரிம மண்
ଜ organic ବିକ ବସ୍,ஆர்கானிக் கழிவுகள்
ଜ organic ବ୍ |,கரிம
ସଂଗଠିତ ମାର୍କେଟିଂ |,ஒழுங்கமைக்கப்பட்ட சந்தைப்படுத்தல்
ସଂଗଠନ,ஆர்கனோஜெனெஸிஸ்
ସଂଗଠନ ମୂଲ୍ୟାଙ୍କନ |,ஆர்கனோலெப்டிக் மதிப்பீடு
ଅର୍ନଲାଇନ୍,ஒன்னிண்டாலஜி
ଓଡ଼ିଆ ବିହନ |,ஆர்த்தடாக்ஸ் விதை
ଅର୍ଥୋଗୋନାଲ୍ ପଲିନୋମିଆଲ୍ ସମୀକରଣ |,ஆர்த்தோகனல் பல்லுறுப்புறுப்பு சமன்பாடு
ଓସମୋସିସ୍ |,சவ்வூடுபரவல்
ଓସମୋଟିକ୍ ପ୍ରଭାବ,ஆஸ்மோடிக் விளைவு
ଓସମୋଟିକ୍ ସମ୍ଭାବନା |,ஆஸ்மோடிக் ஆற்றல்
ବ୍ରେକ୍ ଆଉଟ୍,தீவிர நோய்ப் பரவல்
ପ୍ରଜାତି,இனப்பெருக்கம்
ଚୁଲି,சூளை
ଓଭରୱିନ୍ୱର୍ |,ஓவர்விண்டர்
ଓଭରଲିପ୍ ପି generation ଼ି |,ஒன்றுடன் ஒன்று தலைமுறை
ଓଭମ୍ |,முட்டை
ଅକ୍ସିଡେସନ୍,ஆக்சிஜனேற்றம்
ଅକ୍ସିଲୋଫାଇଟ୍ |,ஆக்ஸிலோஃபைட்டுகள்
ଓଟସ୍ |,ஓட்ஸ்
ତେଲ ଖଜୁରୀ |,எண்ணெய் பனை
ଓଲେଣ୍ଡର୍,ஒலியாண்டர்
ଅଲିଭ୍,ஆலிவ்
ପିଆଜ |,வெங்காயம்
ଓଫିୟମ୍ ପପି |,ஓபியம் பாப்பி
"ଓରିଏଣ୍ଟାଲ୍ ପ୍ଲେନ, ୟୁରୋପୀୟ ବିମାନ ଗଛ |","ஓரியண்டல் விமானம், ஐரோப்பிய விமான மரம்"
ପ୍ୟାକିଂ,பொதி
ପ୍ୟାଡକ୍ |,துடுப்பு
ଯୋଡି ହୋଇଥିବା ଧାଡି ରୋପଣ |,ஜோடி வரிசை நடவு
ସ୍ଥନତା,விதை
ପାନିକଲ,பேனிகல்
ପାରାସୀଙ୍କ ବିସର୍ଜନ |,பாராசென்ட்ரிக் தலைகீழ்
ପାରାମିଟର,அளவுரு
ପରଜୀବୀ,ஒட்டுண்ணி
ପାର୍ ବିମାନ,பரவும்
ପେଣ୍ଟିମା,பாரன்கிமா
ପିତାମାତା ପଥର |,பெற்றோர் ராக்
ନାବିକ ମରୁଡ଼ି,பார்னென்ட் வறட்சி
18 ପାର୍ଟନେନେସିସ୍,பார்த்தினோஜெனெஸிஸ்
ଆଂଶିକ କାରକ ଉତ୍ପାଦନ |,பகுதி காரணி உற்பத்தித்திறன்
ଅଂଶଗ୍ରହଣକାରୀ ଗ୍ରାମାଞ୍ଚଳ ମୂଲ୍ୟାଙ୍କନ |,பங்கேற்பு கிராமப்புற மதிப்பீடு
କଣିକା ଘନତା |,துகள் அடர்த்தி
ନିଷ୍କ୍ରିୟ ଅବଶୋଷଣ |,செயலற்ற உறிஞ்சுதல்
ଚାରଣଭୂମି,மேய்ச்சல்
ପେସ୍ୟୁନାଇଜେସନ୍,மேய்ச்சல்
PCR (ପଲିମେରୀ ଶୃଙ୍ଖଳା ପ୍ରତିକ୍ରିୟା),பி.சி.ஆர் (பாலிமரேஸ் சங்கிலி எதிர்வினை)
କୃଷକ ଚାଷ,விவசாய விவசாயம்
ପିଟ୍ (ମାଟି),கரி (மண்)
ପେଡଗୁଡିକ,பெட்
ପେଡିକେଲ୍ |,பெடிகல்
Pedigree,வம்சாவளி
ପେଡୋଜେନିସ୍ |,பெடோஜெனெஸிஸ்
ମିଥ୍ୟାବାଦୀ |,ஹெடியல்
ଚୋପା,தலாம்
ପିଲିଂ,உரித்தல்
ପେଲେଟିଂ,துகள்கள்
PerColation |,வழிந்தோடும்
ଚିରସ୍ଥାୟୀ |,வற்றாத
Pericantricାଂଶ ବିସର୍ଜନ |,பெரிசென்ட்ரிக் தலைகீழ்
ପେରି-ସହରୀ,பெரி-நகர்ப்புற
Permly,ஊடுருவக்கூடிய தன்மை
ଗମ୍ଭୀରତା,பெர்மாகல்ச்சர்
ସ୍ଥାୟୀ ୱିଲିଙ୍ଗ୍ ପଏଣ୍ଟ (pwp),நிரந்தர வில்டிங் பாயிண்ட் (பி.டபிள்யூ.பி)
ନିର୍ଦ୍ଦିଷ୍ଟତା ତୃପ୍ତି |,அனுமதி குணகம்
Permyion ହାର,ஊடுருவக்கூடிய விகிதம்
ପରୀମେୟର,ஊடுருவல்
କ୍ରମାଗତ ହରବିକାଇଡ୍ |,தொடர்ச்சியான களைக்கொல்லி
କୀଟନାଶସ୍ତ୍ର,பூச்சிக்கொல்லி
ପେଟ୍ରୋଫାଇଟ୍ |,பெட்ரோபைட்
ଫଜ୍,பேஜ்
ଚାପରେ ପ୍ଲାଣ୍ଟିଂ |,கட்ட நடவு
ଫାସମିଡ୍ |,பாஸ்மிட்
Phellogen,ஃபெல்லோஜென்
ପର୍ଯ୍ୟାଖିକ୍ ଯ ounds ଗିକ |,பினோலிக் கலவைகள்
ଫେନୋଜି,பினோலஜி
ଫେନୋଟାଇପ୍ |,பினோடைப்
ଫେରୋମୋନିଅନ୍,பெரோமோன்
ଭୋର୍ଥ,புளோம்
ଫସଫେଟ୍ ଫିକ୍ସିଂ |,பாஸ்பேட் நிர்ணயம்
ଫସଫେଟ୍ ପଥର |,பாஸ்பேட் ராக்
ଫସଫେଟ୍ ଦ୍ରବ୍ୟୁଟାଇଜେସନ୍ |,பாஸ்பேட் கரைதிறன்
ଫସଫେଟ୍ ସୋଜିଲିଜ୍ |,பாஸ்பேட் கரைதிறன்
ଫସପ୍ୟାଟାଇଡ୍ |,பாஸ்படைடு
ଫସଫୋ-ଜିପସମ୍ |,பாஸ்போ-ஜிப்சம்
ଫସଫୋଲିପିଡ୍ |,பாஸ்போலிபிட்
ଫସଫୋରୀ,பாஸ்போரிலேஷன்
ଫଟୋ ସ୍ପେକ୍ଟ୍ରୋୋମିଟର |,புகைப்பட நிறமாலை
ଫଟୋଆଉଡ଼ିଓଫ୍ରଫ,ஃபோட்டோட்ரோஃப்
ଫୋଟୋମେକ୍ିକାଲ୍ ପ୍ରତିକ୍ରିୟା |,ஒளி எதிர்வினை
ଫୋଟୋଡିଂମାସୀକରଣ,ஒளிச்சேர்க்கை
ଫଟୋଗ୍ରାଟ୍ରି,ஃபோட்டோமெட்ரி
ଫଟୋ ବର୍ର୍ଫୋର୍ଫେର୍ଜ୍ସ୍,ஃபோட்டோமார்போஜெனெஸிஸ்
ଫୋଟିନ୍,ஃபோட்டான்
ଫଟୋ-ଅକ୍ସିଡେସନ୍ |,புகைப்படம்-ஆக்சிஜனேற்றம்
ଫଟୋ,ஒளிச்சேர்க்கை
ଫୋର୍ସିଓବାଦୀତା,ஒளிச்சேர்க்கை
ଫଟଫେଫୋସଫୋର୍ଡ,ஃபோட்டோபாஸ்போரிலேஷன்
ଫୋଟୋଆରେକ୍ଟିଭେସନ୍,ஒளிச்சேர்க்கை
ଫୋଟୋଲେସ୍ପର୍ |,ஒளிச்சேர்க்கை
ଫଟୋଗ୍ରାସ୍ପିରେସନ୍,ஒளிச்சேர்க்கை
ଫଟୋସ nthesis,ஒளிச்சேர்க்கை
ଫଟୋସାଇନ୍ଥେଟିକ୍ ଦକ୍ଷତା |,ஒளிச்சேர்க்கை செயல்திறன்
ଫଟୋଶ୍ୟାଣ୍ଟେଟିକ୍ କୋଟିସେଣ୍ଟ୍ |,ஒளிச்சேர்க்கை
ଫଟୋସ nat ରୀୟ ଭାବରେ |,ஒளிச்சேர்க்கை
ଫଟୋଟ୍ରୋପିଜିମ୍ |,ஃபோட்டோட்ரோபிசம்
ଫୁଲା,பைலோடி
Phillotixky,பைலோடாக்ஸி
ଶାରୀରିକ ପାଣିପାଗ,உடல் வானிலை
ଶାରୀରିକ ବ୍ୟାଘାତ,உடலியல் கோளாறு
ଶାରୀରିକ ଇଚ୍ଛାକୃତ ମରୁଡ଼ି |,உடலியல் வறட்சி
ଶାରୀରିକ କ୍ଷତି |,உடலியல் இழப்பு
ଶାରୀରିକ ପରିପକ୍ୱତା,உடலியல் முதிர்ச்சி
ପୃଷ୍ଟି,பைட்டோக்ரோம்
ପୃ datoextraction,பைட்டோ எக்ஸ்ட்ராக்ஷன்
ଫାଇଟୋନାସ୍,பைட்டோமாஸ்
ପୃଷ୍ଟୋମୋଡଡ୍,பைட்டோனெமடோட்
Phyoremediabation,பைட்டோரேமீடியேஷன்
ପୃଷ୍ଜୀସ୍ରୋଫୋର,பைட்டோசைடர்ஃபோர்
PhyToToxic,பைட்டோடாக்ஸிக்
ପୃy,பைட்டோட்ரான்
Pictogract,பிக்சோகிராப்
ପାଇ ଚିତ୍ର |,பை வரைபடம்
ପାଇଜୋମିଟର |,பைசோமீட்டர்
ପିଚର୍ ଚାଷ,பிட்சர் விவசாயம்
ସ୍ଥାନ (ସାର),வேலை வாய்ப்பு (உரம்)
ସ୍ଥାନ,நஞ்சுக்கொடி
ବାଡ଼ିଯାନ |,பிளானிங்
ଉଦ୍ଭିଦ ପ୍ରଜନନ,தாவர இனப்பெருக்கம்
ଉଦ୍ଭିଦ ଘନତା |,தாவர அடர்த்தி
ଉଦ୍ଭାବନ ଉଦ୍ଭିଦ |,தாவர சூழலியல்
ଅଭିବୃଦ୍ଧି ପ୍ରୋତ୍ସାହନ |,தாவர வளர்ச்சி ஊக்குவிப்பாளர்
ଅଭିବୃଦ୍ଧି ନିୟମକ ଉଦ୍ଭିଦ |,தாவர வளர்ச்சி சீராக்கி
ଉଦ୍ଭିଦ ପରିଚୟ,தாவர அறிமுகம்
ଉଦ୍ଭିଦଗୁଡିକ,தாவர ஊட்டச்சத்துக்கள்
ଉଦ୍ଭାବନ ପୁଷ୍ଟିକର |,தாவர ஊட்டச்சத்து
କ୍ୱାରାଣ୍ଟାଇନ୍ ନିୟମାବଳୀ |,தாவர தனிமைப்படுத்தல் ஒழுங்குமுறை
ଉଦ୍ଭିଦ ଟିସୁ ପରୀକ୍ଷା |,தாவர திசு சோதனை
ବୃକ୍ଷରୋପଣ ଫସଲ |,தோட்ட பயிர்கள்
ରୋପଣକାରୀ,தோட்டக்காரர்
ବଳକା ସାମଗ୍ରୀ,நடவு பொருள்
ବାଣ୍ଡିବା ଅନୁପାତ,நடவு விகிதம்
ପ୍ଲାସା,பிளாஸ்மா
ପ୍ଲାଜ୍ମା ମେମ୍ବ୍ରା |,பிளாஸ்மா சவ்வு
ପ୍ଲାଜ୍ମିଡ୍,பிளாஸ்மிட்
ପ୍ଲାଜମୋଡେସମା,பிளாஸ்மோடெஸ்மாட்டா
ପ୍ଲାଜମାଇଲ୍ସ,பிளாஸ்மோலிசிஸ்
ପ୍ଲାଷ୍ଟିକ୍ |,பிளாஸ்டிசிட்டி
ପଟେଷ୍ଟିକର,பிளாஸ்டிக் வளர்ப்பு
ପ୍ଲାଷ୍ଟେଡ୍,பிளாஸ்டிட்
ନୟୋଟ୍ରୋପିକ୍ ଜିନ୍ |,ப்ளியோட்ரோபிக் மரபணு
ପ୍ଲଟ୍ (ପରୀକ୍ଷାମୂଳକ),சதி (சோதனை)
ହଲିଂ,உழவு
ହଳ-,பிளக்-சோல்
ହଳ- ସୋଲ୍ ପ୍ଲେସମେଣ୍ଟ |,பிளக்-சோல் பிளேஸ்மென்ட்
ପ୍ଲୁଭିଆଲ୍ ଚାଉଳ ଜମି |,ப்ளூவல் அரிசி நிலங்கள்
ପ୍ଲୁଭିକ୍ |,Pluvic
ନିମୋଟିକ୍ ସ୍ପ୍ରେର୍ |,நியூமேடிக் ஸ்ப்ரேயர்
ନିମାରଫୋକରେ,நியூமாடோபோர்
ପୋଡ଼ୋଜଲ୍ ମାଟି |,போட்ஸோல் மண்
ପୋଡ଼ଜୋଲିଅନେସନ୍,போட்ஸோலைசேஷன்
ବିନ୍ଦୁ ମ୍ୟୁଟେସନ୍,புள்ளி பிறழ்வு
ପଏସନ୍ ବଣ୍ଟନ |,பாய்சன் விநியோகம்
ପ୍ରଦର୍ଶକ,மகரந்தச் சேர்க்கை
ପଲିଏମ୍ବ୍ରୋନି |,பாலிம்பிரோனி
ପଲିମେରାଇଜେସନ୍,பாலிமரைசேஷன்
ପଲିମର୍ଫାଇଜ୍ |,பாலிமார்பிசம்
ପଲିସିପର୍ମୀ |,பாலிஸ்பெர்மி
ପଲିଟେନ୍ କ୍ରୋମୋଜୋମ୍ |,பாலிடீன் குரோமோசோம்
ପୁଏଲୋଜି,POMOLOGY
ଜନସଂଖ୍ୟା,மக்கள் தொகை
ପୋରୋସିଟି (ପୋରେ-ସ୍ପେସ୍),போரோசிட்டி (துளை-இடம்)
ପରବର୍ତ୍ତୀ ଉଦୀୟୃତ,பிந்தைய வெளிப்பாடு
ଅମଳ ପୋଷ୍ଟ କରନ୍ତୁ |,அறுவடை பிந்தைய
ଅମୋଜ-ଅମଳ ଟିଲଗ୍ |,அறுவடைக்கு பிந்தைய உழவு
ପୋଲାସିୟମ୍ ଅବଶୋଷଣ ଅନୁପାତ |,பொட்டாசியம் உறிஞ்சுதல் விகிதம்
ପୋଟାସିୟମ୍ ଫିକ୍ସେସନ୍ |,பொட்டாசியம் சரிசெய்தல்
ସମ୍ଭାବ୍ୟ ଅମ୍ଳତା |,சாத்தியமான அமிலத்தன்மை
ସମ୍ଭାବ୍ୟ ଫସଲ ଅମଳ |,சாத்தியமான பயிர் மகசூல்
ସମ୍ଭାବ୍ୟ ବାଷ୍ପୀକରଣ |,சாத்தியமான ஆவியாதல்
ସମ୍ଭାବ୍ୟ ବାଷ୍ପୀକରଣ |,சாத்தியமான ஆவியாதல் செயல்திறன்
କୁକୁଡ଼ା ଚାଷ,கோழி விவசாயம்
ପ୍ରିରି,புல்வெளி
ପୂର୍ବ-ପ୍ରସବ ଅବଧି |,முன் தாங்கும் காலம்
ବିବାଦ,மழைப்பொழிவு
ସଠିକତା ଚାଷ,துல்லிய விவசாயம்
ସଠିକତା କୃଷି,துல்லிய விவசாயம்
ପ୍ରିଣ୍ଟେଟର,பிரிடேட்டர்
ପୂର୍ବ-ଜରୁରୀକାଳୀନ |,முன் வெளிப்பாடு
ପୂର୍ବ-ଜରୁରୀକାଳୀନ ଚିକିତ୍ସା |,முன் வெளிப்பாடு சிகிச்சை
ପୂର୍ବ ଚିକିତ୍ସା,சிகிச்சையை முன்கூட்டியே
ପ୍ରେସମଦ,அழுத்தவும்
ଚାପ ଗ୍ରେଡିଏଣ୍ଟ୍ |,அழுத்தம் சாய்வு
ମୂଲ୍ୟ ଇଲାସୀ,விலை நெகிழ்ச்சி
ମୂଲ୍ୟ ସୂଚକାଙ୍କ |,விலை அட்டவணை
ପ୍ରାଥମିକ ସଂସ୍କୃତି,முதன்மை கலாச்சாரம்
ପ୍ରାଥମିକ ଅଭିବୃଦ୍ଧି |,முதன்மை வளர்ச்சி
ପ୍ରାଥମିକ ଟିଲଗ୍ |,முதன்மை உழவு
ପ୍ରାଥମିକ,ப்ரைமர்
ପ୍ରାଥମିକତା (ତମାଖୁ),ஆரம்பம் (புகையிலை)
ପ୍ରାଥମିକ ପର୍ଯ୍ୟାୟ |,ஆதிகால நிலை
ସୁନ୍,ப்ரியான்
ସମ୍ଭାବନା,நிகழ்தகவு
ପ୍ରମାଣ କର |,விசாரணை
ସମସ୍ୟା ମୃତ୍ତିକା |,சிக்கல் மண்
ପ୍ରକ୍ରିୟାକରଣ,செயலாக்கம்
ଉତ୍ପାଦନ କାର୍ଯ୍ୟ,உற்பத்தி செயல்பாடு
ଉତ୍ପାଦକତା,உற்பத்தித்திறன்
ଲାଭ,லாபம்
Promeny-testing,வம்சாவளி சோதனை
ପ୍ରଗତିଶୀଳ କୃଷକ |,முற்போக்கான விவசாயி
ପ୍ରକଳ୍ପ ମୂଲ୍ୟାଙ୍କନ,திட்ட மதிப்பீடு
ପ୍ରୋକାରିଓଟ୍ |,புரோகாரியோட்
ପ୍ରମୋଟର,விளம்பரதாரர்
ପ୍ରୋଫାଇଲାକ୍ଟିକ୍ ସ୍ପ୍ରେ |,முற்காப்பு தெளிப்பு
ମାଲିକାନା ଚାଷ |,தனியுரிம சாகுபடி
ଭେର ମଦ୍ଦାରେ,புரோட்டான்ட்ரஸ்
ପ୍ରୋଟିନ୍ |,புரத
ପ୍ରୋଟିନ୍ ଇଞ୍ଜିନିୟରିଂ,புரத பொறியியல்
ପ୍ରୋଟିନ୍ ସେକନ୍ସିଂ |,புரத வரிசைமுறை
ପ୍ରୋଟିନ୍ ସିନ୍ଥେସିସ୍ |,புரத தொகுப்பு
ତ୍ରୁଟିପୂର୍ଣ୍ଣ |,புரோட்டியோமிக்ஸ்
ପ୍ରୋଟୋଗିନି,புரோட்டோஜினி
ପ୍ରୋଟପ୍ଲାସମ୍,புரோட்டோபிளாசம்
ପ୍ରୋଟୋଟ୍ରୋଫ,புரோட்டோட்ரோஃப்
ପ୍ରୁସିକ୍ ଏସିଡ୍ (HCN / ଧୁରିନ୍),பிரஸ்ஸிக் அமிலம் (எச்.சி.என்/துரின்)
ଛଉଡିଓଲେଲେଲ୍ |,போலி
ଛଉଡିଧର୍ମାଫ୍ରୋଡାଇଟ୍ |,சூடோஹெர்மாஃப்ரோடைட்
ସାଇକ୍ରୋମିଟର |,மனநிலை
କଦଳୀ,குட்டை
ପୁଡଡ୍ ମାଟି |,குட்டையான மண்
ପୁଡିଙ୍ଗ୍ |,குட்டை
ପତନ,கூழ்
ପଲ୍ସ ବିହନ |,துடிப்பு விதை
ପୁଲଭରାଇଜେସନ୍ |,துளையிடல்
ପଲଭରାଇଜେସନ୍ (ମାଟି),துளையிடுதல் (மண்)
ପୁଷ୍ମ,கடுமையான
ଶୁଦ୍ଧ ସଂସ୍କୃତି,தூய கலாச்சாரம்
ଶୁଦ୍ଧ ରେଖା,தூய வரி
ଶୁଦ୍ଧ ଧାଡି ଚୟନ |,தூய வரி தேர்வு
ଶୁଦ୍ଧ,சுத்திகரிப்பு
ଶୁଦ୍ଧତା,சுத்திகரிப்பு
ଶୁଦ୍ଧତା ପରୀକ୍ଷା,தூய்மை சோதனை
Pyranation,பைரனோமீட்டர்
Pyreegormentter,பைர்ஜோமீட்டர்
Pymliistomer,பைரெலியோமீட்டர்
ପ୍ୟାଡି,நெல்
ପାଲମାରୋସା,பால்மரோசா
ପାଲମ୍ରା ଖଜୁରୀ |,பாமிரா பாம்
ପାଣ୍ଡନସ୍ |,பாண்டனஸ்
ଭଡା,பப்பாளி
ପାରା ଘାସ |,பாரா புல்
ଭୃସଙ୍ଗ ପତ୍ର |,வோக்கோசு
"ଅଂଶୀଦାର, (କଂଗ୍ରେସ ଘାସ)","பார்த்தீனியம், (காங்கிரஸ் புல்)"
ପାଚୁଲିଲି,பேட்ச ou லி
ପିଚ,பீச்
"ମୟୂର ଫୁଲ, ସ୍ୱର୍ଗୀୟ ଫୁଲ |","மயில் மலர், சொர்க்க மலர்"
ମୋତି,பேரிக்காய்
ମୋତି ମିଲେଟ୍ |,முத்து தினை
ମଟର,பட்டாணி
ପେକାନ୍ ବାଦାମ |,பெக்கன் நட்டு
ପେନେଲ୍ |,பென்னல்
ପେପିନୋ |,பெபினோ
ହଳଦୀ,மிளகு
ପର୍ଲାଲା |,பெரில்லா
