Gujarati,Bengali
ઉમેરણનો કાયદો,সংযোজন আইন
ઘટતા વળતરનો કાયદો,হ্রাস প্রত্যাবর্তনের আইন
ગુરુત્વાકર્ષણનો કાયદો,মহাকর্ষ আইন
જૂથો માટે હોમોમોર્ફિઝમનો કાયદો,গোষ্ঠীর জন্য সমকামীতার আইন
રિંગ્સ માટે હોમોમોર્ફિઝમનો કાયદો,রিং জন্য হোমোমরফিজম আইন
વધતા ખર્ચનો કાયદો,ব্যয় বৃদ্ধির আইন
સૂચકાંકોનો કાયદો,সূচকের আইন
જડતાનો કાયદો,জড়তা আইন
મોટી સંખ્યામાં કાયદો,বড় সংখ্যার আইন
સંભાવનાનો કાયદો,সম্ভাবনার আইন
સાઇન્સનો કાયદો,সাইন আইন
ઘાતાંકના નિયમો,সূচকের আইন
ગતિના નિયમો,গতির আইন
સ્તર,স্তর
અગ્રણી ગુણાંક,অগ্রণী সহগ
અગ્રણી કર્ણ,অগ্রণী তির্যক
અગ્રણી સબમેટ્રિક્સ,নেতৃস্থানীয় সাবম্যাট্রিক্স
અગ્રણી શબ્દ,নেতৃস্থানীয় শব্দ
ઓછામાં ઓછું,অন্তত
ન્યૂનતમ સામાન્ય બહુવિધ (LCM),সর্বনিম্ন সাধারণ একাধিক (এলসিএম)
ઓછામાં ઓછું તત્વ,সর্বনিম্ন উপাদান
ઓછામાં ઓછો ચોરસ,অন্তত বর্গ
ઓછામાં ઓછું ઉપલા બાઉન્ડ,অন্তত উপরের আবদ্ধ
ડાબી કોસેટ,বাম coset
ડાબા હાથે,বাঁ হাতী
ડાબા હાથનો સ્ક્રૂ,বাম হাতের স্ক্রু
ડાબું ઊલટું,বাম বিপরীত
ડાબી ગુણાકાર,বাম গুণন
લીબનિટ્ઝ સૂત્ર,লাইবনিটজ সূত্র
લંબાઈ,দৈর্ঘ্য
લેપ્ટોક્યુર્ટિક,leptokurtic
લેપ્ટોક્યુર્ટિક વળાંક,লেপ্টোকারটিক বক্ররেখা
લેપ્ટોક્યુર્ટોસિસ,লেপ্টোকুরটোসিস
સ્તર વળાંક,স্তর বক্ররেখা
આત્મવિશ્વાસનું સ્તર,আস্থা স্তর
મહત્વનું સ્તર,তাত্পর্যের স্তর
લેક્સિકોગ્રાફિકલી,অভিধানগতভাবে
લેક્સિકોગ્રાફિકલ ઓર્ડર,বর্ণানুক্রম
સંભાવના કાર્ય,সম্ভাবনা ফাংশন
સંભાવના ગુણોત્તર પરીક્ષણ,সম্ভাবনা অনুপাত পরীক্ষা
મર્યાદા,সীমা
મર્યાદિત,সীমাবদ্ধ
મર્યાદિત મૂલ્ય,সীমিত মান
મર્યાદિત વેગ,সীমিত বেগ
સરેરાશ મર્યાદા,গড় সীমা
એકીકરણની મર્યાદા,একীকরণের সীমা
ક્રમની મર્યાદા,অনুক্রমের সীমা
મર્યાદા બિંદુ (= ક્લસ્ટર બિંદુ),সীমা বিন্দু (= ক্লাস্টার পয়েন্ট)
મર્યાદા વેગ,সীমা বেগ
રેખા,লাইন
રેખીય,রৈখিক
રેખીય બીજગણિત,রৈখিক বীজগণিত
રેખીય બીજગણિત સમીકરણ,রৈখিক বীজগণিত সমীকরণ
રેખીય અંદાજ,রৈখিক অনুমান
રેખીય એસિમ્પ્ટોટ,লিনিয়ার অ্যাসিম্পটোট
રેખીય ગુણાંક,রৈখিক সহগ
રેખીય સંયોજન,রৈখিক সংমিশ্রণ
રેખીય અવરોધો,রৈখিক সীমাবদ্ধতা
રેખીય અવલંબન,রৈখিক নির্ভরতা
રેખીય વિભેદક સમીકરણ,লিনিয়ার ডিফারেনশিয়াল সমীকরণ
રેખીય પરિમાણ,রৈখিক মাত্রা
રેખીય સમીકરણ,একঘাত সমীকরণ
રેખીય સ્વરૂપ,রৈখিক ফর্ম
રેખીય અપૂર્ણાંક પરિવર્તન,রৈখিক ভগ্নাংশ রূপান্তর
રેખીય કાર્ય,রৈখিক ফাংশন
રેખીય કાર્યાત્મક,রৈখিক কার্যকরী
રેખીય જૂથ,লিনিয়ার গ্রুপ
રેખીય સ્વતંત્રતા,রৈখিক স্বাধীনতা
રેખીય સ્વતંત્ર સંબંધ,রৈখিক স্বাধীন সম্পর্ক
રેખીય અસમાનતા,রৈখিক অসমতা
રેખીય અસંગત વિભેદક સમીકરણ,রৈখিক অসংগত ডিফারেনশিয়াল সমীকরণ
રેખીય અભિન્ન સમીકરણ,রৈখিক অবিচ্ছেদ্য সমীকরণ
રેખીય પ્રક્ષેપ,রৈখিক ক্ষেপক
રેખીય લઘુત્તમ ચોરસ રીગ્રેશન વિશ્લેષણ,রৈখিক সর্বনিম্ন বর্গক্ষেত্র রিগ্রেশন বিশ্লেষণ
રેખીયતા,রৈখিকতা
રેખીય રીતે નિર્ભર,রৈখিকভাবে নির্ভরশীল
રેખીય રીતે સ્વતંત્ર,রৈখিকভাবে স্বাধীন
રેખીય મેપિંગ,লিনিয়ার ম্যাপিং
રેખીય ક્રમ,লিনিয়ার অর্ডার
રેખીય ક્રમ,লিনিয়ার অর্ডারিং
રેખીય પ્રોગ્રામિંગ,রৈখিক প্রোগ্রামিং
રેખીય પ્રોગ્રામિંગ અલ્ગોરિધમ,লিনিয়ার প্রোগ্রামিং অ্যালগরিদম
રેખીય પ્રોગ્રામિંગ સમસ્યા,লিনিয়ার প্রোগ্রামিং সমস্যা
રેખીય રીગ્રેસન,লিনিয়ার রিগ্রেশন
રેખીય રીગ્રેસન ગુણાંક,রৈখিক রিগ্রেশন সহগ
રેખીય સંબંધ,রৈখিক সম্পর্ক
રેખીય જગ્યા (= વેક્ટર જગ્યા),রৈখিক স্থান (=ভেক্টর স্থান)
રેખીય સબસ્પેસ,লিনিয়ার সাবস্পেস
રેખીય પરિવર્તન,রৈখিক রূপান্তর
રેખીય વલણ,রৈখিক প্রবণতা
રેખીય નિષ્પક્ષ અંદાજ,রৈখিক নিরপেক্ষ অনুমান
રેખીય વેગ,রৈখিক বেগ
રેખા અભિન્ન,লাইন অবিচ্ছেদ্য
આંતરછેદની રેખા,ছেদ লাইন
રીગ્રેસનની રેખા,রিগ্রেশন লাইন
સ્થાનિક વેક્ટર,স্থানীয় ভেক্টর
સ્થાનિક શ્રેષ્ઠ,স্থানীয় সর্বোত্তম
સ્થાન,অবস্থান
લોગ,লগ
લઘુગણક,লগারিদমিক
લઘુગણક ચોકસાઈ,লগারিদমিক নির্ভুলতা
લઘુગણક ગણતરી,লগারিদমিক গণনা
લઘુગણક વળાંક,লগারিদমিক বক্ররেখা
લઘુગણક વ્યુત્પન્ન,লগারিদমিক ডেরিভেটিভ
લઘુગણક તફાવત,লগারিদমিক পার্থক্য
લઘુગણક કાર્ય,লগারিদমিক ফাংশন
લઘુગણક સરેરાશ (=ભૌમિતિક સરેરાશ),লগারিদমিক গড় (=জ্যামিতিক গড়)
લઘુગણક સામાન્ય વિતરણ,লগারিদমিক স্বাভাবিক বন্টন
લઘુગણક સંબંધ,লগারিদমিক সম্পর্ক
લઘુગણક સ્કેલ,লগারিদমিক স্কেল
લઘુગણક શ્રેણી,লগারিদমিক সিরিজ
લઘુગણક સર્પાકાર (સમાન કોણીય સર્પાકાર),লগারিদমিক সর্পিল (সমকোণাকার সর্পিল)
લઘુગણક કોષ્ટક (=લોગ ટેબલ),লগারিদমিক টেবিল (=লগ টেবিল)
લઘુગણક (લોગ),লগারিদম (লগ)
તર્ક,যুক্তি
તાર્કિક રીતે સમકક્ષ,যৌক্তিকভাবে সমতুল্য
લોજિસ્ટિક વળાંક,লজিস্টিক বক্ররেখা
સામાન્ય વિતરણ,স্বাভাবিক বিতরণ
રેખાંશ,দ্রাঘিমাংশ
લૂપ,লুপ
લોટરી,লটারি
નીચલી પટ્ટી,নিম্ন বার
ના જેટલું કે તેનાથી ઓછું,নিম্ন সীমা
નીચલા રીમેન અભિન્ન,নিম্ন Riemann অবিচ্ছেদ্য
ઓછી રકમ,কম যোগফল
નીચલા ત્રિકોણાકાર મેટ્રિક્સ,নিম্ন ত্রিভুজাকার ম্যাট্রিক্স
મેકલોરિનનું વિસ્તરણ,ম্যাকলরিনের বিস্তার
જાદુઈ સંખ્યા,জাদু সংখ্যা
જાદુઈ ચોરસ,জাদু বর্গ
તીવ્રતા મર્યાદા (=મર્યાદિત તીવ્રતા),মাত্রার সীমা (=সীমাবদ্ধতা)
મેઇલ કરેલ પ્રશ્નાવલી,মেইল করা প্রশ্নাবলী
મેલ મોજણી,মেল জরিপ
મેજરન્ટ (ઉપલા બાઉન્ડ),মেজরেন্ট (উপরের সীমানা)
મુખ્ય ચાપ,প্রধান চাপ
મોટા સમૂહ,বড় সেট
ઘણા મૂલ્યવાન કાર્ય,অনেক মূল্যবান ফাংশন
નકશો,মানচিত্র
સમૂહમાં નકશો,সেট মধ্যে মানচিত্র
સમૂહનું મેપિંગ,একটি সেটের ম্যাপিং
સીમાંત સંભાવના,প্রান্তিক সম্ভাবনা
ગાણિતિક વિશ્લેષણ,গাণিতিক বিশ্লেষণ
ગાણિતિક દલીલ,গাণিতিক যুক্তি
ગાણિતિક કેન્દ્ર,গাণিতিক কেন্দ্র
ગાણિતિક જટિલતા,গাণিতিক জটিলতা
ગાણિતિક અર્થશાસ્ત્ર,গাণিতিক অর্থনীতি
ગાણિતિક અપેક્ષા,গাণিতিক প্রত্যাশা
ગાણિતિક સ્વરૂપ,গাণিতিক ফর্ম
ગાણિતિક રચના,গাণিতিক গঠন
ગાણિતિક ઓળખ,গাণিতিক পরিচয়
ગાણિતિક તર્ક,গাণিতিক যুক্তি
ગાણિતિક મોડેલ,গানিতিক প্রতিমাণ
ગાણિતિક ખ્યાલ,গাণিতিক ধারণা
મેટ્રિક્સ ડિગોનલાઇઝેશન,ম্যাট্রিক্স ডিগোনালাইজেশন
મેટ્રિક્સ વ્યસ્ત,ম্যাট্রিক্স বিপরীত
મેટ્રિક્સ વ્યુત્ક્રમ,ম্যাট্রিক্স ইনভার্সন
મેટ્રિક્સ પુનરાવર્તિત પદ્ધતિ,ম্যাট্রিক্স পুনরাবৃত্তি পদ্ধতি
મેટ્રિક્સ પદ્ધતિ,ম্যাট্রিক্স পদ্ধতি
મેટ્રિક્સ ગુણાકાર,ম্যাট্রিক্স গুণ
સ્થિરાંકોનું મેટ્રિક્સ,ধ্রুবকের ম্যাট্রিক্স
અસરકારકતાનું મેટ્રિક્સ,কার্যকারিতার ম্যাট্রিক্স
મેટ્રિક્સ ઓપરેટર,ম্যাট্রিক্স অপারেটর
મેટ્રિક્સ બહુપદી,ম্যাট্রিক্স বহুপদী
મેટ્રિક્સ પ્રિન્ટીંગ,ম্যাট্রিক্স প্রিন্টিং
મેટ્રિક્સ ઉત્પાદન,ম্যাট্রিক্স পণ্য
મહત્તમ,সর্বাধিক করা
મહત્તમ,সর্বোচ্চ
મહત્તમ નિરપેક્ષ મૂલ્ય,সর্বোচ্চ পরম মান
મહત્તમ F- ગુણોત્તર,সর্বোচ্চ F-অনুপাত
મહત્તમ સંભાવના,সর্বাধিক সম্ভাবনা
મહત્તમ,maxmin
મહત્તમ માપદંડ,সর্বোচ্চ মানদণ্ড
કાર્યની મહત્તમ,একটি ফাংশনের সর্বোচ্চ
મેક્સવેલ-બોલ્ટ્ઝમેનના આંકડા,ম্যাক্সওয়েল-বোল্টজম্যান পরিসংখ্যান
સરેરાશ વિચલન,বিচ্যুতি
સરેરાશ ચોરસ વિચલન,বর্গাকার বিচ্যুতি
સરેરાશ ચોરસ ભૂલ,মানে বর্গাকার ত্রুটি
સરેરાશ કિંમત,গড় মান
સરેરાશ મૂલ્ય પ્રમેય,গড় মান উপপাদ্য
કર્ટોસિસનું માપ,কার্টোসিসের পরিমাপ
મધ્યક,মধ্যমা
મધ્ય કેન્દ્ર,মধ্যম কেন্দ্র
મેસોકર્ટિક વળાંક,mesokurtic বক্ররেখা
મેસોકર્ટોસિસ,mesokurtosis
સંદેશ,বার্তা
પદ્ધતિ,পদ্ধতি
દૂર કરવાની પદ્ધતિ,নির্মূল পদ্ধতি
વ્યુત્ક્રમની પદ્ધતિ,বিপরীত পদ্ধতি
પુનરાવર્તનની પદ્ધતિ,পুনরাবৃত্তি পদ্ধতি
ઓછામાં ઓછા ચોરસની પદ્ધતિ,সর্বনিম্ন বর্গক্ষেত্রের পদ্ধতি
ક્ષણોની પદ્ધતિ,মুহুর্তের পদ্ধতি
સમાન ત્રિકોણની પદ્ધતિ,অনুরূপ ত্রিভুজ পদ্ধতি
સૌથી ઊભો ઉતરવાની પદ્ધતિ,খাড়া বংশধর পদ্ধতি
સમીકરણની પદ્ધતિ,সমষ্টি পদ্ধতি
અનિર્ધારિત ગુણાંકની પદ્ધતિ,অনির্ধারিত সহগ পদ্ধতি
મેટ્રિક જગ્યા,মেট্রিক স্থান
મેટ્રિક સિસ્ટમ,মেট্রিক সিস্টেম
મેટ્રિક એકમ,মেট্রিক ইউনিট
સૂક્ષ્મ સિદ્ધાંત,মাইক্রো তত্ত্ব
મધ્ય,মধ্যম
મધ્યમ ગાળા,মধ্যবর্তী মেয়াদ
મધ્ય બિંદુ,মধ্য বিন্দু
મધ્ય બિંદુ સૂત્ર,মধ্যবিন্দু সূত্র
ન્યૂનતમ બહુપદી,ন্যূনতম বহুপদ
ન્યૂનતમ સિદ્ધાંત,minimax নীতি
ન્યૂનતમ,সর্বনিম্ন
ન્યૂનતમ બિંદુ (વળાંકનો),ন্যূনতম বিন্দু (বক্ররেখার)
ન્યૂનતમ બહુપદી,সর্বনিম্ন বহুপদ
કાર્યની મિનિટ,একটি ফাংশনের মিনিট
નાની ચાપ,গৌণ চাপ
નાની અક્ષ,ছোট অক্ষ
લઘુકૃત સબસેટ,ক্ষুদ্র উপসেট
માઈનસ,বিয়োগ
બાદબાકીનું ચિહ્ન,ঋণচিহ্ন
મિશ્ર અપૂર્ણાંક,মিশ্র ভগ্নাংশ
મિશ્ર વ્યૂહરચના,মিশ্র কৌশল
મોડ,মোড
મોડ્યુલસ,মডুলাস
જટિલ સંખ્યાનું મોડ્યુલસ,একটি জটিল সংখ্যার মডুলাস
ક્ષણ,মুহূর্ত
મોમેન્ટ જનરેટીંગ ફંક્શન,মুহূর্ত উৎপন্ন ফাংশন
બળની ક્ષણ,একটি শক্তির মুহূর্ত
આવર્તન વિતરણની ક્ષણ,ফ্রিকোয়েন্সি বিতরণের মুহূর্ত
જડત્વની ક્ષણ,নিষ্ক্রিয়তা মুহূর্ত
વેગની ક્ષણ,গতির মুহূর্ত
વેગ,গতিবেগ
એકવિધ,একচেটিয়া
મોનોમોર્ફિક,মনোমোরফিক
મોનોમોર્ફિઝમ,মনোমোর্ফিজম
એકવિધ,একঘেয়ে
મોનોટોન વધતો ક્રમ,একঘেয়ে ক্রমবর্ধমান ক্রম
એકવિધ રીતે,একঘেয়ে
એકવિધ રીતે વધતી જતી નેટ,একঘেয়ে নেট বাড়ছে
એકવિધ રીતે વધતો ક્રમ,একঘেয়ে ক্রমবর্ধমান
એકવિધ કાર્ય,একঘেয়ে ফাংশন
મોન્ટે કાર્લો ગણતરી,মন্টে কার্লো হিসাব
મોન્ટે કાર્લો પદ્ધતિ,মন্টে কার্লো পদ্ধতি
મોરા (રમત),মোরা (খেলা)
મૃત્યુના આંકડા,মৃত্যুর পরিসংখ্যান
સૌથી વધુ સંભવિત,সবচেয়ে সম্ভাব্য
ગતિ,গতি
મૂવિંગ એવરેજ,চলন্ত গড়
એમ-સ્પેસ,এম-স্পেস
ઇન્ટિગ્રલ માટે એમ-ટેસ્ટ,অখণ্ডের জন্য এম-পরীক্ষা
બહુનિર્ણય સમસ્યા,বহু সিদ্ধান্ত সমস্যা
બહુપરીમાણીય સામાન્ય વિતરણ,বহুমাত্রিক স্বাভাবিক বিতরণ
બહુપરીમાણીય રેન્ડમ ચલ,বহুমাত্রিক র্যান্ডম পরিবর্তনশীল
મલ્ટિ-ઇન્ડેક્સ પરિવહન સમસ્યા,মাল্টি-ইনডেক্স পরিবহন সমস্যা
બહુપદી,বহুপদ
બહુપદી વિતરણ,বহুপদ বন্টন
બહુવિધ,একাধিক
બહુવિધ પસંદગીની સમસ્યા,একাধিক পছন্দ সমস্যা
બહુવિધ કનેક્ટેડ ડોમેન,একাধিক সংযুক্ত ডোমেইন
બહુવિધ સહસંબંધ,একাধিক পারস্পরিক সম্পর্ক
બહુવિધ આવર્તન કોષ્ટક,একাধিক ফ্রিকোয়েন্সি টেবিল
બહુવિધ અભિન્ન,একাধিক অবিচ্ছেদ্য
બહુવિધ એકીકરણ,একাধিক ইন্টিগ্রেশন
બહુવિધ રીગ્રેસન,একাধিক সংশ্লেষণ
બહુવિધ રીગ્રેસન વિશ્લેષણ,একাধিক রিগ্রেশন বিশ্লেষণ
બહુવિધ રીગ્રેસન ગુણાંક,একাধিক রিগ্রেশন সহগ
બહુવિધ રીગ્રેસન સમીકરણ,একাধিক রিগ্রেশন সমীকরণ
બહુવિધ મૂળ,একাধিক রুট
ગુણાકાર,গুণ
કૉલમ દ્વારા ગુણાકાર (નિર્ધારકનું),কলাম দ্বারা গুণ (নির্ধারক)
પંક્તિઓ દ્વારા ગુણાકાર (નિર્ધારકનો),সারি দ্বারা গুণ (নির্ধারক)
ગુણાકાર પરિબળ,গুণনীয়ক
ગુણાકાર કાર્ય,গুণক ফাংশন
ગુણાકાર જૂથ,গুনগত দল
ગુણાકાર વ્યસ્ત,গুণক বিপরীত
બહુવિધતા,বহুগুণ
મૂળની બહુવિધતા,শিকড়ের বহুগুণ
શૂન્યનો ગુણાકાર,শূন্যের বহুগুণ
ગુણક,গুণক
ગુણાકાર,গুণ
બહુવિધ વિતરણ,মাল্টিভেরিয়েট ডিস্ট্রিবিউশন
બહુવિધ સામાન્ય વિતરણ,মাল্টিভেরিয়েট স্বাভাবিক বন্টন
બહુવિધ વસ્તી,বহুমুখী জনসংখ্যা
પરસ્પર,পারস্পরিক
નાબલા,নাবলা
નેપિરીયન,নেপিয়েরিয়ান
નેપીરીયન લઘુગણક,নেপিয়েরীয় লগারিদম
કુદરતી લઘુગણક,প্রাকৃতিক লগারিদম
કુદરતી સંખ્યા,স্বাভাবিক সংখ্যা
નોટિકલ માઇલ,নটিক্যাল মাইল
n-પરિમાણીય,n-মাত্রিক
n-પરિમાણીય વેક્ટર જગ્યા,n-মাত্রিক ভেক্টর স্থান
જરૂરી અને પર્યાપ્ત સ્થિતિ,প্রয়োজনীয় এবং পর্যাপ্ত শর্ত
જરૂરી સ્થિતિ,প্রয়োজনীয় শর্ত
નકાર,অস্বীকার
નકારાત્મક,নেতিবাচক
નકારાત્મક વળાંક,নেতিবাচক বক্রতা
નકારાત્મક ચોક્કસ સ્વરૂપ,নেতিবাচক নির্দিষ্ট ফর্ম
નકારાત્મક ચોક્કસ મેટ્રિક્સ,ঋণাত্মক নির্দিষ্ট ম্যাট্রিক্স
નકારાત્મક અર્ધ-નિશ્ચિત સ્વરૂપ,নেতিবাচক আধা-নির্দিষ্ট ফর্ম
પડોશી,পাড়া
નેસ્ટેડ સેમ્પલિંગ,নেস্টেড স্যাম্পলিং
ચોખ્ખો પ્રજનન દર,নেট প্রজনন হার
ન્યુટોનિયન મિકેનિક્સ,নিউটনিয়ান মেকানিক্স
ન્યુટનનું વિભાજિત તફાવત સૂત્ર,নিউটনের বিভক্ত পার্থক্য সূত্র
ન્યુટનના ગતિના નિયમો,নিউটনের গতির সূত্র
Neyman ફાળવણી,নেইমান বরাদ্দ
નેમેન પીયર્સન સિદ્ધાંત,নেইম্যান পিয়ারসন তত্ত্ব
નિર્બળ તત્વ,নিলপোটেন্ট উপাদান
નિલપોટન્ટ મેટ્રિક્સ,নিলপোটেন্ট ম্যাট্রিক্স
નોડ,নোড
બિન-અબેલિયન જૂથ,নন-আবেলিয়ান গ্রুপ
બિન-સંપૂર્ણ સંકલન,অ-পরম মিলন
બિન-બીજગણિત,অ-বীজগণিত
બિન-અધોગતિ,অধঃপতিত
બિન-ડિજનરેટ મૂળભૂત શક્ય ઉકેલ,নন-ডিজেনারেট মৌলিক সম্ভাব্য সমাধান
બિન-ગાઢ,অ ঘন
બિન-ગાઢ સમૂહ,অ ঘন সেট
પોઈન્ટની બિન-ગણતરીય અનંતતા,পয়েন্টের অ-গণনাযোগ্য অসীমতা
અસંખ્યક સમૂહ,অ গণনাযোগ্য সেট
અભેદ્ય,অ-পার্থক্য
બિન ખાલી સબસેટ,অ খালি উপসেট
બિન-યુક્લિડિયન ભૂમિતિ,অ-ইউক্লিডীয় জ্যামিতি
બિન-સમાન,অ-সমজাতীয়
બિન છેદાય છે,অ ছেদকারী
બિન-રેખીય બીજગણિત સમીકરણ,অ-রৈখিক বীজগণিত সমীকরণ
બિન-રેખીય વિભેદક સમીકરણ,নন-লিনিয়ার ডিফারেনশিয়াল সমীকরণ
બિન-રેખીય સમીકરણ,অ-রৈখিক সমীকরণ
બિન-રેખીય પ્રોગ્રામિંગ,নন-লিনিয়ার প্রোগ্রামিং
બિન-રેખીય રીગ્રેસન,নন-লিনিয়ার রিগ্রেশন
બિન-રેખીય સંબંધ,অ-রৈখিক সম্পর্ক
બિન-નકારાત્મક પૂર્ણાંક,অ নেতিবাচক পূর্ণসংখ্যা
બિન-નકારાત્મક ચલ,অ-নেতিবাচক পরিবর্তনশীল
બિન-પેરામેટ્રિક પરીક્ષણ,অ-প্যারামেট্রিক পরীক্ষা
બિન-સંભવિત અભિગમ,অ-সম্ভাব্য পদ্ধতি
બિન-એકવચન મેટ્રિક્સ,অ-একবচন ম্যাট্রিক্স
બિન-સપ્રમાણ મેટ્રિક્સ,অ-প্রতিসম ম্যাট্রিক্স
બિન-તુચ્છ,অ তুচ্ছ
અદ્રશ્ય નિર્ણાયક,অ-লুপ্ত নির্ধারক
બિન રદબાતલ,অ শূন্য
બિન રદબાતલ સબસેટ,অ-অকার্যকর উপসেট
બિન-શૂન્ય નિર્ણાયક,অ-শূন্য নির্ধারক
નોર ગેટ,NOR গেট
સામાન્ય,স্বাভাবিক
સામાન્ય પ્રવેગક,স্বাভাবিক ত্বরণ
સામાન્ય કોણ,স্বাভাবিক কোণ
સામાન્ય વળાંક,স্বাভাবিক বক্ররেখা
સામાન્ય ઘનતા કાર્ય,স্বাভাবিক ঘনত্ব ফাংশন
સામાન્ય વિતરણ,স্বাভাবিক বন্টন
સામાન્ય વિતરણ કાર્ય,স্বাভাবিক বন্টন ফাংশন
મેટ્રિક્સ માટે સામાન્ય સ્વરૂપ,ম্যাট্রিক্সের জন্য স্বাভাবিক ফর্ম
સામાન્ય આવર્તન,স্বাভাবিক ফ্রিকোয়েন্সি
સામાન્યકૃત વળાંક,স্বাভাবিক বক্ররেখা
સામાન્ય ફ્લોટિંગ પોઈન્ટ નંબર,স্বাভাবিক ফ্লোটিং পয়েন্ট নম্বর
નોર્મલાઇઝર,নরমালাইজার
સામાન્ય મેટ્રિક્સ,স্বাভাবিক ম্যাট্রিক্স
સામાન્ય સંભાવના વળાંક,স্বাভাবিক সম্ভাবনা বক্ররেখা
સામાન્ય સંભાવના વિતરણ,স্বাভাবিক সম্ভাবনা বন্টন
સામાન્ય પેટાજૂથ (=વિશિષ્ટ પેટાજૂથ),সাধারণ উপগোষ্ঠী (= বিশিষ্ট উপগোষ্ঠী)
સામાન્ય રેખીય જગ્યા,আদর্শ রৈখিক স্থান
વેક્ટરનો ધોરણ,একটি ভেক্টরের আদর্শ
ગેટ નથી,গেট নয়
ક્યાંય ગાઢ સમૂહ નથી,কোথাও ঘন সেট নেই
નલ પૂર્વધારણા,শূন্য অনুমান
નલ મેટ્રિક્સ,নাল ম্যাট্রিক্স
નલ સેટ,ফাঁকা সেট
નલ વેક્ટર,নাল ভেক্টর
સંખ્યા,সংখ্যা
સંખ્યા અક્ષ,সংখ্যা অক্ষ
સંખ્યા પદ્ધતિ,সংখ্যা সিস্টেম
સંખ્યા,সংখ্যা
સંખ્યા,সংখ্যা
અંશ,অংক
સંખ્યાત્મક ગુણાંક,সংখ্যাগত সহগ
સંખ્યાત્મક ગણતરી,সংখ্যাগত গণনা
સંખ્યાત્મક તફાવત,সংখ্যাগত পার্থক্য
સંખ્યાત્મક પદ્ધતિ,সংখ্যাগত পদ্ধতি
n-વેક્ટર,n-ভেক্টর
n-વેક્ટર જગ્યા,n-ভেক্টর স্থান
પદાર્થ,বস্তু
ઉદ્દેશ્ય કાર્ય,উদ্দেশ্য ফাংশন
ત્રાંસુ,তির্যক
ત્રાંસી એસિમ્પ્ટોટ,তির্যক অ্যাসিম্পটোট
ત્રાંસી અક્ષ,তির্যক অক্ষ
ત્રાંસુ વિભાગ,তির্যক বিভাগ
અવલોકન,পর্যবেক্ষণ
અવલોકન કરેલ આવર્તન,পর্যবেক্ষিত ফ্রিকোয়েন্সি
અસ્પષ્ટ કોણ,স্থূলকোণ
અષ્ટકોણ,অষ্টভুজ
ઓક્ટાહેડ્રોન,অষ্টহেড্রন
ઓક્ટલ સિસ્ટમ,অক্টাল সিস্টেম
ઓક્ટન્ટ,অক্ট্যান্ট
એકી,অস্বাভাবিক
વિચિત્ર વળાંક,বিজোড় বক্ররেখা
એકી સંખ્યા,বিজোড় সংখ্যা
વિચિત્ર ક્રમચય,বিজোড় স্থানান্তর
વિચિત્ર બહુપદી,অদ্ভুত বহুপদ
ઓગિવ,ogive
એક થી એક પત્રવ્યવહાર,এক থেকে এক চিঠিপত্র
એક થી એક કાર્ય,এক থেকে এক ফাংশন
એક થી એક નકશો,এক থেকে এক মানচিত্র
એક-માર્ગી વર્ગીકરણ,একমুখী শ্রেণীবিভাগ
નકશા પર,মানচিত্রে
ખુલ્લા,খোলা
ઓપન બોલ,খোলা বল
ખુલ્લું અંતરાલ,খোলা ব্যবধান
ખુલ્લું કિરણ,খোলা রশ্মি
ઓપન સેટ,খোলা সেট
કામગીરી,অপারেশন
ઓપરેશનલ સંશોધન,শল্যচিকিত্সা
કામગીરી સંશોધન,অপারেশন গবেষণা
ઓપરેટર,অপারেটর
વિરોધી કોણ,বিপরীত কোণ
વિપરીત ઘટના,বিপরীত ঘটনা
શ્રેષ્ઠ મૂળભૂત શક્ય ઉકેલ,সর্বোত্তম মৌলিক সম্ভাব্য সমাধান
શ્રેષ્ઠ સ્થિતિ,সর্বোত্তম অবস্থা
શ્રેષ્ઠ લોટ કદ,সর্বোত্তম লট আকার
શ્રેષ્ઠ મૂલ્ય,সর্বোত্তম মান
શ્રેષ્ઠ,সর্বোত্তম
ભ્રમણકક્ષા,কক্ষপথ
ઓર્ડર,আদেশ
ઓર્ડર કરેલ જોડી,অর্ডার করা জোড়া
ઓર્ડર કરેલ સેટ,অর্ডার করা সেট
ઓર્ડર,আদেশ
નિર્ણાયકનો ક્રમ,একটি নির্ধারকের আদেশ
જૂથનો ક્રમ,একটি দলের আদেশ
મેટ્રિક્સનો ક્રમ,একটি ম্যাট্রিক্সের ক্রম
જૂથમાં તત્વનો ક્રમ,একটি গ্রুপে একটি উপাদানের ক্রম
વિભેદક સમીકરણનો ક્રમ,ডিফারেনশিয়াল সমীকরণের ক্রম
કામગીરીનો ક્રમ,অপারেশন অর্ডার
શૂન્યનો ક્રમ,শূন্যের ক্রম
ઓર્ડિનલ નંબર,পূরণবাচক সংখ্যা
સામાન્ય વિભેદક સમીકરણ,সাধারণ ডিফারেনশিয়াল সমীকরণ
ઓર્ડિનેટ,নির্দেশ
અસ્પષ્ટતા,oreintability
ઓરિએન્ટેશન,অভিযোজন
સપાટીની દિશા,পৃষ্ঠের অভিযোজন
મૂળ,মূল
કોઓર્ડિનેટ્સનું મૂળ,স্থানাঙ্কের উত্স
ઓર્થોસેન્ટર,অর্থকেন্দ্র
ઓર્થોગોનલ,অর্থোগোনাল
ઓર્થોગોનલ અક્ષો,অর্থোগোনাল অক্ষ
