Marathi,Kannada
Lagrange चे कार्य,ಲಾಗ್ರೇಂಜ್ನ ಕಾರ್ಯ
Lagrange चे गुणक,ಲಾಗ್ರೇಂಜ್ ಗುಣಕಗಳು
लॅमिना,ಲ್ಯಾಮಿನಾ
Laplace परिवर्तन,ಲ್ಯಾಪ್ಲೇಸ್ ರೂಪಾಂತರ
मोठ्या संख्येने,ದೊಡ್ಡ ಸಂಖ್ಯೆ
सुप्त मूळ(=वैशिष्ट्यपूर्ण मूळ),ಸುಪ್ತ ಮೂಲ (=ವಿಶಿಷ್ಟ ಮೂಲ)
बाजूकडील पृष्ठभाग,ಪಾರ್ಶ್ವ ಮೇಲ್ಮೈ
लॅटिन चौरस,ಲ್ಯಾಟಿನ್ ಚೌಕ
लॅटस गुदाशय,ಲ್ಯಾಟಸ್ ಗುದನಾಳ
कायदा,ಕಾನೂನು
वेग जोडण्याचा कायदा,ವೇಗವನ್ನು ಸೇರಿಸುವ ಕಾನೂನು
जोडणीचा कायदा,ಸಂಕಲನದ ಕಾನೂನು
परतावा कमी करण्याचा कायदा,ಕಡಿಮೆಯಾದ ಆದಾಯದ ಕಾನೂನು
गुरुत्वाकर्षणाचा नियम,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ನಿಯಮ
गटांसाठी होमोमॉर्फिझमचा कायदा,ಗುಂಪುಗಳಿಗೆ ಹೋಮೋಮಾರ್ಫಿಸಂನ ಕಾನೂನು
रिंग्ससाठी होमोमॉर्फिझमचा कायदा,ಉಂಗುರಗಳಿಗೆ ಹೋಮೋಮಾರ್ಫಿಸಂನ ನಿಯಮ
वाढत्या खर्चाचा कायदा,ವೆಚ್ಚವನ್ನು ಹೆಚ್ಚಿಸುವ ಕಾನೂನು
निर्देशांकांचा कायदा,ಸೂಚ್ಯಂಕಗಳ ಕಾನೂನು
जडत्वाचा कायदा,ಜಡತ್ವದ ನಿಯಮ
मोठ्या संख्येचा कायदा,ದೊಡ್ಡ ಸಂಖ್ಯೆಯ ಕಾನೂನು
संभाव्यतेचा नियम,ಸಂಭವನೀಯತೆಯ ಕಾನೂನು
साइन्सचा नियम,ಸೈನ್ಸ್ ಕಾನೂನು
घातांकांचे नियम,ಘಾತಗಳ ಕಾನೂನುಗಳು
गतीचे नियम,ಚಲನೆಯ ನಿಯಮಗಳು
थर,ಪದರ
अग्रगण्य गुणांक,ಪ್ರಮುಖ ಗುಣಾಂಕ
अग्रगण्य कर्ण,ಪ್ರಮುಖ ಕರ್ಣೀಯ
अग्रगण्य सबमॅट्रिक्स,ಪ್ರಮುಖ ಸಬ್ಮ್ಯಾಟ್ರಿಕ್ಸ್
अग्रगण्य पद,ಪ್ರಮುಖ ಪದ
किमान,ಕನಿಷ್ಠ
किमान सामान्य एकाधिक (LCM),ಕನಿಷ್ಠ ಸಾಮಾನ್ಯ ಬಹುಸಂಖ್ಯೆ (LCM)
किमान घटक,ಕನಿಷ್ಠ ಅಂಶ
किमान चौरस,ಕನಿಷ್ಠ ಚೌಕ
किमान वरची सीमा,ಕನಿಷ್ಠ ಮೇಲಿನ ಮಿತಿ
डावा कोसेट,ಎಡ ಕೋಸೆಟ್
डावखुरा,ಎಡಗೈ
डाव्या हाताचा स्क्रू,ಎಡಗೈ ತಿರುಪು
डावीकडे उलट,ಎಡ ವಿಲೋಮ
बाकी गुणाकार,ಎಡ ಗುಣಾಕಾರ
लीबनिट्झ सूत्र,ಲೈಬ್ನಿಟ್ಜ್ ಸೂತ್ರ
लांबी,ಉದ್ದ
लेप्टोकर्टिक,ಲೆಪ್ಟೋಕುರ್ಟಿಕ್
लेप्टोकर्टिक वक्र,ಲೆಪ್ಟೋಕರ್ಟಿಕ್ ಕರ್ವ್
लेप्टोकर्टोसिस,ಲೆಪ್ಟೋಕುರ್ಟೋಸಿಸ್
पातळी वक्र,ಮಟ್ಟದ ಕರ್ವ್
आत्मविश्वासाची पातळी,ಆತ್ಮವಿಶ್ವಾಸದ ಮಟ್ಟ
महत्त्व पातळी,ಪ್ರಾಮುಖ್ಯತೆಯ ಮಟ್ಟ
शब्दकोशानुसार,ನಿಘಂಟುಶಾಸ್ತ್ರೀಯವಾಗಿ
कोशशास्त्रीय क्रम,ನಿಘಂಟು ಕ್ರಮ
संभाव्य कार्य,ಸಂಭವನೀಯತೆಯ ಕಾರ್ಯ
संभाव्य गुणोत्तर चाचणी,ಸಂಭವನೀಯ ಅನುಪಾತ ಪರೀಕ್ಷೆ
मर्यादा,ಮಿತಿ
मर्यादित करणे,ಸೀಮಿತಗೊಳಿಸುವುದು
मर्यादित मूल्य,ಸೀಮಿತಗೊಳಿಸುವ ಮೌಲ್ಯ
मर्यादित वेग,ಸೀಮಿತಗೊಳಿಸುವ ವೇಗ
सरासरी मर्यादा,ಸರಾಸರಿ ಮಿತಿ
एकत्रीकरणाची मर्यादा,ಏಕೀಕರಣದ ಮಿತಿ
क्रम मर्यादा,ಅನುಕ್ರಮದ ಮಿತಿ
मर्यादा बिंदू (= क्लस्टर पॉइंट),ಮಿತಿ ಬಿಂದು (=ಕ್ಲಸ್ಟರ್ ಪಾಯಿಂಟ್)
वेग मर्यादित करा,ಮಿತಿ ವೇಗ
ओळ,ಸಾಲು
रेखीय,ರೇಖೀಯ
रेखीय बीजगणित,ರೇಖೀಯ ಬೀಜಗಣಿತ
रेखीय बीजगणितीय समीकरण,ರೇಖೀಯ ಬೀಜಗಣಿತದ ಸಮೀಕರಣ
रेखीय अंदाजे,ರೇಖೀಯ ಅಂದಾಜು
रेखीय लक्षण,ರೇಖೀಯ ಲಕ್ಷಣ
रेखीय गुणांक,ರೇಖೀಯ ಗುಣಾಂಕ
रेखीय संयोजन,ರೇಖೀಯ ಸಂಯೋಜನೆ
रेखीय मर्यादा,ರೇಖೀಯ ನಿರ್ಬಂಧಗಳು
रेखीय अवलंबित्व,ರೇಖೀಯ ಅವಲಂಬನೆ
रेखीय भिन्न समीकरण,ರೇಖೀಯ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ
रेखीय परिमाण,ರೇಖೀಯ ಆಯಾಮ
रेखीय समीकरण,ರೇಖೀಯ ಸಮೀಕರಣ
रेखीय फॉर्म,ರೇಖೀಯ ರೂಪ
रेखीय अपूर्णांक परिवर्तन,ರೇಖೀಯ ಭಾಗಶಃ ರೂಪಾಂತರ
रेखीय कार्य,ರೇಖೀಯ ಕಾರ್ಯ
रेखीय कार्यात्मक,ರೇಖೀಯ ಕ್ರಿಯಾತ್ಮಕ
रेखीय गट,ರೇಖೀಯ ಗುಂಪು
रेखीय स्वातंत्र्य,ರೇಖೀಯ ಸ್ವಾತಂತ್ರ್ಯ
रेखीय स्वतंत्र संबंध,ರೇಖೀಯ ಸ್ವತಂತ್ರ ಸಂಬಂಧ
रेखीय असमानता,ರೇಖೀಯ ಅಸಮಾನತೆ
रेखीय एकसंध विभेदक समीकरण,ರೇಖೀಯ ಅಸಮಂಜಸ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ
रेखीय अविभाज्य समीकरण,ರೇಖೀಯ ಸಮಗ್ರ ಸಮೀಕರಣ
रेखीय प्रक्षेपण,ರೇಖೀಯ ಪ್ರಕ್ಷೇಪಣ
रेखीय किमान चौरस प्रतिगमन विश्लेषण,ರೇಖೀಯ ಕನಿಷ್ಠ ಚದರ ಹಿಂಜರಿತ ವಿಶ್ಲೇಷಣೆ
रेखीयता,ರೇಖೀಯತೆ
रेखीय अवलंबून,ರೇಖೀಯವಾಗಿ ಅವಲಂಬಿತವಾಗಿದೆ
रेखीय स्वतंत्र,ರೇಖೀಯವಾಗಿ ಸ್ವತಂತ್ರ
रेखीय मॅपिंग,ರೇಖೀಯ ಮ್ಯಾಪಿಂಗ್
रेखीय क्रम,ರೇಖೀಯ ಕ್ರಮ
रेखीय क्रम,ರೇಖೀಯ ಆದೇಶ
रेखीय प्रोग्रामिंग,ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್
रेखीय प्रोग्रामिंग अल्गोरिदम,ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಅಲ್ಗಾರಿದಮ್
रेखीय प्रोग्रामिंग समस्या,ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಸಮಸ್ಯೆ
रेखीय प्रतिगमन,ರೇಖಾತ್ಮಕ ಹಿಂಜರಿತ
रेखीय प्रतिगमन गुणांक,ರೇಖೀಯ ಹಿಂಜರಿತ ಗುಣಾಂಕ
रेखीय संबंध,ರೇಖೀಯ ಸಂಬಂಧ
रेखीय जागा (= वेक्टर स्पेस),ಲೀನಿಯರ್ ಸ್ಪೇಸ್ (=ವೆಕ್ಟರ್ ಸ್ಪೇಸ್)
रेखीय उपस्थान,ರೇಖೀಯ ಉಪಸ್ಥಳ
रेखीय परिवर्तन,ರೇಖೀಯ ರೂಪಾಂತರ
रेखीय कल,ರೇಖೀಯ ಪ್ರವೃತ್ತಿ
रेखीय निःपक्षपाती अंदाज,ರೇಖೀಯ ಪಕ್ಷಪಾತವಿಲ್ಲದ ಅಂದಾಜು
रेखीय वेग,ರೇಖೀಯ ವೇಗ
ओळ अविभाज्य,ಸಾಲಿನ ಅವಿಭಾಜ್ಯ
छेदनबिंदूची ओळ,ಛೇದನದ ಸಾಲು
प्रतिगमन ओळ,ಹಿಂಜರಿತದ ಸಾಲು
स्थानिकीकृत वेक्टर,ಸ್ಥಳೀಯ ವೆಕ್ಟರ್
स्थानिक इष्टतम,ಸ್ಥಳೀಯ ಆಪ್ಟಿಮಮ್
स्थान,ಸ್ಥಳ
लॉग,ಲಾಗ್
लॉगरिदमिक,ಲಾಗರಿಥಮಿಕ್
लॉगरिदमिक अचूकता,ಲಾಗರಿಥಮಿಕ್ ನಿಖರತೆ
लॉगरिदमिक गणना,ಲಾಗರಿಥಮಿಕ್ ಲೆಕ್ಕಾಚಾರ
लॉगरिदमिक वक्र,ಲಾಗರಿಥಮಿಕ್ ಕರ್ವ್
लॉगरिदमिक व्युत्पन्न,ಲಾಗರಿಥಮಿಕ್ ಉತ್ಪನ್ನ
लॉगरिदमिक भिन्नता,ಲಾಗರಿಥಮಿಕ್ ವ್ಯತ್ಯಾಸ
लॉगरिदमिक कार्य,ಲಾಗರಿಥಮಿಕ್ ಕಾರ್ಯ
लॉगरिदमिक मीन (=भौमितीय मध्य),ಲಾಗರಿಥಮಿಕ್ ಸರಾಸರಿ (=ಜ್ಯಾಮಿತೀಯ ಸರಾಸರಿ)
लॉगरिदमिक सामान्य वितरण,ಲಾಗರಿಥಮಿಕ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ
लॉगरिदमिक संबंध,ಲಾಗರಿಥಮಿಕ್ ಸಂಬಂಧ
लॉगरिदमिक स्केल,ಲಾಗರಿಥಮಿಕ್ ಸ್ಕೇಲ್
लॉगरिदमिक मालिका,ಲಾಗರಿಥಮಿಕ್ ಸರಣಿ
लॉगरिदमिक सर्पिल (समभुज सर्पिल),ಲಾಗರಿಥಮಿಕ್ ಸುರುಳಿ (ಸಮಕೋನ ಸುರುಳಿ)
लॉगरिदमिक टेबल (=लॉग टेबल),ಲಾಗರಿಥಮಿಕ್ ಟೇಬಲ್ (=ಲಾಗ್ ಟೇಬಲ್)
लॉगरिदम (लॉग),ಲಾಗರಿಥಮ್ (ಲಾಗ್)
तर्कशास्त्र,ತರ್ಕ
तार्किकदृष्ट्या समतुल्य,ತಾರ್ಕಿಕವಾಗಿ ಸಮಾನ
लॉजिस्टिक वक्र,ಲಾಜಿಸ್ಟಿಕ್ ಕರ್ವ್
सामान्य वितरण,ಲಾಗ್ನಾರ್ಮಲ್ ವಿತರಣೆ
रेखांश,ರೇಖಾಂಶ
पळवाट,ಲೂಪ್
लॉटरी,ಲಾಟರಿ
खालचा बार,ಕೆಳಗಿನ ಬಾರ್
कमी बंधन,"ಕೆಳಗಿನ ಸರಹದ್ದು, ಎಲ್ಲೆ"
लोअर रिमन इंटिग्रल,ಕೆಳಗಿನ ರೀಮನ್ ಅವಿಭಾಜ್ಯ
कमी बेरीज,ಕಡಿಮೆ ಮೊತ್ತ
खालचा त्रिकोणी मॅट्रिक्स,ಕೆಳಗಿನ ತ್ರಿಕೋನ ಮ್ಯಾಟ್ರಿಕ್ಸ್
मॅक्लॉरिनचा विस्तार,ಮ್ಯಾಕ್ಲೌರಿನ್ ವಿಸ್ತರಣೆ
जादूची संख्या,ಮ್ಯಾಜಿಕ್ ಸಂಖ್ಯೆ
जादूचा चौरस,ಮಾಯಾ ಚೌಕ
परिमाण मर्यादा (=मर्यादित विशालता),ಪರಿಮಾಣದ ಮಿತಿ (=ಸೀಮಿತ ಪರಿಮಾಣ)
मेल केलेली प्रश्नावली,ಮೇಲ್ ಮಾಡಿದ ಪ್ರಶ್ನಾವಳಿ
मेल सर्वेक्षण,ಮೇಲ್ ಸಮೀಕ್ಷೆ
मेजरंट (वरची सीमा),ಪ್ರಮುಖ (ಮೇಲಿನ ಬೌಂಡ್)
प्रमुख चाप,ಪ್ರಮುಖ ಚಾಪ
मोठा संच,ಪ್ರಮುಖವಾದ ಸೆಟ್
अनेक मौल्यवान कार्य,ಅನೇಕ ಮೌಲ್ಯಯುತ ಕಾರ್ಯ
नकाशा,ನಕ್ಷೆ
सेट मध्ये नकाशा,ಸೆಟ್‌ನಲ್ಲಿ ನಕ್ಷೆ
सेटचे मॅपिंग,ಒಂದು ಸೆಟ್ ಮ್ಯಾಪಿಂಗ್
किरकोळ संभाव्यता,ಕನಿಷ್ಠ ಸಂಭವನೀಯತೆ
गणितीय विश्लेषण,ಗಣಿತದ ವಿಶ್ಲೇಷಣೆ
गणितीय युक्तिवाद,ಗಣಿತದ ವಾದ
गणितीय केंद्र,ಗಣಿತ ಕೇಂದ್ರ
गणितीय गुंतागुंत,ಗಣಿತದ ಸಂಕೀರ್ಣತೆ
गणितीय अर्थशास्त्र,ಗಣಿತದ ಅರ್ಥಶಾಸ್ತ್ರ
गणितीय अपेक्षा,ಗಣಿತದ ನಿರೀಕ್ಷೆ
गणितीय फॉर्म,ಗಣಿತದ ರೂಪ
गणितीय सूत्रीकरण,ಗಣಿತದ ಸೂತ್ರೀಕರಣ
गणितीय ओळख,ಗಣಿತದ ಗುರುತು
गणितीय तर्क,ಗಣಿತದ ತರ್ಕ
गणितीय मॉडेल,ಗಣಿತದ ಮಾದರಿ
गणितीय कल्पना,ಗಣಿತದ ಕಲ್ಪನೆ
मॅट्रिक्स डिगोनालायझेशन,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಡಿಗೋನಲೈಸೇಶನ್
मॅट्रिक्स व्यस्त,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಲೋಮ
मॅट्रिक्स उलटा,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಲೋಮ
मॅट्रिक्स पुनरावृत्ती पद्धत,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪುನರಾವರ್ತನೆಯ ವಿಧಾನ
मॅट्रिक्स पद्धत,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಧಾನ
मॅट्रिक्स गुणाकार,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಗುಣಾಕಾರ
स्थिरांकांचे मॅट्रिक्स,ಸ್ಥಿರಾಂಕಗಳ ಮ್ಯಾಟ್ರಿಕ್ಸ್
परिणामकारकतेचे मॅट्रिक्स,ಪರಿಣಾಮಕಾರಿತ್ವದ ಮ್ಯಾಟ್ರಿಕ್ಸ್
मॅट्रिक्स ऑपरेटर,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಆಪರೇಟರ್
मॅट्रिक्स बहुपदी,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಬಹುಪದೋಕ್ತಿ
मॅट्रिक्स प्रिंटिंग,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಮುದ್ರಣ
मॅट्रिक्स उत्पादन,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಉತ್ಪನ್ನ
कमाल केले,ಗರಿಷ್ಠಗೊಳಿಸಲಾಗಿದೆ
जास्तीत जास्त,ಗರಿಷ್ಠ
कमाल निरपेक्ष मूल्य,ಗರಿಷ್ಠ ಸಂಪೂರ್ಣ ಮೌಲ್ಯ
कमाल एफ-गुणोत्तर,ಗರಿಷ್ಠ ಎಫ್-ಅನುಪಾತ
जास्तीत जास्त शक्यता,ಗರಿಷ್ಠ ಸಂಭವನೀಯತೆ
कमाल,ಗರಿಷ್ಠ
कमाल निकष,ಗರಿಷ್ಠ ಮಾನದಂಡ
फंक्शनची कमाल,ಒಂದು ಕಾರ್ಯದ ಗರಿಷ್ಠ
मॅक्सवेल-बोल्टझमन आकडेवारी,ಮ್ಯಾಕ್ಸ್‌ವೆಲ್-ಬೋಲ್ಟ್ಜ್‌ಮನ್ ಅಂಕಿಅಂಶಗಳು
अर्थ विचलन,ವಿಚಲನ ಎಂದರ್ಥ
चौरस विचलनाचा अर्थ,ಚದರ ವಿಚಲನ ಎಂದರ್ಥ
चौरस त्रुटी,ಅಂದರೆ ಚದರ ದೋಷ
सरासरी मूल्य,ಸರಾಸರಿ ಮೌಲ್ಯ
सरासरी मूल्य प्रमेय,ಸರಾಸರಿ ಮೌಲ್ಯ ಪ್ರಮೇಯ
कर्टोसिसचे मोजमाप,ಕುರ್ಟೋಸಿಸ್ನ ಅಳತೆ
मध्यक,ಮಧ್ಯಮ
मध्यकेंद्र,ಮಧ್ಯಮ ಕೇಂದ್ರ
मेसोकर्टिक वक्र,ಮೆಸೊಕರ್ಟಿಕ್ ಕರ್ವ್
mesokurtosis,ಮೆಸೊಕರ್ಟೋಸಿಸ್
संदेश,ಸಂದೇಶ
पद्धत,ವಿಧಾನ
निर्मूलनाची पद्धत,ನಿರ್ಮೂಲನ ವಿಧಾನ
उलटण्याची पद्धत,ವಿಲೋಮ ವಿಧಾನ
पुनरावृत्तीची पद्धत,ಪುನರಾವರ್ತನೆಯ ವಿಧಾನ
किमान चौरसांची पद्धत,ಕನಿಷ್ಠ ಚೌಕಗಳ ವಿಧಾನ
क्षणांची पद्धत,ಕ್ಷಣಗಳ ವಿಧಾನ
समान त्रिकोणांची पद्धत,ಒಂದೇ ರೀತಿಯ ತ್ರಿಕೋನಗಳ ವಿಧಾನ
सर्वात उंच उतरण्याची पद्धत,ಕಡಿದಾದ ಮೂಲದ ವಿಧಾನ
बेरीज करण्याची पद्धत,ಸಂಕಲನ ವಿಧಾನ
अनिर्धारित गुणांकाची पद्धत,ನಿರ್ಧರಿಸದ ಗುಣಾಂಕದ ವಿಧಾನ
मेट्रिक जागा,ಮೆಟ್ರಿಕ್ ಜಾಗ
मेट्रिक प्रणाली,ಮೆಟ್ರಿಕ್ ಪದ್ಧತಿ
मेट्रिक युनिट,ಮೆಟ್ರಿಕ್ ಘಟಕ
सूक्ष्म सिद्धांत,ಸೂಕ್ಷ್ಮ ಸಿದ್ಧಾಂತ
मधला,ಮಧ್ಯಮ
मध्यम मुदत,ಮಧ್ಯಮ ಅವಧಿ
मध्यबिंदू,ಮಧ್ಯ ಬಿಂದು
मध्यबिंदू सूत्र,ಮಧ್ಯ ಬಿಂದು ಸೂತ್ರ
किमान बहुपदी,ಕನಿಷ್ಠ ಬಹುಪದೋಕ್ತಿ
किमान तत्त्व,ಕನಿಷ್ಠ ತತ್ವ
किमान,ಕನಿಷ್ಠ
किमान बिंदू (वक्र),ಕನಿಷ್ಠ ಬಿಂದು (ವಕ್ರರೇಖೆಯ)
किमान बहुपदी,ಕನಿಷ್ಠ ಬಹುಪದೋಕ್ತಿ
फंक्शनचे मि,ಒಂದು ಕಾರ್ಯದ ನಿಮಿಷ
किरकोळ चाप,ಚಿಕ್ಕ ಚಾಪ
किरकोळ अक्ष,ಸಣ್ಣ ಅಕ್ಷ
अल्प उपसंच,ಅಲ್ಪಸಂಖ್ಯಾತ ಉಪವಿಭಾಗ
वजा,ಮೈನಸ್
वजा चिन्ह,ಮೈನಸ್ ಚಿಹ್ನೆ
मिश्रित अंश,ಮಿಶ್ರ ಭಾಗ
मिश्र धोरण,ಮಿಶ್ರ ತಂತ್ರ
मोड,ಮೋಡ್
मापांक,ಮಾಡ್ಯುಲಸ್
जटिल संख्येचे मॉड्यूलस,ಸಂಕೀರ್ಣ ಸಂಖ್ಯೆಯ ಮಾಡ್ಯುಲಸ್
क्षण,ಕ್ಷಣ
क्षण निर्माण कार्य,ಕ್ಷಣವನ್ನು ಉತ್ಪಾದಿಸುವ ಕಾರ್ಯ
शक्तीचा क्षण,ಒಂದು ಶಕ್ತಿಯ ಕ್ಷಣ
वारंवारता वितरणाचा क्षण,ಆವರ್ತನ ವಿತರಣೆಯ ಕ್ಷಣ
जडत्वाचा क्षण,ಜಡತ್ವದ ಕ್ಷಣ
गतीचा क्षण,ಆವೇಗದ ಕ್ಷಣ
चालना,ಆವೇಗ
मोनोमिअल,ಏಕಪದೀಯ
मोनोमॉर्फिक,ಏಕರೂಪ
मोनोमॉर्फिझम,ಏಕರೂಪತೆ
मोनोटोन,ಏಕತಾನತೆ
मोनोटोन वाढणारा क्रम,ಏಕತಾನವನ್ನು ಹೆಚ್ಚಿಸುವ ಅನುಕ್ರಮ
नीरसपणे,ಏಕತಾನತೆಯಿಂದ
नीरसपणे वाढणारे जाळे,ಏಕತಾನತೆಯಿಂದ ಹೆಚ್ಚುತ್ತಿರುವ ನಿವ್ವಳ
नीरसपणे वाढणारा क्रम,ಏಕತಾನತೆಯಿಂದ ಹೆಚ್ಚುತ್ತಿರುವ ಅನುಕ್ರಮ
मोनोटोनिक फंक्शन,ಏಕತಾನತೆಯ ಕಾರ್ಯ
मॉन्टे कार्लो गणना,ಮಾಂಟೆ ಕಾರ್ಲೊ ಲೆಕ್ಕಾಚಾರ
मॉन्टे कार्लो पद्धत,ಮಾಂಟೆ ಕಾರ್ಲೊ ವಿಧಾನ
मोरा (खेळ),ಮೊರ್ರಾ (ಆಟ)
मृत्यूची आकडेवारी,ಮರಣ ಅಂಕಿಅಂಶಗಳು
सर्वात संभाव्य,ಅತ್ಯಂತ ಸಂಭವನೀಯ
गती,ಚಲನೆ
बदलती सरासरी,ಚಲಿಸುವ ಸರಾಸರಿ
एम-स्पेस,ಎಂ-ಸ್ಪೇಸ್
इंटिग्रलसाठी एम-चाचणी,ಸಮಗ್ರತೆಗಾಗಿ ಎಂ-ಪರೀಕ್ಷೆ
बहुनिर्णय समस्या,ಬಹು ನಿರ್ಧಾರದ ಸಮಸ್ಯೆ
बहुआयामी सामान्य वितरण,ಬಹುಆಯಾಮದ ಸಾಮಾನ್ಯ ವಿತರಣೆ
बहुआयामी यादृच्छिक चल,ಬಹುಆಯಾಮದ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್
मल्टी-इंडेक्स वाहतूक समस्या,ಬಹು ಸೂಚ್ಯಂಕ ಸಾರಿಗೆ ಸಮಸ್ಯೆ
बहुपदी,ಬಹುಪದೀಯ
बहुपदीय वितरण,ಬಹುಪದೀಯ ವಿತರಣೆ
एकाधिक,ಬಹು
एकाधिक निवड समस्या,ಬಹು ಆಯ್ಕೆಯ ಸಮಸ್ಯೆ
एकाधिक कनेक्ट केलेले डोमेन,ಬಹು ಸಂಪರ್ಕಿತ ಡೊಮೇನ್
एकाधिक सहसंबंध,ಬಹು ಪರಸ್ಪರ ಸಂಬಂಧ
एकाधिक वारंवारता सारणी,ಬಹು ಆವರ್ತನ ಕೋಷ್ಟಕ
एकाधिक अविभाज्य,ಬಹು ಅವಿಭಾಜ್ಯ
एकाधिक एकत्रीकरण,ಬಹು ಏಕೀಕರಣ
एकाधिक प्रतिगमन,ಬಹು ಹಿಂಜರಿತ
एकाधिक प्रतिगमन विश्लेषण,ಬಹು ಹಿಂಜರಿತ ವಿಶ್ಲೇಷಣೆ
एकाधिक प्रतिगमन गुणांक,ಬಹು ಹಿಂಜರಿತ ಗುಣಾಂಕ
एकाधिक प्रतिगमन समीकरण,ಬಹು ಹಿಂಜರಿತ ಸಮೀಕರಣ
एकाधिक रूट,ಬಹು ಮೂಲ
गुणाकार,ಗುಣಾಕಾರ
स्तंभांद्वारे गुणाकार (निर्धारकाचा),ಕಾಲಮ್‌ಗಳಿಂದ ಗುಣಾಕಾರ (ನಿರ್ಣಾಯಕ)
पंक्तींनी गुणाकार (निर्धारकाचा),ಸಾಲುಗಳಿಂದ ಗುಣಾಕಾರ (ನಿರ್ಣಾಯಕ)
गुणाकार घटक,ಗುಣಾಕಾರ ಅಂಶ
गुणाकार कार्य,ಗುಣಾಕಾರ ಕ್ರಿಯೆ
गुणाकार गट,ಗುಣಾಕಾರ ಗುಂಪು
गुणाकार व्यस्त,ಗುಣಾಕಾರ ವಿಲೋಮ
बहुविधता,ಬಹುತ್ವ
मुळांची बाहुल्यता,ಬೇರುಗಳ ಬಹುಸಂಖ್ಯೆ
शून्याचे गुणाकार,ಸೊನ್ನೆಯ ಗುಣಾಕಾರ
गुणक,ಗುಣಕ
गुणाकार,ಗುಣಿಸಿ
बहुविविध वितरण,ಬಹುವಿಧದ ವಿತರಣೆ
बहुविविध सामान्य वितरण,ಮಲ್ಟಿವೇರಿಯೇಟ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ
बहुविध लोकसंख्या,ಬಹುವಿಧದ ಜನಸಂಖ್ಯೆ
परस्पर,ಪರಸ್ಪರ
nabla,ನಬ್ಲಾ
नेपीरियन,ನೇಪಿರಿಯನ್
नेपीरियन लॉगरिथम,ನೇಪಿರಿಯನ್ ಲಾಗರಿಥಮ್
नैसर्गिक लॉगरिथम,ನೈಸರ್ಗಿಕ ಲಾಗರಿಥಮ್
नैसर्गिक संख्या,ನೈಸರ್ಗಿಕ ಸಂಖ್ಯೆ
नॉटिकल मैल,ನಾಟಿಕಲ್ ಮೈಲಿ
n-आयामी,n-ಆಯಾಮದ
n-आयामी सदिश जागा,n-ಆಯಾಮದ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್
आवश्यक आणि पुरेशी स्थिती,ಅಗತ್ಯ ಮತ್ತು ಸಾಕಷ್ಟು ಸ್ಥಿತಿ
आवश्यक स्थिती,ಅಗತ್ಯ ಸ್ಥಿತಿ
नकार,ನಿರಾಕರಣೆ
नकारात्मक,ಋಣಾತ್ಮಕ
नकारात्मक वक्रता,ಋಣಾತ್ಮಕ ವಕ್ರತೆ
नकारात्मक निश्चित फॉर्म,ಋಣಾತ್ಮಕ ನಿರ್ದಿಷ್ಟ ರೂಪ
ऋण निश्चित मॅट्रिक्स,ಋಣಾತ್ಮಕ ನಿರ್ದಿಷ್ಟ ಮ್ಯಾಟ್ರಿಕ್ಸ್
नकारात्मक अर्ध-निश्चित स्वरूप,ಋಣಾತ್ಮಕ ಅರೆ-ನಿರ್ದಿಷ್ಟ ರೂಪ
शेजार,ನೆರೆಹೊರೆ
नेस्टेड सॅम्पलिंग,ನೆಸ್ಟೆಡ್ ಮಾದರಿ
निव्वळ पुनरुत्पादन दर,ನಿವ್ವಳ ಸಂತಾನೋತ್ಪತ್ತಿ ದರ
न्यूटोनियन यांत्रिकी,ನ್ಯೂಟೋನಿಯನ್ ಮೆಕ್ಯಾನಿಕ್ಸ್
न्यूटनचे विभाजित फरक सूत्र,ನ್ಯೂಟನ್ರ ವಿಭಜಿತ ವ್ಯತ್ಯಾಸ ಸೂತ್ರ
न्यूटनचे गतीचे नियम,ನ್ಯೂಟನ್ರ ಚಲನೆಯ ನಿಯಮಗಳು
Neyman वाटप,ನೇಮನ್ ಹಂಚಿಕೆ
नेमन पिअरसन सिद्धांत,ನೇಮನ್ ಪಿಯರ್ಸನ್ ಸಿದ್ಧಾಂತ
शक्‍तिशाली घटक,ನಿಲ್ಪೋಟೆಂಟ್ ಅಂಶ
