Marathi,Punjabi
गुंतवणूक वैशिष्ट्ये,ਨਿਵੇਸ਼ ਵਿਸ਼ੇਸ਼ਤਾਵਾਂ
गुंतवणूक धोरण,ਨਿਵੇਸ਼ ਰਣਨੀਤੀ
गुंतवणूक ऑफसेट विभाग,ਨਿਵੇਸ਼ ਆਫਸੈੱਟ ਸੈਕਸ਼ਨ
इनपुट ऑफसेट व्होल्टेज,ਇਨਪੁਟ ਆਫਸੈੱਟ ਵੋਲਟੇਜ
इनपुट पल्स सर्किट,ਇੰਪੁੱਟ ਪਲਸ ਸਰਕਟ
गुंतवणूक रजिस्टर,ਨਿਵੇਸ਼ ਰਜਿਸਟਰ
गुंतवणूक समाप्त,ਨਿਵੇਸ਼ ਦਾ ਅੰਤ
गुंतवणूक समतुल्य,ਨਿਵੇਸ਼ ਦੇ ਬਰਾਬਰ
इनपुट व्होल्टेज,ਇੰਪੁੱਟ ਵੋਲਟੇਜ
इनपुट-आउटपुट मॉडेल,ਇਨਪੁਟ-ਆਉਟਪੁੱਟ ਮਾਡਲ
INR बफर,INR ਬਫਰ
प्रवाह प्रवाह,ਪ੍ਰਵਾਹ ਮੌਜੂਦਾ
अंतर्भूत नुकसान,ਸੰਮਿਲਨ ਦਾ ਨੁਕਸਾਨ
त्वरित नमुना,ਤੁਰੰਤ ਨਮੂਨਾ
तात्काळ व्होल्टेज,ਤੁਰੰਤ ਵੋਲਟੇਜ
naz स्टँड ऑफ रेशो,ਨਾਜ਼ ਸਟੈਂਡ ਆਫ ਅਨੁਪਾਤ
सूचना,ਹਿਦਾਇਤ
सूचना,ਹਿਦਾਇਤ
सूचना चक्र,ਹਦਾਇਤ ਚੱਕਰ
सूचना चक्र,ਹਦਾਇਤ ਚੱਕਰ
सूचना डीकोडर,ਹਦਾਇਤ ਡੀਕੋਡਰ
"सूचना स्वरूप, स्वरूप","ਹਦਾਇਤ ਫਾਰਮੈਟ, ਫਾਰਮੈਟ"
सूचना नोंदवही,ਹਦਾਇਤ ਰਜਿਸਟਰ
सूचना संच,ਹਦਾਇਤ ਸੈੱਟ
सूचना क्रियापद,ਹਦਾਇਤ ਕਿਰਿਆ
मशीन,ਮਸ਼ੀਨ
यांत्रिकीकरण,ਮਸ਼ੀਨੀਕਰਨ
यांत्रिकीकरण अॅम्प्लिफायर,ਮਸ਼ੀਨੀਕਰਨ ਐਂਪਲੀਫਾਇਰ
यांत्रिकीकरण ट्रान्सफॉर्मर,ਮਸ਼ੀਨੀਕਰਨ ਟ੍ਰਾਂਸਫਾਰਮਰ
इन्सुलेटेड गेट,ਇੰਸੂਲੇਟਡ ਗੇਟ
प्रतिरोधक गेट प्राक्तन,ਰੋਧਕ ਗੇਟ ਕਿਸਮਤ
इन्सुलेटर,ਇੰਸੂਲੇਟਰ
अँटीस्पिरंट,antiperspirant
INT सिग्नल,INT ਸਿਗਨਲ
INTA सिग्नल,INTA ਸਿਗਨਲ
INTE सिग्नल,INTE ਸਿਗਨਲ
इंटिग्रेटेड सर्किट (IC),ਏਕੀਕ੍ਰਿਤ ਸਰਕਟ (IC)
इंटिग्रेटेड सर्किट (IC),ਏਕੀਕ੍ਰਿਤ ਸਰਕਟ (IC)
इंटिग्रेटेड इंजेक्शन लॉजिक,ਏਕੀਕ੍ਰਿਤ ਇੰਜੈਕਸ਼ਨ ਤਰਕ
इंटिग्रेटर,ਏਕੀਕਰਣ
तीव्र करणारा,ਤੀਬਰ
विभेदक ट्रान्सड्यूसर,ਡਿਫਰੈਂਸ਼ੀਅਲ ਟ੍ਰਾਂਸਡਿਊਸਰ
इंटरइलेक्ट्रोड कॅपेसिटन्स,ਇੰਟਰਇਲੈਕਟ੍ਰੋਡ ਸਮਰੱਥਾ
इंटरफेस,ਇੰਟਰਫੇਸ
इंटरफेस चार्ज,ਇੰਟਰਫੇਸ ਚਾਰਜ
इंटरफेस कपलिंग,ਇੰਟਰਫੇਸ ਜੋੜੀ
इंटरफेस सर्किट,ਇੰਟਰਫੇਸ ਸਰਕਟ
हस्तक्षेप क्षीणन,ਦਖਲਅੰਦਾਜ਼ੀ
हस्तक्षेप फिल्टर,ਦਖਲ ਫਿਲਟਰ
सिनॅप्स स्कॅनिंग,ਸਿਨੇਪਸ ਸਕੈਨਿੰਗ
सायनॅप्स,synapse
आंतरबंधन हँड शेक,ਅੰਤਰਬੰਧਨ ਹੈਂਡ ਸ਼ੇਕ
इंटरमीडिएट वारंवारता (IF),ਵਿਚਕਾਰਲੀ ਬਾਰੰਬਾਰਤਾ (IF)
मध्यम वारंवारता,ਮੱਧ ਬਾਰੰਬਾਰਤਾ
मधूनमधून अपयश,ਰੁਕ-ਰੁਕ ਕੇ ਅਸਫਲਤਾ
इंटरमॉड्युलेशन,ਇੰਟਰਮੋਡਿਊਲੇਸ਼ਨ
इंटरमॉड्युलेशन डिस्टॉर्शन (IMD),ਇੰਟਰਮੋਡੂਲੇਸ਼ਨ ਡਿਸਟੌਰਸ਼ਨ (IMD)
अंतर्गत वारंवारता भरपाई,ਅੰਦਰੂਨੀ ਬਾਰੰਬਾਰਤਾ ਮੁਆਵਜ਼ਾ
दुभाषी,ਦੁਭਾਸ਼ੀਏ
व्यत्यय,ਵਿਘਨ
व्यत्यय,ਵਿਘਨ
खंडित सतत लहर (ICW),ਨਿਰੰਤਰ ਨਿਰੰਤਰ ਲਹਿਰ (ICW)
इंटर सिम्बॉल इंटरफेरन्स (ISI),ਅੰਤਰ ਪ੍ਰਤੀਕ ਦਖਲਅੰਦਾਜ਼ੀ (ISI)
व्यत्यय नोंद,ਰੁਕਾਵਟ ਰਜਿਸਟਰ
व्यत्यय सिग्नल,ਰੁਕਾਵਟ ਸਿਗਨਲ
भौतिक पैसा,ਪਦਾਰਥਕ ਪੈਸਾ
इनव्हर्स फोरियर ट्रान्सफॉर्म (IFT),ਇਨਵਰਸ ਫੌਰੀਅਰ ਟ੍ਰਾਂਸਫਾਰਮ (IFT)
व्यस्त थर,ਉਲਟ ਪਰਤ
उलट वीज पुरवठा,ਉਲਟਾ ਬਿਜਲੀ ਸਪਲਾਈ
व्यस्त,ਉਲਟ
व्यस्त,ਉਲਟ
व्यस्त जोडणारा,ਉਲਟ ਜੋੜਨ ਵਾਲਾ
व्यस्त अॅम्प्लिफायर,ਉਲਟ ਐਂਪਲੀਫਾਇਰ
व्यस्त अॅम्प्लिफायर,ਉਲਟ ਐਂਪਲੀਫਾਇਰ
व्यस्त गुंतवणूक,ਉਲਟ ਨਿਵੇਸ਼
Io/M सिग्नल,Io/M ਸਿਗਨਲ
Io/R सिग्नल,Io/R ਸਿਗਨਲ
पाणी ladsr,ਪਾਣੀ ladsr
आयन,ਆਇਨ
आयन लागवड,ਆਇਨ ਲਾਉਣਾ
आयन लागवड,ਆਇਨ ਲਾਉਣਾ
आयन अनुनाद शोषण,ਆਇਨ ਗੂੰਜ ਸਮਾਈ
आयनीकरण,ionization
आयनीकरण,ionization
आयनीकरण वर्तमान,ionization ਮੌਜੂਦਾ
आयनोस्फीअर ट्रान्समिशन,ionosphere ਸੰਚਾਰ
आयनोस्फीअर ट्रान्समिशन,ionosphere ਸੰਚਾਰ
लोह कोर,ਲੋਹੇ ਦਾ ਕੋਰ
लोखंडी वेन मीटर,ਆਇਰਨ ਵੈਨ ਮੀਟਰ
ISA बस,ISA ਬੱਸ
विलग करणारे एम्पलीफायर,ਅਲੱਗ ਕਰਨ ਵਾਲਾ ਐਂਪਲੀਫਾਇਰ
विभाजक,ਵੱਖ ਕਰਨ ਵਾਲਾ
समस्थानिक विकिरण,ਆਈਸੋਟੋਪਿਕ ਰੇਡੀਏਸ਼ਨ
जे/एस गुणोत्तर,J/S ਅਨੁਪਾਤ
जॅक,ਜੈਕ
जॅक प्लग,ਜੈਕ ਪਲੱਗ
j-डिस्प्ले,ਜੇ-ਡਿਸਪਲੇ
कराराचे भाग्य,ਸੰਧੀ ਕਿਸਮਤ
गोंधळ,ਘਬਰਾਹਟ
जेके फ्लिप-फ्लॉप,ਜੇਕੇ ਫਲਿੱਪ-ਫਲਾਪਸ
जॉन्सन कोड,ਜੌਨਸਨ ਕੋਡ
जॉन्सन स्कोअरर,ਜੌਹਨਸਨ ਸਕੋਰਰ
जॉन्सन रेव्ह,ਜੌਹਨਸਨ ਰੇਵ
झोन कातरणे सर्किट,ਜ਼ੋਨ ਸ਼ੀਅਰਿੰਗ ਸਰਕਟ
j-ऑपरेटर,j-ਆਪਰੇਟਰ
जोसेफसन करार,ਜੋਸੇਫਸਨ ਸੰਧੀ
जॉयस्टिक,ਜਾਇਸਟਿਕ
डोळे मिचकावणे,ਝਪਕਣਾ
करार,ਸੰਧੀ
करार धारण,ਸੰਧੀ ਰੱਖਣ
जंक्शन डायोड,ਜੰਕਸ਼ਨ ਡਾਇਓਡ
करार वेगळे करणे,ਸੰਧੀ ਵੱਖ
संयुक्त उष्णता,ਸੰਯੁਕਤ ਗਰਮੀ
जंक्शन ट्रान्झिस्टर,ਜੰਕਸ਼ਨ ਟਰਾਂਜ਼ਿਸਟਰ
carnow नकाशा,carnow ਨਕਸ਼ਾ
कॉर्नरो रेखाचित्र,ਕੋਰਨਰੋ ਡਰਾਇੰਗ
केल गुणांक,ਕੇਲ ਗੁਣਾਂਕ
केल्विन दुहेरी पूल,ਕੈਲਵਿਨ ਡਬਲ ਬ੍ਰਿਜ
केल्विन वॉर्स व्होल्टेज विभाजक,ਕੈਲਵਿਨ ਵਾਰਜ਼ ਵੋਲਟੇਜ ਡਿਵਾਈਡਰ
केर सेल,ਕੇਰ ਸੈੱਲ
की बोर्ड,ਕੁੰਜੀ ਬੋਰਡ
की बोर्ड,ਕੁੰਜੀ ਬੋਰਡ
की स्टोरेज रजिस्टर,ਕੁੰਜੀ ਸਟੋਰੇਜ਼ ਰਜਿਸਟਰ
कीबोर्ड,ਕੀਬੋਰਡ
कीबोर्ड,ਕੀਬੋਰਡ
keyed AGC,ਮੁੱਖ AGC
काउंटर इजा,ਵਿਰੋਧੀ ਸੱਟ
किलो हर्ट्झ,ਕਿਲੋ ਹਰਟਜ਼
किर्चॉफचा विभाग कायदा,ਕਿਰਚੌਫ ਦਾ ਸੈਕਸ਼ਨ ਦਾ ਕਾਨੂੰਨ
kirchhoff व्होल्टेज कायदा,kirchhoff ਵੋਲਟੇਜ ਕਾਨੂੰਨ
व्होल्टेज जाणून घ्या,ਵੋਲਟੇਜ ਨੂੰ ਜਾਣੋ
KVK Rater,ਕੇਵੀਕੇ ਰੇਟਰ
प्रयोगशाळा वीज पुरवठा,ਪ੍ਰਯੋਗਸ਼ਾਲਾ ਬਿਜਲੀ ਸਪਲਾਈ
प्रयोगशाळा मानके,ਪ੍ਰਯੋਗਸ਼ਾਲਾ ਦੇ ਮਿਆਰ
लॅव्हिरिंथ घाला,lavyrinth ਸੰਮਿਲਨ
प्रलक्ष प्रक्रिया,ਪ੍ਰਲਕਸ਼ ਪ੍ਰਕਿਰਿਆ
उन्नत D/A कनवर्टर,ਐਲੀਵੇਟਿਡ ਡੀ/ਏ ਕਨਵਰਟਰ
पश्चात्ताप,ਤੋਬਾ
परत भरपाई पुनर्गुंतवणूक वर्धक,ਵਾਪਸ ਮੁਆਵਜ਼ਾ ਪੁਨਰਨਿਵੇਸ਼ ਐਂਪਲੀਫਾਇਰ
लॅम्बर्टचा कोसाइन नियम,ਲੈਂਬਰਟ ਦਾ ਕੋਸਾਈਨ ਨਿਯਮ
दिवा रिचार्ज,ਲੈਂਪ ਰੀਚਾਰਜ
स्थानिक नेटवर्क व्यवस्थापक,ਸਥਾਨਕ ਨੈੱਟਵਰਕ ਮੈਨੇਜਰ
कव्हर क्षेत्र,ਕਵਰ ਖੇਤਰ
लँडस्केप मोड,ਲੈਂਡਸਕੇਪ ਮੋਡ
लँडस्केप मॉनिटर,ਲੈਂਡਸਕੇਪ ਮਾਨੀਟਰ
भाषा एकत्र करणे,ਭਾਸ਼ਾ ਨੂੰ ਇਕੱਠਾ ਕਰਨਾ
भाषा प्रोसेसर,ਭਾਸ਼ਾ ਪ੍ਰੋਸੈਸਰ
भाषा अनुनाद प्रोग्रामिंग,ਭਾਸ਼ਾ ਗੂੰਜ ਪ੍ਰੋਗਰਾਮਿੰਗ
सामान्य,ਆਮ
Laplace समीकरण,ਲੈਪਲੇਸ ਸਮੀਕਰਨ
Laplace परिवर्तन,ਲੈਪਲੇਸ ਟ੍ਰਾਂਸਫਾਰਮ
LAPM,LAPM
मांडीवर ठेवुन काम करता येण्या सारखा संगणक,ਲੈਪਟਾਪ ਕੰਪਿਊਟਰ
LARAM,ਲਾਰਾਮ
मोठी फ्रेम,ਵੱਡਾ ਫਰੇਮ
मोठ्या त्रिज्या लेबलिंग,ਵੱਡੇ ਘੇਰੇ ਲੇਬਲਿੰਗ
"LSI LSI, प्रचंड एकत्रीकरण","LSI LSI, ਵਿਸ਼ਾਲ ਏਕੀਕਰਣ"
मास इंटिग्रेशन (LSI),ਪੁੰਜ ਏਕੀਕਰਣ (LSI)
लांब सिग्नल अॅम्प्लिफायर,ਲੰਬੇ ਸਿਗਨਲ ਐਂਪਲੀਫਾਇਰ
larmore प्युरिफायर,larmore ਸ਼ੁੱਧ ਕਰਨ ਵਾਲਾ
लेसर,ਲੇਜ਼ਰ
लेसर डायोड,ਲੇਜ਼ਰ ਡਾਇਡ
लेसर इंजिन,ਲੇਜ਼ਰ ਇੰਜਣ
लेसर प्रिंटर,ਲੇਜ਼ਰ ਪ੍ਰਿੰਟਰ
लेसर स्टोरेज,ਲੇਜ਼ਰ ਸਟੋਰੇਜ਼
लेसर खिडकीच्या चौकटीचा खालचा आडवा,ਲੇਜ਼ਰ ਸਿਲ
अंतिम प्रवेश निर्गमन,ਆਖਰੀ ਐਂਟਰੀ ਐਗਜ਼ਿਟ
कुंडी,ਕੁੰਡੀ
कुंडी बंद,ਬੰਦ ਬੰਦ
लेथ कातरणे,ਖਰਾਦ ਕੱਟਣਾ
सुप्तता,ਸੁਸਤਤਾ
साइड कतरन प्रणाली,ਸਾਈਡ ਸ਼ੀਅਰਿੰਗ ਸਿਸਟਮ
बाजूकडील प्रसार,ਪਾਸੇ ਦੇ ਫੈਲਾਅ
पार्श्व PNP ट्रान्झिस्टर,ਲੇਟਰਲ PNP ਟਰਾਂਜ਼ਿਸਟਰ
साइड ट्रान्झिस्टर,ਪਾਸੇ ਟਰਾਂਜ਼ਿਸਟਰ
मी कमी करत आहे,ਮੈਂ ਘੱਟ ਕਰ ਰਿਹਾ ਹਾਂ
करार नियम,ਸੰਧੀ ਨਿਯਮ
थर,ਪਰਤ
थर इंटरफेस,ਪਰਤ ਇੰਟਰਫੇਸ
आयनोस्फेरिक थर,ionospheric ਪਰਤ
थर,ਪਰਤ
बाह्यरेखा,ਰੂਪਰੇਖਾ
टेम्पलेट टेम्पलेट,ਟੈਂਪਲੇਟ ਟੈਂਪਲੇਟ
अर्ज मूल्यांकन,ਐਪਲੀਕੇਸ਼ਨ ਮੁਲਾਂਕਣ
LC,ਐਲ.ਸੀ
LCALL सूचना,LCALL ਹਦਾਇਤਾਂ
ld,ld
"आघाडी, आघाडी","ਅਗਵਾਈ, ਅਗਵਾਈ"
प्रायॉरिटी कॉम्पेन्सेटेड रिचार्ज अॅम्प्लीफायर,ਤਰਜੀਹੀ ਮੁਆਵਜ਼ਾ ਰੀਚਾਰਜ ਐਂਪਲੀਫਾਇਰ
फ्रंट कोर,ਸਾਹਮਣੇ ਕੋਰ
गंज अॅनालॉग स्विचिंग,ਖੋਰ ਐਨਾਲਾਗ ਸਵਿਚਿੰਗ
इरोशन फ्लक्स,ਇਰੋਸ਼ਨ ਵਹਾਅ
इरोशन मोड,ਇਰੋਸ਼ਨ ਮੋਡ
पॅडॉक बासरी अॅम्प्लीफायर,ਪੈਡੌਕ ਬੰਸਰੀ ਐਂਪਲੀਫਾਇਰ
पॅडॉक प्लूटी चाचणी,ਪੈਡੌਕ ਪਲੂਟੀ ਟੈਸਟ
शिकण्याची वक्र,ਸਿੱਖਣ ਦੀ ਵਕਰ
लीज्ड लाइन मॉडेम,ਲੀਜ਼ਡ ਲਾਈਨ ਮਾਡਮ
भाडेपट्टीची वेळ,ਲੀਜ਼ ਵਾਰ
किमान अर्थपूर्ण खेळ,ਘੱਟੋ-ਘੱਟ ਅਰਥਪੂਰਨ ਖੇਡ
लेकलांचें कोरडे कोश,Leclanche ਖੁਸ਼ਕ ਸੈੱਲ
प्रकाश उत्सर्जित करणारा डायोड,ਲਾਈਟ ਐਮੀਟਿੰਗ ਡਾਇਓਡ
एलईडी सूचक,LED ਸੂਚਕ
घड्याळाच्या उलट दिशेने ध्रुवीकरण,ਘੜੀ ਦੇ ਉਲਟ ਧਰੁਵੀਕਰਨ
बाकी औचित्य,ਛੱਡਿਆ ਜਾਇਜ਼
आख्यायिका,ਦੰਤਕਥਾ
lange चा कायदा,ਲੈਂਗ ਦਾ ਕਾਨੂੰਨ
लिओ प्रिंटर,ਲੀਓ ਪ੍ਰਿੰਟਰ
अक्षर गुणवत्ता,ਅੱਖਰ ਦੀ ਗੁਣਵੱਤਾ
पातळी सक्रिय गुंतवणूक,ਪੱਧਰ ਦੇ ਸਰਗਰਮ ਨਿਵੇਸ਼
स्तर कोडिंग,ਪੱਧਰ ਕੋਡਿੰਗ
लेव्हल शिफ्टर,ਲੈਵਲ ਸ਼ਿਫਟਰ
स्तर हस्तांतरण,ਪੱਧਰ ਦਾ ਤਬਾਦਲਾ
स्तरीकरण,ਪੱਧਰੀਕਰਨ
स्तर संवेदनशील अंतरायम्,ਪੱਧਰ ਸੰਵੇਦਨਸ਼ੀਲ ਅੰਤਰਾਯਮ
शाब्दिक शहान,ਸ਼ਾਬਦਿਕ ਸ਼ਾਹਾਨ
शब्दकोश,ਸ਼ਬਦਕੋਸ਼
लीडेन जार,ਲੀਡੇਨ ਜਾਰ
दुभाषी संग्रह,ਦੁਭਾਸ਼ੀਏ ਦਾ ਸੰਗ੍ਰਹਿ
वाहक वय,ਕੈਰੀਅਰ ਦੀ ਉਮਰ
प्रकाश,ਚਾਨਣ
प्रकाश वक्र,ਹਲਕਾ ਕਰਵ
प्रकाश उत्सर्जक डायोड (एलईडी),ਲਾਈਟ ਐਮੀਟਿੰਗ ਡਾਇਡ (LED)
हलका फायदा,ਹਲਕਾ ਲਾਭ
फोटोमीटर,ਫੋਟੋਮੀਟਰ
हलकी लेखणी,ਹਲਕਾ stylus
प्रकाश ट्यूब,ਲਾਈਟ ਟਿਊਬ
मर्यादा,ਸੀਮਾ
सीमांत विकिरण,ਸੀਮਤ ਰੇਡੀਏਸ਼ਨ
लिंडेमन इलेक्ट्रोमीटर,ਲਿੰਡੇਮੈਨ ਇਲੈਕਟ੍ਰੋਮੀਟਰ
लाइन कोड,ਲਾਈਨ ਕੋਡ
ओळ प्रतिबंध,ਲਾਈਨ ਪਾਬੰਦੀ
लाइन ड्रायव्हर,ਲਾਈਨ ਡਰਾਈਵਰ
लाइन हँडलर,ਲਾਈਨ ਹੈਂਡਲਰ
लाइन इंटरफेस,ਲਾਈਨ ਇੰਟਰਫੇਸ
लाइन आउटपुट ट्रान्सफॉर्मर,ਲਾਈਨ ਆਉਟਪੁੱਟ ਟ੍ਰਾਂਸਫਾਰਮਰ
रेखा स्पेक्ट्रम,ਲਾਈਨ ਸਪੈਕਟ੍ਰਮ
लाइन सिंक SMPS,ਲਾਈਨ ਸਿੰਕ SMPS
ओळ लहर फॉर्म,ਲਾਈਨ ਵੇਵ ਫਾਰਮ
रेखीय अॅम्प्लीफायर,ਲੀਨੀਅਰ ਐਂਪਲੀਫਾਇਰ
रेखीय अॅरे,ਰੇਖਿਕ ਐਰੇ
रेखीय सहसंबंध गुणांक,ਰੇਖਿਕ ਸਬੰਧ ਗੁਣਾਂਕ
रेखीय विकृती,ਰੇਖਿਕ ਵਿਗਾੜ
रेखीय उतार जंक्शन,ਰੇਖਿਕ ਢਲਾਨ ਜੰਕਸ਼ਨ
रेखीय हस्तक्षेप,ਰੇਖਿਕ ਦਖਲ
लिनियर मॉड्युलेशन पद्धत,ਲੀਨੀਅਰ ਮੋਡਿਊਲੇਸ਼ਨ ਵਿਧੀ
रेखीय कला फिल्टर,ਰੇਖਿਕ ਕਲਾ ਫਿਲਟਰ
रेखीय ध्रुवीकरण,ਰੇਖਿਕ ਧਰੁਵੀਕਰਨ
रेखीय क्षेत्र,ਰੇਖਿਕ ਖੇਤਰ
रेखीय नियंत्रक,ਰੇਖਿਕ ਕੰਟਰੋਲਰ
रेखीय गती,ਰੇਖਿਕ ਗਤੀ
रेखीय स्विचिंग,ਰੇਖਿਕ ਸਵਿਚਿੰਗ
रेखीय मोठेपणा मॉड्यूलेटेड प्रणाली,ਰੇਖਿਕ ਐਪਲੀਟਿਊਡ ਮੋਡਿਊਲੇਟ ਸਿਸਟਮ
"दुवा स्तर, साखळी स्तर","ਲਿੰਕ ਪਰਤ, ਚੇਨ ਲੇਅਰ"
मालिका कार्यक्रम,ਸੀਰੀਅਲ ਪ੍ਰੋਗਰਾਮ
कनेक्टिंग लिमिटर,ਕਨੈਕਟਿੰਗ ਲਿਮਿਟਰ
ओठ मायक्रोफोन,ਹੋਠ ਮਾਈਕ੍ਰੋਫੋਨ
लिसाजू आकृती,lisaju ਚਿੱਤਰ
लिसाजस पद्धत,ਲਿਸਾਜਸ ਵਿਧੀ
प्रेक्षक,ਦਰਸ਼ਕ
प्रेक्षक थकवा,ਦਰਸ਼ਕਾਂ ਦੀ ਥਕਾਵਟ
हेडफोन ऐकणे,ਸੁਣਨ ਵਾਲਾ ਹੈੱਡਫੋਨ
लिथियम प्राथमिक बॅटरी,ਲਿਥੀਅਮ ਪ੍ਰਾਇਮਰੀ ਬੈਟਰੀ
लिथोप्रिंटिंग,ਲਿਥੋਪ੍ਰਿੰਟਿੰਗ
रॉक प्रिंटिंग,ਰਾਕ ਪ੍ਰਿੰਟਿੰਗ
थेट संगीत,ਲਾਈਵ ਸੰਗੀਤ
लॉयड फिशर मॅग्नेटिक स्क्वेअर,ਲੋਇਡ ਫਿਸ਼ਰ ਮੈਗਨੈਟਿਕ ਵਰਗ
लोड,ਲੋਡ ਕਰੋ
लोड फॅक्टर,ਲੋਡ ਫੈਕਟਰ
लोड प्रतिबाधा,ਲੋਡ ਰੁਕਾਵਟ
लिफ्ट लाइन,ਲਿਫਟ ਲਾਈਨ
भार,ਲੋਡ
लोब एरियल,ਲੋਬ ਏਰੀਅਲ
अवकाशीय नेटवर्क (LAN),ਸਥਾਨਿਕ ਨੈੱਟਵਰਕ (LAN)
स्थानिक बस,ਸਥਾਨਕ ਬੱਸ
स्थानिक बस व्हिडिओ प्रणाली,ਸਥਾਨਕ ਬੱਸ ਵੀਡੀਓ ਸਿਸਟਮ
स्थानिक ट्रान्समिशन बस,ਸਥਾਨਕ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਬੱਸ
स्थानिक चर्चा,ਸਥਾਨਕ ਗੱਲਬਾਤ
असाइनमेंट अॅम्प्लिफायर,ਅਸਾਈਨਮੈਂਟ ਐਂਪਲੀਫਾਇਰ
संरक्षक,ਰਖਵਾਲਾ
प्रतिबंध लूप,ਪਾਬੰਦੀ ਲੂਪ
सत्र सुरू,ਸੈਸ਼ਨ ਸ਼ੁਰੂ
लॉगरिदमिक वारंवारता अँटेना,ਲਘੂਗਣਕ ਬਾਰੰਬਾਰਤਾ ਐਂਟੀਨਾ
प्रसिद्धी लेखन,ਪ੍ਰਚਾਰ ਲਿਖਣਾ
तर्क विश्लेषक,ਤਰਕ ਵਿਸ਼ਲੇਸ਼ਕ
लॉजिक सेल अॅरे,ਤਰਕ ਸੈੱਲ ਐਰੇ
लॉजिक सर्किट,ਤਰਕ ਸਰਕਟ
युक्तिवाद नोंद,ਦਲੀਲ ਇੰਦਰਾਜ਼
एकूण तर्क,ਦਲੀਲ ਕੁੱਲ
तर्कशास्त्र कॅल्क्युलस,ਤਰਕ ਕੈਲਕੂਲਸ
लॉजिक गेट,ਤਰਕ ਗੇਟ
तर्कशास्त्र विश्लेषण,ਤਰਕ ਵਿਸ਼ਲੇਸ਼ਣ
लोक,ਲੋਕ
लॉगरिदमिक अॅम्प्लिफायर,ਲਘੂਗਣਕ ਐਂਪਲੀਫਾਇਰ
लॉगरिदमिक अॅम्प्लिफायर,ਲਘੂਗਣਕ ਐਂਪਲੀਫਾਇਰ
लॉगरिदमिक हवामान,ਲਘੂਗਣਕ ਮੌਸਮ
लॉगरिदमिक स्केल,ਲਘੂਗਣਕ ਸਕੇਲ
लंबवर्तुळाकार जोडी,ਅੰਡਾਕਾਰ ਜੋੜਾ
मोठा शब्द,ਵੱਡਾ ਸ਼ਬਦ
"लाउडस्पीकर, प्रवर्धक उपकरण","ਲਾਊਡਸਪੀਕਰ, ਐਂਪਲੀਫਾਇੰਗ ਯੰਤਰ"
कमी वारंवारता भरपाई,ਘੱਟ ਬਾਰੰਬਾਰਤਾ ਮੁਆਵਜ਼ਾ
कमी वारंवारता आवाज,ਘੱਟ ਬਾਰੰਬਾਰਤਾ ਸ਼ੋਰ
कमी वारंवारता ग्रूव्ह फिल्टर,ਘੱਟ ਫ੍ਰੀਕੁਐਂਸੀ ਵਾਲਾ ਗਰੋਵ ਫਿਲਟਰ
कमी वारंवारता प्रेषण,ਘੱਟ ਬਾਰੰਬਾਰਤਾ ਸੰਚਾਰ
कमी वारंवारता ट्रान्सफॉर्मर,ਘੱਟ ਬਾਰੰਬਾਰਤਾ ਟ੍ਰਾਂਸਫਾਰਮਰ
निम्न पातळी अॅनालॉग सिग्नल,ਘੱਟ ਪੱਧਰ ਦਾ ਐਨਾਲਾਗ ਸਿਗਨਲ
कमी आवाज,ਘੱਟ ਰੌਲਾ
कमी आवाज केबल,ਘੱਟ ਸ਼ੋਰ ਕੇਬਲ
कमी पास फिल्टर,ਘੱਟ ਪਾਸ ਫਿਲਟਰ
कमी पास फिल्टर,ਘੱਟ ਪਾਸ ਫਿਲਟਰ
कमी पॉवर आरसी सर्किट,ਘੱਟ ਪਾਵਰ ਆਰਸੀ ਸਰਕਟ
कमी थ्रेशोल्ड तर्क,ਘੱਟ ਥ੍ਰੈਸ਼ਹੋਲਡ ਤਰਕ
कमी व्होल्टेज उर्जा स्त्रोत,ਘੱਟ ਵੋਲਟੇਜ ਪਾਵਰ ਸਰੋਤ
कमी प्लेबॅक वारंवारता,ਘੱਟ ਪਲੇਬੈਕ ਬਾਰੰਬਾਰਤਾ
कमी प्लेबॅक वारंवारता,ਘੱਟ ਪਲੇਬੈਕ ਬਾਰੰਬਾਰਤਾ
एलपी स्लॉट,LP ਸਲਾਟ
एलपी रेकॉर्ड,LP ਰਿਕਾਰਡ
एलएस व्होल्टेज ऑफसेट संरक्षण,LS ਵੋਲਟੇਜ ਆਫਸੈੱਟ ਸੁਰੱਖਿਆ
किमान अर्थपूर्ण खेळ,ਘੱਟੋ-ਘੱਟ ਅਰਥਪੂਰਨ ਖੇਡ
किमान लक्षणीय स्कोअर,ਘੱਟੋ-ਘੱਟ ਮਹੱਤਵਪੂਰਨ ਸਕੋਰ
प्रचंड एकीकरण,ਵਿਸ਼ਾਲ ਏਕੀਕਰਣ
कमी क्षमता,ਘੱਟ ਸੰਭਾਵਨਾ
दिसत,ਦੇਖੋ
लुमेन,lumen
लुमेन तास,lumen ਘੰਟੇ
प्रकाशमानता,ਚਮਕ
प्रदीपन चिन्ह,ਰੋਸ਼ਨੀ ਦਾ ਚਿੰਨ੍ਹ
ज्वाला प्रवाह,ਲਾਟ ਦਾ ਪ੍ਰਵਾਹ
लुमर-ब्रोधन फोटोमीटर,ਲੂਮਰ-ਬ੍ਰੋਧਨ ਫੋਟੋਮੀਟਰ
