Malayalam,Gujarati
സൈനിക തന്ത്രജ്ഞൻ (=തന്ത്രജ്ഞൻ),લશ્કરી વ્યૂહરચનાકાર (= વ્યૂહરચનાકાર)
സൈനിക തന്ത്രങ്ങൾ (=തന്ത്രങ്ങൾ),લશ્કરી રણનીતિ (= વ્યૂહરચના)
മിലിഷ്യ,મિલિશિયા
മിലിഷ്യ,મિલિશિયા
തെറ്റായ ഭരണം,કુશાસન
ലിങ്ക് വിട്ടുപോയിരിക്കുന്നു,લિંક ખૂટે છે
ദൗത്യം,મિશન
ദൗത്യം,મિશન
ദൗത്യം,મિશન
മിക്സഡ് റേസ്,મિશ્ર જાતિ
ആധുനിക ചരിത്രം,આધુનિક ઇતિહાસ
മോഡസ് വിവണ്ടി,મોડસ વિવેન્ડી
മൊണാക്കിസം,મોનાકિઝમ
മൊണാർക്ക്,રાજા
മൊണാർക്ക്,રાજા
രാജവാഴ്ച,રાજાશાહી
രാജവാഴ്ച,રાજાશાહી
മൊണാർക്കിസ്റ്റ്,રાજાશાહી
രാജവാഴ്ച,રાજાશાહી
ആശ്രമം,મઠ
ആശ്രമം,મઠ
ആശ്രമം,મઠ
സന്യാസം,સાધુવાદ
സന്യാസം,સાધુવાદ
സന്യാസി,સાધુ
മാതൃരാജ്യം,માતૃ દેશ
മാതൃഭൂമി,માતૃભૂમિ
പാർലമെന്റുകളുടെ മാതാവ്,સંસદની માતા
മുക്കരക്കാർ,મકરાકર્સ
അമ്മാ,મમી
മ്യൂസിയം,મ્યુઝિયમ
മസ്കറ്റ്,મસ્કેટ
മസ്കറ്റിയർ,મસ્કિટિયર
മസ്കട്രി,મસ્કેટ્રી
മസ്കട്രി,મસ્કેટ્રી
മസ്റ്റർ മാസ്റ്റർ,માસ્ટર માસ્ટર
മസ്റ്റർ-റോൾ,મસ્ટર-રોલ
മസ്റ്റർ-റോൾ,મસ્ટર-રોલ
കലാപം,વિદ્રોહ
കലാപ നിയമം,બળવો અધિનિયમ
നിഗൂഢ കപ്പൽ,રહસ્ય જહાજ
ആഖ്യാനം,વર્ણનાત્મક
രാഷ്ട്രം,રાષ્ટ્ર
സ്വദേശി,મૂળ
തദ്ദേശീയ സംസ്ഥാനം,મૂળ રાજ્ય
പ്രകൃതിവാദം,પ્રાકૃતિકતા
സ്വാഭാവിക അവകാശങ്ങൾ,કુદરતી અધિકારો
നാസി,નાઝી
നാസി വിപ്ലവം,નાઝી ક્રાંતિ
നാസിസം,નાઝીવાદ
കിഴക്കിനടുത്ത്,પૂર્વની નજીક
നീഗ്രോ,હબસી
നീഗ്രോഫിൽ,નેગ્રોફિલ
നീഗ്രോഫിലിസം,નેગ્રોફિલિઝમ
നീഗ്രോഫോബിയ,નેગ્રોફોબિયા
നിഷ്പക്ഷ,તટસ્થ
നിഷ്പക്ഷ രാജ്യം,તટસ્થ દેશ
പുതിയ കരാർ,નવી ડીલ
പുതിയ ലോകം,નવી દુનિયા
കുലീനത,ખાનદાની
നോബിൾ,નોબલ
നോബിൾ,નોબલ
നാടോടി,વિચરતી
നാടോടിക്കൂട്ടം,વિચરતી ટોળું
നാടോടിസം,વિચરતી
ആക്രമണരഹിത ഉടമ്പടി,બિન-આક્રમકતા કરાર
ആക്രമണരഹിത ഉടമ്പടി,બિન-આક્રમકતા સંધિ
യുദ്ധം ചെയ്യാത്ത അവസ്ഥ,બિન-યુદ્ધરહિત રાજ્ય
നിസ്സഹകരണം,અસહકાર
നിസ്സഹകരണ പ്രസ്ഥാനം,અસહકાર આંદોલન
ഒബ്ബർ,સામે
ഒബ്ബർ,સામે
ഒക്ലോക്രസി (=മൊബോക്രസി),લોકશાહી (=મોબોક્રસી)
ഒക്ലോക്രാറ്റ്,ઓક્લોક્રેટ
ഔദ്യോഗിക രേഖ,સત્તાવાર દસ્તાવેજ
പഴയ ലോകം,જૂની દુનિયા
ഒലിഗാർക്കി,ઓલિગાર્કી
ആക്രമണം,આક્રમણ
തുറന്ന ചർച്ചകൾ,ઓપન વાટાઘાટ
തുറന്ന ചോദ്യം,ખુલ્લો પ્રશ્ન
റെക്കോർഡുകൾ തുറക്കുക,ઓપન રેકોર્ડ્સ
ഓറിയന്റ്,ઓરિએન્ટ
ഓറിയന്റലിസം,પ્રાચ્યવાદ
ഓറിയന്റലിസം,પ્રાચ્યવાદ
ഓറിയന്റലിസ്റ്റ്,પ્રાચ્યવાદી
ഉത്ഭവം,મૂળ
ഉത്ഭവം,મૂળ
അക്ഷരവിന്യാസം,ઓર્થોગ્રાફી
ശത്രുതയുടെ പൊട്ടിത്തെറി,દુશ્મનાવટનો ફાટી નીકળવો
ഔട്ട്-പോസ്റ്റ്,આઉટ પોસ્ટ
ഓവർ-ലോർഡ്,ઓવર-લોર્ડ
ഓവർ-റൈഡ്,ઓવર-રાઈડ
ഓവർ-റൈഡ്,ઓવર-રાઈડ
പേഗൻ,મૂર્તિપૂજક
പേഗൻ,મૂર્તિપૂજક
പാഗനിസം,મૂર્તિપૂજક
പാഗനിസം,મૂર્તિપૂજક
പഗോഡ,પેગોડા
പഗോഡ,પેગોડા
പഗോഡ,પેગોડા
കൊട്ടാരം കുതന്ത്രങ്ങൾ,મહેલ ષડયંત્ર
പാലറ്റിനേറ്റ്,પેલેટિનેટ
താളിയോല,તાડ-પાન
പാം ഞായറാഴ്ച,પામ રવિવાર
പനേജിറിസ്റ്റ്,પેનેગિરિસ્ટ
പരിഭ്രാന്തി,ગભરાટ
പരിഭ്രാന്തി,ગભરાટ
പരിഭ്രാന്തി പരത്തുന്നയാൾ,ગભરામણ કરનાર
പാപ്പാസി,પોપસી
പാപ്പാസി,પોપસી
പാപ്പാസി,પોપસી
പാപ്പാസി,પોપસી
പേപ്പൽ കാള,પાપલ બળદ
പാപ്പാലിസം,પોપવાદ
പാപ്പാലിസം,પોપવાદ
പാപ്പാലിസ്റ്റ്,પોપલિસ્ટ
പേപ്പൽ സംസ്ഥാനം,પાપલ રાજ્ય
പാപ്പിസം (=പാപ്പിസ്ട്രി),પેપિઝમ (=પેપિસ્ટ્રી)
പാപ്പിസ്റ്റ്,પેપિસ્ટ
പാപ്പിറസ്,પેપિરસ
ഉപമ,ઉપમા
പരമപ്രധാനം,પેરામાઉન્ટ
പരമാധികാരം (=പരമാധികാരം),સર્વોપરીતા (= સર્વોપરી શક્તિ)
പരമപ്രധാനിയായ സ്ത്രീ,સર્વોપરી મહિલા
പരമനാഥൻ,સર્વોપરી સ્વામી
കടലാസ്,ચર્મપત્ર
കടലാസ്,ચર્મપત્ર
കടലാസ്,ચર્મપત્ર
ക്ഷമിക്കുക,ક્ષમા
പാർലികൾ,વાર્તાલાપ
പാർലികൾ,વાર્તાલાપ
പാർലമെന്റ് (=പാർലമെന്റ്),સંસદ (=સંસદ)
പാർലമെന്റ്,લોકસભા
പാർലമെന്റ്,લોકસભા
പാർലമെന്റ്,લોકસભા
പാർലമെന്റ് നിയമം,સંસદ અધિનિયમ
പാർലമെന്റേറിയൻ,સંસદસભ્ય
പാർലമെന്റേറിയൻ,સંસદસભ્ય
പാർലമെന്ററി ഏജന്റ്,સંસદીય એજન્ટ
പാർനെലിസം,પાર્નેલિઝમ
പരോൾ,પેરોલ
പരോൾ,પેરોલ
പാരിസൈഡ്,પેરિસાઈડ
പാരിസൈഡ്,પેરિસાઈડ
പക്ഷപാതപരമായ,પક્ષપાતી
പക്ഷപാതപരമായ,પક્ષપાતી
പക്ഷപാതപരമായ,પક્ષપાતી
കടന്നുപോകുക,પાસ
പാസ് വേഡ് (=വാച്ച് വേഡ്),પાસ શબ્દ (=વોચ શબ્દ)
പാത്രിയർക്കീസ്,પિતૃસત્તાક
പാത്രിയർക്കീസ്,પિતૃઓ
പട്രീഷ്യൻ,પેટ્રિશિયન
പിതൃസ്വത്ത്,દેશભક્તિ
പാക്സ് ബ്രിട്ടാനിക്ക,પેક્સ બ્રિટાનિકા
പാക്സ് റൊമാന,પેક્સ રોમાના
വംശാവലി,વંશાવલિ
വംശാവലി,વંશાવલિ
പെഡിഗ്രിഡ് വ്യക്തി,વંશાવલિ વ્યક્તિ
സമപ്രായക്കാരൻ,પીઅર
സമപ്രായക്കാരൻ,પીઅર
പീരേജ്,પીરેજ
പീരേജ്,પીરેજ
പീരേജ്,પીરેજ
അയർലണ്ടിലെ സമപ്രായക്കാർ,આયર્લેન્ડના સાથીદારો
സ്കോട്ട്ലൻഡിലെ സമപ്രായക്കാർ,સ્કોટલેન્ડના સાથીદારો
പെനിൻസുലർ പ്രചാരണം,દ્વીપકલ્પ ઝુંબેશ
പെനിൻസുലർ യുദ്ധം,દ્વીપકલ્પ યુદ્ધ
പെനന്റ്,પેનન્ટ
പീപ്പിൾസ് ചാർട്ടർ (=ദേശീയ ചാർട്ടർ),પીપલ્સ ચાર્ટર (=રાષ્ટ્રીય ચાર્ટર)
ജനകീയ മുന്നണി (=പോപ്പുലർ ഫ്രണ്ട്),લોકોનો મોરચો (=લોકપ્રિય મોરચો)
വഞ്ചന,બેફામ
കാലഘട്ടം,સમયગાળો
കാലഘട്ടം,સમયગાળો
ചുറ്റളവ്,પરિઘ
സ്ഥിരമായ സെറ്റിൽമെന്റ്,કાયમી સમાધાન
വറ്റാത്ത ഫൈഫ്,શાશ્વત જાગીર
ഫാലാൻക്സ്,ફાલેન્ક્સ
ഫാലാൻക്സ്,ફાલેન્ક્સ
ഫറവോൻ,ફેરો
ചിത്രഗ്രാം,પિક્ટોગ્રામ
ചിത്രഗ്രാഫ്,પિક્ટોગ્રાફ
ചിത്രഗ്രാഫ്,પિક્ટોગ્રાફ
തീർത്ഥാടകൻ,યાત્રાળુ
തീർത്ഥാടക പിതാക്കന്മാർ,યાત્રાળુ પિતા
കൊള്ള,લૂંટ
കൊള്ള,લૂંટ
സ്തംഭം,સ્તંભ
സ്തംഭ ശാസനകൾ (അശോകന്റെ),સ્તંભના આજ્ઞાઓ (અશોકના)
സ്തംഭ ശാസനകൾ (അശോകന്റെ),સ્તંભના આજ્ઞાઓ (અશોકના)
സ്തംഭ ശാസനകൾ (അശോകന്റെ),સ્તંભના આજ્ઞાઓ (અશોકના)
കടൽക്കൊള്ളക്കാരൻ,ચાંચિયો
കടൽക്കൊള്ളക്കാരൻ,ચાંચિયો
പിച്ചവെച്ച യുദ്ധം,પીચ યુદ્ધ
പ്ലോട്ട്,પ્લોટ
പോളിസ്,પોલિસ
പോളിസ്,પોલિસ
രാഷ്ട്രീയക്കാരൻ,પોલિટાર્ક
രാഷ്ട്രീയ ഏജന്റ്,પોલિટિકલ એજન્ટ
രാഷ്ട്രീയ അഭയം,રાજકીય આશ્રય
രാഷ്ട്രീയ താമസക്കാരൻ,રાજકીય નિવાસી
രാഷ്ട്രീയ ഭീകരത,રાજકીય આતંકવાદ
തിരഞ്ഞെടുപ്പ് നികുതി,મતદાન કર
പോണ്ടൂൺ,પોન્ટૂન
പ്രീമിയർ,પ્રીમિયર
പ്രീമിയർ,પ્રીમિયર
പ്രീമിയർഷിപ്പ്,પ્રીમિયરશિપ
അധ്യക്ഷസ്ഥാനം,પ્રમુખપદ
അധ്യക്ഷസ്ഥാനം,પ્રમુખપદ
പ്രസിഡന്റ്,રાષ્ટ્રપતિ
പ്രസിഡന്റ്,રાષ્ટ્રપતિ
പ്രെസിഡിയം,પ્રેસિડિયમ
പ്രധാന മന്ത്രി,પ્રધાન મંત્રી
പ്രൈമോജെനിച്ചർ,પ્રિમોજેનિચર
രാജകുമാരൻ,રાજકુમાર
രാജകുമാരൻ,રાજકુમાર
പ്രിൻസ് ബിഷപ്പ്,પ્રિન્સ બિશપ
പ്രിൻസ് കൺസോർട്ട്,પ્રિન્સ કોન્સોર્ટ
രാജകുമാരൻ റീജന്റ്,પ્રિન્સ રીજન્ટ
പിൻസ് റെഗ്നന്റ്,પિન્સ રેગ્નન્ટ
രാജകുമാരി റീജന്റ്,પ્રિન્સેસ રીજન્ટ
രാജകുമാരി,પ્રિન્સેસ રોયલ
പ്രിൻസിപ്പാലിറ്റി,હુકુમત
പ്രിൻസിപ്പാലിറ്റി,હુકુમત
പ്രിൻസിപ്പാലിറ്റി,હુકુમત
സമ്മാനം,ઇનામ
സമ്മാനം,ઇનામ
സമ്മാന തുക,ઈનામની રકમ
പ്രൊഫഷണൽ സൈനികൻ,વ્યવસાયિક સૈનિક
വാഗ്ദാനം ചെയ്യുക,વચન
പ്രൊമോണ്ടറി കോട്ട,પ્રોમોન્ટરી કિલ્લો
സംരക്ഷിക്കുക,સંરક્ષક
സംരക്ഷിക്കുക,સંરક્ષક
സംരക്ഷിക്കുക,સંરક્ષક
പ്രൊട്ടേജ്,પ્રોટેજી
പ്രൊവെനൻസ്,ઉત્પત્તિ
പ്രൊവെനൻസ്,ઉત્પત્તિ
പ്രൊവെനൻസ് സിസ്റ്റം,પ્રોવેન્સ સિસ્ટમ
പ്രോ-സയണിസ്റ്റ്,ઝાયોનિસ્ટ તરફી
പൊതു ശത്രു,જાહેર દુશ્મન
പൊതു ശത്രു,જાહેર દુશ્મન
പങ്കുകൾ,વિરામચિહ્નો
പ്യൂണിക് യുദ്ധങ്ങൾ,પ્યુનિક યુદ્ધો
പ്യൂരിറ്റൻ,પ્યુરિટન
പുഷ്,પુશ
ക്വാഡ്രിഗ,ક્વાડ્રિગા
നാലിരട്ടി സഖ്യം,ચારગણું જોડાણ
ക്വാക്കർ,ક્વેકર
രാജ്ഞി,રાણી
രാജ്ഞി പത്നി,રાણીની પત્ની
രാജ്ഞി സ്ത്രീധനം,રાણી દાવેદાર
ക്വീൻഡം,ક્વીનડમ
ക്വീൻഡം,ક્વીનડમ
അമ്മ രാജ്ഞി,રાણી માતા
രാജ്ഞി രാജകുമാരി,રાજવી રાણી
ക്വിസ്ലിംഗ്,ક્વિસલિંગ
ക്വിസ്ലിംഗ്,ક્વિસલિંગ
വാടക ഉപേക്ഷിക്കുക,ભાડું છોડો
ആവനാഴി,ધ્રુજારી
ക്വോ വാറന്റോ,વોરન્ટો
റേസ്,રેસ
വംശീയ മേധാവിത്വം,વંશીય સર્વોપરિતા
റാക്ക്,રેક
റാക്ക്,રેક
മിന്നല് പരിശോധന,દરોડો પાડ્યો
മിന്നല് പരിശോധന,દરોડો પાડ્યો
കൊത്തളം,રેમ્પાર્ટ
കൊത്തളം,રેમ્પાર્ટ
റാൻസക്ക്,લૂંટફાટ
മോചനദ്രവ്യം,ખંડણી
മോചനദ്രവ്യം,ખંડણી
നാശം,તબાહી
നാശങ്ങൾ,તબાહી
സാമ്രാജ്യം,ક્ષેત્ર
പിൻ ഗാർഡ്,પાછળનો રક્ષક
പിൻ ഗാർഡ് പ്രവർത്തനം,પાછળના રક્ષકની ક્રિયા
വിമത,બળવાખોર
കലാപം,બળવો
കലാപത്തിന്റെ അംഗീകാരം,બળવાની માન્યતા
പുനർനിർമ്മാണം,રીકન્ડક્શન
രഹസ്യാന്വേഷണം,રિકોનિસન્સ
പുനർനിർമ്മാണം,પુનઃનિર્માણ
രേഖപ്പെടുത്തുക,રેકોર્ડ
റെക്കോർഡ് ഓഫീസ്,રેકોર્ડ ઓફિસ
റിട്ടയർമെന്റ് റെക്കോർഡ്,રેકોર્ડ નિવૃત્તિ
ചുവന്ന ഷർട്ടുകൾ,લાલ શર્ટ
നവീകരണം,સુધારણા
അഭയാർത്ഥി,શરણાર્થી
റെഗാലിയ,રેગાલિયા
റെഗാലിയ,રેગાલિયા
റെഗാലിയ,રેગાલિયા
റീജൻസി,રીજન્સી
റീജന്റ്,કારભારી
റീജന്റ് രാജ്ഞി,કારભારી રાણી
റെജിസൈഡ്,રેજીસાઈડ
റെജിസൈഡുകൾ,રેજીસાઇડ્સ
ഭരണം,શાસન
ഭരണം,શાસન
പ്രദേശം,પ્રદેશ
ഭരണ വർഷം,શાસન વર્ષ
റെഗ്നന്റ്,રેગ્નન્ટ
റെഗ്നം,રેગ્નમ
റീച്ച്,રીક
ഭരണം,શાસન
ഭരണം,શાસન
വാഴുന്ന കുടുംബം,રાજ પરિવાર
ഭീകര ഭരണം,આતંકનું શાસન
ഭീകര ഭരണം,આતંકનું શાસન
ശക്തിപ്പെടുത്തുക,મજબૂત કરો
ബലപ്പെടുത്തൽ,મજબૂતીકરણ
പുനഃസ്ഥാപിക്കൽ,પુનઃસ્થાપન
വീണ്ടും നിക്ഷേപിക്കുക,ફરીથી રોકાણ કરો
റിലേ പോസ്റ്റ്,રિલે પોસ્ટ
റിലേ റൂട്ട്,રિલે માર્ગ
റിലേ സിസ്റ്റം,રિલે સિસ્ટમ
പ്രകാശനം,પ્રકાશન
പ്രകാശനം,પ્રકાશન
ത്യാഗം,ત્યાગ
ത്യാഗം,ત્યાગ
റിപ്പർട്ടറി (=ഇൻവെന്ററി),રેપર્ટરી (= ઇન્વેન્ટરી)
സംഭരണിയാണ്,ભંડાર
സംഭരണിയാണ്,ભંડાર
ജനാധിപത്യഭരണം,પ્રજાસત્તાક
റിപ്പബ്ലിക് ദിനം,ગણતંત્ર દિવસ
റെസ്ക്രിപ്റ്റ്,રીસ્ક્રીપ્ટ
റെസ്ക്രിപ്റ്റ്,રીસ્ક્રીપ્ટ
താമസക്കാരൻ,રહેવાસી
പുനസ്ഥാപിക്കൽ,પુનઃસ્થાપન
പുനരുത്ഥാനം,પુનરુત્થાન
പുനരുത്ഥാനം,પુનરુત્થાન
പിൻവാങ്ങുക,પીછેહઠ
വിപരീതം (ഒരു നാണയത്തിന്റെ),ઊલટું (સિક્કાનું)
കലാപം,બળવો
വിപ്ലവം,ક્રાંતિ
"വിപ്ലവം, ഫ്രഞ്ച്","ક્રાંતિ, ફ્રેન્ચ"
വിപ്ലവം ഗ്ലോറിയസ്,ક્રાંતિ ભવ્ય
"വിപ്ലവം, വ്യാവസായിക","ક્રાંતિ, ઔદ્યોગિક"
ഉയരുന്നു,રાઇઝિંગ
റോട്ടൻ-ബറോ,રોટન-બરો
പരുക്കൻ റൈഡേഴ്സ്,રફ રાઇડર્સ
വൃത്താകൃതിയിലുള്ള തലകൾ,રાઉન્ડ-હેડ્સ
റൂട്ട്,રાઉટ
രാജകീയ പ്രേക്ഷകർ,રોયલ પ્રેક્ષકો
രാജകീയ ചാർട്ടർ,રોયલ ચાર્ટર
രാജകീയ ചിഹ്നം,રોયલ ક્રેસ્ટ
രാജകീയ ചിഹ്നം,રોયલ ક્રેસ્ટ
രാജകീയ ഉത്തരവ്,રોયલ હુકમનામું
റൂബ്രിക്,રૂબ્રિક
അവശിഷ്ടങ്ങൾ,ખંડેર
ഓട്ടക്കാരൻ,દોડવીર
അട്ടിമറി,તોડફોડ
സാബർ,સાબર
സാബേഴ്സ്,સાબર્સ
യാഗം,બલિદાન
യാഗം,બલિદાન
യാഗം,બલિદાન
സുരക്ഷിതമായ പെരുമാറ്റം,સલામત આચરણ
സംരക്ഷണം,સેફગાર્ડ
സംരക്ഷണം,સેફગાર્ડ
സംരക്ഷണ ചുമതലകൾ,સુરક્ષા ફરજો
സാലി,સેલી
സാലി-പോർട്ട്,સેલી-બંદર
ചെങ്കോൽ,રાજદંડ
സ്കിമിറ്റർ,સ્કીમિટર
രണ്ടാം എസ്റ്റേറ്റ്,બીજી એસ્ટેટ
വിഭാഗം,સંપ્રદાય
വിഭാഗം,સંપ્રદાય
പിടിച്ചെടുക്കൽ,જપ્તી
പിടിച്ചെടുക്കൽ,જપ્તી
സെനറ്റ്,સેનેટ
സെനറ്റ്,સેનેટ
സെനറ്റ്,સેનેટ
സെനറ്റ്,સેનેટ
സെർഫ് (=ബോർഡർ അല്ലെങ്കിൽ വില്ലൻ),નોકર (=બોર્ડર અથવા વિલિન)
സെർഫ് (=ബോർഡർ അല്ലെങ്കിൽ വില്ലൻ),નોકર (=બોર્ડર અથવા વિલિન)
സെർഫോം (സെർഫ്ഹുഡ് അല്ലെങ്കിൽ സെർഫേജ്),સર્ફડમ (સર્ફહુડ અથવા સર્ફેજ)
സെർഫോം (സെർഫ്ഹുഡ് അല്ലെങ്കിൽ സെർഫേജ്),સર્ફડમ (સર્ફહુડ અથવા સર્ફેજ)
നിഴൽ രാജാവ്,છાયા રાજા
ഷിപ്പ് മണി,શિપ મની
ഷോക്ക് സേന (=കൊടുങ്കാറ്റ് സൈന്യം),શોક ટુકડીઓ (= તોફાન ટુકડીઓ)
ഹ്രസ്വ പാർലമെന്റ്,ટૂંકી સંસદ
ഏറ്റുമുട്ടൽ,અથડામણ
അടിമ,ગુલામ
അടിമത്തം,ગુલામી
അടിമത്തം,ગુલામી
സൈനിക രാഷ്ട്രതന്ത്രജ്ഞൻ,સૈનિક રાજનેતા
കുന്തം,ભાલા
കുന്തം-തല,ભાલા-માથું
ഗോളം,ગોળાકાર
സ്ഫ്രാഗിസ്റ്റിക്സ്,સ્ફ્રાજીસ્ટિક્સ
സിസ്റ്റം നശിപ്പിക്കുന്നു,સિસ્ટમ બગાડે છે
സ്ക്വയർ,સ્ક્વેર
സ്ക്വയർ,સ્ક્વેર
Squirearchy,સ્ક્વેરઆર્કી
Squirearchy,સ્ક્વેરઆર્કી
സ്റ്റാൻഡേർഡ്,ધોરણ
സ്റ്റാൻഡേർഡ്-ബെയറർ,ધોરણ-વાહક
നിൽക്കുന്ന സൈന്യം,સ્થાયી સૈન્ય
സ്റ്റാൻഡിംഗ് ഓർഡറുകൾ,સ્ટેન્ડિંગ ઓર્ડર
സ്റ്റാൻഡിംഗ് ഓർഡറുകൾ,સ્ટેન્ડિંગ ઓર્ડર
സ്റ്റേറ്റ്മാൻ,સ્ટેટ્સમેન
ശിലാ ലിഖിതം,સ્ટોન શિલાલેખ
കൊടുങ്കാറ്റ് സൈന്യം,તોફાન ટુકડીઓ
തന്ത്രം,સ્ટ્રેટેજમ
തന്ത്രം,વ્યૂહરચના
തന്ത്രം,વ્યૂહરચના
തന്ത്രം,વ્યૂહરચના
സ്ട്രാറ്റോക്രസി,સ્ટ્રેટોક્રસી
കലഹം,ઝઘડો
കലഹം,ઝઘડો
ശക്തമായ പിടി,મજબૂત પકડ
ശക്തമായ പിടി,મજબૂત પકડ
സബ്സിഡിയറി ടാലിയൻസ്,પેટાકંપની ટેલિઅન્સ
പിന്തുടർച്ച,ઉત્તરાધિકાર
പിൻഗാമി,અનુગામી
വോട്ടവകാശം,મતાધિકાર
സഫ്രജിസ്റ്റ്,મતાધિકારવાદી
സുൽത്താനേറ്റ്,સલ્તનત
സുൽത്താനേറ്റ് കാലഘട്ടം,સલ્તનત સમયગાળો
കീഴടങ്ങുക,શરણાગતિ
സുസെറൈൻ,સુઝેરેન
സുസെറൈൻ സംസ്ഥാനം,સુઝેરેન રાજ્ય
വാളെടുക്കുന്നയാൾ,તલવારબાજ
ടമ്മനി സൊസൈറ്റി,તમ્માની સોસાયટી
കോപിച്ച വാൾ,ટેમ્પર્ડ તલવાર
വാടകക്കാരൻ,ભાડૂત
വാടകക്കാരൻ,ભાડૂત
പ്രദേശം,પ્રદેશ
പ്രദേശം,પ્રદેશ
പ്രദേശ സർക്കാർ,પ્રદેશ સરકાર
തീവ്രവാദം,આતંકવાદ
തേർഡ് എസ്റ്റേറ്റ്,ત્રીજી એસ્ટેટ
മൂന്ന് എസ്റ്റേറ്റുകൾ,ત્રણ વસાહતો
ടോൾ,ટોલ
ടോൾ ഹൗസ്,ટોલ હાઉસ
ശവകുടീരം,કબર
ടോറി,ટોરી
ടോട്ടം,ટોટેમ
ടവർ,ટાવર
ടവർ,ટાવર
വിജയഗോപുരം,વિજય ટાવર
രാജ്യദ്രോഹി,દેશદ્રોહી
വഞ്ചന,વિશ્વાસઘાત
രാജ്യദ്രോഹം,રાજદ્રોહ
ഉടമ്പടി,સંધિ
ട്രയൽ ബൈ യുദ്ധം (=ട്രയൽ ബൈ കോംബാറ്റ്),યુદ્ધ દ્વારા અજમાયશ (= લડાઇ દ્વારા પગેરું)
ആദരാഞ്ജലി,શ્રદ્ધાંજલિ
ആദരാഞ്ജലി,શ્રદ્ધાંજલિ
ആദരാഞ്ജലി ഭൂമി,શ્રદ્ધાંજલિ જમીન
ട്രിപ്പിൾ സഖ്യം,ત્રિવિધ જોડાણ
ട്രിപ്പിൾ എന്റന്റ്,ટ્રિપલ entente
വിജയം,વિજય
വിജയം,વિજય
കലഹവും,ગરબડ
സ്വേച്ഛാധിപത്യം,જુલમી હત્યા
സ്വേച്ഛാധിപത്യം,જુલમી હત્યા
സ്വേച്ഛാധിപത്യം,જુલમ
സ്വേച്ഛാധിപത്യം,જુલમ
സ്വേച്ഛാധിപതി,જુલમી
ഉഹ്ലാൻ,ઉહલાન
ഉകാസെ,ઉકાસે
ഉകാസെ,ઉકાસે
ഉലമ,ઉલેમા
അന്ത്യശാസനം,અલ્ટીમેટમ
അന്ത്യശാസനം,અલ્ટીમેટમ
അങ്കിൾ സാം,અંકલ સેમ
അണ്ടർ-കിംഗ്,અન્ડર-કિંગ
യുണൈറ്റഡ് ഐറിഷുകാർ,યુનાઇટેડ આઇરિશમેન
ഐയ്ക്യ രാഷ്ട്രസഭ,સંયુક્ત રાષ્ટ્રો
യുണൈറ്റഡ് പ്രവിശ്യകൾ,સંયુક્ત પ્રાંતો
യുണൈറ്റഡ് പ്രവിശ്യകൾ,સંયુક્ત પ્રાંતો
നിലവറയില്ലാത്ത കോട്ട,અવિશ્વસનીય કિલ્લો
സാർവത്രിക രാജാവ്,સાર્વત્રિક રાજા
സാർവത്രിക വോട്ടവകാശം,સાર્વત્રિક મતાધિકાર
പ്രക്ഷോഭം,બળવો
അധിക്ഷേപം,હડપચી
കൊള്ളക്കാരൻ,હડપ કરનાર
ഉട്ടോപ്യ,યુટોપિયા
വന്ദൽ,તોડફોડ
വാൻഡലിസം,તોડફોડ
വാൻഗാർഡ്,વેનગાર્ડ
വാൻഗാർഡ്,વાનગાર્ડ
വാൻഗാർഡ്,વેનગાર્ડ
വരൻജിയൻ,વરાંજીયન
വരൻജിയൻ ഗാർഡ്,વરાંજિયન રક્ષક
വാസൽ,વાસલ
വാസൽ,વાસલ
വാസൽ സംസ്ഥാനം,વાસલ રાજ્ય
വത്തിക്കാൻ കൗൺസിൽ,વેટિકન કાઉન્સિલ
പാത്രം,વહાણ
പാത്രം,વહાણ
പാത്രം,વહાણ
ഉപരാജാവ്,ઉપ-રાજા
വൈസ്രോയി,વાઇસરોય
വൈസ്രോയൽറ്റി = വൈസ്രോയിഷിപ്പ്,વાઇસરોયલ્ટી = વાઇસરોયશિપ
വിക്ടർ,વિક્ટર
വിജയം,વિજય
വില്ലൻ,વિલેન
യാത്ര,સફર
ദുർബലമായ കോട്ട,સંવેદનશીલ ગઢ
ചുമർ പെയിന്റിംഗ്,વોલ પેઇન્ટિંગ
ചുമർ പെയിന്റിംഗ്,વોલ પેઇન્ટિંગ
യുദ്ധം,યુદ્ધ
യുദ്ധപ്രഭു,યુદ્ધ-સ્વામી
യോദ്ധാവ്,યોદ્ધા
യോദ്ധാവ്,યોદ્ધા
യോദ്ധാവ്,યોદ્ધા
യുദ്ധക്കപ്പൽ,યુદ્ધ જહાજ
വാച്ച്-വേഡ്,વૉચ-વર્ડ
വെൽഫെയർ സ്റ്റേറ്റ്,કલ્યાણ રાજ્ય
ക്ഷേമപ്രവർത്തനം,કલ્યાણ કાર્ય
വിഗ്,વ્હિગ
വെള്ള കൊടി,સફેદ ધ્વજ
വെള്ളക്കാരുടെ ഭാരം,વ્હાઇટમેનનો બોજ
ലോക സാമ്രാജ്യം,વિશ્વ સામ્રાજ્ય
ലോക പ്രസ്ഥാനം,વિશ્વ ચળવળ
ലോക രാഷ്ട്രീയം,વિશ્વ રાજકારણ
ലോകശക്തി,વિશ્વ શક્તિ
ലോക മഹായുദ്ധം,વિશ્વ યુદ્ધ
വേക്കർ,Wreeker
