Hindi,Kannada
"निम्न स्तर, अनुरूप संकेत",ಕಡಿಮೆ ಮಟ್ಟದ ಅನಲಾಗ್ ಸಿಗ್ನಲ್
निम्न रव,ಕಡಿಮೆ ಶಬ್ದ
निम्न रव केबल,ಕಡಿಮೆ ಶಬ್ದ ಕೇಬಲ್
निम्न पारक फिल्टर,ಕಡಿಮೆ ಪಾಸ್ ಫಿಲ್ಟರ್
निम्न पारक फिल्टर,ಕಡಿಮೆ ಪಾಸ್ ಫಿಲ್ಟರ್
निम्न पारक RC परिपथ,ಕಡಿಮೆ ವಿದ್ಯುತ್ ಆರ್ಸಿ ಸರ್ಕ್ಯೂಟ್
निम्न देहली तर्क,ಕಡಿಮೆ ಮಿತಿ ತರ್ಕ
निम्न वोल्टता शक्ति स्रोत,ಕಡಿಮೆ ವೋಲ್ಟೇಜ್ ವಿದ್ಯುತ್ ಮೂಲ
निम्न पार्श्व आवृत्ति,ಕಡಿಮೆ ಪ್ಲೇಬ್ಯಾಕ್ ಆವರ್ತನ
निम्न पार्श्व आवृत्ति,ಕಡಿಮೆ ಪ್ಲೇಬ್ಯಾಕ್ ಆವರ್ತನ
LP खाँचा,LP ಸ್ಲಾಟ್
LP रिकार्ड,ಎಲ್ಪಿ ದಾಖಲೆ
LS वोल्टता ऑफसेट रक्षण,ಎಲ್ಎಸ್ ವೋಲ್ಟೇಜ್ ಆಫ್ಸೆಟ್ ರಕ್ಷಣೆ
अल्पतम सार्थक द्वयंक,ಕನಿಷ್ಠ ಅರ್ಥಪೂರ್ಣ ಆಟ
अल्पतम सार्थक अंक,ಕನಿಷ್ಠ ಗಮನಾರ್ಹ ಸ್ಕೋರ್
विशाल एकीकरण,ಬೃಹತ್ ಏಕೀಕರಣ
निम्न विभव,ಕಡಿಮೆ ಸಾಮರ್ಥ್ಯ
लग,ನೋಡು
ल्यूमेन,ಲುಮೆನ್
ल्यूमेन घंटा,ಲುಮೆನ್ ಗಂಟೆ
ज्योतिर्मयता,ಪ್ರಕಾಶಮಾನತೆ
ज्योतिर्मयता संकेत,ಪ್ರಕಾಶ ಚಿಹ್ನೆ
ज्योति फ्लक्स,ಜ್ವಾಲೆಯ ಹರಿವು
ल्यूमर-ब्रोधन फोटोमीटर,ಲುಮರ್-ಬ್ರೋಧನ್ ಫೋಟೋಮೀಟರ್
स्थानीकृत घटक मॉडल,ಸ್ಥಳೀಯ ಘಟಕ ಮಾದರಿ
रेखीय वोल्टता विभेद ट्रांसफॉर्मर,ಲೀನಿಯರ್ ವೋಲ್ಟೇಜ್ ಡಿಫರೆನ್ಷಿಯಲ್ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್
मशीन कालचक्र,ಯಂತ್ರ ಚಕ್ರ
मशीन भाषा,ಯಂತ್ರ ಭಾಷೆ
मैकितोश कंप्यूटर,ಮ್ಯಾಸಿಟೋಶ್ ಕಂಪ್ಯೂಟರ್
मैजिक टी,ಮ್ಯಾಜಿಕ್ ಚಹಾ
चुंबक,ಅಯಸ್ಕಾಂತ
चुंबकीय प्रवर्धक,ಕಾಂತೀಯ ಆಂಪ್ಲಿಫಯರ್
चुंबकीय बुदबुद स्मृति,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಬಬಲ್ ಮೆಮೊರಿ
चुंबकीय क्रोड,ಕಾಂತೀಯ ಕೋರ್
चुंबकीय युग्मन,ಕಾಂತೀಯ ಜೋಡಣೆ
चुंबकीय आँकड़ा भंडारण,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡೇಟಾ ಸಂಗ್ರಹಣೆ
चुंबकीय विक्षेप,ಕಾಂತೀಯ ವಿಚಲನ
चुंबकीय डिस्क,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್
चुंबकीय क्षेत्र,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಫೀಲ್ಡ್
चुंबकीय फ्लक्स,ಕಾಂತೀಯ ಹರಿವು
चुंबकीय फोकसन,ಕಾಂತೀಯ ಗಮನ
चुंबकीय शैथिल्य,ಮ್ಯಾಗ್ನೆಟೋಸಿಂಥೆಸಿಸ್
चुंबकीय बल रेखा,ಕಾಂತೀಯ ಬಲದ ರೇಖೆ
चुंबकीय उद्ग्राही,ಕಾಂತೀಯ ಸಂಗ್ರಾಹಕ
चुंबकीय ध्रुवता,ಕಾಂತೀಯ ಧ್ರುವೀಯತೆ
चुंबकीय ध्रुवता,ಕಾಂತೀಯ ಧ್ರುವೀಯತೆ
चुंबकीय संतृप्ति,ಕಾಂತೀಯ ಶುದ್ಧತ್ವ
चुंबकीय परिरक्षण,ಕಾಂತೀಯ ರಕ್ಷಾಕವಚ
चुंबकीय प्रक्षोभ,ಕಾಂತೀಯ ಪ್ರಕ್ಷುಬ್ಧತೆ
चुंबकीय टेप,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್
मैगनेटोमीटर,ಮ್ಯಾಗ್ನೆಟೋಮೀಟರ್
चुंबकीय प्रेरक बल (mmf),ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡ್ರೈವಿಂಗ್ ಫೋರ್ಸ್ (ಎಂಎಂಎಫ್)
मैग्नेट्रॉन,ಮ್ಯಾಗ್ನೆಟ್ರಾನ್
आवर्धन,ವರ್ಧನೆ
परिमाण,ಸಂಪುಟ
परिमाण तुलनित्र,ಪರಿಮಾಣ ಹೋಲಿಕೆದಾರ
परिमाण फलन,ಪ್ರಮಾಣ ಕಾರ್ಯ
वृहत् अभिकलित्र,ದೊಡ್ಡ ಕಂಪ್ಯೂಟರ್
मुख्य लाइन धारा,ಮುಖ್ಯ ಸಾಲಿನ ಸ್ಟ್ರೀಮ್
बहुसंख्यक वाहक,ಬಹುಪಾಲು ವಾಹಕ
बहुसंख्यक वाहक धारा,ಬಹುಪಾಲು ವಾಹಕ ಪ್ರಸ್ತುತ
"पुम संयोजक, पुंसंयोजक","ಪಂಪ್ ಸಂಯೋಜಕ, ಮರುಸಂಯೋಜಕ"
मैन (महानगरीय क्षेत्र नेटवर्क),MAN (ಮೆಟ್ರೋಪಾಲಿಟನ್ ಏರಿಯಾ ನೆಟ್‌ವರ್ಕ್)
मैनचेस्टर कोडन,ಮ್ಯಾಂಚೆಸ್ಟರ್ ಕೋಡಿಂಗ್
मानव-जनित रव,ಮಾನವ ಶಬ್ದ
अपूर्णांश,ಮಂಟಿಸ್ಸಾ
प्रतिचित्रण,ಮ್ಯಾಪಿಂಗ್
मारकोनी ऐंटेना,ಮಾರ್ಕೋನಿ ಆಂಟೆನಾ
चिन्ह/दिक्काल अनुपात,ಚಿಹ್ನೆ/ಸಮಯ ಅನುಪಾತ
आवरण,ಹೊದಿಕೆ
मास्क प्रोग्रामित रॉम,ಮಾಸ್ಕ್ ಪ್ರೋಗ್ರಾಮ್ ಮಾಡಿದ ರೋಮ್
अच्छादनशील अंतरायन,ಉತ್ತಮ ಕೆಲಸದ ಅಡಚಣೆ
आच्छद रोम,ಕವರ್ ರೋಮ್
"मात्रा, द्रव्यमान","ಪರಿಮಾಣ, ದ್ರವ್ಯರಾಶಿ"
मास्टर घड़ी,ಮಾಸ್ಟರ್ ಗಡಿಯಾರ
मास्टर दोलित्र,ಮಾಸ್ಟರ್ ಆಂದೋಲಕ
सुमेलित फिल्टर,ಹೊಂದಾಣಿಕೆಯ ಫಿಲ್ಟರ್
सुमेलित लोड,ಹೊಂದಾಣಿಕೆಯ ಲೋಡ್
सुमेलन,ಹೊಂದಾಣಿಕೆಗೆ
मैट्रिक्स समीकरण,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಸಮೀಕರಣ
प्रधान ऐन्टेना टी.वी.,ಹೆಡ್ ಆಂಟೆನಾ ಟಿವಿ
अधिकतम अग्रधारा,ಗರಿಷ್ಠ ಮುಂದಕ್ಕೆ
अधिकतम लब्धि,ಗರಿಷ್ಠ ಲಾಭ
अधिकतम शक्ति अंतरण प्रमेय,ಗರಿಷ್ಠ ವಿದ್ಯುತ್ ವರ್ಗಾವಣೆ ಪ್ರಮೇಯ
अधिकतम अनुमतांक,ಗರಿಷ್ಠ ಸ್ಕೋರ್
अधिकतम व्युत्क्रम वोल्टता,ಗರಿಷ್ಠ ರಿವರ್ಸ್ ವೋಲ್ಟೇಜ್
अधिकतम उपयोज्य आवृति (MUF),ಗರಿಷ್ಠ ಬಳಸಬಹುದಾದ ಆವರ್ತನ (MUF)
मैक्सटर्म,ಗರಿಷ್ಠ
मैक्सवेल समीकरण,ಮ್ಯಾಕ್ಸ್ವೆಲ್ ಸಮೀಕರಣ
सूक्ष्म चैनल संरचना,ಸೂಕ್ಷ್ಮ ಚಾನಲ್ ರಚನೆ
एम-व्युत्पन्न फिल्टर,M- ಪಡೆದ ಫಿಲ್ಟರ್
माध्य मुक्त पथ,ಉಚಿತ ಮಾರ್ಗ ಎಂದರ್ಥ
औसत मान,ಸರಾಸರಿ ಮೌಲ್ಯ
वर्गमाध्य मूल्य,ಚದರ ಸರಾಸರಿ ಮೌಲ್ಯ
मापक यंत्र,ಅಳತೆ ಉಪಕರಣ
यांत्रिक फिल्टर,ಯಾಂತ್ರಿಕ ಫಿಲ್ಟರ್
चिकित्सा इलेक्ट्रॉनिकी,ವೈದ್ಯಕೀಯ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್
मेगा ओम,ಮೆಗಾ ಓಮ್
मेगाबाइट,ಮೆಗಾಬೈಟ್
मेगर,ಮೆಗ್ಗರ್
स्मृति,ಸ್ಮರಣಾರ್ಥ
स्मृति अभिगम काल,ಮೆಮೊರಿ ಪ್ರವೇಶ ಸಮಯ
स्मृति सरणी,ಮೆಮೊರಿ ಅರೇ
स्मृति बफर पंजी,ಮೆಮೊರಿ ಬಫರ್ ರಿಜಿಸ್ಟರ್
स्मृति कोशिका,ಮೆಮೊರಿ ಕೋಶ
स्मृति कोशिका 'रेस अराउंड' अवस्था,ಮೆಮೊರಿ ಸೆಲ್ &#39;ರೇಸ್ ಅರೌಂಡ್&#39; ಹಂತ
स्मृति चिप,ಮೆಮೊರಿ ಚಿಪ್
सूक्ष्म परिपथ,ಮೈಕ್ರೋ ಸರ್ಕ್ಯೂಟ್
स्मृति चक्र,ಮೆಮೊರಿ ಚಕ್ರ
स्मृति चक्रकाल,ನೆನಪಿನ ಚಕ್ರ
स्मृति प्रतिचित्र,ಮೆಮೊರಿ ನಕ್ಷೆ
स्मृति प्रतिचित्रित निवेश/निर्गम,ಮೆಮೊರಿ ಮ್ಯಾಪ್ ಮಾಡಿದ ಇನ್‌ಪುಟ್/ಔಟ್‌ಪುಟ್
स्मृति पठन,ಮೆಮೊರಿ ಓದುವಿಕೆ
स्मृति लेखन,ನೆನಪಿನ ಬರವಣಿಗೆ
"मेन्यू, प्रसूचि","ಮೆನು, ಕ್ಯಾಟಲಾಗ್"
अक्षीय तल,ಅಕ್ಷೀಯ ಸಮತಲ
जाल,ನಿವ್ವಳ
जाल विश्लेषण,ಜಾಲರಿ ವಿಶ್ಲೇಷಣೆ
जाल धारा,ಜಾಲರಿ ಸ್ಟ್ರೀಮ್
जाल समीकरण,ಜಾಲರಿ ಸಮೀಕರಣ
धातु,ಲೋಹದ
धातु-बॉक्स,ಲೋಹದ ಪೆಟ್ಟಿಗೆ
धातु फिल्म प्रतिरोधक,ಲೋಹದ ಫಿಲ್ಮ್ ರೆಸಿಸ್ಟರ್
धात्विकीकरण,ಲೋಹೀಕರಣ
मीटर,ಮೀಟರ್
एम.एफ.टी.डी. (बहुआवर्ती स्वर डायलिंग),MFTD (ಬಹು ಟೋನ್ ಡಯಲಿಂಗ್)
मो,ಮೊ
एम.आई.सी. (माइक्रोवेव एकीकृत परिपथ),MIC (ಮೈಕ್ರೋವೇವ್ ಇಂಟಿಗ್ರೇಟೆಡ್ ಸರ್ಕ್ಯೂಟ್)
अभ्रक संधारित्र,ಮೈಕಾ ಕೆಪಾಸಿಟರ್
एम.आई.सी.आर.,MICR
सूक्ष्म बंकन,ಸೂಕ್ಷ್ಮ ಗುರುತುಗಳು
माइक्रो कंप्यूटर,ಮೈಕ್ರೋಕಂಪ್ಯೂಟರ್
सूक्ष्म नियंत्रक,ಸೂಕ್ಷ್ಮ ನಿಯಂತ್ರಕ
सूक्ष्म इलेक्ट्रॉनिकी,ಸೂಕ್ಷ್ಮ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್
माइक्रोफैराड,ಮೈಕ್ರೋಫಾರ್ಡ್
माइक्रोफिश,ಸೂಕ್ಷ್ಮಮೀನು
सूक्ष्म अनुदेश,ಸೂಕ್ಷ್ಮ ಸೂಚನೆ
सूक्ष्माष्टि आधारित प्रचालन निकाय,ಮೈಕ್ರೋಸ್ಕೋಪಿಕ್ ಆಪರೇಟಿಂಗ್ ಸಿಸ್ಟಮ್
सूक्ष्म तर्क,ಸೂಕ್ಷ್ಮ ತಾರ್ಕಿಕ
माइक्रोन,ಮೈಕ್ರಾನ್
माइक्रोफोन,ಮೈಕ್ರೊಫೋನ್
सूक्ष्मकर्णी प्रभाव,ಮೈಕ್ರೋಟೋನಿಕ್ ಪರಿಣಾಮ
"माइक्रोप्रोसेसर, सूक्ष्म संसाधित्र","ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್, ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್"
सूक्ष्म संसाधित्र कोड,ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್ ಕೋಡ್
माइक्रो प्रोग्राम,ಸೂಕ್ಷ್ಮ ಪ್ರೋಗ್ರಾಂ
"सूक्ष्म क्रमादेशन, सूक्ष्म प्रोग्रामन","ಮೈಕ್ರೋ ಪ್ರೋಗ್ರಾಮಿಂಗ್, ಮೈಕ್ರೋ ಪ್ರೋಗ್ರಾಮಿಂಗ್"
माइक्रो सेकंड,ಸೂಕ್ಷ್ಮ ಸೆಕೆಂಡ್
सूक्ष्म पट्टी ऐंटेना,ಮೈಕ್ರೋ ಸ್ಟ್ರಿಪ್ ಆಂಟೆನಾ
सूक्ष्म पट्टी संचरण लाइन,ಮೈಕ್ರೋ ಸ್ಟ್ರಿಪ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಲೈನ್
"सूक्ष्म तरंग, माइक्रोवेव","ಮೈಕ್ರೋವೇವ್, ಮೈಕ್ರೋವೇವ್"
सूक्ष्म तरंग प्रवर्धक,ಮೈಕ್ರೋವೇವ್ ಆಂಪ್ಲಿಫಯರ್
सूक्ष्म तरंग ऐंटेना,ಮೈಕ್ರೋವೇವ್ ಆಂಟೆನಾ
सूक्ष्म तरंग कड़ी,ಮೈಕ್ರೋ ವೇವ್ ಲಿಂಕ್
सूक्ष्म तरंग संचरण विंडो,ಮೈಕ್ರೋವೇವ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ವಿಂಡೋ
सूक्ष्म तरंग नली,ಮೈಕ್ರೋವೇವ್ ಟ್ಯೂಬ್
मध्य बैंड परास,ಮಧ್ಯಮ ಬ್ಯಾಂಡ್ ಶ್ರೇಣಿ
एम.आई.डी.आई. (वाद्य यंत्र अंकीय अंतराफलक),MIDI (ವಾದ್ಯ ಡಿಜಿಟಲ್ ಇಂಟರ್ಫೇಸ್)
मिलर प्रभाव धारिता,ಮಿಲ್ಲರ್ ಪರಿಣಾಮ ಕೆಪಾಸಿಟನ್ಸ್
मिलर समाकलित्र,ಮಿಲ್ಲರ್ ಇಂಟಿಗ್ರೇಟರ್
मिलर काल आधार,ಮಿಲ್ಲರ್ ಕರೆ ಬೇಸ್
मिलर प्रमेय,ಮಿಲ್ಲರ್ ಪ್ರಮೇಯ
मिलीआमीटर,ಮಿಲಿಮೀಟರ್
मिली ऐम्पीयर,ಮಿಲಿ ಆಂಪಿಯರ್
मिली हेनरी,ಮಿಲಿ ಹೆನ್ರಿ
मिलमैन प्रमेय,ಮಿಲ್ಮನ್ ಪ್ರಮೇಯ
लघुकरण,ಸಂಕ್ಷಿಪ್ತಗೊಳಿಸುವಿಕೆ
अल्पसंख्यक वाहक,ಅಲ್ಪಸಂಖ್ಯಾತ ವಾಹಕ
अल्पसंख्यक वाहक धारा,ಅಲ್ಪಸಂಖ್ಯಾತ ವಾಹಕ ಸ್ಟ್ರೀಮ್
मिनटर्म,ಮಿಂಟರ್ಮ್
व्यवकल्य,ವ್ಯವಕಲನ
मि.प.स.,ಎಂ.ಪಿ.ಎಸ್.
अपसंरेखण,ತಪ್ಪು ಜೋಡಣೆ
अपस्वरण,ಕ್ಷಯಿಸುವಿಕೆ
मिश्रक,ಮಿಕ್ಸರ್
एम.एम.यू. (स्मृति प्रबंधन इकाई),ಎಂಎಂಯು (ನೆನಪಿನ ನಿರ್ವಹಣಾ ಘಟಕ)
स्मरक,ಸ್ಮರಣಾರ್ಥ
गतिशील इलेक्ट्रॉन,ಚಲಿಸುವ ಎಲೆಕ್ಟ್ರಾನ್ಗಳು
गतिशीलता,ಚಲನಶೀಲತೆ
मोडीय विक्षेपण,ಮಾದರಿ ವಿಚಲನ
विधा,ಮೋಡ್
निदर्श,ಮಾದರಿ
मोडेम,ಮೋಡೆಮ್
अपरिवर्तित आवृत्ति मॉडुलन कोडन,ಬದಲಾಗದ ಆವರ್ತನ ಮಾಡ್ಯುಲೇಶನ್ ಕೋಡಿಂಗ್
मॉडुलीय अभिकल्प,ಮಾಡ್ಯುಲರ್ ವಿನ್ಯಾಸ
मॉडुलित,ಮಾಡ್ಯುಲೇಟೆಡ್
मॉडुलन,ಸಮನ್ವಯತೆ
मॉडुलन गहराई,ಮಾಡ್ಯುಲೇಷನ್ ಆಳ
मॉडुलन सूचकांक,ಮಾಡ್ಯುಲೇಶನ್ ಸೂಚ್ಯಂಕ
मॉडुलन प्रतिशत,ಮಾಡ್ಯುಲೇಶನ್ ಶೇಕಡಾವಾರು
मॉड्यूल,ಘಟಕ
मापांक एन गुणक,ಮಾಡ್ಯುಲಸ್ ಎನ್ ಗುಣಕ
गणक मापांक,ಕ್ಯಾಲ್ಕುಲೇಟರ್ ಮಾಡ್ಯುಲಸ್
अणु,ಅಣು
संवेग,ಪ್ರಚೋದನೆ
मॉनिटर,ಮಾನಿಟರ್
एकवर्णी,ಏಕವರ್ಣದ
एकवर्णी प्रदर्श,ಏಕವರ್ಣದ ಪ್ರದರ್ಶನ
एकाश्मीय (आई.सी.),ಏಕಶಿಲೆಯ (IC)
एकल स्पंद,ಒಂದೇ ನಾಡಿ
एकस्थितिक बहुकंपित्र,ಏಕತಾನತೆಯ ಮಲ್ಟಿವೈಬ್ರೇಟರ್
एकरूपता,ಏಕರೂಪತೆ
मूर-नियम,ಮೂರ್ ಕಾನೂನು
मोर्स कोड,ಮೋರ್ಸ್ ಕೋಡ್
मॉसफेट,mosfet
सार्थकतम संप्रतीक,ಅರ್ಥಪೂರ್ಣ ಪಾತ್ರ
मदर बोर्ड,ಮದರ್ ಬೋರ್ಡ್
मोटर,ಮೋಟಾರ್
मोटर क्रिया,ಮೋಟಾರ್ ಕ್ರಿಯೆ
आरोपण,ಆರೋಪ
माउस,ಇಲಿ
चल कुंडली लाउडस्पीकर,ಚಲಿಸಬಲ್ಲ ಸುರುಳಿ ಧ್ವನಿವರ್ಧಕ
चलकुंली मीटर,ಚಾಲನೆಯಲ್ಲಿರುವ ಮೀಟರ್
समपेग,ಸಂಪೆಗ್
एम.पी.यू.,ಎಂಪಿಯು
एम.एस.डी. (सार्थकतम अंक),MSD (ಅತಿ ಹೆಚ್ಚು ಅಂಕ)
एम.एस.विंडोज,MS ವಿಂಡೋಸ್
एम.टी.बी.एफ. (अंतर विफलता माध्यकाल),ಎಂ.ಟಿ.ಬಿ.ಎಫ್. (ವ್ಯತ್ಯಾಸ ವೈಫಲ್ಯ ಸರಾಸರಿ)
बहुकोटर क्लाइस्ट्रॉन,ಬಹುಕಾಲಮ್ ಕ್ಲೈಸ್ಟ್ರಾನ್
बहुचालक संबंधक,ಪಾಲಿಮರ್ ಕನೆಕ್ಟರ್
मल्टीमीडिया,ಮಲ್ಟಿಮೀಡಿಯಾ
बहुमापक,ಮಲ್ಟಿಮೀಟರ್
बहुउत्सर्जक ट्रांजिस्टर,ಬಹು ಹೊರಸೂಸುವ ಟ್ರಾನ್ಸಿಸ್ಟರ್
बहुअनुरेख,ಮಲ್ಟಿಟ್ರೇಸಿಂಗ್
गुण्य,ಅರ್ಹತೆ
गुणक,ಗುಣಕ
बहु संसाधन,ಬಹು ಸಂಪನ್ಮೂಲ
बहु-क्रमादेशन,ಮಲ್ಟಿಪ್ರೋಗ್ರಾಮಿಂಗ್
बहुपरास,ಬಹು ಶ್ರೇಣಿ
बहुपद प्रवर्धक,ಬಹುಪದೀಯ ಆಂಪ್ಲಿಫಯರ್
बहुक्रियन,ಬಹುಕ್ರಿಯಾತ್ಮಕ
मूक,ಮ್ಯೂಟ್ ಮಾಡಿ
अन्योन्य अभिलक्षण,ಪರಸ್ಪರ ಗುಣಲಕ್ಷಣಗಳು
अन्योन्य चालकत्व,ಪರಸ್ಪರ ವಾಹಕತೆ
अन्योन्य युग्मन,ಪರಸ್ಪರ ಜೋಡಣೆ
अन्योन्य प्रेरकत्व,ಪರಸ್ಪರ ಪ್ರೇರಣೆ
अन्योन्य प्रतिघात,ಪರಸ್ಪರ ಸಂಬಂಧ
माइलर पी.सी. बोई,ಮೈಲಾರ್ ಪಿಸಿ. ಬಿತ್ತು
N-द्रव्य,ಎನ್-ಮ್ಯಾಟರ್
एन.ए.एम.पी.एस.,NAMPS
नैंड-नैंड परिपथ,ನಂದ್-ನಂದ ಸರ್ಕ್ಯೂಟ್
"नैनो सेंकड (- से, )","ನ್ಯಾನೋ ಸೆಕೆಂಡ್ (- ಗೆ, )"
नेपियर नियम,ನೇಪಿಯರ್ ಕಾನೂನು
संकीर्ण बैंड,ಕಿರಿದಾದ ಬ್ಯಾಂಡ್
संकीर्ण बैंड रव,ಕಿರಿದಾದ ಬ್ಯಾಂಡ್ ಶಬ್ದ
संकीर्ण बैंड पारक रव,ಕಿರಿದಾದ ಬ್ಯಾಂಡ್ ಪಾರ್ಕ್ ಶಬ್ದ
मूल अनुभाषक,ಸ್ಥಳೀಯ ಇಂಟರ್ಪ್ರಿಟರ್
प्राकृतिक गणन,ನೈಸರ್ಗಿಕ ಲೆಕ್ಕಾಚಾರ
प्राकृतिक आवृत्ति,ನೈಸರ್ಗಿಕ ಆವರ್ತನ
प्राकृतिक लघुगणक,ನೈಸರ್ಗಿಕ ಲಾಗರಿಥಮ್
निकटकॉल,ಸಮೀಪದ ಕರೆ
निकट झंप,ನಡುಕ ಬಳಿ
"नीडल वेग, सूची वेग","ಸೂಜಿ ವೇಗ, ದಾಸ್ತಾನು ವೇಗ"
निषेध,ನಿಷೇಧ
निषेध सूचन,ನಿಷೇಧ ಸೂಚನೆ
निषेध प्रतीक,ನಿಷೇಧದ ಚಿಹ್ನೆ
ऋणात्मक गेट,ನಕಾರಾತ್ಮಕ ಗೇಟ್
ऋणात्मक एंड गेट,ಋಣಾತ್ಮಕ ಅಂತಿಮ ಗೇಟ್
ऋणात्मक बंधन,ನಕಾರಾತ್ಮಕ ಬಂಧ
ऋणात्मक कर्त्तन,ಋಣಾತ್ಮಕ ಕತ್ತರಿಸುವುದು
ऋणात्मक कोर,ನಕಾರಾತ್ಮಕ ಕೋರ್
ऋणात्मक उत्सर्जक अनुगामी,ಋಣಾತ್ಮಕ ಹೊರಸೂಸುವ ಟ್ರೇಲಿಂಗ್
ऋणात्मक पुनर्निवेश,ಋಣಾತ್ಮಕ ಮರುಹೂಡಿಕೆ
ऋणात्मक पुनर्निवेश प्रवर्धक,ಋಣಾತ್ಮಕ ಮರುಹೂಡಿಕೆ ಆಂಪ್ಲಿಫಯರ್
ऋणात्मक तर्क,ನಕಾರಾತ್ಮಕ ವಾದ
ऋणात्मक ऑर गेट,ಋಣಾತ್ಮಕ ಅಥವಾ ಗೇಟ್
ऋणात्मक ध्रुवता,ಋಣಾತ್ಮಕ ಧ್ರುವೀಯತೆ
ऋणात्मक प्रतिरोध,ನಕಾರಾತ್ಮಕ ಪ್ರತಿರೋಧ
ऋणात्मक प्रतिरोध क्षेत्र,ನಕಾರಾತ್ಮಕ ಪ್ರತಿರೋಧ ವಲಯ
ऋणात्मक प्रदाय,ನಕಾರಾತ್ಮಕ ಪೂರೈಕೆ
ऋणात्मक ताप,ಋಣಾತ್ಮಕ ತಾಪಮಾನ
ऋणात्मक ताप गुणांक,ಋಣಾತ್ಮಕ ತಾಪಮಾನ ಗುಣಾಂಕ
ऋणात्मक संचरण,ನಕಾರಾತ್ಮಕ ಪ್ರಸರಣ
ऋणात्मक ट्री,ನಕಾರಾತ್ಮಕ ಮರ
ऋणात्मक टनल डायोड,ನಕಾರಾತ್ಮಕ ಸುರಂಗ ಡಯೋಡ್
ऋणात्मक मिथ्या,ನಕಾರಾತ್ಮಕ ತಪ್ಪು
ऋणात्मक सत्य,ನಕಾರಾತ್ಮಕ ಸತ್ಯ
उपेक्षणीय,ಅತ್ಯಲ್ಪ
नेमेटिक द्रव क्रिस्टल,ನೆಮ್ಯಾಟಿಕ್ ದ್ರವ ಸ್ಫಟಿಕ
निमेटिव विधा,ನಕಾರಾತ್ಮಕ ಮೋಡ್
न्योन लैंप,ನಿಯಾನ್ ದೀಪ
नेपर,ಚಿಕ್ಕನಿದ್ರೆ
नीड़ित शाखन,ನೆಸ್ಟೆಡ್ ಶಾಖೆ
नीड़ित कार्य पताका,ನೆಸ್ಟೆಡ್ ಕೆಲಸದ ಧ್ವಜ
नीड़न,ಗೂಡು
पूर्ण अपद्रव्य सांद्रता,ಸಂಪೂರ್ಣ ಅಶುದ್ಧತೆಯ ಸಾಂದ್ರತೆ
नेट सूची,ನಿವ್ವಳ ಪಟ್ಟಿ
"जाल, नेटवर्क","ನೆಟ್ವರ್ಕ್, ನೆಟ್ವರ್ಕ್"
नेटवर्क ड्राइव,ನೆಟ್ವರ್ಕ್ ಡ್ರೈವ್
नेटवर्क परिचालक,ನೆಟ್ವರ್ಕ್ ಆಪರೇಟರ್
नेटवर्क मॉडल,ನೆಟ್ವರ್ಕ್ ಮಾದರಿ
नेटवर्क प्रचालन तंत्र,ನೆಟ್ವರ್ಕ್ ಆಪರೇಟಿಂಗ್ ಸಿಸ್ಟಮ್
नेटवर्क परिसेवक,ನೆಟ್ವರ್ಕ್ ಸರ್ವರ್
नेटवर्क संरचना,ನೆಟ್ವರ್ಕ್ ರಚನೆ
नेटवर्क सिद्धांत,ನೆಟ್ವರ್ಕ್ ಸಿದ್ಧಾಂತ
नेटवर्क सांस्थितिकी,ನೆಟ್ವರ್ಕ್ ಟೋಪೋಲಜಿ
उदासीन,ಮೂಡಿ ಬಂದಿದೆ
उदासीन रेखा,ತಟಸ್ಥ ರೇಖೆ
उदासीन क्षेत्र,ಖಿನ್ನತೆಗೆ ಒಳಗಾದ ವಲಯ
निष्प्रभावन परिपथ,ನ್ಯೂಟ್ರಾಲೈಸೇಶನ್ ಸರ್ಕ್ಯೂಟ್
निष्प्रभावन,ತಟಸ್ಥಗೊಳಿಸುವಿಕೆ
न्यूट्रॉन,ನ್ಯೂಟ್ರಾನ್
अगली पीढ़ी सी.पी.यू.,ಮುಂದಿನ ಪೀಳಿಗೆಯ CPU
नई पंक्ति संप्रतीक,ಹೊಸ ಸಾಲಿನ ಪಾತ್ರ
न्यूजीलैंड वायरस,ನ್ಯೂಜಿಲೆಂಡ್ ವೈರಸ್
अगली अवस्था,ಮುಂದಿನ ಹಂತ
अगली अवस्था समीकरण,ಮುಂದಿನ ಹಂತದ ಸಮೀಕರಣ
अगली अवस्था सारणी,ಮುಂದಿನ ಹಂತದ ಟೇಬಲ್
निबल,ಮೆಲ್ಲಗೆ
