Assamese,Hindi
গ্ৰাম,ग्राम
"জি এম গণিত, গেইগাৰ মুলাৰ গণিত","जी एम गणित्र, गाइगर मूलर गणित्र"
"মাটি, ভূত","ग्राउंड, भूतक"
স্মৃতিমুখী প্ৰক্ষেপণ,नोमॉनिक प्रक्षेप
গৰু (ইউনিট),गॉय (मात्रक)
goydel বিশ্ব,गौयडेल विश्व
পৃথিৱীৰ সম্ভাৱনা,भूविभव
ভূ-ভৌতিক ধ্ৰুৱক,भूभौतिकीय नियतांक
গোলক কোষ,गोले कोष्ठिका
"সোণ, সোণ","सोना, स्वर्ण"
সোণৰ কাগজৰ ইলেক্ট্ৰস্কোপ,स्वर्ण पत्र विद्युतदर्शी
সোণৰ চিহ্ন,गोल्डमार्क
সোণৰ উষ্ণতা,स्वर्ण तापांक
সোণালীবাৰ ত্ৰিভুজ,गोल्डहाबर त्रिभुज
goldschmidt নিয়ম,गोल्डश्मिट नियम
সোণৰ শিলৰ ব&#39;ছন,गोल्डस्टोन बोसॉन
"ভেন-প্ৰংগোমিটাৰ, গনিঅ’মিটাৰ","फलक-कोणमापी, गोनियोमीटर"
প্যান্টোমোমিটাৰ,फलककोणभामापी
ভাল পৰিবাহী,सुचालक
sucrystal,सुक्रिस्टल
নিখুঁত জ্যামিতিক সংৰূপ,उत्तम ज्यामितीय विन्यास
শ্ৰেষ্ঠ প্ৰতিফলনশীলতা,श्रेष्ठ परावर्तकता
চমৎকাৰ দৃশ্যমানতা,उत्तम दृश्यता
goto দম্পতী,गोटो युगल
নিয়ন্ত্ৰণৰ গতি,नियंत्र गति
নিয়ন্ত্ৰক,नियामक
নিয়ন্ত্ৰণকাৰী পদ,नियंत्रक पद
পৃথিৱীৰ বিভৱ একক,भूविभव मात्रक
"শস্য, স্থূল, মাধ্যাকৰ্ষণ, গ্ৰেড","ग्रेन, ग्रौस, ग्रेविटी, ग्रेड"
"গ্ৰেড, ৰেংক, গ্ৰেড, ক্ৰম (নং) গ্ৰেড","श्रेणी, दर्जा, कोटि, क्रम (सं.) कोटि निर्धारण करना (क्रि.)"
"ঢালযুক্ত, গ্ৰেডযুক্ত, গ্ৰেডযুক্ত, ভাৰসাম্যপূৰ্ণ","प्रवणित, क्रमिक, श्रेणीकृत, संतुलित"
ছিৰিয়েল বেচ ট্ৰেঞ্জিষ্টৰ,क्रमिक बेस ट्रांजिस्टर
ছিৰিয়েল ফিল্টাৰ,क्रमिक फिल्टर
ঢালযুক্ত ইনচুলেচন,प्रवणित विद्युत्-रोधन
ছিৰিয়েল জংচন ট্ৰেঞ্জিষ্টৰ,क्रमिक संधि ट्रांजिस्टर
"ঢাল, গ্ৰেডিয়েন্ট","प्रवणता, ग्रेडिएन्ट"
গ্ৰেডিয়েন্ট কাপলিং,प्रवणता युग्मन
"গ্ৰেডিয়েন্ট হাইড্ৰ&#39;ফোন, গ্ৰেডিয়েন্ট হাইড্ৰ&#39;ফোন","प्रवणता जलफोन, प्रवणता हाइड्रोफोन"
গ্ৰেডিয়েন্ট মাইক্ৰ&#39;ফোন,प्रवणता माइक्रोफोन
ৰেখাৰ ঢাল,रेखा की प्रवणता
বেগৰ গ্ৰেডিয়েন্ট,वेग-प्रवणता
ঢালৰ বেগ,प्रवणता वेग
বতাহৰ নিৰীক্ষণ কৰা,अनुप्रवण पवन
"গ্ৰেডিঅ&#39;মিটাৰ, গ্ৰেডিঅ&#39;মিটাৰ","ग्रेडियोमीटर, प्रवणतामापी"
মানাংকন কৰা হৈছে,अंशांकित
grits সংখ্যা,ग्रैत्स संख्या
গ্ৰেহাম প্ৰসাৰণ নিয়ম,ग्रैहम विसरण नियम
গ্ৰেহাম পেণ্ডুলাম,ग्रैहम लोलक
"শস্য, শস্য, শস্য, শস্য, ৰেণু, শস্য, থু, কাঠ","कण, दाना, अनाज, अन्न, रेणु, ग्रेन, उत्पाट, काष्ठरेखा"
"দান সীমা, ৰেণু সীমা","दाना परिसीमा, रेणु परिसीमा"
"গ্ৰেনুলেৰিটি, গ্ৰেনুলেৰিটি","दानेदारपन, कणीयता"
গ্ৰেনুলাৰ,दानेदार
গ্ৰেনুল কোৰ,कणी कोर
"গ্ৰাম, গ্ৰাম","चना, ग्राम"
গ্ৰাম পৰমাণু,ग्राम परमाणु
গাঁৱৰ পাৰমাণৱিক প্ৰৱণতা,ग्राम परमाण्विक प्रवृति
গ্ৰাম কেলৰি,ग्राम कैलोरी
গ্ৰাম চেণ্টিমিটাৰ,ग्राम सेंटीमीटर
গ্ৰাম সমতুল্য,ग्राम तुल्यांक
গাঁৱৰ বাহিনী,ग्राम बल
গ্ৰাম আণৱিক আয়তন,ग्राम अणुक आयतन
গ্ৰাম অণু,ग्राम अणु
গ্ৰাম ওজন,ग्राम भार
ভিলেজ ৰেড,ग्राम रेड
ভিলেজ Runtgen,ग्राम रूंटगेन
গ্ৰামোফোন,ग्रामोफोन
ডাঙৰ কেননিক গড়,बृहत् विहित माध्य
বৃহৎ কেননিক বিতৰণ ফলন,बृहत् विहित वितरण फलन
ডাঙৰ কেননিক ছেট,बृहत् विहित समुच्चय
গ্ৰেনুলেচন,कणिकायन
"গ্ৰাফ, গ্ৰাফ, গ্ৰাফ","ग्राफ, आलेख, लेखाचित्र"
"গ্ৰাফ পেপাৰ, বৰ্গ কাগজ, গ্ৰাফ পেপাৰ","ग्राफ-पेपर, वर्गांकित कागज, ग्राफ-पत्र"
গ্ৰাফিক,आलेखी
চিত্ৰাঙ্কিত গণনা,आलेखीय परिकलन
চিত্ৰাঙ্কিত নিয়ন্ত্ৰণ,आलेखी नियंत्रण
"চিত্ৰাংকিত ব্যঞ্জন, চিত্ৰাংকিত প্ৰকাশ","आलेखी व्यंजन, आलेखी अभिव्यक्ति"
"গ্ৰাফিক, গ্ৰাফ","आलेखी, ग्राफी"
চিত্ৰাঙ্কিত গণনা,आलेखी परिकलन
চিত্ৰাঙ্কিত সন্নিৱিষ্ট,आलेखीय अंतर्वेशन
গ্ৰাফিকেল প্লেচমেণ্ট,आलेखी स्थान-निर्धारण
"গ্ৰাফিক জোখ, গ্ৰাফিক জোখ","आलेखी मापन, ग्राफी मापन"
গ্ৰাফিকেল চিন,आलेखी संकेत
চিত্ৰাঙ্কিত উপস্থাপন,आलेखी निरूपण
গ্ৰাফিক্স ৰেকৰ্ডাৰ,ग्राफी अभिलेखित्र
"চিত্ৰাংকিত উপস্থাপন, চিত্ৰাংকিত উপস্থাপন","आलेखी निरूपण, ग्राफी निरूपण"
গ্ৰাফ চিহ্ন,आलेख प्रतीक
Grassout ফ্লাক্সমিটাৰ,ग्रैसौट फ्लक्समापी
"গ্ৰাফ, থ্ৰেড, গ্ৰেটিকুল","रेखाजाल, सूत्रजाल, ग्रैटीक्यूल"
গ্ৰেটিকুল ৰেখা,ग्रैटीक्यूल  रेखा
গ্ৰেটিকুল স্কেল,ग्रैटीक्यूल स्केल
গ্ৰেটিকুল পৰ্দা,ग्रैटीक्यूल परदा
"গ্ৰেটিং, পিহি, সংকোচন (kri, )","ग्रेटिंग, पीसना, कसना (क्रि, )"
"গ্ৰেটিং ব্যৱধান, গ্ৰেটিং ধ্ৰুৱক","ग्रेटिंग अन्तराल, ग्रेटिंग नियतांक"
গ্ৰেটিং তৰংগ ৰূপান্তৰক,ग्रेटिंग तरंग परिवर्तक
গ্ৰেটিং ব্যৱধান,ग्रेटिंग का अंतराल
গ্ৰেটিং ৰিফ্লেক্টৰ,ग्रेटिंग परावर्तक
গ্ৰেটিং ব্যৱধান,ग्रेटिंग अंतराल
গ্ৰেটিং বৰ্ণালীবিজ্ঞান,ग्रेटिंग स्पेक्ट्रमदर्शी
গ্ৰেটিং বৰ্ণালীবিজ্ঞান,ग्रेटिंग स्पेक्ट्रमिकी
"মাধ্যাকৰ্ষণ বিজ্ঞান, মাধ্যাকৰ্ষণ","गुरूत्व विज्ञान, गुरूत्विकी"
মাধ্যাকৰ্ষণ গেজ,गुरूत्वमापी
গ্ৰেভিমেট্ৰিক পদ্ধতি,गुरूत्वमापी विधि
মাধ্যাকৰ্ষণ ক্ষমতা,गुरूत्वमिति
আণৱিক চাপ,अणुगुरूत्वीय दाब
মাধ্যাকৰ্ষণ বৃত্ত,गुरूत्वमण्डल
"মাধ্যাকৰ্ষণ, মাধ্যাকৰ্ষণ","गुरूत्वार्षण, गुरूत्व"
মাধ্যাকৰ্ষণৰ ফলত হোৱা ত্বৰণ,गुरूत्वीय त्वरण
"মাধ্যাকৰ্ষণ, মহাকৰ্ষণীয় আকৰ্ষণ","गुरूत्वाकर्षण, गुरूत्वीय आकर्षण"
মহাকৰ্ষণীয় ক্লাষ্টাৰিং,गुरूत्वीय गुच्छन
মহাকৰ্ষণীয় পতন,गुरूत्वीय निपात
মহাকৰ্ষণীয় ধ্ৰুৱক,गुरूत्वीय स्थिरांक
মহাকৰ্ষণীয় সংবহন,गुरूत्वीय संवहन
মহাকৰ্ষণীয় বক্ৰতা,गुरूत्वीय वक्रता
মহাকৰ্ষণীয় বিচ্যুতি,गुरूत्वीय विक्षेप
মহাকৰ্ষণীয় ৰিজ&#39;লিউচন,गुरूत्वीय विभेदन
মহাকৰ্ষণ শক্তি,गुरूत्वीय ऊर्जा
"মহাকৰ্ষণ ভাৰসাম্য, মহাকৰ্ষণ ভাৰসাম্য","गुरूत्वीय संतुलन, गुरूत्वीय साम्यावस्था"
মহাকৰ্ষণীয় সমবিভৱ সমতল,गुरूत्वीय समविभव तल
মহাকৰ্ষণ ক্ষেত্ৰ তত্ত্ব,गुरूत्वीय क्षेत्र सिद्धांत
মহাকৰ্ষণীয় সমতল,गुरूत्वीय सपाटांक
মহাকৰ্ষণীয় প্ৰবাহ,गुरूत्वीय प्रवाह
মহাকৰ্ষণীয় প্ৰবাহ,गुरूत्वीय अभिवाह
"মহাকৰ্ষণীয় প্ৰবাহ ঘনত্ব, মহাকৰ্ষণীয় প্ৰবাহ ঘনত্ব","गुरूत्वीय फ्लक्स घनत्व, गुरूत्वीय अभिवाह घनत्व"
মহাকৰ্ষণ বল,गुरूत्वीय बल
মহাকৰ্ষণীয় Xeon,गुरूत्वीय जिऑन
মহাকৰ্ষণীয় আৱেগ,गुरूत्वीय आवेग
মহাকৰ্ষণীয় অস্থিৰতা,गुरूत्वीय अस्थायित्व
মহাকৰ্ষণীয় ভৰ,गुरूत्वीय द्रव्यमान
মহাকৰ্ষণীয় পদাৰ্থ,गुरूत्वीय द्रव्य
মাধ্যাকৰ্ষণৰ জোখ-মাখ,गुरूत्वीय मापन
মহাকৰ্ষণীয় বিভৱ,गुरूत्वीय विभव
মহাকৰ্ষণীয় সম্ভাৱ্য শক্তি,गुरूत्वीय स्थितिज ऊर्जा
মহাকৰ্ষণীয় চাপ,गुरूत्वीय दाब
মহাকৰ্ষণীয় টান,गुरूत्वीय कर्षण
মহাকৰ্ষণীয় বিকিৰণ,गुरूत्वीय विकिरण
মহাকৰ্ষণ ব্যাসাৰ্ধ,गुरूत्वीय त्रिज्या
মহাকৰ্ষণ ৰশ্মি,गुरूत्वीय किरण
মহাকৰ্ষণ বলৰ বিচ্যুতি,गुरूत्वीय अभिरक्त विस्थापन
মহাকৰ্ষণীয় বিকৰ্ষণ,गुरूत्वीय प्रतिकर्षण
মহাকৰ্ষণীয় বিচ্যুতি,गुरूत्वीय विस्थापन
মহাকৰ্ষণীয় গোলক,गुरूत्वीय गोला
এককৰ মাধ্যাকৰ্ষণ ব্যৱস্থা,मात्रकों की गुरूत्वीय प्रणाली
মহাকৰ্ষণীয় চলক,गुरूत्वीय चर
মহাকৰ্ষণীয় তৰংগ,गुरूत्वीय तरंग
মহাকৰ্ষণীয় ৰিজ&#39;লিউচন,गुरूत्वीय विभेदन
মহাকৰ্ষণীয় চাপ,गुरूत्वीय दाब
মহাকৰ্ষণীয় স্থানান্তৰ,गुरूत्वीय अंतरण
গ্ৰেভিটন,ग्रैविटान
ঘনত্বমাপক,घनत्वमापी
মাধ্যাকৰ্ষণ ক্ষমতা,गुरूत्व
মাধ্যাকৰ্ষণ বিজুতি,गुरूत्व असंगति
মাধ্যাকৰ্ষণ বল,गुरूत्व-गोलक
ঘনীভূত কোষ,घनत्वीय सेल
মাধ্যাকৰ্ষণ ৰাশিফল যোগাযোগ,गुरूत्व कुंडली संचार
মাধ্যাকৰ্ষণ পতনৰ গঠন,गुरूत्व निपात संरचना
মহাকৰ্ষণীয় প্ৰবাহ,गुरूत्वीय प्रवाह
মাধ্যাকৰ্ষণ প্ৰবাহ পদ্ধতি,गुरूत्व प्रवाह विधि
জ&#39;ন-মাধ্যাকৰ্ষণ,कटिबंध-गुरूत्व
মাধ্যাকৰ্ষণ গেজ,गुरूत्वमापी
মহাকৰ্ষণীয় পেণ্ডুলাম,गुरूत्वीय लोलक
মহাকৰ্ষণীয় বিভৱ,गुरूत्व विभव
মাধ্যাকৰ্ষণ গ্ৰাহক,गुरूत्व ग्राही
মাধ্যাকৰ্ষণ প্ৰতিফলন,गुरूत्व प्रतिवर्त
মহাকৰ্ষণীয় গ্ৰেডিয়েণ্ট,गुरूत्वीय ढाल
"মাধ্যাকৰ্ষণ কেন্দ্ৰ, মাধ্যাকৰ্ষণ চন্দ্ৰ","गुरूत्व-स्टेशन, गुरूत्व-चांदा"
মাধ্যাকৰ্ষণ জৰীপ,गुरूत्व सर्वेक्षण
মহাকৰ্ষণীয় ভেক্টৰ,गुरूत्वीय सदिश
মাধ্যাকৰ্ষণ তৰংগ মাধ্যাকৰ্ষণ তৰংগ,"गुरूत्व तरंग, ग्रेविटी तरंग"
মহাকৰ্ষণ ক্ষেত্ৰ,गुरूत्वाकर्षण क्षेत्र
ধোঁৱা বৰণ,ग्रे
"ধূসৰ পদাৰ্থ, ধূসৰ পদাৰ্থ","धूसर पिंड, धूसर वस्तु"
ধূসৰ কোটাৰ,ग्रे कोटर
ধূসৰ ক&#39;ড,ग्रे कोड
বৰ্ণানুক্ৰমিক ফিল্টাৰ,वर्ण निरपेक्ष फ़िल्टर
ম্লান দৃষ্টিশক্তি,धूमिल दृष्टि
"ধূসৰ স্কেল, ধূসৰ স্কেল","धूसर मापक्रम, धूसरता क्रम"
ধূসৰ কৃষ্ণ,धूसर कृष्ण
ধূসৰ বগা,धूसर श्वेत
পিছফালৰ কোণ,पृष्ठसर्पी कोण
সামান্য প্ৰভাৱ,अल्पस्पर्शी संघट्ट
পিছফালে কাণ্ড,पृष्टसर्पी आपतन
পিঠিৰ ৰশ্মি,पृष्ठसर्पी किरण
লুব্ৰিকেটেড পইণ্ট ফটোমিটাৰ,स्नेहित बिन्दु प्रकाशमापी
মেক্ৰ&#39; বছৰ,वृहत् वर्ष
সৰ্বোচ্চ প্ৰসাৰণ,महत्तम दैर्घ्यवृद्धि
"সেউজীয়া, সেউজীয়া","हरित, हरा"
সেউজীয়া গ্লো,हरित दमक
সেউজীয়া প্ৰজেক্টৰ,हरित प्रक्षेपी
সেউজীয়া লেজাৰ,हरित लेसर
সেউজীয়া প্ৰস্ৰাৱ,हरित यूर्य
সেউজীয়া কাৰ্য্য,ग्रीन फलन
সেউজীয়া উপপাদ্য,ग्रीन प्रमेय
গ্ৰীঞ্চ মিন টাইম,ग्रिनिच माध्य समय
গ্ৰীঞ্চ মেৰিডিয়ান,ग्रिनिच याम्योत्तर
গ্ৰেগৰী বাইনোকুলাৰ,ग्रेगोरी दूरबीन
গ্ৰেনিংগাৰ চাৰ্ট,ग्रेनिंगर चार्ट
গ্ৰেঞ্জ বিম,ग्रेंज किरण
গ্ৰেঞ্জ টিউব,ग्रेंज नलिका
"জাল, গ্ৰীড","जाल, ग्रिड"
গ্ৰীড এনোড পৰিবাহীতা,ग्रिड ऐनोड तराचालकता
"গ্ৰীড বেটাৰী, বায়াছ চেল","ग्रिड बैटरी, बायस सेल"
"গ্ৰীড বায়াছ, গ্ৰীড বায়াছ","ग्रिड बायस, ग्रिड अभिनति"
গ্ৰীড বায়াছ ভল্টেজ,ग्रिड अभिनति वोल्टता
গ্ৰীড ব্লক কৰা,ग्रिड अवरोधन
গ্ৰীড ব্লক কৰা কেপাচিটৰ,ग्रिड अवरोधी संधारित्र
গ্ৰীড কেপ,ग्रिड टोपी
গ্ৰীড ভিত্তিক,ग्रिड संधारित
গ্ৰীড কেথ&#39;ড কেপাচিটৰ,ग्रिड कैथोड संधारित्र
গ্ৰীড বৈশিষ্ট্য,ग्रिड अभिलक्षणिक
গ্ৰীড বৰ্তনী,ग्रिड परिपथ
গ্ৰীড বাইণ্ডিং,ग्रिड बंधन
গ্ৰীড ক্লিপ,ग्रिड क्लिप
গ্ৰীড কেপাচিটৰ,ग्रिड संधारित्र
গ্ৰীড পৰিবাহীতা,ग्रिड चालकत्व
গ্ৰীড সংযোগকাৰী আঙঠি,ग्रिड संबंधक वलय
গ্ৰীড নিয়ন্ত্ৰণ,ग्रिड नियंत्रण
গ্ৰীড স্থানাংক,ग्रिड निर्देशांक
গ্ৰীড ষ্ট্ৰিম,ग्रिड धारा
গ্ৰীড কাৰেণ্টৰ শব্দ,ग्रिड धारा रव
গ্ৰীড ডাটা,ग्रिड आँकड़ें
গ্ৰীড চাপ গেজ,ग्रिड नमन मापी
গ্ৰীড ক্ষয়,ग्रिड क्षय
গ্ৰীডৰ দূৰত্ব,ग्रिड दूरी
গ্ৰীড পৰিবাহী বৈশিষ্ট্যসমূহ,ग्रिड चालन अभिलक्षण
গ্ৰীড ড্ৰাইভাৰ শক্তি,ग्रिड चालक शक्ति
গ্ৰীড নিৰ্গমন,ग्रिड उत्सर्जन
ৰেডিয়েন্ট গ্ৰীড নজেল,दीप्त ग्रिड नलिका
গ্ৰীড হুম,ग्रिड गुंजन
"গ্ৰীড খহনীয়া, গ্ৰীড ক্ষাৰক","ग्रिड क्षरण, ग्रिड क्षारी"
গ্ৰীড খহনীয়া সংশোধন,ग्रिड क्षरण दिष्टकरण
গ্ৰীড চিঠি,ग्रिड-अक्षर
গ্ৰীড ছিম,ग्रिड सीमन
গ্ৰীড নিযুক্তি,ग्रिड अभिबंधन
গ্ৰীড মেট্ৰিক্স,ग्रिड आव्यूह
গ্ৰীড মডুলেটেড - স্কোৱাৰ এম্প্লিফায়াৰ,ग्रिड माडूलित - वर्गीय प्रवर्धक
গ্ৰীড মডুলেচন,ग्रिडी माडुलन
গ্ৰীডৰ শব্দ প্ৰতিৰোধ ক্ষমতা,ग्रिड रव प्रतिरोध
গ্ৰীড কুণ্ডলিনি ব্যৱধান,ग्रिड कुंडलिनी अन्तराल
গ্ৰীড পটেনচিয়েল কনভাৰ্টাৰ,ग्रिड विभवपरिवर्तक
গ্ৰীড ডেমোমিটাৰ,ग्रिड दिष्टकरणमापी
গ্ৰীড ৰিটাৰ্ণ,ग्रिड वापसी
গ্ৰীড বৰ্ণালীমাপক,ग्रिड स्पेक्ट्रममापी
গ্ৰীড সম্প্ৰসাৰণ,ग्रिड प्रसर्प
গ্ৰীড ব্যৱস্থা,ग्रिड-पद्धति
গ্ৰীড ট্ৰেন্সফৰ্মাৰ,ग्रिड ट्रांसफार्मर
গ্ৰীড ভল্টেজ,ग्रिड वोल्टता
গ্ৰীড কইল,ग्रिड कुंडलक
গ্ৰীড প্লেটৰ পৰিবাহীতা,ग्रिड प्लेट अंतराचालकता
গ্ৰীড কইল নজেল,ग्रिड कुंड नलिका
gridded কৰা হৈছে,ग्रिडयुक्त
গ্ৰীডিষ্টাৰ,ग्रिडिस्टर
গ্ৰেব-শ্বীবে পদ্ধতি,ग्रीबे-शीबे विधि
গ্ৰীফিথ নিচ,ग्रिफिथ निकष
গ্ৰীফিথ পদ্ধতি,ग्रिफिथ विधि
চুম্বকীয় ক্ষেত্ৰ,चुम्बकीय दिक्पात
"খাইছিল, খাইছিল","खाँच, खाँया"
গ্ৰুপ জিৰণি,समूह विश्रांति
স্থূল কেলৰিৰ মূল্য,सकल ऊष्मीय मान
স্থূল বৈশিষ্ট্য,सकल अभिलक्षण
স্থূল সম্পৰ্ক,सकल सहसंबंध
স্থূল শক্তি গ্ৰহণ,सकल ऊर्जा अंतर्ग्रहण
গুৰুতৰ ভুল,गंभीर त्रुटि
মেক্ৰ&#39; গঠন,स्थूल संरचना
স্থূল টন,सकल टन
মাটিত লগা এন্টেনা,भू-संपर्कित ऐन्टेना
এয়াৰ গান মাটি নিয়ন্ত্ৰণ,हवामार तोप भू-नियंत्रण
স্থলভিত্তিক বিমান ট্ৰেকিং ৰাডাৰ,भू-आधारित विमान खोजी रैडार
মাটিত ডাৱৰ বিসৰ্জন,भू-मेघ विसर्जन
লেণ্ডস্কেপ মানচিত্ৰ,भू-अपचित्र
গ্ৰাউণ্ড কন্ট্ৰল,भू-तलीय नियंत्रण
মাটিৰ স্তৰৰ নিয়ন্ত্ৰণ বিন্দু,भू-तल नियंत्रण बिन्दु
ভূমি পৰ্যায়ৰ নিয়ন্ত্ৰিত আগমন ব্যৱস্থা,"भू-तल नियंत्रित आगमन तंत्र, तंत्र"
ভূমিৰ প্ৰবাহ,भौमधारा
পৃথিৱীৰ অভিমুখীতা,भू-दिशा निर्धारण
ডুব যোৱা,भू-विसर्जन
মাটিৰ দূৰত্ব,भू-दूरी
গ্ৰাউণ্ড ডিষ্ট্ৰিবিউটৰ কুণ্ডলী,भूधारा वितरक कुंडली
ষ্ট্ৰিম বিতৰক চালক,भूधारा वितरक चालक
মাটিৰ ঢালৰ ডায়েগ্ৰাম,भू अवपात आरेख
মাটিৰ দোষ,भूदोष
"খহনীয়া কৰা কাঁচ, ঘৰ্ষিত কাঁচ","घिसा कांच, घर्षित कांच"
মাটিৰ ভৰ,भूस्थित पिंड
গ্ৰাউণ্ড ফটোগ্ৰামেট্ৰি,भूमि-फोटोग्राममिति
মাটিৰ এন্টেনা,भू-समतल ऐन्टेना
মাটিৰ অৱস্থান সূচক,(विमान की) भूस्थिति का सूचक
পৃথিৱীৰ সম্ভাৱনা,भू-विभव
তলৰ মহলা,भू-तलदूरी
ভূমি প্ৰতিফলিত তৰংগ,भू-परावर्तित तरंग
মাটিৰ প্ৰতিফলন,भू-परावर्तन
"প্ৰতিধ্বনি, প্ৰত্যাহাৰ, ভূ-ৰূপী","उत्प्रतिध्वनि, भू-वापिसी, भू-अपचित्र"
মাটিৰ ৰড,भू-छड़
গ্ৰাউণ্ড ট্ৰেন্সমিছন,भू-प्रकीर्ण संचरण
আপেক্ষিক গতি,भू सापेक्ष चाल
স্থলপথত উৎক্ষেপণ কৰা,भू-प्रारम्भण
মাটিত আৰম্ভ কৰা ব্যৱস্থা,भू-प्रारम्भक तंत्र
"নিম্নতম পৰ্যায়, আদিম পৰ্যায়","निम्नतम अवस्था, आद्य अवस्था"
পৃথিৱী ব্যৱস্থা,भू-तंत्र
"সৰ্বনিম্ন টাৰ্ম, প্ৰ&#39;ট&#39; ৰেংক","निम्नतम पद, आद्य पद"
মাটিৰ তৰংগ,भू-तरंग
গ্ৰাউণ্ড কৰা,भूसंपर्कित
মাটিত লগা এনোড এম্প্লিফায়াৰ,भूसंपर्कित ऐनोड प्रवर्धक
গ্ৰাউণ্ডেড কেথ&#39;ড এম্প্লিফায়াৰ,भूसंपर्कित कैथोड प्रवर्धक
মাটিত লগা সংগ্ৰাহক সংযোগ,भूसंपर्कित संग्राही संबंधन
আৰ্থেড এমিটাৰ সংযোগ,भूसंपर्कित उत्सर्जक संबंधन
মাটিত লগা গ্ৰীড এম্প্লিফায়াৰ,भूसंपर्कित ग्रिड प्रवर्धक
earthed গ্ৰীড ট্ৰাইঅ&#39;ড,भूसंपर्कित ग्रिड ट्रायोड
মাটিত লগা প্লেট এম্প্লিফায়াৰ,भूसंपर्कित प्लेट प्रवर्धक
অসংযুক্ত ভিত্তি সংযোগ,बूसंपर्कित आधार संबंधन
মাটিত লগা,भूसंपर्कन
ভূমিকম্পৰ ফলক,भूसम्पर्कक पट्टिका
"শ্ৰেণী, গোট, সংঘ","वर्ग, समूह, संघ"
গোট প্ৰসাৰণ পদ্ধতি,समूह विसरण विधि
গোটৰ কম্পাঙ্ক,समूह आवृत्ति
গ্ৰুপ মডুলেচন,समूह माडुलन
holonomy গ্ৰুপ,होलोनोमी समूह
তৰাৰ গোট,तारों का समूह
তৰংগ গোট,तरंग-समूह
গ্ৰুপ অপাৰেটৰ,समूह संकारक
গোটৰ বৈশিষ্ট্য,समूह गुणधर्म
গোট ধ্যান,समूह मन्दन
গ্ৰুপ ট্ৰেন্সমিছন,समूह संचरण
গোটৰ বেগ,समूह वेग
গোট বেগ ভেক্টৰ,समूह वेग सदिश
ছাৰ্ভাইকেল চেল,ग्रीव सेल
আৰোহী অৰ্ধচন্দ্ৰ প্ৰাচীৰ মডেল,प्ररोही वर्धमान प्राचीर माडल
স্ফটিক বৃদ্ধি,क्रिस्टल वर्धन
"গ্ৰ&#39;লাৰ, গ্ৰ&#39;লাৰ","घुर्घुरित्र, ग्रोलर"
উন্নত বিক্ষিপ্ত ট্ৰেঞ্জিষ্টৰ,संवृद्ध विसरित ट्रांजिस्टर
এক্ৰুৱেল চুক্তি,संवृद्ध संधि
বৰ্ধিত চুক্তি ফটোচেল,संवृद्थ संधि फोटोसेल
বুষ্ট জংচন ট্ৰেঞ্জিষ্টৰ,संवृद्ध संधि ट्रांजिस्टर
বৃদ্ধি,वृद्धि
বৃদ্ধি সহগ,वृद्धि-गुणांक
বৃদ্ধিৰ বক্ৰ,वृद्धि-वक्र
"বৃদ্ধিৰ কাৰক, বৃদ্ধিৰ কাৰক","वृद्धि गुणक, वृद्धि कारक"
"বৃদ্ধিৰ স্তৰ, বৃদ্ধিৰ স্তৰ","वृद्धि परत, वृद्धि स्तर"
গুণন,फलन-वर्धन
বৃদ্ধিৰ পৰ্যায়,वृद्धि प्रावस्था
বগাই যোৱা সৰ্পিল,प्ररोहण सर्पिल
প্ৰৰোহন য়ামল,प्ररोहण यमल
বগাই যোৱা জখলা,"प्ररोहण सोपान, प्ररोहण पद"
গ্ৰুনাইগেন ধ্ৰুৱক,ग्रुनाइजेन स्थिरांक
গ্ৰুনাইগেন অৱস্থা সমীকৰণ,ग्रुनाइजेन अवस्था समीकरण
গ্ৰুনাইগেন গামা,ग्रुनाइजेन गामा
গ্ৰুনাইগেন সম্পৰ্ক,ग्रुनाइजेन संबंध
Grüngen প্ৰথম নিয়ম,ग्रुनाइजेन प्रथम नियम
গ্ৰুনাইগেনৰ দ্বিতীয়টো নিয়ম,ग्रुनाइजेन का द्वितीय नियम
মহাকৰ্ষণীয় বিচ্যুতি,गुरूत्वीय विस्थापन
"ঢাল, ৰক্ষক","कवच, रक्षक"
ৰক্ষক বেণ্ড,रक्षक बैंड
সুৰক্ষা বৰ্তনী,सुरक्षा परिपथ
প্ৰটেক্টৰ ৰিং কেপাচিটৰ,रक्षक वलयी संघारित्र
"ৰক্ষা কৰা, ৰক্ষা কৰা","रक्षा, रक्षण"
গুডেন মেৰু প্ৰভাৱ,गुडेन पोल प्रभाव
গজন পিন,गजन पिन
পৰিচালনা কৰা,निर्देशन
পৰিচালনাৰ দক্ষতা,निर्देशन कुशलता
গাইডেন্স ব্যৱস্থা,निर्देशन तंत्र
ডাইৰেক্টৰ ব্লেড,निर्देशक ब्लेड
ডাইৰেক্টৰ স্লট,निर्देशक खांच
ডাইৰেক্টৰ কপি,निर्देशक प्रति
ডাইৰেক্টৰ কি&#39;,निर्देशक कुंजी
ডাইৰেক্টিং লাইন,निर्देशक रेखा
তৰংগদৈৰ্ঘ্যৰ নিৰ্দেশনা দিয়া,निर्देशक तरंग दैर्घ्य
গাইডেড অস্ত্ৰ,निर्देशित अस्त्र
নিৰ্দেশিত অস্ত্ৰৰ প্ৰতিকাৰ,निर्देशित अस्त्र प्रत्युपाय
