Telugu,Marathi
మైక్రోస్పోర్ మదర్ సెల్,मायक्रोस्पोर मदर सेल
మైక్రోస్పోర్,मायक्रोस्पोर
మైక్రోటోమ్,मायक्रोटोम
మైక్రోటోపోగ్రఫీ,मायक्रोटोपोग्राफी
మిడ్-సీజన్ దిద్దుబాటు,मध्य-हंगाम दुरुस्ती
వలస,स्थलांतर
పాలు ధాన్యం దశ,दूध धान्य स्टेज
మిల్లెపెడ్,मिलपीड
మిల్లట్లు,बाजरी
మిల్లింగ్ రికవరీ,मिलिंग पुनर्प्राप्ती
మిల్లింగ్,मिलिंग
ఖనిజ పోషణ,खनिज पोषण
ఖనిజ నేల,खनिज माती
ఖనిజీకరణ,खनिजकरण
ఖనిజాలు,खनिज
కనిష్ట థర్మామీటర్,किमान थर्मामीटर
కనీస పండించడం,किमान नांगरलेली जमीन
చిన్న పంటలు,किरकोळ पिके
మియోటిక్ ఇండెక్స్,मिओटिक इंडेक्स
మిస్సెన్స్ మ్యుటేషన్,मिसन्स उत्परिवर्तन
పొగమంచు నీటిపారుదల,धुके सिंचन
పొగమంచు,धुके
మైటోకాండ్రియా,माइटोकॉन्ड्रिया
మైటోసిస్,माइटोसिस
మిత్చెర్లిచ్ యొక్క చట్టం,मित्स्चरलिचचा कायदा
మిశ్రమ పంట,मिश्रित पीक
మిశ్రమ వ్యవసాయం,मिश्र शेती
మిశ్రమ ఎరువులు,मिश्रित खत
మిశ్రమ మేత,मिश्र चरणे
మిశ్రమ స్వార్డ్,मिश्रित स्वार्ड
మోడల్,मॉडेल
మోడలింగ్,मॉडेलिंग
సవరించిన వాతావరణ ప్యాకేజింగ్,सुधारित वातावरण पॅकेजिंग
తేమ లభ్యత సూచిక,ओलावा उपलब्धता निर्देशांक
తేమ లోటు సూచిక,ओलावा तूट निर्देशांक
తేమ సమానమైనది,ओलावा समतुल्य
తేమ పాలన,ओलावा शासन
తేమ విడుదల కర్వ్,ओलावा रीलिझ वक्र
తేమ నిలుపుదల,ओलावा धारणा
తేమ ఒత్తిడి,ओलावा ताण
తేమ ఉద్రిక్తత,ओलावा तणाव
తేమ,ओलावा
మోలార్ ద్రావణం,मोलर सोल्यूशन
మొలాసిస్,गुळ
మోల్ డ్రైనేజ్,तीळ ड्रेनेज
అణు జీవశాస్త్రం,आण्विक जीवशास्त्र
పరమాణు పెంపకం,आण्विक प्रजनन
మాలిక్యులర్ హైబ్రిడైజేషన్,आण्विक संकरीत
మొలస్సిసైడ్,मोलस्किसाईड
ద్రవ్య అడ్వాంటేజ్ సూచిక (MAI),आर्थिक लाभ निर्देशांक (एमएआय)
మోనోక్లోనల్ యాంటీబాడీ,मोनोक्लोनल अँटीबॉडी
మోనోకోటిలెడాన్స్,मोनोकोटायलेडन्स
మోటుకలు,मोनोक्रॉप (मोनोकल्चर)
మోనోసియస్,मोनोएसियस
మోనోజెనిసిస్,मोनोजेनेसिस
మోనోహైబ్రిడ్,मोनोहायब्रिड
మోనోజైగోటిక్,मोनोझिगोटिक
రుతుపవనాలు,मॉन्सून
మోంట్మోరిల్లోనైట్,मॉन्टमोरिलोनाइट
మూర్,मूर
మోర్,मोर
మోర్గాన్ యూనిట్,मॉर्गन युनिट
మోర్ఫోజెనిసిస్,मॉर्फोजेनेसिस
పదనిర్మాణ అనుసరణ,मॉर्फोलॉजिकल रुपांतर
పదనిర్మాణ శాస్త్రం,मॉर्फोलॉजी
తాకట్టు,गहाण
మోటిల్,मोटल
మోట్లింగ్,चिखल
అచ్చు,मूस
మౌల్టింగ్,Multing
మట్టిదిబ్బ సంస్కృతి,मॉंड संस्कृती
మట్టిదిబ్బ పొరలు,मॉंड लेयरिंग
మొవర్,मॉवर
మొవింగ్,Mowing
శ్లేష్మం,म्यूसीलेज
చెత్త నేల,मक माती
మడ్డీ,चिखल
మఫిల్,मफल
రక్షక కవచం వ్యవసాయం,गवत शेती
రక్షక కవచం పండించడం,तणाचा वापर ओले गवत
రక్షక కవచం,गवत
మల్చింగ్,मल्चिंग
ముల్,मुल
బహుళ అంతస్తుల పంట,बहु -मजली ​​पीक
బహుళ సహసంబంధం,एकाधिक परस्परसंबंध
బహుళ పంట,एकाधिक पीक
బహుళ పంట సూచిక,एकाधिक क्रॉपिंग इंडेक्स
బహుళ క్రాస్,एकाधिक क्रॉस
బహుళ ప్రతిఘటన,एकाधिक प्रतिकार
మల్టీవియారిట్,मल्टिव्हिएट
మల్టీజోటిక్,मल्टीझिगोटिक
మమ్మీఫికేషన్,Mummification
మమ్మీ చేసిన పండు,मुम्मीफाइड फळ
మస్కోవైట్,मस्कोवाइट
పుట్టగొడుగు,मशरूम
ముటాజెన్,म्युटागेन
ఉత్పరివర్తన,उत्परिवर्तन
మ్యుటేషన్,उत्परिवर्तन
పరస్పర నిరోధం,परस्पर प्रतिबंध
పరస్పరవాదం,परस्परवाद
మైసిలియం,मायसेलियम
మైకాలజీ,मायकोलॉजी
మైకోప్లాస్మా,मायकोप्लाझ्मा
మైకోరిజా,मायकोरिझा
మేస్,गदा
మదర్,मदार
మధుకా,मधुका
మొక్కజొన్న,मका
మఖనా,मखाना
మాండరిన్,मंदारिन
మామిడి జింగర్,आंबा झिंगर
మామిడి,आंबा
"మార్గోసా, వేప","मार्गोसा, कडुनिंब"
బంతి పువ్వు,झेंडू
మాస్టిక్ చెట్టు,मॅस्टिक ट्री
మెరిల్,मेरिल
మెస్టా,मेस्ता
పుదీనా,पुदीना
మోలుకా బీన్,मोलुका बीन
మంకీ జాక్,माकड जॅक
మోరింగ,मोरिंगा
ఉదయం కీర్తి (కాన్వోల్వులస్),सकाळचे वैभव (कॉन्वॉल्व्हुलस)
మోసాంబి,मोसंबी
చిమ్మట బీన్,मॉथ बीन
మల్బరీ,तुती
పుట్టగొడుగు,मशरूम
కర్బూజ,कस्तुरी खरबूज
మస్క్,कस्तुरी
ఆవాలు,मोहरी
మర్టల్,मर्टल
మాపియర్ గడ్డి,मॅपियर गवत
మీలీ బగ్,मीली बग
మిడ్జ్,मिज
పురుగులు,माइट्स
కోతి,माकड
దోమ,डास
చిమ్మట,मॉथ
వాతావరణ శాస్త్రవేత్త,हवामानशास्त्रज्ञ
మైక్రోబయాలజిస్ట్,मायक्रोबायोलॉजिस्ट
మైకాలజిస్ట్,मायकोलॉजिस्ट
నానోటెక్నాలజీ,नॅनोटेक्नॉलॉजी
నేపిఫార్మ్,नेपिफॉर्म
మాదకద్రవ్య,मादक
నాస్టిక్ ఉద్యమం,नॅस्टिक चळवळ
జాతీయ ప్రదర్శన,राष्ट्रीय प्रात्यक्षिक
భూమి యొక్క భూమి యొక్క),राष्ट्रीयीकरण (जमीन)
సహజ,नैसर्गिक
సహజ కోత,नैसर्गिक इरोशन
సహజ వ్యవసాయం,नैसर्गिक शेती
సహజ వనరులు,नैसर्गिक संसाधने
సహజమైన ఎన్నిక,नैसर्गिक निवड
సహజ వృక్షసంపద,नैसर्गिक वनस्पती
మెడ (హార్ట్),मान (हॉर्ट)
నెక్రోసిస్,नेक्रोसिस
తేనె,अमृत
ప్రతికూల అల్లెలోపతి,नकारात्मक le लेलोपॅथी
నెమాటిసైడ్,नेमाटाइड
నెమటోడ్ రెసిస్టెంట్ రూట్‌స్టాక్,नेमाटोड प्रतिरोधक रूटस्टॉक
నెమటాలజీ,नेमाटोलॉजी
నియోటెని,निओटेनी
నికర చికిత్స రేటు,निव्वळ आत्मसात दर (एनएआर)
నికర లాభం,निव्वळ फायदा
నికర ఆదాయం (వ్యవసాయ ఆదాయం),निव्वळ उत्पन्न (शेती उत्पन्न)
నికర నీటిపారుదల అవసరం,निव्वळ सिंचनाची आवश्यकता
నికర ఉత్పాదకత,निव्वळ उत्पादकता
నికర రాబడి,निव्वळ परतावा
నెట్టింగ్,नेटिंग
న్యూరాన్,मज्जातंतू
తటస్థ,तटस्थ
తటస్థత,तटस्थता
తటస్థీకరణ,तटस्थीकरण
తటస్థ నేల,तटस्थ माती
న్యూట్రాన్ తేమ మీటర్,न्यूट्रॉन ओलावा मीटर
సముచితం,कोनाडा
నికోటిన్,निकोटीन
రాత్రి నేల,रात्रीची माती
నైట్రేట్ సమీకరణ,नायट्रेट आत्मसात
నైట్రేట్ తగ్గింపు,नायट्रेट कपात
నైట్రేట్ విషపూరితం,नायट्रेट विषाक्तता
నైట్రే,नायट्रे
నైట్రిఫికేషన్ ఇన్హిబిటర్,नायट्रीफिकेशन इनहिबिटर
నత్రజని సమీకరణ,नायट्रोजन आत्मसात
నత్రజని చక్రం,नायट्रोजन चक्र
నత్రజని లోపం,नायट्रोजनची कमतरता
నత్రజని స్థిరీకరణ,नायट्रोजन फिक्सेशन
నత్రజని,नायट्रोजनस
నోబిలైజేషన్,नोबिलायझेशन
నోబెల్ చెరకు,उदात्त छडी
రాత్రి,रात्री
నోడ్,नोड
నాడ్యులేటెడ్ ప్లాంట్,नोड्युलेटेड वनस्पती
నాడ్యులేషన్,नोड्युलेशन
నాడ్యూల్,नोड्यूल
సంచార,भटक्या विमुक्त
నామకరణం,नामांकन
నాన్ అల్లెలిక్,नॉन le लिक
కేశనాళికలు కాని రంధ్రం,नॉन केशिका छिद्र
పోటీ లేని పంట,प्रतिस्पर्धी पीक
అర్ధంలేని మ్యుటేషన్,मूर्खपणाचे उत्परिवर्तन
ముఖ్యమైనది కాదు,महत्त्वपूर्ण नाही
నాన్-యాసిడ్ ఏర్పడే ఎరువులు,नॉन-एसीड फॉर्मिंग खत
నాన్-కంజుగేషన్,नॉन-कंजुगेशन
నాన్-డిస్క్రిప్ట్ (జంతువు),नॉन-डिस्क्रिप्ट (प्राणी)
అనవసరమైన మూలకం,अनावश्यक घटक
నాన్-హామోజెనస్,नॉन-होमोजेनस
నాన్-హోమోలాగస్,नॉन-होमोलॉजी
ధ్రువ రహిత సమ్మేళనం,नॉन-ध्रुवीय कंपाऊंड
పునరుత్పాదక శక్తి,नूतनीकरणयोग्य उर्जा
నాన్-సెలెక్టివ్ కాంటాక్ట్ హెర్బిసైడ్,नॉन-निवडक संपर्क हर्बिसाईड
ఎంపిక కాని హెర్బిసైడ్,निवडक नसलेली औषधी वनस्पती
నాన్-సింబియోటిక్ నత్రజని స్థిరీకరణ,नॉन-सिम्बायोटिक नायट्रोजन फिक्सेशन
సాధారణ పంపిణీ,सामान्य वितरण
సాధారణ మొలకల,सामान्य रोपे
సాధారణ పరిష్కారం,सामान्य उपाय
సాధారణీకరణ,सामान्यीकरण
ఉత్తర బ్లాటింగ్,उत्तर ब्लॉटिंग
నోటిఫైబుల్ డిసీజ్,सूचित रोग
నో-టిల్ నాటడం,नो-टू-लागवड
విషపూరిత కలుపు మొక్కలు,हानिकारक तण
అణు అయస్కాంత,विभक्त चुंबकीय
న్యూక్లియై ఆమ్లం,न्यूक्लिय acid सिड
న్యూక్లియోబాక్టర్,न्यूक्लियोबॅक्टर
న్యూక్లియోలస్,न्यूक्लियोलस
న్యూక్లియోటైడ్,न्यूक्लियोटाइड
న్యూక్లియస్,न्यूक्लियस
శూన్య పరికల్పన,शून्य गृहीतक
నల్లిసోమిక్,न्युलिसोमिक
శూన్య-మ్యుటేషన్,शून्य-मस्त
నర్సు సెల్,नर्स सेल
నర్సు పంట,नर्स पीक
నర్సరీ,रोपवाटीका
గింజ,नट
పోషక సైక్లింగ్,पौष्टिक सायकलिंग
పోషక లోపం లక్షణాలు,पौष्टिक कमतरतेची लक्षणे
పోషణ,पोषण
పోషక విలువలు,पौष्टिक मूल्य
పోషక విలువ సూచిక,पौष्टिक मूल्य निर्देशांक
వ్యవసాయానికి సంబంధించిన ముఖ్యమైన మొక్కల పేర్లు,शेतीशी संबंधित महत्त्वपूर्ण वनस्पतींची नावे
నాగై కర్పూరం,नागाई कापूर
నార్సిసస్,नार्सिसस
నిగెల్లా,निगेला
నైజర్,नायजर
రాత్రి జాస్మిన్,रात्री चमेली
నిపా పామ్,निपा पाम
గింజ గడ్డి,नट गवत
గింజ సెడ్జ్,नट झुडूप
జాజికాయ,जायफळ
నెమటోడ్,नेमाटोड
గింజ వీవిల్,नट भुंगा
నెమటాలజిస్ట్,नेमाटोलॉजिस्ट
ఏరోబ్‌లను నిర్బంధించండి,बंधनकारक एरोब
వాయురహిత వాయురహితం,अनारॉब्स बंधनकारक
పరాన్నజీవిని తొలగించండి,परजीवी बंधनकारक
బాధ్యత,बंधनकारक
ఆఫ్-టైప్ ప్లాంట్లు,ऑफ-टाइप झाडे
ఆయిల్ కేక్,तेल केक
ఒకాజాకి భాగం,ओकाझाकी तुकडा
ఒలెరికూర్,Oleructurt
ఒలిగోజీన్,ऑलिगोजेन
ఒలిగోన్యూక్లియోటైడ్,ऑलिगोन्यूक्लियोटाइड
ఆలివ్ నూనె,ऑलिव तेल
ఒమేగా -3-కొవ్వు ఆమ్లం,ओमेगा -3-फॅटी acid सिड
సర్వశక్తులు,सर्वव्यापी
ఆంకోజీన్,ऑन्कोजेन
ఆంకోజెనిక్ వైరస్,ऑन्कोजेनिक विषाणू
ఆంకాలజీ,ऑन्कोलॉजी
ఆన్-ఫార్మ్ రీసెర్చ్,शेती संशोधन
ఓసైట్,ओओसाइट
నిర్వహణ ఖర్చు,ऑपरेटिंग किंमत
ఒపెరాన్,ओपेरॉन
అవకాశం పంట,संधी पीक
వాంఛనీయ మోతాదు,इष्टतम डोस
వాంఛనీయ ఆర్థిక మోతాదు,इष्टतम आर्थिक डोस
ఆర్చర్డ్ సామర్థ్యం,फळबागाची कार्यक्षमता
సేంద్రీయ వ్యవసాయం,सेंद्रिय शेती
సేంద్రీయ ఘర్షణలు,सेंद्रिय कोलोइड्स
సేంద్రీయ వ్యవసాయం,सेंद्रिय शेती
సేంద్రీయ ఎరువు,सेंद्रिय खत
సేంద్రీయ పదార్థం,सेंद्रिय पदार्थ
సేంద్రియ నఠీ,सेंद्रिय नायट्रोजन (माती)
సేంద్రీయ భాస్వరం,सेंद्रिय फॉस्फरस
సేంద్రీయ నేల,सेंद्रिय माती
సేంద్రీయ వ్యర్థాలు,सेंद्रिय कचरा
సేంద్రీయ,सेंद्रिय
ఆర్గనైజ్డ్ మార్కెటింగ్,संघटित विपणन
ఆర్గానోజెనిసిస్,ऑर्गोजेनेसिस
ఆర్గానోలెప్టిక్ మూల్యాంకనం,ऑर्गेनोलेप्टिक मूल्यांकन
అలంకార శాస్త్రం,ऑर्नेथोलॉजी
ఆర్థడాక్స్ సీడ్,ऑर्थोडॉक्स बियाणे
ఆర్తోగోనల్ బహుపది సమీకరణం,ऑर्थोगोनल बहुपद समीकरण
ఓస్మోసిస్,ऑस्मोसिस
ఓస్మోటిక్ ప్రభావం,ओस्मोटिक प्रभाव
ఓస్మోటిక్ సంభావ్యత,ओस्मोटिक संभाव्यता
అకస్మాత్తుగా వ్యాపించడం,उद्रेक
అవుట్ బ్రీడింగ్,बाहेर प्रजनन
పొయ్యి,ओव्हन
ఓవర్‌వింటర్,ओव्हरविंटर
తరం అతివ్యాప్తి,आच्छादित पिढी
అండం,ओव्हम
ఆక్సీకరణ,ऑक्सिडेशन
ఆక్సిలోఫైట్స్,ऑक्सिलोफाईट्स
వోట్స్,ओट्स
ఆయిల్ పామ్,तेल पाम
ఒలిండర్,ओलेंदर
ఆలివ్,ऑलिव्ह
ఉల్లిపాయ,कांदा
నల్లమందు గసగసాలు,अफू खसखस
"ఓరియంటల్ విమానం, యూరోపియన్ విమానం చెట్టు","ओरिएंटल विमान, युरोपियन विमान वृक्ष"
ప్యాకింగ్,पॅकिंग
పాడాక్,पॅडॉक
జత చేసిన వరుస నాటడం,जोडी पंक्ती लावणी
పాలటబిలిటీ,स्वादिष्टता
పానికిల్,पॅनिकल
పారాసెంట్రిక్ విలోమం,पॅरासेंट्रिक इनव्हर्जन
పరామితి,पॅरामीटर
పరాన్నజీవి,परजीवी
పార్బోయిలింగ్,पार्बिलिंग
పరేన్చైమా,पॅरेन्कायमा
పేరెంట్ రాక్,पालक रॉक
పార్మనెంట్ కరువు,परमाणु दुष्काळ
పార్థినోజెనిసిస్,पार्थेनोजेनेसिस
పాక్షిక కారకాల ఉత్పాదకత,आंशिक घटक उत्पादकता
పాల్గొనే గ్రామీణ మదింపు,सहभागी ग्रामीण मूल्यांकन
కణ సాంద్రత,कण घनता
నిష్క్రియాత్మక శోషణ,निष्क्रिय शोषण
పచ్చిక,कुरण
పచ్చిక పట్టణీకరణ,कुरण
పిసిఆర్,पीसीआर (पॉलिमरेज चेन रिएक्शन)
రైతు వ్యవసాయం,शेतकरी शेती
మట్టి,पीट (माती)
పెడ్,पेड
పెడిసెల్,पेडीकल
పూర్వీకుల నుండి వంశక్రమము,वंशावळ
పెడోజెనిసిస్,पेडोजेनेसिस
పెడోలజీ,पेडोलॉजी
పీల్,सोल
పీలింగ్,सोलणे
గుళికల,पेलेटिंग
పెర్కోలేషన్,पाझर
శాశ్వత,बारमाही
పెరిసెంట్రిక్ విలోమం,पेरीसेंट्रिक इनव्हर्जन
పెరి-అర్బన్,पेरी-शहरी
పారగమ్యత,पारगम्यता
స్వయం సమృద్ధ వ్యవసాయ పర్యావరణాభివృద్ధి,पर्माकल्चर
శాశ్వత విల్టింగ్ పాయింట్ (పిడబ్ల్యుపి),कायमस्वरुपी विल्टिंग पॉईंट (पीडब्ल्यूपी)
పెర్మబిలిటీ గుణకం,परवानगी गुणांक
పారగమ్యత రేటు,पारगम्यता दर
పెర్మీమీటర్,परमममीटर
నిరంతర హెర్బిసైడ్,सतत औषधी वनस्पती
పురుగుమందు,कीटकनाशक
పెట్రోఫైట్,पेट्रोफाइट
ఫేజ్,फेज
దశల నాటడం,टप्प्याटप्प्याने लागवड
ఫాస్మిడ్,Phasmid
ఫెలోజెన్,फेलोजेन
ఫినోలిక్ సమ్మేళనాలు,फिनोलिक संयुगे
ఫినాలజీ,फेनोलॉजी
ఫినోటైప్,फेनोटाइप
ఫేర్మోన్,फेरोमोन
ఫ్లోయమ్,फ्लोम
ఫాస్ఫేట్ ఫిక్సేషన్,फॉस्फेट फिक्सेशन
ఫాస్ఫేట్ రాక్,फॉस्फेट रॉक
ఫాస్ఫేట్ ద్రావణీకరణ,फॉस्फेट विद्रव्य
ఫాస్ఫేట్ ద్రావణీకరణ,फॉस्फेट विद्रव्य
ఫాస్ఫాటైడ్,फॉस्फेटाइड
ఫాస్ఫో-జిప్సం,फॉस्फो-जिप्सम
ఫాస్ఫోలిపిడ్,फॉस्फोलिपिड
ఫాస్ఫోరైలేషన్,फॉस्फोरिलेशन
ఫోటో స్పెక్ట్రోమీటర్,फोटो स्पेक्ट्रोमीटर
ఫోటోఆటోట్రోఫ్,फोटोआटोट्रोफ
ఫోటోకోమికల్ రియాక్షన్,फोटोकॉमिकल प्रतिक्रिया
ఫోటోడెసెంపోజిషన్,फोटोडसॅम्पोजिशन
ఫోటోమెట్రీ,फोटोमेट्री
ఫోటోమోర్ఫోజెనిసిస్,फोटोमॉर्फोजेनेसिस
ఫోటాన్,फोटॉन
ఫోటో-ఆక్సీకరణ,फोटो-ऑक्सिडेशन
ఫోటోపెరియోడ్,फोटोपेरिओड
ఫోటోపెరియోడిజం,फोटोपेरिओडिझम
ఫోటోఫాస్ఫోరైలేషన్,फोटोफोस्फोरिलेशन
ఫోటోరియాక్టివేషన్,फोटोरिएक्टिव्हिटी
ఫోటోరిసెప్టర్,फोटोरसेप्टर
ఫోటోర్‌స్పిరేషన్,फोटोरस्पिरेशन
కిరణజన్య సంయోగక్రియ,प्रकाशसंश्लेषण
కిరణజన్య సంయోగ సామర్థ్యం,प्रकाशसंश्लेषक कार्यक्षमता
కిరణజన్య సంయోగక్రియ,प्रकाशसंश्लेषक quotent
కిరణజన్య సంయోగపరంగా,प्रकाशसंश्लेषण
ఫోటోట్రోపిజం,फोटोट्रोपिझम
ఫైలోడీ,फिलॉडी
ఫైలోటాక్సీ,फिलोटॅक्सी
భౌతిక వాతావరణం,शारीरिक हवामान
శారీరక రుగ్మత,शारीरिक विकृती
శారీరక కరువు,शारीरिक दुष्काळ
శారీరక నష్టం,शारीरिक तोटा
శారీరక పరిపక్వత,शारीरिक परिपक्वता
ఫైటోక్రోమ్,फायटोक्रोम
ఫైటోఎక్స్ట్రాక్షన్,फायटोएक्सट्रॅक्शन
ఫైటోమాస్,फायटोमास
ఫైటోమాటోడ్,फायटोनमॅटोड
ఫైటోరేమీడియేషన్,फायटोरमेडिएशन
ఫైటోసిడెఫోర్,फायटोसिडोफोर
ఫైటోటాక్సిక్,फायटोटॉक्सिक
ఫైటోట్రోన్,फायटोट्रॉन
పిక్టోగ్రాఫ్,चित्र
పై రేఖాచిత్రం,पाई आकृती
పైజోమీటర్,पायझोमीटर
పిచ్చర్ వ్యవసాయం,पिचर शेती
పూలమైన పూల సంకోచము,प्लेसमेंट (खत)
మావి,प्लेसेंटा
ప్లానింగ్,फळी
మొక్కల పెంపకం,वनस्पती प्रजनन
మొక్క సాంద్రత,वनस्पतीची घनता
మొక్కల జీవావరణ శాస్త్రం,वनस्पती पर्यावरणशास्त्र
మొక్కల పెరుగుదల ప్రమోటర్,वनस्पती वाढीचा प्रवर्तक
మొక్కల పెరుగుదల నియంత్రకం,वनस्पती वाढीचे नियामक
మొక్కల పరిచయం,वनस्पती परिचय
మొక్కల పోషకాలు,पोषक वनस्पती
మొక్కల పోషణ,वनस्पती पोषण
మొక్కల నిర్బంధ నియంత్రణ,वनस्पती अलग ठेवणे नियमन
మొక్కల కణజాల పరీక్ష,वनस्पती ऊतक चाचणी
తోటల పంటలు,वृक्षारोपण पिके
ప్లాంటర్,लागवड करणारा
నాటడం పదార్థం,लागवड सामग्री
నాటడం నిష్పత్తి,लागवड प्रमाण
ప్లాస్మా,प्लाझ्मा
ప్లాస్మా జ్ఞాపకం,प्लाझ्मा झिल्ली
ప్లాస్మిడ్,प्लाझ्मिड
ప్లాస్మోడెస్మాటా,प्लाझमोड्समॅटा
ప్లాస్మోలిసిస్,प्लाझमोलिसिस
ప్లాస్టిసిటీ,प्लॅस्टीसीटी
ప్లాస్టికల్చర్,प्लॅस्टिकल्चर
ప్లాస్టిడ్,प्लास्टीड
ప్లియోట్రోపిక్ జన్యువు,प्लीओट्रॉपिक जनुक
ప్లాట్లు (ప్రయోగాత్మక),कथानक (प्रायोगिक)
దున్నుట,नांगर
ప్లగ్-సోల్,नांगर-सोल
ప్లగ్-సోల్ ప్లేస్‌మెంట్,नांगर-सोल प्लेसमेंट
ప్లూవియల్ రైస్ ల్యాండ్స్,Pluvial तांदूळ जमीन
ప్లవిక్,Pluvic
న్యూమాటిక్ స్ప్రేయర్,वायवीय फवारणी
న్యుమాటోఫోర్,न्यूमेटोफोर
పోడ్జోల్ నేల,पॉडझोल माती
పోడ్జోలైజేషన్,पॉडझोलायझेशन
పాయింట్ మ్యుటేషన్,पॉईंट उत्परिवर्तन
పాయిసన్ పంపిణీ,पोसन वितरण
పరాగసంపర్కం,परागकण
పాలిఎంబ్రోనీ,पॉलिब्रोनी
పాలిమరైజేషన్,पॉलिमरायझेशन
పాలిమార్ఫిజం,पॉलीमॉर्फिझम
పాలిస్పెర్మీ,पॉलीस्पर्मी
పాలిటెన్ క్రోమోజోమ్,पॉलिटीन गुणसूत्र
పోమోలజీ,पोमोलॉजी
జనాభా,लोकसंख्या
సున్నభావము (రంధ్ర-స్థలం),पोर्सिटी (पोअर-स्पेस)
పోస్ట్-ఆవిర్భావం,उदयोन्मुख
పోస్ట్ హార్వెస్ట్,कापणीनंतर
పంటకోత పంట,कापणीनंतरची नांगरलेली जमीन
పొటాషియం శోషణ నిష్పత్తి,पोटॅशियम शोषण प्रमाण
పొటాషియం స్థిరీకరణ,पोटॅशियम फिक्सेशन
సంభావ్య ఆమ్లత్వం,संभाव्य आंबटपणा
సంభావ్య పంట దిగుబడి,संभाव्य पीक उत्पन्न
సంభావ్య బాష్పీభవనం,संभाव्य बाष्पीभवन
సంభావ్య బాష్పీభవనం,संभाव्य बाष्पीभवन
పౌల్ట్రీ వ్యవసాయం,पोल्ट्री शेती
ప్రైరీ,प्रेरी
ముందస్తు మోసే కాలం,प्री-बेअरिंग कालावधी
అవపాతం,पर्जन्यवृष्टी
ఖచ్చితమైన వ్యవసాయం,अचूक शेती
ఖచ్చితమైన వ్యవసాయం,अचूक शेती
ప్రెడేటర్,शिकारी
పూర్వ-ఆవిర్భావం,पूर्व-उदय
పూర్వ-ఆవిర్భావ చికిత్స,पूर्व-उदय उपचार
చికిత్స చికిత్స,प्रीप्लांटिंग ट्रीटमेंट
ప్రెస్‌మడ్,प्रेसमुड
పీడన ప్రవణత,दबाव ग्रेडियंट
ధర స్థితిస్థాపకత,किंमत लवचिकता
ధర సూచిక,किंमत निर्देशांक
ప్రాథమిక సంస్కృతి,प्राथमिक संस्कृती
ప్రాధమిక పెరుగుదల,प्राथमिक वाढ
ప్రాథమిక పంట,प्राथमिक नांगरलेली जमीन
ప్రైమర్,प्राइमर
రెండు,प्राइमिंग (तंबाखू)
ఆదిమ దశ,आदिम स्टेज
ప్రియాన్,Prion
సంభావ్యత,संभाव्यता
పరిశోధన,चौकशी
సమస్య నేల,समस्या माती
ప్రాసెసింగ్,प्रक्रिया
ఉత్పత్తి ఫంక్షన్,उत्पादन कार्य
ఉత్పాదకత,उत्पादकता
లాభం,नफा
సంతానం-పరీక్ష,वंश-चाचणी
ప్రగతిశీల రైతు,पुरोगामी शेतकरी
ప్రాజెక్ట్ మూల్యాంకనం,प्रकल्प मूल्यांकन
ప్రోకారియోట్,प्रोकेरिओट
ప్రమోటర్,प्रवर्तक
రోగనిరోధక స్ప్రే,प्रोफेलेक्टिक स्प्रे
యాజమాన్య సాగు,मालकीची लागवड
ప్రోటాండ్రస్,प्रख्यात
ప్రోటీన్,प्रथिने
ప్రోటీన్ ఇంజనీరింగ్,प्रथिने अभियांत्रिकी
ప్రోటీన్ సీక్వెన్సింగ్,प्रथिने अनुक्रम
ప్రోటీన్ సంశ్లేషణ,प्रथिने संश्लेषण
ప్రోటీమిక్స్,प्रोटीमिक्स
ప్రోటోజిని,प्रोटोगनी
ప్రోటోప్లాజం,प्रोटोप्लाझम
ప్రోటోట్రోఫ్,प्रोटोट्रोफ
ప్రసిక్ ఆమ్లం,प्रुसिक acid सिड (एचसीएन/धुरिन)
సూడోఅల్లెలే,स्यूडोलेले
సూడోహెర్మాఫ్రోడైట్,स्यूडोहरमाफ्रोडाइट
సైకోమీటర్,सायक्रोमीटर
గుమ్మడికాయ,खड्डे
పుడ్డ్ మట్టి,मातीची माती
పుడ్లింగ్,पुडलिंग
పల్పింగ్,पल्पिंग
పల్స్ విత్తనం,नाडी बियाणे
పల్వరైజేషన్,पल्व्हरायझेशन
మట్టి,पल्व्हरायझेशन (माती)
పంగెంట్,तीक्ष्ण
స్వచ్ఛమైన సంస్కృతి,शुद्ध संस्कृती
స్వచ్ఛమైన లైన్,शुद्ध ओळ
స్వచ్ఛమైన లైన్ ఎంపిక,शुद्ध ओळ निवड
ప్రక్షాళన,शुद्ध
శుద్దీకరణ,शुद्धीकरण
స్వచ్ఛత పరీక్ష,शुद्धता चाचणी
పైరనోమీటర్,पिरानोमीटर
పైరెజీమీటర్,पायरेजोमीटर
పైరెహెలియోమీటర్,पायरेहेलिओमीटर
వరి,भात
పాల్మరోసా,पाल्मरोसा
పామిరా పామ్,पाल्मीरा पाम
పాండనస్,पांडानस
బొప్పాయి,पपई
పారా గడ్డి,पॅरा गवत
పార్స్లీ,अजमोदा (ओवा)
"పార్థేనియం, (కాంగ్రెస్ గడ్డి)","पार्थेनियम, (कॉंग्रेस गवत)"
ప్యాచౌలి,पॅचौली
పీచ్,पीच
"నెమలి పువ్వు, స్వర్గం పువ్వు","मयूर फ्लॉवर, नंदनवन फूल"
పియర్,नाशपाती
