Odiya,Gujarati
ବକ୍ରର ଛକ,વણાંકોનું આંતરછેદ
ସେଟ୍ ର ଛକ,સમૂહોનું આંતરછેદ
ବ୍ୟବଧାନ,અંતરાલ
ବ୍ୟବଧାନ ଆକଳନ |,અંતરાલ અંદાજ
ଇଣ୍ଟିଭାଲ୍ ଆକଳନ,અંતરાલ અંદાજ
ବ୍ୟବଧାନ ମଧ୍ୟଭାଗ |,અંતરાલ મધ્ય-બિંદુ
ଇଣ୍ଟ୍ରା-ବ୍ଲକ୍ ପ୍ରଭାବ,ઇન્ટ્રા-બ્લોક અસર
ଇଣ୍ଟ୍ରାକ୍ଲାସ୍ ସମ୍ପର୍କ,આંતરવર્ગીય સહસંબંધ
ପରିବର୍ତ୍ତନ,અવ્યવસ્થા
ଅବ arian ଧ |,અપરિવર્તનશીલ
ଅବ arian ଧ ପ୍ରଣାଳୀ |,અપરિવર્તનશીલ સિસ્ટમ
ଭଣ୍ଡାର,ઇન્વેન્ટરી
ଭଣ୍ଡାର ବଣ୍ଟନ |,ઇન્વેન્ટરી ફાળવણી
ଭଣ୍ଡାର ନିୟନ୍ତ୍ରଣ |,સંગ્રહ સ્થાન વ્યવસ્થા
ଭଣ୍ଡାର ନିୟନ୍ତ୍ରଣ ମଡେଲ୍ |,ઇન્વેન્ટરી નિયંત્રણ મોડેલ
ଭଣ୍ଡାର ନିୟନ୍ତ୍ରଣ ବ୍ୟବସ୍ଥା |,ઈન્વેન્ટરી કંટ્રોલ સિસ્ટમ
ଭଣ୍ଡାର ଚକ୍ର |,ઇન્વેન્ટરી ચક્ર
ଭଣ୍ଡାର ଧାରଣ ମୂଲ୍ୟ |,ઇન્વેન્ટરી હોલ્ડિંગ ખર્ચ
ଭଣ୍ଡାର ବିନ୍ଦୁ |,ઈન્વેન્ટરી પોઈન્ટ
ଭଣ୍ଡାର ନୀତି |,ઇન્વેન્ટરી નીતિ
ଭଣ୍ଡାର ପରିସ୍ଥିତି |,ઇન્વેન્ટરી પરિસ્થિતિ
ଓଲଟା,વ્યસ્ત
ଓଲଟା ସମ୍ପର୍କ,વ્યસ્ત સહસંબંધ
ଓଲଟା କାର୍ଯ୍ୟ,વ્યસ્ત કાર્ય
ଓଲଟା ହାଇପରବୋଲିକ୍ କାର୍ଯ୍ୟ |,વ્યસ્ત હાયપરબોલિક કાર્ય
ବିପରୀତ ଆନୁପାତିକ |,વ્યસ્ત પ્રમાણમાં
ଓଲଟା ମ୍ୟାପିଙ୍ଗ୍ |,વ્યસ્ત મેપિંગ
ଓଲଟା ସଂଖ୍ୟା,વ્યસ્ત સંખ્યા
ଏକ ମାଟ୍ରିକ୍ସର ଓଲଟା |,મેટ્રિક્સનો વ્યસ્ત
ଓଲଟା ପର୍ମୁଟେସନ୍ |,વ્યસ્ત ક્રમચય
ଓଲଟା ଅନୁପାତ |,વ્યસ્ત પ્રમાણ
ଓଲଟା ଟ୍ରାଇଗୋମେଟ୍ରିକ୍ କାର୍ଯ୍ୟ |,વ્યસ્ત ત્રિકોણમિતિ કાર્ય
ବିପରୀତ ସୂତ୍ର |,વ્યુત્ક્રમ સૂત્ર
କ୍ରମର ବିପରୀତତା |,ઓર્ડરનું વ્યુત્ક્રમ
invertible matrix,ઉલટાવી શકાય તેવું મેટ્રિક્સ
ଅଦୃଶ୍ୟ ରୂପାନ୍ତର |,ઉલટાવી શકાય તેવું પરિવર્તન
ଅଯ irr କ୍ତିକ |,અતાર્કિક
ଅଯ irr କ୍ତିକ ସମୀକରଣ |,અતાર્કિક સમીકરણ
ଅଯ irr କ୍ତିକ ଅଭିବ୍ୟକ୍ତି |,અતાર્કિક અભિવ્યક્તિ
ଅଯ irr କ୍ତିକ ସଂଖ୍ୟା |,અતાર્કિક સંખ્યા
ଅଯ irr କ୍ତିକ ମୂଳ |,અતાર્કિક મૂળ
ଅବିସ୍ମରଣୀୟ |,અફર
ଇରୋଟେସନ୍ ଭେକ୍ଟର୍ |,ઇરોટેશનલ વેક્ટર
irrotational vector function,ઇરોટેશનલ વેક્ટર કાર્ય
ଇରୋଟେସନ୍ ବେଗ |,ઇરોટેશનલ વેગ
isogonal,આઇસોગોનલ
isokurtosis,isokurtosis
ଅଲଗା ଅତ୍ୟାବଶ୍ୟକ ଏକକତା |,અલગ આવશ્યક એકલતા
ବିଚ୍ଛିନ୍ନ ବିନ୍ଦୁ |,અલગ બિંદુ
ଆଇସୋମେଟ୍ରିକ୍ |,આઇસોમેટ્રિક
isosceles ବିନ୍ୟାସ,સમદ્વિબાજુ રૂપરેખાંકન
ପୁନରାବୃତ୍ତି ଇଣ୍ଟିଗ୍ରାଲ୍ |,પુનરાવર્તિત અભિન્ન
ପୁନରାବୃତ୍ତି ଇଣ୍ଟରପୋଲେସନ୍ |,પુનરાવર્તિત પ્રક્ષેપ
ପୁନରାବୃତ୍ତି,પુનરાવર્તન
ପୁନରାବୃତ୍ତି ସୂତ୍ର |,પુનરાવર્તન સૂત્ર
ପୁନରାବୃତ୍ତି ଏକୀକରଣ ସୂତ୍ର |,પુનરાવર્તિત એકીકરણ સૂત્ર
ପୁନରାବୃତ୍ତି ପ୍ରଣାଳୀ |,પુનરાવર્તિત પ્રક્રિયા
ପୁନରାବୃତ୍ତି କ techni ଶଳ |,પુનરાવર્તિત તકનીક
ଯାଦବ,જેકોબિયન
ଯାଦବ ନିର୍ଣ୍ଣୟକାରୀ |,જેકોબિયન નિર્ણાયક
ଯାଦବ ମ୍ୟାଟ୍ରିକ୍ସ |,જેકોબિયન મેટ્રિક્સ
ସେଟ୍ ର ଯୋଗ ଦିଅନ୍ତୁ |,સેટમાં જોડાવા
ମିଳିତ,સંયુક્ત
ମିଳିତ ଘନତା କାର୍ଯ୍ୟ,સંયુક્ત ઘનતા કાર્ય
ମିଳିତ ଫ୍ରିକ୍ୱେନ୍ସି କାର୍ଯ୍ୟ,સંયુક્ત આવર્તન કાર્ય
ମିଳିତ ଭାବରେ ନିର୍ଭରଶୀଳ ଭେରିଏବଲ୍ |,સંયુક્ત રીતે નિર્ભર ચલ
ମିଳିତ ସମ୍ଭାବନା |,સંયુક્ત સંભાવના
ଯୋଗ ଦିଅନ୍ତୁ (= ୟୁନିଅନ୍),જોડાઓ (=યુનિયન)
ଡେଇଁପଡ |,કૂદી
ବନ୍ଦ ଡେଇଁବା |,જમ્પ અવ્યવસ્થા
ଯଥାର୍ଥତା |,વાજબીપણું
ଯଥାର୍ଥତା,ન્યાયી ઠેરવવું
କର୍ନାଗ୍ ମାନଚିତ୍ର,Karnaugh નકશો
କର୍ଣ୍ଣଲ,કર્નલ
ମ୍ୟାପିଙ୍ଗର କର୍ଣ୍ଣଲ |,મેપિંગની કર્નલ
କିଏନାମେଟିକ୍ସ |,ગતિશાસ્ત્ર
ଗତିଜ ଶକ୍ତି,ગતિ ઊર્જા
ଗତିଜ,ગતિશાસ્ત્ર
କଲମୋଗୋରଫ୍ ସ୍ମିର୍ନୋଭ୍ ପରୀକ୍ଷା |,કોલમોગોરોફ સ્મિર્નોવ ટેસ્ટ
କ୍ରୋନେକର୍ ଡେଲଟା |,ક્રોનેકર ડેલ્ટા
କୁର୍ତ୍ତୋସିସ୍,કર્ટોસિસ
ଲାଗ୍ରେଞ୍ଜର କାର୍ଯ୍ୟ |,લેગ્રેન્જનું કાર્ય
ଲାଗ୍ରେଞ୍ଜର ଗୁଣନକାରୀ |,લેગ્રેન્જના ગુણક
ଲାମିନା,લેમિના
ଲାପ୍ଲେସ୍ ଟ୍ରାନ୍ସଫର୍ମ |,લેપ્લેસ ટ્રાન્સફોર્મ
ବହୁ ସଂଖ୍ୟା,મોટી સંખ્યામાં
ଲୁକ୍କାୟିତ ମୂଳ (= ଚରିତ୍ରିକ ମୂଳ),સુષુપ્ત મૂળ (= લાક્ષણિકતા મૂળ)
ପାର୍ଶ୍ୱ ପୃଷ୍ଠ,બાજુની સપાટી
ଲାଟିନ୍ ବର୍ଗ,લેટિન ચોરસ
ଲାଟସ୍ ରେକ୍ଟମ୍ |,latus ગુદામાર્ગ
ନିୟମ,કાયદો
ବେଗ ଯୋଡିବାର ନିୟମ |,વેગ ઉમેરવાનો કાયદો
ଯୋଗର ନିୟମ |,ઉમેરણનો કાયદો
ପ୍ରତ୍ୟାବର୍ତ୍ତନ କମିବାର ନିୟମ |,ઘટતા વળતરનો કાયદો
ମାଧ୍ୟାକର୍ଷଣ ନିୟମ |,ગુરુત્વાકર્ષણનો કાયદો
ଗୋଷ୍ଠୀ ପାଇଁ ହୋମୋର୍ଫିଜିମ୍ ନିୟମ |,જૂથો માટે હોમોમોર્ફિઝમનો કાયદો
ରିଙ୍ଗ ପାଇଁ ହୋମୋର୍ଫିଜିମର ନିୟମ |,રિંગ્સ માટે હોમોમોર્ફિઝમનો કાયદો
ବୃଦ୍ଧି ଖର୍ଚ୍ଚର ନିୟମ |,વધતા ખર્ચનો કાયદો
ସୂଚକାଙ୍କ ନିୟମ |,સૂચકાંકોનો કાયદો
ନିଷ୍କ୍ରିୟତାର ନିୟମ |,જડતાનો કાયદો
ବହୁ ସଂଖ୍ୟାରେ ନିୟମ |,મોટી સંખ્યામાં કાયદો
ସମ୍ଭାବ୍ୟତାର ନିୟମ |,સંભાવનાનો કાયદો
ସାଇନସ୍ ନିୟମ |,સાઇન્સનો કાયદો
ପ୍ରଦର୍ଶକଙ୍କ ନିୟମ |,ઘાતાંકના નિયમો
ଗତିର ନିୟମ |,ગતિના નિયમો
ସ୍ତର,સ્તર
ଅଗ୍ରଣୀ ଗୁଣବତ୍ତା,અગ્રણી ગુણાંક
ଅଗ୍ରଣୀ ତ୍ରିକୋଣୀୟ |,અગ્રણી કર્ણ
ଅଗ୍ରଣୀ ସବମାଟ୍ରିକ୍ସ |,અગ્રણી સબમેટ્રિક્સ
ଅଗ୍ରଣୀ ଶବ୍ଦ,અગ્રણી શબ્દ
ସର୍ବନିମ୍ନ,ઓછામાં ઓછું
ସର୍ବନିମ୍ନ ସାଧାରଣ ଏକାଧିକ (LCM),ન્યૂનતમ સામાન્ય બહુવિધ (LCM)
ସର୍ବନିମ୍ନ ଉପାଦାନ |,ઓછામાં ઓછું તત્વ
ସର୍ବନିମ୍ନ ବର୍ଗ,ઓછામાં ઓછો ચોરસ
ସର୍ବନିମ୍ନ ଉପର ସୀମା |,ઓછામાં ઓછું ઉપલા બાઉન્ડ
ବାମ କୋସେଟ,ડાબી કોસેટ
ବାମ ହାତି,ડાબા હાથે
ବାମ ହାତର ସ୍କ୍ରୁ |,ડાબા હાથનો સ્ક્રૂ
ଓଲଟା,ડાબું ઊલટું
ବାମ ଗୁଣନ,ડાબી ગુણાકાર
ଲିବ୍ନିଜ୍ ସୂତ୍ର |,લીબનિટ્ઝ સૂત્ર
ଲମ୍ବ,લંબાઈ
ଲେପ୍ଟୋକର୍ଟିକ୍ |,લેપ્ટોક્યુર્ટિક
ଲେପ୍ଟୋକର୍ଟିକ୍ ବକ୍ର,લેપ્ટોક્યુર્ટિક વળાંક
ଲେପ୍ଟୋକର୍ଟୋସିସ୍ |,લેપ્ટોક્યુર્ટોસિસ
ସ୍ତର ବକ୍ର,સ્તર વળાંક
ଆତ୍ମବିଶ୍ୱାସର ସ୍ତର,આત્મવિશ્વાસનું સ્તર
ମହତ୍ତ୍ level ର ସ୍ତର |,મહત્વનું સ્તર
ଶବ୍ଦଗତ ଭାବରେ |,લેક્સિકોગ્રાફિકલી
ଶବ୍ଦଗତ କ୍ରମ |,લેક્સિકોગ્રાફિકલ ઓર્ડર
ସମ୍ଭାବ୍ୟ କାର୍ଯ୍ୟ,સંભાવના કાર્ય
ସମ୍ଭାବନା ଅନୁପାତ ପରୀକ୍ଷା |,સંભાવના ગુણોત્તર પરીક્ષણ
ସୀମା,મર્યાદા
ସୀମିତ,મર્યાદિત
ମୂଲ୍ୟ ସୀମିତ,મર્યાદિત મૂલ્ય
ବେଗକୁ ସୀମିତ କରିବା |,મર્યાદિત વેગ
ଅର୍ଥରେ ସୀମା |,સરેરાશ મર્યાદા
ଏକୀକରଣର ସୀମା |,એકીકરણની મર્યાદા
କ୍ରମର ସୀମା |,ક્રમની મર્યાદા
ସୀମା ବିନ୍ଦୁ (= କ୍ଲଷ୍ଟର ବିନ୍ଦୁ),મર્યાદા બિંદુ (= ક્લસ્ટર બિંદુ)
ବେଗକୁ ସୀମିତ କରନ୍ତୁ |,મર્યાદા વેગ
ରେଖା,રેખા
ର line ଖ୍ୟ,રેખીય
ର line ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣନା |,રેખીય બીજગણિત
ର line ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣିତ ସମୀକରଣ |,રેખીય બીજગણિત સમીકરણ
ର line ଖିକ ଆନୁମାନିକତା |,રેખીય અંદાજ
ର line ଖ୍ୟ ଅସ୍ମପଟ୍ଟ |,રેખીય એસિમ્પ્ટોટ
ର line ଖ୍ୟ କୋଏଫିସିଏଣ୍ଟ୍ |,રેખીય ગુણાંક
ର line ଖ୍ୟ ମିଶ୍ରଣ |,રેખીય સંયોજન
ର line ଖିକ ପ୍ରତିବନ୍ଧକ |,રેખીય અવરોધો
ର line ଖ୍ୟ ନିର୍ଭରଶୀଳତା |,રેખીય અવલંબન
ର line ଖ୍ୟ ଡିଫେରିଏଲ୍ ସମୀକରଣ |,રેખીય વિભેદક સમીકરણ
ରେଖା ଆକାର,રેખીય પરિમાણ
ର line ଖ୍ୟ ସମୀକରଣ |,રેખીય સમીકરણ
ର line ଖ୍ୟ ଫର୍ମ |,રેખીય સ્વરૂપ
ର line ଖିକ ଭଗ୍ନାଂଶ ପରିବର୍ତ୍ତନ |,રેખીય અપૂર્ણાંક પરિવર્તન
ର line ଖ୍ୟ କାର୍ଯ୍ୟ |,રેખીય કાર્ય
ର line ଖ୍ୟ କାର୍ଯ୍ୟକ୍ଷମ |,રેખીય કાર્યાત્મક
ରେଖା ଗୋଷ୍ଠୀ |,રેખીય જૂથ
ର line ଖ୍ୟ ସ୍ independence ାଧୀନତା |,રેખીય સ્વતંત્રતા
ର line ଖ୍ୟ ସ୍ independent ାଧୀନ ସମ୍ପର୍କ |,રેખીય સ્વતંત્ર સંબંધ
ର line ଖିକ ଅସମାନତା |,રેખીય અસમાનતા
ର line ଖିକ ଅମାନୁଷିକ ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |,રેખીય અસંગત વિભેદક સમીકરણ
ର line ଖ୍ୟ ଇଣ୍ଟିଗ୍ରାଲ୍ ସମୀକରଣ |,રેખીય અભિન્ન સમીકરણ
ର line ଖ୍ୟ ଇଣ୍ଟରପୋଲେସନ୍ |,રેખીય પ્રક્ષેપ
ର line ଖ୍ୟ ସର୍ବନିମ୍ନ ବର୍ଗ ରିଗ୍ରେସନ୍ ବିଶ୍ଳେଷଣ |,રેખીય લઘુત્તમ ચોરસ રીગ્રેશન વિશ્લેષણ
ର ar ଖିକତା |,રેખીયતા
ଧାଡ଼ିରେ ନିର୍ଭରଶୀଳ |,રેખીય રીતે નિર્ભર
ଧାଡ଼ିରେ ସ୍ୱାଧୀନ |,રેખીય રીતે સ્વતંત્ર
ର line ଖ୍ୟ ମ୍ୟାପିଙ୍ଗ୍ |,રેખીય મેપિંગ
ର line ଖିକ କ୍ରମ |,રેખીય ક્રમ
ର line ଖିକ କ୍ରମ |,રેખીય ક્રમ
ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |,રેખીય પ્રોગ્રામિંગ
ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ ଆଲଗୋରିଦମ |,રેખીય પ્રોગ્રામિંગ અલ્ગોરિધમ
ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ ସମସ୍ୟା |,રેખીય પ્રોગ્રામિંગ સમસ્યા
ର line ଖିକ ରିଗ୍ରେସନ୍ |,રેખીય રીગ્રેસન
ର line ଖିକ ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,રેખીય રીગ્રેસન ગુણાંક
ର line ଖ୍ୟ ସମ୍ପର୍କ |,રેખીય સંબંધ
ର line ଖ୍ୟ ସ୍ଥାନ (= ଭେକ୍ଟର ସ୍ପେସ୍),રેખીય જગ્યા (= વેક્ટર જગ્યા)
ର line ଖ୍ୟ ସବ୍ ସ୍ପେସ୍ |,રેખીય સબસ્પેસ
ର line ଖିକ ରୂପାନ୍ତର |,રેખીય પરિવર્તન
ର line ଖ୍ୟ ଧାରା |,રેખીય વલણ
ର line ଖ୍ୟ ନିରପେକ୍ଷ ଆକଳନ |,રેખીય નિષ્પક્ષ અંદાજ
ର line ଖ୍ୟ ବେଗ |,રેખીય વેગ
ରେଖା ଅବିଚ୍ଛେଦ୍ୟ,રેખા અભિન્ન
ଛକ ରେଖା,આંતરછેદની રેખા
ରେଗ୍ରେସନ୍ ରେଖା |,રીગ્રેસનની રેખા
ଲୋକାଲ୍ ଭେକ୍ଟର୍ |,સ્થાનિક વેક્ટર
ସ୍ଥାନୀୟ ସର୍ବୋତ୍କୃଷ୍ଟ |,સ્થાનિક શ્રેષ્ઠ
ଲୋକସ୍,સ્થાન
ଲଗ୍,લોગ
ଲୋଗାରିଥମିକ୍ |,લઘુગણક
ଲୋଗାରିଥମିକ୍ ସଠିକତା |,લઘુગણક ચોકસાઈ
ଲୋଗାରିଥମିକ୍ ଗଣନା |,લઘુગણક ગણતરી
ଲୋଗାରିଥମିକ୍ ବକ୍ର,લઘુગણક વળાંક
ଲୋଗାରିଥମିକ୍ ଡେରିଭେଟିଭ୍ |,લઘુગણક વ્યુત્પન્ન
ଲୋଗାରିଥମିକ୍ ଭିନ୍ନତା |,લઘુગણક તફાવત
ଲୋଗାରିଥମିକ୍ କାର୍ଯ୍ୟ,લઘુગણક કાર્ય
ଲୋଗାରିଥମିକ୍ ଅର୍ଥ (= ଜ୍ୟାମିତିକ ଅର୍ଥ),લઘુગણક સરેરાશ (=ભૌમિતિક સરેરાશ)
ଲୋଗାରିଥମିକ୍ ସାଧାରଣ ବଣ୍ଟନ |,લઘુગણક સામાન્ય વિતરણ
ଲୋଗାରିଥମିକ୍ ସମ୍ପର୍କ |,લઘુગણક સંબંધ
ଲୋଗାରିଥମିକ୍ ସ୍କେଲ୍ |,લઘુગણક સ્કેલ
ଲୋଗାରିଥମିକ୍ ସିରିଜ୍ |,લઘુગણક શ્રેણી
ଲୋଗାରିଥମିକ୍ ସ୍ପିରାଲ୍ (ସମାନ୍ତରାଳ ସ୍ପିରାଲ୍),લઘુગણક સર્પાકાર (સમાન કોણીય સર્પાકાર)
ଲୋଗାରିଥମିକ୍ ଟେବୁଲ୍ (= ଲଗ୍ ଟେବୁଲ୍),લઘુગણક કોષ્ટક (=લોગ ટેબલ)
logarithm (ଲଗ),લઘુગણક (લોગ)
ତର୍କ,તર્ક
ଯୁକ୍ତିଯୁକ୍ତ ଭାବରେ ସମାନ |,તાર્કિક રીતે સમકક્ષ
ଲଜିଷ୍ଟିକ୍ ବକ୍ର,લોજિસ્ટિક વળાંક
ସାଧାରଣ ବଣ୍ଟନ |,સામાન્ય વિતરણ
ଦ୍ରାଘିମା,રેખાંશ
ଲୁପ୍,લૂપ
ଲଟେରୀ,લોટરી
ନିମ୍ନ ଦଣ୍ଡିକା |,નીચલી પટ્ટી
ନିମ୍ନ ବନ୍ଧା |,ના જેટલું કે તેનાથી ઓછું
ନିମ୍ନ ରିମାନ୍ ଇଣ୍ଟିଗ୍ରାଲ୍ |,નીચલા રીમેન અભિન્ન
କମ୍ ରାଶି,ઓછી રકમ
ନିମ୍ନ ତ୍ରିକୋଣୀୟ ମ୍ୟାଟ୍ରିକ୍ସ |,નીચલા ત્રિકોણાકાર મેટ્રિક્સ
ମାକଲାଉରିନଙ୍କ ବିସ୍ତାର |,મેકલોરિનનું વિસ્તરણ
ଯାଦୁ ସଂଖ୍ୟା,જાદુઈ સંખ્યા
ମ୍ୟାଜିକ୍ ବର୍ଗ,જાદુઈ ચોરસ
ତୀବ୍ରତା ସୀମା (= ସୀମିତତା ସୀମିତ),તીવ્રતા મર્યાદા (=મર્યાદિત તીવ્રતા)
ମେଲ କରାଯାଇଥିବା ପ୍ରଶ୍ନପତ୍ର |,મેઇલ કરેલ પ્રશ્નાવલી
ମେଲ୍ ସର୍ଭେ |,મેલ મોજણી
ମହାନ୍ (ଉପର ସୀମା),મેજરન્ટ (ઉપલા બાઉન્ડ)
ପ୍ରମୁଖ ଆର୍କ,મુખ્ય ચાપ
ପ୍ରମୁଖ ସେଟ୍ |,મોટા સમૂહ
ଅନେକ ମୂଲ୍ୟବାନ କାର୍ଯ୍ୟ |,ઘણા મૂલ્યવાન કાર્ય
ମାନଚିତ୍ର,નકશો
ସେଟ୍ ରେ ମାନଚିତ୍ର,સમૂહમાં નકશો
ଏକ ସେଟ୍ ର ମ୍ୟାପିଙ୍ଗ୍ |,સમૂહનું મેપિંગ
ସାଂଘାତିକ ସମ୍ଭାବନା |,સીમાંત સંભાવના
ଗାଣିତିକ ବିଶ୍ଳେଷଣ |,ગાણિતિક વિશ્લેષણ
ଗାଣିତିକ ଯୁକ୍ତି,ગાણિતિક દલીલ
ଗାଣିତିକ କେନ୍ଦ୍ର,ગાણિતિક કેન્દ્ર
ଗାଣିତିକ ଜଟିଳତା |,ગાણિતિક જટિલતા
ଗାଣିତିକ ଅର୍ଥନୀତି,ગાણિતિક અર્થશાસ્ત્ર
ଗାଣିତିକ ଆଶା,ગાણિતિક અપેક્ષા
ଗାଣିତିକ ରୂପ |,ગાણિતિક સ્વરૂપ
ଗାଣିତିକ ସୂତ୍ର,ગાણિતિક રચના
ଗାଣିତିକ ପରିଚୟ,ગાણિતિક ઓળખ
ଗାଣିତିକ ତର୍କ,ગાણિતિક તર્ક
ଗାଣିତିକ ମଡେଲ୍ |,ગાણિતિક મોડેલ
ଗାଣିତିକ ଧାରଣା,ગાણિતિક ખ્યાલ
ମ୍ୟାଟ୍ରିକ୍ସ ଡିଜିନାଲାଇଜେସନ୍ |,મેટ્રિક્સ ડિગોનલાઇઝેશન
ମ୍ୟାଟ୍ରିକ୍ସ ଓଲଟା |,મેટ્રિક્સ વ્યસ્ત
ମ୍ୟାଟ୍ରିକ୍ସ ଓଲଟା |,મેટ્રિક્સ વ્યુત્ક્રમ
ମ୍ୟାଟ୍ରିକ୍ସ ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |,મેટ્રિક્સ પુનરાવર્તિત પદ્ધતિ
ମ୍ୟାଟ୍ରିକ୍ସ ପଦ୍ଧତି |,મેટ્રિક્સ પદ્ધતિ
ମ୍ୟାଟ୍ରିକ୍ସ ଗୁଣନ |,મેટ્રિક્સ ગુણાકાર
ସ୍ଥିର ମାଟ୍ରିକ୍ସ |,સ્થિરાંકોનું મેટ્રિક્સ
ଫଳପ୍ରଦତାର ମ୍ୟାଟ୍ରିକ୍ସ |,અસરકારકતાનું મેટ્રિક્સ
ମ୍ୟାଟ୍ରିକ୍ସ ଅପରେଟର୍ |,મેટ્રિક્સ ઓપરેટર
ମ୍ୟାଟ୍ରିକ୍ସ ବହୁଭୂତ |,મેટ્રિક્સ બહુપદી
ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟିଙ୍ଗ୍ |,મેટ્રિક્સ પ્રિન્ટીંગ
ମ୍ୟାଟ୍ରିକ୍ସ ଉତ୍ପାଦ |,મેટ્રિક્સ ઉત્પાદન
ସର୍ବାଧିକ,મહત્તમ
ସର୍ବାଧିକ,મહત્તમ
ସର୍ବାଧିକ ସଂପୂର୍ଣ୍ଣ ମୂଲ୍ୟ |,મહત્તમ નિરપેક્ષ મૂલ્ય
ସର୍ବାଧିକ F- ଅନୁପାତ |,મહત્તમ F- ગુણોત્તર
ସର୍ବାଧିକ ସମ୍ଭାବନା |,મહત્તમ સંભાવના
maxmin,મહત્તમ
maxmin criterian,મહત્તમ માપદંડ
ଏକ ଫଙ୍କସନ୍ ର ସର୍ବାଧିକ,કાર્યની મહત્તમ
ମ୍ୟାକ୍ସୱେଲ-ବୋଲ୍ଟଜମ୍ୟାନ୍ ପରିସଂଖ୍ୟାନ |,મેક્સવેલ-બોલ્ટ્ઝમેનના આંકડા
ଅର୍ଥ ବିଚ୍ୟୁତି |,સરેરાશ વિચલન
ବର୍ଗର ବିଚ୍ୟୁତି |,સરેરાશ ચોરસ વિચલન
ବର୍ଗ ତ୍ରୁଟି |,સરેરાશ ચોરસ ભૂલ
ଅର୍ଥ ମୂଲ୍ୟ,સરેરાશ કિંમત
ଅର୍ଥ ମୂଲ୍ୟ ଥିଓରେମ୍ |,સરેરાશ મૂલ્ય પ્રમેય
କୁର୍ତ୍ତୋସିସ୍ ମାପ |,કર્ટોસિસનું માપ
ମଧ୍ୟମ,મધ્યક
ମଧ୍ୟମ କେନ୍ଦ୍ର |,મધ્ય કેન્દ્ર
ମେସୋକର୍ଟିକ୍ ବକ୍ର,મેસોકર્ટિક વળાંક
ମେସୋକର୍ଟୋସିସ୍ |,મેસોકર્ટોસિસ
ବାର୍ତ୍ତା |,સંદેશ
ପଦ୍ଧତି,પદ્ધતિ
ବିଲୋପ ପ୍ରଣାଳୀ |,દૂર કરવાની પદ્ધતિ
ବିପରୀତ ପଦ୍ଧତି |,વ્યુત્ક્રમની પદ્ધતિ
ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |,પુનરાવર્તનની પદ્ધતિ
ସର୍ବନିମ୍ନ ବର୍ଗର ପଦ୍ଧତି |,ઓછામાં ઓછા ચોરસની પદ્ધતિ
ମୁହୂର୍ତ୍ତର ପଦ୍ଧତି |,ક્ષણોની પદ્ધતિ
ସମାନ ତ୍ରିରଙ୍ଗାର ପଦ୍ଧତି |,સમાન ત્રિકોણની પદ્ધતિ
ଶିଖର ଅବତରଣର ପଦ୍ଧତି |,સૌથી ઊભો ઉતરવાની પદ્ધતિ
ସମୀକରଣର ପଦ୍ଧତି |,સમીકરણની પદ્ધતિ
ନିର୍ଦ୍ଦିଷ୍ଟ କୋଏଫିସିଣ୍ଟେଣ୍ଟର ପଦ୍ଧତି |,અનિર્ધારિત ગુણાંકની પદ્ધતિ
ମେଟ୍ରିକ୍ ସ୍ପେସ୍ |,મેટ્રિક જગ્યા
ମେଟ୍ରିକ୍ ସିଷ୍ଟମ୍ |,મેટ્રિક સિસ્ટમ
ମେଟ୍ରିକ୍ ୟୁନିଟ୍ |,મેટ્રિક એકમ
ମାଇକ୍ରୋ ସିଦ୍ଧାନ୍ତ |,સૂક્ષ્મ સિદ્ધાંત
ମ middle ି,મધ્ય
ମଧ୍ୟମ ଅବଧି,મધ્યમ ગાળા
ମଧ୍ୟମ ବିନ୍ଦୁ |,મધ્ય બિંદુ
ମଧ୍ୟମ ବିନ୍ଦୁ ସୂତ୍ର |,મધ્ય બિંદુ સૂત્ર
ସର୍ବନିମ୍ନ ବହୁଭୂତ |,ન્યૂનતમ બહુપદી
ମିନିମାକ୍ସ ନୀତି |,ન્યૂનતમ સિદ્ધાંત
ସର୍ବନିମ୍ନ,ન્યૂનતમ
ସର୍ବନିମ୍ନ ବିନ୍ଦୁ (ବକ୍ରର),ન્યૂનતમ બિંદુ (વળાંકનો)
ସର୍ବନିମ୍ନ ବହୁଭୂତ |,ન્યૂનતમ બહુપદી
ଏକ ଫଙ୍କସନ୍ ର ମିନିଟ୍,કાર્યની મિનિટ
ଛୋଟ ଆର୍କ,નાની ચાપ
ଛୋଟ ଅକ୍ଷ,નાની અક્ષ
ଛୋଟ ଉପସେଟ |,લઘુકૃત સબસેટ
ମାଇନସ୍,માઈનસ
ମାଇନସ୍ ଚିହ୍ନ,બાદબાકીનું ચિહ્ન
