Marathi,English
जेकोबियन मॅट्रिक्स,Jacobian matrix
संच जोडणे,join of sets
संयुक्त,joint
संयुक्त घनता कार्य,joint density function
संयुक्त वारंवारता कार्य,joint frequency function
संयुक्तपणे अवलंबून चल,jointly dependent variable
संयुक्त संभाव्यता,joint probability
सामील व्हा (=संघ),join (=union)
उडी,jump
उडी खंडित होणे,jump discontinuity
औचित्य,justification
समर्थन करणे,justify
कर्णॉफ नकाशा,Karnaugh map
कर्नल,kernel
मॅपिंगचे कर्नल,kernel of the mapping
किनेमॅटिक्स,kinematics
गतीज ऊर्जा,kinetic energy
गतीशास्त्र,kinetics
कोल्मोगोरोफ स्मरनोव्ह चाचणी,Kolmogoroff Smirnov test
क्रोनेकर डेल्टा,Kronecker delta
कर्टोसिस,kurtosis
Lagrange चे कार्य,Lagrange's function
Lagrange चे गुणक,Lagrange's multipliers
लॅमिना,lamina
Laplace परिवर्तन,Laplace transform
मोठ्या संख्येने,large number
सुप्त मूळ(=वैशिष्ट्यपूर्ण मूळ),latent root(=characteristic root)
बाजूकडील पृष्ठभाग,lateral surface
लॅटिन चौरस,latin square
लॅटस गुदाशय,latus rectum 
कायदा,law
वेग जोडण्याचा कायदा,law of adding velocities
जोडणीचा कायदा,law of additivity
परतावा कमी करण्याचा कायदा,law of diminishing return
गुरुत्वाकर्षणाचा नियम,law of gravitation
गटांसाठी होमोमॉर्फिझमचा कायदा,law of homomorphism for groups
रिंग्ससाठी होमोमॉर्फिझमचा कायदा,law of homomorphism for rings
वाढत्या खर्चाचा कायदा,law of increasing costs
निर्देशांकांचा कायदा,law of indices
जडत्वाचा कायदा,law of inertia
मोठ्या संख्येचा कायदा,law of large numbers
संभाव्यतेचा नियम,law of probability
साइन्सचा नियम,law of sines
घातांकांचे नियम,laws of exponents
गतीचे नियम,laws of motion
थर,layer
अग्रगण्य गुणांक,leading coefficient
अग्रगण्य कर्ण,leading diagonal
अग्रगण्य सबमॅट्रिक्स,leading submatrix
अग्रगण्य पद,leading term
किमान,least
किमान सामान्य एकाधिक (LCM),least common multiple (LCM)
किमान घटक,least element
किमान चौरस,least square
किमान वरची सीमा,least upper bound
डावा कोसेट,left coset
डावखुरा,left handed
डाव्या हाताचा स्क्रू,left handed screw
डावीकडे उलट,left inverse
बाकी गुणाकार,left multiplication
लीबनिट्झ सूत्र,Leibnitz formula
लांबी,length
लेप्टोकर्टिक,leptokurtic
लेप्टोकर्टिक वक्र,leptokurtic curve
लेप्टोकर्टोसिस,leptokurtosis
पातळी वक्र,level curve
आत्मविश्वासाची पातळी,level of confidence
महत्त्व पातळी,level of significance
शब्दकोशानुसार,lexicographically
कोशशास्त्रीय क्रम,lexicographical order
संभाव्य कार्य,likelihood function
संभाव्य गुणोत्तर चाचणी,likelihood ratio test
मर्यादा,limit
मर्यादित करणे,limiting
मर्यादित मूल्य,limiting value
मर्यादित वेग,limiting velocity
सरासरी मर्यादा,limit in mean
एकत्रीकरणाची मर्यादा,limit of integration
क्रम मर्यादा,limit of sequence
मर्यादा बिंदू (= क्लस्टर पॉइंट),limit point (=cluster point)
वेग मर्यादित करा,limit velocity
ओळ,line
रेखीय,linear
रेखीय बीजगणित,linear algebraic
रेखीय बीजगणितीय समीकरण,linear algebraic equation
रेखीय अंदाजे,linear approximation
रेखीय लक्षण,linear asymptote
रेखीय गुणांक,linear coefficient
रेखीय संयोजन,linear combination
रेखीय मर्यादा,linear constraints
रेखीय अवलंबित्व,linear dependence
रेखीय भिन्न समीकरण,linear differential equation
रेखीय परिमाण,linear dimension
रेखीय समीकरण,linear equation
रेखीय फॉर्म,linear form
रेखीय अपूर्णांक परिवर्तन,linear fractional transformation
रेखीय कार्य,linear function
रेखीय कार्यात्मक,linear functional
रेखीय गट,linear group
रेखीय स्वातंत्र्य,linear independence
रेखीय स्वतंत्र संबंध,linear independent relation
रेखीय असमानता,linear inequality
रेखीय एकसंध विभेदक समीकरण,linear inhomogeneous differential equation
रेखीय अविभाज्य समीकरण,linear integral equation
रेखीय प्रक्षेपण,linear interpolation
रेखीय किमान चौरस प्रतिगमन विश्लेषण,linear least square regression analysis
रेखीयता,linearity
रेखीय अवलंबून,linearly dependent
रेखीय स्वतंत्र,linearly independent
रेखीय मॅपिंग,linear mapping
रेखीय क्रम,linear order
रेखीय क्रम,linear ordering
रेखीय प्रोग्रामिंग,linear programming
रेखीय प्रोग्रामिंग अल्गोरिदम,linear programming algorithm
रेखीय प्रोग्रामिंग समस्या,linear programming problem
रेखीय प्रतिगमन,linear regression
रेखीय प्रतिगमन गुणांक,linear regression coefficient
रेखीय संबंध,linear relation
रेखीय जागा (= वेक्टर स्पेस),linear space (=vector space)
रेखीय उपस्थान,linear subspace
रेखीय परिवर्तन,linear transformation
रेखीय कल,linear trend
रेखीय निःपक्षपाती अंदाज,linear unbiased estimate
रेखीय वेग,linear velocity
ओळ अविभाज्य,line integral
छेदनबिंदूची ओळ,line of intersection
प्रतिगमन ओळ,line of regression
स्थानिकीकृत वेक्टर,localised vector
स्थानिक इष्टतम,local optimum
स्थान,locus
लॉग,log
लॉगरिदमिक,logarithmic
लॉगरिदमिक अचूकता,logarithmic accuracy
लॉगरिदमिक गणना,logarithmic calculation
लॉगरिदमिक वक्र,logarithmic curve
लॉगरिदमिक व्युत्पन्न,logarithmic derivative
लॉगरिदमिक भिन्नता,logarithmic differentiation
लॉगरिदमिक कार्य,logarithmic function
लॉगरिदमिक मीन (=भौमितीय मध्य),logarithmic mean (=geometric mean)
लॉगरिदमिक सामान्य वितरण,logarithmic normal distribution
लॉगरिदमिक संबंध,logarithmic relationship
लॉगरिदमिक स्केल,logarithmic scale
लॉगरिदमिक मालिका,logarithmic series
लॉगरिदमिक सर्पिल (समभुज सर्पिल),logarithmic spiral (equiangular spiral)
लॉगरिदमिक टेबल (=लॉग टेबल),logarithmic table (=log table)
लॉगरिदम (लॉग),logarithm (log)
तर्कशास्त्र,logic
तार्किकदृष्ट्या समतुल्य,logically equivalent
लॉजिस्टिक वक्र,logistic curve
सामान्य वितरण,lognormal distribution
रेखांश,longitude
पळवाट,loop
लॉटरी,lottery
खालचा बार,lower bar
कमी बंधन,lower bound
लोअर रिमन इंटिग्रल,lower Riemann integral
कमी बेरीज,lower sum
खालचा त्रिकोणी मॅट्रिक्स,lower triangular matrix
मॅक्लॉरिनचा विस्तार,Maclaurin's expansion
जादूची संख्या,magic number
जादूचा चौरस,magic square
परिमाण मर्यादा (=मर्यादित विशालता),magnitude limit (=limiting magnitude)
मेल केलेली प्रश्नावली,mailed questionnaire
मेल सर्वेक्षण,mail survey
मेजरंट (वरची सीमा),majorant (upper bound)
प्रमुख चाप,major arc
मोठा संच,majorised set
अनेक मौल्यवान कार्य,many valued function
नकाशा,map
सेट मध्ये नकाशा,map into the set
सेटचे मॅपिंग,mapping of a set
किरकोळ संभाव्यता,marginal probability
गणितीय विश्लेषण,mathematical analysis
गणितीय युक्तिवाद,mathematical argument
गणितीय केंद्र,mathematical centre
गणितीय गुंतागुंत,mathematical complexity
गणितीय अर्थशास्त्र,mathematical economics
गणितीय अपेक्षा,mathematical expectation
गणितीय फॉर्म,mathematical form
गणितीय सूत्रीकरण,mathematical formulation
गणितीय ओळख,mathematical identity
गणितीय तर्क,mathematical logic
गणितीय मॉडेल,mathematical model
गणितीय कल्पना,mathematical notion
मॅट्रिक्स डिगोनालायझेशन,matrix digonalisation
मॅट्रिक्स व्यस्त,matrix inverse
मॅट्रिक्स उलटा,matrix inversion
मॅट्रिक्स पुनरावृत्ती पद्धत,matrix iterative method
मॅट्रिक्स पद्धत,matrix method
मॅट्रिक्स गुणाकार,matrix multiplication
स्थिरांकांचे मॅट्रिक्स,matrix of constants
परिणामकारकतेचे मॅट्रिक्स,matrix of effectiveness
मॅट्रिक्स ऑपरेटर,matrix operator
मॅट्रिक्स बहुपदी,matrix polynomial
मॅट्रिक्स प्रिंटिंग,matrix printing
मॅट्रिक्स उत्पादन,matrix product
कमाल केले,maximized
जास्तीत जास्त,maximum
कमाल निरपेक्ष मूल्य,maximum absolute value
कमाल एफ-गुणोत्तर,maximum F-ratio
जास्तीत जास्त शक्यता,maximum likelihood
कमाल,maxmin
कमाल निकष,maxmin criterian
फंक्शनची कमाल,max of a function
मॅक्सवेल-बोल्टझमन आकडेवारी,Maxwell-Boltzmann statistics
अर्थ विचलन,mean deviation
चौरस विचलनाचा अर्थ,mean square deviation
चौरस त्रुटी,mean square error
सरासरी मूल्य,mean value
सरासरी मूल्य प्रमेय,mean value theorem
कर्टोसिसचे मोजमाप,measure of kurtosis
मध्यक,median
मध्यकेंद्र,median centre
मेसोकर्टिक वक्र,mesokurtic curve
mesokurtosis,mesokurtosis
संदेश,message
पद्धत,method
निर्मूलनाची पद्धत,method of elimination
उलटण्याची पद्धत,method of inversion
पुनरावृत्तीची पद्धत,method of iteration
किमान चौरसांची पद्धत,method of least squares
क्षणांची पद्धत,method of moments
समान त्रिकोणांची पद्धत,method of similar triangles
सर्वात उंच उतरण्याची पद्धत,method of steepest descent
बेरीज करण्याची पद्धत,method of summation
अनिर्धारित गुणांकाची पद्धत,method of undetermined coefficient
मेट्रिक जागा,metric space
मेट्रिक प्रणाली,metric system
मेट्रिक युनिट,metric unit
सूक्ष्म सिद्धांत,micro theory
मधला,middle
मध्यम मुदत,middle term
मध्यबिंदू,mid point
मध्यबिंदू सूत्र,mid point formula
किमान बहुपदी,minimal polynomial
किमान तत्त्व,minimax principle
किमान,minimum
किमान बिंदू (वक्र),minimum point (of curve)
किमान बहुपदी,minimum polynomial
फंक्शनचे मि,min of a function
किरकोळ चाप,minor arc
किरकोळ अक्ष,minor axis
अल्प उपसंच,minorised subset
वजा,minus
वजा चिन्ह,minus sign
मिश्रित अंश,mixed fraction
मिश्र धोरण,mixed strategy
मोड,mode
मापांक,modulus
जटिल संख्येचे मॉड्यूलस,modulus of a complex number
क्षण,moment
क्षण निर्माण कार्य,moment generating function
शक्तीचा क्षण,moment of a force
वारंवारता वितरणाचा क्षण,moment of frequency distribution
जडत्वाचा क्षण,moment of inertia
गतीचा क्षण,moment of momentum
चालना,momentum
मोनोमिअल,monomial
मोनोमॉर्फिक,monomorphic
मोनोमॉर्फिझम,monomorphism
मोनोटोन,monotone
मोनोटोन वाढणारा क्रम,monotone increasing sequence
नीरसपणे,monotonically
नीरसपणे वाढणारे जाळे,monotonically increasing net
नीरसपणे वाढणारा क्रम,monotonically increasing sequence
मोनोटोनिक फंक्शन,monotonic function
मॉन्टे कार्लो गणना,Monte Carlo calculation
मॉन्टे कार्लो पद्धत,Monte Carlo method
मोरा (खेळ),morra (game)
मृत्यूची आकडेवारी,mortality statistics
सर्वात संभाव्य,most probable
गती,motion
बदलती सरासरी,moving average
एम-स्पेस,M-space
इंटिग्रलसाठी एम-चाचणी,M-test for integral
बहुनिर्णय समस्या,multidecision problem
बहुआयामी सामान्य वितरण,multidimensional normal distribution
बहुआयामी यादृच्छिक चल,multidimensional random variable
मल्टी-इंडेक्स वाहतूक समस्या,multi-index transportation problem
बहुपदी,multinomial
बहुपदीय वितरण,multinomial distribution
एकाधिक,multiple
एकाधिक निवड समस्या,multiple choice problem
एकाधिक कनेक्ट केलेले डोमेन,multiple connected domain
एकाधिक सहसंबंध,multiple correlation
एकाधिक वारंवारता सारणी,multiple frequency table
एकाधिक अविभाज्य,multiple integral
एकाधिक एकत्रीकरण,multiple integration
एकाधिक प्रतिगमन,multiple regression
एकाधिक प्रतिगमन विश्लेषण,multiple regression analysis
एकाधिक प्रतिगमन गुणांक,multiple regression coefficient
एकाधिक प्रतिगमन समीकरण,multiple regression equation
एकाधिक रूट,multiple root
गुणाकार,multiplication
स्तंभांद्वारे गुणाकार (निर्धारकाचा),multiplication by columns (of determinant)
पंक्तींनी गुणाकार (निर्धारकाचा),multiplication by rows (of determinant)
गुणाकार घटक,multiplication factor
गुणाकार कार्य,multiplicative function
गुणाकार गट,multiplicative group
गुणाकार व्यस्त,multiplicative inverse
बहुविधता,multiplicity
मुळांची बाहुल्यता,multiplicity of roots
शून्याचे गुणाकार,multiplicity of zero
गुणक,multiplier
गुणाकार,multiply
बहुविविध वितरण,multivariate distribution
बहुविविध सामान्य वितरण,multivariate normal distribution
बहुविध लोकसंख्या,multivariate population
परस्पर,mutual
nabla,nabla
नेपीरियन,Napierian
नेपीरियन लॉगरिथम,Napierian logarithm
नैसर्गिक लॉगरिथम,natural logarithm
नैसर्गिक संख्या,natural number
नॉटिकल मैल,nautical mile
n-आयामी,n-dimensional
n-आयामी सदिश जागा,n-dimensional vector space
आवश्यक आणि पुरेशी स्थिती,necessary and sufficient condition
आवश्यक स्थिती,necessary condition
नकार,negation
नकारात्मक,negative
नकारात्मक वक्रता,negative curvature
नकारात्मक निश्चित फॉर्म,negative definite form
ऋण निश्चित मॅट्रिक्स,negative definite matrix
नकारात्मक अर्ध-निश्चित स्वरूप,negative semi-definite form
शेजार,neighbourhood
नेस्टेड सॅम्पलिंग,nested sampling
निव्वळ पुनरुत्पादन दर,net reproduction rate
न्यूटोनियन यांत्रिकी,Newtonian mechanics
न्यूटनचे विभाजित फरक सूत्र,Newton's divided difference formula
न्यूटनचे गतीचे नियम,Newton's laws of motion
Neyman वाटप,Neyman allocation
नेमन पिअरसन सिद्धांत,Neyman Pearson theory
शक्‍तिशाली घटक,nilpotent element
निलपोटेंट मॅट्रिक्स,nilpotent matrix
नोड,node
नॉन-अबेलियन गट,non-Abelian group
गैर-निरपेक्ष अभिसरण,non-absolute convergence
बिगर बीजगणितीय,non-algebraic
नॉन-डिजनरेट,non-degenerate
नॉन-डिजनरेट मूलभूत व्यवहार्य उपाय,non-degenerate basic feasible solution
दाट नसलेले,non-dense
दाट नसलेला संच,non-dense set
गुणांची अगणनीय अनंतता,non-denumerable infinity of points
अगणित संच,non-denumerable set
फरक न करता येणारा,non-differentiable
रिक्त उपसंच नाही,non empty subset
नॉन-युक्लिडियन भूमिती,non-Euclidean geometry
एकसंध नसलेला,non-homogeneous
न छेदणारे,non-intersecting
नॉन-रेखीय बीजगणितीय समीकरण,non-linear algebraic equation
नॉन-रेखीय विभेदक समीकरण,non-linear differential equation
नॉन-रेखीय समीकरण,non-linear equation
नॉन-लिनियर प्रोग्रामिंग,non-linear programming
नॉन-रेखीय प्रतिगमन,non-linear regression
नॉन-रेखीय संबंध,non-linear relationship
गैर-ऋण पूर्णांक,non-negative integer
गैर-नकारात्मक चल,non-negative variable
नॉन-पॅरामीट्रिक चाचणी,non-parametric test
गैर-संभाव्य दृष्टीकोन,non-probabilistic approach
नॉन-एकवचनी मॅट्रिक्स,non-singular matrix
नॉन-सिमेट्रिक मॅट्रिक्स,non-symmetric matrix
क्षुल्लक,non-trivial
अदृश्य होणारे निर्धारक,non-vanishing determinant
नॉन-व्हाइड,non-void
नॉन-व्हॉइड उपसंच,non-void subset
शून्य निर्धारक,non-zero determinant
ना गेट,NOR gate
सामान्य,normal
सामान्य प्रवेग,normal acceleration
सामान्य कोन,normal angle
सामान्य वक्र,normal curve
सामान्य घनता कार्य,normal density function
सामान्य वितरण,normal distribution
सामान्य वितरण कार्य,normal distribution function
मॅट्रिक्ससाठी सामान्य फॉर्म,normal form for the matrix
सामान्य वारंवारता,normal frequency
सामान्यीकृत वक्र,normalized curve
सामान्यीकृत फ्लोटिंग पॉइंट क्रमांक,normalized floating point number
सामान्यीकरण करणारा,normalizer
सामान्य मॅट्रिक्स,normal matrix
सामान्य संभाव्यता वक्र,normal probability curve
सामान्य संभाव्यता वितरण,normal probability distribution
सामान्य उपसमूह (=विशिष्ट उपसमूह),normal subgroup (=distinguished subgroup)
सामान्य रेखीय जागा,normed linear space
वेक्टरचे प्रमाण,norm of a vector
गेट नाही,NOT gate
कुठेही दाट सेट नाही,nowhere dense set
शून्य गृहीतक,null hypothesis
शून्य मॅट्रिक्स,null matrix
शून्य संच,null set
शून्य सदिश,null vector
संख्या,number
संख्या अक्ष,number axis
संख्या प्रणाली,number system
संख्या,numeral
संख्या,numeration
अंश,numerator
संख्यात्मक गुणांक,numerical coefficient
संख्यात्मक गणना,numerical computation
संख्यात्मक भिन्नता,numerical differentiation
संख्यात्मक पद्धत,numerical method
n-वेक्टर,n-vector
n-वेक्टर जागा,n-vector space
वस्तू,object
वस्तुनिष्ठ कार्य,objective function
तिरकस,oblique
तिरकस लक्षण,oblique asymptote
तिरकस अक्ष,oblique axis
तिरकस विभाग,oblique section
निरीक्षण,observation
निरीक्षण वारंवारता,observed frequency
विशाल कोन,obtuse angle
अष्टकोनी,octagon
octahedron,octahedron
ऑक्टल प्रणाली,octal system
ऑक्टंट,octant
विषम,odd
विषम वक्र,odd curve
विषम संख्या,odd number
विचित्र क्रमपरिवर्तन,odd permutation
विषम बहुपदी,odd polynomial
ogive,ogive
एक ते एक पत्रव्यवहार,one to one correspondence
एक ते एक कार्य,one to one function
एक ते एक नकाशा,one to one map
एकतर्फी वर्गीकरण,one-way classification
नकाशावर,onto map
उघडा,open
उघडा चेंडू,open ball
खुले अंतराल,open interval
उघडा किरण,open ray
खुला संच,open set
ऑपरेशन,operation
ऑपरेशनल संशोधन,operational research
ऑपरेशन्स संशोधन,operations research
ऑपरेटर,operator
विरुद्ध कोन,opposite angle
विरुद्ध घटना,opposite event
इष्टतम मूलभूत व्यवहार्य उपाय,optimal basic feasible solution
इष्टतम स्थिती,optimal condition
इष्टतम लॉट आकार,optimal lot size
इष्टतम मूल्य,optimal value
इष्टतम,optimum
कक्षा,orbit
ऑर्डर,order
ऑर्डर केलेली जोडी,ordered pair
ऑर्डर केलेला सेट,ordered set
ऑर्डर करणे,ordering
निर्धारकाचा क्रम,order of a determinant
गटाचा क्रम,order of a group
मॅट्रिक्सचा क्रम,order of a matrix
समूहातील घटकाचा क्रम,order of an element in a group
विभेदक समीकरणाचा क्रम,order of differential equation
ऑपरेशनचा क्रम,order of operation
शून्याचा क्रम,order of zero
क्रमवाचक संख्या,ordinal number
सामान्य विभेदक समीकरण,ordinary differential equation
आदेश,ordinate
ओरिएंटेबिलिटी,oreintability
अभिमुखता,orientation
पृष्ठभागाची दिशा,orientation of surface
मूळ,origin
निर्देशांकांची उत्पत्ती,origin of coordinates
ऑर्थोसेंटर,orthocentre
ऑर्थोगोनल,orthogonal
ऑर्थोगोनल अक्ष,orthogonal axes
ऑर्थोगोनल कुटुंब,orthogonal family
ऑर्थोगोनल गट,orthogonal group
ऑर्थोगोनॅलिटी स्थिती,orthogonality condition
ऑर्थोगोनालायझेशन,orthogonalization
ऑर्थोगोनल मॅट्रिक्स,orthogonal matrix
ऑर्थोनॉर्मल,orthonormal
ऑर्थोनॉर्मल आधार,orthonormal basis
दोलन,oscillation
फंक्शनचे दोलन,oscillation of a function
दोलन कार्य,oscillatory function
osculating,osculating
बाह्य उत्पादन,outer product
आउटपुट,output
अतिनिर्धारित प्रणाली,overdetermined system
जोडलेली तुलना,paired comparision
जोडीने तोडणे,pairwise disjoint
जोडीने स्वतंत्र,pairwise independent
समांतर शक्ती,parallel forces
समांतरभुज चौकोन,parallelogram
शक्तींचा समांतरभुज चौकोन,parallelogram of forces
वेगाचा समांतरभुज चौकोन,parallelogram of velocities
parallelopiped,parallelopiped
पॅरामीटर,parameter
पॅरामीटर फ्री (=नॉनपॅरामेट्रिक),parameter free (=nonparametric)
वितरणाचे मापदंड,parameter of distribution
पॅरामीट्रिक,parametric
पॅरामेट्रिक समन्वय,parametric coordinate
पॅरामेट्रिक वक्र,parametric curve
पॅरामेट्रिक समीकरण,parametric equation
पॅरामेट्रिक रेखीय प्रोग्रामिंग,parametric linear programming
पॅरामेट्रिक पद्धत,parametric method
पॅरामेट्रिक उद्दिष्ट कार्य,parametric objective function
पॅरामेट्रिक प्रोग्रामिंग,parametric programming
पॅरामेट्रिक प्रतिनिधित्व,parametric representation
पॅरामीटरायझेशन,parametrization
कंस,parenthesis
कंस नोटेशन,parenthesis notation
पालक लोकसंख्या,parent population
पॅरेटो वक्र,Pareto curve
समता तपासणी,parity check
आंशिक गोंधळात टाकणारे,partial confounding
आंशिक सहसंबंध,partial correlation
आंशिक व्युत्पन्न,partial derivative
आंशिक विभेदक समीकरण,partial differential equation
आंशिक भिन्नता,partial differentiation
आंशिक अपूर्णांक,partial fraction
आंशिक एकीकरण,partial integration
अंशतः आदेश दिले,partially ordered
अर्धवट ऑर्डर केलेला सेट,partially ordered set
आंशिक ऑर्डर,partial order
आंशिक प्रतिगमन गुणांक,partial regression coefficient
आंशिक बेरीज,partial sum
कण,particle
विशिष्ट केस,particular case
विशिष्ट अविभाज्य,particular integral
विशिष्ट उपाय,particular solution
विभाजन,partition
मॅट्रिक्सचे विभाजन,partitioning of matrices
विभाजन मूल्य,partition value
पास्कल त्रिकोण,Pascal triangle
नमुना,pattern
नमुना कार्य,pattern function
नमुना समस्या,pattern problem
पेलोड वेग,payload velocity
पेऑफ फंक्शन,payoff function
पेऑफ मॅट्रिक्स,payoff matrix
p-आधार,p-basis
p-चार्ट,p-chart
Peano वक्र,Peano curve
Peano जागा,Peano space
पेडल समीकरण,pedal equation
टक्के,percent
टक्केवारी,percentage
टक्केवारी त्रुटी,percentage error
टक्केवारी वारंवारता,percentage frequency
टक्केवारी वाढ,percentage increase
त्रुटीची टक्केवारी,percentage of error
टक्के कमी,percent decrease
टक्केवारी,percentile
परिपूर्ण घन,perfect cube
परिपूर्ण वायू,perfect gas
परिपूर्ण संख्या,perfect number
परिपूर्ण संच,perfect set
परिपूर्ण चौरस,perfect square
परिपूर्ण चौरस अभिव्यक्ती,perfect square expression
परिमिती,perimeter
कालावधी,period
नियतकालिक वक्र,periodic curve
नियतकालिक व्यत्यय,periodic disturbances
नियतकालिक कार्य,periodic function
नियतकालिक गती,periodic motion
क्रांतीचा कालावधी,period of revolution
रोटेशन कालावधी,period of rotation
कालावधी,periodogram
परिधीय,peripheral
परवानगी आहे,permissible
त्रुटीची परवानगीयोग्य मर्यादा,permissible limit of error
क्रमपरिवर्तन,permutation
क्रमपरिवर्तन गट,permutation group
क्रमपरिवर्तन मॅट्रिक्स,permutation matrix
क्रमपरिवर्तन पद्धत,permutation method
लंब,perpendicular
लंब,perpendicularity
लंबवत,perpendicularly
लंब विमान,perpendicular plane
कर्मचारी-असाईनमेंट समस्या,personnel-assignment problem
पीईआरटी (कार्यक्रम मूल्यांकन पुनरावलोकन तंत्र),PERT (program evaluation review technique)
गोंधळ,perturbation
गोंधळ समस्या,perturbation problem
अस्वस्थ समस्या,perturbed problem
टप्पा,phase
फेज कोन,phase angle
टप्प्यातील फरक,phase difference
फेज विस्थापन,phase displacement
भौतिक खगोलशास्त्र,physical astronomy
शारीरिक स्थिरता,physical constant
भौतिक मापदंड,physical parameter
भौतिक पेंडुलम,physical pendulum
भौतिक प्रमाण,physical quantity
भौतिक विज्ञान,physical sciences
चित्रलेखन,pictograph
चित्रकार,pictor
तुकड्यानुसार सतत कार्य,piecewise continuous function
तुकड्यानुसार रेखीय,piecewise linear
तुकड्यानुसार रेखीय कार्य,piecewise linear function
तुकड्यानुसार गुळगुळीत,piecewise smooth
पाई आकृती,pie diagram
प्रायोगिक जनगणना,pilot census
पायलट सर्वेक्षण,pilot survey
पिव्होट,pivot
निर्णायक घटक,pivotal element
प्लँकचे स्थिर,Planck's constant
प्लँकचा कायदा,Planck's law
विमान,plane
विमान कोन,plane angle
विमान सीमा,plane boundary
विमान वक्र,plane curve
विमान आकृती,plane figure
विमान भूमिती,plane geometry
विमान गती,plane motion
प्रक्षेपणाचे विमान,plane of projection
संदर्भ विमान,plane of reference
सममितीचे विमान,plane of symmetry
ग्रह,planet
तारांगण,planetarium
ग्रहांची गती,planetary motion
ग्रह प्रणाली,planetary system
विमान त्रिकोणमिती,plane trigonometry
विमान लहर,plane wave
नियोजन क्षितिज,planning horizon
प्लाझ्मा,plasma
प्लास्टिक,plastic
platykurtic वक्र,platykurtic curve
platykurtosis,platykurtosis
प्लॉट,plot
प्लॉट केले,plotted
प्लॉट केलेले वारंवारता वितरण,plotted frequency distribution
कथानक,plotter
प्लॉटिंग,plotting
वक्र प्लॉटिंग,plotting of curve
अधिक,plus
अधिक सूत्र,plus formula
अनंताकडे बिंदू,point at infinity
बिंदू अंदाज,point estimate
बिंदू अंदाज,point estimation
बिंदू वस्तुमान,point mass
संचय बिंदू,point of accumulation
विश्लेषणाचा मुद्दा,point of analyticity
संक्षेपण बिंदू,point of condensation
घटना बिंदू,point of incidence
असीम खंडितपणाचा बिंदू,point of infinite discontinuity
छेदनबिंदू,point of intersection
नॉन-एकसमान अभिसरणाचा बिंदू,point of non-uniform convergence
प्रक्षेपण बिंदू,point of projection
एकसमान अभिसरण बिंदू,point of uniform convergence
पॉइंट ओपन टोपोलॉजी,point open topology
बिंदू सेट,point set
बिंदू स्रोत,point source
बिंदूप्रमाणे बंद,pointwise closed
बिंदूनिहाय बंद,pointwise closure
पॉइंटवाइज अभिसरण,pointwise convergence
बिंदूनिहाय खंडित कार्य,pointwise discontinuous function
पॉइंटवाइज टोपोलॉजी,pointwise topology
विष आगमन,Poisson arrival
विष अविभाज्य,Poisson integral
विष समस्या,Poisson problem
पॉसॉनचे वितरण,Poisson's distribution
पॉसन्सचे समीकरण,Poisson's equation
पॉसॉनचे अविभाज्य सूत्र,Poisson's integral formula
ध्रुवीय,polar
ध्रुवीय कोन,polar angle
ध्रुवीय अक्ष,polar axis
ध्रुवीय टोपी,polar cap
ध्रुवीय समन्वय,polar coordinate
पृथ्वीची ध्रुवीय त्रिज्या,polar radius of earth
खांब,pole
पोल ऑफ ऑर्डर-n,pole of order-n
तरंग समोरचा ध्रुव,pole of wave front
ध्रुव विलक्षणता,pole singularity
धोरण जागा,policy-space
धोरण चल,policy variables
पोळ्याचे वितरण,Polya's distribution
बहुभुज,polygon
शक्तींचा बहुभुज,polygon of forces
सदिशांचा बहुभुज,polygon of vectors
पॉलीहेड्रल,polyhedral
पॉलिहेड्रल शरीर,polyhedral body
पॉलिहेड्रॉन,polyhedron
बहुपदी,polynomial
बहुपदी फॉर्म,polynomial forms
बहुपदी कार्य,polynomial function
बहुपदी प्रक्षेपण,polynomial interpolation
बहुपदी प्रतिगमन,polynomial regression
बहुपद समाधान,polynomial solution
बहुपद प्रमेय,polynomial theorem
पॉलीट्रॉप,polytrope
एकत्रित अंदाज,pooled estimate
लोकसंख्या,population
लोकसंख्या वितरण,population distribution
लोकसंख्या गतिशीलता,population dynamics
लोकसंख्या म्हणजे,population mean
लोकसंख्या मापदंड,population parameter
लोकसंख्या प्रतिगमन गुणांक,population regression coefficient
लोकसंख्या नमुना,population sampling
लोकसंख्येतील फरक,population variance
स्थान समन्वय,position coordinates
समतोल स्थिती,position of equilibrium
स्थिती वेक्टर,position vector
सकारात्मक,positive
सकारात्मक कोन,positive angle
सकारात्मक क्षेत्रे,positive areas
सकारात्मक सहवास,positive association
सकारात्मक गुणधर्म,positive attribute
सकारात्मक शंकू,positive cone
सकारात्मक सहसंबंध,positive correlation
सकारात्मक निश्चित फॉर्म,positive definite form
सकारात्मक निश्चित कार्य,positive definite function
सकारात्मक निश्चित मॅट्रिक्स,positive definite matrix
सकारात्मक निश्चित द्विघात फॉर्म,positive definite quadratic form
सकारात्मक रेखीय कार्यात्मक,positive linear functional
सकारात्मक संबंधित,positively related
सकारात्मक अर्धनिश्चित,positive semidefinite
सकारात्मक मालिका सहसंबंध,positive serial correlation
सकारात्मक कल,positive trend
शक्यता,possibility
शक्य,possible
नंतरची संभाव्यता,posterior probability
पोस्ट गुणाकार,postmultiplication
पोस्ट इष्टतम समस्या,post optimality problem
मांडणे,postulate
पोस्ट्युलेशनल दृष्टीकोन,postulational approach
संभाव्य ऊर्जा,potential energy
संभाव्य कार्य,potential function
शक्ती,power
