Malayalam,Hindi
മാർക്വിസേറ്റ്,मार्क्विस का पद
പട്ടാള നിയമം,"मार्शल लॉ, फौजी शासन"
ആയോധന മത്സരങ്ങൾ,लड़ाकू जातियाँ
രക്തസാക്ഷി,शहीद
കൂട്ടക്കൊല,"हत्याकांड, जनसंहार"
കുതന്ത്രത്തിന്റെ മാസ്സ്,सैन्य पुंज
മാസ്റ്റർ-അറ്റ്-ആംസ്,मास्टर एट आर्म्स
ആചാര്യൻ,"मास्टर आफ सेरीमोनीज, समारोह-अधीक्षक, समारोह प्रबन्धक"
ഗൃഹനാഥൻ,राजभवन प्रबन्धक
മാസ്റ്റർ ഓഫ് ദി ഹോഴ്സ്,मास्टर ऑफ हॉर्स
റോളുകളുടെ മാസ്റ്റർ,मास्टर ऑफ द रोल्स
പൊരുത്തം,"तोड़ा, टोटा"
പൊരുത്തം,2. पलीता
മാച്ച്ലോക്ക്,तोड़ेदार बंदूक
വിവാഹബന്ധം,"वैवाहिक संबंध, विवाह द्वारा मैत्री"
മെഡിറ്ററേനിയൻ ശക്തികൾ,"भूमध्य सागरीय शक्तियाँ, भूमध्य सागरीय राष्ट्र"
മെൻഷെവിക്,"मेन्शेविक, नरम दलीय रूसी साम्यवादी"
കൂലിപ്പടയാളി സൈന്യം,भृतक सेना
കൂലിപ്പണിക്കാരൻ,"भृतक सैनिक, भाड़े का सिपाही"
വ്യാപാരി,व्यापारी जहाज़
മധ്യ കാലഘട്ടം,"मध्य युग, मध्य काल"
മിഡിൽ ഈസ്റ്റ്,"पश्चिमी एशिया, (यूरोपीय दृष्टि से) मध्य पूर्व"
മധ്യഭാഗം,मध्य समुद्री मार्ग
മധ്യ പാത,मध्यम मार्ग
മിഡിൽ വേ (=മിഡിൽ കോഴ്സ്),"मध्य मार्ग, बीच का रास्ता"
കുടിയേറ്റക്കാരൻ,प्रवासी
മൈഗ്രേഷൻ,प्रवास
മൈഗ്രേഷൻ,2. स्थानांतर गमन
മൈഗ്രേഷൻ,3. देशांतर गमन
മിലിട്ടറിസം,सैन्यवाद
മിലിട്ടറിസം,2. फ़ौजी शासन व्यवस्था
മിലിട്ടറിസം,3. सैन्य युद्धवाद
മിലിട്ടറിസം,4. युद्ध प्रियता
മിലിട്ടറിസ്റ്റ്,सैन्यवादी
മിലിട്ടറിസ്റ്റ്,2. युद्धवादी
സൈനികവൽക്കരണം,सैन्यीकरण
സൈനികവൽക്കരണം,2. सैनिकीकरण
സൈനികവൽക്കരണം,3. फ़ौजी शासन
സൈനിക തന്ത്രജ്ഞൻ (=തന്ത്രജ്ഞൻ),समरतंत्री
സൈനിക തന്ത്രജ്ഞൻ (=തന്ത്രജ്ഞൻ),2. व्यूह कुशन
സൈനിക തന്ത്രങ്ങൾ (=തന്ത്രങ്ങൾ),"समरतंत्र, समर विद्या, युद्ध विद्या"
മിലിഷ്യ,"नागरिक सेना, सिंहबंदी"
മിലിഷ്യ,2. मिलिशिया
തെറ്റായ ഭരണം,कुशासन
ലിങ്ക് വിട്ടുപോയിരിക്കുന്നു,लुप्त कड़ी
ദൗത്യം,"दूतमंडल, मिशन"
ദൗത്യം,2. सेवादल गठित मंडल
ദൗത്യം,3. दौत्यकर्म
മിക്സഡ് റേസ്,मिश्र प्रजाति
ആധുനിക ചരിത്രം,आधुनिक इतिहास
മോഡസ് വിവണ്ടി,"अस्थायी व्यवस्था, आरज़ी समझौता, कार्यनिर्वाहक व्यवस्था"
മൊണാക്കിസം,मठवास
മൊണാർക്ക്,एकराष्ट्र
മൊണാർക്ക്,2. राजा
രാജവാഴ്ച,राजतंत्रवाद
രാജവാഴ്ച,2. राजतंत्र से सिद्धान्त
മൊണാർക്കിസ്റ്റ്,राजतंत्रवादी
രാജവാഴ്ച,"राजतंत्र, एकराट्तंत्र"
ആശ്രമം,मठ
ആശ്രമം,2. बिहार
ആശ്രമം,3. संधाराम
സന്യാസം,मठजीवन
സന്യാസം,2. मठतंत्र
സന്യാസി,भिक्षु
മാതൃരാജ്യം,"मूल देश, मातृदेश"
മാതൃഭൂമി,मातृभूमि
പാർലമെന്റുകളുടെ മാതാവ്,संसद जननी
മുക്കരക്കാർ,"मकरेकर, कीचड़ उछालने वाला"
അമ്മാ,"ममी, चिरशव"
മ്യൂസിയം,"संग्रहालय, अजायबघर"
മസ്കറ്റ്,"तुपक, लंबी बंदूक, तुफंग"
മസ്കറ്റിയർ,"बंदकूची, बरकंदाज़"
മസ്കട്രി,बरकंदाज़ों का दस्ता
മസ്കട്രി,2. बरकंदाज़ी
മസ്റ്റർ മാസ്റ്റർ,सैनिक उपस्थिति अधिकारी
മസ്റ്റർ-റോൾ,सैनिक नामावली
മസ്റ്റർ-റോൾ,2. उपस्थिति नामावली
കലാപം,"सैनिक विद्रोह, सैन्य विद्रोह ग़दर, फ़ौजी बग़ावत"
കലാപ നിയമം,"विद्रोह विधि, म्यूटिनी एक्ट"
നിഗൂഢ കപ്പൽ,रहस्यपूर्ण जहाज
ആഖ്യാനം,वर्णन
രാഷ്ട്രം,राष्ट्र
സ്വദേശി,"दैशवासी, देशीय व्यक्ति"
തദ്ദേശീയ സംസ്ഥാനം,रजवाड़ा
പ്രകൃതിവാദം,प्रकृतिवाद
സ്വാഭാവിക അവകാശങ്ങൾ,"नैसर्गिक अधिकार, प्राकृतिक अधिकार"
നാസി,"नात्सी, नाज़ी"
നാസി വിപ്ലവം,"नात्सी क्रांति, नाज़ी क्रांति"
നാസിസം,"नाज़ीवाद, नात्सीवाद"
കിഴക്കിനടുത്ത്,निकट पूर्व
നീഗ്രോ,नीग्रो
നീഗ്രോഫിൽ,नीग्रो समर्थक
നീഗ്രോഫിലിസം,नीग्रो प्रेम
നീഗ്രോഫോബിയ,नीग्रो भय
നിഷ്പക്ഷ,तटस्थ
നിഷ്പക്ഷ രാജ്യം,तटस्थ देश
പുതിയ കരാർ,"न्यूडील, नई नीति, नई व्यवस्था"
പുതിയ ലോകം,नूतन विश्व
കുലീനത,"अभिजात वर्ग, अमीर वर्ग"
നോബിൾ,"अभिजात, अमीर"
നോബിൾ,2. मोहर
നാടോടി,"खानाबदोश, यायावर"
നാടോടിക്കൂട്ടം,यायावर दल
നാടോടിസം,खानाबदोशी जिंदगी
ആക്രമണരഹിത ഉടമ്പടി,"अनाक्रमण अनुबंध, अनाक्रमण समझौता"
ആക്രമണരഹിത ഉടമ്പടി,अनाक्रमण संधि
യുദ്ധം ചെയ്യാത്ത അവസ്ഥ,अयोधी राष्ट्र
നിസ്സഹകരണം,असहयोग
നിസ്സഹകരണ പ്രസ്ഥാനം,असहयोग आंदोलन
ഒബ്ബർ,(सिक्के का) मुख्य भाग
ഒബ്ബർ,2. परिपूरक भाग
ഒക്ലോക്രസി (=മൊബോക്രസി),भीड़शाही
ഒക്ലോക്രാറ്റ്,"भीड़तंत्र का समर्थक, भीड़तंत्र का प्रतिपादक"
ഔദ്യോഗിക രേഖ,"सरकारी दस्ताबेज़, सरकारी प्रलेख"
പഴയ ലോകം,पुरानी दुनिया
ഒലിഗാർക്കി,"गुटतंत्र, स्वल्पतंत्र"
ആക്രമണം,"धातक आक्रमण, जबरदस्त मारकाट"
തുറന്ന ചർച്ചകൾ,प्रकट संधिवार्त्ता
തുറന്ന ചോദ്യം,"मुक्त प्रश्न, खुला प्रश्न, विवादास्पद प्रश्न"
റെക്കോർഡുകൾ തുറക്കുക,अप्रतिबद्ध अभिलेख
ഓറിയന്റ്,प्राच्य
ഓറിയന്റലിസം,प्राच्यवाद
ഓറിയന്റലിസം,2. पूर्व देशीयता
ഓറിയന്റലിസ്റ്റ്,प्राच्यविद्
ഉത്ഭവം,उद्भव
ഉത്ഭവം,"2. उद्गम, उत्पत्ति"
അക്ഷരവിന്യാസം,शुद्ध लेखन
ശത്രുതയുടെ പൊട്ടിത്തെറി,"सहसा युद्धारंभ, युद्ध का सहसा आरंभ, युद्ध का सहसा छिड़ जाना।"
ഔട്ട്-പോസ്റ്റ്,"सीमा चौकी, चौकी"
ഓവർ-ലോർഡ്,अधिपति
ഓവർ-റൈഡ്,"चढ़ आना, कुचलना"
ഓവർ-റൈഡ്,2. प्रत्यादेश करना
പേഗൻ,"देवपूजक, पैगन"
പേഗൻ,पैगन
പാഗനിസം,"देवपूजन, मूर्तिपूजा"
പാഗനിസം,2. देवपूजावाद
പഗോഡ,स्तूप
പഗോഡ,2. बौद्ध मंदिर
പഗോഡ,3. पैगोडा
കൊട്ടാരം കുതന്ത്രങ്ങൾ,राजप्रासाद षड़यंत्र
പാലറ്റിനേറ്റ്,जागीर
താളിയോല,"ताल, ताड़-पत्र"
പാം ഞായറാഴ്ച,खजूरी रविवार
പനേജിറിസ്റ്റ്,"प्रशस्तिकार, विरुदकार"
പരിഭ്രാന്തി,आतंक
പരിഭ്രാന്തി,2. तहलका
പരിഭ്രാന്തി പരത്തുന്നയാൾ,आतंककारक
പാപ്പാസി,पोपतंत्र
പാപ്പാസി,2. पोप पद
പാപ്പാസി,3. पोप अवधि
പാപ്പാസി,"4. पोप-परंपरा, पोपीय उत्तराधिकार"
പേപ്പൽ കാള,पोप का आदेश-पत्र
പാപ്പാലിസം,पोपवाद
പാപ്പാലിസം,2. पोपतंत्रीय व्यवस्था
പാപ്പാലിസ്റ്റ്,पोपवादी
പേപ്പൽ സംസ്ഥാനം,पोप-राज्य
പാപ്പിസം (=പാപ്പിസ്ട്രി),पोपवाद
പാപ്പിസ്റ്റ്,पोपवादी
പാപ്പിറസ്,पेपाइरस
ഉപമ,दृष्टांत कथा
പരമപ്രധാനം,परमोच्च
പരമാധികാരം (=പരമാധികാരം),परमोच्च शक्ति
പരമപ്രധാനിയായ സ്ത്രീ,सम्राज्ञी
പരമനാഥൻ,सम्राट्
കടലാസ്,चर्मपत्र
കടലാസ്,"2. पार्चमेंट, चर्मपत्र पांडुलिपि"
കടലാസ്,3. पत्र
ക്ഷമിക്കുക,क्षमा
പാർലികൾ,"संधिवार्ता, सुलह की बातचीत"
പാർലികൾ,2. विमर्श
പാർലമെന്റ് (=പാർലമെന്റ്),"पार्लियामेंट, पार्लेमैन"
പാർലമെന്റ്,पार्लियामेंट
പാർലമെന്റ്,2. संसद
പാർലമെന്റ്,3. पार्लियामेंट
പാർലമെന്റ് നിയമം,पार्लियामेंट अधिनियम
പാർലമെന്റേറിയൻ,"सांसदिक, संसदविज्ञ"
പാർലമെന്റേറിയൻ,"2. संसदीय पद्धति का समर्थक, पार्लियामेंट समर्थक"
പാർലമെന്ററി ഏജന്റ്,संसदीय प्रतिनिधि
പാർനെലിസം,पारनेलवाद
പരോൾ,पैरोल
പരോൾ,2. संबंध मुक्ति
പാരിസൈഡ്,पितृहंता
പാരിസൈഡ്,2. गुरुजनंहंता
പക്ഷപാതപരമായ,"पक्षपाती, पक्षधर"
പക്ഷപാതപരമായ,2. लड़ाका
പക്ഷപാതപരമായ,3. गुरिल्ला
കടന്നുപോകുക,"दर्रा, गिरी-द्वार"
പാസ് വേഡ് (=വാച്ച് വേഡ്),संकेत शब्द
പാത്രിയർക്കീസ്,कुल-पिता
പാത്രിയർക്കീസ്,"(बहुवचन में) जैकब के वंशज; डब्राहीम, इशाक, जैकब और उनके पूर्वज।"
പട്രീഷ്യൻ,कुलीन
പിതൃസ്വത്ത്,पैतृकी
പാക്സ് ബ്രിട്ടാനിക്ക,पैक्स ब्रिटेनिका ब्रिटिश साम्राज्य द्वारा शांति-स्थापना
പാക്സ് റൊമാന,"पक्स रोमाना, रोमन साम्राज्य द्वारा स्थापित शांति"
വംശാവലി,वंशानुक्रम
വംശാവലി,2. वंश-वृक्ष
പെഡിഗ്രിഡ് വ്യക്തി,"कुलीन व्यक्ति, उच्च कुलोत्पन्न व्यक्ति"
സമപ്രായക്കാരൻ,पियर
സമപ്രായക്കാരൻ,2. समपदस्थ
പീരേജ്,पियर पद
പീരേജ്,2. पियर वर्ग
പീരേജ്,3. पियरेज
അയർലണ്ടിലെ സമപ്രായക്കാർ,आयरलैंड के पियर
സ്കോട്ട്ലൻഡിലെ സമപ്രായക്കാർ,स्कॉटलैंड के पियर
പെനിൻസുലർ പ്രചാരണം,प्रायद्वीपीय अभियान
പെനിൻസുലർ യുദ്ധം,प्रायद्वीपीय युद्ध
പെനന്റ്,पताका
പീപ്പിൾസ് ചാർട്ടർ (=ദേശീയ ചാർട്ടർ),"लोक माँग पत्र, पीपुल्स चार्टर"
ജനകീയ മുന്നണി (=പോപ്പുലർ ഫ്രണ്ട്),जन मोर्चा
വഞ്ചന,विश्वासघात
കാലഘട്ടം,अवधि
കാലഘട്ടം,2. काल
ചുറ്റളവ്,परिधि
സ്ഥിരമായ സെറ്റിൽമെന്റ്,"इस्तमरारी बंदोबस्त, स्थायी बंदोबस्त"
വറ്റാത്ത ഫൈഫ്,स्थायी जागीर
ഫാലാൻക്സ്,सैन्य व्यूह
ഫാലാൻക്സ്,2. फैलेक्स
ഫറവോൻ,"फेरो, फ़राऊन, फेरोन"
ചിത്രഗ്രാം,चित्राक्षर
ചിത്രഗ്രാഫ്,चित्रलेख
ചിത്രഗ്രാഫ്,2. चित्रमय ग्राफ
തീർത്ഥാടകൻ,तीर्थ यात्री
തീർത്ഥാടക പിതാക്കന്മാർ,पिलग्रिम फादर्स
കൊള്ള,लूट
കൊള്ള,2. लूट का माल
സ്തംഭം,स्तंभ
സ്തംഭ ശാസനകൾ (അശോകന്റെ),अशोक के स्तंभ लेख
സ്തംഭ ശാസനകൾ (അശോകന്റെ),स्तंभ लेख
സ്തംഭ ശാസനകൾ (അശോകന്റെ),2. लघु स्तंभ लेख
കടൽക്കൊള്ളക്കാരൻ,"जलदस्यु, समुद्री डाकू, समुद्र दस्यु"
കടൽക്കൊള്ളക്കാരൻ,2. दस्युपोत
പിച്ചവെച്ച യുദ്ധം,घमासान युद्ध
പ്ലോട്ട്,षड़यंत्र
പോളിസ്,नगर
പോളിസ്,2. नगर राज्य
രാഷ്ട്രീയക്കാരൻ,पुर-शासक
രാഷ്ട്രീയ ഏജന്റ്,"राजनीतिक एजेंट, राजनीतिक अभिकर्त्ता"
രാഷ്ട്രീയ അഭയം,राजनीतिक शरण
രാഷ്ട്രീയ താമസക്കാരൻ,राजनीतिक राज्य प्रतिनिधि
രാഷ്ട്രീയ ഭീകരത,राजनैतिक आतंकवाद
തിരഞ്ഞെടുപ്പ് നികുതി,व्यक्ति कर
പോണ്ടൂൺ,"नौका सेतु, नाव पुल"
പ്രീമിയർ,प्रधान
പ്രീമിയർ,2. प्रधान मंत्री
പ്രീമിയർഷിപ്പ്,प्रधान मंत्री-पद
അധ്യക്ഷസ്ഥാനം,प्रदेश
അധ്യക്ഷസ്ഥാനം,2. प्रेसीडेन्सी
പ്രസിഡന്റ്,"प्रधान, अध्यक्ष"
പ്രസിഡന്റ്,2. राष्ट्रपति
പ്രെസിഡിയം,"प्रेसीडियम, अध्यक्षमंडल, प्रधान परिषद"
പ്രധാന മന്ത്രി,प्रधान मंत्री
പ്രൈമോജെനിച്ചർ,ज्येष्ठाधिकार
രാജകുമാരൻ,नरेश
രാജകുമാരൻ,2. राजकुमार
പ്രിൻസ് ബിഷപ്പ്,प्रिंस बिशप
പ്രിൻസ് കൺസോർട്ട്,"महारानी-पति, प्रिंस कंसर्ट"
രാജകുമാരൻ റീജന്റ്,राज-अभिभावक
പിൻസ് റെഗ്നന്റ്,शासक युवराज
രാജകുമാരി റീജന്റ്,राज-अभिभाविका
രാജകുമാരി,ज्येष्ठ राजकुमारी
പ്രിൻസിപ്പാലിറ്റി,राज्य
പ്രിൻസിപ്പാലിറ്റി,2. देशी राज्य
പ്രിൻസിപ്പാലിറ്റി,3. सामंत देश
സമ്മാനം,युद्ध उपहार
സമ്മാനം,2. समुद्री लूट
സമ്മാന തുക,विजित धन
പ്രൊഫഷണൽ സൈനികൻ,"पेशेवरसिपाही, व्यावसायिक सैनिक"
വാഗ്ദാനം ചെയ്യുക,"वचन, वायदा"
പ്രൊമോണ്ടറി കോട്ട,अंतरीप दुर्ग
സംരക്ഷിക്കുക,"संरक्षित राज्य, संरक्षित देश"
സംരക്ഷിക്കുക,2. संरक्षण-काल
സംരക്ഷിക്കുക,प्रोटेक्टोरेट
പ്രൊട്ടേജ്,आश्रित
പ്രൊവെനൻസ്,प्राप्ति-स्थान
പ്രൊവെനൻസ്,2. मूलस्रोत
പ്രൊവെനൻസ് സിസ്റ്റം,उद्गम-पद्धति
പ്രോ-സയണിസ്റ്റ്,यहूदी समर्थक
പൊതു ശത്രു,लोक-शत्रु
പൊതു ശത്രു,2. शत्रु राष्ट्र; युद्धरत राष्ट्र
പങ്കുകൾ,संधि पूर्व वार्ता
പ്യൂണിക് യുദ്ധങ്ങൾ,प्यूनिक युद्ध
പ്യൂരിറ്റൻ,प्यूरिटन
പുഷ്,पुश
ക്വാഡ്രിഗ,चतुरश्व रथ
നാലിരട്ടി സഖ്യം,"चतष्ट्र मैत्री, चतुर्राष्ट्र संश्रय"
ക്വാക്കർ,क्वेकर
രാജ്ഞി,"रानी, राजमहिषी"
രാജ്ഞി പത്നി,राजपत्नी
രാജ്ഞി സ്ത്രീധനം,स्वर्गीय राजा की पत्नी
ക്വീൻഡം,सम्राज्ञी का पद
ക്വീൻഡം,2. राज्य
അമ്മ രാജ്ഞി,राजमाता
രാജ്ഞി രാജകുമാരി,शासिका रानी
ക്വിസ്ലിംഗ്,"देश-द्रोही, विभीषण"
ക്വിസ്ലിംഗ്,2. क्विसलिंग
വാടക ഉപേക്ഷിക്കുക,सेवामुक्ति लगान
ആവനാഴി,"तरकश, तूणीर"
ക്വോ വാറന്റോ,अधिकार-पृच्छा
റേസ്,प्रजाति
വംശീയ മേധാവിത്വം,प्रजातीय सर्वोच्चता
റാക്ക്,शिकंजा
റാക്ക്,2. उत्पीड़क यन्त्र
മിന്നല് പരിശോധന,धावा
മിന്നല് പരിശോധന,2. छापा मारना
കൊത്തളം,"दुर्ग प्राचीर, परकोटा"
കൊത്തളം,2. दुर्ग-प्राचीर ढाल
റാൻസക്ക്,लूट-खसोट करना
മോചനദ്രവ്യം,"मुक्तिमूल्य, फिरौती"
മോചനദ്രവ്യം,"2. निष्क्रय, निःक्रय"
നാശം,विध्वंस
നാശങ്ങൾ,विध्वंस-परिणाम
സാമ്രാജ്യം,राज्य
പിൻ ഗാർഡ്,"चंदावल, पार्ष्णि"
പിൻ ഗാർഡ് പ്രവർത്തനം,चंदावल हमला
വിമത,विद्रोही
കലാപം,विद्रोह
കലാപത്തിന്റെ അംഗീകാരം,विद्रोह-मान्यता
പുനർനിർമ്മാണം,बलात् निष्कासन
രഹസ്യാന്വേഷണം,"वीक्षण, टोह"
പുനർനിർമ്മാണം,पुनर्निर्माण
രേഖപ്പെടുത്തുക,"अभिलेख, रिकॉर्ड"
റെക്കോർഡ് ഓഫീസ്,"रिकॉर्ड आफिस, अभिलेख कार्यालय"
റിട്ടയർമെന്റ് റെക്കോർഡ്,अभिलेख की निवृत्ति
ചുവന്ന ഷർട്ടുകൾ,"लालकुर्ती वाला, खुदाई खिदमतगार"
നവീകരണം,"धर्मसुधार आंदोलन, रिफॉर्मेशन"
അഭയാർത്ഥി,शरणार्थी
റെഗാലിയ,राजाधिकार
റെഗാലിയ,2. राजचिह्र
റെഗാലിയ,3. राजपरिधान
റീജൻസി,"प्रतिशांसन-व्यवस्था, रीजेंसी"
റീജന്റ്,"प्रतिशासक, रीजेन्ट"
റീജന്റ് രാജ്ഞി,अभिभावक रानी
റെജിസൈഡ്,"राजहंता, नृपध्न, नृपहंता"
റെജിസൈഡുകൾ,"राजहंता, रेजिसाइड्स"
ഭരണം,"राज्यकाल, शासन-काल"
ഭരണം,2. शासन-पद्धति
പ്രദേശം,"प्रदेश, क्षेत्र"
ഭരണ വർഷം,"राज्य-संवत्, राज्य वर्ष"
റെഗ്നന്റ്,"शासक, शासन करने वाला"
റെഗ്നം,राज्यकाल
റീച്ച്,"राईख, जर्मन साम्राज्य"
ഭരണം,राज्य काल
ഭരണം,2. शाही शासन या राजसी प्राधिकार।
വാഴുന്ന കുടുംബം,राज परिवार
ഭീകര ഭരണം,आतंक काल
ഭീകര ഭരണം,2. आतंक राज्य
ശക്തിപ്പെടുത്തുക,कुमुक
ബലപ്പെടുത്തൽ,कुमुक भेजना
പുനഃസ്ഥാപിക്കൽ,"पुनः स्थापना, बहाली"
വീണ്ടും നിക്ഷേപിക്കുക,प्रति स्थापना
റിലേ പോസ്റ്റ്,"बदल चौकी, टपाल चौकी"
റിലേ റൂട്ട്,"टपाल मार्ग, डाक-मार्ग"
റിലേ സിസ്റ്റം,"टपाल व्यवस्था, अभिचालन व्यवस्था"
പ്രകാശനം,"रिहाई, मुक्ति"
പ്രകാശനം,2. छूट
ത്യാഗം,"त्याग, परित्याग"
ത്യാഗം,2. संन्यास
റിപ്പർട്ടറി (=ഇൻവെന്ററി),बृहत् सूची
സംഭരണിയാണ്,भंडार
സംഭരണിയാണ്,2. संग्रहालय
ജനാധിപത്യഭരണം,"गणराज्य, गणतंत्र"
റിപ്പബ്ലിക് ദിനം,गणराज्य दिवस
റെസ്ക്രിപ്റ്റ്,लिखित समाधान
റെസ്ക്രിപ്റ്റ്,2. राजाज्ञा
താമസക്കാരൻ,रेजीडेंट
പുനസ്ഥാപിക്കൽ,पुनः स्थापना
പുനരുത്ഥാനം,(ईसा का) पुनरुत्थान
പുനരുത്ഥാനം,2. पुनुरूज्जीवन
പിൻവാങ്ങുക,पीछे हटना
വിപരീതം (ഒരു നാണയത്തിന്റെ),(सिक्के का) पृष्ठ भाग
കലാപം,विद्रोह
വിപ്ലവം,क्रांति
"വിപ്ലവം, ഫ്രഞ്ച്","फ्रांसीसी क्रांति, फ्रांस की राज्य क्रांति"
വിപ്ലവം ഗ്ലോറിയസ്,अ. दे. Glorious Revolution
"വിപ്ലവം, വ്യാവസായിക",औद्योगिक क्रांति
ഉയരുന്നു,"विप्लव, बल्वा"
റോട്ടൻ-ബറോ,राटन बरो
പരുക്കൻ റൈഡേഴ്സ്,रफ राइडर्स
വൃത്താകൃതിയിലുള്ള തലകൾ,राउन्ड हेड्स
റൂട്ട്,"भगा देना, परास्त करना, खदेड़ना"
രാജകീയ പ്രേക്ഷകർ,"राजा से भेंट, राज-दर्शन"
രാജകീയ ചാർട്ടർ,शाही फरमान
രാജകീയ ചിഹ്നം,राजचिह्र
രാജകീയ ചിഹ്നം,2. राजकिरीट
രാജകീയ ഉത്തരവ്,राजाज्ञा
റൂബ്രിക്,रूबर‍िक
അവശിഷ്ടങ്ങൾ,"भग्नावशेष, ध्वंसावशेष, खंडहर"
ഓട്ടക്കാരൻ,"धावक, हरकारा"
അട്ടിമറി,"अंतध्वंस, तोड़फोड़"
സാബർ,खंग
സാബേഴ്സ്,"रिसाला, अश्वारोही दल"
യാഗം,यज्ञ
യാഗം,2. बलि
യാഗം,3. बलिदान
സുരക്ഷിതമായ പെരുമാറ്റം,अभय दान
സംരക്ഷണം,"रक्षोपाय, रक्षा-विधान"
സംരക്ഷണം,2. सुरक्षण बचाव
സംരക്ഷണ ചുമതലകൾ,पूर्व रक्षात्मक कर
സാലി,धावा
സാലി-പോർട്ട്,धावा द्वार
ചെങ്കോൽ,राजदंड
സ്കിമിറ്റർ,"तलवार, शमशीर"
രണ്ടാം എസ്റ്റേറ്റ്,"द्वितीय संपदा, अभिजात वर्ग"
വിഭാഗം,संप्रदाय
വിഭാഗം,2. पंथ
പിടിച്ചെടുക്കൽ,कब्जा
പിടിച്ചെടുക്കൽ,2. अधिग्रहण
സെനറ്റ്,सेनेट (प्राचीन रोम की संसद)
സെനറ്റ്,2. सेनेट
സെനറ്റ്,3. अभिषद्
സെനറ്റ്,4. सेनेट
സെർഫ് (=ബോർഡർ അല്ലെങ്കിൽ വില്ലൻ),कृषिदास
സെർഫ് (=ബോർഡർ അല്ലെങ്കിൽ വില്ലൻ),"2. खिदमती, दास"
സെർഫോം (സെർഫ്ഹുഡ് അല്ലെങ്കിൽ സെർഫേജ്),कृषि-दासता
സെർഫോം (സെർഫ്ഹുഡ് അല്ലെങ്കിൽ സെർഫേജ്),2. कृषि दास-व्यवस्था
നിഴൽ രാജാവ്,नाम मात्र का राजा
ഷിപ്പ് മണി,जहाज कर
ഷോക്ക് സേന (=കൊടുങ്കാറ്റ് സൈന്യം),आक्रामी सेना
ഹ്രസ്വ പാർലമെന്റ്,"स्वल्पावधि पार्लियार्मेट, अल्पकालीन पार्लियामेंट"
ഏറ്റുമുട്ടൽ,झड़प
അടിമ,"दास, गुलाम"
അടിമത്തം,दास-प्रथा
അടിമത്തം,"2. दासता, गुलामी"
സൈനിക രാഷ്ട്രതന്ത്രജ്ഞൻ,सैनिक राजमर्मज्ञ
കുന്തം,बल्लम
കുന്തം-തല,हरावल
ഗോളം,प्रभाव क्षेत्र
സ്ഫ്രാഗിസ്റ്റിക്സ്,"मुहर-विद्या, मुद्रा-विद्या"
സിസ്റ്റം നശിപ്പിക്കുന്നു,पद पुरस्कार व्यवस्था
സ്ക്വയർ,बड़ा भूस्वामी
സ്ക്വയർ,2. स्कवायर
Squirearchy,जमींदार वर्ग
Squirearchy,2. भूस्वामी प्रभावित तंत्र
സ്റ്റാൻഡേർഡ്,ध्वज
സ്റ്റാൻഡേർഡ്-ബെയറർ,ध्वज-वाहक
നിൽക്കുന്ന സൈന്യം,स्थाई सेना
സ്റ്റാൻഡിംഗ് ഓർഡറുകൾ,मानक निर्देश
സ്റ്റാൻഡിംഗ് ഓർഡറുകൾ,2. स्थाई आज्ञा
സ്റ്റേറ്റ്മാൻ,"राजनीति विशारद, राजनीति मर्मज्ञ"
ശിലാ ലിഖിതം,"प्रस्तर लेख, पाषाणलेख"
കൊടുങ്കാറ്റ് സൈന്യം,तूफानी दस्ता
തന്ത്രം,"कूट युक्ति, कूट उपाय"
തന്ത്രം,"युद्ध चालन विद्या, सामरिकी"
തന്ത്രം,2. फौजी दाँव-पेच
തന്ത്രം,3. रण-फौशल
സ്ട്രാറ്റോക്രസി,सैनिक शासन
കലഹം,संघर्ष
കലഹം,2. मतभेद
ശക്തമായ പിടി,गढ़
ശക്തമായ പിടി,2. प्रमुख केंद्र
സബ്സിഡിയറി ടാലിയൻസ്,सहायक संधि
പിന്തുടർച്ച,उत्तराधिकारी
പിൻഗാമി,उत्तराधिकारी
വോട്ടവകാശം,मताधिकार
സഫ്രജിസ്റ്റ്,मताधिकारवादी
സുൽത്താനേറ്റ്,सल्तनत
സുൽത്താനേറ്റ് കാലഘട്ടം,सल्तनत-काल
കീഴടങ്ങുക,अभ्यर्पण
സുസെറൈൻ,अधिराज
സുസെറൈൻ സംസ്ഥാനം,अधिराज्य
വാളെടുക്കുന്നയാൾ,"शमशीरबाज, खड़गधारी, असियोद्धा"
ടമ്മനി സൊസൈറ്റി,टैमनी समाज
കോപിച്ച വാൾ,पानी चढ़ी तलवार
വാടകക്കാരൻ,काश्तकार
വാടകക്കാരൻ,"2. किराएदार, आसामी"
പ്രദേശം,"भूभाग, इलाका, अमलदारी"
പ്രദേശം,2. प्रदेश
പ്രദേശ സർക്കാർ,टेरिटरी गवर्नमेन्ट
തീവ്രവാദം,"आतंकवाद, संत्रासवाद"
തേർഡ് എസ്റ്റേറ്റ്,"तृतीय वर्ग, जनता, जनसाधारण"
മൂന്ന് എസ്റ്റേറ്റുകൾ,तीन वर्ग
ടോൾ,"पथकर, राहदारी"
ടോൾ ഹൗസ്,चुंगी घर
ശവകുടീരം,"तूंब, मकबरा"
ടോറി,टोरी
ടോട്ടം,"गणचिह्र, कुलचिह्र, टोटेम"
ടവർ,मीनार
ടവർ,2. मचान
വിജയഗോപുരം,"जयस्तंभ, कीर्ति-स्तंभ"
