English,Gujarati
law of gravitation,ગુરુત્વાકર્ષણનો કાયદો
law of homomorphism for groups,જૂથો માટે હોમોમોર્ફિઝમનો કાયદો
law of homomorphism for rings,રિંગ્સ માટે હોમોમોર્ફિઝમનો કાયદો
law of increasing costs,વધતા ખર્ચનો કાયદો
law of indices,સૂચકાંકોનો કાયદો
law of inertia,જડતાનો કાયદો
law of large numbers,મોટી સંખ્યામાં કાયદો
law of probability,સંભાવનાનો કાયદો
law of sines,સાઇન્સનો કાયદો
laws of exponents,ઘાતાંકના નિયમો
laws of motion,ગતિના નિયમો
layer,સ્તર
leading coefficient,અગ્રણી ગુણાંક
leading diagonal,અગ્રણી કર્ણ
leading submatrix,અગ્રણી સબમેટ્રિક્સ
leading term,અગ્રણી શબ્દ
least,ઓછામાં ઓછું
least common multiple (LCM),ન્યૂનતમ સામાન્ય બહુવિધ (LCM)
least element,ઓછામાં ઓછું તત્વ
least square,ઓછામાં ઓછો ચોરસ
least upper bound,ઓછામાં ઓછું ઉપલા બાઉન્ડ
left coset,ડાબી કોસેટ
left handed,ડાબા હાથે
left handed screw,ડાબા હાથનો સ્ક્રૂ
left inverse,ડાબું ઊલટું
left multiplication,ડાબી ગુણાકાર
Leibnitz formula,લીબનિટ્ઝ સૂત્ર
length,લંબાઈ
leptokurtic,લેપ્ટોક્યુર્ટિક
leptokurtic curve,લેપ્ટોક્યુર્ટિક વળાંક
leptokurtosis,લેપ્ટોક્યુર્ટોસિસ
level curve,સ્તર વળાંક
level of confidence,આત્મવિશ્વાસનું સ્તર
level of significance,મહત્વનું સ્તર
lexicographically,લેક્સિકોગ્રાફિકલી
lexicographical order,લેક્સિકોગ્રાફિકલ ઓર્ડર
likelihood function,સંભાવના કાર્ય
likelihood ratio test,સંભાવના ગુણોત્તર પરીક્ષણ
limit,મર્યાદા
limiting,મર્યાદિત
limiting value,મર્યાદિત મૂલ્ય
limiting velocity,મર્યાદિત વેગ
limit in mean,સરેરાશ મર્યાદા
limit of integration,એકીકરણની મર્યાદા
limit of sequence,ક્રમની મર્યાદા
limit point (=cluster point),મર્યાદા બિંદુ (= ક્લસ્ટર બિંદુ)
limit velocity,મર્યાદા વેગ
line,રેખા
linear,રેખીય
linear algebraic,રેખીય બીજગણિત
linear algebraic equation,રેખીય બીજગણિત સમીકરણ
linear approximation,રેખીય અંદાજ
linear asymptote,રેખીય એસિમ્પ્ટોટ
linear coefficient,રેખીય ગુણાંક
linear combination,રેખીય સંયોજન
linear constraints,રેખીય અવરોધો
linear dependence,રેખીય અવલંબન
linear differential equation,રેખીય વિભેદક સમીકરણ
linear dimension,રેખીય પરિમાણ
linear equation,રેખીય સમીકરણ
linear form,રેખીય સ્વરૂપ
linear fractional transformation,રેખીય અપૂર્ણાંક પરિવર્તન
linear function,રેખીય કાર્ય
linear functional,રેખીય કાર્યાત્મક
linear group,રેખીય જૂથ
linear independence,રેખીય સ્વતંત્રતા
linear independent relation,રેખીય સ્વતંત્ર સંબંધ
linear inequality,રેખીય અસમાનતા
linear inhomogeneous differential equation,રેખીય અસંગત વિભેદક સમીકરણ
linear integral equation,રેખીય અભિન્ન સમીકરણ
linear interpolation,રેખીય પ્રક્ષેપ
linear least square regression analysis,રેખીય લઘુત્તમ ચોરસ રીગ્રેશન વિશ્લેષણ
linearity,રેખીયતા
linearly dependent,રેખીય રીતે નિર્ભર
linearly independent,રેખીય રીતે સ્વતંત્ર
linear mapping,રેખીય મેપિંગ
linear order,રેખીય ક્રમ
linear ordering,રેખીય ક્રમ
linear programming,રેખીય પ્રોગ્રામિંગ
linear programming algorithm,રેખીય પ્રોગ્રામિંગ અલ્ગોરિધમ
linear programming problem,રેખીય પ્રોગ્રામિંગ સમસ્યા
linear regression,રેખીય રીગ્રેસન
linear regression coefficient,રેખીય રીગ્રેસન ગુણાંક
linear relation,રેખીય સંબંધ
linear space (=vector space),રેખીય જગ્યા (= વેક્ટર જગ્યા)
linear subspace,રેખીય સબસ્પેસ
linear transformation,રેખીય પરિવર્તન
linear trend,રેખીય વલણ
linear unbiased estimate,રેખીય નિષ્પક્ષ અંદાજ
linear velocity,રેખીય વેગ
line integral,રેખા અભિન્ન
line of intersection,આંતરછેદની રેખા
line of regression,રીગ્રેસનની રેખા
localised vector,સ્થાનિક વેક્ટર
local optimum,સ્થાનિક શ્રેષ્ઠ
locus,સ્થાન
log,લોગ
logarithmic,લઘુગણક
logarithmic accuracy,લઘુગણક ચોકસાઈ
logarithmic calculation,લઘુગણક ગણતરી
logarithmic curve,લઘુગણક વળાંક
logarithmic derivative,લઘુગણક વ્યુત્પન્ન
logarithmic differentiation,લઘુગણક તફાવત
logarithmic function,લઘુગણક કાર્ય
logarithmic mean (=geometric mean),લઘુગણક સરેરાશ (=ભૌમિતિક સરેરાશ)
logarithmic normal distribution,લઘુગણક સામાન્ય વિતરણ
logarithmic relationship,લઘુગણક સંબંધ
logarithmic scale,લઘુગણક સ્કેલ
logarithmic series,લઘુગણક શ્રેણી
logarithmic spiral (equiangular spiral),લઘુગણક સર્પાકાર (સમાન કોણીય સર્પાકાર)
logarithmic table (=log table),લઘુગણક કોષ્ટક (=લોગ ટેબલ)
logarithm (log),લઘુગણક (લોગ)
logic,તર્ક
logically equivalent,તાર્કિક રીતે સમકક્ષ
logistic curve,લોજિસ્ટિક વળાંક
lognormal distribution,સામાન્ય વિતરણ
longitude,રેખાંશ
loop,લૂપ
lottery,લોટરી
lower bar,નીચલી પટ્ટી
lower bound,ના જેટલું કે તેનાથી ઓછું
lower Riemann integral,નીચલા રીમેન અભિન્ન
lower sum,ઓછી રકમ
lower triangular matrix,નીચલા ત્રિકોણાકાર મેટ્રિક્સ
Maclaurin's expansion,મેકલોરિનનું વિસ્તરણ
magic number,જાદુઈ સંખ્યા
magic square,જાદુઈ ચોરસ
magnitude limit (=limiting magnitude),તીવ્રતા મર્યાદા (=મર્યાદિત તીવ્રતા)
mailed questionnaire,મેઇલ કરેલ પ્રશ્નાવલી
mail survey,મેલ મોજણી
majorant (upper bound),મેજરન્ટ (ઉપલા બાઉન્ડ)
major arc,મુખ્ય ચાપ
majorised set,મોટા સમૂહ
many valued function,ઘણા મૂલ્યવાન કાર્ય
map,નકશો
map into the set,સમૂહમાં નકશો
mapping of a set,સમૂહનું મેપિંગ
marginal probability,સીમાંત સંભાવના
mathematical analysis,ગાણિતિક વિશ્લેષણ
mathematical argument,ગાણિતિક દલીલ
mathematical centre,ગાણિતિક કેન્દ્ર
mathematical complexity,ગાણિતિક જટિલતા
mathematical economics,ગાણિતિક અર્થશાસ્ત્ર
mathematical expectation,ગાણિતિક અપેક્ષા
mathematical form,ગાણિતિક સ્વરૂપ
mathematical formulation,ગાણિતિક રચના
mathematical identity,ગાણિતિક ઓળખ
mathematical logic,ગાણિતિક તર્ક
mathematical model,ગાણિતિક મોડેલ
mathematical notion,ગાણિતિક ખ્યાલ
matrix digonalisation,મેટ્રિક્સ ડિગોનલાઇઝેશન
matrix inverse,મેટ્રિક્સ વ્યસ્ત
matrix inversion,મેટ્રિક્સ વ્યુત્ક્રમ
matrix iterative method,મેટ્રિક્સ પુનરાવર્તિત પદ્ધતિ
matrix method,મેટ્રિક્સ પદ્ધતિ
matrix multiplication,મેટ્રિક્સ ગુણાકાર
matrix of constants,સ્થિરાંકોનું મેટ્રિક્સ
matrix of effectiveness,અસરકારકતાનું મેટ્રિક્સ
matrix operator,મેટ્રિક્સ ઓપરેટર
matrix polynomial,મેટ્રિક્સ બહુપદી
matrix printing,મેટ્રિક્સ પ્રિન્ટીંગ
matrix product,મેટ્રિક્સ ઉત્પાદન
maximized,મહત્તમ
maximum,મહત્તમ
maximum absolute value,મહત્તમ નિરપેક્ષ મૂલ્ય
maximum F-ratio,મહત્તમ F- ગુણોત્તર
maximum likelihood,મહત્તમ સંભાવના
maxmin,મહત્તમ
maxmin criterian,મહત્તમ માપદંડ
max of a function,કાર્યની મહત્તમ
Maxwell-Boltzmann statistics,મેક્સવેલ-બોલ્ટ્ઝમેનના આંકડા
mean deviation,સરેરાશ વિચલન
mean square deviation,સરેરાશ ચોરસ વિચલન
mean square error,સરેરાશ ચોરસ ભૂલ
mean value,સરેરાશ કિંમત
mean value theorem,સરેરાશ મૂલ્ય પ્રમેય
measure of kurtosis,કર્ટોસિસનું માપ
median,મધ્યક
median centre,મધ્ય કેન્દ્ર
mesokurtic curve,મેસોકર્ટિક વળાંક
mesokurtosis,મેસોકર્ટોસિસ
message,સંદેશ
method,પદ્ધતિ
method of elimination,દૂર કરવાની પદ્ધતિ
method of inversion,વ્યુત્ક્રમની પદ્ધતિ
method of iteration,પુનરાવર્તનની પદ્ધતિ
method of least squares,ઓછામાં ઓછા ચોરસની પદ્ધતિ
method of moments,ક્ષણોની પદ્ધતિ
method of similar triangles,સમાન ત્રિકોણની પદ્ધતિ
method of steepest descent,સૌથી ઊભો ઉતરવાની પદ્ધતિ
method of summation,સમીકરણની પદ્ધતિ
method of undetermined coefficient,અનિર્ધારિત ગુણાંકની પદ્ધતિ
metric space,મેટ્રિક જગ્યા
metric system,મેટ્રિક સિસ્ટમ
metric unit,મેટ્રિક એકમ
micro theory,સૂક્ષ્મ સિદ્ધાંત
middle,મધ્ય
middle term,મધ્યમ ગાળા
mid point,મધ્ય બિંદુ
mid point formula,મધ્ય બિંદુ સૂત્ર
minimal polynomial,ન્યૂનતમ બહુપદી
minimax principle,ન્યૂનતમ સિદ્ધાંત
minimum,ન્યૂનતમ
minimum point (of curve),ન્યૂનતમ બિંદુ (વળાંકનો)
minimum polynomial,ન્યૂનતમ બહુપદી
min of a function,કાર્યની મિનિટ
minor arc,નાની ચાપ
minor axis,નાની અક્ષ
minorised subset,લઘુકૃત સબસેટ
minus,માઈનસ
minus sign,બાદબાકીનું ચિહ્ન
mixed fraction,મિશ્ર અપૂર્ણાંક
mixed strategy,મિશ્ર વ્યૂહરચના
mode,મોડ
modulus,મોડ્યુલસ
modulus of a complex number,જટિલ સંખ્યાનું મોડ્યુલસ
moment,ક્ષણ
moment generating function,મોમેન્ટ જનરેટીંગ ફંક્શન
moment of a force,બળની ક્ષણ
moment of frequency distribution,આવર્તન વિતરણની ક્ષણ
moment of inertia,જડત્વની ક્ષણ
moment of momentum,વેગની ક્ષણ
momentum,વેગ
monomial,એકવિધ
monomorphic,મોનોમોર્ફિક
monomorphism,મોનોમોર્ફિઝમ
monotone,એકવિધ
monotone increasing sequence,મોનોટોન વધતો ક્રમ
monotonically,એકવિધ રીતે
monotonically increasing net,એકવિધ રીતે વધતી જતી નેટ
monotonically increasing sequence,એકવિધ રીતે વધતો ક્રમ
monotonic function,એકવિધ કાર્ય
Monte Carlo calculation,મોન્ટે કાર્લો ગણતરી
Monte Carlo method,મોન્ટે કાર્લો પદ્ધતિ
morra (game),મોરા (રમત)
mortality statistics,મૃત્યુના આંકડા
most probable,સૌથી વધુ સંભવિત
motion,ગતિ
moving average,મૂવિંગ એવરેજ
M-space,એમ-સ્પેસ
M-test for integral,ઇન્ટિગ્રલ માટે એમ-ટેસ્ટ
multidecision problem,બહુનિર્ણય સમસ્યા
multidimensional normal distribution,બહુપરીમાણીય સામાન્ય વિતરણ
multidimensional random variable,બહુપરીમાણીય રેન્ડમ ચલ
multi-index transportation problem,મલ્ટિ-ઇન્ડેક્સ પરિવહન સમસ્યા
multinomial,બહુપદી
multinomial distribution,બહુપદી વિતરણ
multiple,બહુવિધ
multiple choice problem,બહુવિધ પસંદગીની સમસ્યા
multiple connected domain,બહુવિધ કનેક્ટેડ ડોમેન
multiple correlation,બહુવિધ સહસંબંધ
multiple frequency table,બહુવિધ આવર્તન કોષ્ટક
multiple integral,બહુવિધ અભિન્ન
multiple integration,બહુવિધ એકીકરણ
multiple regression,બહુવિધ રીગ્રેસન
multiple regression analysis,બહુવિધ રીગ્રેસન વિશ્લેષણ
multiple regression coefficient,બહુવિધ રીગ્રેસન ગુણાંક
multiple regression equation,બહુવિધ રીગ્રેસન સમીકરણ
multiple root,બહુવિધ મૂળ
multiplication,ગુણાકાર
multiplication by columns (of determinant),કૉલમ દ્વારા ગુણાકાર (નિર્ધારકનું)
multiplication by rows (of determinant),પંક્તિઓ દ્વારા ગુણાકાર (નિર્ધારકનો)
multiplication factor,ગુણાકાર પરિબળ
multiplicative function,ગુણાકાર કાર્ય
multiplicative group,ગુણાકાર જૂથ
multiplicative inverse,ગુણાકાર વ્યસ્ત
multiplicity,બહુવિધતા
multiplicity of roots,મૂળની બહુવિધતા
multiplicity of zero,શૂન્યનો ગુણાકાર
multiplier,ગુણક
multiply,ગુણાકાર
multivariate distribution,બહુવિધ વિતરણ
multivariate normal distribution,બહુવિધ સામાન્ય વિતરણ
multivariate population,બહુવિધ વસ્તી
mutual,પરસ્પર
nabla,નાબલા
Napierian,નેપિરીયન
Napierian logarithm,નેપીરીયન લઘુગણક
natural logarithm,કુદરતી લઘુગણક
natural number,કુદરતી સંખ્યા
nautical mile,નોટિકલ માઇલ
n-dimensional,n-પરિમાણીય
n-dimensional vector space,n-પરિમાણીય વેક્ટર જગ્યા
necessary and sufficient condition,જરૂરી અને પર્યાપ્ત સ્થિતિ
necessary condition,જરૂરી સ્થિતિ
negation,નકાર
negative,નકારાત્મક
negative curvature,નકારાત્મક વળાંક
negative definite form,નકારાત્મક ચોક્કસ સ્વરૂપ
negative definite matrix,નકારાત્મક ચોક્કસ મેટ્રિક્સ
negative semi-definite form,નકારાત્મક અર્ધ-નિશ્ચિત સ્વરૂપ
neighbourhood,પડોશી
nested sampling,નેસ્ટેડ સેમ્પલિંગ
net reproduction rate,ચોખ્ખો પ્રજનન દર
Newtonian mechanics,ન્યુટોનિયન મિકેનિક્સ
Newton's divided difference formula,ન્યુટનનું વિભાજિત તફાવત સૂત્ર
Newton's laws of motion,ન્યુટનના ગતિના નિયમો
Neyman allocation,Neyman ફાળવણી
Neyman Pearson theory,નેમેન પીયર્સન સિદ્ધાંત
nilpotent element,નિર્બળ તત્વ
nilpotent matrix,નિલપોટન્ટ મેટ્રિક્સ
node,નોડ
non-Abelian group,બિન-અબેલિયન જૂથ
non-absolute convergence,બિન-સંપૂર્ણ સંકલન
non-algebraic,બિન-બીજગણિત
non-degenerate,બિન-અધોગતિ
non-degenerate basic feasible solution,બિન-ડિજનરેટ મૂળભૂત શક્ય ઉકેલ
non-dense,બિન-ગાઢ
non-dense set,બિન-ગાઢ સમૂહ
non-denumerable infinity of points,પોઈન્ટની બિન-ગણતરીય અનંતતા
non-denumerable set,અસંખ્યક સમૂહ
non-differentiable,અભેદ્ય
non empty subset,બિન ખાલી સબસેટ
non-Euclidean geometry,બિન-યુક્લિડિયન ભૂમિતિ
non-homogeneous,બિન-સમાન
non-intersecting,બિન છેદાય છે
non-linear algebraic equation,બિન-રેખીય બીજગણિત સમીકરણ
non-linear differential equation,બિન-રેખીય વિભેદક સમીકરણ
non-linear equation,બિન-રેખીય સમીકરણ
non-linear programming,બિન-રેખીય પ્રોગ્રામિંગ
non-linear regression,બિન-રેખીય રીગ્રેસન
non-linear relationship,બિન-રેખીય સંબંધ
non-negative integer,બિન-નકારાત્મક પૂર્ણાંક
non-negative variable,બિન-નકારાત્મક ચલ
non-parametric test,બિન-પેરામેટ્રિક પરીક્ષણ
non-probabilistic approach,બિન-સંભવિત અભિગમ
non-singular matrix,બિન-એકવચન મેટ્રિક્સ
non-symmetric matrix,બિન-સપ્રમાણ મેટ્રિક્સ
non-trivial,બિન-તુચ્છ
non-vanishing determinant,અદ્રશ્ય નિર્ણાયક
non-void,બિન રદબાતલ
non-void subset,બિન રદબાતલ સબસેટ
non-zero determinant,બિન-શૂન્ય નિર્ણાયક
NOR gate,નોર ગેટ
normal,સામાન્ય
normal acceleration,સામાન્ય પ્રવેગક
normal angle,સામાન્ય કોણ
normal curve,સામાન્ય વળાંક
normal density function,સામાન્ય ઘનતા કાર્ય
normal distribution,સામાન્ય વિતરણ
normal distribution function,સામાન્ય વિતરણ કાર્ય
normal form for the matrix,મેટ્રિક્સ માટે સામાન્ય સ્વરૂપ
normal frequency,સામાન્ય આવર્તન
normalized curve,સામાન્યકૃત વળાંક
normalized floating point number,સામાન્ય ફ્લોટિંગ પોઈન્ટ નંબર
normalizer,નોર્મલાઇઝર
normal matrix,સામાન્ય મેટ્રિક્સ
normal probability curve,સામાન્ય સંભાવના વળાંક
normal probability distribution,સામાન્ય સંભાવના વિતરણ
normal subgroup (=distinguished subgroup),સામાન્ય પેટાજૂથ (=વિશિષ્ટ પેટાજૂથ)
normed linear space,સામાન્ય રેખીય જગ્યા
norm of a vector,વેક્ટરનો ધોરણ
NOT gate,ગેટ નથી
nowhere dense set,ક્યાંય ગાઢ સમૂહ નથી
null hypothesis,નલ પૂર્વધારણા
null matrix,નલ મેટ્રિક્સ
null set,નલ સેટ
null vector,નલ વેક્ટર
number,સંખ્યા
number axis,સંખ્યા અક્ષ
number system,સંખ્યા પદ્ધતિ
numeral,સંખ્યા
numeration,સંખ્યા
numerator,અંશ
numerical coefficient,સંખ્યાત્મક ગુણાંક
numerical computation,સંખ્યાત્મક ગણતરી
numerical differentiation,સંખ્યાત્મક તફાવત
numerical method,સંખ્યાત્મક પદ્ધતિ
n-vector,n-વેક્ટર
n-vector space,n-વેક્ટર જગ્યા
object,પદાર્થ
objective function,ઉદ્દેશ્ય કાર્ય
oblique,ત્રાંસુ
oblique asymptote,ત્રાંસી એસિમ્પ્ટોટ
oblique axis,ત્રાંસી અક્ષ
oblique section,ત્રાંસુ વિભાગ
observation,અવલોકન
observed frequency,અવલોકન કરેલ આવર્તન
obtuse angle,અસ્પષ્ટ કોણ
octagon,અષ્ટકોણ
octahedron,ઓક્ટાહેડ્રોન
octal system,ઓક્ટલ સિસ્ટમ
octant,ઓક્ટન્ટ
odd,એકી
odd curve,વિચિત્ર વળાંક
odd number,એકી સંખ્યા
odd permutation,વિચિત્ર ક્રમચય
odd polynomial,વિચિત્ર બહુપદી
ogive,ઓગિવ
one to one correspondence,એક થી એક પત્રવ્યવહાર
one to one function,એક થી એક કાર્ય
one to one map,એક થી એક નકશો
one-way classification,એક-માર્ગી વર્ગીકરણ
onto map,નકશા પર
open,ખુલ્લા
open ball,ઓપન બોલ
open interval,ખુલ્લું અંતરાલ
open ray,ખુલ્લું કિરણ
open set,ઓપન સેટ
operation,કામગીરી
operational research,ઓપરેશનલ સંશોધન
operations research,કામગીરી સંશોધન
operator,ઓપરેટર
opposite angle,વિરોધી કોણ
opposite event,વિપરીત ઘટના
optimal basic feasible solution,શ્રેષ્ઠ મૂળભૂત શક્ય ઉકેલ
optimal condition,શ્રેષ્ઠ સ્થિતિ
optimal lot size,શ્રેષ્ઠ લોટ કદ
optimal value,શ્રેષ્ઠ મૂલ્ય
optimum,શ્રેષ્ઠ
orbit,ભ્રમણકક્ષા
order,ઓર્ડર
ordered pair,ઓર્ડર કરેલ જોડી
ordered set,ઓર્ડર કરેલ સેટ
ordering,ઓર્ડર
order of a determinant,નિર્ણાયકનો ક્રમ
order of a group,જૂથનો ક્રમ
order of a matrix,મેટ્રિક્સનો ક્રમ
order of an element in a group,જૂથમાં તત્વનો ક્રમ
order of differential equation,વિભેદક સમીકરણનો ક્રમ
order of operation,કામગીરીનો ક્રમ
order of zero,શૂન્યનો ક્રમ
ordinal number,ઓર્ડિનલ નંબર
ordinary differential equation,સામાન્ય વિભેદક સમીકરણ
ordinate,ઓર્ડિનેટ
oreintability,અસ્પષ્ટતા
orientation,ઓરિએન્ટેશન
orientation of surface,સપાટીની દિશા
origin,મૂળ
origin of coordinates,કોઓર્ડિનેટ્સનું મૂળ
orthocentre,ઓર્થોસેન્ટર
orthogonal,ઓર્થોગોનલ
orthogonal axes,ઓર્થોગોનલ અક્ષો
orthogonal family,ઓર્થોગોનલ કુટુંબ
orthogonal group,ઓર્થોગોનલ જૂથ
orthogonality condition,ઓર્થોગોનાલિટી સ્થિતિ
orthogonalization,ઓર્થોગોનલાઇઝેશન
orthogonal matrix,ઓર્થોગોનલ મેટ્રિક્સ
orthonormal,ઓર્થોનોર્મલ
orthonormal basis,ઓર્થોનોર્મલ આધાર
oscillation,ઓસિલેશન
oscillation of a function,કાર્યનું ઓસિલેશન
oscillatory function,ઓસીલેટરી કાર્ય
osculating,ઓસ્ક્યુલેટીંગ
outer product,બાહ્ય ઉત્પાદન
output,આઉટપુટ
overdetermined system,અતિનિર્ધારિત સિસ્ટમ
paired comparision,જોડી કરેલી સરખામણી
pairwise disjoint,જોડીમાં જોડાણ તોડી નાખવું
pairwise independent,જોડી પ્રમાણે સ્વતંત્ર
parallel forces,સમાંતર દળો
parallelogram,સમાંતરગ્રામ
parallelogram of forces,દળોનો સમાંતરગ્રામ
parallelogram of velocities,વેગનો સમાંતરગ્રામ
parallelopiped,સમાંતર
parameter,પરિમાણ
parameter free (=nonparametric),પેરામીટર ફ્રી (= નોનપેરામેટ્રિક)
parameter of distribution,વિતરણ પરિમાણ
parametric,પેરામેટ્રિક
parametric coordinate,પેરામેટ્રિક સંકલન
parametric curve,પેરામેટ્રિક વળાંક
parametric equation,પેરામેટ્રિક સમીકરણ
parametric linear programming,પેરામેટ્રિક રેખીય પ્રોગ્રામિંગ
parametric method,પેરામેટ્રિક પદ્ધતિ
parametric objective function,પેરામેટ્રિક ઉદ્દેશ્ય કાર્ય
parametric programming,પેરામેટ્રિક પ્રોગ્રામિંગ
parametric representation,પેરામેટ્રિક રજૂઆત
parametrization,પરિમાણીકરણ
parenthesis,કૌંસ
parenthesis notation,કૌંસ નોટેશન
parent population,પિતૃ વસ્તી
Pareto curve,પેરેટો વળાંક
parity check,સમાનતા તપાસ
partial confounding,આંશિક મૂંઝવણ
partial correlation,આંશિક સહસંબંધ
partial derivative,આંશિક વ્યુત્પન્ન
partial differential equation,આંશિક વિભેદક સમીકરણ
partial differentiation,આંશિક તફાવત
partial fraction,આંશિક અપૂર્ણાંક
partial integration,આંશિક એકીકરણ
partially ordered,આંશિક રીતે આદેશ આપ્યો
partially ordered set,આંશિક રીતે ઓર્ડર કરેલ સેટ
partial order,આંશિક ઓર્ડર
partial regression coefficient,આંશિક રીગ્રેસન ગુણાંક
partial sum,આંશિક રકમ
particle,કણ
particular case,ચોક્કસ કેસ
particular integral,ચોક્કસ અભિન્ન
particular solution,ચોક્કસ ઉકેલ
partition,પાર્ટીશન
partitioning of matrices,મેટ્રિસીસનું વિભાજન
partition value,પાર્ટીશન મૂલ્ય
Pascal triangle,પાસ્કલ ત્રિકોણ
pattern,પેટર્ન
pattern function,પેટર્ન કાર્ય
pattern problem,પેટર્ન સમસ્યા
payload velocity,પેલોડ વેગ
payoff function,ચૂકવણી કાર્ય
payoff matrix,ચૂકવણી મેટ્રિક્સ
p-basis,p-આધાર
p-chart,p-ચાર્ટ
Peano curve,પીઆનો વળાંક
Peano space,Peano જગ્યા
pedal equation,પેડલ સમીકરણ
percent,ટકા
percentage,ટકાવારી
percentage error,ટકાવારી ભૂલ
percentage frequency,ટકાવારી આવર્તન
percentage increase,ટકાવારી વધારો
percentage of error,ભૂલની ટકાવારી
percent decrease,ટકા ઘટાડો
percentile,ટકાવારી
perfect cube,સંપૂર્ણ સમઘન
perfect gas,સંપૂર્ણ ગેસ
perfect number,સંપૂર્ણ સંખ્યા
perfect set,સંપૂર્ણ સેટ
perfect square,સંપૂર્ણ ચોરસ
perfect square expression,સંપૂર્ણ ચોરસ અભિવ્યક્તિ
perimeter,પરિમિતિ
period,સમયગાળો
periodic curve,સામયિક વળાંક
periodic disturbances,સામયિક વિક્ષેપ
periodic function,સામયિક કાર્ય
periodic motion,સામયિક ગતિ
period of revolution,ક્રાંતિનો સમયગાળો
period of rotation,પરિભ્રમણનો સમયગાળો
periodogram,પિરિયડગ્રામ
peripheral,પેરિફેરલ
permissible,અનુમતિપાત્ર
permissible limit of error,ભૂલની અનુમતિપાત્ર મર્યાદા
permutation,ક્રમચય
permutation group,ક્રમચય જૂથ
permutation matrix,ક્રમચય મેટ્રિક્સ
permutation method,ક્રમચય પદ્ધતિ
perpendicular,લંબ
perpendicularity,લંબ
perpendicularly,કાટખૂણે
perpendicular plane,લંબ વિમાન
personnel-assignment problem,કર્મચારીઓની સોંપણીની સમસ્યા
PERT (program evaluation review technique),PERT (પ્રોગ્રામ મૂલ્યાંકન સમીક્ષા તકનીક)
perturbation,ખલેલ
perturbation problem,ખલેલ સમસ્યા
perturbed problem,પરેશાન સમસ્યા
phase,તબક્કો
phase angle,તબક્કો કોણ
phase difference,તબક્કા તફાવત
phase displacement,તબક્કાનું વિસ્થાપન
physical astronomy,ભૌતિક ખગોળશાસ્ત્ર
physical constant,શારીરિક સ્થિરતા
physical parameter,ભૌતિક પરિમાણ
physical pendulum,ભૌતિક લોલક
physical quantity,ભૌતિક જથ્થો
physical sciences,ભૌતિક વિજ્ઞાન
pictograph,ચિત્ર
pictor,ચિત્રકાર
piecewise continuous function,ભાગરૂપે સતત કાર્ય
piecewise linear,ટુકડા પ્રમાણે રેખીય
piecewise linear function,ટુકડા પ્રમાણે રેખીય કાર્ય
piecewise smooth,ટુકડા પ્રમાણે સરળ
pie diagram,પાઇ ડાયાગ્રામ
pilot census,પાયલોટ વસ્તી ગણતરી
pilot survey,પાયલોટ સર્વે
pivot,ધરી
pivotal element,મુખ્ય તત્વ
Planck's constant,પ્લાન્ક સતત
Planck's law,પ્લાન્કનો કાયદો
plane,વિમાન
plane angle,પ્લેન કોણ
plane boundary,વિમાનની સીમા
plane curve,પ્લેન વળાંક
plane figure,પ્લેન આકૃતિ
plane geometry,પ્લેન ભૂમિતિ
plane motion,વિમાન ગતિ
plane of projection,પ્રક્ષેપણનું વિમાન
plane of reference,સંદર્ભનું વિમાન
plane of symmetry,સમપ્રમાણતાનું વિમાન
planet,ગ્રહ
planetarium,પ્લેનેટોરીયમ
planetary motion,ગ્રહોની ગતિ
planetary system,ગ્રહોની સિસ્ટમ
plane trigonometry,પ્લેન ત્રિકોણમિતિ
plane wave,વિમાન તરંગ
planning horizon,આયોજન ક્ષિતિજ
plasma,પ્લાઝમા
plastic,પ્લાસ્ટિક
platykurtic curve,પ્લેટીકર્ટિક વળાંક
platykurtosis,પ્લેટીકુર્ટોસિસ
plot,પ્લોટ
plotted,કાવતરું કર્યું
plotted frequency distribution,પ્લોટ કરેલ આવર્તન વિતરણ
plotter,કાવતરું ઘડનાર
plotting,કાવતરું
plotting of curve,વળાંકનું કાવતરું
plus,વત્તા
plus formula,વત્તા સૂત્ર
point at infinity,અનંત પર બિંદુ
point estimate,બિંદુ અંદાજ
point estimation,બિંદુ અંદાજ
point mass,બિંદુ સમૂહ
point of accumulation,સંચય બિંદુ
point of analyticity,વિશ્લેષણાત્મક બિંદુ
point of condensation,ઘનીકરણ બિંદુ
point of incidence,ઘટના બિંદુ
point of infinite discontinuity,અનંત વિરામ બિંદુ
point of intersection,આંતરછેદ બિંદુ
point of non-uniform convergence,બિન-યુનિફોર્મ કન્વર્જન્સનું બિંદુ
point of projection,પ્રક્ષેપણ બિંદુ
point of uniform convergence,એકસમાન કન્વર્જન્સ બિંદુ
point open topology,પોઈન્ટ ઓપન ટોપોલોજી
point set,બિંદુ સમૂહ
point source,બિંદુ સ્ત્રોત
pointwise closed,બિંદુવાર બંધ
pointwise closure,બિંદુવાર બંધ
pointwise convergence,પોઇન્ટવાઇઝ કન્વર્જન્સ
pointwise discontinuous function,બિંદુવાર અખંડ કાર્ય
pointwise topology,બિંદુવાર ટોપોલોજી
Poisson arrival,પોઈસન આગમન
Poisson integral,પોઈસન અભિન્ન
Poisson problem,ઝેરની સમસ્યા
Poisson's distribution,પોઈસનનું વિતરણ
Poisson's equation,પોઈસનનું સમીકરણ
Poisson's integral formula,પોઈસનનું અભિન્ન સૂત્ર
