Punjabi,English
ਦੁਹਰਾਉਣ ਦੀ ਪ੍ਰਕਿਰਿਆ,iterative procedure
ਦੁਹਰਾਉਣ ਵਾਲੀ ਤਕਨੀਕ,iterative technique
ਜੈਕੋਬੀਅਨ,Jacobian
ਜੈਕੋਬੀਅਨ ਨਿਰਣਾਇਕ,Jacobian determinant
ਜੈਕੋਬੀਅਨ ਮੈਟ੍ਰਿਕਸ,Jacobian matrix
ਸੈੱਟਾਂ ਦਾ ਜੋੜ,join of sets
ਸੰਯੁਕਤ,joint
ਸੰਯੁਕਤ ਘਣਤਾ ਫੰਕਸ਼ਨ,joint density function
ਸੰਯੁਕਤ ਬਾਰੰਬਾਰਤਾ ਫੰਕਸ਼ਨ,joint frequency function
ਸੰਯੁਕਤ ਤੌਰ &#39;ਤੇ ਨਿਰਭਰ ਵੇਰੀਏਬਲ,jointly dependent variable
ਸੰਯੁਕਤ ਸੰਭਾਵਨਾ,joint probability
ਸ਼ਾਮਲ ਹੋਵੋ (=ਯੂਨੀਅਨ),join (=union)
ਛਾਲ,jump
ਛਾਲ ਬੰਦ,jump discontinuity
ਜਾਇਜ਼,justification
ਜਾਇਜ਼ ਠਹਿਰਾਓ,justify
Karnaugh ਨਕਸ਼ਾ,Karnaugh map
ਕਰਨਲ,kernel
ਮੈਪਿੰਗ ਦਾ ਕਰਨਲ,kernel of the mapping
ਕਿਨੇਮੈਟਿਕਸ,kinematics
ਗਤੀਆਤਮਿਕ ਊਰਜਾ,kinetic energy
ਗਤੀ ਵਿਗਿਆਨ,kinetics
ਕੋਲਮੋਗੋਰੋਫ ਸਮਿਰਨੋਵ ਟੈਸਟ,Kolmogoroff Smirnov test
ਕ੍ਰੋਨੇਕਰ ਡੈਲਟਾ,Kronecker delta
kurtosis,kurtosis
Lagrange ਦੇ ਫੰਕਸ਼ਨ,Lagrange's function
Lagrange ਦੇ ਗੁਣਕ,Lagrange's multipliers
ਲਾਮਿਨਾ,lamina
ਲੈਪਲੇਸ ਟ੍ਰਾਂਸਫਾਰਮ,Laplace transform
ਵੱਡੀ ਗਿਣਤੀ,large number
ਅਪ੍ਰਤੱਖ ਮੂਲ (= ਵਿਸ਼ੇਸ਼ਤਾ ਜੜ੍ਹ),latent root(=characteristic root)
ਪਾਸੇ ਦੀ ਸਤਹ,lateral surface
ਲਾਤੀਨੀ ਵਰਗ,latin square
latus ਗੁਦਾ,latus rectum 
ਕਾਨੂੰਨ,law
ਵੇਗ ਜੋੜਨ ਦਾ ਕਾਨੂੰਨ,law of adding velocities
ਜੋੜਨ ਦਾ ਕਾਨੂੰਨ,law of additivity
ਵਾਪਸੀ ਨੂੰ ਘਟਾਉਣ ਦਾ ਕਾਨੂੰਨ,law of diminishing return
ਗੁਰੂਤਾਕਰਸ਼ਣ ਦਾ ਨਿਯਮ,law of gravitation
ਸਮੂਹਾਂ ਲਈ ਸਮਰੂਪਤਾ ਦਾ ਕਾਨੂੰਨ,law of homomorphism for groups
ਰਿੰਗਾਂ ਲਈ ਸਮਰੂਪਤਾ ਦਾ ਕਾਨੂੰਨ,law of homomorphism for rings
ਵਧਦੀ ਲਾਗਤ ਦਾ ਕਾਨੂੰਨ,law of increasing costs
ਸੂਚਕਾਂਕ ਦਾ ਕਾਨੂੰਨ,law of indices
ਜੜਤਾ ਦਾ ਕਾਨੂੰਨ,law of inertia
ਵੱਡੀ ਗਿਣਤੀ ਦਾ ਕਾਨੂੰਨ,law of large numbers
ਸੰਭਾਵਨਾ ਦਾ ਕਾਨੂੰਨ,law of probability
ਸਾਈਨਸ ਦਾ ਕਾਨੂੰਨ,law of sines
ਘਾਤਕ ਦੇ ਨਿਯਮ,laws of exponents
ਗਤੀ ਦੇ ਨਿਯਮ,laws of motion
ਪਰਤ,layer
ਮੋਹਰੀ ਗੁਣਾਂਕ,leading coefficient
ਮੋਹਰੀ ਵਿਕਰਣ,leading diagonal
ਮੋਹਰੀ ਸਬਮੈਟ੍ਰਿਕਸ,leading submatrix
ਮੋਹਰੀ ਮਿਆਦ,leading term
ਘੱਟੋ-ਘੱਟ,least
ਘੱਟੋ-ਘੱਟ ਆਮ ਮਲਟੀਪਲ (LCM),least common multiple (LCM)
ਘੱਟੋ-ਘੱਟ ਤੱਤ,least element
ਘੱਟੋ-ਘੱਟ ਵਰਗ,least square
ਘੱਟੋ-ਘੱਟ ਉਪਰਲੀ ਸੀਮਾ,least upper bound
ਖੱਬੇ coset,left coset
ਖੱਬੇ ਹੱਥ,left handed
ਖੱਬੇ ਹੱਥ ਦਾ ਪੇਚ,left handed screw
ਖੱਬੇ ਉਲਟ,left inverse
ਖੱਬਾ ਗੁਣਾ,left multiplication
ਲੀਬਨਿਟਜ਼ ਫਾਰਮੂਲਾ,Leibnitz formula
ਲੰਬਾਈ,length
leptokurtic,leptokurtic
leptokurtic ਵਕਰ,leptokurtic curve
leptokurtosis,leptokurtosis
ਪੱਧਰ ਕਰਵ,level curve
ਵਿਸ਼ਵਾਸ ਦਾ ਪੱਧਰ,level of confidence
ਮਹੱਤਤਾ ਦੇ ਪੱਧਰ,level of significance
ਸ਼ਬਦਕੋਸ਼ ਦੇ ਰੂਪ ਵਿੱਚ,lexicographically
ਕੋਸ਼ਿਕ ਕ੍ਰਮ,lexicographical order
ਸੰਭਾਵਨਾ ਫੰਕਸ਼ਨ,likelihood function
ਸੰਭਾਵਨਾ ਅਨੁਪਾਤ ਟੈਸਟ,likelihood ratio test
ਸੀਮਾ,limit
ਸੀਮਿਤ ਕਰਨਾ,limiting
ਸੀਮਤ ਮੁੱਲ,limiting value
ਸੀਮਤ ਗਤੀ,limiting velocity
ਮਤਲਬ ਵਿੱਚ ਸੀਮਾ,limit in mean
ਏਕੀਕਰਣ ਦੀ ਸੀਮਾ,limit of integration
ਕ੍ਰਮ ਦੀ ਸੀਮਾ,limit of sequence
ਸੀਮਾ ਬਿੰਦੂ (= ਕਲੱਸਟਰ ਪੁਆਇੰਟ),limit point (=cluster point)
ਸੀਮਤ ਗਤੀ,limit velocity
ਲਾਈਨ,line
ਰੇਖਿਕ,linear
ਰੇਖਿਕ ਬੀਜਗਣਿਤ,linear algebraic
ਰੇਖਿਕ ਬੀਜਗਣਿਤ ਸਮੀਕਰਨ,linear algebraic equation
ਰੇਖਿਕ ਅਨੁਮਾਨ,linear approximation
ਰੇਖਿਕ ਲੱਛਣ,linear asymptote
ਰੇਖਿਕ ਗੁਣਾਂਕ,linear coefficient
ਰੇਖਿਕ ਸੁਮੇਲ,linear combination
ਰੇਖਿਕ ਸੀਮਾਵਾਂ,linear constraints
ਰੇਖਿਕ ਨਿਰਭਰਤਾ,linear dependence
ਰੇਖਿਕ ਅੰਤਰ ਸਮੀਕਰਨ,linear differential equation
ਰੇਖਿਕ ਮਾਪ,linear dimension
ਰੇਖਿਕ ਸਮੀਕਰਨ,linear equation
ਰੇਖਿਕ ਰੂਪ,linear form
ਲੀਨੀਅਰ ਫਰੈਕਸ਼ਨਲ ਪਰਿਵਰਤਨ,linear fractional transformation
ਰੇਖਿਕ ਫੰਕਸ਼ਨ,linear function
ਲੀਨੀਅਰ ਫੰਕਸ਼ਨਲ,linear functional
ਰੇਖਿਕ ਸਮੂਹ,linear group
ਰੇਖਿਕ ਸੁਤੰਤਰਤਾ,linear independence
ਰੇਖਿਕ ਸੁਤੰਤਰ ਸਬੰਧ,linear independent relation
ਰੇਖਿਕ ਅਸਮਾਨਤਾ,linear inequality
ਲੀਨੀਅਰ ਇਨਹੋਮੋਜੀਨੀਅਸ ਡਿਫਰੈਂਸ਼ੀਅਲ ਸਮੀਕਰਨ,linear inhomogeneous differential equation
ਰੇਖਿਕ ਅਟੁੱਟ ਸਮੀਕਰਨ,linear integral equation
ਰੇਖਿਕ ਇੰਟਰਪੋਲੇਸ਼ਨ,linear interpolation
ਲੀਨੀਅਰ ਨਿਊਨਤਮ ਵਰਗ ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ,linear least square regression analysis
ਰੇਖਿਕਤਾ,linearity
ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ ਨਿਰਭਰ,linearly dependent
ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ ਸੁਤੰਤਰ,linearly independent
ਰੇਖਿਕ ਮੈਪਿੰਗ,linear mapping
ਰੇਖਿਕ ਕ੍ਰਮ,linear order
ਰੇਖਿਕ ਕ੍ਰਮ,linear ordering
ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ,linear programming
ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਐਲਗੋਰਿਦਮ,linear programming algorithm
ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ ਸਮੱਸਿਆ,linear programming problem
ਰੇਖਿਕ ਰਿਗਰੈਸ਼ਨ,linear regression
ਲੀਨੀਅਰ ਰਿਗਰੈਸ਼ਨ ਗੁਣਾਂਕ,linear regression coefficient
ਰੇਖਿਕ ਸਬੰਧ,linear relation
ਰੇਖਿਕ ਸਪੇਸ (= ਵੈਕਟਰ ਸਪੇਸ),linear space (=vector space)
ਰੇਖਿਕ ਉਪਸਪੇਸ,linear subspace
ਰੇਖਿਕ ਤਬਦੀਲੀ,linear transformation
ਰੇਖਿਕ ਰੁਝਾਨ,linear trend
ਰੇਖਿਕ ਨਿਰਪੱਖ ਅਨੁਮਾਨ,linear unbiased estimate
ਰੇਖਿਕ ਵੇਗ,linear velocity
ਲਾਈਨ ਅਟੁੱਟ,line integral
ਇੰਟਰਸੈਕਸ਼ਨ ਦੀ ਲਾਈਨ,line of intersection
ਰਿਗਰੈਸ਼ਨ ਦੀ ਲਾਈਨ,line of regression
ਸਥਾਨਕ ਵੈਕਟਰ,localised vector
ਸਥਾਨਕ ਸਰਵੋਤਮ,local optimum
ਟਿਕਾਣਾ,locus
ਲੌਗ,log
ਲਘੂਗਣਕ,logarithmic
ਲਘੂਗਣਕ ਸ਼ੁੱਧਤਾ,logarithmic accuracy
ਲਘੂਗਣਕ ਗਣਨਾ,logarithmic calculation
ਲਘੂਗਣਕ ਵਕਰ,logarithmic curve
ਲਘੂਗਣਕ ਡੈਰੀਵੇਟਿਵ,logarithmic derivative
ਲਘੂਗਣਕ ਅੰਤਰ,logarithmic differentiation
ਲਘੂਗਣਕ ਫੰਕਸ਼ਨ,logarithmic function
ਲਘੂਗਣਕ ਮੱਧਮਾਨ (= ਜਿਓਮੈਟ੍ਰਿਕ ਮੱਧਮਾਨ),logarithmic mean (=geometric mean)
ਲਘੂਗਣਕ ਆਮ ਵੰਡ,logarithmic normal distribution
ਲਘੂਗਣਕ ਸਬੰਧ,logarithmic relationship
ਲਘੂਗਣਕ ਸਕੇਲ,logarithmic scale
ਲਘੂਗਣਕ ਲੜੀ,logarithmic series
ਲਘੂਗਣਕ ਸਪਿਰਲ (ਸਮਾਨ-ਕੋਣੀ ਸਪਿਰਲ),logarithmic spiral (equiangular spiral)
ਲਘੂਗਣਕ ਸਾਰਣੀ (=ਲੌਗ ਟੇਬਲ),logarithmic table (=log table)
ਲਘੂਗਣਕ (ਲਾਗ),logarithm (log)
ਤਰਕ,logic
ਤਰਕ ਨਾਲ ਬਰਾਬਰ,logically equivalent
ਲੌਜਿਸਟਿਕ ਕਰਵ,logistic curve
ਸਾਧਾਰਨ ਵੰਡ,lognormal distribution
ਲੰਬਕਾਰ,longitude
ਲੂਪ,loop
ਲਾਟਰੀ,lottery
ਹੇਠਲੀ ਪੱਟੀ,lower bar
ਹੇਠਲੀ ਸੀਮਾ,lower bound
ਹੇਠਲੇ ਰੀਮੈਨ ਅਟੁੱਟ,lower Riemann integral
ਘੱਟ ਰਕਮ,lower sum
ਹੇਠਲਾ ਤਿਕੋਣੀ ਮੈਟ੍ਰਿਕਸ,lower triangular matrix
ਮੈਕਲੌਰਿਨ ਦਾ ਵਿਸਥਾਰ,Maclaurin's expansion
ਮੈਜਿਕ ਨੰਬਰ,magic number
ਜਾਦੂ ਵਰਗ,magic square
ਤੀਬਰਤਾ ਸੀਮਾ (=ਸੀਮਤ ਤੀਬਰਤਾ),magnitude limit (=limiting magnitude)
ਮੇਲ ਕੀਤੀ ਪ੍ਰਸ਼ਨਾਵਲੀ,mailed questionnaire
ਡਾਕ ਸਰਵੇਖਣ,mail survey
ਮੇਜਰੈਂਟ (ਉੱਪਰੀ ਸੀਮਾ),majorant (upper bound)
ਪ੍ਰਮੁੱਖ ਚਾਪ,major arc
ਵੱਡਾ ਸੈੱਟ,majorised set
ਬਹੁਤ ਸਾਰੇ ਕੀਮਤੀ ਫੰਕਸ਼ਨ,many valued function
ਨਕਸ਼ਾ,map
ਸੈੱਟ ਵਿੱਚ ਨਕਸ਼ਾ,map into the set
ਇੱਕ ਸੈੱਟ ਦੀ ਮੈਪਿੰਗ,mapping of a set
ਮਾਮੂਲੀ ਸੰਭਾਵਨਾ,marginal probability
ਗਣਿਤਿਕ ਵਿਸ਼ਲੇਸ਼ਣ,mathematical analysis
ਗਣਿਤਿਕ ਦਲੀਲ,mathematical argument
ਗਣਿਤ ਕੇਂਦਰ,mathematical centre
ਗਣਿਤਿਕ ਗੁੰਝਲਤਾ,mathematical complexity
ਗਣਿਤਿਕ ਅਰਥ ਸ਼ਾਸਤਰ,mathematical economics
ਗਣਿਤਿਕ ਉਮੀਦ,mathematical expectation
ਗਣਿਤਿਕ ਰੂਪ,mathematical form
ਗਣਿਤਿਕ ਸੂਤਰੀਕਰਨ,mathematical formulation
ਗਣਿਤ ਦੀ ਪਛਾਣ,mathematical identity
ਗਣਿਤਿਕ ਤਰਕ,mathematical logic
ਗਣਿਤਿਕ ਮਾਡਲ,mathematical model
ਗਣਿਤਿਕ ਧਾਰਨਾ,mathematical notion
ਮੈਟਰਿਕਸ ਵਿਭਾਜਨੀਕਰਨ,matrix digonalisation
ਮੈਟ੍ਰਿਕਸ ਉਲਟ,matrix inverse
ਮੈਟ੍ਰਿਕਸ ਉਲਟਾ,matrix inversion
ਮੈਟ੍ਰਿਕਸ ਦੁਹਰਾਓ ਵਿਧੀ,matrix iterative method
ਮੈਟ੍ਰਿਕਸ ਵਿਧੀ,matrix method
ਮੈਟ੍ਰਿਕਸ ਗੁਣਾ,matrix multiplication
ਸਥਿਰਾਂਕ ਦਾ ਮੈਟ੍ਰਿਕਸ,matrix of constants
ਪ੍ਰਭਾਵ ਦਾ ਮੈਟ੍ਰਿਕਸ,matrix of effectiveness
ਮੈਟਰਿਕਸ ਆਪਰੇਟਰ,matrix operator
ਮੈਟਰਿਕਸ ਬਹੁਪਦ,matrix polynomial
ਮੈਟ੍ਰਿਕਸ ਪ੍ਰਿੰਟਿੰਗ,matrix printing
ਮੈਟਰਿਕਸ ਉਤਪਾਦ,matrix product
ਵੱਧ ਤੋਂ ਵੱਧ,maximized
ਵੱਧ ਤੋਂ ਵੱਧ,maximum
ਅਧਿਕਤਮ ਸੰਪੂਰਨ ਮੁੱਲ,maximum absolute value
ਵੱਧ ਤੋਂ ਵੱਧ F- ਅਨੁਪਾਤ,maximum F-ratio
ਵੱਧ ਤੋਂ ਵੱਧ ਸੰਭਾਵਨਾ,maximum likelihood
ਵੱਧ ਤੋਂ ਵੱਧ,maxmin
ਵੱਧ ਤੋਂ ਵੱਧ ਮਾਪਦੰਡ,maxmin criterian
ਇੱਕ ਫੰਕਸ਼ਨ ਦਾ ਅਧਿਕਤਮ,max of a function
ਮੈਕਸਵੈੱਲ-ਬੋਲਟਜ਼ਮੈਨ ਦੇ ਅੰਕੜੇ,Maxwell-Boltzmann statistics
ਮਤਲਬ ਭਟਕਣਾ,mean deviation
ਮਤਲਬ ਵਰਗ ਭਟਕਣਾ,mean square deviation
ਮਤਲਬ ਵਰਗ ਗਲਤੀ,mean square error
ਮਤਲਬ ਮੁੱਲ,mean value
ਮਤਲਬ ਮੁੱਲ ਸਿਧਾਂਤ,mean value theorem
kurtosis ਦਾ ਮਾਪ,measure of kurtosis
ਔਸਤ,median
ਮੱਧ ਕੇਂਦਰ,median centre
mesokurtic ਵਕਰ,mesokurtic curve
mesokurtosis,mesokurtosis
ਸੁਨੇਹਾ,message
ਢੰਗ,method
ਖਤਮ ਕਰਨ ਦੀ ਵਿਧੀ,method of elimination
ਉਲਟ ਦੀ ਵਿਧੀ,method of inversion
ਦੁਹਰਾਉਣ ਦੀ ਵਿਧੀ,method of iteration
ਘੱਟੋ-ਘੱਟ ਵਰਗਾਂ ਦੀ ਵਿਧੀ,method of least squares
ਪਲ ਦੀ ਵਿਧੀ,method of moments
ਸਮਾਨ ਤਿਕੋਣਾਂ ਦੀ ਵਿਧੀ,method of similar triangles
ਸਭ ਤੋਂ ਉੱਚੀ ਉਤਰਾਈ ਦਾ ਤਰੀਕਾ,method of steepest descent
ਸਾਰ ਦੀ ਵਿਧੀ,method of summation
ਅਨਿਸ਼ਚਿਤ ਗੁਣਾਂਕ ਦੀ ਵਿਧੀ,method of undetermined coefficient
ਮੀਟਰਿਕ ਸਪੇਸ,metric space
ਮੀਟਰਿਕ ਸਿਸਟਮ,metric system
ਮੀਟ੍ਰਿਕ ਯੂਨਿਟ,metric unit
ਮਾਈਕਰੋ ਥਿਊਰੀ,micro theory
ਮੱਧ,middle
ਮੱਧ ਮਿਆਦ,middle term
ਮੱਧ ਬਿੰਦੂ,mid point
ਮੱਧ ਬਿੰਦੂ ਫਾਰਮੂਲਾ,mid point formula
ਨਿਊਨਤਮ ਬਹੁਪਦ,minimal polynomial
ਘੱਟੋ-ਘੱਟ ਸਿਧਾਂਤ,minimax principle
ਘੱਟੋ-ਘੱਟ,minimum
ਘੱਟੋ-ਘੱਟ ਬਿੰਦੂ (ਕਰਵ ਦਾ),minimum point (of curve)
ਘੱਟੋ-ਘੱਟ ਬਹੁਪਦ,minimum polynomial
ਇੱਕ ਫੰਕਸ਼ਨ ਦਾ min,min of a function
ਮਾਮੂਲੀ ਚਾਪ,minor arc
ਮਾਮੂਲੀ ਧੁਰੀ,minor axis
ਨਾਬਾਲਗ ਉਪ ਸਮੂਹ,minorised subset
ਘਟਾਓ,minus
ਘਟਾਓ ਦਾ ਚਿੰਨ੍ਹ,minus sign
ਮਿਸ਼ਰਤ ਭਾਗ,mixed fraction
ਮਿਸ਼ਰਤ ਰਣਨੀਤੀ,mixed strategy
ਮੋਡ,mode
ਮਾਡਿਊਲਸ,modulus
ਇੱਕ ਮਿਸ਼ਰਿਤ ਸੰਖਿਆ ਦਾ ਮਾਡਿਊਲਸ,modulus of a complex number
ਪਲ,moment
ਪਲ ਪੈਦਾ ਕਰਨ ਵਾਲਾ ਫੰਕਸ਼ਨ,moment generating function
ਇੱਕ ਤਾਕਤ ਦਾ ਪਲ,moment of a force
ਬਾਰੰਬਾਰਤਾ ਵੰਡ ਦਾ ਪਲ,moment of frequency distribution
ਜੜਤਾ ਦਾ ਪਲ,moment of inertia
ਗਤੀ ਦਾ ਪਲ,moment of momentum
ਗਤੀ,momentum
monomial,monomial
ਮੋਨੋਮੋਰਫਿਕ,monomorphic
ਮੋਨੋਮੋਰਫਿਜ਼ਮ,monomorphism
ਮੋਨੋਟੋਨ,monotone
ਮੋਨੋਟੋਨ ਵਧਣ ਦਾ ਕ੍ਰਮ,monotone increasing sequence
monotonically,monotonically
monotonically ਵਧਦਾ ਜਾਲ,monotonically increasing net
monotonically ਵਧ ਰਹੀ ਕ੍ਰਮ,monotonically increasing sequence
ਮੋਨੋਟੋਨਿਕ ਫੰਕਸ਼ਨ,monotonic function
ਮੋਂਟੇ ਕਾਰਲੋ ਦੀ ਗਣਨਾ,Monte Carlo calculation
ਮੋਂਟੇ ਕਾਰਲੋ ਵਿਧੀ,Monte Carlo method
ਮੋਰਾ (ਖੇਡ),morra (game)
ਮੌਤ ਦੇ ਅੰਕੜੇ,mortality statistics
ਸਭ ਤੋਂ ਸੰਭਾਵਿਤ,most probable
ਮੋਸ਼ਨ,motion
ਮੂਵਿੰਗ ਔਸਤ,moving average
ਐਮ-ਸਪੇਸ,M-space
ਇੰਟੀਗਰਲ ਲਈ ਐਮ-ਟੈਸਟ,M-test for integral
ਬਹੁ ਨਿਰਣਾਇਕ ਸਮੱਸਿਆ,multidecision problem
ਬਹੁ-ਆਯਾਮੀ ਆਮ ਵੰਡ,multidimensional normal distribution
ਬਹੁ-ਆਯਾਮੀ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ,multidimensional random variable
ਮਲਟੀ-ਇੰਡੈਕਸ ਆਵਾਜਾਈ ਸਮੱਸਿਆ,multi-index transportation problem
ਬਹੁਨਾਮੀ,multinomial
ਬਹੁਨਾਮੀ ਵੰਡ,multinomial distribution
ਮਲਟੀਪਲ,multiple
ਬਹੁ-ਚੋਣ ਸਮੱਸਿਆ,multiple choice problem
ਮਲਟੀਪਲ ਜੁੜਿਆ ਡੋਮੇਨ,multiple connected domain
ਮਲਟੀਪਲ ਸਬੰਧ,multiple correlation
ਮਲਟੀਪਲ ਬਾਰੰਬਾਰਤਾ ਸਾਰਣੀ,multiple frequency table
ਮਲਟੀਪਲ ਅਟੁੱਟ,multiple integral
ਮਲਟੀਪਲ ਏਕੀਕਰਣ,multiple integration
ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ,multiple regression
ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ,multiple regression analysis
ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਗੁਣਾਂਕ,multiple regression coefficient
ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਸਮੀਕਰਨ,multiple regression equation
ਮਲਟੀਪਲ ਰੂਟ,multiple root
ਗੁਣਾ,multiplication
ਕਾਲਮਾਂ ਦੁਆਰਾ ਗੁਣਾ (ਨਿਰਧਾਰਕ ਦਾ),multiplication by columns (of determinant)
ਕਤਾਰਾਂ ਨਾਲ ਗੁਣਾ (ਨਿਰਧਾਰਕ ਦਾ),multiplication by rows (of determinant)
ਗੁਣਾ ਕਾਰਕ,multiplication factor
ਗੁਣਾਤਮਕ ਫੰਕਸ਼ਨ,multiplicative function
ਗੁਣਾਤਮਕ ਸਮੂਹ,multiplicative group
ਗੁਣਾਤਮਕ ਉਲਟ,multiplicative inverse
ਬਹੁਲਤਾ,multiplicity
ਜੜ੍ਹਾਂ ਦੀ ਬਹੁਲਤਾ,multiplicity of roots
ਜ਼ੀਰੋ ਦੀ ਬਹੁਲਤਾ,multiplicity of zero
ਗੁਣਕ,multiplier
ਗੁਣਾ,multiply
ਬਹੁ-ਵਿਭਿੰਨ ਵੰਡ,multivariate distribution
ਮਲਟੀਵੈਰੀਏਟ ਸਧਾਰਣ ਵੰਡ,multivariate normal distribution
ਬਹੁਭਿੰਨ ਆਬਾਦੀ,multivariate population
ਆਪਸੀ,mutual
ਨਾਬਲਾ,nabla
ਨੇਪੀਅਰੀਅਨ,Napierian
ਨੇਪੀਅਰੀਅਨ ਲਘੂਗਣਕ,Napierian logarithm
ਕੁਦਰਤੀ ਲਘੂਗਣਕ,natural logarithm
ਕੁਦਰਤੀ ਨੰਬਰ,natural number
ਸਮੁੰਦਰੀ ਮੀਲ,nautical mile
n-ਆਯਾਮੀ,n-dimensional
n-ਅਯਾਮੀ ਵੈਕਟਰ ਸਪੇਸ,n-dimensional vector space
ਲੋੜੀਂਦੀ ਅਤੇ ਲੋੜੀਂਦੀ ਸਥਿਤੀ,necessary and sufficient condition
ਜ਼ਰੂਰੀ ਹਾਲਤ,necessary condition
ਨਕਾਰਾ,negation
ਨਕਾਰਾਤਮਕ,negative
ਨਕਾਰਾਤਮਕ ਵਕਰਤਾ,negative curvature
ਨਕਾਰਾਤਮਕ ਨਿਸ਼ਚਿਤ ਰੂਪ,negative definite form
ਨੈਗੇਟਿਵ ਨਿਸ਼ਚਿਤ ਮੈਟ੍ਰਿਕਸ,negative definite matrix
ਨਕਾਰਾਤਮਕ ਅਰਧ-ਨਿਸ਼ਚਿਤ ਰੂਪ,negative semi-definite form
ਗੁਆਂਢ,neighbourhood
ਨੇਸਟਡ ਨਮੂਨਾ,nested sampling
ਸ਼ੁੱਧ ਪ੍ਰਜਨਨ ਦਰ,net reproduction rate
ਨਿਊਟੋਨੀਅਨ ਮਕੈਨਿਕਸ,Newtonian mechanics
ਨਿਊਟਨ ਦਾ ਵਿਭਾਜਿਤ ਅੰਤਰ ਫਾਰਮੂਲਾ,Newton's divided difference formula
ਨਿਊਟਨ ਦੇ ਗਤੀ ਦੇ ਨਿਯਮ,Newton's laws of motion
ਨੇਮਨ ਦੀ ਵੰਡ,Neyman allocation
ਨੇਮਨ ਪੀਅਰਸਨ ਥਿਊਰੀ,Neyman Pearson theory
ਨਿਰਪੱਖ ਤੱਤ,nilpotent element
ਨੀਲਪੋਟੈਂਟ ਮੈਟਰਿਕਸ,nilpotent matrix
ਨੋਡ,node
ਗੈਰ-ਅਬੇਲੀਅਨ ਸਮੂਹ,non-Abelian group
ਗੈਰ-ਪੂਰਨ ਕਨਵਰਜੈਂਸ,non-absolute convergence
ਗੈਰ-ਬੀਜਗਣਿਤ,non-algebraic
ਗੈਰ-ਡਿਜਨਰੇਟ,non-degenerate
ਗੈਰ-ਡਿਜਨਰੇਟ ਬੁਨਿਆਦੀ ਸੰਭਵ ਹੱਲ,non-degenerate basic feasible solution
ਗੈਰ-ਸੰਘਣੀ,non-dense
ਗੈਰ-ਸੰਘਣੀ ਸੈੱਟ,non-dense set
ਅੰਕਾਂ ਦੀ ਗੈਰ-ਗਿਣਤੀਯੋਗ ਅਨੰਤਤਾ,non-denumerable infinity of points
ਗੈਰ-ਗਿਣਤੀਯੋਗ ਸੈੱਟ,non-denumerable set
ਗੈਰ-ਭਿੰਨਤਾਯੋਗ,non-differentiable
ਗੈਰ-ਖਾਲੀ ਉਪ-ਸੈੱਟ,non empty subset
ਗੈਰ-ਯੂਕਲੀਡੀਅਨ ਜਿਓਮੈਟਰੀ,non-Euclidean geometry
ਗੈਰ-ਸਰੂਪ,non-homogeneous
ਗੈਰ-ਇੰਟਰਸੈਕਟਿੰਗ,non-intersecting
ਗੈਰ-ਲੀਨੀਅਰ ਬੀਜਗਣਿਤ ਸਮੀਕਰਨ,non-linear algebraic equation
ਗੈਰ-ਲੀਨੀਅਰ ਅੰਤਰ ਸਮੀਕਰਨ,non-linear differential equation
ਗੈਰ-ਲੀਨੀਅਰ ਸਮੀਕਰਨ,non-linear equation
ਗੈਰ-ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ,non-linear programming
ਗੈਰ-ਲੀਨੀਅਰ ਰਿਗਰੈਸ਼ਨ,non-linear regression
ਗੈਰ-ਲੀਨੀਅਰ ਸਬੰਧ,non-linear relationship
ਗੈਰ-ਨੈਗੇਟਿਵ ਪੂਰਨ ਅੰਕ,non-negative integer
ਗੈਰ-ਨੈਗੇਟਿਵ ਵੇਰੀਏਬਲ,non-negative variable
ਗੈਰ-ਪੈਰਾਮੀਟਰਿਕ ਟੈਸਟ,non-parametric test
ਗੈਰ-ਸੰਭਾਵਨਾਵਾਦੀ ਪਹੁੰਚ,non-probabilistic approach
ਗੈਰ-ਇਕਵਚਨ ਮੈਟ੍ਰਿਕਸ,non-singular matrix
ਗੈਰ-ਸਮਮਿਤੀ ਮੈਟ੍ਰਿਕਸ,non-symmetric matrix
ਗੈਰ-ਮਾਮੂਲੀ,non-trivial
ਗੈਰ-ਲੁਪਤ ਨਿਰਣਾਇਕ,non-vanishing determinant
ਗੈਰ-ਰਹਿਤ,non-void
ਗੈਰ-ਰਹਿਤ ਉਪ ਸਮੂਹ,non-void subset
ਗੈਰ-ਜ਼ੀਰੋ ਨਿਰਧਾਰਕ,non-zero determinant
