Punjabi,Marathi
ਕਾਨੂੰਨ ਦੇ ਮਾਲਕ,कायद्याचे प्रभू
ਪਵਿੱਤਰਤਾ ਦਾ ਕਾਨੂੰਨ,धार्मिकतेचा कायदा
ਰਾਸ਼ਟਰ ਦੀ ਲੀਗ,लीग ऑफ नेशन्स
ਵਿਰਾਸਤ (= ਵਸੀਅਤ),वारसा (= मृत्युपत्र)
ਵਿਰਾਸਤ (= ਵਸੀਅਤ),वारसा (= मृत्युपत्र)
ਕਾਨੂੰਨੀ ਵਾਰਸ,कायदेशीर वारस
ਕਾਨੂੰਨੀ,लेगेट
ਕਾਨੂੰਨੀ,लेगेट
ਕਾਨੂੰਨੀ,लेगेट
ਦੰਤਕਥਾ,दंतकथा
ਦੰਤਕਥਾ,दंतकथा
ਫੌਜ,फौज
ਫੌਜ,फौज
ਲੀਜਨ ਆਫ਼ ਆਨਰ,लीजन ऑफ ऑनर
Lese majesty (= Lese majeste),Lese majeste (=lese majeste)
ਘੱਟ ਰਾਜ,कमी राज्ये
ਭਰੋਸੇ ਦੇ ਪੱਤਰ,विश्वासपत्रे
ਲੀਗ-ਪ੍ਰਭੂ,लीज-स्वामी
ਲੀਗ ਆਦਮੀ,लीग माणूस
ਲੀਗ ਆਦਮੀ,लीग माणूस
ਉਮਰ ਕੈਦ,जन्मठेप
ਵੰਸ਼,वंश
ਲਿਟਲ ਇੰਗਲੈਂਡਰ,लिटल इंग्‍लंडर
ਛੋਟਾ ਵਾਹਨ (= ਘੱਟ ਵਾਹਨ),लहान वाहन (= कमी वाहन)
ਲਿਟੋਰਲ ਰਾਜ,किनारी राज्य
ਲੀਟੁਰਜੀ,धार्मिक विधी
ਲਿਟੁਰਜੀ,पूजाविधी
ਸਥਾਨਕ ਵਫ਼ਾਦਾਰੀ,स्थानिक निष्ठा
ਸਥਾਨਕ-ਸਵੈ ਸਰਕਾਰ,स्थानिक स्वराज्य संस्था
ਲੰਬੀ ਸੰਸਦ,लांब संसद
ਨੀਵੇਂ ਦੇਸ਼,कमी देश
ਵਫ਼ਾਦਾਰ,निष्ठावंत
ਵਫ਼ਾਦਾਰੀ,निष्ठा
ਮੈਕਿਆਵੇਲੀਅਨ ਨੀਤੀ,मॅकियाव्हेलियन धोरण
ਮੈਗਨਾ ਕਾਰਟਾ,मॅग्ना कार्टा
ਮੈਗਨਮ ਕਨਸਿਲੀਅਮ,मॅग्नम कॉन्सिलियम
ਮਲਮ ਮਨਾਹੀ,मलम निषेध
ਮੰਦਾਮਸ,मंदामस
ਆਦੇਸ਼,आज्ञापत्र
"ਹੁਕਮ, ਕਲਾਸ &#39;ਏ&#39;","आदेश, वर्ग &#39;अ&#39;"
"ਹੁਕਮ, ਕਲਾਸ &#39;ਬੀ&#39;","आदेश, वर्ग &#39;ब&#39;"
"ਹੁਕਮ, ਕਲਾਸ &#39;ਸੀ&#39;","आदेश, वर्ग &#39;क&#39;"
ਆਦੇਸ਼ ਪ੍ਰਣਾਲੀ,आदेश प्रणाली
ਲਾਜ਼ਮੀ ਰਾਜ,अनिवार्य राज्य
ਮੰਗੋਨਲ,मँगोनेल
ਮੈਨੀਫੈਸਟੋ,जाहीरनामा
ਚਾਲਾਂ,युक्ती
ਜੰਗ ਦਾ ਮਨੁੱਖ,मॅन ऑफ वॉर
ਮਨੋਰ,मनोर
ਮਨੋਰ,मनोर
ਮਨੁੱਖ-ਸ਼ਕਤੀ,मनुष्य-शक्ती
ਮਨੁੱਖ-ਸ਼ਕਤੀ,मनुष्य-शक्ती
ਮੈਨੂਮਿਸ਼ਨ,मॅन्युमिशन
ਮਨੁਮਿਤ,मनुमित
ਹੱਥ-ਲਿਖਤ,हस्तलिखित
ਹੱਥ-ਲਿਖਤ,हस्तलिखित
ਹੱਥ-ਲਿਖਤ,हस्तलिखित
ਲੁਟੇਰਾ,लुटारू
ਸਮੁੰਦਰੀ ਪੱਟੀ,सागरी पट्टा
ਸਮੁੰਦਰੀ ਸਭਿਅਤਾ,सागरी सभ्यता
ਸਮੁੰਦਰੀ ਝੰਡਾ,सागरी ध्वज
ਸਮੁੰਦਰੀ ਸ਼ਕਤੀਆਂ,सागरी शक्ती
ਸਮੁੰਦਰੀ ਪ੍ਰਭੂਸੱਤਾ,सागरी सार्वभौमत्व
ਸਮੁੰਦਰੀ ਯੁੱਧ,सागरी युद्ध
ਮਾਰਕੁਇਸ,मार्क्विस
ਮਾਰਕਿਸੇਟ,Marquisate
ਮਾਰਸ਼ਲ ਲਾਅ,मार्शल लॉ
ਮਾਰਸ਼ਲ ਦੌੜ,मार्शल रेस
ਸ਼ਹੀਦ,हुतात्मा
ਕਤਲੇਆਮ,नरसंहार
ਚਾਲ ਦਾ ਪੁੰਜ,युक्तीचा वस्तुमान
ਮਾਸਟਰ-ਐਟ-ਆਰਮਸ,मास्टर-एट-आर्म्स
ਰਸਮਾਂ ਦਾ ਮਾਲਕ,समारंभांचा गुरु
ਘਰ ਦਾ ਮਾਲਕ,गृहस्थ
ਘੋੜੇ ਦਾ ਮਾਸਟਰ,घोड्याचा मास्टर
ਰੋਲਸ ਦੇ ਮਾਸਟਰ,मास्टर ऑफ द रोल्स
ਮੈਚ,जुळवा
ਮੈਚ,जुळवा
ਮੈਚਲਾਕ,मॅचलॉक
ਵਿਆਹੁਤਾ ਗਠਜੋੜ,वैवाहिक युती
ਮੈਡੀਟੇਰੀਅਨ ਸ਼ਕਤੀਆਂ,भूमध्य शक्ती
ਮੇਨਸ਼ੇਵਿਕ,मेन्शेविक
ਭਾੜੇ ਦੀ ਫੌਜ,भाडोत्री सैन्य
ਕਿਰਾਏਦਾਰ ਸਿਪਾਹੀ,भाडोत्री सैनिक
ਵਪਾਰੀ,व्यापारी
ਵਿਚਕਾਰਲਾ ਯੁੱਗ,मध्यम वयोगटातील
ਮਧਿਅਪੂਰਵ,मध्य पूर्व
ਮੱਧ ਬੀਤਣ,मधला रस्ता
ਮੱਧ ਮਾਰਗ,मधला मार्ग
ਮੱਧ ਰਸਤਾ (= ਮੱਧ ਕੋਰਸ),मध्यम मार्ग (=मध्यम मार्ग)
ਪਰਵਾਸੀ,स्थलांतरित
ਪਰਵਾਸ,स्थलांतर
ਪਰਵਾਸ,स्थलांतर
ਪਰਵਾਸ,स्थलांतर
ਮਿਲਟਰੀਵਾਦ,सैन्यवाद
ਮਿਲਟਰੀਵਾਦ,सैन्यवाद
ਮਿਲਟਰੀਵਾਦ,सैन्यवाद
ਮਿਲਟਰੀਵਾਦ,सैन्यवाद
ਫੌਜੀ,सैन्यवादी
ਫੌਜੀ,सैन्यवादी
ਫੌਜੀਕਰਨ,सैन्यीकरण
ਫੌਜੀਕਰਨ,सैन्यीकरण
ਫੌਜੀਕਰਨ,सैन्यीकरण
ਫੌਜੀ ਰਣਨੀਤਕ (= ਰਣਨੀਤਕ),लष्करी रणनीतीकार (=रणनीती)
ਫੌਜੀ ਰਣਨੀਤਕ (= ਰਣਨੀਤਕ),लष्करी रणनीतीकार (=रणनीती)
ਫੌਜੀ ਰਣਨੀਤੀ (= ਰਣਨੀਤੀ),लष्करी डावपेच (=रणनीती)
ਮਿਲੀਸ਼ੀਆ,मिलिशिया
ਮਿਲੀਸ਼ੀਆ,मिलिशिया
ਕੁਸ਼ਾਸਨ,कुशासन
ਗੁੰਮ ਲਿੰਕ,गहाळ लिंक
ਮਿਸ਼ਨ,मिशन
ਮਿਸ਼ਨ,मिशन
ਮਿਸ਼ਨ,मिशन
ਮਿਸ਼ਰਤ ਦੌੜ,मिश्र शर्यत
ਆਧੁਨਿਕ ਇਤਿਹਾਸ,आधुनिक इतिहास
ਵਿਧੀ ਵਿਵੇਂਡੀ,मोडस विवेंडी
ਮੋਨਾਚਿਜ਼ਮ,एकतावाद
ਮੋਨਾਰਕ,सम्राट
ਮੋਨਾਰਕ,सम्राट
ਰਾਜਸ਼ਾਹੀਵਾਦ,राजेशाही
ਰਾਜਸ਼ਾਹੀਵਾਦ,राजेशाही
ਰਾਜਸ਼ਾਹੀ,राजसत्तावादी
ਰਾਜਸ਼ਾਹੀ,राजेशाही
ਮੱਠ,मठ
ਮੱਠ,मठ
ਮੱਠ,मठ
ਮੱਠਵਾਦ,संन्यासी
ਮੱਠਵਾਦ,संन्यासी
ਭਿਕਸ਼ੂ,संन्यासी
ਮਾਤਾ ਦੇਸ਼,मातृ देश
ਮਾਤ ਭੂਮੀ,मातृभूमी
ਸੰਸਦਾਂ ਦੀ ਮਾਂ,संसदेची जननी
ਮੁਕਰਕਰਸ,मुक्रकर्स
ਮੰਮੀ,मम्मी
ਅਜਾਇਬ ਘਰ,संग्रहालय
ਮਸਕਟ,मस्केट
ਮਸਕਟੀਅਰ,मस्केटियर
ਮਸਕੈਟਰੀ,कस्तुरी
ਮਸਕੈਟਰੀ,कस्तुरी
ਮਾਸਟਰ ਮਾਸਟਰ,मस्टर मास्टर
ਮਸਟਰ-ਰੋਲ,मस्टर-रोल
ਮਸਟਰ-ਰੋਲ,मस्टर-रोल
ਬਗਾਵਤ,विद्रोह
ਬਗਾਵਤ ਐਕਟ,विद्रोह कायदा
ਰਹੱਸਮਈ ਜਹਾਜ਼,गूढ जहाज
ਬਿਰਤਾਂਤ,आख्यान
ਕੌਮ,राष्ट्र
ਮੂਲ,मुळ
ਮੂਲ ਰਾਜ,मूळ राज्य
ਕੁਦਰਤਵਾਦ,निसर्गवाद
ਕੁਦਰਤੀ ਅਧਿਕਾਰ,नैसर्गिक हक्क
ਨਾਜ਼ੀ,नाझी
ਨਾਜ਼ੀ ਇਨਕਲਾਬ,नाझी क्रांती
ਨਾਜ਼ੀਵਾਦ,नाझीवाद
ਪੂਰਬ ਦੇ ਨੇੜੇ,पूर्वे जवळ
ਨੀਗਰੋ,निग्रो
ਨੇਗਰੋਫਿਲ,निग्रोफिल
ਨੇਗਰੋਫਿਲਿਜ਼ਮ,निग्रोफिलिझम
ਨੇਗਰੋਫੋਬੀਆ,नेग्रोफोबिया
ਨਿਰਪੱਖ,तटस्थ
ਨਿਰਪੱਖ ਦੇਸ਼,तटस्थ देश
ਨਵੀਂ ਡੀਲ,नवीन करार
ਨਵੀਂ ਦੁਨੀਆਂ,नवीन जग
ਕੁਲੀਨਤਾ,कुलीनता
ਨੇਕ,नोबल
ਨੇਕ,नोबल
ਨਾਮਵਰ,भटक्या
ਖਾਨਾਬਦੋਸ਼ ਭੀੜ,भटक्यांचा जमाव
ਖਾਨਾਬਦੋਸ਼,भटक्या
ਗੈਰ-ਹਮਲਾਵਰ ਸਮਝੌਤਾ,गैर-आक्रमकता करार
ਗੈਰ-ਹਮਲਾਵਰ ਸੰਧੀ,गैर-आक्रमकता करार
ਗੈਰ ਜੁਝਾਰੂ ਰਾਜ,युद्धविरहित राज्य
ਅਸਹਿਯੋਗ,असहकार
ਅਸਹਿਯੋਗ ਅੰਦੋਲਨ,असहकार चळवळ
ਉਲਟ,उलट
ਉਲਟ,उलट
ਲੋਕਤੰਤਰ (=ਲੋਕਸ਼ਾਹੀ),ऑक्लोक्रसी (=मोबोक्रसी)
ਓਕਲੋਕ੍ਰੇਟ,ऑक्लोक्रॅट
ਅਧਿਕਾਰਤ ਦਸਤਾਵੇਜ਼,अधिकृत दस्तऐवज
ਪੁਰਾਣੀ ਦੁਨੀਆਂ,जुने जग
ਕੁਲੀਨਤਾ,कुलीन वर्ग
ਹਮਲਾ,हल्ला
ਖੁੱਲ੍ਹੀ ਗੱਲਬਾਤ,ओपन वाटाघाटी
ਖੁੱਲ੍ਹਾ ਸਵਾਲ,खुला प्रश्न
ਰਿਕਾਰਡ ਖੋਲ੍ਹੋ,रेकॉर्ड उघडा
ਪੂਰਬੀ,ओरिएंट
ਪੂਰਬੀਵਾਦ,प्राच्यविद्या
ਪੂਰਬੀਵਾਦ,प्राच्यविद्या
ਪੂਰਬੀ,ओरिएंटलिस्ट
ਮੂਲ,मूळ
ਮੂਲ,मूळ
ਆਰਥੋਗ੍ਰਾਫੀ,ऑर्थोग्राफी
ਦੁਸ਼ਮਣੀ ਦਾ ਪ੍ਰਕੋਪ,शत्रुत्वाचा उद्रेक
ਆਊਟ-ਪੋਸਟ,आउट-पोस्ट
ਅਪਰ-ਪ੍ਰਭੂ,अतिप्रभु
ਓਵਰ-ਰਾਈਡ,ओव्हर-राईड
ਓਵਰ-ਰਾਈਡ,ओव्हर-राईड
ਮੂਰਤੀ,मूर्तिपूजक
ਮੂਰਤੀ,मूर्तिपूजक
ਮੂਰਤੀਵਾਦ,मूर्तिपूजक
ਮੂਰਤੀਵਾਦ,मूर्तिपूजक
ਪਗੋਡਾ,पॅगोडा
ਪਗੋਡਾ,पॅगोडा
ਪਗੋਡਾ,पॅगोडा
ਮਹਿਲ ਸਾਜ਼ਿਸ਼ਾਂ,राजवाड्याचे कारस्थान
ਪੈਲੇਟਿਨੇਟ,पॅलेटिनेट
ਤਾੜ-ਪੱਤੀ,ताडपत्री
ਪਾਮ ਐਤਵਾਰ,पाम रविवार
ਪੈਨੇਗਰਿਸਟ,Panegyrist
ਘਬਰਾਹਟ,घबराट
ਘਬਰਾਹਟ,घबराट
ਘਬਰਾਉਣ ਵਾਲਾ,घाबरणारा
ਪੋਪਸੀ,पोपपद
ਪੋਪਸੀ,पोपपद
ਪੋਪਸੀ,पोपपद
ਪੋਪਸੀ,पोपपद
ਪਾਪਲ ਬਲਦ,पोपचा बैल
ਪੋਪਵਾਦ,पोपवाद
ਪੋਪਵਾਦ,पोपवाद
ਪੋਪਵਾਦੀ,पोपवादी
ਪੋਪ ਰਾਜ,पोप राज्य
ਪੈਪਿਜ਼ਮ (=ਪੈਪਿਸਟ੍ਰੀ),पापवाद (=पॅपिस्ट्री)
ਪਾਪੀ,पापिस्ट
ਪਪਾਇਰਸ,पॅपिरस
ਦ੍ਰਿਸ਼ਟਾਂਤ,बोधकथा
ਸਰਬੋਤਮ,परम
ਸਰਵਉੱਚਤਾ (=ਸਰਵ ਸ਼ਕਤੀ),सर्वोच्चता (=सर्वोच्च शक्ती)
ਸਰਬੋਤਮ ਇਸਤਰੀ,सर्वोत्कृष्ट महिला
ਪਰਮ-ਪ੍ਰਭੂ,परम स्वामी
ਪਰਚਮ,चर्मपत्र
ਪਰਚਮ,चर्मपत्र
ਪਰਚਮ,चर्मपत्र
ਮਾਫ਼ ਕਰਨਾ,क्षमा करा
ਪਾਰਲੇ,पारले
ਪਾਰਲੇ,पारले
ਸੰਸਦ (=ਸੰਸਦ),संसद (=संसद)
ਸੰਸਦ,संसद
ਸੰਸਦ,संसद
ਸੰਸਦ,संसद
ਸੰਸਦ ਐਕਟ,संसद कायदा
ਸੰਸਦ ਮੈਂਬਰ,संसदपटू
ਸੰਸਦ ਮੈਂਬਰ,संसदपटू
ਸੰਸਦੀ ਏਜੰਟ,संसदीय प्रतिनिधी
ਪਾਰਨੇਲਿਜ਼ਮ,पारनेलिझम
ਪੈਰੋਲ,पॅरोल
ਪੈਰੋਲ,पॅरोल
ਪੈਰੀਸਾਈਡ,पॅरिसाइड
ਪੈਰੀਸਾਈਡ,पॅरिसाइड
ਪੱਖਪਾਤੀ,पक्षपाती
ਪੱਖਪਾਤੀ,पक्षपाती
ਪੱਖਪਾਤੀ,पक्षपाती
ਪਾਸ,पास
ਪਾਸ ਸ਼ਬਦ (= ਵਾਚ ਸ਼ਬਦ),पास शब्द (=वॉच शब्द)
ਪਤਿਤ,कुलपिता
ਪਤਿਤ,कुलपिता
ਪੈਟਰੀਸ਼ੀਅਨ,पॅट्रिशियन
ਪਤਿਤ,घराणेशाही
ਪੈਕਸ ਬ੍ਰਿਟੈਨਿਕਾ,पॅक्स ब्रिटानिका
ਪੈਕਸ ਰੋਮਾਣਾ,पॅक्स रोमाना
ਵੰਸ਼,वंशावळ
ਵੰਸ਼,वंशावळ
ਵੰਸ਼ ਪ੍ਰਾਪਤ ਵਿਅਕਤੀ,वंशानुगत व्यक्ती
ਪੀਰ,समवयस्क
ਪੀਰ,समवयस्क
ਪੀਰੇਜ,पिरेज
ਪੀਰੇਜ,पिरेज
ਪੀਰੇਜ,पिरेज
ਆਇਰਲੈਂਡ ਦੇ ਹਾਣੀ,आयर्लंडचे समवयस्क
ਸਕਾਟਲੈਂਡ ਦੇ ਹਾਣੀ,स्कॉटलंडचे समवयस्क
ਪ੍ਰਾਇਦੀਪ ਦੀ ਮੁਹਿੰਮ,द्वीपकल्प मोहीम
ਪ੍ਰਾਇਦੀਪ ਯੁੱਧ,द्वीपकल्पीय युद्ध
ਪੈਨੈਂਟ,पेनंट
ਲੋਕ ਚਾਰਟਰ (=ਰਾਸ਼ਟਰੀ ਚਾਰਟਰ),लोकांची सनद (=राष्ट्रीय सनद)
ਲੋਕਾਂ ਦਾ ਮੋਰਚਾ (= ਪ੍ਰਸਿੱਧ ਫਰੰਟ),लोकांचा मोर्चा (=लोकप्रिय आघाडी)
ਧੋਖਾਧੜੀ,लबाडी
ਮਿਆਦ,कालावधी
ਮਿਆਦ,कालावधी
ਪਰੀਫੇਰੀ,परिघ
ਸਥਾਈ ਬੰਦੋਬਸਤ,कायमस्वरूपी तोडगा
ਸਦੀਵੀ ਜਾਗੀਰ,शाश्वत जागीर
ਫਾਲੈਂਕਸ,फॅलान्क्स
ਫਲੈਂਕਸ,फॅलान्क्स
ਫਰੌਨ,फारो
ਪਿਕਟੋਗ੍ਰਾਮ,चित्रचित्र
ਪਿਕਟੋਗ੍ਰਾਫ,चित्रचित्र
ਪਿਕਟੋਗ੍ਰਾਫ,चित्रचित्र
ਤੀਰਥ,यात्रेकरू
ਸ਼ਰਧਾਲੂ ਪਿਤਾ,यात्रेकरू पिता
ਲੁੱਟ,लुटणे
ਲੁੱਟ,लुटणे
ਥੰਮ੍ਹ,खांब
ਥੰਮ੍ਹ ਦੇ ਹੁਕਮ (ਅਸ਼ੋਕ ਦੇ),स्तंभलेख (अशोकाचे)
ਥੰਮ੍ਹ ਦੇ ਹੁਕਮ (ਅਸ਼ੋਕ ਦੇ),स्तंभलेख (अशोकाचे)
ਥੰਮ੍ਹ ਦੇ ਹੁਕਮ (ਅਸ਼ੋਕ ਦੇ),स्तंभलेख (अशोकाचे)
ਸਮੁੰਦਰੀ ਡਾਕੂ,समुद्री डाकू
ਸਮੁੰਦਰੀ ਡਾਕੂ,समुद्री डाकू
ਖੜੀ ਲੜਾਈ,खडबडीत लढाई
ਪਲਾਟ,प्लॉट
ਪੋਲਿਸ,पोलिस
ਪੋਲਿਸ,पोलिस
ਰਾਜਨੀਤਿਕ,पोलिटार्क
ਸਿਆਸੀ ਏਜੰਟ,पोलिटिकल एजंट
ਸਿਆਸੀ ਸ਼ਰਨ,राजकीय आश्रय
ਰਾਜਨੀਤਿਕ ਨਿਵਾਸੀ,राजकीय निवासी
ਸਿਆਸੀ ਅੱਤਵਾਦ,राजकीय दहशतवाद
ਪੋਲ ਟੈਕਸ,मतदान कर
ਪੋਂਟੂਨ,पोंटून
ਪ੍ਰੀਮੀਅਰ,प्रीमियर
ਪ੍ਰੀਮੀਅਰ,प्रीमियर
ਪ੍ਰੀਮੀਅਰਸ਼ਿਪ,प्रीमियरशिप
ਪ੍ਰਧਾਨਗੀ,अध्यक्षपद
ਪ੍ਰਧਾਨਗੀ,अध्यक्षपद
ਪ੍ਰਧਾਨ,राष्ट्रपती
ਪ੍ਰਧਾਨ,राष्ट्रपती
ਪ੍ਰਧਾਨਗੀ ਮੰਡਲ,प्रेसीडियम
ਪ੍ਰਧਾਨ ਮੰਤਰੀ,पंतप्रधान
ਪ੍ਰਿਮੋਜਨੀਚਰ,प्रिमोजेनिचर
ਪ੍ਰਿੰ,राजकुमार
ਪ੍ਰਿੰ,राजकुमार
ਪ੍ਰਿੰਸ ਬਿਸ਼ਪ,प्रिन्स बिशप
ਪ੍ਰਿੰਸ ਕੰਸੋਰਟ,राजकुमार सोबती
ਪ੍ਰਿੰਸ ਰੀਜੈਂਟ,राजकुमार रीजंट
ਪਿੰਸ ਰੀਗਨੈਂਟ,पिंस regnant
ਰਾਜਕੁਮਾਰੀ ਰੀਜੈਂਟ,राजकुमारी रीजंट
ਰਾਜਕੁਮਾਰੀ ਰਾਇਲ,राजकुमारी रॉयल
ਰਿਆਸਤ,प्रधानता
ਰਿਆਸਤ,प्रधानता
ਰਿਆਸਤ,प्रधानता
ਇਨਾਮ,बक्षीस
ਇਨਾਮ,बक्षीस
ਇਨਾਮੀ ਰਕਮ,बक्षीस रक्कम
ਪੇਸ਼ੇਵਰ ਸਿਪਾਹੀ,व्यावसायिक शिपाई
ਵਾਅਦਾ,वचन
ਪ੍ਰੋਮੋਨਟਰੀ ਕਿਲਾ,प्रोमोंटरी किल्ला
ਰੱਖਿਅਕ,संरक्षक
ਰੱਖਿਅਕ,संरक्षक
ਰੱਖਿਅਕ,संरक्षक
ਪ੍ਰੋਟੇਜ,प्रोटेज
ਉਪਦੇਸ਼,उत्पत्ती
ਉਪਦੇਸ਼,उत्पत्ती
ਪ੍ਰੋਵੇਨੈਂਸ ਸਿਸਟਮ,प्रोव्हनन्स सिस्टम
ਪ੍ਰੋ-ਜ਼ੀਓਨਿਸਟ,झिओनिस्ट समर्थक
ਜਨਤਕ ਦੁਸ਼ਮਣ,सार्वजनिक शत्रू
ਜਨਤਕ ਦੁਸ਼ਮਣ,सार्वजनिक शत्रू
ਵਿਰਾਮ,विरामचिन्हे
ਪੁਨਿਕ ਯੁੱਧ,पुनिक युद्धे
ਪਿਉਰਿਟਨ,प्युरिटन
ਪੁਸ਼,पुट्श
ਕਵਾਡਰਿਗਾ,क्वाड्रिगा
ਚੌਗੁਣਾ ਗਠਜੋੜ,चौपट युती
ਕਵੇਕਰ,क्वेकर
ਰਾਣੀ,राणी
ਰਾਣੀ ਪਤਨੀ,राणीची पत्नी
ਰਾਣੀ ਦਾਜ ਦੇਣ ਵਾਲਾ,क्वीन डोजर
ਮਹਾਰਾਣੀ,राणी
ਮਹਾਰਾਣੀ,राणी
ਰਾਣੀ ਮਾਂ,राणी आई
ਰਾਣੀ ਰਾਜੀ,राणी regnant
ਕੁਇਜ਼ਲਿੰਗ,क्विझलिंग
ਕੁਇਜ਼ਲਿੰਗ,क्विझलिंग
ਕਿਰਾਇਆ ਛੱਡ ਦਿਓ,भाडे सोडा
ਕੰਬਣੀ,थरथर
ਵਾਰੰਟੋ,वॉरंटो
ਦੌੜ,शर्यत
ਨਸਲੀ ਸਰਵਉੱਚਤਾ,वांशिक वर्चस्व
ਰੈਕ,रॅक
ਰੈਕ,रॅक
ਛਾਪਾ ਮਾਰਿਆ,छापा टाकला
ਛਾਪਾ ਮਾਰਿਆ,छापा टाकला
ਰਾਮਪਾਰਟ,तटबंदी
ਰਾਮਪਾਰਟ,तटबंदी
ਲੁੱਟ,लूटमार
ਰਿਹਾਈ,खंडणी
ਰਿਹਾਈ,खंडणी
ਤਬਾਹੀ,नासाडी
ਤਬਾਹੀ,नासाडी
ਖੇਤਰ,क्षेत्र
ਪਿਛਲਾ ਗਾਰਡ,मागील गार्ड
ਰੀਅਰ ਗਾਰਡ ਐਕਸ਼ਨ,मागील गार्ड क्रिया
ਬਾਗੀ,बंडखोर
ਬਗਾਵਤ,बंडखोरी
ਬਗਾਵਤ ਦੀ ਮਾਨਤਾ,बंडखोरीची ओळख
ਰੀਕੰਡਕਸ਼ਨ,रिकंडक्शन
ਪੁਨਰ ਖੋਜ,टोपण
ਪੁਨਰ ਨਿਰਮਾਣ,पुनर्रचना
ਰਿਕਾਰਡ,विक्रम
ਰਿਕਾਰਡ ਦਫਤਰ,रेकॉर्ड ऑफिस
ਰਿਟਾਇਰਮੈਂਟ ਰਿਕਾਰਡ ਕਰੋ,विक्रमी निवृत्ती
ਲਾਲ ਕਮੀਜ਼,लाल शर्ट
ਸੁਧਾਰ,सुधारणा
ਸ਼ਰਨਾਰਥੀ,निर्वासित
ਰੀਗਾਲੀਆ,रेगलिया
ਰੀਗਾਲੀਆ,रेगलिया
ਰੀਗਾਲੀਆ,रेगलिया
ਰੀਜੈਂਸੀ,रीजन्सी
ਰੀਜੈਂਟ,रीजेंट
ਰੀਜੈਂਟ ਰਾਣੀ,रीजेंट राणी
Regicide,रेजिसाइड
ਰੈਜੀਸਾਈਡਸ,रेजिसाइड्स
ਸ਼ਾਸਨ,राजवट
ਸ਼ਾਸਨ,राजवट
ਖੇਤਰ,प्रदेश
ਰੀਜਨਲ ਸਾਲ,Regnal वर्ष
ਰੀਗਨੈਂਟ,रेग्नंट
ਰੈਗਨਮ,रेग्नम
ਰੀਚ,रेच
ਰਾਜ ਕਰੋ,राजवट
ਰਾਜ ਕਰੋ,राजवट
ਰਾਜ ਕਰਨ ਵਾਲਾ ਪਰਿਵਾਰ,राज्य करणारे कुटुंब
ਦਹਿਸ਼ਤ ਦਾ ਰਾਜ,दहशतीचे राज्य
ਦਹਿਸ਼ਤ ਦਾ ਰਾਜ,दहशतीचे राज्य
ਮਜ਼ਬੂਤ,मजबुत करा
ਮਜ਼ਬੂਤੀ,मजबुतीकरण
ਬਹਾਲੀ,पुनर्स्थापना
ਮੁੜ ਨਿਵੇਸ਼ ਕਰੋ,पुन्हा गुंतवणूक करा
ਰੀਲੇਅ ਪੋਸਟ,रिले पोस्ट
ਰੀਲੇਅ ਰੂਟ,रिले मार्ग
ਰੀਲੇਅ ਸਿਸਟਮ,रिले प्रणाली
ਜਾਰੀ ਕਰੋ,सोडा
ਜਾਰੀ ਕਰੋ,सोडा
ਤਿਆਗ,त्याग
ਤਿਆਗ,त्याग
ਰੀਪਰਟਰੀ (=ਸੂਚੀ),रेपर्टरी (=इन्व्हेंटरी)
ਰਿਪੋਜ਼ਟਰੀ,भांडार
ਰਿਪੋਜ਼ਟਰੀ,भांडार
ਗਣਤੰਤਰ,प्रजासत्ताक
ਗਣਤੰਤਰ ਦਿਵਸ,प्रजासत्ताक दिवस
ਰੀਸਕ੍ਰਿਪਟ,रिस्क्रिप्ट
ਰੀਸਕ੍ਰਿਪਟ,रिस्क्रिप्ट
ਨਿਵਾਸੀ,रहिवासी
ਬਹਾਲੀ,जीर्णोद्धार
ਪੁਨਰ-ਉਥਾਨ,पुनरुत्थान
ਪੁਨਰ-ਉਥਾਨ,पुनरुत्थान
ਪਿੱਛੇ ਹਟਣਾ,माघार
ਉਲਟਾ (ਇੱਕ ਸਿੱਕੇ ਦਾ),उलटे (नाण्याचे)
ਬਗਾਵਤ,बंड
ਇਨਕਲਾਬ,क्रांती
"ਇਨਕਲਾਬ, ਫ੍ਰੈਂਚ","क्रांती, फ्रेंच"
ਇਨਕਲਾਬ ਸ਼ਾਨਦਾਰ,क्रांती गौरवशाली
"ਇਨਕਲਾਬ, ਉਦਯੋਗਿਕ","क्रांती, औद्योगिक"
ਵਧ ਰਿਹਾ ਹੈ,उगवतो
ਰਟਨ-ਬੋਰੋ,रॉटन-बरो
ਰਫ ਰਾਈਡਰਜ਼,रफ रायडर्स
ਗੋਲ-ਸਿਰ,गोलाकार डोके
ਰੂਟ,राउट
ਸ਼ਾਹੀ ਦਰਸ਼ਕ,रॉयल प्रेक्षक
ਸ਼ਾਹੀ ਚਾਰਟਰ,रॉयल चार्टर
ਰਾਇਲ ਕਰੈਸਟ,रॉयल क्रेस्ट
ਰਾਇਲ ਕਰੈਸਟ,रॉयल क्रेस्ट
ਸ਼ਾਹੀ ਫ਼ਰਮਾਨ,शाही हुकूम
ਰੁਬਰਿਕ,रुब्रिक
ਖੰਡਰ,अवशेष
ਦੌੜਾਕ,धावपटू
ਸਾੜ-ਫੂਕ,तोडफोड
ਸਾਬਰ,साबर
ਸਾਬਰ,सेबर्स
ਕੁਰਬਾਨੀ,त्याग
ਕੁਰਬਾਨੀ,त्याग
ਕੁਰਬਾਨੀ,त्याग
