Tamil,Odiya
குறைந்தபட்ச,ସର୍ବନିମ୍ନ
நீண்ட பார்வை,ଦୀର୍ଘ ଦର୍ଶନ
ஹைப்பர்ராணி - கரு,ହାଇପର୍ରାନି - ନ୍ୟୁକ୍ଲିୟସ୍ |
ஹைபரான்,ହାଇପରନ୍ |
சூப்பர்சோனிக்,ସୁପରସୋନିକ୍ |
சூப்பர் வானம்,ସୁପର ଆକାଶ |
கருதுகோள்,ଅନୁମାନ
"அனுமானம், அனுமானம்","କପଟେଟିକାଲ୍, କପଟେଟିକାଲ୍ |"
கொதிநிலை,ଫୁଟିବା ବିନ୍ଦୁ |
தூக்கமின்மை,somnolence
பனிக்கட்டி,ବରଫ
பனிக்கட்டி,ବରଫ-ସ୍ଫଟିକ |
ஏற்றதாக,ଆଦର୍ଶ
இலட்சியப்படுத்தப்பட்டது,ଆଦର୍ଶ
"ஒரே மாதிரியான, ஒரே மாதிரியான, ஒருங்கிணைந்த","ସମାନ, ସମାନ, ଅବିଚ୍ଛେଦ୍ୟ |"
"அடையாளம், அடையாளம், அடையாளம், அடையாளம்","ପରିଚୟ, ପରିଚୟ, ପରିଚୟ, ପରିଚୟ"
"அடையாளக் கலங்கரை விளக்கம், அடையாளக் கலங்கரை விளக்கம்","ପରିଚୟ ବିକନ୍, ପରିଚୟ ବିକନ୍ |"
"ஒரே மாதிரியான, ஒரே மாதிரியான, எங்கும் நிறைந்த, தனித்துவம்","ସମାନ, ସମାନ, ସର୍ବତ୍ର, ବ୍ୟକ୍ତିଗତତା |"
வேலையில்லாத,କାମହୀନ |
"செயலற்ற நேரம், நிரல் தேர்வு நேரம்","ନିଷ୍କ୍ରିୟ ସମୟ, ପ୍ରୋଗ୍ରାମ ପରୀକ୍ଷା ସମୟ |"
பற்றவைக்க,ପ୍ରଜ୍ୱଳିତ କରିବାକୁ |
பற்றவைப்பான்,ଇଗ୍ନିଟର
பற்றவைப்பு,ଇଗ୍ନିସନ୍
அறிவுறுத்தலை புறக்கணித்தல்,ନିର୍ଦ୍ଦେଶକୁ ଅବମାନନା କରନ୍ତୁ |
வெளிச்சம் அடர்த்தி,ଆଲୋକର ଘନତା |
ஒளிரும்,ଆଲୋକିତକାରୀ
ஒளிரும்,ଆଲୋକିତକାରୀ
வெளிச்சம் அளவுகோல்,ଆଲୋକୀକରଣ ଗେଜ୍ |
ஒளிரும்,ଆଲୋକିତକାରୀ
பிரதிபலிப்பு,ପ୍ରତିଫଳନ
"கற்பனையானது, கற்பனையானது, கற்பனையானது","କଳ୍ପିତ, କଳ୍ପିତ, କପଟେଟିକାଲ୍ |"
நீரில் மூழ்கிய பொருள்,ଜଳମଗ୍ନ ବସ୍ତୁ |
மூழ்குதல்,ବୁଡ ପକାଇବା |
மின்மறுப்பு ஊடுருவல்,ପ୍ରତିବନ୍ଧକ ଅନୁପ୍ରବେଶ |
"தாக்கம், தாக்கம், தாக்கம், மோதல், மீள் எழுச்சி","ପ୍ରଭାବ, ପ୍ରଭାବ, ପ୍ରଭାବ, ଧକ୍କା, ପୁନର୍ବାର |"
தாக்க விளைவு,ପ୍ରଭାବ ପ୍ରଭାବ
மின்தடை,ପ୍ରତିବନ୍ଧକ
அதிர்ச்சியளிக்கிறது,ଆଶ୍ଚର୍ଯ୍ୟଜନକ
அழுத்தம் கொடுக்கப்பட்டது,ପ୍ରୟୋଗ ଚାପ |
"செறிவூட்டப்பட்ட, உட்பொதிக்கப்பட்ட","ଗର୍ଭବତୀ, ଏମ୍ବେଡ୍"
உந்துவிசை,ପ୍ରେରଣା
தூய்மையற்ற,ଅଶୁଦ୍ଧ
புற கடத்துத்திறன் (வெளிப்புற கடத்துத்திறன்),ଅତିରିକ୍ତ କଣ୍ଡକ୍ଟିଭିଟି (ଏକ୍ସଟ୍ରିନିକ୍ କଣ୍ଡକ୍ଟିଭିଟି)
செவிக்கு புலப்படாமை,ଶ୍ରବଣତା |
செவிக்கு புலப்படாத,ଶୁଣାଯାଏ ନାହିଁ |
ஒளிரும்,ଇନକାଣ୍ଡେସେଣ୍ଟ୍ |
ஒளிரும்,ଇନକାଣ୍ଡେସେଣ୍ଟ୍ |
ராப்சோடிக்,ରାପ୍ସୋଡିକ୍ |
வரவிருக்கும்,ଆଗାମୀ
அடக்க முடியாத தன்மை,ଅସମ୍ପୂର୍ଣ୍ଣତା |
அதிகரிக்கும் அலைவு,ବର୍ଦ୍ଧିତ ଦୋହରିବା |
அதிகரித்த காந்தம்,ଚୁମ୍ବକୀୟତା ବୃଦ୍ଧି |
இலவச விநியோகம்,ମାଗଣା ବଣ୍ଟନ |
"எல்லையற்ற, தீர்மானிக்கப்படாத, தீர்மானிக்கப்படாத, 4நிச்சயமற்ற","ଅସୀମ, ଅନିର୍ଦ୍ଦିଷ୍ଟ, ନିର୍ଦ୍ଦିଷ୍ଟ, 4 ନିର୍ଦ୍ଦିଷ୍ଟ |"
"கொடிய, சுட்டி, 3இண்டெக்ஸ்","ସାଂଘାତିକ, ସୂଚକ, 3 ଇଣ୍ଡେକ୍ସ |"
"மறைமுக, மறைமுக","ପରୋକ୍ଷ, ପରୋକ୍ଷ |"
உத்வேகம் பெற்றது,ଅନୁପ୍ରାଣିତ
"வருகை, தூண்டல், தூண்டல்","ଆଗମନ, ଅନୁକରଣ, ଅନୁକରଣ |"
ஊக்கமளிக்கும்,ପ୍ରେରଣାଦାୟକ |
தூண்டுபவர்,ପ୍ରେରଣାଦାତା |
செயலற்ற,ନିଷ୍କ୍ରିୟ |
விவரிக்க முடியாத ஆதாரம்,ଅବିସ୍ମରଣୀୟ ଉତ୍ସ |
"எல்லையற்ற, எல்லையற்ற","ଅସୀମ, ଅସୀମ |"
"முடிவிலி, எல்லையற்ற","ଅସୀମ, ଅସୀମ |"
"எல்லையற்ற, எல்லையற்ற","ଅସୀମ, ଅସୀମ |"
எரியக்கூடிய தன்மை,ଜ୍ୱଳନ୍ତତା |
எரியக்கூடியது,ଜ୍ୱଳନ୍ତ
வரத்து,ପ୍ରବାହ
வரத்து,ପ୍ରବାହ
தகவல்,ସୂଚନା
மிக குறைந்த அதிர்வெண்,ବହୁତ କମ୍ ଫ୍ରିକ୍ୱେନ୍ସି |
அகச்சிவப்பு,ଇନଫ୍ରାଡ୍
செவிக்கு புலப்படாத,ଶୁଣାଯାଏ ନାହିଁ |
அவ ஷ்ரவிகி,ଅଭା ଶ୍ରାବିକି |
இணக்கமின்மை,ଅସଙ୍ଗତି
வேறுபட்டது,ଭିନ୍ନ
ஆரம்ப,ପ୍ରାରମ୍ଭିକ
ஊசி,ଇଞ୍ଜେକ୍ସନ୍ |
நுழைய,ପ୍ରବେଶ କର |
"உள், உள், உள், உள்","ଭିତର, ଭିତର, ଭିତର, ଭିତର"
"உள்ளீடு (n.), உள்ளீடு (v.)","ଇନପୁଟ୍ (n।), ଇନପୁଟ୍ (v।)"
இழிவான,ଅସମ୍ମାନ |
வாழ்வு,ଜୀବନ୍ତ
"முக்கியமற்ற, முக்கியமற்ற","ଅମୂଳକ, ଅମୂଳକ"
மேற்பார்வை,ତଦାରଖ
"நிறுவல், நிறுவல், நிறுவல்","ସ୍ଥାପନ, ସ୍ଥାପନ, ସ୍ଥାପନ"
கணம்,ମୁହୂର୍ତ୍ତ
அறிவுறுத்தல்,ନିର୍ଦ୍ଦେଶ
இயந்திரம்,ମେସିନ୍
இயந்திரவியல்,ଯାନ୍ତ୍ରିକ
"இயந்திரமயமாக்கல், சட்டசபை","ଯାନ୍ତ୍ରିକରଣ, ସଭା"
"காப்பு, காப்பு","ଇନସୁଲେଟିଂ, ଇନସୁଲେଟିଂ"
காப்பு,ଇନସୁଲେଟିଂ
"இன்சுலேடிங், இன்சுலேட்டிங், இன்சுலேடிங்","ଇନସୁଲେଟିଂ, ଇନସୁଲେଟିଂ, ଇନସୁଲେଟିଂ |"
"1முழு எண், முழு எண்","1 ହୋଲ୍ ନମ୍ବର, ଇଣ୍ଟିଜର୍"
ஒருங்கிணைப்பு,ଏକୀକରଣ
"ஒருங்கிணைந்த, முழு எண்","ଇଣ୍ଟିଗ୍ରାଲ୍, ଇଣ୍ଟିଜର୍"
ஒருங்கிணைப்பு,ଏକୀକରଣ
"தீவிர, சீற்றம்","ତୀବ୍ର, କ୍ରୋଧିତ |"
தீவிரப்படுத்துதல்,ତୀବ୍ରତା
"இழுவை, முடுக்கி","ଟ୍ରାକ୍ସନ୍, ତ୍ୱରକ"
"தீவிரம், தீவிரம், தீவிரம்","ତୀବ୍ରତା, ତୀବ୍ରତା, ତୀବ୍ରତା |"
தீவிரமான,ତୀବ୍ର
தொடர்பு,ପାରସ୍ପରିକ କ୍ରିୟା
அணுக்கரு,ଇଣ୍ଟରାଟୋମିକ୍ |
"பரிமாற்றம், பரிவர்த்தனை","ବିନିମୟ, କାରବାର"
"ஒன்றுக்கொன்று சார்ந்திருத்தல், ஒன்றுக்கொன்று சார்ந்திருத்தல்","ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳତା, ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳତା |"
ஒன்றையொன்று சார்ந்தது,ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳ |
பரஸ்பர பரவல்,ପାରସ୍ପରିକ ବିସ୍ତାର |
இடைமுகப் பக்கம்,ଇଣ୍ଟରଫେସ୍ ପୃଷ୍ଠା |
குறுக்கு நிரப்பு,କ୍ରସ୍ ଫିଲ୍
இடைமுக கோணம்,ଇଣ୍ଟରଫେସ୍ କୋଣ
"குறுக்கீடு, குறுக்கீடு, தடை","ବାଧା, ବାଧା, ବାଧା"
விண்மீன்களுக்கு இடையேயான,ଇଣ୍ଟରଗାଲାକ୍ଟିକ୍ |
"உள், உள், உள் (வி.), உள், உள், உள் (வி.)","ଭିତର, ଭିତର, ଭିତର (v।), ଭିତର, ଭିତର, ଭିତର (v।)"
"ஒத்திசைவு, ஒத்திசைவு","ସିନେପ୍ସ, ସିନେପ୍ସ |"
"இடைநிலை, இரண்டாம் நிலை, நடுத்தர, இடைநிலை","ମଧ୍ୟବର୍ତ୍ତୀ, ଦ୍ secondary ିତୀୟ, ମଧ୍ୟମ, ମଧ୍ୟମ"
உலோகங்களுக்கிடையேயான,ଇଣ୍ଟରମେଟାଲିକ୍ |
"இடைப்பட்ட, இடைப்பட்ட","ମଧ୍ୟବର୍ତ୍ତୀ, ମଧ୍ୟବର୍ତ୍ତୀ"
மூலக்கூறுகளுக்கிடையேயான,ପାରସ୍ପରିକ
உள்,ଆଭ୍ୟନ୍ତରୀଣ |
சர்வதேச,ଆନ୍ତର୍ଜାତୀୟ
இடைநிலை,ଅନ୍ତର୍ନିହିତ
கிரகங்களுக்கு இடையேயான,ପାରସ୍ପରିକ
இடைச்செருகல்,ଇଣ୍ଟରପୋଲେସନ୍ |
அர்த்தமுள்ள தன்மை,ଅର୍ଥପୂର୍ଣ୍ଣତା |
"தேர்வாளர், மொழிபெயர்ப்பாளர்","ଚୟନକର୍ତ୍ତା, ଅନୁବାଦକ"
குறுக்கீடு செய்பவர்,ବାଧା
வெட்டும்,ଛକ
"குறுக்குவெட்டு, குறுக்குவெட்டு, குறுக்குவெட்டு","ଛକ, ଛକ, ଛକ"
இடைவெளி,ବ୍ୟବଧାନ
நட்சத்திரங்களுக்கு இடையேயான,ଆନ୍ତର୍ଜାତିକ
இடைநிலை,ଅନ୍ତର୍ନିହିତ
"இடைவெளி, இடைவெளி","ଫାଙ୍କ, ଫାଙ୍କ"
நெருக்கமான,ବନ୍ଦ
இறுதியில்,ଶେଷରେ
அணுக்கரு,ଇଣ୍ଟରାଟୋମିକ୍ |
"நாஸ் (பரம்பரை), அந்தர் (உள்)","ନାଜ (ଉତ୍ତରାଧିକାରୀ), ଆଣ୍ଟାର (ଆଭ୍ୟନ୍ତରୀଣ)"
நிச்சயம்,ନିଶ୍ଚିତ
"கண்டுபிடிப்பு, கண்டுபிடிப்பு","ଉଦ୍ଭାବନ, ଉଦ୍ଭାବନ"
"தலைகீழ், தலைகீழ், எதிர்","ଓଲଟା, ଓଲଟା, ବିପରୀତ |"
"தலைகீழ், தலைகீழ்","ଓଲଟା, ବିପରୀତ"
பிரதிநிதித்துவம்,ପ୍ରତିନିଧିତ୍ୱ କରିବାକୁ
"தலைகீழ், தலைகீழ்","ଓଲଟା, ଓଲଟା"
குருடர்,ଅନ୍ଧ
கொந்தளிப்பான திரவம்,ଟର୍ବିଡ୍ ତରଳ |
கண்ணுக்கு தெரியாதது,ଅଦୃଶ୍ୟତା |
கண்ணுக்கு தெரியாத,ଅଦୃଶ୍ୟ |
அயனி,ଆୟନ
அயனி,ଆୟନିକ୍ |
அயனியாக்கம் செய்யக்கூடியது,ଆୟନାଇଜେବଲ୍ |
"அயனியாக்கம், அயனியாக்கம்","ଆୟନାଇଜ୍ କରିବାକୁ, ଆୟନାଇଜ୍ କରିବାକୁ |"
"அயனோஸ்பியர், அயனோஸ்பியர்","ଆୟନୋସାଇଫର୍, ଆୟନୋସାଇଫର୍ |"
அயனோஸ்பியர்,ଆୟନୋସାଇଫର୍ |
கருவிழி,ଆଇରିସ୍
கதிர்வீச்சு,ବିକିରଣ
கதிர்வீச்சு,ବିକିରଣ
பகுத்தறிவற்ற,ଅଯ irr କ୍ତିକ |
"ஈடுசெய்ய முடியாத, சீர்படுத்த முடியாத, சீர்செய்ய முடியாத","ଅପୂରଣୀୟ, ଅପୂରଣୀୟ, ଅପୂରଣୀୟ |"
ஒழுங்கற்ற,ଅନିୟମିତ |
மீள முடியாதது,ପ୍ରତ୍ୟାବର୍ତ୍ତନଯୋଗ୍ୟ |
சுழலும்,ଘୂର୍ଣ୍ଣନ
"ஐசோட்ரோபிக், ஐசோட்ரோபிக் வளைவு","ଆଇସୋଟ୍ରୋପିକ୍, ଆଇସୋଟ୍ରୋପିକ୍ ବକ୍ର |"
சப்பான்ட்ரோபிகல்,ସାପାଣ୍ଟ୍ରୋପିକ୍ ଭାବରେ |
"நான் சமிக்ஞை செய்கிறேன், நான் சமிக்ஞை செய்கிறேன்","ମୁଁ ସଙ୍କେତ କରେ, ମୁଁ ସଙ୍କେତ ଦିଏ |"
"ஐசோபார்கள், ஐசோடோப்புகள்","isobars, isotopes"
"ஐசோபாரிக், சமச்சீர், சமநிலை","ଆଇସୋବାରିକ୍, ସନ୍ତୁଳିତ, ସନ୍ତୁଳିତ |"
"ஐசோமெட்ரிக் கோடு, ஐசோடோப்பு கோடு","ଆଇସୋମେଟ୍ରିକ୍ ରେଖା, ଆଇସୋଟୋନିକ୍ ରେଖା |"
ஐசோ-அயனி,iso-ionic |
ஒரே மாதிரியான,ସମଲିଙ୍ଗୀ |
ஒத்திசைவு வரி,ସମକାଳୀନ ରେଖା |
ஒத்திசைவான வேகம்,ସମକାଳୀନ ଗତି
ஐசோமெட்ரிக்,ଆଇସୋମେଟ୍ରିକ୍ |
சமபலம்,ସମାନ୍ତରାଳ
சம ஆற்றல்,ସମାନ-ଶକ୍ତିଯୁକ୍ତ |
"சமபக்க (வி.), ஐசோசெல்ஸ் கோடு (எட்.)","ସମାନ୍ତରାଳ (v।), ଆଇସୋସେଲସ୍ ରେଖା (ଏଡି।)"
"பிரிக்க, (adj.), பிரிக்க","ଅଲଗା କରିବାକୁ, (adj।), ଅଲଗା କରିବାକୁ |"
"தனிமைப்படுத்தப்பட்ட, தனிமைப்படுத்தப்பட்ட, ஒற்றை","ବିଚ୍ଛିନ୍ନ, ବିଚ୍ଛିନ୍ନ, ଏକକ |"
"பிரித்தல், பிரித்தல், பிரித்தல்","ପୃଥକକରଣ, ପୃଥକତା, ପୃଥକତା |"
ஐசோமர்,isomer
ஐசோமர்,isomer
ஐசோமெரிசம்,ଆଇସୋରିଜିମ୍ |
"ஐசோமெட்ரிக், முக்கோணம், கன சதுரம், ஐசோமெட்ரிக்","ଆଇସୋମେଟ୍ରିକ୍, ତ୍ରିରଙ୍ଗା, ଘନ, ଆଇସୋମେଟ୍ରିକ୍ |"
ஐசோமார்பிசம்,ଆଇସୋମର୍ଫିଜିମ୍ |
ஐசோமார்பிக்,isomorphic
சமவெப்பம்,isotherm
சமவெப்பம்,ଆଇସୋଥର୍ମାଲ୍ |
ஐசோடோப்புகள்,isotopes
ஐசோடோப்புகள்,isotopes
ஐசோட்ரோபிக்,ଆଇସୋଟ୍ରୋପିକ୍ |
வட்ட கோடு,ବୃତ୍ତାକାର ରେଖା |
ஐசோமார்பிசம்,ଆଇସୋମର୍ଫିଜିମ୍ |
மீண்டும் மீண்டும்,ପୁନରାବୃତ୍ତି
உள்ளார்ந்த குறைக்கடத்தி,ଅନ୍ତର୍ନିହିତ ସେମିକଣ୍ଡକ୍ଟର |
ஜாம் இன்டர்ஃபெரோமீட்டர்,ଜାମ ଇଣ୍ଟରଫେରୋମିଟର |
"ஜெர்க், மீள்வலி","ଜର୍କ, ପୁନର୍ବାର |"
"ஜெட், தலை","ଜେଟ୍, ମୁଣ୍ଡ"
ஜெட்-ராக்கெட் உந்துவிசை,ଜେଟ୍-ରକେଟ୍ ପ୍ରବୃତ୍ତି |
ஜே-ஜே இணைப்பு,J-J କପଲିଂ |
ஜாலி வளைந்த,ଜଲି ବଙ୍କା |
ஜூல்-வெப்பம்,joule-heat
ஜூல்மீட்டர்,ଜୁଲେମିଟର |
ஜூல்-தாம்சன் விளைவு,joule-thomson ପ୍ରଭାବ |
ஜூல்,joule
"மண்வெட்டி, ஜம்ப், புல்லாங்குழல்","ସ୍ପେଡ୍, ଡେଇଁବା, ବଂଶୀ"
ஒப்பந்தம்,ଚୁକ୍ତି
சங்கமிக்கும் இடம்,ମିଳନ ସ୍ଥାନ |
சரியான எழுத்து,ସଠିକ୍ ଶବ୍ଦ
"கேசநிதி, அருகாமை","kesanidhi, ନିକଟତର |"
"கலைடாஸ்கோப், கலைடாஸ்கோப்","କାଲିଡୋସ୍କୋପ୍, କାଲିଡୋସ୍କୋପ୍ |"
"கப்பா மேசன்ஸ், கே-மேசன்ஸ்","କପା ମାସନ୍ସ, କେ-ମାସନ୍ସ |"
கேத்தோடு,କ୍ୟାଥୋଡ୍ |
கானாயன்,ଘନୟାନ |
கே-பேண்ட்,କେ-ବ୍ୟାଣ୍ଡ |
கே-பிடிப்பு,କେ-କ୍ୟାପଚର୍ |
கே-ரிசெப்டர்,k- ରିସେପ୍ଟର |
கெல்வின் தோராயம்,କେଲଭିନ ଆନୁମାନିକତା |
ஒருமைப்பாட்டின் அலகு,ଏକତାର ଏକକ |
ker செல்,କର୍ ସେଲ୍
"திறவுகோல், திரை, திறவுகோல்","ଚାବି, ପରଦା, ଚାବି |"
"சாவி பலகை, திரைப் பட்டை","କି ବୋର୍ଡ, ପରଦା ଦଣ୍ଡିକା |"
தொடக்க உயிர்,ସ୍ ow ର ଖୋଲିବା
முக்கிய துடிப்பு,କି ନାଡ
முக்கிய சொல்,ମୁଖ୍ୟ ଶବ୍ଦ
கணிப்பு,ପ୍ରୋଜେକସନ
எதிர்ப்பு,ପ୍ରତିରୋଧ
கிலோ,କିଲୋଗ୍ରାମ୍
கிலோஜூல்,କିଲୋଜୁଲ୍ |
கிலோபார்செக்,କିଲୋପରସେକ୍ |
கிலோடன் குண்டு,କିଲୋଟନ୍ ବୋମା |
இயக்கவியல்,କିଏନାମେଟିକ୍ |
முற்றிலும் மாறும்,ସମ୍ପୂର୍ଣ୍ଣ ଗତିଶୀଳ |
"இயக்கவியல், மாறும்","ଗତିଜ, ଗତିଶୀଳ |"
மாறும்,ଗତିଶୀଳ ଭାବରେ |
எலும்பு முறிவு,ଭଙ୍ଗା
கிளிஸ்ட்ரான்,କ୍ଲାଇଷ୍ଟ୍ରନ୍ |
கூர்மையான விளிம்பு,ତୀକ୍ଷ୍ଣ ଧାର
குருஸ்கல் எல்லை,କ୍ରୁସ୍କାଲ୍ ସୀମା |
தெர்மோஜெனிக்,ଥର୍ମୋଜେନିକ୍ |
முத்திரை,ଲେବଲ୍
"குறிக்கப்பட்ட, பொறிக்கப்பட்ட, பெயரிடப்பட்ட","ଚିହ୍ନିତ, ଲେଖା, ଲେବଲ୍ ହୋଇଛି |"
ஆய்வகம்,ଲାବୋରେଟୋରୀ
ஏணி,ଶିଡ଼ି
எதிரெதிர் திசையில்,ଓଲଟା
"எதிரெதிர் திசையில், இடது துருவமுனைப்பு","ଘଣ୍ଟା ବିପରୀତ, ବାମ ପୋଲାରାଇଜିଂ ରୋଟର୍ |"
முன்னும் பின்னுமாக,ପଛକୁ ଏବଂ ପଛକୁ |
லாக்ரேஞ்ச் ஒளிபரப்பு,ଲାଗ୍ରେଞ୍ଜ୍ ପ୍ରସାରଣ |
லக்ராஞ்சியனிசம்,ଲାଗ୍ରାଙ୍ଗିଆନିଜିମ୍ |
ஆட்டுக்குட்டி உருவாக்கம்,ମେଷଶାବକ ସୃଷ୍ଟି
"பலகை, பலகை",ଫଳକ ବୋର୍ଡ |
முதுகுத்தட்டு,ଡୋରସାଲ୍ ପ୍ଲେଟ୍ |
"மேற்பரப்பு ஓட்டம், நிலை ஓட்டம்","ଭୂପୃଷ୍ଠ ପ୍ରବାହ, ସ୍ତର ପ୍ରବାହ |"
"முலாம், குழு, நிலை, அடுக்கு பிணைப்பு","ପ୍ଲେଟିଂ, ପ୍ୟାନେଲ୍, ସ୍ତର, ସ୍ତର ବନ୍ଧନ |"
அடுக்குப்படுத்தல்,ସ୍ତରକରଣ
லேமினா,ଲାମିନା
"விளக்கு, விளக்கு","ପ୍ରଦୀପ, ପ୍ରଦୀପ"
"காஜல், தீப் காஜல்","କାଜଲ, ଦୀପ କାଜଲ |"
நில இடைவெளி விதி,ଲ୍ୟାଣ୍ଡେ-ବ୍ୟବଧାନ ନିୟମ |
நிலத்தை பிரிக்கும் காரணி,ଲାଣ୍ଡେ ବିଭାଜନ କାରକ |
தரையிறக்கம்,ଅବତରଣ |
"மைக்ரோ சிராய்ப்பு, லேமினேஷன், உடைகள்","ମାଇକ୍ରୋ ଆବ୍ରେସନ୍, ଲାମିନେସନ୍, ପିନ୍ଧିବା |"
லார்மோர் அதிர்வெண்,ଲାରମୋର ଫ୍ରିକ୍ୱେନ୍ସି |
larmore precession,larmore precession |
லேசர்,ଲେଜର
லேசரைசேஷன்,ଲେଜରାଇଜେସନ୍
இரகசியம்,ଗୁପ୍ତ
"பக்கவாட்டு, பக்கவாட்டு, பக்கவாட்டு","ପାର୍ଶ୍ୱ, ପାର୍ଶ୍ୱ, ପାର୍ଶ୍ୱ"
"அட்சரேகை, அட்சரேகை","ଅକ୍ଷାଂଶ, ଅକ୍ଷାଂଶ"
"லட்டு, லட்டு","ଜଟଣୀ, ଜଟଣୀ"
லாவ் வகுப்பு,laue ଶ୍ରେଣୀ
ஏவுதல்,ଉନ୍ମୋଚନ |
ஏவுதல்,ଉନ୍ମୋଚନ |
துவக்க மேடை,ଲଞ୍ଚ ପ୍ଲାଟଫର୍ମ |
வெகுஜன விகித சட்டம்,ଜନ ଅନୁପାତ ନିୟମ |
பல விகித விதி,ଏକାଧିକ ଅନୁପାତ ନିୟମ |
"அடுக்கு, நிலை","ସ୍ତର, ସ୍ତର"
எல்-பேண்ட்,L- ବ୍ୟାଣ୍ଡ |
"முன்னணி, முன்னணி, முன்னணி, முன்னணி, முன்னணி","ସୀସା, ସୀସା, ସୀସା, ସୀସା, ସୀସା |"
முன்னோக்கி,ଆଗକୁ
"சுண்ணாம்பு, கசிவு (Cr.), ரைசன் லைன், சியவான்","ଚୂନ, ଲିକ୍ (କ୍ର।), ରିସେନ୍ ଲାଇନ୍, ଚିଆୱାନ୍ |"
"மெல்லுதல், அரிப்பு, கசிவு","ଚୋବାଇବା, କ୍ଷୟ, ଲିକ୍ |"
"குறைந்தபட்சம், குறைந்தபட்சம், குறைந்தபட்சம்","ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ"
குறைந்தபட்ச எண்ணிக்கை,ସର୍ବନିମ୍ନ ଗଣନା
தாழ்ப்பாள் கம்பி,ଲ୍ୟାଚ୍ ତାର
லெடுக் விளைவு,ଲେଡୁକ୍ ପ୍ରଭାବ |
செல்லுபடியாகும் ஓம்,ବ valid ଧ ଓହମ୍ |
-எதிர் மின்னணு,-ଲେକ୍ଟ୍ରନ୍
நீளம் கட்டுப்பாடு,ଦ length ର୍ଘ୍ୟ ସୀମା |
நீளம்,ବିସ୍ତାର
லென்ஸ்,ଲେନ୍ସ
லென்ஸ் விதி,ଲେଞ୍ଜର ନିୟମ |
தட்டையான சுரங்கப்பாதை,ସମତଳ ଟନେଲ୍ |
கிடைமட்ட விமானம்,ଭୂସମାନ୍ତର ଉଡ଼ାଣ |
"சமன்படுத்துதல், சமன்படுத்துதல்","ସ୍ତର, ସ୍ତର"
"கிடைமட்ட திருகு, சமன்படுத்தும் திருகு","ଭୂସମାନ୍ତର ସ୍କ୍ରୁ, ସ୍ତରୀୟ ସ୍କ୍ରୁ |"
தன்னம்பிக்கை அளவு,ଆତ୍ମବିଶ୍ୱାସ ସ୍ତର
முக்கியத்துவம் நிலை,ମହତ୍ତ୍ level ସ୍ତର |
"கிடைமட்டப் பக்கம், தட்டையான பக்கம், சமநிலைப் பக்கம்","ଭୂସମାନ୍ତର ପୃଷ୍ଠା, ଫ୍ଲାଟ ପୃଷ୍ଠା, ସମାନ୍ତରାଳ ପୃଷ୍ଠା |"
"நெம்புகோல், நெம்புகோல்","ଲିଭର, ଲିଭର"
மெய்நிகர் அலைவு,ଭର୍ଚୁଆଲ୍ ଦୋହରିବା |
"லிடார், லேசர் அகச்சிவப்பு ரேடார்","ଲିଡର୍, ଲେଜର ଇନଫ୍ରାଡ୍ ରାଡାର୍ |"
"வாழ்க்கை, வயது","ଜୀବନ, ବୟସ"
"தூக்கி, தூக்கி","ଉଠ, ଉଠ"
மீட்பு தருணம்,ମୁକ୍ତି ମୁହୂର୍ତ୍ତ
"குறுகிய, ஒளி, மங்கலான, குறுகிய, குறுகிய, 6 ஒளி","କ୍ଷୁଦ୍ର, ହାଲୁକା, ଅଳ୍ପ, କ୍ଷୁଦ୍ର, କ୍ଷୁଦ୍ର, 6 ଆଲୋକ |"
"மிதமான., ஒளிரும்","ତାପମାତ୍ରା।, ହାଲୁକା କର |"
மின்னல்,ବଜ୍ରପାତ
ஒளி ஆண்டு ஒளி ஆண்டு,ଆଲୋକ ବର୍ଷ ଆଲୋକ ବର୍ଷ |
"ஒரே மாதிரியான, ஒரே மாதிரியான, ஒரே மாதிரியான","ସମଲିଙ୍ଗୀ, ସମଲିଙ୍ଗୀ, ସମଲିଙ୍ଗୀ |"
"வரம்பு, விளிம்பு","ସୀମା, ମାର୍ଜିନ"
"எல்லை, எல்லை, தீவிர","ସୀମା, ସୀମା, ଚରମ |"
தற்போதைய வரம்பு,ସାମ୍ପ୍ରତିକ ସୀମା |
"கோடு, கோடு, நீள்வட்டம்","ରେଖା, ରେଖା, ଏଲିପସଏଡ୍ |"
"நேரியல், நேரியல், நேரியல்","ର line ଖ୍ୟ, ର line ଖ୍ୟ, ର ar ଖ୍ୟ |"
நேர்கோட்டுப்படுத்தல்,ର line ଖିକୀକରଣ |
"ஏகபோகம், நேர்கோட்டுத்தன்மை","ଏକକତା, ର ar ଖିକତା |"
"தனித்த, நேரியல்","ଏକକ ଭାବରେ, ଧାଡ଼ିରେ |"
வரி சாத்தியம்,ରେଖା ସମ୍ଭାବନା |
நேரியல் குறைபாடு,ର line ଖିକ ଅସମ୍ପୂର୍ଣ୍ଣତା |
பக்கவாதம் வரி,ଷ୍ଟ୍ରୋକ ଲାଇନ
நேரியல் நிறமாலை,ର line ଖିକ ସ୍ପେକ୍ଟ୍ରମ୍ |
