Punjabi,Tamil
ਉੱਚ ਗੁਣਵੱਤਾ ਦਾ ਰਿਸੈਪਸ਼ਨ,உயர் தரமான வரவேற்பு
ਤੇਜ਼ ਰਫਤਾਰ ਨਾਲ ਸੰਪਰਕ,அதிவேக இணைப்பு
ਹਾਈ ਸਪੀਡ ਡਾਟਾ ਸਿਸਟਮ,அதிவேக தரவு அமைப்பு
ਹਿਸਟੋਗ੍ਰਾਮ,ஹிஸ்டோகிராம்
ਮੁੱਖ ਪੰਨਾ,முகப்பு பக்கம்
ਹੁੱਕ,கொக்கி
ਹੁੱਕ ਅਪ ਤਾਰ,ஹூக் அப் கம்பி
ਹਰੀਜੱਟਲ ਬਲੈਕਆ out ਟ ਅੰਤਰਾਲ,கிடைமட்ட இருட்டடிப்பு காலம்
ਖਿਤਿਜੀ ਖਾਲੀ,கிடைமட்ட வெற்று
ਖਿਤਿਜੀ ਪਰਿਭਾਸ਼ਾ (ਖਿਤਿਜੀ ਰੈਜ਼ੋਲੂਸ਼ਨ),கிடைமட்ட வரையறை (கிடைமட்ட தீர்மானம்)
ਹਰੀਜ਼ਟਲ ਫੁਕਲੈਕਸ਼ਨ,கிடைமட்ட விலகல் ஊசலாட்டம்
ਹਰੀਜ਼ਟਲ ਲਾਈਨ,படுக்கைவாட்டு கொடு
ਖਿਤਿਜੀ ਭਾਗ,கிடைமட்ட பிரிவு
ਹਰੀਜ਼ਟਲ ਸਵੀਪ ਸਰਕਟ,கிடைமட்ட ஸ்வீப் சுற்று
ਹੌਰਨ ਲਾਡਸਪੀਕਰ,கொம்பு ஒலிபெருக்கி
ਹੋਸਟ,தொகுப்பாளர்
ਗਰਮ ਸਥਾਨ,பகிரலை
ਘਰ ਰੱਖਣਾ,வீடு வைத்திருத்தல்
ਹੱਬ,மையம்
ਹੂ,சாயல்
ਹਫਮੈਨ ਕੋਡਿੰਗ,ஹஃப்மேன் குறியீட்டு முறை
Hum,ஹம்
ਮਨੁੱਖੀ ਆਡੀਓ ਧਾਰਨਾ,மனித ஆடியோ கருத்து
ਮਨੁੱਖੀ ਆਡੀਓ ਸਿਸਟਮ,மனித ஆடியோ அமைப்பு
ਮਨੁੱਖੀ ਸੁਣਵਾਈ ਵਿਧੀ,மனித செவிப்புலன் வழிமுறை
ਮਨੁੱਖੀ ਵੀਡੀਓ ਧਾਰਨਾ,மனித வீடியோ கருத்து
ਨਮੀ,ஈரப்பதம்
ਹਾਈਬ੍ਰਿਡ,கலப்பின
ਹਾਈਬ੍ਰਿਡ ਸਰਕਟ,கலப்பின சுற்று
ਹਾਈਬ੍ਰਿਡ ਇੰਟਰਗਰੇਟ ਸਰਕਟ,கலப்பின இன்டர் கிரேட்டட் சுற்று
ਹਾਈਡ੍ਰੋਮੀਟਰ,ஹைட்ரோமீட்டர்
ਹਾਈਪਰ,ஹைப்பர்
ਹਾਈਪਰ ਮੀਡੀਆ,ஹைப்பர் மீடியா
ਹਾਈਪਰ ਟੈਕਸਟ,ஹைப்பர் உரை
ਹਾਈਪਰਲਿੰਕ,ஹைப்பர்லிங்க்
ਆਈਕਾਨ,ஐகான்
ਪਛਾਣ,அடையாளம் காணல்
ਪਛਾਣਕਰਤਾ,அடையாளங்காட்டி
ਅਗਿਆਤ,எரித்தல்
ਇਗਨੀਸ਼ਨ,பற்றவைப்பு
ਪ੍ਰਕਾਸ਼,ஒளிரும்
ਪ੍ਰਕਾਸ਼,வெளிச்சம்
ਚਿੱਤਰ,படம்
ਚਿੱਤਰ ਐਂਟੀਨਾ,பட ஆண்டெனா
ਚਿੱਤਰ ਕੈਪਚਰ,பட பிடிப்பு
ਚਿੱਤਰ icon્ icon ਕਕੋਪ,பட ஐகானோஸ்கோப்
ਚਿੱਤਰ ਦਾ ਨਕਸ਼ਾ,பட வரைபடம்
ਚਿੱਤਰ ਆਰਥਿਕਨ,பட ஆர்த்திகான்
ਚਿੱਤਰ ਪ੍ਰੋਸੈਸਿੰਗ,பட செயலாக்கம்
ਚਿੱਤਰ ਸੈੱਟਟਰ,பட செட்டர்
ਕਾਲਪਨਿਕ,கற்பனை
ਰੁਕਾਵਟ,மின்மறுப்பு
ਰੁਕਾਵਟ ਨਾਲ ਮੇਲ ਖਾਂਦਾ,மின்மறுப்பு பொருத்தம்
ਰੁਕਾਵਟ ਸਰਕਟ,மின்மறுப்பு பொருந்தும் சுற்று
ਰੁਕਾਵਟ ਮੇਲ ਨਹੀਂ ਖਾਂਦੀ,மின்மறுப்பு பொருந்தவில்லை
ਖਾਲੀ ਥਾਂ ਦੀ ਰੋਕਥਾਮ,இலவச இடத்தின் மின்மறுப்பு
ਰੁਕਾਵਟ ਤਬਦੀਲੀ,மின்மறுப்பு மாற்றம்
ਆਯਾਤ,இறக்குமதி
ਪ੍ਰਭਾਵਿਤ,செறிவூட்டப்பட்டது
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਵੋਲਟੇਜ,மின்னழுத்தத்தை ஈர்க்கவும்
ਭਾਵਨਾ,தூண்டுதல்
ਪ੍ਰੇਰਣਾ ਜਵਾਬ,உந்துதல் பதில்
ਅਪਵਿੱਤਰਤਾ ਚਾਲਕ,தூய்மையற்ற கடத்துத்திறன்
ਅਪਵਿੱਤਰ ਅਰਧਕੁੰਨ,தூய்மையற்ற குறைக்கடத்தி
ਅਕਿਰਿਆਸ਼ੀਲ,செயலற்றது
ਨਾ-ਸਰਗਰਮ ਵਿੰਡੋ,செயலற்ற சாளரம்
ਅਯੋਗ,செவிக்கு புலப்படாமல்
ਇਨਕੈਂਡੀਸੈਂਸ,ஒளிரும் தன்மை
ਘਟਨਾ ਰੇ,சம்பவ ரே
ਸ਼ਾਮਲ ਕਰਨ ਲਈ,சேர்த்தல்
ਆਉਣ ਵਾਲੇ ਸੰਕੇਤ,உள்வரும் சமிக்ஞை
ਸੰਕੇਤਕ,காட்டி
ਸਵਦੇਸ਼ੀ,உள்நாட்டு
ਸ਼ਾਮਲ,தூண்டல்
ਇੰਸੀਐਕਟਿਵ-ਇੰਟਰਐਕਟਿਵ,தூண்டல்-எதிர்வினை
ਜਲਣਸ਼ੀਲ ਸਮੱਗਰੀ,அழற்சி பொருள்
ਇਨਫੋਰ ਪੈਚ,தகவல் இணைப்பு
ਜਾਣਕਾਰੀ,தகவல்
ਜਾਣਕਾਰੀ architect ਾਂਚਾ,தகவல் கட்டமைப்பு
ਜਾਣਕਾਰੀ,தகவல் பிட்
ਜਾਣਕਾਰੀ ਅੰਕ,தகவல் இலக்க
ਜਾਣਕਾਰੀ ਕਿਓਸਕ,தகவல் கியோஸ்க்
ਜਾਣਕਾਰੀ ਪ੍ਰਕਿਰਿਆ,தகவல் செயல்முறை
ਸੂਚਨਾ ਤਕਨੀਕ,தகவல் தொழில்நுட்பம்
ਇਨਫੋਟੇਨਮੈਂਟ,இன்போடெயின்மென்ட்
ਇਨਫਰਾਰੈੱਡ ਰੇਡੀਏਸ਼ਨ,அகச்சிவப்பு கதிர்வீச்சு
ਬੁਨਿਆਦੀ .ਾਂਚਾ,உள்கட்டமைப்பு
ਗ੍ਰਹਿਣ,உட்கொள்ளுங்கள்
ਸਮੱਗਰੀ,பொருட்கள்
ਸ਼ੁਰੂਆਤੀ ਸ਼ਬਦ (ਆਈਡਬਲਯੂ),துவக்க சொல் (IW)
ਅੰਦਰੂਨੀ ਕੋਡ,உள் குறியீடுகள்
ਨਵੀਨਤਾ,புதுமை
ਇੰਪੁੱਟ,உள்ளீடு
ਇਨਪੁਟ ਲਾਈਨ,உள்ளீட்டு வரி
ਇਨਪੁਟ ਯੂਨਿਟ,உள்ளீட்டு அலகு
ਇੰਪੁੱਟ ਵੋਲਟੇਜ,உள்ளீடு மின்னழுத்தம்
ਇਨਪੁਟ-ਆਉਟਪੁਟ,உள்ளீடு வெளியீடு
ਸੰਮਿਲਿਤ ਕਰੋ,செருகவும்
ਸੰਮਿਲਨ ਦਾ ਨੁਕਸਾਨ,உள்ளிடலில் இழப்பு
ਇੰਸਟਾਲੇਸ਼ਨ,நிறுவல்
ਤਤਕਾਲ ਵੋਲਟੇਜ,உடனடி மின்னழுத்தம்
ਹਦਾਇਤ,வழிமுறைகள்
ਇਨਸੂਲੇਟਿੰਗ ਸਮੱਗਰੀ,இன்சுலேடிங் பொருள்
ਇਨਸੂਲੇਸ਼ਨ,காப்பு
ਇਨਸੂਲੇਸ਼ਨ ਟੱਪਣ,காப்பு எதிர்ப்பு
ਇਨਸੂਲੇਟਰ,இன்சுலேட்டர்
ਇੰਟੀਗਰੇਟਡ ਸਰਕਟ,ஒருங்கிணைந்த மின்சுற்று
ਨੈੱਟਵਰਕ ਨੂੰ ਏਕੀਕ੍ਰਿਤ ਕਰਨਾ,பிணையத்தை ஒருங்கிணைத்தல்
ਇੰਟੀਗਰੇਟਰ,ஒருங்கிணைப்பாளர்
ਬੁੱਧੀਮਾਨ,நுண்ணறிவு
ਤੀਬਰਤਾ,தீவிரம்
ਬੋਲਣ ਦੀ ਤੀਬਰਤਾ,பேச்சின் தீவிரம்
ਅੰਤਰ ਚੈਨਲ ਦਖਲ,இடை சேனல் குறுக்கீடு
ਇੰਟਰਲੇਵ,இடைக்கணிப்பு
ਗੱਲਬਾਤ ਕਰਨੀ,தொடர்பு
ਗੱਲਬਾਤ,ஊடாடும் தன்மை
ਇੰਟਰਕਾੱਮ,இண்டர்காம்
ਇੰਟਰਸੀਕੇਸ਼ਨਵਿਟੀ,ஒன்றோடொன்று
ਇੰਟਰਫੇਸ,இடைமுகம்
ਇੰਟਰਫੇਸ ਸਕੈਨਿੰਗ,இடைமுக ஸ்கேனிங்
ਦਖ਼ਲਅੰਦਾਜ਼ੀ,குறுக்கீடு
ਦਖਲ ਦਾ ਜ਼ੋਨ,குறுக்கீடு மண்டலம்
ਦਖਲ ਦੇਣ ਵਾਲੇ ਚੈਨਲ,குறுக்கிடும் சேனல்
ਦਖਲਅੰਦਾਜ਼ੀ ਬਾਰੰਬਾਰਤਾ,குறுக்கிடும் அதிர்வெண்
ਦਖਲਅੰਦਾਜ਼ੀ ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ ਸੰਕੇਤ,ரேடியோ அதிர்வெண் சமிக்ஞையை குறுக்கிடுதல்
ਅੰਤਰਫ੍ਰੇਮ,இடைமுகம்
ਇੰਟਰਲੇਵ,இடைக்கணிப்பு
ਇੰਟਰਲੇਡ,இடைக்கணிப்பு
ਇੰਟਰਲੀਏਡ ਸਟ੍ਰੀਮ,ஒன்றோடொன்று ஸ்ட்ரீம்
ਇੰਟਰਲੇਵਰ,இன்டர்லீவர்
ਇੰਟਰਲੇਵਿੰਗ,இடைமுகம்
ਇੰਟਰਲੇਵਿੰਗ,இடைமுகம்
ਇੰਟਰਲੇਵਿੰਗ ਪੀਰੀਅਡ,இடைமுக காலம்
ਇੰਟਰਕੈਕ ਸਰਕਟ,இன்டர்லாக் சுற்று
ਇੰਟਰਲੌਕ ਸਵਿਚ,இன்டர்லாக் சுவிட்ச்
ਇੰਟਰਲੋਕਿੰਗ,ஒன்றோடொன்று
ਵਿਚਕਾਰਲੀ ਅਸਫਲਤਾ,இடைநிலை தோல்வி
ਵਿਚਕਾਰਲੀ ਬਾਰੰਬਾਰਤਾ,இடைநிலை அதிர்வெண்
ਵਿਚਕਾਰਲੀ ਬਾਰੰਬਾਰਤਾ,இடைநிலை அதிர்வெண் ஆஸிலேட்டர்
ਰੁਕ-ਰੁਕ ਕੇ,இடைப்பட்ட
ਰੁਕ-ਰੁਕ ਕੇ ਮੌਜੂਦਾ,இடைப்பட்ட மின்னோட்டம்
ਇੰਟਰਮੋਡੀਜੂਲੇਸ਼ਨ,இடைநிலை
ਇੰਟਰਮੋਜ਼ਨ ਵਿਗਾੜ,இடைநிலை விலகல்
ਇੰਟਰਮੋਜ਼ਨ ਦੇ ਨਿਕਾਸ,இடைநிலை உமிழ்வு
ਇੰਟਰਮੋਜ਼ਨ ਟੈਸਟ,இடைநிலை சோதனை
ਇੰਟਰਨੈੱਟ,இணையதளம்
ਇੰਟਰਨੈੱਟ ਪ੍ਰਸਾਰਣ,இணைய ஒளிபரப்பு
ਇੰਟਰਨੈੱਟ ਚੈਟਿੰਗ,இணைய அரட்டை
ਇੰਟਰਨੈਟ ਪ੍ਰੋਟੋਕੋਲ ਸਟੈਕ,இணைய நெறிமுறை அடுக்கு
ਇੰਟਰਨੈੱਟ ਰੇਡੀਓ,இணைய வானொலி
ਇੰਟਰਨੈੱਟ ਸਟ੍ਰੀਮਿੰਗ,இணைய ஸ்ட்ரீமிங்
ਇੰਟਰਨੈੱਟ ਵੀਡੀਓ,இணைய வீடியோ
ਅੰਤਰ-ਕਾਰਜਸ਼ੀਲਤਾ,இயங்குதன்மை
ਇੰਟਰਪੋਲੇਸ਼ਨ,இடைக்கணிப்பு
ਦੁਭਾਸ਼ੀਏ,மொழிபெயர்ப்பாளர்
ਵਿਘਨ,குறுக்கீடு
ਰੁਕਾਵਟ,குறுக்கீடு
ਵਿਘਨ,குறுக்கீடு
ਅੰਤਰਾਲ,இடைவெளி
ਇੰਟਰਕੋਡਿੰਗ,இன்ட்ராகோடிங்
ਇੰਟਰਾਫ੍ਰੇਮ,இன்ட்ராஃப்ரேம்
ਇੰਟਰਨੇਟ,இன்ட்ராநெட்
ਇਨਟਰੇਪੈਕਸ਼ਨਚਰ,உள்ளார்ந்த
ਇੰਟਰਾਵੈਬ,இன்ட்ராவெப்
ਅੰਦਰੂਨੀ ਸੈਮੀਕੰਡਕਟਰ,உள்ளார்ந்த குறைக்கடத்தி
ਉਲਟਾ ਮੌਜੂਦਾ,தலைகீழ் மின்னோட்டம்
ਉਲਟਾ ਸਥਾਨ ਦਾ ਕੰਮ,தலைகீழ் இடஞ்சார்ந்த செயல்பாடு
ਉਲਟਾ,தலைகீழ்
ਉਲਟਾ ਐਲ ਐਂਟੀਨਾ,தலைகீழ் எல் ஆண்டெனா
ਉਲਟਾ v ਅਨਟਨਨਾ,தலைகீழ் வி ஆண்டெனா
ਇਨਵਰਟਰ,இன்வெர்ட்டர்
ਅਨਿਯਮਿਤ,ஒழுங்கற்ற
ਅਸਪਸ਼ਟ ਤੱਤ,பொருத்தமற்ற உறுப்பு
ਇਕੱਲਤਾ ਨੈਟਵਰਕ,தனிமைப்படுத்தும் நெட்வொர்க்
ISolator,தனிமைப்படுத்துபவர்
ਜੈਮਰ,ஜாம்மர்
ਜਾਮ,நெரிசல்
ਜਾਰਗਨ ਫਾਈਲ,வாசகக் கோப்பு
ਜਾਵਾ ਸਕ੍ਰਿਪਟ,ஜாவா ஸ்கிரிப்ட்
ਜਿੰਗਲ,ஜிங்கிள்
Jitter,நடுக்கம்
ਸ਼ਾਮਲ ਕਰਨ ਵਾਲੇ,இணைப்பவர்
ਜੁਆਇੰਟ,கூட்டு
ਸ਼ਾਮਲ,இணைந்தது
ਜੰਪਰ,ஜம்பர்
ਕਬਾੜ,குப்பை
ਬੇਕਾਰ ਚਿਠੀ,குப்பை அஞ்சல்
ਕਰਨਲ,கர்னல்
ਕੁੰਜੀ,விசை
ਕੀਬੋਰਡ,விசைப்பலகை
ਕੀਰ,கீயர்
ਕੀਨੋਟ,முக்கிய குறிப்பு
ਕਿਲ੍ਹੇ ਚੱਕਰ,கிலோசைக்கிள்
ਕਿਲ੍ਹੇ,கிலோவோல்ட்
ਕਿਲੋਟ,கிலோவாட்
ਕਿਨਮੈਟਿਕਸ,இயக்கவியல்
ਗੋਡੇ ਬਿੰਦੂ ਵੋਲਟੇਜ,முழங்கால் புள்ளி மின்னழுத்தம்
ਗੋਬ,குமிழ்
ਗਿਆਨ ਅਧਾਰ,அறிவு சார்ந்த
ਗਿਆਨ ਦੀ ਨੁਮਾਇੰਦਗੀ,அறிவு பிரதிநிதித்துவம்
L ਨੈੱਟਵਰਕ,எல் நெட்வொர்க்
L ਸੈਕਸ਼ਨ ਫਿਲਟਰ,எல் பிரிவு வடிகட்டி
Lag ਅਤੇ ਅਗਵਾਈ,பின்னடைவு மற்றும் ஈயம்
Lagging ਮੌਜੂਦਾ,பின்தங்கிய மின்னோட்டம்
ਪਛੜਨਾ ਪਾਵਰ ਫੈਕਟਰ,பின்தங்கிய சக்தி காரணி
ਲਮੀਨੇਟਡ,லேமினேட்
ਦੀਵੇ,விளக்கு
ਲੈਪਟਾਪ,மடிக்கணினி
ਲੇਜ਼ਰ ਬਾਰੰਬਾਰਤਾ,லேசர் அதிர்வெண்
ਅਸ਼ੁੱਧ ਗਲਤੀ,மறைந்த பிழை
ਨਿਰੰਤਰ ਗਰਮੀ,உள்ளுறை வெப்பம்
ਵਿਥਕਾਰ,அட்சரேகை
ਪਰਤ,அடுக்கு
ਖਾਕਾ,தளவமைப்பு
ਲੇਆਉਟ ਯੋਜਨਾ,தளவமைப்பு திட்டம்
ਲੀਡ,வழி நடத்து
ਪ੍ਰਮੁੱਖ ਪੜਾਅ,முன்னணி கட்டம்
ਲੀਕ ਸਬੂਤ,கசிவடையாத
ਲੀਕ,கசிவு
ਲੀਜ਼ਡ ਸਰਕਟ,குத்தகைக்கு விடப்பட்ட சுற்று
ਲੈਂਸ,லென்ஸ்
ਪੱਧਰ ਸੂਚਕ,நிலை காட்டி
ਲਾਈਟ ਕੰਟਰੋਲ,ஒளி கட்டுப்பாடு
ਲਾਈਟ ਕਲਮ,ஒளி பேனா
ਬਿਜਲੀ ਦੀ ਪ੍ਰੇਸ਼ਾਨ,மின்னல் கைது
ਸੀਮਾ,லிமிட்டர்
ਐਂਪਲੀਫਾਇਰ ਨੂੰ ਸੀਮਿਤ ਕਰਨਾ,பெருக்கியைக் கட்டுப்படுத்துதல்
ਲਾਈਨ ਦਾ ਨੁਕਸਾਨ,வரி இழப்பு
ਲਾਈਨ ਸ਼ੋਰ,வரி சத்தம்
ਨਜ਼ਰ ਦੀ ਲਾਈਨ,பார்வை கோடு
ਲਾਈਨ ਪੜਾਅ,வரி கட்டம்
ਲਾਈਨ ਸੰਚਾਰ,வரி பரிமாற்றம்
ਲਾਈਨ ਅਨਲੋਡ,வரி இறக்கப்பட்டது
ਲੀਨੀਅਰੁਮਾਰੀ,நேரியல் அளவு
ਰੇਖਾ,நேரியல்
ਲਾਈਨ-ਕੋਐਕਸਿਆਲ,வரி-ஒட்டக
ਲਾਈਨ-ਬਰਾਬਰੀ,வரி-சமநிலை
ਲਾਈਨ-ਬਾਰੰਬਾਰਤਾ,வரி-அதிர்வெண்
ਲਾਈਨ-ਪ੍ਰੇਸ਼ਾਨ,வரி-மின்மறுப்பு
ਲਾਈਨ-ਕੁਆਰਟਰ ਵੇਵੈਲਥ,வரி-காலாண்டு அலைநீளம்
ਲਿੰਕ,இணைப்பு
ਲਿੰਕ,இணைப்பான்
ਲਿਪ-ਮਾਈਕ੍ਰੋਫੋਨ,லிப்-மைக்ரோஃபோன்
ਲਾਈਵ ਪ੍ਰਸਾਰਣ,நேரடி ஒளிபரப்பு
ਲਾਈਵ ਸਰਕਟ,நேரடி சுற்று
ਲਾਈਵ ਪ੍ਰੋਗਰਾਮ,நேரடி திட்டம்
ਲੋਡ,சுமை
ਲੋਡ ਸਮਰੱਥਾ,சுமை திறன்
ਲਿਜਾਣ ਦੀ ਸਮਰੱਥਾ ਲੋਡ ਕਰੋ,சுமை சுமக்கும் திறன்
ਲੋਡ ਗੁਣ,சுமை சிறப்பியல்பு
ਲੋਡ ਰੁਕਾਵਟ,சுமை மின்மறுப்பு
ਲੋਡ ਹੋ ਗਿਆ,ஏற்றப்பட்டது
ਲੋਡਰ,ஏற்றி
ਲੋਡ ਹੋ ਰਿਹਾ ਹੈ,ஏற்றுகிறது
ਕੋਡ ਲੋਡ ਕਰਨਾ,ஏற்றுதல் சுருள்
ਲੋਡ-ਟੈਸਟ,சுமை-சோதனை
ਲੋਬ,லோப்
ਲੋਬੇ ਐਂਟੀਨਾ,லோப் ஆண்டெனா
ਸਥਾਨਕ ਏਰੀਆ ਨੈਟਵਰਕ,உள்ளூர் பகுதி நெட்வொர்க்
ਸਥਾਨਕ ਬੈਟਰੀ,உள்ளூர் பேட்டரி
ਸਥਾਨਕ c ਸਿਲੇਟਰ,உள்ளூர் ஆஸிலேட்டர்
ਲਾਗ,பதிவு
ਲੌਗ ਬੁੱਕ,பதிவு புத்தகம்
ਲੌਗ ਇਨ ਕਰੋ (ਲੌਗ ਇਨ ਕਰੋ),உள்நுழைக (உள்நுழைக)
ਲੌਗ ਬੰਦ (ਲਾਗ ਆਉਟ),உள்நுழைக (வெளியேறு)
ਲਾਗ ਸ਼ੀਟ,பதிவு தாள்
ਲੋਗਰੀਥਮ,மடக்கை
ਲੋਗਰੀਥਿਕਮਿਕ ਐਂਪਲੀਫਾਇਰ,மடக்கை பெருக்கி
ਲੋਗਰੀਥਿਮਿਕ ਅਨੁਪਾਤ,மடக்கை விகிதம்
ਲੋਗਰੀਥਿਮਿਕ ਜਵਾਬ,மடக்கை பதில்
ਲੋਗਰੀਥਿਮਿਕ ਸਕੇਲ,மடக்கை அளவு
ਲਾਗਿੰਗ,பதிவு
ਤਰਕ,தர்க்கம்
ਤਰਕ ਗੇਟ,லாஜிக் கேட்
ਤਰਕ ਕਾਰਜ,தர்க்க செயல்பாடு
ਲਾਜ਼ੀਕਲ,தருக்க
ਲਾਜ਼ੀਕਲ ਫਰੇਮ,தருக்க சட்டகம்
ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲੇ,லோகோ செருகல்
ਲੰਬਕਾਰ,தீர்க்கரேகை
ਲੂਪ,லூப்
ਲੂਪ ਐਂਟੀਨਾ,லூப் ஆண்டெனா
ਲੂਪ ਲਾਭ,லூப் ஆதாயம்
ਲੂਪ ਟੈਸਟ,லூப் சோதனை
Oose ਿੱਲਾ ਸੰਪਰਕ,தளர்வான தொடர்பு
Loose ਿੱਲੇ ਕਪਲਿੰਗ,தளர்ந்தவிணைப்பு
ਘਾਟੇ ਐਂਟੀਨਾ,இழப்பற்ற ஆண்டெனா
ਘਾਟਾ,இழப்பற்ற சுருக்க
ਘਾਟੀ,இழப்பு சுருக்க
ਉੱਚਾ (ਆਵਾਜ਼),சத்தம் (ஒலி)
ਲਾ loud ਥਸਪੀਕਰ,ஒலிபெருக்கி
ਘੱਟ ਬਾਰੰਬਾਰਤਾ,குறைந்த அதிர்வெண்
ਘੱਟ ਪੱਧਰ ਦੀ ਭਾਸ਼ਾ,குறைந்த நிலை மொழி
ਘੱਟ ਘਾਟੇ ਫੀਡਰ,குறைந்த இழப்பு ஊட்டி
ਘੱਟ ਨੁਕਸਾਨ ਲਚਕਦਾਰ ਕੋਕਸਿਅਲ ਕੇਬਲ,குறைந்த இழப்பு நெகிழ்வான கோஆக்சியல் கேபிள்
ਘੱਟ ਸ਼ੋਰ ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ,குறைந்த இரைச்சல் பெறுநர்
ਘੱਟ ਬਕਾਇਆ ਸੈਟੇਲਾਈਟ,குறைந்த சுற்றுப்பாதை செயற்கைக்கோள்
ਘੱਟ ਪਾਸ ਫਿਲਟਰ,குறைந்த பாஸ் வடிகட்டி
ਘੱਟ ਪ੍ਰਤੀਕ੍ਰਿਆ,குறைந்த எதிர்வினை பூமி
ਘੱਟ ਵਿਰੋਧ ਰਸਤਾ,குறைந்த எதிர்ப்பு பாதை
ਲੱਗ,லக்
ਪ੍ਰਕਾਸ਼,ஒளிரும்
ਬੁਲਾਇਆ ਗਿਆ,கட்டப்பட்டது
ਮੈਕਰੋ ਬਲਾਕ,ரோ தொகுதி
ਮੈਕਰੋ ਪਰਿਭਾਸ਼ਾ,மேக்ரோ வரையறை
ਮੈਕਰੋ ਵਿਜ਼ਨ,ரோ பார்வை
ਜਾਦੂ ਦੀ ਅੱਖ,மேஜிக் கண்
ਚੁੰਬਕ,காந்தம்
ਚੁੰਬਕੀ ਖੇਤਰ,காந்த புலம்
ਚੁੰਬਕੀ ਪ੍ਰਵਾਹ,காந்தப் பாய்வு
ਚੁੰਬਕੀ ਖੰਭੇ,காந்த துருவம்
ਚੁੰਬਕੀ ਤੂਫਾਨ,காந்த புயல்
ਚੁੰਬਕੀ ਸਵਿਚ,காந்த சுவிட்ச்
ਚੁੰਬਕੀ ਟੇਪ,காந்த நாடா
ਚੁੰਬਕੀ,காந்தவியல்
ਮੇਲ ਮਰਜ,அஞ்சல் ஒன்றிணைப்பு
ਮੇਲਿੰਗ ਲਿਸਟ,அஞ்சல் பட்டியலில்
ਮੁੱਖ ਕੈਰੀਅਰ,பிரதான கார்
ਕਾਇਮ ਰੱਖੋ,பராமரிக்கவும்
ਰੱਖ ਰਖਾਵ,பராமரிப்பு
ਰੱਖ-ਰਖਾਅ ਟੀਮ,பராமரிப்பு குழு
ਬਹੁਗਿਣਤੀ ਕੈਰੀਅਰ,பெரும்பான்மை கேரியர்
ਸੰਪਰਕ ਰੀਲੇਅ ਬਣਾਓ,தொடர்பு ரிலே செய்யுங்கள்
ਮੇਕ-ਐਂਡ-ਬਰੇਕ ਸਵਿੱਚ,மேக்-அண்ட் பிரேக் சுவிட்ச்
ਮਰਦ-ਕੁਨੈਕਟਰ,ஆண்-இணைப்பான்
ਆਦਮੀ ਨੇ ਰੌਲਾ ਪਾਇਆ,மனிதன் சத்தம் சொன்னான்
ਪ੍ਰਬੰਧਨ ਜਾਣਕਾਰੀ ਪ੍ਰਣਾਲੀ (ਮਿਸ),மேலாண்மை தகவல் அமைப்பு (MIS)
ਹੇਰਾਫੇਰੀ,கையாளப்பட்டது
ਮੈਨੁਅਲ ਕੰਟਰੋਲ,கையேடு கட்டுப்பாடு
ਮੈਨੁਅਲ ਵਿਧੀ,கையேடு முறை
ਸੁਰੱਖਿਆ ਸਾਵਧਾਨੀ ਦਾ ਦਸਤਾਵੇਜ਼,பாதுகாப்பு முன்னெச்சரிக்கையின் கையேடு
ਹੱਥੀਂ ਚਲਾਏ ਗਏ,கைமுறையாக இயக்கப்படுகிறது
ਨਿਰਮਾਤਾ,உற்பத்தியாளர்
ਮਾਸਕ,முகமூடி
ਮਾਸਕੀ,முகமூடி
ਮਾਸਕਰ,முகமூடி
ਮਾਸਕਿੰਗ,மறைத்தல்
ਮਾਸਕਿੰਗ ਵਰਤਾਓ,மறைக்கும் நடத்தை
ਆਡੀਓ ਦਾ ਮਾਸਕਿੰਗ ਪ੍ਰਭਾਵ,ஆடியோவின் மறைக்கும் விளைவு
ਮਾਸਕਿੰਗ ਥ੍ਰੈਸ਼ੋਲਡ,மறைக்கும் வாசல்
ਮਾਸਕਿੰਗ ਟੋਨ,மறைக்கும் தொனி
ਮਸਤ,மாஸ்ட்
ਮਸਤ ਰੇਡੀਏਟਰ,மாஸ்ட் ரேடியேட்டர்
ਮਾਸਟਰ ਕੰਟਰੋਲ,முதன்மை கட்டுப்பாடு
ਮਾਸਟਰ ਓਸਕਿਲਟਰ,மாஸ்டர் ஆஸிலேட்ரர்
ਮੈਚ-ਪ੍ਰੇਸ਼ਾਨ,போட்டி-மின்மறுப்பு
ਮੈਚਿੰਗ ਨੈਟਵਰਕ,பொருந்தும் நெட்வொர்க்
ਮੈਚਿੰਗ ਸਟੱਬ,பொருந்தும் ஸ்டப்
ਮੈਚਿੰਗ ਟਰਾਂਸਫਾਰਮਰ,பொருந்தும் மின்மாற்றி
ਪਦਾਰਥਕ-ਖਰੀਦ,பொருள்-தடை
ਮੈਟਰਿਕਸ,அணி
ਵੱਧ ਤੋਂ ਵੱਧ,அதிகரிப்பு
ਵੱਧ ਤੋਂ ਵੱਧ ਮੰਗ ਸੰਕੇਤਕ,அதிகபட்ச தேவை காட்டி
