Marathi,Gujarati
पळवाट सुरू,લૂપ શરૂઆત
लूप समाप्ती,લૂપ સમાપ્તિ
लूप-बॅक चाचणी,લૂપ-બેક ટેસ્ટ
सैलपणे जोडलेले,ઢીલી રીતે જોડાયેલી
दोषरहित कॉम्प्रेशन,લોસલેસ કમ્પ્રેશન
हानीकारक कॉम्प्रेशन,નુકસાનકારક કમ્પ્રેશન
कमी बाइट,ઓછી બાઈટ
निम्न पातळीची भाषा,નિમ્ન સ્તરની ભાષા
कमी पास फिल्टर,નીચા પાસ ફિલ્ટર
कमी बंधन,ના જેટલું કે તેનાથી ઓછું
मॅक प्रोटोकॉल (मध्यम प्रवेश नियंत्रण),મેક પ્રોટોકોલ (મધ્યમ ઍક્સેસ નિયંત્રણ)
मशीन,મશીન
मशीन पत्ता,મશીન સરનામું
मशीन कोड,મશીન કોડ
मशीन सायकल,મશીન ચક્ર
मशीनवर अवलंबून असलेली भाषा,મશીન આધારિત ભાષા
मशीनवर अवलंबून असलेले सॉफ्टवेअर,મશીન આધારિત સોફ્ટવેર
मशीन त्रुटी,મશીનની ભૂલ
मशीन निष्क्रिय वेळ,મશીન નિષ્ક્રિય સમય
मशीन स्वतंत्र भाषा,મશીન સ્વતંત્ર ભાષા
मशीन सूचना,મશીન સૂચના
मशीन बुद्धिमत्ता,મશીન બુદ્ધિ
मशीन भाषा,મશીન ભાષા
मशीन लर्निंग,મશીન લર્નિંગ
मशीन ऑपरेशन,મશીન કામગીરી
मशीन ओरिएंटेड भाषा,મશીન લક્ષી ભાષા
मशीन चालवणे,મશીન ચલાવવું
मशीन सिम्युलेशन,મશીન સિમ્યુલેશન
मशीनचा वेळ खराब झाला,મશીનનો સમય બગડ્યો
मशीन भाषांतर,મશીન અનુવાદ
मशीन शब्द,મશીન શબ્દ
मॅक्रो (= मॅक्रो सूचना),મેક્રો (=મેક્રો સૂચના)
मॅक्रो युक्तिवाद,મેક્રો દલીલ
मॅक्रो असेंब्ली प्रोग्राम,મેક્રો એસેમ્બલી પ્રોગ્રામ
मॅक्रो कॉल,મેક્રો કોલ
मॅक्रो कोड,મેક્રો કોડ
मॅक्रो कमांड,મેક્રો આદેશ
मॅक्रो घोषणा,મેક્રો ઘોષણા
मॅक्रो व्याख्या,મેક્રો વ્યાખ્યા
मॅक्रो फ्लो चार्ट,મેક્રો ફ્લો ચાર્ટ
मॅक्रो जनरेटर,મેક્રો જનરેટર
मॅक्रो सूचना,મેક્રો સૂચના
मॅक्रो भाषा,મેક્રો ભાષા
मॅक्रो लायब्ररी,મેક્રો લાઇબ્રેરી
मॅक्रो पॅरामीटर,મેક્રો પરિમાણ
मॅक्रो प्रक्रिया,મેક્રો પ્રોસેસિંગ
मॅक्रो प्रोसेसर,મેક્રો પ્રોસેસર
मॅक्रो प्रोग्रामिंग,મેક્રો પ્રોગ્રામિંગ
मॅक्रो प्रोटोटाइप,મેક્રો પ્રોટોટાઇપ
मॅक्रो-कोडिंग,મેક્રો-કોડિંગ
मॅगाबाइट (MB),મેગાબાઈટ (MB)
जादूचे पात्र,જાદુઈ પાત્ર
जादूची संख्या,જાદુઈ સંખ્યા
चुंबकीय बबल मेमरी,ચુંબકીય બબલ મેમરી
चुंबकीय कार्ड,ચુંબકીય કાર્ડ
चुंबकीय सेल,ચુંબકીય કોષ
चुंबकीय वर्ण,ચુંબકીય પાત્ર
चुंबकीय कोर स्टोरेज,ચુંબકીય કોર સંગ્રહ
चुंबकीय डिस्क,ચુંબકીય ડિસ્ક
चुंबकीय डिस्क पत्ता,ચુંબકીય ડિસ્ક સરનામું
चुंबकीय डिस्क मेमरी,ચુંબકીય ડિસ્ક મેમરી
चुंबकीय ड्रम,ચુંબકીય ડ્રમ
चुंबकीय एन्कोडिंग,ચુંબકીય એન્કોડિંગ
चुंबकीय डोके,ચુંબકીય વડા
चुंबकीय शाई,ચુંબકીય શાહી
चुंबकीय शाई वर्ण ओळख (MICR),ચુંબકીય શાહી અક્ષર ઓળખ (MICR)
चुंबकीय माध्यम,ચુંબકીય માધ્યમ
चुंबकीय वाचन,ચુંબકીય વાંચન
चुंबकीय रेकॉर्डिंग,ચુંબકીય રેકોર્ડિંગ
चुंबकीय संचयन,ચુંબકીય સંગ્રહ
चुंबकीय पट्टी,ચુંબકીય પટ્ટી
चुंबकीय टेप,ચુંબકીય ટેપ
चुंबकीय टेप काडतूस,ચુંબકીય ટેપ કારતૂસ
चुंबकीय टेप ड्राइव्ह,ચુંબકીય ટેપ ડ્રાઇવ
चुंबकीय टेप शीर्षलेख,ચુંબકીય ટેપ હેડર
चुंबकीय टेप ग्रंथपाल,ચુંબકીય ટેપ ગ્રંથપાલ
चुंबकीय टेप वाहतूक,ચુંબકીય ટેપ પરિવહન
चुंबकीय टेप युनिट,ચુંબકીય ટેપ એકમ
चुंबकीय पातळ फिल्म,ચુંબકીય પાતળી ફિલ્મ
चुंबकीय ट्रॅक,ચુંબકીય ટ્રેક
मॅग्नेटो ऑप्टिक स्टोरेज,મેગ્નેટો ઓપ્ટિક સ્ટોરેજ
मॅग्नेटोग्राफिक प्रिंटर,મેગ્નેટોગ્રાફિક પ્રિન્ટર
मॅग्नेटोस्ट्रक्शन,મેગ્નેટોસ્ટ્રિક્શન
चुंबकीय प्रतिबंधात्मक टॅब्लेट,મેગ્નેટોસ્ટ્રેક્ટિવ ટેબ્લેટ
मेल बॉक्स,મેઈલ બોક્સ
मेल विलीनीकरण,મેલ મર્જ
मुख्य नियंत्रण युनिट,મુખ્ય નિયંત્રણ એકમ
मुख्य चौकट,મુખ્ય ફ્રેમ
मुख्य फ्रेम सिस्टम,મુખ્ય ફ્રેમ સિસ્ટમ
मुख्य स्मृती,મુખ્ય મેમરી
मुख्य कार्यक्रम,મુખ્ય કાર્યક્રમ
मुख्य स्टोरेज,મુખ્ય સંગ્રહ
मुख्य स्विच,મુખ્ય સ્વીચ
देखभाल,જાળવણી
देखभाल पॅनेल,જાળવણી પેનલ
देखभाल वेळ,જાળવણી સમય
प्रमुख चक्र,મુખ્ય ચક્ર
प्रमुख साधन,મુખ્ય ઉપકરણ
प्रमुख की,મુખ્ય ચાવી
प्रमुख राज्य,મુખ્ય રાજ્ય
प्रमुख रचना,મુખ્ય માળખું
प्रमुख कार्य,મુખ્ય કાર્ય
बहुसंख्य घटक,બહુમતી તત્વ
बहुसंख्य गेट,બહુમતી દરવાજો
बहुसंख्य ऑपरेशन,બહુમતી કામગીરી
मेकअप वेळ,મેકઅપ સમય
खराब कार्य दिनचर्या,ખામીયુક્ત નિયમિત
व्यवस्थापन विकास,સંચાલન વિકાસ
व्यवस्थापन माहिती प्रणाली (MIS),મેનેજમેન્ટ ઇન્ફોર્મેશન સિસ્ટમ (MIS)
व्यवस्थापन विज्ञान,મેનેજમેન્ટ વિજ્ઞાન
मँचेस्टर कोडिंग,માન્ચેસ્ટર કોડિંગ
मॅनिफोल्डिंग,મેનીફોલ્ડિંગ
फेरफार केलेले चल,મેનિપ્યુલેટેડ ચલ
अनुक्रमणिका हाताळणे,ઇન્ડેક્સીંગની હેરફેર
मनुष्य-मशीन सिम्युलेशन,મેન-મશીન સિમ્યુલેશન
मॅन्युअल पत्ता स्विच,મેન્યુઅલ એડ્રેસ સ્વીચ
मॅन्युअल विश्लेषण,મેન્યુઅલ વિશ્લેષણ
मॅन्युअल उत्तर देणे,મેન્યુઅલ જવાબો
मॅन्युअल एंट्री,મેન્યુઅલ એન્ટ્રી
मॅन्युअल एक्सचेंज,મેન્યુઅલ વિનિમય
मॅन्युअल इनपुट,મેન્યુઅલ ઇનપુટ
मॅन्युअल ऑपरेशन,મેન્યુઅલ કામગીરી
अनेक ते अनेक संबंध,ઘણા થી ઘણા સંબંધ
अनेक ते एक डीकोडर,ઘણા થી એક ડીકોડર
नकाशा पद्धत,નકશા પદ્ધતિ
मॅपिंग,મેપિંગ
समास,માર્જિન
मार्जिन त्रुटी,માર્જિન ભૂલ
किरकोळ तपासणी,સીમાંત ચેક
किरकोळ चाचणी,સીમાંત કસોટી
चिन्ह ओळख,માર્ક શોધ
वाचन चिन्हांकित करा,માર્ક વાંચન
मार्क स्कॅनिंग,માર્ક સ્કેનિંગ
चिन्हांकित अर्थ,માર્ક સેન્સ
मार्कर,માર્કર
चिन्हांकित करणे,માર્કિંગ
चिन्हांकित लहर,ચિહ્નિત તરંગ
मार्कोव्ह साखळी,માર્કોવ સાંકળ
मार्कोव्ह स्त्रोत,માર્કોવ સ્ત્રોત
मार्क-अप भाषा,માર્ક-અપ ભાષા
मासेर,મેસર
मासेर,મેસર
मुखवटा,મહોરું
मास्क बिट,માસ્ક બીટ
मास्क प्रोग्राम करण्यायोग्य डिव्हाइस,માસ્ક પ્રોગ્રામેબલ ઉપકરણ
मास्क रजिस्टर,માસ્ક રજીસ્ટર
मुखवटा घातलेला रॉम,માસ્ક કરેલ ROM
मुखवटा,માસ્કીંગ
वस्तुमान डेटा,માસ ડેટા
वस्तुमान मेमरी,માસ મેમરી
मोठ्या प्रमाणात समांतर,મોટા પાયે સમાંતર
मास्टर,માસ્ટર
मास्टर कार्ड,માસ્ટર કાર્ડ
मास्टर घड्याळ,મુખ્ય ઘડિયાળ
मास्टर कन्सोल,માસ્ટર કન્સોલ
मास्टर डेटा,મુખ્ય ડેટા
मुख्य आकृती,માસ્ટર ડાયાગ્રામ
मास्टर फाइल,માસ્ટર ફાઇલ
मुख्य गट,મુખ્ય જૂથ
गुरुकिल्ली,મુખ્ય કી
मास्टर लायब्ररी टेप,માસ્ટર લાઇબ્રેરી ટેપ
मास्टर प्रोसेसर,મુખ્ય પ્રોસેસર
मास्टर प्रोग्राम,માસ્ટર પ્રોગ્રામ
मास्टर स्टेशन,મુખ્ય સ્ટેશન
मास्टर टेप,મુખ્ય ટેપ
मास्टर टर्मिनल,મુખ્ય ટર્મિનલ
मास्टर/स्लेव्ह डिव्हाइस,માસ્ટર/સ્લેવ ઉપકરણ
मास्टर / गुलाम प्रणाली,માસ્ટર/સ્લેવ સિસ્ટમ
जुळवा,મેચ
जुळणारे,મેચિંગ
गणितीय प्रोग्रामिंग,ગાણિતિક પ્રોગ્રામિંગ
गणितीय अनुकरण,ગાણિતિક સિમ્યુલેશન
मॅट्रिक्स,મેટ્રિક્સ
मॅट्रिक्स प्रिंटर,મેટ્રિક્સ પ્રિન્ટર
मॅट्रिक्स स्विच,મેટ્રિક્સ સ્વીચ
मॅट्रिक्स सारणी,મેટ્રિક્સ ટેબલ
मॅक्सी संगणक,મેક્સી કમ્પ્યુટર
कमाल संगणक,મેક્સિકોમ્પ્યુટર
जास्तीत जास्त घटक,મહત્તમ તત્વ
कमाल मुदत (मानक बेरीज टर्म),મહત્તમ (પ્રમાણભૂત રકમ શબ્દ)
मॅक्सवेल डिमन,મેક્સવેલ ડિમન
मीन,મીન
म्हणजे दुरुस्तीची वेळ,અર્થ સમારકામ સમય
अयशस्वी दरम्यानचा वेळ (MTBF),નિષ્ફળતા વચ્ચેનો સરેરાશ સમય (MTBF)
अयशस्वी दरम्यानचा वेळ (MTBF),નિષ્ફળતા વચ્ચેનો સરેરાશ સમય (MTBF)
म्हणजे अपयशाची वेळ,નિષ્ફળતાનો સમય
दुरुस्तीसाठी वेळ,સમારકામ માટેનો સમય
दुरुस्तीची वेळ (MTTR),સમારકામ માટેનો સરેરાશ સમય (MTTR)
मध्यम प्रमाणात एकत्रीकरण (MSI),મધ્યમ પાયે એકીકરણ (MSI)
मध्यम प्रमाणात एकत्रीकरण (MSI),મધ્યમ પાયે એકીકરણ (MSI)
मध्यम मुदतीचे स्टोरेज डिव्हाइस,મધ્યમ ગાળાના સંગ્રહ ઉપકરણ
मेगाबिट प्रति सेकंद (MB Ps),મેગાબીટ પ્રતિ સેકન્ડ (MB Ps)
सदस्य ऑब्जेक्ट,સભ્ય પદાર્થ
सदस्य रेकॉर्ड,સભ્ય રેકોર્ડ
स्मृती,મેમરી
मेमरी अॅरे,મેમરી એરે
मेमरी बँक,મેમરી બેંક
मेमरी बफर रजिस्टर,મેમરી બફર રજિસ્ટર
मेमरी बस,મેમરી બસ
मेमरी कार्ड,મેમરી કાર્ડ
मेमरी सेल,મેમરી સેલ
मेमरी कॉम्पॅक्शन,મેમરી કોમ્પેક્શન
मेमरी कोर,મેમરી કોર
स्मृती चक्र,મેમરી ચક્ર
मेमरी डेटा रजिस्टर,મેમરી ડેટા રજિસ્ટર
मेमरी डंप,મેમરી ડમ્પ
मेमरी एक्सचेंज,મેમરી વિનિમય
मेमरी पदानुक्रम,મેમરી વંશવેલો
मेमरी सूचना,મેમરી સૂચના
मेमरी व्यवस्थापन,મેમરી મેનેજમેન્ટ
मेमरी नकाशा,મેમરી નકશો
मेमरी मॅप केलेले I/O,મેમરી મેપ કરેલ I/O
मेमरी मॉडेल,મેમરી મોડેલ
मेमरी मॉड्यूल,મેમરી મોડ્યુલ
मेमरी पॉइंटर रजिस्टर,મેમરી પોઇન્ટર રજીસ્ટર
स्मृती शक्ती,મેમરી પાવર
मेमरी संरक्षण,મેમરી રક્ષણ
मेमरी संदर्भ सूचना,મેમરી સંદર્ભ સૂચના
मेमरी निवासी कार्यक्रम,મેમરી નિવાસી કાર્યક્રમ
मेमरी युनिट,મેમરી યુનિટ
मेनू,મેનુ
मेनू बार,મેનુ બાર
मेनू ड्राइव्ह,મેનુ ડ્રાઈવ
मेनू निवड,મેનુ પસંદગી
मेनू-चालित कार्यक्रम,મેનુ આધારિત કાર્યક્રમ
विलीन,મર્જ કરો
एक्सचेंज क्रमवारी विलीन करा,વિનિમય સૉર્ટ મર્જ કરો
क्रमवारी विलीन करा,મર્જ સૉર્ટ
विलीन करणे,મર્જિંગ
जाळी नेटवर्क,જાળીદાર નેટવર્ક
मेसेजिंग,મેસેજિંગ
संदेश,સંદેશ
संदेश प्रमाणीकरण,સંદેશ પ્રમાણીકરણ
संदेश बॉक्स,સંદેશ બોક્સ
संदेश सर्किट,સંદેશ સર્કિટ
संदेश स्वरूप,સંદેશ ફોર્મેટ
संदेश शीर्षलेख,સંદેશ હેડર
संदेश मोड,સંદેશ મોડ
संदेश जात आहे,સંદેશ પસાર
संदेश मतदान,સંદેશ મતદાન
संदेश रांग,સંદેશ કતાર
संदेश स्विच,સંદેશ સ્વીચ
संदेश मजकूर,સંદેશ ટેક્સ્ટ
संदेश हस्तांतरण एजंट,સંદેશ ટ્રાન્સફર એજન્ટ
मेटा असेंबलर,મેટા એસેમ્બલર
मेटा वर्ग,મેટા વર્ગ
मेटा संकलन,મેટા સંકલન
मेटा कंपाइलर,મેટા કમ્પાઇલર
मेटा भाषा,મેટા ભાષા
मेटा नेटवर्क,મેટા નેટવર્ક
मेटा सिस्टम,મેટા સિસ્ટમ
पद्धत,પદ્ધતિ
मेट्रोपॉलिटन एरिया नेटवर्क (MAN),મેટ્રોપોલિટન એરિયા નેટવર્ક (MAN)
सूक्ष्म,સૂક્ષ્મ
सूक्ष्म कोड,માઇક્રો કોડ
सूक्ष्म संगणक,માઇક્રો કમ્પ્યુટર
सूक्ष्म नियंत्रक,માઇક્રો કંટ્રોલર
सूक्ष्म सायकल,સૂક્ષ્મ ચક્ર
मायक्रो इलेक्ट्रॉनिक मेकॅनिकल सिस्टम (MEMS),માઇક્રો ઇલેક્ટ્રોનિક મિકેનિકલ સિસ્ટમ (MEMS)
सूक्ष्म इलेक्ट्रॉनिक्स,માઇક્રો ઇલેક્ટ્રોનિક્સ
सूक्ष्म सूक्ष्म प्राधिकरण,સૂક્ષ્મ લઘુ અધિકૃતતા
सूक्ष्म ऑर्डर,માઇક્રો ઓર્ડર
मायक्रो/मेनफ्रेम लिंक,માઇક્રો/મેઇનફ્રેમ લિંક
मायक्रोचिप,માઇક્રોચિપ
मायक्रोकोबोल,માઇક્રોકોબોલ
मायक्रोकोड,માઇક્રોકોડ
मायक्रोफिचे,માઇક્રોફિચે
मायक्रोफ्लॉपी,માઇક્રોફ્લોપી
मायक्रोफॉर्म रीडर,માઇક્રોફોર્મ રીડર
मायक्रोफ्रेम,માઇક્રોફ્રેમ
मायक्रोग्राफिक्स,માઈક્રોગ્રાફિક્સ
मायक्रोफोन,માઇક્રોફોન
मायक्रोफोटोग्राफ,માઇક્રોફોટોગ્રાફ
मायक्रोप्रोसेसिंग युनिट,માઇક્રોપ્રોસેસિંગ એકમ
मायक्रोप्रोसेसर,માઇક્રોપ્રોસેસર
मायक्रोप्रोसेसर चिप,માઇક્રોપ્રોસેસર ચિપ
मायक्रोप्रोसेसर कंपाइलर,માઇક્રોપ્રોસેસર કમ્પાઇલર
मायक्रोप्रोसेसर युनिट (MPU),માઇક્રોપ્રોસેસર યુનિટ (MPU)
मायक्रोप्रोग्राम,માઇક્રોપ્રોગ્રામ
सूक्ष्म अनुक्रम,માઇક્રોસિક્વન્સ
मायक्रोसॉफ्ट,માઈક્રોસોફ્ટ
मायक्रोसॉफ्ट विंडोज,માઇક્રોસોફ્ટ વિન્ડોઝ
मायक्रोवेव्ह,માઇક્રોવેવ
मायक्रोवेव्ह लिंक,માઇક્રોવેવ લિંક
मायक्रोवेव्ह प्रसार,માઇક્રોવેવ પ્રચાર
मध्यम व्यवस्थापन,મધ્યમ સંચાલન
मिडलवेअर,મિડલવેર
मिडीकॉम्प्युटर,મિડીકોમ્પ્યુટર
मध्यबिंदू,મધ્યબિંદુ
मध्यावधी,મધ્યસત્ર
स्थलांतर मार्ग,સ્થળાંતરનો માર્ગ
प्रति सेकंद दशलक्ष सूचना (MIPS),મિલિયન સૂચના પ્રતિ સેકન્ડ (MIPS)
लघुसंगणक,મિની કોમ્પ્યુટર
मिनीडिस्केट,મિનિડિસ્કેટ
किमान कर्नल,ન્યૂનતમ કર્નલ
किमान उत्पादन,ન્યૂનતમ ઉત્પાદન
किमान झाड,ન્યૂનતમ વૃક્ષ
minimax (किमान-कमाल) अल्गोरिदम,મિનિમેક્સ (ન્યૂનતમ-મહત્તમ) અલ્ગોરિધમ
किमान प्रक्रिया,ન્યૂનતમ પ્રક્રિયા
झाडासाठी किमान खर्च,લઘુત્તમ ખર્ચ ફેલાયેલા વૃક્ષ
किमान विलंब कोडिंग,ન્યૂનતમ લેટન્સી કોડિંગ
किरकोळ उपकरण,નાનું ઉપકરણ
मिंटरिम,મિન્ટેરિમ
वजा ध्वज,માઈનસ ધ્વજ
वजा ध्वज,માઈનસ ધ્વજ
वजा क्षेत्र,માઈનસ ઝોન
आरसा,અરીસો
मिरर साइट,મિરર સાઇટ
मिश्र मूलांक नोटेशन,મિશ્ર-મૂલક સંકેત
मिक्सर,મિક્સર
मेमोनिक,નેમોનિક
मेमोनिक पत्ता,નેમોનિક સરનામું
नेमोनिक्स,નેમોનિક્સ
मोबाईल,મોબાઈલ
मोबाइल संगणन,મોબાઇલ કમ્પ્યુટિંગ
मॉडेल,મોડલ
मोडलेस संपादक,મોડલેસ એડિટર
मॉडेलिंग,મોડેલિંગ
मोडेम,મોડેમ
मध्यम,માધ્યમ
संयत,મધ્યસ્થતા
नियंत्रक,મધ્યસ્થી
सुधारित सूचना,સંશોધિત સૂચના
सुधारक,મોડિફાયર
सुधारक बिट,મોડિફાયર બીટ
सुधारित करा,ફેરફાર કરો
मॉड्यूलर,મોડ્યુલર
मॉड्यूलरिटी,મોડ્યુલારિટી
मॉड्युलेशन,મોડ્યુલેશન
मॉड्यूल,મોડ્યુલ
मॉड्यूल आर्किटेक्चर,મોડ્યુલ આર્કિટેક્ચર
मॉनिटर,મોનીટર
देखरेख कार्यक्रम,મોનીટરીંગ કાર્યક્રમ
मोनोक्रोम डिस्प्ले,મોનોક્રોમ ડિસ્પ્લે
मोनोलिथिक इंटिग्रेटेड सर्किट,મોનોલિથિક ઇન્ટિગ્રેટેડ સર્કિટ
मोनोलिथिक तंत्रज्ञान,મોનોલિથિક ટેકનોલોજી
मोनोस्पेस फॉन्ट,મોનોસ્પેસ ફોન્ટ
मोनोस्टेबल,મોનોસ્ટેબલ
मोनोटोरिसिटी,મોનોટોરિસિટી
मॉर्फ,મોર્ફ
मॉर्फीम,મોર્ફીમ
मॉर्फिझम,મોર્ફિઝમ
गहाण,ગીરો
mosfet (MOSFET),mosfet (MOSFET)
सर्वात लक्षणीय बिट,સૌથી નોંધપાત્ર બીટ
मदर बोर्ड,મધર બોર્ડ
आई नोंदणी,માતા રજીસ્ટર
चलचित्रपट,ગતિ ચિત્ર
मोशन पिक्चर एक्स्पर्ट्स ग्रुप (MPEG),મોશન પિક્ચર એક્સપર્ટ્સ ગ્રુપ (MPEG)
माउंट,માઉન્ટ
उंदीर,માઉસ
हलवा,ચાલ
वर्ण हलवा,પાત્ર ખસેડો
एमएस-डॉस,MS-DOS
एमएस-विंडोज,એમએસ-વિન્ડોઝ
बहु पैलू,બહુવિધ પાસું
मल्टी प्रोसेसर,મલ્ટી પ્રોસેસર
मल्टी प्रोग्रामिंग,મલ્ટી પ્રોગ્રામિંગ
मल्टी टास्किंग,બહુવિધ કાર્ય
मल्टीबस,મલ્ટીબસ
मल्टीकास्ट,મલ્ટિકાસ્ટ
मल्टीकास्ट पत्ता,મલ્ટિકાસ્ટ સરનામું
मल्टीकास्टिंग,મલ્ટીકાસ્ટિંગ
मल्टीचिप,મલ્ટીચીપ
मल्टीक्स,મલ્ટિક્સ
मल्टी-जॉब ऑपरेशन,મલ્ટિ-જોબ કામગીરી
बहुस्तरीय मेमरी,બહુસ્તરીય મેમરી
मल्टीमीडिया तंत्रज्ञान,મલ્ટીમીડિયા ટેકનોલોજી
मल्टीमोड,મલ્ટિમોડ
अनेक,બહુવિધ
एकाधिक अचूकता,બહુવિધ ચોકસાઇ
एकाधिक प्रतिगमन,બહુવિધ રીગ્રેસન
मल्टिप्लेक्स,મલ્ટિપ્લેક્સ
मल्टिप्लेक्स मोड,મલ્ટિપ્લેક્સ મોડ
मल्टिप्लेक्सर,મલ્ટિપ્લેક્સર
मल्टिप्लेक्सिंग,મલ્ટિપ્લેક્સિંગ
मल्टीपॉइंट नेटवर्क,મલ્ટિપોઇન્ટ નેટવર્ક
मल्टीप्रोसेसिंग,મલ્ટિપ્રોસેસિંગ
मल्टीप्रोसेसर प्रणाली,મલ્ટિપ્રોસેસર સિસ્ટમ
बहुउद्देशीय इंटरनेट मेल विस्तार (MIME),બહુહેતુક ઇન્ટરનેટ મેલ એક્સટેન્શન (MIME)
अनेक वेळापत्रक,મલ્ટિશેડ્યૂલ
मल्टीस्टेशन,મલ્ટીસ્ટેશન
मल्टीथ्रेडिंग,મલ્ટિથ્રેડીંગ
बहुमूल्य तर्कशास्त्र,બહુમૂલ્યવાળું તર્ક
बहुविविध विश्लेषण,બહુવિધ વિશ્લેષણ
मल्टीव्हायब्रेटर,મલ્ટિવાઇબ્રેટર
परस्पर बहिष्कार,પરસ્પર બાકાત
परस्पर माहिती,પરસ્પર માહિતી
भोळा वापरकर्ता,નિષ્કપટ વપરાશકર્તા
नाव सर्व्हर,નામ સર્વર
NAND ऑपरेशन,NAND ઓપરેશન
नॅनो,નેનો
अरुंद बँड,સાંકડી બેન્ડ
राष्ट्रीय माहिती पायाभूत सुविधा,રાષ્ટ્રીય માહિતી ઈન્ફ્રાસ્ટ્રક્ચર
राष्ट्रीय माहिती मानक संघटना (NAND NISO),નેશનલ ઇન્ફોર્મેશન સ્ટાન્ડર્ડ ઓર્ગેનાઇઝેશન (NAND NISO)
मूळ कोड,મૂળ કોડ
मूळ कंपाइलर,મૂળ કમ્પાઇલર
मूळ सॉफ्टवेअर,મૂળ સોફ્ટવેર
नैसर्गिक कंपाइलर,કુદરતી કમ્પાઇલર
नैसर्गिक भाषा प्रक्रिया,કુદરતી ભાષા પ્રક્રિયા
नैसर्गिक भाषा क्वेरी,કુદરતી ભાષા ક્વેરી
नैसर्गिक संख्या,કુદરતી સંખ્યા
नेव्हिगेशन,સંશોધક
नेव्हिगेटर,નેવિગેટર
नकारात्मक तर्क,નકારાત્મક તર્ક
नेस्टेड लूप,નેસ્ટેડ લૂપ
नेस्टेड मॅक्रो,નેસ્ટેડ મેક્રો
नेट,નેટ
निव्वळ पत्ता,ચોખ્ખું સરનામું
निव्वळ नागरिक,ચોખ્ખો નાગરિક
नेटस्केप नेव्हिगेटर,નેટસ્કેપ નેવિગેટર
नेटवर्क प्रवेश नियंत्रण,નેટવર્ક ઍક્સેસ નિયંત્રણ
नेटवर्क आर्किटेक्चर,નેટવર્ક આર્કિટેક્ચર
नेटवर्क फाइल सिस्टम (NFS),નેટવર્ક ફાઇલ સિસ્ટમ (NFS)
नेटवर्क अखंडता,નેટવર્ક અખંડિતતા
नेटवर्क इंटरकनेक्शन,નેટવર્ક ઇન્ટરકનેક્શન
नेटवर्क स्तर,નેટવર્ક સ્તર
नेटवर्क व्यवस्थापन,નેટવર્ક મેનેજમેન્ટ
नेटवर्क टोपोलॉजी,નેટવર્ક ટોપોલોજી
नेटवर्क आभासी टर्मिनल,નેટવર્ક વર્ચ્યુઅલ ટર્મિનલ
तटस्थ रिले,તટસ્થ રિલે
तटस्थ प्रसारण,તટસ્થ ટ્રાન્સમિશન
नवीन ओळ वर्ण,નવી રેખા પાત્ર
नवीन समक्रमण,નવું સમન્વયન
NFS/नेटवर्क फाइल,NFS/નેટવર્ક ફાઇલ
निबळे,નિબલ
नऊचे पूरक,નવના પૂરક
नोड,નોડ
गोंगाट,ઘોંઘાટ
आवाज मोड,અવાજ મોડ
नीरव कोडिंग,અવાજ વિનાનું કોડિંગ
निर्धारवाद नसणे,બિન-નિર્ધારણવાદ
वितरणात्मक नाही,બિન વિતરણ
रिकामा नसलेला संच,ખાલી સેટ નથી
अप्राइम,બિન પ્રાઇમ
परस्परसंवादी नसलेले,બિન-અરસપરસ
नॉन-टर्मिनल सिस्टम,બિન-ટર્મિનલ સિસ્ટમ
अस्थिर स्मृती,બિન-અસ્થિર મેમરી
अस्थिर रॅम,બિન-અસ્થિર રેમ
नॉन-वेटेड कोड,બિન-ભારિત કોડ
NOP सूचना,NOP સૂચના
ना,નોર
ना गेट,નોર ગેટ
सामान्य,સામાન્ય
सामान्यीकरण,સામાન્યીકરણ
नॉर्मलायझर,નોર્મલાઈઝર
NOR- ऑपरेशन,NOR- ઓપરેશન
नाही,નથી
सर्किट नाही,સર્કિટ નથી
समतुल्य गेट नाही,સમકક્ષ દ્વાર નથી
ऑपरेशन नाही,ઓપરેશન નથી
नाही-आणि,નોટ-અને
नाही-आणि ऑपरेशन,નોટ-અને ઓપરેશન
नाही-किंवा,નહીં-અથવા
नाही-किंवा ऑपरेशन,ના-અથવા ઓપરેશન
NP पूर्णता,NP પૂર્ણતા
NULL पॉइंटर,NULL પોઇન્ટર
संख्या सिद्धांत,સંખ્યા સિદ્ધાંત
nyquist निकष,nyquist માપદંડ
ऑब्जेक्ट,ઑબ્જેક્ટ
ऑब्जेक्ट ओरिएंटेड,પદાર્થ કેન્દ્રિત
ऑक्टल कोड,ઓક્ટલ કોડ
ऑक्टल संख्या,અષ્ટાંક સંખ્યા
ऑक्टेट,ઓક્ટેટ
ऑक्ट्री,ઓક્ટ્રી
विषम समता,વિચિત્ર સમાનતા
ऑफिस ऑटोमेशन,ઓફિસ ઓટોમેશન
ऑफिस सॉफ्टवेअर,ઓફિસ સોફ્ટવેર
ऑफ-लाइन,ઑફ-લાઇન
ऑफलाइन प्रक्रिया,ઑફ-લાઇન પ્રક્રિયા
ऑफ-सेट,બંધ-સેટ
ओमेगा नोटेशन,ઓમેગા નોટેશન
ऑनलाइन संवाद,ઓનલાઈન સંચાર
ऑनलाइन प्रक्रिया,ઓનલાઈન પ્રક્રિયા
ओपी रजिस्टर,ઓપી રજીસ્ટર
खुला पत्ता,ઓપન એડ્રેસીંગ
