Tamil,Odiya
நிகழ்தகவு சட்டம்,ସମ୍ଭାବ୍ୟତାର ନିୟମ |
சைன்களின் சட்டம்,ସାଇନସ୍ ନିୟମ |
அடுக்குகளின் சட்டங்கள்,ପ୍ରଦର୍ଶକଙ୍କ ନିୟମ |
இயக்க விதிகள்,ଗତିର ନିୟମ |
அடுக்கு,ସ୍ତର
முன்னணி குணகம்,ଅଗ୍ରଣୀ ଗୁଣବତ୍ତା
முன்னணி மூலைவிட்டம்,ଅଗ୍ରଣୀ ତ୍ରିକୋଣୀୟ |
முன்னணி துணை அணி,ଅଗ୍ରଣୀ ସବମାଟ୍ରିକ୍ସ |
முன்னணி கால,ଅଗ୍ରଣୀ ଶବ୍ଦ
குறைந்தது,ସର୍ବନିମ୍ନ
குறைந்த பொதுவான பல (LCM),ସର୍ବନିମ୍ନ ସାଧାରଣ ଏକାଧିକ (LCM)
குறைந்தபட்ச உறுப்பு,ସର୍ବନିମ୍ନ ଉପାଦାନ |
குறைந்தபட்ச சதுரம்,ସର୍ବନିମ୍ନ ବର୍ଗ
குறைந்தபட்ச மேல் எல்லை,ସର୍ବନିମ୍ନ ଉପର ସୀମା |
இடது கோசெட்,ବାମ କୋସେଟ
இடது கை,ବାମ ହାତି
இடது கை திருகு,ବାମ ହାତର ସ୍କ୍ରୁ |
இடது தலைகீழ்,ଓଲଟା
இடது பெருக்கல்,ବାମ ଗୁଣନ
லீப்னிட்ஸ் சூத்திரம்,ଲିବ୍ନିଜ୍ ସୂତ୍ର |
நீளம்,ଲମ୍ବ
லெப்டோகுர்டிக்,ଲେପ୍ଟୋକର୍ଟିକ୍ |
லெப்டோகுர்டிக் வளைவு,ଲେପ୍ଟୋକର୍ଟିକ୍ ବକ୍ର
லெப்டோகுர்டோசிஸ்,ଲେପ୍ଟୋକର୍ଟୋସିସ୍ |
நிலை வளைவு,ସ୍ତର ବକ୍ର
நம்பிக்கை நிலை,ଆତ୍ମବିଶ୍ୱାସର ସ୍ତର
முக்கியத்துவம் நிலை,ମହତ୍ତ୍ level ର ସ୍ତର |
அகராதி ரீதியாக,ଶବ୍ଦଗତ ଭାବରେ |
அகராதி ஒழுங்கு,ଶବ୍ଦଗତ କ୍ରମ |
வாய்ப்பு செயல்பாடு,ସମ୍ଭାବ୍ୟ କାର୍ଯ୍ୟ
நிகழ்தகவு விகித சோதனை,ସମ୍ଭାବନା ଅନୁପାତ ପରୀକ୍ଷା |
அளவு,ସୀମା
மட்டுப்படுத்துதல்,ସୀମିତ
வரம்புக்குட்பட்ட மதிப்பு,ମୂଲ୍ୟ ସୀମିତ
கட்டுப்படுத்தும் வேகம்,ବେଗକୁ ସୀମିତ କରିବା |
சராசரி வரம்பு,ଅର୍ଥରେ ସୀମା |
ஒருங்கிணைப்பின் வரம்பு,ଏକୀକରଣର ସୀମା |
வரிசையின் வரம்பு,କ୍ରମର ସୀମା |
வரம்பு புள்ளி (=கிளஸ்டர் புள்ளி),ସୀମା ବିନ୍ଦୁ (= କ୍ଲଷ୍ଟର ବିନ୍ଦୁ)
வரம்பு வேகம்,ବେଗକୁ ସୀମିତ କରନ୍ତୁ |
வரி,ରେଖା
நேரியல்,ର line ଖ୍ୟ
நேரியல் இயற்கணிதம்,ର line ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣନା |
நேரியல் இயற்கணித சமன்பாடு,ର line ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣିତ ସମୀକରଣ |
நேரியல் தோராயம்,ର line ଖିକ ଆନୁମାନିକତା |
நேரியல் அறிகுறி,ର line ଖ୍ୟ ଅସ୍ମପଟ୍ଟ |
நேரியல் குணகம்,ର line ଖ୍ୟ କୋଏଫିସିଏଣ୍ଟ୍ |
நேரியல் கலவை,ର line ଖ୍ୟ ମିଶ୍ରଣ |
நேரியல் கட்டுப்பாடுகள்,ର line ଖିକ ପ୍ରତିବନ୍ଧକ |
நேரியல் சார்பு,ର line ଖ୍ୟ ନିର୍ଭରଶୀଳତା |
நேரியல் வேறுபாடு சமன்பாடு,ର line ଖ୍ୟ ଡିଫେରିଏଲ୍ ସମୀକରଣ |
நேரியல் பரிமாணம்,ରେଖା ଆକାର
நேரியல் சமன்பாடு,ର line ଖ୍ୟ ସମୀକରଣ |
நேரியல் வடிவம்,ର line ଖ୍ୟ ଫର୍ମ |
நேரியல் பகுதி மாற்றம்,ର line ଖିକ ଭଗ୍ନାଂଶ ପରିବର୍ତ୍ତନ |
நேரியல் செயல்பாடு,ର line ଖ୍ୟ କାର୍ଯ୍ୟ |
நேரியல் செயல்பாட்டு,ର line ଖ୍ୟ କାର୍ଯ୍ୟକ୍ଷମ |
நேரியல் குழு,ରେଖା ଗୋଷ୍ଠୀ |
நேரியல் சுதந்திரம்,ର line ଖ୍ୟ ସ୍ independence ାଧୀନତା |
நேரியல் சுயாதீன உறவு,ର line ଖ୍ୟ ସ୍ independent ାଧୀନ ସମ୍ପର୍କ |
நேரியல் சமத்துவமின்மை,ର line ଖିକ ଅସମାନତା |
நேரியல் சீரற்ற வேறுபாடு சமன்பாடு,ର line ଖିକ ଅମାନୁଷିକ ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |
நேரியல் ஒருங்கிணைந்த சமன்பாடு,ର line ଖ୍ୟ ଇଣ୍ଟିଗ୍ରାଲ୍ ସମୀକରଣ |
நேரியல் இடைச்செருகல்,ର line ଖ୍ୟ ଇଣ୍ଟରପୋଲେସନ୍ |
நேரியல் குறைந்தபட்ச சதுர பின்னடைவு பகுப்பாய்வு,ର line ଖ୍ୟ ସର୍ବନିମ୍ନ ବର୍ଗ ରିଗ୍ରେସନ୍ ବିଶ୍ଳେଷଣ |
நேர்கோட்டுத்தன்மை,ର ar ଖିକତା |
நேரியல் சார்ந்தது,ଧାଡ଼ିରେ ନିର୍ଭରଶୀଳ |
நேரியல் சார்பற்றது,ଧାଡ଼ିରେ ସ୍ୱାଧୀନ |
நேரியல் மேப்பிங்,ର line ଖ୍ୟ ମ୍ୟାପିଙ୍ଗ୍ |
நேரியல் வரிசை,ର line ଖିକ କ୍ରମ |
நேரியல் வரிசைப்படுத்துதல்,ର line ଖିକ କ୍ରମ |
நேரியல் நிரலாக்க,ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |
நேரியல் நிரலாக்க அல்காரிதம்,ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ ଆଲଗୋରିଦମ |
நேரியல் நிரலாக்க சிக்கல்,ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ ସମସ୍ୟା |
நேரியல் பின்னடைவு,ର line ଖିକ ରିଗ୍ରେସନ୍ |
நேரியல் பின்னடைவு குணகம்,ର line ଖିକ ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
நேரியல் உறவு,ର line ଖ୍ୟ ସମ୍ପର୍କ |
நேரியல் வெளி (=வெக்டார் ஸ்பேஸ்),ର line ଖ୍ୟ ସ୍ଥାନ (= ଭେକ୍ଟର ସ୍ପେସ୍)
நேரியல் துணைவெளி,ର line ଖ୍ୟ ସବ୍ ସ୍ପେସ୍ |
நேரியல் மாற்றம்,ର line ଖିକ ରୂପାନ୍ତର |
நேரியல் போக்கு,ର line ଖ୍ୟ ଧାରା |
நேரியல் சார்பற்ற மதிப்பீடு,ର line ଖ୍ୟ ନିରପେକ୍ଷ ଆକଳନ |
நேரியல் வேகம்,ର line ଖ୍ୟ ବେଗ |
ஒருங்கிணைந்த வரி,ରେଖା ଅବିଚ୍ଛେଦ୍ୟ
வெட்டும் கோடு,ଛକ ରେଖା
பின்னடைவு வரி,ରେଗ୍ରେସନ୍ ରେଖା |
உள்ளூர்மயமாக்கப்பட்ட திசையன்,ଲୋକାଲ୍ ଭେକ୍ଟର୍ |
உள்ளூர் உகந்தது,ସ୍ଥାନୀୟ ସର୍ବୋତ୍କୃଷ୍ଟ |
இடம்,ଲୋକସ୍
பதிவு,ଲଗ୍
மடக்கை,ଲୋଗାରିଥମିକ୍ |
மடக்கை துல்லியம்,ଲୋଗାରିଥମିକ୍ ସଠିକତା |
மடக்கை கணக்கீடு,ଲୋଗାରିଥମିକ୍ ଗଣନା |
மடக்கை வளைவு,ଲୋଗାରିଥମିକ୍ ବକ୍ର
மடக்கை வழித்தோன்றல்,ଲୋଗାରିଥମିକ୍ ଡେରିଭେଟିଭ୍ |
மடக்கை வேறுபாடு,ଲୋଗାରିଥମିକ୍ ଭିନ୍ନତା |
மடக்கை செயல்பாடு,ଲୋଗାରିଥମିକ୍ କାର୍ଯ୍ୟ
மடக்கை சராசரி (= வடிவியல் சராசரி),ଲୋଗାରିଥମିକ୍ ଅର୍ଥ (= ଜ୍ୟାମିତିକ ଅର୍ଥ)
மடக்கை இயல்பான பரவல்,ଲୋଗାରିଥମିକ୍ ସାଧାରଣ ବଣ୍ଟନ |
மடக்கை உறவு,ଲୋଗାରିଥମିକ୍ ସମ୍ପର୍କ |
மடக்கை அளவுகோல்,ଲୋଗାରିଥମିକ୍ ସ୍କେଲ୍ |
மடக்கை தொடர்,ଲୋଗାରିଥମିକ୍ ସିରିଜ୍ |
மடக்கை சுழல் (சமகோண சுழல்),ଲୋଗାରିଥମିକ୍ ସ୍ପିରାଲ୍ (ସମାନ୍ତରାଳ ସ୍ପିରାଲ୍)
மடக்கை அட்டவணை (=பதிவு அட்டவணை),ଲୋଗାରିଥମିକ୍ ଟେବୁଲ୍ (= ଲଗ୍ ଟେବୁଲ୍)
மடக்கை (பதிவு),logarithm (ଲଗ)
தர்க்கம்,ତର୍କ
தர்க்கரீதியாக சமமானது,ଯୁକ୍ତିଯୁକ୍ତ ଭାବରେ ସମାନ |
தளவாட வளைவு,ଲଜିଷ୍ଟିକ୍ ବକ୍ର
lognormal விநியோகம்,ସାଧାରଣ ବଣ୍ଟନ |
தீர்க்கரேகை,ଦ୍ରାଘିମା
வளைய,ଲୁପ୍
லாட்டரி,ଲଟେରୀ
கீழ் பட்டை,ନିମ୍ନ ଦଣ୍ଡିକା |
குறைந்த எல்லை,ନିମ୍ନ ବନ୍ଧା |
கீழ் ரீமான் ஒருங்கிணைந்த,ନିମ୍ନ ରିମାନ୍ ଇଣ୍ଟିଗ୍ରାଲ୍ |
குறைந்த தொகை,କମ୍ ରାଶି
கீழ் முக்கோண அணி,ନିମ୍ନ ତ୍ରିକୋଣୀୟ ମ୍ୟାଟ୍ରିକ୍ସ |
மெக்லாரின் விரிவாக்கம்,ମାକଲାଉରିନଙ୍କ ବିସ୍ତାର |
மந்திர எண்,ଯାଦୁ ସଂଖ୍ୟା
மந்திர சதுரம்,ମ୍ୟାଜିକ୍ ବର୍ଗ
அளவு வரம்பு (=வரையறுக்கும் அளவு),ତୀବ୍ରତା ସୀମା (= ସୀମିତତା ସୀମିତ)
அனுப்பப்பட்ட கேள்வித்தாள்,ମେଲ କରାଯାଇଥିବା ପ୍ରଶ୍ନପତ୍ର |
அஞ்சல் ஆய்வு,ମେଲ୍ ସର୍ଭେ |
பிரதான (மேல் எல்லை),ମହାନ୍ (ଉପର ସୀମା)
பெரிய வில்,ପ୍ରମୁଖ ଆର୍କ
பெரிதாக்கப்பட்ட தொகுப்பு,ପ୍ରମୁଖ ସେଟ୍ |
பல மதிப்புமிக்க செயல்பாடு,ଅନେକ ମୂଲ୍ୟବାନ କାର୍ଯ୍ୟ |
வரைபடம்,ମାନଚିତ୍ର
தொகுப்பில் வரைபடம்,ସେଟ୍ ରେ ମାନଚିତ୍ର
ஒரு தொகுப்பின் மேப்பிங்,ଏକ ସେଟ୍ ର ମ୍ୟାପିଙ୍ଗ୍ |
விளிம்பு நிகழ்தகவு,ସାଂଘାତିକ ସମ୍ଭାବନା |
கணித பகுப்பாய்வு,ଗାଣିତିକ ବିଶ୍ଳେଷଣ |
கணித வாதம்,ଗାଣିତିକ ଯୁକ୍ତି
கணித மையம்,ଗାଣିତିକ କେନ୍ଦ୍ର
கணித சிக்கலானது,ଗାଣିତିକ ଜଟିଳତା |
கணித பொருளாதாரம்,ଗାଣିତିକ ଅର୍ଥନୀତି
கணித எதிர்பார்ப்பு,ଗାଣିତିକ ଆଶା
கணித வடிவம்,ଗାଣିତିକ ରୂପ |
கணித உருவாக்கம்,ଗାଣିତିକ ସୂତ୍ର
கணித அடையாளம்,ଗାଣିତିକ ପରିଚୟ
கணித தர்க்கம்,ଗାଣିତିକ ତର୍କ
கணித மாதிரி,ଗାଣିତିକ ମଡେଲ୍ |
கணிதக் கருத்து,ଗାଣିତିକ ଧାରଣା
அணி digonalization,ମ୍ୟାଟ୍ରିକ୍ସ ଡିଜିନାଲାଇଜେସନ୍ |
அணி தலைகீழ்,ମ୍ୟାଟ୍ରିକ୍ସ ଓଲଟା |
அணி தலைகீழ்,ମ୍ୟାଟ୍ରିକ୍ସ ଓଲଟା |
அணி மறுசெயல் முறை,ମ୍ୟାଟ୍ରିକ୍ସ ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |
அணி முறை,ମ୍ୟାଟ୍ରିକ୍ସ ପଦ୍ଧତି |
அணி பெருக்கல்,ମ୍ୟାଟ୍ରିକ୍ସ ଗୁଣନ |
மாறிலிகளின் அணி,ସ୍ଥିର ମାଟ୍ରିକ୍ସ |
செயல்திறன் அணி,ଫଳପ୍ରଦତାର ମ୍ୟାଟ୍ରିକ୍ସ |
மேட்ரிக்ஸ் ஆபரேட்டர்,ମ୍ୟାଟ୍ରିକ୍ସ ଅପରେଟର୍ |
அணி பல்லுறுப்புக்கோவை,ମ୍ୟାଟ୍ରିକ୍ସ ବହୁଭୂତ |
அணி அச்சிடுதல்,ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟିଙ୍ଗ୍ |
அணி தயாரிப்பு,ମ୍ୟାଟ୍ରିକ୍ସ ଉତ୍ପାଦ |
அதிகபட்சம்,ସର୍ବାଧିକ
அதிகபட்சம்,ସର୍ବାଧିକ
அதிகபட்ச முழுமையான மதிப்பு,ସର୍ବାଧିକ ସଂପୂର୍ଣ୍ଣ ମୂଲ୍ୟ |
அதிகபட்ச F- விகிதம்,ସର୍ବାଧିକ F- ଅନୁପାତ |
அதிகபட்ச வாய்ப்பு,ସର୍ବାଧିକ ସମ୍ଭାବନା |
அதிகபட்சம்,maxmin
அதிகபட்ச அளவுகோல்,maxmin criterian
ஒரு செயல்பாட்டின் அதிகபட்சம்,ଏକ ଫଙ୍କସନ୍ ର ସର୍ବାଧିକ
மேக்ஸ்வெல்-போல்ட்ஸ்மேன் புள்ளிவிவரங்கள்,ମ୍ୟାକ୍ସୱେଲ-ବୋଲ୍ଟଜମ୍ୟାନ୍ ପରିସଂଖ୍ୟାନ |
விலகல் என்று பொருள்,ଅର୍ଥ ବିଚ୍ୟୁତି |
சதுர விலகல் என்று பொருள்,ବର୍ଗର ବିଚ୍ୟୁତି |
சதுரப் பிழை என்று பொருள்,ବର୍ଗ ତ୍ରୁଟି |
சராசரி மதிப்பு,ଅର୍ଥ ମୂଲ୍ୟ
சராசரி மதிப்பு தேற்றம்,ଅର୍ଥ ମୂଲ୍ୟ ଥିଓରେମ୍ |
குர்டோசிஸின் அளவுகோல்,କୁର୍ତ୍ତୋସିସ୍ ମାପ |
சராசரி,ମଧ୍ୟମ
சராசரி மையம்,ମଧ୍ୟମ କେନ୍ଦ୍ର |
மீசோகர்டிக் வளைவு,ମେସୋକର୍ଟିକ୍ ବକ୍ର
மீசோகுர்டோசிஸ்,ମେସୋକର୍ଟୋସିସ୍ |
செய்தி,ବାର୍ତ୍ତା |
முறை,ପଦ୍ଧତି
நீக்கும் முறை,ବିଲୋପ ପ୍ରଣାଳୀ |
தலைகீழ் முறை,ବିପରୀତ ପଦ୍ଧତି |
மறு செய்கை முறை,ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |
குறைந்தபட்ச சதுர முறை,ସର୍ବନିମ୍ନ ବର୍ଗର ପଦ୍ଧତି |
தருணங்களின் முறை,ମୁହୂର୍ତ୍ତର ପଦ୍ଧତି |
ஒத்த முக்கோணங்களின் முறை,ସମାନ ତ୍ରିରଙ୍ଗାର ପଦ୍ଧତି |
செங்குத்தான வம்சாவளியின் முறை,ଶିଖର ଅବତରଣର ପଦ୍ଧତି |
கூட்டு முறை,ସମୀକରଣର ପଦ୍ଧତି |
தீர்மானிக்கப்படாத குணகத்தின் முறை,ନିର୍ଦ୍ଦିଷ୍ଟ କୋଏଫିସିଣ୍ଟେଣ୍ଟର ପଦ୍ଧତି |
மெட்ரிக் இடம்,ମେଟ୍ରିକ୍ ସ୍ପେସ୍ |
மெட்ரிக் அமைப்பு,ମେଟ୍ରିକ୍ ସିଷ୍ଟମ୍ |
மெட்ரிக் அலகு,ମେଟ୍ରିକ୍ ୟୁନିଟ୍ |
நுண் கோட்பாடு,ମାଇକ୍ରୋ ସିଦ୍ଧାନ୍ତ |
நடுத்தர,ମ middle ି
நடுத்தர கால,ମଧ୍ୟମ ଅବଧି
நடுத்தர புள்ளி,ମଧ୍ୟମ ବିନ୍ଦୁ |
நடுப்புள்ளி சூத்திரம்,ମଧ୍ୟମ ବିନ୍ଦୁ ସୂତ୍ର |
குறைந்தபட்ச பல்லுறுப்புக்கோவை,ସର୍ବନିମ୍ନ ବହୁଭୂତ |
குறைந்தபட்ச கொள்கை,ମିନିମାକ୍ସ ନୀତି |
குறைந்தபட்சம்,ସର୍ବନିମ୍ନ
குறைந்தபட்ச புள்ளி (வளைவு),ସର୍ବନିମ୍ନ ବିନ୍ଦୁ (ବକ୍ରର)
குறைந்தபட்ச பல்லுறுப்புக்கோவை,ସର୍ବନିମ୍ନ ବହୁଭୂତ |
ஒரு செயல்பாட்டின் நிமிடம்,ଏକ ଫଙ୍କସନ୍ ର ମିନିଟ୍
சிறிய வில்,ଛୋଟ ଆର୍କ
சிறிய அச்சு,ଛୋଟ ଅକ୍ଷ
சிறுமைப்படுத்தப்பட்ட துணைக்குழு,ଛୋଟ ଉପସେଟ |
கழித்தல்,ମାଇନସ୍
கழித்தல் அடையாளம்,ମାଇନସ୍ ଚିହ୍ନ
கலப்பு பின்னம்,ମିଶ୍ରିତ ଭଗ୍ନାଂଶ |
கலப்பு உத்தி,ମିଶ୍ରିତ ରଣନୀତି |
முறை,ମୋଡ୍
மாடுலஸ்,ମଡ୍ୟୁଲସ୍
ஒரு கலப்பு எண்ணின் மாடுலஸ்,ଏକ ଜଟିଳ ସଂଖ୍ୟାର ମଡ୍ୟୁଲସ୍ |
கணம்,ମୁହୂର୍ତ୍ତ
கணம் உருவாக்கும் செயல்பாடு,ମୁହୂର୍ତ୍ତ ସୃଷ୍ଟି କାର୍ଯ୍ୟ
ஒரு சக்தியின் தருணம்,ଏକ ବଳର ମୁହୂର୍ତ୍ତ |
அதிர்வெண் விநியோகத்தின் தருணம்,ବାରମ୍ବାର ବଣ୍ଟନର ମୁହୂର୍ତ୍ତ |
சடத்துவ திருப்பு திறன்,ନିଷ୍କ୍ରିୟତାର ମୁହୂର୍ତ୍ତ |
வேகத்தின் தருணம்,ଗତିର ମୁହୂର୍ତ୍ତ
வேகம்,ଗତି
ஏகத்துவ,ମୋନୋମିଆଲ୍ |
ஒரே மாதிரியான,ମନୋମୋର୍ଫିକ୍ |
ஒற்றை உருவம்,ମନୋମୋର୍ଫିଜିମ୍ |
மோனோடோன்,ମୋନୋଟୋନ |
மோனோடோன் அதிகரிக்கும் வரிசை,ମୋନୋଟୋନ ବୃଦ୍ଧି କ୍ରମ |
ஏகபோகமாக,ଏକକ ଭାବରେ |
ஏகபோகமாக அதிகரிக்கும் நிகர,ଏକକ ଭାବରେ ବ net ୁଥିବା ଜାଲ୍ |
ஏகபோகமாக அதிகரிக்கும் வரிசை,ଏକକ ଭାବରେ ବ increasing ୁଥିବା କ୍ରମ |
ஒரே மாதிரியான செயல்பாடு,ମୋନୋଟୋନିକ୍ କାର୍ଯ୍ୟ
மான்டே கார்லோ கணக்கீடு,ମୋଣ୍ଟେ କାର୍ଲୋ ଗଣନା |
மான்டே கார்லோ முறை,ମୋଣ୍ଟେ କାର୍ଲୋ ପଦ୍ଧତି |
மோரா (விளையாட்டு),ମୋରା (ଖେଳ)
இறப்பு புள்ளிவிவரங்கள்,ମୃତ୍ୟୁ ପରିସଂଖ୍ୟାନ
மிகவும் சாத்தியமானது,ସର୍ବାଧିକ ସମ୍ଭାବ୍ୟ |
இயக்கம்,ଗତି
சராசரியாக நகர்கிறது,ହାରାହାରି ଗତିଶୀଳ |
எம்-ஸ்பேஸ்,M- ସ୍ପେସ୍ |
ஒருங்கிணைப்புக்கான எம்-டெஸ்ட்,ଇଣ୍ଟିଗ୍ରାଲ୍ ପାଇଁ M- ପରୀକ୍ଷା |
பல முடிவு பிரச்சனை,ବହୁମୁଖୀ ସମସ୍ୟା |
பல பரிமாண சாதாரண விநியோகம்,ବହୁମୁଖୀ ସାଧାରଣ ବଣ୍ଟନ |
பல பரிமாண சீரற்ற மாறி,ବହୁମୁଖୀ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |
பல குறியீட்டு போக்குவரத்து பிரச்சனை,ମଲ୍ଟି ଇଣ୍ଡେକ୍ସ ପରିବହନ ସମସ୍ୟା |
பல்லுறுப்புக்கோவை,ବହୁମୁଖୀ
பல்லுறுப்புப் பரவல்,ବହୁମୁଖୀ ବଣ୍ଟନ |
பல,ଏକାଧିକ
பல தேர்வு பிரச்சனை,ଏକାଧିକ ପସନ୍ଦ ସମସ୍ୟା |
பல இணைக்கப்பட்ட டொமைன்,ଏକାଧିକ ସଂଯୁକ୍ତ ଡୋମେନ୍ |
பல தொடர்பு,ଏକାଧିକ ସମ୍ପର୍କ
பல அதிர்வெண் அட்டவணை,ଏକାଧିକ ଫ୍ରିକ୍ୱେନ୍ସି ଟେବୁଲ୍ |
பல ஒருங்கிணைந்த,ଏକାଧିକ ଅବିଚ୍ଛେଦ୍ୟ |
பல ஒருங்கிணைப்பு,ଏକାଧିକ ଏକୀକରଣ
பல பின்னடைவு,ଏକାଧିକ ରିଗ୍ରେସନ୍ |
பல பின்னடைவு பகுப்பாய்வு,ଏକାଧିକ ରିଗ୍ରେସନ୍ ଆନାଲିସିସ୍ |
பல பின்னடைவு குணகம்,ଏକାଧିକ ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
பல பின்னடைவு சமன்பாடு,ଏକାଧିକ ରିଗ୍ରେସନ୍ ସମୀକରଣ |
பல வேர்,ଏକାଧିକ ମୂଳ
பெருக்கல்,ଗୁଣନ
நெடுவரிசைகளால் பெருக்கல் (தீர்மானி),ସ୍ତମ୍ଭ ଦ୍ୱାରା ଗୁଣନ (ନିର୍ଣ୍ଣୟକାରୀ)
வரிசைகளால் பெருக்கல் (தீர்மானி),ଧାଡି ଦ୍ୱାରା ଗୁଣନ (ନିର୍ଣ୍ଣୟକାରୀ)
பெருக்கல் காரணி,ଗୁଣନ କାରକ |
பெருக்கல் செயல்பாடு,ଗୁଣାତ୍ମକ କାର୍ଯ୍ୟ
பெருக்கல் குழு,ବହୁଗୁଣ ଗୋଷ୍ଠୀ |
பெருக்கல் தலைகீழ்,ବହୁଗୁଣ ଓଲଟା |
பன்முகத்தன்மை,ବହୁଗୁଣ
வேர்களின் பெருக்கம்,ମୂଳର ବହୁଗୁଣ |
பூஜ்ஜியத்தின் பெருக்கம்,ଶୂନ୍ୟର ଗୁଣ
பெருக்கி,ଗୁଣକ
பெருக்கி,ଗୁଣ କର
பல்வகை விநியோகம்,ମଲ୍ଟିଭାରିଏଟ୍ ବଣ୍ଟନ |
பலவகையான சாதாரண விநியோகம்,ମଲ୍ଟିଭାରିଏଟ୍ ସାଧାରଣ ବଣ୍ଟନ |
பலதரப்பட்ட மக்கள் தொகை,ବହୁବିଧ ଜନସଂଖ୍ୟା |
பரஸ்பர,ପାରସ୍ପରିକ
நப்லா,ନାବଲା |
நேப்பிரியன்,ନାପିରିଆନ୍ |
நேப்பிரியன் மடக்கை,ନାପିରିଆନ୍ ଲୋଗାରିଦମ୍ |
இயற்கை மடக்கை,ପ୍ରାକୃତିକ ଲୋଗାରିଦମ୍ |
இயற்கை எண்,ପ୍ରାକୃତିକ ସଂଖ୍ୟା |
கடல் மைல்,ନାଟିକାଲ୍ ମାଇଲ୍ |
n-பரிமாணம்,n- ଡାଇମେନ୍ସନାଲ୍ |
n-பரிமாண திசையன் இடம்,n- ଡାଇମେନ୍ସନାଲ୍ ଭେକ୍ଟର୍ ସ୍ପେସ୍ |
தேவையான மற்றும் போதுமான நிலை,ଆବଶ୍ୟକ ଏବଂ ପର୍ଯ୍ୟାପ୍ତ ଅବସ୍ଥା |
தேவையான நிபந்தனை,ଆବଶ୍ୟକ ସର୍ତ୍ତ
மறுப்பு,ଅବନତି
எதிர்மறை,ନକାରାତ୍ମକ
எதிர்மறை வளைவு,ନକାରାତ୍ମକ ବକ୍ରତା |
எதிர்மறை திட்டவட்டமான வடிவம்,ନକାରାତ୍ମକ ନିର୍ଦ୍ଦିଷ୍ଟ ଫର୍ମ |
எதிர்மறை திட்டவட்டமான அணி,ନକାରାତ୍ମକ ନିର୍ଦ୍ଦିଷ୍ଟ ମ୍ୟାଟ୍ରିକ୍ସ |
எதிர்மறை அரை-நிச்சயமான வடிவம்,ନକାରାତ୍ମକ ଅର୍ଦ୍ଧ-ନିର୍ଦ୍ଦିଷ୍ଟ ଫର୍ମ |
அக்கம்,ପଡୋଶୀ
உள்ளமைக்கப்பட்ட மாதிரி,ନଷ୍ଟ ହୋଇଥିବା ନମୁନା ସଂଗ୍ରହ |
நிகர இனப்பெருக்க விகிதம்,ନିଟ୍ ପ୍ରଜନନ ହାର |
நியூட்டனின் இயக்கவியல்,ନ୍ୟୁଟୋନିୟନ୍ ମେକାନିକ୍ସ |
நியூட்டனின் வகுக்கப்பட்ட வேறுபாடு சூத்திரம்,ନ୍ୟୁଟନ୍ ର ବିଭାଜିତ ପାର୍ଥକ୍ୟ ସୂତ୍ର |
நியூட்டனின் இயக்க விதிகள்,ନ୍ୟୁଟନ୍ ଗତିର ନିୟମ |
நெய்மன் ஒதுக்கீடு,ନେମାନ୍ ଆବଣ୍ଟନ |
நெய்மன் பியர்சன் கோட்பாடு,ନେମାନ୍ ପିଆରସନ୍ ସିଦ୍ଧାନ୍ତ |
சக்தியற்ற உறுப்பு,ନିଲପୋଟେଣ୍ଟ୍ ଉପାଦାନ |
nilpotent matrix,ନିଲପୋଟେଣ୍ଟ ମ୍ୟାଟ୍ରିକ୍ସ |
முனை,ନୋଡ୍
அபிலியன் அல்லாத குழு,ଅଣ-ଆବେଲିଆନ୍ ଗୋଷ୍ଠୀ |
முழுமையற்ற ஒருங்கிணைப்பு,ଅଣ-ସଂପୂର୍ଣ୍ଣ ସମ୍ମିଶ୍ରଣ |
அல்லாத இயற்கணிதம்,ଅଣ-ବୀଜ ବର୍ଣ୍ଣିତ |
சிதையாத,ଅଣ-ଅବକ୍ଷୟ |
சிதைவடையாத அடிப்படை சாத்தியமான தீர்வு,ଅଣ-ଖରାପ ମ basic ଳିକ ସମ୍ଭାବ୍ୟ ସମାଧାନ |
அடர்த்தியற்ற,ଅଣ-ଘନ |
அடர்த்தியற்ற தொகுப்பு,ଅଣ-ଘନ ସେଟ୍ |
புள்ளிகளின் எண்ணற்ற முடிவிலி,ବିନ୍ଦୁଗୁଡ଼ିକର ଅସଂଖ୍ୟ ଅସୀମତା |
கணக்கிட முடியாத தொகுப்பு,ଅଣ-ଗଣନାଯୋଗ୍ୟ ସେଟ୍ |
வேறுபடுத்த முடியாதது,ଅଣ-ଭିନ୍ନକ୍ଷମ |
காலியாக இல்லாத துணைக்குழு,ଖାଲି ଖାଲି ଉପସେଟ |
