Telugu,Malayalam
మధ్య మార్గం (=మిడిల్ కోర్సు),മിഡിൽ വേ (=മിഡിൽ കോഴ്സ്)
వలసదారు,കുടിയേറ്റക്കാരൻ
వలస,മൈഗ്രേഷൻ
వలస,മൈഗ്രേഷൻ
వలస,മൈഗ്രേഷൻ
మిలిటరిజం,മിലിട്ടറിസം
మిలిటరిజం,മിലിട്ടറിസം
మిలిటరిజం,മിലിട്ടറിസം
మిలిటరిజం,മിലിട്ടറിസം
మిలిటరిస్ట్,മിലിട്ടറിസ്റ്റ്
మిలిటరిస్ట్,മിലിട്ടറിസ്റ്റ്
సైనికీకరణ,സൈനികവൽക്കരണം
సైనికీకరణ,സൈനികവൽക്കരണം
సైనికీకరణ,സൈനികവൽക്കരണം
సైనిక వ్యూహకర్త (= వ్యూహకర్త),സൈനിക തന്ത്രജ്ഞൻ (=തന്ത്രജ്ഞൻ)
సైనిక వ్యూహకర్త (= వ్యూహకర్త),സൈനിക തന്ത്രജ്ഞൻ (=തന്ത്രജ്ഞൻ)
సైనిక వ్యూహాలు (=వ్యూహాలు),സൈനിക തന്ത്രങ്ങൾ (=തന്ത്രങ്ങൾ)
మిలిషియా,മിലിഷ്യ
మిలిషియా,മിലിഷ്യ
దుష్పరిపాలన,തെറ്റായ ഭരണം
లింక్ లేదు,ലിങ്ക് വിട്ടുപോയിരിക്കുന്നു
మిషన్,ദൗത്യം
మిషన్,ദൗത്യം
మిషన్,ദൗത്യം
మిశ్రమ జాతి,മിക്സഡ് റേസ്
ఆధునిక చరిత్ర,ആധുനിക ചരിത്രം
మోడ్స్ వీవెండి,മോഡസ് വിവണ്ടി
మోనాకిజం,മൊണാക്കിസം
చక్రవర్తి,മൊണാർക്ക്
చక్రవర్తి,മൊണാർക്ക്
రాచరికం,രാജവാഴ്ച
రాచరికం,രാജവാഴ്ച
రాచరికవాది,മൊണാർക്കിസ്റ്റ്
రాచరికం,രാജവാഴ്ച
మఠం,ആശ്രമം
మఠం,ആശ്രമം
మఠం,ആശ്രമം
సన్యాసం,സന്യാസം
సన్యాసం,സന്യാസം
సన్యాసి,സന്യാസി
మాతృదేశం,മാതൃരാജ്യം
మాతృభూమి,മാതൃഭൂമി
పార్లమెంటుల తల్లి,പാർലമെന്റുകളുടെ മാതാവ്
ముక్రాకర్స్,മുക്കരക്കാർ
మమ్మీ,അമ്മാ
మ్యూజియం,മ്യൂസിയം
మస్కెట్,മസ്കറ്റ്
మస్కటీర్,മസ്കറ്റിയർ
మస్కెట్రీ,മസ്കട്രി
మస్కెట్రీ,മസ്കട്രി
మస్టర్ మాస్టర్,മസ്റ്റർ മാസ്റ്റർ
మస్టర్-రోల్,മസ്റ്റർ-റോൾ
మస్టర్-రోల్,മസ്റ്റർ-റോൾ
తిరుగుబాటు,കലാപം
తిరుగుబాటు చట్టం,കലാപ നിയമം
మిస్టరీ షిప్,നിഗൂഢ കപ്പൽ
కథనం,ആഖ്യാനം
దేశం,രാഷ്ട്രം
స్థానికుడు,സ്വദേശി
స్థానిక రాష్ట్రం,തദ്ദേശീയ സംസ്ഥാനം
సహజత్వం,പ്രകൃതിവാദം
సహజ హక్కులు,സ്വാഭാവിക അവകാശങ്ങൾ
నాజీ,നാസി
నాజీ విప్లవం,നാസി വിപ്ലവം
నాజీయిజం,നാസിസം
తూర్పు సమీపంలో,കിഴക്കിനടുത്ത്
నీగ్రో,നീഗ്രോ
నీగ్రోఫిల్,നീഗ്രോഫിൽ
నీగ్రోఫిలిజం,നീഗ്രോഫിലിസം
నీగ్రోఫోబియా,നീഗ്രോഫോബിയ
తటస్థ,നിഷ്പക്ഷ
తటస్థ దేశం,നിഷ്പക്ഷ രാജ്യം
నూతన ఒప్పందం,പുതിയ കരാർ
కొత్త ప్రపంచం,പുതിയ ലോകം
ప్రభువు,കുലീനത
కీర్తిగల,നോബിൾ
కీర్తిగల,നോബിൾ
సంచార జాతులు,നാടോടി
సంచార గుంపు,നാടോടിക്കൂട്ടം
సంచారము,നാടോടിസം
దురాక్రమణ రహిత ఒప్పందం,ആക്രമണരഹിത ഉടമ്പടി
దురాక్రమణ రహిత ఒప్పందం,ആക്രമണരഹിത ഉടമ്പടി
యుద్ధం చేయని రాష్ట్రం,യുദ്ധം ചെയ്യാത്ത അവസ്ഥ
నాన్-కో-ఆపరేషన్,നിസ്സഹകരണം
సహాయ నిరాకరణ ఉద్యమం,നിസ്സഹകരണ പ്രസ്ഥാനം
ఎదురుగా,ഒബ്ബർ
ఎదురుగా,ഒബ്ബർ
ఓక్లోక్రసీ (=మొబోక్రసీ),ഒക്ലോക്രസി (=മൊബോക്രസി)
ఓక్లోక్రాట్,ഒക്ലോക്രാറ്റ്
అధికారిక పత్రం,ഔദ്യോഗിക രേഖ
పాత ప్రపంచం,പഴയ ലോകം
ఒలిగార్కీ,ഒലിഗാർക്കി
దాడి,ആക്രമണം
బహిరంగ చర్చలు,തുറന്ന ചർച്ചകൾ
ఓపెన్ ప్రశ్న,തുറന്ന ചോദ്യം
రికార్డులను తెరవండి,റെക്കോർഡുകൾ തുറക്കുക
ఓరియంట్,ഓറിയന്റ്
ఓరియంటలిజం,ഓറിയന്റലിസം
ఓరియంటలిజం,ഓറിയന്റലിസം
ఓరియంటలిస్ట్,ഓറിയന്റലിസ്റ്റ്
మూలం,ഉത്ഭവം
మూలం,ഉത്ഭവം
ఆర్థోగ్రఫీ,അക്ഷരവിന്യാസം
శత్రుత్వాలు చెలరేగడం,ശത്രുതയുടെ പൊട്ടിത്തെറി
అవుట్-పోస్ట్,ഔട്ട്-പോസ്റ്റ്
పైగా ప్రభువు,ഓവർ-ലോർഡ്
ఓవర్ రైడ్,ഓവർ-റൈഡ്
ఓవర్ రైడ్,ഓവർ-റൈഡ്
పాగన్,പേഗൻ
పాగన్,പേഗൻ
పాగనిజం,പാഗനിസം
పాగనిజం,പാഗനിസം
పగోడా,പഗോഡ
పగోడా,പഗോഡ
పగోడా,പഗോഡ
ప్యాలెస్ కుట్రలు,കൊട്ടാരം കുതന്ത്രങ്ങൾ
పాలటినేట్,പാലറ്റിനേറ്റ്
తాటి ఆకు,താളിയോല
పామ్ ఆదివారం,പാം ഞായറാഴ്ച
పానెజిరిస్ట్,പനേജിറിസ്റ്റ്
భయాందోళనలు,പരിഭ്രാന്തി
భయాందోళనలు,പരിഭ്രാന്തി
భయాందోళనలు కలిగించేవాడు,പരിഭ്രാന്തി പരത്തുന്നയാൾ
పాపసీ,പാപ്പാസി
పాపసీ,പാപ്പാസി
పాపసీ,പാപ്പാസി
పాపసీ,പാപ്പാസി
పాపల్ ఎద్దు,പേപ്പൽ കാള
పాపాలిజం,പാപ്പാലിസം
పాపాలిజం,പാപ്പാലിസം
పాపాలిస్ట్,പാപ്പാലിസ്റ്റ്
పాపల్ రాష్ట్రం,പേപ്പൽ സംസ്ഥാനം
పాపిజం (=పాపిస్ట్రీ),പാപ്പിസം (=പാപ്പിസ്ട്രി)
పాపిస్ట్,പാപ്പിസ്റ്റ്
పాపిరస్,പാപ്പിറസ്
ఉపమానం,ഉപമ
పారామౌంట్,പരമപ്രധാനം
పారామౌంట్సీ (=పారామౌంట్ పవర్),പരമാധികാരം (=പരമാധികാരം)
పారామౌంట్ లేడీ,പരമപ്രധാനിയായ സ്ത്രീ
పరమ ప్రభువు,പരമനാഥൻ
పార్చ్మెంట్,കടലാസ്
పార్చ్మెంట్,കടലാസ്
పార్చ్మెంట్,കടലാസ്
క్షమించు,ക്ഷമിക്കുക
పార్లేస్,പാർലികൾ
పార్లేస్,പാർലികൾ
పార్లమెంట్ (=పార్లమెంట్),പാർലമെന്റ് (=പാർലമെന്റ്)
పార్లమెంట్,പാർലമെന്റ്
పార్లమెంట్,പാർലമെന്റ്
పార్లమెంట్,പാർലമെന്റ്
పార్లమెంట్ చట్టం,പാർലമെന്റ് നിയമം
పార్లమెంటేరియన్,പാർലമെന്റേറിയൻ
పార్లమెంటేరియన్,പാർലമെന്റേറിയൻ
పార్లమెంటరీ ఏజెంట్,പാർലമെന്ററി ഏജന്റ്
పార్నెలిజం,പാർനെലിസം
పెరోల్,പരോൾ
పెరోల్,പരോൾ
పారిసిడ్,പാരിസൈഡ്
పారిసిడ్,പാരിസൈഡ്
పక్షపాతం,പക്ഷപാതപരമായ
పక్షపాతం,പക്ഷപാതപരമായ
పక్షపాతం,പക്ഷപാതപരമായ
పాస్,കടന്നുപോകുക
పాస్ వర్డ్ (=వాచ్ వర్డ్),പാസ് വേഡ് (=വാച്ച് വേഡ്)
జాతిపిత,പാത്രിയർക്കീസ്
పితృదేవతలు,പാത്രിയർക്കീസ്
పాట్రిషియన్,പട്രീഷ്യൻ
పితృస్వామ్యం,പിതൃസ്വത്ത്
పాక్స్ బ్రిటానికా,പാക്സ് ബ്രിട്ടാനിക്ക
పాక్స్ రొమానా,പാക്സ് റൊമാന
పూర్వీకుల నుండి వంశక్రమము,വംശാവലി
పూర్వీకుల నుండి వంశక్రమము,വംശാവലി
వంశపారంపర్య వ్యక్తి,പെഡിഗ്രിഡ് വ്യക്തി
పీర్,സമപ്രായക്കാരൻ
పీర్,സമപ്രായക്കാരൻ
పీరేజ్,പീരേജ്
పీరేజ్,പീരേജ്
పీరేజ్,പീരേജ്
ఐర్లాండ్ సహచరులు,അയർലണ്ടിലെ സമപ്രായക്കാർ
స్కాట్లాండ్ సహచరులు,സ്കോട്ട്ലൻഡിലെ സമപ്രായക്കാർ
పెనిన్సులర్ ప్రచారం,പെനിൻസുലർ പ്രചാരണം
ద్వీపకల్ప యుద్ధం,പെനിൻസുലർ യുദ്ധം
పెన్నెంట్,പെനന്റ്
పీపుల్స్ చార్టర్ (=నేషనల్ చార్టర్),പീപ്പിൾസ് ചാർട്ടർ (=ദേശീയ ചാർട്ടർ)
పీపుల్స్ ఫ్రంట్ (=పాపులర్ ఫ్రంట్),ജനകീയ മുന്നണി (=പോപ്പുലർ ഫ്രണ്ട്)
అపవిత్రత,വഞ്ചന
కాలం,കാലഘട്ടം
కాలం,കാലഘട്ടം
పెరిఫెరీ,ചുറ്റളവ്
శాశ్వత పరిష్కారం,സ്ഥിരമായ സെറ്റിൽമെന്റ്
శాశ్వత ఫైఫ్,വറ്റാത്ത ഫൈഫ്
ఫాలాంక్స్,ഫാലാൻക്സ്
ఫాలాంక్స్,ഫാലാൻക്സ്
ఫారో,ഫറവോൻ
పిక్టోగ్రామ్,ചിത്രഗ്രാം
పిక్టోగ్రాఫ్,ചിത്രഗ്രാഫ്
పిక్టోగ్రాఫ్,ചിത്രഗ്രാഫ്
యాత్రికుడు,തീർത്ഥാടകൻ
యాత్రికుల తండ్రులు,തീർത്ഥാടക പിതാക്കന്മാർ
దోపిడీ,കൊള്ള
దోపిడీ,കൊള്ള
పిల్లర్,സ്തംഭം
స్తంభ శాసనాలు (అశోకుని),സ്തംഭ ശാസനകൾ (അശോകന്റെ)
స్తంభ శాసనాలు (అశోకుని),സ്തംഭ ശാസനകൾ (അശോകന്റെ)
స్తంభ శాసనాలు (అశోకుని),സ്തംഭ ശാസനകൾ (അശോകന്റെ)
పైరేట్,കടൽക്കൊള്ളക്കാരൻ
పైరేట్,കടൽക്കൊള്ളക്കാരൻ
పిచ్ యుద్ధం,പിച്ചവെച്ച യുദ്ധം
ప్లాట్లు,പ്ലോട്ട്
పోలిస్,പോളിസ്
పోలిస్,പോളിസ്
రాజనీతిజ్ఞుడు,രാഷ്ട്രീയക്കാരൻ
రాజకీయ ఏజెంట్,രാഷ്ട്രീയ ഏജന്റ്
రాజకీయ ఆశ్రయం,രാഷ്ട്രീയ അഭയം
రాజకీయ నివాసి,രാഷ്ട്രീയ താമസക്കാരൻ
రాజకీయ ఉగ్రవాదం,രാഷ്ട്രീയ ഭീകരത
ఎన్నికల పన్ను,തിരഞ്ഞെടുപ്പ് നികുതി
పాంటూన్,പോണ്ടൂൺ
ప్రీమియర్,പ്രീമിയർ
ప్రీమియర్,പ്രീമിയർ
ప్రీమియర్‌షిప్,പ്രീമിയർഷിപ്പ്
ప్రెసిడెన్సీ,അധ്യക്ഷസ്ഥാനം
ప్రెసిడెన్సీ,അധ്യക്ഷസ്ഥാനം
అధ్యక్షుడు,പ്രസിഡന്റ്
అధ్యక్షుడు,പ്രസിഡന്റ്
ప్రెసిడియం,പ്രെസിഡിയം
ప్రధాన మంత్రి,പ്രധാന മന്ത്രി
ప్రిమోజెనిచర్,പ്രൈമോജെനിച്ചർ
యువరాజు,രാജകുമാരൻ
యువరాజు,രാജകുമാരൻ
ప్రిన్స్ బిషప్,പ്രിൻസ് ബിഷപ്പ്
ప్రిన్స్ కన్సార్ట్,പ്രിൻസ് കൺസോർട്ട്
ప్రిన్స్ రీజెంట్,രാജകുമാരൻ റീജന്റ്
పిన్స్ రెగ్నెంట్,പിൻസ് റെഗ്നന്റ്
ప్రిన్సెస్ రీజెంట్,രാജകുമാരി റീജന്റ്
ప్రిన్సెస్ రాయల్,രാജകുമാരി
ప్రిన్సిపాలిటీ,പ്രിൻസിപ്പാലിറ്റി
ప్రిన్సిపాలిటీ,പ്രിൻസിപ്പാലിറ്റി
ప్రిన్సిపాలిటీ,പ്രിൻസിപ്പാലിറ്റി
బహుమతి,സമ്മാനം
బహుమతి,സമ്മാനം
నగదు బహుమతి,സമ്മാന തുക
వృత్తిపరమైన సైనికుడు,പ്രൊഫഷണൽ സൈനികൻ
ప్రామిస్,വാഗ്ദാനം ചെയ്യുക
ప్రమోన్టరీ కోట,പ്രൊമോണ്ടറി കോട്ട
రక్షించు,സംരക്ഷിക്കുക
రక్షించు,സംരക്ഷിക്കുക
రక్షించు,സംരക്ഷിക്കുക
ఆశ్రితుడు,പ്രൊട്ടേജ്
మూలాధారం,പ്രൊവെനൻസ്
మూలాధారం,പ്രൊവെനൻസ്
మూలాధార వ్యవస్థ,പ്രൊവെനൻസ് സിസ്റ്റം
ప్రో-జియోనిస్ట్,പ്രോ-സയണിസ്റ്റ്
ప్రజా శత్రువు,പൊതു ശത്രു
ప్రజా శత్రువు,പൊതു ശത്രു
పంక్టేషన్స్,പങ്കുകൾ
ప్యూనిక్ యుద్ధాలు,പ്യൂണിക് യുദ്ധങ്ങൾ
ప్యూరిటన్,പ്യൂരിറ്റൻ
పుట్చ్,പുഷ്
చతుర్భుజం,ക്വാഡ്രിഗ
చతుర్భుజ కూటమి,നാലിരട്ടി സഖ്യം
క్వేకర్,ക്വാക്കർ
రాణి,രാജ്ഞി
రాణి భార్య,രാജ്ഞി പത്നി
క్వీన్ వరుడు,രാജ്ഞി സ്ത്രീധനം
క్వీన్డమ్,ക്വീൻഡം
క్వీన్డమ్,ക്വീൻഡം
రాణి తల్లి,അമ്മ രാജ്ഞി
రాణి రాణి,രാജ്ഞി രാജകുമാരി
క్విస్లింగ్,ക്വിസ്ലിംഗ്
క్విస్లింగ్,ക്വിസ്ലിംഗ്
అద్దె మానేయండి,വാടക ഉപേക്ഷിക്കുക
వణుకు,ആവനാഴി
వారెంటో,ക്വോ വാറന്റോ
జాతి,റേസ്
జాతి ఆధిపత్యం,വംശീയ മേധാവിത്വം
ర్యాక్,റാക്ക്
ర్యాక్,റാക്ക്
రైడ్,മിന്നല് പരിശോധന
రైడ్,മിന്നല് പരിശോധന
ప్రాకారము,കൊത്തളം
ప్రాకారము,കൊത്തളം
దోపిడీ,റാൻസക്ക്
విమోచన క్రయధనం,മോചനദ്രവ്യം
విమోచన క్రయధనం,മോചനദ്രവ്യം
విధ్వంసం,നാശം
విధ్వంసం,നാശങ്ങൾ
రాజ్యం,സാമ്രാജ്യം
వెనుక గార్డు,പിൻ ഗാർഡ്
వెనుక రక్షణ చర్య,പിൻ ഗാർഡ് പ്രവർത്തനം
తిరుగుబాటుదారుడు,വിമത
తిరుగుబాటు,കലാപം
తిరుగుబాటుకు గుర్తింపు,കലാപത്തിന്റെ അംഗീകാരം
రీకండక్షన్,പുനർനിർമ്മാണം
నిఘా,രഹസ്യാന്വേഷണം
పునర్నిర్మాణం,പുനർനിർമ്മാണം
రికార్డ్ చేయండి,രേഖപ്പെടുത്തുക
రికార్డు కార్యాలయం,റെക്കോർഡ് ഓഫീസ്
రికార్డ్ రిటైర్మెంట్,റിട്ടയർമെന്റ് റെക്കോർഡ്
ఎర్ర చొక్కాలు,ചുവന്ന ഷർട്ടുകൾ
సంస్కరణ,നവീകരണം
శరణార్థ,അഭയാർത്ഥി
రెగాలియా,റെഗാലിയ
రెగాలియా,റെഗാലിയ
రెగాలియా,റെഗാലിയ
రీజెన్సీ,റീജൻസി
రీజెంట్,റീജന്റ്
రీజెంట్ రాణి,റീജന്റ് രാജ്ഞി
రెజిసైడ్,റെജിസൈഡ്
రెజిసైడ్లు,റെജിസൈഡുകൾ
పాలన,ഭരണം
పాలన,ഭരണം
ప్రాంతం,പ്രദേശം
రెగ్నల్ సంవత్సరం,ഭരണ വർഷം
రెగ్నెంట్,റെഗ്നന്റ്
రెగ్నమ్,റെഗ്നം
రీచ్,റീച്ച്
పాలన,ഭരണം
పాలన,ഭരണം
పాలించే కుటుంబం,വാഴുന്ന കുടുംബം
భయానక పాలన,ഭീകര ഭരണം
భయానక పాలన,ഭീകര ഭരണം
బలపరచు,ശക്തിപ്പെടുത്തുക
అదనపుబల o,ബലപ്പെടുത്തൽ
పునఃస్థాపన,പുനഃസ്ഥാപിക്കൽ
తిరిగి పెట్టుబడి పెట్టండి,വീണ്ടും നിക്ഷേപിക്കുക
రిలే పోస్ట్,റിലേ പോസ്റ്റ്
రిలే మార్గం,റിലേ റൂട്ട്
రిలే వ్యవస్థ,റിലേ സിസ്റ്റം
విడుదల,പ്രകാശനം
విడుదల,പ്രകാശനം
త్యజించుట,ത്യാഗം
త్యజించుట,ത്യാഗം
రెపర్టరీ (=ఇన్వెంటరీ),റിപ്പർട്ടറി (=ഇൻവെന്ററി)
రిపోజిటరీ,സംഭരണിയാണ്
రిపోజిటరీ,സംഭരണിയാണ്
రిపబ్లిక్,ജനാധിപത്യഭരണം
గణతంత్ర దినోత్సవం,റിപ്പബ്ലിക് ദിനം
రిస్క్రిప్ట్,റെസ്ക്രിപ്റ്റ്
రిస్క్రిప్ట్,റെസ്ക്രിപ്റ്റ്
నివాసి,താമസക്കാരൻ
పునరుద్ధరణ,പുനസ്ഥാപിക്കൽ
పునరుత్థానం,പുനരുത്ഥാനം
పునరుత్థానం,പുനരുത്ഥാനം
తిరోగమనం,പിൻവാങ്ങുക
రివర్స్ (నాణెం),വിപരീതം (ഒരു നാണയത്തിന്റെ)
తిరుగుబాటు,കലാപം
విప్లవం,വിപ്ലവം
"విప్లవం, ఫ్రెంచ్","വിപ്ലവം, ഫ്രഞ്ച്"
విప్లవం గ్లోరియస్,വിപ്ലവം ഗ്ലോറിയസ്
"విప్లవం, పారిశ్రామిక","വിപ്ലവം, വ്യാവസായിക"
రైజింగ్,ഉയരുന്നു
రాటెన్-బరో,റോട്ടൻ-ബറോ
రఫ్ రైడర్స్,പരുക്കൻ റൈഡേഴ്സ്
గుండ్రని తలలు,വൃത്താകൃതിയിലുള്ള തലകൾ
రూట్,റൂട്ട്
రాయల్ ప్రేక్షకులు,രാജകീയ പ്രേക്ഷകർ
రాయల్ చార్టర్,രാജകീയ ചാർട്ടർ
రాయల్ క్రెస్ట్,രാജകീയ ചിഹ്നം
రాయల్ క్రెస్ట్,രാജകീയ ചിഹ്നം
రాయల్ డిక్రీ,രാജകീയ ഉത്തരവ്
రూబ్రిక్,റൂബ്രിക്
శిథిలాలు,അവശിഷ്ടങ്ങൾ
రన్నర్,ഓട്ടക്കാരൻ
విధ్వంసం,അട്ടിമറി
సాబెర్,സാബർ
సాబర్స్,സാബേഴ്സ്
త్యాగం,യാഗം
త్యాగం,യാഗം
త్యాగం,യാഗം
సురక్షితమైన ప్రవర్తన,സുരക്ഷിതമായ പെരുമാറ്റം
రక్షణ,സംരക്ഷണം
రక్షణ,സംരക്ഷണം
రక్షణ విధులు,സംരക്ഷണ ചുമതലകൾ
సాలీ,സാലി
సాలీ-పోర్ట్,സാലി-പോർട്ട്
రాజదండం,ചെങ്കോൽ
స్కిమిటార్,സ്കിമിറ്റർ
రెండవ ఎస్టేట్,രണ്ടാം എസ്റ്റേറ്റ്
శాఖ,വിഭാഗം
శాఖ,വിഭാഗം
నిర్భందించటం,പിടിച്ചെടുക്കൽ
నిర్భందించటం,പിടിച്ചെടുക്കൽ
సెనేట్,സെനറ്റ്
సెనేట్,സെനറ്റ്
సెనేట్,സെനറ്റ്
సెనేట్,സെനറ്റ്
సెర్ఫ్ (=బోర్డార్ లేదా విల్లెన్),സെർഫ് (=ബോർഡർ അല്ലെങ്കിൽ വില്ലൻ)
సెర్ఫ్ (=బోర్డార్ లేదా విల్లెన్),സെർഫ് (=ബോർഡർ അല്ലെങ്കിൽ വില്ലൻ)
సెర్ఫోడమ్ (సెర్ఫ్‌హుడ్ లేదా సెర్ఫేజ్),സെർഫോം (സെർഫ്ഹുഡ് അല്ലെങ്കിൽ സെർഫേജ്)
సెర్ఫోడమ్ (సెర్ఫ్‌హుడ్ లేదా సెర్ఫేజ్),സെർഫോം (സെർഫ്ഹുഡ് അല്ലെങ്കിൽ സെർഫേജ്)
నీడ రాజు,നിഴൽ രാജാവ്
షిప్ మనీ,ഷിപ്പ് മണി
షాక్ దళాలు (=తుఫాను దళాలు),ഷോക്ക് സേന (=കൊടുങ്കാറ്റ് സൈന്യം)
పొట్టి పార్లమెంట్,ഹ്രസ്വ പാർലമെന്റ്
వాగ్వివాదం,ഏറ്റുമുട്ടൽ
బానిస,അടിമ
బానిసత్వం,അടിമത്തം
బానిసత్వం,അടിമത്തം
సైనిక రాజనీతిజ్ఞుడు,സൈനിക രാഷ്ട്രതന്ത്രജ്ഞൻ
ఈటె,കുന്തം
ఈటె-తల,കുന്തം-തല
గోళము,ഗോളം
స్ఫ్రాగిస్టిక్స్,സ്ഫ്രാഗിസ്റ്റിക്സ്
వ్యవస్థను పాడు చేస్తుంది,സിസ്റ്റം നശിപ്പിക്കുന്നു
స్క్వైర్,സ്ക്വയർ
స్క్వైర్,സ്ക്വയർ
Squirearchy,Squirearchy
Squirearchy,Squirearchy
ప్రామాణికం,സ്റ്റാൻഡേർഡ്
స్టాండర్డ్ బేరర్,സ്റ്റാൻഡേർഡ്-ബെയറർ
స్టాండింగ్ ఆర్మీ,നിൽക്കുന്ന സൈന്യം
స్టాండింగ్ ఆర్డర్లు,സ്റ്റാൻഡിംഗ് ഓർഡറുകൾ
స్టాండింగ్ ఆర్డర్లు,സ്റ്റാൻഡിംഗ് ഓർഡറുകൾ
రాజనీతిజ్ఞుడు,സ്റ്റേറ്റ്മാൻ
రాతి శాసనం,ശിലാ ലിഖിതം
తుఫాను దళాలు,കൊടുങ്കാറ്റ് സൈന്യം
వ్యూహం,തന്ത്രം
వ్యూహం,തന്ത്രം
వ్యూహం,തന്ത്രം
వ్యూహం,തന്ത്രം
స్ట్రాటోక్రసీ,സ്ട്രാറ്റോക്രസി
కలహాలు,കലഹം
కలహాలు,കലഹം
బలమైన పట్టు,ശക്തമായ പിടി
బలమైన పట్టు,ശക്തമായ പിടി
అనుబంధ టాలయన్స్,സബ്സിഡിയറി ടാലിയൻസ്
వారసత్వం,പിന്തുടർച്ച
వారసుడు,പിൻഗാമി
ఓటు హక్కు,വോട്ടവകാശം
ఓటు హక్కుదారుడు,സഫ്രജിസ്റ്റ്
సుల్తానేట్,സുൽത്താനേറ്റ്
సుల్తానేట్ కాలం,സുൽത്താനേറ്റ് കാലഘട്ടം
లొంగిపో,കീഴടങ്ങുക
సుజెరైన్,സുസെറൈൻ
సుజరైన్ రాష్ట్రం,സുസെറൈൻ സംസ്ഥാനം
ఖడ్గవీరుడు,വാളെടുക്കുന്നയാൾ
తమ్మనీ సొసైటీ,ടമ്മനി സൊസൈറ്റി
కోపముగల కత్తి,കോപിച്ച വാൾ
అద్దెదారు,വാടകക്കാരൻ
అద్దెదారు,വാടകക്കാരൻ
భూభాగం,പ്രദേശം
భూభాగం,പ്രദേശം
భూభాగం ప్రభుత్వం,പ്രദേശ സർക്കാർ
తీవ్రవాదం,തീവ്രവാദം
థర్డ్ ఎస్టేట్,തേർഡ് എസ്റ്റേറ്റ്
మూడు ఎస్టేట్లు,മൂന്ന് എസ്റ്റേറ്റുകൾ
టోల్,ടോൾ
టోల్ హౌస్,ടോൾ ഹൗസ്
సమాధి,ശവകുടീരം
టోరీ,ടോറി
టోటెమ్,ടോട്ടം
టవర్,ടവർ
టవర్,ടവർ
విజయ టవర్,വിജയഗോപുരം
దేశద్రోహి,രാജ്യദ്രോഹി
ద్రోహం,വഞ്ചന
రాజద్రోహం,രാജ്യദ്രോഹം
సంధి,ഉടമ്പടി
యుద్ధం ద్వారా విచారణ (=యుద్ధం ద్వారా కాలిబాట),ട്രയൽ ബൈ യുദ്ധം (=ട്രയൽ ബൈ കോംബാറ്റ്)
నివాళి,ആദരാഞ്ജലി
నివాళి,ആദരാഞ്ജലി
నివాళి భూమి,ആദരാഞ്ജലി ഭൂമി
ట్రిపుల్ కూటమి,ട്രിപ്പിൾ സഖ്യം
ట్రిపుల్ entente,ട്രിപ്പിൾ എന്റന്റ്
విజయం,വിജയം
విజయం,വിജയം
అలజడి,കലഹവും
నిరంకుశ హత్య,സ്വേച്ഛാധിപത്യം
నిరంకుశ హత్య,സ്വേച്ഛാധിപത്യം
దౌర్జన్యం,സ്വേച്ഛാധിപത്യം
దౌర్జన్యం,സ്വേച്ഛാധിപത്യം
నిరంకుశుడు,സ്വേച്ഛാധിപതി
ఉహ్లాన్,ഉഹ്ലാൻ
ఉకాసే,ഉകാസെ
ఉకాసే,ഉകാസെ
ఉలేమా,ഉലമ
అల్టిమేటం,അന്ത്യശാസനം
అల్టిమేటం,അന്ത്യശാസനം
సామ్ మామయ్య,അങ്കിൾ സാം
అండర్-కింగ్,അണ്ടർ-കിംഗ്
యునైటెడ్ ఐరిష్ మెన్,യുണൈറ്റഡ് ഐറിഷുകാർ
ఐక్యరాజ్యసమితి,ഐയ്ക്യ രാഷ്ട്രസഭ
యునైటెడ్ ప్రావిన్స్,യുണൈറ്റഡ് പ്രവിശ്യകൾ
యునైటెడ్ ప్రావిన్స్,യുണൈറ്റഡ് പ്രവിശ്യകൾ
అసమానమైన కోట,നിലവറയില്ലാത്ത കോട്ട
సార్వత్రిక చక్రవర్తి,സാർവത്രിക രാജാവ്
సార్వత్రిక ఓటు హక్కు,സാർവത്രിക വോട്ടവകാശം
తిరుగుబాటు,പ്രക്ഷോഭം
దోపిడీ,അധിക്ഷേപം
దోపిడీదారుడు,കൊള്ളക്കാരൻ
ఆదర్శధామం,ഉട്ടോപ്യ
విధ్వంసం,വന്ദൽ
విధ్వంసం,വാൻഡലിസം
వాన్గార్డ్,വാൻഗാർഡ്
వాన్గార్డ్,വാൻഗാർഡ്
వాన్గార్డ్,വാൻഗാർഡ്
వరంజియన్,വരൻജിയൻ
వరంజియన్ గార్డు,വരൻജിയൻ ഗാർഡ്
వాసల్,വാസൽ
వాసల్,വാസൽ
వాసల్ రాష్ట్రం,വാസൽ സംസ്ഥാനം
వాటికన్ కౌన్సిల్,വത്തിക്കാൻ കൗൺസിൽ
ఓడ,പാത്രം
ఓడ,പാത്രം
ఓడ,പാത്രം
ఉపరాజు,ഉപരാജാവ്
వైస్రాయ్,വൈസ്രോയി
వైస్రాయిల్టీ=వైస్రాయ్‌షిప్,വൈസ്രോയൽറ്റി = വൈസ്രോയിഷിപ്പ്
విక్టర్,വിക്ടർ
విజయం,വിജയം
విలన్,വില്ലൻ
సముద్రయానం,യാത്ര
దుర్బలమైన కోట,ദുർബലമായ കോട്ട
వాల్ పెయింటింగ్,ചുമർ പെയിന്റിംഗ്
